'DL1628','Battery Low',10,'Real-time','2025-02-19 08:18:08.000',93.0,'2025-11-13','4.5.4','Failed','Fair',51,720,226,'Excellent','Bluetooth','Pending',8,'C22268','VS935254'
'DL4018','Active',1,'Delayed','2025-02-19 08:06:08.000',88.0,'2025-06-20','5.2.7','Pending','Fair',14,816,806,'Poor','Satellite','Success',4,'C11016','VS923219'
'DL3095','Active',15,'Real-time','2025-02-19 07:32:08.000',86.8,'2025-10-17','1.2.9','Pending','Fair',100,110,643,'Excellent','Satellite','Failed',12,'C90940','VS880764'
'DL8899','Battery Low',10,'Failed','2025-02-19 08:01:08.000',84.6,'2026-02-04','5.1.3','Pending','Good',90,438,180,'Excellent','Satellite','Pending',4,'C70725','VS747891'
'DL4510','Battery Low',30,'Real-time','2025-02-19 07:44:08.000',92.1,'2025-07-23','2.9.8','Current','Good',15,346,53,'Poor','GSM','Pending',4,'C22121','VS271193'
'DL9311','Active',5,'Delayed','2025-02-19 07:57:08.000',95.4,'2026-01-16','4.7.9','Pending','Good',33,749,530,'Good','RF','Failed',4,'C83981','VS455839'
'DL1119','Battery Low',15,'Delayed','2025-02-19 08:26:08.000',98.4,'2025-03-14','5.9.1','Failed','Fair',28,492,431,'None','RF','Success',4,'C77943','VS940919'
'DL9464','Battery Low',1,'Failed','2025-02-19 07:36:08.000',98.1,'2025-07-26','4.8.4','Current','Good',91,701,86,'Good','Bluetooth','Failed',8,'C15172','VS697185'
'DL8089','Malfunction',10,'Delayed','2025-02-19 08:05:08.000',89.7,'2025-06-05','3.5.8','Failed','Fair',6,736,48,'Excellent','Satellite','Pending',12,'C71208','VS169896'
'DL3925','Malfunction',30,'Delayed','2025-02-19 08:10:08.000',88.7,'2025-12-08','1.2.6','Current','Good',83,955,58,'Excellent','Bluetooth','Pending',12,'C65166','VS945805'
'DL5639','Malfunction',30,'Real-time','2025-02-19 08:26:08.000',84.2,'2025-04-27','1.3.2','Failed','Good',24,478,732,'Good','Satellite','Failed',8,'C25228','VS548410'
'DL7835','Active',1,'Failed','2025-02-19 08:26:08.000',81.5,'2025-10-22','2.0.6','Current','Good',38,482,801,'Poor','Satellite','Pending',12,'C58471','VS153333'
'DL6059','Battery Low',5,'Delayed','2025-02-19 08:08:08.000',98.6,'2026-01-03','2.2.4','Current','Good',54,591,350,'Poor','Bluetooth','Success',12,'C28112','VS924050'
'DL3391','Active',1,'Delayed','2025-02-19 07:44:08.000',82.9,'2025-08-03','3.6.6','Failed','Poor',99,646,935,'Poor','GSM','Pending',1,'C91801','VS354851'
'DL3005','Malfunction',1,'Failed','2025-02-19 08:11:08.000',98.5,'2025-04-04','2.7.4','Pending','Fair',23,842,716,'Excellent','Bluetooth','Failed',8,'C42471','VS634654'
'DL1921','Malfunction',10,'Real-time','2025-02-19 07:34:08.000',86.6,'2025-09-01','4.8.9','Failed','Fair',1,341,631,'Good','GSM','Pending',12,'C63961','VS140768'
'DL3326','Active',15,'Failed','2025-02-19 07:48:08.000',89.0,'2025-03-05','2.2.7','Current','Poor',17,125,556,'Excellent','RF','Success',4,'C55546','VS572165'
'DL3889','Battery Low',15,'Delayed','2025-02-19 08:05:08.000',97.0,'2025-07-26','4.1.6','Failed','Fair',88,684,668,'Good','GSM','Failed',12,'C62544','VS440101'
'DL7030','Active',30,'Failed','2025-02-19 07:53:08.000',99.8,'2025-11-09','3.0.8','Current','Fair',70,928,536,'Poor','GSM','Pending',24,'C50734','VS999134'
'DL5676','Malfunction',10,'Delayed','2025-02-19 08:18:08.000',83.0,'2025-09-26','1.1.3','Failed','Poor',63,62,370,'Poor','GSM','Success',4,'C93759','VS337683'
'DL7900','Malfunction',5,'Real-time','2025-02-19 07:35:08.000',89.8,'2025-10-08','5.4.6','Pending','Poor',7,419,327,'Excellent','RF','Pending',4,'C77144','VS196243'
'DL1022','Active',30,'Real-time','2025-02-19 08:00:08.000',87.3,'2025-07-13','4.4.2','Failed','Fair',4,553,819,'Poor','RF','Pending',4,'C91856','VS701401'
'DL9446','Battery Low',1,'Failed','2025-02-19 07:52:08.000',96.0,'2025-11-14','2.0.8','Current','Good',90,441,551,'Excellent','RF','Pending',24,'C60576','VS857780'
'DL5070','Active',5,'Failed','2025-02-19 08:01:08.000',91.3,'2025-06-13','3.7.9','Pending','Poor',76,143,930,'Excellent','Bluetooth','Failed',8,'C79939','VS908386'
'DL3609','Active',15,'Delayed','2025-02-19 07:46:08.000',93.1,'2025-06-28','1.2.8','Current','Poor',23,812,387,'Excellent','RF','Success',4,'C77447','VS564586'
'DL2449','Battery Low',30,'Delayed','2025-02-19 07:57:08.000',94.4,'2025-05-01','3.2.4','Failed','Good',3,865,785,'Poor','RF','Success',1,'C66140','VS452821'
'DL7624','Active',10,'Delayed','2025-02-19 08:29:08.000',80.4,'2025-12-22','4.7.2','Current','Fair',46,119,576,'Excellent','Bluetooth','Success',1,'C96046','VS649798'
'DL9534','Malfunction',30,'Failed','2025-02-19 07:58:08.000',96.3,'2025-09-24','2.5.3','Current','Good',58,175,133,'Poor','Bluetooth','Failed',12,'C87438','VS459612'
'DL9557','Battery Low',30,'Delayed','2025-02-19 08:03:08.000',98.5,'2025-05-11','4.1.6','Failed','Fair',72,639,139,'Excellent','RF','Failed',8,'C17858','VS590220'
'DL2927','Active',30,'Delayed','2025-02-19 08:03:08.000',90.8,'2025-08-26','4.2.1','Failed','Poor',49,540,730,'None','GSM','Pending',12,'C84530','VS807341'
'DL6350','Active',15,'Failed','2025-02-19 07:47:08.000',99.3,'2025-08-28','1.5.0','Current','Fair',78,122,419,'Excellent','GSM','Success',24,'C80373','VS579863'
'DL5656','Active',10,'Real-time','2025-02-19 08:05:08.000',80.9,'2025-09-30','3.7.1','Pending','Good',47,897,797,'Poor','RF','Success',1,'C58490','VS967434'
'DL5195','Malfunction',1,'Delayed','2025-02-19 07:48:08.000',88.6,'2026-01-05','5.5.3','Failed','Fair',40,263,676,'Good','Satellite','Pending',1,'C46868','VS924463'
'DL6465','Battery Low',30,'Failed','2025-02-19 07:54:08.000',92.7,'2025-06-07','1.7.9','Pending','Fair',51,548,816,'None','RF','Success',8,'C36090','VS552071'
'DL5389','Battery Low',10,'Delayed','2025-02-19 07:39:08.000',91.9,'2025-03-19','3.0.1','Failed','Fair',56,387,848,'Excellent','Bluetooth','Failed',4,'C15481','VS126219'
'DL4675','Battery Low',1,'Failed','2025-02-19 07:38:08.000',98.2,'2025-10-18','4.5.3','Failed','Poor',65,498,981,'Excellent','Bluetooth','Success',1,'C61807','VS129414'
'DL4614','Battery Low',30,'Delayed','2025-02-19 08:09:08.000',83.6,'2025-06-10','3.2.4','Pending','Good',12,542,807,'Good','Satellite','Pending',12,'C79748','VS219050'
'DL9254','Battery Low',5,'Real-time','2025-02-19 07:40:08.000',95.1,'2025-06-29','4.1.0','Current','Good',32,632,58,'Poor','GSM','Failed',4,'C13598','VS144593'
'DL5386','Malfunction',15,'Real-time','2025-02-19 07:34:08.000',96.6,'2026-01-15','5.8.7','Failed','Fair',98,840,814,'Excellent','RF','Failed',8,'C54887','VS152703'
'DL9809','Malfunction',5,'Failed','2025-02-19 07:46:08.000',89.8,'2025-03-31','4.2.3','Failed','Poor',56,630,807,'Poor','RF','Failed',4,'C22506','VS809541'
'DL3200','Malfunction',1,'Delayed','2025-02-19 07:42:08.000',86.9,'2025-11-12','2.5.9','Pending','Fair',91,332,388,'Good','Satellite','Pending',1,'C37076','VS478361'
'DL7792','Battery Low',5,'Delayed','2025-02-19 08:09:08.000',82.5,'2026-01-19','1.0.5','Failed','Good',39,417,680,'Good','RF','Failed',12,'C46125','VS577896'
'DL1552','Battery Low',1,'Real-time','2025-02-19 08:22:08.000',95.8,'2025-08-30','4.6.8','Current','Poor',65,500,201,'Poor','Satellite','Success',24,'C62313','VS748420'
'DL5779','Malfunction',5,'Delayed','2025-02-19 08:30:08.000',92.0,'2025-04-05','5.9.4','Pending','Fair',76,64,263,'Poor','GSM','Failed',4,'C60851','VS989808'
'DL9160','Battery Low',15,'Failed','2025-02-19 08:00:08.000',95.3,'2025-04-04','4.4.3','Pending','Fair',39,826,754,'Poor','GSM','Failed',1,'C11805','VS780529'
'DL1291','Malfunction',1,'Failed','2025-02-19 08:26:08.000',88.1,'2025-08-01','4.9.4','Current','Poor',22,781,639,'Excellent','Bluetooth','Failed',1,'C52662','VS333566'
'DL5528','Malfunction',30,'Failed','2025-02-19 07:57:08.000',99.5,'2025-05-06','2.4.1','Current','Good',68,876,141,'None','Bluetooth','Success',12,'C84610','VS920228'
'DL8606','Malfunction',15,'Failed','2025-02-19 08:11:08.000',87.2,'2025-07-05','3.6.9','Failed','Good',71,88,752,'Poor','GSM','Failed',8,'C70782','VS424970'
'DL6917','Malfunction',10,'Delayed','2025-02-19 07:33:08.000',80.4,'2026-02-18','5.2.1','Current','Fair',65,529,611,'Poor','Satellite','Pending',4,'C20355','VS319837'
'DL8044','Malfunction',10,'Failed','2025-02-19 08:21:08.000',92.6,'2026-01-04','5.5.6','Current','Good',60,645,419,'Poor','Satellite','Pending',8,'C73689','VS997699'
'DL5391','Battery Low',10,'Delayed','2025-02-19 07:54:08.000',93.0,'2025-06-04','2.1.8','Pending','Poor',22,200,262,'Excellent','GSM','Success',12,'C99285','VS634622'
'DL6717','Battery Low',15,'Real-time','2025-02-19 07:33:08.000',95.9,'2025-06-15','5.1.1','Failed','Fair',23,501,583,'Excellent','Bluetooth','Pending',8,'C16264','VS477010'
'DL9359','Malfunction',15,'Failed','2025-02-19 07:56:08.000',84.6,'2025-08-11','5.4.7','Failed','Poor',8,712,292,'Good','RF','Success',24,'C99304','VS661567'
'DL9204','Battery Low',10,'Delayed','2025-02-19 08:10:08.000',82.0,'2025-08-11','2.8.6','Failed','Fair',99,48,796,'Good','RF','Success',4,'C25757','VS862571'
'DL1673','Battery Low',10,'Delayed','2025-02-19 07:37:08.000',80.5,'2025-12-24','4.6.6','Current','Poor',40,188,468,'Poor','GSM','Success',12,'C61758','VS529544'
'DL7647','Battery Low',15,'Real-time','2025-02-19 08:17:08.000',95.9,'2025-06-19','1.0.8','Pending','Poor',9,26,129,'Poor','Bluetooth','Failed',8,'C26046','VS797942'
'DL1121','Malfunction',15,'Delayed','2025-02-19 08:09:08.000',94.7,'2025-05-09','5.1.9','Current','Poor',63,765,415,'Good','Satellite','Pending',12,'C89397','VS655598'
'DL3237','Malfunction',5,'Real-time','2025-02-19 08:15:08.000',81.1,'2025-03-24','3.6.4','Failed','Good',24,14,96,'None','RF','Failed',12,'C46606','VS669065'
'DL2323','Active',30,'Real-time','2025-02-19 08:28:08.000',92.7,'2025-03-19','4.8.3','Pending','Fair',42,189,719,'Excellent','RF','Pending',12,'C11266','VS582076'
'DL1597','Active',30,'Delayed','2025-02-19 08:25:08.000',93.5,'2025-12-23','5.2.1','Current','Fair',22,260,930,'Excellent','Satellite','Pending',12,'C92657','VS145015'
'DL2972','Malfunction',1,'Failed','2025-02-19 07:52:08.000',85.3,'2025-03-23','3.8.8','Pending','Fair',92,817,134,'Poor','RF','Success',24,'C40282','VS450093'
'DL8890','Active',10,'Failed','2025-02-19 07:42:08.000',90.0,'2025-06-22','2.9.3','Current','Fair',27,913,345,'Poor','Satellite','Failed',8,'C39647','VS217145'
'DL8519','Malfunction',5,'Real-time','2025-02-19 08:09:08.000',94.7,'2025-09-20','1.0.4','Pending','Good',2,947,742,'Poor','RF','Success',12,'C47389','VS485492'
'DL8383','Battery Low',1,'Real-time','2025-02-19 08:24:08.000',92.4,'2025-03-13','4.6.2','Pending','Fair',79,598,843,'None','Satellite','Success',4,'C78135','VS969073'
'DL3893','Malfunction',15,'Real-time','2025-02-19 07:44:08.000',93.1,'2025-10-16','4.1.1','Failed','Good',89,236,760,'Good','RF','Failed',24,'C19859','VS712401'
'DL6256','Malfunction',10,'Delayed','2025-02-19 08:32:08.000',83.5,'2025-09-03','1.6.7','Pending','Good',77,164,880,'Excellent','Bluetooth','Success',8,'C91568','VS612725'
'DL1023','Battery Low',30,'Delayed','2025-02-19 08:01:08.000',99.1,'2025-03-18','4.3.1','Current','Fair',52,17,965,'Excellent','Satellite','Success',12,'C28002','VS329297'
'DL6783','Battery Low',10,'Failed','2025-02-19 08:05:08.000',83.5,'2026-02-12','3.3.0','Current','Good',1,584,542,'Excellent','RF','Pending',8,'C84117','VS318988'
'DL8232','Battery Low',30,'Failed','2025-02-19 08:06:08.000',92.5,'2025-08-14','5.4.7','Pending','Good',99,937,900,'Good','Satellite','Success',12,'C11511','VS494158'
'DL7957','Battery Low',1,'Delayed','2025-02-19 07:40:08.000',96.3,'2025-08-18','2.5.4','Pending','Good',78,917,23,'Poor','Satellite','Failed',4,'C17241','VS725702'
'DL6108','Active',10,'Failed','2025-02-19 08:18:08.000',95.9,'2025-06-27','1.1.7','Current','Poor',24,702,498,'Excellent','RF','Success',24,'C40489','VS326578'
'DL5318','Battery Low',15,'Failed','2025-02-19 07:51:08.000',83.2,'2025-09-05','1.9.3','Current','Good',91,866,761,'Poor','RF','Failed',1,'C75680','VS348737'
'DL3001','Active',30,'Real-time','2025-02-19 07:38:08.000',97.7,'2025-06-17','3.2.8','Failed','Poor',90,255,312,'Poor','RF','Pending',12,'C65764','VS901004'
'DL1422','Active',5,'Real-time','2025-02-19 07:58:08.000',91.4,'2025-03-30','5.8.6','Pending','Good',23,216,462,'Excellent','RF','Success',4,'C24037','VS996761'
'DL4772','Active',10,'Real-time','2025-02-19 08:24:08.000',81.7,'2025-04-21','4.8.0','Pending','Fair',32,259,6,'Good','GSM','Failed',8,'C91778','VS946125'
'DL4849','Malfunction',10,'Failed','2025-02-19 08:32:08.000',80.6,'2025-09-26','5.5.3','Current','Good',51,832,441,'Poor','GSM','Failed',4,'C71676','VS204942'
'DL1975','Battery Low',1,'Failed','2025-02-19 07:42:08.000',90.8,'2026-02-19','5.9.8','Current','Fair',34,357,870,'Poor','Bluetooth','Failed',24,'C58842','VS578177'
'DL5267','Active',30,'Failed','2025-02-19 07:41:08.000',99.8,'2025-10-16','5.5.4','Current','Fair',60,523,878,'Good','RF','Failed',24,'C71033','VS246850'
'DL9483','Malfunction',15,'Real-time','2025-02-19 08:05:08.000',88.5,'2025-03-10','4.7.3','Current','Good',93,572,104,'Poor','Satellite','Pending',8,'C61249','VS505486'
'DL1697','Battery Low',10,'Real-time','2025-02-19 07:52:08.000',87.8,'2025-10-22','5.9.6','Pending','Fair',79,407,580,'Good','Satellite','Pending',4,'C36842','VS479301'
'DL5213','Active',1,'Failed','2025-02-19 07:53:08.000',86.0,'2026-02-02','3.5.7','Pending','Fair',25,753,631,'Good','GSM','Failed',12,'C91230','VS748005'
'DL5857','Active',5,'Delayed','2025-02-19 08:01:08.000',83.3,'2025-10-05','2.9.3','Pending','Good',66,465,203,'Poor','RF','Success',1,'C22080','VS520813'
'DL2873','Malfunction',15,'Real-time','2025-02-19 08:32:08.000',81.7,'2025-07-18','1.6.8','Failed','Good',56,148,372,'Good','RF','Success',12,'C22479','VS240561'
'DL5440','Malfunction',10,'Failed','2025-02-19 07:43:08.000',87.8,'2025-08-02','1.3.2','Failed','Poor',77,331,180,'Excellent','Satellite','Pending',12,'C31333','VS258192'
'DL9668','Active',5,'Real-time','2025-02-19 08:16:08.000',85.1,'2025-03-11','1.1.7','Failed','Poor',94,365,185,'Good','Bluetooth','Pending',12,'C79853','VS419378'
'DL1381','Battery Low',5,'Real-time','2025-02-19 07:34:08.000',91.3,'2025-08-03','2.8.9','Pending','Poor',5,72,50,'Excellent','Satellite','Success',12,'C15067','VS182814'
'DL6288','Battery Low',15,'Delayed','2025-02-19 08:01:08.000',84.5,'2025-12-28','3.9.5','Current','Fair',37,479,854,'Poor','GSM','Success',12,'C77857','VS665654'
'DL8030','Battery Low',5,'Delayed','2025-02-19 07:48:08.000',97.5,'2025-06-08','4.0.3','Pending','Good',0,127,495,'Poor','Bluetooth','Pending',12,'C46346','VS306912'
'DL2784','Battery Low',5,'Real-time','2025-02-19 07:50:08.000',81.5,'2025-03-09','2.4.9','Failed','Fair',35,288,343,'Excellent','GSM','Success',12,'C60457','VS652951'
'DL5371','Malfunction',30,'Failed','2025-02-19 08:27:08.000',88.8,'2025-03-13','4.9.2','Current','Poor',50,996,816,'Excellent','RF','Pending',1,'C12789','VS157211'
'DL9111','Active',1,'Delayed','2025-02-19 08:18:08.000',90.0,'2025-12-17','2.8.3','Current','Fair',54,812,832,'Good','GSM','Success',4,'C11519','VS180474'
'DL2299','Active',15,'Delayed','2025-02-19 08:09:08.000',96.5,'2025-05-21','1.1.1','Failed','Fair',71,976,801,'Poor','GSM','Failed',4,'C35585','VS217539'
'DL6706','Malfunction',15,'Real-time','2025-02-19 07:38:08.000',82.6,'2026-02-06','5.1.0','Current','Fair',31,287,6,'Excellent','GSM','Failed',12,'C82978','VS756204'
'DL2663','Active',30,'Real-time','2025-02-19 08:03:08.000',91.9,'2025-04-19','1.1.4','Pending','Poor',12,125,918,'Poor','Satellite','Pending',24,'C60031','VS945749'
'DL3420','Active',30,'Failed','2025-02-19 07:57:08.000',96.5,'2025-03-20','4.2.7','Pending','Fair',83,980,895,'Excellent','Bluetooth','Pending',8,'C89711','VS122283'
'DL6678','Malfunction',30,'Real-time','2025-02-19 07:52:08.000',94.9,'2025-05-10','1.8.6','Failed','Fair',28,173,387,'Good','GSM','Pending',8,'C26203','VS795923'
'DL7048','Battery Low',10,'Delayed','2025-02-19 08:18:08.000',85.5,'2026-01-24','2.6.1','Current','Good',64,105,567,'Poor','Bluetooth','Failed',1,'C84212','VS784282'
'DL6914','Battery Low',5,'Failed','2025-02-19 07:45:08.000',89.2,'2025-10-23','3.0.8','Pending','Good',4,37,264,'Excellent','Bluetooth','Failed',4,'C83017','VS866994'
'DL7899','Battery Low',30,'Failed','2025-02-19 08:27:08.000',95.7,'2025-09-06','3.9.7','Failed','Fair',72,894,944,'None','RF','Failed',4,'C50056','VS947261'
'DL7105','Active',5,'Failed','2025-02-19 07:47:08.000',91.8,'2025-10-17','1.4.6','Failed','Poor',47,498,800,'Poor','Bluetooth','Pending',12,'C88989','VS515691'
'DL5184','Active',5,'Failed','2025-02-19 07:39:08.000',81.7,'2025-03-12','5.1.2','Current','Fair',63,122,465,'Good','RF','Success',8,'C21087','VS870552'
'DL8993','Battery Low',1,'Failed','2025-02-19 07:37:08.000',92.1,'2025-05-17','2.6.5','Current','Good',58,724,532,'Excellent','Satellite','Pending',24,'C95421','VS335970'
'DL4876','Active',30,'Delayed','2025-02-19 08:01:08.000',87.5,'2025-12-03','2.7.9','Failed','Fair',51,286,990,'Poor','Satellite','Failed',12,'C91123','VS885146'
'DL4009','Active',15,'Failed','2025-02-19 08:08:08.000',93.1,'2025-07-30','4.5.9','Current','Poor',72,985,400,'Excellent','Satellite','Success',24,'C43627','VS658607'
'DL4366','Active',30,'Delayed','2025-02-19 08:06:08.000',90.4,'2025-03-12','1.6.6','Failed','Good',62,862,625,'Excellent','Satellite','Pending',12,'C73642','VS246089'
'DL8834','Battery Low',5,'Delayed','2025-02-19 08:19:08.000',81.5,'2025-04-02','1.5.2','Current','Good',52,516,658,'Poor','Satellite','Failed',1,'C60731','VS411700'
'DL4004','Malfunction',1,'Real-time','2025-02-19 08:27:08.000',91.3,'2026-01-28','3.9.3','Failed','Good',8,760,808,'Excellent','RF','Success',12,'C96385','VS357118'
'DL6869','Battery Low',10,'Real-time','2025-02-19 07:41:08.000',80.5,'2025-07-31','1.8.7','Pending','Fair',19,803,948,'Excellent','RF','Pending',24,'C17886','VS470098'
'DL9487','Battery Low',15,'Delayed','2025-02-19 07:48:08.000',80.9,'2025-06-29','1.1.9','Failed','Good',87,57,516,'Poor','RF','Success',12,'C46281','VS769208'
'DL7552','Battery Low',10,'Delayed','2025-02-19 08:13:08.000',96.6,'2025-04-13','3.9.3','Pending','Poor',55,752,479,'Excellent','GSM','Pending',4,'C23467','VS195964'
'DL5760','Battery Low',10,'Failed','2025-02-19 08:17:08.000',99.9,'2025-11-17','2.9.1','Pending','Poor',73,169,460,'Good','Satellite','Pending',8,'C26852','VS611253'
'DL2209','Malfunction',1,'Failed','2025-02-19 07:44:08.000',84.2,'2026-01-05','4.4.7','Pending','Poor',16,415,771,'Poor','RF','Success',8,'C84354','VS728602'
'DL6001','Battery Low',15,'Delayed','2025-02-19 08:20:08.000',89.2,'2026-02-12','2.7.9','Failed','Fair',2,784,761,'Excellent','Bluetooth','Failed',4,'C33089','VS289870'
'DL1953','Malfunction',1,'Delayed','2025-02-19 08:08:08.000',92.6,'2026-01-02','5.4.5','Failed','Good',10,900,750,'Excellent','RF','Success',8,'C15997','VS420480'
'DL8006','Malfunction',30,'Failed','2025-02-19 08:18:08.000',83.8,'2026-02-12','1.5.7','Current','Fair',57,227,447,'Good','RF','Success',4,'C12750','VS255548'
'DL1976','Malfunction',30,'Real-time','2025-02-19 08:07:08.000',82.9,'2026-02-16','3.9.3','Current','Fair',89,818,629,'Poor','Satellite','Success',4,'C64212','VS311427'
'DL3570','Malfunction',15,'Real-time','2025-02-19 08:24:08.000',88.0,'2025-03-21','5.5.5','Failed','Good',14,322,500,'Excellent','Bluetooth','Failed',8,'C71660','VS410186'
'DL2399','Battery Low',5,'Real-time','2025-02-19 08:02:08.000',81.8,'2025-02-26','1.3.9','Current','Fair',50,920,46,'None','RF','Failed',24,'C44287','VS549034'
'DL6020','Malfunction',10,'Failed','2025-02-19 08:12:08.000',93.2,'2025-09-18','3.0.5','Pending','Good',34,593,817,'Excellent','RF','Failed',8,'C52266','VS246870'
'DL7700','Battery Low',30,'Real-time','2025-02-19 08:29:08.000',85.6,'2025-10-20','3.8.0','Failed','Good',45,607,608,'Poor','Bluetooth','Failed',24,'C19487','VS825378'
'DL8977','Battery Low',10,'Delayed','2025-02-19 08:14:08.000',81.4,'2026-01-20','1.3.7','Current','Good',53,561,885,'Excellent','Bluetooth','Success',24,'C36091','VS935619'
'DL7220','Active',15,'Delayed','2025-02-19 07:32:08.000',93.1,'2025-06-24','4.6.7','Current','Poor',79,515,123,'Good','Bluetooth','Pending',4,'C43845','VS188885'
'DL3515','Active',15,'Failed','2025-02-19 07:40:08.000',89.1,'2025-08-03','3.7.8','Failed','Fair',14,224,490,'Good','GSM','Failed',4,'C95439','VS653476'
'DL3466','Malfunction',5,'Real-time','2025-02-19 08:24:08.000',97.3,'2025-02-27','3.6.5','Pending','Poor',7,837,73,'Poor','Satellite','Pending',12,'C74107','VS958347'
'DL6078','Malfunction',10,'Delayed','2025-02-19 08:19:08.000',95.7,'2025-10-10','3.3.8','Pending','Good',51,575,707,'Poor','RF','Pending',1,'C93959','VS201432'
'DL3787','Active',1,'Real-time','2025-02-19 07:38:08.000',89.1,'2025-09-07','3.3.2','Failed','Fair',4,960,833,'None','RF','Failed',8,'C24703','VS822011'
'DL6026','Malfunction',15,'Failed','2025-02-19 08:18:08.000',95.0,'2025-12-09','5.4.9','Pending','Fair',30,795,22,'Good','Bluetooth','Failed',8,'C81544','VS527125'
'DL8827','Active',30,'Delayed','2025-02-19 07:49:08.000',98.8,'2025-10-05','5.8.4','Pending','Poor',85,105,706,'Good','RF','Pending',1,'C12534','VS489384'
'DL1459','Battery Low',10,'Delayed','2025-02-19 08:23:08.000',90.7,'2025-04-06','5.8.2','Current','Fair',37,894,738,'Poor','Satellite','Pending',12,'C31796','VS409921'
'DL1790','Malfunction',5,'Delayed','2025-02-19 07:44:08.000',90.3,'2025-07-13','3.2.3','Current','Good',43,788,404,'Good','RF','Pending',4,'C99068','VS659502'
'DL3657','Malfunction',1,'Delayed','2025-02-19 07:46:08.000',99.6,'2025-03-30','4.6.4','Failed','Good',72,377,255,'Poor','Satellite','Success',1,'C68668','VS356156'
'DL7074','Active',10,'Delayed','2025-02-19 07:54:08.000',93.5,'2025-10-26','1.5.3','Failed','Good',0,196,182,'Excellent','Satellite','Success',1,'C96318','VS630770'
'DL1813','Battery Low',10,'Delayed','2025-02-19 07:58:08.000',84.0,'2025-11-13','1.3.8','Pending','Fair',66,745,855,'Good','Bluetooth','Success',12,'C93845','VS379852'
'DL6992','Active',5,'Real-time','2025-02-19 08:17:08.000',83.9,'2025-05-03','4.8.5','Current','Poor',4,897,322,'Excellent','Bluetooth','Failed',24,'C20967','VS385335'
'DL9192','Active',10,'Delayed','2025-02-19 08:05:08.000',80.6,'2025-10-17','3.4.9','Pending','Good',97,851,794,'Good','Bluetooth','Pending',8,'C46931','VS863321'
'DL7433','Malfunction',15,'Delayed','2025-02-19 07:45:08.000',82.1,'2026-01-02','3.7.0','Current','Good',33,219,989,'Poor','GSM','Success',4,'C72339','VS567146'
'DL8361','Battery Low',15,'Delayed','2025-02-19 08:19:08.000',86.4,'2026-02-03','4.8.8','Failed','Good',71,987,186,'Poor','Bluetooth','Pending',12,'C11412','VS942811'
'DL6933','Malfunction',5,'Failed','2025-02-19 08:00:08.000',95.3,'2025-12-08','2.1.4','Pending','Good',67,4,448,'Excellent','RF','Failed',1,'C42986','VS953557'
'DL8241','Active',30,'Real-time','2025-02-19 08:23:08.000',80.3,'2025-03-30','1.1.6','Pending','Poor',77,483,581,'Good','GSM','Success',8,'C31390','VS917929'
'DL8986','Active',30,'Real-time','2025-02-19 08:20:08.000',91.0,'2026-02-16','4.2.5','Pending','Good',7,764,969,'Poor','Satellite','Success',24,'C49780','VS549836'
'DL8101','Active',10,'Real-time','2025-02-19 07:58:08.000',94.9,'2025-08-01','3.3.4','Failed','Poor',2,113,740,'Good','GSM','Pending',4,'C23737','VS524559'
'DL4589','Active',10,'Failed','2025-02-19 08:04:08.000',92.1,'2025-05-17','3.2.3','Current','Good',35,110,983,'Poor','RF','Success',4,'C88157','VS454390'
'DL8125','Malfunction',1,'Real-time','2025-02-19 08:29:08.000',98.7,'2025-08-01','4.6.2','Failed','Fair',23,26,7,'Excellent','Satellite','Pending',24,'C68426','VS223934'
'DL4174','Active',30,'Real-time','2025-02-19 08:04:08.000',86.9,'2026-01-30','4.2.2','Current','Fair',87,517,767,'Excellent','Satellite','Pending',1,'C62431','VS535859'
'DL7002','Malfunction',30,'Delayed','2025-02-19 08:11:08.000',83.6,'2025-11-11','2.0.8','Failed','Fair',48,171,920,'Excellent','Satellite','Failed',4,'C12283','VS273864'
'DL1328','Malfunction',30,'Real-time','2025-02-19 08:24:08.000',97.3,'2026-02-09','4.2.2','Failed','Poor',73,450,982,'Good','GSM','Success',1,'C79732','VS963070'
'DL5861','Active',30,'Real-time','2025-02-19 08:29:08.000',97.8,'2025-12-01','5.5.8','Pending','Poor',78,122,247,'Poor','RF','Pending',1,'C67549','VS476814'
'DL7281','Active',1,'Failed','2025-02-19 07:34:08.000',88.9,'2025-03-30','2.5.3','Failed','Poor',11,915,512,'Poor','Bluetooth','Success',12,'C29483','VS911446'
'DL2548','Active',1,'Failed','2025-02-19 08:10:08.000',81.2,'2025-07-21','4.5.6','Pending','Good',90,301,41,'Excellent','RF','Failed',12,'C16503','VS612747'
'DL9089','Active',1,'Delayed','2025-02-19 07:37:08.000',86.0,'2025-03-22','4.1.6','Current','Poor',31,715,627,'Poor','Bluetooth','Success',24,'C44069','VS555122'
'DL6492','Active',1,'Failed','2025-02-19 07:49:08.000',88.1,'2025-03-03','3.3.2','Failed','Good',17,18,533,'Poor','Bluetooth','Failed',4,'C31589','VS221963'
'DL3890','Active',5,'Delayed','2025-02-19 08:20:08.000',83.6,'2025-03-24','2.2.8','Failed','Poor',93,333,785,'Poor','RF','Success',4,'C73897','VS340987'
'DL4552','Active',1,'Failed','2025-02-19 07:48:08.000',83.7,'2025-03-20','4.4.5','Pending','Good',54,753,203,'Good','Bluetooth','Pending',12,'C34298','VS754871'
