'C96046','Cryo Container',110,120.7,'Return','Dry Ice',40.2,84.80,0,'2025-02-18','2025-02-20',19.0,'Battery','In Use','VS649798'
'C87438','Ultra-Low Freezer',115,87.2,'Active','Phase Change Material',35.6,20.60,2,'2025-02-11','2025-02-24',40.0,'Hybrid','Available','VS459612'
'C17858','Thermal Shipper',225,166.4,'Delivered','Phase Change Material',42.3,79.00,4,'2025-02-12','2025-02-20',53.0,'Battery','In Use','VS590220'
'C84530','Cryo Container',462,47.8,'In Transit','Dry Ice',48.4,85.30,2,'2025-02-15','2025-02-23',70.0,'External','Available','VS807341'
'C80373','Cryo Container',226,92.7,'In Transit','Phase Change Material',29.5,85.40,5,'2025-02-09','2025-02-21',1.0,'External','In Use','VS579863'
'C58490','Thermal Shipper',362,28.0,'Active','Liquid Nitrogen',8.6,83.30,2,'2025-02-10','2025-02-22',47.0,'External','Available','VS967434'
'C46868','Cryo Container',81,60.3,'In Transit','Dry Ice',33.8,85.80,1,'2025-02-17','2025-02-22',4.0,'External','Not Available','VS924463'
'C36090','Cryo Container',85,193.5,'Active','Dry Ice',26.0,99.20,5,'2025-02-17','2025-02-22',2.0,'External','Not Available','VS552071'
'C15481','Cryo Container',148,110.8,'Return','Dry Ice',17.3,63.00,3,'2025-02-12','2025-02-23',98.0,'Hybrid','Available','VS126219'
'C61807','Cryo Container',199,112.9,'Active','Dry Ice',30.6,63.50,2,'2025-02-19','2025-02-22',64.0,'External','Available','VS129414'
'C79748','Cryo Container',377,60.4,'Active','Dry Ice',32.8,97.80,5,'2025-02-12','2025-02-21',38.0,'Battery','Available','VS219050'
'C13598','Ultra-Low Freezer',147,75.7,'Delivered','Phase Change Material',16.8,72.50,2,'2025-02-19','2025-02-20',72.0,'External','In Use','VS144593'
'C54887','Thermal Shipper',163,34.6,'In Transit','Liquid Nitrogen',16.8,74.00,5,'2025-02-12','2025-02-20',15.0,'Battery','In Use','VS152703'
'C22506','Cryo Container',471,173.5,'Active','Phase Change Material',35.3,92.60,1,'2025-02-11','2025-02-22',96.0,'Battery','Not Available','VS809541'
'C37076','Ultra-Low Freezer',423,156.9,'Delivered','Phase Change Material',44.2,46.10,0,'2025-02-18','2025-02-22',92.0,'External','In Use','VS478361'
'C46125','Cryo Container',74,28.4,'Delivered','Dry Ice',33.9,93.70,1,'2025-02-18','2025-02-24',92.0,'Battery','Available','VS577896'
'C62313','Thermal Shipper',462,76.1,'Active','Phase Change Material',9.3,73.90,5,'2025-02-17','2025-02-22',46.0,'Hybrid','Available','VS748420'
'C60851','Cryo Container',265,30.6,'Delivered','Liquid Nitrogen',18.7,57.00,4,'2025-02-10','2025-02-20',61.0,'Battery','Available','VS989808'
'C11805','Cryo Container',380,145.1,'Active','Dry Ice',18.2,28.60,3,'2025-02-16','2025-02-20',75.0,'External','In Use','VS780529'
'C52662','Ultra-Low Freezer',401,76.5,'Return','Liquid Nitrogen',31.3,61.40,5,'2025-02-09','2025-02-21',15.0,'Hybrid','In Use','VS333566'
'C84610','Cryo Container',451,71.4,'Delivered','Phase Change Material',38.5,41.00,3,'2025-02-10','2025-02-22',19.0,'Hybrid','Available','VS920228'
'C70782','Ultra-Low Freezer',139,183.2,'Return','Liquid Nitrogen',17.6,55.70,0,'2025-02-12','2025-02-22',62.0,'External','Available','VS424970'
'C20355','Cryo Container',217,48.5,'In Transit','Phase Change Material',20.5,72.60,0,'2025-02-15','2025-02-23',87.0,'External','Available','VS319837'
'C73689','Cryo Container',340,199.3,'Active','Dry Ice',15.4,86.10,4,'2025-02-16','2025-02-24',20.0,'Battery','In Use','VS997699'
'C99285','Cryo Container',227,25.1,'Return','Phase Change Material',30.3,44.10,5,'2025-02-15','2025-02-23',39.0,'Hybrid','In Use','VS634622'
'C16264','Cryo Container',388,73.2,'Delivered','Liquid Nitrogen',40.4,80.30,1,'2025-02-11','2025-02-22',94.0,'External','Available','VS477010'
'C99304','Thermal Shipper',157,42.0,'Return','Dry Ice',17.9,80.80,4,'2025-02-13','2025-02-22',32.0,'Battery','Not Available','VS661567'
'C25757','Cryo Container',360,61.2,'Active','Phase Change Material',22.0,58.00,4,'2025-02-12','2025-02-24',59.0,'Battery','In Use','VS862571'
'C61758','Thermal Shipper',277,67.6,'Active','Phase Change Material',5.5,61.00,2,'2025-02-12','2025-02-23',19.0,'Hybrid','Not Available','VS529544'
'C26046','Thermal Shipper',283,166.3,'Return','Liquid Nitrogen',5.9,81.40,4,'2025-02-15','2025-02-20',89.0,'Hybrid','Available','VS797942'
'C89397','Ultra-Low Freezer',332,157.2,'In Transit','Dry Ice',24.0,21.60,0,'2025-02-16','2025-02-22',91.0,'Hybrid','Available','VS655598'
'C46606','Ultra-Low Freezer',368,182.2,'Active','Dry Ice',22.7,36.30,0,'2025-02-12','2025-02-21',68.0,'Hybrid','Not Available','VS669065'
'C11266','Cryo Container',376,118.4,'In Transit','Liquid Nitrogen',24.0,82.70,2,'2025-02-09','2025-02-24',75.0,'External','In Use','VS582076'
'C92657','Ultra-Low Freezer',396,127.3,'Delivered','Dry Ice',48.7,46.60,1,'2025-02-13','2025-02-20',22.0,'Hybrid','In Use','VS145015'
'C40282','Thermal Shipper',491,184.9,'Delivered','Liquid Nitrogen',22.2,55.80,5,'2025-02-18','2025-02-22',34.0,'Hybrid','Not Available','VS450093'
'C39647','Thermal Shipper',391,51.4,'Delivered','Phase Change Material',27.5,99.00,1,'2025-02-10','2025-02-22',89.0,'Battery','Not Available','VS217145'
'C47389','Ultra-Low Freezer',212,67.6,'In Transit','Liquid Nitrogen',37.5,51.50,2,'2025-02-09','2025-02-21',17.0,'Battery','Available','VS485492'
'C78135','Ultra-Low Freezer',310,116.5,'Active','Phase Change Material',36.5,46.70,1,'2025-02-10','2025-02-22',60.0,'Battery','Available','VS969073'
'C19859','Ultra-Low Freezer',407,82.8,'Delivered','Phase Change Material',28.2,85.60,1,'2025-02-19','2025-02-23',13.0,'Battery','In Use','VS712401'
'C91568','Ultra-Low Freezer',291,64.8,'Active','Phase Change Material',6.3,61.50,2,'2025-02-17','2025-02-23',92.0,'Hybrid','In Use','VS612725'
'C28002','Cryo Container',390,35.7,'In Transit','Liquid Nitrogen',27.5,36.60,3,'2025-02-13','2025-02-20',40.0,'External','Not Available','VS329297'
'C84117','Ultra-Low Freezer',177,139.5,'Return','Phase Change Material',6.2,86.40,2,'2025-02-19','2025-02-22',38.0,'Hybrid','Not Available','VS318988'
'C11511','Ultra-Low Freezer',293,85.6,'Active','Dry Ice',23.0,83.70,5,'2025-02-17','2025-02-20',19.0,'Battery','Not Available','VS494158'
'C17241','Cryo Container',228,167.5,'Active','Phase Change Material',6.5,44.20,0,'2025-02-12','2025-02-23',12.0,'Battery','Not Available','VS725702'
'C40489','Thermal Shipper',237,51.1,'Return','Phase Change Material',35.5,99.70,5,'2025-02-11','2025-02-22',77.0,'External','Available','VS326578'
'C75680','Thermal Shipper',291,181.3,'Delivered','Phase Change Material',30.5,81.90,2,'2025-02-18','2025-02-20',36.0,'Battery','Available','VS348737'
'C65764','Cryo Container',251,21.4,'Return','Phase Change Material',48.6,56.60,2,'2025-02-17','2025-02-24',60.0,'Battery','Available','VS901004'
'C24037','Ultra-Low Freezer',226,68.6,'In Transit','Dry Ice',39.3,31.60,2,'2025-02-19','2025-02-21',4.0,'Battery','In Use','VS996761'
'C91778','Cryo Container',186,95.2,'In Transit','Liquid Nitrogen',30.0,41.30,0,'2025-02-10','2025-02-20',19.0,'Hybrid','Not Available','VS946125'
'C71676','Ultra-Low Freezer',136,197.0,'Return','Dry Ice',29.7,23.00,1,'2025-02-10','2025-02-23',34.0,'External','In Use','VS204942'
'C58842','Thermal Shipper',405,28.1,'In Transit','Dry Ice',45.1,57.20,4,'2025-02-10','2025-02-20',43.0,'Battery','Available','VS578177'
'C71033','Thermal Shipper',244,165.5,'Active','Liquid Nitrogen',24.2,21.60,5,'2025-02-17','2025-02-21',61.0,'Hybrid','Not Available','VS246850'
'C61249','Ultra-Low Freezer',457,93.9,'Delivered','Phase Change Material',13.6,39.20,1,'2025-02-19','2025-02-20',91.0,'External','In Use','VS505486'
'C36842','Ultra-Low Freezer',369,128.7,'Delivered','Liquid Nitrogen',20.7,31.00,2,'2025-02-14','2025-02-22',14.0,'Hybrid','Available','VS479301'
'C91230','Ultra-Low Freezer',310,25.2,'Delivered','Dry Ice',20.0,27.30,3,'2025-02-14','2025-02-22',47.0,'External','Available','VS748005'
'C22080','Thermal Shipper',381,127.9,'Return','Dry Ice',16.4,59.00,2,'2025-02-09','2025-02-24',49.0,'Hybrid','Not Available','VS520813'
'C22479','Cryo Container',402,79.2,'In Transit','Liquid Nitrogen',12.9,43.20,0,'2025-02-16','2025-02-20',61.0,'External','Available','VS240561'
'C31333','Cryo Container',326,158.2,'Active','Dry Ice',35.1,28.00,0,'2025-02-12','2025-02-24',48.0,'External','In Use','VS258192'
'C79853','Cryo Container',457,122.1,'Active','Dry Ice',37.5,67.60,2,'2025-02-10','2025-02-24',18.0,'Hybrid','In Use','VS419378'
'C15067','Cryo Container',128,171.5,'Active','Liquid Nitrogen',16.1,40.10,2,'2025-02-11','2025-02-21',48.0,'Battery','In Use','VS182814'
'C77857','Thermal Shipper',190,72.8,'Delivered','Liquid Nitrogen',38.3,71.60,0,'2025-02-12','2025-02-22',48.0,'Hybrid','In Use','VS665654'
'C46346','Ultra-Low Freezer',413,105.6,'Delivered','Liquid Nitrogen',46.3,99.10,0,'2025-02-10','2025-02-24',84.0,'Hybrid','Not Available','VS306912'
'C60457','Thermal Shipper',275,151.4,'Return','Dry Ice',46.6,43.40,1,'2025-02-12','2025-02-22',18.0,'Battery','In Use','VS652951'
'C12789','Cryo Container',128,28.8,'Active','Liquid Nitrogen',36.6,96.10,2,'2025-02-19','2025-02-21',86.0,'Hybrid','Available','VS157211'
'C11519','Thermal Shipper',118,105.0,'In Transit','Phase Change Material',10.1,95.50,2,'2025-02-09','2025-02-24',59.0,'External','Available','VS180474'
'C35585','Thermal Shipper',315,26.2,'Active','Dry Ice',29.1,78.40,2,'2025-02-14','2025-02-21',19.0,'Battery','In Use','VS217539'
'C82978','Cryo Container',293,167.0,'In Transit','Liquid Nitrogen',13.4,79.00,5,'2025-02-15','2025-02-23',73.0,'Hybrid','Available','VS756204'
'C60031','Ultra-Low Freezer',485,91.5,'Delivered','Liquid Nitrogen',27.5,35.10,1,'2025-02-17','2025-02-21',38.0,'External','Not Available','VS945749'
'C89711','Cryo Container',235,159.8,'Delivered','Phase Change Material',45.2,82.10,3,'2025-02-18','2025-02-22',88.0,'Hybrid','In Use','VS122283'
'C26203','Cryo Container',337,41.5,'Active','Dry Ice',43.2,66.00,0,'2025-02-13','2025-02-22',4.0,'External','Not Available','VS795923'
'C84212','Cryo Container',380,197.3,'In Transit','Dry Ice',27.9,87.10,4,'2025-02-15','2025-02-23',98.0,'External','In Use','VS784282'
'C83017','Thermal Shipper',231,138.4,'Return','Dry Ice',38.6,57.10,5,'2025-02-15','2025-02-22',46.0,'External','Available','VS866994'
'C50056','Thermal Shipper',149,134.2,'Delivered','Liquid Nitrogen',23.9,46.10,2,'2025-02-12','2025-02-20',61.0,'External','In Use','VS947261'
'C88989','Thermal Shipper',62,51.6,'Active','Phase Change Material',19.3,40.00,3,'2025-02-11','2025-02-23',21.0,'Battery','Available','VS515691'
'C21087','Ultra-Low Freezer',407,172.3,'Return','Phase Change Material',33.8,40.40,1,'2025-02-17','2025-02-20',41.0,'Hybrid','In Use','VS870552'
'C95421','Cryo Container',53,63.8,'Active','Liquid Nitrogen',20.6,51.10,2,'2025-02-09','2025-02-24',89.0,'Hybrid','In Use','VS335970'
'C91123','Cryo Container',243,27.6,'In Transit','Dry Ice',33.9,96.40,2,'2025-02-17','2025-02-20',20.0,'External','Available','VS885146'
'C43627','Ultra-Low Freezer',244,55.7,'Return','Phase Change Material',14.5,36.20,1,'2025-02-18','2025-02-24',93.0,'Battery','Not Available','VS658607'
'C73642','Ultra-Low Freezer',405,144.4,'Active','Dry Ice',18.5,52.30,3,'2025-02-10','2025-02-23',47.0,'External','Available','VS246089'
'C60731','Thermal Shipper',211,124.7,'In Transit','Liquid Nitrogen',21.1,48.10,4,'2025-02-17','2025-02-23',55.0,'Hybrid','Not Available','VS411700'
'C96385','Cryo Container',204,149.1,'Delivered','Dry Ice',9.9,67.30,3,'2025-02-19','2025-02-21',58.0,'Battery','Available','VS357118'
'C17886','Cryo Container',182,189.9,'Return','Dry Ice',10.7,44.10,5,'2025-02-18','2025-02-20',49.0,'Hybrid','Not Available','VS470098'
'C46281','Thermal Shipper',425,41.9,'Active','Liquid Nitrogen',6.6,78.70,0,'2025-02-16','2025-02-22',71.0,'Hybrid','In Use','VS769208'
'C23467','Cryo Container',56,94.9,'Delivered','Liquid Nitrogen',24.5,91.00,5,'2025-02-19','2025-02-20',5.0,'Battery','Not Available','VS195964'
'C26852','Cryo Container',457,137.2,'Active','Dry Ice',42.7,79.90,0,'2025-02-13','2025-02-22',32.0,'Battery','Not Available','VS611253'
'C84354','Ultra-Low Freezer',145,90.1,'Delivered','Phase Change Material',38.4,98.20,1,'2025-02-16','2025-02-22',78.0,'External','Available','VS728602'
'C33089','Cryo Container',205,101.5,'In Transit','Dry Ice',26.1,57.80,5,'2025-02-17','2025-02-21',88.0,'Hybrid','Available','VS289870'
'C15997','Thermal Shipper',70,163.1,'Active','Liquid Nitrogen',43.1,33.70,0,'2025-02-11','2025-02-21',50.0,'Battery','Not Available','VS420480'
'C12750','Thermal Shipper',401,61.3,'Return','Dry Ice',13.5,54.50,1,'2025-02-10','2025-02-20',38.0,'Hybrid','In Use','VS255548'
'C64212','Cryo Container',268,96.6,'Delivered','Liquid Nitrogen',43.0,38.40,5,'2025-02-17','2025-02-20',16.0,'Hybrid','Not Available','VS311427'
'C71660','Thermal Shipper',202,128.4,'Active','Phase Change Material',13.8,21.50,5,'2025-02-15','2025-02-20',24.0,'Hybrid','In Use','VS410186'
'C44287','Ultra-Low Freezer',351,156.0,'Return','Phase Change Material',10.2,85.00,2,'2025-02-09','2025-02-22',84.0,'Battery','Not Available','VS549034'
'C52266','Cryo Container',160,197.5,'In Transit','Phase Change Material',27.3,33.90,0,'2025-02-19','2025-02-21',90.0,'Battery','In Use','VS246870'
'C19487','Ultra-Low Freezer',428,152.9,'In Transit','Phase Change Material',42.3,20.70,1,'2025-02-17','2025-02-20',67.0,'Hybrid','Available','VS825378'
'C36091','Ultra-Low Freezer',59,115.3,'In Transit','Dry Ice',38.5,30.30,2,'2025-02-12','2025-02-21',76.0,'Hybrid','Available','VS935619'
'C43845','Ultra-Low Freezer',337,107.4,'Delivered','Phase Change Material',33.4,65.30,2,'2025-02-13','2025-02-23',7.0,'Battery','In Use','VS188885'
'C95439','Thermal Shipper',257,122.3,'Return','Dry Ice',40.2,93.40,3,'2025-02-17','2025-02-22',59.0,'Hybrid','Not Available','VS653476'
'C74107','Ultra-Low Freezer',98,105.3,'In Transit','Dry Ice',49.3,85.90,2,'2025-02-18','2025-02-20',46.0,'Battery','In Use','VS958347'
'C93959','Cryo Container',397,178.5,'Active','Phase Change Material',6.3,48.40,1,'2025-02-10','2025-02-22',57.0,'External','In Use','VS201432'
'C24703','Thermal Shipper',71,132.9,'In Transit','Phase Change Material',25.6,88.20,2,'2025-02-17','2025-02-21',74.0,'External','Not Available','VS822011'
'C81544','Ultra-Low Freezer',436,152.8,'Delivered','Liquid Nitrogen',33.1,35.70,3,'2025-02-09','2025-02-20',63.0,'Battery','Not Available','VS527125'
'C12534','Cryo Container',205,87.9,'Delivered','Dry Ice',16.0,46.40,5,'2025-02-14','2025-02-22',41.0,'Battery','Not Available','VS489384'
'C31796','Thermal Shipper',130,124.4,'Active','Liquid Nitrogen',38.6,45.40,2,'2025-02-12','2025-02-23',87.0,'Battery','Not Available','VS409921'
'C99068','Ultra-Low Freezer',160,145.4,'Active','Liquid Nitrogen',36.0,40.80,5,'2025-02-14','2025-02-20',75.0,'Battery','Available','VS659502'
'C68668','Ultra-Low Freezer',201,31.5,'In Transit','Phase Change Material',26.9,76.70,0,'2025-02-19','2025-02-22',17.0,'Hybrid','In Use','VS356156'
'C96318','Ultra-Low Freezer',393,189.5,'Active','Liquid Nitrogen',13.1,29.00,2,'2025-02-17','2025-02-20',16.0,'External','Not Available','VS630770'
'C93845','Ultra-Low Freezer',401,148.9,'Delivered','Dry Ice',22.8,23.80,1,'2025-02-16','2025-02-24',2.0,'Hybrid','In Use','VS379852'
'C20967','Cryo Container',152,130.2,'Return','Liquid Nitrogen',25.4,77.80,0,'2025-02-13','2025-02-23',97.0,'External','Not Available','VS385335'
'C46931','Ultra-Low Freezer',311,115.5,'Return','Phase Change Material',11.0,56.20,3,'2025-02-11','2025-02-21',74.0,'Hybrid','In Use','VS863321'
'C72339','Ultra-Low Freezer',360,22.4,'Return','Liquid Nitrogen',21.2,65.00,1,'2025-02-19','2025-02-24',63.0,'Battery','Not Available','VS567146'
'C11412','Ultra-Low Freezer',171,175.2,'In Transit','Liquid Nitrogen',24.2,38.40,3,'2025-02-18','2025-02-21',45.0,'Battery','Available','VS942811'
'C42986','Ultra-Low Freezer',338,100.6,'In Transit','Phase Change Material',25.1,30.10,0,'2025-02-09','2025-02-21',31.0,'Hybrid','Not Available','VS953557'
'C31390','Ultra-Low Freezer',115,193.4,'In Transit','Phase Change Material',30.3,40.20,0,'2025-02-10','2025-02-23',74.0,'Hybrid','In Use','VS917929'
'C49780','Cryo Container',253,192.9,'In Transit','Phase Change Material',42.8,85.20,5,'2025-02-11','2025-02-22',91.0,'Hybrid','Not Available','VS549836'
'C23737','Ultra-Low Freezer',408,130.8,'Active','Dry Ice',30.7,70.80,0,'2025-02-09','2025-02-23',34.0,'External','Not Available','VS524559'
'C88157','Cryo Container',305,135.2,'In Transit','Dry Ice',40.4,67.30,5,'2025-02-10','2025-02-24',86.0,'Battery','In Use','VS454390'
'C68426','Cryo Container',80,67.1,'Active','Dry Ice',34.0,85.10,0,'2025-02-13','2025-02-20',4.0,'External','Not Available','VS223934'
'C62431','Ultra-Low Freezer',81,73.6,'Return','Liquid Nitrogen',45.6,77.30,1,'2025-02-11','2025-02-20',66.0,'External','In Use','VS535859'
'C12283','Thermal Shipper',211,95.9,'Delivered','Dry Ice',18.7,65.20,2,'2025-02-13','2025-02-23',67.0,'External','Available','VS273864'
'C79732','Ultra-Low Freezer',103,85.3,'Return','Dry Ice',40.1,59.00,3,'2025-02-16','2025-02-23',47.0,'External','Not Available','VS963070'
'C67549','Cryo Container',69,180.8,'Delivered','Liquid Nitrogen',48.6,63.50,0,'2025-02-09','2025-02-24',65.0,'External','Not Available','VS476814'
'C29483','Thermal Shipper',395,140.9,'In Transit','Dry Ice',19.4,62.70,4,'2025-02-13','2025-02-20',60.0,'Hybrid','Not Available','VS911446'
'C16503','Cryo Container',471,130.1,'Active','Phase Change Material',35.8,36.60,5,'2025-02-12','2025-02-20',75.0,'External','In Use','VS612747'
'C44069','Cryo Container',211,181.7,'Active','Phase Change Material',13.7,48.20,4,'2025-02-13','2025-02-24',26.0,'Battery','Available','VS555122'
'C31589','Thermal Shipper',171,122.0,'Return','Liquid Nitrogen',26.2,27.20,4,'2025-02-15','2025-02-23',1.0,'Hybrid','Available','VS221963'
'C73897','Thermal Shipper',455,165.1,'Active','Dry Ice',7.5,76.30,5,'2025-02-16','2025-02-23',45.0,'External','In Use','VS340987'
'C34298','Ultra-Low Freezer',109,21.6,'Return','Phase Change Material',30.3,76.90,0,'2025-02-12','2025-02-20',22.0,'Hybrid','Available','VS754871'
'C71546','Ultra-Low Freezer',215,128.2,'Delivered','Dry Ice',18.0,41.40,3,'2025-02-17','2025-02-21',51.0,'Battery','In Use','VS932926'
'C54995','Cryo Container',458,189.4,'Active','Liquid Nitrogen',8.1,52.60,1,'2025-02-16','2025-02-23',75.0,'Hybrid','Not Available','VS739894'
'C51997','Thermal Shipper',225,100.8,'Return','Phase Change Material',33.4,79.60,1,'2025-02-17','2025-02-24',79.0,'Battery','Not Available','VS144344'
'C63546','Cryo Container',329,173.5,'Delivered','Phase Change Material',20.8,58.90,3,'2025-02-19','2025-02-22',59.0,'Battery','Available','VS219567'
'C32347','Thermal Shipper',247,198.5,'Delivered','Dry Ice',9.1,26.40,2,'2025-02-16','2025-02-22',42.0,'Battery','Not Available','VS528346'
'C56201','Ultra-Low Freezer',329,196.5,'In Transit','Phase Change Material',25.2,34.20,0,'2025-02-12','2025-02-22',53.0,'Battery','Available','VS341452'
'C37513','Ultra-Low Freezer',433,182.2,'Return','Liquid Nitrogen',15.6,89.40,0,'2025-02-15','2025-02-20',26.0,'Hybrid','In Use','VS480454'
'C26668','Cryo Container',85,93.8,'Return','Phase Change Material',26.1,41.60,2,'2025-02-14','2025-02-23',86.0,'Hybrid','Not Available','VS721897'
'C56117','Thermal Shipper',77,123.9,'Return','Dry Ice',39.5,31.30,2,'2025-02-14','2025-02-22',47.0,'External','Not Available','VS822873'
'C34824','Thermal Shipper',443,111.3,'In Transit','Liquid Nitrogen',26.0,22.00,2,'2025-02-10','2025-02-22',20.0,'Hybrid','Not Available','VS271172'
'C41089','Cryo Container',118,144.1,'Delivered','Dry Ice',39.9,99.80,0,'2025-02-17','2025-02-23',87.0,'External','In Use','VS312144'
'C33460','Thermal Shipper',274,159.2,'In Transit','Liquid Nitrogen',38.5,67.40,0,'2025-02-14','2025-02-21',8.0,'Battery','In Use','VS653050'
'C26259','Cryo Container',188,176.7,'Return','Dry Ice',35.2,64.50,1,'2025-02-13','2025-02-24',51.0,'External','Not Available','VS372667'
'C96714','Ultra-Low Freezer',130,163.7,'Delivered','Phase Change Material',32.5,73.50,4,'2025-02-15','2025-02-20',31.0,'External','Available','VS307522'
'C74265','Ultra-Low Freezer',50,66.7,'Active','Phase Change Material',6.8,59.30,0,'2025-02-11','2025-02-22',23.0,'Hybrid','Not Available','VS560792'
'C46615','Ultra-Low Freezer',100,88.9,'Active','Phase Change Material',30.9,39.10,4,'2025-02-10','2025-02-21',55.0,'Battery','Not Available','VS523888'
'C89036','Thermal Shipper',128,191.0,'In Transit','Phase Change Material',8.3,78.00,0,'2025-02-18','2025-02-24',11.0,'Battery','Not Available','VS506395'
'C17956','Cryo Container',438,43.8,'Active','Phase Change Material',30.9,92.60,3,'2025-02-10','2025-02-20',18.0,'Battery','Available','VS434587'
'C28638','Cryo Container',419,22.6,'Delivered','Dry Ice',49.3,59.20,4,'2025-02-13','2025-02-22',59.0,'Battery','Not Available','VS945549'
'C95762','Ultra-Low Freezer',128,164.8,'In Transit','Liquid Nitrogen',39.5,70.60,5,'2025-02-09','2025-02-23',37.0,'External','In Use','VS561809'
'C89332','Thermal Shipper',394,83.4,'Delivered','Dry Ice',44.3,76.40,2,'2025-02-18','2025-02-22',19.0,'Hybrid','Available','VS496928'
'C93588','Ultra-Low Freezer',454,24.5,'Delivered','Liquid Nitrogen',43.1,30.10,4,'2025-02-12','2025-02-22',37.0,'Hybrid','Not Available','VS588257'
'C66977','Ultra-Low Freezer',127,85.1,'Delivered','Dry Ice',24.7,66.40,2,'2025-02-15','2025-02-24',99.0,'External','In Use','VS869499'
'C37923','Thermal Shipper',137,132.4,'Delivered','Phase Change Material',38.1,64.90,4,'2025-02-14','2025-02-22',90.0,'Battery','In Use','VS375052'
'C81121','Cryo Container',258,70.3,'Return','Dry Ice',8.2,61.60,4,'2025-02-18','2025-02-23',29.0,'Hybrid','Not Available','VS615999'
'C94898','Cryo Container',88,191.0,'Delivered','Dry Ice',9.4,24.90,3,'2025-02-09','2025-02-21',92.0,'External','In Use','VS741488'
'C44273','Cryo Container',495,79.9,'In Transit','Dry Ice',33.5,30.10,1,'2025-02-18','2025-02-22',81.0,'Battery','In Use','VS169557'
'C87189','Ultra-Low Freezer',450,157.1,'In Transit','Phase Change Material',35.7,57.90,5,'2025-02-14','2025-02-24',8.0,'External','In Use','VS566824'
'C15216','Ultra-Low Freezer',263,44.5,'In Transit','Phase Change Material',32.6,67.30,0,'2025-02-12','2025-02-20',68.0,'External','In Use','VS228987'
'C96333','Ultra-Low Freezer',234,156.4,'Return','Phase Change Material',41.7,40.90,4,'2025-02-17','2025-02-21',90.0,'External','Available','VS287820'
'C19855','Thermal Shipper',225,156.9,'Active','Phase Change Material',34.1,63.60,4,'2025-02-11','2025-02-23',19.0,'Hybrid','Available','VS860445'
'C57578','Thermal Shipper',198,126.8,'Active','Phase Change Material',39.1,41.30,4,'2025-02-16','2025-02-22',94.0,'Hybrid','Not Available','VS545700'
'C30314','Cryo Container',183,51.0,'Return','Liquid Nitrogen',11.5,35.20,1,'2025-02-19','2025-02-20',85.0,'Hybrid','Not Available','VS389586'
'C82550','Ultra-Low Freezer',137,58.6,'Return','Dry Ice',49.1,37.30,3,'2025-02-15','2025-02-21',67.0,'Hybrid','In Use','VS529852'
'C50003','Cryo Container',103,47.8,'Delivered','Phase Change Material',18.3,85.60,4,'2025-02-13','2025-02-23',37.0,'Battery','Not Available','VS343112'
'C68108','Ultra-Low Freezer',473,38.6,'Return','Dry Ice',21.2,52.70,3,'2025-02-10','2025-02-24',14.0,'External','In Use','VS803276'
'C74165','Thermal Shipper',352,180.9,'Delivered','Phase Change Material',26.2,32.60,2,'2025-02-15','2025-02-21',1.0,'External','In Use','VS131248'
'C14038','Ultra-Low Freezer',273,88.5,'Delivered','Dry Ice',22.2,97.70,2,'2025-02-11','2025-02-23',41.0,'Battery','Available','VS177226'
'C71496','Cryo Container',177,107.6,'Return','Phase Change Material',43.6,43.80,5,'2025-02-11','2025-02-22',2.0,'External','Not Available','VS782509'
'C16393','Thermal Shipper',252,64.9,'Delivered','Liquid Nitrogen',43.9,90.10,2,'2025-02-11','2025-02-24',54.0,'Hybrid','Available','VS721989'
'C35566','Ultra-Low Freezer',185,68.1,'In Transit','Dry Ice',18.9,20.10,2,'2025-02-17','2025-02-21',96.0,'Hybrid','Not Available','VS754519'
'C21602','Cryo Container',228,86.6,'Return','Liquid Nitrogen',31.0,95.10,0,'2025-02-19','2025-02-22',22.0,'External','In Use','VS758926'
'C40653','Thermal Shipper',340,34.5,'Return','Phase Change Material',25.5,83.10,1,'2025-02-15','2025-02-22',38.0,'External','Not Available','VS909952'
'C96014','Cryo Container',340,100.2,'Active','Phase Change Material',44.2,74.70,2,'2025-02-09','2025-02-22',86.0,'Hybrid','In Use','VS328367'
'C89048','Cryo Container',358,103.9,'Return','Dry Ice',43.0,72.40,2,'2025-02-12','2025-02-20',89.0,'External','Available','VS318603'
'C70537','Ultra-Low Freezer',232,150.3,'In Transit','Liquid Nitrogen',15.6,91.10,0,'2025-02-17','2025-02-24',55.0,'Hybrid','In Use','VS300942'
'C46128','Cryo Container',446,57.4,'Delivered','Liquid Nitrogen',27.4,75.20,4,'2025-02-13','2025-02-20',47.0,'Hybrid','Not Available','VS204935'
'C64378','Thermal Shipper',245,127.3,'Active','Liquid Nitrogen',16.5,40.10,2,'2025-02-15','2025-02-22',58.0,'Hybrid','Not Available','VS716901'
'C37897','Thermal Shipper',416,78.3,'Return','Liquid Nitrogen',25.3,25.60,2,'2025-02-12','2025-02-21',28.0,'Battery','Not Available','VS899318'
'C80788','Ultra-Low Freezer',477,173.7,'Delivered','Liquid Nitrogen',8.9,83.90,5,'2025-02-11','2025-02-20',84.0,'Hybrid','Not Available','VS929069'
'C36481','Thermal Shipper',206,138.6,'Delivered','Liquid Nitrogen',14.5,38.00,3,'2025-02-17','2025-02-24',13.0,'Hybrid','Available','VS755536'
'C42544','Thermal Shipper',431,40.1,'Active','Liquid Nitrogen',23.7,68.50,4,'2025-02-12','2025-02-21',25.0,'Battery','Available','VS808152'
