141,-72.2,2.6,-78.7,1,-50.30,-87.70,0.897,11.0,104.0,'Triggered','Triggered','Malfunction',0.53,422,1.67,0,2,8,'2025-02-19 02:32:08.000','N/A','C62497','V1299'
142,-86.1,2.1,-77.6,3,-53.20,-85.60,0.811,24.7,91.3,'Malfunction','Normal','Triggered',4.27,444,0.35,0,5,8,'2025-02-18 17:32:08.000','Battery','C74507','V7800'
143,-66.0,3.2,-82.7,5,-59.60,-91.10,0.812,18.5,109.6,'Triggered','Triggered','Malfunction',3.84,221,0.53,13,3,1,'2025-02-19 02:32:08.000','Temperature','C17696','V8907'
144,-62.0,3.1,-76.9,3,-47.70,-93.80,0.832,25.8,103.3,'Malfunction','Triggered','Normal',2.11,436,0.88,12,1,2,'2025-02-18 14:32:08.000','Temperature','C11949','V4897'
145,-73.3,4.1,-89.0,9,-57.60,-91.50,0.868,10.6,104.2,'Triggered','Malfunction','Normal',3.39,919,1.24,10,5,7,'2025-02-19 07:32:08.000','Security','C17486','V3861'
146,-63.4,4.7,-71.9,3,-52.10,-93.80,0.984,14.3,98.7,'Normal','Malfunction','Triggered',4.67,23,1.86,18,2,0,'2025-02-19 01:32:08.000','Battery','C81673','V7097'
147,-89.4,3.2,-82.6,2,-58.90,-86.80,0.891,24.5,98.3,'Triggered','Triggered','Malfunction',8.70,204,0.83,19,1,7,'2025-02-19 04:32:08.000','Battery','C19890','V9577'
148,-60.8,4.4,-63.7,10,-43.20,-86.80,0.911,12.2,96.8,'Triggered','Malfunction','Malfunction',5.81,664,0.89,4,2,8,'2025-02-19 03:32:08.000','GPS','C10643','V4366'
149,-85.2,3.0,-81.0,9,-54.50,-86.70,0.936,20.2,96.7,'Triggered','Malfunction','Normal',1.61,797,1.59,5,0,7,'2025-02-19 05:32:08.000','GPS','C78148','V5120'
150,-69.6,4.3,-61.8,1,-50.30,-87.40,0.804,17.5,90.7,'Malfunction','Malfunction','Normal',7.44,425,0.66,19,2,9,'2025-02-18 19:32:08.000','Security','C45109','V4623'
151,-75.1,4.8,-75.3,9,-46.90,-87.00,0.881,24.7,107.4,'Triggered','Normal','Normal',1.55,479,1.11,18,4,5,'2025-02-18 20:32:08.000','Security','C80022','V6780'
152,-73.0,3.7,-63.5,3,-45.80,-93.80,0.899,29.1,94.9,'Triggered','Triggered','Triggered',8.32,369,0.63,2,5,9,'2025-02-18 09:32:08.000','GPS','C20291','V3297'
153,-83.8,2.4,-84.0,1,-45.80,-92.40,0.943,22.7,99.1,'Malfunction','Normal','Malfunction',9.64,232,1.69,20,2,5,'2025-02-18 18:32:08.000','GPS','C94373','V7444'
154,-88.3,4.6,-68.1,10,-53.60,-92.80,0.889,23.2,91.9,'Normal','Malfunction','Malfunction',8.72,377,1.3,16,0,2,'2025-02-19 04:32:08.000','Security','C22268','V3442'
155,-88.7,3.2,-70.1,6,-49.90,-85.20,0.952,10.8,93.5,'Malfunction','Triggered','Triggered',3.65,527,0.35,3,5,1,'2025-02-19 06:32:08.000','N/A','C11016','V2706'
156,-71.2,2.4,-84.0,1,-58.90,-92.50,0.917,12.0,107.3,'Malfunction','Triggered','Normal',1.70,912,1.06,15,4,8,'2025-02-19 05:32:08.000','Temperature','C90940','V8797'
157,-78.5,3.0,-84.7,9,-50.10,-87.90,0.858,20.8,93.4,'Triggered','Normal','Normal',0.05,590,1.3,18,1,2,'2025-02-18 19:32:08.000','GPS','C70725','V5092'
158,-78.0,4.0,-88.2,0,-54.70,-91.20,0.962,27.7,92.8,'Normal','Malfunction','Triggered',7.92,164,0.16,7,1,2,'2025-02-18 15:32:08.000','N/A','C22121','V6332'
159,-85.2,4.4,-68.7,1,-44.40,-92.70,0.846,27.1,106.0,'Normal','Normal','Triggered',0.78,425,1.77,14,5,4,'2025-02-18 20:32:08.000','Security','C83981','V5707'
160,-69.4,3.3,-76.2,6,-41.30,-89.70,0.816,29.4,92.2,'Triggered','Malfunction','Malfunction',6.31,286,0.93,6,2,9,'2025-02-19 05:32:08.000','GPS','C77943','V5935'
161,-76.1,2.0,-84.7,0,-56.20,-89.40,0.802,17.9,109.5,'Normal','Triggered','Malfunction',2.94,728,1.19,6,2,7,'2025-02-18 20:32:08.000','GPS','C15172','V2415'
162,-89.0,2.9,-73.0,2,-54.60,-86.40,0.848,16.2,103.5,'Normal','Triggered','Normal',6.33,711,1.67,1,0,2,'2025-02-18 14:32:08.000','Temperature','C71208','V7714'
163,-81.6,2.6,-83.8,0,-52.20,-90.50,0.888,12.2,95.0,'Malfunction','Normal','Malfunction',2.86,834,0.34,12,4,10,'2025-02-19 02:32:08.000','Temperature','C65166','V2090'
164,-75.9,3.7,-80.2,2,-59.40,-87.90,0.954,10.4,97.1,'Malfunction','Malfunction','Triggered',4.44,826,1.54,2,5,1,'2025-02-18 21:32:08.000','Battery','C25228','V5144'
165,-87.5,2.9,-76.6,10,-58.70,-86.60,0.915,24.6,108.6,'Triggered','Triggered','Normal',1.22,312,1.37,2,2,8,'2025-02-19 03:32:08.000','N/A','C58471','V3112'
166,-84.3,4.3,-89.4,9,-40.10,-93.90,0.824,21.4,107.4,'Normal','Triggered','Triggered',4.78,601,0.63,14,1,6,'2025-02-19 07:32:08.000','Security','C28112','V6837'
167,-61.0,4.9,-66.3,3,-40.10,-92.00,0.956,14.8,106.5,'Malfunction','Normal','Normal',1.00,302,1.08,8,2,1,'2025-02-19 06:32:08.000','Temperature','C91801','V4987'
168,-68.8,3.0,-89.1,4,-58.30,-93.20,0.931,29.7,109.4,'Triggered','Malfunction','Malfunction',1.83,58,1.31,7,0,10,'2025-02-19 02:32:08.000','N/A','C42471','V6899'
169,-85.9,4.8,-70.6,7,-43.30,-94.60,0.839,18.6,90.0,'Malfunction','Triggered','Malfunction',4.02,315,0.93,16,2,2,'2025-02-19 07:32:08.000','Battery','C63961','V5046'
170,-66.1,4.7,-81.1,9,-46.30,-90.50,0.965,21.4,106.0,'Malfunction','Triggered','Triggered',9.00,775,1.6,5,0,10,'2025-02-18 16:32:08.000','N/A','C55546','V4248'
171,-77.4,3.9,-64.7,0,-53.40,-92.30,0.823,12.0,95.2,'Triggered','Triggered','Triggered',6.37,49,1.85,9,3,2,'2025-02-19 02:32:08.000','GPS','C62544','V4600'
172,-64.6,2.4,-77.5,7,-53.80,-92.80,0.899,18.7,94.0,'Normal','Normal','Normal',6.82,540,0.17,14,5,1,'2025-02-19 00:32:08.000','Temperature','C50734','V1177'
173,-71.4,3.9,-81.5,8,-58.50,-86.00,0.88,11.1,101.0,'Triggered','Malfunction','Triggered',6.30,829,0.12,8,2,5,'2025-02-19 04:32:08.000','Battery','C93759','V5424'
174,-65.6,2.3,-62.9,2,-48.30,-87.40,0.961,18.1,93.1,'Malfunction','Malfunction','Triggered',8.41,992,0.2,4,5,4,'2025-02-19 06:32:08.000','Security','C77144','V5553'
175,-74.0,2.1,-88.9,10,-41.50,-91.10,0.946,13.5,103.1,'Malfunction','Malfunction','Malfunction',3.83,846,1.67,0,1,8,'2025-02-18 13:32:08.000','Security','C59542','V3781'
176,-72.6,4.7,-69.7,7,-58.60,-93.20,0.966,10.9,109.2,'Malfunction','Normal','Malfunction',7.26,704,0.97,7,4,4,'2025-02-18 17:32:08.000','Temperature','C91856','V8030'
177,-81.7,2.1,-84.7,2,-54.90,-88.30,0.915,16.5,102.6,'Triggered','Normal','Normal',8.67,646,0.16,4,5,0,'2025-02-19 03:32:08.000','N/A','C60576','V9666'
178,-65.8,3.9,-68.3,10,-52.60,-94.30,0.876,11.9,93.0,'Triggered','Triggered','Malfunction',6.80,647,0.39,18,2,5,'2025-02-18 08:32:08.000','N/A','C79939','V5979'
180,-77.4,4.8,-87.1,5,-41.10,-94.80,0.857,17.8,98.0,'Triggered','Malfunction','Malfunction',6.82,380,0.95,16,2,2,'2025-02-19 07:32:08.000','Battery','C77447','V3663'
181,-71.9,3.8,-71.4,5,-53.40,-91.10,0.952,20.2,96.8,'Malfunction','Malfunction','Triggered',5.26,687,1.21,7,3,9,'2025-02-18 19:32:08.000','Security','C66140','V8386'
182,-64.6,3.7,-81.4,9,-41.10,-89.70,0.875,17.0,95.9,'Triggered','Malfunction','Normal',7.41,632,0.22,12,3,8,'2025-02-19 05:32:08.000','GPS','C96046','V8796'
183,-79.8,4.7,-87.3,2,-52.00,-85.00,0.872,16.2,90.2,'Normal','Malfunction','Malfunction',2.70,599,0.98,6,2,8,'2025-02-18 23:32:08.000','GPS','C87438','V9028'
184,-64.3,3.6,-75.3,5,-43.70,-86.90,0.964,21.7,90.8,'Normal','Triggered','Malfunction',1.48,19,1.64,4,1,3,'2025-02-18 10:32:08.000','Temperature','C17858','V5788'
185,-84.8,4.0,-71.1,4,-46.70,-87.60,0.881,26.4,106.8,'Triggered','Normal','Malfunction',0.77,189,0.1,20,1,4,'2025-02-18 09:32:08.000','Security','C84530','V6166'
186,-68.6,3.0,-76.2,10,-46.60,-94.00,0.917,14.5,95.7,'Triggered','Normal','Normal',2.75,335,0.86,8,2,7,'2025-02-19 05:32:08.000','Temperature','C80373','V4399'
187,-76.9,4.1,-79.8,0,-48.50,-85.80,0.819,24.1,103.9,'Triggered','Triggered','Normal',7.56,650,1.56,18,3,3,'2025-02-18 15:32:08.000','Temperature','C58490','V7404'
188,-76.2,3.7,-84.8,10,-47.50,-89.80,0.839,17.6,109.2,'Normal','Malfunction','Triggered',6.28,937,1.12,5,0,1,'2025-02-19 07:32:08.000','GPS','C46868','V5977'
189,-78.2,4.8,-78.7,7,-48.90,-92.10,0.855,25.7,108.2,'Triggered','Malfunction','Normal',6.67,782,1.26,12,1,7,'2025-02-18 22:32:08.000','Temperature','C36090','V9023'
190,-62.4,3.9,-82.3,4,-43.50,-89.40,0.979,16.7,98.0,'Triggered','Malfunction','Malfunction',1.92,295,0.14,9,1,10,'2025-02-19 06:32:08.000','Security','C15481','V3229'
191,-76.4,4.8,-63.1,8,-44.60,-89.80,0.856,26.0,90.5,'Malfunction','Malfunction','Normal',3.53,670,0.16,17,4,2,'2025-02-18 10:32:08.000','N/A','C61807','V9239'
192,-64.6,4.8,-71.0,6,-48.20,-91.40,0.825,26.4,91.4,'Triggered','Triggered','Malfunction',9.36,516,0.91,19,1,6,'2025-02-18 13:32:08.000','N/A','C79748','V9067'
193,-75.3,4.4,-87.4,7,-42.60,-92.90,0.961,25.5,104.9,'Triggered','Normal','Normal',4.97,705,1.29,3,4,6,'2025-02-18 19:32:08.000','Battery','C13598','V8911'
194,-82.6,4.0,-88.3,1,-44.40,-85.00,0.928,10.9,92.8,'Triggered','Triggered','Triggered',2.24,930,0.07,15,4,9,'2025-02-19 04:32:08.000','Battery','C54887','V5891'
195,-73.2,3.0,-88.3,1,-46.60,-88.80,0.845,18.7,109.2,'Triggered','Triggered','Normal',8.37,565,0.23,17,2,8,'2025-02-19 03:32:08.000','GPS','C22506','V8546'
196,-61.9,3.7,-83.4,4,-41.10,-86.10,0.908,18.7,103.3,'Normal','Triggered','Triggered',3.99,344,0.0,19,4,1,'2025-02-18 15:32:08.000','N/A','C37076','V5756'
197,-60.6,4.8,-63.7,3,-48.20,-85.80,0.943,23.4,107.1,'Triggered','Malfunction','Malfunction',5.11,676,0.72,6,1,5,'2025-02-18 19:32:08.000','N/A','C46125','V6327'
198,-62.4,3.4,-85.4,0,-56.00,-90.30,0.847,29.8,97.3,'Malfunction','Triggered','Triggered',6.72,395,0.26,18,4,4,'2025-02-19 05:32:08.000','GPS','C62313','V6469'
199,-61.2,2.2,-72.0,9,-45.70,-89.10,0.904,26.1,97.0,'Normal','Triggered','Triggered',5.36,481,1.51,3,2,4,'2025-02-18 16:32:08.000','Security','C60851','V8380'
200,-79.3,4.5,-76.6,10,-45.50,-85.40,0.816,17.9,109.7,'Triggered','Triggered','Triggered',2.38,755,1.9,15,0,6,'2025-02-19 06:32:08.000','Temperature','C11805','V9867'
201,-85.8,2.7,-86.3,5,-58.70,-92.00,0.997,25.7,105.0,'Malfunction','Malfunction','Malfunction',2.62,131,1.91,5,3,10,'2025-02-18 11:32:08.000','Temperature','C52662','V3446'
202,-60.6,2.6,-80.6,9,-46.60,-91.60,0.839,16.9,97.3,'Malfunction','Normal','Malfunction',6.41,972,0.24,7,2,4,'2025-02-18 18:32:08.000','N/A','C84610','V5130'
203,-76.0,3.2,-89.2,0,-53.80,-89.10,0.924,10.1,100.5,'Malfunction','Normal','Malfunction',0.57,688,1.55,0,0,10,'2025-02-18 12:32:08.000','Temperature','C70782','V9803'
204,-68.8,3.0,-64.7,8,-47.20,-92.10,0.879,15.6,92.0,'Triggered','Malfunction','Triggered',0.46,572,1.57,10,2,9,'2025-02-18 11:32:08.000','GPS','C20355','V4279'
205,-69.8,3.4,-71.3,2,-48.20,-88.80,0.903,26.6,107.6,'Normal','Normal','Normal',7.58,423,1.11,20,4,8,'2025-02-18 23:32:08.000','Security','C73689','V7227'
206,-89.7,2.4,-70.8,2,-54.70,-91.60,0.998,28.6,102.2,'Triggered','Malfunction','Normal',1.39,34,0.86,4,3,9,'2025-02-18 22:32:08.000','Temperature','C99285','V4098'
207,-76.1,2.7,-75.5,8,-42.10,-88.30,0.882,16.8,104.4,'Triggered','Malfunction','Malfunction',9.87,716,0.59,7,5,3,'2025-02-19 03:32:08.000','GPS','C16264','V9323'
208,-61.1,3.6,-62.8,5,-56.80,-90.70,0.923,12.3,102.7,'Triggered','Normal','Malfunction',7.77,201,1.02,6,2,1,'2025-02-18 21:32:08.000','Battery','C99304','V8938'
209,-82.9,4.5,-70.6,2,-45.40,-93.20,0.869,13.6,97.6,'Malfunction','Triggered','Normal',2.30,255,0.31,9,2,10,'2025-02-19 07:32:08.000','Battery','C25757','V9695'
210,-75.9,4.9,-88.0,8,-59.50,-86.00,0.96,29.2,97.7,'Triggered','Normal','Malfunction',2.77,416,0.44,13,4,9,'2025-02-18 09:32:08.000','N/A','C61758','V9964'
211,-62.1,2.8,-62.3,6,-50.00,-89.10,0.967,11.1,93.2,'Triggered','Triggered','Malfunction',5.77,228,1.09,11,5,0,'2025-02-19 02:32:08.000','Battery','C26046','V9729'
212,-69.8,4.0,-77.6,4,-52.30,-85.10,0.915,12.4,104.0,'Malfunction','Malfunction','Triggered',7.21,355,0.44,18,3,9,'2025-02-18 15:32:08.000','GPS','C89397','V9386'
213,-81.6,4.1,-62.9,1,-55.80,-92.80,0.915,11.3,95.6,'Malfunction','Normal','Malfunction',3.23,445,0.68,8,2,8,'2025-02-18 20:32:08.000','N/A','C46606','V4692'
214,-61.5,2.7,-74.8,1,-45.80,-85.10,0.974,21.6,107.4,'Malfunction','Malfunction','Triggered',4.64,455,1.04,16,4,2,'2025-02-18 22:32:08.000','N/A','C11266','V4591'
215,-83.9,4.5,-61.4,8,-54.60,-86.80,0.811,16.0,106.5,'Normal','Malfunction','Triggered',8.00,244,1.12,16,0,6,'2025-02-19 06:32:08.000','Security','C92657','V1676'
216,-61.7,3.5,-73.2,4,-41.80,-93.40,0.916,23.6,104.0,'Triggered','Triggered','Normal',2.28,209,0.61,13,3,7,'2025-02-18 22:32:08.000','GPS','C40282','V8485'
217,-86.6,4.6,-85.2,10,-48.80,-93.40,0.952,17.8,100.5,'Triggered','Normal','Normal',9.10,30,1.04,16,4,3,'2025-02-18 09:32:08.000','GPS','C39647','V6423'
218,-60.6,2.3,-79.3,2,-50.20,-94.30,0.823,13.5,97.8,'Triggered','Malfunction','Triggered',0.77,891,0.19,13,1,10,'2025-02-18 14:32:08.000','Security','C47389','V8395'
219,-82.6,4.4,-66.0,6,-45.50,-90.80,0.935,17.4,109.6,'Normal','Normal','Malfunction',6.65,750,0.26,7,1,2,'2025-02-18 10:32:08.000','N/A','C78135','V1491'
220,-79.4,2.4,-88.6,9,-44.70,-93.60,0.973,11.7,93.8,'Triggered','Triggered','Triggered',6.21,88,1.02,13,4,9,'2025-02-19 03:32:08.000','Temperature','C19859','V3420'
221,-71.8,3.8,-81.3,3,-51.50,-93.70,0.827,14.4,107.8,'Triggered','Malfunction','Normal',0.87,287,0.95,12,4,0,'2025-02-19 04:32:08.000','GPS','C91568','V8065'
222,-86.3,3.5,-60.4,6,-50.50,-89.60,0.97,23.9,96.2,'Normal','Malfunction','Triggered',9.04,986,1.97,18,2,6,'2025-02-19 04:32:08.000','Temperature','C28002','V4086'
223,-67.2,3.3,-79.1,6,-57.10,-93.90,0.99,25.2,103.6,'Malfunction','Normal','Triggered',2.35,327,0.27,18,4,3,'2025-02-18 20:32:08.000','Temperature','C84117','V2074'
225,-63.1,4.6,-86.9,6,-49.30,-89.80,0.942,15.6,110.0,'Malfunction','Triggered','Normal',7.85,429,1.39,15,1,4,'2025-02-18 17:32:08.000','Temperature','C11511','V5022'
226,-85.0,4.3,-72.4,9,-45.80,-86.80,0.88,14.5,93.1,'Normal','Normal','Triggered',4.03,25,0.84,7,4,4,'2025-02-18 19:32:08.000','Security','C17241','V5095'
227,-63.0,2.9,-66.7,3,-42.20,-94.10,0.929,12.5,97.6,'Malfunction','Malfunction','Malfunction',5.57,769,0.05,3,3,1,'2025-02-18 08:32:08.000','Security','C40489','V4503'
228,-88.9,4.9,-87.4,6,-41.10,-85.30,0.976,13.1,100.3,'Malfunction','Malfunction','Normal',3.59,774,1.09,16,2,0,'2025-02-18 16:32:08.000','Battery','C75680','V2904'
229,-81.9,2.5,-61.2,3,-43.10,-87.80,0.889,28.0,93.3,'Normal','Malfunction','Malfunction',4.22,433,0.75,17,5,0,'2025-02-19 02:32:08.000','Security','C65764','V2196'
230,-74.1,3.8,-82.9,1,-53.90,-86.40,0.87,24.8,109.7,'Malfunction','Normal','Malfunction',2.35,459,1.8,17,2,6,'2025-02-19 02:32:08.000','Temperature','C24037','V7488'
231,-88.7,2.3,-88.0,8,-45.70,-89.20,0.876,17.4,99.7,'Malfunction','Triggered','Triggered',5.76,419,1.11,19,3,1,'2025-02-19 04:32:08.000','Battery','C91778','V7252'
232,-72.3,5.0,-76.6,6,-45.60,-93.50,0.854,26.3,94.3,'Triggered','Malfunction','Triggered',3.91,238,1.89,20,2,8,'2025-02-19 07:32:08.000','Temperature','C71676','V3110'
233,-71.3,2.3,-81.9,4,-40.70,-86.80,0.911,17.1,105.8,'Malfunction','Malfunction','Normal',0.42,85,0.43,5,2,5,'2025-02-18 08:32:08.000','N/A','C58842','V3910'
234,-61.8,4.0,-85.5,5,-40.10,-88.00,0.979,27.5,98.3,'Malfunction','Normal','Malfunction',6.68,833,0.05,9,0,9,'2025-02-18 22:32:08.000','Security','C71033','V8036'
235,-60.3,3.3,-90.0,0,-41.40,-86.00,0.921,18.3,94.9,'Normal','Malfunction','Triggered',1.28,973,1.41,14,1,10,'2025-02-18 15:32:08.000','Battery','C61249','V4903'
236,-88.3,2.4,-85.4,2,-53.70,-92.60,0.896,28.2,93.1,'Triggered','Malfunction','Triggered',9.45,756,0.54,16,3,10,'2025-02-18 11:32:08.000','Security','C36842','V7314'
237,-73.5,4.8,-78.3,9,-47.10,-88.70,0.821,15.2,107.0,'Malfunction','Triggered','Triggered',1.49,785,0.47,17,2,9,'2025-02-18 22:32:08.000','Temperature','C91230','V1661'
238,-64.7,3.2,-79.7,0,-51.20,-87.80,0.826,22.6,108.7,'Malfunction','Malfunction','Normal',3.33,990,1.96,18,2,8,'2025-02-19 06:32:08.000','Security','C22080','V4218'
239,-81.6,2.9,-82.1,8,-50.10,-90.40,0.916,18.7,94.1,'Triggered','Malfunction','Malfunction',0.22,821,1.39,14,1,3,'2025-02-18 14:32:08.000','Temperature','C22479','V9749'
288,-87.4,4.6,-79.9,6,-52.80,-94.50,0.963,18.7,94.8,'Normal','Triggered','Malfunction',4.30,364,1.14,20,2,8,'2025-02-18 18:32:08.000','N/A','C68668','V2161'
240,-74.5,3.3,-69.3,3,-50.50,-88.70,0.869,19.0,102.0,'Normal','Malfunction','Normal',5.47,826,0.11,19,0,10,'2025-02-18 12:32:08.000','Temperature','C31333','V3135'
241,-86.9,3.9,-87.0,5,-53.90,-89.90,0.867,21.2,98.1,'Triggered','Malfunction','Triggered',8.59,662,1.21,8,1,9,'2025-02-18 18:32:08.000','Battery','C79853','V1304'
242,-77.7,2.1,-67.4,8,-42.40,-89.20,0.808,23.4,105.4,'Malfunction','Malfunction','Triggered',8.32,103,0.98,11,4,4,'2025-02-18 09:32:08.000','Temperature','C15067','V7972'
243,-75.6,4.6,-60.0,8,-48.40,-89.10,0.886,25.3,93.1,'Malfunction','Malfunction','Malfunction',2.10,33,1.93,6,2,3,'2025-02-18 22:32:08.000','N/A','C77857','V7056'
244,-80.0,2.8,-89.3,0,-55.80,-93.50,0.979,18.0,101.9,'Triggered','Normal','Malfunction',3.39,977,0.22,9,3,6,'2025-02-18 14:32:08.000','GPS','C46346','V9799'
245,-64.8,5.0,-70.3,9,-41.20,-89.70,0.981,11.5,103.4,'Malfunction','Normal','Normal',9.10,188,1.28,9,2,0,'2025-02-18 15:32:08.000','Security','C60457','V7713'
246,-73.3,3.2,-87.4,10,-41.80,-88.50,0.891,24.7,103.4,'Normal','Malfunction','Normal',3.51,96,0.64,8,2,0,'2025-02-19 03:32:08.000','Battery','C12789','V3443'
247,-89.6,2.6,-73.9,0,-56.30,-94.80,0.858,29.5,103.5,'Malfunction','Triggered','Normal',8.30,84,0.29,2,0,3,'2025-02-18 22:32:08.000','Temperature','C11519','V3590'
248,-85.4,4.1,-63.0,7,-51.40,-94.00,0.937,17.1,96.5,'Malfunction','Triggered','Triggered',8.23,287,1.44,10,2,1,'2025-02-18 08:32:08.000','GPS','C35585','V8479'
249,-80.4,2.6,-70.6,5,-56.20,-86.30,0.968,11.1,104.3,'Normal','Malfunction','Malfunction',6.43,590,0.29,17,2,1,'2025-02-19 00:32:08.000','Battery','C82978','V9655'
250,-63.2,2.5,-73.0,9,-54.70,-86.90,0.854,23.3,95.3,'Malfunction','Malfunction','Triggered',1.92,282,1.08,11,3,2,'2025-02-19 05:32:08.000','GPS','C60031','V7498'
251,-82.8,3.4,-82.0,8,-58.90,-92.00,0.971,23.4,94.7,'Triggered','Triggered','Triggered',9.52,726,1.77,2,0,7,'2025-02-19 07:32:08.000','GPS','C89711','V6792'
252,-89.2,3.1,-71.6,8,-55.50,-88.80,0.806,27.8,91.9,'Triggered','Malfunction','Malfunction',4.77,910,1.68,6,5,3,'2025-02-18 10:32:08.000','Security','C26203','V7710'
253,-70.5,3.0,-63.5,1,-43.60,-94.00,0.837,29.8,90.2,'Malfunction','Malfunction','Triggered',5.44,649,1.32,19,0,10,'2025-02-18 14:32:08.000','Security','C84212','V2451'
254,-76.9,3.3,-85.7,10,-42.30,-90.70,0.841,17.1,91.9,'Malfunction','Normal','Triggered',2.70,46,1.04,8,3,7,'2025-02-18 18:32:08.000','Battery','C83017','V8299'
255,-75.9,4.1,-71.6,10,-56.50,-89.60,0.998,19.9,104.1,'Malfunction','Malfunction','Normal',8.98,929,1.9,8,2,1,'2025-02-19 08:32:08.000','Battery','C50056','V6514'
256,-67.5,4.8,-84.7,2,-50.90,-92.70,0.88,15.5,100.9,'Triggered','Triggered','Normal',9.22,790,0.65,13,0,10,'2025-02-18 14:32:08.000','Battery','C88989','V7232'
257,-60.1,3.3,-63.3,0,-57.90,-91.80,0.934,17.4,93.4,'Malfunction','Normal','Normal',6.20,5,0.58,19,3,4,'2025-02-19 00:32:08.000','Battery','C21087','V9311'
258,-84.7,2.8,-67.2,1,-54.50,-93.30,0.803,13.8,92.5,'Normal','Triggered','Triggered',4.65,243,0.37,19,1,5,'2025-02-18 23:32:08.000','GPS','C95421','V2079'
259,-79.8,4.7,-64.9,9,-43.50,-85.90,0.825,17.7,110.0,'Normal','Triggered','Malfunction',3.76,783,1.23,7,0,6,'2025-02-18 14:32:08.000','N/A','C91123','V1494'
260,-75.3,4.9,-69.4,4,-46.70,-87.90,0.995,21.8,96.0,'Normal','Normal','Normal',7.18,710,0.22,1,2,1,'2025-02-18 10:32:08.000','Battery','C43627','V5507'
261,-77.9,3.0,-80.0,1,-55.80,-93.70,0.929,20.9,91.9,'Malfunction','Triggered','Malfunction',9.01,344,0.61,6,0,7,'2025-02-19 02:32:08.000','Temperature','C73642','V5792'
262,-62.2,2.5,-83.9,7,-40.50,-90.70,0.953,16.1,95.9,'Malfunction','Triggered','Malfunction',6.35,469,1.32,16,4,4,'2025-02-19 04:32:08.000','Battery','C60731','V6315'
263,-66.3,3.5,-63.7,9,-47.90,-87.60,0.893,19.9,92.9,'Normal','Normal','Normal',5.19,86,0.52,10,3,1,'2025-02-19 07:32:08.000','Battery','C96385','V8840'
264,-66.9,2.7,-72.4,3,-41.00,-93.40,0.834,23.7,107.3,'Normal','Normal','Malfunction',6.44,760,1.34,20,3,1,'2025-02-19 05:32:08.000','N/A','C17886','V6263'
265,-65.3,4.2,-74.2,5,-44.90,-89.90,0.852,12.9,101.5,'Triggered','Triggered','Normal',0.11,643,0.39,18,4,7,'2025-02-19 01:32:08.000','GPS','C46281','V5170'
266,-74.0,2.3,-88.2,10,-59.90,-91.30,0.873,15.8,96.7,'Triggered','Triggered','Malfunction',1.67,562,0.01,20,3,1,'2025-02-18 10:32:08.000','GPS','C23467','V7787'
267,-84.8,2.7,-70.7,4,-43.00,-93.40,0.909,12.4,91.4,'Normal','Normal','Triggered',2.43,363,1.88,10,1,7,'2025-02-18 21:32:08.000','Battery','C26852','V8157'
268,-71.0,3.1,-89.6,1,-44.60,-94.70,0.995,12.1,102.5,'Malfunction','Malfunction','Malfunction',4.61,68,1.86,9,2,3,'2025-02-18 20:32:08.000','N/A','C84354','V4878'
269,-73.1,3.9,-86.4,2,-54.80,-93.40,0.902,17.5,95.0,'Normal','Normal','Triggered',3.66,57,1.08,10,3,7,'2025-02-18 21:32:08.000','Battery','C33089','V3599'
270,-67.1,3.2,-85.3,4,-55.20,-89.40,0.972,25.3,99.9,'Normal','Normal','Malfunction',7.11,827,1.44,8,5,2,'2025-02-18 23:32:08.000','Temperature','C15997','V5074'
271,-83.3,2.9,-68.3,7,-42.10,-87.90,0.848,23.8,99.2,'Triggered','Malfunction','Normal',0.03,833,1.18,4,2,7,'2025-02-18 10:32:08.000','Battery','C12750','V3562'
272,-75.8,2.6,-60.9,7,-54.10,-86.90,1.0,22.1,107.6,'Triggered','Normal','Malfunction',2.12,955,1.51,11,5,8,'2025-02-18 23:32:08.000','Battery','C64212','V8770'
273,-80.7,3.5,-87.6,2,-54.00,-94.80,0.868,18.0,97.0,'Malfunction','Malfunction','Triggered',0.63,108,1.94,14,1,6,'2025-02-18 11:32:08.000','N/A','C71660','V6742'
274,-63.8,4.6,-84.7,0,-48.20,-91.30,0.914,13.2,98.6,'Malfunction','Normal','Normal',4.12,440,1.63,10,0,0,'2025-02-19 07:32:08.000','Security','C44287','V9469'
275,-69.7,3.4,-79.8,0,-40.40,-86.70,0.897,20.6,102.1,'Normal','Normal','Normal',1.67,289,1.69,6,3,5,'2025-02-18 20:32:08.000','N/A','C52266','V8547'
276,-85.8,3.3,-80.4,3,-43.50,-86.40,0.812,15.4,107.1,'Triggered','Triggered','Malfunction',7.48,64,1.44,19,5,4,'2025-02-18 20:32:08.000','Security','C19487','V1390'
277,-71.3,4.8,-62.6,8,-44.60,-87.10,0.815,23.2,105.9,'Normal','Malfunction','Malfunction',6.33,729,1.42,10,4,7,'2025-02-18 13:32:08.000','Security','C36091','V6235'
278,-63.0,2.8,-69.8,4,-44.60,-93.00,0.907,13.9,98.8,'Triggered','Normal','Triggered',3.85,878,0.37,8,0,5,'2025-02-19 01:32:08.000','GPS','C43845','V1909'
279,-86.2,4.6,-63.0,6,-42.10,-89.00,0.982,26.9,95.8,'Malfunction','Malfunction','Malfunction',6.39,255,1.32,5,1,2,'2025-02-18 09:32:08.000','N/A','C95439','V5493'
