'V7868','Refrigerated Truck',-61.5,0.0,9499.00,2553.00,'2025-02-22 01:32:08.000','Greenchester','Shawnburgh','East Dannymouth','Active',3.048702,92.258665,8016.9,30,'2025-02-19 08:31:08.000','Road','Garcia, Carpenter and Porter','ISO 9001','VS113526','C62575'
'V4086','Refrigerated Truck',-83.5,12.0,9878.00,1300.00,'2025-02-19 20:32:08.000','New Teresa','Lake Haleyport','Victoriamouth','Active',54.774674,-6.926048,1057.8,10,'2025-02-19 08:30:08.000','Air','Brown-Morales','CEIV Pharma','VS329297','C28002'
'V2074','Cargo Aircraft',-69.8,41.0,8536.00,40.00,'2025-02-21 16:32:08.000','South Anthony','North Michael','Patrickview','Lost',45.686676,-177.890986,5721.1,10,'2025-02-19 08:14:08.000','Road','Harris LLC','GDP','VS318988','C84117'
'V5022','Cargo Aircraft',-75.5,61.0,1730.00,2321.00,'2025-02-20 04:32:08.000','West Saraville','Lake Jamie','South Marcfurt','Limited',48.017831,99.147613,7591.5,10,'2025-02-19 08:06:08.000','Sea','Kelley, Lang and Carter','CEIV Pharma','VS494158','C11511'
'V5095','Refrigerated Truck',-86.9,761.0,5507.00,4650.00,'2025-02-20 08:32:08.000','Port Matthew','Jamesberg','Lake Erinbury','Lost',-13.865992,166.049372,4771.4,15,'2025-02-19 08:26:08.000','Air','Pittman, Powell and Brooks','ISO 9001','VS725702','C17241'
'V4503','Refrigerated Truck',-83.0,23.0,6950.00,3320.00,'2025-02-20 02:32:08.000','East Matthewton','New Williamshire','East Tasha','Limited',65.426487,49.557531,6159.7,30,'2025-02-19 08:28:08.000','Rail','Campos, Lopez and Carter','ISO 9001','VS326578','C40489'
'V2904','Cargo Aircraft',-83.7,289.0,9854.00,1506.00,'2025-02-20 04:32:08.000','Jenniferchester','Brandonfort','Williamsonfort','Lost',-78.930534,-175.191998,1405.1,15,'2025-02-19 08:19:08.000','Air','James-Rodgers','CEIV Pharma','VS348737','C75680'
'V2196','Refrigerated Truck',-83.5,47.0,5745.00,234.00,'2025-02-20 20:32:08.000','New Cheryl','Kennethton','New Nancytown','Active',-47.737813,132.356725,1731.5,5,'2025-02-19 08:06:08.000','Road','Rivas, Jackson and David','GDP','VS901004','C65764'
'V7488','Reefer Container',-85.4,55.0,4216.00,4272.00,'2025-02-20 20:32:08.000','Port Sabrina','Daniellechester','West Faithchester','Lost',71.455105,116.197218,9535.7,30,'2025-02-19 08:04:08.000','Sea','Miller-Santiago','CEIV Pharma','VS996761','C24037'
'V7252','Reefer Container',-61.9,95.0,9970.00,1123.00,'2025-02-19 15:32:08.000','Johnsonland','Harrisland','Archerburgh','Limited',70.738648,-13.893172,1210.3,30,'2025-02-19 08:15:08.000','Rail','Jones, Hughes and Robinson','ISO 9001','VS946125','C91778'
'V3110','Reefer Container',-88.2,90.0,512.00,3293.00,'2025-02-19 10:32:08.000','Molinamouth','West Brandyshire','South John','Lost',-52.103798,114.595268,5558.6,10,'2025-02-19 08:32:08.000','Sea','Alexander Inc','CEIV Pharma','VS204942','C71676'
'V3910','Refrigerated Truck',-75.5,116.0,6025.00,508.00,'2025-02-20 09:32:08.000','Henryside','Lake Edwardstad','New Josephland','Active',44.023837,72.481258,7109.0,15,'2025-02-19 08:31:08.000','Road','Thompson, James and Odonnell','ISO 9001','VS578177','C58842'
'V8036','Refrigerated Truck',-64.2,47.0,2032.00,1128.00,'2025-02-20 02:32:08.000','North Daryl','West Johnburgh','South Mercedes','Active',-6.211719,16.334622,3734.1,5,'2025-02-19 08:29:08.000','Rail','Johnson Ltd','CEIV Pharma','VS246850','C71033'
'V4903','Cargo Aircraft',-60.0,113.0,5233.00,1367.00,'2025-02-20 12:32:08.000','Butlerbury','South Gregory','West Allisonhaven','Limited',-26.107565,-26.923084,2099.2,5,'2025-02-19 08:25:08.000','Road','Smith PLC','CEIV Pharma','VS505486','C61249'
'V7314','Cargo Aircraft',-66.9,658.0,580.00,3209.00,'2025-02-19 19:32:08.000','East Alicia','Rogershaven','South Vanessatown','Active',41.087441,-111.043398,7122.2,15,'2025-02-19 08:05:08.000','Air','Proctor-Montoya','GDP','VS479301','C36842'
'V1661','Reefer Container',-75.2,562.0,2390.00,2847.00,'2025-02-21 06:32:08.000','New Donnaborough','West Brian','Port Wesley','Active',-58.473388,156.947356,7602.0,15,'2025-02-19 08:23:08.000','Air','Watts, Russell and Smith','CEIV Pharma','VS748005','C91230'
'V4218','Cargo Aircraft',-75.0,97.0,21.00,1313.00,'2025-02-21 02:32:08.000','East Michaelberg','New Matthewville','West Anthonymouth','Active',-43.098397,164.47984,1485.3,15,'2025-02-19 08:17:08.000','Rail','Martinez, Jones and Beltran','CEIV Pharma','VS520813','C22080'
'V9749','Cargo Aircraft',-88.3,29.0,5993.00,2253.00,'2025-02-20 14:32:08.000','Snowfort','Roblesfurt','South Stephen','Active',56.582694,-99.578883,6400.9,5,'2025-02-19 08:24:08.000','Rail','Escobar PLC','CEIV Pharma','VS240561','C22479'
'V3135','Reefer Container',-73.7,448.0,5958.00,173.00,'2025-02-21 22:32:08.000','Diazberg','Jonesmouth','Reginaberg','Active',68.321084,124.720179,4074.4,10,'2025-02-19 08:19:08.000','Air','Thompson-Simmons','GDP','VS258192','C31333'
'V1304','Reefer Container',-68.7,396.0,3385.00,2279.00,'2025-02-20 00:32:08.000','Matthewland','Port Cynthia','Lake Timothy','Lost',30.00071,-132.37766,5037.3,30,'2025-02-19 08:02:08.000','Air','Payne-Perez','GDP','VS419378','C79853'
'V7972','Reefer Container',-63.4,113.0,3777.00,4864.00,'2025-02-21 03:32:08.000','Christinastad','Davischester','Lopezbury','Active',66.105463,169.443388,5145.9,15,'2025-02-19 08:03:08.000','Sea','Fleming-Fernandez','GDP','VS182814','C15067'
'V7056','Reefer Container',-71.3,118.0,9840.00,2075.00,'2025-02-20 06:32:08.000','Andrefort','North Christinaburgh','Sandraborough','Lost',56.598776,54.465764,4564.4,5,'2025-02-19 08:02:08.000','Rail','Perry-Cox','ISO 9001','VS665654','C77857'
'V9799','Reefer Container',-82.3,526.0,1697.00,894.00,'2025-02-22 04:32:08.000','Michelleside','Lake Nicole','West Johnbury','Limited',-38.371962,147.820261,7248.2,30,'2025-02-19 08:19:08.000','Air','Lane Inc','ISO 9001','VS306912','C46346'
'V7713','Reefer Container',-65.9,54.0,3981.00,1027.00,'2025-02-20 06:32:08.000','East Anthonyport','New Danaberg','Lake Brian','Lost',84.206815,-53.7209,6203.5,10,'2025-02-19 08:07:08.000','Road','Kennedy, Mason and Wilson','ISO 9001','VS652951','C60457'
'V3443','Refrigerated Truck',-84.7,109.0,2777.00,1637.00,'2025-02-21 14:32:08.000','North George','New Theresa','West Russellhaven','Active',47.763095,158.729397,1573.9,30,'2025-02-19 08:27:08.000','Rail','Sanchez, Gallagher and Snyder','GDP','VS157211','C12789'
'V3590','Refrigerated Truck',-60.4,95.0,8084.00,3978.00,'2025-02-20 23:32:08.000','Port Haleyborough','Bernardfurt','Brookston','Lost',-62.048746,98.612914,6813.1,5,'2025-02-19 08:19:08.000','Sea','Paul-Jensen','ISO 9001','VS180474','C11519'
'V8479','Refrigerated Truck',-75.7,116.0,4888.00,1970.00,'2025-02-20 03:32:08.000','Lawrenceview','Amyton','South Johnmouth','Active',15.363378,78.973879,9388.9,15,'2025-02-19 08:17:08.000','Rail','Jennings LLC','ISO 9001','VS217539','C35585'
'V9655','Cargo Aircraft',-65.6,11.0,7178.00,4356.00,'2025-02-19 22:32:08.000','Cynthiaton','Briggsmouth','New Williammouth','Active',-21.902807,-143.295996,1382.7,15,'2025-02-19 08:15:08.000','Road','Young-Turner','GDP','VS756204','C82978'
'V7498','Reefer Container',-85.5,399.0,1746.00,1523.00,'2025-02-20 07:32:08.000','West Michelle','Dicksonshire','Kennethborough','Active',54.279958,-112.606664,3144.4,15,'2025-02-19 08:03:08.000','Air','Alvarado LLC','GDP','VS945749','C60031'
'V6792','Refrigerated Truck',-60.6,95.0,2214.00,2065.00,'2025-02-21 11:32:08.000','Lake Donnaberg','Shawnfurt','South Brian','Limited',72.298415,100.736874,2662.7,5,'2025-02-19 08:21:08.000','Road','Frederick, Jones and Whitehead','CEIV Pharma','VS122283','C89711'
'V7710','Reefer Container',-82.6,93.0,6725.00,3339.00,'2025-02-21 16:32:08.000','Port Leehaven','Carolynhaven','Gomezview','Limited',60.815282,141.938308,3256.8,5,'2025-02-19 08:07:08.000','Sea','Gray-Baker','GDP','VS795923','C26203'
'V2451','Refrigerated Truck',-83.2,1.0,6420.00,805.00,'2025-02-20 18:32:08.000','Sanchezton','South Joshua','Colleenton','Lost',-66.474678,-7.134257,1827.4,15,'2025-02-19 08:04:08.000','Road','Oconnor Group','GDP','VS784282','C84212'
'V8299','Refrigerated Truck',-67.1,47.0,1343.00,3106.00,'2025-02-20 12:32:08.000','Hobbsfort','Brandonbury','Georgefurt','Active',79.456227,154.318915,1140.8,30,'2025-02-19 08:04:08.000','Rail','Edwards Inc','ISO 9001','VS866994','C83017'
'V6514','Reefer Container',-63.9,95.0,5808.00,785.00,'2025-02-21 00:32:08.000','Mitchellhaven','West Cassandra','New Victoria','Active',6.680162,-154.343013,5820.2,15,'2025-02-19 08:32:08.000','Road','Powers, Wilson and Jones','CEIV Pharma','VS947261','C50056'
'V7232','Refrigerated Truck',-88.8,79.0,3523.00,868.00,'2025-02-20 22:32:08.000','Summersbury','New Kathleenberg','Lake Michael','Lost',-16.413447,62.401853,1248.1,15,'2025-02-19 08:24:08.000','Sea','Conrad PLC','ISO 9001','VS515691','C88989'
'V9311','Cargo Aircraft',-70.6,279.0,5509.00,4297.00,'2025-02-20 07:32:08.000','Michaelport','Greenbury','Jasonhaven','Active',27.582192,-72.77708,6068.7,15,'2025-02-19 08:20:08.000','Air','Guerrero PLC','ISO 9001','VS870552','C21087'
'V2079','Refrigerated Truck',-85.7,722.0,5543.00,3252.00,'2025-02-20 20:32:08.000','West Lucas','Lake Kellyhaven','New Alexisfort','Lost',-87.992143,-137.844324,4296.3,10,'2025-02-19 08:22:08.000','Air','Cruz-Vasquez','ISO 9001','VS335970','C95421'
'V1494','Reefer Container',-85.1,896.0,697.00,226.00,'2025-02-21 08:32:08.000','Lake Danaview','East Natashaland','Williamsshire','Active',-39.649717,-157.384707,7278.4,5,'2025-02-19 08:22:08.000','Air','Hodges-Gonzalez','GDP','VS885146','C91123'
'V5507','Refrigerated Truck',-81.9,12.0,1479.00,1188.00,'2025-02-20 19:32:08.000','Tylerburgh','Jacobview','Lopezbury','Active',21.48122,167.037514,9438.2,10,'2025-02-19 08:26:08.000','Air','Blevins-Hughes','ISO 9001','VS658607','C43627'
'V5792','Cargo Aircraft',-70.1,45.0,1950.00,2670.00,'2025-02-22 05:32:08.000','West Christina','New Tonyaburgh','Stevenview','Active',67.252255,162.739343,8087.9,5,'2025-02-19 08:07:08.000','Rail','Johnson Ltd','CEIV Pharma','VS246089','C73642'
'V6315','Refrigerated Truck',-86.2,73.0,2173.00,4349.00,'2025-02-19 14:32:08.000','West Brian','Danielsville','Ochoafurt','Lost',19.054009,78.721937,8041.8,30,'2025-02-19 08:06:08.000','Rail','Rodriguez-Cooper','GDP','VS411700','C60731'
'V8840','Refrigerated Truck',-67.0,64.0,8406.00,3023.00,'2025-02-21 01:32:08.000','Gonzaleston','Connorview','South Colleenbury','Limited',64.414463,-170.812797,1876.5,5,'2025-02-19 08:26:08.000','Rail','Forbes Ltd','GDP','VS357118','C96385'
'V6263','Cargo Aircraft',-75.3,30.0,993.00,3872.00,'2025-02-21 08:32:08.000','Port Vincentfurt','East Sierra','North Kyleshire','Limited',62.850557,-60.263334,48.9,15,'2025-02-19 08:04:08.000','Sea','Bush, Eaton and Moody','ISO 9001','VS470098','C17886'
'V5170','Cargo Aircraft',-84.5,87.0,6926.00,1254.00,'2025-02-19 20:32:08.000','North Amber','Josephport','Hannahton','Lost',-48.625598,6.174154,9908.6,5,'2025-02-19 08:09:08.000','Sea','Anderson-Carter','GDP','VS769208','C46281'
'V7787','Cargo Aircraft',-71.8,492.0,4787.00,3659.00,'2025-02-20 10:32:08.000','Taylortown','South Louis','Wolfland','Active',52.880373,-61.574535,6311.5,30,'2025-02-19 08:05:08.000','Air','Carter, Rowe and Huffman','GDP','VS195964','C23467'
'V8157','Refrigerated Truck',-64.5,39.0,2944.00,3331.00,'2025-02-19 19:32:08.000','West Gregory','Williamport','East Stevenberg','Active',69.236451,66.794928,7297.6,5,'2025-02-19 08:24:08.000','Rail','Peterson PLC','CEIV Pharma','VS611253','C26852'
'V4878','Cargo Aircraft',-81.0,9.0,5794.00,2.00,'2025-02-19 12:32:08.000','North Jose','Amberfurt','Ricardotown','Limited',81.652135,-43.390185,8454.7,30,'2025-02-19 08:29:08.000','Rail','Harrison, Jones and Kennedy','GDP','VS728602','C84354'
'V3599','Cargo Aircraft',-88.2,81.0,4820.00,3992.00,'2025-02-20 05:32:08.000','North Adamtown','New Christineview','East Sandraview','Limited',-40.2343,49.32206,1734.0,10,'2025-02-19 08:27:08.000','Rail','Peters, Joseph and Robles','GDP','VS289870','C33089'
'V5074','Reefer Container',-82.0,76.0,4804.00,2821.00,'2025-02-21 07:32:08.000','Brianstad','East Jameston','Lorimouth','Limited',74.511692,62.065812,2469.5,15,'2025-02-19 08:30:08.000','Sea','Brown Group','CEIV Pharma','VS420480','C15997'
'V3562','Refrigerated Truck',-63.3,66.0,6571.00,3974.00,'2025-02-20 00:32:08.000','Kentberg','Margaretport','West Stephenstad','Limited',39.509295,-77.988483,8801.8,15,'2025-02-19 08:16:08.000','Rail','King PLC','GDP','VS255548','C12750'
'V8770','Reefer Container',-60.9,57.0,634.00,3915.00,'2025-02-21 09:32:08.000','East Courtney','West Jamie','New Gina','Lost',-69.163919,-159.285511,5993.3,30,'2025-02-19 08:21:08.000','Air','Carter Ltd','ISO 9001','VS311427','C64212'
'V6742','Cargo Aircraft',-69.3,22.0,2249.00,1774.00,'2025-02-21 06:32:08.000','Alexandrashire','Jamesfurt','East Allenville','Lost',36.567742,138.086095,1924.1,30,'2025-02-19 08:12:08.000','Road','Arias, Gonzalez and Turner','CEIV Pharma','VS410186','C71660'
'V9469','Cargo Aircraft',-79.1,727.0,8161.00,4957.00,'2025-02-20 01:32:08.000','Harveyside','Josephborough','Oliviafort','Lost',-62.811714,82.19102,7567.1,5,'2025-02-19 08:05:08.000','Air','Gordon, Parks and Stuart','ISO 9001','VS549034','C44287'
'V8547','Reefer Container',-83.3,47.0,1139.00,4199.00,'2025-02-19 09:32:08.000','South Meganmouth','Donaldmouth','Port Brandy','Active',-70.492395,49.557127,9864.0,15,'2025-02-19 08:05:08.000','Road','Franklin and Sons','ISO 9001','VS246870','C52266'
'V1390','Cargo Aircraft',-79.4,97.0,6112.00,2021.00,'2025-02-19 19:32:08.000','Ellenview','South Peterfort','Port Davidmouth','Lost',27.798406,42.936484,2810.4,5,'2025-02-19 08:29:08.000','Road','Morrison Group','CEIV Pharma','VS825378','C19487'
'V6235','Reefer Container',-84.4,9.0,2204.00,1181.00,'2025-02-21 09:32:08.000','New Hannahtown','Kellerchester','North Timothymouth','Limited',85.839937,23.955479,5089.4,30,'2025-02-19 08:24:08.000','Road','Jenkins Ltd','CEIV Pharma','VS935619','C36091'
'V1909','Reefer Container',-77.6,880.0,1473.00,3765.00,'2025-02-20 04:32:08.000','South Jeffrey','Bowenside','Lindseyfort','Active',-59.847574,-53.115422,1842.4,30,'2025-02-19 08:17:08.000','Air','Tate Ltd','ISO 9001','VS188885','C43845'
'V5493','Refrigerated Truck',-72.3,147.0,3813.00,2470.00,'2025-02-21 12:32:08.000','New Daniel','East David','Port Stephanieborough','Active',17.294342,97.363395,9404.1,15,'2025-02-19 08:28:08.000','Air','Parker PLC','GDP','VS653476','C95439'
'V3720','Reefer Container',-89.2,112.0,360.00,383.00,'2025-02-22 06:32:08.000','Danabury','Lozanomouth','Elizabethchester','Limited',-72.324966,-126.791207,8858.3,30,'2025-02-19 08:22:08.000','Rail','Contreras-Vaughn','GDP','VS958347','C74107'
'V6550','Refrigerated Truck',-83.2,86.0,6313.00,1222.00,'2025-02-19 09:32:08.000','Port Jennifer','Jasonbury','West Katelynshire','Active',-64.426682,45.779168,6258.3,5,'2025-02-19 08:09:08.000','Rail','Thompson-Hickman','CEIV Pharma','VS201432','C93959'
'V2546','Cargo Aircraft',-86.6,67.0,2687.00,4842.00,'2025-02-20 07:32:08.000','Gloverland','Leonport','Port Albert','Active',42.383586,-142.782921,9150.8,5,'2025-02-19 08:14:08.000','Rail','Kelly, Johnson and Sanchez','ISO 9001','VS177734','C24015'
'V8484','Cargo Aircraft',-85.9,81.0,4577.00,4845.00,'2025-02-22 05:32:08.000','West Elizabethside','Brycetown','Jacksonville','Active',-37.649313,-134.317437,6822.9,30,'2025-02-19 08:27:08.000','Road','Johnson, Clark and Sims','CEIV Pharma','VS822011','C24703'
'V6051','Refrigerated Truck',-64.1,91.0,5466.00,1620.00,'2025-02-21 21:32:08.000','Lamview','Nicoleberg','Lake Andrew','Lost',80.768806,178.695752,5897.2,30,'2025-02-19 08:24:08.000','Rail','Stein Ltd','ISO 9001','VS527125','C81544'
'V6055','Refrigerated Truck',-87.2,4.0,2571.00,853.00,'2025-02-21 09:32:08.000','Smithland','Sherryshire','East Davidchester','Active',-3.659604,35.548525,5874.0,30,'2025-02-19 08:30:08.000','Road','Harris, Evans and Walters','ISO 9001','VS489384','C12534'
'V1848','Cargo Aircraft',-68.5,81.0,2550.00,1756.00,'2025-02-21 20:32:08.000','Lake Felicia','Christopherfurt','West Amy','Lost',19.441202,38.196552,563.9,30,'2025-02-19 08:21:08.000','Air','Parks and Sons','CEIV Pharma','VS409921','C31796'
'V4019','Refrigerated Truck',-65.9,1.0,3359.00,398.00,'2025-02-21 04:32:08.000','Lake Adrian','Hoodburgh','West Amyland','Lost',35.193373,-34.137227,874.7,5,'2025-02-19 08:02:08.000','Road','Lam Ltd','ISO 9001','VS659502','C99068'
'V2161','Refrigerated Truck',-67.4,20.0,4577.00,2476.00,'2025-02-19 21:32:08.000','Lake Gregory','East Jennifer','Lake Antonio','Active',70.491696,159.414617,571.2,30,'2025-02-19 08:28:08.000','Sea','Moreno, Davis and Wallace','GDP','VS356156','C68668'
'V8847','Cargo Aircraft',-86.1,107.0,3368.00,3406.00,'2025-02-21 06:32:08.000','West Laura','Port Deniseshire','Carriemouth','Active',-72.679834,-115.214724,7264.4,5,'2025-02-19 08:20:08.000','Road','Mccormick-Compton','ISO 9001','VS630770','C96318'
'V5233','Reefer Container',-73.7,34.0,3162.00,1413.00,'2025-02-21 16:32:08.000','Williamsport','Brentburgh','Lake Donald','Active',-57.938159,81.930932,335.1,5,'2025-02-19 08:04:08.000','Road','Boyd, Murphy and White','ISO 9001','VS379852','C93845'
'V7897','Reefer Container',-72.2,61.0,1185.00,3900.00,'2025-02-21 13:32:08.000','West Lisa','Millertown','South Susanfurt','Limited',32.123031,92.870172,6415.1,5,'2025-02-19 08:06:08.000','Rail','Todd-Braun','GDP','VS385335','C20967'
'V6210','Cargo Aircraft',-84.5,96.0,5180.00,3988.00,'2025-02-20 04:32:08.000','Donnaville','South Markmouth','West Katherine','Limited',62.883629,-108.527062,9026.8,10,'2025-02-19 08:23:08.000','Rail','Kennedy, Nelson and Lee','ISO 9001','VS863321','C46931'
'V3581','Refrigerated Truck',-74.3,73.0,547.00,1086.00,'2025-02-21 15:32:08.000','Bowmanfort','West Amy','South Yolandamouth','Limited',26.206997,30.485463,4981.5,15,'2025-02-19 08:17:08.000','Road','Ross and Sons','GDP','VS567146','C72339'
'V1658','Refrigerated Truck',-89.5,232.0,6914.00,4587.00,'2025-02-21 18:32:08.000','Chapmanton','Priceburgh','Port Stevenborough','Active',-11.106861,152.532441,8087.4,10,'2025-02-19 08:02:08.000','Air','Sanchez-Hall','GDP','VS942811','C11412'
'V4796','Reefer Container',-84.1,90.0,4410.00,3498.00,'2025-02-19 20:32:08.000','East Frederickville','Carolynland','Manuelbury','Limited',68.545797,-178.808465,3930.0,5,'2025-02-19 08:03:08.000','Road','Wilson-Smith','ISO 9001','VS953557','C42986'
'V6301','Reefer Container',-89.1,103.0,8478.00,121.00,'2025-02-20 09:32:08.000','Lake Brittany','East Katherineport','East Alexander','Limited',52.017712,-164.54057,4800.8,30,'2025-02-19 08:02:08.000','Sea','Cross, Smith and Pacheco','GDP','VS917929','C31390'
'V9225','Cargo Aircraft',-88.8,181.0,9077.00,4157.00,'2025-02-21 23:32:08.000','Port Sandraport','West Monicaville','Elizabethborough','Active',-70.279715,128.045356,4518.7,5,'2025-02-19 08:26:08.000','Air','Clayton, Miranda and Smith','GDP','VS549836','C49780'
'V4571','Reefer Container',-62.7,57.0,8167.00,14.00,'2025-02-21 12:32:08.000','Stephenmouth','Kimberlystad','North Austinmouth','Lost',37.247957,-167.150587,5117.2,30,'2025-02-19 08:12:08.000','Sea','Jones, Castillo and Rivera','CEIV Pharma','VS524559','C23737'
'V5443','Reefer Container',-89.0,109.0,8532.00,3658.00,'2025-02-20 02:32:08.000','Jeffville','Port Robert','Graystad','Active',21.573066,22.915822,5484.5,30,'2025-02-19 08:19:08.000','Sea','Graves, Elliott and Shelton','CEIV Pharma','VS454390','C88157'
'V9916','Refrigerated Truck',-74.6,95.0,6057.00,2117.00,'2025-02-20 20:32:08.000','Sosaborough','Lake Timothy','Port Candice','Limited',-12.557051,174.927946,9348.2,5,'2025-02-19 08:28:08.000','Rail','Guerrero-Tucker','GDP','VS223934','C68426'
'V5101','Reefer Container',-83.7,514.0,61.00,1427.00,'2025-02-21 13:32:08.000','Taylorborough','Karenville','South Jamie','Active',-24.899064,-60.567992,2219.6,5,'2025-02-19 08:13:08.000','Air','Bell-Craig','GDP','VS535859','C62431'
'V2897','Cargo Aircraft',-64.6,103.0,377.00,2171.00,'2025-02-21 14:32:08.000','East William','Kathrynton','Murphytown','Limited',-40.029331,-73.523467,3143.6,5,'2025-02-19 08:29:08.000','Sea','Jackson PLC','ISO 9001','VS273864','C12283'
'V7493','Refrigerated Truck',-87.0,14.0,5095.00,4249.00,'2025-02-21 05:32:08.000','Aliciaburgh','West Chelsea','Lake Patricia','Lost',-64.073487,9.314292,9301.1,15,'2025-02-19 08:04:08.000','Sea','Brock LLC','GDP','VS963070','C79732'
'V8657','Reefer Container',-86.1,12.0,3603.00,1900.00,'2025-02-19 12:32:08.000','Ingramberg','Hicksstad','West Dwayneborough','Active',-66.91186,117.095318,1464.9,30,'2025-02-19 08:13:08.000','Road','Riley PLC','GDP','VS476814','C67549'
'V3707','Cargo Aircraft',-82.3,130.0,7299.00,599.00,'2025-02-21 04:32:08.000','Dennisview','South Michaelshire','East Julieberg','Lost',63.848899,-26.205444,4103.1,30,'2025-02-19 08:12:08.000','Air','Parks LLC','ISO 9001','VS911446','C29483'
'V4188','Cargo Aircraft',-63.2,81.0,6884.00,70.00,'2025-02-21 05:32:08.000','New Davidborough','Andrewsmouth','Schmidtton','Lost',21.751848,-156.725327,2149.0,15,'2025-02-19 08:17:08.000','Sea','Dyer-Patterson','GDP','VS612747','C16503'
'V5062','Cargo Aircraft',-67.0,114.0,9139.00,2636.00,'2025-02-19 21:32:08.000','Johnshire','South Vincent','Joshuafort','Lost',55.70307,-47.938723,9345.1,5,'2025-02-19 08:17:08.000','Sea','Rodriguez Group','ISO 9001','VS555122','C44069'
'V5162','Cargo Aircraft',-76.8,40.0,8937.00,3510.00,'2025-02-20 03:32:08.000','Larryville','North Alexamouth','Lake William','Lost',-76.583867,-109.174064,5251.2,5,'2025-02-19 08:20:08.000','Road','Ramirez Ltd','ISO 9001','VS221963','C31589'
'V5219','Refrigerated Truck',-79.1,75.0,5857.00,4334.00,'2025-02-20 07:32:08.000','Lake Christy','Sanchezmouth','East Audreyborough','Lost',-16.024023,-165.214494,6678.6,30,'2025-02-19 08:22:08.000','Air','Lane, Martin and Gomez','ISO 9001','VS340987','C73897'
'V3338','Reefer Container',-71.2,13.0,8651.00,4427.00,'2025-02-19 15:32:08.000','East Justinton','Jamesshire','South Erin','Lost',-47.780255,-163.328038,7946.1,5,'2025-02-19 08:16:08.000','Road','Valencia-Bates','GDP','VS754871','C34298'
'V9206','Reefer Container',-62.4,421.0,9318.00,4203.00,'2025-02-21 02:32:08.000','Dawnland','New Joseburgh','Lake Susanmouth','Limited',-4.940452,-146.819641,864.1,10,'2025-02-19 08:24:08.000','Air','Guzman, Short and Jimenez','GDP','VS932926','C71546'
'V7343','Reefer Container',-74.0,43.0,3317.00,4633.00,'2025-02-21 00:32:08.000','Weavermouth','Lake Ericton','East Cody','Lost',-15.928824,58.110295,8046.1,15,'2025-02-19 08:14:08.000','Road','Miller PLC','CEIV Pharma','VS739894','C54995'
'V9995','Reefer Container',-69.8,12.0,7763.00,1176.00,'2025-02-19 22:32:08.000','Williamsberg','Moralesbury','South Scottmouth','Lost',44.178129,143.471101,6785.1,10,'2025-02-19 08:15:08.000','Road','Mills-Davis','GDP','VS144344','C51997'
'V2374','Refrigerated Truck',-77.1,47.0,9451.00,1892.00,'2025-02-22 04:32:08.000','Brownmouth','Youngstad','South Joshua','Lost',55.055241,33.772414,7442.4,10,'2025-02-19 08:25:08.000','Sea','Zimmerman-Andrews','CEIV Pharma','VS219567','C63546'
'V6786','Refrigerated Truck',-69.7,114.0,2401.00,2733.00,'2025-02-20 17:32:08.000','Francisfurt','South Kimberlyside','Santiagoshire','Lost',-56.584496,-73.482411,2470.6,10,'2025-02-19 08:23:08.000','Road','King, Guzman and Johnson','CEIV Pharma','VS528346','C32347'
'V1320','Cargo Aircraft',-81.9,82.0,3935.00,1576.00,'2025-02-21 14:32:08.000','Pollardside','West Jeffery','Masseybury','Limited',5.946262,-99.381917,3167.9,15,'2025-02-19 08:07:08.000','Road','Morales, Carter and Davis','ISO 9001','VS341452','C56201'
'V6931','Cargo Aircraft',-75.8,612.0,6834.00,2503.00,'2025-02-22 08:32:08.000','Lake Jennifer','Lake Kendra','Baldwinbury','Active',-18.788072,-113.125441,5735.8,10,'2025-02-19 08:17:08.000','Air','Kim Group','ISO 9001','VS480454','C37513'
'V5089','Cargo Aircraft',-79.6,89.0,3155.00,4367.00,'2025-02-21 13:32:08.000','New Andrew','Montgomerychester','Port Ericmouth','Active',16.561579,84.119875,5958.3,5,'2025-02-19 08:29:08.000','Rail','Johnson, Mckenzie and Stout','ISO 9001','VS721897','C26668'
'V8404','Refrigerated Truck',-73.9,16.0,3408.00,587.00,'2025-02-19 10:32:08.000','Swansonmouth','New Ellenview','Lake Danielview','Active',19.629471,-143.045992,4011.0,5,'2025-02-19 08:11:08.000','Road','Murphy, Pineda and Smith','GDP','VS822873','C56117'
'V4557','Refrigerated Truck',-74.6,5.0,1411.00,4755.00,'2025-02-21 06:32:08.000','Shaneside','Randyview','Martinezmouth','Lost',-70.056247,-43.329168,4730.7,5,'2025-02-19 08:31:08.000','Road','Mcgee, Horne and Lewis','CEIV Pharma','VS271172','C34824'
'V4656','Cargo Aircraft',-70.2,659.0,2964.00,844.00,'2025-02-21 06:32:08.000','Port Travisstad','West Trevorchester','Susanton','Lost',41.844126,-86.389119,5715.3,10,'2025-02-19 08:20:08.000','Air','Jackson, Bautista and Jenkins','CEIV Pharma','VS312144','C41089'
'V8208','Refrigerated Truck',-66.3,67.0,1726.00,579.00,'2025-02-21 05:32:08.000','Lutzside','East Jonathanton','New Dianaside','Lost',-70.513905,160.648526,6705.3,5,'2025-02-19 08:32:08.000','Rail','Taylor Ltd','CEIV Pharma','VS653050','C33460'
