'AS677015                            ','Candidate','Random',39,40716.100,0.090,4.93,0.399,74.70
'AS917146                            ','Candidate','Structured',38,20314.160,0.245,1.75,0.010,76.20
'AS581457                            ','Unknown','Structured',31,71920.940,0.163,2.75,0.913,71.00
'AS786449                            ','Unknown','Random',72,6313.700,0.931,3.09,0.620,43.30
'AS819895                            ','Artificial','Structured',77,26785.490,0.872,3.85,0.207,99.90
'AS866338                            ','Artificial','Periodic',86,43862.380,0.627,6.53,0.403,7.60
'AS798018                            ','Unknown','Unknown',58,64867.050,0.636,3.15,0.474,36.80
'AS494781                            ','Candidate','Periodic',25,5770.150,0.911,1.27,0.689,19.80
'AS718260                            ','Natural','Random',0,24178.870,0.130,2.66,0.229,11.80
'AS791281                            ','Artificial','Structured',83,25342.350,0.589,4.24,0.675,30.90
'AS757104                            ','Candidate','Unknown',3,79947.530,0.033,6.64,0.853,79.50
'AS280586                            ','Natural','Structured',82,54795.600,0.830,2.75,0.597,61.90
'AS877796                            ','Natural','Periodic',89,6710.440,0.455,1.44,0.924,81.30
'AS879054                            ','Candidate','Random',83,59700.330,0.655,4.97,0.143,11.40
'AS711331                            ','Candidate','Unknown',95,39091.780,0.866,5.20,0.867,15.40
'AS930407                            ','Natural','Unknown',30,75072.090,0.979,4.79,0.776,21.80
'AS757990                            ','Candidate','Random',91,31531.620,0.918,2.82,0.029,86.70
'AS180056                            ','Unknown','Unknown',31,51284.720,0.092,3.33,0.374,75.30
'AS509619                            ','Artificial','Structured',99,25083.020,0.797,5.15,0.187,2.00
'AS773038                            ','Natural','Random',44,29725.990,0.757,7.19,0.495,52.20
'AS317201                            ','Candidate','Structured',37,11174.000,0.446,6.09,0.553,15.10
'AS625481                            ','Artificial','Structured',2,33804.090,0.207,3.95,0.271,75.10
'AS748882                            ','Artificial','Random',19,53024.880,0.451,0.42,0.366,60.00
'AS474617                            ','Candidate','Unknown',20,27158.090,0.044,2.54,0.390,70.60
'AS916366                            ','Unknown','Unknown',87,32931.560,0.908,5.52,0.355,22.30
'AS799087                            ','Natural','Periodic',33,27411.080,0.983,0.93,0.293,48.50
'AS658204                            ','Candidate','Periodic',75,55433.570,0.754,3.52,0.356,79.80
'AS388824                            ','Natural','Unknown',8,16005.210,0.879,1.43,0.344,6.10
'AS538952                            ','Natural','Unknown',59,65782.780,0.289,3.08,0.478,83.50
'AS490194                            ','Candidate','Structured',42,43692.710,0.006,1.17,0.465,44.10
'AS851013                            ','Candidate','Random',25,57335.350,0.121,7.16,0.246,95.60
'AS149122                            ','Candidate','Random',87,80768.280,0.733,3.92,0.461,83.40
'AS482801                            ','Unknown','Unknown',27,83621.400,0.405,2.42,0.021,89.70
'AS107907                            ','Candidate','Structured',50,60671.400,0.566,0.04,0.819,83.20
'AS515104                            ','Unknown','Periodic',52,20455.870,0.269,2.28,0.454,95.50
'AS949745                            ','Unknown','Random',84,73852.620,0.458,6.89,0.829,6.90
'AS458927                            ','Candidate','Periodic',21,37080.780,0.419,3.10,0.337,96.80
'AS519518                            ','Natural','Unknown',82,1718.510,0.057,2.54,0.647,60.20
'AS291049                            ','Artificial','Random',66,23213.310,0.130,5.70,0.502,1.80
'AS435198                            ','Natural','Random',52,36932.780,0.722,3.69,0.224,59.20
'AS554430                            ','Artificial','Random',17,86069.460,0.205,2.66,0.671,74.70
'AS958811                            ','Artificial','Random',90,32640.650,0.575,5.39,0.719,80.10
'AS249683                            ','Artificial','Unknown',84,59259.140,0.195,7.75,0.825,22.60
'AS609890                            ','Natural','Unknown',65,13344.990,0.943,0.44,0.371,1.60
'AS943319                            ','Unknown','Periodic',73,14957.870,0.053,6.20,0.060,65.10
'AS418390                            ','Artificial','Structured',88,21221.200,0.503,2.16,0.895,56.40
'AS829199                            ','Candidate','Random',92,79322.710,0.036,6.69,0.931,15.40
'AS314325                            ','Unknown','Periodic',52,3836.390,0.653,5.05,0.774,60.80
'AS342053                            ','Unknown','Unknown',25,44802.310,0.156,5.35,0.817,70.70
'AS257418                            ','Artificial','Random',61,22132.850,0.179,4.18,0.605,84.20
'AS812598                            ','Natural','Structured',10,71510.330,0.329,5.32,0.501,77.20
'AS716128                            ','Artificial','Random',15,5174.390,0.267,2.00,0.866,79.90
'AS151372                            ','Unknown','Unknown',74,29744.780,0.768,4.10,0.467,71.30
'AS691793                            ','Unknown','Random',55,18847.040,0.527,0.24,0.727,32.30
'AS975548                            ','Unknown','Structured',83,28806.420,0.157,7.65,0.463,7.00
'AS886234                            ','Natural','Periodic',2,19917.480,0.391,5.82,0.527,23.00
'AS253389                            ','Natural','Random',77,76674.610,0.825,0.32,0.929,19.20
'AS721250                            ','Natural','Structured',48,78027.080,0.224,0.31,0.288,82.10
'AS136833                            ','Candidate','Random',83,24576.850,0.126,0.08,0.957,92.70
'AS515416                            ','Natural','Unknown',58,28454.950,0.214,4.74,0.702,89.00
'AS781400                            ','Artificial','Random',15,70810.330,0.201,4.99,0.141,32.80
'AS323646                            ','Unknown','Periodic',35,22338.660,0.663,7.63,0.228,42.20
'AS433934                            ','Candidate','Random',41,72631.660,0.829,6.52,0.075,61.80
'AS953219                            ','Artificial','Periodic',4,7585.030,0.913,3.62,0.921,50.20
'AS190304                            ','Unknown','Periodic',18,80975.500,0.045,0.16,0.386,64.90
'AS870648                            ','Natural','Periodic',16,50978.560,0.177,3.23,0.650,39.00
'AS613390                            ','Artificial','Random',84,59028.560,0.117,7.62,0.756,58.20
'AS364483                            ','Artificial','Unknown',9,7596.920,0.402,1.91,0.397,23.00
'AS497787                            ','Candidate','Structured',76,32040.470,0.942,1.19,0.527,4.50
'AS396267                            ','Unknown','Unknown',45,76097.760,0.016,5.00,0.031,97.60
'AS600665                            ','Natural','Structured',41,68748.710,0.061,0.50,0.476,0.90
'AS967804                            ','Artificial','Structured',75,4874.900,0.724,0.53,0.602,4.70
'AS397175                            ','Candidate','Unknown',79,68013.870,0.596,2.29,0.628,19.70
'AS971458                            ','Unknown','Random',35,58401.110,0.618,3.98,0.467,18.30
'AS213677                            ','Unknown','Structured',25,69602.800,0.703,3.43,0.282,77.00
'AS506752                            ','Artificial','Random',99,64722.270,0.494,0.77,0.197,10.90
'AS399730                            ','Candidate','Unknown',91,41245.530,0.806,7.10,0.064,9.20
'AS720512                            ','Natural','Random',25,47638.960,0.189,3.70,0.394,16.10
'AS179011                            ','Artificial','Random',40,67896.470,0.321,4.59,0.726,26.60
'AS101100                            ','Candidate','Structured',74,85462.010,0.088,1.82,0.644,92.60
'AS679706                            ','Artificial','Unknown',88,48908.360,0.558,3.82,0.435,53.50
'AS350064                            ','Candidate','Structured',96,72501.740,0.832,1.65,0.350,88.50
'AS175408                            ','Candidate','Unknown',53,41928.550,0.593,7.22,0.127,2.50
'AS336075                            ','Unknown','Unknown',61,5059.910,0.313,3.42,0.642,74.50
'AS461651                            ','Artificial','Structured',51,43677.920,0.648,3.20,0.594,65.30
'AS220545                            ','Candidate','Random',49,31598.030,0.498,2.20,0.466,90.40
'AS465405                            ','Unknown','Periodic',92,73745.570,0.316,2.83,0.048,57.00
'AS184646                            ','Natural','Structured',60,64633.660,0.592,3.19,0.404,47.90
'AS316714                            ','Natural','Periodic',27,56212.890,0.549,4.45,0.903,50.50
'AS439932                            ','Candidate','Periodic',3,36185.120,0.394,6.70,0.888,61.40
'AS654407                            ','Artificial','Unknown',80,36132.020,0.890,4.12,0.128,32.50
'AS839314                            ','Natural','Unknown',99,54914.070,0.766,2.54,0.525,34.20
'AS250541                            ','Natural','Random',49,63996.000,0.987,6.36,0.344,55.60
'AS662338                            ','Natural','Random',74,39463.380,0.731,7.74,0.979,13.00
'AS466402                            ','Candidate','Random',76,43053.130,0.752,4.41,0.652,42.20
'AS271740                            ','Unknown','Random',91,17271.150,0.059,7.55,0.615,44.60
'AS826187                            ','Unknown','Periodic',44,61682.890,0.799,6.85,0.046,35.20
'AS748943                            ','Natural','Random',16,33107.270,0.083,1.97,0.562,29.70
'AS558969                            ','Unknown','Random',90,54953.080,0.731,4.74,0.615,26.50
'AS178830                            ','Artificial','Random',67,62369.210,0.872,4.77,0.531,29.40
'AS692765                            ','Artificial','Unknown',63,66883.260,0.891,5.27,0.379,1.60
'AS594579                            ','Natural','Unknown',92,40856.220,0.011,2.85,0.498,40.80
'AS914485                            ','Unknown','Periodic',98,79336.250,0.792,2.95,0.843,7.60
'AS244115                            ','Artificial','Unknown',13,56211.400,0.442,0.66,0.248,91.60
'AS868645                            ','Candidate','Structured',60,37119.120,0.182,3.85,0.792,15.50
'AS932441                            ','Natural','Periodic',25,27363.270,0.150,4.73,0.730,93.50
'AS383088                            ','Unknown','Unknown',72,17408.550,0.168,7.24,0.951,95.30
'AS397610                            ','Artificial','Random',80,19431.970,0.507,6.40,0.641,99.10
'AS363428                            ','Unknown','Periodic',24,74511.650,0.072,4.97,0.214,92.70
'AS965348                            ','Artificial','Unknown',67,27379.110,0.996,2.21,0.523,42.50
'AS797921                            ','Artificial','Random',48,83930.150,0.995,4.94,0.526,23.50
'AS856306                            ','Unknown','Random',24,41230.880,0.543,3.03,0.781,82.70
'AS867470                            ','Candidate','Unknown',51,53215.350,0.197,4.64,0.438,57.20
'AS358449                            ','Artificial','Random',90,1541.400,0.611,3.72,0.739,69.30
'AS547114                            ','Artificial','Unknown',64,36836.280,0.056,1.27,0.225,12.50
'AS739184                            ','Natural','Unknown',10,55706.590,0.256,7.71,0.765,37.10
'AS556262                            ','Unknown','Periodic',21,37678.490,0.031,5.63,0.302,98.80
'AS786213                            ','Candidate','Structured',26,14070.460,0.703,4.90,0.008,69.40
'AS177597                            ','Candidate','Periodic',63,44343.030,0.979,3.65,0.051,36.00
'AS750047                            ','Unknown','Unknown',38,20368.470,0.336,0.38,0.584,30.40
'AS685568                            ','Candidate','Unknown',20,75583.720,0.846,1.41,0.710,7.90
'AS918367                            ','Natural','Periodic',94,19258.590,0.552,6.79,0.419,91.70
'AS631247                            ','Artificial','Periodic',70,24285.340,0.764,1.22,0.870,56.80
'AS680523                            ','Natural','Random',6,41939.240,0.390,5.74,0.418,38.60
'AS691484                            ','Artificial','Structured',54,27288.920,0.605,2.43,0.454,24.80
'AS305143                            ','Artificial','Structured',6,82980.530,0.865,7.25,0.163,1.30
'AS189498                            ','Artificial','Unknown',20,34410.020,0.245,2.62,0.708,67.50
'AS759341                            ','Natural','Random',86,84945.830,0.131,1.34,0.760,40.30
'AS814778                            ','Candidate','Structured',62,78194.640,0.502,6.12,0.785,92.60
'AS311662                            ','Candidate','Structured',75,67484.260,0.933,1.04,0.426,63.70
'AS901354                            ','Artificial','Unknown',98,34515.190,0.593,4.43,0.507,52.60
'AS998083                            ','Unknown','Random',15,32249.010,0.119,0.84,0.504,85.80
'AS787604                            ','Candidate','Periodic',21,82501.080,0.777,4.29,0.027,54.50
'AS324260                            ','Artificial','Periodic',30,4811.210,0.611,7.68,0.045,97.90
'AS221079                            ','Candidate','Unknown',48,39456.620,0.525,4.65,0.620,24.60
'AS214840                            ','Unknown','Random',52,71278.870,0.099,1.18,0.465,57.10
'AS441598                            ','Natural','Structured',40,34021.050,0.270,3.34,0.654,51.30
'AS747860                            ','Unknown','Periodic',0,70580.320,0.293,1.11,0.695,6.10
'AS163798                            ','Candidate','Unknown',28,79212.890,0.794,0.12,0.349,96.20
'AS139599                            ','Unknown','Unknown',73,17216.310,0.069,1.33,0.141,63.20
'AS474450                            ','Unknown','Unknown',56,80559.480,0.177,7.61,0.089,92.80
'AS907448                            ','Artificial','Structured',53,57956.820,0.703,4.47,0.078,44.30
'AS161807                            ','Candidate','Random',38,38977.700,0.462,2.04,0.579,33.40
'AS716041                            ','Unknown','Structured',42,21003.030,0.672,6.23,0.924,89.10
'AS883822                            ','Artificial','Random',86,50829.600,0.709,3.18,0.687,54.80
'AS792146                            ','Artificial','Random',45,48380.300,0.461,3.98,0.728,69.40
'AS899889                            ','Artificial','Periodic',37,76270.810,0.675,5.73,0.043,36.30
'AS650177                            ','Artificial','Periodic',32,58651.150,0.960,7.99,0.415,9.60
'AS114757                            ','Natural','Structured',48,21519.580,0.084,0.10,0.528,97.50
'AS444771                            ','Unknown','Random',86,8156.690,0.228,4.76,0.221,11.60
'AS313787                            ','Candidate','Random',82,56048.740,0.729,4.65,0.303,64.70
'AS652106                            ','Unknown','Random',44,52993.330,0.378,2.91,0.924,48.90
'AS612937                            ','Candidate','Periodic',67,83195.960,0.163,6.54,0.545,61.30
'AS152313                            ','Artificial','Unknown',13,11015.700,0.301,3.51,0.721,12.50
'AS158608                            ','Artificial','Unknown',2,8108.050,0.435,3.17,0.391,90.80
'AS973480                            ','Unknown','Random',68,29631.260,0.864,7.92,0.095,32.40
'AS382669                            ','Artificial','Unknown',86,59453.520,0.019,4.20,0.394,43.70
'AS898488                            ','Candidate','Random',55,58152.970,0.350,2.51,0.206,43.60
'AS143623                            ','Unknown','Structured',82,31171.800,0.500,2.43,0.534,13.10
'AS395700                            ','Artificial','Periodic',72,47643.550,0.604,2.53,0.435,49.40
'AS842575                            ','Natural','Structured',87,85423.820,0.970,2.87,0.602,53.10
'AS366353                            ','Artificial','Periodic',48,46105.180,0.244,0.15,0.424,5.50
'AS946251                            ','Unknown','Periodic',75,21520.330,0.731,4.83,0.244,19.80
'AS800451                            ','Natural','Structured',57,26881.050,0.154,6.45,0.346,26.80
'AS539880                            ','Unknown','Periodic',42,14760.850,0.369,7.49,0.104,57.10
'AS758680                            ','Natural','Unknown',89,70111.040,0.707,0.13,0.403,34.30
'AS493077                            ','Artificial','Random',23,53245.940,0.180,2.80,0.929,93.80
'AS935763                            ','Natural','Structured',48,84178.240,0.933,3.43,0.084,54.80
'AS914648                            ','Unknown','Random',66,38923.080,0.161,6.42,0.149,88.40
'AS714989                            ','Unknown','Periodic',52,55040.180,0.167,5.28,0.941,8.80
'AS974349                            ','Candidate','Structured',12,60977.190,0.766,7.41,0.712,69.40
'AS291151                            ','Candidate','Structured',51,71677.930,0.417,1.07,0.108,60.20
'AS142735                            ','Unknown','Structured',56,30208.660,0.503,2.07,0.215,91.70
'AS242659                            ','Natural','Periodic',1,82364.680,0.229,6.52,0.246,48.90
'AS930691                            ','Artificial','Unknown',7,80454.250,0.495,2.93,0.737,24.60
'AS816750                            ','Unknown','Random',45,77891.290,0.995,4.65,0.745,32.60
'AS727123                            ','Natural','Random',9,48649.570,0.170,1.00,0.076,94.20
'AS519159                            ','Natural','Structured',30,44810.620,0.107,3.99,0.887,54.10
'AS647087                            ','Candidate','Structured',4,23342.600,0.451,6.56,0.048,6.40
'AS357851                            ','Natural','Structured',69,37084.660,0.694,3.11,0.253,98.00
'AS352076                            ','Natural','Random',24,5605.460,0.088,4.29,0.990,84.90
'AS838025                            ','Artificial','Periodic',17,71823.700,0.727,3.44,0.211,35.90
'AS545129                            ','Natural','Random',37,38199.710,0.032,7.21,0.974,97.20
'AS184101                            ','Unknown','Periodic',46,27986.200,0.717,7.86,0.514,7.90
'AS587485                            ','Natural','Random',26,86389.080,0.508,3.33,0.909,13.40
'AS118013                            ','Unknown','Structured',37,55518.910,0.149,0.99,0.231,70.70
'AS233947                            ','Natural','Periodic',56,19372.720,0.005,7.08,0.157,63.10
'AS196418                            ','Candidate','Periodic',45,11176.390,0.251,3.22,0.960,92.30
'AS212447                            ','Artificial','Unknown',72,68226.470,0.515,2.49,0.338,17.00
'AS124580                            ','Natural','Periodic',55,23367.800,0.478,0.19,0.951,89.80
'AS328835                            ','Unknown','Structured',18,8458.750,0.185,5.48,0.408,7.80
'AS249041                            ','Unknown','Structured',70,16963.260,0.490,2.84,0.845,66.20
'AS435124                            ','Unknown','Random',59,70331.030,0.192,2.89,0.946,75.90
'AS159145                            ','Candidate','Random',50,76058.380,0.845,3.61,0.140,24.00
'AS760761                            ','Artificial','Structured',21,58107.950,0.602,6.80,0.105,60.70
'AS598797                            ','Unknown','Random',31,30563.530,0.517,1.08,0.608,78.70
'AS268543                            ','Natural','Random',77,10828.770,0.649,3.69,0.916,21.80
'AS271874                            ','Unknown','Structured',87,35041.630,0.541,0.74,0.896,68.40
'AS107126                            ','Natural','Random',84,27739.010,0.207,7.98,0.237,80.00
'AS822297                            ','Candidate','Periodic',37,68731.610,0.977,1.41,0.271,98.50
'AS230545                            ','Unknown','Structured',82,41001.400,0.566,6.42,0.667,97.80
'AS629943                            ','Natural','Periodic',80,51936.850,0.774,6.53,0.162,94.60
'AS459527                            ','Candidate','Random',89,77656.280,0.284,1.20,0.235,42.50
'AS937165                            ','Candidate','Unknown',13,46799.070,0.940,4.28,0.410,59.40
'AS684452                            ','Candidate','Random',58,61199.030,0.289,5.83,0.772,25.60
'AS465919                            ','Candidate','Random',34,72899.330,0.082,3.28,0.118,37.30
'AS637685                            ','Artificial','Unknown',81,7168.250,0.048,0.29,0.365,15.10
'AS300354                            ','Natural','Random',89,72314.440,0.460,3.36,0.171,7.20
'AS346351                            ','Natural','Random',21,70582.450,0.612,7.24,0.508,21.80
'AS494738                            ','Natural','Unknown',44,75920.000,0.562,0.85,0.548,59.10
'AS660019                            ','Artificial','Random',34,66245.080,0.039,1.50,0.449,68.30
'AS189405                            ','Natural','Random',98,42814.790,0.326,6.98,0.345,46.80
'AS562205                            ','Artificial','Random',34,47925.460,0.305,2.24,0.798,56.70
'AS226091                            ','Candidate','Structured',67,23320.290,0.639,3.36,0.293,52.10
'AS173899                            ','Artificial','Random',50,58994.570,0.641,7.50,0.294,36.90
'AS489325                            ','Natural','Structured',96,70751.670,0.508,4.90,0.435,38.80
'AS235744                            ','Natural','Periodic',11,23044.550,0.764,4.49,0.997,11.30
'AS240198                            ','Artificial','Random',82,73530.870,0.353,5.52,0.798,92.70
'AS486803                            ','Natural','Structured',58,36526.910,0.476,7.93,0.625,0.60
'AS520564                            ','Artificial','Structured',93,69476.290,0.919,5.36,0.979,81.30
'AS280420                            ','Candidate','Unknown',4,24479.290,0.222,0.61,0.398,80.30
'AS610200                            ','Unknown','Random',22,42536.630,0.189,0.35,0.125,21.50
'AS182397                            ','Artificial','Unknown',43,28551.940,0.314,4.66,0.230,16.90
'AS628948                            ','Artificial','Random',80,48807.390,0.289,5.30,0.539,16.00
'AS840759                            ','Natural','Periodic',41,14402.380,0.008,1.14,0.026,0.30
'AS238944                            ','Unknown','Periodic',73,3874.960,0.407,7.07,0.194,2.20
'AS839354                            ','Candidate','Periodic',21,65354.840,0.625,4.94,0.146,41.30
'AS923293                            ','Artificial','Unknown',52,40656.660,0.162,7.97,0.342,4.90
'AS663141                            ','Candidate','Periodic',98,33213.600,0.388,6.99,0.220,92.50
'AS869993                            ','Artificial','Periodic',22,18889.230,0.067,5.41,0.726,4.50
'AS904571                            ','Natural','Structured',16,7701.570,0.118,0.09,0.162,16.00
'AS189393                            ','Artificial','Periodic',12,68754.470,0.953,6.51,0.471,26.10
'AS398521                            ','Candidate','Random',57,9426.410,0.302,0.47,0.064,99.20
'AS579691                            ','Candidate','Structured',12,37248.600,0.147,1.16,0.915,1.30
'AS434512                            ','Artificial','Random',17,47753.090,0.780,1.47,0.138,99.60
'AS729617                            ','Artificial','Structured',81,82433.030,0.496,4.50,0.199,23.40
'AS684539                            ','Artificial','Unknown',6,38753.310,0.546,3.08,0.235,39.40
'AS245329                            ','Unknown','Periodic',100,61114.110,0.680,4.58,0.658,85.30
'AS971150                            ','Unknown','Periodic',18,56500.090,0.090,4.99,0.497,67.00
'AS808285                            ','Natural','Periodic',12,51338.370,0.615,6.51,0.708,36.10
'AS943349                            ','Candidate','Random',84,62290.250,0.394,2.28,0.968,98.20
'AS606887                            ','Unknown','Random',63,73174.690,0.655,6.77,0.262,88.60
'AS949362                            ','Natural','Unknown',42,62054.400,0.810,7.47,0.221,91.80
'AS204754                            ','Candidate','Structured',65,29253.530,0.702,3.76,0.817,82.10
'AS660196                            ','Unknown','Periodic',18,30276.890,0.298,7.50,0.113,26.90
'AS264569                            ','Candidate','Periodic',87,75370.950,0.958,7.64,0.263,59.00
'AS635260                            ','Artificial','Unknown',43,33667.450,0.218,5.43,0.253,49.20
'AS223113                            ','Natural','Unknown',50,37673.550,0.802,3.67,0.568,16.10
'AS235569                            ','Artificial','Structured',94,78801.370,0.344,6.79,0.352,40.80
'AS140682                            ','Artificial','Periodic',37,43951.090,0.123,6.87,0.877,30.60
'AS934319                            ','Candidate','Random',58,57296.730,0.964,5.23,0.289,56.90
'AS650717                            ','Artificial','Unknown',79,73517.800,0.907,5.73,0.950,94.30
'AS591201                            ','Unknown','Structured',85,41358.360,0.222,6.20,0.260,31.40
'AS737693                            ','Unknown','Random',60,6611.940,0.799,1.60,0.417,62.90
'AS391968                            ','Artificial','Unknown',59,55319.510,0.836,3.39,0.812,54.10
'AS543500                            ','Natural','Random',92,74260.440,0.340,7.97,0.094,31.70
'AS438101                            ','Unknown','Random',90,10298.420,0.241,0.56,0.598,83.40
'AS325540                            ','Artificial','Structured',36,80677.140,0.922,1.16,0.101,46.00
'AS982697                            ','Natural','Unknown',69,16016.240,0.752,6.78,0.118,1.00
'AS170632                            ','Candidate','Random',76,49227.050,0.166,2.48,0.993,87.50
'AS759283                            ','Unknown','Structured',29,60557.840,0.109,4.36,0.971,97.70
'AS174936                            ','Artificial','Periodic',68,57014.760,0.008,2.65,0.310,60.90
'AS506389                            ','Candidate','Periodic',45,61041.500,0.460,7.23,0.992,90.70
'AS325177                            ','Natural','Random',79,26672.010,0.684,3.96,0.037,35.20
'AS716290                            ','Natural','Periodic',59,44945.840,0.539,3.47,0.352,1.20
'AS774440                            ','Unknown','Structured',25,24505.300,0.415,1.48,0.541,83.70
'AS373308                            ','Unknown','Unknown',11,73646.340,0.865,0.05,0.879,53.10
'AS519751                            ','Unknown','Random',98,45201.790,0.343,6.54,0.686,73.00
'AS978360                            ','Unknown','Structured',75,77930.910,0.434,3.60,0.281,66.00
'AS316196                            ','Artificial','Structured',10,12755.060,0.146,4.01,0.276,45.40
'AS853116                            ','Candidate','Structured',82,75495.910,0.057,4.00,0.675,45.50
'AS875431                            ','Artificial','Periodic',31,7994.530,0.419,1.10,0.427,7.60
'AS940842                            ','Artificial','Random',41,76450.720,0.187,5.48,0.557,0.40
'AS658244                            ','Natural','Periodic',92,6848.010,0.972,5.44,0.671,24.10
'AS223297                            ','Artificial','Structured',68,26817.180,0.210,4.74,0.968,83.00
'AS396932                            ','Natural','Random',56,27756.160,0.270,3.89,0.866,73.60
'AS495004                            ','Natural','Unknown',77,54558.300,0.058,5.95,0.350,73.00
'AS315734                            ','Natural','Unknown',24,24937.940,0.498,5.74,0.080,8.60
'AS211850                            ','Natural','Structured',99,14816.390,0.147,0.14,0.152,63.80
'AS108584                            ','Artificial','Unknown',3,58298.170,0.367,5.58,0.701,94.30
'AS257194                            ','Natural','Periodic',44,73885.410,0.863,0.21,0.162,67.10
'AS725762                            ','Unknown','Structured',87,25842.240,0.307,6.71,0.287,42.00
'AS536647                            ','Unknown','Random',26,71145.660,0.122,5.34,0.375,82.80
'AS552108                            ','Unknown','Structured',42,50317.140,0.794,2.75,0.838,8.30
'AS143993                            ','Artificial','Random',13,13528.830,0.578,2.96,0.470,78.70
'AS546573                            ','Artificial','Periodic',61,29793.850,0.389,3.11,0.206,75.90
'AS754075                            ','Natural','Periodic',67,2526.050,0.794,4.76,0.750,91.80
'AS161793                            ','Natural','Random',42,965.110,0.566,4.90,0.919,38.00
'AS448438                            ','Candidate','Random',88,10455.440,0.178,0.31,0.060,9.70
'AS874183                            ','Unknown','Random',68,7284.470,0.774,3.09,0.735,68.60
'AS418344                            ','Candidate','Unknown',14,66906.560,0.883,1.50,0.682,31.90
'AS994005                            ','Unknown','Unknown',90,67668.710,0.444,1.57,0.554,88.40
'AS760584                            ','Natural','Random',58,26520.990,0.591,3.09,0.957,55.60
'AS323712                            ','Natural','Structured',40,21019.670,0.692,0.27,0.284,62.40
'AS622259                            ','Artificial','Unknown',5,85893.880,0.434,2.61,0.565,68.80
'AS756611                            ','Unknown','Periodic',40,54822.450,0.912,5.72,0.866,85.70
'AS684631                            ','Candidate','Periodic',56,19801.880,0.800,6.11,0.807,96.60
'AS673580                            ','Artificial','Structured',73,14343.120,0.884,3.75,0.016,19.40
'AS274578                            ','Unknown','Unknown',13,75576.480,0.495,4.35,0.831,51.70
'AS170112                            ','Unknown','Unknown',65,49044.150,0.434,1.55,0.254,93.70
'AS452014                            ','Natural','Structured',44,25301.410,0.350,7.18,0.764,25.10
'AS361521                            ','Natural','Periodic',51,81673.830,0.399,7.45,0.245,56.90
'AS538644                            ','Natural','Random',42,23060.730,0.754,2.00,0.388,21.40
'AS613773                            ','Unknown','Unknown',56,21503.780,0.489,2.57,0.591,11.00
'AS752028                            ','Unknown','Random',86,20132.580,0.804,3.58,0.535,78.30
'AS276871                            ','Artificial','Structured',93,39817.520,0.304,1.16,0.452,85.40
'AS158899                            ','Candidate','Random',65,55131.460,0.885,5.81,0.270,25.80
'AS708756                            ','Candidate','Structured',42,67134.070,0.184,6.40,0.881,77.70
'AS796942                            ','Unknown','Periodic',75,54885.350,0.873,0.89,0.481,24.20
'AS926668                            ','Natural','Unknown',90,61489.690,0.715,2.03,0.559,77.10
'AS228040                            ','Candidate','Structured',40,22429.460,0.426,6.78,0.005,47.10
'AS432439                            ','Natural','Structured',72,49134.300,0.847,2.11,0.268,27.30
'AS457215                            ','Unknown','Unknown',2,61637.750,0.851,7.44,0.677,96.40
'AS554589                            ','Artificial','Structured',75,45919.940,0.800,6.21,0.599,11.10
'AS644804                            ','Artificial','Periodic',42,52972.410,0.794,3.47,0.390,98.70
'AS509900                            ','Candidate','Periodic',90,67985.110,0.820,3.72,0.804,7.10
'AS837309                            ','Natural','Unknown',35,75042.310,0.268,3.36,0.863,81.80
'AS399783                            ','Natural','Structured',91,85140.930,0.695,6.49,0.118,3.10
'AS165230                            ','Natural','Unknown',93,7444.970,0.885,3.65,0.648,38.30
'AS211504                            ','Artificial','Periodic',83,40436.260,0.483,4.29,0.655,46.50
'AS514954                            ','Candidate','Random',78,10788.310,0.422,3.12,0.021,85.60
'AS486093                            ','Unknown','Structured',31,16553.370,0.153,3.08,0.811,24.10
'AS399216                            ','Candidate','Unknown',4,44767.570,0.764,4.51,0.072,18.40
'AS398673                            ','Natural','Random',71,32830.800,0.067,4.72,0.921,80.30
'AS902612                            ','Natural','Unknown',87,59414.880,0.275,1.57,0.222,34.90
'AS136895                            ','Natural','Periodic',88,12553.310,0.048,5.49,0.049,0.10
'AS279470                            ','Artificial','Random',66,1346.710,0.676,7.44,0.821,10.70
'AS257781                            ','Natural','Unknown',29,13692.750,0.908,7.01,0.382,23.50
'AS861120                            ','Unknown','Random',13,56471.000,0.484,3.97,0.308,30.10
'AS928466                            ','Unknown','Unknown',70,47549.960,0.693,1.90,0.851,22.70
'AS371838                            ','Candidate','Random',48,54412.290,0.301,5.33,0.637,52.80
'AS626179                            ','Candidate','Structured',100,20441.500,0.945,4.89,0.551,12.60
'AS966303                            ','Candidate','Random',13,43763.350,0.486,2.60,0.790,79.40
'AS448618                            ','Natural','Structured',93,38092.970,0.439,0.48,0.594,72.50
'AS495009                            ','Candidate','Structured',53,1044.420,0.405,6.46,0.225,65.30
'AS598872                            ','Natural','Structured',25,71917.510,0.574,6.82,0.395,35.10
'AS451694                            ','Artificial','Random',93,32539.600,0.538,0.18,0.226,27.10
'AS209102                            ','Artificial','Unknown',2,18756.220,0.263,2.04,0.522,15.90
'AS688192                            ','Artificial','Unknown',80,31595.360,0.188,0.81,0.776,22.30
'AS230323                            ','Artificial','Unknown',62,85283.760,0.484,0.87,0.382,1.30
'AS501344                            ','Natural','Structured',81,83916.670,0.438,4.19,0.709,35.40
'AS134295                            ','Natural','Periodic',36,42135.010,0.625,5.97,0.659,98.80
