'AS104801                            ','2018-01-13 19:20:36.880324-08','T4464               ','Optical Telescope','Broadband',-80.44,94237.469,348.440,40952.266,2.846,524.4,1868.57,5.400,969.570,'AM',0.0170,42060.693,152.03,'Elliptical',172.7,11.23,-144.72,'Low','Unknown','Minimal'
'AS403762                            ','2018-02-16 22:13:16.880324-08','T2675               ','Infrared Array','Modulated',-157.23,36718.356,144.090,27050.708,6.780,535.12,945.87,8.155,673.440,'PM',0.5400,59541.665,115.71,'Elliptical',23.2,24.70,-134.04,'High','Contaminated','Severe'
'AS195279                            ','2020-01-05 22:01:38.880324-08','T1193               ','Infrared Array','Continuous',-106.88,8847.242,490.350,2143.111,8.460,-158.21,353.38,0.416,615.070,'QAM',0.2510,18691.639,267.81,'Linear',66.7,-2.82,-142.26,'Low','Unknown','Moderate'
'AS437426                            ','2024-04-19 06:33:45.880324-07','T2272               ','Radio Telescope','Continuous',-53.21,77299.705,59.500,90780.601,-2.308,187.99,654.28,9.575,248.790,'QAM',0.5380,93463.535,307.00,'Linear',76.2,8.72,-146.8,'Low','Unknown','Minimal'
'AS992066                            ','2018-03-26 08:59:34.880324-07','T5170               ','Infrared Array','Continuous',-138.10,44324.333,182.800,82247.073,2.030,975.67,139.05,4.009,216.510,'FM',0.6160,9444.754,203.90,'Linear',86.9,26.43,-144.46,'High','Unknown','Moderate'
'AS962573                            ','2023-10-17 01:52:50.880324-07','T2280               ','Infrared Array','Continuous',-86.26,66452.392,596.070,92112.717,8.309,-377.48,2112.70,0.061,62.620,'PM',0.4550,6258.264,158.39,'Unknown',158.2,7.89,-129.74,NULL,'Clean','Minimal'
'AS283202                            ','2021-07-19 13:01:08.880324-07','T3532               ','Optical Telescope','Continuous',-132.23,10407.931,908.930,37556.821,-0.659,432.5,35.59,4.684,147.960,'QAM',0.5470,19262.097,350.06,'Circular',144.6,-10.12,-141.04,NULL,'Unknown','Minimal'
'AS439705                            ','2015-07-17 20:34:32.880324-07','T2079               ','Optical Telescope','Broadband',-148.25,46736.328,486.290,90516.251,6.706,786.31,395.35,0.482,930.860,'QAM',0.8820,69950.460,88.23,'Elliptical',108.6,-8.64,-161.24,NULL,'Unknown','Minimal'
'AS609806                            ','2022-05-15 23:00:12.880324-07','T7986               ','Optical Telescope','Pulsed',-179.71,37110.522,42.880,47836.299,2.240,-376.66,554.57,2.697,331.710,'QAM',0.1280,80934.311,136.31,'Unknown',91.2,38.47,-93.15,'Low','Unknown','Moderate'
'AS213926                            ','2019-04-27 22:11:04.880324-07','T1647               ','Infrared Array','Pulsed',-106.33,22458.651,382.230,37124.697,2.713,833.31,420.76,5.643,376.170,'QAM',0.1570,32128.170,262.43,'Unknown',106.4,14.44,-155.02,'High','Unknown','Minimal'
'AS661611                            ','2020-05-18 01:52:56.880324-07','T9264               ','Optical Telescope','Narrowband',-190.67,49915.798,88.790,66170.417,-5.510,395.82,1341.86,1.526,814.450,'PM',0.2660,22566.656,155.09,'Circular',142.8,21.47,-161.31,NULL,'Clean','Moderate'
'AS177908                            ','2017-06-10 21:53:19.880324-07','T2890               ','Optical Telescope','Broadband',-183.71,1094.390,627.850,42572.136,-6.179,319.66,1326.29,0.285,154.630,'FM',0.5770,9001.890,75.11,'Elliptical',68.8,-1.33,-138.64,'High','Unknown','Severe'
'AS248943                            ','2019-01-25 13:19:44.880324-08','T1200               ','Quantum Detector','Continuous',-172.03,73557.721,810.130,34190.745,-3.514,-251.83,945.71,3.263,468.230,'QAM',0.8260,33120.275,252.05,'Circular',132.6,32.17,-126.76,'Low','Clean','Severe'
'AS558515                            ','2022-02-02 08:27:17.880324-08','T2641               ','Optical Telescope','Continuous',-160.18,79198.554,210.240,95433.996,-9.185,-180.81,2017.30,0.709,125.870,'PM',0.8240,50539.921,334.07,'Unknown',74.0,-7.21,-158.15,NULL,'Contaminated','Moderate'
'AS221604                            ','2019-05-22 05:39:14.880324-07','T2721               ','Radio Telescope','Modulated',-145.17,11728.546,316.110,24677.030,2.377,-296.51,3483.06,3.631,256.950,'AM',0.7360,2031.758,45.32,'Linear',25.7,39.06,-166.78,'Medium','Contaminated','Minimal'
'AS737783                            ','2019-09-27 03:09:51.880324-07','T6821               ','Infrared Array','Pulsed',-139.64,66443.294,717.090,59802.282,-0.898,657.74,494.21,6.134,859.500,'QAM',0.4570,80709.855,36.18,'Unknown',149.0,13.10,-146.36,NULL,'Unknown','Moderate'
'AS626923                            ','2015-11-09 15:20:09.880324-08','T8056               ','Radio Telescope','Pulsed',-66.53,78044.666,153.470,75772.205,-5.010,496.2,1136.07,3.711,287.700,'PM',0.3710,40132.274,118.21,'Circular',0.1,-4.83,-131.29,'Medium','Clean','Moderate'
'AS482515                            ','2021-03-30 03:18:50.880324-07','T2735               ','Quantum Detector','Pulsed',-190.01,85546.454,173.360,42459.733,6.079,-644.33,1190.16,8.626,136.470,'AM',0.8720,33781.624,109.40,'Circular',67.0,23.70,-123.21,'Medium','Clean','Severe'
'AS334972                            ','2020-06-01 11:19:48.880324-07','T2176               ','Quantum Detector','Pulsed',-84.09,81992.477,449.670,60067.876,3.029,-222.36,1583.15,2.054,705.880,'PM',0.9590,47850.638,305.82,'Linear',6.6,30.58,-111.34,'High','Unknown','Severe'
'AS916637                            ','2022-07-26 05:58:27.880324-07','T3539               ','Infrared Array','Broadband',-170.54,14887.621,187.440,91116.017,0.976,-283.71,2605.87,3.943,983.540,'AM',0.2620,61716.658,61.29,'Elliptical',29.0,21.77,-99.34,'Low','Unknown','Minimal'
'AS277574                            ','2019-03-07 22:41:23.880324-08','T2457               ','Infrared Array','Continuous',-60.52,95739.677,335.450,72806.596,1.283,-615.11,1848.14,8.151,352.520,'QAM',0.8150,59885.835,84.22,'Circular',96.3,8.74,-118.17,NULL,'Clean','Severe'
'AS112781                            ','2016-07-29 13:56:36.880324-07','T3734               ','Radio Telescope','Broadband',-140.78,80928.693,630.470,63717.897,2.083,73.48,1300.97,3.382,426.110,'PM',0.8290,12069.753,355.15,'Elliptical',90.5,4.65,-161.22,NULL,'Unknown','Minimal'
'AS864169                            ','2021-05-24 19:31:07.880324-07','T4779               ','Optical Telescope','Modulated',-86.76,45397.860,170.220,17526.537,8.172,65.76,2386.73,5.893,299.620,'AM',0.4660,54838.272,36.37,'Elliptical',45.9,15.93,-123.63,'Low','Contaminated','Moderate'
'AS555087                            ','2024-07-04 06:39:38.880324-07','T2467               ','Optical Telescope','Narrowband',-175.94,54600.656,936.450,2005.347,-9.243,396.88,2142.63,8.602,443.130,'Unknown',0.5450,15471.323,125.03,'Circular',86.4,-15.47,-140.32,'High','Unknown','Severe'
'AS493237                            ','2018-02-19 01:34:29.880324-08','T5566               ','Quantum Detector','Modulated',-98.56,62134.098,341.190,10362.525,6.237,445.05,2297.62,5.918,864.720,'PM',0.7640,78081.800,10.35,'Elliptical',108.0,28.54,-108.15,'Medium','Clean','Minimal'
'AS422427                            ','2015-08-28 00:34:58.880324-07','T9745               ','Radio Telescope','Continuous',-103.53,41133.985,239.980,68191.952,-7.445,-390.74,2912.05,0.512,635.950,'Unknown',0.3760,87777.877,102.54,'Circular',162.1,24.48,-142.58,NULL,'Contaminated','Minimal'
'AS632255                            ','2023-09-30 15:18:41.880324-07','T9255               ','Radio Telescope','Modulated',-146.92,64832.014,53.630,2719.957,0.276,169.42,1619.53,6.747,318.990,'AM',0.1280,84310.208,248.51,'Unknown',102.0,0.06,-144.47,NULL,'Contaminated','Severe'
'AS502414                            ','2023-07-19 05:45:14.880324-07','T4494               ','Optical Telescope','Modulated',-51.01,91453.919,585.200,23874.487,0.108,-957.01,2923.91,7.791,138.560,'PM',0.9820,7958.821,182.54,'Unknown',54.1,36.17,-137.69,'Medium','Contaminated','Moderate'
'AS552023                            ','2015-04-25 00:06:09.880324-07','T8832               ','Infrared Array','Modulated',-55.48,90941.386,693.900,68591.806,9.424,984.94,524.05,0.335,751.350,'Unknown',0.6530,41852.425,70.11,'Unknown',41.6,34.21,-106.72,'Medium','Clean','Moderate'
'AS405225                            ','2018-10-15 15:26:05.880324-07','T3976               ','Radio Telescope','Narrowband',-52.81,78937.267,258.840,79016.805,-4.003,98.41,1371.59,0.060,317.000,'FM',0.0600,3611.795,195.63,'Circular',136.5,-13.49,-122.88,NULL,'Clean','Severe'
'AS627808                            ','2024-02-02 15:52:35.880324-08','T3034               ','Radio Telescope','Pulsed',-128.89,15026.657,408.380,99795.170,-8.987,64.89,2912.38,9.203,763.180,'FM',0.0360,94578.983,334.06,'Linear',46.4,4.12,-103.77,'Low','Clean','Moderate'
'AS175545                            ','2018-03-19 06:12:15.880324-07','T3193               ','Radio Telescope','Broadband',-198.68,59698.240,824.180,6375.894,-6.372,-938.89,35.21,9.161,704.420,'Unknown',0.4570,79405.143,73.41,'Elliptical',60.7,2.20,-115.27,'Medium','Unknown','Severe'
'AS332274                            ','2016-10-26 13:21:18.880324-07','T2234               ','Radio Telescope','Narrowband',-121.69,21036.505,908.160,80326.668,5.588,-323.7,3214.01,8.994,209.670,'PM',0.6930,64127.163,15.37,'Circular',166.0,-8.37,-133.63,'High','Clean','Minimal'
'AS388427                            ','2015-07-01 04:09:37.880324-07','T1079               ','Quantum Detector','Narrowband',-151.60,45348.981,210.050,1765.460,6.924,-735.37,1698.42,7.582,317.910,'PM',0.2080,88924.489,106.39,'Circular',83.2,-9.13,-90.69,'Low','Unknown','Minimal'
'AS527922                            ','2017-02-17 14:56:36.880324-08','T4798               ','Quantum Detector','Narrowband',-176.58,7293.643,367.980,52536.315,-9.902,95.04,637.46,3.341,166.860,'FM',0.5130,71732.929,222.41,'Elliptical',98.3,-11.35,-123.94,'High','Unknown','Minimal'
'AS960725                            ','2018-07-17 07:17:29.880324-07','T1150               ','Optical Telescope','Narrowband',-154.63,10375.647,411.790,88429.804,1.770,509.83,1428.50,9.266,273.840,'PM',0.1360,61757.402,209.64,'Linear',76.0,38.09,-149.11,'Low','Unknown','Minimal'
'AS380471                            ','2025-02-07 16:42:23.880324-08','T2471               ','Infrared Array','Modulated',-50.22,35491.963,365.970,46329.674,7.942,-745.17,1927.71,5.055,457.750,'FM',0.4810,15954.811,188.69,'Linear',124.9,-3.32,-125.9,'Low','Contaminated','Severe'
'AS485294                            ','2024-10-18 09:09:57.880324-07','T8176               ','Infrared Array','Broadband',-174.36,89667.781,967.300,24398.379,-4.663,-819.37,2519.40,6.014,935.500,'AM',0.6370,88842.511,113.95,'Linear',2.3,23.74,-101.34,'Medium','Contaminated','Moderate'
'AS472446                            ','2017-03-02 07:15:37.880324-08','T1321               ','Optical Telescope','Narrowband',-70.44,87459.339,240.350,6140.338,4.036,505.98,191.95,1.015,300.630,'FM',0.5560,38937.590,337.00,'Unknown',148.7,-6.37,-127.71,'High','Unknown','Moderate'
'AS805539                            ','2021-10-08 14:02:21.880324-07','T3334               ','Radio Telescope','Broadband',-192.50,72184.182,455.890,62893.552,3.230,-114.88,271.68,0.051,104.010,'PM',0.2840,48400.023,156.33,'Linear',68.3,-7.51,-125.04,'High','Unknown','Minimal'
'AS991804                            ','2015-08-28 13:34:57.880324-07','T3951               ','Radio Telescope','Broadband',-163.61,50684.127,919.960,55617.155,-7.325,-781.0,14.10,8.957,361.550,'FM',0.7070,50687.589,300.44,'Unknown',62.8,14.40,-104.97,'High','Contaminated','Severe'
'AS107292                            ','2018-03-10 22:45:23.880324-08','T2476               ','Radio Telescope','Continuous',-140.97,12267.054,401.700,41125.629,0.597,842.12,63.83,5.616,761.980,'PM',0.4380,48705.405,313.46,'Circular',55.9,-10.06,-125.53,NULL,'Unknown','Severe'
'AS942492                            ','2015-03-03 06:12:30.880324-08','T3344               ','Radio Telescope','Modulated',-53.35,83966.331,969.680,26224.278,8.938,-583.52,3368.93,5.530,504.590,'FM',0.0560,85974.660,158.32,'Circular',148.2,4.61,-141.45,NULL,'Unknown','Severe'
'AS329753                            ','2016-12-21 19:00:24.880324-08','T8224               ','Quantum Detector','Broadband',-156.40,97053.333,650.070,24890.782,-3.885,-649.58,2965.56,2.810,925.610,'QAM',0.7140,65549.745,181.12,'Elliptical',41.0,-12.67,-144.4,'Low','Clean','Severe'
'AS983029                            ','2021-06-19 01:39:23.880324-07','T9290               ','Quantum Detector','Continuous',-150.90,37712.387,834.630,88692.000,5.834,-703.32,3487.24,6.473,813.370,'PM',0.7630,35385.899,359.78,'Circular',138.9,5.58,-109.49,NULL,'Clean','Moderate'
'AS122291                            ','2020-04-24 08:51:15.880324-07','T3287               ','Quantum Detector','Modulated',-150.85,57665.154,543.210,55736.593,5.042,-943.32,139.08,4.635,784.830,'PM',0.7390,23577.417,151.25,'Linear',112.1,34.41,-115.28,'High','Contaminated','Minimal'
'AS823359                            ','2023-05-29 03:12:34.880324-07','T4713               ','Radio Telescope','Narrowband',-123.09,87544.217,722.210,53978.353,7.148,-446.93,2221.41,3.410,372.660,'Unknown',0.0960,60002.818,195.58,'Circular',96.6,1.79,-93.27,'High','Clean','Minimal'
'AS485267                            ','2024-06-12 19:56:19.880324-07','T7419               ','Radio Telescope','Continuous',-88.23,14036.171,165.640,42198.766,-0.861,-893.4,495.82,9.927,635.990,'AM',0.9780,29033.519,359.84,'Elliptical',18.5,25.36,-101.02,'Medium','Contaminated','Moderate'
'AS781442                            ','2021-07-18 23:44:20.880324-07','T9955               ','Quantum Detector','Broadband',-83.06,26355.274,302.650,99845.019,4.301,-926.2,43.27,5.124,83.690,'FM',0.5860,59244.760,341.05,'Linear',128.6,8.70,-132.07,'Low','Clean','Severe'
'AS594019                            ','2021-01-27 16:09:35.880324-08','T8995               ','Quantum Detector','Narrowband',-121.50,16065.808,412.320,1884.819,-1.026,-48.72,1985.51,3.476,265.560,'Unknown',0.2410,83917.861,264.20,'Linear',21.9,-2.00,-94.12,'Medium','Contaminated','Moderate'
'AS597370                            ','2024-07-26 07:40:49.880324-07','T6805               ','Radio Telescope','Pulsed',-120.87,61678.033,975.370,12739.535,4.897,283.8,894.95,8.757,245.590,'FM',0.8660,29938.237,350.15,'Circular',111.3,1.01,-149.38,'Low','Unknown','Severe'
'AS213706                            ','2018-11-29 19:26:08.880324-08','T7271               ','Infrared Array','Narrowband',-123.41,20246.453,88.010,21243.426,3.698,710.11,3083.42,3.193,58.120,'Unknown',0.6830,26547.937,273.77,'Unknown',7.6,-17.70,-160.5,NULL,'Contaminated','Minimal'
'AS493069                            ','2019-12-29 02:53:40.880324-08','T3691               ','Quantum Detector','Continuous',-122.70,68107.201,908.410,3607.753,0.725,-979.62,1958.90,4.145,486.640,'AM',0.0500,30289.282,238.21,'Elliptical',111.3,19.77,-112.34,NULL,'Contaminated','Moderate'
'AS633557                            ','2020-10-24 23:14:48.880324-07','T3361               ','Radio Telescope','Narrowband',-156.67,50637.462,393.000,59517.112,-9.704,-762.41,2200.14,5.986,735.050,'QAM',0.0760,27034.721,294.77,'Unknown',145.6,9.64,-116.19,'High','Clean','Severe'
'AS421080                            ','2018-06-13 18:09:36.880324-07','T2934               ','Quantum Detector','Continuous',-162.81,88276.075,297.800,45260.745,-5.733,-679.06,1657.76,5.855,103.610,'QAM',0.8910,29080.823,13.01,'Circular',11.5,-14.53,-140.74,'High','Unknown','Minimal'
'AS963347                            ','2022-02-09 18:24:19.880324-08','T3179               ','Quantum Detector','Broadband',-149.89,63704.355,223.330,24171.929,-7.984,-666.66,2351.89,9.982,39.870,'Unknown',0.0870,67514.298,274.88,'Elliptical',59.7,11.36,-103.85,'Medium','Contaminated','Severe'
'AS737727                            ','2018-07-31 09:44:39.880324-07','T6940               ','Quantum Detector','Modulated',-192.06,61715.417,620.830,58621.778,-4.056,138.46,2276.55,2.410,860.410,'PM',0.9810,23904.657,256.52,'Elliptical',73.7,-4.36,-95.47,NULL,'Unknown','Minimal'
'AS120451                            ','2021-06-10 05:50:17.880324-07','T3102               ','Radio Telescope','Narrowband',-76.06,2436.806,32.970,37104.662,2.594,-259.43,1240.85,0.778,305.710,'AM',0.4010,51837.539,298.69,'Unknown',29.0,14.14,-105.59,'Low','Contaminated','Minimal'
'AS142704                            ','2023-03-22 20:40:55.880324-07','T1214               ','Radio Telescope','Modulated',-180.41,42101.489,75.460,35144.169,0.251,-587.19,175.88,1.259,670.310,'QAM',0.5730,58720.312,221.47,'Circular',5.7,7.88,-107.58,'Medium','Contaminated','Moderate'
'AS772450                            ','2023-03-19 19:28:39.880324-07','T3507               ','Radio Telescope','Broadband',-89.09,15731.671,945.640,56642.986,4.462,311.99,891.21,7.319,985.230,'PM',0.1050,34846.539,64.63,'Elliptical',91.0,28.32,-124.03,'Medium','Clean','Moderate'
'AS315100                            ','2023-08-01 04:28:12.880324-07','T8567               ','Infrared Array','Narrowband',-161.04,39120.791,773.580,22831.972,-0.715,381.12,619.64,3.374,19.360,'AM',0.7090,2618.559,236.69,'Linear',117.4,-19.16,-144.8,'Medium','Contaminated','Minimal'
'AS801094                            ','2023-07-18 22:46:35.880324-07','T3449               ','Infrared Array','Pulsed',-189.87,43814.033,702.160,39905.793,6.567,180.95,2743.11,4.933,780.560,'FM',0.2520,98639.261,0.31,'Unknown',136.0,-4.25,-133.29,'Medium','Contaminated','Minimal'
'AS177071                            ','2020-12-22 11:10:13.880324-08','T7447               ','Optical Telescope','Pulsed',-112.57,81677.703,814.250,48640.971,4.971,-932.92,434.01,5.281,344.100,'FM',0.0360,55733.846,201.61,'Unknown',80.3,-11.54,-151.38,'Low','Clean','Moderate'
'AS485251                            ','2022-08-28 14:01:30.880324-07','T2083               ','Radio Telescope','Pulsed',-97.56,72539.268,193.110,72374.099,9.926,525.07,3527.42,0.508,331.700,'FM',0.8360,64298.301,140.85,'Circular',168.5,32.29,-141.02,NULL,'Contaminated','Moderate'
'AS998976                            ','2018-06-10 02:17:43.880324-07','T7007               ','Infrared Array','Broadband',-170.59,40031.022,653.550,8717.554,3.117,-509.43,1050.86,0.209,218.700,'PM',0.8510,66567.769,3.88,'Circular',143.3,21.23,-139.24,NULL,'Clean','Severe'
'AS750367                            ','2025-01-23 23:28:02.880324-08','T4286               ','Optical Telescope','Broadband',-50.93,11072.566,965.260,42406.545,-0.281,732.83,3131.64,5.805,919.130,'PM',0.3920,44785.127,243.91,'Elliptical',5.9,37.40,-141.38,'Medium','Clean','Moderate'
'AS603156                            ','2021-12-16 15:22:24.880324-08','T2442               ','Optical Telescope','Narrowband',-106.08,96266.639,851.430,18647.379,5.996,960.01,392.00,7.653,611.020,'FM',0.6750,25376.738,8.83,'Unknown',90.4,-2.17,-122.71,'High','Clean','Severe'
'AS829924                            ','2018-12-22 19:25:30.880324-08','T4429               ','Infrared Array','Continuous',-191.49,10544.119,853.570,70984.571,-6.790,348.11,565.19,8.474,833.250,'FM',0.2280,76383.572,126.38,'Unknown',58.2,-17.32,-167.37,NULL,'Clean','Minimal'
'AS287324                            ','2021-01-04 00:23:17.880324-08','T7771               ','Optical Telescope','Modulated',-115.28,51361.660,723.080,87009.716,4.173,816.7,1975.79,9.310,987.490,'AM',0.1390,79562.785,172.46,'Unknown',79.6,6.86,-94.36,'High','Clean','Minimal'
'AS858185                            ','2019-12-09 18:28:12.880324-08','T6086               ','Radio Telescope','Narrowband',-69.50,16536.957,140.870,9365.529,-7.651,-391.65,2964.27,2.577,770.320,'Unknown',0.3870,50411.638,39.14,'Unknown',118.3,19.77,-144.94,'High','Contaminated','Minimal'
'AS351612                            ','2018-06-15 06:26:02.880324-07','T8249               ','Infrared Array','Modulated',-132.96,48291.522,233.090,52793.212,-1.739,394.64,2961.51,2.758,305.280,'QAM',0.9900,74459.411,100.41,'Linear',80.0,-18.83,-133.13,'High','Unknown','Severe'
'AS613327                            ','2016-11-19 07:42:28.895958-08','T5381               ','Radio Telescope','Continuous',-112.37,22129.736,993.400,83237.265,8.609,-802.98,1729.62,5.027,794.090,'FM',0.5380,30368.426,89.99,'Unknown',29.7,-14.07,-164.57,'Low','Clean','Minimal'
'AS727293                            ','2017-11-26 13:22:03.895958-08','T3113               ','Infrared Array','Continuous',-79.98,49127.829,771.380,65971.768,-3.806,704.29,725.68,4.242,35.500,'AM',0.4670,54338.770,30.42,'Elliptical',68.2,3.30,-93.54,'Medium','Clean','Moderate'
'AS563686                            ','2024-03-11 11:23:33.895958-07','T4567               ','Optical Telescope','Broadband',-180.92,18046.110,558.260,63362.342,4.499,-141.83,1383.52,5.311,243.440,'Unknown',0.1800,32588.882,268.96,'Unknown',156.6,-17.67,-122.18,'High','Unknown','Moderate'
'AS707656                            ','2019-11-11 02:19:07.895958-08','T7921               ','Optical Telescope','Broadband',-174.91,95523.608,396.880,87482.269,-7.603,-15.33,2059.44,7.057,102.680,'QAM',0.2110,88321.380,250.69,'Elliptical',58.0,25.68,-104.88,'High','Contaminated','Minimal'
'AS604563                            ','2023-02-28 03:04:28.895958-08','T3085               ','Quantum Detector','Narrowband',-159.04,3131.682,647.700,65563.236,-9.372,292.3,75.45,6.915,154.420,'QAM',0.7800,52080.186,229.22,'Linear',9.6,-7.79,-101.06,'Medium','Clean','Minimal'
'AS206986                            ','2023-12-31 13:09:51.895958-08','T7134               ','Radio Telescope','Pulsed',-126.75,80986.609,745.460,31739.217,-8.181,544.13,1400.74,1.952,592.270,'PM',0.4660,6022.309,89.50,'Unknown',88.9,24.68,-169.87,'High','Clean','Moderate'
'AS967474                            ','2021-06-17 06:22:11.895958-07','T4717               ','Optical Telescope','Modulated',-109.73,47763.456,112.550,62814.095,2.990,623.15,1938.47,6.433,66.040,'QAM',0.8000,78233.022,250.25,'Circular',110.3,0.62,-132.31,'Medium','Unknown','Severe'
'AS865019                            ','2021-05-23 17:30:03.895958-07','T9578               ','Infrared Array','Broadband',-52.63,53563.374,928.460,99297.756,3.310,365.8,2284.73,7.079,756.760,'PM',0.4050,58354.481,343.96,'Circular',20.8,9.39,-169.05,'High','Contaminated','Severe'
'AS944965                            ','2016-07-01 01:40:48.895958-07','T2175               ','Infrared Array','Broadband',-180.22,29736.946,166.530,18018.529,5.295,-248.65,2198.06,7.430,867.700,'Unknown',0.4050,39831.422,84.76,'Unknown',19.6,-13.99,-104.2,'High','Unknown','Minimal'
'AS476925                            ','2020-12-02 00:43:15.895958-08','T2484               ','Optical Telescope','Continuous',-116.58,75127.168,988.890,63219.727,7.951,-892.35,158.60,5.273,301.930,'Unknown',0.8600,96780.262,228.06,'Circular',114.5,34.31,-143.14,'Medium','Contaminated','Severe'
'AS196978                            ','2019-01-14 00:58:26.895958-08','T3727               ','Infrared Array','Modulated',-144.17,53548.510,374.870,61103.721,1.554,-520.01,2136.34,9.752,318.850,'AM',0.1380,22142.040,78.22,'Circular',30.3,-9.63,-149.55,NULL,'Contaminated','Severe'
'AS784060                            ','2023-12-26 20:13:31.895958-08','T4723               ','Radio Telescope','Narrowband',-60.35,89774.277,233.070,57116.401,-0.138,-463.9,2914.35,1.388,250.710,'PM',0.5190,72381.647,161.21,'Circular',65.8,-5.12,-132.43,NULL,'Clean','Moderate'
'AS421846                            ','2021-12-27 23:10:30.895958-08','T3794               ','Quantum Detector','Modulated',-67.25,10305.607,183.480,70861.183,-9.836,-261.36,2865.80,4.010,979.170,'Unknown',0.1680,75553.306,68.77,'Circular',70.3,-11.81,-159.74,'Low','Contaminated','Severe'
'AS276655                            ','2020-03-29 11:50:49.895958-07','T8730               ','Infrared Array','Pulsed',-66.94,24453.942,458.210,64643.995,4.818,541.8,1422.70,9.697,97.670,'FM',0.1970,98716.285,89.06,'Circular',18.6,-11.09,-103.98,'Medium','Clean','Moderate'
'AS948516                            ','2016-08-29 05:39:40.895958-07','T4352               ','Optical Telescope','Modulated',-82.97,94047.049,3.020,51491.421,-8.401,-787.19,1441.44,5.962,547.140,'QAM',0.6890,93767.495,314.67,'Circular',2.1,31.09,-158.76,'High','Contaminated','Minimal'
'AS579727                            ','2018-02-07 04:24:01.895958-08','T8665               ','Infrared Array','Pulsed',-85.53,9740.321,67.840,88572.494,3.241,-955.41,347.43,1.657,101.690,'AM',0.5950,57309.183,152.48,'Linear',17.8,15.54,-117.88,NULL,'Clean','Severe'
'AS633018                            ','2021-04-26 19:34:26.895958-07','T1973               ','Optical Telescope','Broadband',-94.21,60238.938,807.980,84464.824,-0.114,-494.03,2773.11,8.084,827.200,'PM',0.6230,71111.364,335.02,'Circular',134.0,5.02,-126.55,NULL,'Unknown','Minimal'
'AS414398                            ','2019-01-30 04:04:54.895958-08','T7684               ','Optical Telescope','Continuous',-129.64,67434.707,766.360,16756.277,-4.630,452.53,1224.07,5.686,625.570,'PM',0.1670,9422.966,100.02,'Linear',64.3,12.88,-125.29,NULL,'Unknown','Minimal'
'AS195817                            ','2015-04-20 20:55:32.895958-07','T6981               ','Optical Telescope','Modulated',-77.71,64245.623,131.550,85502.431,-2.875,-578.46,2365.35,8.997,65.720,'QAM',0.5200,42737.649,205.09,'Linear',85.5,-2.72,-153.74,'Low','Unknown','Moderate'
'AS467089                            ','2016-02-17 14:59:17.895958-08','T5719               ','Radio Telescope','Pulsed',-98.23,85583.228,310.610,17192.368,1.272,-752.35,1442.37,2.678,213.410,'AM',0.9200,1981.820,339.78,'Linear',152.5,0.22,-159.09,'Medium','Contaminated','Moderate'
'AS568306                            ','2019-05-10 18:01:04.895958-07','T6639               ','Quantum Detector','Pulsed',-176.60,58292.090,371.410,79556.694,-9.050,86.11,3041.03,6.100,293.450,'PM',0.9300,27874.427,7.33,'Elliptical',23.6,12.09,-133.12,'Low','Unknown','Moderate'
'AS109943                            ','2023-09-07 02:28:45.895958-07','T3111               ','Infrared Array','Broadband',-171.47,51313.122,246.280,89843.730,-0.592,-104.16,1759.45,8.705,53.540,'PM',0.4060,42404.934,167.98,'Unknown',47.8,-3.74,-124.82,'Medium','Unknown','Severe'
'AS420717                            ','2017-04-23 05:29:54.895958-07','T7290               ','Quantum Detector','Modulated',-135.16,37288.449,398.890,40361.896,-1.457,346.24,1090.31,4.858,581.950,'PM',0.4860,84574.090,42.08,'Circular',60.6,19.96,-146.75,NULL,'Clean','Minimal'
'AS828825                            ','2022-09-09 00:28:32.895958-07','T2357               ','Quantum Detector','Broadband',-146.02,68292.296,346.870,62890.937,2.850,-792.74,1305.77,7.505,37.740,'PM',0.2300,4016.367,207.25,'Unknown',56.3,-19.72,-159.87,'High','Clean','Moderate'
'AS178942                            ','2019-06-17 16:57:51.895958-07','T4970               ','Infrared Array','Continuous',-110.51,56678.391,834.340,80116.593,-5.296,399.53,359.05,7.017,792.530,'FM',0.6260,3514.251,68.43,'Circular',127.2,27.37,-141.75,'Low','Clean','Moderate'
'AS354213                            ','2023-12-19 08:49:35.895958-08','T8149               ','Optical Telescope','Modulated',-159.34,47680.697,766.600,91410.953,-9.918,203.61,2515.99,0.674,312.940,'FM',0.8080,82.291,164.70,'Circular',88.3,7.53,-138.35,'High','Contaminated','Minimal'
'AS646501                            ','2019-10-28 19:30:03.895958-07','T3509               ','Radio Telescope','Pulsed',-73.10,27548.496,153.960,85926.577,-9.020,-244.77,3075.40,6.847,313.390,'PM',0.7260,57398.824,14.55,'Circular',7.7,12.34,-126.37,NULL,'Contaminated','Minimal'
'AS491205                            ','2018-10-11 07:17:52.895958-07','T7529               ','Radio Telescope','Broadband',-69.54,88758.435,309.420,44959.769,-7.889,177.69,175.39,7.910,200.440,'FM',0.1590,99413.505,355.42,'Circular',67.5,-15.12,-133.82,NULL,'Unknown','Moderate'
'AS579540                            ','2015-07-22 12:38:20.895958-07','T7853               ','Quantum Detector','Narrowband',-130.29,27421.077,489.130,22687.467,-5.362,-972.86,693.17,8.762,433.830,'AM',0.6320,3788.438,321.10,'Elliptical',158.1,39.14,-107.26,NULL,'Contaminated','Severe'
