'AS271874                            ','00:00:00','2019-11-17',22.30
'AS107126                            ','00:00:00','2016-05-06',14.87
'AS822297                            ','00:00:00','2018-04-28',22.18
'AS230545                            ','00:00:00','2021-05-13',15.70
'AS629943                            ','00:00:00','2024-12-20',6.18
'AS459527                            ','00:00:00','2021-08-01',16.33
'AS937165                            ','00:00:00','2022-02-15',12.42
'AS684452                            ','00:00:00','2024-05-29',15.02
'AS465919                            ','00:00:00','2019-09-27',15.08
'AS637685                            ','00:00:00','2024-11-06',15.50
'AS300354                            ','00:00:00','2024-02-03',5.39
'AS346351                            ','00:00:00','2024-08-10',17.70
'AS494738                            ','00:00:00','2017-04-26',8.45
'AS660019                            ','00:00:00','2022-11-18',17.32
'AS189405                            ','00:00:00','2023-03-14',9.80
'AS562205                            ','00:00:00','2024-05-12',6.13
'AS226091                            ','00:00:00','2023-08-31',20.42
'AS173899                            ','00:00:00','2017-11-02',13.83
'AS489325                            ','00:00:00','2020-10-09',18.79
'AS235744                            ','00:00:00','2022-04-05',1.59
'AS240198                            ','00:00:00','2020-07-09',13.69
'AS486803                            ','00:00:00','2019-07-14',7.19
'AS520564                            ','00:00:00','2019-01-21',2.49
'AS280420                            ','00:00:00','2017-12-07',9.23
'AS610200                            ','00:00:00','2020-06-24',18.58
'AS182397                            ','00:00:00','2023-03-13',14.70
'AS628948                            ','00:00:00','2024-07-16',4.78
'AS840759                            ','00:00:00','2017-07-09',8.66
'AS238944                            ','00:00:00','2015-03-02',10.67
'AS839354                            ','00:00:00','2018-11-08',5.06
'AS923293                            ','00:00:00','2021-04-08',0.75
'AS663141                            ','00:00:00','2019-04-05',16.46
'AS869993                            ','00:00:00','2024-09-07',5.96
'AS904571                            ','00:00:00','2017-05-09',18.90
'AS189393                            ','00:00:00','2015-05-31',22.81
'AS398521                            ','00:00:00','2020-05-12',16.83
'AS579691                            ','00:00:00','2015-04-25',7.78
'AS434512                            ','00:00:00','2022-04-01',4.00
'AS729617                            ','00:00:00','2017-03-16',23.14
'AS684539                            ','00:00:00','2019-03-12',4.00
'AS245329                            ','00:00:00','2015-07-05',2.12
'AS971150                            ','00:00:00','2018-09-07',7.74
'AS808285                            ','00:00:00','2022-10-18',9.25
'AS943349                            ','00:00:00','2018-02-18',5.37
'AS606887                            ','00:00:00','2023-06-24',4.59
'AS949362                            ','00:00:00','2023-02-02',21.76
'AS204754                            ','00:00:00','2022-11-03',17.64
'AS660196                            ','00:00:00','2016-06-11',20.80
'AS264569                            ','00:00:00','2018-11-25',1.86
'AS635260                            ','00:00:00','2017-01-25',3.68
'AS223113                            ','00:00:00','2024-11-20',7.47
'AS235569                            ','00:00:00','2021-09-02',17.39
'AS140682                            ','00:00:00','2022-11-03',23.41
'AS934319                            ','00:00:00','2020-10-12',7.10
'AS650717                            ','00:00:00','2022-04-02',1.56
'AS591201                            ','00:00:00','2024-01-30',5.45
'AS737693                            ','00:00:00','2015-07-06',19.97
'AS391968                            ','00:00:00','2024-07-18',15.82
'AS543500                            ','00:00:00','2023-12-18',1.51
'AS438101                            ','00:00:00','2019-04-22',9.86
'AS325540                            ','00:00:00','2018-06-26',12.93
'AS982697                            ','00:00:00','2015-02-23',6.17
'AS170632                            ','00:00:00','2015-11-30',16.99
'AS759283                            ','00:00:00','2020-11-21',23.23
'AS174936                            ','00:00:00','2023-03-08',2.44
'AS506389                            ','00:00:00','2024-07-26',2.31
'AS325177                            ','00:00:00','2019-12-03',9.10
'AS716290                            ','00:00:00','2020-07-28',22.39
'AS774440                            ','00:00:00','2020-03-07',16.99
'AS373308                            ','00:00:00','2024-09-29',4.68
'AS519751                            ','00:00:00','2019-09-28',18.33
'AS978360                            ','00:00:00','2023-03-28',18.30
'AS316196                            ','00:00:00','2019-08-18',6.35
'AS853116                            ','00:00:00','2015-07-15',21.72
'AS875431                            ','00:00:00','2021-09-27',3.33
'AS940842                            ','00:00:00','2022-09-29',11.88
'AS658244                            ','00:00:00','2020-07-20',15.23
'AS223297                            ','00:00:00','2018-08-08',22.73
'AS396932                            ','00:00:00','2016-07-18',20.09
'AS495004                            ','00:00:00','2019-02-28',1.37
'AS315734                            ','00:00:00','2019-05-22',4.83
'AS211850                            ','00:00:00','2021-05-31',7.40
'AS108584                            ','00:00:00','2016-08-31',22.39
'AS257194                            ','00:00:00','2023-01-23',0.47
'AS725762                            ','00:00:00','2022-08-13',23.57
'AS536647                            ','00:00:00','2019-08-13',15.22
'AS552108                            ','00:00:00','2023-10-16',3.33
'AS143993                            ','00:00:00','2018-05-01',10.53
'AS546573                            ','00:00:00','2015-12-10',13.12
'AS754075                            ','00:00:00','2018-06-30',14.58
'AS161793                            ','00:00:00','2022-10-26',22.04
'AS448438                            ','00:00:00','2022-09-26',8.99
'AS874183                            ','00:00:00','2017-06-30',17.46
'AS418344                            ','00:00:00','2023-10-27',4.51
'AS994005                            ','00:00:00','2015-04-06',8.94
'AS760584                            ','00:00:00','2022-05-20',15.80
'AS323712                            ','00:00:00','2025-01-29',12.82
'AS622259                            ','00:00:00','2019-12-15',10.85
'AS756611                            ','00:00:00','2024-12-15',9.60
'AS684631                            ','00:00:00','2022-09-21',0.08
'AS673580                            ','00:00:00','2024-08-26',6.94
'AS274578                            ','00:00:00','2017-09-23',21.11
'AS170112                            ','00:00:00','2019-05-08',14.92
'AS452014                            ','00:00:00','2017-05-15',7.15
'AS361521                            ','00:00:00','2018-05-24',21.85
'AS538644                            ','00:00:00','2024-10-31',19.99
'AS613773                            ','00:00:00','2024-11-20',12.07
'AS752028                            ','00:00:00','2020-07-12',11.99
'AS276871                            ','00:00:00','2019-06-03',20.53
'AS158899                            ','00:00:00','2022-03-28',10.18
'AS708756                            ','00:00:00','2015-03-03',10.99
'AS796942                            ','00:00:00','2016-07-26',11.37
'AS926668                            ','00:00:00','2022-02-28',11.82
'AS228040                            ','00:00:00','2018-05-24',22.84
'AS432439                            ','00:00:00','2022-09-08',1.37
'AS457215                            ','00:00:00','2018-10-01',10.55
'AS554589                            ','00:00:00','2020-10-15',20.34
'AS644804                            ','00:00:00','2018-11-08',4.91
'AS509900                            ','00:00:00','2016-03-02',7.15
'AS837309                            ','00:00:00','2018-12-01',12.58
'AS399783                            ','00:00:00','2021-04-22',22.60
'AS165230                            ','00:00:00','2024-01-01',12.75
'AS211504                            ','00:00:00','2016-11-26',16.44
'AS514954                            ','00:00:00','2022-06-07',3.47
'AS486093                            ','00:00:00','2017-03-05',19.73
'AS399216                            ','00:00:00','2018-12-29',19.04
'AS398673                            ','00:00:00','2019-02-08',6.43
'AS902612                            ','00:00:00','2017-07-09',23.25
'AS136895                            ','00:00:00','2017-04-02',11.64
'AS279470                            ','00:00:00','2024-01-04',19.32
'AS257781                            ','00:00:00','2018-12-25',5.11
'AS861120                            ','00:00:00','2020-01-08',1.07
'AS928466                            ','00:00:00','2021-06-25',21.25
'AS371838                            ','00:00:00','2016-02-18',2.77
'AS626179                            ','00:00:00','2022-10-05',17.08
'AS966303                            ','00:00:00','2022-07-23',21.66
'AS448618                            ','00:00:00','2021-09-24',6.11
'AS495009                            ','00:00:00','2024-03-24',21.52
'AS598872                            ','00:00:00','2022-08-26',18.16
'AS451694                            ','00:00:00','2019-03-12',4.42
'AS209102                            ','00:00:00','2018-03-25',3.37
'AS688192                            ','00:00:00','2018-03-15',7.41
'AS230323                            ','00:00:00','2020-04-16',21.76
'AS501344                            ','00:00:00','2024-10-24',0.01
'AS134295                            ','00:00:00','2017-04-06',20.32
'AS508986                            ','00:00:00','2020-11-16',22.60
'AS756095                            ','00:00:00','2017-03-03',2.53
'AS976795                            ','00:00:00','2020-12-30',12.03
'AS300819                            ','00:00:00','2017-08-05',17.45
'AS105686                            ','00:00:00','2015-10-24',12.45
'AS291682                            ','00:00:00','2017-12-19',13.15
'AS269543                            ','00:00:00','2015-11-24',4.72
'AS517402                            ','00:00:00','2020-12-01',22.09
'AS103055                            ','00:00:00','2018-05-25',17.53
'AS401692                            ','00:00:00','2024-09-03',21.24
'AS765251                            ','00:00:00','2023-04-07',1.75
'AS398025                            ','00:00:00','2022-04-19',10.39
'AS550879                            ','00:00:00','2017-02-20',0.31
'AS636468                            ','00:00:00','2024-01-07',15.57
'AS485373                            ','00:00:00','2023-10-18',20.77
'AS863177                            ','00:00:00','2024-11-06',22.26
'AS352386                            ','00:00:00','2017-07-15',9.27
'AS827589                            ','00:00:00','2016-08-03',4.13
'AS717218                            ','00:00:00','2020-12-21',12.10
'AS717849                            ','00:00:00','2022-11-13',21.04
'AS337786                            ','00:00:00','2019-04-21',15.89
'AS373731                            ','00:00:00','2018-03-27',8.52
'AS690243                            ','00:00:00','2022-03-06',12.46
'AS374451                            ','00:00:00','2020-01-11',20.14
'AS479140                            ','00:00:00','2024-04-20',20.10
'AS155792                            ','00:00:00','2020-09-20',0.99
'AS202027                            ','00:00:00','2020-04-11',23.95
'AS575944                            ','00:00:00','2025-02-09',21.06
'AS360107                            ','00:00:00','2020-11-23',1.01
'AS691966                            ','00:00:00','2020-06-15',10.22
'AS645219                            ','00:00:00','2022-12-18',18.06
'AS707994                            ','00:00:00','2023-01-13',7.63
'AS402639                            ','00:00:00','2018-06-30',20.74
'AS742170                            ','00:00:00','2020-07-01',15.99
'AS449999                            ','00:00:00','2021-02-12',13.28
'AS804205                            ','00:00:00','2016-01-22',17.61
'AS855524                            ','00:00:00','2025-01-09',14.58
'AS577452                            ','00:00:00','2024-11-12',17.28
'AS824268                            ','00:00:00','2021-10-11',16.46
'AS329871                            ','00:00:00','2018-02-27',12.45
'AS486568                            ','00:00:00','2023-09-23',7.78
'AS553690                            ','00:00:00','2021-05-22',1.00
'AS662720                            ','00:00:00','2020-07-11',19.49
'AS685623                            ','00:00:00','2018-03-17',15.74
'AS271913                            ','00:00:00','2022-01-26',4.38
'AS115588                            ','00:00:00','2020-01-31',9.45
'AS953351                            ','00:00:00','2016-12-04',4.33
'AS230394                            ','00:00:00','2024-05-11',2.94
'AS198292                            ','00:00:00','2018-02-26',18.53
'AS991366                            ','00:00:00','2020-09-15',5.52
'AS354750                            ','00:00:00','2018-07-06',0.18
'AS128267                            ','00:00:00','2022-07-18',13.91
'AS958734                            ','00:00:00','2018-01-11',15.77
'AS258001                            ','00:00:00','2023-10-23',21.91
'AS297752                            ','00:00:00','2024-05-08',15.81
'AS760813                            ','00:00:00','2023-05-05',4.63
'AS373278                            ','00:00:00','2023-09-26',13.69
'AS669294                            ','00:00:00','2019-12-06',7.26
'AS541485                            ','00:00:00','2019-06-07',19.78
'AS177712                            ','00:00:00','2019-04-03',5.45
'AS677103                            ','00:00:00','2020-07-02',19.39
'AS222737                            ','00:00:00','2021-11-09',5.04
'AS802265                            ','00:00:00','2022-07-13',22.30
'AS516294                            ','00:00:00','2016-04-17',13.50
'AS833027                            ','00:00:00','2020-07-22',0.24
'AS104491                            ','00:00:00','2022-01-05',22.96
'AS175098                            ','00:00:00','2015-03-31',9.35
'AS911807                            ','00:00:00','2021-02-16',1.58
'AS435816                            ','00:00:00','2015-09-07',4.58
'AS300296                            ','00:00:00','2017-07-12',11.43
'AS575364                            ','00:00:00','2019-10-04',16.74
'AS818505                            ','00:00:00','2015-05-02',12.87
'AS962511                            ','00:00:00','2016-10-23',15.32
'AS511898                            ','00:00:00','2016-06-02',7.68
'AS897839                            ','00:00:00','2024-05-28',3.97
'AS887795                            ','00:00:00','2023-04-28',13.65
'AS749004                            ','00:00:00','2017-06-23',13.38
'AS833942                            ','00:00:00','2024-12-06',16.81
'AS802936                            ','00:00:00','2015-11-14',4.70
'AS985898                            ','00:00:00','2024-06-20',3.36
'AS358589                            ','00:00:00','2015-04-13',23.41
'AS609210                            ','00:00:00','2022-12-28',2.70
'AS277019                            ','00:00:00','2019-10-30',11.05
'AS265033                            ','00:00:00','2022-04-29',21.08
'AS747267                            ','00:00:00','2017-12-24',7.34
'AS117025                            ','00:00:00','2023-09-06',16.56
'AS234077                            ','00:00:00','2016-07-08',22.90
'AS412515                            ','00:00:00','2021-03-02',9.29
'AS860463                            ','00:00:00','2017-04-19',4.44
'AS536528                            ','00:00:00','2019-01-18',8.82
'AS750912                            ','00:00:00','2017-06-15',2.18
'AS577310                            ','00:00:00','2015-08-10',11.09
'AS628789                            ','00:00:00','2018-12-23',2.51
'AS479609                            ','00:00:00','2018-03-04',19.94
'AS656567                            ','00:00:00','2018-05-02',20.35
'AS184920                            ','00:00:00','2016-02-16',1.95
'AS603886                            ','00:00:00','2017-04-02',4.15
'AS524089                            ','00:00:00','2024-09-07',5.64
'AS906358                            ','00:00:00','2016-03-18',0.91
'AS979289                            ','00:00:00','2016-02-23',19.01
'AS946883                            ','00:00:00','2023-01-07',8.45
'AS175467                            ','00:00:00','2015-04-14',4.35
'AS121359                            ','00:00:00','2024-05-24',23.37
'AS468234                            ','00:00:00','2016-06-07',11.00
'AS471883                            ','00:00:00','2019-04-03',9.85
'AS452126                            ','00:00:00','2023-08-16',8.05
'AS356251                            ','00:00:00','2019-12-06',3.51
'AS229375                            ','00:00:00','2023-06-03',11.18
'AS437928                            ','00:00:00','2018-09-11',13.92
'AS715125                            ','00:00:00','2018-02-23',10.18
'AS364628                            ','00:00:00','2016-07-17',14.04
'AS394496                            ','00:00:00','2024-10-01',6.47
'AS265471                            ','00:00:00','2017-08-27',20.16
'AS127963                            ','00:00:00','2016-03-20',5.90
'AS664358                            ','00:00:00','2021-10-25',20.02
'AS864456                            ','00:00:00','2021-04-20',3.14
'AS767527                            ','00:00:00','2016-03-21',19.89
'AS157152                            ','00:00:00','2018-09-01',2.14
'AS447279                            ','00:00:00','2022-01-19',2.40
'AS100974                            ','00:00:00','2023-10-19',12.10
'AS540078                            ','00:00:00','2024-02-18',9.93
'AS229261                            ','00:00:00','2019-01-03',13.35
'AS495354                            ','00:00:00','2016-08-27',8.35
'AS573241                            ','00:00:00','2023-12-28',7.80
'AS877123                            ','00:00:00','2015-09-25',21.17
'AS171400                            ','00:00:00','2023-11-21',18.14
'AS924739                            ','00:00:00','2017-01-13',8.69
'AS291203                            ','00:00:00','2018-04-15',21.83
'AS341095                            ','00:00:00','2023-08-03',8.69
'AS722688                            ','00:00:00','2022-02-19',19.22
'AS300052                            ','00:00:00','2019-10-04',20.42
'AS818378                            ','00:00:00','2022-02-01',7.87
'AS955727                            ','00:00:00','2015-03-03',20.28
'AS354036                            ','00:00:00','2019-01-31',21.32
'AS727732                            ','00:00:00','2019-12-02',7.09
'AS984781                            ','00:00:00','2016-01-29',6.61
'AS990456                            ','00:00:00','2019-07-29',8.07
'AS804623                            ','00:00:00','2021-05-18',5.09
'AS380147                            ','00:00:00','2024-03-31',17.52
'AS817195                            ','00:00:00','2018-10-14',13.42
'AS539870                            ','00:00:00','2022-12-16',6.53
'AS203995                            ','00:00:00','2018-05-06',19.21
'AS348340                            ','00:00:00','2022-01-10',15.71
'AS670103                            ','00:00:00','2019-04-18',13.94
'AS737142                            ','00:00:00','2015-07-14',3.70
'AS516140                            ','00:00:00','2023-07-12',19.53
'AS143417                            ','00:00:00','2020-11-16',6.97
'AS580561                            ','00:00:00','2021-12-14',4.88
'AS195422                            ','00:00:00','2018-01-18',9.82
'AS748185                            ','00:00:00','2015-03-28',19.66
'AS157306                            ','00:00:00','2025-01-21',9.23
'AS194105                            ','00:00:00','2017-04-17',0.38
'AS474008                            ','00:00:00','2022-09-11',4.37
'AS149057                            ','00:00:00','2018-07-10',14.31
'AS691805                            ','00:00:00','2019-08-21',2.10
'AS752077                            ','00:00:00','2022-11-17',8.56
'AS595135                            ','00:00:00','2017-01-29',13.97
'AS205931                            ','00:00:00','2023-02-16',7.43
'AS829014                            ','00:00:00','2024-04-27',20.64
'AS708573                            ','00:00:00','2018-01-20',23.20
'AS413612                            ','00:00:00','2017-08-13',11.09
'AS155581                            ','00:00:00','2024-07-23',21.63
'AS939809                            ','00:00:00','2023-03-03',16.86
'AS820128                            ','00:00:00','2023-09-23',16.57
'AS359907                            ','00:00:00','2017-06-07',0.40
'AS833729                            ','00:00:00','2019-10-20',5.35
'AS409066                            ','00:00:00','2019-12-20',23.12
'AS334897                            ','00:00:00','2020-07-10',6.81
'AS521254                            ','00:00:00','2020-03-15',6.27
'AS989493                            ','00:00:00','2023-05-18',17.19
'AS806023                            ','00:00:00','2023-03-15',9.11
'AS918805                            ','00:00:00','2024-02-16',0.75
'AS692175                            ','00:00:00','2017-12-05',15.11
'AS907171                            ','00:00:00','2016-10-31',2.74
'AS839360                            ','00:00:00','2023-05-09',13.52
'AS236167                            ','00:00:00','2018-01-27',1.15
'AS449754                            ','00:00:00','2016-09-07',13.94
'AS332298                            ','00:00:00','2018-07-25',22.21
'AS805228                            ','00:00:00','2019-06-11',2.04
'AS826826                            ','00:00:00','2024-01-17',6.07
'AS292135                            ','00:00:00','2016-11-22',21.54
'AS940732                            ','00:00:00','2023-01-25',13.25
'AS979402                            ','00:00:00','2016-01-15',23.75
'AS192221                            ','00:00:00','2024-01-14',20.43
'AS339845                            ','00:00:00','2020-08-18',21.33
'AS165809                            ','00:00:00','2016-05-07',4.44
'AS288992                            ','00:00:00','2022-02-27',4.78
'AS299638                            ','00:00:00','2015-06-18',18.99
'AS521439                            ','00:00:00','2018-12-18',21.12
'AS805350                            ','00:00:00','2024-03-30',0.80
'AS815643                            ','00:00:00','2018-09-14',22.07
'AS123954                            ','00:00:00','2020-01-14',8.08
'AS650415                            ','00:00:00','2017-06-10',23.59
'AS339259                            ','00:00:00','2021-11-19',21.39
'AS509455                            ','00:00:00','2023-02-18',3.27
'AS784793                            ','00:00:00','2023-08-03',10.54
'AS557928                            ','00:00:00','2015-02-25',23.23
'AS337220                            ','00:00:00','2017-11-26',14.05
'AS983011                            ','00:00:00','2020-10-22',19.69
'AS119236                            ','00:00:00','2022-10-03',15.77
'AS280990                            ','00:00:00','2019-07-09',22.94
'AS262309                            ','00:00:00','2020-06-06',4.14
'AS543719                            ','00:00:00','2015-10-12',2.98
'AS355156                            ','00:00:00','2021-10-22',19.92
'AS941507                            ','00:00:00','2015-08-14',19.36
'AS323083                            ','00:00:00','2024-12-18',16.90
'AS950753                            ','00:00:00','2019-09-29',0.37
'AS893890                            ','00:00:00','2016-02-09',6.02
'AS340005                            ','00:00:00','2023-04-24',1.25
'AS271430                            ','00:00:00','2020-07-16',22.68
'AS239818                            ','00:00:00','2021-04-08',15.72
'AS613930                            ','00:00:00','2021-01-20',19.71
'AS698237                            ','00:00:00','2018-10-12',22.36
'AS426778                            ','00:00:00','2018-07-29',21.33
'AS356942                            ','00:00:00','2016-03-30',17.80
'AS799062                            ','00:00:00','2016-06-02',11.86
'AS288188                            ','00:00:00','2019-12-29',11.60
'AS390245                            ','00:00:00','2020-06-13',15.18
'AS916823                            ','00:00:00','2018-05-07',20.61
'AS764253                            ','00:00:00','2018-04-20',14.74
'AS705164                            ','00:00:00','2019-06-13',12.32
'AS766865                            ','00:00:00','2015-12-09',10.53
'AS694931                            ','00:00:00','2020-10-25',1.23
'AS987247                            ','00:00:00','2023-09-09',13.83
'AS797747                            ','00:00:00','2019-06-20',21.53
'AS586078                            ','00:00:00','2021-11-21',0.20
'AS288160                            ','00:00:00','2016-12-19',1.83
'AS173201                            ','00:00:00','2017-12-11',11.71
'AS407864                            ','00:00:00','2016-11-25',18.25
'AS107131                            ','00:00:00','2023-02-24',6.50
'AS698206                            ','00:00:00','2019-08-23',8.26
'AS600411                            ','00:00:00','2023-06-09',21.27
'AS860022                            ','00:00:00','2021-02-27',14.72
'AS987215                            ','00:00:00','2024-07-10',17.67
'AS861381                            ','00:00:00','2017-09-21',10.16
'AS725258                            ','00:00:00','2017-03-01',0.18
'AS728819                            ','00:00:00','2022-03-21',21.60
'AS931527                            ','00:00:00','2022-09-20',15.66
'AS163875                            ','00:00:00','2023-05-30',3.75
'AS855583                            ','00:00:00','2019-06-06',23.56
'AS336870                            ','00:00:00','2021-08-03',6.89
'AS656033                            ','00:00:00','2015-09-15',0.09
'AS128082                            ','00:00:00','2018-06-22',13.24
'AS174975                            ','00:00:00','2016-02-19',8.29
'AS584202                            ','00:00:00','2023-10-04',13.26
'AS812179                            ','00:00:00','2024-10-20',3.88
'AS348567                            ','00:00:00','2022-04-05',9.75
'AS873228                            ','00:00:00','2019-03-08',11.49
'AS920006                            ','00:00:00','2017-08-31',10.20
'AS685442                            ','00:00:00','2020-11-27',5.29
'AS224570                            ','00:00:00','2019-11-02',6.77
'AS627582                            ','00:00:00','2020-12-04',23.40
'AS639777                            ','00:00:00','2018-04-11',5.29
'AS344097                            ','00:00:00','2022-06-20',11.08
'AS332649                            ','00:00:00','2021-11-21',22.00
'AS323932                            ','00:00:00','2022-09-09',18.65
'AS709162                            ','00:00:00','2021-03-08',4.20
'AS714262                            ','00:00:00','2021-06-25',7.65
'AS244416                            ','00:00:00','2016-04-26',12.56
'AS750349                            ','00:00:00','2020-10-19',22.42
'AS629292                            ','00:00:00','2016-07-24',13.15
'AS371916                            ','00:00:00','2017-06-05',21.04
'AS594661                            ','00:00:00','2023-01-04',8.07
'AS575400                            ','00:00:00','2020-12-01',1.85
'AS585218                            ','00:00:00','2018-04-07',6.60
'AS539071                            ','00:00:00','2019-07-29',3.97
'AS758711                            ','00:00:00','2018-02-01',5.55
'AS406092                            ','00:00:00','2023-08-28',4.17
'AS262120                            ','00:00:00','2024-06-03',3.10
'AS113599                            ','00:00:00','2016-08-04',2.88
'AS188246                            ','00:00:00','2023-01-16',17.34
'AS961512                            ','00:00:00','2016-06-10',17.77
'AS899620                            ','00:00:00','2022-07-22',11.23
'AS824444                            ','00:00:00','2018-05-20',4.54
'AS359622                            ','00:00:00','2021-04-22',13.93
'AS646205                            ','00:00:00','2018-04-09',7.11
'AS831852                            ','00:00:00','2018-07-07',21.07
'AS215245                            ','00:00:00','2021-04-11',22.71
'AS664840                            ','00:00:00','2020-09-01',5.60
'AS354877                            ','00:00:00','2015-10-16',14.09
'AS527286                            ','00:00:00','2017-10-17',19.03
'AS156862                            ','00:00:00','2020-09-12',13.10
'AS598276                            ','00:00:00','2017-09-08',23.98
'AS233524                            ','00:00:00','2022-01-07',23.30
'AS239917                            ','00:00:00','2021-08-27',15.61
'AS551843                            ','00:00:00','2021-10-05',19.07
'AS541369                            ','00:00:00','2021-09-03',15.88
'AS580987                            ','00:00:00','2019-03-11',2.04
'AS852259                            ','00:00:00','2023-02-01',2.00
'AS104302                            ','00:00:00','2019-11-19',17.37
'AS782034                            ','00:00:00','2024-07-19',22.05
'AS637827                            ','00:00:00','2022-04-24',19.89
'AS513258                            ','00:00:00','2025-02-08',15.90
'AS120090                            ','00:00:00','2020-03-15',23.65
'AS418258                            ','00:00:00','2022-04-01',11.67
'AS993014                            ','00:00:00','2019-09-22',3.08
'AS975890                            ','00:00:00','2016-09-30',11.63
'AS825031                            ','00:00:00','2022-08-01',13.72
'AS665207                            ','00:00:00','2017-01-01',1.61
'AS878613                            ','00:00:00','2017-05-23',20.84
'AS294357                            ','00:00:00','2018-11-16',16.91
'AS586838                            ','00:00:00','2015-06-12',10.99
'AS413904                            ','00:00:00','2021-09-16',19.25
'AS958676                            ','00:00:00','2018-11-17',11.14
'AS485215                            ','00:00:00','2019-08-28',1.09
'AS707059                            ','00:00:00','2018-07-15',10.68
'AS800701                            ','00:00:00','2016-08-16',20.80
'AS984348                            ','00:00:00','2021-08-24',8.09
'AS993182                            ','00:00:00','2024-11-26',15.96
'AS790924                            ','00:00:00','2021-06-21',11.41
'AS628670                            ','00:00:00','2021-04-06',22.31
'AS659986                            ','00:00:00','2016-11-27',21.40
'AS315002                            ','00:00:00','2016-07-25',1.83
'AS432720                            ','00:00:00','2023-05-19',14.08
'AS411047                            ','00:00:00','2019-09-19',21.39
'AS983912                            ','00:00:00','2018-02-11',18.72
'AS334371                            ','00:00:00','2016-10-19',10.14
