'AS491205                            ','Moderate',NULL,'Observed','Strong','Simple','Identified','High','Moderate'
'AS579540                            ','Severe',NULL,NULL,'Strong','Complex','Identified','Low','Moderate'
'AS844894                            ','Moderate',NULL,'Significant','Strong','Simple',NULL,NULL,'Moderate'
'AS897293                            ','Moderate','Weak',NULL,'Possible','Complex','Identified','Low','Minor'
'AS289692                            ','Severe','Weak','Significant','Strong','Complex',NULL,'High','Moderate'
'AS183970                            ','Moderate','Weak','Observed','Possible','Simple','Possible','High','Minor'
'AS664489                            ','Moderate','Weak',NULL,'Possible','Complex',NULL,'Low','Minor'
'AS823000                            ','Moderate','Strong','Significant','Strong',NULL,'Identified',NULL,'Moderate'
'AS944140                            ','Severe',NULL,'Observed','Strong',NULL,'Identified','Low','Minor'
'AS598253                            ','Minimal',NULL,'Observed',NULL,'Complex',NULL,'High','Moderate'
'AS314508                            ','Severe','Strong',NULL,'Possible',NULL,NULL,'High','Minor'
'AS771521                            ','Moderate',NULL,NULL,'Possible','Complex','Possible',NULL,'Major'
'AS931657                            ','Severe',NULL,'Significant',NULL,'Simple','Possible','Low','Major'
'AS281516                            ','Moderate','Strong','Significant',NULL,'Simple','Possible','Low','Major'
'AS725425                            ','Severe','Strong',NULL,'Possible',NULL,'Possible',NULL,'Moderate'
'AS877633                            ','Moderate','Strong','Significant','Possible','Simple',NULL,NULL,'Major'
'AS492381                            ','Minimal','Strong','Observed','Possible','Complex','Identified',NULL,'Major'
'AS677015                            ','Severe',NULL,'Significant','Strong','Complex','Identified','Low','Major'
'AS917146                            ','Severe','Weak','Significant','Possible',NULL,'Identified','Low','Minor'
'AS581457                            ','Severe','Strong',NULL,NULL,'Simple',NULL,NULL,'Minor'
'AS786449                            ','Minimal','Weak',NULL,NULL,'Complex','Identified','Low','Major'
'AS819895                            ','Moderate','Strong',NULL,'Strong','Complex','Possible',NULL,'Major'
'AS866338                            ','Minimal',NULL,'Significant',NULL,'Complex',NULL,'High','Minor'
'AS798018                            ','Moderate',NULL,NULL,'Strong',NULL,'Identified','High','Minor'
'AS494781                            ','Severe',NULL,'Observed',NULL,'Complex',NULL,NULL,'Minor'
'AS718260                            ','Severe','Weak',NULL,'Possible',NULL,'Identified','High','Moderate'
'AS791281                            ','Minimal','Strong',NULL,NULL,'Simple','Identified','Low','Major'
'AS757104                            ','Minimal','Strong','Observed',NULL,'Complex','Possible','Low','Moderate'
'AS280586                            ','Moderate','Weak','Observed',NULL,'Complex','Possible',NULL,'Major'
'AS877796                            ','Moderate',NULL,'Significant','Possible',NULL,'Possible','Low','Major'
'AS879054                            ','Minimal','Weak',NULL,'Strong','Complex','Possible','Low','Moderate'
'AS711331                            ','Minimal','Strong','Significant','Strong',NULL,'Possible','High','Moderate'
'AS930407                            ','Minimal',NULL,'Observed',NULL,'Complex',NULL,'High','Moderate'
'AS757990                            ','Minimal','Strong','Observed',NULL,'Complex',NULL,'High','Moderate'
'AS180056                            ','Minimal','Strong',NULL,'Strong','Simple','Identified','Low','Minor'
'AS509619                            ','Moderate','Strong',NULL,NULL,'Simple','Identified',NULL,'Major'
'AS773038                            ','Minimal','Strong','Significant','Possible',NULL,'Possible','High','Moderate'
'AS317201                            ','Moderate','Strong',NULL,NULL,'Simple','Possible','Low','Minor'
'AS625481                            ','Moderate',NULL,NULL,NULL,NULL,'Possible','Low','Major'
'AS748882                            ','Severe','Weak','Observed','Possible','Simple','Identified','Low','Minor'
'AS474617                            ','Moderate',NULL,NULL,NULL,NULL,'Possible','High','Major'
'AS916366                            ','Minimal','Strong',NULL,'Strong','Complex',NULL,'Low','Moderate'
'AS799087                            ','Moderate',NULL,'Significant','Possible','Complex','Identified','High','Minor'
'AS658204                            ','Minimal',NULL,NULL,NULL,'Complex',NULL,'High','Major'
'AS388824                            ','Moderate',NULL,'Observed','Strong',NULL,'Identified','Low','Moderate'
'AS538952                            ','Moderate','Weak',NULL,NULL,'Complex',NULL,'High','Moderate'
'AS490194                            ','Severe','Strong',NULL,NULL,NULL,'Identified','Low','Major'
'AS851013                            ','Severe','Strong','Observed',NULL,'Complex',NULL,NULL,'Moderate'
'AS149122                            ','Severe','Strong',NULL,'Strong','Simple',NULL,'Low','Moderate'
'AS482801                            ','Minimal',NULL,NULL,'Possible',NULL,'Identified','High','Minor'
'AS107907                            ','Minimal',NULL,'Observed','Strong',NULL,'Identified','Low','Major'
'AS515104                            ','Moderate',NULL,NULL,'Possible','Simple',NULL,'High','Major'
'AS949745                            ','Minimal','Strong','Significant','Possible',NULL,NULL,'High','Minor'
'AS458927                            ','Minimal','Strong','Observed','Strong',NULL,'Identified',NULL,'Minor'
'AS519518                            ','Minimal','Weak',NULL,NULL,'Simple','Identified','Low','Moderate'
'AS291049                            ','Severe','Weak',NULL,'Possible','Complex','Possible',NULL,'Moderate'
'AS435198                            ','Moderate','Weak',NULL,'Possible',NULL,NULL,'High','Minor'
'AS554430                            ','Severe','Strong',NULL,NULL,'Complex','Possible',NULL,'Moderate'
'AS958811                            ','Moderate','Strong','Significant','Possible','Simple','Possible',NULL,'Minor'
'AS249683                            ','Minimal','Strong','Significant','Strong','Complex','Identified','Low','Minor'
'AS609890                            ','Moderate','Weak',NULL,'Strong',NULL,'Possible','Low','Major'
'AS943319                            ','Minimal','Weak','Observed','Strong','Simple',NULL,NULL,'Minor'
'AS418390                            ','Moderate',NULL,NULL,NULL,'Complex','Identified',NULL,'Moderate'
'AS829199                            ','Minimal','Strong','Observed','Possible','Complex',NULL,'Low','Minor'
'AS314325                            ','Moderate','Weak',NULL,'Possible','Complex','Possible','High','Major'
'AS342053                            ','Severe','Strong',NULL,'Strong',NULL,'Identified',NULL,'Minor'
'AS257418                            ','Minimal','Strong','Observed','Strong','Simple','Identified',NULL,'Minor'
'AS812598                            ','Severe',NULL,'Observed','Possible',NULL,'Identified',NULL,'Moderate'
'AS716128                            ','Minimal','Strong','Significant',NULL,'Simple','Possible','Low','Minor'
'AS151372                            ','Minimal',NULL,'Significant','Possible','Complex',NULL,'High','Minor'
'AS691793                            ','Severe','Weak',NULL,'Possible','Complex',NULL,'Low','Major'
'AS975548                            ','Moderate','Weak',NULL,'Possible','Simple','Identified','Low','Minor'
'AS886234                            ','Severe','Weak','Observed',NULL,'Simple','Identified','High','Moderate'
'AS253389                            ','Severe',NULL,'Observed','Possible','Complex','Possible','Low','Minor'
'AS721250                            ','Minimal','Weak',NULL,'Possible','Simple','Identified','High','Minor'
'AS136833                            ','Moderate','Strong',NULL,'Possible',NULL,NULL,NULL,'Major'
'AS515416                            ','Minimal',NULL,NULL,'Strong',NULL,'Possible',NULL,'Moderate'
'AS781400                            ','Severe','Weak','Observed',NULL,'Complex','Identified','Low','Moderate'
'AS323646                            ','Moderate','Weak','Observed',NULL,NULL,'Identified','Low','Moderate'
'AS433934                            ','Minimal',NULL,NULL,NULL,'Simple',NULL,'Low','Minor'
'AS953219                            ','Moderate','Strong',NULL,'Strong','Complex','Possible',NULL,'Minor'
'AS190304                            ','Minimal','Strong','Observed','Possible','Simple','Identified','High','Major'
'AS870648                            ','Severe','Strong','Significant','Possible',NULL,'Possible','High','Moderate'
'AS613390                            ','Severe','Strong','Significant','Possible','Complex','Possible','High','Moderate'
'AS364483                            ','Minimal',NULL,NULL,'Strong','Simple','Identified',NULL,'Major'
'AS497787                            ','Moderate',NULL,'Observed','Strong','Complex',NULL,NULL,'Minor'
'AS396267                            ','Minimal',NULL,'Observed',NULL,'Simple',NULL,NULL,'Minor'
'AS600665                            ','Severe',NULL,'Observed','Strong',NULL,'Possible','High','Moderate'
'AS967804                            ','Moderate','Strong',NULL,NULL,NULL,NULL,NULL,'Minor'
'AS397175                            ','Minimal','Strong','Observed','Possible','Complex','Identified',NULL,'Minor'
'AS971458                            ','Minimal','Strong','Observed',NULL,NULL,'Possible','Low','Moderate'
'AS213677                            ','Severe',NULL,NULL,'Possible','Simple',NULL,'Low','Moderate'
'AS506752                            ','Severe',NULL,'Observed','Strong','Complex','Identified','High','Moderate'
'AS399730                            ','Severe','Strong',NULL,NULL,'Simple','Possible','High','Minor'
'AS720512                            ','Severe','Strong','Significant',NULL,'Complex','Possible','High','Minor'
'AS179011                            ','Minimal','Weak','Significant','Strong','Simple','Identified',NULL,'Major'
'AS101100                            ','Severe','Strong','Significant',NULL,'Complex',NULL,'High','Moderate'
'AS679706                            ','Minimal','Weak','Observed',NULL,'Simple','Possible',NULL,'Moderate'
'AS350064                            ','Moderate','Weak','Observed',NULL,'Simple','Identified',NULL,'Major'
'AS175408                            ','Severe','Strong',NULL,'Possible','Simple','Identified','Low','Minor'
'AS336075                            ','Moderate',NULL,'Observed',NULL,NULL,NULL,'Low','Minor'
'AS461651                            ','Severe','Strong','Significant','Possible',NULL,'Possible','Low','Major'
'AS220545                            ','Moderate',NULL,'Observed','Strong',NULL,'Possible','Low','Major'
'AS465405                            ','Moderate','Strong','Observed',NULL,NULL,NULL,NULL,'Moderate'
'AS184646                            ','Severe',NULL,'Observed','Possible',NULL,'Possible',NULL,'Moderate'
'AS316714                            ','Moderate','Strong','Observed',NULL,NULL,'Identified',NULL,'Moderate'
'AS439932                            ','Minimal','Weak',NULL,'Strong',NULL,NULL,NULL,'Minor'
'AS654407                            ','Severe','Strong','Significant',NULL,NULL,'Identified',NULL,'Moderate'
'AS839314                            ','Severe',NULL,'Significant',NULL,'Complex','Identified','Low','Minor'
'AS250541                            ','Severe','Weak',NULL,'Strong','Complex',NULL,'Low','Minor'
'AS662338                            ','Severe',NULL,'Observed',NULL,NULL,'Possible','High','Moderate'
'AS466402                            ','Severe','Weak','Observed',NULL,'Complex','Identified',NULL,'Minor'
'AS271740                            ','Moderate','Weak','Significant','Possible','Complex','Possible','Low','Moderate'
'AS826187                            ','Severe','Strong','Observed',NULL,'Complex','Possible',NULL,'Major'
'AS748943                            ','Minimal',NULL,NULL,NULL,'Simple','Possible','Low','Minor'
'AS558969                            ','Minimal','Strong','Significant','Possible',NULL,'Possible',NULL,'Major'
'AS178830                            ','Severe','Strong',NULL,'Possible','Complex',NULL,'High','Moderate'
'AS692765                            ','Minimal','Strong',NULL,'Strong','Simple',NULL,NULL,'Major'
'AS594579                            ','Severe','Strong',NULL,'Strong','Simple','Possible','Low','Minor'
'AS914485                            ','Moderate','Strong','Observed','Strong',NULL,NULL,'Low','Major'
'AS244115                            ','Severe',NULL,'Significant',NULL,'Complex','Possible',NULL,'Minor'
'AS868645                            ','Severe','Weak','Significant',NULL,'Complex','Possible','Low','Major'
'AS932441                            ','Moderate','Strong','Observed',NULL,NULL,'Possible','High','Major'
'AS383088                            ','Minimal','Weak',NULL,NULL,'Simple','Identified','Low','Minor'
'AS397610                            ','Moderate','Strong','Significant','Strong','Complex','Possible','Low','Major'
'AS363428                            ','Severe',NULL,'Significant','Possible','Simple','Identified',NULL,'Moderate'
'AS965348                            ','Moderate','Strong',NULL,NULL,'Complex',NULL,'Low','Minor'
'AS797921                            ','Severe',NULL,'Significant','Strong','Simple','Identified','High','Major'
'AS856306                            ','Moderate',NULL,'Observed',NULL,NULL,NULL,'Low','Moderate'
'AS867470                            ','Severe',NULL,'Observed',NULL,'Complex','Possible','Low','Minor'
'AS358449                            ','Minimal','Strong',NULL,NULL,NULL,NULL,NULL,'Moderate'
'AS547114                            ','Severe','Weak',NULL,'Strong','Complex',NULL,'Low','Minor'
'AS739184                            ','Moderate','Strong','Observed','Possible','Complex',NULL,NULL,'Moderate'
'AS556262                            ','Moderate','Strong',NULL,'Possible','Complex','Possible','High','Moderate'
'AS786213                            ','Moderate',NULL,NULL,'Possible',NULL,NULL,NULL,'Major'
'AS177597                            ','Moderate',NULL,NULL,NULL,NULL,'Identified','Low','Moderate'
'AS750047                            ','Moderate','Strong','Observed','Strong','Complex','Possible',NULL,'Minor'
'AS685568                            ','Minimal','Weak','Observed','Strong',NULL,'Identified','High','Major'
'AS918367                            ','Moderate','Weak',NULL,'Possible','Complex','Identified','Low','Moderate'
'AS631247                            ','Severe',NULL,'Significant','Possible','Complex',NULL,NULL,'Minor'
'AS680523                            ','Severe',NULL,NULL,'Strong',NULL,'Identified',NULL,'Minor'
'AS691484                            ','Severe','Weak',NULL,'Strong',NULL,'Identified','Low','Major'
'AS305143                            ','Moderate','Strong','Significant','Strong','Simple',NULL,'Low','Moderate'
'AS189498                            ','Severe','Strong',NULL,NULL,NULL,'Possible','High','Minor'
'AS759341                            ','Moderate',NULL,'Observed','Strong',NULL,NULL,NULL,'Major'
'AS814778                            ','Moderate',NULL,'Observed','Possible','Simple','Possible',NULL,'Minor'
'AS311662                            ','Severe',NULL,'Observed',NULL,NULL,'Identified','Low','Moderate'
'AS901354                            ','Minimal',NULL,NULL,'Strong',NULL,'Identified',NULL,'Moderate'
'AS998083                            ','Minimal','Strong',NULL,'Possible','Complex','Identified','Low','Major'
'AS787604                            ','Minimal',NULL,'Significant',NULL,'Simple','Possible',NULL,'Moderate'
'AS324260                            ','Moderate','Weak',NULL,NULL,NULL,'Possible',NULL,'Moderate'
'AS221079                            ','Moderate','Weak','Significant','Strong',NULL,'Possible',NULL,'Moderate'
'AS214840                            ','Minimal',NULL,'Significant','Possible',NULL,'Possible',NULL,'Moderate'
'AS441598                            ','Moderate','Weak','Significant','Strong','Complex','Possible','Low','Moderate'
'AS747860                            ','Severe',NULL,NULL,'Strong','Simple',NULL,'High','Major'
'AS163798                            ','Minimal','Strong','Observed','Possible','Complex','Possible',NULL,'Major'
'AS139599                            ','Moderate','Weak','Significant','Possible','Simple','Identified',NULL,'Major'
'AS474450                            ','Moderate',NULL,'Observed','Possible','Complex',NULL,NULL,'Major'
'AS907448                            ','Minimal','Strong','Significant','Possible',NULL,'Identified','High','Major'
'AS161807                            ','Moderate',NULL,'Significant','Strong',NULL,'Identified',NULL,'Moderate'
'AS716041                            ','Moderate','Strong','Observed','Possible','Complex','Identified','Low','Moderate'
'AS883822                            ','Minimal',NULL,'Significant',NULL,NULL,'Possible',NULL,'Moderate'
'AS792146                            ','Moderate','Weak',NULL,NULL,'Simple','Identified','High','Major'
'AS899889                            ','Severe','Weak',NULL,'Possible','Complex',NULL,'High','Moderate'
'AS650177                            ','Minimal',NULL,'Significant',NULL,NULL,'Identified',NULL,'Major'
'AS114757                            ','Severe',NULL,'Significant','Strong',NULL,'Identified','High','Major'
'AS444771                            ','Minimal','Strong','Significant','Possible','Complex','Possible','High','Moderate'
'AS313787                            ','Minimal','Strong',NULL,NULL,NULL,'Possible',NULL,'Minor'
'AS652106                            ','Severe','Strong',NULL,'Strong',NULL,'Possible','High','Moderate'
'AS612937                            ','Moderate',NULL,'Observed','Possible','Simple','Identified',NULL,'Minor'
'AS152313                            ','Minimal','Weak',NULL,NULL,NULL,'Possible','Low','Minor'
'AS158608                            ','Minimal','Weak','Significant',NULL,'Complex','Possible',NULL,'Moderate'
'AS973480                            ','Minimal','Strong','Significant','Possible',NULL,'Identified','Low','Major'
'AS382669                            ','Moderate','Weak','Observed','Possible','Complex','Identified','High','Minor'
'AS898488                            ','Severe',NULL,'Significant',NULL,'Complex','Possible','Low','Minor'
'AS143623                            ','Minimal','Weak','Observed',NULL,'Complex',NULL,'Low','Major'
'AS395700                            ','Moderate',NULL,'Observed','Strong','Complex','Identified','High','Major'
'AS842575                            ','Minimal','Strong',NULL,NULL,'Complex',NULL,'High','Minor'
'AS366353                            ','Severe','Strong','Observed','Strong','Complex','Possible','High','Moderate'
'AS946251                            ','Moderate','Strong','Observed','Possible','Simple','Identified','Low','Moderate'
'AS800451                            ','Severe',NULL,'Observed','Strong',NULL,NULL,'High','Major'
'AS539880                            ','Severe','Strong','Observed',NULL,'Complex','Identified',NULL,'Moderate'
'AS758680                            ','Severe','Weak',NULL,NULL,'Complex','Possible',NULL,'Major'
'AS493077                            ','Severe','Weak',NULL,'Possible',NULL,'Identified','High','Major'
'AS935763                            ','Moderate','Weak','Significant','Possible','Complex',NULL,'High','Minor'
'AS914648                            ','Minimal',NULL,'Significant','Possible','Simple','Identified',NULL,'Major'
'AS714989                            ','Moderate','Strong','Observed','Possible','Simple','Possible',NULL,'Moderate'
'AS974349                            ','Moderate','Weak',NULL,'Possible','Simple',NULL,NULL,'Major'
'AS291151                            ','Minimal','Strong',NULL,NULL,NULL,'Possible','High','Major'
'AS142735                            ','Minimal','Weak','Significant',NULL,'Simple','Identified','High','Minor'
'AS242659                            ','Minimal','Strong','Significant','Strong','Simple','Identified',NULL,'Major'
'AS930691                            ','Minimal','Strong',NULL,'Strong',NULL,'Identified','Low','Moderate'
'AS816750                            ','Minimal','Strong',NULL,'Possible','Simple','Possible','Low','Major'
'AS727123                            ','Moderate','Strong','Observed','Strong','Complex',NULL,'High','Moderate'
'AS519159                            ','Minimal','Strong','Significant',NULL,'Simple',NULL,NULL,'Minor'
'AS647087                            ','Minimal',NULL,'Significant',NULL,'Simple',NULL,'Low','Major'
'AS357851                            ','Minimal','Strong',NULL,'Strong','Complex',NULL,'Low','Minor'
'AS352076                            ','Minimal','Weak','Significant','Strong',NULL,'Possible',NULL,'Major'
'AS838025                            ','Minimal','Weak','Significant','Strong','Complex','Possible','Low','Minor'
'AS545129                            ','Minimal','Strong','Significant','Possible','Simple','Possible',NULL,'Moderate'
'AS184101                            ','Moderate','Weak','Observed','Strong','Simple','Identified','Low','Moderate'
'AS587485                            ','Severe',NULL,'Observed',NULL,NULL,'Possible','High','Moderate'
'AS118013                            ','Moderate','Weak',NULL,'Strong','Complex','Identified',NULL,'Minor'
'AS233947                            ','Severe',NULL,'Significant','Possible',NULL,NULL,NULL,'Major'
'AS196418                            ','Minimal','Weak','Observed','Possible','Simple','Identified','High','Moderate'
'AS212447                            ','Severe','Weak','Significant','Strong','Simple',NULL,'High','Minor'
'AS124580                            ','Moderate','Strong','Observed','Strong',NULL,NULL,'High','Minor'
'AS328835                            ','Severe','Weak',NULL,NULL,'Complex','Identified',NULL,'Major'
'AS249041                            ','Severe','Strong','Observed','Strong',NULL,NULL,'High','Moderate'
'AS435124                            ','Minimal','Weak','Significant','Strong','Complex',NULL,'High','Major'
'AS159145                            ','Minimal',NULL,'Observed','Strong','Complex','Possible','High','Minor'
'AS760761                            ','Minimal',NULL,'Significant','Strong','Simple','Identified','High','Major'
'AS598797                            ','Severe','Weak','Significant','Strong','Complex','Identified','High','Major'
'AS268543                            ','Moderate',NULL,NULL,NULL,NULL,'Possible','High','Minor'
'AS271874                            ','Minimal',NULL,NULL,'Strong',NULL,'Identified',NULL,'Moderate'
'AS107126                            ','Minimal','Strong','Significant',NULL,'Complex',NULL,NULL,'Minor'
'AS822297                            ','Severe','Strong','Significant',NULL,NULL,'Identified','High','Minor'
'AS230545                            ','Minimal','Strong','Significant','Possible',NULL,'Possible','Low','Minor'
'AS629943                            ','Moderate',NULL,'Significant',NULL,NULL,'Identified',NULL,'Minor'
'AS459527                            ','Minimal','Strong','Significant',NULL,'Simple','Possible','High','Major'
'AS937165                            ','Moderate','Strong',NULL,NULL,'Simple',NULL,NULL,'Moderate'
'AS684452                            ','Severe',NULL,'Significant','Strong',NULL,'Identified','High','Minor'
'AS465919                            ','Severe','Weak',NULL,'Possible',NULL,NULL,'Low','Minor'
'AS637685                            ','Moderate','Strong',NULL,NULL,'Complex','Identified','Low','Minor'
'AS300354                            ','Minimal','Weak','Significant','Strong','Complex','Possible','High','Moderate'
'AS346351                            ','Moderate','Weak',NULL,'Strong','Simple',NULL,NULL,'Moderate'
'AS494738                            ','Severe','Strong',NULL,NULL,'Complex','Possible','Low','Moderate'
'AS660019                            ','Severe','Weak',NULL,NULL,'Complex',NULL,NULL,'Major'
'AS189405                            ','Minimal',NULL,'Observed',NULL,NULL,'Identified',NULL,'Minor'
'AS562205                            ','Severe',NULL,NULL,'Strong','Complex','Identified',NULL,'Minor'
'AS226091                            ','Minimal',NULL,'Significant',NULL,NULL,'Possible','Low','Minor'
'AS173899                            ','Minimal',NULL,'Significant','Possible','Complex','Identified','High','Minor'
'AS489325                            ','Severe','Strong','Significant','Strong','Simple','Possible','High','Minor'
'AS235744                            ','Moderate',NULL,'Observed','Strong','Simple','Possible','Low','Major'
'AS240198                            ','Moderate','Weak',NULL,'Possible','Simple','Possible',NULL,'Moderate'
'AS486803                            ','Severe','Weak',NULL,'Possible','Simple',NULL,NULL,'Major'
'AS520564                            ','Severe','Strong','Significant','Strong','Simple','Identified','Low','Moderate'
'AS280420                            ','Moderate','Weak',NULL,'Possible','Simple','Possible','High','Major'
'AS610200                            ','Severe',NULL,NULL,'Strong',NULL,'Identified','Low','Major'
'AS182397                            ','Severe','Strong','Significant','Strong','Complex','Identified','Low','Major'
'AS628948                            ','Moderate','Strong',NULL,NULL,NULL,'Possible','Low','Moderate'
'AS840759                            ','Minimal','Strong','Observed',NULL,'Simple',NULL,'High','Moderate'
'AS238944                            ','Moderate','Strong','Observed','Possible','Complex','Possible','Low','Major'
'AS839354                            ','Minimal','Weak','Significant','Strong','Simple',NULL,NULL,'Major'
'AS923293                            ','Severe','Weak','Observed','Possible',NULL,'Possible','Low','Moderate'
'AS663141                            ','Minimal',NULL,'Observed','Possible',NULL,'Identified',NULL,'Major'
'AS869993                            ','Severe','Weak','Observed','Strong',NULL,NULL,NULL,'Moderate'
'AS904571                            ','Minimal','Weak','Observed','Strong','Simple',NULL,'High','Moderate'
'AS189393                            ','Severe',NULL,'Significant','Strong','Complex','Identified','High','Major'
'AS398521                            ','Minimal','Strong','Significant',NULL,NULL,NULL,NULL,'Moderate'
'AS579691                            ','Moderate',NULL,'Observed','Strong','Complex','Possible','High','Minor'
'AS434512                            ','Moderate',NULL,NULL,NULL,'Simple','Identified','Low','Moderate'
'AS729617                            ','Moderate','Strong',NULL,'Possible','Simple',NULL,'High','Major'
'AS684539                            ','Severe','Strong',NULL,'Possible','Complex','Possible','High','Moderate'
'AS245329                            ','Severe','Strong','Significant','Strong','Simple',NULL,NULL,'Major'
'AS971150                            ','Minimal',NULL,NULL,NULL,'Simple','Identified','High','Major'
'AS808285                            ','Moderate',NULL,'Significant',NULL,NULL,'Identified',NULL,'Moderate'
'AS943349                            ','Severe','Weak',NULL,'Possible','Complex','Identified',NULL,'Major'
'AS606887                            ','Severe','Strong','Observed','Possible','Complex','Identified','Low','Moderate'
'AS949362                            ','Moderate','Weak','Observed',NULL,'Complex','Possible','High','Moderate'
'AS204754                            ','Severe','Strong','Significant',NULL,'Complex','Identified','Low','Minor'
'AS660196                            ','Severe','Strong','Observed','Strong','Complex','Identified','High','Major'
'AS264569                            ','Minimal',NULL,NULL,'Strong',NULL,'Identified',NULL,'Moderate'
'AS635260                            ','Severe','Weak','Significant',NULL,'Simple',NULL,NULL,'Minor'
'AS223113                            ','Moderate','Weak','Significant',NULL,NULL,'Possible',NULL,'Major'
'AS235569                            ','Minimal','Strong',NULL,'Strong','Complex',NULL,NULL,'Major'
'AS140682                            ','Severe',NULL,'Observed',NULL,'Complex',NULL,'Low','Minor'
'AS934319                            ','Minimal','Weak','Significant','Strong','Complex',NULL,NULL,'Moderate'
'AS650717                            ','Moderate',NULL,NULL,'Possible','Complex','Possible','High','Minor'
'AS591201                            ','Minimal','Strong',NULL,'Possible','Complex','Identified',NULL,'Major'
'AS737693                            ','Moderate','Strong','Significant','Strong','Simple','Identified','Low','Moderate'
'AS391968                            ','Minimal','Strong','Observed',NULL,'Complex',NULL,'High','Moderate'
'AS543500                            ','Minimal',NULL,NULL,NULL,'Complex','Identified','High','Major'
'AS438101                            ','Minimal','Weak','Observed','Strong','Complex','Identified','High','Moderate'
'AS325540                            ','Minimal','Weak',NULL,'Strong','Complex','Possible','High','Major'
'AS982697                            ','Minimal','Strong','Significant','Strong','Complex','Possible','Low','Moderate'
'AS170632                            ','Severe','Weak',NULL,'Strong','Simple',NULL,'Low','Major'
'AS759283                            ','Minimal','Weak',NULL,'Possible','Simple','Identified',NULL,'Major'
'AS174936                            ','Severe','Strong','Significant','Strong',NULL,'Identified',NULL,'Moderate'
'AS506389                            ','Severe',NULL,'Significant',NULL,NULL,'Possible','High','Moderate'
'AS325177                            ','Moderate',NULL,NULL,NULL,'Complex','Possible','Low','Moderate'
'AS716290                            ','Severe','Strong','Observed','Strong',NULL,'Identified',NULL,'Major'
'AS774440                            ','Severe','Weak',NULL,'Strong',NULL,'Identified','Low','Minor'
'AS373308                            ','Severe',NULL,'Observed',NULL,'Simple','Identified',NULL,'Moderate'
'AS519751                            ','Minimal','Weak','Significant','Strong','Simple','Possible','Low','Moderate'
'AS978360                            ','Minimal',NULL,'Observed','Strong',NULL,'Identified','High','Moderate'
'AS316196                            ','Moderate','Weak','Significant','Strong','Simple','Possible','High','Minor'
'AS853116                            ','Minimal',NULL,'Observed','Possible','Simple','Possible','High','Moderate'
'AS875431                            ','Severe',NULL,NULL,'Strong','Simple','Possible','Low','Minor'
'AS940842                            ','Severe','Weak',NULL,'Possible','Simple','Possible','High','Minor'
'AS658244                            ','Severe','Weak','Observed',NULL,'Complex','Identified',NULL,'Major'
'AS223297                            ','Severe','Strong',NULL,'Strong','Simple',NULL,'Low','Major'
'AS396932                            ','Minimal','Weak','Observed','Possible',NULL,NULL,'High','Moderate'
'AS495004                            ','Minimal','Weak','Observed','Possible','Simple','Identified',NULL,'Major'
'AS315734                            ','Moderate',NULL,'Observed','Strong','Simple','Identified','High','Moderate'
'AS211850                            ','Minimal','Strong','Observed','Strong','Simple',NULL,'High','Major'
'AS108584                            ','Severe','Strong','Observed','Strong','Complex','Identified','High','Minor'
'AS257194                            ','Severe','Strong','Observed',NULL,'Simple',NULL,'Low','Minor'
'AS725762                            ','Severe','Strong',NULL,'Strong',NULL,'Identified','Low','Moderate'
'AS536647                            ','Severe','Strong','Significant','Strong','Simple',NULL,'Low','Major'
'AS552108                            ','Severe','Weak','Observed','Possible','Simple',NULL,NULL,'Minor'
'AS143993                            ','Moderate','Weak',NULL,NULL,'Complex','Identified','High','Moderate'
'AS546573                            ','Minimal',NULL,'Significant','Strong',NULL,'Identified','High','Minor'
'AS754075                            ','Minimal',NULL,'Observed','Strong','Simple','Possible','High','Major'
'AS161793                            ','Moderate','Strong','Significant','Strong',NULL,NULL,'Low','Moderate'
'AS448438                            ','Minimal','Strong','Observed','Possible','Simple',NULL,'High','Moderate'
'AS874183                            ','Minimal','Strong',NULL,NULL,'Simple','Identified','Low','Major'
'AS418344                            ','Moderate','Weak','Observed','Strong','Complex','Possible','Low','Moderate'
'AS994005                            ','Moderate',NULL,NULL,'Possible',NULL,'Possible',NULL,'Major'
'AS760584                            ','Severe','Weak',NULL,NULL,'Simple','Possible','Low','Minor'
'AS323712                            ','Minimal','Weak',NULL,NULL,'Simple',NULL,'Low','Major'
'AS622259                            ','Moderate',NULL,'Significant','Strong','Simple',NULL,'Low','Minor'
'AS756611                            ','Minimal','Weak','Significant','Strong','Complex','Identified',NULL,'Minor'
'AS684631                            ','Minimal','Strong','Significant','Strong',NULL,NULL,NULL,'Major'
'AS673580                            ','Moderate','Weak','Observed',NULL,'Simple','Possible',NULL,'Major'
'AS274578                            ','Moderate','Strong',NULL,NULL,'Simple','Identified','High','Major'
'AS170112                            ','Minimal',NULL,'Significant','Possible','Complex','Possible','High','Minor'
'AS452014                            ','Severe','Weak',NULL,'Strong',NULL,'Possible',NULL,'Moderate'
'AS361521                            ','Severe','Weak',NULL,'Strong',NULL,'Possible',NULL,'Major'
'AS538644                            ','Moderate',NULL,NULL,NULL,'Complex','Identified','High','Moderate'
'AS613773                            ','Severe',NULL,'Observed','Possible',NULL,'Identified',NULL,'Moderate'
'AS752028                            ','Severe',NULL,'Observed',NULL,'Simple','Identified','High','Major'
'AS276871                            ','Minimal','Strong',NULL,'Strong','Complex',NULL,'High','Minor'
