'AS362267                            ',315.9055,-54.9517,496323.99,357.93,38.77,'Galaxy','Dwarf',20.76,34173,48.555,2.071,-0.874,4.71,629.73
'AS651288                            ',220.0653,53.5271,312647.17,243.55,86.67,'Star','Unknown',15.29,44147,19.159,7.335,0.233,3.83,270.56
'AS732752                            ',93.3478,61.0252,491440.47,101.07,-76.71,'Galaxy','Unknown',9.56,27672,29.658,12.300,0.526,3.21,-530.26
'AS342806                            ',25.5158,7.2487,731115.85,74.66,-16.74,'Star','Main Sequence',18.23,6573,52.829,10.826,-1.851,9.40,938.21
'AS644319                            ',243.6842,56.2546,624304.28,239.09,-50.28,'Galaxy','Unknown',18.48,40160,12.708,4.415,-0.537,6.41,117.59
'AS979165                            ',175.5228,69.2602,916871.15,165.75,-59.62,'Planet','Unknown',26.70,17528,48.680,1.687,0.465,9.26,675.08
'AS371495                            ',178.0079,40.2671,22692.75,247.32,40.50,'Galaxy','Unknown',25.51,13694,71.591,6.128,-1.171,8.87,848.40
'AS992341                            ',218.7626,-11.3369,774780.27,280.39,10.05,'Unknown','Main Sequence',11.93,41382,86.260,10.742,-1.045,8.19,-401.42
'AS728787                            ',175.7818,5.5493,389555.53,234.61,-70.08,'Star','Unknown',-18.24,46385,15.009,5.145,0.759,7.69,476.62
'AS944380                            ',33.5562,68.9853,430973.49,2.05,-81.60,'Planet','Giant',1.61,6290,64.719,4.798,-2.621,3.14,-999.69
'AS410163                            ',107.4507,-85.7871,583439.62,249.27,-74.25,'Galaxy','Main Sequence',-14.47,23595,58.201,8.985,-1.818,3.00,-610.64
'AS835802                            ',75.5607,-28.1838,284847.41,197.07,-31.66,'Galaxy','Dwarf',-24.15,7259,86.368,3.011,-1.133,8.54,36.73
'AS607267                            ',292.0052,-50.3303,501380.32,309.27,8.62,'Star','Main Sequence',-2.40,34156,56.763,8.115,0.163,7.44,-208.56
'AS463297                            ',0.5588,-42.6781,566766.60,247.78,31.89,'Galaxy','Giant',-15.32,20745,62.559,3.653,0.346,1.18,515.20
'AS423076                            ',73.8825,-57.2389,975358.57,243.22,-35.96,'Unknown','Dwarf',15.76,28665,9.485,3.779,0.463,3.82,965.83
'AS539368                            ',109.3541,-56.9885,897983.91,144.61,11.32,'Planet','Main Sequence',-3.50,12806,0.832,2.060,-0.048,9.54,-892.48
'AS588888                            ',355.4013,-3.1604,945115.51,234.59,-29.14,'Galaxy','Main Sequence',-8.68,29793,83.700,10.824,-1.890,5.39,505.09
'AS599763                            ',348.1476,-50.7224,357921.20,127.61,-59.85,'Galaxy','Giant',23.97,249,46.531,11.532,-0.120,6.23,-818.71
'AS201985                            ',182.1879,-82.7775,600827.82,20.70,-32.20,'Unknown','Giant',21.74,10821,45.947,3.406,0.087,5.06,696.53
'AS528065                            ',236.5321,-64.1235,540999.47,130.43,89.30,'Galaxy','Unknown',9.05,14894,79.039,0.777,0.800,4.04,988.42
'AS219879                            ',102.1298,37.8510,773534.92,297.56,74.36,'Planet','Unknown',26.46,17812,65.512,7.653,-2.967,1.41,798.15
'AS267429                            ',21.4436,-16.3647,103423.79,294.89,73.56,'Star','Dwarf',-22.04,22841,54.614,2.684,-2.667,7.04,-547.74
'AS920436                            ',63.5791,49.5269,116163.18,14.98,-25.40,'Star','Giant',4.87,37083,7.044,2.611,-1.908,5.34,197.83
'AS538899                            ',153.5139,-43.0399,456846.71,92.55,-59.56,'Star','Giant',-18.90,27080,31.770,12.611,-0.822,1.17,-388.76
'AS634066                            ',18.7195,30.5728,729610.85,336.58,-3.99,'Planet','Main Sequence',-11.48,45063,19.615,2.319,-1.558,9.61,-419.79
'AS291075                            ',128.5342,-46.7140,812914.04,316.63,38.31,'Unknown','Main Sequence',-5.88,28484,17.204,11.599,0.778,6.86,915.11
'AS761607                            ',356.2514,-37.6636,934322.99,20.56,2.49,'Unknown','Unknown',-18.65,28338,28.518,11.555,-0.700,3.49,850.36
'AS381948                            ',103.3987,9.7199,794629.14,59.91,-78.32,'Galaxy','Dwarf',-27.00,36583,27.541,8.210,0.470,6.88,205.30
'AS809027                            ',200.7824,48.9870,272468.24,312.65,-49.19,'Galaxy','Main Sequence',1.47,30414,56.726,3.789,0.477,3.25,500.17
'AS363585                            ',224.6728,19.9132,464642.81,288.45,84.07,'Galaxy','Dwarf',1.79,41311,81.102,9.673,-2.693,7.36,995.07
'AS522696                            ',111.2058,-39.0055,192076.70,53.92,19.09,'Star','Giant',10.25,10756,8.583,5.641,-0.828,9.98,828.97
'AS727687                            ',278.6034,-11.5017,753391.92,125.17,-19.58,'Star','Giant',-26.95,17025,59.996,12.511,0.133,8.11,-411.86
'AS415237                            ',92.2528,61.4559,438328.99,120.37,86.01,'Galaxy','Unknown',-7.90,4676,56.513,13.725,-1.038,0.55,371.09
'AS970799                            ',197.9121,-43.5793,711868.93,356.73,-82.53,'Star','Giant',3.70,49353,26.784,11.062,-2.149,3.26,799.46
'AS104801                            ',164.2733,-57.0684,794193.04,30.14,-1.66,'Planet','Main Sequence',27.41,3179,15.498,9.847,-1.050,4.55,56.33
'AS403762                            ',273.7005,62.4505,288161.39,291.32,27.17,'Galaxy','Main Sequence',8.06,3017,3.559,13.687,-0.524,7.96,38.91
'AS195279                            ',191.8894,-88.9464,805064.58,346.49,79.79,'Planet','Dwarf',11.66,25024,79.060,7.637,0.244,9.66,321.10
'AS437426                            ',300.8334,-74.0930,533037.68,297.86,-73.66,'Galaxy','Main Sequence',-20.04,33401,77.966,8.750,-2.708,6.03,-899.25
'AS992066                            ',243.4443,13.7256,339126.48,339.29,30.33,'Galaxy','Main Sequence',-18.61,34719,26.501,5.323,-1.414,2.59,-992.93
'AS962573                            ',339.1627,-0.3309,325894.24,61.52,27.53,'Unknown','Main Sequence',-16.07,41580,40.938,8.388,0.504,2.84,-569.73
'AS283202                            ',202.6078,62.0269,255639.45,198.98,-40.20,'Galaxy','Dwarf',-18.40,47961,81.703,6.151,-1.578,2.96,-431.62
'AS439705                            ',181.4552,-12.3093,285375.80,69.35,15.74,'Star','Main Sequence',9.83,26827,48.912,9.360,-0.247,3.30,625.78
'AS609806                            ',328.3199,54.8122,458761.35,188.13,-72.64,'Galaxy','Unknown',-3.80,21467,86.055,4.457,-1.332,4.92,720.95
'AS213926                            ',230.7063,-77.4715,186947.36,277.80,46.51,'Star','Main Sequence',27.76,19272,52.555,11.669,-0.414,3.57,167.59
'AS661611                            ',14.9995,-14.1485,910567.37,55.19,-18.69,'Unknown','Dwarf',1.18,42019,29.714,5.867,0.990,5.45,884.86
'AS177908                            ',59.0941,-59.0190,502719.58,236.55,51.43,'Star','Unknown',13.60,35888,43.553,4.479,0.016,7.57,-595.59
'AS248943                            ',263.3281,-27.6709,592392.06,264.59,-66.65,'Unknown','Giant',-23.52,12216,44.563,11.727,-0.610,7.60,-796.42
'AS558515                            ',68.6461,27.1225,811043.91,206.50,62.08,'Unknown','Main Sequence',15.37,16723,0.666,6.388,-1.240,7.46,86.12
'AS221604                            ',157.2225,50.1322,767982.65,14.09,-68.89,'Planet','Dwarf',28.26,30542,79.987,1.215,0.148,0.70,446.34
'AS737783                            ',0.2541,-0.0901,732010.24,59.09,47.44,'Unknown','Unknown',-8.31,24885,35.861,8.957,0.631,7.35,826.54
'AS626923                            ',58.4301,-17.9752,706584.83,111.30,-0.40,'Star','Unknown',27.36,43918,25.845,6.279,0.650,6.00,174.31
'AS482515                            ',238.6863,15.6305,513503.05,217.53,12.62,'Galaxy','Unknown',5.03,25865,7.529,2.939,-2.002,1.51,54.05
'AS829924                            ',270.0312,-20.0561,168077.48,262.68,-66.00,'Unknown','Giant',22.46,49251,15.320,8.449,-1.150,7.77,-755.37
'AS334972                            ',190.9550,-39.7058,190647.32,348.52,36.08,'Galaxy','Main Sequence',18.98,920,8.134,5.818,-0.298,3.39,-361.85
'AS916637                            ',133.4078,57.3174,770818.82,259.66,-2.24,'Planet','Unknown',-14.54,10581,16.736,11.216,-1.831,1.08,936.91
'AS277574                            ',220.3186,-81.9802,30134.89,52.27,71.69,'Star','Giant',29.59,48834,60.642,3.947,0.030,3.36,223.38
'AS112781                            ',85.5594,21.8215,278207.44,103.31,5.93,'Galaxy','Dwarf',25.88,26195,52.374,11.694,-0.583,6.94,-303.86
'AS864169                            ',28.7653,77.5519,291710.82,276.45,87.19,'Planet','Unknown',9.34,40311,90.115,1.102,0.024,3.60,-554.15
'AS555087                            ',268.4423,82.3730,382931.92,249.72,44.65,'Galaxy','Giant',17.69,17111,88.549,10.484,-0.791,7.08,970.10
'AS493237                            ',141.4254,-86.5670,116619.22,287.59,80.87,'Unknown','Giant',-9.19,23843,74.712,5.452,-0.405,2.40,130.60
'AS422427                            ',130.1883,-55.4445,99972.25,326.37,-4.80,'Galaxy','Dwarf',-16.53,27317,78.931,13.601,-0.697,2.37,691.29
'AS632255                            ',198.4600,-81.4281,439342.00,327.10,-42.37,'Galaxy','Main Sequence',-1.48,35703,69.650,2.410,-2.873,7.28,-845.92
'AS502414                            ',174.8057,53.8198,350850.44,206.21,-11.44,'Galaxy','Dwarf',-24.45,17245,33.971,13.747,-2.062,8.67,292.45
'AS552023                            ',244.2434,-5.1591,317405.97,301.62,-51.11,'Galaxy','Dwarf',-24.51,14696,37.002,2.954,0.492,7.38,-31.10
'AS405225                            ',265.3220,-50.3467,958814.93,149.05,-80.62,'Planet','Unknown',-16.17,22518,68.084,11.628,-0.008,0.83,458.59
'AS627808                            ',160.8005,-29.7843,767722.16,107.12,72.16,'Unknown','Unknown',13.02,37164,20.664,13.614,-2.508,5.71,-143.38
'AS175545                            ',40.5374,56.1822,193118.60,129.66,-32.82,'Unknown','Giant',18.13,12411,98.936,8.474,-0.888,5.38,786.58
'AS332274                            ',138.8265,-51.8517,502029.77,14.44,9.01,'Unknown','Unknown',0.87,35232,63.361,8.108,0.709,9.48,-503.19
'AS388427                            ',56.2203,60.1714,270060.46,299.91,-60.63,'Galaxy','Dwarf',1.69,699,77.701,9.345,-0.732,8.56,-252.04
'AS527922                            ',83.6309,-75.5498,583327.98,154.91,72.72,'Unknown','Main Sequence',-6.55,47681,94.641,13.461,-0.513,9.62,-592.21
'AS960725                            ',180.1867,-72.6552,765522.95,26.72,-54.91,'Star','Main Sequence',0.54,7723,27.601,6.076,-2.305,1.37,-859.03
'AS380471                            ',87.1234,-88.3959,393089.67,7.82,59.73,'Unknown','Unknown',-26.93,2061,54.480,5.519,-0.738,3.76,784.99
'AS485294                            ',82.6363,30.5134,499558.31,185.64,-10.05,'Galaxy','Unknown',9.64,40310,47.535,1.905,-1.376,5.89,992.49
'AS472446                            ',122.3617,-66.1555,242461.48,22.82,12.80,'Unknown','Unknown',14.72,8720,65.407,11.181,0.794,0.28,346.57
'AS805539                            ',352.5020,-5.2787,546338.04,207.38,67.40,'Galaxy','Main Sequence',-10.04,24734,72.278,8.141,-2.558,4.25,199.22
'AS991804                            ',164.5224,-78.0916,811612.89,141.61,72.24,'Planet','Giant',5.73,38465,87.563,3.146,-1.044,6.95,-664.97
'AS107292                            ',260.7863,-55.6878,617978.88,311.34,63.23,'Galaxy','Unknown',12.94,30297,84.580,7.576,0.207,5.35,612.00
'AS942492                            ',101.9674,-19.4971,103832.37,165.89,-0.08,'Planet','Unknown',6.57,8888,3.589,2.086,-0.339,0.83,383.18
'AS329753                            ',50.7429,24.7230,585349.99,95.62,52.32,'Star','Main Sequence',-6.10,34918,79.598,2.910,-1.505,7.57,-3.79
'AS983029                            ',350.0318,20.0894,952692.66,251.34,70.79,'Star','Giant',27.55,3650,33.840,3.677,0.101,0.06,-894.55
'AS122291                            ',214.0299,55.2446,341728.42,115.34,28.97,'Planet','Unknown',28.70,32977,57.808,1.135,-1.508,0.02,-55.44
'AS823359                            ',154.7690,-6.7610,888931.86,323.62,72.30,'Galaxy','Unknown',-25.49,40027,6.968,8.502,0.100,6.44,197.24
'AS485267                            ',301.4327,-22.1427,965486.92,150.52,-63.33,'Unknown','Unknown',-7.10,13133,8.189,12.135,0.789,0.62,550.32
'AS781442                            ',15.2297,47.9961,335646.72,16.10,68.82,'Galaxy','Unknown',3.62,11963,22.827,2.704,-0.916,6.20,-276.86
'AS594019                            ',338.9126,-65.7889,558479.50,175.15,2.62,'Galaxy','Giant',15.33,1384,65.543,4.997,0.095,7.58,705.62
'AS597370                            ',264.0341,68.0326,672537.44,274.27,18.85,'Galaxy','Giant',23.85,48377,61.167,2.260,-1.576,9.88,-217.23
'AS213706                            ',188.2799,54.9787,339718.29,235.92,-44.20,'Planet','Main Sequence',21.53,10682,61.496,2.808,-1.729,2.85,-248.33
'AS493069                            ',236.1234,81.4631,131485.89,323.13,-46.97,'Galaxy','Dwarf',5.37,15422,91.469,4.472,-1.460,0.84,338.02
'AS633557                            ',22.9845,-47.5350,63981.53,123.06,75.48,'Planet','Dwarf',6.42,6977,90.716,6.898,-2.871,5.23,-800.23
'AS421080                            ',201.7705,-13.1620,726609.59,349.59,14.47,'Planet','Dwarf',1.72,28974,41.892,13.574,0.968,1.25,-60.69
'AS963347                            ',297.9543,30.5857,517558.69,185.87,-74.88,'Planet','Dwarf',-24.29,45939,94.521,12.724,-0.454,2.08,-562.77
'AS737727                            ',2.8040,-42.4848,581910.24,297.05,54.37,'Star','Main Sequence',26.32,2467,67.646,11.226,-1.569,3.63,-381.45
'AS120451                            ',95.6076,63.5828,647967.85,20.76,-42.00,'Planet','Dwarf',-3.78,29287,3.238,2.896,0.428,0.03,140.70
'AS142704                            ',341.1201,-11.4925,378212.18,357.93,42.34,'Galaxy','Giant',17.29,25348,68.316,6.705,-1.057,2.58,-369.64
'AS772450                            ',27.0036,-1.7365,338946.42,270.86,-2.60,'Star','Unknown',1.75,33417,2.317,9.880,-2.567,5.66,47.89
'AS315100                            ',206.3382,54.2619,49567.12,338.45,-9.18,'Star','Main Sequence',8.76,24498,20.400,0.209,-0.838,7.89,-987.95
'AS801094                            ',162.1514,-38.2149,592506.19,163.05,46.16,'Unknown','Dwarf',14.20,5052,72.392,8.645,-0.974,9.75,372.33
'AS177071                            ',249.8071,-42.7104,26417.79,98.73,-20.60,'Star','Giant',22.67,23387,0.872,13.234,0.698,8.36,218.18
'AS485251                            ',169.9206,-70.6958,788415.91,359.21,2.50,'Planet','Giant',12.46,2773,99.292,11.591,-0.421,2.97,-850.09
'AS998976                            ',42.7471,44.7439,863752.63,125.10,60.36,'Planet','Dwarf',8.92,4655,14.206,0.196,-2.784,3.45,-597.42
'AS750367                            ',181.1838,-13.6051,997357.65,264.39,-52.18,'Unknown','Giant',-10.98,30774,90.594,7.849,-0.641,4.58,-949.37
'AS603156                            ',47.1199,42.3330,774360.18,28.59,-74.57,'Galaxy','Unknown',23.29,47929,88.956,5.349,-0.627,0.59,-305.65
'AS287324                            ',108.2085,-9.5840,263520.82,354.98,-63.87,'Galaxy','Giant',-5.05,13899,56.776,8.832,-1.385,3.37,-908.24
'AS858185                            ',264.5720,49.3436,73950.27,312.64,63.94,'Galaxy','Main Sequence',13.01,26205,28.693,5.211,0.581,6.20,218.05
'AS351612                            ',154.0453,-48.1262,644833.29,119.59,-77.60,'Planet','Unknown',-17.90,19333,16.235,10.652,-0.752,6.36,-446.01
'AS613327                            ',93.4131,15.0278,344030.89,262.13,43.16,'Star','Unknown',-20.30,3389,61.798,12.775,-2.962,9.83,-501.14
'AS727293                            ',8.3064,33.7212,238139.09,272.81,-55.18,'Star','Unknown',29.63,13159,61.927,9.571,0.668,7.45,-472.94
'AS563686                            ',202.4221,14.7440,982865.70,9.60,-76.77,'Galaxy','Dwarf',-14.77,11907,41.282,12.260,-2.123,1.51,947.48
'AS707656                            ',305.0425,-89.5220,425150.23,62.95,36.34,'Planet','Unknown',-21.46,48189,12.732,9.538,-1.839,1.99,-936.02
'AS604563                            ',347.5751,67.3895,903673.16,46.92,55.40,'Unknown','Giant',6.94,47834,4.552,11.280,0.584,1.22,-579.93
'AS206986                            ',98.5347,3.8944,397048.71,101.42,-14.62,'Unknown','Giant',-0.57,8564,25.761,2.349,-1.931,7.95,338.06
'AS967474                            ',95.2285,-70.5512,218575.50,263.00,24.26,'Unknown','Dwarf',15.48,18523,66.365,10.593,-2.378,3.25,366.04
'AS865019                            ',338.8854,-32.3527,834675.23,196.95,7.34,'Planet','Main Sequence',5.14,47745,93.939,0.243,-1.969,7.98,-603.26
'AS944965                            ',105.3520,57.6125,242153.72,341.13,-50.34,'Planet','Giant',4.31,895,2.648,8.996,-2.337,3.77,-665.63
'AS476925                            ',301.4594,23.3761,59181.61,258.93,33.40,'Star','Dwarf',2.28,1736,54.010,11.244,-2.048,9.22,940.33
'AS196978                            ',332.4694,-12.0606,27489.22,327.98,-21.07,'Star','Unknown',27.82,46422,69.052,0.347,0.765,5.07,-509.64
'AS784060                            ',260.4877,77.7283,17541.11,91.07,-33.10,'Galaxy','Main Sequence',11.80,2728,23.983,1.390,-1.565,4.46,274.23
'AS421846                            ',345.2869,57.0075,182108.91,217.09,17.60,'Unknown','Giant',-10.19,16063,90.069,4.744,0.886,0.72,560.89
'AS276655                            ',286.3538,73.3712,758427.92,87.09,67.03,'Unknown','Dwarf',-23.28,33533,33.889,10.315,-0.206,9.32,800.70
'AS948516                            ',42.4161,-81.0704,289412.23,86.94,-81.87,'Galaxy','Giant',17.29,32694,5.948,0.663,0.739,6.61,726.11
'AS579727                            ',253.6092,7.4897,274745.07,51.36,-0.98,'Galaxy','Unknown',-4.65,15452,0.879,3.999,-1.070,8.66,-657.81
'AS633018                            ',96.0813,20.5767,539402.41,275.06,-42.81,'Unknown','Main Sequence',6.51,42063,49.962,6.573,0.236,2.84,946.80
'AS414398                            ',293.2211,17.1386,382375.49,141.65,10.26,'Unknown','Main Sequence',15.36,48337,10.422,12.996,-2.221,0.15,-175.61
'AS195817                            ',298.0515,-35.3502,60293.46,221.15,-6.77,'Galaxy','Giant',-8.15,20739,82.422,10.530,0.480,0.27,-987.23
'AS467089                            ',211.0075,48.0018,96442.74,6.85,-0.44,'Galaxy','Main Sequence',12.59,5770,0.993,10.977,0.130,8.36,-800.56
'AS568306                            ',260.4095,22.5211,231907.59,356.34,-29.88,'Unknown','Unknown',-14.87,20661,70.407,8.457,-0.234,4.45,466.28
'AS109943                            ',32.0219,-54.5592,94153.58,358.98,-61.73,'Galaxy','Giant',14.84,42818,68.098,7.611,-2.576,2.46,621.81
'AS420717                            ',235.1692,-55.7973,530100.21,206.30,-28.92,'Unknown','Giant',-10.87,38275,90.340,11.076,-2.784,9.42,107.98
'AS828825                            ',217.3048,6.1647,789478.11,79.15,27.72,'Galaxy','Main Sequence',-22.61,23524,69.473,2.537,-1.224,9.87,945.08
'AS178942                            ',88.1883,1.0078,741426.27,282.77,-62.89,'Star','Unknown',-12.19,7803,37.689,7.458,-1.396,8.96,-43.40
'AS354213                            ',354.8186,8.4070,799072.17,261.39,55.07,'Planet','Unknown',2.85,6891,57.760,0.610,0.676,6.12,-474.29
'AS646501                            ',211.2704,27.7892,622677.90,287.84,21.79,'Galaxy','Dwarf',-14.05,37125,39.155,2.902,0.548,8.47,306.95
'AS491205                            ',128.5536,-32.0275,12701.84,300.69,-87.90,'Star','Dwarf',-11.19,25371,35.384,8.882,-0.147,6.18,-495.65
'AS579540                            ',41.5209,-5.2513,466119.41,355.28,-13.93,'Unknown','Dwarf',6.04,2362,31.528,6.629,-1.063,6.61,479.97
'AS844894                            ',187.2670,29.6402,295888.12,239.03,41.00,'Planet','Main Sequence',-14.85,23978,20.743,12.709,-1.196,1.54,-297.17
'AS897293                            ',311.0221,-59.7079,827489.22,295.81,29.42,'Star','Dwarf',-4.26,11060,38.138,5.998,0.978,6.36,816.46
'AS289692                            ',23.5680,-51.1300,514590.28,41.25,35.78,'Galaxy','Giant',29.39,14390,84.272,3.551,-2.529,6.99,753.25
'AS183970                            ',210.3772,49.3105,762954.81,240.47,-54.25,'Planet','Main Sequence',-24.99,7519,77.899,1.380,-0.137,4.84,-170.39
'AS664489                            ',113.6662,75.4556,410735.14,279.41,-37.61,'Galaxy','Main Sequence',-13.45,35799,8.075,11.500,-2.889,6.46,182.80
'AS823000                            ',39.7012,3.7562,721094.63,321.99,61.63,'Galaxy','Unknown',-24.40,38879,39.618,4.903,-1.233,0.12,-744.58
'AS944140                            ',121.3253,-67.0837,442357.17,214.09,-3.73,'Planet','Main Sequence',29.30,29101,63.852,7.662,-0.556,0.59,-806.76
'AS598253                            ',192.4604,-35.5215,92834.17,213.47,-4.05,'Galaxy','Unknown',14.76,1462,92.974,9.340,0.088,0.74,-306.44
'AS314508                            ',146.3608,9.6098,213302.01,320.13,-57.14,'Galaxy','Dwarf',14.28,33784,52.401,8.680,0.353,3.73,-81.15
'AS771521                            ',267.3525,68.3382,53164.49,247.81,72.56,'Galaxy','Unknown',1.36,46595,2.093,5.691,-2.016,2.38,-660.97
'AS931657                            ',280.8576,9.8472,710749.49,179.58,-5.73,'Planet','Main Sequence',23.75,27071,47.331,2.523,-2.455,4.13,700.02
'AS281516                            ',84.6228,-35.2164,135949.07,3.36,-68.38,'Galaxy','Dwarf',-25.83,29283,19.016,11.907,0.241,0.35,-839.60
'AS725425                            ',263.1877,-11.8058,925714.74,318.56,86.61,'Planet','Dwarf',-1.41,42096,99.636,4.514,0.045,5.35,660.14
'AS877633                            ',89.2875,-17.0686,562107.25,229.68,-72.73,'Galaxy','Giant',26.21,35025,52.001,3.536,-0.478,3.86,547.28
'AS492381                            ',199.3550,15.9687,980963.98,36.23,-50.98,'Galaxy','Dwarf',-16.00,31194,96.237,11.477,-2.893,1.17,-740.53
'AS677015                            ',312.1470,-85.9386,170425.13,286.55,-55.76,'Unknown','Giant',-10.23,36590,42.176,4.403,0.875,7.93,-113.95
'AS917146                            ',98.4313,-79.0006,322455.00,146.34,-13.40,'Galaxy','Giant',-20.35,4433,55.948,9.434,-2.928,3.11,-740.00
'AS581457                            ',132.9786,-69.4986,527943.57,301.93,-79.13,'Planet','Main Sequence',24.62,19498,39.354,12.595,-1.824,1.04,687.66
'AS786449                            ',182.5020,32.6729,33543.67,184.74,-16.97,'Galaxy','Giant',-24.88,27389,65.827,5.005,-2.153,5.41,164.39
'AS819895                            ',241.7310,-88.7435,80437.22,60.89,69.55,'Planet','Giant',-17.99,10507,88.204,9.580,-1.966,4.40,269.20
'AS866338                            ',358.1368,86.4619,809586.64,89.23,62.00,'Planet','Main Sequence',25.22,580,76.990,11.216,-0.144,7.70,876.46
'AS798018                            ',104.5345,-76.9278,844050.21,191.71,50.26,'Star','Unknown',-26.15,7696,9.796,10.575,-1.538,5.54,-963.51
'AS494781                            ',197.4573,-70.1247,450142.25,296.27,79.15,'Planet','Unknown',1.00,4057,82.970,10.008,-2.075,2.21,-335.73
'AS718260                            ',65.3133,-15.8202,855078.71,85.65,34.78,'Planet','Giant',-26.34,3221,47.176,9.680,-1.476,4.34,-866.19
'AS791281                            ',267.2690,6.1021,36012.96,271.96,-5.14,'Galaxy','Unknown',0.71,11191,18.536,2.784,-2.652,7.70,475.63
'AS757104                            ',340.3580,-62.9376,448336.43,100.22,-39.58,'Unknown','Unknown',29.37,47480,45.592,7.786,-1.586,1.91,654.86
'AS280586                            ',342.8965,34.3311,922405.96,114.29,-21.89,'Galaxy','Unknown',7.57,10398,15.823,3.380,-2.110,1.70,21.96
'AS877796                            ',226.2863,89.1965,968023.73,178.35,7.16,'Planet','Unknown',7.36,8592,43.560,0.271,-1.277,0.22,-913.68
'AS879054                            ',314.0605,-29.6627,214903.82,181.03,7.08,'Unknown','Unknown',-1.16,49548,17.393,13.158,-1.414,8.37,-605.86
'AS711331                            ',305.6847,39.2767,635042.76,32.28,-65.07,'Planet','Dwarf',7.10,401,24.156,0.814,-0.818,4.12,-112.40
'AS930407                            ',346.0149,8.1869,895306.26,290.41,-55.41,'Unknown','Giant',-4.86,11704,61.706,10.419,-1.619,4.17,-785.30
'AS757990                            ',286.4285,23.9813,669709.34,101.37,68.63,'Star','Giant',25.50,7599,16.894,9.587,0.206,4.31,-826.35
'AS180056                            ',7.6620,-8.3204,985338.26,359.50,-9.12,'Galaxy','Dwarf',8.13,25418,91.760,6.100,-0.567,9.07,-260.83
'AS509619                            ',174.3468,45.7274,707296.44,290.44,29.69,'Unknown','Dwarf',-8.17,4949,80.875,5.770,-2.332,1.89,-56.26
'AS773038                            ',216.1182,32.7515,310413.85,315.34,-85.81,'Star','Main Sequence',-23.59,5611,73.158,5.926,-0.291,0.80,-552.26
'AS317201                            ',337.8112,-21.7989,142758.49,265.55,-27.64,'Planet','Unknown',-8.53,16124,82.924,1.559,-0.494,1.62,165.62
'AS625481                            ',297.5085,44.6284,393609.58,145.43,81.83,'Unknown','Giant',-8.75,31893,61.869,0.141,-2.278,3.34,638.51
'AS748882                            ',260.7683,-2.0470,694065.67,3.92,10.18,'Unknown','Main Sequence',5.97,6377,14.930,8.624,-0.647,0.15,119.85
'AS474617                            ',131.0341,39.7509,442956.22,279.47,16.63,'Galaxy','Dwarf',7.97,16382,29.505,1.680,-2.683,8.02,257.88
'AS916366                            ',191.0578,38.0058,22261.96,200.45,-38.46,'Star','Dwarf',0.47,11884,14.533,10.172,-0.859,4.97,-945.50
'AS799087                            ',215.7518,43.2097,563635.85,2.58,16.22,'Planet','Giant',19.44,38659,12.374,3.672,0.654,8.19,-154.21
'AS658204                            ',55.7679,59.9955,107848.19,201.86,-4.82,'Star','Giant',-12.63,47044,26.742,0.026,0.497,3.01,589.50
'AS388824                            ',180.4628,21.5640,612329.24,16.85,48.21,'Unknown','Giant',3.39,29610,60.120,8.405,-2.800,0.58,94.40
'AS538952                            ',179.9713,9.5885,471985.36,3.12,-44.05,'Galaxy','Dwarf',16.38,27538,60.841,5.384,0.554,7.63,-403.06
'AS490194                            ',140.3292,44.9968,18326.44,39.24,-61.74,'Star','Unknown',27.33,24830,14.406,9.601,-0.118,6.68,-983.13
'AS851013                            ',167.6056,-11.2308,997090.14,119.99,55.01,'Star','Unknown',-24.21,28241,33.550,7.526,0.015,8.27,554.45
'AS149122                            ',176.0364,-70.7185,337367.92,60.17,42.77,'Unknown','Giant',-22.24,22649,15.970,11.160,0.432,3.04,-937.59
'AS482801                            ',296.8352,84.7467,848449.62,103.01,36.55,'Star','Giant',9.39,579,15.477,4.078,0.893,3.03,68.98
'AS107907                            ',54.0586,-16.6026,214529.91,52.72,-63.58,'Unknown','Unknown',-25.36,27034,81.084,5.683,-1.869,2.09,-592.25
'AS515104                            ',111.6826,-78.7691,329737.36,327.86,7.21,'Galaxy','Main Sequence',-16.84,28707,67.690,10.938,-2.249,2.78,-584.36
'AS949745                            ',103.1416,11.6979,746789.95,267.48,42.66,'Star','Dwarf',13.26,47059,27.930,5.802,-1.891,0.94,-663.92
'AS458927                            ',268.7229,-38.4097,194731.69,33.98,38.35,'Planet','Giant',28.33,37290,37.152,0.377,-1.058,6.44,569.72
'AS519518                            ',304.2162,89.3723,718543.89,188.34,-43.92,'Unknown','Unknown',27.95,49644,16.878,1.080,-0.469,3.14,528.92
'AS291049                            ',347.9695,61.5745,891642.50,223.02,-64.76,'Planet','Dwarf',-12.59,27881,96.204,0.758,0.610,3.53,653.85
'AS435198                            ',200.5181,-20.1633,743910.40,285.31,77.44,'Planet','Giant',-1.06,19016,40.828,1.054,-0.843,7.95,-533.96
'AS554430                            ',139.8386,56.2715,189440.38,299.75,-82.53,'Planet','Dwarf',-3.92,28874,8.329,13.544,-0.252,7.01,-819.11
'AS958811                            ',235.6326,-10.3884,137734.28,250.29,12.18,'Star','Unknown',9.94,30096,41.959,8.195,0.190,0.72,586.69
'AS249683                            ',128.6460,64.6192,869899.34,199.35,-46.08,'Planet','Giant',-22.64,33103,37.528,12.565,-1.858,6.80,353.15
