'T8224               ','Observatory-Kelleystad                                      ','Operational','Overdue',5.69,3.96,'Excellent',114.75,'Warning','Main','Low','Disconnected',26.60,'Empty'
'T3030               ','Observatory-Arthurmouth                                     ','Operational','Current',8.44,6.68,'Good',198.82,'Normal','Backup','Available','Disconnected',61.20,'Full'
'T1249               ','Observatory-New Kaylastad                                   ','Degraded','Due',1.15,8.70,'Excellent',299.32,'Warning','Backup','Low','Disconnected',98.20,'Empty'
'T3770               ','Observatory-North Teresa                                    ','Operational','Current',6.74,1.39,'Good',260.48,'Normal','Main','Low','Connected',16.70,'Full'
'T4057               ','Observatory-Mercadomouth                                    ','Maintenance','Current',4.01,0.02,'Good',8.64,'Critical','Critical','Available','Limited',88.40,'Normal'
'T1023               ','Observatory-Port Nicholas                                   ','Degraded','Overdue',9.14,8.30,'Poor',23.26,'Normal','Critical','Critical','Limited',73.90,'Full'
'T9871               ','Observatory-Adriantown                                      ','Degraded','Current',7.05,5.24,'Good',194.32,'Critical','Backup','Critical','Disconnected',37.20,'Normal'
'T2344               ','Observatory-Lake Heather                                    ','Maintenance','Current',0.03,3.10,'Poor',123.30,'Normal','Backup','Low','Disconnected',55.60,'Normal'
'T3528               ','Observatory-Sergioton                                       ','Degraded','Current',1.42,2.70,'Poor',190.00,'Warning','Main','Available','Connected',50.40,'Empty'
'T2525               ','Observatory-New Stephaniehaven                              ','Degraded','Overdue',9.85,3.64,'Poor',234.82,'Warning','Critical','Low','Connected',22.80,'Normal'
'T5452               ','Observatory-Melissahaven                                    ','Degraded','Current',9.01,1.59,'Good',295.48,'Normal','Backup','Available','Connected',0.50,'Normal'
'T5778               ','Observatory-Ericburgh                                       ','Operational','Current',6.91,3.28,'Good',17.81,'Critical','Main','Critical','Limited',94.70,'Empty'
'T7430               ','Observatory-Port Jesse                                      ','Degraded','Due',5.24,2.16,'Poor',192.12,'Critical','Main','Critical','Connected',39.40,'Empty'
'T6512               ','Observatory-Kimborough                                      ','Maintenance','Due',3.66,9.58,'Good',14.12,'Warning','Main','Low','Limited',47.20,'Full'
'T4578               ','Observatory-Kimberlyborough                                 ','Maintenance','Due',3.89,3.09,'Excellent',293.41,'Warning','Main','Available','Disconnected',44.70,'Normal'
'T5527               ','Observatory-Jamesberg                                       ','Degraded','Due',2.83,3.45,'Good',0.25,'Critical','Main','Available','Disconnected',12.00,'Full'
'T4950               ','Observatory-East Pamelaburgh                                ','Operational','Overdue',4.04,0.96,'Good',56.20,'Normal','Main','Available','Disconnected',68.40,'Normal'
'T1333               ','Observatory-South Alexandra                                 ','Operational','Due',9.60,4.71,'Excellent',146.91,'Critical','Main','Low','Connected',23.00,'Full'
'T2201               ','Observatory-South Amberbury                                 ','Operational','Overdue',9.61,2.71,'Good',179.84,'Normal','Backup','Available','Disconnected',32.30,'Normal'
'T1902               ','Observatory-Christopherside                                 ','Degraded','Current',9.59,3.53,'Poor',84.66,'Warning','Main','Available','Connected',24.40,'Full'
'T3882               ','Observatory-Lake Courtneyfurt                               ','Degraded','Overdue',6.36,8.72,'Good',204.16,'Warning','Critical','Available','Connected',43.50,'Normal'
'T2878               ','Observatory-Fergusonborough                                 ','Operational','Overdue',8.65,9.79,'Good',42.56,'Critical','Critical','Critical','Limited',50.80,'Empty'
'T5361               ','Observatory-Christinaside                                   ','Maintenance','Overdue',1.61,4.00,'Poor',69.26,'Warning','Critical','Low','Limited',96.50,'Normal'
'T6063               ','Observatory-East Ryanburgh                                  ','Operational','Current',7.79,7.68,'Poor',137.73,'Normal','Backup','Low','Disconnected',32.30,'Full'
'T9606               ','Observatory-Jasonbury                                       ','Maintenance','Due',7.44,3.74,'Excellent',117.05,'Normal','Main','Low','Connected',38.40,'Normal'
'T3369               ','Observatory-Wagnerfort                                      ','Operational','Overdue',7.40,5.90,'Poor',129.04,'Normal','Backup','Low','Limited',76.20,'Full'
'T9498               ','Observatory-Jeffberg                                        ','Degraded','Overdue',5.20,6.85,'Poor',282.75,'Warning','Backup','Low','Connected',68.40,'Full'
'T1470               ','Observatory-Allisonstad                                     ','Operational','Current',8.34,6.87,'Poor',25.13,'Normal','Critical','Low','Connected',32.30,'Full'
'T1143               ','Observatory-Robertton                                       ','Degraded','Current',3.47,7.35,'Good',178.18,'Normal','Critical','Low','Disconnected',23.10,'Normal'
'T1763               ','Observatory-North Michaelbury                               ','Degraded','Current',4.78,1.95,'Excellent',184.59,'Critical','Critical','Available','Limited',96.10,'Normal'
'T1100               ','Observatory-Sandraberg                                      ','Operational','Current',8.50,0.97,'Good',178.27,'Normal','Main','Low','Limited',13.70,'Empty'
'T1731               ','Observatory-Chenview                                        ','Maintenance','Due',1.54,7.86,'Poor',182.04,'Warning','Main','Critical','Connected',27.10,'Full'
'T9549               ','Observatory-South Wayne                                     ','Maintenance','Overdue',9.37,2.64,'Excellent',67.71,'Warning','Main','Available','Disconnected',21.00,'Empty'
'T3067               ','Observatory-North Elizabethfort                             ','Operational','Current',2.24,0.34,'Excellent',229.84,'Normal','Critical','Available','Connected',74.80,'Full'
'T9763               ','Observatory-Robinsonshire                                   ','Maintenance','Due',1.48,3.52,'Good',287.99,'Critical','Critical','Critical','Limited',30.30,'Full'
'T8217               ','Observatory-Port Shannonmouth                               ','Degraded','Current',6.70,6.42,'Poor',85.90,'Normal','Backup','Critical','Connected',76.20,'Normal'
'T2477               ','Observatory-Tracyfurt                                       ','Degraded','Current',3.43,6.93,'Excellent',135.95,'Critical','Backup','Available','Disconnected',64.30,'Full'
'T3861               ','Observatory-South Williamstad                               ','Maintenance','Due',1.70,9.80,'Poor',27.19,'Critical','Critical','Critical','Limited',64.20,'Empty'
'T4464               ','Observatory-Port Beverly                                    ','Maintenance','Due',4.56,2.97,'Poor',242.50,'Warning','Main','Low','Disconnected',62.10,'Empty'
'T2675               ','Observatory-Hansentown                                      ','Maintenance','Current',6.07,5.71,'Good',209.22,'Normal','Main','Low','Disconnected',47.30,'Normal'
'T1193               ','Observatory-Port Nathaniel                                  ','Maintenance','Overdue',5.38,5.61,'Excellent',247.73,'Warning','Backup','Available','Disconnected',71.00,'Full'
'T2272               ','Observatory-Michaelville                                    ','Maintenance','Current',2.72,5.73,'Excellent',24.01,'Critical','Backup','Low','Disconnected',78.50,'Normal'
'T5170               ','Observatory-Sheilahaven                                     ','Maintenance','Overdue',3.85,1.73,'Good',64.68,'Critical','Main','Available','Limited',52.70,'Normal'
'T2280               ','Observatory-New Catherine                                   ','Degraded','Overdue',7.16,3.38,'Poor',77.33,'Critical','Critical','Low','Disconnected',69.50,'Full'
'T3532               ','Observatory-Rodriguezshire                                  ','Operational','Due',4.49,0.37,'Excellent',267.79,'Normal','Backup','Available','Disconnected',71.70,'Empty'
'T2079               ','Observatory-West Juan                                       ','Operational','Due',4.76,1.25,'Poor',144.22,'Normal','Main','Available','Limited',22.90,'Full'
'T7986               ','Observatory-Rodriguezview                                   ','Maintenance','Due',6.41,0.21,'Excellent',193.75,'Warning','Critical','Available','Limited',67.60,'Full'
'T1647               ','Observatory-Evelynland                                      ','Operational','Due',8.75,4.24,'Excellent',287.87,'Critical','Main','Critical','Limited',72.60,'Empty'
'T9264               ','Observatory-New Briannashire                                ','Degraded','Current',2.72,5.96,'Excellent',46.74,'Critical','Critical','Available','Limited',33.50,'Empty'
'T2890               ','Observatory-West Matthewberg                                ','Degraded','Current',7.50,3.51,'Excellent',25.12,'Normal','Critical','Critical','Disconnected',87.80,'Normal'
'T1200               ','Observatory-Vincentberg                                     ','Operational','Overdue',9.89,8.04,'Excellent',124.01,'Normal','Backup','Available','Limited',5.40,'Full'
'T4970               ','Observatory-New Tiffanyport                                 ','Degraded','Due',4.86,2.47,'Excellent',221.90,'Normal','Backup','Low','Limited',63.60,'Normal'
'T2641               ','Observatory-Houstonmouth                                    ','Maintenance','Current',0.61,9.38,'Good',275.57,'Critical','Critical','Low','Disconnected',10.70,'Normal'
'T2721               ','Observatory-East Ryanfurt                                   ','Operational','Overdue',3.88,1.03,'Poor',210.47,'Warning','Backup','Low','Connected',2.70,'Full'
'T6821               ','Observatory-Kristyland                                      ','Maintenance','Due',8.89,8.19,'Poor',135.08,'Critical','Backup','Critical','Disconnected',41.50,'Full'
'T8056               ','Observatory-New Ashleymouth                                 ','Operational','Due',2.64,6.15,'Poor',33.06,'Critical','Backup','Critical','Disconnected',61.30,'Full'
'T2735               ','Observatory-New Steve                                       ','Maintenance','Due',3.29,3.26,'Poor',160.67,'Normal','Main','Critical','Limited',96.00,'Empty'
'T2176               ','Observatory-Lake Kathryn                                    ','Maintenance','Overdue',1.79,2.05,'Poor',297.10,'Critical','Critical','Low','Limited',10.10,'Full'
'T3539               ','Observatory-West Kenneth                                    ','Operational','Due',1.54,2.64,'Excellent',163.93,'Normal','Critical','Critical','Connected',37.00,'Full'
'T2457               ','Observatory-Riveraberg                                      ','Degraded','Overdue',2.84,6.63,'Excellent',40.72,'Normal','Backup','Critical','Connected',68.10,'Normal'
'T3734               ','Observatory-Changfort                                       ','Degraded','Due',9.90,3.22,'Good',127.34,'Warning','Backup','Critical','Limited',15.30,'Empty'
'T4779               ','Observatory-Deannafort                                      ','Maintenance','Overdue',4.65,2.56,'Poor',138.58,'Critical','Main','Low','Disconnected',56.50,'Full'
'T2467               ','Observatory-Elizabethbury                                   ','Maintenance','Due',8.71,0.79,'Poor',156.57,'Normal','Backup','Low','Connected',71.80,'Full'
'T5566               ','Observatory-Lake Karen                                      ','Maintenance','Current',8.14,7.11,'Poor',123.81,'Warning','Critical','Available','Connected',70.50,'Normal'
'T9745               ','Observatory-North Jamesfort                                 ','Maintenance','Overdue',9.93,6.98,'Excellent',259.83,'Critical','Critical','Low','Disconnected',94.60,'Empty'
'T9255               ','Observatory-Stewartville                                    ','Operational','Current',7.16,9.74,'Excellent',194.48,'Warning','Main','Low','Limited',41.80,'Normal'
'T4494               ','Observatory-Michaelton                                      ','Degraded','Due',7.77,5.43,'Poor',119.19,'Warning','Main','Critical','Limited',26.80,'Normal'
'T8832               ','Observatory-Harrellland                                     ','Operational','Overdue',1.63,6.57,'Good',126.10,'Warning','Critical','Critical','Limited',36.20,'Normal'
'T3976               ','Observatory-Port Joseph                                     ','Operational','Overdue',6.12,2.62,'Poor',169.70,'Normal','Main','Available','Limited',55.80,'Empty'
'T3034               ','Observatory-Tonyville                                       ','Degraded','Due',6.58,2.61,'Excellent',37.74,'Normal','Critical','Low','Limited',8.50,'Full'
'T3193               ','Observatory-Port Daniellefort                               ','Operational','Overdue',3.23,5.89,'Excellent',145.11,'Normal','Main','Available','Disconnected',57.60,'Empty'
'T2234               ','Observatory-Lake Brandon                                    ','Degraded','Current',0.73,2.48,'Excellent',59.92,'Warning','Backup','Critical','Limited',64.50,'Empty'
'T1079               ','Observatory-Emilyborough                                    ','Maintenance','Due',3.49,0.54,'Poor',126.60,'Warning','Critical','Available','Connected',46.30,'Empty'
'T4798               ','Observatory-Port Linda                                      ','Operational','Due',4.80,6.43,'Excellent',290.78,'Normal','Backup','Low','Disconnected',28.30,'Empty'
'T1150               ','Observatory-Kennethbury                                     ','Operational','Due',4.01,5.11,'Good',238.86,'Critical','Critical','Available','Disconnected',93.80,'Empty'
'T2471               ','Observatory-Tylerberg                                       ','Degraded','Due',6.29,2.54,'Excellent',116.70,'Critical','Backup','Available','Limited',52.40,'Normal'
'T8176               ','Observatory-New Timothyhaven                                ','Degraded','Overdue',1.92,5.52,'Poor',144.86,'Normal','Critical','Low','Disconnected',38.40,'Empty'
'T1321               ','Observatory-North Tamaraport                                ','Maintenance','Overdue',4.05,0.15,'Excellent',293.80,'Normal','Main','Available','Disconnected',93.20,'Normal'
'T3334               ','Observatory-South Teresahaven                               ','Operational','Due',4.58,5.44,'Excellent',186.89,'Warning','Main','Low','Disconnected',38.30,'Empty'
'T3951               ','Observatory-Kelseyshire                                     ','Operational','Due',2.94,5.88,'Good',188.84,'Critical','Backup','Low','Connected',50.70,'Normal'
'T2476               ','Observatory-Lake Christopher                                ','Operational','Current',5.29,2.33,'Poor',122.60,'Normal','Main','Critical','Disconnected',82.90,'Empty'
'T3344               ','Observatory-North Michelleside                              ','Operational','Overdue',3.20,5.59,'Excellent',29.81,'Critical','Critical','Low','Disconnected',59.00,'Normal'
'T9290               ','Observatory-Bennetthaven                                    ','Degraded','Overdue',3.12,7.27,'Excellent',12.97,'Normal','Main','Available','Disconnected',69.00,'Normal'
'T3287               ','Observatory-Stephenbury                                     ','Degraded','Overdue',6.02,0.48,'Good',293.99,'Normal','Main','Available','Disconnected',99.30,'Normal'
'T4713               ','Observatory-Robertmouth                                     ','Maintenance','Overdue',5.19,5.58,'Excellent',152.44,'Critical','Main','Available','Connected',96.70,'Empty'
'T7419               ','Observatory-Colemanshire                                    ','Degraded','Current',6.15,7.49,'Good',37.46,'Warning','Backup','Critical','Connected',5.50,'Normal'
'T9955               ','Observatory-East Christopherberg                            ','Degraded','Due',2.15,8.01,'Poor',259.79,'Warning','Main','Critical','Disconnected',5.80,'Normal'
'T8995               ','Observatory-South Renee                                     ','Operational','Overdue',2.98,9.97,'Excellent',54.53,'Critical','Main','Critical','Connected',8.60,'Normal'
'T6805               ','Observatory-North Steven                                    ','Degraded','Overdue',2.34,7.07,'Excellent',128.18,'Warning','Backup','Low','Limited',7.80,'Empty'
'T7271               ','Observatory-New Scottland                                   ','Degraded','Current',8.85,9.69,'Poor',78.97,'Warning','Main','Critical','Disconnected',23.90,'Full'
'T3691               ','Observatory-Costamouth                                      ','Maintenance','Due',8.43,7.75,'Good',218.68,'Critical','Main','Low','Connected',7.70,'Full'
'T3361               ','Observatory-East Sierra                                     ','Degraded','Current',6.66,2.32,'Poor',221.64,'Critical','Critical','Low','Connected',74.70,'Empty'
'T2934               ','Observatory-Melissastad                                     ','Operational','Current',9.99,6.87,'Excellent',34.37,'Warning','Backup','Available','Disconnected',58.90,'Empty'
'T3179               ','Observatory-Mendezmouth                                     ','Degraded','Current',6.84,0.64,'Poor',299.28,'Warning','Backup','Available','Disconnected',83.30,'Full'
'T6940               ','Observatory-West Christopher                                ','Maintenance','Overdue',1.33,6.90,'Good',280.09,'Normal','Main','Critical','Disconnected',20.20,'Empty'
'T3102               ','Observatory-North Sophiaport                                ','Degraded','Overdue',3.53,8.32,'Good',36.31,'Critical','Backup','Critical','Disconnected',84.90,'Full'
'T1214               ','Observatory-Robinsonbury                                    ','Maintenance','Due',3.20,3.96,'Poor',298.23,'Critical','Main','Low','Disconnected',19.70,'Full'
'T3507               ','Observatory-Maryberg                                        ','Maintenance','Current',9.10,2.80,'Excellent',84.15,'Critical','Critical','Available','Disconnected',79.40,'Full'
'T8567               ','Observatory-Charleston                                      ','Maintenance','Due',7.83,7.03,'Poor',89.68,'Critical','Main','Critical','Disconnected',76.50,'Full'
'T3449               ','Observatory-West Brianfurt                                  ','Operational','Due',0.55,3.36,'Poor',275.96,'Normal','Critical','Low','Limited',46.80,'Full'
'T7447               ','Observatory-West Timothyhaven                               ','Degraded','Overdue',3.21,9.39,'Poor',54.12,'Normal','Critical','Available','Connected',39.30,'Full'
'T2083               ','Observatory-Samuelchester                                   ','Degraded','Current',2.35,8.80,'Good',61.31,'Normal','Main','Critical','Connected',68.90,'Full'
'T7007               ','Observatory-West Pamelatown                                 ','Maintenance','Due',2.70,4.16,'Good',88.00,'Warning','Main','Available','Disconnected',58.20,'Normal'
'T4286               ','Observatory-Rebeccashire                                    ','Maintenance','Due',9.97,0.29,'Poor',19.76,'Critical','Critical','Low','Connected',90.80,'Normal'
'T2442               ','Observatory-South Belindashire                              ','Maintenance','Overdue',7.22,0.91,'Good',263.21,'Warning','Main','Low','Limited',87.80,'Empty'
'T4429               ','Observatory-Johnschester                                    ','Maintenance','Current',3.63,9.85,'Good',46.22,'Warning','Backup','Critical','Limited',88.10,'Normal'
'T7771               ','Observatory-Davidton                                        ','Maintenance','Due',7.90,8.12,'Good',270.22,'Critical','Backup','Available','Connected',92.10,'Full'
'T6086               ','Observatory-Andersonstad                                    ','Maintenance','Due',0.80,7.50,'Good',159.09,'Critical','Backup','Low','Limited',53.40,'Full'
'T8249               ','Observatory-North Kathryn                                   ','Maintenance','Current',5.06,0.23,'Poor',229.51,'Warning','Backup','Critical','Limited',17.20,'Full'
'T5381               ','Observatory-Allenshire                                      ','Degraded','Overdue',0.46,6.98,'Good',194.40,'Warning','Main','Low','Disconnected',62.90,'Normal'
'T3113               ','Observatory-East Kevin                                      ','Degraded','Current',8.23,4.02,'Good',235.08,'Critical','Critical','Available','Disconnected',16.30,'Empty'
'T4567               ','Observatory-North Darius                                    ','Maintenance','Current',6.27,6.07,'Good',255.13,'Warning','Backup','Critical','Connected',96.90,'Empty'
'T7921               ','Observatory-Sanderston                                      ','Degraded','Current',2.81,2.34,'Good',172.84,'Critical','Critical','Low','Connected',49.70,'Empty'
'T3085               ','Observatory-West Natashastad                                ','Operational','Overdue',4.83,5.52,'Good',140.89,'Critical','Backup','Low','Disconnected',8.30,'Empty'
'T7134               ','Observatory-East Sean                                       ','Maintenance','Current',0.08,7.77,'Excellent',69.83,'Normal','Main','Low','Limited',26.20,'Normal'
'T4717               ','Observatory-Port Jesse                                      ','Degraded','Current',4.86,5.81,'Poor',290.54,'Warning','Backup','Available','Limited',94.30,'Empty'
'T2484               ','Observatory-West Laurenstad                                 ','Maintenance','Overdue',2.04,9.81,'Poor',140.28,'Warning','Backup','Low','Connected',82.80,'Empty'
'T3727               ','Observatory-Dixonshire                                      ','Maintenance','Overdue',4.71,4.11,'Poor',128.67,'Normal','Critical','Available','Disconnected',38.80,'Normal'
'T4723               ','Observatory-Nguyentown                                      ','Maintenance','Current',5.73,2.49,'Poor',6.68,'Normal','Backup','Low','Connected',69.80,'Normal'
'T3794               ','Observatory-Lake Michelleshire                              ','Maintenance','Overdue',5.98,7.89,'Excellent',121.75,'Normal','Main','Critical','Disconnected',90.50,'Normal'
'T8730               ','Observatory-Wilsonborough                                   ','Degraded','Current',7.77,0.55,'Excellent',63.22,'Warning','Backup','Low','Connected',61.40,'Full'
'T4352               ','Observatory-Jerryfurt                                       ','Degraded','Current',3.49,8.13,'Good',56.99,'Warning','Critical','Available','Disconnected',80.00,'Normal'
'T8665               ','Observatory-New Alex                                        ','Degraded','Due',3.47,5.36,'Excellent',167.58,'Normal','Backup','Available','Limited',81.50,'Empty'
'T1973               ','Observatory-East Brianatown                                 ','Degraded','Due',0.70,2.25,'Poor',147.63,'Normal','Main','Critical','Limited',7.30,'Normal'
'T7684               ','Observatory-Port Emilyview                                  ','Maintenance','Due',4.70,8.19,'Good',244.84,'Warning','Critical','Available','Connected',70.70,'Full'
'T6981               ','Observatory-Rebeccaton                                      ','Degraded','Overdue',0.31,3.90,'Good',123.87,'Warning','Critical','Low','Connected',57.10,'Empty'
'T5719               ','Observatory-North James                                     ','Operational','Due',4.87,1.25,'Good',293.53,'Warning','Critical','Available','Limited',19.20,'Normal'
'T6639               ','Observatory-Greenburgh                                      ','Maintenance','Due',5.24,8.29,'Excellent',205.20,'Critical','Backup','Low','Connected',24.80,'Full'
'T3111               ','Observatory-Stephenmouth                                    ','Operational','Current',8.07,2.42,'Poor',227.73,'Warning','Backup','Critical','Limited',31.20,'Empty'
'T7290               ','Observatory-Port Justinchester                              ','Maintenance','Current',4.77,1.60,'Poor',205.36,'Normal','Critical','Critical','Disconnected',76.10,'Full'
'T2357               ','Observatory-Lake Juan                                       ','Maintenance','Current',9.88,0.01,'Poor',160.50,'Warning','Critical','Available','Limited',67.70,'Empty'
'T8149               ','Observatory-South Justinstad                                ','Maintenance','Current',0.83,6.56,'Good',65.48,'Warning','Critical','Low','Disconnected',52.50,'Empty'
'T3509               ','Observatory-Lake Jackberg                                   ','Operational','Overdue',7.45,4.29,'Good',124.69,'Normal','Main','Available','Disconnected',86.00,'Empty'
'T7529               ','Observatory-Christopherbury                                 ','Degraded','Current',5.70,0.95,'Good',241.52,'Normal','Main','Low','Connected',46.30,'Normal'
'T7853               ','Observatory-Susanstad                                       ','Maintenance','Overdue',6.11,3.28,'Excellent',25.35,'Critical','Main','Available','Connected',84.20,'Full'
'T2995               ','Observatory-Alexanderville                                  ','Maintenance','Due',2.14,0.28,'Good',196.97,'Warning','Main','Critical','Limited',55.30,'Full'
'T2366               ','Observatory-Meltonport                                      ','Operational','Overdue',9.59,3.68,'Poor',144.69,'Critical','Main','Critical','Connected',15.20,'Empty'
'T4613               ','Observatory-Port Peter                                      ','Operational','Overdue',4.59,0.55,'Good',278.81,'Warning','Main','Critical','Limited',39.80,'Full'
'T3153               ','Observatory-Port Andrew                                     ','Maintenance','Current',6.37,1.18,'Good',146.60,'Warning','Critical','Available','Disconnected',8.60,'Empty'
'T7218               ','Observatory-Harmonburgh                                     ','Maintenance','Current',2.55,1.53,'Excellent',190.69,'Normal','Main','Low','Connected',59.40,'Empty'
'T5313               ','Observatory-Port Amyview                                    ','Maintenance','Current',8.72,2.93,'Good',113.89,'Critical','Main','Low','Disconnected',20.40,'Full'
'T4313               ','Observatory-West David                                      ','Maintenance','Current',4.75,4.65,'Excellent',196.06,'Critical','Backup','Available','Connected',28.70,'Empty'
'T8527               ','Observatory-Port Samuel                                     ','Maintenance','Overdue',3.35,8.82,'Poor',47.36,'Warning','Backup','Low','Limited',63.20,'Normal'
'T5159               ','Observatory-Kempton                                         ','Maintenance','Due',8.59,4.86,'Excellent',263.31,'Critical','Backup','Critical','Disconnected',14.20,'Full'
'T3889               ','Observatory-Kellyview                                       ','Degraded','Overdue',0.36,5.15,'Excellent',165.50,'Critical','Critical','Low','Limited',37.10,'Normal'
'T8521               ','Observatory-Miguelbury                                      ','Maintenance','Current',7.27,8.40,'Poor',64.55,'Critical','Backup','Low','Connected',27.60,'Normal'
'T5020               ','Observatory-Bradleystad                                     ','Maintenance','Overdue',4.71,2.20,'Excellent',81.65,'Normal','Critical','Low','Disconnected',74.70,'Normal'
'T4356               ','Observatory-Ryanland                                        ','Degraded','Current',0.60,4.25,'Poor',128.39,'Warning','Critical','Available','Disconnected',97.30,'Empty'
'T9558               ','Observatory-Johnsonchester                                  ','Degraded','Current',5.64,1.03,'Good',185.48,'Warning','Main','Low','Disconnected',64.80,'Full'
'T7606               ','Observatory-Lake Kathyland                                  ','Operational','Due',2.61,5.27,'Excellent',115.40,'Warning','Main','Critical','Connected',22.60,'Empty'
'T6106               ','Observatory-Yangside                                        ','Maintenance','Current',2.87,8.67,'Good',287.37,'Warning','Critical','Available','Connected',88.20,'Full'
'T1063               ','Observatory-Jamesland                                       ','Operational','Overdue',4.09,2.70,'Poor',111.91,'Normal','Backup','Low','Limited',83.10,'Normal'
'T3020               ','Observatory-Tracyberg                                       ','Degraded','Current',4.52,3.39,'Poor',96.42,'Critical','Main','Available','Connected',24.90,'Empty'
'T4481               ','Observatory-Thomasmouth                                     ','Operational','Due',7.83,4.84,'Good',131.48,'Critical','Critical','Low','Limited',57.70,'Empty'
'T8300               ','Observatory-Jocelynfort                                     ','Operational','Current',1.45,6.80,'Excellent',56.32,'Critical','Critical','Available','Disconnected',24.80,'Empty'
'T8116               ','Observatory-South Megan                                     ','Degraded','Due',7.64,9.52,'Excellent',203.41,'Warning','Backup','Low','Disconnected',34.10,'Full'
'T2681               ','Observatory-North Patricia                                  ','Maintenance','Overdue',9.02,1.16,'Excellent',94.52,'Warning','Main','Critical','Connected',22.30,'Empty'
'T4640               ','Observatory-Mannberg                                        ','Operational','Overdue',6.25,5.92,'Poor',84.18,'Critical','Main','Available','Disconnected',59.80,'Full'
'T9535               ','Observatory-Davidmouth                                      ','Operational','Due',7.44,7.38,'Good',270.47,'Normal','Critical','Low','Connected',83.50,'Full'
'T3552               ','Observatory-East Dwayne                                     ','Operational','Due',9.52,3.10,'Excellent',231.22,'Warning','Main','Low','Disconnected',69.80,'Full'
'T2197               ','Observatory-West Keithfort                                  ','Maintenance','Current',1.60,4.73,'Excellent',296.07,'Normal','Critical','Low','Connected',5.70,'Normal'
'T7933               ','Observatory-Kennethview                                     ','Operational','Overdue',4.06,4.35,'Good',110.94,'Warning','Critical','Critical','Connected',88.00,'Normal'
'T5262               ','Observatory-Carolynview                                     ','Degraded','Current',1.03,8.96,'Poor',204.89,'Critical','Backup','Critical','Disconnected',59.80,'Full'
'T8450               ','Observatory-Marissahaven                                    ','Maintenance','Overdue',0.72,1.65,'Excellent',269.53,'Normal','Main','Critical','Disconnected',68.20,'Normal'
'T8231               ','Observatory-Jenniferhaven                                   ','Maintenance','Due',1.13,0.72,'Good',241.04,'Critical','Main','Available','Disconnected',59.90,'Empty'
'T4363               ','Observatory-North Alexanderburgh                            ','Degraded','Overdue',8.36,6.40,'Good',110.75,'Normal','Main','Low','Disconnected',69.50,'Full'
'T5590               ','Observatory-New Allen                                       ','Degraded','Overdue',7.11,6.34,'Excellent',227.95,'Critical','Main','Low','Disconnected',39.70,'Normal'
'T5432               ','Observatory-Barryburgh                                      ','Operational','Current',0.25,0.47,'Good',201.19,'Normal','Backup','Available','Disconnected',2.40,'Full'
'T3341               ','Observatory-Vincentbury                                     ','Operational','Overdue',3.53,3.68,'Excellent',156.30,'Normal','Critical','Low','Limited',2.40,'Normal'
'T9273               ','Observatory-East Christopherland                            ','Maintenance','Overdue',3.06,5.80,'Excellent',117.35,'Normal','Backup','Available','Limited',14.90,'Empty'
'T3566               ','Observatory-North Paulabury                                 ','Operational','Current',9.37,9.36,'Excellent',279.00,'Critical','Main','Low','Disconnected',10.70,'Full'
'T9564               ','Observatory-Justinland                                      ','Degraded','Current',2.49,6.93,'Poor',190.72,'Normal','Critical','Low','Disconnected',39.10,'Full'
'T5242               ','Observatory-West Stacy                                      ','Operational','Current',9.80,0.62,'Poor',5.37,'Warning','Main','Critical','Limited',5.00,'Full'
'T3099               ','Observatory-Lake Aliciaville                                ','Degraded','Overdue',7.41,6.15,'Poor',37.88,'Warning','Critical','Critical','Disconnected',13.50,'Normal'
'T6729               ','Observatory-Port Shane                                      ','Degraded','Current',4.44,9.21,'Good',255.31,'Critical','Main','Low','Disconnected',23.00,'Normal'
'T5798               ','Observatory-East Richardhaven                               ','Degraded','Current',1.20,7.12,'Excellent',125.58,'Warning','Backup','Available','Limited',31.60,'Normal'
'T3605               ','Observatory-Port Jennifertown                               ','Maintenance','Due',1.02,7.99,'Excellent',103.29,'Warning','Backup','Low','Disconnected',81.40,'Full'
'T5272               ','Observatory-Lake Janetchester                               ','Operational','Due',0.67,1.82,'Good',7.52,'Normal','Main','Low','Connected',45.70,'Normal'
'T4382               ','Observatory-New Michaelville                                ','Operational','Due',3.48,1.60,'Poor',201.89,'Critical','Main','Available','Disconnected',5.40,'Empty'
'T1235               ','Observatory-New Kathyland                                   ','Degraded','Current',9.48,8.13,'Good',30.02,'Critical','Main','Available','Connected',50.70,'Empty'
'T8003               ','Observatory-Gomezshire                                      ','Degraded','Overdue',3.49,6.08,'Good',103.92,'Critical','Backup','Available','Disconnected',30.50,'Full'
'T5828               ','Observatory-West Pamela                                     ','Operational','Due',5.50,7.13,'Excellent',285.40,'Critical','Backup','Critical','Connected',98.10,'Normal'
'T3538               ','Observatory-West Scottmouth                                 ','Degraded','Due',3.11,2.76,'Excellent',99.13,'Warning','Critical','Low','Disconnected',37.50,'Normal'
'T4851               ','Observatory-North Donnahaven                                ','Maintenance','Due',5.19,3.73,'Poor',123.75,'Critical','Backup','Available','Disconnected',16.80,'Normal'
'T1445               ','Observatory-Lake Austinmouth                                ','Maintenance','Due',9.03,4.36,'Excellent',190.54,'Critical','Critical','Available','Connected',21.80,'Full'
'T6958               ','Observatory-West Joshua                                     ','Maintenance','Overdue',4.43,7.39,'Poor',294.79,'Normal','Main','Critical','Limited',63.70,'Empty'
