'CASE_S6V96','IT427173','Missing','Full','Late','Inquiry',0,'A',33.8700,'Critical','Low','Monitoring','Weekly','2025-02-17','2025-02-26','Enhanced','Secondary','Hybrid',0.22,0.5930,'ABHV_1R0JW'
'CASE_51L4B','IT155848','Delayed','Partial','Complete','Warning',4,'A',57.3900,'Low','High','Closed','Daily','2025-02-02','2025-02-20','Intensive','Primary','Automated',0.21,0.9500,'ABHV_CL0P3'
'CASE_K75A4','IT966764','Current','Non-compliant','Complete','Warning',5,'A',47.2600,'Critical','Low','Closed','Daily','2025-01-21','2025-03-08','Intensive','Multiple','Hybrid',0.06,0.7470,'ABHV_KMIT4'
'CASE_WJHMG','IT658762','Delayed','Partial','Complete','Warning',1,'D',8.5000,'Low','Low','Monitoring','Monthly','2025-02-13','2025-02-23','Intensive','Secondary','Automated',0.08,0.7170,'ABHV_PR1YB'
'CASE_G3HCF','IT872417','Missing','Full','Incomplete','Warning',4,'D',97.5000,'Low','Medium','Investigation','Monthly','2025-02-06','2025-03-16','Standard','Secondary','Automated',0.05,0.7880,'ABHV_C1OT7'
'CASE_IH5PB','IT788668','Current','Full','Complete','Warning',1,'C',0.2500,'Low','Low','Investigation','Daily','2025-02-19','2025-03-18','Standard','Secondary','Hybrid',0.20,0.5700,'ABHV_BRAZW'
'CASE_5DM0O','IT728332','Missing','Full','Complete','Warning',5,'B',19.1100,'High','Medium','Monitoring','Daily','2025-02-12','2025-02-26','Standard','Multiple','Manual',0.02,0.6240,'ABHV_LUC64'
'CASE_GC0R5','IT149726','Missing','Non-compliant','Complete','Inquiry',3,'B',60.6800,'Low','Low','Investigation','Monthly','2025-02-08','2025-03-09','Intensive','Multiple','Automated',0.18,0.5430,'ABHV_YNYTJ'
'CASE_LX6AA','IT451518','Current','Partial','Incomplete','Inquiry',1,'C',74.1300,'Critical','Medium','Investigation','Weekly','2025-02-16','2025-02-25','Standard','Secondary','Hybrid',0.23,0.7680,'ABHV_YE995'
'CASE_TQO10','IT149583','Delayed','Non-compliant','Late','Warning',1,'C',6.5900,'Low','High','Investigation','Weekly','2025-01-25','2025-03-12','Enhanced','Multiple','Automated',0.23,0.9500,'ABHV_LVINW'
'CASE_NS0ZU','IT434694','Current','Partial','Complete','Warning',3,'D',67.4600,'High','Medium','Investigation','Daily','2025-01-27','2025-03-15','Enhanced','Multiple','Hybrid',0.17,0.8690,'ABHV_5GOS2'
'CASE_G7UZA','IT753952','Current','Partial','Complete','Warning',4,'C',74.2400,'Low','Low','Monitoring','Weekly','2025-02-12','2025-03-15','Enhanced','Primary','Automated',0.16,0.7890,'ABHV_N0ADI'
'CASE_MF5CX','IT112603','Delayed','Partial','Late','Warning',1,'B',56.7600,'High','Low','Closed','Daily','2025-02-07','2025-02-21','Enhanced','Multiple','Hybrid',0.14,0.6090,'ABHV_QPSGW'
'CASE_D67XP','IT245382','Current','Partial','Late','Warning',1,'D',83.2000,'High','Medium','Investigation','Weekly','2025-02-08','2025-03-19','Intensive','Multiple','Manual',0.03,0.7930,'ABHV_5XSWT'
'CASE_GRTQ2','IT768227','Delayed','Full','Incomplete','Inquiry',5,'C',90.7300,'Medium','High','Monitoring','Monthly','2025-01-29','2025-03-06','Standard','Primary','Automated',0.19,0.8230,'ABHV_31VZM'
'CASE_YVYAW','IT911768','Delayed','Full','Late','Warning',1,'A',78.0700,'Critical','Low','Monitoring','Monthly','2025-02-02','2025-02-27','Standard','Multiple','Manual',0.01,0.7160,'ABHV_Y23T1'
'CASE_RDSZ6','IT306940','Delayed','Full','Incomplete','Warning',1,'B',2.8000,'Medium','Medium','Monitoring','Weekly','2025-02-13','2025-03-10','Intensive','Multiple','Manual',0.17,0.9020,'ABHV_1NN29'
'CASE_89XWR','IT125476','Current','Non-compliant','Incomplete','Warning',4,'A',49.1300,'Medium','Medium','Monitoring','Weekly','2025-01-28','2025-03-07','Standard','Multiple','Hybrid',0.16,0.6710,'ABHV_QXBNF'
'CASE_BARXN','IT523967','Missing','Full','Incomplete','Inquiry',4,'B',59.1200,'High','Low','Closed','Weekly','2025-01-30','2025-03-10','Standard','Multiple','Hybrid',0.11,0.9280,'ABHV_XUOL8'
'CASE_D0EC4','IT748744','Delayed','Non-compliant','Complete','Warning',5,'A',13.9600,'High','Low','Investigation','Weekly','2025-02-13','2025-03-19','Standard','Secondary','Hybrid',0.23,0.9600,'ABHV_NUKJ4'
'CASE_FIOSW','IT429095','Missing','Non-compliant','Complete','Warning',1,'D',13.2500,'Critical','High','Investigation','Daily','2025-02-13','2025-03-09','Standard','Secondary','Automated',0.26,0.5410,'ABHV_NTT6T'
'CASE_7QN3E','IT289209','Missing','Full','Incomplete','Warning',2,'B',99.1900,'Low','Low','Investigation','Daily','2025-01-29','2025-03-06','Intensive','Multiple','Hybrid',0.07,0.5060,'ABHV_AIXW4'
'CASE_SDHPO','IT464326','Delayed','Full','Late','Inquiry',2,'D',35.9600,'Critical','High','Closed','Weekly','2025-01-24','2025-02-23','Enhanced','Primary','Manual',0.28,0.6390,'ABHV_O9ZYY'
'CASE_WZRMK','IT233007','Current','Non-compliant','Incomplete','Warning',4,'D',94.4200,'Critical','High','Investigation','Daily','2025-02-10','2025-02-22','Enhanced','Secondary','Automated',0.25,0.5450,'ABHV_T4HZ5'
'CASE_YUYZN','IT792212','Missing','Full','Late','Warning',4,'A',71.5000,'Critical','Low','Closed','Monthly','2025-01-29','2025-03-19','Standard','Primary','Manual',0.16,0.8660,'ABHV_9MHBZ'
'CASE_3A4VB','IT624914','Current','Full','Late','Inquiry',3,'D',60.4600,'Medium','Medium','Closed','Daily','2025-02-12','2025-03-19','Enhanced','Primary','Hybrid',0.13,0.7480,'ABHV_O0TL5'
'CASE_EJIBB','IT855238','Current','Partial','Complete','Inquiry',3,'B',68.1000,'High','Medium','Closed','Weekly','2025-02-11','2025-03-02','Enhanced','Secondary','Manual',0.27,0.9500,'ABHV_KFXS7'
'CASE_XNRY6','IT531442','Missing','Partial','Complete','Warning',0,'A',23.6000,'Low','Medium','Closed','Monthly','2025-01-22','2025-02-21','Enhanced','Multiple','Automated',0.29,0.6070,'ABHV_KF20H'
'CASE_CLWDW','IT881667','Current','Full','Late','Inquiry',5,'D',21.1700,'Low','Low','Monitoring','Monthly','2025-02-15','2025-02-26','Intensive','Multiple','Automated',0.28,0.8680,'ABHV_S5K70'
'CASE_VRNIH','IT858933','Current','Partial','Complete','Inquiry',0,'B',77.7500,'Low','Medium','Monitoring','Monthly','2025-01-21','2025-02-24','Intensive','Multiple','Automated',0.23,0.6440,'ABHV_VPFNK'
'CASE_7J69B','IT413878','Delayed','Partial','Late','Warning',1,'A',59.1900,'Medium','Low','Closed','Weekly','2025-02-12','2025-03-13','Standard','Primary','Hybrid',0.17,0.7120,'ABHV_D0S7C'
'CASE_666QN','IT449767','Missing','Full','Late','Inquiry',5,'D',14.8500,'Critical','High','Closed','Weekly','2025-01-30','2025-03-12','Standard','Primary','Hybrid',0.02,0.5090,'ABHV_PIYUK'
'CASE_77WGX','IT435325','Delayed','Partial','Incomplete','Warning',3,'A',55.9900,'Low','High','Investigation','Daily','2025-02-01','2025-03-13','Standard','Secondary','Hybrid',0.10,0.7370,'ABHV_R520W'
'CASE_838X7','IT887613','Delayed','Partial','Incomplete','Warning',1,'B',20.4500,'Critical','Low','Investigation','Daily','2025-02-04','2025-03-02','Enhanced','Secondary','Automated',0.06,0.6060,'ABHV_QMBCA'
'CASE_FBRBG','IT156102','Delayed','Full','Late','Warning',4,'D',23.7500,'Critical','Low','Monitoring','Monthly','2025-02-12','2025-02-24','Standard','Primary','Hybrid',0.09,0.8420,'ABHV_41N3D'
'CASE_BTF22','IT767761','Delayed','Partial','Complete','Warning',4,'A',57.1400,'Low','Medium','Investigation','Daily','2025-01-25','2025-03-07','Standard','Multiple','Automated',0.07,0.5020,'ABHV_3LXXH'
'CASE_TXATZ','IT325030','Current','Non-compliant','Late','Warning',1,'A',61.9700,'Critical','High','Investigation','Weekly','2025-01-20','2025-03-14','Standard','Multiple','Hybrid',0.05,0.9380,'ABHV_4NHV5'
'CASE_CXFXJ','IT574000','Delayed','Non-compliant','Late','Warning',1,'B',60.9700,'Critical','Low','Closed','Weekly','2025-01-23','2025-03-01','Enhanced','Multiple','Hybrid',0.17,0.9760,'ABHV_PDMZS'
'CASE_KJBU5','IT621247','Current','Partial','Late','Inquiry',1,'B',99.4800,'High','Medium','Closed','Monthly','2025-02-05','2025-03-02','Standard','Primary','Manual',0.15,0.5670,'ABHV_6UJC4'
'CASE_OEPF2','IT933334','Current','Full','Complete','Warning',2,'D',14.7400,'Critical','Low','Investigation','Daily','2025-02-01','2025-03-01','Enhanced','Primary','Manual',0.17,0.9030,'ABHV_SGRZY'
'CASE_PYMIR','IT713578','Missing','Full','Late','Warning',0,'A',22.2700,'High','High','Monitoring','Weekly','2025-01-27','2025-02-24','Intensive','Multiple','Manual',0.22,0.6970,'ABHV_C3XH8'
'CASE_TE7AY','IT561739','Current','Full','Late','Warning',0,'D',84.3400,'Medium','Medium','Investigation','Daily','2025-02-05','2025-03-09','Standard','Primary','Manual',0.27,0.7170,'ABHV_3HMIM'
'CASE_MEOOQ','IT462615','Missing','Partial','Incomplete','Warning',3,'D',40.4000,'Critical','High','Investigation','Monthly','2025-01-24','2025-03-01','Enhanced','Primary','Hybrid',0.27,0.9740,'ABHV_FK1GT'
'CASE_TYGL6','IT939642','Current','Partial','Complete','Warning',2,'A',33.3400,'Low','Low','Monitoring','Weekly','2025-02-16','2025-03-02','Enhanced','Multiple','Automated',0.23,0.8340,'ABHV_YWGGU'
'CASE_KBVGY','IT864060','Delayed','Partial','Late','Inquiry',5,'C',55.0300,'High','High','Monitoring','Monthly','2025-02-17','2025-03-05','Enhanced','Secondary','Automated',0.14,0.7110,'ABHV_7ONK8'
'CASE_YOK1L','IT126050','Current','Full','Complete','Warning',0,'A',77.6300,'Critical','Medium','Monitoring','Weekly','2025-01-31','2025-03-12','Standard','Secondary','Manual',0.24,0.8240,'ABHV_MYHB1'
'CASE_VJ1OE','IT254298','Missing','Full','Late','Inquiry',0,'D',62.6200,'Critical','High','Closed','Weekly','2025-02-11','2025-03-03','Enhanced','Secondary','Manual',0.03,0.9000,'ABHV_6517W'
'CASE_DQSHB','IT375511','Delayed','Non-compliant','Incomplete','Inquiry',0,'D',83.2200,'Medium','Low','Monitoring','Monthly','2025-01-21','2025-02-26','Intensive','Secondary','Hybrid',0.19,0.6600,'ABHV_RCO9F'
'CASE_0T2CS','IT914714','Delayed','Partial','Complete','Inquiry',5,'B',30.7000,'High','Medium','Closed','Weekly','2025-01-26','2025-03-05','Standard','Primary','Manual',0.30,0.6290,'ABHV_RM113'
'CASE_XZ372','IT832888','Current','Partial','Late','Warning',3,'C',49.1800,'High','High','Closed','Monthly','2025-01-28','2025-03-09','Intensive','Multiple','Manual',0.06,0.5790,'ABHV_YHAML'
'CASE_FRCYZ','IT886802','Current','Full','Late','Inquiry',0,'A',32.7200,'Low','High','Closed','Weekly','2025-01-20','2025-03-11','Intensive','Primary','Hybrid',0.29,0.7410,'ABHV_NQD3X'
'CASE_3HEQK','IT324427','Current','Partial','Incomplete','Warning',3,'B',61.5100,'Critical','Medium','Closed','Monthly','2025-02-13','2025-03-07','Standard','Primary','Hybrid',0.13,0.5780,'ABHV_NFSRO'
'CASE_3UMX1','IT530921','Missing','Non-compliant','Incomplete','Inquiry',1,'C',36.6300,'Medium','Medium','Closed','Weekly','2025-02-07','2025-02-28','Intensive','Primary','Automated',0.18,0.7870,'ABHV_VP9DA'
'CASE_CKN4R','IT732556','Delayed','Partial','Late','Warning',0,'A',8.2600,'Medium','Medium','Investigation','Weekly','2025-01-20','2025-03-15','Standard','Secondary','Automated',0.20,0.5630,'ABHV_1DSAA'
'CASE_PA7BU','IT751232','Current','Partial','Incomplete','Inquiry',4,'D',81.2500,'Critical','High','Investigation','Daily','2025-02-09','2025-02-22','Enhanced','Primary','Hybrid',0.11,0.7390,'ABHV_N7GLK'
'CASE_Y8Y3R','IT468970','Current','Full','Late','Warning',0,'A',78.9900,'Low','High','Monitoring','Monthly','2025-02-05','2025-03-13','Intensive','Secondary','Manual',0.23,0.9080,'ABHV_AUSI4'
'CASE_W2SF8','IT859923','Current','Partial','Late','Inquiry',2,'D',65.2100,'High','Low','Closed','Daily','2025-02-05','2025-03-16','Intensive','Secondary','Hybrid',0.20,0.6770,'ABHV_POOQ7'
'CASE_5ZJDT','IT115568','Delayed','Full','Complete','Inquiry',1,'D',4.0400,'Critical','Low','Monitoring','Weekly','2025-01-25','2025-03-10','Standard','Secondary','Hybrid',0.27,0.6030,'ABHV_WPA9Z'
'CASE_V6VVK','IT678643','Current','Full','Complete','Warning',4,'A',21.2400,'Medium','Low','Closed','Monthly','2025-02-17','2025-03-16','Enhanced','Primary','Automated',0.13,0.7070,'ABHV_8GLZC'
'CASE_HCGOK','IT759505','Missing','Full','Complete','Inquiry',4,'A',12.5900,'Low','Medium','Investigation','Weekly','2025-01-29','2025-03-09','Intensive','Primary','Hybrid',0.16,0.5320,'ABHV_5HAPU'
'CASE_I731D','IT808898','Delayed','Partial','Late','Warning',0,'C',2.0200,'Medium','High','Monitoring','Weekly','2025-01-28','2025-03-10','Standard','Primary','Manual',0.20,0.9040,'ABHV_X0FVC'
'CASE_Q542U','IT183513','Missing','Non-compliant','Complete','Warning',4,'B',86.6300,'High','Low','Monitoring','Weekly','2025-02-10','2025-02-27','Enhanced','Primary','Automated',0.24,0.5400,'ABHV_JU00U'
'CASE_U3LTC','IT289820','Delayed','Partial','Incomplete','Warning',1,'B',24.3300,'Low','Low','Monitoring','Monthly','2025-02-17','2025-02-26','Intensive','Secondary','Hybrid',0.14,0.6030,'ABHV_YEVRV'
'CASE_MHMTT','IT637972','Delayed','Partial','Incomplete','Warning',3,'A',25.5000,'Critical','High','Closed','Weekly','2025-01-22','2025-03-03','Intensive','Secondary','Manual',0.12,0.8620,'ABHV_WXJNG'
'CASE_XJCM4','IT594560','Delayed','Non-compliant','Late','Inquiry',1,'D',55.9300,'High','Low','Investigation','Weekly','2025-01-31','2025-03-11','Intensive','Multiple','Manual',0.23,0.5140,'ABHV_WV1U7'
'CASE_RXZ40','IT320078','Delayed','Non-compliant','Late','Warning',2,'D',39.2400,'Medium','High','Investigation','Daily','2025-02-18','2025-02-24','Enhanced','Secondary','Manual',0.07,0.6450,'ABHV_MNSWL'
'CASE_SCC0B','IT874510','Missing','Non-compliant','Incomplete','Warning',0,'D',44.5500,'Low','Medium','Monitoring','Daily','2025-02-04','2025-03-11','Standard','Secondary','Automated',0.02,0.8720,'ABHV_HGRNX'
'CASE_A68AD','IT921537','Missing','Partial','Incomplete','Inquiry',5,'B',58.3800,'Critical','Medium','Monitoring','Monthly','2025-01-28','2025-03-09','Enhanced','Multiple','Hybrid',0.30,0.7280,'ABHV_OCBW8'
'CASE_O72L8','IT324520','Delayed','Partial','Late','Inquiry',5,'A',83.6600,'Low','Medium','Investigation','Daily','2025-02-11','2025-03-03','Standard','Primary','Manual',0.19,0.5620,'ABHV_7CQTP'
'CASE_MOAJM','IT199704','Current','Non-compliant','Incomplete','Inquiry',0,'A',40.6000,'Critical','Medium','Investigation','Monthly','2025-01-20','2025-03-15','Enhanced','Primary','Manual',0.28,0.5710,'ABHV_KO3HL'
'CASE_5DI76','IT746074','Missing','Full','Complete','Inquiry',0,'C',49.7000,'Medium','Medium','Monitoring','Daily','2025-02-05','2025-02-22','Intensive','Secondary','Hybrid',0.06,0.7950,'ABHV_KRSJU'
'CASE_K9OVY','IT446350','Delayed','Non-compliant','Complete','Warning',5,'B',33.9100,'Critical','High','Investigation','Monthly','2025-01-25','2025-03-03','Standard','Secondary','Manual',0.05,0.7790,'ABHV_OI27I'
'CASE_RRN57','IT853947','Current','Partial','Complete','Warning',2,'C',79.7500,'High','Low','Monitoring','Daily','2025-02-16','2025-02-25','Standard','Primary','Hybrid',0.22,0.9860,'ABHV_H0MIH'
'CASE_E8I5A','IT800422','Current','Partial','Late','Inquiry',3,'A',79.6600,'Low','Low','Monitoring','Weekly','2025-01-28','2025-03-09','Enhanced','Primary','Manual',0.20,0.5750,'ABHV_4II6T'
'CASE_9UBDD','IT736483','Current','Full','Late','Inquiry',1,'A',78.6800,'Critical','Low','Investigation','Daily','2025-02-14','2025-03-09','Enhanced','Secondary','Automated',0.26,0.8260,'ABHV_ACRGD'
'CASE_KAPJP','IT869899','Missing','Non-compliant','Incomplete','Warning',0,'D',94.0200,'Medium','Low','Closed','Monthly','2025-02-16','2025-03-12','Standard','Multiple','Automated',0.27,0.8920,'ABHV_3GOK4'
'CASE_UBOS9','IT137326','Current','Full','Incomplete','Warning',2,'D',79.2400,'Medium','High','Investigation','Daily','2025-02-14','2025-03-02','Enhanced','Secondary','Hybrid',0.28,0.7840,'ABHV_ARAAJ'
'CASE_1H7F1','IT460962','Missing','Non-compliant','Complete','Warning',5,'D',76.8200,'Critical','Low','Monitoring','Monthly','2025-02-18','2025-02-25','Enhanced','Primary','Manual',0.13,0.5530,'ABHV_7JZ4S'
'CASE_12CES','IT985468','Current','Partial','Complete','Inquiry',3,'C',86.2700,'High','Medium','Investigation','Daily','2025-02-05','2025-02-27','Standard','Primary','Automated',0.26,0.7700,'ABHV_W4HDX'
'CASE_H4AQN','IT984936','Current','Non-compliant','Complete','Warning',4,'C',98.7700,'Low','Low','Investigation','Weekly','2025-01-28','2025-02-24','Enhanced','Secondary','Manual',0.24,0.9610,'ABHV_TPXJ8'
'CASE_V2EAO','IT555877','Delayed','Non-compliant','Incomplete','Warning',2,'C',43.1000,'Critical','Low','Investigation','Weekly','2025-01-26','2025-02-22','Intensive','Secondary','Hybrid',0.15,0.5190,'ABHV_C4URY'
'CASE_98A5L','IT637468','Current','Full','Late','Inquiry',0,'C',71.5600,'High','Low','Investigation','Daily','2025-02-01','2025-03-07','Enhanced','Secondary','Hybrid',0.03,0.5320,'ABHV_AE4MY'
'CASE_YA67U','IT508963','Missing','Partial','Late','Warning',1,'B',10.8200,'Medium','High','Closed','Monthly','2025-02-19','2025-03-17','Standard','Primary','Manual',0.16,0.6030,'ABHV_JR8V0'
'CASE_CVV3F','IT826897','Current','Non-compliant','Late','Warning',3,'C',9.7700,'Critical','Low','Investigation','Daily','2025-01-20','2025-02-28','Standard','Secondary','Manual',0.04,0.7510,'ABHV_N2JQ2'
'CASE_EKCAN','IT827414','Current','Partial','Incomplete','Warning',0,'C',34.1600,'Medium','Low','Closed','Daily','2025-02-04','2025-03-09','Standard','Secondary','Automated',0.17,0.7670,'ABHV_IXARH'
'CASE_VLT10','IT583608','Delayed','Non-compliant','Complete','Inquiry',1,'B',86.8000,'Medium','Medium','Closed','Monthly','2025-02-07','2025-03-01','Intensive','Secondary','Hybrid',0.07,0.5920,'ABHV_O5KZ2'
'CASE_SLTSS','IT241599','Delayed','Non-compliant','Late','Warning',0,'D',66.1900,'Critical','High','Monitoring','Daily','2025-01-24','2025-02-23','Intensive','Multiple','Hybrid',0.13,0.8330,'ABHV_T44VD'
'CASE_GALST','IT837965','Missing','Partial','Late','Inquiry',1,'C',29.8500,'High','Medium','Closed','Daily','2025-01-27','2025-02-27','Standard','Secondary','Hybrid',0.24,0.5180,'ABHV_IY92T'
'CASE_0A94G','IT161596','Delayed','Partial','Complete','Warning',1,'A',78.5700,'High','Medium','Investigation','Monthly','2025-01-30','2025-02-23','Enhanced','Primary','Manual',0.15,0.6650,'ABHV_YCJZ1'
'CASE_4V66R','IT804517','Delayed','Full','Late','Warning',1,'C',53.4300,'High','Medium','Closed','Monthly','2025-02-05','2025-03-03','Intensive','Primary','Manual',0.06,0.7880,'ABHV_OYWBB'
'CASE_AUKAH','IT924492','Missing','Non-compliant','Incomplete','Inquiry',5,'B',17.0800,'Low','Medium','Closed','Weekly','2025-02-16','2025-03-03','Intensive','Primary','Automated',0.27,0.9380,'ABHV_A1HCV'
'CASE_EBUYD','IT623201','Current','Partial','Complete','Warning',3,'A',65.2200,'Critical','Low','Investigation','Weekly','2025-01-25','2025-03-02','Intensive','Secondary','Automated',0.22,0.8660,'ABHV_67DGD'
'CASE_3BQ1Z','IT882612','Delayed','Non-compliant','Complete','Inquiry',1,'C',75.8800,'High','Low','Monitoring','Daily','2025-02-06','2025-02-21','Standard','Primary','Automated',0.11,0.5670,'ABHV_23NIE'
'CASE_JISJM','IT175946','Current','Non-compliant','Complete','Warning',5,'B',76.7000,'High','Low','Closed','Daily','2025-01-25','2025-03-11','Intensive','Multiple','Automated',0.26,0.6150,'ABHV_XPC8H'
'CASE_KC1OY','IT145818','Missing','Non-compliant','Incomplete','Warning',2,'C',17.7100,'Low','High','Investigation','Monthly','2025-02-12','2025-03-14','Standard','Primary','Hybrid',0.22,0.5640,'ABHV_YM1GL'
'CASE_1DEXQ','IT827188','Delayed','Partial','Incomplete','Warning',4,'A',2.0800,'Critical','High','Investigation','Weekly','2025-02-03','2025-03-07','Enhanced','Primary','Manual',0.00,0.8180,'ABHV_4QS60'
'CASE_GNMJW','IT863228','Delayed','Partial','Late','Warning',3,'B',77.4500,'Medium','High','Monitoring','Monthly','2025-01-30','2025-02-21','Enhanced','Secondary','Hybrid',0.22,0.7500,'ABHV_WGAHJ'
'CASE_Z4HW1','IT304404','Current','Full','Complete','Warning',3,'A',56.4000,'Low','High','Monitoring','Daily','2025-02-05','2025-03-07','Intensive','Multiple','Automated',0.22,0.9890,'ABHV_2E0DT'
'CASE_IU1AL','IT650563','Current','Full','Incomplete','Warning',3,'B',44.2500,'Low','High','Closed','Daily','2025-01-30','2025-03-10','Intensive','Multiple','Hybrid',0.28,0.5480,'ABHV_86TXM'
'CASE_JYB2E','IT107126','Current','Partial','Complete','Warning',3,'D',99.6800,'Critical','High','Closed','Daily','2025-02-19','2025-03-07','Intensive','Secondary','Automated',0.10,0.9420,'ABHV_NRRVB'
'CASE_CT9SB','IT253042','Missing','Full','Incomplete','Warning',3,'B',46.6600,'High','Medium','Investigation','Daily','2025-02-07','2025-02-20','Enhanced','Secondary','Automated',0.16,0.7280,'ABHV_9769U'
'CASE_C53NT','IT269747','Missing','Partial','Incomplete','Inquiry',0,'A',95.1000,'High','High','Investigation','Monthly','2025-02-14','2025-03-19','Standard','Primary','Hybrid',0.11,0.8660,'ABHV_E7UM5'
'CASE_N9JAQ','IT171486','Delayed','Partial','Complete','Warning',5,'C',69.3000,'Low','Medium','Closed','Daily','2025-01-24','2025-02-26','Intensive','Secondary','Manual',0.19,0.7680,'ABHV_T5P23'
'CASE_RGCXF','IT910843','Current','Full','Late','Warning',2,'A',69.3600,'High','Low','Investigation','Weekly','2025-02-11','2025-02-25','Intensive','Secondary','Hybrid',0.22,0.5360,'ABHV_YTKMM'
'CASE_COI4E','IT701999','Missing','Full','Late','Warning',0,'B',6.1000,'Critical','Medium','Closed','Weekly','2025-02-11','2025-03-09','Enhanced','Primary','Manual',0.13,0.7310,'ABHV_UPMZH'
'CASE_NGE4L','IT750653','Missing','Non-compliant','Incomplete','Inquiry',4,'C',99.1700,'High','Medium','Monitoring','Monthly','2025-01-26','2025-03-10','Standard','Multiple','Automated',0.20,0.5050,'ABHV_GPXXL'
'CASE_AYSAY','IT270166','Missing','Full','Complete','Warning',5,'A',86.1200,'Medium','High','Closed','Weekly','2025-01-20','2025-02-23','Standard','Secondary','Hybrid',0.05,0.7080,'ABHV_8FAHU'
'CASE_IQ0SZ','IT827813','Current','Partial','Late','Warning',3,'A',62.7800,'Critical','Medium','Investigation','Daily','2025-01-24','2025-02-21','Intensive','Multiple','Automated',0.22,0.7030,'ABHV_A42JZ'
'CASE_OBD2M','IT721699','Current','Full','Complete','Warning',4,'B',13.0500,'High','Low','Investigation','Daily','2025-02-07','2025-03-21','Standard','Multiple','Manual',0.30,0.9450,'ABHV_DPDUD'
'CASE_1EL6M','IT757403','Delayed','Non-compliant','Late','Warning',4,'B',5.4200,'Critical','High','Closed','Monthly','2025-02-01','2025-03-09','Standard','Primary','Automated',0.03,0.7990,'ABHV_VLTE1'
'CASE_MBDF4','IT694285','Missing','Non-compliant','Late','Inquiry',1,'B',0.6700,'Critical','Medium','Monitoring','Monthly','2025-02-06','2025-03-17','Standard','Secondary','Automated',0.08,0.7920,'ABHV_TYKUO'
'CASE_D5IUN','IT737861','Current','Full','Incomplete','Warning',2,'D',64.4400,'Critical','Medium','Investigation','Weekly','2025-02-13','2025-03-02','Intensive','Primary','Hybrid',0.23,0.8180,'ABHV_9NMKJ'
'CASE_7NRMN','IT229535','Missing','Full','Complete','Warning',0,'D',48.3900,'Medium','Medium','Investigation','Weekly','2025-01-24','2025-02-27','Intensive','Multiple','Manual',0.09,0.8760,'ABHV_GP88B'
'CASE_EICZI','IT721698','Current','Full','Complete','Warning',5,'B',67.8700,'Medium','High','Closed','Monthly','2025-01-28','2025-03-20','Standard','Multiple','Automated',0.03,0.8300,'ABHV_2MA5U'
'CASE_DZYLO','IT122994','Missing','Non-compliant','Incomplete','Warning',4,'A',88.2200,'Critical','High','Monitoring','Monthly','2025-01-30','2025-03-06','Standard','Secondary','Manual',0.15,0.9420,'ABHV_NJTNV'
'CASE_MAI20','IT749386','Current','Non-compliant','Incomplete','Warning',4,'A',64.2200,'High','High','Monitoring','Monthly','2025-02-01','2025-03-03','Enhanced','Multiple','Hybrid',0.11,0.9050,'ABHV_CT5MU'
'CASE_2K9O0','IT217148','Delayed','Full','Incomplete','Warning',4,'B',64.9000,'Low','Medium','Investigation','Weekly','2025-01-30','2025-02-24','Enhanced','Secondary','Automated',0.03,0.6110,'ABHV_SQE5K'
'CASE_D0BE4','IT515504','Current','Full','Incomplete','Warning',2,'D',77.6000,'Critical','Low','Investigation','Daily','2025-02-08','2025-03-07','Intensive','Multiple','Automated',0.02,0.7840,'ABHV_O6TBM'
'CASE_UBQOI','IT715937','Missing','Partial','Late','Inquiry',2,'C',60.9800,'Medium','High','Investigation','Monthly','2025-02-13','2025-03-18','Enhanced','Primary','Automated',0.28,0.7780,'ABHV_I4SKM'
'CASE_1YVM2','IT906339','Current','Partial','Incomplete','Warning',2,'A',9.1100,'Critical','Low','Investigation','Weekly','2025-02-13','2025-03-04','Standard','Secondary','Automated',0.12,0.9140,'ABHV_328QM'
'CASE_R9E3G','IT794845','Delayed','Non-compliant','Late','Warning',2,'B',81.9900,'Low','Low','Closed','Monthly','2025-02-01','2025-02-22','Standard','Primary','Manual',0.14,0.7460,'ABHV_38VGF'
'CASE_3RHDE','IT464620','Delayed','Partial','Complete','Warning',2,'D',67.8200,'Critical','Medium','Investigation','Weekly','2025-02-17','2025-03-10','Standard','Multiple','Hybrid',0.12,0.5410,'ABHV_MU96U'
'CASE_X219W','IT114363','Delayed','Non-compliant','Late','Warning',5,'D',91.1400,'Critical','High','Investigation','Daily','2025-01-28','2025-03-07','Standard','Multiple','Manual',0.21,0.8990,'ABHV_L6EJW'
'CASE_C4VQI','IT429694','Missing','Partial','Incomplete','Inquiry',5,'A',63.2500,'Medium','Low','Monitoring','Daily','2025-02-05','2025-02-24','Enhanced','Secondary','Manual',0.19,0.7910,'ABHV_BW00X'
'CASE_F1UUW','IT109586','Missing','Non-compliant','Late','Warning',1,'B',16.3800,'Critical','Low','Closed','Weekly','2025-02-02','2025-03-12','Enhanced','Multiple','Hybrid',0.22,0.9350,'ABHV_RYFX9'
'CASE_1F05W','IT276782','Current','Full','Incomplete','Inquiry',0,'C',75.8200,'Critical','High','Investigation','Daily','2025-02-17','2025-03-14','Enhanced','Secondary','Automated',0.07,0.8030,'ABHV_28M2B'
