'ENF_DTTC1','CASE_GQG5J','Restriction','Supervisor','Pending','Ban',243209.43,'Pending','Settled','Severe','Partial','Completed','Special','No','Yes','Comprehensive','Manual','Deleted','Complete','Normal','Public','Prohibited','INV_EBVIF'
'ENF_LWQVD','CASE_72CSD','Warning','Supervisor','Resolved','Warning',279659.24,'Active','Negotiating','Moderate','Partial','Pending','Special','No','Yes','Comprehensive','Hybrid','Archived','Missing','Highly Sensitive','Internal','Prohibited','INV_R6VFM'
'ENF_TJ5ZS','CASE_I0M7C','Warning','Legal','Pending','Warning',676938.51,'Pending','Negotiating','Moderate','Full','Not Required','Special','Minor','No','Refresher','Manual','Current','Partial','Highly Sensitive','Internal','Allowed','INV_KSCDT'
'ENF_QYXM7','CASE_BC36H','Warning','Supervisor','In Progress','Fine',682222.59,'Pending','Negotiating','Minimal','Partial','Completed','Blackout','No','Urgent','Refresher','Hybrid','Deleted','Complete','Highly Sensitive','Public','Limited','INV_WERIU'
'ENF_L9VCD','CASE_VM22I','Suspension','Supervisor','In Progress','Ban',654193.61,'Pending','Negotiating','Minimal','Partial','Completed','Special','Major','No','Refresher','Hybrid','Current','Partial','Normal','Public','Limited','INV_41J40'
'ENF_O48GE','CASE_2KQW4','Warning','Supervisor','In Progress','Ban',639939.37,'Active','Settled','Moderate','Partial','Completed','Special','No','No','Comprehensive','Manual','Archived','Missing','Sensitive','Restricted','Limited','INV_203DI'
'ENF_1GYC5','CASE_A2VSX','Warning','Supervisor','In Progress','Fine',862078.44,'Active','Negotiating','Severe','Partial','Not Required','Special','Major','Urgent','Refresher','Manual','Current','Missing','Normal','Public','Limited','INV_24CWD'
'ENF_KLDTY','CASE_S6V96','Warning','Legal','Resolved','Fine',355200.05,'Active','Negotiating','Severe','Partial','Completed','Special','Minor','No','Refresher','Automated','Archived','Partial','Highly Sensitive','Internal','Limited','INV_X7E4L'
'ENF_E3GCP','CASE_51L4B','Warning','Supervisor','Resolved','Warning',583017.37,'Pending','Settled','Severe','Full','Not Required','Special','Major','No','Comprehensive','Manual','Deleted','Partial','Normal','Restricted','Prohibited','INV_L6372'
'ENF_KSG3G','CASE_K75A4','Warning','Supervisor','Pending','Fine',656122.02,'Pending','Negotiating','Moderate','Partial','Pending','Special','Minor','No','Refresher','Hybrid','Deleted','Complete','Highly Sensitive','Public','Prohibited','INV_053L8'
'ENF_YNSDS','CASE_WJHMG','Warning','Compliance','In Progress','Warning',418558.72,'Pending','Settled','Severe','Partial','Pending','Special','Minor','Yes','Comprehensive','Automated','Current','Complete','Sensitive','Restricted','Allowed','INV_BIRUL'
'ENF_JJHF7','CASE_G3HCF','Warning','Supervisor','Resolved','Ban',235658.36,'Pending','Settled','Moderate','Partial','Completed','Special','Minor','Yes','Refresher','Automated','Current','Complete','Sensitive','Internal','Allowed','INV_09SIX'
'ENF_2ISY4','CASE_IH5PB','Suspension','Supervisor','Pending','Ban',5270.60,'Pending','Negotiating','Severe','Partial','Pending','Special','Major','No','Refresher','Hybrid','Archived','Partial','Normal','Restricted','Allowed','INV_8KDOZ'
'ENF_LAU3E','CASE_5DM0O','Warning','Supervisor','In Progress','Warning',195626.16,'Pending','Negotiating','Severe','Full','Pending','Special','Minor','Yes','Comprehensive','Hybrid','Current','Partial','Sensitive','Restricted','Prohibited','INV_YXFXP'
'ENF_085HI','CASE_GC0R5','Restriction','Supervisor','In Progress','Warning',790331.03,'Active','Negotiating','Severe','Partial','Not Required','Special','Minor','No','Comprehensive','Automated','Archived','Partial','Normal','Restricted','Limited','INV_JHNFC'
'ENF_6ET52','CASE_LX6AA','Warning','Supervisor','In Progress','Ban',305511.99,'Pending','Negotiating','Severe','Partial','Not Required','Special','Major','Urgent','Comprehensive','Hybrid','Archived','Missing','Sensitive','Restricted','Allowed','INV_GM9I9'
'ENF_FZRD1','CASE_TQO10','Warning','Supervisor','In Progress','Warning',688871.28,'Active','Negotiating','Severe','Partial','Completed','Special','Major','Yes','Comprehensive','Hybrid','Current','Missing','Highly Sensitive','Restricted','Prohibited','INV_SXJJ0'
'ENF_K7I5Q','CASE_NS0ZU','Warning','Legal','Pending','Ban',269563.95,'Active','Settled','Severe','Full','Not Required','Special','Minor','Urgent','Comprehensive','Manual','Archived','Complete','Highly Sensitive','Restricted','Allowed','INV_L7W1Z'
'ENF_QHPUH','CASE_G7UZA','Suspension','Compliance','Pending','Fine',249983.32,'Pending','Negotiating','Moderate','Partial','Pending','Blackout','No','Yes','Refresher','Manual','Current','Missing','Sensitive','Restricted','Allowed','INV_SSB6L'
'ENF_QXQD2','CASE_MF5CX','Suspension','Supervisor','Resolved','Fine',501065.94,'Pending','Negotiating','Moderate','Full','Completed','Special','Minor','Urgent','Refresher','Hybrid','Archived','Complete','Normal','Restricted','Prohibited','INV_T6AGE'
'ENF_4YKL7','CASE_D67XP','Warning','Compliance','Pending','Warning',225292.08,'Pending','Negotiating','Moderate','Full','Not Required','Special','No','Urgent','Refresher','Manual','Current','Missing','Highly Sensitive','Restricted','Prohibited','INV_NA0LB'
'ENF_7JTWT','CASE_GRTQ2','Warning','Compliance','Resolved','Warning',598193.52,'Pending','Negotiating','Severe','Full','Pending','Special','Minor','Yes','Refresher','Hybrid','Current','Partial','Normal','Internal','Limited','INV_SS9QZ'
'ENF_GUK2Q','CASE_YVYAW','Restriction','Supervisor','In Progress','Fine',693890.09,'Pending','Negotiating','Minimal','Partial','Pending','Special','No','No','Comprehensive','Hybrid','Current','Missing','Sensitive','Internal','Limited','INV_AT7U5'
'ENF_GSGAN','CASE_RDSZ6','Suspension','Legal','In Progress','Fine',498052.75,'Pending','Negotiating','Moderate','Partial','Not Required','Special','No','Yes','Comprehensive','Hybrid','Current','Complete','Highly Sensitive','Public','Limited','INV_KPVLA'
'ENF_ZUE2D','CASE_89XWR','Restriction','Supervisor','Resolved','Fine',883111.45,'Active','Negotiating','Minimal','Full','Pending','Special','Minor','Yes','Comprehensive','Manual','Deleted','Partial','Normal','Public','Allowed','INV_EMVK2'
'ENF_SJ34Y','CASE_BARXN','Warning','Compliance','Pending','Fine',209517.82,'Active','Negotiating','Severe','Full','Not Required','Special','No','Urgent','Comprehensive','Hybrid','Archived','Complete','Highly Sensitive','Restricted','Prohibited','INV_JJQOV'
'ENF_MAWNG','CASE_D0EC4','Warning','Supervisor','Resolved','Warning',20665.17,'Pending','Negotiating','Severe','Full','Not Required','Special','Minor','No','Refresher','Automated','Deleted','Missing','Highly Sensitive','Internal','Limited','INV_W6WZS'
'ENF_R6WZN','CASE_FIOSW','Restriction','Legal','Resolved','Warning',67810.12,'Pending','Negotiating','Moderate','Partial','Pending','Blackout','No','Urgent','Comprehensive','Hybrid','Deleted','Missing','Highly Sensitive','Internal','Prohibited','INV_LG29Q'
'ENF_L20IK','CASE_7QN3E','Suspension','Supervisor','Pending','Fine',580318.45,'Pending','Negotiating','Minimal','Partial','Completed','Special','No','No','Refresher','Automated','Current','Missing','Sensitive','Restricted','Prohibited','INV_WFGTE'
'ENF_XU24J','CASE_SDHPO','Warning','Legal','Resolved','Warning',990563.69,'Active','Settled','Minimal','Partial','Pending','Special','Major','Yes','Refresher','Automated','Current','Missing','Sensitive','Restricted','Prohibited','INV_NXS5F'
'ENF_KDZJC','CASE_WZRMK','Suspension','Supervisor','In Progress','Warning',111061.02,'Pending','Negotiating','Minimal','Full','Not Required','Special','Major','No','Refresher','Manual','Deleted','Complete','Normal','Public','Limited','INV_7047W'
'ENF_YAMME','CASE_YUYZN','Restriction','Supervisor','Pending','Fine',195214.32,'Pending','Negotiating','Moderate','Partial','Completed','Special','Major','Urgent','Comprehensive','Manual','Current','Partial','Sensitive','Restricted','Limited','INV_98QWT'
'ENF_7H5F0','CASE_3A4VB','Warning','Compliance','In Progress','Ban',965799.47,'Pending','Negotiating','Moderate','Full','Pending','Special','No','No','Refresher','Hybrid','Archived','Complete','Sensitive','Restricted','Limited','INV_51JGP'
'ENF_QNJ10','CASE_EJIBB','Restriction','Legal','Resolved','Warning',881253.09,'Pending','Negotiating','Moderate','Full','Completed','Special','Major','Urgent','Comprehensive','Automated','Deleted','Partial','Sensitive','Public','Prohibited','INV_CPR1M'
'ENF_LBCFP','CASE_XNRY6','Warning','Legal','Resolved','Warning',238035.62,'Active','Negotiating','Minimal','Partial','Not Required','Special','No','No','Refresher','Hybrid','Deleted','Partial','Highly Sensitive','Restricted','Prohibited','INV_BT4VT'
'ENF_X378E','CASE_CLWDW','Suspension','Supervisor','Resolved','Warning',944069.78,'Pending','Negotiating','Severe','Partial','Pending','Special','No','Urgent','Comprehensive','Hybrid','Current','Complete','Normal','Restricted','Allowed','INV_MU043'
'ENF_P4LT3','CASE_VRNIH','Suspension','Compliance','In Progress','Ban',236932.26,'Pending','Negotiating','Moderate','Partial','Not Required','Special','No','Yes','Refresher','Hybrid','Current','Complete','Highly Sensitive','Public','Limited','INV_O6CWT'
'ENF_24YDQ','CASE_7J69B','Suspension','Supervisor','Pending','Warning',287216.93,'Pending','Settled','Severe','Partial','Not Required','Special','Major','No','Refresher','Automated','Current','Missing','Normal','Public','Prohibited','INV_1XXP1'
'ENF_T18K3','CASE_666QN','Warning','Supervisor','Pending','Warning',660151.78,'Pending','Negotiating','Severe','Partial','Completed','Special','Minor','Urgent','Comprehensive','Hybrid','Deleted','Complete','Highly Sensitive','Public','Prohibited','INV_53ZYP'
'ENF_6CQ2G','CASE_77WGX','Restriction','Supervisor','Pending','Warning',343131.53,'Active','Negotiating','Minimal','Partial','Pending','Blackout','Major','No','Refresher','Hybrid','Current','Missing','Normal','Internal','Allowed','INV_TP94P'
'ENF_M4VUV','CASE_838X7','Warning','Supervisor','In Progress','Ban',795453.28,'Active','Negotiating','Severe','Partial','Pending','Special','Minor','No','Refresher','Manual','Current','Partial','Sensitive','Internal','Allowed','INV_VJ99S'
'ENF_8UCUD','CASE_FBRBG','Restriction','Supervisor','In Progress','Ban',863621.39,'Pending','Negotiating','Severe','Partial','Completed','Special','No','Yes','Refresher','Manual','Archived','Complete','Highly Sensitive','Public','Prohibited','INV_7JSIB'
'ENF_UF00G','CASE_BTF22','Suspension','Compliance','In Progress','Fine',837301.99,'Pending','Negotiating','Minimal','Full','Not Required','Blackout','Major','No','Refresher','Hybrid','Current','Partial','Sensitive','Public','Limited','INV_DW2K8'
'ENF_7KY8P','CASE_TXATZ','Suspension','Supervisor','Pending','Warning',571999.63,'Active','Negotiating','Severe','Full','Completed','Special','Major','Yes','Refresher','Hybrid','Archived','Missing','Sensitive','Restricted','Limited','INV_M0S8Z'
'ENF_V8EMQ','CASE_CXFXJ','Warning','Supervisor','Pending','Warning',275394.70,'Active','Settled','Minimal','Partial','Completed','Blackout','Major','Urgent','Refresher','Hybrid','Current','Complete','Sensitive','Internal','Prohibited','INV_BWRLD'
'ENF_TUZU3','CASE_KJBU5','Warning','Compliance','Pending','Warning',826689.28,'Pending','Settled','Severe','Partial','Not Required','Blackout','Major','Yes','Refresher','Automated','Archived','Partial','Highly Sensitive','Public','Prohibited','INV_7ZKD5'
'ENF_1KG16','CASE_OEPF2','Warning','Supervisor','In Progress','Warning',216961.47,'Pending','Negotiating','Moderate','Full','Completed','Special','No','No','Comprehensive','Manual','Archived','Complete','Highly Sensitive','Internal','Prohibited','INV_CJLVG'
'ENF_Q5S89','CASE_PYMIR','Warning','Legal','In Progress','Fine',900366.08,'Pending','Settled','Severe','Partial','Completed','Special','Major','Yes','Refresher','Manual','Archived','Complete','Highly Sensitive','Restricted','Limited','INV_L0ZZ0'
'ENF_7FRGN','CASE_TE7AY','Restriction','Supervisor','Resolved','Ban',658377.20,'Pending','Negotiating','Minimal','Partial','Completed','Special','No','No','Refresher','Manual','Deleted','Complete','Sensitive','Public','Allowed','INV_IMT4N'
'ENF_RZ33O','CASE_MEOOQ','Suspension','Compliance','In Progress','Fine',680334.20,'Pending','Negotiating','Minimal','Full','Pending','Special','Minor','Yes','Refresher','Automated','Deleted','Complete','Normal','Public','Allowed','INV_NPAIQ'
'ENF_MUJ77','CASE_TYGL6','Warning','Legal','In Progress','Fine',83763.28,'Active','Settled','Moderate','Partial','Not Required','Special','Major','Urgent','Refresher','Manual','Current','Partial','Highly Sensitive','Public','Allowed','INV_GT5ZN'
'ENF_NGF9Y','CASE_KBVGY','Suspension','Supervisor','In Progress','Warning',622651.91,'Active','Settled','Moderate','Partial','Not Required','Special','No','Yes','Comprehensive','Manual','Deleted','Partial','Normal','Restricted','Allowed','INV_W7QFA'
'ENF_ENKSJ','CASE_YOK1L','Suspension','Supervisor','Pending','Ban',120142.49,'Active','Negotiating','Moderate','Partial','Pending','Special','No','Urgent','Comprehensive','Manual','Deleted','Missing','Highly Sensitive','Internal','Prohibited','INV_QUD4F'
'ENF_H70JJ','CASE_VJ1OE','Restriction','Legal','Pending','Ban',79322.24,'Active','Negotiating','Minimal','Partial','Pending','Blackout','Major','Urgent','Comprehensive','Hybrid','Current','Partial','Sensitive','Internal','Prohibited','INV_6SSSW'
'ENF_K1X0E','CASE_DQSHB','Warning','Supervisor','Resolved','Ban',222838.35,'Pending','Negotiating','Minimal','Partial','Not Required','Blackout','Major','Yes','Refresher','Manual','Archived','Partial','Sensitive','Internal','Limited','INV_MQXL0'
'ENF_305LA','CASE_0T2CS','Warning','Compliance','Resolved','Fine',229613.03,'Pending','Negotiating','Severe','Partial','Not Required','Special','No','No','Refresher','Hybrid','Deleted','Complete','Normal','Public','Allowed','INV_PU521'
'ENF_CY6LG','CASE_XZ372','Suspension','Supervisor','Pending','Warning',674443.73,'Pending','Negotiating','Moderate','Full','Not Required','Special','Major','Urgent','Refresher','Manual','Current','Partial','Highly Sensitive','Restricted','Allowed','INV_BLPAY'
'ENF_UN754','CASE_FRCYZ','Warning','Supervisor','Pending','Warning',868933.41,'Active','Negotiating','Severe','Partial','Pending','Blackout','Minor','Urgent','Refresher','Automated','Archived','Missing','Highly Sensitive','Internal','Allowed','INV_WBSK6'
'ENF_LD2SD','CASE_3HEQK','Warning','Compliance','In Progress','Fine',694624.09,'Pending','Negotiating','Severe','Partial','Pending','Special','No','Yes','Refresher','Automated','Current','Partial','Normal','Internal','Prohibited','INV_9KWLE'
'ENF_H7B8P','CASE_3UMX1','Suspension','Compliance','Resolved','Warning',572159.78,'Pending','Negotiating','Severe','Full','Pending','Special','No','Urgent','Refresher','Hybrid','Archived','Complete','Normal','Restricted','Allowed','INV_ECB39'
'ENF_6DXPT','CASE_CKN4R','Warning','Compliance','Pending','Warning',357277.96,'Pending','Negotiating','Severe','Full','Not Required','Blackout','Minor','No','Comprehensive','Manual','Deleted','Missing','Highly Sensitive','Restricted','Allowed','INV_1P0I8'
'ENF_XFQTE','CASE_PA7BU','Suspension','Supervisor','In Progress','Warning',299648.73,'Active','Negotiating','Severe','Partial','Completed','Special','Major','Urgent','Refresher','Automated','Archived','Partial','Normal','Public','Prohibited','INV_4Q9JK'
'ENF_TK1OJ','CASE_Y8Y3R','Suspension','Supervisor','Resolved','Ban',224601.92,'Pending','Negotiating','Moderate','Partial','Completed','Special','No','Yes','Comprehensive','Automated','Deleted','Missing','Normal','Public','Allowed','INV_GHQC5'
'ENF_XIMBI','CASE_W2SF8','Warning','Supervisor','In Progress','Warning',584366.53,'Active','Negotiating','Severe','Partial','Pending','Special','Minor','Urgent','Comprehensive','Hybrid','Archived','Complete','Normal','Internal','Prohibited','INV_RAFLN'
'ENF_W9FY1','CASE_5ZJDT','Warning','Compliance','Pending','Warning',241701.30,'Active','Negotiating','Moderate','Partial','Pending','Blackout','Minor','Urgent','Refresher','Hybrid','Current','Complete','Normal','Restricted','Allowed','INV_I96LZ'
'ENF_HVCFF','CASE_V6VVK','Warning','Supervisor','Resolved','Warning',803466.49,'Active','Settled','Minimal','Partial','Not Required','Special','No','No','Refresher','Manual','Current','Missing','Sensitive','Restricted','Prohibited','INV_DQIYJ'
'ENF_SXBB2','CASE_HCGOK','Warning','Supervisor','In Progress','Warning',67136.38,'Pending','Settled','Moderate','Partial','Not Required','Special','Minor','Urgent','Refresher','Manual','Deleted','Partial','Highly Sensitive','Restricted','Limited','INV_CSAL5'
'ENF_KIYNO','CASE_I731D','Warning','Supervisor','In Progress','Warning',7222.20,'Pending','Negotiating','Moderate','Partial','Completed','Blackout','No','Yes','Refresher','Hybrid','Deleted','Complete','Highly Sensitive','Public','Limited','INV_ZM8KY'
'ENF_58JWI','CASE_Q542U','Suspension','Supervisor','Pending','Fine',592379.47,'Active','Negotiating','Severe','Partial','Not Required','Special','Major','No','Comprehensive','Manual','Current','Complete','Normal','Public','Limited','INV_TAI6H'
'ENF_N7U2T','CASE_U3LTC','Warning','Supervisor','Pending','Warning',84693.37,'Pending','Negotiating','Moderate','Partial','Pending','Blackout','No','No','Comprehensive','Manual','Current','Partial','Normal','Public','Allowed','INV_B5G47'
'ENF_X69E1','CASE_MHMTT','Warning','Supervisor','Pending','Ban',307265.00,'Pending','Negotiating','Minimal','Partial','Not Required','Special','No','Urgent','Comprehensive','Hybrid','Deleted','Partial','Sensitive','Public','Allowed','INV_ZP73H'
'ENF_DYMAY','CASE_XJCM4','Warning','Legal','Resolved','Fine',493723.70,'Pending','Settled','Minimal','Partial','Pending','Blackout','Minor','No','Comprehensive','Manual','Deleted','Missing','Normal','Public','Limited','INV_53X4M'
'ENF_Q4YOK','CASE_RXZ40','Warning','Supervisor','Resolved','Ban',552990.05,'Pending','Negotiating','Moderate','Full','Not Required','Special','No','No','Refresher','Hybrid','Current','Missing','Sensitive','Restricted','Allowed','INV_PFU0B'
'ENF_7EC7X','CASE_SCC0B','Suspension','Compliance','In Progress','Warning',747402.80,'Pending','Settled','Minimal','Partial','Not Required','Special','Minor','Urgent','Refresher','Automated','Current','Complete','Sensitive','Restricted','Prohibited','INV_YOPHC'
'ENF_VO8OB','CASE_A68AD','Warning','Supervisor','In Progress','Ban',984345.30,'Pending','Settled','Minimal','Partial','Pending','Blackout','Major','Yes','Refresher','Automated','Deleted','Complete','Highly Sensitive','Restricted','Allowed','INV_LRO42'
'ENF_OJ422','CASE_O72L8','Suspension','Compliance','Pending','Warning',420118.14,'Pending','Settled','Moderate','Partial','Pending','Blackout','Major','No','Refresher','Automated','Current','Missing','Normal','Public','Allowed','INV_YO8VV'
'ENF_KW3ID','CASE_MOAJM','Warning','Compliance','Pending','Warning',847626.25,'Active','Negotiating','Moderate','Partial','Pending','Special','Minor','Yes','Refresher','Automated','Archived','Missing','Normal','Restricted','Limited','INV_1MISS'
'ENF_Y8Y9H','CASE_5DI76','Warning','Legal','Pending','Fine',810605.11,'Pending','Negotiating','Minimal','Partial','Not Required','Blackout','Major','Urgent','Refresher','Hybrid','Archived','Complete','Highly Sensitive','Public','Prohibited','INV_P2NTJ'
'ENF_8V1TN','CASE_K9OVY','Restriction','Supervisor','Resolved','Warning',745454.62,'Pending','Settled','Minimal','Partial','Completed','Special','No','No','Refresher','Manual','Archived','Complete','Sensitive','Public','Allowed','INV_EMCWL'
'ENF_HTCI6','CASE_RRN57','Warning','Compliance','In Progress','Warning',305310.41,'Active','Settled','Minimal','Partial','Pending','Special','Minor','Yes','Comprehensive','Manual','Current','Complete','Sensitive','Public','Prohibited','INV_VJJCH'
'ENF_OZXHC','CASE_E8I5A','Warning','Legal','Resolved','Fine',277163.39,'Pending','Negotiating','Minimal','Full','Not Required','Special','Minor','No','Refresher','Automated','Deleted','Missing','Sensitive','Restricted','Allowed','INV_NYYL4'
'ENF_XA8FR','CASE_9UBDD','Warning','Compliance','Resolved','Fine',357185.15,'Pending','Negotiating','Minimal','Partial','Not Required','Special','Major','Urgent','Refresher','Automated','Current','Complete','Normal','Internal','Prohibited','INV_4MAKB'
'ENF_LDU1K','CASE_KAPJP','Restriction','Compliance','Resolved','Ban',455995.15,'Pending','Negotiating','Minimal','Partial','Not Required','Special','Minor','No','Refresher','Hybrid','Deleted','Missing','Normal','Restricted','Allowed','INV_B8ZW2'
'ENF_RR7XQ','CASE_UBOS9','Restriction','Supervisor','In Progress','Warning',453720.79,'Pending','Negotiating','Severe','Full','Completed','Blackout','Minor','No','Refresher','Hybrid','Current','Missing','Normal','Public','Allowed','INV_N4HY8'
'ENF_SKV6H','CASE_1H7F1','Warning','Supervisor','In Progress','Fine',987860.40,'Active','Settled','Severe','Partial','Not Required','Blackout','Major','No','Refresher','Manual','Archived','Complete','Sensitive','Internal','Allowed','INV_5HGC1'
'ENF_03ZC9','CASE_12CES','Restriction','Supervisor','Pending','Warning',366216.57,'Pending','Settled','Moderate','Partial','Pending','Blackout','No','Yes','Comprehensive','Hybrid','Archived','Complete','Sensitive','Internal','Allowed','INV_L2MWK'
'ENF_MWVOG','CASE_H4AQN','Restriction','Compliance','Resolved','Warning',880609.63,'Pending','Negotiating','Minimal','Partial','Pending','Special','Minor','No','Comprehensive','Automated','Archived','Partial','Highly Sensitive','Restricted','Limited','INV_GA6RE'
'ENF_Z009O','CASE_V2EAO','Restriction','Supervisor','Pending','Warning',862406.75,'Pending','Settled','Moderate','Full','Pending','Blackout','Minor','Urgent','Comprehensive','Manual','Current','Partial','Normal','Public','Limited','INV_D0XKO'
'ENF_G0XKN','CASE_98A5L','Restriction','Compliance','In Progress','Warning',621163.32,'Pending','Settled','Severe','Partial','Not Required','Blackout','Major','Yes','Refresher','Hybrid','Current','Partial','Sensitive','Public','Prohibited','INV_VOY7X'
'ENF_80BQB','CASE_YA67U','Suspension','Legal','Resolved','Warning',394913.90,'Active','Negotiating','Minimal','Full','Not Required','Special','Minor','No','Comprehensive','Hybrid','Archived','Complete','Highly Sensitive','Internal','Limited','INV_CGBA6'
'ENF_KBFEZ','CASE_CVV3F','Warning','Legal','Resolved','Warning',128575.56,'Pending','Negotiating','Severe','Partial','Completed','Special','No','Urgent','Refresher','Manual','Current','Partial','Sensitive','Restricted','Allowed','INV_NLWZ0'
'ENF_TH8PO','CASE_EKCAN','Suspension','Supervisor','Resolved','Ban',890583.39,'Pending','Settled','Minimal','Partial','Not Required','Blackout','Minor','Yes','Refresher','Hybrid','Current','Complete','Normal','Internal','Allowed','INV_MFFIA'
'ENF_Q6AQH','CASE_VLT10','Warning','Compliance','In Progress','Warning',267152.90,'Pending','Negotiating','Severe','Partial','Not Required','Blackout','Minor','Urgent','Refresher','Automated','Current','Partial','Sensitive','Public','Limited','INV_VOCO2'
'ENF_PXYRR','CASE_SLTSS','Warning','Supervisor','In Progress','Fine',273934.67,'Pending','Negotiating','Moderate','Partial','Completed','Blackout','No','Yes','Refresher','Hybrid','Current','Missing','Sensitive','Internal','Limited','INV_RU095'
'ENF_1YTJU','CASE_GALST','Warning','Supervisor','In Progress','Warning',12334.75,'Pending','Settled','Moderate','Partial','Not Required','Special','Minor','Urgent','Comprehensive','Automated','Deleted','Partial','Sensitive','Public','Prohibited','INV_N99LZ'
'ENF_P3WUS','CASE_0A94G','Suspension','Legal','Pending','Warning',584548.31,'Active','Settled','Moderate','Partial','Not Required','Special','Major','Yes','Refresher','Automated','Archived','Missing','Sensitive','Restricted','Allowed','INV_66YXG'
'ENF_MB0NR','CASE_4V66R','Warning','Supervisor','Resolved','Ban',994421.67,'Pending','Negotiating','Minimal','Full','Not Required','Special','No','No','Comprehensive','Hybrid','Deleted','Partial','Normal','Public','Limited','INV_4VDUW'
'ENF_GWWFV','CASE_AUKAH','Warning','Legal','Pending','Warning',10474.19,'Active','Negotiating','Severe','Full','Pending','Special','Major','No','Comprehensive','Automated','Archived','Complete','Highly Sensitive','Public','Prohibited','INV_UYEI0'
'ENF_0W6A2','CASE_EBUYD','Warning','Compliance','Resolved','Warning',751950.68,'Pending','Negotiating','Severe','Partial','Completed','Special','Minor','Yes','Refresher','Manual','Current','Missing','Highly Sensitive','Internal','Prohibited','INV_VSPUA'
'ENF_LYBEG','CASE_3BQ1Z','Restriction','Compliance','In Progress','Warning',904610.80,'Pending','Settled','Severe','Full','Not Required','Blackout','No','Urgent','Comprehensive','Manual','Archived','Complete','Highly Sensitive','Internal','Allowed','INV_YZDMF'
'ENF_K5H0V','CASE_JISJM','Warning','Legal','Pending','Warning',627368.48,'Pending','Settled','Minimal','Partial','Not Required','Special','No','Urgent','Comprehensive','Manual','Current','Complete','Sensitive','Restricted','Allowed','INV_FXC3C'
'ENF_CUV67','CASE_KC1OY','Warning','Compliance','In Progress','Ban',296931.26,'Pending','Settled','Severe','Partial','Completed','Blackout','Minor','Urgent','Refresher','Automated','Current','Complete','Normal','Public','Limited','INV_L3KSG'
'ENF_A2GRB','CASE_1DEXQ','Suspension','Supervisor','In Progress','Warning',990438.22,'Pending','Settled','Severe','Full','Pending','Special','No','Yes','Comprehensive','Automated','Current','Missing','Normal','Public','Prohibited','INV_XH6WE'
'ENF_EKHWQ','CASE_GNMJW','Warning','Supervisor','Pending','Ban',339818.04,'Pending','Settled','Moderate','Full','Pending','Special','Major','Urgent','Comprehensive','Manual','Archived','Partial','Normal','Internal','Allowed','INV_VBD08'
'ENF_U30F7','CASE_Z4HW1','Warning','Compliance','In Progress','Warning',686468.67,'Active','Negotiating','Moderate','Full','Not Required','Special','No','Yes','Refresher','Manual','Deleted','Partial','Sensitive','Public','Limited','INV_ZY4YC'
'ENF_B56C6','CASE_IU1AL','Suspension','Supervisor','Resolved','Fine',550693.82,'Active','Settled','Moderate','Partial','Pending','Special','Major','No','Comprehensive','Hybrid','Archived','Missing','Normal','Restricted','Prohibited','INV_DYJCL'
'ENF_GWW1L','CASE_JYB2E','Warning','Supervisor','Resolved','Ban',411137.55,'Active','Settled','Moderate','Partial','Not Required','Blackout','Major','Yes','Refresher','Manual','Current','Complete','Normal','Restricted','Prohibited','INV_G7V7Y'
'ENF_VHS2X','CASE_CT9SB','Warning','Legal','Resolved','Warning',816875.70,'Pending','Negotiating','Minimal','Partial','Pending','Blackout','No','Urgent','Refresher','Manual','Deleted','Missing','Normal','Internal','Allowed','INV_03WXH'
'ENF_1KT60','CASE_C53NT','Warning','Supervisor','In Progress','Fine',754438.06,'Active','Settled','Minimal','Partial','Completed','Special','Minor','Urgent','Refresher','Manual','Archived','Complete','Normal','Restricted','Limited','INV_DAL7X'
'ENF_2MORE','CASE_N9JAQ','Suspension','Supervisor','Resolved','Ban',273949.49,'Pending','Negotiating','Severe','Full','Completed','Special','Major','Yes','Comprehensive','Hybrid','Deleted','Missing','Highly Sensitive','Restricted','Prohibited','INV_ENIPZ'
'ENF_WFDQX','CASE_RGCXF','Warning','Compliance','Pending','Ban',28191.08,'Pending','Settled','Severe','Partial','Completed','Special','No','Urgent','Refresher','Hybrid','Deleted','Partial','Highly Sensitive','Restricted','Prohibited','INV_HFARH'
'ENF_FWT9U','CASE_COI4E','Warning','Compliance','Pending','Fine',876244.59,'Active','Negotiating','Moderate','Full','Completed','Special','Minor','Yes','Refresher','Hybrid','Current','Complete','Sensitive','Public','Prohibited','INV_6MVMI'
'ENF_J8UDU','CASE_NGE4L','Warning','Supervisor','Pending','Fine',489533.35,'Pending','Settled','Minimal','Partial','Pending','Blackout','Minor','No','Comprehensive','Automated','Archived','Complete','Sensitive','Public','Prohibited','INV_AB0ZO'
'ENF_7EZY3','CASE_AYSAY','Warning','Supervisor','Resolved','Warning',629489.77,'Pending','Settled','Moderate','Full','Not Required','Blackout','Major','Yes','Refresher','Manual','Archived','Complete','Normal','Restricted','Limited','INV_43MSI'
'ENF_IOTEE','CASE_IQ0SZ','Suspension','Compliance','Resolved','Warning',772518.35,'Pending','Negotiating','Severe','Partial','Pending','Blackout','Major','Yes','Refresher','Manual','Current','Complete','Sensitive','Restricted','Limited','INV_I4F2L'
