'SENT_3Y14Z','IT864985',-0.84,-0.66,13,47.85,26.63,4.0600,0.5200,0.3400,96.9300,'Moderate','Earnings','Post-market',35.79,NULL
'SENT_LORGJ','IT577758',-0.34,-0.80,29,31.23,82.45,3.8800,4.1600,0.9300,46.2300,'Moderate','Earnings','Pre-market',20.82,NULL
'SENT_14MHE','IT788089',0.26,0.69,5,7.56,41.16,4.1100,4.2500,1.5200,26.3700,'High','Restructuring','Post-market',61.83,NULL
'SENT_FDTX3','IT467555',0.49,0.72,2,22.90,66.58,13.3900,3.3100,0.9400,67.5300,'High','Earnings','Pre-market',16.15,NULL
'SENT_QST29','IT530833',-0.03,-0.91,23,14.14,17.45,14.2900,4.6800,0.5000,4.2600,'Moderate','Earnings','Intraday',13.22,NULL
'SENT_J3VHV','IT455040',0.79,0.61,23,37.48,8.28,6.4100,1.1000,1.2500,11.3300,'Moderate','M&A','Pre-market',60.81,NULL
'SENT_M5HPF','IT209153',-0.95,-0.47,8,11.90,70.27,8.8100,3.9000,0.5300,29.9200,'Moderate','M&A','Pre-market',20.60,NULL
'SENT_OUK5X','IT615169',-0.92,0.73,23,39.24,18.23,2.2500,2.8700,0.9200,39.0400,'Moderate','Earnings','Post-market',59.08,NULL
'SENT_4B868','IT168169',0.81,-0.97,10,23.61,13.60,3.4800,0.2000,1.5400,68.7500,'Moderate','Earnings','Intraday',25.87,NULL
'SENT_86QR9','IT939054',-0.94,0.37,0,5.12,39.86,0.9100,2.2300,0.1800,11.6800,'Moderate','Restructuring','Post-market',71.09,NULL
'SENT_HD9WP','IT157611',0.68,-0.45,27,46.16,56.25,7.2100,0.6200,1.4600,34.4100,'Moderate','Earnings','Pre-market',38.16,NULL
'SENT_VQ4UU','IT170655',-0.01,-0.89,0,28.74,67.86,3.8900,3.5100,0.5800,20.5800,'Moderate','M&A','Post-market',64.15,NULL
'SENT_PBK3U','IT676337',0.24,0.82,6,28.07,26.44,8.3900,3.0000,1.2500,22.3300,'Moderate','Restructuring','Pre-market',16.23,NULL
'SENT_3W17O','IT324931',0.73,-0.71,7,1.85,26.83,11.7600,1.6000,1.9200,96.3200,'Moderate','Earnings','Intraday',63.01,NULL
'SENT_9PFA3','IT248045',0.49,0.51,22,29.44,50.07,6.5100,3.1200,0.5300,71.1500,'Moderate','Restructuring','Intraday',63.08,NULL
'SENT_KKFB1','IT229929',0.08,0.35,2,28.32,23.11,0.4500,0.0300,0.5500,55.8000,'High','Earnings','Intraday',72.10,NULL
'SENT_ZK4MD','IT234976',0.64,0.70,3,13.07,50.95,4.6300,1.9000,1.5500,25.8200,'Moderate','Earnings','Intraday',40.61,NULL
'SENT_1W7D1','IT467415',-0.19,0.17,9,41.93,19.49,8.3400,1.1300,0.6200,75.9300,'Moderate','Earnings','Pre-market',72.43,NULL
'SENT_4VL3W','IT104871',-0.38,0.80,8,23.75,38.06,14.0600,1.0300,1.2200,29.6400,'Moderate','M&A','Intraday',50.37,NULL
'SENT_PT0DL','IT351068',-0.24,0.10,10,36.04,30.59,7.9300,2.6100,1.2900,6.0800,'High','Earnings','Post-market',29.95,NULL
'SENT_6G5TB','IT492402',-0.10,0.50,5,17.60,57.43,8.0800,0.0800,1.1900,35.8300,'High','Earnings','Intraday',28.88,NULL
'SENT_72X1I','IT290712',-0.44,-0.99,20,32.29,26.02,3.7100,1.8500,1.2600,57.6200,'Moderate','Earnings','Pre-market',41.03,NULL
'SENT_CE29A','IT677891',-0.86,0.31,27,45.68,6.63,15.2200,4.9600,1.8800,62.8300,'Moderate','Restructuring','Intraday',2.54,NULL
'SENT_7AI2A','IT385303',-0.54,0.16,21,47.02,51.29,17.5100,0.5200,0.4300,22.5400,'Moderate','Earnings','Post-market',54.25,NULL
'SENT_NVB2S','IT959260',-0.41,-0.46,2,1.46,58.23,17.5200,2.3900,1.5700,44.4900,'High','Restructuring','Post-market',10.81,NULL
'SENT_CSKZ8','IT662422',0.02,-0.11,21,29.17,86.03,12.0300,1.2800,0.2400,98.8900,'Moderate','M&A','Post-market',66.84,NULL
'SENT_ETK8Q','IT448514',0.56,0.20,1,5.42,27.05,2.8200,2.1300,2.0000,4.5900,'Moderate','Earnings','Intraday',15.57,NULL
'SENT_Z4YUV','IT664456',-0.35,0.90,6,19.38,35.64,2.1500,1.6000,1.3900,87.4600,'High','Earnings','Intraday',2.68,NULL
'SENT_ADI0P','IT241895',-0.46,-0.05,7,5.79,74.98,6.3100,1.6000,0.2900,18.3300,'Moderate','Earnings','Intraday',10.41,NULL
'SENT_8AHGV','IT477795',0.91,-0.62,18,44.80,1.93,3.1900,4.0800,0.8600,93.5700,'Moderate','Earnings','Post-market',98.68,NULL
'SENT_6VDC9','IT834237',-0.48,0.81,0,37.96,34.46,19.3200,4.0200,0.8700,24.7000,'Moderate','Earnings','Pre-market',11.14,NULL
'SENT_PF9EO','IT409835',0.95,0.78,21,32.90,32.85,9.6200,2.9800,0.8400,62.8500,'High','Restructuring','Pre-market',59.01,NULL
'SENT_BU0SN','IT494729',0.31,-0.14,1,28.69,16.10,7.0100,1.1900,0.4500,37.3900,'High','Restructuring','Intraday',29.33,NULL
'SENT_JOGWX','IT581099',-0.68,0.78,7,9.10,12.14,4.7900,0.0200,0.1700,60.5400,'Moderate','Earnings','Pre-market',10.15,NULL
'SENT_S6QZT','IT147784',-0.49,-0.87,27,30.16,85.45,16.8200,2.9500,1.7900,81.2200,'Moderate','Earnings','Intraday',21.40,NULL
'SENT_SQMEH','IT251136',-0.58,0.03,22,24.47,30.21,1.3000,3.9500,1.8200,93.1100,'Moderate','Earnings','Intraday',26.80,NULL
'SENT_1O3X4','IT929894',-0.35,-0.98,5,2.32,62.75,7.1300,1.3100,0.3500,77.9200,'Moderate','M&A','Post-market',23.73,NULL
'SENT_VMWUY','IT566852',-0.40,0.02,23,26.53,35.32,18.8000,3.2000,0.5200,35.9900,'Moderate','M&A','Post-market',27.36,NULL
'SENT_PL96O','IT448173',0.72,0.88,3,43.62,1.80,14.5900,4.3800,1.9800,17.4400,'Moderate','M&A','Post-market',44.21,NULL
'SENT_US2ZS','IT929408',-0.64,-0.10,23,11.37,63.20,9.4700,4.0500,1.6000,57.8600,'High','Earnings','Pre-market',86.47,NULL
'SENT_KNZOL','IT695095',0.36,-0.98,9,36.52,0.19,17.8000,1.8700,0.3300,51.6400,'Moderate','M&A','Pre-market',17.15,NULL
'SENT_VZMCQ','IT563290',-0.23,0.47,6,14.11,42.88,5.3600,2.0500,1.1200,14.1600,'Moderate','Restructuring','Post-market',21.10,NULL
'SENT_G1QMY','IT388724',0.58,0.58,28,30.32,38.62,1.8400,2.1500,1.7900,35.0900,'Moderate','Restructuring','Post-market',99.64,NULL
'SENT_IQ2FE','IT850443',-0.39,-0.29,3,32.34,39.01,3.3600,3.6600,1.2500,48.7600,'Moderate','Earnings','Post-market',49.91,NULL
'SENT_ELPML','IT798845',-0.07,0.96,8,16.54,84.55,9.6200,1.6600,0.5200,50.5400,'Moderate','Earnings','Post-market',16.70,NULL
'SENT_WWPZG','IT735515',-0.37,0.20,23,48.89,18.06,2.0500,3.0900,0.6700,87.4800,'High','M&A','Post-market',51.22,NULL
'SENT_LC22G','IT601727',-0.50,-0.29,6,25.44,87.60,10.6200,4.0100,1.8200,89.2700,'Moderate','Restructuring','Intraday',94.93,NULL
'SENT_YIRG0','IT995973',-0.86,-0.43,12,6.23,32.99,17.7200,0.7000,1.5100,30.9800,'Moderate','Restructuring','Intraday',38.82,NULL
'SENT_KHVHO','IT980450',0.38,-0.67,27,29.65,82.18,4.6100,2.4000,0.1600,25.8200,'High','Restructuring','Intraday',16.10,NULL
'SENT_MS253','IT472155',0.70,0.66,22,29.72,52.20,15.5700,3.9200,0.6200,30.9600,'Moderate','Earnings','Post-market',55.95,NULL
'SENT_36BJP','IT427173',-0.66,-0.05,22,8.10,29.36,0.8500,1.7000,0.5500,18.6400,'Moderate','M&A','Pre-market',82.86,NULL
'SENT_VJQOR','IT155848',0.59,0.58,17,10.55,41.23,15.9200,1.7900,0.4000,35.7400,'Moderate','Earnings','Pre-market',55.17,NULL
'SENT_C9UA2','IT966764',-0.04,-0.56,8,18.40,67.07,19.3100,1.4800,1.1900,91.3500,'High','Earnings','Post-market',66.33,NULL
'SENT_3O0AL','IT658762',-0.82,-0.46,13,16.92,89.00,13.8500,2.2600,0.1300,83.3200,'Moderate','Earnings','Intraday',93.78,NULL
'SENT_1D053','IT872417',-0.59,-0.19,10,46.49,52.60,13.7400,3.7800,1.4700,63.7400,'High','Earnings','Post-market',51.50,NULL
'SENT_4YI34','IT788668',-0.77,-0.19,29,32.78,26.63,2.1800,0.6500,1.5400,83.4300,'Moderate','Earnings','Pre-market',12.52,NULL
'SENT_55IZ9','IT728332',0.95,-0.28,16,35.46,55.19,10.5100,3.2200,0.8500,51.6400,'Moderate','Restructuring','Pre-market',82.01,NULL
'SENT_OQ3S1','IT149726',0.42,-0.84,15,18.53,7.56,15.7700,0.8800,0.9500,39.9300,'Moderate','M&A','Post-market',86.32,NULL
'SENT_VRMTH','IT451518',-0.03,-0.91,23,0.05,85.64,14.4400,1.9000,1.6900,49.6100,'Moderate','Earnings','Pre-market',33.39,NULL
'SENT_A7KEO','IT149583',-0.42,0.54,26,25.84,35.13,11.5700,1.7400,0.5900,23.3900,'High','M&A','Pre-market',6.41,NULL
'SENT_SKD08','IT434694',0.94,0.36,30,49.04,42.95,4.5400,0.9800,0.5800,79.9600,'Moderate','Restructuring','Intraday',46.06,NULL
'SENT_91G8W','IT753952',0.47,-0.23,13,19.84,60.69,1.2100,2.0300,0.1600,48.0800,'Moderate','Restructuring','Post-market',25.89,NULL
'SENT_012AH','IT112603',0.51,0.69,22,48.89,38.34,5.0000,3.6300,0.3000,30.1600,'High','Earnings','Post-market',56.88,NULL
'SENT_4XTBP','IT245382',0.13,-0.86,10,30.62,69.18,12.6900,2.0900,1.6300,52.0700,'Moderate','Earnings','Pre-market',82.82,NULL
'SENT_YLXR9','IT768227',-0.12,-0.92,1,43.80,67.47,7.4200,1.6800,0.6600,46.0800,'Moderate','Restructuring','Pre-market',64.48,NULL
'SENT_74XDX','IT911768',0.06,0.83,30,0.64,37.62,5.9100,2.5500,1.6500,11.8300,'Moderate','M&A','Intraday',17.59,NULL
'SENT_PJS2H','IT306940',0.28,-0.11,18,9.72,28.80,18.7200,3.1200,1.7400,55.2600,'High','Earnings','Post-market',43.09,NULL
'SENT_VOGKC','IT125476',-0.91,-0.67,1,12.57,23.76,0.2000,0.5800,1.9700,91.9500,'Moderate','Restructuring','Pre-market',81.05,NULL
'SENT_MBL79','IT523967',-0.24,-0.34,18,30.75,8.04,0.8000,4.6000,0.6900,11.1500,'Moderate','Earnings','Intraday',56.82,NULL
'SENT_NFX0U','IT748744',0.34,0.26,3,48.11,87.82,15.0500,4.9900,0.1400,36.4200,'High','Restructuring','Pre-market',81.01,NULL
'SENT_C8DT8','IT429095',0.48,-0.09,8,28.73,82.33,14.2100,4.3000,0.1500,71.0400,'Moderate','M&A','Intraday',51.36,NULL
'SENT_EK4IU','IT289209',-0.13,-0.58,24,47.52,0.86,14.1300,3.1500,1.2200,65.9300,'High','Restructuring','Intraday',44.31,NULL
'SENT_RRGR4','IT464326',0.86,-0.55,17,43.07,75.94,13.8900,0.6300,0.3500,57.3600,'Moderate','M&A','Pre-market',1.93,NULL
'SENT_7LF9G','IT233007',-0.76,-0.68,1,15.27,58.62,4.2600,0.2900,1.5700,11.1500,'Moderate','Earnings','Post-market',4.59,NULL
'SENT_WYOQB','IT792212',-0.61,-0.20,12,40.14,51.90,13.3500,4.4900,0.2400,38.6100,'Moderate','Earnings','Pre-market',36.70,NULL
'SENT_T7YUH','IT624914',-0.82,0.02,22,17.13,21.82,1.2000,2.1300,0.7600,1.6200,'Moderate','M&A','Intraday',24.25,NULL
'SENT_FL952','IT855238',-0.85,-0.23,26,49.74,51.78,4.4600,2.1300,0.8600,9.0800,'Moderate','M&A','Pre-market',4.18,NULL
'SENT_4B3JO','IT531442',0.67,0.32,10,12.05,44.61,12.0400,1.5000,1.3200,14.9000,'Moderate','M&A','Intraday',27.89,NULL
'SENT_IMHYP','IT881667',-0.39,0.30,11,21.12,30.97,12.5600,3.4600,0.2500,59.0400,'Moderate','M&A','Intraday',15.68,NULL
'SENT_RUIIE','IT858933',-1.00,-0.29,21,24.22,19.38,15.4500,0.3400,1.0000,32.8700,'Moderate','Restructuring','Pre-market',35.60,NULL
'SENT_6WRD6','IT413878',0.86,-0.04,25,45.24,51.34,5.8300,2.4300,0.5100,5.5200,'High','Restructuring','Pre-market',16.88,NULL
'SENT_XZJC2','IT449767',0.53,-0.75,29,45.19,44.19,9.3800,0.7800,1.8200,80.7600,'Moderate','Restructuring','Post-market',75.15,NULL
'SENT_NLDTV','IT435325',-0.09,-0.13,24,18.00,42.58,4.0600,0.5000,0.5900,38.9600,'Moderate','Restructuring','Pre-market',29.62,NULL
'SENT_82E29','IT887613',-0.27,-0.85,9,30.42,84.81,15.7300,1.7200,1.7500,92.0600,'Moderate','Restructuring','Pre-market',15.93,NULL
'SENT_EC1RJ','IT156102',0.63,-0.99,27,41.77,17.49,16.2100,4.9000,0.7200,20.4800,'Moderate','Earnings','Pre-market',77.78,NULL
'SENT_HOP2N','IT767761',0.11,0.78,14,3.65,16.77,19.7700,4.8000,0.1200,25.5100,'High','Earnings','Post-market',1.75,NULL
'SENT_QFWRI','IT325030',-0.57,0.41,8,42.89,23.18,12.4900,1.3700,0.2700,47.0600,'Moderate','M&A','Post-market',7.78,NULL
'SENT_C9DDK','IT574000',0.29,-0.12,14,19.11,16.57,0.6500,3.5600,0.7500,48.1100,'Moderate','M&A','Intraday',55.48,NULL
'SENT_EKOAL','IT621247',-0.32,-0.70,8,19.85,51.21,16.5100,0.9100,1.0900,98.0200,'Moderate','Earnings','Post-market',89.34,NULL
'SENT_RFIF3','IT933334',0.14,-0.39,17,6.44,87.26,8.9000,1.3400,1.6700,48.8300,'Moderate','Earnings','Pre-market',82.81,NULL
'SENT_CJ796','IT713578',0.13,-0.38,9,2.76,7.20,17.2700,4.0000,1.7100,40.5600,'Moderate','M&A','Pre-market',94.83,NULL
'SENT_RKJRR','IT561739',0.73,0.52,30,31.93,75.33,0.4800,2.3500,0.5200,13.2200,'High','Restructuring','Pre-market',37.59,NULL
'SENT_5EPIF','IT462615',0.27,-0.41,25,16.33,16.00,3.7100,2.6400,1.1400,41.7300,'Moderate','Earnings','Pre-market',28.50,NULL
'SENT_BG6TZ','IT939642',-0.08,-0.84,15,9.44,42.76,7.5200,2.3000,1.8600,74.6700,'Moderate','Earnings','Post-market',83.60,NULL
'SENT_26ARX','IT864060',0.55,-0.89,13,10.83,83.13,13.7200,3.2200,0.7700,3.2000,'High','Restructuring','Intraday',60.67,NULL
'SENT_KGDX1','IT126050',0.77,-0.53,25,19.53,49.43,17.9500,3.7700,1.6900,18.0700,'High','M&A','Pre-market',47.83,NULL
'SENT_YOQRW','IT254298',-0.22,0.95,10,5.07,24.05,7.2500,4.1200,1.0900,65.6100,'High','Earnings','Intraday',5.02,NULL
'SENT_69XSX','IT375511',0.08,-0.52,1,1.11,24.34,3.8200,3.2300,1.9400,88.8200,'High','Restructuring','Pre-market',73.30,NULL
'SENT_OC9A9','IT914714',-0.51,0.55,24,48.14,75.11,15.3400,1.7800,0.5300,0.2800,'Moderate','Restructuring','Post-market',11.31,NULL
'SENT_COUZ9','IT832888',-0.14,0.27,26,8.08,1.09,16.0400,1.5600,1.3500,32.8800,'High','M&A','Intraday',52.90,NULL
'SENT_UDWFN','IT886802',-0.47,-0.28,16,7.86,77.23,15.2600,2.9100,0.2100,23.5700,'Moderate','Restructuring','Intraday',51.80,NULL
'SENT_9H4JO','IT324427',-0.39,0.99,4,6.13,36.25,3.4700,2.6700,0.5400,56.3800,'Moderate','Restructuring','Pre-market',50.06,NULL
'SENT_8ADGX','IT530921',-0.60,-0.42,17,18.51,45.47,17.1000,0.3300,1.4200,72.9100,'Moderate','Restructuring','Intraday',31.66,NULL
'SENT_LIMLJ','IT732556',0.09,0.45,4,4.47,33.15,12.4200,4.7700,1.9600,64.2400,'High','Earnings','Intraday',87.88,NULL
'SENT_6ULHT','IT751232',0.69,-0.61,15,9.05,81.81,13.8600,1.9800,1.2500,31.1800,'Moderate','Earnings','Intraday',57.78,NULL
'SENT_X7HWT','IT468970',-0.19,0.80,23,31.33,81.90,19.2200,2.0700,0.8900,66.0000,'Moderate','Earnings','Intraday',6.85,NULL
'SENT_XQ3Y3','IT859923',-0.92,0.66,15,35.28,19.60,3.6600,0.4700,1.4900,51.2900,'High','Earnings','Intraday',17.23,NULL
'SENT_LB3VP','IT115568',-0.91,0.49,26,45.86,46.49,11.3300,1.2200,1.3000,88.4800,'High','Earnings','Intraday',39.06,NULL
'SENT_7MX84','IT678643',0.43,0.64,25,21.74,57.76,9.8400,0.8500,1.8600,54.7700,'High','Earnings','Pre-market',12.44,NULL
'SENT_8RE7Y','IT759505',-0.14,0.71,25,38.15,89.56,16.8000,1.3100,1.4500,47.8600,'Moderate','Earnings','Pre-market',15.28,NULL
'SENT_UOF90','IT808898',0.98,0.02,9,11.59,56.69,14.9700,4.3600,1.2500,17.5400,'Moderate','Earnings','Pre-market',24.05,NULL
'SENT_QN87P','IT183513',0.81,-0.91,29,10.86,2.08,19.9400,0.8100,1.3600,2.6400,'Moderate','Earnings','Post-market',66.31,NULL
'SENT_7HW7T','IT289820',-0.86,-0.07,27,43.40,25.49,8.5700,0.1300,1.8300,59.9300,'Moderate','M&A','Post-market',6.17,NULL
'SENT_86BIX','IT637972',0.19,-0.45,1,1.55,49.72,10.9800,2.6400,1.0400,84.0200,'High','Restructuring','Post-market',46.14,NULL
'SENT_W1UHL','IT594560',0.58,0.56,27,18.59,53.24,13.8100,2.4500,0.4800,98.0800,'Moderate','Restructuring','Intraday',72.00,NULL
'SENT_XRTUF','IT320078',0.98,0.82,4,9.03,19.29,10.1200,4.8500,1.5100,64.0100,'High','Restructuring','Post-market',38.44,NULL
'SENT_8XFZ0','IT874510',0.35,-0.78,28,40.13,51.48,18.4000,1.2100,0.4200,72.0200,'Moderate','Earnings','Post-market',98.36,NULL
'SENT_YOCN5','IT921537',0.82,-0.06,23,41.31,10.57,12.2000,3.4500,0.7600,72.5200,'Moderate','Earnings','Intraday',34.15,NULL
'SENT_P4UWE','IT324520',0.87,0.35,28,38.10,62.63,15.3600,3.7500,0.9600,87.5100,'High','Earnings','Intraday',47.82,NULL
'SENT_MMWTB','IT199704',0.48,0.23,22,48.12,11.86,11.3100,2.5800,0.1500,9.1200,'Moderate','Earnings','Post-market',62.85,NULL
'SENT_745Q2','IT746074',-0.04,-0.88,18,38.84,3.67,19.1100,1.6000,1.2000,18.7500,'High','Earnings','Post-market',54.76,NULL
'SENT_BF50C','IT446350',-0.79,0.81,3,34.21,43.73,12.8100,1.6200,0.5400,36.7900,'High','Restructuring','Post-market',78.33,NULL
'SENT_687LI','IT853947',0.84,-0.83,7,48.92,48.01,10.4000,2.5800,1.7100,62.4100,'Moderate','M&A','Post-market',27.66,NULL
'SENT_316OQ','IT800422',0.00,-0.98,9,24.13,76.96,17.9700,0.1700,1.5000,57.9100,'Moderate','Earnings','Intraday',65.10,NULL
'SENT_TC3XC','IT736483',0.04,-0.75,26,38.29,36.48,1.8400,1.6300,1.2900,32.5900,'High','M&A','Post-market',99.39,NULL
'SENT_IH1JC','IT869899',-0.81,-0.81,28,39.55,5.37,14.6700,1.8200,1.2700,14.0700,'Moderate','Restructuring','Intraday',43.25,NULL
'SENT_UQT33','IT137326',-0.48,0.42,27,27.84,49.55,10.7800,4.9100,1.6300,4.9400,'Moderate','M&A','Post-market',1.82,NULL
'SENT_8XUHE','IT460962',0.37,-0.32,0,5.71,52.84,15.5900,0.6900,1.5500,59.9000,'High','Earnings','Pre-market',6.32,NULL
'SENT_RNQXB','IT985468',-0.93,-0.70,27,17.61,56.73,3.3400,4.5800,0.6000,44.1400,'Moderate','M&A','Post-market',47.32,NULL
'SENT_0J7Q8','IT984936',0.64,-0.53,18,4.10,86.01,4.3000,2.4900,1.3600,24.7400,'Moderate','M&A','Intraday',96.08,NULL
'SENT_Y8H5Y','IT555877',0.70,-0.37,23,41.19,33.72,10.7500,3.8800,0.2700,5.9800,'Moderate','Earnings','Pre-market',40.86,NULL
'SENT_7PNXO','IT637468',-0.18,-0.89,20,34.51,84.65,4.3100,0.5800,0.6300,90.5200,'High','M&A','Pre-market',81.40,NULL
'SENT_H38SJ','IT508963',-0.73,-0.21,26,32.48,19.13,2.5600,2.3100,0.6500,31.4400,'Moderate','Earnings','Pre-market',69.20,NULL
'SENT_ZCWFS','IT826897',-0.40,0.83,3,7.85,9.23,12.4700,0.5700,0.5600,9.0300,'Moderate','Earnings','Post-market',54.50,NULL
'SENT_OPLMF','IT827414',-0.88,0.54,14,3.12,26.87,4.0700,0.2300,1.0500,98.8300,'High','Restructuring','Pre-market',96.38,NULL
'SENT_WZ9M3','IT583608',0.79,-0.84,25,24.86,76.93,12.8000,3.1500,1.8900,41.8100,'High','Earnings','Intraday',22.37,NULL
'SENT_9G73R','IT241599',0.61,0.52,10,48.72,45.77,1.1500,0.1400,0.4800,27.1100,'Moderate','Earnings','Post-market',36.46,NULL
'SENT_RTCWC','IT837965',-0.32,0.41,5,47.80,20.54,10.5000,3.2500,1.5200,64.4200,'Moderate','Earnings','Post-market',21.70,NULL
'SENT_D5IOF','IT161596',-0.94,-0.52,19,40.07,6.37,5.2800,1.2200,0.6600,31.5500,'Moderate','Earnings','Pre-market',18.73,NULL
'SENT_MDSAZ','IT804517',-0.73,-0.30,5,16.62,52.70,17.8200,1.2700,1.7500,4.1700,'Moderate','Restructuring','Intraday',92.10,NULL
'SENT_GTM37','IT924492',-0.67,-0.87,27,5.33,19.96,7.9000,3.5600,0.8300,32.9800,'High','Earnings','Intraday',48.13,NULL
'SENT_ZSG6L','IT623201',0.36,0.28,30,43.58,58.66,15.4600,2.0800,1.1700,33.7000,'High','Earnings','Intraday',75.68,NULL
'SENT_GL1RW','IT882612',-0.10,0.50,14,9.31,54.33,16.5600,3.9600,1.5200,91.4500,'High','Earnings','Post-market',86.33,NULL
'SENT_41FMA','IT175946',-0.24,0.00,17,9.94,86.23,13.6900,4.6700,0.8500,31.0400,'Moderate','Earnings','Pre-market',13.85,NULL
'SENT_ECOPW','IT145818',-0.76,0.60,11,16.39,41.24,4.6300,3.7400,1.7500,1.1100,'High','Earnings','Pre-market',17.08,NULL
'SENT_MD8G3','IT827188',0.97,0.56,12,27.53,68.32,1.8300,2.4400,1.2600,13.5900,'Moderate','Earnings','Post-market',28.71,NULL
'SENT_30BPR','IT863228',-0.95,-0.60,1,32.50,63.57,9.4900,0.3300,1.3800,87.8600,'Moderate','Earnings','Intraday',8.96,NULL
'SENT_01KYB','IT304404',0.05,0.54,15,49.57,48.54,6.3600,4.8600,0.4100,62.5300,'Moderate','Earnings','Pre-market',11.79,NULL
'SENT_NWYXC','IT650563',0.25,0.69,30,26.85,48.03,12.5400,1.0700,0.3600,54.7200,'Moderate','Restructuring','Pre-market',64.17,NULL
'SENT_NUEY3','IT107126',0.61,-0.46,18,15.12,74.63,7.4100,1.0400,1.8900,34.4100,'High','Earnings','Pre-market',22.52,NULL
'SENT_Z6Q6W','IT253042',-0.26,0.13,21,30.36,77.82,4.3600,4.1200,0.4400,48.1500,'Moderate','Earnings','Pre-market',5.44,NULL
'SENT_C0LRZ','IT269747',-0.89,-0.12,11,32.17,56.71,16.6500,3.1500,0.8800,74.7600,'High','Earnings','Intraday',19.66,NULL
'SENT_18824','IT171486',0.11,0.15,4,19.28,11.82,6.2500,0.6100,0.5000,67.6800,'High','Earnings','Intraday',10.49,NULL
'SENT_TG4FZ','IT910843',0.45,0.28,13,15.14,66.11,1.7400,1.5200,1.3500,87.4200,'High','Earnings','Pre-market',19.53,NULL
'SENT_KMHPI','IT701999',-0.17,0.36,7,43.43,82.36,15.7400,3.2000,0.9600,61.4100,'High','Earnings','Intraday',83.83,NULL
'SENT_4Y8NC','IT750653',0.94,0.46,14,10.73,23.90,9.6800,4.6800,1.1200,24.7000,'High','Earnings','Intraday',65.26,NULL
'SENT_V0RE5','IT270166',0.55,-0.91,2,5.02,13.37,10.7800,1.5300,1.9200,97.9200,'Moderate','Earnings','Post-market',77.81,NULL
'SENT_4ATL6','IT827813',0.81,0.10,29,9.67,46.57,11.3100,3.4900,1.1600,78.8800,'High','M&A','Post-market',69.62,NULL
'SENT_1EKOH','IT721699',-0.04,-0.08,25,29.87,0.58,0.4300,0.7300,1.7400,84.9700,'High','Earnings','Intraday',17.27,NULL
'SENT_532DA','IT757403',0.88,0.03,28,39.13,56.83,9.3700,1.8100,0.6600,20.7300,'Moderate','M&A','Intraday',86.41,NULL
'SENT_OGEMJ','IT694285',0.16,0.01,23,21.49,52.55,4.2600,3.9300,0.3300,94.0300,'High','Earnings','Post-market',34.43,NULL
'SENT_36FG1','IT737861',0.69,-0.84,5,39.32,86.63,17.0500,4.3600,1.2100,9.9800,'Moderate','M&A','Intraday',13.87,NULL
'SENT_KWV36','IT229535',-0.05,-0.29,17,46.61,52.96,4.2900,0.9600,0.5400,74.4200,'Moderate','Earnings','Intraday',22.39,NULL
'SENT_TFK4N','IT721698',-0.58,-0.30,26,23.97,69.14,13.4000,2.6900,0.4800,41.5500,'High','Earnings','Pre-market',98.44,NULL
'SENT_J21BC','IT122994',0.12,-0.87,3,1.46,6.77,15.4400,1.4600,0.3600,76.6500,'Moderate','M&A','Intraday',61.36,NULL
'SENT_HQXFM','IT749386',-0.86,0.76,17,6.55,12.46,13.6800,1.9800,0.8100,97.3300,'Moderate','Earnings','Pre-market',66.56,NULL
'SENT_YRK6W','IT217148',-0.83,0.38,14,18.53,40.80,15.8700,2.3300,1.8300,67.0100,'High','Earnings','Intraday',46.46,NULL
'SENT_SX7Z6','IT515504',0.94,0.80,18,30.88,15.26,5.6300,2.8400,1.9800,75.2800,'Moderate','Restructuring','Pre-market',70.77,NULL
'SENT_NFXBU','IT715937',0.30,-0.74,29,1.50,10.47,2.0600,0.4800,1.4700,82.5500,'High','Earnings','Pre-market',53.79,NULL
'SENT_9DOE8','IT906339',0.11,-0.74,18,10.98,70.48,13.8400,4.9200,1.5600,16.8500,'Moderate','M&A','Pre-market',4.47,NULL
'SENT_ERLU0','IT794845',0.58,-0.08,11,46.39,6.09,15.0000,2.2100,1.5900,88.1800,'High','Earnings','Intraday',67.30,NULL
'SENT_3VQ9V','IT464620',-0.98,-0.42,23,34.06,3.84,10.9400,4.2900,0.6700,52.3600,'Moderate','Earnings','Pre-market',9.50,NULL
'SENT_T483H','IT114363',0.03,-0.89,18,1.04,28.22,17.8600,0.0500,0.8500,89.9300,'Moderate','Earnings','Pre-market',71.40,NULL
'SENT_B9WYL','IT429694',-0.96,0.72,6,40.07,21.61,18.9800,3.9400,1.3000,38.7000,'Moderate','Earnings','Pre-market',24.59,NULL
'SENT_FN8OP','IT109586',-0.22,0.90,15,29.78,45.34,14.7000,2.9000,0.8600,72.3100,'Moderate','Earnings','Intraday',80.37,NULL
'SENT_66CY4','IT276782',-0.81,-0.03,6,48.05,14.46,10.4900,0.4100,1.4200,75.8200,'Moderate','Earnings','Intraday',93.91,NULL
'SENT_89PB3','IT941515',-0.26,0.76,15,9.54,68.34,10.1300,2.8400,0.7100,63.7500,'Moderate','Restructuring','Post-market',43.01,NULL
'SENT_ASLOK','IT587403',0.61,0.72,23,37.08,3.02,12.2600,3.6800,0.8200,20.6800,'High','Restructuring','Pre-market',92.02,NULL
