'INV_CNEZ0','CASE_QC8LG','Active',8.2400,98.6600,69.6600,'Pending','11',1,'Multiple','Personal','Irregular',3,6.2500,0.29,'Moderate','Partial','SENT_S46F3'
'INV_VDITT','CASE_PHVFC','Preliminary',65.4300,99.1400,20.8000,'Pending','7',1,'Multiple','Personal','Regular',47,31.9200,0.04,'Weak','Incomplete','SENT_G4D9H'
'INV_OIWEN','CASE_QO860','Preliminary',24.4000,17.6100,8.4100,'Pending','3',2,'Multiple','Business','Regular',20,83.9100,0.99,'Strong','Complete','SENT_40RXW'
'INV_KLJGC','CASE_UWMVK','Preliminary',21.5600,43.6500,87.1800,'Partial','13',1,'Phone','Business','Regular',41,93.6000,0.63,'Weak','Complete','SENT_34OIF'
'INV_55SAZ','CASE_13KI5','Preliminary',91.5300,60.2600,14.0500,'Partial','7',0,'Email','Business','Regular',12,78.6700,0.27,'Moderate','Incomplete','SENT_GTOWK'
'INV_4XK8T','CASE_BQXDU','Preliminary',39.2700,36.6800,75.9900,'Partial','0',4,'Email','Business','Regular',4,66.7900,0.21,'Strong','Partial','SENT_4IJRE'
'INV_3IK3S','CASE_U3038','Active',78.8900,61.0600,43.7000,'Pending','17',3,'Email','Business','Regular',39,8.5100,0.84,'Weak','Partial','SENT_YO81F'
'INV_81IUA','CASE_XO167','Preliminary',26.2600,34.0800,68.4600,'Pending','2',0,'Phone','Personal','Regular',35,1.7900,0.77,'Moderate','Incomplete','SENT_0ACI6'
'INV_WVHW0','CASE_V9G8M','Active',81.4900,67.1200,2.2600,'Complete','1',3,'Phone','Business','Regular',20,52.0300,0.55,'Weak','Incomplete','SENT_CN104'
'INV_098L0','CASE_JT4IU','Preliminary',23.5300,80.6500,70.1800,'Complete','0',4,'Phone','Business','Irregular',16,4.5500,0.41,'Moderate','Incomplete','SENT_H2C0T'
'INV_M4HJU','CASE_ET680','Preliminary',78.5400,26.5500,73.0400,'Complete','10',1,'Phone','Business','Irregular',30,65.8400,0.42,'Strong','Incomplete','SENT_6N59R'
'INV_PP4OK','CASE_9QWX5','Preliminary',11.5000,90.5600,99.7400,'Complete','0',4,'Multiple','Business','Regular',9,70.2700,0.13,'Strong','Complete','SENT_1FUKQ'
'INV_8H3DL','CASE_EXBT3','Active',4.5700,77.7000,50.2600,'Partial','12',1,'Multiple','Personal','Regular',27,42.2300,0.90,'Strong','Incomplete','SENT_ISM3F'
'INV_Z6YCH','CASE_2IO84','Active',56.3900,50.7200,82.2300,'Complete','2',4,'Multiple','Business','Regular',39,84.1500,0.20,'Moderate','Incomplete','SENT_31AE7'
'INV_MBFW1','CASE_GXU9S','Active',57.4700,66.0000,44.5400,'Partial','10',5,'Multiple','Personal','Regular',14,22.1900,0.10,'Weak','Complete','SENT_HXB9F'
'INV_9EXPL','CASE_O37R3','Preliminary',67.4900,64.0000,21.7700,'Complete','16',0,'Email','Business','Regular',29,78.3200,0.85,'Strong','Complete','SENT_DNLPF'
'INV_VO5CX','CASE_3PYN1','Active',79.1000,4.7800,32.1600,'Pending','16',5,'Multiple','Personal','Regular',38,60.2100,0.72,'Strong','Partial','SENT_AEB08'
'INV_C04L9','CASE_PLE6M','Active',47.8900,22.6700,63.6600,'Partial','7',0,'Phone','Business','Regular',37,52.6900,0.43,'Strong','Complete','SENT_64NN0'
'INV_LNO1W','CASE_CVD7B','Preliminary',7.0000,66.1000,9.2900,'Pending','14',5,'Multiple','Personal','Irregular',21,22.3400,0.03,'Strong','Partial','SENT_BOYTH'
'INV_XO2Q5','CASE_8VJLG','Preliminary',3.8300,53.1100,71.7100,'Partial','8',3,'Email','Personal','Regular',34,15.5700,0.01,'Moderate','Partial','SENT_JD96X'
'INV_05W98','CASE_R6KV9','Preliminary',0.2700,48.5100,65.5100,'Pending','18',0,'Multiple','Business','Regular',43,47.3100,0.80,'Moderate','Partial','SENT_R7WYI'
'INV_TZIB0','CASE_78DXB','Active',60.9300,87.5300,17.6500,'Complete','20',4,'Multiple','Personal','Regular',6,45.1300,0.72,'Weak','Complete','SENT_5O9CD'
'INV_SW5P5','CASE_8UX6B','Preliminary',49.0600,22.2000,33.4800,'Partial','13',5,'Multiple','Business','Irregular',5,48.5000,0.69,'Weak','Incomplete','SENT_BB4GJ'
'INV_R2YVB','CASE_YXM48','Preliminary',58.9400,51.7500,78.1400,'Partial','7',2,'Multiple','Business','Regular',7,62.2200,0.35,'Strong','Complete','SENT_V59VX'
'INV_CEKF9','CASE_X5WTJ','Active',82.4000,67.3200,23.5600,'Partial','0',0,'Multiple','Personal','Regular',27,24.3400,0.65,'Moderate','Complete','SENT_VN80W'
'INV_ZQGH7','CASE_WH2YF','Preliminary',53.5400,87.1300,98.1100,'Complete','20',2,'Phone','Business','Irregular',5,13.4200,0.25,'Strong','Complete','SENT_MT9O7'
'INV_7E8SM','CASE_APEOS','Preliminary',43.5600,39.3000,51.3500,'Pending','2',5,'Email','Personal','Regular',32,86.1800,0.39,'Strong','Partial','SENT_BP9J9'
'INV_HZRDA','CASE_JYI66','Active',2.1600,10.1000,25.1000,'Partial','9',3,'Phone','Business','Regular',5,87.0900,0.48,'Strong','Complete','SENT_OYYTH'
'INV_IVZ07','CASE_082PB','Preliminary',53.0300,66.0700,22.8500,'Complete','16',0,'Multiple','Personal','Irregular',40,80.5200,0.08,'Moderate','Complete','SENT_PYHPE'
'INV_G3O30','CASE_VB8EB','Preliminary',79.7200,82.3200,59.8500,'Pending','19',0,'Phone','Business','Regular',33,47.3800,0.65,'Weak','Incomplete','SENT_L2D2R'
'INV_PBZAZ','CASE_MSKNB','Preliminary',78.2600,34.6100,45.8100,'Pending','7',3,'Multiple','Business','Regular',33,85.5000,0.87,'Moderate','Complete','SENT_3Y14Z'
'INV_VMYK0','CASE_CLG33','Preliminary',28.1200,51.8800,72.5700,'Pending','12',0,'Multiple','Business','Regular',2,93.4600,0.91,'Strong','Complete','SENT_LORGJ'
'INV_1AA6V','CASE_LO3ZN','Active',95.6900,63.9200,99.3600,'Complete','19',1,'Phone','Personal','Regular',25,85.8900,0.21,'Weak','Partial','SENT_14MHE'
'INV_5KWRK','CASE_O4AT5','Preliminary',62.2400,8.1800,29.5300,'Pending','4',1,'Phone','Business','Regular',44,24.3400,0.03,'Strong','Complete','SENT_FDTX3'
'INV_WS4Y7','CASE_RC7CO','Preliminary',62.9000,75.1900,41.2800,'Complete','16',4,'Phone','Business','Regular',37,22.8100,0.93,'Weak','Incomplete','SENT_QST29'
'INV_2V2RM','CASE_JWH5F','Active',41.8900,96.2800,82.6800,'Pending','0',4,'Multiple','Business','Irregular',34,34.4300,0.91,'Moderate','Incomplete','SENT_J3VHV'
'INV_A4SJC','CASE_HFMPL','Preliminary',82.3100,99.0200,20.9400,'Pending','18',5,'Phone','Business','Irregular',6,32.5200,0.89,'Moderate','Complete','SENT_M5HPF'
'INV_9W8V0','CASE_K8GMD','Preliminary',48.1800,39.6500,16.4900,'Pending','9',4,'Multiple','Business','Irregular',2,77.1000,0.53,'Moderate','Partial','SENT_OUK5X'
'INV_SB5N1','CASE_L46HW','Preliminary',47.4200,2.6200,19.6600,'Pending','20',4,'Multiple','Business','Regular',28,67.1400,0.65,'Moderate','Partial','SENT_4B868'
'INV_I9N33','CASE_33HTQ','Preliminary',17.7200,62.5800,50.8800,'Partial','2',2,'Multiple','Business','Regular',26,9.0700,0.39,'Weak','Complete','SENT_86QR9'
'INV_2PMAZ','CASE_H23JL','Preliminary',1.4700,3.4300,28.5500,'Pending','9',0,'Multiple','Business','Regular',20,53.9500,0.67,'Strong','Partial','SENT_HD9WP'
'INV_429DQ','CASE_9TK83','Preliminary',25.4900,5.0900,91.1200,'Partial','19',5,'Phone','Business','Regular',34,86.6000,0.45,'Weak','Complete','SENT_VQ4UU'
'INV_TYBBZ','CASE_WEOKV','Preliminary',99.1600,20.9900,39.4900,'Pending','2',2,'Phone','Business','Regular',48,30.2500,0.96,'Moderate','Incomplete','SENT_PBK3U'
'INV_9TYOM','CASE_8GQOF','Preliminary',80.6000,55.9100,32.8600,'Partial','11',2,'Multiple','Business','Irregular',38,24.8000,0.36,'Strong','Partial','SENT_3W17O'
'INV_P9FNK','CASE_S7PJT','Preliminary',57.7000,70.7000,70.7300,'Partial','5',3,'Multiple','Personal','Irregular',15,3.3100,0.93,'Moderate','Complete','SENT_9PFA3'
'INV_7FD09','CASE_412QY','Active',29.3500,67.2100,82.5000,'Pending','6',0,'Phone','Business','Regular',40,41.3800,0.34,'Weak','Incomplete','SENT_KKFB1'
'INV_YXRK4','CASE_QLQOZ','Preliminary',94.3600,32.8300,84.3900,'Partial','5',5,'Email','Personal','Regular',28,40.8600,0.80,'Moderate','Partial','SENT_ZK4MD'
'INV_MSFGX','CASE_9WWWQ','Preliminary',4.8200,87.2000,50.2700,'Pending','19',1,'Email','Personal','Irregular',40,39.0900,0.44,'Moderate','Incomplete','SENT_1W7D1'
'INV_A9N8S','CASE_O52XN','Preliminary',94.8300,52.9900,66.6700,'Pending','12',2,'Phone','Business','Irregular',47,88.3500,0.15,'Weak','Complete','SENT_4VL3W'
'INV_VUHC8','CASE_4GMS6','Active',23.3100,86.9500,78.8900,'Complete','14',2,'Phone','Business','Regular',30,59.6800,0.97,'Moderate','Complete','SENT_PT0DL'
'INV_7FAZO','CASE_7TPD2','Active',60.4000,59.8800,55.4000,'Pending','18',4,'Multiple','Business','Regular',42,86.7700,0.44,'Moderate','Partial','SENT_6G5TB'
'INV_IP7SF','CASE_UZ9FK','Preliminary',36.1400,36.1600,24.3600,'Partial','3',5,'Email','Personal','Regular',11,10.0800,0.90,'Strong','Complete','SENT_72X1I'
'INV_TDW35','CASE_BWO4G','Preliminary',69.7400,56.9700,19.3100,'Partial','9',0,'Multiple','Business','Regular',19,65.7400,0.30,'Weak','Incomplete','SENT_CE29A'
'INV_N2U7K','CASE_HPRP6','Preliminary',71.6700,94.7300,50.9100,'Partial','17',2,'Email','Business','Regular',10,39.6700,0.65,'Moderate','Partial','SENT_7AI2A'
'INV_VUFWK','CASE_IAR19','Active',1.6100,95.2000,17.5300,'Partial','19',3,'Phone','Business','Regular',50,83.8800,0.03,'Strong','Complete','SENT_NVB2S'
'INV_82PIF','CASE_O81GQ','Preliminary',0.7100,23.4600,51.3800,'Complete','4',1,'Email','Business','Regular',19,53.2900,0.09,'Moderate','Complete','SENT_CSKZ8'
'INV_MXJ60','CASE_RZ5WV','Preliminary',72.6000,61.0400,97.8100,'Complete','13',0,'Multiple','Personal','Regular',36,51.0000,0.43,'Strong','Incomplete','SENT_ETK8Q'
'INV_CXSWX','CASE_VU1GW','Preliminary',0.3600,56.1300,80.6900,'Partial','0',2,'Email','Business','Irregular',25,47.0600,0.03,'Moderate','Incomplete','SENT_Z4YUV'
'INV_I320B','CASE_U9356','Preliminary',34.5000,2.8000,71.2200,'Partial','19',3,'Phone','Business','Regular',29,64.7100,0.94,'Strong','Partial','SENT_ADI0P'
'INV_TAKGH','CASE_I0UZN','Preliminary',50.3200,48.7600,70.4000,'Partial','15',4,'Phone','Business','Regular',9,92.6400,0.53,'Weak','Partial','SENT_8AHGV'
'INV_XIEWK','CASE_3NU8H','Preliminary',52.4100,89.6600,56.6500,'Complete','0',2,'Multiple','Business','Regular',7,30.6400,0.09,'Moderate','Complete','SENT_6VDC9'
'INV_IJ8C7','CASE_J67C6','Preliminary',81.0900,28.4700,81.9300,'Pending','14',4,'Email','Personal','Regular',46,87.5700,0.11,'Weak','Incomplete','SENT_PF9EO'
'INV_R4OGF','CASE_W70LJ','Preliminary',56.3200,51.4200,30.2500,'Partial','3',4,'Email','Personal','Irregular',23,20.9600,0.24,'Moderate','Partial','SENT_BU0SN'
'INV_X8PXE','CASE_ULG80','Active',86.7600,21.2100,66.5300,'Complete','10',1,'Multiple','Personal','Regular',27,10.3700,0.37,'Weak','Incomplete','SENT_JOGWX'
'INV_LVH9G','CASE_73CG1','Preliminary',53.2500,33.9700,10.8500,'Partial','13',5,'Email','Personal','Irregular',15,53.3800,0.04,'Strong','Partial','SENT_S6QZT'
'INV_NQ1DU','CASE_9SDKL','Active',7.3800,53.0200,15.7200,'Pending','6',4,'Email','Business','Regular',16,3.7700,0.92,'Strong','Incomplete','SENT_SQMEH'
'INV_AVUR0','CASE_3P3E9','Active',18.7700,68.2200,52.8300,'Pending','17',5,'Multiple','Personal','Irregular',3,84.6300,0.24,'Weak','Complete','SENT_1O3X4'
'INV_E7RT5','CASE_A0NYQ','Preliminary',49.2000,98.3600,7.0400,'Pending','1',2,'Email','Personal','Regular',49,16.8800,0.81,'Strong','Incomplete','SENT_VMWUY'
'INV_QC3F4','CASE_GV6S9','Preliminary',84.3900,59.4100,84.2100,'Complete','8',4,'Email','Business','Irregular',5,45.0900,0.41,'Weak','Partial','SENT_PL96O'
'INV_IKGMV','CASE_P59RZ','Preliminary',5.7500,76.8600,36.4300,'Partial','9',3,'Email','Business','Irregular',32,70.1200,0.64,'Moderate','Complete','SENT_US2ZS'
'INV_BCE7W','CASE_NBHZ3','Preliminary',93.1400,4.2000,10.3300,'Complete','2',2,'Phone','Personal','Regular',7,58.5500,1.00,'Moderate','Incomplete','SENT_KNZOL'
'INV_EVG34','CASE_R0WGR','Preliminary',95.7600,18.9600,49.7300,'Complete','9',1,'Multiple','Business','Regular',41,68.9800,0.15,'Strong','Incomplete','SENT_VZMCQ'
'INV_M0YIG','CASE_N1ZR0','Preliminary',92.2100,99.8800,25.3000,'Partial','16',2,'Phone','Personal','Regular',20,47.5200,0.46,'Moderate','Incomplete','SENT_G1QMY'
'INV_EBVIF','CASE_GQG5J','Preliminary',24.2000,21.4400,11.4600,'Pending','5',4,'Email','Business','Regular',27,50.8300,0.40,'Weak','Partial','SENT_IQ2FE'
'INV_R6VFM','CASE_72CSD','Preliminary',35.9800,32.6700,94.3300,'Partial','2',0,'Multiple','Personal','Regular',29,60.7400,0.02,'Weak','Incomplete','SENT_ELPML'
'INV_KSCDT','CASE_I0M7C','Active',53.0500,11.5700,2.0600,'Complete','19',4,'Multiple','Business','Regular',2,13.5200,0.70,'Weak','Partial','SENT_WWPZG'
'INV_WERIU','CASE_BC36H','Active',80.2600,26.6600,41.8300,'Partial','11',3,'Email','Business','Irregular',43,38.1500,0.10,'Moderate','Partial','SENT_LC22G'
'INV_41J40','CASE_VM22I','Preliminary',75.9600,42.6300,63.7700,'Pending','12',4,'Email','Personal','Regular',21,57.0900,0.31,'Moderate','Partial','SENT_YIRG0'
'INV_203DI','CASE_2KQW4','Preliminary',16.1200,0.1000,85.0100,'Partial','18',0,'Email','Personal','Irregular',19,57.1300,0.72,'Strong','Complete','SENT_KHVHO'
'INV_24CWD','CASE_A2VSX','Preliminary',32.2800,89.2700,14.4600,'Partial','5',1,'Multiple','Personal','Irregular',22,98.5900,0.91,'Moderate','Incomplete','SENT_MS253'
'INV_X7E4L','CASE_S6V96','Preliminary',87.4500,82.1600,58.4500,'Pending','11',4,'Phone','Business','Regular',19,80.5800,0.70,'Moderate','Partial','SENT_36BJP'
'INV_L6372','CASE_51L4B','Preliminary',25.7400,31.7900,85.9400,'Partial','1',2,'Multiple','Personal','Regular',18,72.0600,0.86,'Weak','Complete','SENT_VJQOR'
'INV_053L8','CASE_K75A4','Preliminary',65.2000,2.5100,80.5200,'Pending','18',5,'Multiple','Business','Irregular',29,55.2800,0.32,'Moderate','Partial','SENT_C9UA2'
'INV_BIRUL','CASE_WJHMG','Preliminary',4.6300,34.1800,5.6500,'Complete','1',5,'Multiple','Business','Irregular',46,92.3100,0.56,'Strong','Partial','SENT_3O0AL'
'INV_09SIX','CASE_G3HCF','Active',39.3900,25.3500,95.6500,'Pending','15',5,'Multiple','Business','Regular',30,12.7400,0.06,'Strong','Incomplete','SENT_1D053'
'INV_8KDOZ','CASE_IH5PB','Preliminary',12.9100,86.1000,35.6100,'Pending','7',4,'Multiple','Business','Irregular',19,15.2300,0.56,'Moderate','Incomplete','SENT_4YI34'
'INV_YXFXP','CASE_5DM0O','Active',11.0400,73.0400,94.2600,'Complete','11',2,'Email','Personal','Irregular',26,77.1100,0.29,'Strong','Partial','SENT_55IZ9'
'INV_JHNFC','CASE_GC0R5','Active',24.4900,48.7800,87.1400,'Complete','5',3,'Multiple','Business','Irregular',12,41.6700,0.60,'Moderate','Partial','SENT_OQ3S1'
'INV_GM9I9','CASE_LX6AA','Preliminary',59.3100,75.5100,2.2100,'Pending','11',2,'Multiple','Business','Regular',17,86.6300,0.29,'Moderate','Incomplete','SENT_VRMTH'
'INV_SXJJ0','CASE_TQO10','Preliminary',56.6700,50.9900,24.4000,'Complete','19',2,'Email','Personal','Regular',30,87.4300,0.46,'Strong','Incomplete','SENT_A7KEO'
'INV_L7W1Z','CASE_NS0ZU','Active',22.4600,32.6900,52.6000,'Partial','8',0,'Phone','Business','Regular',42,50.9500,0.52,'Weak','Incomplete','SENT_SKD08'
'INV_SSB6L','CASE_G7UZA','Preliminary',29.0500,89.4200,76.0400,'Partial','15',2,'Phone','Business','Irregular',35,74.5300,0.80,'Weak','Incomplete','SENT_91G8W'
'INV_T6AGE','CASE_MF5CX','Preliminary',13.5300,33.4000,29.9100,'Complete','1',0,'Multiple','Personal','Regular',3,52.5200,0.61,'Weak','Partial','SENT_012AH'
'INV_NA0LB','CASE_D67XP','Preliminary',99.0000,10.6900,66.2700,'Pending','18',4,'Email','Personal','Irregular',19,35.8500,0.86,'Strong','Incomplete','SENT_4XTBP'
'INV_SS9QZ','CASE_GRTQ2','Preliminary',77.2300,1.4500,61.7900,'Partial','17',1,'Phone','Business','Irregular',28,30.4600,0.63,'Weak','Partial','SENT_YLXR9'
'INV_AT7U5','CASE_YVYAW','Active',81.2600,58.8100,99.5700,'Pending','5',1,'Multiple','Personal','Regular',49,82.9800,0.47,'Moderate','Partial','SENT_74XDX'
'INV_KPVLA','CASE_RDSZ6','Preliminary',53.2900,67.6900,98.1000,'Complete','20',1,'Multiple','Business','Irregular',24,97.3900,0.43,'Moderate','Complete','SENT_PJS2H'
'INV_EMVK2','CASE_89XWR','Preliminary',46.1400,7.0200,62.0900,'Complete','2',3,'Multiple','Business','Irregular',27,89.6900,0.86,'Moderate','Partial','SENT_VOGKC'
'INV_JJQOV','CASE_BARXN','Preliminary',96.8400,29.4100,70.9100,'Partial','11',2,'Phone','Business','Regular',32,57.0000,0.94,'Moderate','Partial','SENT_MBL79'
'INV_W6WZS','CASE_D0EC4','Preliminary',93.3300,23.5400,77.7900,'Complete','15',0,'Email','Business','Regular',24,69.0100,0.79,'Strong','Partial','SENT_NFX0U'
'INV_LG29Q','CASE_FIOSW','Preliminary',96.4200,63.9400,63.3700,'Partial','11',2,'Email','Business','Irregular',15,1.6000,0.86,'Strong','Partial','SENT_C8DT8'
'INV_WFGTE','CASE_7QN3E','Preliminary',17.8400,68.9100,13.8600,'Pending','7',3,'Multiple','Business','Regular',49,43.8400,0.25,'Strong','Complete','SENT_EK4IU'
'INV_NXS5F','CASE_SDHPO','Preliminary',41.3100,72.7800,35.1800,'Partial','8',1,'Email','Business','Regular',50,27.4800,0.57,'Moderate','Complete','SENT_RRGR4'
'INV_7047W','CASE_WZRMK','Active',82.0000,23.7400,29.8800,'Complete','14',2,'Multiple','Business','Regular',26,22.7200,0.82,'Weak','Incomplete','SENT_7LF9G'
'INV_98QWT','CASE_YUYZN','Preliminary',72.1600,81.4600,59.9100,'Complete','17',3,'Multiple','Business','Regular',9,30.4200,0.97,'Weak','Incomplete','SENT_WYOQB'
'INV_51JGP','CASE_3A4VB','Preliminary',69.0300,34.6700,17.0200,'Pending','18',5,'Multiple','Business','Irregular',22,44.1400,0.15,'Weak','Incomplete','SENT_T7YUH'
'INV_CPR1M','CASE_EJIBB','Preliminary',33.7100,95.9200,49.4200,'Partial','7',2,'Multiple','Personal','Regular',20,22.6900,0.90,'Moderate','Complete','SENT_FL952'
'INV_BT4VT','CASE_XNRY6','Preliminary',34.2200,78.5200,61.5200,'Complete','3',0,'Multiple','Business','Regular',45,75.0600,0.43,'Weak','Partial','SENT_4B3JO'
'INV_MU043','CASE_CLWDW','Preliminary',51.3100,80.9900,20.3500,'Complete','12',1,'Phone','Personal','Regular',43,27.8300,0.65,'Weak','Incomplete','SENT_IMHYP'
'INV_O6CWT','CASE_VRNIH','Preliminary',46.9900,30.1200,27.4900,'Partial','15',5,'Multiple','Personal','Regular',9,31.5800,0.08,'Weak','Incomplete','SENT_RUIIE'
'INV_1XXP1','CASE_7J69B','Preliminary',77.8300,37.5400,18.0000,'Complete','17',1,'Multiple','Business','Irregular',40,2.1100,0.22,'Moderate','Incomplete','SENT_6WRD6'
'INV_53ZYP','CASE_666QN','Active',70.1900,29.6200,23.9900,'Pending','18',0,'Email','Business','Regular',8,30.0300,0.56,'Weak','Partial','SENT_XZJC2'
'INV_TP94P','CASE_77WGX','Preliminary',18.0100,53.7900,81.5400,'Pending','14',0,'Multiple','Business','Irregular',36,24.3500,0.19,'Moderate','Complete','SENT_NLDTV'
'INV_VJ99S','CASE_838X7','Preliminary',72.5700,40.1100,46.2600,'Partial','11',5,'Multiple','Business','Regular',11,8.0000,0.17,'Moderate','Incomplete','SENT_82E29'
'INV_7JSIB','CASE_FBRBG','Preliminary',15.9200,3.4300,68.3300,'Complete','18',5,'Phone','Personal','Regular',13,97.3600,0.89,'Moderate','Complete','SENT_EC1RJ'
'INV_DW2K8','CASE_BTF22','Preliminary',75.5600,43.2300,91.1900,'Complete','7',4,'Multiple','Personal','Irregular',45,3.2800,0.25,'Weak','Partial','SENT_HOP2N'
'INV_M0S8Z','CASE_TXATZ','Preliminary',6.6200,57.9100,92.1800,'Complete','8',3,'Multiple','Business','Irregular',2,31.3400,0.77,'Weak','Incomplete','SENT_QFWRI'
'INV_BWRLD','CASE_CXFXJ','Active',46.7500,49.5900,42.0900,'Pending','0',3,'Multiple','Business','Regular',6,61.6900,0.25,'Strong','Complete','SENT_C9DDK'
'INV_7ZKD5','CASE_KJBU5','Preliminary',95.2000,65.2200,22.3400,'Partial','13',0,'Multiple','Personal','Irregular',11,29.7100,0.57,'Moderate','Complete','SENT_EKOAL'
'INV_CJLVG','CASE_OEPF2','Preliminary',93.9100,67.4700,14.5000,'Pending','5',3,'Phone','Business','Regular',16,67.5500,0.86,'Moderate','Incomplete','SENT_RFIF3'
'INV_L0ZZ0','CASE_PYMIR','Preliminary',0.9200,55.4600,85.4500,'Partial','19',2,'Email','Personal','Irregular',20,94.4600,0.59,'Strong','Complete','SENT_CJ796'
'INV_IMT4N','CASE_TE7AY','Preliminary',22.2500,39.7400,41.4900,'Pending','12',2,'Multiple','Business','Regular',17,35.2800,0.82,'Moderate','Partial','SENT_RKJRR'
'INV_NPAIQ','CASE_MEOOQ','Preliminary',35.6800,74.5700,85.4900,'Complete','15',2,'Email','Business','Regular',44,65.3600,0.51,'Weak','Incomplete','SENT_5EPIF'
'INV_GT5ZN','CASE_TYGL6','Active',20.3800,7.2700,4.3000,'Pending','10',2,'Multiple','Business','Regular',1,91.0600,0.73,'Strong','Incomplete','SENT_BG6TZ'
'INV_W7QFA','CASE_KBVGY','Preliminary',3.9000,49.1400,85.6900,'Complete','13',0,'Phone','Business','Regular',12,1.4900,0.75,'Moderate','Incomplete','SENT_26ARX'
'INV_QUD4F','CASE_YOK1L','Preliminary',29.3300,19.3900,5.5400,'Pending','9',1,'Multiple','Business','Regular',6,61.1300,0.73,'Moderate','Incomplete','SENT_KGDX1'
'INV_6SSSW','CASE_VJ1OE','Preliminary',53.8600,32.3000,93.6500,'Partial','12',1,'Email','Personal','Irregular',43,91.3600,0.94,'Moderate','Incomplete','SENT_YOQRW'
'INV_MQXL0','CASE_DQSHB','Preliminary',59.4200,83.7400,95.3800,'Complete','9',5,'Email','Personal','Regular',13,43.4700,0.74,'Weak','Partial','SENT_69XSX'
'INV_PU521','CASE_0T2CS','Active',53.6000,88.1300,47.5300,'Partial','0',5,'Multiple','Business','Regular',4,20.5700,0.27,'Strong','Incomplete','SENT_OC9A9'
'INV_BLPAY','CASE_XZ372','Active',87.1500,13.0500,21.7200,'Pending','10',1,'Multiple','Business','Regular',45,63.1100,0.92,'Moderate','Complete','SENT_COUZ9'
'INV_WBSK6','CASE_FRCYZ','Active',46.5400,45.4500,84.4200,'Complete','9',3,'Multiple','Business','Regular',6,52.7000,0.70,'Moderate','Partial','SENT_UDWFN'
'INV_9KWLE','CASE_3HEQK','Preliminary',13.9700,2.3200,99.4000,'Pending','9',0,'Multiple','Personal','Regular',26,90.4600,0.02,'Strong','Partial','SENT_9H4JO'
'INV_ECB39','CASE_3UMX1','Active',41.8200,1.9100,21.0400,'Pending','10',5,'Phone','Business','Regular',12,8.5200,0.96,'Weak','Partial','SENT_8ADGX'
'INV_1P0I8','CASE_CKN4R','Preliminary',30.4600,48.8800,74.9700,'Pending','8',5,'Multiple','Business','Regular',38,86.4600,0.70,'Strong','Complete','SENT_LIMLJ'
'INV_4Q9JK','CASE_PA7BU','Preliminary',80.6900,90.8000,92.4800,'Complete','18',4,'Multiple','Personal','Irregular',46,28.9800,0.58,'Moderate','Partial','SENT_6ULHT'
'INV_GHQC5','CASE_Y8Y3R','Preliminary',23.3400,50.9600,46.4400,'Pending','2',0,'Multiple','Business','Regular',5,70.0900,0.84,'Weak','Complete','SENT_X7HWT'
'INV_RAFLN','CASE_W2SF8','Preliminary',33.1800,77.2300,61.9300,'Complete','17',2,'Email','Business','Regular',6,84.9000,0.19,'Strong','Complete','SENT_XQ3Y3'
'INV_I96LZ','CASE_5ZJDT','Preliminary',34.6700,13.9100,52.4200,'Pending','13',0,'Multiple','Business','Regular',16,26.1100,0.27,'Strong','Complete','SENT_LB3VP'
'INV_DQIYJ','CASE_V6VVK','Active',35.2900,96.9500,73.4300,'Partial','18',2,'Phone','Business','Regular',21,13.8000,0.24,'Weak','Incomplete','SENT_7MX84'
'INV_CSAL5','CASE_HCGOK','Active',33.7900,46.3600,25.6500,'Pending','0',4,'Email','Business','Irregular',6,89.0800,0.74,'Strong','Incomplete','SENT_8RE7Y'
'INV_ZM8KY','CASE_I731D','Preliminary',9.0400,77.4100,78.9200,'Complete','3',5,'Phone','Personal','Regular',14,35.2900,0.47,'Weak','Partial','SENT_UOF90'
'INV_TAI6H','CASE_Q542U','Preliminary',22.3300,17.6100,26.8500,'Partial','15',5,'Phone','Personal','Regular',41,45.4200,0.38,'Moderate','Partial','SENT_QN87P'
'INV_B5G47','CASE_U3LTC','Preliminary',64.8600,9.2600,38.0200,'Partial','17',2,'Multiple','Personal','Irregular',37,27.3900,0.23,'Weak','Incomplete','SENT_7HW7T'
'INV_ZP73H','CASE_MHMTT','Preliminary',62.0500,31.3400,56.5600,'Partial','20',5,'Email','Business','Regular',17,82.2500,0.18,'Moderate','Incomplete','SENT_86BIX'
'INV_53X4M','CASE_XJCM4','Preliminary',78.5100,28.1900,21.6600,'Complete','5',1,'Multiple','Personal','Irregular',30,57.2900,0.95,'Moderate','Complete','SENT_W1UHL'
'INV_PFU0B','CASE_RXZ40','Active',22.9900,58.0200,69.2500,'Pending','8',4,'Phone','Business','Regular',43,7.9600,0.18,'Strong','Complete','SENT_XRTUF'
'INV_YOPHC','CASE_SCC0B','Preliminary',72.0200,34.3800,83.9000,'Partial','7',3,'Phone','Business','Irregular',31,35.7000,0.28,'Weak','Complete','SENT_8XFZ0'
'INV_LRO42','CASE_A68AD','Preliminary',57.3200,61.3900,6.6300,'Pending','3',4,'Email','Business','Regular',42,8.8200,0.61,'Strong','Complete','SENT_YOCN5'
'INV_YO8VV','CASE_O72L8','Preliminary',49.9000,94.2900,64.9900,'Complete','8',4,'Email','Personal','Regular',42,20.3500,0.94,'Moderate','Partial','SENT_P4UWE'
