'ABHV_ZKH3S','IT785160',0.3410,-0.1810,-0.6620,0.0510
'ABHV_KDC25','IT411186',0.1260,-0.3330,0.8440,-0.1960
'ABHV_240LL','IT974473',0.2670,0.3210,-0.4750,0.2810
'ABHV_TJXCP','IT815089',0.4540,-0.2840,-0.9030,-0.2590
'ABHV_R8GUG','IT684029',0.1230,-0.7840,0.7750,0.1630
'ABHV_12BUR','IT857737',0.0590,0.6110,-0.6500,0.8990
'ABHV_3F4TF','IT135568',0.7250,0.3920,0.5620,-0.6030
'ABHV_34KAS','IT799604',0.1160,-0.8450,0.2100,0.6340
'ABHV_OP8T5','IT994553',0.5360,-0.0740,0.6560,-0.4490
'ABHV_6FAKS','IT279178',0.0430,-0.6970,0.7100,0.0720
'ABHV_O2WKK','IT794700',0.7640,0.5980,0.4560,0.7940
'ABHV_XL0BV','IT761430',0.1800,-0.4510,-0.0200,0.4100
'ABHV_RB904','IT420800',0.1940,-0.1870,0.9370,-0.6140
'ABHV_VZB7Y','IT198423',0.3190,-0.7390,-0.8440,0.3020
'ABHV_NJHIT','IT679515',0.1270,0.1500,-0.4210,-0.4170
'ABHV_FB0HS','IT542734',0.3360,-0.4370,-0.7140,0.0410
'ABHV_XEGXL','IT341087',0.8070,-0.9010,0.0570,0.3270
'ABHV_UIBCP','IT844730',0.7900,-0.2880,-0.5550,-0.4210
'ABHV_JG3S5','IT154646',0.8720,0.6460,-0.8030,-0.1870
'ABHV_X1WVC','IT312550',0.1970,-0.4730,0.2250,-0.1400
'ABHV_52T1R','IT363658',0.2290,0.9040,-0.7930,-0.2430
'ABHV_V7QEG','IT768996',0.8270,0.5280,-0.2530,0.4410
'ABHV_0RIPA','IT994987',0.5840,0.3050,0.2950,0.3610
'ABHV_KIEOY','IT696393',0.1420,0.3680,-0.8830,-0.6140
'ABHV_KNYOL','IT692429',0.9280,0.0010,-0.4300,0.1370
'ABHV_B5ZX7','IT444404',0.3840,-0.0130,0.4730,-0.9890
'ABHV_XWFEO','IT195571',0.6390,0.2750,0.4650,-0.9680
'ABHV_XBTBJ','IT506626',0.8910,-0.7350,0.9110,-0.8310
'ABHV_7L2G5','IT898225',0.2600,-0.6230,-0.3970,0.0450
'ABHV_EFTNF','IT298364',0.4990,-0.8260,0.8840,0.9390
'ABHV_L30JJ','IT176311',0.0230,-0.0680,0.2400,-0.0880
'ABHV_9S43L','IT465196',0.6710,0.5000,0.9150,-0.2340
'ABHV_7L2DU','IT815824',0.2500,-0.2540,0.7570,-0.6350
'ABHV_VEZPY','IT701851',0.6470,-0.6990,-0.6550,-0.5120
'ABHV_G272B','IT255942',0.2800,0.4530,0.1030,0.8830
'ABHV_63EDC','IT123729',0.8150,0.7440,0.5110,0.2280
'ABHV_3FGNS','IT685459',0.4830,-0.3770,-0.8500,0.2870
'ABHV_BN88Y','IT275482',0.9120,-0.3490,-0.6580,0.4070
'ABHV_XYUC2','IT323985',0.6580,0.7920,0.6630,0.6040
'ABHV_QZ0KA','IT594989',0.8540,0.4030,-0.4810,-0.8550
'ABHV_TXWY9','IT784699',0.9790,0.1680,-0.4520,-0.4250
'ABHV_YUAGV','IT111671',0.6940,-0.8340,0.1460,-0.6080
'ABHV_IVIK8','IT556928',0.8780,0.5850,-0.1570,-0.2210
'ABHV_QPYZE','IT562297',0.8480,-0.8040,0.0370,0.8540
'ABHV_DZUEZ','IT819849',0.3690,0.2370,0.8960,-0.7790
'ABHV_ND0DR','IT363211',0.5190,-0.7120,-0.3330,-0.7920
'ABHV_6K7UG','IT134009',0.0130,0.5950,0.1920,0.2310
'ABHV_XZJTT','IT562785',0.2070,0.3840,-0.1490,-0.9560
'ABHV_0C9EJ','IT778808',0.9220,-0.5710,0.6790,0.2340
'ABHV_LC98H','IT235237',0.2850,-0.7310,0.2590,0.1140
'ABHV_UCLIC','IT888205',0.0050,0.2100,-0.5660,0.0290
'ABHV_F4HCW','IT555505',0.3360,-0.8310,0.9520,0.7380
'ABHV_RHJNG','IT554065',0.1700,-0.0340,-0.0990,0.9940
'ABHV_JUX1K','IT327603',0.1650,-0.3720,0.0650,-0.2820
'ABHV_0OMU2','IT581916',0.3790,-0.7370,0.7810,-0.2280
'ABHV_WMAYK','IT480605',0.6410,-0.0430,0.0550,-0.9380
'ABHV_DIRUB','IT513574',0.8820,-0.3800,0.7680,0.2900
'ABHV_N646G','IT841268',0.1570,0.8300,-0.2600,0.7390
'ABHV_I0T6B','IT527910',0.0900,0.7550,-0.3870,-0.8140
'ABHV_XYDPM','IT518723',0.9050,-0.3010,-0.5270,0.8630
'ABHV_RE8YB','IT291674',0.4190,0.4810,0.8990,-0.5810
'ABHV_28THS','IT325433',0.2550,0.0410,-0.9170,0.9510
'ABHV_B4MXB','IT397555',0.8010,0.5680,0.6130,-0.8770
'ABHV_4WY2V','IT480877',0.4390,0.5800,0.8190,-0.9030
'ABHV_ZLR3J','IT300962',0.4420,0.7620,0.7750,-0.8470
'ABHV_VYUGV','IT506003',0.7130,0.9810,0.5130,0.4100
'ABHV_P05F3','IT250429',0.5430,-0.0510,0.0430,-0.4330
'ABHV_WZ2IH','IT159132',0.3610,0.8200,-0.2540,0.0190
'ABHV_6UURG','IT290080',0.8390,0.5070,0.8810,-0.1020
'ABHV_98A8J','IT904932',0.7180,-0.3280,0.5550,0.3540
'ABHV_18R91','IT945561',0.3410,-0.3340,-0.9730,-0.3240
'ABHV_IF54F','IT474393',0.9850,0.1000,-0.5960,0.2790
'ABHV_F5ROO','IT561963',0.9360,-0.3990,-0.1910,0.5600
'ABHV_I4HPE','IT282347',0.7250,-0.5390,0.8570,0.2990
'ABHV_UP9YY','IT866390',0.7360,-0.8630,0.5620,0.9990
'ABHV_U5Q58','IT518747',0.0910,0.6380,0.4980,0.1250
'ABHV_BCP9J','IT906108',0.6940,0.5050,0.0290,-0.8500
'ABHV_NCVHB','IT505055',0.0830,0.2820,-0.0610,-0.0640
'ABHV_2J6QR','IT679624',0.0700,0.8390,0.6140,-0.9160
'ABHV_B1U05','IT261243',0.6040,-0.0080,0.8350,-0.6550
'ABHV_2RIFU','IT910238',0.9760,0.7730,-0.2970,-0.6470
'ABHV_KZXSA','IT818136',0.9790,-0.4320,-0.0940,0.4640
'ABHV_MRZ4T','IT781496',0.6310,0.4910,-0.5350,0.3450
'ABHV_HJ4U8','IT355788',0.6490,-0.4350,0.7670,-0.5500
'ABHV_DWOQK','IT772179',0.5830,-0.5560,0.7230,0.7080
'ABHV_59AAC','IT286355',0.2750,0.3390,-0.5470,-0.4520
'ABHV_8ROP6','IT877368',0.7890,0.3230,-0.4910,0.7310
'ABHV_M10D9','IT355502',0.0210,-0.6570,0.9900,0.3320
'ABHV_RK1CR','IT759221',0.2370,0.5780,-0.9200,0.2800
'ABHV_G3Y56','IT424055',0.6830,-0.6420,0.0990,-0.9100
'ABHV_FK5HS','IT684487',0.5090,0.5650,0.8380,0.8490
'ABHV_ORF1S','IT967944',0.5270,0.7020,-0.3050,-0.2650
'ABHV_69CLK','IT368146',0.3780,-0.1360,-0.9010,-0.6010
'ABHV_0OZLO','IT570706',0.1930,-0.4780,-0.6450,-0.6630
'ABHV_1DFKH','IT836746',0.4280,-0.2740,0.2970,-0.0250
'ABHV_RI3EI','IT371954',0.0450,0.1380,0.5030,0.0540
'ABHV_OT4QP','IT922097',0.6340,-0.8210,0.2870,-0.0520
'ABHV_Q4R6D','IT640270',0.0520,0.6210,0.3640,0.7500
'ABHV_N166H','IT229916',0.3360,0.5310,-0.9700,0.7550
'ABHV_7VX6M','IT349187',0.7650,-0.1920,0.1350,-0.7850
'ABHV_SJHY0','IT766113',0.4960,0.8580,0.1410,-0.7770
'ABHV_1A968','IT885605',0.0070,0.8940,-0.4130,-0.6160
'ABHV_XZCV9','IT526990',0.4770,-0.1820,-0.3680,0.8290
'ABHV_NEB46','IT145063',0.3350,-0.5540,-0.5030,0.9330
'ABHV_4CID6','IT904331',0.1250,-0.7120,-0.6560,0.6280
'ABHV_KV75O','IT373982',0.4870,0.3950,-0.3630,-0.4570
'ABHV_XHZ2K','IT412945',0.9250,-0.2550,-0.5770,-0.6110
'ABHV_RBT20','IT801352',0.9530,0.2500,0.2480,-0.9800
'ABHV_924RI','IT561834',0.0110,-0.8410,0.1140,0.6580
'ABHV_4FNEC','IT564018',0.7330,-0.8910,-0.1600,-0.3560
'ABHV_XIEO4','IT459266',0.3910,0.0620,0.3500,0.1390
'ABHV_PD49V','IT676148',0.5040,0.0690,0.9580,0.0560
'ABHV_62QDS','IT487352',0.0340,0.3370,-0.9050,-0.0120
'ABHV_FS0PW','IT323174',0.5830,-0.4620,-0.8660,-0.1260
'ABHV_X99MH','IT956708',0.7930,-0.8160,-0.0090,0.0970
'ABHV_9H5QR','IT271539',0.9700,0.5810,-0.6550,-0.3080
'ABHV_28YIC','IT221456',0.5360,0.9020,-0.0920,0.2360
'ABHV_8LR3W','IT301659',0.1310,0.1040,0.3450,0.4590
'ABHV_PARQ2','IT275772',0.8100,-0.7390,0.5400,0.2090
'ABHV_YYVAK','IT878962',0.0240,-0.0920,-0.3320,0.5560
'ABHV_B9UIO','IT659490',0.8960,-0.1370,-0.7170,0.0880
'ABHV_TL3BJ','IT417596',0.9330,0.4530,-0.1330,-0.7800
'ABHV_ZIE1G','IT806703',0.2520,-0.4220,-0.2080,-0.1200
'ABHV_ZIKEZ','IT749906',0.7190,-0.0270,0.4880,-0.7580
'ABHV_QQFW0','IT204680',0.6970,0.7080,0.3180,-0.4670
'ABHV_8I3L7','IT150719',0.5430,-0.4000,0.8870,-0.7000
'ABHV_GCYSX','IT312062',0.2480,0.5890,-0.1050,0.9210
'ABHV_LA0JA','IT899019',0.3150,0.5600,-0.0140,-0.1150
'ABHV_2GG3A','IT672333',0.0710,0.1550,-0.0680,-0.7740
'ABHV_EEHC0','IT559018',0.2600,-0.7030,-0.3810,0.7390
'ABHV_B5WBE','IT834729',0.2650,-0.6480,-0.3030,0.1190
'ABHV_A42GE','IT815785',0.1240,0.6520,-0.3990,-0.6380
'ABHV_7PHB2','IT412291',0.6460,0.4720,0.5030,-0.9800
'ABHV_NW8AF','IT219689',0.8900,-0.7360,0.0100,0.7590
'ABHV_U3I3R','IT455111',0.7350,0.8610,0.5660,0.0560
'ABHV_7TX1E','IT303884',0.3300,-0.4690,-0.4850,-0.7040
'ABHV_PTO3Z','IT679425',0.9970,-0.0340,-0.0050,-0.0170
'ABHV_B4V6J','IT610810',0.8960,0.1490,0.3560,-0.0420
'ABHV_EFJZM','IT289406',0.0420,0.9420,0.0120,0.2270
'ABHV_E3KJ2','IT555796',0.8840,0.0790,-0.0770,-0.8420
'ABHV_SA2HD','IT211375',0.1370,0.0670,0.4010,-0.4980
'ABHV_HTMQP','IT753150',0.2220,0.4370,0.2220,-0.9330
'ABHV_3JYNR','IT383799',0.4820,-0.5270,0.7910,-0.0170
'ABHV_6GNJU','IT757107',0.4150,0.3070,0.0710,-0.2860
'ABHV_VLJYU','IT445515',0.4280,0.1440,-0.5570,0.9000
'ABHV_ES6A5','IT437252',0.1960,-0.5550,0.5750,-0.3450
'ABHV_089LJ','IT917482',0.2930,0.3980,-0.6080,0.4950
'ABHV_AOXUL','IT786827',0.2330,0.6070,0.1120,-0.8930
'ABHV_XS122','IT909652',0.9560,0.5780,0.3370,0.0120
'ABHV_2Z70F','IT890012',0.2970,-0.5030,-0.6230,0.1240
'ABHV_8KJGT','IT840572',0.0480,-0.8220,0.9800,0.9950
'ABHV_LCV13','IT366409',0.2760,-0.7870,0.6290,-0.4060
'ABHV_QEMY9','IT787082',0.8250,0.3590,0.9670,-0.5470
'ABHV_L1S2L','IT238849',0.4020,-0.2200,-0.1520,0.0130
'ABHV_3D14N','IT378428',0.3660,-0.6060,-0.2570,-0.1910
'ABHV_J8RKR','IT574219',0.2310,-0.9820,-0.1910,0.1640
'ABHV_14HFJ','IT908977',0.6420,0.6700,-0.7520,-0.3270
'ABHV_V7DB0','IT295730',0.6350,-0.6950,-0.4880,-0.4790
'ABHV_ADZX4','IT704717',0.8230,0.5790,0.2130,-0.3000
'ABHV_Q24HF','IT803273',0.2050,0.8660,0.6030,-0.3360
'ABHV_VKWG7','IT358820',0.3730,-0.7420,0.7810,-0.4010
'ABHV_FWN7D','IT459443',0.9140,-0.7490,0.8840,-0.1830
'ABHV_J3Z1O','IT219344',0.7470,-0.6290,-0.0810,0.7370
'ABHV_DTUFX','IT221179',0.0090,0.3010,0.5880,-0.6170
'ABHV_IQKN8','IT561431',0.6000,0.3710,0.8680,-0.5530
'ABHV_7ESP5','IT413688',0.3010,0.7380,-0.6250,0.9350
'ABHV_EXNJR','IT490563',0.2710,-0.8020,-0.9750,0.8110
'ABHV_YL13Y','IT726068',0.9870,0.4080,-0.8950,-0.3670
'ABHV_9BVL6','IT470657',0.4030,-0.2970,-0.9090,0.7960
'ABHV_NS8UJ','IT696809',0.4870,-0.3750,0.8830,-0.9400
'ABHV_HC7B5','IT676371',0.8460,-0.0660,-0.9170,0.1120
'ABHV_KDGRK','IT588534',0.3160,0.4840,0.0270,-0.3590
'ABHV_4AKJC','IT552762',0.7260,0.0750,0.8040,-0.4800
'ABHV_9YQ1I','IT900279',0.9480,-0.0010,0.0190,-0.9320
'ABHV_QMEH5','IT445831',0.9300,0.0980,-0.5830,-0.3790
'ABHV_FNA31','IT173315',0.8250,0.8140,0.3260,-0.9680
'ABHV_YA1KK','IT982397',0.4130,-0.9460,-0.6580,0.5880
'ABHV_WOHIL','IT173132',0.4920,-0.3310,-0.4470,-0.4800
'ABHV_GZJQP','IT978564',0.1270,0.0940,-0.2500,-0.4260
'ABHV_H697M','IT552619',0.5370,-0.3860,-0.7600,0.4000
'ABHV_DXB9Q','IT694659',0.8850,0.0790,0.6340,-0.4540
'ABHV_YH0MN','IT201798',0.7530,0.1640,-0.4530,1.0000
'ABHV_AI54H','IT852739',0.1260,-0.0760,-0.7060,-0.6280
'ABHV_PHTA3','IT756313',0.4740,-0.3440,-0.9840,0.4480
'ABHV_OT34G','IT656061',0.5910,-0.2850,-0.0180,-0.1130
'ABHV_GOW1H','IT105662',0.1670,0.7000,-0.1640,-0.0700
'ABHV_B7T9C','IT619341',0.4630,-0.7580,-0.4200,0.8810
'ABHV_E2UTT','IT932025',0.8290,0.5940,0.7290,0.9380
'ABHV_7GIYP','IT499117',0.0190,0.0090,-0.0040,-0.4880
'ABHV_IL35M','IT717056',0.4570,-0.7320,-0.6130,-0.1880
'ABHV_WSAA1','IT742833',0.7470,0.1850,0.7990,0.5300
'ABHV_BGZ7Q','IT407134',0.2340,-0.4960,-0.1830,-0.0490
'ABHV_4Q0XT','IT470762',0.2040,-0.1580,0.3360,-0.1690
'ABHV_D1ACK','IT121281',0.3260,0.7140,0.1240,-0.1080
'ABHV_VRXCL','IT224639',0.2050,0.4290,-0.3830,-0.4030
'ABHV_1G4V0','IT269961',0.0540,-0.5810,-0.7140,-0.2700
'ABHV_SGQC4','IT774052',0.6190,-0.9080,-0.2400,-0.3980
'ABHV_YG52O','IT806234',0.6410,-0.8590,0.1210,-0.6990
'ABHV_KKJ9T','IT538955',0.0840,0.2890,-0.3740,0.2880
'ABHV_Y7WCV','IT425991',0.6000,0.9910,-0.4410,-0.1890
'ABHV_MH038','IT498393',0.0400,0.2010,0.9670,0.0080
'ABHV_N012V','IT818186',0.7810,-0.2090,0.4620,-0.8570
'ABHV_UYFM8','IT286713',0.0690,0.9320,-0.7740,0.9530
'ABHV_T5XC4','IT588317',0.1850,0.9480,0.5310,-0.6430
'ABHV_WS68B','IT920922',0.8390,-0.1410,-0.1290,-0.7050
'ABHV_VW9PA','IT893293',0.5870,-0.5290,-0.6330,0.1060
'ABHV_2VFDP','IT642443',0.8610,0.3540,0.4320,-0.0140
'ABHV_HMS1V','IT670262',0.6700,-0.7940,-0.4880,-0.9370
'ABHV_HY27A','IT326693',0.6100,0.9130,-0.4800,-0.9410
'ABHV_7UR10','IT961083',0.0720,0.0700,-0.8350,0.9730
'ABHV_KHQV0','IT276306',0.7200,0.4480,0.7350,-0.3660
'ABHV_ZQ8N0','IT571272',0.4850,0.3050,0.1650,-0.5950
'ABHV_QD4K6','IT243623',0.8620,-0.8120,0.7510,-0.7070
'ABHV_MUSTT','IT557079',0.2630,-0.5320,0.1030,-0.1470
'ABHV_K5T2R','IT111872',0.3640,-0.1580,-0.6650,-0.0810
'ABHV_Z3CQT','IT470450',0.6910,0.4260,0.7110,0.1280
'ABHV_WR82I','IT743311',0.2060,-0.5690,-0.0090,0.3510
'ABHV_N2XQ2','IT940586',0.6730,-0.3230,-0.2830,0.3830
'ABHV_W9MFM','IT397956',0.3260,-0.3530,0.9810,-0.6500
'ABHV_HZMVW','IT798285',0.4390,0.7890,-0.5730,-0.8810
'ABHV_ZHAMY','IT220471',0.1100,0.8790,-0.6900,0.3110
'ABHV_KDJJ2','IT465744',0.4780,0.1350,-0.4060,-0.9250
'ABHV_W6M15','IT164471',0.5010,-0.1110,-0.8800,0.5760
'ABHV_IA6JH','IT547866',0.1490,-0.4770,0.7360,-0.9240
'ABHV_LNEXP','IT927479',0.5070,0.3360,0.2600,-0.0250
'ABHV_S9YE3','IT295087',0.1030,-0.2980,-0.5450,-0.9170
'ABHV_Y3KZA','IT670627',0.4880,-0.0660,0.5880,-0.4660
'ABHV_APLGI','IT307260',0.5530,-0.3900,0.2410,0.8380
'ABHV_UPIHI','IT516321',0.5390,0.7690,0.2190,0.0140
'ABHV_L03RY','IT272362',0.3110,0.9090,-0.7720,-0.2980
'ABHV_W617A','IT185758',0.2050,0.1510,-0.4000,-0.2020
'ABHV_9MR9T','IT944104',0.8340,-0.4220,0.1760,-0.9340
'ABHV_ELVJX','IT257250',0.6450,0.1000,-0.3240,-0.6610
'ABHV_YZQOU','IT639655',0.0950,0.2790,0.7720,0.2740
'ABHV_O8VP2','IT208854',0.7300,0.5770,0.6020,0.1720
'ABHV_6ARHY','IT420715',0.4860,0.7190,0.9710,-0.2610
'ABHV_TSRJC','IT170966',0.8290,-0.9660,-0.5900,0.9420
'ABHV_6TAB8','IT128605',0.8510,-0.4720,-0.7010,-0.4210
'ABHV_EFJBZ','IT142788',0.3360,-0.6090,0.9210,0.4010
'ABHV_MLCQO','IT461067',0.2160,-0.7410,-0.7260,-0.6140
'ABHV_JQTUU','IT590710',0.5790,0.8900,-0.8310,-0.4050
'ABHV_CESSQ','IT456132',0.8300,0.4550,-0.3100,0.8220
'ABHV_D230S','IT725813',0.8750,-0.0510,0.9170,0.2750
'ABHV_YDFOY','IT269132',0.2220,0.3100,-0.8050,0.6380
'ABHV_IWJ38','IT162765',0.8450,0.1660,0.1060,-0.9780
'ABHV_LG09F','IT504952',0.4730,-0.7120,0.7330,-0.4330
'ABHV_SWK3Q','IT935056',0.6800,0.2890,0.2730,-0.1860
'ABHV_FKY8T','IT338000',0.1080,-0.9030,-0.9900,0.8570
'ABHV_TDZC2','IT906484',0.9150,0.1900,-0.6230,0.8490
'ABHV_7ZDP0','IT624070',0.8030,0.4340,0.5020,-0.1560
'ABHV_PL2NR','IT515771',0.4990,-0.5050,0.0460,-0.3750
'ABHV_7LVV0','IT571934',0.6310,0.3060,-0.1570,-0.6050
'ABHV_PQ40G','IT434704',0.1240,-0.5390,0.3590,0.0980
'ABHV_O1MKU','IT180847',0.2030,-0.9330,0.7650,-0.6840
'ABHV_6NF2W','IT915841',0.5670,0.4840,0.7820,0.6990
'ABHV_7VZT8','IT591013',0.9770,0.6030,0.0850,0.4790
'ABHV_5NIN8','IT817131',0.6950,-0.4880,0.3510,-0.0720
'ABHV_6N5FG','IT509853',0.1030,0.8990,-0.4810,0.4300
'ABHV_IQ288','IT442361',0.4330,-0.1250,0.7730,-0.5320
'ABHV_2RROK','IT522705',0.8230,-0.4510,-0.4210,0.5680
'ABHV_FC9KF','IT147790',0.2860,-0.1220,0.6540,-0.5290
'ABHV_V7FAO','IT962598',0.5210,-0.0010,-0.8520,-0.8150
'ABHV_OJ7RJ','IT353821',0.0750,0.6100,0.2320,-0.4840
'ABHV_NMQHO','IT273849',0.3630,-0.0970,0.9220,-0.9530
'ABHV_H63BQ','IT202152',0.4150,0.0110,-0.5520,-0.1120
'ABHV_SOTNW','IT542770',0.2570,0.7810,0.1220,0.7700
'ABHV_TKGJ1','IT472296',0.7930,0.2310,-0.5070,0.8630
'ABHV_1U3IY','IT818983',0.3100,0.8880,-0.1720,-0.3540
'ABHV_DQFS8','IT795842',0.4250,-0.2250,0.1760,-0.0650
'ABHV_SVVNU','IT533139',0.5160,-0.8520,-0.8360,-0.8410
'ABHV_V2VG1','IT870799',0.4540,-0.3330,0.6080,-0.4450
'ABHV_NDTXZ','IT861180',0.7990,-0.7060,-0.6590,-0.4330
'ABHV_GAPUY','IT891418',0.7290,-0.2810,0.5920,0.2640
'ABHV_6QOU4','IT134341',0.0800,0.6490,-0.8160,0.9900
'ABHV_P927S','IT352420',0.9270,0.3730,-0.3790,0.5140
'ABHV_A50HB','IT814920',0.1160,-0.4780,-0.1110,-0.7770
'ABHV_OVXEJ','IT713067',0.2800,0.0280,0.2240,-0.8610
'ABHV_8BSWW','IT405759',0.9560,-0.8750,0.0890,0.8820
'ABHV_52GUM','IT409905',0.4960,-0.1770,0.4940,-0.3310
'ABHV_ZXLJM','IT801579',0.7080,-0.8990,0.7620,0.6340
'ABHV_F256P','IT940063',0.6100,0.6060,-0.5250,-0.5960
'ABHV_5XGO5','IT428607',0.6700,-0.0370,-0.2740,0.1390
'ABHV_3Z3EY','IT386914',0.7470,0.0490,-0.6200,-0.2890
'ABHV_9DXVY','IT660609',0.4070,-0.1710,0.0380,0.1930
'ABHV_93KQC','IT137802',0.9880,0.8390,0.8970,-0.9030
'ABHV_MX9JJ','IT936671',0.0520,-0.2020,0.8750,0.2640
'ABHV_30T9J','IT114996',0.0700,0.7700,0.5030,-0.2910
'ABHV_IN93G','IT259703',0.8680,-0.8360,-0.6470,0.4450
'ABHV_H1XXI','IT981904',0.2670,0.2360,-0.5400,0.1320
'ABHV_GRRAC','IT109277',0.1460,-0.9430,0.4840,0.9810
'ABHV_41U27','IT893614',0.5080,0.4350,0.6940,-0.2530
'ABHV_BC48T','IT544873',0.0310,-0.7000,-0.4920,-0.8070
'ABHV_B1THX','IT704851',0.3790,-0.6950,-0.0150,-0.8030
'ABHV_6IGS2','IT738833',0.3190,0.5110,-0.4230,-0.4340
'ABHV_HN073','IT868321',0.1090,-0.1230,0.3840,-0.0540
'ABHV_6527M','IT631339',0.1530,-0.9500,-0.6060,-0.8280
'ABHV_DIE7M','IT578481',0.9090,-0.1530,0.6920,0.7120
'ABHV_ZJ9DX','IT207316',0.3260,0.6980,-0.0870,-0.6340
'ABHV_PQ9QV','IT575464',0.2340,-0.0520,0.1230,0.8460
'ABHV_XGHTZ','IT128729',0.1090,0.6680,-0.9620,0.3470
'ABHV_0SN19','IT359701',0.7580,-0.0900,-0.6730,0.1240
'ABHV_JBWI4','IT267676',0.1810,0.6920,-0.0920,-0.2880
'ABHV_1IE36','IT775437',0.3800,-0.2980,0.2240,0.4740
'ABHV_DQ50B','IT901259',0.7800,0.9670,0.7990,-0.3790
'ABHV_C5GE8','IT854863',0.4130,-0.5070,-0.2710,0.5130
'ABHV_O1Q9E','IT560652',0.4070,-0.2710,0.9630,0.1430
'ABHV_ZAHCF','IT359217',0.3340,-0.0150,-0.2720,0.9810
'ABHV_7R0JB','IT976919',0.3690,0.0980,-0.1400,-0.2530
'ABHV_E9BMH','IT162367',0.7440,-0.9890,0.6120,-0.2540
'ABHV_NTK0A','IT112094',0.6220,0.0150,-0.0270,-0.7990
'ABHV_CIKYH','IT473187',0.5120,-0.2420,-0.7880,0.1940
'ABHV_WLV8S','IT435378',0.8200,0.8730,-0.2630,0.4760
'ABHV_55WYS','IT794651',0.8740,-0.8590,-0.2790,0.0280
'ABHV_6L2XN','IT430615',0.2270,0.7490,-0.8770,-0.0070
'ABHV_SSYHZ','IT857870',0.2470,-0.5410,-0.5320,-0.1590
'ABHV_DFV1E','IT945853',0.4780,-0.5340,-0.2510,-0.1180
'ABHV_G0LZQ','IT736809',0.1080,0.6710,0.3210,-0.9430
'ABHV_J2HHF','IT701286',0.9950,0.3610,-0.3930,-0.1840
'ABHV_NMCDT','IT471379',0.3430,0.8520,0.4460,0.9770
'ABHV_B1MFL','IT178740',0.8530,0.4630,-0.7620,0.5310
'ABHV_RX5U1','IT640697',0.0850,0.0930,-0.0620,0.4560
'ABHV_1NPS7','IT223428',0.4810,0.5950,-0.0300,-0.7510
'ABHV_DTDC2','IT895608',0.8750,-0.4320,-0.0610,-0.1230
'ABHV_PABG6','IT434727',0.4390,0.1060,0.8580,0.9940
'ABHV_NUY71','IT342214',0.1060,-0.9210,-0.4360,0.3500
'ABHV_FGYGT','IT738851',0.3520,0.8070,0.5170,-0.8690
'ABHV_OEL9O','IT391894',0.2320,0.2280,-0.6260,-0.0700
'ABHV_FBYRR','IT938289',0.0720,-0.8460,-0.3210,-0.1500
'ABHV_PBOT3','IT199543',0.5630,0.4620,-0.6740,0.8740
'ABHV_NSG8Z','IT819602',0.5840,-0.8270,-0.5700,-0.8980
'ABHV_ANVQ4','IT139336',0.6860,0.6070,0.3200,-0.8110
'ABHV_B3YX7','IT180147',0.9220,-0.7270,0.0690,-0.4710
'ABHV_QXX8X','IT471867',0.6780,0.8730,-0.5410,0.2440
'ABHV_NM8HX','IT554459',0.0340,0.0250,0.4670,0.4640
'ABHV_FANMI','IT949444',0.6310,-0.9070,-0.2800,-0.7800
'ABHV_NO4DU','IT416316',0.5990,0.7730,-0.8010,0.4830
'ABHV_JD8NE','IT985494',0.1880,-0.7460,-0.2700,-0.5290
'ABHV_1X9RF','IT966003',0.1940,-0.3700,-0.8120,-0.9270
'ABHV_L91HU','IT377082',0.2090,0.3750,0.8280,0.4080
'ABHV_KF74O','IT236485',0.5400,0.4710,-0.2720,0.6250
'ABHV_NUZAG','IT794433',0.2160,-0.0970,-0.6880,-0.3520
'ABHV_4JUF9','IT890059',0.2220,-0.5870,-0.2970,-0.2800
'ABHV_HY7EZ','IT238679',0.3880,0.4150,0.9790,-0.5970
'ABHV_LW6JU','IT632901',0.1190,0.5200,0.2380,0.9550
'ABHV_DHPT1','IT932787',0.6500,-0.7680,0.5900,0.7250
'ABHV_S3S0U','IT498883',0.0830,-0.3400,0.6560,0.4900
'ABHV_QAY5C','IT927800',0.3060,0.1490,0.8960,-0.2620
'ABHV_UXOZ2','IT383581',0.7540,-0.7440,-0.7400,-0.6360
'ABHV_A3PBK','IT217881',0.6660,0.6620,0.1390,0.4930
'ABHV_Y69G3','IT118726',0.1470,0.1360,0.7770,0.4650
'ABHV_TM218','IT102321',0.3080,-0.8420,0.3490,-0.4600
'ABHV_48C2X','IT208436',0.4770,0.8170,0.8700,0.8680
'ABHV_D3K55','IT974817',0.8590,-0.1000,-0.3790,0.7670
'ABHV_2MV9E','IT763927',0.7760,-0.6760,-0.8140,0.5870
'ABHV_KV1CH','IT664941',0.4440,-0.0990,-0.8610,-0.7040
'ABHV_LET1E','IT100092',0.1220,-0.0790,-0.8500,-0.5860
'ABHV_WVK1O','IT581994',0.8810,-0.1640,0.4070,-0.5180
'ABHV_0AUZA','IT360435',0.0090,0.0630,-0.7910,0.9330
'ABHV_F9WJ6','IT202988',0.2890,0.8900,-0.7700,-0.4660
'ABHV_5NQKX','IT949290',0.0840,0.6800,0.4610,0.9340
'ABHV_QIOAL','IT932305',0.3430,0.7800,-0.7060,-0.6430
'ABHV_9M0V0','IT336385',0.0470,0.2820,-0.5330,0.2330
'ABHV_DKIPT','IT312126',0.1570,0.3020,0.8400,0.9860
'ABHV_D7AOH','IT925802',0.2130,0.4060,0.7870,-0.0150
