411,'PR4534','SC2053','Moderate','Low','Stable','Major','Complete'
412,'PR3732','SC4435',NULL,'High','Moderate',NULL,'Complete'
413,'PR2090','SC1595','Moderate','Low','Unstable',NULL,NULL
414,'PR5140','SC3545','Minor','Critical','Unstable','Major','Partial'
415,'PR5616','SC4002','Severe','Medium','Unstable','Minor','Partial'
416,'PR1839','SC2463','Minor','Critical','Stable','Minor','Complete'
417,'PR7215','SC7025','Minor','Low','Unstable',NULL,'Complete'
418,'PR3259','SC8732','Minor','Critical','Stable','Major',NULL
419,'PR2960','SC9462','Severe','Medium','Stable','Major','Complete'
420,'PR4767','SC5813','Severe','Low','Unstable',NULL,'Partial'
421,'PR9867','SC8310',NULL,'High','Moderate','Minor','Partial'
422,'PR7011','SC3042','Severe','High','Stable','Major',NULL
423,'PR6418','SC3271','Moderate','Critical','Unstable','Minor',NULL
424,'PR9648','SC7712','Moderate','Medium','Moderate',NULL,'Partial'
425,'PR3437','SC9513','Severe','Medium','Stable','Minor',NULL
426,'PR9455','SC7579','Moderate','High','Unstable','Major',NULL
427,'PR4535','SC7068','Severe','Critical','Unstable',NULL,'Complete'
428,'PR3223','SC5453','Minor','Low','Stable',NULL,'Complete'
429,'PR1003','SC6161','Moderate','Low','Moderate',NULL,'Partial'
430,'PR7643','SC5583',NULL,'High','Stable','Minor','Partial'
431,'PR6126','SC4461','Moderate','High','Moderate','Major','Partial'
432,'PR5470','SC9188',NULL,'Medium','Unstable',NULL,'Complete'
433,'PR7255','SC5747','Severe','High','Moderate','Major','Complete'
434,'PR1438','SC4500','Moderate','Low','Unstable',NULL,'Complete'
435,'PR6766','SC3715','Severe','Medium','Stable','Major','Complete'
436,'PR1047','SC1908','Severe','Critical','Unstable',NULL,'Partial'
437,'PR7388','SC9418',NULL,'High','Moderate','Major','Partial'
438,'PR6462','SC1017','Moderate','Critical','Stable','Major','Complete'
439,'PR5252','SC9067','Moderate','High','Moderate',NULL,'Complete'
440,'PR2662','SC6156','Moderate','High','Unstable','Major','Partial'
441,'PR3458','SC2401','Moderate','Low','Unstable','Major',NULL
442,'PR5621','SC1165','Moderate','Low','Stable','Minor',NULL
443,'PR7659','SC8562',NULL,'Low','Stable','Major',NULL
444,'PR5532','SC6775','Minor','Medium','Unstable',NULL,'Complete'
445,'PR8952','SC8144',NULL,'High','Stable','Major','Complete'
446,'PR8570','SC4953','Moderate','Low','Stable','Minor','Partial'
447,'PR9145','SC3437','Severe','Medium','Unstable',NULL,'Complete'
448,'PR7029','SC5004',NULL,'Medium','Stable','Major','Complete'
449,'PR9353','SC1875',NULL,'High','Unstable','Major','Complete'
450,'PR7476','SC8411','Severe','Low','Moderate','Major','Partial'
451,'PR1054','SC5031','Severe','Medium','Unstable','Minor',NULL
452,'PR1925','SC4929','Moderate','Critical','Moderate','Major','Partial'
453,'PR6756','SC5445',NULL,'High','Stable','Major','Complete'
454,'PR2462','SC9569','Severe','High','Moderate','Minor',NULL
455,'PR7048','SC5160',NULL,'High','Stable','Minor',NULL
456,'PR8879','SC6213','Minor','Low','Stable',NULL,'Complete'
457,'PR1450','SC5135','Severe','Medium','Moderate',NULL,NULL
458,'PR9799','SC5017',NULL,'Medium','Moderate',NULL,'Complete'
459,'PR8115','SC2930','Severe','Medium','Unstable','Major','Complete'
460,'PR1634','SC8447',NULL,'Critical','Stable','Minor',NULL
461,'PR4548','SC3041','Minor','High','Stable','Major',NULL
462,'PR7724','SC9542',NULL,'High','Moderate',NULL,'Partial'
463,'PR9550','SC8989','Minor','Medium','Stable','Major','Partial'
464,'PR5782','SC8906',NULL,'Low','Unstable','Minor','Partial'
465,'PR6014','SC9057','Minor','Critical','Stable','Major','Complete'
466,'PR3020','SC3411','Moderate','High','Stable','Minor','Complete'
467,'PR3022','SC7703','Severe','Critical','Unstable',NULL,NULL
468,'PR2109','SC2686','Moderate','Critical','Moderate',NULL,'Partial'
469,'PR2063','SC4946','Severe','High','Unstable','Major','Complete'
470,'PR8975','SC9708','Moderate','High','Stable','Major','Complete'
471,'PR2436','SC3213','Minor','Medium','Moderate','Minor','Complete'
472,'PR4527','SC1429','Severe','Critical','Unstable',NULL,'Complete'
473,'PR3921','SC3467','Severe','Critical','Stable','Major',NULL
474,'PR1399','SC2971',NULL,'Low','Moderate','Minor',NULL
475,'PR5195','SC6252','Severe','Medium','Unstable','Major','Partial'
476,'PR4371','SC5706',NULL,'Medium','Unstable','Major',NULL
477,'PR5960','SC5296','Severe','Low','Unstable','Major','Complete'
478,'PR2343','SC9909','Moderate','Low','Moderate','Minor',NULL
479,'PR9788','SC8656','Minor','Medium','Stable',NULL,'Complete'
480,'PR7443','SC7106','Severe','Critical','Unstable','Major',NULL
481,'PR7844','SC3615',NULL,'High','Stable','Major','Partial'
482,'PR9683','SC8906','Severe','High','Moderate',NULL,'Complete'
483,'PR7420','SC6326','Severe','Medium','Moderate','Major','Partial'
484,'PR2556','SC8562','Severe','High','Moderate','Minor','Complete'
485,'PR9105','SC2599','Moderate','High','Stable','Major','Partial'
486,'PR3996','SC9030','Moderate','High','Moderate','Minor',NULL
487,'PR3348','SC2342','Moderate','Low','Unstable','Major',NULL
488,'PR2471','SC4189','Severe','High','Unstable','Major','Complete'
489,'PR5412','SC3476',NULL,'High','Moderate','Major',NULL
490,'PR1519','SC1188','Severe','High','Stable','Major','Complete'
491,'PR7744','SC2800','Severe','High','Stable','Major',NULL
492,'PR7272','SC1130',NULL,'Medium','Stable',NULL,NULL
493,'PR7795','SC6935','Minor','Low','Unstable','Minor','Partial'
494,'PR7471','SC1669',NULL,'Low','Moderate','Major','Complete'
495,'PR6959','SC2283','Severe','Medium','Stable',NULL,NULL
496,'PR4368','SC9131',NULL,'Low','Unstable','Minor',NULL
497,'PR2165','SC3823','Moderate','Medium','Moderate','Major',NULL
498,'PR5582','SC5271',NULL,'Critical','Stable','Major','Partial'
499,'PR4795','SC7077','Severe','Critical','Moderate','Minor','Partial'
500,'PR2493','SC2754','Moderate','Low','Stable','Major',NULL
501,'PR1892','SC4205','Severe','Medium','Stable','Minor',NULL
502,'PR6583','SC8179','Moderate','High','Unstable','Minor','Complete'
503,'PR5910','SC1231','Minor','Low','Stable','Major','Partial'
504,'PR5285','SC7852','Severe','Critical','Unstable','Major','Partial'
505,'PR1212','SC1846','Severe','Medium','Stable',NULL,'Complete'
506,'PR7071','SC3389','Severe','Critical','Unstable','Minor',NULL
507,'PR9789','SC5059','Minor','Low','Moderate','Major',NULL
508,'PR1422','SC2733',NULL,'High','Stable','Major',NULL
509,'PR2463','SC3678','Severe','High','Stable','Minor','Complete'
510,'PR7771','SC1962','Severe','Critical','Moderate','Minor',NULL
511,'PR9112','SC9330','Severe','Medium','Unstable','Minor','Partial'
512,'PR9185','SC3435','Severe','Critical','Stable','Minor','Partial'
513,'PR1718','SC7748','Severe','High','Unstable',NULL,NULL
514,'PR1756','SC7733','Severe','Low','Unstable','Minor','Complete'
515,'PR5215','SC6318',NULL,'Critical','Moderate','Major','Complete'
516,'PR5919','SC5517','Minor','High','Unstable','Major','Complete'
517,'PR2512','SC5737','Severe','High','Unstable',NULL,'Complete'
518,'PR5149','SC2954','Severe','Medium','Moderate',NULL,'Complete'
519,'PR7069','SC5161','Moderate','Medium','Stable','Major',NULL
520,'PR2336','SC1989','Severe','Low','Unstable','Major','Partial'
521,'PR5785','SC2064','Severe','Medium','Moderate','Minor',NULL
522,'PR8726','SC3052','Moderate','High','Unstable',NULL,NULL
523,'PR6030','SC6828','Minor','Critical','Stable','Major','Complete'
524,'PR5372','SC8844','Minor','Low','Unstable','Major',NULL
525,'PR9523','SC6330',NULL,'Critical','Unstable',NULL,NULL
526,'PR1945','SC2085',NULL,'Low','Moderate','Minor','Complete'
527,'PR6441','SC6397','Severe','High','Stable','Major','Complete'
528,'PR4731','SC2394','Severe','High','Moderate',NULL,'Complete'
529,'PR7349','SC2333','Moderate','Low','Moderate','Minor','Partial'
530,'PR3038','SC1464','Moderate','Critical','Unstable','Major','Complete'
531,'PR4028','SC6022',NULL,'Medium','Unstable','Major','Partial'
532,'PR4899','SC4246','Moderate','Medium','Unstable',NULL,'Partial'
533,'PR7915','SC1169','Moderate','Low','Stable','Major','Partial'
534,'PR4650','SC1293',NULL,'Low','Unstable','Minor',NULL
535,'PR6883','SC4836','Severe','Medium','Stable','Major','Complete'
536,'PR4762','SC2103','Minor','Critical','Moderate','Minor','Complete'
537,'PR6245','SC1028',NULL,'Low','Unstable','Major','Partial'
538,'PR5189','SC3711','Severe','Medium','Unstable','Major','Partial'
539,'PR5912','SC9251',NULL,'Medium','Stable','Minor','Complete'
540,'PR5165','SC9808','Moderate','High','Moderate','Major',NULL
541,'PR8468','SC1736','Severe','Medium','Moderate','Minor',NULL
542,'PR1898','SC4129','Severe','Low','Stable','Major',NULL
543,'PR9794','SC7028','Minor','Critical','Unstable',NULL,NULL
544,'PR6378','SC9986','Severe','Medium','Moderate',NULL,'Partial'
545,'PR9741','SC7904','Moderate','Critical','Unstable',NULL,'Partial'
546,'PR4797','SC6275',NULL,'Critical','Unstable','Major','Partial'
547,'PR4894','SC1649','Moderate','Medium','Moderate',NULL,NULL
548,'PR1836','SC3862','Minor','Critical','Unstable','Major',NULL
549,'PR2464','SC4407','Severe','Medium','Unstable','Minor','Complete'
550,'PR1750','SC4863',NULL,'Critical','Unstable','Minor',NULL
551,'PR8494','SC2347','Severe','Low','Stable','Minor','Partial'
552,'PR9110','SC6360','Minor','High','Stable','Minor','Partial'
553,'PR6173','SC9291','Severe','High','Moderate','Major','Partial'
554,'PR8686','SC9369','Minor','High','Unstable','Minor','Complete'
555,'PR3061','SC4269','Severe','Low','Unstable','Minor','Complete'
556,'PR5912','SC9277','Moderate','Low','Moderate','Minor','Complete'
557,'PR1923','SC2917','Moderate','High','Unstable','Minor','Complete'
558,'PR6099','SC3954','Minor','Medium','Unstable','Major','Complete'
559,'PR8019','SC1455','Minor','Critical','Unstable','Minor',NULL
560,'PR8353','SC8615',NULL,'Medium','Stable','Minor',NULL
561,'PR6270','SC9864',NULL,'High','Unstable','Major','Complete'
562,'PR7110','SC3000',NULL,'Low','Stable',NULL,NULL
563,'PR6547','SC1298','Minor','Low','Moderate','Major',NULL
564,'PR1903','SC5657','Severe','High','Stable','Major',NULL
565,'PR2161','SC6145',NULL,'Critical','Moderate','Minor','Complete'
566,'PR8343','SC8672',NULL,'Critical','Unstable','Major','Complete'
567,'PR5385','SC7279',NULL,'Low','Moderate','Major',NULL
568,'PR5871','SC7658','Severe','Low','Stable','Major','Partial'
569,'PR3308','SC8052',NULL,'Medium','Moderate','Major','Partial'
570,'PR2647','SC9312','Severe','High','Moderate','Minor',NULL
571,'PR3021','SC9721','Severe','High','Moderate','Major','Complete'
572,'PR2242','SC2510','Minor','Low','Stable','Major','Partial'
573,'PR8128','SC7755','Moderate','Medium','Unstable','Minor','Partial'
574,'PR9445','SC9800','Severe','High','Unstable','Major','Complete'
575,'PR5380','SC2194','Moderate','Medium','Stable',NULL,NULL
576,'PR4033','SC2574','Minor','Critical','Unstable','Minor','Partial'
577,'PR2371','SC2045','Moderate','Low','Moderate','Major','Complete'
578,'PR7734','SC9489','Minor','Low','Moderate','Major','Complete'
579,'PR5088','SC2225','Moderate','High','Stable','Minor','Complete'
580,'PR9156','SC5092','Severe','Low','Stable','Major','Partial'
581,'PR1634','SC2631','Minor','High','Unstable','Major',NULL
582,'PR1362','SC4256','Minor','Low','Moderate',NULL,'Complete'
583,'PR6916','SC3455','Minor','Low','Unstable','Major','Partial'
584,'PR9352','SC3042',NULL,'High','Stable','Major','Complete'
585,'PR6503','SC4009','Severe','Critical','Moderate',NULL,NULL
586,'PR3409','SC9882','Minor','High','Stable','Minor',NULL
587,'PR7711','SC3978','Minor','Low','Unstable','Minor',NULL
588,'PR7411','SC5323',NULL,'Critical','Unstable','Minor','Complete'
589,'PR2055','SC6423','Minor','Low','Stable','Major','Complete'
590,'PR9910','SC6501','Moderate','Low','Moderate',NULL,'Complete'
591,'PR8722','SC2518',NULL,'Low','Unstable',NULL,'Complete'
592,'PR1487','SC1437','Severe','High','Moderate',NULL,NULL
593,'PR6468','SC9020',NULL,'Medium','Moderate','Major','Complete'
594,'PR3286','SC2069','Minor','Medium','Unstable','Minor','Complete'
595,'PR3708','SC2649','Severe','High','Stable',NULL,NULL
596,'PR7697','SC7532',NULL,'Low','Unstable','Major',NULL
597,'PR3588','SC6387',NULL,'Low','Stable','Minor',NULL
598,'PR4670','SC3193','Moderate','Medium','Stable','Major',NULL
599,'PR4567','SC7467','Severe','Critical','Unstable','Major',NULL
600,'PR5709','SC5843','Moderate','High','Unstable','Minor','Complete'
601,'PR2439','SC4473',NULL,'Low','Moderate',NULL,'Partial'
602,'PR4531','SC9686','Severe','Critical','Stable','Minor',NULL
603,'PR5898','SC5414','Moderate','Medium','Unstable','Major',NULL
604,'PR2390','SC6010',NULL,'Low','Stable','Major','Partial'
605,'PR1349','SC6871','Severe','Medium','Stable',NULL,NULL
606,'PR4827','SC5289','Minor','Low','Moderate','Major','Partial'
607,'PR4542','SC3306','Minor','Medium','Unstable',NULL,NULL
608,'PR9010','SC5031','Moderate','Medium','Moderate','Minor','Partial'
609,'PR8455','SC4600','Moderate','Critical','Stable',NULL,'Complete'
610,'PR1350','SC5775','Minor','Critical','Unstable',NULL,NULL
611,'PR1717','SC2167','Minor','High','Unstable','Major',NULL
612,'PR2736','SC2275','Severe','High','Stable','Minor','Complete'
613,'PR1074','SC3481','Minor','High','Stable',NULL,'Complete'
614,'PR2460','SC7801','Severe','Medium','Stable',NULL,NULL
615,'PR6627','SC2504','Severe','Medium','Moderate','Major','Partial'
616,'PR3536','SC5187','Severe','Medium','Unstable','Minor','Partial'
617,'PR6747','SC8648','Moderate','Medium','Unstable','Minor',NULL
618,'PR7963','SC4240','Severe','Medium','Unstable','Major','Partial'
619,'PR5771','SC8061','Minor','High','Stable',NULL,'Complete'
620,'PR1455','SC5472','Minor','High','Moderate',NULL,'Partial'
621,'PR3460','SC2356','Minor','Low','Unstable',NULL,'Partial'
622,'PR3825','SC4971',NULL,'High','Moderate','Minor','Complete'
623,'PR9604','SC3896',NULL,'Medium','Moderate',NULL,'Partial'
624,'PR8940','SC8933','Moderate','Low','Moderate','Minor','Partial'
625,'PR6511','SC2911','Severe','High','Unstable',NULL,'Partial'
626,'PR4491','SC9484','Minor','Low','Stable','Minor','Partial'
627,'PR5311','SC2312',NULL,'Low','Moderate',NULL,'Partial'
628,'PR7110','SC7023','Moderate','Critical','Stable','Major','Partial'
629,'PR6271','SC4849','Moderate','High','Stable',NULL,'Complete'
630,'PR6769','SC5938',NULL,'High','Moderate','Major','Partial'
631,'PR2095','SC9780','Moderate','Medium','Unstable','Minor','Complete'
632,'PR3614','SC4180','Minor','Critical','Moderate','Minor','Complete'
633,'PR7820','SC2277',NULL,'Medium','Moderate',NULL,'Partial'
634,'PR3677','SC7266',NULL,'Low','Moderate','Minor',NULL
635,'PR2865','SC6590','Minor','Medium','Moderate','Minor',NULL
636,'PR8167','SC1560','Severe','Medium','Moderate',NULL,'Complete'
637,'PR6638','SC8102','Moderate','High','Unstable','Minor',NULL
638,'PR1961','SC8688','Severe','Critical','Unstable','Major','Partial'
639,'PR2183','SC7585','Minor','Low','Stable',NULL,'Complete'
640,'PR4828','SC1247','Moderate','Critical','Moderate','Major','Complete'
641,'PR3271','SC8787','Minor','Critical','Moderate','Major',NULL
642,'PR6389','SC5844',NULL,'Medium','Stable','Minor','Complete'
643,'PR6811','SC7719',NULL,'Critical','Stable','Major','Complete'
644,'PR2094','SC9783','Moderate','Medium','Stable','Major','Complete'
645,'PR2783','SC8180',NULL,'High','Moderate','Major',NULL
646,'PR4783','SC8789','Severe','Critical','Stable','Minor','Complete'
647,'PR6519','SC5353','Minor','Low','Stable','Minor','Complete'
648,'PR8010','SC9643',NULL,'Low','Unstable',NULL,'Complete'
649,'PR1819','SC9866','Severe','Low','Unstable',NULL,NULL
650,'PR1106','SC7050','Minor','Low','Stable','Minor','Partial'
651,'PR7521','SC6265',NULL,'High','Moderate','Major','Partial'
652,'PR5315','SC3557','Moderate','Critical','Moderate',NULL,'Complete'
653,'PR9364','SC6335','Severe','High','Moderate','Major','Partial'
654,'PR1095','SC2231',NULL,'Low','Stable','Minor','Partial'
655,'PR7713','SC1157','Minor','Critical','Unstable','Major','Complete'
656,'PR8633','SC2689','Severe','Medium','Moderate',NULL,NULL
657,'PR1355','SC6019',NULL,'Medium','Moderate','Minor','Partial'
658,'PR4933','SC3013','Severe','High','Stable','Minor',NULL
659,'PR8889','SC8516','Minor','Critical','Stable','Major','Partial'
660,'PR2843','SC6252','Minor','Low','Unstable','Major','Complete'
661,'PR1574','SC1426','Minor','Critical','Stable','Major','Partial'
662,'PR6581','SC4774','Minor','Critical','Moderate',NULL,NULL
663,'PR1426','SC1825',NULL,'High','Unstable','Major','Complete'
664,'PR8368','SC7554',NULL,'Critical','Stable',NULL,NULL
665,'PR4852','SC6158','Minor','High','Stable',NULL,'Complete'
666,'PR2617','SC7616',NULL,'Medium','Moderate','Minor','Partial'
667,'PR2084','SC3922','Severe','Critical','Moderate',NULL,NULL
668,'PR3939','SC2004','Minor','Critical','Stable','Minor','Partial'
669,'PR6550','SC5392',NULL,'High','Unstable',NULL,'Complete'
670,'PR8624','SC2232',NULL,'Medium','Unstable','Major','Partial'
671,'PR7626','SC8136',NULL,'Medium','Stable','Minor','Complete'
672,'PR9688','SC3542','Minor','High','Unstable',NULL,'Partial'
673,'PR2919','SC9655',NULL,'Critical','Stable',NULL,'Complete'
674,'PR6121','SC2096','Moderate','High','Unstable','Major','Partial'
675,'PR1235','SC7950',NULL,'Critical','Moderate','Major','Complete'
676,'PR8954','SC7158','Minor','Medium','Moderate','Minor','Partial'
677,'PR7850','SC2718','Moderate','Low','Moderate',NULL,'Partial'
678,'PR3174','SC9982','Minor','High','Moderate','Minor','Complete'
679,'PR4849','SC6055','Minor','Critical','Stable','Major',NULL
680,'PR1678','SC5227',NULL,'Low','Stable','Major','Partial'
681,'PR2922','SC6416','Severe','Medium','Moderate',NULL,'Partial'
682,'PR5862','SC8683',NULL,'Medium','Stable','Minor',NULL
683,'PR4575','SC8198',NULL,'Medium','Stable','Major','Complete'
684,'PR4177','SC6841','Severe','Low','Moderate','Major',NULL
685,'PR8505','SC7585','Moderate','Medium','Moderate',NULL,'Partial'
686,'PR3682','SC5310',NULL,'Critical','Moderate','Minor','Partial'
687,'PR3836','SC7509',NULL,'Medium','Stable','Major',NULL
688,'PR7151','SC2721','Severe','High','Unstable',NULL,NULL
689,'PR1026','SC6196',NULL,'High','Stable','Major','Partial'
690,'PR6313','SC1518','Moderate','High','Unstable','Major','Partial'
691,'PR7969','SC3187','Minor','Medium','Unstable',NULL,'Complete'
692,'PR5146','SC1025','Moderate','Critical','Unstable',NULL,NULL
693,'PR1193','SC7595','Minor','Low','Moderate','Minor','Partial'
694,'PR6018','SC6486',NULL,'High','Stable',NULL,NULL
695,'PR5607','SC2952','Minor','Critical','Moderate','Minor','Complete'
696,'PR1336','SC8986','Moderate','Medium','Unstable','Minor','Partial'
697,'PR4983','SC5610','Moderate','Low','Unstable',NULL,'Complete'
698,'PR9619','SC2914','Severe','Low','Stable','Major','Partial'
699,'PR2650','SC7496',NULL,'Critical','Moderate',NULL,'Partial'
700,'PR2792','SC3095','Severe','High','Stable','Major',NULL
701,'PR8130','SC9489',NULL,'High','Unstable',NULL,NULL
702,'PR4116','SC9123','Severe','Medium','Stable','Major','Partial'
703,'PR7122','SC9423','Severe','Medium','Moderate','Minor','Complete'
704,'PR8477','SC4433','Moderate','High','Unstable',NULL,'Complete'
705,'PR8930','SC3128',NULL,'Critical','Stable',NULL,NULL
706,'PR9065','SC1503','Severe','Low','Unstable','Minor',NULL
707,'PR9303','SC5024','Severe','Critical','Moderate','Major','Complete'
708,'PR5397','SC1686','Minor','Critical','Unstable','Minor','Partial'
709,'PR7772','SC2923','Severe','High','Unstable','Minor','Partial'
710,'PR5903','SC3537','Severe','Medium','Stable',NULL,NULL
711,'PR7334','SC5234',NULL,'Critical','Stable','Minor','Partial'
712,'PR8080','SC9244','Severe','High','Moderate',NULL,'Partial'
713,'PR7860','SC4453','Minor','High','Moderate','Major','Complete'
714,'PR4783','SC9678','Moderate','Critical','Unstable','Minor',NULL
715,'PR9221','SC2822',NULL,'High','Unstable','Major',NULL
716,'PR3784','SC3083','Moderate','Low','Unstable','Minor','Complete'
717,'PR4959','SC1859','Moderate','Medium','Unstable','Minor','Partial'
718,'PR3059','SC2442','Moderate','Low','Moderate','Major',NULL
719,'PR6676','SC2330',NULL,'Medium','Unstable','Major','Complete'
720,'PR6520','SC7403','Moderate','High','Unstable','Minor',NULL
721,'PR5848','SC8391','Severe','Medium','Stable',NULL,NULL
722,'PR8940','SC2737','Moderate','Low','Moderate','Minor','Partial'
723,'PR7720','SC9719',NULL,'Medium','Unstable','Major','Partial'
724,'PR9242','SC7110','Severe','Medium','Stable','Minor','Complete'
725,'PR8303','SC7172','Severe','Low','Moderate','Major',NULL
726,'PR2493','SC7557','Moderate','Low','Stable',NULL,'Complete'
727,'PR6146','SC1245',NULL,'Medium','Moderate','Minor',NULL
728,'PR3885','SC2603','Moderate','High','Unstable','Minor','Complete'
729,'PR6883','SC6594','Minor','High','Stable','Major',NULL
730,'PR2298','SC2230',NULL,'Critical','Moderate','Minor','Partial'
731,'PR2549','SC1362','Severe','Low','Unstable','Major',NULL
732,'PR7604','SC6216','Minor','Low','Stable',NULL,NULL
733,'PR4003','SC4127','Minor','High','Moderate','Major',NULL
734,'PR1408','SC7487','Severe','Low','Stable','Minor',NULL
735,'PR2385','SC6770',NULL,'Low','Stable','Major','Complete'
736,'PR3938','SC1535',NULL,'Critical','Unstable','Minor','Complete'
737,'PR6120','SC4250','Moderate','Low','Unstable','Minor','Partial'
738,'PR9550','SC2223','Moderate','Medium','Moderate','Major','Partial'
739,'PR3342','SC8857','Minor','Medium','Stable',NULL,'Partial'
740,'PR8662','SC8345','Severe','Low','Moderate','Minor',NULL
741,'PR7152','SC6643',NULL,'Medium','Moderate','Minor','Partial'
742,'PR7953','SC4902',NULL,'Medium','Unstable',NULL,'Partial'
743,'PR2163','SC8338','Severe','Low','Unstable','Major',NULL
744,'PR5911','SC8798','Severe','Medium','Moderate','Major',NULL
745,'PR5604','SC3284','Severe','Low','Moderate',NULL,NULL
746,'PR1522','SC3288',NULL,'Critical','Unstable','Major',NULL
747,'PR2324','SC2174','Moderate','High','Moderate','Major','Complete'
748,'PR8376','SC1681',NULL,'Low','Moderate','Major','Partial'
749,'PR8839','SC4934','Severe','High','Moderate',NULL,'Partial'
750,'PR2038','SC5135','Minor','High','Moderate','Minor','Complete'
751,'PR1905','SC3094','Moderate','Low','Moderate','Major','Partial'
752,'PR7725','SC6625','Severe','Medium','Stable','Major','Complete'
753,'PR3214','SC7668','Severe','Medium','Unstable',NULL,'Partial'
754,'PR4843','SC1445','Severe','Critical','Moderate',NULL,'Complete'
755,'PR6813','SC7150','Minor','Medium','Stable','Major',NULL
756,'PR9868','SC1713','Minor','Critical','Unstable','Major',NULL
757,'PR1589','SC8090','Moderate','Low','Unstable','Major','Partial'
758,'PR1070','SC3501','Severe','High','Stable',NULL,'Complete'
759,'PR2311','SC3067','Moderate','Critical','Stable','Major',NULL
760,'PR6689','SC9895','Severe','Medium','Stable','Minor',NULL
761,'PR5923','SC9432','Minor','Low','Moderate','Minor','Partial'
762,'PR7205','SC8975',NULL,'Low','Stable','Major','Complete'
763,'PR8412','SC7134',NULL,'Critical','Unstable',NULL,NULL
764,'PR7268','SC6561','Moderate','Critical','Stable','Major','Partial'
765,'PR8391','SC2633','Severe','High','Unstable',NULL,NULL
766,'PR5237','SC8262',NULL,'High','Stable',NULL,'Partial'
767,'PR4532','SC8643','Severe','Low','Stable','Minor','Complete'
768,'PR2107','SC1247','Severe','Low','Moderate',NULL,'Partial'
769,'PR1026','SC3154','Moderate','High','Moderate','Major','Complete'
770,'PR6695','SC1655','Moderate','Low','Moderate','Minor',NULL
771,'PR7981','SC3229','Minor','High','Stable','Minor',NULL
772,'PR9335','SC5830','Severe','Medium','Moderate',NULL,'Complete'
773,'PR1658','SC1845','Minor','High','Unstable','Minor','Complete'
774,'PR3789','SC9141','Severe','Medium','Stable','Minor',NULL
775,'PR1555','SC9007','Moderate','Critical','Stable','Minor',NULL
776,'PR4034','SC2560',NULL,'High','Moderate','Major','Complete'
777,'PR7248','SC1107',NULL,'Low','Stable','Major','Partial'
778,'PR7907','SC7050',NULL,'Low','Moderate','Minor','Partial'
779,'PR3888','SC1170','Moderate','Medium','Unstable','Major','Complete'
780,'PR8403','SC3992',NULL,'High','Moderate',NULL,'Complete'
781,'PR1159','SC4589',NULL,'Critical','Unstable','Minor','Complete'
782,'PR7206','SC7794','Minor','Low','Unstable',NULL,'Partial'
783,'PR4870','SC1976','Minor','High','Moderate',NULL,'Partial'
784,'PR9781','SC4156','Moderate','Critical','Unstable','Major','Partial'
785,'PR3745','SC6689','Minor','Low','Stable','Minor','Partial'
786,'PR1349','SC7059','Moderate','Medium','Unstable',NULL,'Complete'
787,'PR3342','SC5219','Minor','High','Stable',NULL,'Complete'
788,'PR8630','SC7724','Moderate','Critical','Moderate','Major','Complete'
789,'PR1360','SC5163',NULL,'High','Stable',NULL,NULL
790,'PR2413','SC8933','Moderate','Low','Moderate','Minor',NULL
791,'PR8244','SC6567',NULL,'Medium','Stable','Major',NULL
792,'PR8078','SC9453','Moderate','High','Unstable',NULL,NULL
793,'PR3096','SC1474','Severe','Low','Moderate','Minor','Partial'
794,'PR9153','SC9238','Severe','Medium','Unstable',NULL,'Partial'
795,'PR7145','SC6503','Severe','Medium','Stable','Minor','Partial'
796,'PR5046','SC3017','Severe','Medium','Stable','Minor','Complete'
797,'PR7691','SC1031','Moderate','High','Unstable','Major','Complete'
798,'PR8041','SC8071','Minor','Low','Unstable','Minor','Complete'
799,'PR6147','SC9179','Minor','High','Moderate',NULL,'Complete'
800,'PR4467','SC2522',NULL,'Critical','Unstable',NULL,'Partial'
801,'PR4190','SC1946','Minor','Critical','Moderate','Major',NULL
802,'PR4482','SC1738','Severe','Critical','Stable',NULL,NULL
803,'PR7913','SC8702','Moderate','Medium','Moderate','Minor',NULL
804,'PR6867','SC8154','Severe','Low','Unstable','Minor',NULL
805,'PR1479','SC9867','Severe','Low','Unstable',NULL,'Partial'
806,'PR5860','SC8546','Moderate','Low','Moderate',NULL,NULL
807,'PR9724','SC9262','Minor','Critical','Stable',NULL,'Partial'
808,'PR8831','SC3756','Minor','Medium','Stable',NULL,'Complete'
809,'PR6384','SC3852',NULL,'Low','Unstable','Major','Complete'
810,'PR4352','SC8084','Moderate','High','Moderate','Major',NULL
811,'PR2077','SC9861','Minor','High','Stable',NULL,'Complete'
812,'PR5227','SC1145',NULL,'Medium','Stable','Major','Complete'
813,'PR7241','SC5475',NULL,'Critical','Stable','Minor','Complete'
814,'PR8667','SC3673','Severe','Critical','Unstable','Minor',NULL
815,'PR9896','SC6964','Moderate','Low','Stable','Minor','Complete'
816,'PR1694','SC5058',NULL,'High','Unstable',NULL,NULL
817,'PR6359','SC5637','Severe','Medium','Unstable','Minor',NULL
818,'PR6170','SC3560','Minor','Medium','Moderate','Major','Complete'
819,'PR9586','SC1967',NULL,'Low','Unstable','Major','Partial'
820,'PR8908','SC4180',NULL,'Medium','Unstable','Major','Complete'
821,'PR6409','SC8751','Moderate','Medium','Stable','Major','Complete'
822,'PR7100','SC5570','Minor','Low','Stable','Major','Complete'
823,'PR9312','SC2768',NULL,'Medium','Stable','Major',NULL
824,'PR7577','SC4848','Moderate','Low','Moderate','Major',NULL
