278,'PR3366','OP5539                                            ',873.100,22.4200,6.49,18.320,42.87,313.2,39.4,7.520
279,'PR6146','OP1332                                            ',380.160,21.8800,8.96,29.070,39.93,300.0,14.0,7.130
280,'PR7884','OP5260                                            ',263.330,30.2800,17.48,39.240,29.63,307.9,-10.8,3.630
281,'PR7263','OP9364                                            ',846.140,29.1000,7.22,44.570,0.39,108.3,3.9,6.750
282,'PR8173','OP1941                                            ',110.390,95.0400,22.38,5.580,0.78,150.3,-9.0,5.350
283,'PR7110','OP2583                                            ',661.400,64.0900,25.01,10.890,0.57,302.7,5.3,5.110
284,'PR9032','OP2782                                            ',656.380,70.6000,11.11,1.350,32.69,257.4,21.6,9.080
285,'PR9356','OP5544                                            ',117.190,92.6200,17.10,1.410,11.74,307.7,40.9,6.330
286,'PR4177','OP4299                                            ',41.570,35.2400,12.60,2.440,19.52,174.6,44.5,4.780
287,'PR2485','OP6651                                            ',711.190,43.1100,8.47,18.370,20.59,52.5,13.1,0.350
288,'PR3842','OP4184                                            ',198.840,82.4500,33.52,22.650,22.62,212.4,-31.2,7.880
289,'PR9678','OP9627                                            ',242.100,20.2000,28.54,30.060,27.54,269.9,8.2,4.370
290,'PR1036','OP7094                                            ',11.160,13.3600,15.47,48.170,46.26,91.7,-5.5,4.780
291,'PR7937','OP7872                                            ',3.810,87.4300,18.25,3.860,30.89,349.0,16.4,8.700
292,'PR7145','OP9082                                            ',444.430,56.8700,28.29,2.880,19.60,87.1,-38.8,9.250
293,'PR6552','OP6442                                            ',387.130,30.1800,22.34,48.020,33.30,161.9,28.5,0.930
294,'PR2791','OP4663                                            ',723.820,98.2600,44.18,32.020,17.77,279.9,13.0,6.270
295,'PR8957','OP8771                                            ',871.170,46.9600,11.83,24.160,8.15,63.9,32.0,8.760
296,'PR8388','OP7534                                            ',938.200,84.6200,25.24,23.000,8.96,302.5,-13.1,9.110
297,'PR1709','OP1876                                            ',929.530,77.1000,12.86,3.440,25.94,14.3,37.6,5.260
298,'PR3316','OP7295                                            ',572.700,45.5100,31.79,26.170,42.04,0.8,27.2,8.190
299,'PR1021','OP5749                                            ',742.090,57.0300,44.73,9.080,41.69,313.8,-44.3,5.130
300,'PR8378','OP6266                                            ',743.360,4.0400,3.71,3.040,46.04,106.2,-17.4,7.020
301,'PR7885','OP7713                                            ',4.780,73.9700,37.14,6.460,19.01,232.3,-8.3,5.950
302,'PR5507','OP4275                                            ',871.410,29.5400,39.17,32.750,42.07,9.6,4.9,3.830
303,'PR4860','OP9682                                            ',306.660,51.4000,46.18,48.510,4.55,332.7,-17.6,1.070
304,'PR9076','OP5103                                            ',275.620,61.8900,20.66,35.770,19.82,342.4,-16.4,1.830
305,'PR6156','OP7867                                            ',513.280,33.3400,49.27,36.570,12.92,81.4,40.9,5.880
306,'PR8015','OP5860                                            ',858.620,90.7600,27.36,36.110,4.50,61.5,6.9,5.990
307,'PR9224','OP9024                                            ',358.310,96.7800,16.69,16.100,0.74,57.9,25.8,3.910
308,'PR3154','OP9934                                            ',735.670,47.0000,23.79,9.360,33.19,162.8,0.7,5.140
309,'PR6538','OP1496                                            ',959.940,33.7600,20.86,34.410,28.13,281.0,-35.0,0.470
310,'PR7208','OP5966                                            ',881.460,81.3200,11.76,46.870,21.93,235.2,-0.7,5.530
311,'PR8000','OP7264                                            ',759.230,98.1800,8.46,14.460,36.05,356.5,20.9,4.280
312,'PR4224','OP8786                                            ',495.750,96.1900,17.36,29.170,36.22,252.8,38.2,1.520
313,'PR3856','OP4199                                            ',259.940,89.5200,34.39,4.390,12.58,55.7,35.5,2.380
314,'PR1584','OP3441                                            ',500.810,60.8500,40.48,42.710,41.98,160.0,36.4,7.350
315,'PR3219','OP8300                                            ',936.500,78.8100,13.60,33.920,48.39,192.3,26.1,3.820
316,'PR4268','OP3069                                            ',457.390,16.3200,37.55,37.410,9.58,309.7,-30.0,0.980
317,'PR7245','OP7426                                            ',219.310,44.2000,24.47,20.310,31.44,144.2,13.7,6.840
318,'PR2549','OP2918                                            ',220.400,93.7100,4.05,13.340,32.77,93.7,-23.9,0.470
319,'PR6189','OP7848                                            ',763.180,95.3700,28.75,4.500,24.01,277.6,23.3,0.400
320,'PR8132','OP4250                                            ',591.370,13.2000,28.98,29.690,13.26,201.8,15.5,9.560
321,'PR7736','OP3488                                            ',947.300,12.9300,21.65,8.880,2.06,238.5,26.4,0.500
322,'PR3233','OP9078                                            ',353.410,57.5500,3.92,9.090,27.11,50.1,-18.9,6.750
323,'PR2355','OP9503                                            ',318.730,88.9400,30.11,4.380,44.70,150.6,19.8,4.130
324,'PR9120','OP1239                                            ',848.480,66.6800,33.85,5.370,27.66,16.8,39.3,9.070
325,'PR2659','OP2849                                            ',67.000,90.3100,20.56,39.330,8.07,18.0,0.5,8.060
326,'PR7892','OP3335                                            ',552.850,92.2000,28.15,36.910,24.63,118.0,-38.5,3.100
327,'PR6179','OP2657                                            ',711.410,86.4100,48.05,39.260,29.00,59.6,36.3,8.160
328,'PR4039','OP9894                                            ',569.090,64.5300,28.08,42.890,1.71,95.7,-4.7,3.350
329,'PR5686','OP6481                                            ',604.440,78.9300,2.16,27.690,1.15,205.0,5.9,6.150
330,'PR8203','OP7306                                            ',951.270,6.2600,6.84,7.380,47.19,296.9,3.8,7.070
331,'PR7864','OP3996                                            ',933.850,11.0200,33.37,21.820,23.66,88.3,25.0,1.770
332,'PR7087','OP3646                                            ',82.180,10.6100,41.93,4.250,20.61,315.1,10.4,2.980
333,'PR6446','OP5255                                            ',132.880,77.7700,40.51,27.070,34.57,79.8,27.2,1.680
334,'PR2511','OP6294                                            ',180.020,34.9400,3.55,22.170,39.91,102.0,26.9,9.340
335,'PR3153','OP6740                                            ',761.010,38.5400,16.03,0.990,35.21,350.0,-30.7,1.000
336,'PR3086','OP9874                                            ',417.460,80.8900,41.02,12.580,44.14,30.1,-2.6,4.750
337,'PR8531','OP5396                                            ',408.560,47.1800,9.50,7.600,5.44,344.5,42.7,6.340
338,'PR2966','OP2612                                            ',346.710,80.3800,48.93,48.670,1.72,332.8,36.3,0.970
339,'PR1149','OP3807                                            ',948.600,41.0700,10.98,26.640,43.02,82.2,10.6,1.490
340,'PR8189','OP9699                                            ',513.790,17.8200,15.27,8.860,5.00,167.7,-29.8,2.190
341,'PR1962','OP5403                                            ',825.850,62.5100,19.06,1.990,23.08,131.2,-11.8,9.700
342,'PR1758','OP4961                                            ',553.600,98.1200,17.96,12.610,23.98,35.3,-20.3,0.740
343,'PR4192','OP2683                                            ',195.640,1.5300,4.64,23.220,8.45,330.0,-18.9,0.640
344,'PR6805','OP6994                                            ',629.720,96.6000,23.15,7.320,7.11,348.3,-31.1,7.000
345,'PR2123','OP9910                                            ',534.480,97.3700,20.49,3.050,41.73,152.1,-28.9,5.880
346,'PR5267','OP1008                                            ',785.990,8.1800,35.14,15.640,2.40,344.1,13.5,3.330
347,'PR2936','OP5709                                            ',884.400,78.3700,7.17,7.160,1.80,124.2,-31.5,1.520
348,'PR6926','OP4074                                            ',906.720,7.1900,16.20,28.610,13.00,312.4,-8.9,9.410
349,'PR5417','OP6089                                            ',58.900,34.5100,23.86,3.670,13.04,144.4,-23.1,0.960
350,'PR4621','OP6410                                            ',1.200,90.5000,11.55,23.200,16.30,80.0,36.1,1.720
351,'PR9304','OP9268                                            ',701.810,43.1200,13.91,0.990,3.86,212.6,6.2,9.930
352,'PR9588','OP5874                                            ',125.410,72.0500,10.76,34.980,25.97,141.9,-24.3,4.980
353,'PR6939','OP8399                                            ',257.070,2.1900,36.92,12.710,7.90,203.0,-32.9,3.650
354,'PR6052','OP5594                                            ',242.120,26.4100,8.44,32.210,22.97,169.6,-15.5,9.810
355,'PR5036','OP6800                                            ',63.080,67.6900,26.24,49.570,21.78,119.5,-36.5,2.740
356,'PR8275','OP8947                                            ',714.720,67.2700,14.53,7.560,3.24,14.2,-25.8,1.970
357,'PR7284','OP6018                                            ',541.340,23.6600,9.10,45.940,33.19,95.9,-23.8,4.720
358,'PR9938','OP9463                                            ',992.840,95.8100,45.67,48.520,45.59,204.2,4.0,2.410
359,'PR5881','OP4354                                            ',240.490,80.1200,8.27,13.430,38.63,316.2,43.1,2.900
360,'PR7682','OP1779                                            ',805.020,12.6700,28.60,10.120,21.09,289.5,-4.7,3.520
361,'PR8750','OP9774                                            ',656.890,94.7800,31.81,5.000,48.76,285.6,-39.7,9.710
362,'PR3888','OP2965                                            ',24.550,30.4900,48.25,35.740,31.66,319.9,-0.7,5.570
363,'PR2932','OP1552                                            ',44.290,30.2800,36.17,34.640,25.61,182.9,-41.9,2.170
364,'PR4749','OP1938                                            ',740.390,51.3200,41.63,29.250,18.48,106.1,37.3,6.850
365,'PR1703','OP2432                                            ',405.160,65.9000,4.09,24.080,8.36,223.7,-38.7,2.540
366,'PR1917','OP4990                                            ',949.090,56.7500,37.01,40.550,21.33,246.1,16.6,9.560
367,'PR7226','OP6239                                            ',446.870,75.0200,36.01,13.880,0.42,52.4,32.4,1.570
368,'PR2445','OP2593                                            ',555.370,71.6300,49.65,1.330,40.44,43.3,-31.0,3.810
369,'PR9311','OP6421                                            ',430.080,52.5000,30.90,44.550,39.56,356.6,18.6,7.020
370,'PR5242','OP5592                                            ',169.200,37.0700,47.92,18.160,38.59,222.6,-3.4,2.580
371,'PR9811','OP8892                                            ',479.800,91.0100,5.87,32.970,31.64,58.7,-16.8,2.150
372,'PR5541','OP9561                                            ',896.440,75.0600,28.33,37.020,17.01,305.7,-24.6,4.690
373,'PR6483','OP4474                                            ',668.440,53.2900,16.69,3.090,29.91,147.4,-15.7,4.710
374,'PR3075','OP9618                                            ',370.730,91.8700,32.35,4.670,38.60,311.4,21.9,6.790
375,'PR6424','OP9601                                            ',251.130,88.5700,8.25,45.710,8.61,195.7,27.2,6.320
376,'PR6356','OP3988                                            ',944.200,3.9900,14.42,18.330,40.21,198.3,-21.6,7.290
377,'PR7041','OP7995                                            ',480.770,32.1500,37.20,49.360,18.60,74.5,39.4,4.920
378,'PR1585','OP3315                                            ',630.730,3.2300,19.37,22.940,4.23,214.1,-2.7,3.600
379,'PR5583','OP1642                                            ',746.710,88.6000,19.55,42.730,27.16,332.5,33.5,2.430
380,'PR7875','OP7766                                            ',56.400,70.1000,34.56,8.320,6.50,148.6,19.9,2.370
381,'PR7570','OP6983                                            ',330.780,31.2400,21.89,27.340,35.55,123.0,32.1,8.160
382,'PR7227','OP2069                                            ',145.190,74.5800,3.07,43.780,27.26,214.0,-12.3,7.920
383,'PR1461','OP2638                                            ',422.080,41.7600,17.77,41.850,14.22,252.3,1.0,1.570
384,'PR1132','OP6205                                            ',418.770,18.9200,1.28,14.550,19.32,274.3,43.0,1.730
385,'PR7363','OP9537                                            ',851.410,78.3900,39.69,19.530,14.47,337.3,-29.5,3.490
386,'PR8435','OP8629                                            ',547.520,8.5800,32.98,44.280,34.68,126.2,42.3,3.410
387,'PR2813','OP4340                                            ',873.060,22.5600,33.13,15.150,33.81,301.1,27.2,9.950
388,'PR2036','OP6718                                            ',63.420,16.2100,18.38,38.610,31.61,187.7,-6.2,5.790
389,'PR9129','OP9287                                            ',295.080,87.1200,3.57,4.060,38.08,325.4,44.5,3.690
390,'PR6504','OP6295                                            ',232.680,34.1900,12.54,19.560,10.20,125.7,21.3,3.560
391,'PR7894','OP6029                                            ',240.330,94.1300,0.65,1.980,48.43,21.9,21.0,7.570
392,'PR2178','OP6947                                            ',170.190,76.2300,48.90,43.860,41.57,234.6,-31.2,7.610
393,'PR1340','OP1719                                            ',428.450,16.9700,18.50,48.110,2.19,158.4,-6.7,1.180
394,'PR8163','OP3648                                            ',656.470,23.9900,3.58,6.070,44.93,160.6,13.7,1.300
395,'PR5769','OP4785                                            ',436.600,92.2800,32.44,31.850,37.91,225.6,-22.7,2.020
396,'PR2284','OP2229                                            ',133.650,58.9900,40.90,31.360,8.85,272.4,-7.1,6.840
397,'PR8770','OP5927                                            ',724.870,24.8400,4.40,10.440,47.35,89.7,-33.5,8.700
398,'PR6286','OP9575                                            ',986.220,75.7700,48.04,32.100,44.20,138.6,32.2,2.150
399,'PR5916','OP2642                                            ',258.780,11.7300,29.96,37.590,17.68,14.6,-29.2,5.580
400,'PR8801','OP4669                                            ',53.520,79.4500,7.64,10.930,33.33,116.2,-44.5,1.340
401,'PR3655','OP5738                                            ',706.030,27.1900,10.01,30.860,12.44,64.2,28.6,4.920
402,'PR1320','OP9117                                            ',812.130,60.1600,41.85,36.780,45.52,207.6,-34.1,7.770
403,'PR2531','OP2707                                            ',944.120,78.1800,14.81,13.740,42.89,146.6,-17.9,9.290
404,'PR9901','OP2478                                            ',929.070,62.5900,47.65,5.590,46.37,324.7,-24.7,8.400
405,'PR3541','OP8584                                            ',338.700,78.5900,38.05,34.950,20.42,130.7,-31.4,0.380
406,'PR2944','OP3391                                            ',324.340,15.0400,21.36,32.030,45.89,2.3,-4.3,6.060
407,'PR8045','OP1734                                            ',162.240,16.0100,4.84,24.770,18.60,264.7,-8.6,7.780
408,'PR7050','OP3618                                            ',849.380,44.9600,1.81,4.640,39.42,0.1,1.9,6.660
409,'PR1013','OP7588                                            ',460.830,16.0400,39.57,2.520,26.32,214.0,23.5,1.600
410,'PR6204','OP4868                                            ',987.190,26.7300,0.46,19.930,33.32,174.9,-9.1,4.160
411,'PR4534','OP6409                                            ',440.510,7.4700,8.90,21.380,10.56,230.3,25.5,0.490
412,'PR3732','OP2682                                            ',62.420,27.6700,38.38,41.590,14.38,333.2,23.9,9.560
413,'PR2090','OP7932                                            ',798.220,44.4300,16.89,31.570,42.37,88.5,-16.3,3.550
414,'PR5140','OP1642                                            ',194.440,33.8600,27.22,1.100,47.99,179.9,22.6,7.590
415,'PR5616','OP3403                                            ',931.230,49.1400,40.70,30.690,33.49,88.1,10.5,1.820
416,'PR1839','OP4599                                            ',144.660,91.4500,28.66,5.640,47.49,328.1,37.6,3.540
417,'PR7215','OP8122                                            ',15.220,52.0200,1.45,19.810,13.19,130.2,13.7,5.230
418,'PR3259','OP9319                                            ',226.230,30.4700,2.58,8.910,31.79,132.3,-42.2,8.080
419,'PR2960','OP5704                                            ',663.430,73.7600,38.54,6.690,37.13,191.1,-4.3,1.980
420,'PR4767','OP2472                                            ',652.330,72.5800,43.99,6.100,39.38,24.8,0.8,1.310
421,'PR9867','OP5786                                            ',796.760,90.3700,10.61,12.200,36.54,129.5,14.2,0.990
422,'PR7011','OP3939                                            ',565.570,37.6700,40.52,15.560,41.24,103.6,38.7,0.300
423,'PR6418','OP4475                                            ',406.620,32.2500,16.63,9.020,27.73,265.6,-27.5,5.980
424,'PR9648','OP4055                                            ',287.830,57.7500,9.83,20.940,14.45,67.9,-3.0,7.800
425,'PR3437','OP8289                                            ',854.680,8.0500,19.02,47.200,41.88,161.1,36.5,7.800
426,'PR9455','OP5980                                            ',343.990,83.0100,12.52,16.660,17.91,234.1,5.9,7.020
427,'PR4535','OP5075                                            ',886.510,37.3600,14.67,36.060,16.74,152.7,34.6,1.930
428,'PR3223','OP9556                                            ',543.930,1.9300,23.78,20.600,38.60,146.9,-15.0,6.800
429,'PR1003','OP4196                                            ',221.370,22.7200,31.05,30.370,19.54,239.4,3.6,2.560
430,'PR7643','OP4816                                            ',798.100,98.4000,3.55,49.780,12.52,351.5,-17.5,0.880
431,'PR6126','OP2456                                            ',574.590,82.8500,38.23,7.090,8.10,313.3,-2.1,5.800
432,'PR5470','OP4062                                            ',264.790,50.1800,27.49,39.660,10.05,251.0,-7.7,2.790
433,'PR7255','OP2514                                            ',452.340,19.1900,15.71,32.720,10.28,62.8,14.5,0.980
434,'PR1438','OP2296                                            ',573.020,27.8500,39.15,6.570,48.76,297.2,1.5,7.290
435,'PR6766','OP6368                                            ',59.150,97.7500,16.71,41.150,12.56,273.0,18.0,9.720
436,'PR1047','OP3172                                            ',772.460,32.3700,34.87,25.850,43.63,293.2,-39.0,8.900
437,'PR7388','OP6808                                            ',570.490,35.5100,6.92,46.380,13.04,167.5,16.8,2.380
438,'PR6462','OP4785                                            ',599.790,16.4000,8.93,12.390,26.00,111.8,-38.7,9.540
439,'PR5252','OP7322                                            ',996.850,71.8600,42.41,6.920,37.03,91.5,26.4,6.060
440,'PR2662','OP5871                                            ',571.240,68.9100,21.58,41.100,5.47,327.5,44.4,2.230
441,'PR3458','OP4780                                            ',934.570,75.4300,12.62,19.240,36.28,31.2,31.0,5.830
442,'PR5621','OP8586                                            ',626.410,48.7000,19.39,48.490,15.74,247.9,-27.0,1.670
443,'PR7659','OP9086                                            ',498.770,73.5600,8.27,12.610,3.99,335.3,-44.0,7.240
444,'PR5532','OP8303                                            ',290.310,85.2300,46.67,31.050,1.39,354.8,-39.4,2.180
445,'PR8952','OP9161                                            ',632.470,71.1700,38.62,49.750,14.91,205.5,-22.6,1.870
446,'PR8570','OP2928                                            ',458.210,20.2400,33.50,9.620,10.48,284.5,-42.8,8.430
447,'PR9145','OP2975                                            ',848.440,6.2200,14.03,31.480,47.93,325.6,-35.9,7.840
448,'PR7029','OP4862                                            ',747.650,78.8000,40.31,5.610,27.00,35.6,1.6,2.090
449,'PR9353','OP1276                                            ',180.630,68.1900,46.84,7.420,42.89,328.5,-10.6,6.290
450,'PR7476','OP4967                                            ',290.960,86.8400,26.72,33.390,8.12,358.3,-19.7,0.240
451,'PR1054','OP8875                                            ',859.710,71.1500,9.00,20.900,9.24,193.2,-37.1,4.840
452,'PR1925','OP8826                                            ',780.740,96.7200,45.79,11.720,25.35,265.3,22.1,5.710
453,'PR6756','OP1671                                            ',560.650,23.5500,40.78,45.800,18.91,183.0,-28.9,8.340
454,'PR2462','OP1091                                            ',999.500,79.5200,40.48,2.870,12.46,323.9,3.9,3.770
455,'PR7048','OP7838                                            ',338.040,57.4500,4.79,20.660,12.75,281.1,34.5,4.590
456,'PR8879','OP4075                                            ',4.780,55.4600,24.30,12.700,7.22,167.1,-8.4,9.830
457,'PR1450','OP2967                                            ',483.680,17.1100,20.68,12.970,23.08,334.2,21.6,0.450
458,'PR9799','OP6228                                            ',479.550,71.5000,21.58,20.920,34.94,18.2,25.2,4.300
459,'PR8115','OP3539                                            ',692.240,15.1800,17.45,15.970,21.02,58.1,-4.2,0.860
460,'PR1634','OP8901                                            ',892.640,3.2100,40.57,47.210,17.25,359.7,1.5,1.620
461,'PR4548','OP1909                                            ',779.490,80.6600,27.86,7.000,38.11,354.9,-12.7,7.890
462,'PR7724','OP2833                                            ',152.070,71.2400,43.11,45.410,46.33,357.6,42.8,4.070
463,'PR9550','OP1272                                            ',488.510,56.7100,32.36,33.080,45.82,218.9,-16.6,4.390
464,'PR5782','OP3939                                            ',452.240,47.1200,15.33,1.650,11.17,170.0,29.3,2.900
465,'PR6014','OP5392                                            ',360.890,25.2500,7.44,1.700,19.26,67.4,-3.0,8.150
466,'PR3020','OP6406                                            ',562.290,51.6000,30.92,4.720,4.61,300.3,-37.3,2.130
467,'PR3022','OP2508                                            ',941.090,86.2600,32.91,24.630,24.94,142.1,-37.8,8.220
468,'PR2109','OP1817                                            ',976.860,7.8700,38.50,10.610,11.23,56.3,33.7,5.790
469,'PR2063','OP2036                                            ',351.180,1.2500,42.25,29.700,5.87,148.4,36.8,0.280
470,'PR8975','OP4775                                            ',282.950,57.9300,3.99,0.700,5.48,329.2,17.1,7.280
471,'PR2436','OP8254                                            ',864.920,3.0500,44.02,32.180,5.63,357.1,-0.4,2.400
472,'PR4527','OP5300                                            ',15.900,10.8100,39.01,9.110,15.61,39.2,-44.4,3.120
473,'PR3921','OP3425                                            ',131.210,18.4800,18.74,49.850,32.52,247.1,-10.1,4.560
474,'PR1399','OP2526                                            ',334.690,22.1200,6.17,31.070,43.82,351.8,5.2,4.930
475,'PR5195','OP2264                                            ',794.120,28.7100,40.76,6.370,36.24,160.3,-13.0,2.080
476,'PR4371','OP4659                                            ',163.870,61.7200,22.54,24.000,20.38,299.9,-28.9,5.440
477,'PR5960','OP7237                                            ',71.040,71.4700,2.50,25.400,16.64,159.3,-21.6,7.830
478,'PR2343','OP6615                                            ',911.330,3.9100,16.15,13.670,18.09,123.5,-6.6,6.390
479,'PR9788','OP8133                                            ',179.130,36.2700,0.61,48.860,44.61,63.5,41.6,3.820
480,'PR7443','OP8431                                            ',391.600,35.9900,9.35,11.820,47.81,130.0,6.5,1.760
481,'PR7844','OP4702                                            ',12.180,56.1100,47.11,45.870,35.69,217.1,12.0,3.250
482,'PR9683','OP5352                                            ',155.570,73.6600,29.73,35.280,18.49,276.8,-35.3,2.420
483,'PR7420','OP6623                                            ',88.680,28.5900,48.99,7.150,21.78,228.4,7.1,7.350
484,'PR2556','OP3764                                            ',28.720,33.9500,1.61,40.240,8.94,130.8,-20.2,5.280
485,'PR9105','OP4384                                            ',460.890,38.3200,47.57,33.470,35.57,33.5,-44.9,7.450
486,'PR3996','OP8668                                            ',384.650,41.9200,26.23,20.500,4.12,198.6,21.6,9.840
487,'PR3348','OP2359                                            ',393.390,4.7400,39.24,31.900,41.42,307.3,-5.8,5.610
488,'PR2471','OP4665                                            ',140.990,66.0300,0.83,21.120,16.33,132.8,-34.7,7.300
489,'PR5412','OP1721                                            ',462.540,97.7200,33.94,15.520,3.09,155.5,-14.2,0.440
490,'PR1519','OP5434                                            ',65.140,77.2200,13.51,34.170,34.22,303.7,27.7,9.470
491,'PR7744','OP9463                                            ',975.840,22.7200,32.72,38.460,9.45,136.2,33.7,6.220
492,'PR7272','OP1356                                            ',423.010,35.6900,22.49,33.430,16.53,62.2,44.8,9.200
493,'PR7795','OP9449                                            ',933.400,18.5000,0.31,24.360,10.06,50.2,11.5,5.810
494,'PR7471','OP9809                                            ',161.450,98.5900,37.34,42.750,47.39,112.5,-15.0,6.660
495,'PR6959','OP1005                                            ',4.070,50.7400,38.92,26.790,18.84,269.9,38.4,3.350
496,'PR4368','OP5100                                            ',596.270,74.9000,23.28,43.950,36.96,311.1,5.5,1.700
497,'PR2165','OP8128                                            ',418.870,81.6900,31.30,19.790,45.47,292.4,-34.7,4.050
498,'PR5582','OP3735                                            ',13.510,51.4400,29.97,45.280,7.60,311.2,-15.5,3.420
499,'PR4795','OP8888                                            ',647.210,59.3200,17.69,15.580,34.50,350.5,13.3,3.100
500,'PR2493','OP1930                                            ',731.150,52.1300,18.54,24.800,39.93,29.5,0.5,1.130
501,'PR1892','OP1821                                            ',620.860,21.1600,12.71,39.220,43.03,331.2,17.5,2.570
502,'PR6583','OP1292                                            ',846.260,59.9900,16.67,12.760,3.03,278.6,21.8,6.040
503,'PR5910','OP3123                                            ',846.530,63.2400,17.97,33.090,13.20,41.3,10.8,9.300
504,'PR5285','OP1931                                            ',296.850,40.5300,46.17,40.640,4.72,174.4,-2.6,8.750
505,'PR1212','OP8544                                            ',775.680,46.0400,23.26,5.180,31.17,162.9,-42.3,0.590
506,'PR7071','OP1022                                            ',164.640,16.5400,28.90,20.740,20.95,321.8,-15.1,1.350
507,'PR9789','OP5743                                            ',729.850,69.1300,17.97,14.170,7.02,44.0,0.7,5.470
508,'PR1422','OP2033                                            ',481.220,57.4000,38.30,33.220,44.70,170.3,43.9,3.610
509,'PR2463','OP8722                                            ',394.070,99.0400,42.58,34.180,34.59,197.5,12.4,8.680
510,'PR7771','OP8193                                            ',760.600,24.6800,25.14,5.410,6.00,241.6,-6.1,2.680
511,'PR9112','OP4269                                            ',298.270,83.4600,25.96,0.940,17.43,2.1,-31.0,1.830
512,'PR9185','OP2762                                            ',317.780,84.4900,20.59,28.260,39.26,47.7,19.1,9.480
513,'PR1718','OP2907                                            ',944.740,94.5600,19.80,47.660,2.78,83.3,8.9,7.950
514,'PR1756','OP1812                                            ',482.980,76.3900,27.30,32.660,24.86,254.8,9.1,5.920
515,'PR5215','OP8434                                            ',770.010,26.8300,2.51,3.410,29.33,171.1,7.1,4.340
516,'PR5919','OP4376                                            ',147.520,32.5300,42.76,48.220,14.34,358.2,29.7,0.410
517,'PR2512','OP5891                                            ',407.260,53.3900,6.81,4.190,7.76,254.0,-43.0,7.440
518,'PR5149','OP5832                                            ',555.110,15.5900,17.34,5.020,24.35,112.1,41.5,2.700
519,'PR7069','OP7178                                            ',107.930,78.6400,26.34,38.220,25.99,98.1,-31.0,8.050
520,'PR2336','OP5479                                            ',208.550,31.4200,29.39,16.460,42.45,42.7,34.2,0.370
521,'PR5785','OP8890                                            ',374.040,1.8300,20.73,11.420,36.46,184.1,-26.8,1.410
522,'PR8726','OP7211                                            ',776.540,99.9000,13.33,8.000,46.05,299.6,15.6,8.340
523,'PR6030','OP4355                                            ',976.470,97.4700,33.61,7.530,40.78,80.8,-3.6,2.860
524,'PR5372','OP8141                                            ',631.030,54.4000,35.63,34.860,34.70,65.1,-27.0,2.120
525,'PR9523','OP5705                                            ',679.970,80.3300,47.81,21.230,25.07,340.8,-2.7,0.840
526,'PR1945','OP5135                                            ',676.720,33.2500,30.53,11.090,4.39,358.9,-27.5,6.910
527,'PR6441','OP4575                                            ',738.600,66.5800,3.53,12.630,17.60,229.3,-17.2,0.630
528,'PR4731','OP9238                                            ',546.420,94.7500,17.29,47.330,13.01,282.0,-26.5,8.650
529,'PR7349','OP8118                                            ',839.560,15.5900,16.42,28.570,17.96,17.9,39.0,1.780
530,'PR3038','OP7027                                            ',451.050,13.6000,48.76,3.450,13.06,146.8,-20.7,1.020
531,'PR4028','OP6071                                            ',435.410,71.0300,18.27,7.390,4.28,107.4,-18.7,0.350
532,'PR4899','OP3362                                            ',981.660,45.5900,0.92,3.230,11.32,138.8,-7.7,2.130
533,'PR7915','OP1042                                            ',540.540,36.6500,46.53,43.390,6.14,309.4,-42.0,3.400
534,'PR4650','OP1722                                            ',558.050,70.0400,28.43,45.120,1.96,37.9,-24.1,7.510
535,'PR6883','OP1656                                            ',390.320,99.6600,4.52,17.430,41.16,294.3,-1.5,4.460
536,'PR4762','OP2452                                            ',99.400,23.4800,16.52,49.420,46.12,18.7,7.6,4.940
537,'PR6245','OP3794                                            ',460.840,66.1500,5.29,47.240,25.79,123.6,-25.9,8.900
538,'PR5189','OP7834                                            ',762.370,85.4400,30.65,34.680,7.68,324.3,-25.3,6.710
539,'PR5912','OP7945                                            ',789.530,27.5200,42.73,23.880,6.23,50.4,-9.7,9.550
540,'PR5165','OP4273                                            ',640.040,26.3100,10.40,40.480,38.26,138.7,22.4,1.510
541,'PR8468','OP4413                                            ',664.680,71.8200,4.33,13.630,12.11,121.1,10.8,5.180
542,'PR1898','OP8293                                            ',266.090,82.0200,35.34,0.960,46.78,341.6,-12.5,0.700
543,'PR9794','OP6037                                            ',402.030,38.3700,27.26,5.550,9.66,297.3,21.2,4.990
544,'PR6378','OP5731                                            ',595.510,52.7200,27.16,27.470,37.80,267.1,-35.1,1.930
545,'PR9741','OP2525                                            ',632.040,34.6900,6.95,48.900,47.76,314.4,-7.1,1.310
546,'PR4797','OP8616                                            ',638.730,22.6400,43.67,42.000,19.92,5.7,-13.4,4.760
547,'PR4894','OP2444                                            ',738.630,92.4200,5.25,49.100,18.46,149.6,8.8,2.030
548,'PR1836','OP9858                                            ',629.330,14.6000,32.77,16.270,0.42,147.6,-34.8,7.670
549,'PR2464','OP2128                                            ',377.480,75.3300,40.34,29.680,42.15,144.4,22.8,0.330
550,'PR1750','OP7984                                            ',562.270,56.9100,7.78,10.650,37.89,202.9,17.7,5.160
551,'PR8494','OP6244                                            ',986.150,0.9400,44.55,48.840,16.51,300.4,39.2,3.880
552,'PR9110','OP6608                                            ',288.760,34.9300,13.44,42.330,3.96,236.9,7.4,4.470
553,'PR6173','OP2842                                            ',176.740,53.8300,38.84,1.160,21.78,346.6,-19.3,3.830
554,'PR8686','OP4839                                            ',653.040,40.4400,2.61,20.540,16.62,19.8,12.6,10.000
