292,'SC1270','SN21292                                           ',8.00,86.60,12962,'Excellent',NULL,'Disconnected','60% ',698
293,'SC6789','SN64067                                           ',31.10,55.20,9561,NULL,NULL,'Connected','70% ',971
294,'SC8055','SN49065                                           ',10.40,84.90,97755,NULL,NULL,'Connected','90% ',575
295,'SC7994','SN39775                                           ',21.40,29.80,13293,'Excellent','Fixed','Limited','70% ',574
296,'SC8434','SN18216                                           ',-4.90,30.10,89710,NULL,'Fixed','Disconnected','70% ',581
297,'SC8804','SN33808                                           ',39.20,68.90,94345,NULL,'Float','Limited','70% ',425
298,'SC7018','SN58168                                           ',32.20,54.90,50139,'Good',NULL,'Limited','80% ',972
299,'SC2032','SN64708                                           ',-3.50,54.90,81700,'Poor','Float','Connected','80% ',180
300,'SC4284','SN97254                                           ',14.70,36.80,38814,'Excellent','Fixed','Limited','70% ',707
301,'SC2817','SN17678                                           ',12.80,77.90,35756,NULL,'Fixed','Disconnected','70% ',441
302,'SC3050','SN17052                                           ',25.40,74.60,84489,'Excellent',NULL,'Disconnected','70% ',76
303,'SC7250','SN48026                                           ',-9.40,47.70,21325,NULL,NULL,'Connected','90% ',325
304,'SC4392','SN44331                                           ',26.90,51.60,34588,'Good',NULL,'Disconnected','80% ',396
305,'SC9120','SN38791                                           ',17.50,26.20,98345,'Poor',NULL,'Connected','70% ',842
306,'SC8315','SN25680                                           ',32.60,35.00,16544,'Excellent',NULL,'Disconnected','80% ',641
307,'SC5632','SN40790                                           ',-0.60,23.10,79442,'Poor','Fixed','Disconnected','90% ',746
308,'SC9085','SN35562                                           ',3.90,56.80,15487,'Excellent','Float','Limited','80% ',332
309,'SC6577','SN87599                                           ',-3.30,58.30,98231,'Poor',NULL,'Disconnected','90% ',689
310,'SC9229','SN86001                                           ',4.00,76.70,64031,'Excellent',NULL,'Disconnected','60% ',120
311,'SC5026','SN48358                                           ',12.90,38.30,56384,'Good','Fixed','Connected','80% ',670
312,'SC2039','SN50747                                           ',20.10,89.30,37220,NULL,'Fixed','Limited','80% ',766
313,'SC9951','SN12502                                           ',37.20,55.50,23121,'Excellent','Fixed','Disconnected','80% ',409
314,'SC8612','SN74527                                           ',25.00,26.00,96271,'Excellent','Fixed','Disconnected','60% ',161
315,'SC7710','SN70902                                           ',9.40,25.90,7101,NULL,'Fixed','Limited','60% ',663
316,'SC3188','SN20790                                           ',5.10,39.60,39145,'Good','Float','Disconnected','60% ',718
317,'SC5510','SN73315                                           ',24.20,62.20,64919,'Poor','Fixed','Limited','90% ',131
318,'SC7440','SN25656                                           ',26.50,46.60,13809,'Good',NULL,'Limited','90% ',667
319,'SC2480','SN62417                                           ',6.20,33.60,66083,'Poor','Float','Limited','60% ',188
320,'SC6028','SN52655                                           ',35.50,76.00,85369,'Good',NULL,'Limited','90% ',119
321,'SC3083','SN93571                                           ',29.40,50.60,10472,'Good','Float','Connected','90% ',546
322,'SC2058','SN29146                                           ',38.70,49.80,22052,NULL,'Float','Connected','80% ',747
323,'SC2725','SN81618                                           ',-8.20,45.10,9441,NULL,'Float','Limited','70% ',444
324,'SC2965','SN59495                                           ',-5.20,47.00,43870,NULL,'Float','Limited','70% ',54
325,'SC8409','SN47865                                           ',28.00,60.80,18810,'Excellent',NULL,'Disconnected','90% ',238
326,'SC3669','SN73794                                           ',23.00,57.30,39381,'Excellent','Fixed','Connected','70% ',657
327,'SC1335','SN75443                                           ',9.60,40.70,76610,'Good','Fixed','Connected','90% ',766
328,'SC1534','SN19570                                           ',35.40,88.80,25238,NULL,'Fixed','Disconnected','60% ',713
329,'SC7524','SN42912                                           ',29.90,34.90,3916,'Poor','Float','Disconnected','90% ',345
330,'SC5872','SN51780                                           ',4.00,40.80,31281,'Excellent','Fixed','Connected','80% ',194
331,'SC7365','SN51474                                           ',38.30,81.40,95741,'Good','Float','Disconnected','90% ',861
332,'SC7991','SN25031                                           ',22.90,56.50,80565,'Excellent','Fixed','Limited','70% ',332
333,'SC7215','SN49181                                           ',9.60,53.80,26206,'Excellent','Fixed','Connected','90% ',840
334,'SC7176','SN85753                                           ',-8.90,21.20,53119,'Excellent','Fixed','Disconnected','80% ',317
335,'SC5061','SN68932                                           ',38.10,68.80,16970,NULL,'Fixed','Disconnected','80% ',324
336,'SC6116','SN13399                                           ',31.60,78.10,56790,'Excellent',NULL,'Disconnected','80% ',171
337,'SC4117','SN11344                                           ',11.60,48.30,63456,'Excellent',NULL,'Connected','60% ',397
338,'SC5798','SN56199                                           ',34.00,42.30,51912,'Good','Fixed','Disconnected','60% ',916
339,'SC5058','SN94751                                           ',-8.60,38.70,13567,'Excellent','Fixed','Limited','90% ',502
340,'SC7036','SN53006                                           ',3.10,72.80,93415,'Good','Float','Disconnected','90% ',122
341,'SC8324','SN47173                                           ',35.00,54.90,33722,NULL,'Float','Limited','70% ',254
342,'SC6241','SN36823                                           ',16.50,85.10,42496,'Excellent','Fixed','Disconnected','90% ',495
343,'SC4998','SN94466                                           ',22.40,37.00,91561,'Excellent',NULL,'Limited','80% ',724
344,'SC7351','SN27524                                           ',2.20,88.20,65966,'Poor','Float','Disconnected','70% ',855
345,'SC8953','SN54141                                           ',13.20,52.80,61238,'Excellent','Fixed','Limited','80% ',161
346,'SC6393','SN22369                                           ',39.10,81.00,89646,'Good',NULL,'Limited','60% ',756
347,'SC3361','SN35566                                           ',27.60,29.70,43207,NULL,'Fixed','Limited','90% ',150
348,'SC2939','SN98673                                           ',-1.20,45.20,6066,'Excellent',NULL,'Disconnected','80% ',503
349,'SC7206','SN77370                                           ',11.50,68.00,91577,NULL,'Fixed','Disconnected','60% ',218
350,'SC8534','SN94855                                           ',21.70,89.10,13725,'Poor','Float','Disconnected','70% ',53
351,'SC7630','SN41168                                           ',6.60,64.60,87760,'Poor','Fixed','Connected','90% ',804
352,'SC6840','SN36122                                           ',11.90,68.70,59059,'Good',NULL,'Limited','60% ',845
353,'SC4795','SN48650                                           ',7.00,27.10,44570,'Poor','Float','Connected','60% ',957
354,'SC8312','SN95357                                           ',5.50,38.00,28796,'Excellent','Float','Limited','60% ',778
355,'SC7006','SN29560                                           ',35.60,71.10,91882,'Excellent',NULL,'Disconnected','70% ',497
356,'SC4532','SN47370                                           ',33.40,20.20,59359,'Good','Fixed','Disconnected','60% ',230
357,'SC3651','SN95091                                           ',14.90,80.00,43515,'Poor','Fixed','Disconnected','60% ',256
358,'SC9473','SN90270                                           ',36.70,79.50,72269,'Good','Float','Disconnected','60% ',887
359,'SC2610','SN20093                                           ',18.60,27.90,6516,'Poor',NULL,'Connected','60% ',299
360,'SC3081','SN71652                                           ',1.40,88.80,73418,'Poor',NULL,'Limited','80% ',275
361,'SC5914','SN98420                                           ',14.90,45.20,56905,'Poor','Fixed','Disconnected','90% ',785
362,'SC2482','SN14797                                           ',13.60,80.20,27076,'Poor','Fixed','Connected','80% ',888
363,'SC5970','SN97430                                           ',11.00,62.10,11347,NULL,'Float','Disconnected','90% ',141
364,'SC1382','SN11985                                           ',24.20,31.60,79287,'Poor','Fixed','Limited','60% ',472
365,'SC9961','SN99674                                           ',12.70,45.20,15654,'Good',NULL,'Limited','90% ',929
366,'SC2301','SN66318                                           ',39.30,89.60,35118,'Good',NULL,'Connected','90% ',643
367,'SC1413','SN19770                                           ',2.00,77.70,76628,'Excellent','Fixed','Disconnected','70% ',570
368,'SC9480','SN24690                                           ',17.80,43.10,88206,NULL,'Float','Limited','90% ',289
369,'SC8269','SN44802                                           ',32.00,23.30,55037,'Good','Fixed','Limited','90% ',334
370,'SC8820','SN46277                                           ',12.40,45.40,34544,NULL,NULL,'Connected','70% ',636
371,'SC9333','SN64846                                           ',24.80,69.40,24896,'Good','Fixed','Limited','90% ',442
372,'SC3433','SN41817                                           ',10.80,45.10,67715,NULL,'Float','Disconnected','90% ',866
373,'SC5959','SN95881                                           ',13.20,46.40,4191,'Good','Fixed','Disconnected','70% ',379
374,'SC8314','SN34388                                           ',-4.10,80.60,56629,'Good','Float','Disconnected','80% ',196
375,'SC2418','SN24211                                           ',23.10,83.00,72607,'Good','Float','Connected','70% ',861
376,'SC4040','SN65412                                           ',-10.00,68.30,81927,'Good','Fixed','Limited','70% ',827
377,'SC2910','SN10779                                           ',9.70,75.40,11025,'Excellent','Fixed','Disconnected','90% ',268
378,'SC5413','SN50994                                           ',3.30,60.50,5184,'Excellent','Fixed','Disconnected','60% ',673
379,'SC5786','SN78527                                           ',24.00,33.50,41457,NULL,'Fixed','Disconnected','80% ',339
380,'SC9870','SN99660                                           ',38.10,83.90,46812,'Excellent','Fixed','Connected','70% ',865
381,'SC2072','SN38387                                           ',38.60,21.40,44163,NULL,'Fixed','Connected','70% ',970
382,'SC7639','SN90851                                           ',30.30,77.50,45755,'Excellent','Float','Limited','80% ',799
383,'SC6431','SN49644                                           ',37.80,36.30,90467,'Poor',NULL,'Disconnected','90% ',711
384,'SC7509','SN49722                                           ',-2.50,26.70,6578,'Excellent','Fixed','Disconnected','60% ',501
385,'SC6480','SN67427                                           ',8.10,31.20,24825,'Good','Float','Disconnected','70% ',214
386,'SC3527','SN83311                                           ',23.80,73.50,65620,'Excellent','Fixed','Disconnected','80% ',63
387,'SC9239','SN21320                                           ',0.00,62.20,95934,'Excellent',NULL,'Disconnected','90% ',210
388,'SC6921','SN69241                                           ',19.60,82.60,80147,'Good','Fixed','Disconnected','80% ',119
389,'SC6405','SN74231                                           ',35.50,64.30,3484,'Excellent',NULL,'Disconnected','90% ',927
390,'SC5201','SN60112                                           ',12.40,84.80,65676,NULL,'Fixed','Disconnected','90% ',956
391,'SC2171','SN67079                                           ',24.10,34.70,51349,'Excellent',NULL,'Limited','70% ',473
392,'SC1989','SN94376                                           ',-4.60,68.00,20095,NULL,NULL,'Connected','90% ',845
393,'SC7637','SN57467                                           ',2.10,71.20,29876,'Excellent','Fixed','Connected','60% ',524
394,'SC8181','SN98894                                           ',22.30,40.20,26546,'Good','Float','Limited','90% ',365
395,'SC2974','SN32931                                           ',-3.20,78.60,20580,'Excellent','Fixed','Disconnected','60% ',413
396,'SC2279','SN69434                                           ',6.60,67.00,34793,'Excellent','Fixed','Disconnected','80% ',928
397,'SC8942','SN34660                                           ',34.30,36.10,85873,'Good',NULL,'Connected','90% ',501
398,'SC7646','SN26223                                           ',30.80,80.80,47715,'Poor','Fixed','Limited','90% ',81
399,'SC2038','SN30360                                           ',20.90,27.30,75922,NULL,'Fixed','Connected','60% ',193
400,'SC7562','SN70624                                           ',37.30,57.90,11248,NULL,'Fixed','Connected','90% ',934
401,'SC1720','SN79414                                           ',21.10,58.30,18258,'Good','Float','Disconnected','80% ',321
402,'SC5509','SN37611                                           ',33.60,21.90,86899,'Good','Fixed','Limited','60% ',585
403,'SC9258','SN38051                                           ',17.80,79.40,707,'Excellent',NULL,'Connected','70% ',208
404,'SC8520','SN45345                                           ',39.10,29.90,51786,'Excellent','Fixed','Disconnected','80% ',880
405,'SC1291','SN58582                                           ',14.60,27.20,46030,'Good','Float','Limited','70% ',997
406,'SC2826','SN42502                                           ',5.90,81.20,93059,'Poor','Float','Disconnected','70% ',974
407,'SC8229','SN99629                                           ',-3.00,88.30,3187,'Poor',NULL,'Limited','90% ',202
408,'SC9430','SN39252                                           ',32.70,48.60,14965,'Poor','Fixed','Connected','60% ',335
409,'SC3212','SN69627                                           ',18.40,32.70,94379,NULL,NULL,'Limited','60% ',230
410,'SC7527','SN67281                                           ',14.40,20.10,62712,'Poor','Fixed','Limited','70% ',336
411,'SC2053','SN95240                                           ',33.90,55.10,94338,'Poor',NULL,'Connected','60% ',473
412,'SC4435','SN38725                                           ',24.80,75.20,17880,NULL,'Fixed','Disconnected','70% ',634
413,'SC1595','SN59284                                           ',7.20,38.50,37417,'Excellent',NULL,'Disconnected','70% ',344
414,'SC3545','SN74021                                           ',26.00,45.80,79167,'Poor',NULL,'Limited','70% ',470
415,'SC4002','SN18635                                           ',32.90,31.10,65759,NULL,NULL,'Disconnected','70% ',211
416,'SC2463','SN81980                                           ',15.70,55.40,97057,'Excellent','Fixed','Disconnected','80% ',455
417,'SC7025','SN18286                                           ',23.10,72.00,91749,'Excellent','Fixed','Limited','90% ',673
418,'SC8732','SN76664                                           ',32.90,44.80,685,'Excellent','Float','Disconnected','60% ',503
419,'SC9462','SN29560                                           ',-1.80,69.60,88863,'Poor',NULL,'Connected','90% ',907
420,'SC5813','SN14788                                           ',18.90,54.70,14071,'Good','Fixed','Limited','90% ',285
421,'SC8310','SN22713                                           ',37.00,28.20,29455,'Good','Float','Connected','80% ',304
422,'SC3042','SN29566                                           ',8.00,70.90,87452,'Good','Float','Disconnected','80% ',754
423,'SC3271','SN39979                                           ',29.40,46.90,62359,'Excellent','Float','Disconnected','80% ',388
424,'SC7712','SN37192                                           ',-1.60,78.40,38384,'Poor',NULL,'Limited','80% ',864
425,'SC9513','SN87153                                           ',9.40,48.00,65102,'Poor','Fixed','Connected','90% ',277
426,'SC7579','SN77254                                           ',26.40,78.30,77331,'Good',NULL,'Connected','70% ',805
427,'SC7068','SN86081                                           ',23.10,69.90,35704,'Good','Float','Disconnected','90% ',105
428,'SC5453','SN45081                                           ',39.70,67.90,57805,'Poor','Fixed','Limited','60% ',658
429,'SC6161','SN53745                                           ',11.50,87.50,71452,'Poor',NULL,'Connected','80% ',374
430,'SC5583','SN60436                                           ',2.80,29.30,52325,NULL,'Fixed','Connected','60% ',196
431,'SC4461','SN24965                                           ',-2.20,47.80,70430,NULL,'Fixed','Limited','60% ',891
432,'SC9188','SN39267                                           ',5.10,74.00,21396,NULL,'Fixed','Disconnected','70% ',867
433,'SC5747','SN83801                                           ',29.60,36.50,56534,'Good','Float','Connected','70% ',264
434,'SC4500','SN84633                                           ',19.60,85.70,24010,NULL,'Float','Disconnected','70% ',768
435,'SC3715','SN88471                                           ',-5.70,42.10,74019,'Poor','Fixed','Disconnected','60% ',311
436,'SC1908','SN54734                                           ',29.80,27.10,6648,'Good','Fixed','Connected','60% ',305
437,'SC9418','SN19470                                           ',30.40,42.80,84741,'Good','Fixed','Limited','90% ',74
438,'SC1017','SN71094                                           ',31.80,60.60,45563,NULL,'Float','Limited','80% ',100
439,'SC9067','SN25674                                           ',-2.90,72.10,11708,'Excellent',NULL,'Limited','90% ',521
440,'SC6156','SN94223                                           ',21.90,45.00,92303,'Good','Fixed','Disconnected','90% ',856
441,'SC2401','SN44725                                           ',-9.00,39.40,54256,'Poor','Float','Limited','70% ',415
442,'SC1165','SN35058                                           ',34.70,27.40,94216,'Good','Fixed','Limited','90% ',718
443,'SC8562','SN41414                                           ',-9.30,75.00,56434,'Good','Fixed','Connected','60% ',189
444,'SC6775','SN82702                                           ',-1.70,56.60,24235,'Good',NULL,'Limited','60% ',967
445,'SC8144','SN22994                                           ',34.70,24.00,32692,NULL,'Float','Limited','70% ',257
446,'SC4953','SN98476                                           ',30.60,81.90,61009,'Good',NULL,'Disconnected','60% ',527
447,'SC3437','SN24972                                           ',31.50,57.10,68301,'Poor','Float','Connected','70% ',114
448,'SC5004','SN20873                                           ',21.30,22.80,86996,'Excellent','Float','Connected','70% ',599
449,'SC1875','SN61303                                           ',25.80,46.30,93803,NULL,NULL,'Connected','70% ',355
450,'SC8411','SN67313                                           ',23.70,21.00,74017,NULL,'Float','Limited','60% ',581
451,'SC5031','SN70997                                           ',6.30,63.10,20316,NULL,'Fixed','Connected','60% ',910
452,'SC4929','SN64992                                           ',4.70,87.70,79444,'Excellent','Fixed','Disconnected','90% ',576
453,'SC5445','SN15760                                           ',24.40,83.80,59104,'Excellent','Float','Connected','60% ',750
454,'SC9569','SN11340                                           ',16.00,73.10,67930,'Good',NULL,'Limited','80% ',174
455,'SC5160','SN21973                                           ',30.20,74.10,77802,'Excellent',NULL,'Disconnected','90% ',380
456,'SC6213','SN21406                                           ',16.50,89.90,87383,NULL,NULL,'Disconnected','60% ',993
457,'SC5135','SN64147                                           ',36.40,27.70,91849,'Poor','Float','Limited','60% ',604
458,'SC5017','SN97411                                           ',14.50,24.20,75979,'Excellent','Fixed','Limited','70% ',638
459,'SC2930','SN82196                                           ',18.10,47.80,12181,'Excellent',NULL,'Disconnected','60% ',575
460,'SC8447','SN69221                                           ',21.00,68.70,50130,'Excellent','Fixed','Limited','70% ',575
461,'SC3041','SN79707                                           ',5.10,47.90,54004,'Poor','Float','Connected','90% ',591
462,'SC9542','SN35134                                           ',25.30,50.70,27773,'Poor','Float','Connected','60% ',875
463,'SC8989','SN59020                                           ',20.80,62.70,42030,'Excellent','Float','Connected','80% ',291
464,'SC8906','SN67799                                           ',24.40,62.40,77306,'Poor',NULL,'Limited','90% ',836
465,'SC9057','SN39974                                           ',31.90,42.90,37668,'Good','Fixed','Limited','70% ',366
466,'SC3411','SN35149                                           ',1.10,38.40,18263,'Poor','Float','Limited','90% ',193
467,'SC7703','SN98821                                           ',17.40,62.00,47255,'Poor','Fixed','Connected','90% ',357
468,'SC2686','SN73745                                           ',8.70,69.60,61359,'Poor',NULL,'Disconnected','60% ',459
469,'SC4946','SN93752                                           ',23.00,68.10,31377,'Excellent',NULL,'Disconnected','80% ',395
470,'SC9708','SN89001                                           ',-3.20,79.30,70944,'Good',NULL,'Disconnected','90% ',792
471,'SC3213','SN65317                                           ',7.80,53.50,73639,'Excellent',NULL,'Limited','60% ',832
472,'SC1429','SN42858                                           ',10.30,34.80,54269,'Excellent',NULL,'Limited','60% ',995
473,'SC3467','SN44306                                           ',38.70,61.60,81336,'Poor','Float','Connected','90% ',372
474,'SC2971','SN89241                                           ',27.70,46.80,32936,'Excellent','Fixed','Limited','90% ',275
475,'SC6252','SN84247                                           ',36.70,77.70,22753,'Poor',NULL,'Connected','60% ',474
476,'SC5706','SN96153                                           ',7.60,22.90,59894,'Excellent','Fixed','Limited','70% ',568
477,'SC5296','SN83040                                           ',18.10,85.90,27561,'Poor','Float','Connected','90% ',205
478,'SC9909','SN54741                                           ',-0.50,63.20,11656,'Good','Fixed','Connected','80% ',289
479,'SC8656','SN64749                                           ',15.20,54.70,12081,'Good',NULL,'Connected','70% ',560
480,'SC7106','SN33152                                           ',20.00,72.60,38841,'Poor','Fixed','Disconnected','70% ',514
481,'SC3615','SN32153                                           ',35.20,61.30,69892,'Excellent',NULL,'Limited','90% ',385
482,'SC8906','SN96741                                           ',33.60,35.50,80694,NULL,'Float','Connected','70% ',857
483,'SC6326','SN46837                                           ',25.30,84.30,21134,NULL,'Fixed','Connected','80% ',129
484,'SC8562','SN53700                                           ',24.00,83.40,23968,NULL,'Fixed','Connected','60% ',282
485,'SC2599','SN47275                                           ',35.50,51.10,36578,'Poor','Fixed','Connected','80% ',913
486,'SC9030','SN27976                                           ',19.80,24.80,96740,'Poor','Float','Limited','60% ',250
487,'SC2342','SN35988                                           ',8.70,40.60,28902,'Poor','Fixed','Connected','60% ',462
488,'SC4189','SN32865                                           ',18.60,89.30,68900,'Excellent',NULL,'Connected','70% ',180
489,'SC3476','SN75622                                           ',29.70,29.60,26697,'Excellent','Float','Disconnected','70% ',956
490,'SC1188','SN71879                                           ',4.50,52.60,72030,NULL,'Fixed','Connected','90% ',706
491,'SC2800','SN20997                                           ',-8.10,85.60,79835,'Excellent','Float','Limited','70% ',550
492,'SC1130','SN61328                                           ',17.40,47.10,14065,'Good','Fixed','Limited','70% ',765
493,'SC6935','SN76628                                           ',7.30,71.60,40685,'Good','Fixed','Limited','90% ',278
494,'SC1669','SN38771                                           ',-8.00,59.40,37920,'Poor',NULL,'Disconnected','70% ',580
495,'SC2283','SN25130                                           ',39.70,46.30,59812,'Good','Float','Connected','60% ',528
496,'SC9131','SN69396                                           ',4.70,57.60,41733,'Excellent','Fixed','Connected','70% ',433
497,'SC3823','SN55993                                           ',-3.50,56.70,72530,'Poor','Float','Disconnected','70% ',784
498,'SC5271','SN95950                                           ',31.00,77.10,96729,'Excellent','Fixed','Limited','70% ',330
499,'SC7077','SN45633                                           ',2.00,64.70,62426,'Excellent','Fixed','Limited','70% ',270
500,'SC2754','SN17049                                           ',30.40,49.00,80896,'Good',NULL,'Connected','60% ',424
501,'SC4205','SN33751                                           ',18.80,67.60,72285,NULL,NULL,'Connected','70% ',649
502,'SC8179','SN26429                                           ',9.90,32.50,7568,NULL,'Float','Disconnected','90% ',313
503,'SC1231','SN26754                                           ',35.10,50.70,83618,'Poor','Float','Connected','70% ',597
504,'SC7852','SN59193                                           ',17.50,68.70,75585,'Excellent','Fixed','Connected','70% ',231
505,'SC1846','SN15393                                           ',-7.30,59.00,83383,'Poor','Fixed','Limited','90% ',372
506,'SC3389','SN51885                                           ',38.30,75.70,37004,NULL,'Float','Connected','60% ',839
507,'SC5059','SN19279                                           ',38.60,65.50,5932,NULL,'Float','Limited','70% ',907
508,'SC2733','SN61336                                           ',-9.50,70.40,51579,'Poor',NULL,'Disconnected','60% ',685
509,'SC3678','SN18615                                           ',-4.40,73.50,97868,'Excellent','Fixed','Connected','70% ',209
510,'SC1962','SN37547                                           ',5.80,41.70,22679,'Excellent','Float','Connected','60% ',226
511,'SC9330','SN24924                                           ',0.40,45.80,80474,'Excellent','Float','Connected','90% ',730
512,'SC3435','SN36313                                           ',17.50,40.40,43938,'Good','Fixed','Limited','70% ',158
513,'SC7748','SN24855                                           ',23.20,73.60,11079,'Excellent','Float','Limited','80% ',837
514,'SC7733','SN48656                                           ',-6.70,79.00,79231,NULL,'Fixed','Disconnected','70% ',463
515,'SC6318','SN70254                                           ',9.10,20.40,27906,'Excellent',NULL,'Connected','90% ',601
516,'SC5517','SN30328                                           ',28.50,42.00,54354,'Good','Float','Disconnected','90% ',246
517,'SC5737','SN15837                                           ',11.50,57.80,96777,'Good','Float','Disconnected','80% ',909
518,'SC2954','SN27802                                           ',17.70,29.00,2741,'Excellent','Fixed','Disconnected','90% ',232
519,'SC5161','SN67800                                           ',3.70,50.20,98157,NULL,NULL,'Connected','60% ',518
520,'SC1989','SN27446                                           ',16.50,82.20,1490,'Good',NULL,'Disconnected','90% ',90
521,'SC2064','SN31128                                           ',38.60,59.10,77518,'Excellent',NULL,'Connected','70% ',415
522,'SC3052','SN90302                                           ',-4.90,54.60,68476,'Excellent',NULL,'Limited','60% ',120
523,'SC6828','SN35001                                           ',-8.20,25.30,27700,'Excellent','Fixed','Limited','90% ',960
524,'SC8844','SN88605                                           ',-0.20,20.20,58050,'Excellent','Fixed','Disconnected','60% ',940
525,'SC6330','SN51530                                           ',-7.90,26.40,27214,NULL,NULL,'Connected','80% ',965
526,'SC2085','SN33797                                           ',24.00,87.20,68156,'Poor','Float','Limited','70% ',569
527,'SC6397','SN52006                                           ',19.00,72.40,38668,NULL,'Fixed','Connected','60% ',714
528,'SC2394','SN41485                                           ',8.10,89.80,12162,'Good',NULL,'Disconnected','90% ',948
529,'SC2333','SN87055                                           ',25.70,56.70,78263,'Good','Float','Limited','70% ',893
530,'SC1464','SN96735                                           ',33.00,61.50,94452,NULL,NULL,'Connected','80% ',93
531,'SC6022','SN73712                                           ',38.50,55.90,73360,'Excellent',NULL,'Limited','90% ',163
532,'SC4246','SN42347                                           ',14.10,27.10,47072,NULL,NULL,'Connected','70% ',810
533,'SC1169','SN29578                                           ',37.70,24.80,97156,'Excellent','Float','Limited','80% ',660
534,'SC1293','SN57608                                           ',33.90,20.20,88617,'Poor','Float','Limited','90% ',940
535,'SC4836','SN29236                                           ',-7.80,80.70,89252,'Excellent','Fixed','Disconnected','80% ',563
536,'SC2103','SN76284                                           ',32.30,25.60,5945,NULL,NULL,'Disconnected','60% ',257
537,'SC1028','SN49528                                           ',25.30,46.40,3689,NULL,'Float','Limited','70% ',897
538,'SC3711','SN76100                                           ',3.60,67.90,91000,'Good','Float','Connected','90% ',403
539,'SC9251','SN69429                                           ',9.00,89.10,26270,NULL,NULL,'Limited','90% ',840
540,'SC9808','SN40339                                           ',6.40,85.00,75011,'Excellent','Fixed','Connected','70% ',667
541,'SC1736','SN47168                                           ',2.80,54.20,1985,NULL,'Fixed','Connected','80% ',225
542,'SC4129','SN55298                                           ',20.80,27.00,51250,'Excellent',NULL,'Disconnected','70% ',809
543,'SC7028','SN15196                                           ',37.10,23.10,20579,'Excellent','Fixed','Limited','60% ',563
544,'SC9986','SN42769                                           ',-8.60,72.60,56240,'Poor','Float','Disconnected','80% ',901
545,'SC7904','SN83419                                           ',12.80,62.50,408,NULL,'Fixed','Limited','80% ',848
546,'SC6275','SN12670                                           ',-2.30,38.50,1098,NULL,NULL,'Limited','80% ',371
547,'SC1649','SN24155                                           ',34.70,65.70,28127,NULL,'Fixed','Limited','80% ',282
548,'SC3862','SN69797                                           ',-10.00,33.70,80773,'Poor',NULL,'Connected','80% ',860
549,'SC4407','SN40015                                           ',8.10,32.30,63864,NULL,'Float','Disconnected','60% ',651
550,'SC4863','SN60328                                           ',12.90,81.00,59903,'Good','Fixed','Connected','70% ',970
551,'SC2347','SN41279                                           ',19.20,57.80,76706,NULL,'Fixed','Connected','70% ',758
552,'SC6360','SN90381                                           ',36.30,67.90,42022,NULL,'Float','Connected','70% ',577
553,'SC9291','SN82265                                           ',2.00,44.00,98359,'Poor',NULL,'Connected','90% ',336
554,'SC9369','SN20211                                           ',-5.10,73.00,81984,'Excellent','Fixed','Disconnected','70% ',149
555,'SC4269','SN49541                                           ',25.50,30.80,32825,NULL,'Float','Limited','60% ',257
556,'SC9277','SN89684                                           ',31.70,33.60,85319,'Poor','Fixed','Connected','80% ',390
557,'SC2917','SN56377                                           ',2.00,86.20,11945,NULL,'Fixed','Disconnected','60% ',461
558,'SC3954','SN24856                                           ',15.30,59.20,71350,'Good',NULL,'Limited','70% ',401
559,'SC1455','SN14073                                           ',39.80,81.10,76838,'Excellent',NULL,'Connected','60% ',58
560,'SC8615','SN61020                                           ',23.80,75.70,78780,NULL,'Float','Connected','80% ',145
561,'SC9864','SN15242                                           ',10.90,42.70,25262,'Poor','Float','Disconnected','90% ',902
562,'SC3000','SN82970                                           ',-5.60,78.30,54437,'Good','Float','Connected','70% ',336
563,'SC1298','SN46478                                           ',14.30,48.30,2141,'Excellent','Fixed','Connected','60% ',290
564,'SC5657','SN93781                                           ',22.30,52.30,99474,'Good','Fixed','Limited','60% ',241
565,'SC6145','SN52737                                           ',12.90,40.80,40784,'Excellent','Float','Limited','90% ',770
566,'SC8672','SN33635                                           ',8.80,76.40,63752,'Poor',NULL,'Limited','80% ',739
567,'SC7279','SN54763                                           ',-6.40,55.80,44034,NULL,'Float','Connected','60% ',212
568,'SC7658','SN93172                                           ',-4.70,88.00,63703,'Poor',NULL,'Disconnected','70% ',796
569,'SC8052','SN23045                                           ',33.70,62.20,21855,'Excellent','Fixed','Disconnected','70% ',492
570,'SC9312','SN53648                                           ',9.60,28.20,95537,NULL,'Fixed','Connected','60% ',466
571,'SC9721','SN72888                                           ',31.70,51.40,59895,NULL,'Fixed','Connected','80% ',871
572,'SC2510','SN17642                                           ',-8.90,56.00,96784,'Good','Fixed','Connected','60% ',814
573,'SC7755','SN88265                                           ',26.70,40.20,4445,'Good',NULL,'Disconnected','80% ',438
574,'SC9800','SN25688                                           ',-9.10,74.80,11316,'Excellent','Float','Connected','90% ',644
575,'SC2194','SN82884                                           ',27.70,86.10,93420,'Good',NULL,'Limited','90% ',193
576,'SC2574','SN54416                                           ',39.50,74.30,46631,'Good',NULL,'Disconnected','60% ',489
577,'SC2045','SN13517                                           ',22.50,79.10,67825,NULL,NULL,'Disconnected','60% ',249
578,'SC9489','SN44320                                           ',7.30,29.00,4279,'Excellent',NULL,'Connected','70% ',796
579,'SC2225','SN56554                                           ',12.60,39.80,1496,'Excellent','Float','Disconnected','70% ',707
580,'SC5092','SN15541                                           ',11.30,52.20,68909,'Good','Fixed','Limited','80% ',471
