268,'OP7612                                            ','PR3453',2.410,'41','55','Hybrid','Matrix-61','Cloud-to-Mesh',7.305
269,'OP5991                                            ','PR8784',1.350,'20','14','Hybrid','Matrix-181','Cloud-to-Mesh',4.778
270,'OP2819                                            ','PR4146',1.590,'18','17','Hybrid','Matrix-262','Cloud-to-Cloud',6.812
271,'OP5754                                            ','PR7319',0.750,'25','96','Hybrid','Matrix-126','Cloud-to-Mesh',4.876
272,'OP3541                                            ','PR1898',0.350,'14','93','Feature-based','Matrix-104','RMSE',9.308
273,'OP1625                                            ','PR3060',2.300,'5','79','Hybrid','Matrix-389','Cloud-to-Cloud',1.165
274,'OP9295                                            ','PR9948',1.760,'38','65','Target-based','Matrix-298','RMSE',3.020
275,'OP3083                                            ','PR3099',2.640,'18','38','Hybrid','Matrix-530','RMSE',4.505
276,'OP1220                                            ','PR3512',2.590,'22','85','Target-based','Matrix-192','Cloud-to-Cloud',2.558
277,'OP5695                                            ','PR5151',3.020,'20','75','Target-based','Matrix-917','Cloud-to-Mesh',1.168
278,'OP5539                                            ','PR3366',1.460,'19','62','Feature-based','Matrix-44','Cloud-to-Mesh',4.224
279,'OP1332                                            ','PR6146',0.760,'3','97','Hybrid','Matrix-631','RMSE',9.609
280,'OP5260                                            ','PR7884',4.600,'42','33','Hybrid','Matrix-71','RMSE',9.837
281,'OP9364                                            ','PR7263',0.570,'26','77','Hybrid','Matrix-479','Cloud-to-Cloud',0.036
282,'OP1941                                            ','PR8173',0.120,'46','31','Hybrid','Matrix-741','Cloud-to-Cloud',4.134
283,'OP2583                                            ','PR7110',4.020,'39','63','Target-based','Matrix-650','RMSE',2.675
284,'OP2782                                            ','PR9032',1.460,'23','22','Target-based','Matrix-640','Cloud-to-Cloud',3.668
285,'OP5544                                            ','PR9356',0.670,'32','35','Feature-based','Matrix-575','RMSE',3.934
286,'OP4299                                            ','PR4177',1.670,'29','8','Feature-based','Matrix-139','Cloud-to-Mesh',1.757
287,'OP6651                                            ','PR2485',0.520,'9','84','Target-based','Matrix-909','Cloud-to-Mesh',9.325
288,'OP4184                                            ','PR3842',1.470,'46','73','Target-based','Matrix-289','RMSE',2.257
289,'OP9627                                            ','PR9678',4.740,'17','62','Feature-based','Matrix-257','Cloud-to-Mesh',1.194
290,'OP7094                                            ','PR1036',2.190,'15','20','Hybrid','Matrix-816','RMSE',9.858
291,'OP7872                                            ','PR7937',1.890,'20','8','Feature-based','Matrix-945','RMSE',1.217
292,'OP9082                                            ','PR7145',4.990,'50','18','Target-based','Matrix-378','Cloud-to-Cloud',5.456
293,'OP6442                                            ','PR6552',0.970,'8','14','Hybrid','Matrix-237','Cloud-to-Mesh',7.759
294,'OP4663                                            ','PR2791',1.280,'49','78','Target-based','Matrix-500','RMSE',4.147
295,'OP8771                                            ','PR8957',4.020,'3','58','Target-based','Matrix-299','RMSE',1.698
296,'OP7534                                            ','PR8388',3.840,'6','98','Feature-based','Matrix-285','RMSE',8.071
297,'OP1876                                            ','PR1709',0.890,'42','75','Hybrid','Matrix-855','Cloud-to-Cloud',8.579
298,'OP7295                                            ','PR3316',4.180,'37','65','Target-based','Matrix-870','Cloud-to-Mesh',1.089
299,'OP5749                                            ','PR1021',0.380,'14','18','Hybrid','Matrix-579','Cloud-to-Mesh',2.255
300,'OP6266                                            ','PR8378',3.310,'8','67','Feature-based','Matrix-250','Cloud-to-Mesh',8.674
301,'OP7713                                            ','PR7885',4.570,'10','100','Target-based','Matrix-512','RMSE',1.458
302,'OP4275                                            ','PR5507',3.730,'45','36','Feature-based','Matrix-739','RMSE',1.690
303,'OP9682                                            ','PR4860',2.900,'26','17','Hybrid','Matrix-76','Cloud-to-Mesh',5.296
304,'OP5103                                            ','PR9076',4.210,'11','94','Hybrid','Matrix-572','Cloud-to-Mesh',2.102
305,'OP7867                                            ','PR6156',1.950,'16','96','Hybrid','Matrix-469','RMSE',4.406
306,'OP5860                                            ','PR8015',1.880,'17','49','Hybrid','Matrix-175','Cloud-to-Cloud',0.745
307,'OP9024                                            ','PR9224',1.320,'28','16','Hybrid','Matrix-358','Cloud-to-Mesh',1.102
308,'OP9934                                            ','PR3154',3.510,'18','49','Target-based','Matrix-495','Cloud-to-Mesh',5.710
309,'OP1496                                            ','PR6538',2.770,'31','56','Target-based','Matrix-812','Cloud-to-Cloud',2.637
310,'OP5966                                            ','PR7208',0.920,'11','35','Target-based','Matrix-180','Cloud-to-Cloud',0.435
311,'OP7264                                            ','PR8000',1.760,'36','11','Hybrid','Matrix-714','Cloud-to-Cloud',4.254
312,'OP8786                                            ','PR4224',4.280,'27','22','Target-based','Matrix-838','Cloud-to-Cloud',8.530
313,'OP4199                                            ','PR3856',1.750,'32','72','Hybrid','Matrix-964','Cloud-to-Cloud',8.420
314,'OP3441                                            ','PR1584',2.990,'49','69','Feature-based','Matrix-322','Cloud-to-Cloud',6.924
315,'OP8300                                            ','PR3219',1.280,'28','22','Hybrid','Matrix-99','Cloud-to-Cloud',6.933
316,'OP3069                                            ','PR4268',2.040,'10','97','Hybrid','Matrix-914','RMSE',7.938
317,'OP7426                                            ','PR7245',0.730,'8','55','Target-based','Matrix-811','Cloud-to-Cloud',0.457
318,'OP2918                                            ','PR2549',4.650,'31','57','Target-based','Matrix-37','Cloud-to-Cloud',0.690
319,'OP7848                                            ','PR6189',0.340,'20','81','Feature-based','Matrix-395','Cloud-to-Mesh',2.814
320,'OP4250                                            ','PR8132',1.160,'43','56','Target-based','Matrix-767','RMSE',6.462
321,'OP3488                                            ','PR7736',4.470,'19','48','Target-based','Matrix-608','Cloud-to-Mesh',1.818
322,'OP9078                                            ','PR3233',2.350,'17','30','Target-based','Matrix-648','RMSE',0.451
323,'OP9503                                            ','PR2355',3.590,'5','59','Hybrid','Matrix-719','Cloud-to-Mesh',8.638
324,'OP1239                                            ','PR9120',3.040,'33','78','Hybrid','Matrix-153','RMSE',5.392
325,'OP2849                                            ','PR2659',2.180,'49','7','Hybrid','Matrix-730','Cloud-to-Cloud',6.194
326,'OP3335                                            ','PR7892',1.070,'39','31','Feature-based','Matrix-639','Cloud-to-Cloud',7.613
327,'OP2657                                            ','PR6179',1.310,'41','59','Feature-based','Matrix-435','Cloud-to-Mesh',3.455
328,'OP9894                                            ','PR4039',0.650,'15','60','Hybrid','Matrix-286','Cloud-to-Cloud',9.032
329,'OP6481                                            ','PR5686',0.290,'20','12','Target-based','Matrix-794','Cloud-to-Mesh',3.978
330,'OP7306                                            ','PR8203',2.620,'37','56','Hybrid','Matrix-443','Cloud-to-Cloud',1.826
331,'OP3996                                            ','PR7864',2.510,'38','21','Target-based','Matrix-304','Cloud-to-Mesh',2.372
332,'OP3646                                            ','PR7087',2.610,'31','80','Feature-based','Matrix-532','Cloud-to-Mesh',6.186
333,'OP5255                                            ','PR6446',1.920,'5','8','Target-based','Matrix-361','Cloud-to-Mesh',1.185
334,'OP6294                                            ','PR2511',4.700,'23','47','Feature-based','Matrix-214','Cloud-to-Cloud',0.269
335,'OP6740                                            ','PR3153',1.130,'41','35','Hybrid','Matrix-432','RMSE',7.854
336,'OP9874                                            ','PR3086',1.310,'3','54','Hybrid','Matrix-235','RMSE',0.974
337,'OP5396                                            ','PR8531',2.770,'30','7','Feature-based','Matrix-66','Cloud-to-Mesh',4.496
338,'OP2612                                            ','PR2966',3.200,'36','46','Hybrid','Matrix-299','RMSE',6.227
339,'OP3807                                            ','PR1149',2.600,'9','79','Feature-based','Matrix-786','Cloud-to-Mesh',0.674
340,'OP9699                                            ','PR8189',1.050,'26','16','Feature-based','Matrix-629','Cloud-to-Cloud',5.018
341,'OP5403                                            ','PR1962',3.860,'11','68','Hybrid','Matrix-250','Cloud-to-Cloud',0.983
342,'OP4961                                            ','PR1758',2.140,'40','52','Feature-based','Matrix-884','Cloud-to-Mesh',2.057
343,'OP2683                                            ','PR4192',3.690,'26','60','Target-based','Matrix-184','RMSE',9.647
344,'OP6994                                            ','PR6805',0.970,'30','86','Target-based','Matrix-450','Cloud-to-Mesh',9.227
345,'OP9910                                            ','PR2123',0.150,'43','44','Target-based','Matrix-693','Cloud-to-Mesh',6.777
346,'OP1008                                            ','PR5267',1.610,'3','9','Target-based','Matrix-256','RMSE',9.465
347,'OP5709                                            ','PR2936',1.280,'29','65','Target-based','Matrix-49','Cloud-to-Mesh',9.152
348,'OP4074                                            ','PR6926',3.210,'47','72','Hybrid','Matrix-936','RMSE',7.810
349,'OP6089                                            ','PR5417',2.460,'39','46','Feature-based','Matrix-12','Cloud-to-Mesh',8.607
350,'OP6410                                            ','PR4621',1.170,'31','90','Hybrid','Matrix-613','Cloud-to-Cloud',0.428
351,'OP9268                                            ','PR9304',4.630,'5','65','Hybrid','Matrix-876','Cloud-to-Cloud',3.816
352,'OP5874                                            ','PR9588',2.720,'7','30','Target-based','Matrix-414','RMSE',7.455
353,'OP8399                                            ','PR6939',0.440,'40','39','Feature-based','Matrix-823','Cloud-to-Mesh',4.948
354,'OP5594                                            ','PR6052',3.930,'23','52','Hybrid','Matrix-273','RMSE',6.734
355,'OP6800                                            ','PR5036',3.280,'50','53','Hybrid','Matrix-63','Cloud-to-Cloud',6.721
356,'OP8947                                            ','PR8275',2.960,'29','16','Target-based','Matrix-894','Cloud-to-Mesh',7.509
357,'OP6018                                            ','PR7284',4.700,'25','11','Target-based','Matrix-713','Cloud-to-Mesh',3.629
358,'OP9463                                            ','PR9938',1.930,'31','65','Feature-based','Matrix-882','Cloud-to-Mesh',8.574
359,'OP4354                                            ','PR5881',0.180,'28','32','Feature-based','Matrix-421','Cloud-to-Cloud',7.846
360,'OP1779                                            ','PR7682',2.880,'47','57','Feature-based','Matrix-785','Cloud-to-Cloud',1.416
361,'OP9774                                            ','PR8750',3.790,'5','19','Hybrid','Matrix-104','Cloud-to-Mesh',1.761
362,'OP2965                                            ','PR3888',1.390,'46','78','Hybrid','Matrix-337','Cloud-to-Cloud',7.190
363,'OP1552                                            ','PR2932',3.170,'43','95','Feature-based','Matrix-65','RMSE',8.247
364,'OP1938                                            ','PR4749',5.000,'35','83','Target-based','Matrix-901','RMSE',9.160
365,'OP2432                                            ','PR1703',1.510,'19','95','Target-based','Matrix-792','Cloud-to-Mesh',9.096
366,'OP4990                                            ','PR1917',2.040,'49','40','Feature-based','Matrix-427','Cloud-to-Cloud',9.791
367,'OP6239                                            ','PR7226',3.130,'42','66','Feature-based','Matrix-120','Cloud-to-Cloud',0.169
368,'OP2593                                            ','PR2445',4.010,'13','45','Target-based','Matrix-894','Cloud-to-Mesh',3.815
369,'OP6421                                            ','PR9311',0.510,'30','65','Feature-based','Matrix-293','Cloud-to-Cloud',4.032
370,'OP5592                                            ','PR5242',2.450,'37','22','Hybrid','Matrix-143','Cloud-to-Mesh',8.755
371,'OP8892                                            ','PR9811',1.450,'40','32','Target-based','Matrix-645','Cloud-to-Cloud',1.536
372,'OP9561                                            ','PR5541',1.560,'14','29','Hybrid','Matrix-490','Cloud-to-Cloud',5.920
373,'OP4474                                            ','PR6483',1.860,'21','23','Hybrid','Matrix-912','RMSE',1.572
374,'OP9618                                            ','PR3075',3.860,'38','47','Target-based','Matrix-315','Cloud-to-Cloud',1.400
375,'OP9601                                            ','PR6424',3.890,'10','21','Target-based','Matrix-482','Cloud-to-Cloud',0.680
376,'OP3988                                            ','PR6356',1.960,'24','92','Feature-based','Matrix-742','Cloud-to-Mesh',0.778
377,'OP7995                                            ','PR7041',0.980,'49','49','Hybrid','Matrix-395','Cloud-to-Mesh',3.983
378,'OP3315                                            ','PR1585',0.430,'7','52','Feature-based','Matrix-494','Cloud-to-Cloud',9.053
379,'OP1642                                            ','PR5583',2.190,'3','40','Hybrid','Matrix-934','Cloud-to-Cloud',3.075
380,'OP7766                                            ','PR7875',2.690,'36','69','Feature-based','Matrix-861','Cloud-to-Mesh',0.117
381,'OP6983                                            ','PR7570',0.800,'37','48','Hybrid','Matrix-131','Cloud-to-Mesh',4.035
382,'OP2069                                            ','PR7227',1.140,'8','34','Hybrid','Matrix-399','Cloud-to-Mesh',8.303
383,'OP2638                                            ','PR1461',3.370,'23','55','Feature-based','Matrix-150','RMSE',3.351
384,'OP6205                                            ','PR1132',2.990,'37','5','Hybrid','Matrix-462','Cloud-to-Mesh',1.838
385,'OP9537                                            ','PR7363',2.520,'37','63','Feature-based','Matrix-273','RMSE',6.514
386,'OP8629                                            ','PR8435',2.490,'47','19','Target-based','Matrix-817','Cloud-to-Mesh',8.037
387,'OP4340                                            ','PR2813',2.100,'36','22','Feature-based','Matrix-75','Cloud-to-Mesh',7.753
388,'OP6718                                            ','PR2036',4.680,'26','100','Target-based','Matrix-998','RMSE',0.791
389,'OP9287                                            ','PR9129',0.870,'47','79','Hybrid','Matrix-327','Cloud-to-Mesh',7.641
390,'OP6295                                            ','PR6504',4.580,'29','42','Hybrid','Matrix-424','Cloud-to-Cloud',7.600
391,'OP6029                                            ','PR7894',0.180,'19','47','Feature-based','Matrix-678','Cloud-to-Cloud',8.547
392,'OP6947                                            ','PR2178',3.340,'28','45','Hybrid','Matrix-215','Cloud-to-Cloud',8.519
393,'OP1719                                            ','PR1340',1.640,'39','86','Hybrid','Matrix-187','RMSE',7.230
394,'OP3648                                            ','PR8163',1.130,'30','80','Feature-based','Matrix-613','RMSE',8.758
395,'OP4785                                            ','PR5769',1.940,'22','12','Target-based','Matrix-731','Cloud-to-Cloud',5.931
396,'OP2229                                            ','PR2284',1.920,'15','14','Hybrid','Matrix-602','RMSE',1.403
397,'OP5927                                            ','PR8770',1.670,'40','89','Target-based','Matrix-128','RMSE',8.046
398,'OP9575                                            ','PR6286',0.910,'47','51','Target-based','Matrix-724','RMSE',7.998
399,'OP2642                                            ','PR5916',4.030,'44','52','Feature-based','Matrix-998','Cloud-to-Mesh',4.333
400,'OP4669                                            ','PR8801',3.990,'5','27','Feature-based','Matrix-469','Cloud-to-Cloud',5.265
401,'OP5738                                            ','PR3655',3.320,'40','29','Feature-based','Matrix-452','Cloud-to-Cloud',8.486
402,'OP9117                                            ','PR1320',0.360,'18','84','Feature-based','Matrix-119','RMSE',3.156
403,'OP2707                                            ','PR2531',0.180,'23','64','Hybrid','Matrix-763','RMSE',1.562
404,'OP2478                                            ','PR9901',0.760,'5','22','Feature-based','Matrix-690','Cloud-to-Mesh',2.166
405,'OP8584                                            ','PR3541',3.650,'37','53','Feature-based','Matrix-487','Cloud-to-Mesh',3.364
406,'OP3391                                            ','PR2944',3.920,'6','38','Feature-based','Matrix-77','RMSE',9.912
407,'OP1734                                            ','PR8045',4.210,'20','23','Feature-based','Matrix-145','Cloud-to-Mesh',2.835
408,'OP3618                                            ','PR7050',1.040,'28','80','Feature-based','Matrix-363','Cloud-to-Cloud',9.235
409,'OP7588                                            ','PR1013',0.430,'12','72','Hybrid','Matrix-744','Cloud-to-Mesh',2.399
410,'OP4868                                            ','PR6204',0.120,'7','95','Target-based','Matrix-402','Cloud-to-Mesh',1.131
411,'OP6409                                            ','PR4534',0.820,'32','44','Target-based','Matrix-376','Cloud-to-Cloud',6.450
412,'OP2682                                            ','PR3732',4.080,'22','52','Feature-based','Matrix-299','Cloud-to-Mesh',6.455
413,'OP7932                                            ','PR2090',0.660,'13','52','Hybrid','Matrix-375','RMSE',5.935
414,'OP1642                                            ','PR5140',4.500,'47','85','Feature-based','Matrix-771','Cloud-to-Mesh',3.567
415,'OP3403                                            ','PR5616',3.800,'48','8','Feature-based','Matrix-656','RMSE',2.069
416,'OP4599                                            ','PR1839',3.020,'19','66','Hybrid','Matrix-930','RMSE',9.859
417,'OP8122                                            ','PR7215',2.640,'7','17','Feature-based','Matrix-623','Cloud-to-Cloud',3.105
418,'OP9319                                            ','PR3259',2.090,'44','40','Feature-based','Matrix-964','RMSE',8.384
419,'OP5704                                            ','PR2960',3.730,'32','27','Feature-based','Matrix-344','Cloud-to-Mesh',8.545
420,'OP2472                                            ','PR4767',2.010,'28','32','Target-based','Matrix-878','Cloud-to-Cloud',1.198
421,'OP5786                                            ','PR9867',3.460,'25','38','Feature-based','Matrix-276','Cloud-to-Cloud',9.581
422,'OP3939                                            ','PR7011',1.910,'8','51','Target-based','Matrix-477','Cloud-to-Mesh',7.226
423,'OP4475                                            ','PR6418',1.770,'34','79','Hybrid','Matrix-954','RMSE',1.659
424,'OP4055                                            ','PR9648',3.790,'27','51','Target-based','Matrix-241','RMSE',6.172
425,'OP8289                                            ','PR3437',0.310,'10','77','Feature-based','Matrix-772','Cloud-to-Cloud',4.421
426,'OP5980                                            ','PR9455',4.040,'20','97','Hybrid','Matrix-567','Cloud-to-Mesh',6.158
427,'OP5075                                            ','PR4535',0.450,'43','58','Hybrid','Matrix-788','RMSE',0.775
428,'OP9556                                            ','PR3223',2.630,'10','98','Target-based','Matrix-324','Cloud-to-Cloud',2.002
429,'OP4196                                            ','PR1003',3.940,'15','35','Feature-based','Matrix-241','Cloud-to-Mesh',8.638
430,'OP4816                                            ','PR7643',1.050,'40','85','Target-based','Matrix-324','RMSE',4.393
431,'OP2456                                            ','PR6126',0.960,'21','38','Hybrid','Matrix-922','Cloud-to-Cloud',0.495
432,'OP4062                                            ','PR5470',1.850,'15','89','Target-based','Matrix-588','Cloud-to-Mesh',9.647
433,'OP2514                                            ','PR7255',1.030,'9','93','Hybrid','Matrix-92','RMSE',6.371
434,'OP2296                                            ','PR1438',4.890,'11','87','Feature-based','Matrix-681','RMSE',8.288
435,'OP6368                                            ','PR6766',1.200,'41','17','Target-based','Matrix-891','Cloud-to-Mesh',5.730
436,'OP3172                                            ','PR1047',4.790,'10','79','Hybrid','Matrix-228','RMSE',3.495
437,'OP6808                                            ','PR7388',1.610,'4','43','Feature-based','Matrix-576','Cloud-to-Cloud',4.959
438,'OP4785                                            ','PR6462',2.650,'15','57','Feature-based','Matrix-41','Cloud-to-Cloud',5.126
439,'OP7322                                            ','PR5252',2.880,'10','99','Target-based','Matrix-832','Cloud-to-Mesh',1.963
440,'OP5871                                            ','PR2662',1.540,'25','52','Target-based','Matrix-140','Cloud-to-Mesh',6.139
441,'OP4780                                            ','PR3458',0.220,'31','44','Target-based','Matrix-687','Cloud-to-Cloud',1.424
442,'OP8586                                            ','PR5621',1.030,'41','19','Target-based','Matrix-265','Cloud-to-Mesh',7.809
443,'OP9086                                            ','PR7659',4.630,'10','95','Feature-based','Matrix-850','Cloud-to-Cloud',2.296
444,'OP8303                                            ','PR5532',3.570,'46','34','Hybrid','Matrix-287','RMSE',3.139
445,'OP9161                                            ','PR8952',2.600,'25','15','Feature-based','Matrix-982','RMSE',2.617
446,'OP2928                                            ','PR8570',3.850,'33','26','Feature-based','Matrix-517','RMSE',1.107
447,'OP2975                                            ','PR9145',1.860,'43','50','Hybrid','Matrix-619','RMSE',9.793
448,'OP4862                                            ','PR7029',0.870,'36','95','Target-based','Matrix-500','RMSE',2.317
449,'OP1276                                            ','PR9353',1.210,'10','46','Target-based','Matrix-645','RMSE',3.996
450,'OP4967                                            ','PR7476',2.610,'31','37','Target-based','Matrix-917','RMSE',1.756
451,'OP8875                                            ','PR1054',3.800,'8','32','Feature-based','Matrix-887','Cloud-to-Mesh',4.266
452,'OP8826                                            ','PR1925',2.440,'50','13','Hybrid','Matrix-696','Cloud-to-Mesh',4.624
453,'OP1671                                            ','PR6756',0.530,'47','7','Feature-based','Matrix-201','Cloud-to-Cloud',4.278
454,'OP1091                                            ','PR2462',2.780,'33','40','Feature-based','Matrix-549','Cloud-to-Cloud',8.693
455,'OP7838                                            ','PR7048',3.900,'39','67','Hybrid','Matrix-846','RMSE',6.125
456,'OP4075                                            ','PR8879',2.780,'5','57','Feature-based','Matrix-993','RMSE',5.541
457,'OP2967                                            ','PR1450',0.170,'24','70','Hybrid','Matrix-502','Cloud-to-Cloud',6.158
458,'OP6228                                            ','PR9799',1.030,'6','99','Target-based','Matrix-998','RMSE',3.903
459,'OP3539                                            ','PR8115',2.010,'41','27','Target-based','Matrix-981','Cloud-to-Cloud',5.995
460,'OP8901                                            ','PR1634',3.390,'24','41','Target-based','Matrix-471','Cloud-to-Mesh',6.147
461,'OP1909                                            ','PR4548',2.980,'34','7','Hybrid','Matrix-908','RMSE',3.928
462,'OP2833                                            ','PR7724',1.820,'14','59','Hybrid','Matrix-33','Cloud-to-Mesh',4.525
463,'OP1272                                            ','PR9550',2.200,'27','98','Target-based','Matrix-154','Cloud-to-Mesh',0.706
464,'OP3939                                            ','PR5782',0.400,'21','32','Hybrid','Matrix-135','Cloud-to-Mesh',7.597
465,'OP5392                                            ','PR6014',0.320,'34','40','Target-based','Matrix-614','Cloud-to-Cloud',4.354
466,'OP6406                                            ','PR3020',0.930,'28','11','Target-based','Matrix-190','Cloud-to-Mesh',2.533
467,'OP2508                                            ','PR3022',0.120,'33','11','Hybrid','Matrix-187','Cloud-to-Mesh',1.049
468,'OP1817                                            ','PR2109',0.780,'48','91','Feature-based','Matrix-883','Cloud-to-Mesh',2.384
469,'OP2036                                            ','PR2063',3.020,'16','67','Feature-based','Matrix-262','Cloud-to-Mesh',7.684
470,'OP4775                                            ','PR8975',4.810,'37','32','Feature-based','Matrix-668','RMSE',9.180
471,'OP8254                                            ','PR2436',3.730,'19','25','Target-based','Matrix-467','Cloud-to-Mesh',4.061
472,'OP5300                                            ','PR4527',4.840,'46','5','Hybrid','Matrix-511','RMSE',0.867
473,'OP3425                                            ','PR3921',1.230,'14','48','Target-based','Matrix-538','Cloud-to-Mesh',4.738
474,'OP2526                                            ','PR1399',0.260,'49','13','Hybrid','Matrix-790','RMSE',3.282
475,'OP2264                                            ','PR5195',0.660,'24','93','Feature-based','Matrix-58','Cloud-to-Mesh',2.250
476,'OP4659                                            ','PR4371',2.610,'12','84','Feature-based','Matrix-754','Cloud-to-Mesh',5.994
477,'OP7237                                            ','PR5960',1.080,'35','36','Target-based','Matrix-527','Cloud-to-Mesh',5.055
478,'OP6615                                            ','PR2343',0.380,'20','74','Target-based','Matrix-912','RMSE',6.357
479,'OP8133                                            ','PR9788',2.640,'6','49','Hybrid','Matrix-21','Cloud-to-Mesh',6.415
480,'OP8431                                            ','PR7443',1.020,'23','79','Feature-based','Matrix-882','Cloud-to-Cloud',8.824
481,'OP4702                                            ','PR7844',3.180,'12','75','Feature-based','Matrix-284','RMSE',9.270
482,'OP5352                                            ','PR9683',1.150,'43','20','Target-based','Matrix-967','RMSE',5.698
483,'OP6623                                            ','PR7420',4.360,'20','67','Hybrid','Matrix-273','Cloud-to-Cloud',3.065
484,'OP3764                                            ','PR2556',0.800,'42','15','Target-based','Matrix-523','Cloud-to-Cloud',7.546
485,'OP4384                                            ','PR9105',2.940,'15','81','Hybrid','Matrix-423','Cloud-to-Cloud',7.925
486,'OP8668                                            ','PR3996',4.370,'45','34','Feature-based','Matrix-679','Cloud-to-Cloud',3.728
487,'OP2359                                            ','PR3348',3.770,'38','92','Target-based','Matrix-403','RMSE',2.704
488,'OP4665                                            ','PR2471',0.770,'50','11','Feature-based','Matrix-851','RMSE',8.407
489,'OP1721                                            ','PR5412',2.640,'6','22','Feature-based','Matrix-30','Cloud-to-Cloud',1.146
490,'OP5434                                            ','PR1519',1.850,'26','71','Target-based','Matrix-142','Cloud-to-Mesh',1.375
491,'OP9463                                            ','PR7744',2.460,'12','30','Target-based','Matrix-907','RMSE',8.818
492,'OP1356                                            ','PR7272',1.490,'26','86','Target-based','Matrix-56','Cloud-to-Cloud',7.723
493,'OP9449                                            ','PR7795',4.570,'46','68','Hybrid','Matrix-40','RMSE',4.944
494,'OP9809                                            ','PR7471',1.120,'20','87','Target-based','Matrix-45','RMSE',0.175
495,'OP1005                                            ','PR6959',3.430,'21','32','Feature-based','Matrix-413','Cloud-to-Cloud',6.226
496,'OP5100                                            ','PR4368',3.800,'3','33','Hybrid','Matrix-800','Cloud-to-Cloud',4.976
497,'OP8128                                            ','PR2165',2.980,'13','52','Target-based','Matrix-847','Cloud-to-Cloud',3.121
498,'OP3735                                            ','PR5582',4.260,'40','81','Target-based','Matrix-981','RMSE',2.528
499,'OP8888                                            ','PR4795',0.230,'6','81','Target-based','Matrix-623','Cloud-to-Mesh',4.862
500,'OP1930                                            ','PR2493',4.420,'49','19','Feature-based','Matrix-919','Cloud-to-Mesh',7.692
501,'OP1821                                            ','PR1892',0.620,'13','97','Feature-based','Matrix-52','Cloud-to-Mesh',4.545
502,'OP1292                                            ','PR6583',2.910,'35','25','Feature-based','Matrix-832','Cloud-to-Cloud',6.748
503,'OP3123                                            ','PR5910',1.190,'27','69','Hybrid','Matrix-418','RMSE',1.652
504,'OP1931                                            ','PR5285',2.260,'8','89','Hybrid','Matrix-107','RMSE',9.965
505,'OP8544                                            ','PR1212',3.000,'21','24','Feature-based','Matrix-687','RMSE',7.725
506,'OP1022                                            ','PR7071',1.740,'6','81','Hybrid','Matrix-733','Cloud-to-Mesh',7.166
507,'OP5743                                            ','PR9789',1.700,'46','17','Hybrid','Matrix-629','Cloud-to-Cloud',3.082
508,'OP2033                                            ','PR1422',0.380,'31','61','Hybrid','Matrix-821','RMSE',4.690
509,'OP8722                                            ','PR2463',1.630,'45','84','Target-based','Matrix-992','Cloud-to-Cloud',0.573
510,'OP8193                                            ','PR7771',1.850,'48','47','Hybrid','Matrix-475','Cloud-to-Mesh',8.078
511,'OP4269                                            ','PR9112',1.260,'25','72','Hybrid','Matrix-230','RMSE',0.149
512,'OP2762                                            ','PR9185',3.740,'38','42','Hybrid','Matrix-562','RMSE',9.935
513,'OP2907                                            ','PR1718',3.170,'5','56','Target-based','Matrix-374','RMSE',9.114
514,'OP1812                                            ','PR1756',4.910,'11','86','Target-based','Matrix-823','RMSE',3.344
515,'OP8434                                            ','PR5215',1.880,'41','76','Feature-based','Matrix-577','Cloud-to-Cloud',6.256
516,'OP4376                                            ','PR5919',0.840,'50','13','Target-based','Matrix-74','RMSE',0.852
517,'OP5891                                            ','PR2512',1.010,'42','99','Target-based','Matrix-933','Cloud-to-Cloud',8.874
518,'OP5832                                            ','PR5149',0.570,'18','47','Feature-based','Matrix-525','Cloud-to-Cloud',4.018
519,'OP7178                                            ','PR7069',4.520,'21','27','Feature-based','Matrix-282','Cloud-to-Cloud',0.729
520,'OP5479                                            ','PR2336',2.510,'30','12','Target-based','Matrix-170','Cloud-to-Mesh',0.435
521,'OP8890                                            ','PR5785',1.240,'48','98','Target-based','Matrix-508','Cloud-to-Mesh',7.288
522,'OP7211                                            ','PR8726',0.810,'39','31','Target-based','Matrix-462','RMSE',7.742
523,'OP4355                                            ','PR6030',1.660,'3','19','Feature-based','Matrix-94','RMSE',3.042
524,'OP8141                                            ','PR5372',1.210,'9','31','Feature-based','Matrix-209','Cloud-to-Cloud',9.818
525,'OP5705                                            ','PR9523',0.990,'10','36','Target-based','Matrix-414','RMSE',4.811
526,'OP5135                                            ','PR1945',2.690,'10','62','Target-based','Matrix-7','Cloud-to-Cloud',2.279
527,'OP4575                                            ','PR6441',0.430,'29','13','Hybrid','Matrix-450','RMSE',8.686
528,'OP9238                                            ','PR4731',0.790,'42','46','Hybrid','Matrix-184','Cloud-to-Cloud',1.540
529,'OP8118                                            ','PR7349',1.160,'16','94','Hybrid','Matrix-301','Cloud-to-Mesh',3.354
530,'OP7027                                            ','PR3038',1.160,'3','62','Hybrid','Matrix-596','Cloud-to-Mesh',4.816
531,'OP6071                                            ','PR4028',4.440,'47','11','Feature-based','Matrix-407','RMSE',8.094
532,'OP3362                                            ','PR4899',4.800,'25','19','Hybrid','Matrix-266','Cloud-to-Mesh',2.397
533,'OP1042                                            ','PR7915',3.740,'24','67','Feature-based','Matrix-628','RMSE',1.856
534,'OP1722                                            ','PR4650',3.810,'41','15','Target-based','Matrix-127','Cloud-to-Cloud',9.265
