'ASD759616','2024-06-30 20:12:47.520','PR6924','OP9240                                            ','SC4130',9,'Windy','RGB','E57 ',24.29,7.37,129.00
'ASD466950','2024-10-18 16:18:54.521','PR4686','OP9583                                            ','SC1974',13,'Rainy','Grayscale','PLY ',24.62,3.40,66.00
'ASD391885','2024-11-05 00:50:04.521','PR5609','OP3063                                            ','SC7054',15,'Clear','Grayscale','OBJ ',44.31,6.66,17.00
'ASD436703','2024-09-17 06:24:16.521','PR2745','OP5575                                            ','SC9704',6,'Clear','Grayscale','LAS ',19.15,8.51,68.00
'ASD590447','2024-09-05 00:27:58.521','PR6403','OP4255                                            ','SC2519',8,'Cloudy','RGB','E57 ',26.19,4.03,27.00
'ASD785266','2024-12-10 19:32:37.521','PR5609','OP6487                                            ','SC7841',3,'Cloudy','RGB','OBJ ',38.85,9.01,210.00
'ASD954507','2025-02-10 02:08:47.521','PR9890','OP7837                                            ','SC4119',9,'Rainy','RGB','OBJ ',4.12,4.07,15.00
'ASD139142','2025-02-06 14:57:28.522','PR7488','OP8587                                            ','SC9234',9,'Clear','Grayscale','PLY ',47.89,1.49,59.00
'ASD881002','2024-10-02 12:28:26.522','PR8721','OP4499                                            ','SC3073',7,'Rainy','RGB','PLY ',0.39,7.21,55.00
'ASD170574','2024-03-25 06:37:41.522','PR4454','OP1053                                            ','SC8090',2,'Rainy','RGB','PLY ',40.48,5.06,158.00
'ASD253181','2024-06-08 18:28:51.522','PR4894','OP7224                                            ','SC6572',12,'Windy','RGB','LAS ',7.69,4.41,55.00
'ASD365748','2024-07-14 22:30:11.523','PR1883','OP2441                                            ','SC3150',2,'Clear',NULL,'LAS ',3.19,1.28,17.00
'ASD869338','2024-05-26 01:15:02.523','PR5355','OP1078                                            ','SC7374',9,'Cloudy',NULL,'E57 ',0.53,7.15,190.00
'ASD574414','2024-12-24 02:24:43.523','PR4423','OP2036                                            ','SC3242',11,'Clear','Grayscale','PTS ',29.49,5.37,202.00
'ASD748991','2024-12-27 20:59:14.523','PR9215','OP1805                                            ','SC1856',20,'Rainy',NULL,'E57 ',14.61,6.01,98.00
'ASD891538','2024-05-17 09:48:59.523','PR2309','OP6557                                            ','SC5498',20,'Clear','RGB','E57 ',40.59,5.20,174.00
'ASD519499','2024-03-03 06:44:56.524','PR8937','OP2051                                            ','SC3578',4,'Cloudy','RGB','LAS ',14.96,6.24,34.00
'ASD689491','2025-02-13 20:09:37.524','PR2252','OP6622                                            ','SC6027',2,'Clear','RGB','E57 ',28.06,1.96,21.00
'ASD335346','2024-12-31 02:45:41.524','PR2344','OP4480                                            ','SC2220',13,'Windy','RGB','PLY ',21.29,1.16,196.00
'ASD577312','2024-05-08 02:33:01.524','PR9026','OP1376                                            ','SC8872',17,'Windy',NULL,'OBJ ',17.24,7.92,147.00
'ASD498126','2025-02-11 21:50:26.524','PR1611','OP6321                                            ','SC6115',2,'Rainy','RGB','PTS ',49.28,8.92,205.00
'ASD961317','2024-07-14 03:42:07.524','PR5098','OP3933                                            ','SC3591',18,'Clear','RGB','PTS ',36.28,4.26,109.00
'ASD987929','2024-08-20 04:24:40.524','PR1964','OP5023                                            ','SC4845',9,'Rainy','Grayscale','PLY ',7.23,6.05,92.00
'ASD795079','2024-06-04 17:42:06.525','PR4707','OP5782                                            ','SC4547',15,'Cloudy','RGB','PLY ',45.96,3.87,101.00
'ASD901334','2024-10-13 13:06:44.525','PR3562','OP5455                                            ','SC2889',19,'Rainy','RGB','OBJ ',33.55,9.50,16.00
'ASD747634','2024-03-21 15:30:26.526','PR1494','OP3910                                            ','SC1896',6,'Windy','Grayscale','LAS ',37.48,5.41,81.00
'ASD108087','2024-11-01 04:55:21.526','PR5791','OP8205                                            ','SC4184',9,'Rainy',NULL,'PTS ',29.61,9.29,74.00
'ASD547458','2024-07-09 09:03:41.526','PR8126','OP6161                                            ','SC2745',8,'Windy',NULL,'PLY ',25.07,2.90,146.00
'ASD267427','2024-11-01 05:47:35.526','PR3427','OP6593                                            ','SC7138',12,'Rainy',NULL,'LAS ',45.85,9.58,206.00
'ASD824315','2024-12-18 21:50:42.527','PR9862','OP4320                                            ','SC4532',18,'Rainy','RGB','OBJ ',15.39,1.05,69.00
'ASD481664','2024-04-01 05:30:09.527','PR9932','OP2619                                            ','SC8645',1,'Clear',NULL,'E57 ',14.51,2.95,26.00
'ASD614134','2024-11-09 00:23:40.527','PR3314','OP7468                                            ','SC3660',19,'Clear','RGB','PLY ',30.04,1.53,27.00
'ASD371812','2024-07-28 02:16:49.527','PR3007','OP5932                                            ','SC3410',3,'Rainy',NULL,'OBJ ',45.47,2.44,128.00
'ASD892727','2024-03-25 23:57:26.527','PR2422','OP7652                                            ','SC1738',17,'Rainy','RGB','PLY ',26.09,3.08,211.00
'ASD716245','2024-02-20 00:22:47.527','PR5261','OP6064                                            ','SC3511',8,'Rainy','Grayscale','OBJ ',25.63,7.68,225.00
'ASD263990','2025-01-27 07:26:06.527','PR1675','OP3387                                            ','SC6561',6,'Windy','Grayscale','PLY ',1.79,7.12,141.00
'ASD160975','2024-08-24 16:12:12.528','PR6583','OP8087                                            ','SC5310',4,'Cloudy',NULL,'LAS ',10.89,6.01,143.00
'ASD945452','2025-02-03 08:37:32.528','PR8984','OP9470                                            ','SC9697',16,'Windy','Grayscale','PLY ',4.39,1.45,78.00
'ASD452619','2024-07-05 08:21:33.529','PR6426','OP7242                                            ','SC7640',1,'Windy',NULL,'LAS ',43.94,1.39,129.00
'ASD491855','2024-08-23 15:25:16.529','PR3499','OP3708                                            ','SC5050',17,'Rainy',NULL,'PTS ',4.40,3.77,228.00
'ASD768986','2024-12-03 23:03:45.529','PR5675','OP7549                                            ','SC8645',3,'Rainy',NULL,'E57 ',16.53,9.33,213.00
'ASD239857','2024-09-15 13:27:36.529','PR4094','OP1605                                            ','SC1635',20,'Rainy','RGB','E57 ',10.88,3.74,208.00
'ASD779024','2024-11-26 05:08:28.529','PR4918','OP8011                                            ','SC3779',14,'Rainy','Grayscale','E57 ',5.42,8.55,97.00
'ASD209085','2024-04-23 00:42:48.530','PR1702','OP5252                                            ','SC5984',18,'Windy','RGB','LAS ',39.57,6.87,135.00
'ASD378083','2024-05-03 20:05:28.530','PR5566','OP9042                                            ','SC8166',8,'Clear','RGB','OBJ ',21.14,3.47,74.00
'ASD784477','2024-07-12 16:32:12.530','PR8562','OP7835                                            ','SC3293',20,'Windy',NULL,'PTS ',36.80,4.58,176.00
'ASD405746','2024-04-01 07:46:10.530','PR9345','OP6317                                            ','SC7434',5,'Cloudy','Grayscale','PTS ',8.70,4.79,78.00
'ASD857663','2024-11-28 12:56:42.530','PR4932','OP7839                                            ','SC9235',5,'Clear',NULL,'PLY ',12.94,5.65,90.00
'ASD853773','2024-02-29 20:46:42.531','PR7244','OP3946                                            ','SC9674',9,'Cloudy',NULL,'PTS ',29.83,7.96,138.00
'ASD532668','2024-12-16 09:56:45.531','PR6388','OP1745                                            ','SC6655',3,'Windy',NULL,'E57 ',33.91,1.09,42.00
'ASD738370','2024-12-16 16:58:23.531','PR9729','OP3655                                            ','SC4971',18,'Windy','RGB','LAS ',6.51,6.00,235.00
'ASD627399','2024-06-04 10:56:19.531','PR1979','OP1198                                            ','SC6263',7,'Clear','RGB','OBJ ',33.96,8.62,234.00
'ASD722680','2024-07-27 03:43:58.531','PR5903','OP7428                                            ','SC5313',1,'Clear','Grayscale','PTS ',13.49,2.78,116.00
'ASD288690','2024-05-07 22:34:31.532','PR3251','OP4122                                            ','SC5378',5,'Rainy','Grayscale','E57 ',24.96,4.08,235.00
'ASD933536','2025-01-24 17:44:07.532','PR6083','OP4896                                            ','SC8686',2,'Windy','RGB','PTS ',40.82,4.43,230.00
'ASD901687','2024-12-25 10:00:03.532','PR4338','OP6461                                            ','SC6624',13,'Windy',NULL,'OBJ ',24.66,3.79,216.00
'ASD981007','2025-02-08 02:24:59.532','PR7712','OP6030                                            ','SC2565',1,'Clear','RGB','E57 ',18.27,2.74,28.00
'ASD135738','2024-03-26 10:35:50.533','PR2707','OP8510                                            ','SC6600',1,'Windy','RGB','PTS ',44.89,1.80,92.00
'ASD484370','2024-08-28 13:53:51.533','PR4947','OP1901                                            ','SC9613',15,'Cloudy','RGB','PLY ',20.54,9.77,99.00
'ASD144130','2025-01-16 07:38:33.533','PR2452','OP7454                                            ','SC9763',19,'Clear',NULL,'LAS ',43.58,8.10,6.00
'ASD730231','2024-07-11 15:10:07.533','PR1857','OP5133                                            ','SC5700',7,'Windy','Grayscale','OBJ ',0.82,7.72,62.00
'ASD437685','2024-08-24 07:17:16.533','PR2366','OP4808                                            ','SC1225',18,'Windy',NULL,'PTS ',48.56,1.56,155.00
'ASD253637','2025-02-04 02:28:47.534','PR6129','OP9564                                            ','SC8827',14,'Clear','RGB','E57 ',38.38,1.63,57.00
'ASD459699','2024-10-13 07:06:07.534','PR5210','OP2018                                            ','SC6581',17,'Windy','Grayscale','OBJ ',36.13,5.77,113.00
'ASD811894','2024-10-31 21:25:38.534','PR4787','OP5228                                            ','SC7279',1,'Clear','Grayscale','E57 ',36.89,2.47,215.00
'ASD454160','2024-05-29 00:37:26.534','PR3494','OP2397                                            ','SC1405',3,'Windy','Grayscale','LAS ',26.60,8.21,194.00
'ASD598020','2024-10-29 10:42:38.534','PR8066','OP5852                                            ','SC6234',13,'Windy','RGB','E57 ',30.21,2.05,137.00
'ASD917521','2024-08-13 17:07:00.535','PR6501','OP8891                                            ','SC4639',17,'Clear',NULL,'OBJ ',12.65,4.13,59.00
'ASD415898','2025-02-01 11:24:00.535','PR9933','OP7511                                            ','SC7021',14,'Cloudy','RGB','E57 ',36.02,4.11,77.00
'ASD636058','2024-07-22 01:55:16.535','PR3453','OP7612                                            ','SC7992',5,'Windy','Grayscale','PTS ',19.65,8.04,226.00
'ASD544338','2024-09-22 09:02:18.535','PR8784','OP5991                                            ','SC4549',17,'Clear','Grayscale','PTS ',34.49,9.46,213.00
'ASD334712','2025-01-28 11:16:15.535','PR4146','OP2819                                            ','SC8461',5,'Rainy','RGB','OBJ ',27.10,3.08,162.00
'ASD942109','2024-12-04 02:05:32.535','PR7319','OP5754                                            ','SC9062',5,'Windy',NULL,'E57 ',48.90,7.83,29.00
'ASD712260','2024-11-27 01:57:20.536','PR1898','OP3541                                            ','SC2812',3,'Windy',NULL,'PTS ',1.23,4.55,227.00
'ASD131080','2025-01-31 23:58:54.536','PR3060','OP1625                                            ','SC9400',1,'Rainy','RGB','OBJ ',21.20,3.20,50.00
'ASD452744','2024-12-08 08:07:01.536','PR9948','OP9295                                            ','SC3198',2,'Clear',NULL,'OBJ ',5.98,6.40,232.00
'ASD187951','2024-06-11 22:06:30.536','PR3099','OP3083                                            ','SC9858',11,'Cloudy','RGB','PLY ',29.75,4.14,178.00
'ASD613107','2024-08-01 11:04:18.537','PR3512','OP1220                                            ','SC8443',2,'Windy','Grayscale','E57 ',43.57,2.72,203.00
'ASD844925','2024-11-11 05:29:31.537','PR5151','OP5695                                            ','SC4378',2,'Windy',NULL,'PTS ',37.37,7.13,70.00
'ASD212080','2024-03-16 06:09:41.537','PR3366','OP5539                                            ','SC2215',20,'Clear','Grayscale','E57 ',35.62,8.40,103.00
'ASD852612','2024-12-05 02:45:10.537','PR6146','OP1332                                            ','SC5545',2,'Rainy','RGB','PTS ',9.50,3.61,115.00
'ASD576125','2024-08-23 12:50:22.537','PR7884','OP5260                                            ','SC3544',13,'Rainy','RGB','LAS ',18.84,7.00,43.00
'ASD589246','2024-10-17 02:40:23.538','PR7263','OP9364                                            ','SC6871',10,'Clear',NULL,'LAS ',29.42,3.88,67.00
'ASD337750','2024-03-25 18:23:35.538','PR8173','OP1941                                            ','SC5797',8,'Clear',NULL,'PLY ',30.83,5.54,192.00
'ASD270024','2024-04-22 12:57:07.538','PR7110','OP2583                                            ','SC7445',11,'Cloudy','RGB','PTS ',47.00,2.58,195.00
'ASD333997','2024-09-10 07:51:43.538','PR9032','OP2782                                            ','SC5748',14,'Cloudy',NULL,'OBJ ',12.15,4.18,158.00
'ASD393855','2024-09-15 11:23:23.539','PR9356','OP5544                                            ','SC5043',9,'Rainy',NULL,'LAS ',28.08,1.32,66.00
'ASD104164','2025-01-03 04:04:18.539','PR4177','OP4299                                            ','SC8885',12,'Cloudy','Grayscale','PTS ',21.70,9.24,156.00
'ASD183482','2024-12-17 13:34:45.539','PR2485','OP6651                                            ','SC9635',2,'Windy',NULL,'E57 ',9.27,1.29,42.00
'ASD751327','2024-06-26 03:20:25.539','PR3842','OP4184                                            ','SC8845',4,'Clear','RGB','PLY ',35.89,3.75,29.00
'ASD792801','2024-05-23 04:38:50.539','PR9678','OP9627                                            ','SC7231',20,'Cloudy',NULL,'OBJ ',42.66,8.01,176.00
'ASD232909','2024-10-29 17:13:50.539','PR1036','OP7094                                            ','SC7466',7,'Cloudy','Grayscale','E57 ',46.33,1.40,158.00
'ASD438779','2024-05-16 14:26:58.539','PR7937','OP7872                                            ','SC6899',16,'Rainy','Grayscale','LAS ',31.86,6.93,42.00
'ASD846715','2024-05-20 04:17:11.539','PR7145','OP9082                                            ','SC1270',12,'Cloudy',NULL,'PLY ',37.97,8.95,59.00
'ASD824865','2024-11-03 20:04:06.540','PR6552','OP6442                                            ','SC6789',5,'Rainy','Grayscale','LAS ',13.81,7.40,61.00
'ASD460104','2024-04-20 19:26:54.540','PR2791','OP4663                                            ','SC8055',11,'Rainy',NULL,'E57 ',34.45,7.52,192.00
'ASD821643','2024-05-04 04:14:33.541','PR8957','OP8771                                            ','SC7994',9,'Windy','Grayscale','PLY ',11.88,9.19,80.00
'ASD582684','2025-01-25 16:31:43.541','PR8388','OP7534                                            ','SC8434',17,'Windy','Grayscale','LAS ',3.51,7.63,37.00
'ASD521933','2025-01-04 13:00:28.541','PR1709','OP1876                                            ','SC8804',5,'Windy',NULL,'OBJ ',7.24,5.61,184.00
'ASD188332','2024-06-10 15:37:10.541','PR3316','OP7295                                            ','SC7018',14,'Windy','RGB','OBJ ',46.07,7.23,221.00
'ASD109699','2024-12-03 18:17:14.542','PR1021','OP5749                                            ','SC2032',5,'Cloudy','RGB','E57 ',18.82,2.76,179.00
'ASD308001','2024-09-14 16:39:14.542','PR8378','OP6266                                            ','SC4284',1,'Clear','Grayscale','PLY ',35.94,7.72,91.00
'ASD159950','2024-09-16 01:11:34.542','PR7885','OP7713                                            ','SC2817',16,'Clear',NULL,'LAS ',12.49,9.87,191.00
'ASD390205','2024-11-18 18:35:53.542','PR5507','OP4275                                            ','SC3050',15,'Windy','Grayscale','PLY ',6.72,4.07,179.00
'ASD668993','2024-11-09 04:42:13.542','PR4860','OP9682                                            ','SC7250',18,'Clear','Grayscale','E57 ',43.62,1.48,172.00
'ASD717698','2024-10-21 20:12:50.543','PR9076','OP5103                                            ','SC4392',17,'Clear','Grayscale','LAS ',46.37,6.26,206.00
'ASD324396','2024-04-05 10:16:17.543','PR6156','OP7867                                            ','SC9120',14,'Windy','RGB','PTS ',45.62,3.06,78.00
'ASD843027','2024-05-28 07:22:49.543','PR8015','OP5860                                            ','SC8315',7,'Cloudy','Grayscale','OBJ ',6.88,7.24,79.00
'ASD222786','2024-05-11 18:06:15.543','PR9224','OP9024                                            ','SC5632',4,'Clear',NULL,'PLY ',22.68,2.26,226.00
'ASD350686','2024-11-10 21:43:35.543','PR3154','OP9934                                            ','SC9085',1,'Clear','Grayscale','OBJ ',48.54,1.74,35.00
'ASD292550','2024-07-14 21:50:54.543','PR6538','OP1496                                            ','SC6577',1,'Clear','Grayscale','OBJ ',24.41,3.16,223.00
'ASD510512','2024-05-20 06:47:35.543','PR7208','OP5966                                            ','SC9229',11,'Windy','Grayscale','OBJ ',14.42,3.72,86.00
'ASD431045','2024-11-09 07:16:24.544','PR8000','OP7264                                            ','SC5026',10,'Cloudy','RGB','PLY ',36.67,1.18,76.00
'ASD409091','2024-11-24 00:23:23.544','PR4224','OP8786                                            ','SC2039',11,'Windy',NULL,'PTS ',24.15,2.69,199.00
'ASD427028','2024-08-09 04:38:27.544','PR3856','OP4199                                            ','SC9951',20,'Cloudy','RGB','E57 ',49.62,7.25,95.00
'ASD289191','2024-06-14 11:01:57.545','PR1584','OP3441                                            ','SC8612',17,'Windy','RGB','PLY ',12.10,3.37,136.00
'ASD750128','2024-06-30 04:27:21.545','PR3219','OP8300                                            ','SC7710',2,'Rainy',NULL,'LAS ',2.79,1.85,123.00
'ASD168104','2024-09-02 12:57:44.545','PR4268','OP3069                                            ','SC3188',1,'Rainy',NULL,'OBJ ',48.79,1.37,147.00
'ASD339297','2024-10-15 10:32:29.546','PR7245','OP7426                                            ','SC5510',4,'Windy','Grayscale','OBJ ',13.20,6.30,212.00
'ASD678139','2024-07-12 05:22:49.546','PR2549','OP2918                                            ','SC7440',2,'Rainy',NULL,'PLY ',45.03,9.91,126.00
'ASD954789','2024-04-01 22:29:53.546','PR6189','OP7848                                            ','SC2480',12,'Clear','Grayscale','E57 ',26.89,3.20,164.00
'ASD104858','2024-12-28 01:26:07.546','PR8132','OP4250                                            ','SC6028',14,'Rainy','Grayscale','OBJ ',1.66,9.30,121.00
'ASD454442','2024-05-08 03:50:58.546','PR7736','OP3488                                            ','SC3083',20,'Clear',NULL,'OBJ ',8.10,5.61,190.00
'ASD425605','2024-12-05 21:11:44.546','PR3233','OP9078                                            ','SC2058',20,'Cloudy',NULL,'LAS ',47.73,9.70,45.00
'ASD990272','2024-11-07 14:21:30.546','PR2355','OP9503                                            ','SC2725',3,'Windy','RGB','E57 ',22.50,2.85,69.00
'ASD793486','2025-01-04 06:31:12.547','PR9120','OP1239                                            ','SC2965',18,'Clear','Grayscale','OBJ ',23.61,1.04,53.00
'ASD989849','2024-10-23 02:59:29.547','PR2659','OP2849                                            ','SC8409',13,'Cloudy','Grayscale','LAS ',49.08,1.45,67.00
'ASD529682','2024-02-26 18:04:03.547','PR7892','OP3335                                            ','SC3669',4,'Cloudy','RGB','OBJ ',21.42,1.76,80.00
'ASD999954','2024-12-12 17:12:03.547','PR6179','OP2657                                            ','SC1335',6,'Windy','RGB','OBJ ',35.72,6.19,135.00
'ASD456789','2024-08-29 03:29:45.548','PR4039','OP9894                                            ','SC1534',11,'Rainy','Grayscale','E57 ',49.49,1.48,139.00
'ASD268392','2024-04-04 15:43:29.548','PR5686','OP6481                                            ','SC7524',10,'Clear','RGB','LAS ',33.20,2.06,180.00
'ASD678449','2024-03-11 01:45:01.548','PR8203','OP7306                                            ','SC5872',15,'Cloudy','Grayscale','OBJ ',29.48,5.02,49.00
'ASD812442','2024-11-18 18:55:16.548','PR7864','OP3996                                            ','SC7365',16,'Windy','RGB','PTS ',15.95,8.07,46.00
'ASD731883','2024-09-18 03:51:25.548','PR7087','OP3646                                            ','SC7991',15,'Cloudy',NULL,'PLY ',44.56,6.26,48.00
'ASD971434','2024-02-21 10:58:54.549','PR6446','OP5255                                            ','SC7215',1,'Rainy','Grayscale','LAS ',32.56,8.61,228.00
'ASD391009','2024-06-11 22:04:13.549','PR2511','OP6294                                            ','SC7176',1,'Clear','RGB','OBJ ',40.73,8.23,191.00
'ASD285819','2024-07-11 12:22:05.549','PR3153','OP6740                                            ','SC5061',7,'Windy','RGB','E57 ',47.69,1.59,152.00
'ASD517258','2024-05-04 18:25:52.549','PR3086','OP9874                                            ','SC6116',10,'Rainy','RGB','OBJ ',38.76,7.43,13.00
'ASD929152','2024-07-20 22:32:18.549','PR8531','OP5396                                            ','SC4117',15,'Cloudy','Grayscale','OBJ ',43.96,4.85,36.00
'ASD954469','2024-04-24 08:06:23.549','PR2966','OP2612                                            ','SC5798',17,'Rainy',NULL,'PTS ',9.22,8.17,94.00
'ASD933652','2024-04-07 18:23:50.550','PR1149','OP3807                                            ','SC5058',3,'Windy','Grayscale','PLY ',43.28,7.28,61.00
'ASD289136','2024-10-21 11:26:13.550','PR8189','OP9699                                            ','SC7036',15,'Windy','RGB','PLY ',30.39,2.38,129.00
'ASD746974','2024-11-10 12:04:14.550','PR1962','OP5403                                            ','SC8324',18,'Clear','RGB','PLY ',19.19,2.40,227.00
'ASD791391','2024-10-09 15:53:46.551','PR1758','OP4961                                            ','SC6241',18,'Cloudy','Grayscale','PTS ',43.24,3.20,114.00
'ASD537433','2024-12-28 00:31:49.551','PR4192','OP2683                                            ','SC4998',16,'Windy','Grayscale','LAS ',32.39,7.37,11.00
'ASD899478','2024-05-19 10:12:27.551','PR6805','OP6994                                            ','SC7351',17,'Clear','Grayscale','E57 ',47.40,5.23,129.00
'ASD100419','2024-07-03 19:09:24.551','PR2123','OP9910                                            ','SC8953',9,'Windy',NULL,'E57 ',46.25,4.88,223.00
'ASD392850','2024-12-09 15:50:45.551','PR5267','OP1008                                            ','SC6393',10,'Cloudy','Grayscale','PTS ',28.99,7.67,46.00
'ASD219440','2024-02-27 09:00:22.551','PR2936','OP5709                                            ','SC3361',5,'Windy',NULL,'PLY ',28.22,7.66,46.00
'ASD687022','2024-09-07 10:05:17.551','PR6926','OP4074                                            ','SC2939',8,'Windy','Grayscale','OBJ ',13.94,4.04,139.00
'ASD801517','2024-10-05 09:17:08.551','PR5417','OP6089                                            ','SC7206',2,'Cloudy','Grayscale','LAS ',16.94,2.73,144.00
'ASD431949','2024-03-08 05:44:11.552','PR4621','OP6410                                            ','SC8534',19,'Windy','Grayscale','E57 ',22.25,3.80,177.00
'ASD657492','2025-02-04 06:23:23.552','PR9304','OP9268                                            ','SC7630',15,'Windy',NULL,'OBJ ',46.30,5.13,42.00
'ASD682158','2024-12-15 19:01:00.552','PR9588','OP5874                                            ','SC6840',4,'Cloudy','RGB','OBJ ',14.01,1.76,183.00
'ASD537673','2024-09-07 09:31:25.553','PR6939','OP8399                                            ','SC4795',11,'Cloudy',NULL,'PTS ',24.51,9.84,215.00
'ASD773628','2024-05-14 08:02:05.553','PR6052','OP5594                                            ','SC8312',9,'Clear',NULL,'E57 ',12.90,8.47,42.00
'ASD280166','2024-12-21 03:38:43.553','PR5036','OP6800                                            ','SC7006',17,'Cloudy','Grayscale','PLY ',2.13,3.67,12.00
'ASD329323','2024-06-17 14:25:05.553','PR8275','OP8947                                            ','SC4532',3,'Cloudy',NULL,'LAS ',10.81,6.82,228.00
'ASD310352','2024-04-05 21:26:28.554','PR7284','OP6018                                            ','SC3651',7,'Rainy','RGB','LAS ',37.74,8.33,202.00
'ASD308341','2024-11-02 04:49:07.554','PR9938','OP9463                                            ','SC9473',18,'Windy',NULL,'PLY ',12.79,6.39,240.00
'ASD825783','2025-01-29 02:52:10.554','PR5881','OP4354                                            ','SC2610',20,'Cloudy',NULL,'PTS ',7.83,8.81,138.00
'ASD777272','2024-08-29 03:24:01.554','PR7682','OP1779                                            ','SC3081',3,'Windy',NULL,'PTS ',14.55,4.19,220.00
'ASD868082','2024-06-22 02:27:10.554','PR8750','OP9774                                            ','SC5914',6,'Windy','Grayscale','LAS ',48.88,4.69,195.00
'ASD723036','2024-08-04 23:31:35.555','PR3888','OP2965                                            ','SC2482',19,'Cloudy','Grayscale','PLY ',21.62,3.50,5.00
'ASD264698','2024-02-27 07:26:36.555','PR2932','OP1552                                            ','SC5970',11,'Windy',NULL,'LAS ',18.57,3.08,49.00
'ASD155763','2024-12-10 16:46:24.555','PR4749','OP1938                                            ','SC1382',18,'Clear',NULL,'OBJ ',38.49,8.38,133.00
'ASD322000','2024-08-05 12:55:20.555','PR1703','OP2432                                            ','SC9961',7,'Rainy','RGB','LAS ',33.66,1.21,221.00
'ASD605969','2024-05-01 06:49:35.555','PR1917','OP4990                                            ','SC2301',14,'Cloudy','RGB','E57 ',32.03,4.80,42.00
'ASD106497','2024-11-29 07:15:50.556','PR7226','OP6239                                            ','SC1413',9,'Clear','Grayscale','OBJ ',26.90,5.73,105.00
'ASD399922','2024-10-07 01:29:26.556','PR2445','OP2593                                            ','SC9480',13,'Cloudy','RGB','LAS ',28.30,5.35,123.00
'ASD569647','2024-03-17 08:07:02.556','PR9311','OP6421                                            ','SC8269',8,'Windy',NULL,'OBJ ',41.82,1.24,63.00
'ASD472744','2024-08-13 00:17:13.556','PR5242','OP5592                                            ','SC8820',19,'Cloudy','RGB','E57 ',2.77,8.91,90.00
'ASD916311','2024-05-27 09:27:56.557','PR9811','OP8892                                            ','SC9333',10,'Windy',NULL,'OBJ ',33.53,2.65,109.00
'ASD968675','2024-03-11 14:04:51.557','PR5541','OP9561                                            ','SC3433',7,'Cloudy','RGB','OBJ ',3.29,2.18,32.00
'ASD423661','2024-03-13 03:18:57.557','PR6483','OP4474                                            ','SC5959',10,'Windy','RGB','PLY ',16.30,6.48,172.00
'ASD457574','2024-03-05 04:57:14.557','PR3075','OP9618                                            ','SC8314',12,'Windy','RGB','PLY ',44.50,5.32,112.00
'ASD201034','2024-04-06 23:22:42.558','PR6424','OP9601                                            ','SC2418',20,'Windy','Grayscale','OBJ ',44.68,5.50,153.00
'ASD912506','2024-05-09 01:56:00.558','PR6356','OP3988                                            ','SC4040',8,'Windy','RGB','PLY ',44.47,2.33,215.00
'ASD499177','2024-09-22 08:51:51.558','PR7041','OP7995                                            ','SC2910',4,'Clear',NULL,'PTS ',30.80,9.27,33.00
'ASD814177','2024-09-30 14:44:29.558','PR1585','OP3315                                            ','SC5413',8,'Rainy','Grayscale','OBJ ',16.79,9.48,147.00
'ASD686401','2024-12-27 10:20:23.558','PR5583','OP1642                                            ','SC5786',4,'Windy','RGB','LAS ',25.85,8.89,26.00
'ASD215492','2024-10-11 09:14:28.558','PR7875','OP7766                                            ','SC9870',3,'Clear',NULL,'PLY ',13.05,6.39,55.00
'ASD338621','2024-06-27 11:34:56.559','PR7570','OP6983                                            ','SC2072',2,'Rainy','Grayscale','PTS ',40.54,6.23,58.00
'ASD967577','2024-07-16 12:19:00.559','PR7227','OP2069                                            ','SC7639',3,'Rainy',NULL,'OBJ ',11.07,6.70,111.00
'ASD590975','2024-11-02 10:49:58.559','PR1461','OP2638                                            ','SC6431',16,'Windy','Grayscale','OBJ ',9.88,6.11,200.00
'ASD261436','2025-02-09 09:33:46.559','PR1132','OP6205                                            ','SC7509',9,'Windy',NULL,'PTS ',20.85,2.81,80.00
'ASD194567','2024-08-15 08:28:13.559','PR7363','OP9537                                            ','SC6480',16,'Clear',NULL,'PTS ',43.66,8.92,177.00
'ASD149696','2024-04-04 17:42:33.560','PR8435','OP8629                                            ','SC3527',16,'Windy','Grayscale','PTS ',26.70,2.99,115.00
'ASD416215','2024-09-22 13:05:36.560','PR2813','OP4340                                            ','SC9239',19,'Cloudy',NULL,'PLY ',4.08,5.67,107.00
'ASD200642','2024-12-28 20:52:03.560','PR2036','OP6718                                            ','SC6921',11,'Clear','Grayscale','E57 ',34.18,6.38,230.00
'ASD926280','2024-05-07 03:10:35.560','PR9129','OP9287                                            ','SC6405',13,'Rainy','RGB','PLY ',35.37,8.14,231.00
'ASD214121','2024-04-15 00:06:57.561','PR6504','OP6295                                            ','SC5201',3,'Cloudy','Grayscale','E57 ',8.21,5.75,191.00
'ASD191000','2024-05-11 02:49:11.561','PR7894','OP6029                                            ','SC2171',17,'Clear',NULL,'PLY ',27.97,8.40,180.00
'ASD293969','2024-03-12 00:59:58.561','PR2178','OP6947                                            ','SC1989',7,'Rainy','RGB','LAS ',24.23,7.17,216.00
'ASD416772','2024-03-31 05:39:09.561','PR1340','OP1719                                            ','SC7637',20,'Cloudy','Grayscale','PTS ',7.81,9.24,62.00
'ASD999261','2024-11-02 21:22:54.561','PR8163','OP3648                                            ','SC8181',17,'Cloudy',NULL,'OBJ ',44.13,9.12,102.00
'ASD473711','2024-09-17 05:29:39.562','PR5769','OP4785                                            ','SC2974',13,'Cloudy',NULL,'LAS ',20.89,9.38,143.00
