320,'SC6028','SN52655                                           ',5351115,6050662,9.34,'1K',8192,'High',1.350
321,'SC3083','SN93571                                           ',3915111,1796344,9.99,'2K',4096,'Medium',2.340
322,'SC2058','SN29146                                           ',7098084,5385163,7.90,'1K',2048,'Low',1.100
323,'SC2725','SN81618                                           ',3366747,8362742,2.27,NULL,8192,'Medium',0.130
324,'SC2965','SN59495                                           ',113451,5126635,1.04,NULL,1024,'Medium',3.970
325,'SC8409','SN47865                                           ',239113,4679184,1.37,'1K',8192,'Low',3.160
326,'SC3669','SN73794                                           ',5990297,7147876,9.15,'4K',2048,'Low',0.420
327,'SC1335','SN75443                                           ',9996592,2906696,0.20,'4K',2048,'Medium',1.260
328,'SC1534','SN19570                                           ',8973118,8705965,0.60,NULL,1024,'High',0.180
329,'SC7524','SN42912                                           ',7523713,9158457,6.87,'1K',2048,'High',3.850
330,'SC5872','SN51780                                           ',8882604,3927990,7.86,NULL,4096,'Low',0.280
331,'SC7365','SN51474                                           ',4077969,5535172,1.91,NULL,4096,'Low',2.980
332,'SC7991','SN25031                                           ',5230906,5576608,0.76,'4K',2048,'Low',1.710
333,'SC7215','SN49181                                           ',4664325,2249024,9.99,'1K',2048,'Medium',1.330
334,'SC7176','SN85753                                           ',6141748,481747,7.96,NULL,1024,'High',3.170
335,'SC5061','SN68932                                           ',8770016,6341067,1.10,'2K',4096,'Low',1.820
336,'SC6116','SN13399                                           ',122185,8674738,3.88,'1K',2048,'High',1.860
337,'SC4117','SN11344                                           ',3545820,2234297,0.41,'4K',8192,'Low',3.640
338,'SC5798','SN56199                                           ',3277473,6396195,1.63,'2K',2048,'Medium',1.370
339,'SC5058','SN94751                                           ',4215622,8228316,0.64,'4K',2048,'Medium',1.490
340,'SC7036','SN53006                                           ',5900278,4457363,1.32,'4K',8192,'High',1.730
341,'SC8324','SN47173                                           ',1499018,5715323,3.77,'2K',1024,'Low',2.270
342,'SC6241','SN36823                                           ',9505328,8288738,5.70,NULL,4096,'Medium',0.190
343,'SC4998','SN94466                                           ',5791891,5571013,5.22,'1K',8192,'High',3.370
344,'SC7351','SN27524                                           ',3886529,1445921,2.20,NULL,1024,'Medium',2.720
345,'SC8953','SN54141                                           ',8256325,8875883,5.04,'4K',1024,'High',4.180
346,'SC6393','SN22369                                           ',8027666,9665123,8.07,NULL,2048,'Low',2.320
347,'SC3361','SN35566                                           ',4711833,9183382,2.03,NULL,1024,'High',3.550
348,'SC2939','SN98673                                           ',4298607,458515,2.06,'2K',1024,'Low',1.800
349,'SC7206','SN77370                                           ',6797532,9814765,2.30,'1K',4096,'Low',3.870
350,'SC8534','SN94855                                           ',9497851,6299214,8.17,'4K',2048,'Low',3.480
351,'SC7630','SN41168                                           ',9611057,2567949,9.03,NULL,4096,'High',0.490
352,'SC6840','SN36122                                           ',6396998,8186568,1.01,'2K',4096,'Low',0.700
353,'SC4795','SN48650                                           ',1192645,5930918,7.98,NULL,2048,'High',4.870
354,'SC8312','SN95357                                           ',3244320,4598702,6.81,'1K',8192,'Low',3.820
355,'SC7006','SN29560                                           ',1060925,542480,6.68,'2K',4096,'Medium',1.680
356,'SC4532','SN47370                                           ',868806,1297766,5.87,NULL,8192,'Medium',3.410
357,'SC3651','SN95091                                           ',9193764,6647736,2.49,'2K',2048,'Low',3.910
358,'SC9473','SN90270                                           ',3731936,4900858,7.67,'1K',4096,'Low',2.950
359,'SC2610','SN20093                                           ',3277379,2573521,5.95,'2K',4096,'Low',4.120
360,'SC3081','SN71652                                           ',1652884,5519152,3.97,'4K',2048,'High',1.290
361,'SC5914','SN98420                                           ',6575926,2670462,2.17,NULL,2048,'Medium',3.590
362,'SC2482','SN14797                                           ',7505149,652662,4.02,NULL,4096,'High',3.160
363,'SC5970','SN97430                                           ',793103,5745741,8.13,NULL,1024,'High',2.920
364,'SC1382','SN11985                                           ',660435,123828,8.81,'1K',2048,'High',2.100
365,'SC9961','SN99674                                           ',6559461,9049488,9.81,'1K',4096,'Low',0.660
366,'SC2301','SN66318                                           ',5253533,359666,9.44,NULL,1024,'Medium',1.550
367,'SC1413','SN19770                                           ',4928371,8920499,8.23,'4K',1024,'Medium',0.780
368,'SC9480','SN24690                                           ',1306490,5218976,6.22,NULL,4096,'Medium',0.730
369,'SC8269','SN44802                                           ',9110733,4696701,2.00,'2K',8192,'Medium',2.240
370,'SC8820','SN46277                                           ',8191471,732417,5.60,'2K',2048,'Medium',1.770
371,'SC9333','SN64846                                           ',8908748,2624369,9.35,'2K',4096,'Low',3.740
372,'SC3433','SN41817                                           ',5773927,5407198,5.98,'1K',8192,'Low',0.890
373,'SC5959','SN95881                                           ',7352476,5061662,5.06,'4K',2048,'Low',3.280
374,'SC8314','SN34388                                           ',6031585,3468050,8.90,'1K',2048,'High',2.940
375,'SC2418','SN24211                                           ',549322,8983076,2.12,'2K',4096,'Medium',1.450
376,'SC4040','SN65412                                           ',2581884,7399614,3.29,NULL,1024,'High',1.420
377,'SC2910','SN10779                                           ',4945358,9905529,6.21,'2K',1024,'High',2.980
378,'SC5413','SN50994                                           ',2487724,9526841,0.22,'2K',2048,'Low',3.970
379,'SC5786','SN78527                                           ',3195541,8030568,2.21,NULL,8192,'Medium',4.440
380,'SC9870','SN99660                                           ',745317,2993545,2.82,'1K',4096,'Medium',3.850
381,'SC2072','SN38387                                           ',4842930,5864405,5.76,'4K',2048,'High',3.450
382,'SC7639','SN90851                                           ',6483231,2046738,8.91,'1K',2048,'Low',1.310
383,'SC6431','SN49644                                           ',1543939,8065394,0.75,'4K',4096,'Medium',4.450
384,'SC7509','SN49722                                           ',7554698,4490692,2.68,'1K',2048,'Medium',4.470
385,'SC6480','SN67427                                           ',7927501,514579,4.15,'2K',8192,'Medium',0.430
386,'SC3527','SN83311                                           ',8962527,6868514,0.26,NULL,8192,'Low',4.370
387,'SC9239','SN21320                                           ',8583620,7791688,8.50,'2K',8192,'High',2.180
388,'SC6921','SN69241                                           ',3133454,6774475,6.36,'2K',2048,'Low',4.400
389,'SC6405','SN74231                                           ',6958504,5752728,8.63,NULL,1024,'Medium',1.920
390,'SC5201','SN60112                                           ',3459757,1532706,5.91,'4K',8192,'Low',2.250
391,'SC2171','SN67079                                           ',6721060,4520295,4.20,'4K',4096,'Low',3.270
392,'SC1989','SN94376                                           ',8195750,7600993,2.47,NULL,8192,'Low',0.660
393,'SC7637','SN57467                                           ',1169158,1631356,3.83,NULL,1024,'Medium',2.880
394,'SC8181','SN98894                                           ',3268275,1470166,6.68,'2K',4096,'High',2.190
395,'SC2974','SN32931                                           ',1942893,8004449,6.27,'1K',8192,'High',1.090
396,'SC2279','SN69434                                           ',2074847,932274,9.90,'2K',4096,'Low',3.090
397,'SC8942','SN34660                                           ',5339779,897270,6.86,NULL,1024,'Medium',3.160
398,'SC7646','SN26223                                           ',7758834,2218820,9.03,'4K',2048,'Low',0.570
399,'SC2038','SN30360                                           ',3700231,2859534,8.40,'4K',4096,'Medium',0.930
400,'SC7562','SN70624                                           ',1293650,7572414,5.95,'1K',4096,'High',2.380
401,'SC1720','SN79414                                           ',9225663,8780529,3.91,'2K',4096,'Medium',2.170
402,'SC5509','SN37611                                           ',1936308,4784496,3.65,'4K',1024,'High',1.280
403,'SC9258','SN38051                                           ',3499796,9243369,7.58,NULL,8192,'Low',2.670
404,'SC8520','SN45345                                           ',2652935,8348196,7.19,NULL,4096,'Low',0.920
405,'SC1291','SN58582                                           ',8640605,9435162,8.86,'4K',4096,'High',2.640
406,'SC2826','SN42502                                           ',1890407,4842846,6.92,'1K',4096,'Medium',0.890
407,'SC8229','SN99629                                           ',7943219,4667890,7.27,'4K',1024,'Low',4.220
408,'SC9430','SN39252                                           ',2995820,1704602,9.87,'2K',8192,'Low',2.020
409,'SC3212','SN69627                                           ',2543022,5807295,2.34,NULL,8192,'Medium',2.640
410,'SC7527','SN67281                                           ',5834909,7827887,2.34,'4K',4096,'High',3.120
411,'SC2053','SN95240                                           ',1967606,6024186,5.74,'4K',8192,'High',4.110
412,'SC4435','SN38725                                           ',1788197,5099602,3.73,'1K',2048,'High',4.560
413,'SC1595','SN59284                                           ',8063200,2523958,2.33,'1K',1024,'Low',4.000
414,'SC3545','SN74021                                           ',8973382,7428016,2.00,'2K',1024,'Low',3.940
415,'SC4002','SN18635                                           ',7095975,4107393,6.20,'1K',8192,'Medium',1.080
416,'SC2463','SN81980                                           ',3884166,3590715,2.69,'4K',8192,'Low',2.330
417,'SC7025','SN18286                                           ',6350273,1630334,5.25,'1K',1024,'High',4.880
418,'SC8732','SN76664                                           ',6683227,1077948,4.36,'4K',2048,'Medium',2.140
419,'SC9462','SN29560                                           ',2663452,2738856,5.56,'1K',1024,'Low',0.800
420,'SC5813','SN14788                                           ',7217047,8893719,8.37,NULL,4096,'Low',2.120
421,'SC8310','SN22713                                           ',8173514,7102454,9.98,'2K',4096,'High',3.220
422,'SC3042','SN29566                                           ',1579604,8601400,1.22,'2K',8192,'Low',3.920
423,'SC3271','SN39979                                           ',4743022,1846111,7.60,'2K',8192,'Low',4.610
424,'SC7712','SN37192                                           ',3416539,9626888,2.84,'4K',8192,'Medium',3.370
425,'SC9513','SN87153                                           ',1037975,2646718,0.72,'1K',4096,'High',3.070
426,'SC7579','SN77254                                           ',3057283,1479216,1.57,NULL,4096,'High',4.090
427,'SC7068','SN86081                                           ',9682627,8279206,1.58,'1K',4096,'High',1.950
428,'SC5453','SN45081                                           ',8512854,7013044,3.23,'4K',4096,'Low',0.870
429,'SC6161','SN53745                                           ',5271608,5901756,0.23,'2K',2048,'Low',1.470
430,'SC5583','SN60436                                           ',3037087,9884576,5.67,NULL,2048,'Low',2.730
431,'SC4461','SN24965                                           ',6951981,3175452,5.83,'2K',8192,'Low',3.110
432,'SC9188','SN39267                                           ',7378237,7994789,5.84,'4K',1024,'Low',3.480
433,'SC5747','SN83801                                           ',9108855,4146607,3.26,'2K',8192,'High',3.370
434,'SC4500','SN84633                                           ',8878869,1060128,7.98,'4K',8192,'High',1.580
435,'SC3715','SN88471                                           ',4507861,7227028,3.63,'4K',8192,'Medium',1.540
436,'SC1908','SN54734                                           ',572742,3419375,1.47,NULL,4096,'Medium',3.770
437,'SC9418','SN19470                                           ',1844454,3385565,4.64,'4K',2048,'Medium',4.680
438,'SC1017','SN71094                                           ',4133087,6842656,8.35,'4K',1024,'Medium',2.890
439,'SC9067','SN25674                                           ',1936134,9980730,1.62,NULL,1024,'High',3.740
440,'SC6156','SN94223                                           ',5458968,9885109,5.36,'4K',1024,'High',1.870
441,'SC2401','SN44725                                           ',1383023,3214243,5.29,'2K',4096,'Low',4.440
442,'SC1165','SN35058                                           ',1196790,9733168,5.97,NULL,2048,'Medium',4.250
443,'SC8562','SN41414                                           ',6127025,4991400,2.14,'1K',4096,'Low',4.990
444,'SC6775','SN82702                                           ',9012972,4092852,0.89,'1K',2048,'Medium',1.160
445,'SC8144','SN22994                                           ',2713667,8076797,8.74,'2K',1024,'Low',0.530
446,'SC4953','SN98476                                           ',366362,1945343,1.07,NULL,4096,'Medium',3.810
447,'SC3437','SN24972                                           ',8257128,1490521,4.91,'1K',1024,'High',2.370
448,'SC5004','SN20873                                           ',3584909,9698274,5.37,'4K',2048,'High',3.060
449,'SC1875','SN61303                                           ',170733,3937752,1.78,'4K',8192,'Low',2.750
450,'SC8411','SN67313                                           ',1346215,9012773,5.23,NULL,1024,'High',2.930
451,'SC5031','SN70997                                           ',8272788,9954949,7.65,NULL,2048,'Low',1.970
452,'SC4929','SN64992                                           ',421446,3332004,8.25,NULL,2048,'Low',2.600
453,'SC5445','SN15760                                           ',3050241,8735736,1.55,'2K',4096,'Medium',1.780
454,'SC9569','SN11340                                           ',2893161,3154656,9.05,NULL,1024,'Medium',0.300
455,'SC5160','SN21973                                           ',9069244,315793,9.38,'1K',1024,'Low',0.250
456,'SC6213','SN21406                                           ',801361,3113451,3.66,NULL,2048,'Low',3.710
457,'SC5135','SN64147                                           ',4619255,1714943,9.24,'2K',8192,'Low',4.730
458,'SC5017','SN97411                                           ',6522072,9654271,4.92,'2K',8192,'Medium',1.800
459,'SC2930','SN82196                                           ',9579157,226417,7.99,'2K',2048,'Low',0.270
460,'SC8447','SN69221                                           ',6113833,2101890,8.41,NULL,4096,'High',4.330
461,'SC3041','SN79707                                           ',972481,1097017,8.85,'4K',1024,'Low',0.380
462,'SC9542','SN35134                                           ',6053837,4340074,7.40,'4K',2048,'Medium',0.860
463,'SC8989','SN59020                                           ',7084815,3333693,1.47,'2K',1024,'Medium',4.520
464,'SC8906','SN67799                                           ',8497310,3836791,5.63,NULL,4096,'Low',1.550
465,'SC9057','SN39974                                           ',5109647,7267154,8.12,'1K',4096,'Low',0.620
466,'SC3411','SN35149                                           ',1061897,5242193,7.56,'2K',4096,'Medium',1.630
467,'SC7703','SN98821                                           ',2202462,6277037,0.30,NULL,1024,'High',3.550
468,'SC2686','SN73745                                           ',3280847,4420266,6.63,'1K',2048,'High',3.480
469,'SC4946','SN93752                                           ',958393,2136617,2.86,NULL,4096,'Medium',2.550
470,'SC9708','SN89001                                           ',5742742,5952786,4.53,'1K',1024,'Low',3.210
471,'SC3213','SN65317                                           ',6657652,8649649,2.50,NULL,4096,'Medium',2.820
472,'SC1429','SN42858                                           ',9299563,6342774,2.72,'1K',2048,'Low',4.490
473,'SC3467','SN44306                                           ',5244349,4734174,1.52,'1K',4096,'Low',4.580
474,'SC2971','SN89241                                           ',4264213,215124,9.89,NULL,2048,'High',1.630
475,'SC6252','SN84247                                           ',7501400,3273873,2.12,'1K',1024,'Medium',4.580
476,'SC5706','SN96153                                           ',160761,6256701,8.29,'1K',2048,'Medium',2.750
477,'SC5296','SN83040                                           ',7006427,7998490,0.55,'4K',8192,'Low',1.610
478,'SC9909','SN54741                                           ',355834,3406279,6.27,'2K',1024,'Low',4.600
479,'SC8656','SN64749                                           ',1044395,6641870,3.65,NULL,4096,'High',1.530
480,'SC7106','SN33152                                           ',4352584,7427484,2.58,'4K',4096,'Low',1.930
481,'SC3615','SN32153                                           ',1659994,7048175,9.65,'2K',4096,'Medium',2.800
482,'SC8906','SN96741                                           ',7991822,472555,6.68,'2K',4096,'High',3.740
483,'SC6326','SN46837                                           ',7785685,1572853,9.81,'4K',4096,'High',1.270
484,'SC8562','SN53700                                           ',5296612,8824706,9.11,NULL,4096,'Medium',0.150
485,'SC2599','SN47275                                           ',2189425,6853236,4.81,'4K',8192,'Low',4.510
486,'SC9030','SN27976                                           ',7972344,3417087,6.31,'1K',2048,'Medium',4.550
487,'SC2342','SN35988                                           ',4550727,5782960,6.02,'2K',4096,'Low',4.430
488,'SC4189','SN32865                                           ',141911,9808353,1.76,'4K',4096,'High',2.970
489,'SC3476','SN75622                                           ',5921022,3130881,0.54,'1K',1024,'Medium',2.120
490,'SC1188','SN71879                                           ',3462378,3905223,8.28,'4K',4096,'Low',0.290
491,'SC2800','SN20997                                           ',7397411,4216658,9.37,'1K',1024,'High',2.090
492,'SC1130','SN61328                                           ',4886978,4338732,1.03,'1K',4096,'Low',0.970
493,'SC6935','SN76628                                           ',5436850,3239332,1.48,'4K',1024,'Medium',1.330
494,'SC1669','SN38771                                           ',3446912,1911095,5.62,'4K',2048,'High',2.990
495,'SC2283','SN25130                                           ',437504,7788173,1.26,'2K',1024,'High',4.150
496,'SC9131','SN69396                                           ',8538670,361453,9.75,'1K',8192,'Medium',2.360
497,'SC3823','SN55993                                           ',3487032,7091275,0.83,'4K',1024,'High',4.500
498,'SC5271','SN95950                                           ',246237,690131,7.55,'2K',2048,'High',0.400
499,'SC7077','SN45633                                           ',4052897,9465454,2.88,'1K',4096,'Low',0.740
500,'SC2754','SN17049                                           ',4440254,953505,9.19,NULL,8192,'Medium',2.930
501,'SC4205','SN33751                                           ',1597161,109660,2.00,'2K',2048,'High',3.440
502,'SC8179','SN26429                                           ',1484661,839546,7.02,'1K',4096,'Low',2.570
503,'SC1231','SN26754                                           ',1434035,8591954,3.65,'1K',2048,'Medium',0.430
504,'SC7852','SN59193                                           ',6861614,1917192,1.92,'4K',2048,'Low',2.910
505,'SC1846','SN15393                                           ',9681547,5898777,7.85,'4K',8192,'Low',2.600
506,'SC3389','SN51885                                           ',2304331,4821652,4.79,'4K',2048,'Low',0.560
507,'SC5059','SN19279                                           ',5084663,1825571,8.17,'2K',2048,'Medium',4.640
508,'SC2733','SN61336                                           ',1545944,1150099,7.96,'2K',2048,'High',2.770
509,'SC3678','SN18615                                           ',2964210,1932962,4.43,'4K',2048,'Low',3.520
510,'SC1962','SN37547                                           ',5258069,4778691,1.47,'4K',8192,'Medium',0.220
511,'SC9330','SN24924                                           ',483234,4995096,5.25,'2K',4096,'High',3.910
512,'SC3435','SN36313                                           ',6939404,8397310,4.14,'1K',4096,'High',2.570
513,'SC7748','SN24855                                           ',9326152,1351980,6.24,'1K',4096,'High',3.360
514,'SC7733','SN48656                                           ',4345458,914949,5.89,'4K',8192,'Low',2.950
515,'SC6318','SN70254                                           ',6953549,5561391,4.60,NULL,2048,'Medium',0.970
516,'SC5517','SN30328                                           ',1602034,5649323,3.78,'2K',8192,'Medium',3.970
517,'SC5737','SN15837                                           ',160501,4164301,4.73,'4K',1024,'Low',2.490
518,'SC2954','SN27802                                           ',4730609,5077697,7.38,'1K',1024,'High',4.350
519,'SC5161','SN67800                                           ',2257854,2014351,4.01,'2K',1024,'High',0.950
520,'SC1989','SN27446                                           ',8249670,7996463,1.08,'4K',4096,'Medium',3.060
521,'SC2064','SN31128                                           ',4942697,4358625,3.25,'4K',8192,'Medium',2.810
522,'SC3052','SN90302                                           ',2586142,2606236,8.17,'4K',2048,'Low',0.320
523,'SC6828','SN35001                                           ',3697148,8544785,7.82,'4K',2048,'Low',4.570
524,'SC8844','SN88605                                           ',5128093,3730536,8.92,'4K',2048,'Low',3.590
525,'SC6330','SN51530                                           ',840744,4950046,8.79,'1K',1024,'High',3.050
526,'SC2085','SN33797                                           ',7577284,5380687,1.99,'4K',8192,'High',4.680
527,'SC6397','SN52006                                           ',2732018,7647506,4.73,NULL,2048,'Low',2.900
528,'SC2394','SN41485                                           ',4097632,7775637,8.04,'4K',8192,'Low',1.850
529,'SC2333','SN87055                                           ',3787597,2748052,0.50,'1K',1024,'Medium',3.790
530,'SC1464','SN96735                                           ',4000830,8887930,8.11,'2K',8192,'Low',2.860
531,'SC6022','SN73712                                           ',3834575,7151780,8.89,NULL,2048,'Medium',3.170
532,'SC4246','SN42347                                           ',316866,596992,8.61,'4K',8192,'Medium',3.950
533,'SC1169','SN29578                                           ',6509885,6432851,6.97,'1K',2048,'Low',2.370
534,'SC1293','SN57608                                           ',5132883,8903504,5.89,NULL,1024,'Low',2.550
535,'SC4836','SN29236                                           ',6943838,8851308,6.28,NULL,4096,'Medium',2.910
536,'SC2103','SN76284                                           ',7825098,8450253,8.14,'4K',1024,'High',1.700
537,'SC1028','SN49528                                           ',4455784,480933,5.39,'1K',4096,'High',2.410
538,'SC3711','SN76100                                           ',9165825,7709566,7.15,'1K',1024,'High',4.050
539,'SC9251','SN69429                                           ',396271,4087071,5.27,NULL,4096,'Medium',3.390
540,'SC9808','SN40339                                           ',2382759,4786100,0.18,'1K',2048,'Medium',1.410
541,'SC1736','SN47168                                           ',4027369,1433064,7.55,'2K',8192,'High',3.960
542,'SC4129','SN55298                                           ',6351158,3372161,8.21,'2K',1024,'Medium',3.270
543,'SC7028','SN15196                                           ',7957498,9054536,4.30,'2K',4096,'High',5.000
544,'SC9986','SN42769                                           ',7641739,964073,9.22,'2K',1024,'Medium',1.270
545,'SC7904','SN83419                                           ',6123997,9409452,8.03,NULL,2048,'Low',1.940
546,'SC6275','SN12670                                           ',5455280,9318486,5.04,NULL,4096,'Medium',3.020
547,'SC1649','SN24155                                           ',511087,9925497,2.18,'2K',4096,'Medium',4.310
548,'SC3862','SN69797                                           ',4948101,3665173,1.13,'2K',4096,'High',2.830
549,'SC4407','SN40015                                           ',7546129,9988259,6.87,'2K',8192,'Medium',3.030
550,'SC4863','SN60328                                           ',8107439,9710512,5.07,NULL,2048,'High',1.220
551,'SC2347','SN41279                                           ',2675336,6457643,7.37,NULL,8192,'Medium',1.760
552,'SC6360','SN90381                                           ',3228603,7177633,2.94,'2K',8192,'Medium',1.610
553,'SC9291','SN82265                                           ',4846680,4008727,7.05,'1K',4096,'High',1.630
554,'SC9369','SN20211                                           ',217586,730499,8.06,'2K',4096,'Low',4.770
555,'SC4269','SN49541                                           ',3341862,3113076,7.76,'2K',4096,'High',0.340
556,'SC9277','SN89684                                           ',6389702,8142826,2.31,'2K',8192,'High',2.960
557,'SC2917','SN56377                                           ',5624077,4621371,9.56,'1K',1024,'Low',2.850
558,'SC3954','SN24856                                           ',5314214,6390139,7.84,'2K',4096,'Medium',4.750
559,'SC1455','SN14073                                           ',3363108,9289153,6.73,'1K',2048,'Low',2.540
560,'SC8615','SN61020                                           ',1336766,7834385,4.60,'4K',8192,'Low',2.560
561,'SC9864','SN15242                                           ',1602892,1690058,2.47,NULL,4096,'Medium',0.150
562,'SC3000','SN82970                                           ',7757242,2429963,8.33,NULL,1024,'High',1.190
563,'SC1298','SN46478                                           ',4474647,4960253,2.20,NULL,1024,'High',2.100
564,'SC5657','SN93781                                           ',950127,9336050,2.11,'1K',2048,'High',3.390
565,'SC6145','SN52737                                           ',8240753,1783094,4.09,'1K',8192,'Low',0.930
566,'SC8672','SN33635                                           ',289236,6370749,5.53,'2K',4096,'High',0.200
567,'SC7279','SN54763                                           ',7834482,5673052,5.51,'2K',1024,'Low',2.190
568,'SC7658','SN93172                                           ',8849845,3748638,2.61,NULL,2048,'Medium',3.420
569,'SC8052','SN23045                                           ',3125525,9234079,0.28,'4K',1024,'High',3.440
570,'SC9312','SN53648                                           ',8576501,7763181,6.38,'1K',8192,'High',3.950
571,'SC9721','SN72888                                           ',6828161,5365656,3.20,'2K',8192,'Low',4.550
572,'SC2510','SN17642                                           ',2816631,7551983,6.26,NULL,2048,'High',0.100
573,'SC7755','SN88265                                           ',2027100,6810238,2.55,NULL,8192,'Low',1.350
574,'SC9800','SN25688                                           ',3300537,7912043,3.97,'1K',2048,'High',2.540
575,'SC2194','SN82884                                           ',2689577,1320184,2.59,'4K',2048,'High',1.610
576,'SC2574','SN54416                                           ',945825,1331848,2.91,'2K',4096,'High',1.830
577,'SC2045','SN13517                                           ',9002419,6789420,8.06,'2K',4096,'Low',0.840
578,'SC9489','SN44320                                           ',3840596,7896662,6.14,'2K',4096,'Low',4.190
579,'SC2225','SN56554                                           ',1164457,6823025,9.88,'1K',8192,'Low',4.440
580,'SC5092','SN15541                                           ',836438,4471951,0.98,'2K',8192,'Medium',3.340
581,'SC2631','SN82644                                           ',8186944,5517048,7.13,'4K',8192,'High',0.190
582,'SC4256','SN20832                                           ',3884909,631213,1.84,NULL,2048,'High',3.520
583,'SC3455','SN78824                                           ',3179051,5522119,4.22,NULL,2048,'High',4.330
584,'SC3042','SN58445                                           ',4164671,6284545,3.13,'2K',2048,'High',4.070
585,'SC4009','SN25976                                           ',2236375,2415739,9.28,'2K',1024,'High',0.970
586,'SC9882','SN64594                                           ',638094,8768282,7.86,'4K',1024,'Medium',2.440
587,'SC3978','SN27669                                           ',4937411,7630976,4.67,NULL,1024,'Medium',2.040
588,'SC5323','SN17152                                           ',8779654,583438,0.72,'2K',2048,'Medium',4.430
589,'SC6423','SN36099                                           ',6622388,7628266,7.54,'4K',2048,'Medium',4.910
590,'SC6501','SN50997                                           ',3018877,7390443,9.11,'4K',2048,'Low',1.520
591,'SC2518','SN32116                                           ',1394969,1199078,8.70,'2K',1024,'Low',2.800
592,'SC1437','SN51097                                           ',3225063,7324316,2.85,'2K',4096,'Medium',3.520
593,'SC9020','SN89836                                           ',5618901,2054993,8.39,NULL,2048,'High',2.190
594,'SC2069','SN24558                                           ',4797807,7577224,3.22,'1K',2048,'Medium',0.640
595,'SC2649','SN40453                                           ',4203765,3279451,6.79,'1K',2048,'High',1.350
596,'SC7532','SN77213                                           ',5534540,645310,6.87,'4K',2048,'High',3.860
597,'SC6387','SN11123                                           ',5266425,5442473,5.66,'4K',8192,'Medium',1.740
598,'SC3193','SN64180                                           ',9316791,1427456,1.12,'1K',1024,'Medium',3.870
599,'SC7467','SN58421                                           ',916979,9941686,9.08,'1K',2048,'Low',1.510
600,'SC5843','SN57334                                           ',6763531,574523,2.60,'4K',4096,'Medium',4.120
601,'SC4473','SN71674                                           ',7841895,5555632,5.93,'1K',1024,'Medium',0.810
602,'SC9686','SN47380                                           ',1214814,6829790,1.64,'4K',2048,'Low',3.880
603,'SC5414','SN37638                                           ',7851814,2323333,2.20,'1K',2048,'High',4.960
604,'SC6010','SN66827                                           ',3214030,6435398,0.28,NULL,4096,'High',1.560
605,'SC6871','SN77837                                           ',8573003,7955054,1.72,'2K',4096,'Medium',4.020
606,'SC5289','SN68636                                           ',2878515,6428533,7.23,'1K',4096,'Medium',0.750
607,'SC3306','SN11150                                           ',1331609,4877065,0.50,NULL,8192,'High',0.330
608,'SC5031','SN19866                                           ',5845253,9065695,9.74,'2K',1024,'Medium',0.110
609,'SC4600','SN61311                                           ',6607854,4340228,8.87,NULL,8192,'Medium',4.710
610,'SC5775','SN34662                                           ',7341374,4059453,8.47,'1K',1024,'High',1.670
611,'SC2167','SN21587                                           ',184676,476618,8.55,'1K',2048,'Medium',0.470
612,'SC2275','SN97995                                           ',5433454,5498300,8.95,'1K',1024,'High',4.890
613,'SC3481','SN23570                                           ',6095521,3050646,0.83,'1K',1024,'Medium',3.570
614,'SC7801','SN53934                                           ',936618,1183306,1.14,'4K',4096,'High',2.040
615,'SC2504','SN28993                                           ',6258114,912285,8.22,NULL,8192,'Low',4.970
616,'SC5187','SN51457                                           ',5079794,7119163,5.98,'2K',2048,'Low',4.070
617,'SC8648','SN20973                                           ',3246769,1518345,8.63,NULL,1024,'Medium',4.360
618,'SC4240','SN99896                                           ',3706097,3003229,4.33,'1K',4096,'High',3.370
619,'SC8061','SN56771                                           ',6039070,8439612,8.57,'4K',8192,'Medium',0.450
620,'SC5472','SN92050                                           ',8085839,5045941,9.33,'2K',2048,'Medium',2.440
621,'SC2356','SN11822                                           ',5389928,7897783,9.51,NULL,2048,'Medium',2.990
622,'SC4971','SN21949                                           ',970742,4227209,4.88,'2K',8192,'High',2.950
623,'SC3896','SN89640                                           ',9040684,2207885,3.19,NULL,4096,'Low',1.210
624,'SC8933','SN62077                                           ',1774879,159586,7.17,NULL,1024,'Low',2.480
625,'SC2911','SN74209                                           ',342419,105855,2.79,'4K',1024,'High',3.110
626,'SC9484','SN43825                                           ',7222817,128241,2.28,NULL,8192,'High',1.920
627,'SC2312','SN23664                                           ',9463795,3129484,3.03,'2K',4096,'Low',4.820
628,'SC7023','SN93156                                           ',8195027,9188169,9.87,'2K',2048,'Medium',1.120
629,'SC4849','SN13262                                           ',2635290,6024101,3.54,NULL,2048,'Low',0.370
630,'SC5938','SN33050                                           ',9564863,7905413,1.39,'1K',8192,'Medium',1.410
631,'SC9780','SN18898                                           ',1069984,3134470,6.06,NULL,1024,'Low',2.870
632,'SC4180','SN93068                                           ',3483690,366710,6.83,'2K',4096,'High',1.380
633,'SC2277','SN32167                                           ',5049379,4648549,8.67,NULL,8192,'High',2.790
634,'SC7266','SN30888                                           ',9191528,7393913,5.17,NULL,4096,'Low',0.590
635,'SC6590','SN23438                                           ',6671737,570314,6.37,'1K',2048,'Medium',4.910
636,'SC1560','SN76636                                           ',5334985,4734468,3.49,NULL,8192,'Medium',0.330
637,'SC8102','SN72131                                           ',6345143,7776819,0.46,'1K',4096,'Medium',1.390
638,'SC8688','SN42125                                           ',6292061,8778716,8.40,'2K',1024,'High',2.390
