277,'SC4378','SN85391                                           ','Semi-automatic',40,24,'Floor','Mixed','Not Required','Not Required','Partial'
278,'SC2215','SN17761                                           ','Manual',673,35,'Complex','Organic','Not Required','Partial','Not Required'
279,'SC5545','SN64295                                           ','Manual',365,85,'Complex','Mixed','Not Required','Completed','Partial'
280,'SC3544','SN75671                                           ','Semi-automatic',676,77,'Artifact','Ceramic','Not Required','Partial','Completed'
281,'SC6871','SN18593                                           ','Semi-automatic',650,47,'Complex','Stone','Partial','Not Required','Not Required'
282,'SC5797','SN76606                                           ','Manual',488,39,'Floor','Stone','Partial','Not Required','Completed'
283,'SC7445','SN25016                                           ','Semi-automatic',666,8,'Complex','Stone','Completed','Not Required','Not Required'
284,'SC5748','SN71589                                           ','Manual',730,24,'Wall','Ceramic','Not Required','Partial','Not Required'
285,'SC5043','SN90368                                           ','Automatic',520,56,'Complex','Organic','Partial','Partial','Not Required'
286,'SC8885','SN27825                                           ','Semi-automatic',98,76,'Floor','Mixed','Partial','Completed','Not Required'
287,'SC9635','SN63742                                           ','Automatic',597,33,'Foundation','Stone','Not Required','Completed','Not Required'
288,'SC8845','SN57180                                           ','Automatic',914,33,'Wall','Stone','Partial','Partial','Partial'
289,'SC7231','SN80643                                           ','Semi-automatic',98,22,'Complex','Mixed','Partial','Not Required','Completed'
290,'SC7466','SN31311                                           ','Manual',324,35,'Complex','Ceramic','Partial','Completed','Not Required'
291,'SC6899','SN93444                                           ','Manual',265,35,'Wall','Metal','Partial','Partial','Completed'
292,'SC1270','SN21292                                           ','Automatic',36,73,'Wall','Mixed','Partial','Completed','Not Required'
293,'SC6789','SN64067                                           ','Manual',571,57,'Artifact','Organic','Completed','Completed','Completed'
294,'SC8055','SN49065                                           ','Semi-automatic',249,46,'Floor','Organic','Completed','Partial','Completed'
295,'SC7994','SN39775                                           ','Semi-automatic',483,69,'Foundation','Mixed','Not Required','Completed','Completed'
296,'SC8434','SN18216                                           ','Semi-automatic',778,96,'Complex','Metal','Completed','Not Required','Completed'
297,'SC8804','SN33808                                           ','Manual',304,27,'Foundation','Metal','Not Required','Completed','Partial'
298,'SC7018','SN58168                                           ','Automatic',286,86,'Foundation','Metal','Completed','Completed','Not Required'
299,'SC2032','SN64708                                           ','Manual',631,42,'Artifact','Organic','Not Required','Partial','Completed'
300,'SC4284','SN97254                                           ','Manual',194,35,'Wall','Metal','Completed','Completed','Not Required'
301,'SC2817','SN17678                                           ','Semi-automatic',921,82,'Floor','Metal','Partial','Not Required','Not Required'
302,'SC3050','SN17052                                           ','Semi-automatic',904,79,'Wall','Mixed','Completed','Partial','Partial'
303,'SC7250','SN48026                                           ','Manual',791,6,'Foundation','Organic','Partial','Not Required','Not Required'
304,'SC4392','SN44331                                           ','Automatic',171,43,'Foundation','Mixed','Completed','Not Required','Completed'
305,'SC9120','SN38791                                           ','Semi-automatic',925,55,'Complex','Mixed','Not Required','Not Required','Partial'
306,'SC8315','SN25680                                           ','Manual',888,62,'Wall','Organic','Completed','Partial','Not Required'
307,'SC5632','SN40790                                           ','Automatic',727,70,'Artifact','Stone','Completed','Partial','Completed'
308,'SC9085','SN35562                                           ','Automatic',117,54,'Wall','Mixed','Completed','Not Required','Completed'
309,'SC6577','SN87599                                           ','Automatic',237,48,'Floor','Ceramic','Completed','Completed','Partial'
310,'SC9229','SN86001                                           ','Manual',401,91,'Artifact','Metal','Partial','Partial','Not Required'
311,'SC5026','SN48358                                           ','Semi-automatic',689,60,'Foundation','Metal','Not Required','Partial','Not Required'
312,'SC2039','SN50747                                           ','Manual',548,17,'Complex','Stone','Completed','Partial','Not Required'
313,'SC9951','SN12502                                           ','Manual',203,61,'Foundation','Organic','Not Required','Not Required','Completed'
314,'SC8612','SN74527                                           ','Automatic',944,86,'Wall','Mixed','Completed','Completed','Partial'
315,'SC7710','SN70902                                           ','Manual',956,11,'Floor','Stone','Completed','Completed','Completed'
316,'SC3188','SN20790                                           ','Automatic',470,26,'Floor','Mixed','Completed','Not Required','Completed'
317,'SC5510','SN73315                                           ','Semi-automatic',468,64,'Wall','Organic','Partial','Completed','Completed'
318,'SC7440','SN25656                                           ','Manual',955,9,'Foundation','Stone','Completed','Completed','Partial'
319,'SC2480','SN62417                                           ','Automatic',938,32,'Wall','Stone','Not Required','Partial','Completed'
320,'SC6028','SN52655                                           ','Manual',304,6,'Foundation','Organic','Completed','Partial','Completed'
321,'SC3083','SN93571                                           ','Semi-automatic',622,95,'Artifact','Organic','Completed','Completed','Completed'
322,'SC2058','SN29146                                           ','Automatic',894,1,'Foundation','Metal','Partial','Partial','Not Required'
323,'SC2725','SN81618                                           ','Semi-automatic',725,2,'Artifact','Metal','Completed','Completed','Completed'
324,'SC2965','SN59495                                           ','Manual',948,15,'Complex','Ceramic','Not Required','Not Required','Not Required'
325,'SC8409','SN47865                                           ','Automatic',847,30,'Artifact','Organic','Completed','Not Required','Completed'
326,'SC3669','SN73794                                           ','Semi-automatic',675,5,'Artifact','Organic','Not Required','Not Required','Completed'
327,'SC1335','SN75443                                           ','Manual',249,41,'Floor','Stone','Not Required','Partial','Not Required'
328,'SC1534','SN19570                                           ','Semi-automatic',697,4,'Complex','Mixed','Not Required','Partial','Not Required'
329,'SC7524','SN42912                                           ','Semi-automatic',264,71,'Complex','Metal','Completed','Completed','Partial'
330,'SC5872','SN51780                                           ','Automatic',220,39,'Artifact','Metal','Partial','Not Required','Completed'
331,'SC7365','SN51474                                           ','Manual',233,2,'Wall','Ceramic','Completed','Partial','Not Required'
332,'SC7991','SN25031                                           ','Automatic',749,16,'Wall','Organic','Partial','Partial','Not Required'
333,'SC7215','SN49181                                           ','Manual',264,55,'Complex','Mixed','Partial','Not Required','Not Required'
334,'SC7176','SN85753                                           ','Manual',324,5,'Wall','Ceramic','Partial','Partial','Partial'
335,'SC5061','SN68932                                           ','Automatic',466,43,'Complex','Mixed','Not Required','Completed','Completed'
336,'SC6116','SN13399                                           ','Semi-automatic',595,56,'Floor','Stone','Not Required','Not Required','Completed'
337,'SC4117','SN11344                                           ','Semi-automatic',234,44,'Wall','Metal','Partial','Completed','Partial'
338,'SC5798','SN56199                                           ','Semi-automatic',168,65,'Complex','Mixed','Partial','Completed','Partial'
339,'SC5058','SN94751                                           ','Manual',762,22,'Complex','Mixed','Not Required','Completed','Partial'
340,'SC7036','SN53006                                           ','Manual',221,24,'Artifact','Metal','Partial','Partial','Not Required'
341,'SC8324','SN47173                                           ','Manual',22,34,'Artifact','Organic','Partial','Partial','Not Required'
342,'SC6241','SN36823                                           ','Automatic',330,18,'Wall','Stone','Completed','Completed','Not Required'
343,'SC4998','SN94466                                           ','Semi-automatic',437,68,'Artifact','Stone','Not Required','Completed','Completed'
344,'SC7351','SN27524                                           ','Manual',230,0,'Floor','Stone','Not Required','Partial','Not Required'
345,'SC8953','SN54141                                           ','Automatic',919,54,'Wall','Organic','Partial','Partial','Not Required'
346,'SC6393','SN22369                                           ','Manual',231,67,'Complex','Ceramic','Partial','Completed','Not Required'
347,'SC3361','SN35566                                           ','Automatic',354,57,'Wall','Ceramic','Completed','Completed','Not Required'
348,'SC2939','SN98673                                           ','Manual',744,47,'Floor','Organic','Not Required','Not Required','Completed'
349,'SC7206','SN77370                                           ','Automatic',60,84,'Foundation','Organic','Completed','Not Required','Not Required'
350,'SC8534','SN94855                                           ','Semi-automatic',493,77,'Artifact','Ceramic','Not Required','Completed','Partial'
351,'SC7630','SN41168                                           ','Automatic',634,34,'Floor','Ceramic','Not Required','Completed','Completed'
352,'SC6840','SN36122                                           ','Automatic',396,37,'Wall','Metal','Not Required','Completed','Completed'
353,'SC4795','SN48650                                           ','Semi-automatic',255,62,'Artifact','Mixed','Partial','Completed','Not Required'
354,'SC8312','SN95357                                           ','Semi-automatic',397,48,'Floor','Stone','Partial','Partial','Completed'
355,'SC7006','SN29560                                           ','Manual',768,30,'Artifact','Metal','Completed','Not Required','Not Required'
356,'SC4532','SN47370                                           ','Manual',879,95,'Floor','Metal','Not Required','Partial','Not Required'
357,'SC3651','SN95091                                           ','Automatic',543,29,'Foundation','Ceramic','Completed','Not Required','Partial'
358,'SC9473','SN90270                                           ','Manual',53,2,'Floor','Organic','Not Required','Completed','Completed'
359,'SC2610','SN20093                                           ','Manual',529,75,'Foundation','Stone','Partial','Completed','Partial'
360,'SC3081','SN71652                                           ','Manual',98,22,'Artifact','Mixed','Completed','Completed','Partial'
361,'SC5914','SN98420                                           ','Automatic',58,34,'Wall','Organic','Partial','Completed','Partial'
362,'SC2482','SN14797                                           ','Semi-automatic',912,12,'Complex','Mixed','Completed','Partial','Partial'
363,'SC5970','SN97430                                           ','Manual',959,41,'Artifact','Organic','Not Required','Not Required','Partial'
364,'SC1382','SN11985                                           ','Semi-automatic',558,50,'Artifact','Metal','Partial','Partial','Partial'
365,'SC9961','SN99674                                           ','Automatic',871,31,'Artifact','Stone','Partial','Not Required','Not Required'
366,'SC2301','SN66318                                           ','Manual',699,15,'Wall','Mixed','Completed','Partial','Not Required'
367,'SC1413','SN19770                                           ','Automatic',349,92,'Floor','Ceramic','Not Required','Completed','Not Required'
368,'SC9480','SN24690                                           ','Semi-automatic',584,56,'Wall','Metal','Not Required','Completed','Not Required'
369,'SC8269','SN44802                                           ','Semi-automatic',100,92,'Artifact','Organic','Not Required','Not Required','Partial'
370,'SC8820','SN46277                                           ','Manual',652,24,'Artifact','Metal','Partial','Not Required','Partial'
371,'SC9333','SN64846                                           ','Manual',267,10,'Complex','Ceramic','Completed','Completed','Partial'
372,'SC3433','SN41817                                           ','Semi-automatic',903,91,'Complex','Mixed','Partial','Not Required','Completed'
373,'SC5959','SN95881                                           ','Semi-automatic',845,43,'Floor','Mixed','Not Required','Not Required','Partial'
374,'SC8314','SN34388                                           ','Automatic',220,8,'Floor','Metal','Not Required','Not Required','Completed'
375,'SC2418','SN24211                                           ','Manual',973,100,'Wall','Ceramic','Partial','Not Required','Completed'
376,'SC4040','SN65412                                           ','Manual',952,19,'Foundation','Stone','Not Required','Not Required','Partial'
377,'SC2910','SN10779                                           ','Semi-automatic',586,82,'Complex','Metal','Not Required','Partial','Completed'
378,'SC5413','SN50994                                           ','Semi-automatic',178,85,'Wall','Stone','Completed','Not Required','Partial'
379,'SC5786','SN78527                                           ','Automatic',636,99,'Floor','Organic','Not Required','Completed','Partial'
380,'SC9870','SN99660                                           ','Automatic',503,72,'Artifact','Ceramic','Partial','Partial','Not Required'
381,'SC2072','SN38387                                           ','Semi-automatic',781,53,'Foundation','Mixed','Completed','Not Required','Partial'
382,'SC7639','SN90851                                           ','Semi-automatic',246,27,'Complex','Metal','Partial','Partial','Completed'
383,'SC6431','SN49644                                           ','Semi-automatic',998,44,'Foundation','Ceramic','Completed','Not Required','Not Required'
384,'SC7509','SN49722                                           ','Automatic',250,52,'Wall','Stone','Completed','Completed','Not Required'
385,'SC6480','SN67427                                           ','Automatic',532,8,'Wall','Mixed','Not Required','Not Required','Not Required'
386,'SC3527','SN83311                                           ','Automatic',870,21,'Artifact','Organic','Not Required','Partial','Partial'
387,'SC9239','SN21320                                           ','Semi-automatic',598,56,'Artifact','Ceramic','Completed','Partial','Partial'
388,'SC6921','SN69241                                           ','Manual',860,62,'Floor','Ceramic','Partial','Completed','Completed'
389,'SC6405','SN74231                                           ','Automatic',809,37,'Foundation','Ceramic','Not Required','Partial','Completed'
390,'SC5201','SN60112                                           ','Semi-automatic',666,16,'Foundation','Ceramic','Completed','Not Required','Not Required'
391,'SC2171','SN67079                                           ','Manual',895,65,'Wall','Metal','Partial','Partial','Not Required'
392,'SC1989','SN94376                                           ','Semi-automatic',791,43,'Wall','Metal','Partial','Completed','Not Required'
393,'SC7637','SN57467                                           ','Semi-automatic',963,9,'Complex','Organic','Completed','Partial','Partial'
394,'SC8181','SN98894                                           ','Automatic',306,63,'Floor','Metal','Not Required','Partial','Not Required'
395,'SC2974','SN32931                                           ','Manual',939,39,'Floor','Mixed','Not Required','Partial','Partial'
396,'SC2279','SN69434                                           ','Automatic',77,39,'Complex','Organic','Not Required','Not Required','Partial'
397,'SC8942','SN34660                                           ','Manual',275,30,'Floor','Stone','Completed','Not Required','Completed'
398,'SC7646','SN26223                                           ','Semi-automatic',878,59,'Floor','Mixed','Not Required','Partial','Completed'
399,'SC2038','SN30360                                           ','Semi-automatic',70,15,'Wall','Mixed','Partial','Not Required','Completed'
400,'SC7562','SN70624                                           ','Automatic',698,75,'Artifact','Stone','Partial','Not Required','Partial'
401,'SC1720','SN79414                                           ','Automatic',862,35,'Foundation','Organic','Completed','Not Required','Partial'
402,'SC5509','SN37611                                           ','Automatic',740,4,'Complex','Metal','Not Required','Completed','Partial'
403,'SC9258','SN38051                                           ','Manual',888,63,'Wall','Organic','Partial','Not Required','Partial'
404,'SC8520','SN45345                                           ','Manual',844,56,'Complex','Stone','Partial','Not Required','Partial'
405,'SC1291','SN58582                                           ','Manual',834,99,'Complex','Mixed','Completed','Completed','Not Required'
406,'SC2826','SN42502                                           ','Semi-automatic',434,87,'Foundation','Stone','Completed','Partial','Completed'
407,'SC8229','SN99629                                           ','Automatic',756,100,'Floor','Ceramic','Partial','Completed','Completed'
408,'SC9430','SN39252                                           ','Semi-automatic',544,46,'Wall','Mixed','Partial','Partial','Not Required'
409,'SC3212','SN69627                                           ','Semi-automatic',924,74,'Artifact','Organic','Partial','Completed','Partial'
410,'SC7527','SN67281                                           ','Manual',859,52,'Complex','Mixed','Not Required','Not Required','Not Required'
411,'SC2053','SN95240                                           ','Automatic',638,81,'Complex','Organic','Not Required','Completed','Completed'
412,'SC4435','SN38725                                           ','Manual',30,82,'Floor','Mixed','Completed','Completed','Completed'
413,'SC1595','SN59284                                           ','Manual',50,70,'Foundation','Metal','Partial','Not Required','Not Required'
414,'SC3545','SN74021                                           ','Semi-automatic',390,29,'Artifact','Mixed','Completed','Not Required','Completed'
415,'SC4002','SN18635                                           ','Automatic',255,37,'Foundation','Metal','Completed','Partial','Partial'
416,'SC2463','SN81980                                           ','Automatic',412,54,'Wall','Ceramic','Not Required','Partial','Completed'
417,'SC7025','SN18286                                           ','Semi-automatic',740,78,'Artifact','Organic','Partial','Completed','Not Required'
418,'SC8732','SN76664                                           ','Manual',835,26,'Floor','Metal','Completed','Partial','Completed'
419,'SC9462','SN29560                                           ','Manual',316,77,'Floor','Organic','Not Required','Partial','Completed'
420,'SC5813','SN14788                                           ','Semi-automatic',474,68,'Wall','Organic','Partial','Partial','Partial'
421,'SC8310','SN22713                                           ','Semi-automatic',27,18,'Floor','Organic','Completed','Not Required','Completed'
422,'SC3042','SN29566                                           ','Manual',376,15,'Foundation','Stone','Completed','Partial','Not Required'
423,'SC3271','SN39979                                           ','Manual',93,22,'Floor','Ceramic','Partial','Partial','Not Required'
424,'SC7712','SN37192                                           ','Semi-automatic',54,20,'Foundation','Metal','Not Required','Partial','Completed'
425,'SC9513','SN87153                                           ','Automatic',288,97,'Foundation','Stone','Not Required','Partial','Not Required'
426,'SC7579','SN77254                                           ','Automatic',82,53,'Complex','Organic','Not Required','Not Required','Completed'
427,'SC7068','SN86081                                           ','Automatic',645,11,'Foundation','Mixed','Not Required','Completed','Not Required'
428,'SC5453','SN45081                                           ','Automatic',996,61,'Wall','Organic','Not Required','Partial','Partial'
429,'SC6161','SN53745                                           ','Automatic',994,34,'Artifact','Stone','Partial','Partial','Not Required'
430,'SC5583','SN60436                                           ','Manual',863,6,'Artifact','Organic','Not Required','Completed','Partial'
431,'SC4461','SN24965                                           ','Automatic',866,16,'Complex','Metal','Partial','Not Required','Completed'
432,'SC9188','SN39267                                           ','Manual',720,14,'Floor','Ceramic','Completed','Not Required','Completed'
433,'SC5747','SN83801                                           ','Semi-automatic',841,37,'Complex','Metal','Completed','Completed','Partial'
434,'SC4500','SN84633                                           ','Automatic',260,27,'Wall','Stone','Not Required','Completed','Completed'
435,'SC3715','SN88471                                           ','Manual',785,21,'Foundation','Metal','Not Required','Completed','Partial'
436,'SC1908','SN54734                                           ','Automatic',285,73,'Complex','Mixed','Completed','Partial','Completed'
437,'SC9418','SN19470                                           ','Manual',548,22,'Wall','Stone','Not Required','Partial','Completed'
438,'SC1017','SN71094                                           ','Automatic',477,60,'Foundation','Organic','Not Required','Not Required','Not Required'
439,'SC9067','SN25674                                           ','Manual',20,26,'Complex','Ceramic','Partial','Not Required','Partial'
440,'SC6156','SN94223                                           ','Semi-automatic',563,53,'Wall','Mixed','Not Required','Not Required','Completed'
441,'SC2401','SN44725                                           ','Semi-automatic',214,87,'Floor','Ceramic','Completed','Not Required','Completed'
442,'SC1165','SN35058                                           ','Automatic',650,83,'Floor','Stone','Partial','Completed','Not Required'
443,'SC8562','SN41414                                           ','Manual',833,47,'Complex','Metal','Not Required','Not Required','Partial'
444,'SC6775','SN82702                                           ','Manual',528,6,'Foundation','Stone','Partial','Not Required','Completed'
445,'SC8144','SN22994                                           ','Manual',784,27,'Floor','Ceramic','Partial','Not Required','Partial'
446,'SC4953','SN98476                                           ','Semi-automatic',812,80,'Complex','Mixed','Not Required','Partial','Completed'
447,'SC3437','SN24972                                           ','Semi-automatic',592,7,'Wall','Stone','Partial','Completed','Not Required'
448,'SC5004','SN20873                                           ','Semi-automatic',142,69,'Complex','Metal','Not Required','Partial','Not Required'
449,'SC1875','SN61303                                           ','Semi-automatic',100,34,'Floor','Mixed','Completed','Not Required','Not Required'
450,'SC8411','SN67313                                           ','Automatic',138,84,'Artifact','Ceramic','Not Required','Completed','Not Required'
451,'SC5031','SN70997                                           ','Semi-automatic',291,96,'Artifact','Organic','Completed','Partial','Partial'
452,'SC4929','SN64992                                           ','Automatic',243,9,'Floor','Stone','Not Required','Not Required','Completed'
453,'SC5445','SN15760                                           ','Manual',693,3,'Complex','Metal','Partial','Completed','Partial'
454,'SC9569','SN11340                                           ','Manual',897,18,'Foundation','Stone','Partial','Partial','Not Required'
455,'SC5160','SN21973                                           ','Automatic',792,98,'Wall','Mixed','Partial','Not Required','Completed'
456,'SC6213','SN21406                                           ','Automatic',258,86,'Complex','Organic','Not Required','Completed','Not Required'
457,'SC5135','SN64147                                           ','Automatic',65,49,'Wall','Mixed','Completed','Not Required','Completed'
458,'SC5017','SN97411                                           ','Automatic',926,58,'Foundation','Ceramic','Completed','Not Required','Completed'
459,'SC2930','SN82196                                           ','Semi-automatic',907,16,'Foundation','Stone','Partial','Partial','Not Required'
460,'SC8447','SN69221                                           ','Automatic',771,40,'Complex','Stone','Not Required','Not Required','Partial'
461,'SC3041','SN79707                                           ','Semi-automatic',956,49,'Foundation','Organic','Not Required','Partial','Completed'
462,'SC9542','SN35134                                           ','Automatic',419,54,'Floor','Stone','Completed','Not Required','Partial'
463,'SC8989','SN59020                                           ','Semi-automatic',803,98,'Artifact','Stone','Partial','Partial','Partial'
464,'SC8906','SN67799                                           ','Automatic',456,3,'Foundation','Stone','Partial','Completed','Not Required'
465,'SC9057','SN39974                                           ','Semi-automatic',530,21,'Artifact','Ceramic','Completed','Completed','Not Required'
466,'SC3411','SN35149                                           ','Automatic',744,51,'Foundation','Metal','Partial','Not Required','Not Required'
467,'SC7703','SN98821                                           ','Semi-automatic',956,9,'Floor','Organic','Not Required','Not Required','Not Required'
468,'SC2686','SN73745                                           ','Manual',810,81,'Floor','Organic','Completed','Not Required','Partial'
469,'SC4946','SN93752                                           ','Semi-automatic',992,77,'Foundation','Mixed','Not Required','Not Required','Completed'
470,'SC9708','SN89001                                           ','Semi-automatic',908,80,'Complex','Stone','Not Required','Not Required','Not Required'
471,'SC3213','SN65317                                           ','Automatic',472,30,'Floor','Ceramic','Partial','Partial','Not Required'
472,'SC1429','SN42858                                           ','Semi-automatic',319,57,'Artifact','Metal','Partial','Partial','Partial'
473,'SC3467','SN44306                                           ','Semi-automatic',629,43,'Wall','Metal','Not Required','Not Required','Not Required'
474,'SC2971','SN89241                                           ','Manual',359,7,'Wall','Organic','Partial','Not Required','Partial'
475,'SC6252','SN84247                                           ','Semi-automatic',201,97,'Floor','Metal','Partial','Completed','Completed'
476,'SC5706','SN96153                                           ','Semi-automatic',347,45,'Floor','Stone','Completed','Partial','Completed'
477,'SC5296','SN83040                                           ','Manual',35,90,'Wall','Mixed','Completed','Not Required','Partial'
478,'SC9909','SN54741                                           ','Automatic',224,76,'Foundation','Ceramic','Completed','Partial','Partial'
479,'SC8656','SN64749                                           ','Semi-automatic',240,9,'Artifact','Metal','Completed','Partial','Completed'
480,'SC7106','SN33152                                           ','Automatic',300,31,'Wall','Metal','Not Required','Completed','Completed'
481,'SC3615','SN32153                                           ','Semi-automatic',684,77,'Foundation','Organic','Partial','Partial','Partial'
482,'SC8906','SN96741                                           ','Semi-automatic',759,18,'Floor','Metal','Not Required','Partial','Partial'
483,'SC6326','SN46837                                           ','Manual',552,64,'Complex','Ceramic','Not Required','Partial','Completed'
484,'SC8562','SN53700                                           ','Semi-automatic',307,18,'Floor','Organic','Not Required','Partial','Partial'
485,'SC2599','SN47275                                           ','Manual',60,4,'Floor','Mixed','Completed','Completed','Partial'
486,'SC9030','SN27976                                           ','Manual',673,44,'Floor','Stone','Completed','Not Required','Not Required'
487,'SC2342','SN35988                                           ','Semi-automatic',172,48,'Foundation','Organic','Completed','Not Required','Completed'
488,'SC4189','SN32865                                           ','Automatic',937,42,'Floor','Organic','Completed','Completed','Not Required'
489,'SC3476','SN75622                                           ','Semi-automatic',489,57,'Floor','Stone','Completed','Completed','Partial'
490,'SC1188','SN71879                                           ','Semi-automatic',373,5,'Floor','Ceramic','Partial','Completed','Completed'
491,'SC2800','SN20997                                           ','Semi-automatic',107,42,'Wall','Organic','Completed','Partial','Not Required'
492,'SC1130','SN61328                                           ','Manual',61,81,'Artifact','Metal','Not Required','Partial','Partial'
493,'SC6935','SN76628                                           ','Manual',587,1,'Wall','Organic','Not Required','Completed','Partial'
494,'SC1669','SN38771                                           ','Semi-automatic',643,13,'Floor','Ceramic','Partial','Completed','Completed'
495,'SC2283','SN25130                                           ','Manual',777,35,'Complex','Mixed','Partial','Completed','Not Required'
496,'SC9131','SN69396                                           ','Manual',838,38,'Complex','Metal','Completed','Completed','Not Required'
497,'SC3823','SN55993                                           ','Semi-automatic',252,56,'Wall','Metal','Partial','Partial','Not Required'
498,'SC5271','SN95950                                           ','Automatic',304,48,'Floor','Metal','Completed','Completed','Partial'
499,'SC7077','SN45633                                           ','Automatic',941,25,'Artifact','Metal','Not Required','Not Required','Completed'
500,'SC2754','SN17049                                           ','Manual',477,38,'Complex','Organic','Partial','Partial','Partial'
501,'SC4205','SN33751                                           ','Semi-automatic',434,48,'Floor','Metal','Partial','Partial','Partial'
502,'SC8179','SN26429                                           ','Automatic',641,34,'Artifact','Mixed','Completed','Completed','Partial'
503,'SC1231','SN26754                                           ','Manual',388,8,'Floor','Organic','Partial','Not Required','Completed'
504,'SC7852','SN59193                                           ','Semi-automatic',263,47,'Complex','Mixed','Completed','Completed','Completed'
505,'SC1846','SN15393                                           ','Manual',934,0,'Artifact','Ceramic','Not Required','Partial','Partial'
506,'SC3389','SN51885                                           ','Automatic',745,14,'Complex','Mixed','Partial','Not Required','Not Required'
507,'SC5059','SN19279                                           ','Semi-automatic',393,80,'Foundation','Stone','Completed','Partial','Partial'
508,'SC2733','SN61336                                           ','Manual',425,46,'Complex','Stone','Completed','Completed','Not Required'
509,'SC3678','SN18615                                           ','Manual',492,23,'Wall','Mixed','Partial','Not Required','Not Required'
510,'SC1962','SN37547                                           ','Semi-automatic',256,96,'Complex','Organic','Partial','Partial','Partial'
511,'SC9330','SN24924                                           ','Automatic',169,47,'Foundation','Organic','Completed','Not Required','Not Required'
512,'SC3435','SN36313                                           ','Automatic',993,9,'Wall','Organic','Completed','Not Required','Completed'
513,'SC7748','SN24855                                           ','Manual',40,19,'Complex','Metal','Partial','Completed','Partial'
514,'SC7733','SN48656                                           ','Automatic',438,59,'Wall','Ceramic','Not Required','Not Required','Completed'
515,'SC6318','SN70254                                           ','Automatic',461,40,'Wall','Stone','Completed','Completed','Partial'
516,'SC5517','SN30328                                           ','Manual',14,1,'Floor','Mixed','Not Required','Partial','Not Required'
517,'SC5737','SN15837                                           ','Manual',228,36,'Floor','Mixed','Not Required','Not Required','Partial'
518,'SC2954','SN27802                                           ','Automatic',489,39,'Artifact','Metal','Completed','Partial','Completed'
519,'SC5161','SN67800                                           ','Semi-automatic',820,24,'Complex','Metal','Partial','Partial','Partial'
520,'SC1989','SN27446                                           ','Manual',402,12,'Foundation','Ceramic','Partial','Completed','Completed'
521,'SC2064','SN31128                                           ','Manual',915,19,'Floor','Metal','Partial','Partial','Completed'
522,'SC3052','SN90302                                           ','Semi-automatic',622,15,'Complex','Metal','Not Required','Partial','Completed'
523,'SC6828','SN35001                                           ','Semi-automatic',572,24,'Foundation','Mixed','Not Required','Partial','Completed'
524,'SC8844','SN88605                                           ','Semi-automatic',225,5,'Artifact','Organic','Partial','Not Required','Completed'
525,'SC6330','SN51530                                           ','Automatic',883,1,'Wall','Stone','Completed','Partial','Not Required'
526,'SC2085','SN33797                                           ','Semi-automatic',422,58,'Floor','Organic','Completed','Not Required','Not Required'
527,'SC6397','SN52006                                           ','Automatic',615,84,'Complex','Stone','Completed','Not Required','Completed'
528,'SC2394','SN41485                                           ','Automatic',520,58,'Complex','Organic','Completed','Not Required','Completed'
529,'SC2333','SN87055                                           ','Automatic',269,34,'Artifact','Ceramic','Partial','Completed','Completed'
530,'SC1464','SN96735                                           ','Manual',489,84,'Artifact','Mixed','Partial','Not Required','Completed'
531,'SC6022','SN73712                                           ','Semi-automatic',135,92,'Complex','Stone','Not Required','Partial','Completed'
532,'SC4246','SN42347                                           ','Automatic',558,4,'Wall','Organic','Completed','Not Required','Completed'
533,'SC1169','SN29578                                           ','Semi-automatic',120,14,'Wall','Stone','Partial','Not Required','Partial'
534,'SC1293','SN57608                                           ','Semi-automatic',299,49,'Foundation','Mixed','Completed','Completed','Partial'
535,'SC4836','SN29236                                           ','Automatic',893,85,'Artifact','Stone','Partial','Not Required','Partial'
536,'SC2103','SN76284                                           ','Manual',608,85,'Floor','Ceramic','Completed','Completed','Partial'
537,'SC1028','SN49528                                           ','Manual',711,18,'Complex','Metal','Not Required','Partial','Partial'
538,'SC3711','SN76100                                           ','Semi-automatic',452,80,'Foundation','Stone','Completed','Completed','Not Required'
539,'SC9251','SN69429                                           ','Automatic',734,7,'Foundation','Stone','Not Required','Partial','Completed'
540,'SC9808','SN40339                                           ','Manual',785,64,'Artifact','Stone','Not Required','Partial','Completed'
541,'SC1736','SN47168                                           ','Manual',572,62,'Foundation','Mixed','Completed','Completed','Completed'
542,'SC4129','SN55298                                           ','Manual',924,89,'Foundation','Ceramic','Not Required','Not Required','Not Required'
543,'SC7028','SN15196                                           ','Semi-automatic',493,54,'Wall','Metal','Partial','Not Required','Not Required'
544,'SC9986','SN42769                                           ','Automatic',63,92,'Foundation','Organic','Partial','Completed','Not Required'
545,'SC7904','SN83419                                           ','Semi-automatic',465,16,'Wall','Organic','Partial','Not Required','Partial'
546,'SC6275','SN12670                                           ','Semi-automatic',204,33,'Complex','Mixed','Not Required','Completed','Completed'
547,'SC1649','SN24155                                           ','Semi-automatic',786,15,'Wall','Organic','Partial','Not Required','Completed'
548,'SC3862','SN69797                                           ','Semi-automatic',55,58,'Floor','Organic','Not Required','Partial','Completed'
549,'SC4407','SN40015                                           ','Semi-automatic',126,29,'Foundation','Ceramic','Completed','Partial','Partial'
550,'SC4863','SN60328                                           ','Automatic',382,26,'Complex','Organic','Completed','Partial','Not Required'
551,'SC2347','SN41279                                           ','Automatic',258,73,'Complex','Stone','Partial','Partial','Partial'
552,'SC6360','SN90381                                           ','Manual',189,53,'Wall','Ceramic','Completed','Not Required','Partial'
