199,'SN45000                                           ','SC1974','Geomagic',11.50,83,47.20,89,'Cloud','In Progress                                       ','Restricted','CIDOC CRM','WGS84','Arbitrary',921.60,'Partial                                           ','Calibrated','Uncorrected',NULL,'Aligned','2.5'
200,'SN72090                                           ','SC7054','Geomagic',34.70,67,69.10,65,'Cloud','Pending                                           ','Confidential','CIDOC CRM','Local','Arbitrary',30.90,'Yes                                               ','Invalid','Unknown',NULL,'Aligned','4.5'
201,'SN61990                                           ','SC9704','RealityCapture',31.80,94,6.20,99,'Cloud','In Progress                                       ','Confidential','CIDOC CRM','Custom','Local',989.40,'No                                                ','Invalid','Unknown',NULL,'Meshed','2.8'
202,'SN52843                                           ','SC2519','CloudCompare',6.80,70,100.10,98,'Network','In Progress                                       ','Restricted','Dublin Core','WGS84','Local',630.10,'Partial                                           ','Invalid','Corrected','Adjusted                                          ','Raw','4.8'
203,'SN57116                                           ','SC7841','Agisoft',16.30,86,119.00,66,'Cloud','In Progress                                       ','Confidential','Dublin Core','WGS84','Arbitrary',599.70,'No                                                ','Required','Uncorrected','Required                                          ','Aligned','4.4'
204,'SN70541                                           ','SC4119','CloudCompare',9.70,99,102.70,92,'Local','Completed                                         ','Confidential','CIDOC CRM','Custom','Local',32.80,'Yes                                               ','Required','Unknown','Required                                          ','Raw','3.5'
205,'SN33200                                           ','SC9234','RealityCapture',24.90,82,118.40,90,'Cloud','In Progress                                       ','Public','CIDOC CRM','Custom','Local',576.30,'No                                                ','Invalid','Corrected','Adjusted                                          ','Raw','5.6'
206,'SN86253                                           ','SC3073','CloudCompare',34.30,83,19.80,75,'Network','In Progress                                       ','Restricted','Dublin Core','WGS84','Arbitrary',585.80,'No                                                ','Invalid','Uncorrected','Required                                          ','Raw','5.9'
207,'SN66420                                           ','SC8090','RealityCapture',38.50,60,121.80,91,'Network','Pending                                           ','Confidential','Custom','Local','Arbitrary',882.40,'Yes                                               ','Required','Uncorrected','Adjusted                                          ','Aligned','4.8'
208,'SN10282                                           ','SC6572','Agisoft',43.50,78,37.60,94,'Local','Completed                                         ','Confidential','Dublin Core','Local','Local',88.70,'Partial                                           ','Invalid','Unknown','Required                                          ','Textured','5.1'
209,'SN18139                                           ','SC3150','RealityCapture',35.20,75,71.90,61,'Cloud','Pending                                           ','Confidential','Dublin Core','Custom','Arbitrary',225.40,'Yes                                               ','Calibrated','Corrected',NULL,'Aligned','1.1'
210,'SN11300                                           ','SC7374','RealityCapture',6.80,81,39.50,56,'Network','Completed                                         ','Confidential','CIDOC CRM','Local','Arbitrary',821.00,'Yes                                               ','Invalid','Uncorrected',NULL,'Final','3.4'
211,'SN44582                                           ','SC3242','Agisoft',0.80,90,123.30,58,'Cloud','Completed                                         ','Restricted','Dublin Core','WGS84','Arbitrary',896.40,'Yes                                               ','Invalid','Uncorrected','Required                                          ','Meshed','5.1'
212,'SN98291                                           ','SC1856','Agisoft',12.30,83,36.40,58,'Cloud','Completed                                         ','Confidential','Custom','Local','Local',124.30,'No                                                ','Required','Corrected',NULL,'Textured','2.4'
213,'SN76443                                           ','SC5498','Agisoft',12.10,64,112.10,94,'Cloud','Completed                                         ','Confidential','Custom','Local','Arbitrary',492.80,'Yes                                               ','Calibrated','Uncorrected',NULL,'Aligned','4.8'
214,'SN35208                                           ','SC3578','Geomagic',40.40,84,44.40,74,'Cloud','Pending                                           ','Restricted','Custom','Local','Arbitrary',218.30,'No                                                ','Calibrated','Corrected','Required                                          ','Final','1.0'
215,'SN32520                                           ','SC6027','CloudCompare',18.20,78,15.10,91,'Network','Completed                                         ','Public','CIDOC CRM','WGS84','Sea Level',390.90,'Yes                                               ','Calibrated','Uncorrected','Required                                          ','Textured','2.3'
216,'SN18042                                           ','SC2220','Agisoft',17.10,55,73.90,92,'Cloud','In Progress                                       ','Restricted','Custom','WGS84','Sea Level',93.20,'Yes                                               ','Calibrated','Uncorrected','Required                                          ','Aligned','4.3'
217,'SN99718                                           ','SC8872','RealityCapture',25.30,92,61.50,52,'Local','In Progress                                       ','Confidential','Dublin Core','WGS84','Local',635.90,'Partial                                           ','Required','Uncorrected',NULL,'Raw','5.4'
218,'SN71157                                           ','SC6115','Agisoft',26.00,99,109.50,74,'Network','Pending                                           ','Public','Dublin Core','Local','Arbitrary',519.40,'No                                                ','Calibrated','Corrected','Required                                          ','Raw','4.4'
219,'SN76303                                           ','SC3591','CloudCompare',6.30,75,58.20,86,'Cloud','Completed                                         ','Restricted','Custom','Local','Sea Level',130.30,'Yes                                               ','Calibrated','Corrected',NULL,'Textured','5.9'
220,'SN90172                                           ','SC4845','Geomagic',18.90,52,15.50,99,'Local','In Progress                                       ','Confidential','CIDOC CRM','WGS84','Local',11.90,'No                                                ','Calibrated','Unknown','Adjusted                                          ','Final','3.9'
221,'SN12624                                           ','SC4547','RealityCapture',1.50,70,53.20,67,'Cloud','Pending                                           ','Restricted','Dublin Core','WGS84','Local',674.20,'Partial                                           ','Calibrated','Unknown',NULL,'Final','2.0'
222,'SN80438                                           ','SC2889','RealityCapture',14.30,61,77.40,59,'Local','In Progress                                       ','Public','CIDOC CRM','Custom','Sea Level',429.90,'No                                                ','Calibrated','Uncorrected','Required                                          ','Aligned','1.2'
223,'SN86240                                           ','SC1896','Geomagic',20.20,84,19.40,64,'Network','Completed                                         ','Confidential','Dublin Core','Custom','Sea Level',751.60,'No                                                ','Required','Uncorrected',NULL,'Aligned','5.5'
224,'SN48665                                           ','SC4184','Geomagic',34.10,58,18.40,74,'Network','In Progress                                       ','Public','CIDOC CRM','WGS84','Local',403.90,'No                                                ','Required','Uncorrected','Adjusted                                          ','Textured','1.2'
225,'SN29304                                           ','SC2745','RealityCapture',10.80,85,16.60,86,'Cloud','Completed                                         ','Public','CIDOC CRM','Custom','Arbitrary',895.80,'Yes                                               ','Required','Unknown','Adjusted                                          ','Textured','3.5'
226,'SN39615                                           ','SC1510','RealityCapture',16.80,90,94.60,84,'Network','In Progress                                       ','Public','CIDOC CRM','Local','Local',55.20,'Partial                                           ','Calibrated','Corrected','Adjusted                                          ','Final','2.1'
227,'SN70203                                           ','SC7138','Agisoft',47.80,75,80.50,64,'Local','In Progress                                       ','Public','CIDOC CRM','Local','Sea Level',821.10,'No                                                ','Invalid','Uncorrected','Required                                          ','Textured','1.6'
228,'SN21627                                           ','SC4532','RealityCapture',16.50,71,99.10,99,'Local','Completed                                         ','Public','Custom','Local','Arbitrary',877.90,'Partial                                           ','Calibrated','Corrected','Required                                          ','Final','1.7'
229,'SN11556                                           ','SC8645','Agisoft',26.60,80,95.30,64,'Network','Completed                                         ','Public','Dublin Core','Local','Local',181.40,'Partial                                           ','Required','Unknown','Adjusted                                          ','Meshed','4.3'
230,'SN20508                                           ','SC3660','RealityCapture',39.30,73,89.60,62,'Network','Completed                                         ','Public','Custom','WGS84','Local',255.60,'Yes                                               ','Required','Uncorrected','Adjusted                                          ','Textured','4.8'
231,'SN72494                                           ','SC3410','RealityCapture',40.20,98,82.90,94,'Cloud','Completed                                         ','Confidential','Dublin Core','Local','Local',708.30,'Yes                                               ','Required','Unknown','Adjusted                                          ','Meshed','4.1'
232,'SN84094                                           ','SC1738','Agisoft',29.30,78,123.10,98,'Local','In Progress                                       ','Restricted','CIDOC CRM','Local','Arbitrary',340.00,'Partial                                           ','Calibrated','Unknown','Adjusted                                          ','Final','1.3'
233,'SN27393                                           ','SC3511','CloudCompare',1.80,64,37.90,78,'Local','In Progress                                       ','Public','Dublin Core','Local','Sea Level',72.20,'No                                                ','Invalid','Uncorrected','Adjusted                                          ','Final','1.2'
234,'SN39150                                           ','SC6561','CloudCompare',7.90,84,11.80,100,'Cloud','In Progress                                       ','Public','CIDOC CRM','Local','Arbitrary',3.30,'Partial                                           ','Required','Unknown','Required                                          ','Aligned','3.0'
235,'SN28531                                           ','SC5310','CloudCompare',0.80,76,81.20,66,'Cloud','In Progress                                       ','Restricted','Dublin Core','Custom','Local',836.70,'No                                                ','Calibrated','Corrected','Adjusted                                          ','Final','4.0'
236,'SN81186                                           ','SC9697','RealityCapture',42.30,86,81.60,70,'Local','Completed                                         ','Restricted','CIDOC CRM','Custom','Arbitrary',818.10,'Yes                                               ','Invalid','Corrected','Required                                          ','Aligned','2.0'
237,'SN48591                                           ','SC7640','Geomagic',16.70,93,56.50,91,'Cloud','Pending                                           ','Confidential','CIDOC CRM','Custom','Local',18.20,'Yes                                               ','Calibrated','Corrected','Required                                          ','Textured','1.3'
238,'SN51342                                           ','SC5050','Geomagic',6.90,87,55.60,97,'Local','In Progress                                       ','Public','Custom','Custom','Arbitrary',490.00,'No                                                ','Calibrated','Corrected','Adjusted                                          ','Textured','3.1'
239,'SN67954                                           ','SC8645','RealityCapture',33.90,94,84.90,60,'Local','Completed                                         ','Public','Dublin Core','WGS84','Local',345.90,'No                                                ','Calibrated','Unknown','Required                                          ','Meshed','1.3'
240,'SN23496                                           ','SC1635','Geomagic',2.00,58,117.00,75,'Cloud','In Progress                                       ','Restricted','Custom','Custom','Local',894.00,'Yes                                               ','Required','Uncorrected',NULL,'Meshed','1.2'
241,'SN57305                                           ','SC3779','CloudCompare',28.60,98,73.80,74,'Cloud','In Progress                                       ','Public','Custom','WGS84','Local',826.10,'Yes                                               ','Invalid','Corrected','Adjusted                                          ','Textured','1.5'
242,'SN78765                                           ','SC5984','CloudCompare',25.60,82,47.80,93,'Cloud','Pending                                           ','Restricted','Dublin Core','WGS84','Arbitrary',383.60,'Partial                                           ','Calibrated','Uncorrected','Adjusted                                          ','Raw','4.6'
243,'SN68352                                           ','SC8166','Geomagic',7.90,100,30.30,58,'Local','In Progress                                       ','Public','CIDOC CRM','Custom','Local',786.20,'Yes                                               ','Required','Unknown','Required                                          ','Final','3.8'
244,'SN21601                                           ','SC3293','RealityCapture',20.70,95,70.50,86,'Local','In Progress                                       ','Public','CIDOC CRM','Local','Local',693.50,'Partial                                           ','Required','Uncorrected','Required                                          ','Aligned','3.6'
245,'SN96064                                           ','SC7434','Geomagic',39.30,53,124.00,94,'Cloud','In Progress                                       ','Confidential','Dublin Core','WGS84','Local',219.30,'Yes                                               ','Required','Uncorrected','Required                                          ','Raw','4.9'
246,'SN21216                                           ','SC9235','CloudCompare',23.90,97,125.30,92,'Local','Pending                                           ','Restricted','Custom','WGS84','Arbitrary',781.70,'Yes                                               ','Invalid','Unknown','Required                                          ','Meshed','1.9'
247,'SN59607                                           ','SC9674','Geomagic',1.10,77,6.40,53,'Network','Completed                                         ','Public','Dublin Core','Local','Arbitrary',548.20,'Yes                                               ','Required','Uncorrected','Adjusted                                          ','Final','5.9'
248,'SN49127                                           ','SC6655','RealityCapture',6.50,58,84.80,77,'Cloud','Pending                                           ','Public','Dublin Core','WGS84','Local',453.10,'Yes                                               ','Invalid','Uncorrected','Required                                          ','Aligned','3.1'
249,'SN91605                                           ','SC4971','Agisoft',14.20,55,90.90,82,'Network','Pending                                           ','Confidential','Dublin Core','Local','Arbitrary',303.10,'No                                                ','Required','Unknown',NULL,'Final','2.7'
250,'SN48928                                           ','SC6263','Agisoft',38.60,78,112.90,85,'Cloud','In Progress                                       ','Confidential','Custom','WGS84','Sea Level',818.40,'Partial                                           ','Calibrated','Corrected','Required                                          ','Aligned','1.9'
251,'SN87964                                           ','SC5313','Agisoft',27.80,77,108.00,54,'Cloud','Pending                                           ','Public','Custom','Custom','Sea Level',474.80,'Partial                                           ','Required','Uncorrected','Adjusted                                          ','Aligned','4.1'
252,'SN30026                                           ','SC5378','RealityCapture',20.30,71,2.40,98,'Network','Completed                                         ','Confidential','CIDOC CRM','Local','Arbitrary',782.20,'Yes                                               ','Calibrated','Unknown','Adjusted                                          ','Textured','2.9'
253,'SN72440                                           ','SC8686','Agisoft',47.60,86,34.40,96,'Cloud','Pending                                           ','Public','Custom','Local','Sea Level',835.60,'Yes                                               ','Invalid','Unknown','Required                                          ','Textured','4.0'
254,'SN63513                                           ','SC6624','Geomagic',40.60,64,75.50,61,'Local','Completed                                         ','Restricted','Dublin Core','Local','Local',870.80,'Partial                                           ','Invalid','Unknown',NULL,'Final','5.4'
255,'SN42944                                           ','SC2565','Agisoft',28.70,51,84.50,99,'Network','In Progress                                       ','Confidential','Custom','Local','Arbitrary',104.80,'Yes                                               ','Calibrated','Corrected','Required                                          ','Meshed','4.8'
256,'SN79438                                           ','SC6600','CloudCompare',20.90,67,112.20,78,'Local','Completed                                         ','Confidential','CIDOC CRM','WGS84','Sea Level',746.60,'Partial                                           ','Invalid','Unknown','Adjusted                                          ','Meshed','4.8'
257,'SN25175                                           ','SC9613','CloudCompare',28.80,55,12.90,77,'Local','Completed                                         ','Public','Dublin Core','WGS84','Arbitrary',495.30,'No                                                ','Invalid','Unknown','Adjusted                                          ','Meshed','1.6'
258,'SN21919                                           ','SC9763','Agisoft',28.40,86,120.10,56,'Local','In Progress                                       ','Confidential','Custom','Custom','Arbitrary',249.00,'Partial                                           ','Calibrated','Uncorrected','Adjusted                                          ','Aligned','5.8'
259,'SN54940                                           ','SC5700','RealityCapture',35.70,68,63.70,58,'Cloud','Completed                                         ','Public','Dublin Core','WGS84','Arbitrary',778.00,'No                                                ','Required','Uncorrected','Required                                          ','Textured','3.9'
260,'SN90290                                           ','SC1225','Agisoft',2.90,83,111.70,82,'Network','Pending                                           ','Restricted','CIDOC CRM','Custom','Local',210.60,'No                                                ','Calibrated','Uncorrected',NULL,'Final','4.1'
261,'SN88857                                           ','SC8827','RealityCapture',17.10,99,62.90,78,'Cloud','In Progress                                       ','Restricted','Dublin Core','Local','Local',825.20,'Yes                                               ','Calibrated','Corrected','Required                                          ','Meshed','5.9'
262,'SN46339                                           ','SC6581','CloudCompare',34.70,78,127.40,61,'Network','Completed                                         ','Confidential','Dublin Core','Local','Arbitrary',984.10,'No                                                ','Calibrated','Uncorrected','Adjusted                                          ','Textured','3.4'
263,'SN39947                                           ','SC7279','Agisoft',3.80,57,50.30,51,'Local','In Progress                                       ','Restricted','CIDOC CRM','WGS84','Arbitrary',672.60,'No                                                ','Required','Uncorrected',NULL,'Raw','4.9'
264,'SN98186                                           ','SC1405','RealityCapture',6.90,70,13.80,83,'Local','Completed                                         ','Public','Custom','WGS84','Arbitrary',27.30,'Yes                                               ','Invalid','Unknown',NULL,'Raw','5.7'
265,'SN99414                                           ','SC6234','Agisoft',0.80,64,80.30,60,'Network','Pending                                           ','Confidential','Custom','Custom','Local',882.90,'Partial                                           ','Invalid','Uncorrected',NULL,'Textured','1.4'
266,'SN10024                                           ','SC4639','Geomagic',13.20,79,21.40,76,'Network','Completed                                         ','Public','CIDOC CRM','WGS84','Local',10.60,'Yes                                               ','Required','Corrected',NULL,'Raw','2.9'
267,'SN69909                                           ','SC7021','Geomagic',45.80,62,58.70,97,'Local','In Progress                                       ','Restricted','Custom','Local','Sea Level',142.00,'Partial                                           ','Required','Corrected','Adjusted                                          ','Textured','1.1'
268,'SN39156                                           ','SC7992','RealityCapture',29.30,100,114.90,52,'Cloud','Completed                                         ','Restricted','Dublin Core','Local','Local',30.20,'Partial                                           ','Calibrated','Corrected',NULL,'Meshed','5.2'
269,'SN47029                                           ','SC4549','CloudCompare',38.90,94,48.40,82,'Cloud','Completed                                         ','Confidential','Custom','Custom','Arbitrary',349.50,'No                                                ','Required','Uncorrected',NULL,'Final','3.7'
270,'SN13690                                           ','SC8461','Geomagic',44.60,71,63.40,61,'Network','In Progress                                       ','Public','Dublin Core','WGS84','Arbitrary',136.90,'Yes                                               ','Calibrated','Unknown',NULL,'Final','4.2'
271,'SN35672                                           ','SC9062','RealityCapture',45.20,67,13.20,76,'Local','Pending                                           ','Public','CIDOC CRM','Local','Sea Level',480.10,'Yes                                               ','Calibrated','Corrected',NULL,'Raw','1.1'
272,'SN24100                                           ','SC2812','Geomagic',16.10,53,25.60,87,'Network','Pending                                           ','Public','Custom','WGS84','Arbitrary',101.50,'No                                                ','Required','Uncorrected',NULL,'Meshed','4.7'
273,'SN64555                                           ','SC9400','RealityCapture',30.20,82,64.30,99,'Cloud','Completed                                         ','Confidential','Dublin Core','Custom','Sea Level',452.50,'Yes                                               ','Required','Uncorrected',NULL,'Textured','5.9'
274,'SN88064                                           ','SC3198','RealityCapture',20.30,94,68.20,73,'Network','In Progress                                       ','Confidential','Dublin Core','Custom','Local',642.70,'Partial                                           ','Required','Uncorrected',NULL,'Meshed','3.1'
275,'SN88180                                           ','SC9858','Agisoft',31.10,57,110.80,50,'Cloud','Pending                                           ','Restricted','Custom','Local','Sea Level',769.00,'Partial                                           ','Calibrated','Uncorrected',NULL,'Raw','2.8'
276,'SN74400                                           ','SC8443','Geomagic',17.30,86,42.10,67,'Cloud','In Progress                                       ','Public','Custom','Custom','Sea Level',616.60,'Partial                                           ','Invalid','Unknown','Adjusted                                          ','Meshed','4.3'
277,'SN85391                                           ','SC4378','Geomagic',41.50,78,105.10,50,'Local','Completed                                         ','Restricted','Dublin Core','Custom','Local',609.00,'Yes                                               ','Calibrated','Uncorrected','Adjusted                                          ','Aligned','4.5'
278,'SN17761                                           ','SC2215','RealityCapture',30.70,95,119.10,55,'Network','Completed                                         ','Confidential','CIDOC CRM','Custom','Local',876.10,'Partial                                           ','Calibrated','Unknown','Required                                          ','Raw','1.2'
279,'SN64295                                           ','SC5545','Geomagic',43.10,66,115.80,69,'Local','Pending                                           ','Restricted','Dublin Core','Local','Arbitrary',831.90,'No                                                ','Calibrated','Corrected',NULL,'Textured','5.0'
280,'SN75671                                           ','SC3544','RealityCapture',43.80,89,103.20,94,'Network','In Progress                                       ','Confidential','Custom','WGS84','Local',311.40,'Yes                                               ','Invalid','Unknown','Required                                          ','Raw','4.1'
281,'SN18593                                           ','SC6871','RealityCapture',26.10,99,77.60,60,'Cloud','In Progress                                       ','Confidential','CIDOC CRM','WGS84','Sea Level',429.50,'Yes                                               ','Invalid','Corrected','Adjusted                                          ','Meshed','2.6'
282,'SN76606                                           ','SC5797','Geomagic',23.90,92,3.10,86,'Local','Completed                                         ','Public','CIDOC CRM','Custom','Local',91.90,'No                                                ','Invalid','Uncorrected','Required                                          ','Textured','1.7'
283,'SN25016                                           ','SC7445','RealityCapture',6.30,96,96.40,52,'Local','In Progress                                       ','Confidential','Dublin Core','Custom','Arbitrary',222.10,'Partial                                           ','Required','Unknown','Required                                          ','Raw','2.2'
284,'SN71589                                           ','SC5748','Agisoft',4.50,59,67.50,70,'Local','In Progress                                       ','Public','Dublin Core','Local','Arbitrary',754.50,'No                                                ','Invalid','Uncorrected','Required                                          ','Meshed','4.4'
285,'SN90368                                           ','SC5043','CloudCompare',39.40,74,8.30,64,'Cloud','Completed                                         ','Confidential','Custom','WGS84','Local',852.50,'No                                                ','Calibrated','Unknown',NULL,'Raw','5.3'
286,'SN27825                                           ','SC8885','Agisoft',37.50,87,29.10,74,'Local','In Progress                                       ','Public','Custom','WGS84','Local',309.90,'Yes                                               ','Required','Uncorrected','Required                                          ','Raw','5.9'
287,'SN63742                                           ','SC9635','RealityCapture',32.70,50,40.70,79,'Cloud','Pending                                           ','Confidential','CIDOC CRM','Custom','Sea Level',833.60,'Yes                                               ','Required','Unknown','Adjusted                                          ','Aligned','2.5'
288,'SN57180                                           ','SC8845','Geomagic',42.20,54,72.50,63,'Cloud','Completed                                         ','Public','Dublin Core','Local','Sea Level',317.80,'No                                                ','Required','Unknown',NULL,'Raw','1.4'
289,'SN80643                                           ','SC7231','RealityCapture',38.30,66,8.40,72,'Network','In Progress                                       ','Restricted','Dublin Core','WGS84','Local',591.40,'Partial                                           ','Invalid','Uncorrected',NULL,'Meshed','5.0'
290,'SN31311                                           ','SC7466','Agisoft',24.10,51,101.60,70,'Cloud','Pending                                           ','Confidential','Custom','Custom','Sea Level',777.70,'No                                                ','Required','Corrected','Adjusted                                          ','Raw','3.8'
291,'SN93444                                           ','SC6899','Geomagic',29.30,87,79.10,78,'Local','Pending                                           ','Confidential','Custom','Local','Local',605.40,'No                                                ','Required','Unknown','Adjusted                                          ','Aligned','2.8'
292,'SN21292                                           ','SC1270','Geomagic',22.20,78,120.10,89,'Cloud','Pending                                           ','Confidential','Dublin Core','WGS84','Local',565.20,'No                                                ','Calibrated','Corrected','Required                                          ','Final','2.4'
293,'SN64067                                           ','SC6789','Geomagic',41.20,91,118.00,66,'Network','Completed                                         ','Restricted','Dublin Core','Local','Sea Level',927.70,'Yes                                               ','Invalid','Corrected','Adjusted                                          ','Meshed','2.0'
294,'SN49065                                           ','SC8055','RealityCapture',24.30,90,17.10,74,'Local','Completed                                         ','Public','Dublin Core','Local','Sea Level',804.90,'No                                                ','Required','Corrected','Adjusted                                          ','Textured','2.3'
295,'SN39775                                           ','SC7994','Geomagic',21.40,74,60.80,64,'Network','In Progress                                       ','Restricted','CIDOC CRM','Custom','Arbitrary',809.30,'Yes                                               ','Required','Unknown','Required                                          ','Raw','2.8'
296,'SN18216                                           ','SC8434','Agisoft',33.40,94,104.70,90,'Local','In Progress                                       ','Public','CIDOC CRM','Local','Sea Level',191.80,'Yes                                               ','Required','Corrected','Adjusted                                          ','Aligned','4.2'
297,'SN33808                                           ','SC8804','CloudCompare',29.40,61,65.10,56,'Cloud','Completed                                         ','Restricted','Dublin Core','Local','Local',834.10,'No                                                ','Invalid','Unknown',NULL,'Raw','4.3'
298,'SN58168                                           ','SC7018','Agisoft',34.70,59,126.20,72,'Network','Completed                                         ','Restricted','Custom','WGS84','Sea Level',224.40,'Partial                                           ','Invalid','Corrected','Adjusted                                          ','Aligned','4.8'
299,'SN64708                                           ','SC2032','Agisoft',19.30,93,62.60,68,'Network','Pending                                           ','Restricted','Custom','Local','Arbitrary',914.90,'Partial                                           ','Required','Unknown',NULL,'Meshed','1.5'
300,'SN97254                                           ','SC4284','Agisoft',17.70,75,114.30,92,'Network','Completed                                         ','Restricted','CIDOC CRM','Custom','Sea Level',830.20,'Yes                                               ','Calibrated','Corrected','Required                                          ','Meshed','1.7'
301,'SN17678                                           ','SC2817','RealityCapture',12.20,63,10.80,96,'Cloud','In Progress                                       ','Restricted','Dublin Core','WGS84','Sea Level',375.20,'Yes                                               ','Required','Unknown','Required                                          ','Raw','2.9'
302,'SN17052                                           ','SC3050','RealityCapture',37.30,93,19.90,84,'Local','In Progress                                       ','Restricted','CIDOC CRM','Custom','Arbitrary',619.50,'Yes                                               ','Invalid','Unknown','Required                                          ','Meshed','4.3'
303,'SN48026                                           ','SC7250','Agisoft',25.00,64,98.30,59,'Cloud','In Progress                                       ','Public','Custom','Local','Local',744.40,'Yes                                               ','Required','Uncorrected','Adjusted                                          ','Meshed','1.8'
304,'SN44331                                           ','SC4392','CloudCompare',32.80,82,125.10,92,'Local','Pending                                           ','Confidential','Dublin Core','WGS84','Arbitrary',30.80,'Yes                                               ','Invalid','Uncorrected',NULL,'Final','1.4'
305,'SN38791                                           ','SC9120','RealityCapture',46.20,53,51.30,98,'Local','Completed                                         ','Confidential','Dublin Core','Local','Arbitrary',602.50,'No                                                ','Calibrated','Uncorrected',NULL,'Raw','5.7'
306,'SN25680                                           ','SC8315','CloudCompare',37.40,88,29.80,96,'Network','Completed                                         ','Confidential','CIDOC CRM','WGS84','Sea Level',688.40,'Yes                                               ','Required','Uncorrected','Adjusted                                          ','Raw','4.5'
307,'SN40790                                           ','SC5632','RealityCapture',22.80,70,89.30,84,'Cloud','In Progress                                       ','Confidential','CIDOC CRM','Custom','Local',42.10,'Partial                                           ','Required','Corrected','Adjusted                                          ','Textured','5.2'
308,'SN35562                                           ','SC9085','Geomagic',18.70,75,22.80,98,'Network','Pending                                           ','Restricted','CIDOC CRM','Custom','Sea Level',231.60,'Partial                                           ','Required','Corrected','Adjusted                                          ','Meshed','1.6'
309,'SN87599                                           ','SC6577','Agisoft',37.10,66,47.90,84,'Local','Pending                                           ','Public','Custom','Custom','Local',893.10,'No                                                ','Calibrated','Uncorrected',NULL,'Raw','4.2'
310,'SN86001                                           ','SC9229','Geomagic',17.40,61,15.40,95,'Network','Completed                                         ','Restricted','Custom','WGS84','Arbitrary',916.10,'Yes                                               ','Calibrated','Uncorrected','Adjusted                                          ','Aligned','1.0'
311,'SN48358                                           ','SC5026','Geomagic',38.40,100,21.30,85,'Local','In Progress                                       ','Confidential','Dublin Core','Local','Arbitrary',745.10,'Yes                                               ','Required','Unknown','Adjusted                                          ','Raw','1.3'
312,'SN50747                                           ','SC2039','CloudCompare',3.90,51,52.70,55,'Network','Completed                                         ','Public','CIDOC CRM','WGS84','Local',837.20,'Partial                                           ','Invalid','Corrected','Required                                          ','Textured','3.2'
313,'SN12502                                           ','SC9951','CloudCompare',18.60,68,38.70,58,'Cloud','Pending                                           ','Public','CIDOC CRM','Custom','Arbitrary',328.60,'Partial                                           ','Invalid','Uncorrected','Required                                          ','Meshed','2.7'
314,'SN74527                                           ','SC8612','Agisoft',31.10,56,28.40,62,'Cloud','Pending                                           ','Restricted','CIDOC CRM','WGS84','Local',952.00,'No                                                ','Invalid','Corrected',NULL,'Raw','2.3'
315,'SN70902                                           ','SC7710','CloudCompare',12.50,96,68.50,73,'Cloud','In Progress                                       ','Confidential','Dublin Core','WGS84','Local',159.40,'No                                                ','Invalid','Uncorrected',NULL,'Raw','5.9'
316,'SN20790                                           ','SC3188','Agisoft',34.60,81,49.90,91,'Local','In Progress                                       ','Public','Custom','WGS84','Local',644.40,'Partial                                           ','Required','Corrected','Adjusted                                          ','Raw','3.4'
317,'SN73315                                           ','SC5510','CloudCompare',29.90,91,60.50,54,'Network','Pending                                           ','Public','Custom','Custom','Arbitrary',640.70,'No                                                ','Calibrated','Uncorrected','Adjusted                                          ','Final','1.1'
318,'SN25656                                           ','SC7440','RealityCapture',32.50,76,55.20,96,'Network','Pending                                           ','Public','Dublin Core','Local','Local',69.70,'Partial                                           ','Calibrated','Corrected','Required                                          ','Textured','3.6'
319,'SN62417                                           ','SC2480','Geomagic',33.10,82,79.00,69,'Network','In Progress                                       ','Restricted','Dublin Core','Custom','Arbitrary',770.60,'Partial                                           ','Invalid','Unknown',NULL,'Textured','2.1'
320,'SN52655                                           ','SC6028','Agisoft',19.30,73,4.30,75,'Cloud','Completed                                         ','Restricted','Custom','WGS84','Local',574.60,'Yes                                               ','Invalid','Corrected','Required                                          ','Final','1.5'
321,'SN93571                                           ','SC3083','Agisoft',45.90,100,32.40,75,'Cloud','In Progress                                       ','Public','Dublin Core','Local','Local',955.40,'No                                                ','Calibrated','Unknown',NULL,'Meshed','2.3'
322,'SN29146                                           ','SC2058','CloudCompare',4.90,98,74.70,71,'Cloud','Pending                                           ','Confidential','CIDOC CRM','Custom','Arbitrary',893.00,'No                                                ','Invalid','Corrected','Required                                          ','Aligned','4.0'
323,'SN81618                                           ','SC2725','Agisoft',5.10,71,7.30,90,'Network','Completed                                         ','Restricted','Custom','Custom','Sea Level',313.90,'No                                                ','Required','Corrected','Required                                          ','Meshed','2.8'
324,'SN59495                                           ','SC2965','CloudCompare',29.20,57,71.10,60,'Local','In Progress                                       ','Public','Custom','WGS84','Local',402.30,'No                                                ','Invalid','Corrected','Required                                          ','Aligned','1.3'
325,'SN47865                                           ','SC8409','RealityCapture',38.40,79,101.70,90,'Local','Completed                                         ','Public','Dublin Core','Local','Local',341.50,'Yes                                               ','Invalid','Corrected','Adjusted                                          ','Textured','4.1'
326,'SN73794                                           ','SC3669','Agisoft',8.50,59,26.40,82,'Network','Completed                                         ','Public','Custom','WGS84','Sea Level',868.50,'Yes                                               ','Invalid','Unknown',NULL,'Final','4.6'
327,'SN75443                                           ','SC1335','CloudCompare',13.70,68,63.10,77,'Local','Pending                                           ','Restricted','Dublin Core','WGS84','Sea Level',729.50,'No                                                ','Calibrated','Uncorrected','Required                                          ','Final','1.6'
