'SN38725                                           ','Laser','Model-724','2024-11-24','Good',59
'SN59284                                           ','Structured Light','Model-693','2024-10-13','Poor',90
'SN74021                                           ','Photogrammetry','Model-229','2024-11-14','Excellent',22
'SN18635                                           ','Laser','Model-479','2024-08-24','Fair',30
'SN81980                                           ','Photogrammetry','Model-389','2025-02-09','Good',76
'SN18286                                           ','Structured Light','Model-358','2024-10-20','Excellent',81
'SN76664                                           ','LiDAR','Model-494','2025-02-18','Fair',56
'SN14788                                           ','Photogrammetry','Model-975','2025-01-31','Poor',21
'SN22713                                           ','LiDAR','Model-742','2025-02-07','Poor',21
'SN29566                                           ','Laser','Model-311','2025-01-01','Poor',83
'SN39979                                           ','LiDAR','Model-927','2024-12-30','Good',13
'SN37192                                           ','Photogrammetry','Model-163','2024-09-06','Poor',38
'SN87153                                           ','Structured Light','Model-976','2024-09-08','Good',25
'SN77254                                           ','LiDAR','Model-753','2024-09-29','Excellent',10
'SN86081                                           ','Laser','Model-980','2024-12-26','Excellent',41
'SN45081                                           ','Laser','Model-452','2025-02-10','Fair',3
'SN53745                                           ','Photogrammetry','Model-214','2024-09-27','Excellent',15
'SN60436                                           ','Laser','Model-108','2024-10-13','Good',22
'SN24965                                           ','Laser','Model-443','2025-02-18','Fair',5
'SN39267                                           ','Structured Light','Model-160','2025-01-16','Fair',35
'SN83801                                           ','LiDAR','Model-871','2025-01-24','Poor',10
'SN84633                                           ','LiDAR','Model-333','2024-08-31','Good',47
'SN88471                                           ','LiDAR','Model-114','2024-12-07','Excellent',0
'SN54734                                           ','LiDAR','Model-995','2024-10-30','Fair',89
'SN19470                                           ','Photogrammetry','Model-516','2024-10-14','Poor',17
'SN71094                                           ','Photogrammetry','Model-114','2025-01-23','Poor',83
'SN25674                                           ','Structured Light','Model-593','2025-01-21','Poor',80
'SN94223                                           ','Photogrammetry','Model-184','2024-11-05','Excellent',39
'SN44725                                           ','Laser','Model-710','2024-12-24','Excellent',92
'SN35058                                           ','LiDAR','Model-632','2024-08-30','Fair',50
'SN41414                                           ','Photogrammetry','Model-327','2025-02-08','Good',56
'SN82702                                           ','Photogrammetry','Model-422','2024-11-05','Poor',22
'SN22994                                           ','Photogrammetry','Model-612','2025-01-17','Good',68
'SN98476                                           ','Photogrammetry','Model-299','2025-02-19','Excellent',59
'SN24972                                           ','Structured Light','Model-477','2025-02-17','Excellent',1
'SN20873                                           ','LiDAR','Model-266','2025-02-10','Good',44
'SN61303                                           ','Structured Light','Model-131','2025-02-12','Poor',63
'SN67313                                           ','Laser','Model-253','2024-10-04','Poor',74
'SN70997                                           ','Structured Light','Model-775','2025-01-26','Excellent',31
'SN64992                                           ','Photogrammetry','Model-151','2024-11-22','Fair',87
'SN15760                                           ','Structured Light','Model-662','2024-11-29','Poor',89
'SN11340                                           ','LiDAR','Model-236','2024-11-25','Good',22
'SN21973                                           ','Laser','Model-230','2024-11-15','Fair',40
'SN21406                                           ','Photogrammetry','Model-941','2024-09-14','Excellent',16
'SN64147                                           ','Photogrammetry','Model-145','2024-12-17','Good',50
'SN97411                                           ','Photogrammetry','Model-908','2024-10-28','Fair',24
'SN82196                                           ','Laser','Model-273','2025-02-10','Poor',68
'SN69221                                           ','Laser','Model-397','2024-09-17','Excellent',41
'SN79707                                           ','Laser','Model-488','2024-11-24','Poor',38
'SN35134                                           ','Laser','Model-183','2024-09-12','Excellent',16
'SN59020                                           ','LiDAR','Model-883','2024-10-05','Poor',19
'SN67799                                           ','Laser','Model-904','2024-09-19','Good',22
'SN39974                                           ','Laser','Model-956','2024-12-11','Good',91
'SN35149                                           ','Photogrammetry','Model-283','2024-09-22','Good',76
'SN98821                                           ','Laser','Model-252','2024-10-24','Good',16
'SN73745                                           ','Laser','Model-447','2024-11-30','Poor',90
'SN93752                                           ','Laser','Model-954','2024-11-18','Poor',40
'SN89001                                           ','LiDAR','Model-813','2025-02-01','Good',11
'SN65317                                           ','Structured Light','Model-261','2025-01-19','Good',81
'SN42858                                           ','Laser','Model-829','2025-01-25','Good',45
'SN44306                                           ','LiDAR','Model-111','2025-01-01','Fair',34
'SN89241                                           ','Structured Light','Model-490','2024-09-12','Good',76
'SN84247                                           ','Photogrammetry','Model-438','2024-11-20','Fair',64
'SN96153                                           ','Photogrammetry','Model-735','2024-11-30','Good',36
'SN83040                                           ','Structured Light','Model-715','2024-11-12','Fair',98
'SN54741                                           ','Laser','Model-389','2024-12-18','Good',49
'SN64749                                           ','Photogrammetry','Model-560','2024-09-20','Fair',46
'SN33152                                           ','Structured Light','Model-507','2024-10-30','Fair',8
'SN32153                                           ','LiDAR','Model-513','2025-01-01','Fair',45
'SN96741                                           ','Photogrammetry','Model-313','2024-09-19','Poor',12
'SN46837                                           ','Photogrammetry','Model-473','2024-11-26','Excellent',81
'SN53700                                           ','Laser','Model-639','2024-08-31','Poor',88
'SN47275                                           ','Photogrammetry','Model-361','2024-12-24','Fair',97
'SN27976                                           ','Laser','Model-769','2025-02-13','Poor',46
'SN32865                                           ','Photogrammetry','Model-546','2024-09-21','Poor',58
'SN75622                                           ','LiDAR','Model-164','2024-08-26','Poor',2
'SN71879                                           ','Laser','Model-178','2025-01-21','Excellent',73
'SN20997                                           ','LiDAR','Model-394','2024-12-28','Good',40
'SN61328                                           ','LiDAR','Model-709','2024-10-24','Excellent',35
'SN76628                                           ','Structured Light','Model-512','2024-10-23','Excellent',78
'SN38771                                           ','Laser','Model-103','2025-01-16','Fair',63
'SN25130                                           ','Photogrammetry','Model-228','2024-09-22','Poor',8
'SN69396                                           ','LiDAR','Model-189','2024-11-06','Fair',12
'SN55993                                           ','Photogrammetry','Model-989','2024-10-27','Poor',39
'SN95950                                           ','Photogrammetry','Model-811','2024-10-27','Excellent',69
'SN45633                                           ','LiDAR','Model-854','2024-12-05','Poor',55
'SN17049                                           ','Photogrammetry','Model-566','2024-09-03','Good',18
'SN33751                                           ','Structured Light','Model-991','2025-02-10','Fair',23
'SN26429                                           ','Laser','Model-686','2025-01-05','Good',81
'SN26754                                           ','Structured Light','Model-752','2024-11-29','Excellent',65
'SN59193                                           ','Laser','Model-526','2025-02-13','Good',18
'SN15393                                           ','Photogrammetry','Model-758','2024-12-25','Good',83
'SN51885                                           ','Structured Light','Model-769','2025-02-17','Good',93
'SN19279                                           ','Laser','Model-566','2024-09-12','Poor',5
'SN61336                                           ','LiDAR','Model-145','2024-09-22','Poor',91
'SN18615                                           ','LiDAR','Model-988','2024-12-16','Poor',56
'SN37547                                           ','LiDAR','Model-748','2024-12-22','Good',91
'SN24924                                           ','Photogrammetry','Model-932','2025-02-03','Poor',62
'SN36313                                           ','Photogrammetry','Model-731','2024-09-23','Fair',42
'SN24855                                           ','LiDAR','Model-820','2024-10-26','Fair',30
'SN48656                                           ','Laser','Model-663','2024-10-10','Good',71
'SN70254                                           ','Structured Light','Model-418','2024-08-24','Poor',25
'SN30328                                           ','Laser','Model-138','2024-12-28','Excellent',55
'SN15837                                           ','Photogrammetry','Model-486','2024-09-04','Fair',30
'SN27802                                           ','Structured Light','Model-343','2024-10-06','Fair',71
'SN67800                                           ','LiDAR','Model-876','2024-12-07','Fair',92
'SN27446                                           ','LiDAR','Model-679','2025-01-05','Fair',48
'SN31128                                           ','Structured Light','Model-594','2024-12-11','Excellent',22
'SN90302                                           ','Photogrammetry','Model-260','2025-01-26','Good',51
'SN35001                                           ','Laser','Model-977','2024-12-31','Poor',15
'SN88605                                           ','Structured Light','Model-537','2024-10-20','Fair',83
'SN51530                                           ','Photogrammetry','Model-328','2024-12-29','Poor',10
'SN33797                                           ','Photogrammetry','Model-114','2024-09-16','Fair',84
'SN52006                                           ','Laser','Model-380','2025-01-09','Poor',88
'SN41485                                           ','Photogrammetry','Model-155','2024-10-11','Good',96
'SN87055                                           ','Structured Light','Model-294','2024-08-25','Excellent',67
'SN96735                                           ','Photogrammetry','Model-220','2024-11-20','Fair',40
'SN73712                                           ','Laser','Model-360','2024-11-23','Good',81
'SN42347                                           ','Structured Light','Model-253','2024-12-13','Fair',32
'SN29578                                           ','LiDAR','Model-949','2024-11-14','Excellent',33
'SN57608                                           ','Photogrammetry','Model-170','2024-12-20','Excellent',47
'SN29236                                           ','Photogrammetry','Model-898','2025-01-16','Excellent',34
'SN76284                                           ','Structured Light','Model-700','2024-11-22','Fair',38
'SN49528                                           ','Laser','Model-863','2024-09-24','Poor',40
'SN76100                                           ','LiDAR','Model-373','2024-09-10','Excellent',16
'SN69429                                           ','LiDAR','Model-465','2024-11-13','Fair',88
'SN40339                                           ','Laser','Model-554','2025-02-06','Poor',11
'SN47168                                           ','Laser','Model-789','2024-11-20','Poor',8
'SN55298                                           ','Photogrammetry','Model-159','2024-09-29','Good',36
'SN15196                                           ','LiDAR','Model-829','2024-11-23','Excellent',2
'SN42769                                           ','Structured Light','Model-579','2025-02-05','Good',71
'SN83419                                           ','Photogrammetry','Model-658','2025-01-27','Fair',68
'SN12670                                           ','LiDAR','Model-150','2025-02-03','Good',95
'SN24155                                           ','Photogrammetry','Model-878','2025-02-01','Excellent',63
'SN69797                                           ','Photogrammetry','Model-619','2024-09-21','Poor',50
'SN40015                                           ','Structured Light','Model-432','2025-02-12','Poor',11
'SN60328                                           ','LiDAR','Model-989','2025-02-07','Poor',78
'SN41279                                           ','Structured Light','Model-449','2025-02-16','Good',0
'SN90381                                           ','LiDAR','Model-635','2024-11-30','Poor',67
'SN82265                                           ','LiDAR','Model-358','2025-01-13','Poor',38
'SN20211                                           ','Photogrammetry','Model-222','2024-12-25','Good',55
'SN49541                                           ','Photogrammetry','Model-119','2024-10-03','Good',24
'SN89684                                           ','Laser','Model-958','2024-12-21','Excellent',29
'SN56377                                           ','Photogrammetry','Model-774','2024-12-28','Fair',35
'SN24856                                           ','LiDAR','Model-393','2025-01-10','Poor',22
'SN14073                                           ','Photogrammetry','Model-366','2025-01-21','Good',15
'SN61020                                           ','Structured Light','Model-537','2024-08-25','Good',13
'SN15242                                           ','LiDAR','Model-997','2024-11-16','Excellent',42
'SN82970                                           ','Photogrammetry','Model-277','2024-09-25','Good',88
'SN46478                                           ','Structured Light','Model-514','2024-09-27','Poor',23
'SN93781                                           ','LiDAR','Model-806','2024-11-28','Excellent',91
'SN52737                                           ','Photogrammetry','Model-402','2024-12-20','Excellent',58
'SN33635                                           ','LiDAR','Model-269','2024-09-20','Excellent',19
'SN93172                                           ','LiDAR','Model-150','2024-10-07','Excellent',21
'SN23045                                           ','Structured Light','Model-725','2024-10-28','Fair',73
'SN53648                                           ','Structured Light','Model-272','2024-12-11','Excellent',27
'SN72888                                           ','Photogrammetry','Model-178','2024-11-26','Good',39
'SN17642                                           ','Laser','Model-191','2025-01-04','Good',39
'SN88265                                           ','Laser','Model-357','2024-11-16','Good',20
'SN25688                                           ','LiDAR','Model-363','2024-10-11','Excellent',49
'SN82884                                           ','Photogrammetry','Model-657','2024-11-23','Excellent',42
'SN54416                                           ','Structured Light','Model-259','2024-11-08','Poor',32
'SN13517                                           ','Laser','Model-800','2024-11-27','Fair',92
'SN44320                                           ','Structured Light','Model-810','2024-11-18','Fair',40
'SN56554                                           ','LiDAR','Model-175','2025-01-31','Excellent',79
'SN15541                                           ','Laser','Model-700','2024-12-24','Excellent',43
'SN82644                                           ','Photogrammetry','Model-350','2025-01-25','Fair',99
'SN20832                                           ','Structured Light','Model-253','2024-09-27','Poor',87
'SN78824                                           ','LiDAR','Model-336','2024-11-20','Excellent',63
'SN58445                                           ','Photogrammetry','Model-776','2024-10-21','Excellent',0
'SN25976                                           ','LiDAR','Model-175','2024-09-24','Fair',20
'SN64594                                           ','Structured Light','Model-164','2025-02-06','Excellent',16
'SN27669                                           ','LiDAR','Model-200','2025-01-31','Fair',18
'SN17152                                           ','Structured Light','Model-220','2024-10-20','Fair',49
'SN36099                                           ','Photogrammetry','Model-237','2024-08-24','Fair',65
'SN50997                                           ','Laser','Model-504','2024-10-08','Good',75
'SN32116                                           ','Structured Light','Model-689','2024-10-25','Fair',100
'SN51097                                           ','Structured Light','Model-540','2025-01-13','Poor',74
'SN89836                                           ','Structured Light','Model-963','2024-12-11','Good',80
'SN24558                                           ','Laser','Model-208','2024-09-18','Fair',26
'SN40453                                           ','Photogrammetry','Model-386','2024-11-29','Good',86
'SN77213                                           ','Laser','Model-799','2025-01-13','Fair',96
'SN11123                                           ','Photogrammetry','Model-727','2025-01-24','Excellent',55
'SN64180                                           ','Structured Light','Model-610','2024-08-29','Fair',10
'SN58421                                           ','Photogrammetry','Model-725','2024-12-10','Excellent',1
'SN57334                                           ','Laser','Model-605','2025-01-10','Fair',48
'SN71674                                           ','Laser','Model-911','2025-01-11','Fair',42
'SN47380                                           ','Laser','Model-730','2024-11-21','Poor',26
'SN37638                                           ','Structured Light','Model-634','2024-09-08','Poor',69
'SN66827                                           ','LiDAR','Model-869','2024-11-03','Excellent',68
'SN77837                                           ','Structured Light','Model-298','2024-11-02','Good',4
'SN68636                                           ','Laser','Model-138','2024-11-02','Poor',9
'SN11150                                           ','Structured Light','Model-241','2025-01-09','Poor',18
'SN19866                                           ','Photogrammetry','Model-145','2024-09-15','Good',57
'SN61311                                           ','Photogrammetry','Model-478','2025-02-18','Fair',34
'SN34662                                           ','LiDAR','Model-608','2024-11-08','Fair',100
'SN21587                                           ','Photogrammetry','Model-850','2024-09-06','Good',63
'SN97995                                           ','LiDAR','Model-808','2024-12-14','Excellent',17
'SN23570                                           ','LiDAR','Model-120','2024-12-10','Poor',47
'SN53934                                           ','Laser','Model-810','2024-10-21','Excellent',98
'SN28993                                           ','Photogrammetry','Model-543','2024-09-14','Excellent',43
'SN51457                                           ','Laser','Model-510','2024-09-18','Good',5
'SN20973                                           ','Laser','Model-842','2024-12-21','Poor',28
'SN99896                                           ','Laser','Model-260','2025-02-09','Excellent',68
'SN56771                                           ','Structured Light','Model-476','2024-08-26','Good',15
'SN92050                                           ','Structured Light','Model-874','2025-02-18','Poor',79
'SN11822                                           ','Structured Light','Model-374','2024-09-27','Fair',94
'SN21949                                           ','Structured Light','Model-389','2024-09-06','Good',97
'SN89640                                           ','Photogrammetry','Model-984','2024-10-02','Good',47
'SN62077                                           ','LiDAR','Model-316','2024-10-07','Excellent',11
'SN74209                                           ','Photogrammetry','Model-204','2024-10-10','Poor',45
'SN43825                                           ','LiDAR','Model-192','2024-11-11','Poor',67
'SN23664                                           ','LiDAR','Model-490','2024-10-24','Good',27
'SN93156                                           ','LiDAR','Model-878','2025-02-10','Good',39
'SN13262                                           ','Laser','Model-563','2024-11-03','Excellent',76
'SN33050                                           ','Laser','Model-333','2024-12-21','Fair',38
'SN18898                                           ','Structured Light','Model-179','2024-12-04','Excellent',66
'SN93068                                           ','Photogrammetry','Model-875','2024-10-29','Fair',48
'SN32167                                           ','LiDAR','Model-911','2024-11-14','Excellent',29
'SN30888                                           ','Laser','Model-129','2024-11-24','Fair',30
'SN23438                                           ','Laser','Model-602','2024-09-09','Fair',50
'SN76636                                           ','Laser','Model-625','2024-11-04','Good',77
'SN72131                                           ','Structured Light','Model-849','2024-10-29','Excellent',55
'SN42125                                           ','Photogrammetry','Model-209','2024-09-07','Fair',32
'SN83704                                           ','Laser','Model-529','2024-10-17','Excellent',89
'SN54881                                           ','Photogrammetry','Model-592','2024-12-06','Poor',87
'SN38994                                           ','Structured Light','Model-177','2024-09-28','Excellent',7
'SN25786                                           ','Structured Light','Model-108','2024-11-27','Fair',65
'SN28184                                           ','Laser','Model-746','2024-09-06','Good',19
'SN35542                                           ','LiDAR','Model-499','2024-10-17','Excellent',5
'SN66712                                           ','Laser','Model-997','2024-11-03','Good',94
'SN25425                                           ','Structured Light','Model-695','2024-12-09','Fair',91
'SN14573                                           ','LiDAR','Model-549','2025-01-14','Excellent',27
'SN45393                                           ','Laser','Model-253','2024-10-18','Good',29
'SN86712                                           ','LiDAR','Model-909','2024-08-27','Fair',35
'SN85453                                           ','Structured Light','Model-419','2024-12-08','Fair',8
'SN57241                                           ','Laser','Model-885','2024-10-29','Fair',12
'SN77012                                           ','Laser','Model-303','2025-01-21','Poor',29
'SN50526                                           ','Structured Light','Model-216','2024-12-12','Good',73
'SN17609                                           ','Photogrammetry','Model-890','2024-09-26','Good',97
'SN30179                                           ','LiDAR','Model-617','2024-09-06','Good',80
'SN22177                                           ','Laser','Model-863','2025-01-01','Fair',89
'SN39609                                           ','Photogrammetry','Model-194','2025-02-10','Poor',77
'SN15166                                           ','LiDAR','Model-869','2025-02-18','Excellent',78
'SN70924                                           ','Photogrammetry','Model-529','2025-02-14','Good',3
'SN63826                                           ','LiDAR','Model-603','2025-01-01','Good',45
'SN63585                                           ','Photogrammetry','Model-400','2024-10-20','Poor',48
'SN21483                                           ','Laser','Model-329','2024-09-17','Poor',98
'SN91228                                           ','Structured Light','Model-707','2024-11-01','Good',29
'SN56013                                           ','LiDAR','Model-685','2024-09-07','Excellent',19
'SN49245                                           ','Photogrammetry','Model-798','2024-08-30','Fair',13
'SN20603                                           ','Structured Light','Model-973','2025-02-18','Excellent',80
'SN21962                                           ','Structured Light','Model-247','2025-01-12','Fair',6
'SN69768                                           ','Laser','Model-245','2024-09-12','Fair',18
'SN42478                                           ','Laser','Model-247','2025-01-17','Good',39
'SN24921                                           ','Laser','Model-591','2024-12-07','Excellent',9
'SN24381                                           ','Photogrammetry','Model-869','2024-10-09','Poor',43
'SN91963                                           ','LiDAR','Model-946','2024-10-09','Fair',65
'SN43360                                           ','LiDAR','Model-419','2024-10-14','Poor',86
'SN91595                                           ','Photogrammetry','Model-489','2025-01-02','Good',1
'SN90234                                           ','LiDAR','Model-205','2024-12-14','Poor',64
'SN63398                                           ','Photogrammetry','Model-540','2024-09-17','Good',19
'SN30845                                           ','Photogrammetry','Model-176','2024-08-27','Fair',81
'SN10721                                           ','Structured Light','Model-768','2024-08-31','Good',62
'SN33947                                           ','Photogrammetry','Model-894','2025-01-08','Good',36
'SN87145                                           ','LiDAR','Model-656','2025-02-16','Good',16
'SN70445                                           ','Laser','Model-871','2024-09-24','Good',22
'SN91540                                           ','Photogrammetry','Model-787','2024-08-24','Good',96
'SN57090                                           ','Laser','Model-448','2024-12-28','Fair',72
'SN83410                                           ','Structured Light','Model-265','2024-11-29','Excellent',71
'SN98977                                           ','Photogrammetry','Model-503','2024-10-06','Fair',2
'SN79923                                           ','Structured Light','Model-246','2024-12-10','Poor',33
'SN49789                                           ','Photogrammetry','Model-786','2024-12-17','Excellent',70
'SN18835                                           ','LiDAR','Model-231','2024-10-25','Excellent',79
'SN50175                                           ','Laser','Model-275','2025-01-18','Poor',65
'SN31576                                           ','Structured Light','Model-160','2024-10-02','Excellent',29
'SN63864                                           ','Photogrammetry','Model-489','2024-09-20','Good',24
'SN97942                                           ','Structured Light','Model-170','2024-09-14','Excellent',14
'SN21537                                           ','Photogrammetry','Model-337','2024-12-16','Good',93
'SN60338                                           ','LiDAR','Model-382','2025-02-04','Good',72
'SN39051                                           ','Structured Light','Model-458','2025-01-24','Poor',43
'SN42990                                           ','Structured Light','Model-934','2024-08-27','Excellent',17
'SN51182                                           ','LiDAR','Model-559','2024-12-16','Excellent',98
'SN97636                                           ','LiDAR','Model-699','2024-11-08','Fair',59
'SN23100                                           ','Structured Light','Model-683','2025-02-07','Good',99
'SN86794                                           ','Laser','Model-859','2025-01-22','Fair',51
'SN19446                                           ','LiDAR','Model-958','2024-09-22','Good',37
'SN95104                                           ','Photogrammetry','Model-571','2024-11-19','Poor',42
'SN23314                                           ','Photogrammetry','Model-133','2025-02-12','Excellent',93
'SN38053                                           ','Photogrammetry','Model-961','2024-12-17','Excellent',7
'SN12414                                           ','Laser','Model-803','2024-10-09','Good',34
'SN15958                                           ','Structured Light','Model-732','2024-12-15','Poor',83
'SN70685                                           ','Laser','Model-464','2024-11-30','Poor',46
'SN18907                                           ','Structured Light','Model-772','2025-02-12','Poor',3
'SN54685                                           ','Photogrammetry','Model-898','2025-01-27','Excellent',67
'SN60424                                           ','Laser','Model-467','2024-11-23','Good',45
'SN61235                                           ','Laser','Model-968','2024-10-19','Excellent',42
'SN55631                                           ','Structured Light','Model-656','2025-01-18','Fair',8
'SN76837                                           ','LiDAR','Model-463','2024-08-29','Poor',8
'SN88197                                           ','Laser','Model-480','2024-11-26','Excellent',13
'SN72946                                           ','Laser','Model-484','2024-09-17','Excellent',78
'SN10345                                           ','Structured Light','Model-247','2025-01-27','Good',45
'SN47669                                           ','Photogrammetry','Model-861','2025-01-19','Excellent',92
'SN22016                                           ','Photogrammetry','Model-157','2025-02-08','Fair',73
'SN58741                                           ','Laser','Model-727','2025-02-06','Poor',24
'SN35412                                           ','LiDAR','Model-939','2024-08-24','Excellent',6
'SN76269                                           ','Laser','Model-776','2024-09-13','Poor',61
'SN33547                                           ','LiDAR','Model-493','2024-09-25','Fair',67
'SN79615                                           ','Structured Light','Model-540','2024-10-14','Good',66
'SN17195                                           ','LiDAR','Model-156','2024-10-18','Excellent',63
'SN53134                                           ','Photogrammetry','Model-687','2024-11-20','Poor',94
'SN79452                                           ','Laser','Model-861','2025-01-11','Poor',84
'SN98056                                           ','Structured Light','Model-613','2024-08-26','Good',72
'SN51245                                           ','Photogrammetry','Model-258','2024-12-29','Poor',23
'SN76933                                           ','Laser','Model-912','2025-01-29','Good',16
'SN28175                                           ','LiDAR','Model-532','2024-11-08','Good',10
'SN26448                                           ','Photogrammetry','Model-793','2024-09-16','Fair',2
'SN31528                                           ','Photogrammetry','Model-577','2024-11-18','Fair',82
'SN93500                                           ','Laser','Model-401','2025-02-02','Excellent',41
'SN23174                                           ','Structured Light','Model-634','2024-10-04','Poor',66
'SN16884                                           ','LiDAR','Model-147','2024-12-31','Poor',77
'SN43546                                           ','Laser','Model-242','2025-01-03','Excellent',82
'SN25698                                           ','Photogrammetry','Model-711','2024-12-01','Excellent',37
'SN26374                                           ','Structured Light','Model-952','2024-09-08','Fair',68
'SN76331                                           ','LiDAR','Model-766','2024-12-13','Poor',100
'SN53884                                           ','Structured Light','Model-974','2024-09-27','Good',54
'SN63799                                           ','Photogrammetry','Model-895','2025-01-15','Good',50
'SN98080                                           ','Photogrammetry','Model-890','2024-10-06','Good',15
'SN30685                                           ','Photogrammetry','Model-217','2024-09-22','Good',77
'SN63645                                           ','Photogrammetry','Model-309','2025-02-19','Good',28
'SN51374                                           ','Photogrammetry','Model-748','2024-10-03','Fair',19
'SN50506                                           ','LiDAR','Model-424','2024-09-22','Excellent',84
'SN43277                                           ','LiDAR','Model-509','2025-02-15','Good',23
'SN51234                                           ','Photogrammetry','Model-962','2025-02-14','Poor',76
'SN45005                                           ','Structured Light','Model-783','2024-09-14','Excellent',38
'SN20126                                           ','LiDAR','Model-554','2025-01-14','Poor',85
'SN39489                                           ','LiDAR','Model-908','2024-09-01','Good',37
'SN33389                                           ','Laser','Model-176','2024-12-17','Fair',98
'SN51125                                           ','LiDAR','Model-785','2025-02-06','Excellent',57
'SN41264                                           ','LiDAR','Model-248','2024-11-23','Poor',17
'SN40904                                           ','Photogrammetry','Model-999','2024-12-01','Excellent',17
'SN59084                                           ','LiDAR','Model-543','2024-11-03','Poor',54
'SN29073                                           ','Laser','Model-147','2025-01-16','Poor',70
'SN10905                                           ','Structured Light','Model-382','2024-12-02','Poor',18
'SN85440                                           ','Structured Light','Model-340','2025-02-07','Good',69
'SN12037                                           ','Photogrammetry','Model-508','2025-01-23','Good',7
'SN56127                                           ','Structured Light','Model-467','2024-12-10','Good',73
'SN62016                                           ','LiDAR','Model-172','2024-12-01','Poor',36
'SN26153                                           ','LiDAR','Model-564','2024-12-15','Fair',66
'SN46708                                           ','Laser','Model-566','2024-09-27','Good',8
'SN88702                                           ','Structured Light','Model-281','2024-09-02','Excellent',75
'SN18012                                           ','Structured Light','Model-795','2025-01-14','Excellent',1
'SN17999                                           ','Structured Light','Model-762','2025-02-16','Poor',61
'SN59558                                           ','Laser','Model-756','2024-11-25','Excellent',91
'SN10271                                           ','LiDAR','Model-859','2024-09-28','Fair',44
'SN28273                                           ','Photogrammetry','Model-733','2024-09-24','Fair',36
'SN59079                                           ','Photogrammetry','Model-425','2025-02-11','Fair',44
'SN49248                                           ','Photogrammetry','Model-655','2024-11-01','Poor',78
'SN22883                                           ','Laser','Model-200','2024-12-14','Fair',78
'SN11488                                           ','Structured Light','Model-379','2024-12-20','Fair',54
'SN44342                                           ','Photogrammetry','Model-770','2024-12-09','Good',30
'SN61706                                           ','Structured Light','Model-951','2025-02-03','Fair',20
'SN42581                                           ','Laser','Model-156','2025-02-17','Excellent',36
'SN35326                                           ','Structured Light','Model-908','2025-01-03','Good',91
'SN12583                                           ','Structured Light','Model-493','2024-12-09','Good',75
'SN36542                                           ','Structured Light','Model-802','2025-01-29','Poor',12
'SN42246                                           ','Structured Light','Model-719','2024-09-14','Fair',33
'SN23242                                           ','Photogrammetry','Model-104','2025-01-02','Excellent',50
'SN34331                                           ','Photogrammetry','Model-982','2024-09-10','Excellent',76
'SN57168                                           ','Laser','Model-846','2024-12-24','Good',86
'SN72964                                           ','LiDAR','Model-621','2024-09-15','Fair',57
'SN17505                                           ','Laser','Model-781','2024-10-22','Fair',93
'SN77509                                           ','Laser','Model-486','2025-01-23','Good',26
'SN22218                                           ','Photogrammetry','Model-203','2024-10-03','Poor',6
'SN35423                                           ','Photogrammetry','Model-966','2025-01-05','Excellent',26
'SN68089                                           ','Structured Light','Model-163','2024-12-02','Good',3
'SN82995                                           ','LiDAR','Model-250','2024-12-30','Fair',29
'SN64098                                           ','Structured Light','Model-202','2024-10-10','Poor',76
'SN67330                                           ','Photogrammetry','Model-704','2024-10-20','Poor',30
'SN94942                                           ','Laser','Model-459','2024-09-13','Poor',44
'SN81834                                           ','Laser','Model-863','2025-01-30','Fair',20
'SN68136                                           ','Photogrammetry','Model-303','2024-12-09','Good',89
'SN91318                                           ','Photogrammetry','Model-197','2025-02-13','Poor',97
'SN91579                                           ','Laser','Model-277','2025-02-08','Good',88
'SN19913                                           ','Structured Light','Model-865','2024-12-02','Poor',39
'SN61513                                           ','Photogrammetry','Model-156','2025-01-04','Poor',86
'SN80569                                           ','Structured Light','Model-130','2024-12-29','Fair',6
'SN49934                                           ','Laser','Model-249','2024-12-10','Poor',62
'SN97306                                           ','Photogrammetry','Model-171','2024-10-10','Excellent',43
'SN23694                                           ','Photogrammetry','Model-897','2025-02-07','Excellent',84
'SN60754                                           ','LiDAR','Model-637','2024-10-17','Excellent',47
'SN93512                                           ','Photogrammetry','Model-544','2024-09-13','Good',62
'SN17486                                           ','Structured Light','Model-283','2024-10-15','Good',27
'SN82466                                           ','Photogrammetry','Model-525','2024-10-22','Good',20
'SN89500                                           ','Laser','Model-154','2024-11-03','Poor',74
'SN53605                                           ','Laser','Model-920','2024-10-13','Poor',79
'SN17656                                           ','Laser','Model-895','2024-09-07','Fair',22
'SN35458                                           ','Laser','Model-983','2024-11-02','Fair',80
'SN56191                                           ','Laser','Model-818','2024-11-27','Excellent',100
'SN45481                                           ','Photogrammetry','Model-761','2024-11-06','Poor',91
'SN92153                                           ','Structured Light','Model-347','2024-10-03','Good',28
'SN16924                                           ','LiDAR','Model-649','2024-11-24','Excellent',46
'SN55201                                           ','Laser','Model-747','2025-01-28','Fair',100
'SN55366                                           ','LiDAR','Model-932','2024-09-09','Poor',94
'SN22057                                           ','Photogrammetry','Model-559','2024-12-03','Good',74
'SN48556                                           ','Photogrammetry','Model-328','2024-09-20','Fair',40
'SN32317                                           ','Structured Light','Model-526','2025-01-01','Good',71
'SN32778                                           ','Laser','Model-147','2024-09-13','Fair',33
'SN85372                                           ','Laser','Model-423','2025-02-02','Good',32
'SN64317                                           ','LiDAR','Model-297','2024-09-15','Good',43
'SN56717                                           ','Laser','Model-595','2024-10-03','Poor',11
