'ENG_U904Q','FI210782','MEM_G0OB3',59.30,0.850,'Daily','Afternoon',3,12,'Dance','Original','Sometimes'
'ENG_HOVJK','FI124928','MEM_SQDEF',86.40,0.023,'Occasional','Evening',1,10,'Gaming','Translated','Never'
'ENG_7FFAV','FI877707','MEM_4114O',52.30,0.416,'Weekly','Morning',1,20,'Dance','Both','Never'
'ENG_A8KMT','FI377962','MEM_11VIH',29.30,0.969,'Weekly','Morning',2,8,'Chat','Both','Always'
'ENG_TXYN3','FI931177','MEM_DWJQN',44.00,0.826,'Monthly','Afternoon',6,10,'Chat','Original','Sometimes'
'ENG_J504E','FI191937','MEM_4WIR7',82.80,0.520,'Monthly','Morning',4,5,'Chat','Original','Sometimes'
'ENG_3X32G','FI151170','MEM_4AEPL',6.90,0.113,'Weekly','Evening',7,19,'Dance','Both','Sometimes'
'ENG_MGG6B','FI483000','MEM_0MHPE',48.00,0.376,'Monthly','Morning',1,11,'Chat','Translated','Always'
'ENG_PBLZR','FI292416','MEM_4QAIT',81.10,0.630,'Monthly','Evening',7,17,'Dance','Both','Never'
'ENG_D7RZE','FI503175','MEM_AVNSB',43.90,0.540,'Monthly','Night',3,3,'Chat','Both','Never'
'ENG_Y6QJQ','FI219566','MEM_YG2UD',23.10,0.629,'Daily','Morning',0,7,'Gaming','Both','Always'
'ENG_XBBWF','FI165326','MEM_BFOR2',89.30,0.135,'Daily','Afternoon',1,17,'Gaming','Translated','Always'
'ENG_FCFVP','FI739353','MEM_I15I8',82.20,0.758,'Monthly','Morning',5,16,'Dance','Both','Never'
'ENG_Y6Y14','FI219577','MEM_KZETK',56.00,0.181,'Weekly','Morning',4,17,'Dance','Translated','Sometimes'
'ENG_U6H7W','FI693004','MEM_UZJSD',44.40,0.839,'Daily','Evening',0,16,'Dance','Original','Never'
'ENG_2QLN9','FI871392','MEM_3L83Y',90.30,0.423,'Occasional','Morning',1,9,'Gaming','Original','Never'
'ENG_GCCI3','FI739102','MEM_3RE2C',18.80,0.719,'Weekly','Evening',3,2,'Music','Translated','Sometimes'
'ENG_41MLA','FI276933','MEM_DWJSZ',88.20,0.977,'Daily','Evening',3,16,'Chat','Both','Never'
'ENG_AXU8G','FI616562','MEM_8JHCW',35.90,0.896,'Weekly','Evening',1,2,'Chat','Translated','Always'
'ENG_VXP3A','FI549785','MEM_5T2YH',28.10,0.845,'Daily','Morning',0,2,'Gaming','Original','Always'
'ENG_V6ETR','FI241078','MEM_524I8',76.60,0.982,'Monthly','Night',5,18,'Dance','Both','Sometimes'
'ENG_50QUI','FI632972','MEM_D89EF',78.50,0.162,'Occasional','Night',0,3,'Chat','Translated','Always'
'ENG_VGY0G','FI591206','MEM_6YCUP',5.40,0.780,'Weekly','Morning',0,13,'Chat','Both','Always'
'ENG_ZB5IA','FI841189','MEM_427ZD',80.20,0.652,'Occasional','Night',5,1,'Music','Original','Sometimes'
'ENG_155KM','FI140911','MEM_6MTHP',90.00,0.949,'Monthly','Morning',7,19,'Music','Original','Always'
'ENG_7PHER','FI857852','MEM_BR7LG',18.60,0.393,'Occasional','Night',3,3,'Gaming','Original','Never'
'ENG_J4311','FI284340','MEM_0EJEY',84.70,0.502,'Monthly','Night',7,1,'Chat','Original','Always'
'ENG_OP2U0','FI155906','MEM_NUDWU',30.60,0.383,'Daily','Evening',3,6,'Music','Translated','Always'
'ENG_LUS3B','FI306306','MEM_JQW0D',23.80,0.206,'Daily','Afternoon',1,15,'Dance','Translated','Always'
'ENG_8XPR3','FI193146','MEM_6OVHT',72.30,0.018,'Weekly','Night',1,15,'Music','Both','Never'
'ENG_Y6XF4','FI157233','MEM_NBJRD',23.60,0.552,'Monthly','Morning',2,18,'Chat','Translated','Always'
'ENG_C24CU','FI603255','MEM_7KGUZ',79.80,0.807,'Weekly','Morning',0,10,'Chat','Original','Always'
'ENG_4ADZL','FI126889','MEM_XATKF',85.80,0.878,'Daily','Evening',1,17,'Dance','Original','Sometimes'
'ENG_C7PHS','FI254886','MEM_GXBSO',98.40,0.326,'Monthly','Night',2,14,'Gaming','Original','Sometimes'
'ENG_08IOX','FI828047','MEM_7MXV3',58.30,0.208,'Daily','Evening',7,1,'Music','Original','Never'
'ENG_O797Y','FI883474','MEM_DTYRN',79.10,0.488,'Weekly','Evening',4,10,'Music','Original','Sometimes'
'ENG_1QN7V','FI917662','MEM_HFFMV',82.00,0.491,'Weekly','Afternoon',6,8,'Dance','Translated','Sometimes'
'ENG_CQC45','FI421613','MEM_Q16VK',79.90,0.611,'Monthly','Afternoon',3,15,'Music','Translated','Always'
'ENG_EB5SA','FI944153','MEM_5R30L',70.60,0.904,'Daily','Morning',3,19,'Gaming','Translated','Never'
'ENG_9RF9T','FI814569','MEM_WHG8O',32.70,0.250,'Monthly','Morning',3,5,'Chat','Both','Always'
'ENG_KTOXZ','FI380301','MEM_2S7FP',47.80,0.922,'Occasional','Morning',6,1,'Chat','Original','Never'
'ENG_EUZ5X','FI134551','MEM_XCFY5',0.90,0.463,'Weekly','Morning',7,16,'Music','Translated','Always'
'ENG_TPDK2','FI292185','MEM_ZNNIS',8.60,0.587,'Weekly','Afternoon',7,19,'Dance','Translated','Sometimes'
'ENG_L0NQ1','FI819727','MEM_T1CPW',94.00,0.823,'Weekly','Evening',4,5,'Music','Original','Sometimes'
'ENG_718JD','FI136951','MEM_NDAZB',68.90,0.510,'Occasional','Morning',5,12,'Chat','Translated','Always'
'ENG_7LI0I','FI255157','MEM_IM67P',0.40,0.779,'Monthly','Morning',7,5,'Chat','Original','Sometimes'
'ENG_OW7BW','FI354931','MEM_SDIVZ',40.10,0.217,'Weekly','Afternoon',7,2,'Chat','Both','Always'
'ENG_7LD1K','FI546167','MEM_EHM2R',86.20,0.558,'Weekly','Morning',1,2,'Gaming','Original','Never'
'ENG_W7Y5P','FI429617','MEM_5CJ1V',47.10,0.738,'Weekly','Evening',2,6,'Chat','Translated','Never'
'ENG_6IMCE','FI905991','MEM_NJ7OY',32.60,0.579,'Monthly','Afternoon',3,20,'Dance','Both','Sometimes'
'ENG_SQMQD','FI821298','MEM_W3OKB',72.70,0.196,'Weekly','Evening',0,15,'Music','Both','Never'
'ENG_FMTJU','FI724078','MEM_1J14T',54.00,0.511,'Weekly','Night',5,7,'Dance','Both','Always'
'ENG_8OJQE','FI313446','MEM_AEU59',29.60,0.081,'Weekly','Morning',5,7,'Dance','Translated','Always'
'ENG_4YXUJ','FI950320','MEM_SAKLA',89.80,0.521,'Occasional','Night',3,4,'Chat','Both','Sometimes'
'ENG_AHB2M','FI108806','MEM_UYQAB',55.00,0.998,'Weekly','Morning',5,7,'Music','Both','Always'
'ENG_G9SZ2','FI689870','MEM_7N6OY',0.40,0.975,'Weekly','Morning',7,8,'Chat','Both','Never'
'ENG_XOTYX','FI626077','MEM_ZQMVM',67.20,0.105,'Daily','Morning',1,11,'Dance','Both','Never'
'ENG_U3GDO','FI212657','MEM_VSEQ3',52.20,0.858,'Monthly','Afternoon',7,3,'Gaming','Translated','Never'
'ENG_34RHK','FI316115','MEM_HQMYO',47.90,0.977,'Daily','Morning',1,18,'Music','Original','Never'
'ENG_G42OT','FI696918','MEM_O6NI5',84.80,0.344,'Weekly','Evening',0,16,'Gaming','Translated','Always'
'ENG_JMP5X','FI727481','MEM_NO089',56.40,0.960,'Occasional','Evening',6,12,'Chat','Both','Always'
'ENG_NP6US','FI872172','MEM_RS0IH',96.90,0.542,'Daily','Afternoon',7,7,'Music','Both','Sometimes'
'ENG_S49TU','FI540113','MEM_R6G09',71.80,0.646,'Monthly','Evening',3,12,'Dance','Translated','Always'
'ENG_8CPV3','FI197188','MEM_TCUJ4',95.00,0.395,'Daily','Morning',1,18,'Gaming','Both','Never'
'ENG_SG1FH','FI180833','MEM_2VE78',67.20,0.582,'Daily','Afternoon',5,7,'Chat','Both','Always'
'ENG_UTH9P','FI362164','MEM_LK1LY',45.90,0.544,'Occasional','Morning',0,15,'Chat','Both','Sometimes'
'ENG_RLJ1D','FI425497','MEM_XNUZ5',13.60,0.356,'Weekly','Morning',1,20,'Dance','Both','Sometimes'
'ENG_EFLIA','FI729869','MEM_Z6M47',67.90,0.482,'Daily','Evening',6,16,'Music','Original','Never'
'ENG_QHWNR','FI419726','MEM_7J469',45.70,0.624,'Occasional','Evening',0,1,'Music','Both','Never'
'ENG_F7ZR6','FI747244','MEM_XU9GW',48.50,0.920,'Weekly','Evening',5,7,'Gaming','Both','Sometimes'
'ENG_DV29G','FI629249','MEM_ZG6GS',94.40,0.434,'Monthly','Morning',7,9,'Chat','Original','Sometimes'
'ENG_1KI1U','FI186937','MEM_BJ1EV',6.60,0.854,'Monthly','Afternoon',4,5,'Gaming','Translated','Never'
'ENG_0Y5KQ','FI143560','MEM_G3ODL',37.40,0.850,'Occasional','Morning',7,6,'Chat','Both','Sometimes'
'ENG_A33QO','FI545172','MEM_RSO9P',28.80,0.661,'Monthly','Night',0,17,'Music','Translated','Always'
'ENG_JRE6I','FI171231','MEM_YQD40',52.70,0.990,'Weekly','Afternoon',5,19,'Chat','Translated','Sometimes'
'ENG_W47F3','FI592325','MEM_AAS2G',28.30,0.435,'Monthly','Morning',5,10,'Gaming','Both','Sometimes'
'ENG_NB8XJ','FI167725','MEM_NZ0DR',79.80,0.912,'Occasional','Afternoon',5,7,'Gaming','Translated','Never'
'ENG_RQGPS','FI597314','MEM_2I8UY',13.20,0.732,'Weekly','Afternoon',5,18,'Music','Translated','Never'
'ENG_IPE6S','FI637031','MEM_SJMSS',97.00,0.915,'Daily','Afternoon',2,3,'Music','Translated','Sometimes'
'ENG_RKAK8','FI585655','MEM_L7ENZ',77.40,0.375,'Monthly','Evening',3,12,'Gaming','Original','Always'
'ENG_8AZVU','FI529842','MEM_QWLSD',91.50,0.829,'Daily','Evening',7,6,'Gaming','Both','Sometimes'
'ENG_7PU7Z','FI502045','MEM_V2V90',23.00,0.761,'Daily','Night',1,6,'Chat','Original','Always'
'ENG_PDC4V','FI167934','MEM_56XNG',49.60,0.783,'Monthly','Afternoon',5,14,'Gaming','Translated','Sometimes'
'ENG_KP1KL','FI921469','MEM_1JCLB',56.10,0.895,'Daily','Evening',4,6,'Chat','Original','Always'
'ENG_6W0P5','FI346276','MEM_CS5HD',62.10,0.377,'Occasional','Morning',2,11,'Gaming','Translated','Sometimes'
'ENG_HDB2G','FI160434','MEM_7N2XZ',56.70,0.507,'Weekly','Night',4,11,'Music','Both','Always'
'ENG_11QZ8','FI580506','MEM_3Z03V',77.50,0.484,'Daily','Morning',3,11,'Gaming','Both','Sometimes'
'ENG_R1OV7','FI920518','MEM_4OZSJ',66.60,0.431,'Occasional','Evening',7,12,'Dance','Original','Always'
'ENG_N0ZA2','FI335418','MEM_3DUWX',37.10,0.762,'Weekly','Afternoon',7,20,'Music','Original','Never'
'ENG_YDRUI','FI974749','MEM_UOX2O',30.80,0.376,'Daily','Afternoon',1,11,'Gaming','Original','Never'
'ENG_Z9ENC','FI840673','MEM_9JCOW',49.70,0.916,'Occasional','Morning',2,18,'Chat','Translated','Sometimes'
'ENG_KHH4Q','FI256232','MEM_7WT3C',25.40,0.125,'Monthly','Night',7,18,'Chat','Translated','Sometimes'
'ENG_3BNQM','FI137553','MEM_W7LDH',11.40,0.524,'Monthly','Afternoon',6,18,'Gaming','Original','Sometimes'
'ENG_W6PKL','FI909171','MEM_WCON5',93.70,0.228,'Monthly','Evening',2,9,'Music','Both','Always'
'ENG_SVUKS','FI975581','MEM_M2KWQ',23.90,0.042,'Daily','Night',0,3,'Gaming','Both','Always'
'ENG_26640','FI676598','MEM_VSYXY',52.70,0.132,'Daily','Morning',3,9,'Dance','Original','Always'
'ENG_TR3UZ','FI922535','MEM_0T80Q',75.30,0.759,'Weekly','Evening',7,5,'Chat','Translated','Sometimes'
'ENG_UXYXA','FI994417','MEM_M6SBD',96.20,0.573,'Daily','Afternoon',7,16,'Dance','Translated','Always'
'ENG_99I85','FI503128','MEM_OMDBU',79.90,0.269,'Occasional','Night',7,15,'Dance','Both','Never'
'ENG_KHGBN','FI601807','MEM_USFQ2',83.60,0.967,'Monthly','Night',2,18,'Gaming','Original','Sometimes'
'ENG_F2I0S','FI599812','MEM_98CT6',13.00,0.476,'Weekly','Night',7,17,'Music','Both','Never'
'ENG_TQDSF','FI201640','MEM_ZMXHC',32.80,0.424,'Occasional','Afternoon',6,5,'Music','Translated','Always'
'ENG_19437','FI961285','MEM_JEBWA',18.90,0.086,'Occasional','Night',7,11,'Gaming','Both','Sometimes'
'ENG_1HWCK','FI706151','MEM_X4VML',2.30,0.619,'Weekly','Night',7,12,'Music','Both','Always'
'ENG_ISWKJ','FI968239','MEM_VEKG0',52.30,0.134,'Daily','Night',6,20,'Gaming','Both','Sometimes'
'ENG_GA5LN','FI455555','MEM_P9F9F',27.30,0.869,'Daily','Night',2,4,'Music','Translated','Never'
'ENG_Z2FGK','FI304686','MEM_FZ1IQ',94.60,0.281,'Daily','Night',4,5,'Gaming','Original','Always'
'ENG_3BBGK','FI258660','MEM_F6JKP',63.40,0.154,'Occasional','Evening',3,5,'Gaming','Original','Never'
'ENG_LNB97','FI867678','MEM_2BVCW',73.70,0.148,'Weekly','Night',2,9,'Chat','Both','Sometimes'
'ENG_Q1A71','FI469102','MEM_NISAP',91.30,0.028,'Daily','Evening',4,10,'Gaming','Translated','Sometimes'
'ENG_QZLYW','FI968046','MEM_1X3GJ',38.20,0.887,'Occasional','Afternoon',6,5,'Music','Original','Sometimes'
'ENG_CLPM7','FI446313','MEM_FIO35',88.10,0.179,'Occasional','Afternoon',3,17,'Dance','Translated','Never'
'ENG_E2COO','FI290993','MEM_80J9U',31.00,0.018,'Weekly','Evening',0,10,'Chat','Both','Never'
'ENG_DT2MT','FI491802','MEM_T646L',2.00,0.066,'Weekly','Afternoon',1,2,'Gaming','Original','Always'
'ENG_1O0N1','FI924290','MEM_S6I4J',4.00,0.917,'Daily','Night',0,13,'Gaming','Original','Always'
'ENG_4SM9Q','FI814567','MEM_KB9IJ',55.60,0.509,'Weekly','Afternoon',4,5,'Gaming','Original','Never'
'ENG_QJC86','FI534166','MEM_JEZ4P',39.60,0.356,'Daily','Night',0,19,'Gaming','Both','Sometimes'
'ENG_GV4ZL','FI928433','MEM_1EYIE',50.30,0.904,'Daily','Night',0,3,'Gaming','Original','Always'
'ENG_J851Y','FI599973','MEM_UE4QH',85.10,0.757,'Monthly','Afternoon',1,19,'Music','Translated','Always'
'ENG_49Z9M','FI895418','MEM_05LJJ',56.00,0.430,'Weekly','Morning',5,18,'Dance','Both','Always'
'ENG_JNJ2K','FI234681','MEM_HNBQ5',39.20,0.171,'Occasional','Morning',0,16,'Chat','Both','Never'
'ENG_TOZ5F','FI448159','MEM_O5CWG',55.30,0.616,'Monthly','Afternoon',3,7,'Music','Both','Never'
'ENG_9RX4K','FI683782','MEM_P4XGJ',21.30,0.667,'Weekly','Morning',6,3,'Chat','Original','Sometimes'
'ENG_N0Z1Z','FI297199','MEM_N9RZ8',70.00,0.078,'Weekly','Night',0,18,'Music','Translated','Always'
'ENG_YITMS','FI462093','MEM_DNPZQ',57.60,0.646,'Monthly','Morning',0,3,'Dance','Translated','Never'
'ENG_NCBFH','FI895778','MEM_NI22J',85.40,0.467,'Weekly','Night',2,11,'Music','Translated','Never'
'ENG_WUF3S','FI583872','MEM_WAHX8',27.30,0.052,'Weekly','Morning',4,3,'Gaming','Both','Never'
'ENG_01WKR','FI749860','MEM_Z1OKN',16.70,0.155,'Occasional','Evening',0,10,'Music','Translated','Never'
'ENG_L7ZMN','FI195342','MEM_KNKR8',22.30,0.831,'Weekly','Afternoon',3,8,'Dance','Original','Sometimes'
'ENG_VZBJI','FI782567','MEM_4ZBNX',91.50,0.168,'Daily','Afternoon',3,12,'Gaming','Original','Never'
'ENG_ECJLN','FI512964','MEM_DSPJ6',69.40,0.480,'Occasional','Morning',0,10,'Gaming','Translated','Always'
'ENG_LJAJY','FI159539','MEM_C3PEO',39.50,0.105,'Daily','Evening',3,11,'Gaming','Original','Never'
'ENG_A4K0X','FI958782','MEM_XDLD6',2.60,0.689,'Daily','Morning',7,14,'Dance','Original','Always'
'ENG_4M716','FI571520','MEM_PT9D0',54.10,0.401,'Weekly','Evening',0,5,'Dance','Translated','Never'
'ENG_IZ83O','FI821348','MEM_0M30J',26.70,0.234,'Daily','Afternoon',4,11,'Chat','Original','Never'
'ENG_390V5','FI189044','MEM_XXT7W',92.30,0.617,'Occasional','Morning',3,10,'Gaming','Translated','Sometimes'
'ENG_JE5XL','FI159151','MEM_NWZ41',89.80,0.572,'Occasional','Afternoon',0,2,'Gaming','Translated','Sometimes'
'ENG_X2YNA','FI113621','MEM_YVOKU',53.10,0.660,'Occasional','Morning',3,19,'Music','Both','Always'
'ENG_8F4O0','FI530250','MEM_3KXHM',12.70,0.566,'Weekly','Evening',4,6,'Chat','Translated','Always'
'ENG_907VP','FI255426','MEM_05B98',56.30,0.591,'Monthly','Morning',1,16,'Gaming','Both','Always'
'ENG_9AVAI','FI711581','MEM_1PDJQ',81.00,0.695,'Daily','Night',4,18,'Gaming','Translated','Always'
'ENG_MRYSO','FI769374','MEM_6Y7NZ',68.90,0.381,'Daily','Night',2,9,'Dance','Original','Sometimes'
'ENG_4WRYE','FI639297','MEM_VRW44',25.50,0.194,'Daily','Morning',0,8,'Chat','Original','Always'
'ENG_QNKIF','FI898969','MEM_6VQEG',8.60,0.451,'Occasional','Evening',7,2,'Music','Original','Sometimes'
'ENG_G55U2','FI390862','MEM_C6J8U',99.70,0.700,'Occasional','Evening',3,3,'Music','Translated','Never'
'ENG_4T5GE','FI286120','MEM_3VSAQ',95.20,0.218,'Weekly','Evening',0,9,'Music','Both','Sometimes'
'ENG_EG93D','FI617249','MEM_26J1P',52.80,0.423,'Monthly','Night',2,10,'Dance','Translated','Sometimes'
'ENG_1ZAB1','FI210790','MEM_B7TU5',52.20,0.704,'Daily','Morning',3,11,'Music','Original','Sometimes'
'ENG_1U6R3','FI182968','MEM_JE3Z1',28.60,0.690,'Monthly','Morning',5,9,'Gaming','Translated','Always'
'ENG_YB2FG','FI517656','MEM_OZ0Q6',36.80,0.082,'Monthly','Morning',6,2,'Gaming','Original','Sometimes'
'ENG_A8VTB','FI610425','MEM_CIZ03',85.40,0.848,'Daily','Night',1,20,'Gaming','Original','Never'
'ENG_09Q6H','FI447180','MEM_GFUQD',9.80,0.895,'Occasional','Evening',3,14,'Dance','Both','Sometimes'
'ENG_F7DFE','FI942291','MEM_RJLMA',99.20,0.983,'Daily','Evening',0,18,'Chat','Original','Sometimes'
'ENG_QIJYV','FI277600','MEM_K7MCO',97.10,0.781,'Weekly','Afternoon',0,12,'Gaming','Both','Sometimes'
'ENG_502CR','FI501741','MEM_SJ5VH',17.70,0.130,'Weekly','Morning',7,14,'Gaming','Both','Sometimes'
'ENG_H1GLL','FI806520','MEM_T9IB3',34.00,0.856,'Occasional','Night',2,6,'Dance','Original','Sometimes'
'ENG_RPU47','FI964831','MEM_DA510',92.60,0.998,'Monthly','Afternoon',2,3,'Music','Translated','Sometimes'
'ENG_A5QBW','FI981637','MEM_N09ID',58.70,0.109,'Daily','Night',5,12,'Music','Translated','Never'
'ENG_3FJBC','FI790782','MEM_B0G6I',76.90,0.835,'Daily','Night',3,19,'Chat','Translated','Always'
'ENG_U0D07','FI795453','MEM_513MO',76.50,0.207,'Daily','Morning',4,1,'Dance','Translated','Always'
'ENG_R36IK','FI297552','MEM_AAFZA',81.70,0.040,'Weekly','Afternoon',2,5,'Dance','Translated','Sometimes'
'ENG_SGNR6','FI378055','MEM_HDS6F',46.70,0.888,'Daily','Night',5,14,'Music','Both','Never'
'ENG_HTDTZ','FI562845','MEM_37Q88',59.40,0.150,'Occasional','Night',3,3,'Gaming','Both','Sometimes'
'ENG_I1CRX','FI695336','MEM_ZZM4K',86.30,0.696,'Daily','Afternoon',3,11,'Music','Both','Sometimes'
'ENG_KB9I9','FI916900','MEM_ADODT',70.60,0.429,'Daily','Evening',5,12,'Gaming','Translated','Sometimes'
'ENG_JE8LD','FI463771','MEM_OE1E0',96.10,0.072,'Occasional','Night',7,5,'Gaming','Both','Sometimes'
'ENG_5OFO6','FI483531','MEM_YXA1K',66.60,0.694,'Daily','Night',0,13,'Gaming','Translated','Sometimes'
'ENG_7UALI','FI990539','MEM_N9QXF',78.50,0.670,'Monthly','Night',1,8,'Music','Original','Always'
'ENG_1G05M','FI248349','MEM_0VB7Q',17.40,0.258,'Weekly','Morning',6,5,'Music','Translated','Never'
'ENG_UH4P7','FI159956','MEM_PF061',83.20,0.996,'Occasional','Morning',4,13,'Chat','Translated','Sometimes'
'ENG_JCSM9','FI765953','MEM_BBDCO',4.40,0.945,'Monthly','Morning',2,5,'Music','Translated','Always'
'ENG_SE4DL','FI357023','MEM_S1FLD',78.00,0.772,'Monthly','Evening',4,6,'Dance','Original','Never'
'ENG_4VKZQ','FI409231','MEM_PK7WE',64.70,0.587,'Weekly','Night',5,16,'Chat','Both','Never'
'ENG_DVL6H','FI225232','MEM_RA8YD',45.60,0.342,'Occasional','Afternoon',0,7,'Chat','Both','Always'
'ENG_5ZUDH','FI163638','MEM_QQNC2',96.60,0.871,'Weekly','Morning',2,13,'Gaming','Original','Sometimes'
'ENG_D0NUN','FI728635','MEM_2WYFT',3.80,0.190,'Occasional','Night',7,8,'Gaming','Both','Sometimes'
'ENG_K74O4','FI108189','MEM_FDBBT',63.40,0.657,'Monthly','Night',1,12,'Dance','Both','Never'
'ENG_3S77D','FI857121','MEM_FNVEB',83.50,0.741,'Weekly','Morning',0,13,'Chat','Translated','Never'
'ENG_HIFIS','FI567015','MEM_X5CUO',7.70,0.036,'Daily','Night',2,3,'Gaming','Both','Always'
'ENG_VGHH1','FI421091','MEM_BN206',61.80,0.574,'Monthly','Evening',5,17,'Gaming','Original','Never'
'ENG_AZZP5','FI105337','MEM_3KMHG',87.90,0.804,'Daily','Evening',6,16,'Chat','Both','Never'
'ENG_5PN6S','FI771697','MEM_2XZP7',16.50,0.893,'Daily','Evening',7,4,'Music','Original','Always'
'ENG_AXG81','FI464721','MEM_VFIMT',13.50,0.441,'Occasional','Night',0,11,'Dance','Original','Never'
'ENG_6X2VU','FI743326','MEM_6CLIW',53.50,0.963,'Daily','Afternoon',6,5,'Dance','Both','Sometimes'
'ENG_BJ1ZD','FI746099','MEM_SHMV5',36.70,0.501,'Monthly','Morning',6,6,'Gaming','Translated','Never'
'ENG_C3OCE','FI255821','MEM_74BB7',44.10,0.656,'Monthly','Morning',5,20,'Dance','Original','Never'
'ENG_NST3I','FI458566','MEM_R0WIK',87.40,0.399,'Daily','Morning',1,2,'Music','Both','Sometimes'
'ENG_S0N8T','FI947614','MEM_D9885',76.10,0.579,'Daily','Morning',0,3,'Gaming','Original','Sometimes'
'ENG_O8HKX','FI779694','MEM_LNL0D',99.80,0.845,'Daily','Night',2,17,'Music','Translated','Never'
'ENG_QD9U1','FI180643','MEM_R79ZU',83.40,0.488,'Weekly','Evening',6,12,'Music','Original','Sometimes'
'ENG_ZFWHK','FI550353','MEM_LZ1ER',48.70,0.962,'Occasional','Afternoon',1,16,'Chat','Both','Sometimes'
'ENG_CHTFJ','FI200094','MEM_WUU1T',64.60,0.385,'Monthly','Night',7,10,'Gaming','Translated','Always'
'ENG_OZFJI','FI647648','MEM_PSOU2',89.40,0.473,'Occasional','Evening',5,1,'Music','Both','Sometimes'
'ENG_7IH1G','FI401427','MEM_TXFQ6',43.00,0.411,'Daily','Night',1,8,'Dance','Both','Never'
'ENG_FJIGM','FI712472','MEM_ICB8N',25.40,0.526,'Weekly','Evening',7,20,'Gaming','Original','Sometimes'
'ENG_JV01B','FI714065','MEM_GHYHL',85.50,0.746,'Monthly','Evening',4,15,'Chat','Original','Always'
'ENG_NRSFU','FI321753','MEM_UO6X8',90.50,0.542,'Occasional','Morning',6,11,'Chat','Translated','Never'
'ENG_IXXHV','FI279511','MEM_2JL5N',10.20,0.738,'Daily','Evening',6,14,'Music','Both','Sometimes'
'ENG_MUK03','FI916622','MEM_KHSJM',92.20,0.340,'Weekly','Night',2,6,'Chat','Both','Always'
'ENG_MIHZJ','FI146556','MEM_UX11O',58.60,0.767,'Weekly','Night',1,8,'Chat','Both','Always'
'ENG_YPXT8','FI394314','MEM_Q9H80',62.70,0.098,'Weekly','Morning',6,17,'Music','Translated','Never'
'ENG_SGCMZ','FI891745','MEM_ULL1I',53.70,0.547,'Daily','Evening',6,11,'Gaming','Translated','Sometimes'
'ENG_AQ3X3','FI808783','MEM_2A3Z1',47.40,0.207,'Daily','Morning',1,9,'Chat','Both','Sometimes'
'ENG_D410N','FI350612','MEM_2H6WJ',9.90,0.705,'Monthly','Afternoon',1,8,'Dance','Original','Never'
'ENG_WYX2Q','FI597175','MEM_QJDG1',21.00,0.978,'Weekly','Morning',0,12,'Chat','Original','Sometimes'
'ENG_FYJ9T','FI242589','MEM_H7H1Y',10.00,0.445,'Weekly','Morning',5,19,'Dance','Original','Always'
'ENG_ZZMSS','FI917962','MEM_0T1ID',31.00,0.838,'Weekly','Night',3,2,'Chat','Original','Never'
'ENG_TB2V8','FI583463','MEM_W8TGS',14.30,0.036,'Occasional','Evening',5,12,'Chat','Original','Never'
'ENG_D6S9H','FI989317','MEM_0C4H4',51.80,0.553,'Weekly','Morning',1,1,'Dance','Original','Sometimes'
'ENG_3Z0N7','FI846827','MEM_KL1F0',18.30,0.105,'Occasional','Morning',6,9,'Music','Original','Always'
'ENG_58M5M','FI206862','MEM_VVEVM',59.00,0.728,'Monthly','Morning',4,11,'Music','Original','Never'
'ENG_BZ3P1','FI805675','MEM_TXXAU',70.20,0.844,'Occasional','Morning',1,7,'Chat','Translated','Sometimes'
'ENG_3XNAU','FI216192','MEM_KLG9G',55.50,0.022,'Monthly','Morning',2,13,'Music','Original','Sometimes'
'ENG_GWA3K','FI943938','MEM_QSHIR',16.40,0.503,'Weekly','Morning',1,14,'Dance','Translated','Always'
'ENG_6YD3K','FI680080','MEM_VSEMS',75.30,0.172,'Daily','Evening',3,6,'Gaming','Translated','Always'
'ENG_6MXW4','FI823788','MEM_1L7ID',46.90,0.627,'Occasional','Evening',5,6,'Gaming','Translated','Always'
'ENG_ESZ1N','FI803652','MEM_TLDHB',92.60,0.392,'Weekly','Night',0,1,'Gaming','Translated','Never'
'ENG_9PK55','FI294585','MEM_0OHPX',89.80,0.301,'Weekly','Evening',3,15,'Chat','Original','Never'
'ENG_FYSK0','FI412708','MEM_F5LVW',8.60,0.901,'Weekly','Night',4,5,'Gaming','Original','Always'
'ENG_LBISU','FI914494','MEM_MN1FA',75.20,0.669,'Monthly','Afternoon',5,7,'Dance','Both','Never'
'ENG_18TL6','FI978351','MEM_XGXGT',92.20,0.237,'Monthly','Morning',0,14,'Dance','Original','Sometimes'
'ENG_DWPH6','FI138146','MEM_2APMA',70.20,0.241,'Daily','Evening',0,11,'Dance','Translated','Never'
'ENG_VQBF5','FI135381','MEM_HCZI4',25.90,0.101,'Occasional','Afternoon',3,18,'Dance','Translated','Sometimes'
'ENG_9U50Q','FI499929','MEM_N2JBG',5.60,0.593,'Daily','Evening',3,15,'Gaming','Translated','Never'
'ENG_LW7TP','FI380207','MEM_FIIXN',66.40,0.152,'Occasional','Night',0,16,'Dance','Original','Never'
'ENG_0G5LW','FI542594','MEM_7AWGP',23.00,0.136,'Daily','Afternoon',2,10,'Gaming','Translated','Never'
'ENG_19EUA','FI756290','MEM_2S1S9',11.50,0.061,'Weekly','Morning',1,13,'Chat','Both','Sometimes'
'ENG_894WR','FI547918','MEM_1UOHA',9.90,0.493,'Weekly','Night',0,4,'Dance','Translated','Always'
