'COM_O8N1R','ENG_XOTYX','MEM_ZQMVM',19,1570.37,28,15,57.4,'Medium'
'COM_LCUWO','ENG_U3GDO','MEM_VSEQ3',0,1945.89,76,9,80.8,'High'
'COM_DW3H1','ENG_34RHK','MEM_HQMYO',36,792.76,35,12,98.0,'Low'
'COM_LIE70','ENG_G42OT','MEM_O6NI5',29,903.58,96,6,56.2,'Low'
'COM_0WH8Q','ENG_JMP5X','MEM_NO089',30,1866.05,38,19,1.7,'Low'
'COM_RJNVP','ENG_NP6US','MEM_RS0IH',18,1729.78,15,22,52.3,'High'
'COM_JC0KE','ENG_S49TU','MEM_R6G09',49,1422.37,79,43,43.0,'Low'
'COM_LK3U5','ENG_8CPV3','MEM_TCUJ4',30,246.04,64,29,35.6,'Low'
'COM_0Y2SA','ENG_SG1FH','MEM_2VE78',20,537.81,15,29,99.9,'High'
'COM_QMO2E','ENG_UTH9P','MEM_LK1LY',12,1291.28,86,0,83.9,'Low'
'COM_7CWNC','ENG_RLJ1D','MEM_XNUZ5',23,767.71,17,29,71.3,'High'
'COM_1C87I','ENG_EFLIA','MEM_Z6M47',3,1455.43,83,6,95.7,'High'
'COM_BFZJJ','ENG_QHWNR','MEM_7J469',37,451.85,49,14,65.2,'Low'
'COM_OEU3W','ENG_F7ZR6','MEM_XU9GW',1,1331.48,8,27,41.8,'Medium'
'COM_E8UVK','ENG_DV29G','MEM_ZG6GS',46,1123.64,22,9,99.3,'Low'
'COM_SZJL6','ENG_1KI1U','MEM_BJ1EV',43,1312.15,49,16,77.1,'Medium'
'COM_A8QF5','ENG_0Y5KQ','MEM_G3ODL',23,495.23,98,21,31.4,'Low'
'COM_KHRRO','ENG_A33QO','MEM_RSO9P',3,1978.48,56,25,89.3,'High'
'COM_W8S67','ENG_JRE6I','MEM_YQD40',29,135.67,32,19,35.4,'Medium'
'COM_Q1SA2','ENG_W47F3','MEM_AAS2G',24,1463.34,88,29,65.9,'High'
'COM_C50SB','ENG_NB8XJ','MEM_NZ0DR',32,1416.87,6,14,61.8,'Low'
'COM_D43CV','ENG_RQGPS','MEM_2I8UY',2,1999.74,90,1,10.2,'Low'
'COM_E582N','ENG_IPE6S','MEM_SJMSS',42,1654.58,19,47,4.9,'Low'
'COM_PTDLF','ENG_RKAK8','MEM_L7ENZ',42,18.09,7,20,76.1,'High'
'COM_AEYK0','ENG_8AZVU','MEM_QWLSD',13,953.36,37,3,84.3,'Low'
'COM_FQXBM','ENG_7PU7Z','MEM_V2V90',4,759.96,94,21,89.8,'Low'
'COM_8QKDE','ENG_PDC4V','MEM_56XNG',2,1768.92,73,43,33.9,'Medium'
'COM_2932E','ENG_KP1KL','MEM_1JCLB',0,1854.93,16,1,30.5,'Low'
'COM_U8OEL','ENG_6W0P5','MEM_CS5HD',47,511.37,13,9,60.0,'Medium'
'COM_8H8S7','ENG_HDB2G','MEM_7N2XZ',25,1350.78,65,48,1.9,'High'
'COM_B13A6','ENG_11QZ8','MEM_3Z03V',46,719.34,71,5,99.5,'High'
'COM_DYNTF','ENG_R1OV7','MEM_4OZSJ',43,710.19,36,4,46.0,'Medium'
'COM_CWLVN','ENG_N0ZA2','MEM_3DUWX',20,1655.95,86,43,21.2,'High'
'COM_MV1PI','ENG_YDRUI','MEM_UOX2O',11,1532.57,71,16,46.5,'Medium'
'COM_JHXHQ','ENG_Z9ENC','MEM_9JCOW',20,1678.35,20,35,81.7,'High'
'COM_72I34','ENG_KHH4Q','MEM_7WT3C',38,413.08,8,2,82.9,'Low'
'COM_5IXG1','ENG_3BNQM','MEM_W7LDH',42,1334.21,59,0,90.9,'High'
'COM_EQKR8','ENG_W6PKL','MEM_WCON5',9,614.69,51,17,99.4,'Low'
'COM_DLQY6','ENG_SVUKS','MEM_M2KWQ',12,1121.73,52,24,16.0,'Low'
'COM_QKB6W','ENG_26640','MEM_VSYXY',15,434.54,18,42,9.3,'Low'
'COM_JBPEN','ENG_TR3UZ','MEM_0T80Q',4,1278.72,97,41,7.5,'Medium'
'COM_DXZZJ','ENG_UXYXA','MEM_M6SBD',5,612.32,7,26,45.3,'Low'
'COM_8H6M8','ENG_99I85','MEM_OMDBU',1,1417.55,65,32,54.0,'Low'
'COM_TXML5','ENG_KHGBN','MEM_USFQ2',29,256.03,39,47,25.1,'Low'
'COM_WFKOT','ENG_F2I0S','MEM_98CT6',33,1963.96,51,16,83.7,'High'
'COM_9P9C5','ENG_TQDSF','MEM_ZMXHC',17,1090.66,2,48,54.1,'High'
'COM_35YFD','ENG_19437','MEM_JEBWA',43,1422.10,62,22,46.0,'High'
'COM_QOGY3','ENG_1HWCK','MEM_X4VML',37,1673.21,20,21,83.8,'Low'
'COM_H5K1Z','ENG_ISWKJ','MEM_VEKG0',9,1666.39,11,22,62.3,'Medium'
'COM_Z8X90','ENG_GA5LN','MEM_P9F9F',7,1656.02,39,44,5.9,'High'
'COM_HMGIW','ENG_Z2FGK','MEM_FZ1IQ',26,355.54,29,45,34.4,'Medium'
'COM_O4ULQ','ENG_3BBGK','MEM_F6JKP',42,1271.43,95,8,2.6,'Low'
'COM_B2N7V','ENG_LNB97','MEM_2BVCW',44,1262.36,74,22,28.9,'High'
'COM_X0ERC','ENG_Q1A71','MEM_NISAP',6,315.33,81,3,91.8,'Low'
'COM_ZAKKX','ENG_QZLYW','MEM_1X3GJ',23,788.62,6,42,20.1,'High'
'COM_QKX4F','ENG_CLPM7','MEM_FIO35',6,1088.75,71,23,23.8,'Medium'
'COM_STSNH','ENG_E2COO','MEM_80J9U',4,1959.45,62,4,66.0,'Low'
'COM_7MV6J','ENG_DT2MT','MEM_T646L',35,281.90,73,8,8.6,'Medium'
'COM_XSSAP','ENG_1O0N1','MEM_S6I4J',13,418.89,20,48,54.0,'Low'
'COM_O6LXD','ENG_4SM9Q','MEM_KB9IJ',17,884.67,98,11,22.7,'High'
'COM_4DPOV','ENG_QJC86','MEM_JEZ4P',50,1795.24,80,8,98.8,'Medium'
'COM_1B5UC','ENG_GV4ZL','MEM_1EYIE',36,1326.30,26,12,95.3,'High'
'COM_3U888','ENG_J851Y','MEM_UE4QH',10,1131.60,34,45,45.7,'Medium'
'COM_EZXOW','ENG_49Z9M','MEM_05LJJ',34,559.94,9,43,20.4,'Medium'
'COM_E4LQR','ENG_JNJ2K','MEM_HNBQ5',3,1329.00,11,33,87.8,'Low'
'COM_1XO9J','ENG_TOZ5F','MEM_O5CWG',24,1956.17,88,26,64.7,'Low'
'COM_CNUMI','ENG_9RX4K','MEM_P4XGJ',18,1165.25,94,16,67.4,'Low'
'COM_BPW7J','ENG_N0Z1Z','MEM_N9RZ8',42,80.50,67,33,46.9,'Medium'
'COM_S2G7G','ENG_YITMS','MEM_DNPZQ',22,1096.54,45,22,53.3,'Low'
'COM_VUG45','ENG_NCBFH','MEM_NI22J',29,854.25,51,42,21.3,'High'
'COM_1VGUX','ENG_WUF3S','MEM_WAHX8',40,1988.83,89,44,59.1,'Low'
'COM_07A9E','ENG_01WKR','MEM_Z1OKN',9,1911.89,81,40,86.9,'Low'
'COM_RQ3ZW','ENG_L7ZMN','MEM_KNKR8',19,1417.97,20,49,46.4,'High'
'COM_27I72','ENG_VZBJI','MEM_4ZBNX',40,1948.01,45,50,0.9,'High'
'COM_BADB7','ENG_ECJLN','MEM_DSPJ6',32,985.21,89,14,90.0,'Low'
'COM_W199P','ENG_LJAJY','MEM_C3PEO',14,1663.05,66,50,15.3,'Medium'
'COM_2RCU8','ENG_A4K0X','MEM_XDLD6',19,1677.40,71,41,91.6,'Low'
'COM_0HTE0','ENG_4M716','MEM_PT9D0',19,335.69,69,37,60.1,'Low'
'COM_S0FLP','ENG_IZ83O','MEM_0M30J',1,1376.63,60,46,86.9,'Medium'
'COM_70QYU','ENG_390V5','MEM_XXT7W',7,1352.28,61,17,6.6,'Medium'
'COM_CBN7V','ENG_JE5XL','MEM_NWZ41',13,827.38,37,27,41.5,'Low'
'COM_BTYSP','ENG_X2YNA','MEM_YVOKU',14,213.91,78,18,18.9,'Low'
'COM_VS76Z','ENG_8F4O0','MEM_3KXHM',29,1173.56,3,40,64.1,'High'
'COM_F5ZYO','ENG_907VP','MEM_05B98',27,1462.28,33,7,19.5,'Medium'
'COM_VFQ60','ENG_9AVAI','MEM_1PDJQ',19,1871.67,69,41,50.6,'Low'
'COM_D3AF2','ENG_MRYSO','MEM_6Y7NZ',32,565.97,71,20,40.9,'Low'
'COM_U29NK','ENG_4WRYE','MEM_VRW44',32,1293.13,40,0,58.1,'High'
'COM_X3MS2','ENG_QNKIF','MEM_6VQEG',3,344.29,65,32,88.8,'Medium'
'COM_5TDSU','ENG_G55U2','MEM_C6J8U',22,423.21,5,11,13.4,'Low'
'COM_36EM2','ENG_4T5GE','MEM_3VSAQ',38,417.87,50,27,69.3,'Medium'
'COM_JFCNW','ENG_EG93D','MEM_26J1P',44,1270.72,0,15,87.5,'High'
'COM_6OTF9','ENG_1ZAB1','MEM_B7TU5',21,430.09,23,6,87.1,'High'
'COM_O1XVT','ENG_1U6R3','MEM_JE3Z1',45,141.31,82,50,66.3,'Low'
'COM_HXXLO','ENG_YB2FG','MEM_OZ0Q6',50,1889.77,15,2,83.3,'Low'
'COM_LZKUA','ENG_A8VTB','MEM_CIZ03',28,1559.79,43,34,61.6,'High'
'COM_L7TAP','ENG_09Q6H','MEM_GFUQD',12,1769.56,57,8,46.4,'Low'
'COM_93QD2','ENG_F7DFE','MEM_RJLMA',24,1180.12,30,35,93.4,'High'
'COM_AD3HG','ENG_QIJYV','MEM_K7MCO',26,1664.61,32,43,81.2,'Low'
'COM_QFFUR','ENG_502CR','MEM_SJ5VH',40,1862.50,79,45,79.8,'Low'
'COM_M0Z7Y','ENG_H1GLL','MEM_T9IB3',27,1666.32,0,5,58.8,'High'
'COM_MIT9N','ENG_RPU47','MEM_DA510',1,203.39,35,16,0.8,'Low'
'COM_SV7G8','ENG_A5QBW','MEM_N09ID',13,1410.18,62,39,76.5,'Low'
'COM_SNQP9','ENG_3FJBC','MEM_B0G6I',26,900.05,57,24,31.1,'Low'
'COM_99U96','ENG_U0D07','MEM_513MO',40,1205.76,72,47,94.8,'High'
'COM_VM04E','ENG_R36IK','MEM_AAFZA',42,826.04,67,50,41.6,'Low'
'COM_9V028','ENG_SGNR6','MEM_HDS6F',21,128.12,2,19,1.0,'High'
'COM_1RIGT','ENG_HTDTZ','MEM_37Q88',11,736.41,7,3,35.7,'Low'
'COM_JKK18','ENG_I1CRX','MEM_ZZM4K',13,17.03,98,46,70.3,'Low'
'COM_YJ6TI','ENG_KB9I9','MEM_ADODT',44,1615.75,72,19,0.4,'Low'
'COM_KL550','ENG_JE8LD','MEM_OE1E0',36,297.33,41,31,35.3,'Low'
'COM_VM1TU','ENG_5OFO6','MEM_YXA1K',27,1473.80,100,43,80.2,'Low'
'COM_QD2IK','ENG_7UALI','MEM_N9QXF',3,714.85,89,38,29.4,'High'
'COM_E9RI3','ENG_1G05M','MEM_0VB7Q',25,815.13,4,32,89.5,'High'
'COM_S8KES','ENG_UH4P7','MEM_PF061',14,1577.24,10,21,5.7,'Low'
'COM_KYZ8R','ENG_JCSM9','MEM_BBDCO',8,114.12,39,10,94.1,'High'
'COM_75YLE','ENG_SE4DL','MEM_S1FLD',49,686.25,38,8,3.3,'Medium'
'COM_T7WL5','ENG_4VKZQ','MEM_PK7WE',21,424.95,14,36,7.9,'Low'
'COM_OWMPQ','ENG_DVL6H','MEM_RA8YD',37,886.02,5,41,52.9,'Low'
'COM_4WT2H','ENG_5ZUDH','MEM_QQNC2',10,943.39,95,42,61.1,'Low'
'COM_HHZYN','ENG_D0NUN','MEM_2WYFT',47,521.37,72,28,54.5,'Low'
'COM_2IIHW','ENG_K74O4','MEM_FDBBT',0,1595.52,75,14,14.6,'Medium'
'COM_NTI52','ENG_3S77D','MEM_FNVEB',1,791.96,30,38,77.7,'High'
'COM_J3VMA','ENG_HIFIS','MEM_X5CUO',12,1393.45,32,26,89.1,'High'
'COM_FB9FX','ENG_VGHH1','MEM_BN206',40,1350.63,2,31,50.2,'High'
'COM_FG3HH','ENG_AZZP5','MEM_3KMHG',14,242.99,61,10,48.9,'Medium'
'COM_F1U0H','ENG_5PN6S','MEM_2XZP7',45,1741.96,93,48,80.9,'Medium'
'COM_TFUXC','ENG_AXG81','MEM_VFIMT',21,1793.22,63,23,57.7,'Low'
'COM_UISUJ','ENG_6X2VU','MEM_6CLIW',33,993.10,99,48,59.4,'Low'
'COM_FHT5T','ENG_BJ1ZD','MEM_SHMV5',14,1314.20,53,38,43.7,'Low'
'COM_YQKV2','ENG_C3OCE','MEM_74BB7',11,780.81,11,0,30.1,'Medium'
'COM_JN0ZN','ENG_NST3I','MEM_R0WIK',41,218.68,52,42,8.2,'High'
'COM_DBSMM','ENG_S0N8T','MEM_D9885',42,1970.11,90,25,82.6,'High'
'COM_N5INM','ENG_O8HKX','MEM_LNL0D',45,1677.24,74,33,23.4,'High'
'COM_12YJG','ENG_QD9U1','MEM_R79ZU',7,1548.78,87,6,31.2,'High'
'COM_3G9LG','ENG_ZFWHK','MEM_LZ1ER',40,470.71,69,2,99.4,'Medium'
'COM_U9SDW','ENG_CHTFJ','MEM_WUU1T',13,1094.43,12,35,51.3,'Medium'
'COM_9RSKA','ENG_OZFJI','MEM_PSOU2',46,750.45,53,11,86.5,'Low'
'COM_WXKH5','ENG_7IH1G','MEM_TXFQ6',5,168.04,67,19,18.9,'High'
'COM_WF2EU','ENG_FJIGM','MEM_ICB8N',46,690.03,38,16,86.3,'Medium'
'COM_UXLQY','ENG_JV01B','MEM_GHYHL',0,616.13,64,45,63.0,'Medium'
'COM_M732A','ENG_NRSFU','MEM_UO6X8',45,77.81,52,14,73.0,'Low'
'COM_7XMAS','ENG_IXXHV','MEM_2JL5N',36,63.36,43,30,81.0,'Low'
'COM_6M1A8','ENG_MUK03','MEM_KHSJM',9,374.96,71,48,4.9,'Medium'
'COM_X16PO','ENG_MIHZJ','MEM_UX11O',24,190.32,4,44,11.1,'Medium'
'COM_70SF2','ENG_YPXT8','MEM_Q9H80',33,0.52,91,5,33.9,'High'
'COM_166XP','ENG_SGCMZ','MEM_ULL1I',15,319.02,10,41,7.4,'Low'
'COM_5AFSE','ENG_AQ3X3','MEM_2A3Z1',9,638.93,50,43,7.8,'High'
'COM_EEXLL','ENG_D410N','MEM_2H6WJ',45,973.10,88,17,93.1,'Low'
'COM_FV61O','ENG_WYX2Q','MEM_QJDG1',38,1061.43,43,8,31.7,'Low'
'COM_IHYRD','ENG_FYJ9T','MEM_H7H1Y',2,573.13,89,27,55.4,'High'
'COM_9NP9L','ENG_ZZMSS','MEM_0T1ID',29,561.19,42,11,29.0,'Low'
'COM_A656G','ENG_TB2V8','MEM_W8TGS',9,765.62,7,16,70.3,'Low'
'COM_DQ1Z3','ENG_D6S9H','MEM_0C4H4',21,588.98,11,8,93.0,'Medium'
'COM_R6VGE','ENG_3Z0N7','MEM_KL1F0',7,1461.39,6,15,37.1,'Medium'
'COM_X7VIP','ENG_58M5M','MEM_VVEVM',42,1730.89,2,22,17.4,'High'
'COM_3OHHL','ENG_BZ3P1','MEM_TXXAU',48,1296.69,39,20,51.2,'Medium'
'COM_9WLNL','ENG_3XNAU','MEM_KLG9G',10,1524.97,91,31,49.3,'Low'
'COM_L0CC3','ENG_GWA3K','MEM_QSHIR',8,729.02,64,22,25.0,'Medium'
'COM_HV2F2','ENG_6YD3K','MEM_VSEMS',27,1012.30,28,41,90.4,'Low'
'COM_XLHJS','ENG_6MXW4','MEM_1L7ID',26,315.10,14,46,66.2,'Low'
'COM_FZYX7','ENG_ESZ1N','MEM_TLDHB',11,1933.07,77,31,67.4,'Medium'
'COM_AWHV0','ENG_9PK55','MEM_0OHPX',30,942.61,32,34,57.8,'Low'
'COM_XF5EH','ENG_FYSK0','MEM_F5LVW',33,461.32,21,6,45.5,'Medium'
'COM_37PLX','ENG_LBISU','MEM_MN1FA',17,21.60,60,17,69.9,'Medium'
'COM_RCNPO','ENG_18TL6','MEM_XGXGT',34,161.00,26,39,23.6,'Low'
'COM_VO6WH','ENG_DWPH6','MEM_2APMA',28,1910.12,48,22,2.2,'High'
'COM_VW6S7','ENG_VQBF5','MEM_HCZI4',6,1408.68,66,45,74.1,'Low'
'COM_G5BN9','ENG_9U50Q','MEM_N2JBG',25,807.23,54,32,8.3,'Low'
'COM_WYKIA','ENG_LW7TP','MEM_FIIXN',49,634.92,32,46,20.5,'Low'
'COM_TP43R','ENG_0G5LW','MEM_7AWGP',37,1353.16,77,2,85.8,'High'
'COM_FGRNL','ENG_19EUA','MEM_2S1S9',9,519.84,84,22,47.1,'High'
'COM_X9DZW','ENG_894WR','MEM_1UOHA',23,853.10,93,28,53.9,'Medium'
'COM_XQUVH','ENG_T1CHR','MEM_DCAJ6',2,1611.58,91,11,80.3,'Low'
'COM_6EBIV','ENG_SOG49','MEM_4CXL1',2,879.49,61,39,17.9,'Low'
'COM_0ZXCL','ENG_D9BWO','MEM_MX2JT',34,1766.18,71,50,17.2,'High'
'COM_R9JI5','ENG_JUB5F','MEM_V9FI8',22,1943.96,73,33,39.2,'Low'
'COM_EGAME','ENG_4JNV8','MEM_VYCRM',41,1987.36,23,37,27.2,'Low'
'COM_E7PZO','ENG_RLBQF','MEM_97O6T',2,868.00,49,8,66.6,'Low'
'COM_H19NT','ENG_O2BT2','MEM_5MXGV',10,1253.01,21,42,11.9,'Low'
'COM_BZMXP','ENG_HNQZS','MEM_S1J21',12,624.35,60,0,17.7,'High'
'COM_B873C','ENG_I61WB','MEM_0X7IU',35,146.65,9,45,89.0,'Low'
'COM_ABHW1','ENG_FTS42','MEM_FQO1F',47,604.72,93,38,39.5,'Medium'
'COM_H9LG7','ENG_3YQGY','MEM_AWW2G',33,829.79,26,18,45.0,'Low'
'COM_9YG0G','ENG_ZW9FY','MEM_1UTWD',32,26.34,15,6,92.5,'Medium'
'COM_J39IJ','ENG_F6D3F','MEM_BGIRJ',49,465.81,96,14,46.9,'Low'
'COM_BB86G','ENG_WJ72Q','MEM_34KWP',11,1080.03,81,20,58.1,'Low'
'COM_25RYZ','ENG_QM7HS','MEM_7J0QQ',26,286.69,29,33,89.4,'High'
'COM_5RL7K','ENG_MWTHI','MEM_G5UAI',30,246.32,11,27,97.5,'High'
'COM_G0KYD','ENG_VXWJZ','MEM_IR786',20,1483.18,58,26,99.9,'Medium'
'COM_ROZ8W','ENG_ES1VQ','MEM_0FX90',16,1156.61,0,12,73.7,'Low'
'COM_8MYJV','ENG_RNCBC','MEM_39FWF',19,909.27,59,30,54.1,'Low'
'COM_MIXBD','ENG_Z22ET','MEM_MBDWZ',22,1851.00,18,21,2.4,'High'
'COM_WGAXX','ENG_AY6BN','MEM_A8OOG',17,1614.40,5,19,4.1,'Low'
'COM_EOX6A','ENG_W2E55','MEM_20OS8',32,1388.12,38,40,13.2,'Low'
'COM_4QR20','ENG_ZY3P3','MEM_Q0LYH',50,1550.00,45,50,19.5,'High'
'COM_AIZZK','ENG_B4HJH','MEM_Z4ME3',19,1728.04,95,25,67.5,'Low'
'COM_WEZST','ENG_CU9GR','MEM_63PHR',36,812.68,29,19,33.9,'Low'
'COM_7JAVW','ENG_AGPJM','MEM_LTCUI',19,1456.46,39,16,71.2,'Medium'
'COM_9MKOD','ENG_QBXAB','MEM_L0AVZ',5,139.37,27,28,15.1,'Medium'
'COM_45GJ2','ENG_8KEDF','MEM_0GUHY',8,1856.70,81,2,72.9,'High'
'COM_WE52O','ENG_ZLM5Z','MEM_K12RW',4,1829.41,15,26,17.4,'Low'
'COM_OLYG7','ENG_ZK3VW','MEM_KH4AD',41,792.81,41,8,95.2,'Medium'
'COM_9WJ8W','ENG_BDVME','MEM_YBGAC',21,741.20,14,44,19.1,'Low'
'COM_G8N4S','ENG_EKBGX','MEM_JL63E',23,515.31,100,46,79.7,'Medium'
'COM_IKWVZ','ENG_XBN5K','MEM_1DQ7E',29,1910.46,60,26,57.3,'Low'
'COM_0XRDC','ENG_ILU5A','MEM_3SH1S',33,1121.35,49,20,86.1,'Low'
'COM_9CTW7','ENG_S5OIG','MEM_CF803',17,967.24,71,36,97.6,'Medium'
'COM_CD84R','ENG_5AFW7','MEM_YQM7G',49,915.35,72,42,0.7,'High'
'COM_8JWUD','ENG_0K2B3','MEM_QT5BF',29,655.76,44,32,88.4,'Medium'
'COM_TNNXB','ENG_J2K1B','MEM_6EBMM',13,764.33,18,45,70.8,'Low'
'COM_GJPXS','ENG_0I2TL','MEM_T0SE6',38,965.04,68,33,35.5,'Medium'
'COM_5Z2L9','ENG_ZHQ4V','MEM_YRDB2',2,1506.35,39,31,77.7,'High'
'COM_YR3P2','ENG_Q5VZI','MEM_MQ4YU',36,1927.80,58,26,51.8,'Low'
'COM_DWAX1','ENG_0LBZU','MEM_0I6FF',31,118.90,46,4,44.6,'Low'
'COM_64UBY','ENG_836SR','MEM_L46M2',9,996.84,19,20,20.8,'Low'
'COM_NHB4I','ENG_VUVX3','MEM_8N16W',43,1022.64,58,28,40.2,'Low'
'COM_OG272','ENG_EBIQM','MEM_Q9LRU',25,864.07,63,16,77.2,'Medium'
'COM_8JRHY','ENG_X8P75','MEM_OQDGI',8,1602.29,38,14,47.5,'Low'
'COM_PJ2M1','ENG_BLM3J','MEM_O5Z3H',17,94.11,86,8,67.0,'High'
'COM_JDMNY','ENG_8WGKE','MEM_UPHLI',6,34.22,77,14,32.4,'Medium'
'COM_NGRXZ','ENG_BAA52','MEM_O3P7T',39,1622.21,12,39,61.7,'High'
'COM_YXPP3','ENG_DLQQ2','MEM_UI8RD',19,1306.87,47,25,77.1,'High'
'COM_6E0S9','ENG_2OV36','MEM_6WQ7D',19,463.22,67,35,65.4,'Medium'
'COM_2WIKI','ENG_PCH13','MEM_29SL4',1,985.02,86,26,56.4,'Low'
'COM_ATGTQ','ENG_M1072','MEM_GP41P',36,535.49,7,16,80.6,'High'
'COM_0TUD7','ENG_7YP72','MEM_V7DWZ',30,1628.58,30,17,55.3,'Medium'
'COM_5MRXW','ENG_JARZV','MEM_RDGON',16,1634.61,96,8,2.8,'Low'
'COM_UX1F2','ENG_3SOO7','MEM_D237I',10,281.80,8,29,44.1,'Medium'
'COM_YQ7H0','ENG_5ISKG','MEM_RUOGB',7,793.98,36,9,69.4,'Medium'
'COM_LD86H','ENG_YA794','MEM_8O7XU',42,1595.08,43,0,96.4,'Low'
'COM_M82VT','ENG_LL7NR','MEM_24D6A',0,36.31,24,11,60.0,'High'
'COM_ZAI91','ENG_835NU','MEM_JOHW4',33,807.74,59,45,53.7,'Low'
'COM_H447G','ENG_IGJ6X','MEM_30Z3P',13,623.40,42,15,94.2,'Low'
'COM_56TQX','ENG_K6FED','MEM_J14C6',32,868.36,45,46,22.9,'Low'
'COM_GQJS8','ENG_H5S60','MEM_90EG3',48,973.62,17,21,92.4,'Low'
'COM_S2XUC','ENG_KSB5C','MEM_DU3P8',17,1959.25,98,18,47.3,'High'
'COM_4UM2X','ENG_TSRF5','MEM_74CL4',16,462.69,6,39,12.9,'Low'
'COM_UT193','ENG_ECMDM','MEM_17DEF',36,131.93,35,26,95.9,'High'
'COM_X0ANR','ENG_VBBYI','MEM_CVUD5',38,1746.57,59,8,44.4,'Low'
'COM_Y0LHR','ENG_9RY7E','MEM_YTQ34',11,686.51,34,31,7.6,'Medium'
'COM_YLBXW','ENG_1JIAK','MEM_1ROPQ',10,803.62,90,30,52.1,'Medium'
'COM_AXCPE','ENG_1QJ9Y','MEM_RUL7W',7,1433.23,93,24,43.5,'Low'
'COM_3MEX5','ENG_DKJJH','MEM_YIM3O',10,310.98,46,2,43.8,'High'
'COM_M7VDE','ENG_LG0AW','MEM_T29WK',4,783.27,31,50,81.6,'Low'
'COM_CHLYO','ENG_ISN29','MEM_B3ZTI',5,1944.49,98,23,88.7,'Medium'
'COM_IATXI','ENG_RXOVU','MEM_ZL5A8',10,672.75,61,37,97.5,'High'
'COM_J73V2','ENG_Q2XCO','MEM_T3KBC',6,1203.32,75,30,26.4,'High'
'COM_RUMI6','ENG_ZLWGP','MEM_47YBG',30,237.23,99,35,40.1,'Low'
'COM_VYE6L','ENG_FGHRQ','MEM_CDBGD',29,1844.09,54,22,23.8,'Medium'
'COM_QMSCP','ENG_3KL4M','MEM_3AB5I',22,1170.37,12,17,29.3,'Low'
'COM_ZT9KU','ENG_N2Z5Y','MEM_W6QPF',47,1199.83,100,39,45.0,'Low'
'COM_C2WWT','ENG_GATOH','MEM_CTQXY',20,1236.36,47,17,81.4,'Medium'
'COM_GTVY1','ENG_OBPVE','MEM_1KYDH',6,1402.68,91,21,36.1,'High'
'COM_GLAUK','ENG_PJA33','MEM_VHUDU',3,1958.36,10,22,19.9,'Medium'
'COM_VJO0I','ENG_YB21Y','MEM_DMZK0',45,591.10,53,12,4.6,'Low'
'COM_K467M','ENG_CJAHO','MEM_B08Z3',34,1258.03,18,8,7.8,'High'
'COM_752ZC','ENG_IXUQS','MEM_PPL7R',12,733.40,21,36,6.9,'Low'
'COM_9T2L1','ENG_GWJUB','MEM_2N2IK',45,316.24,1,13,83.8,'Low'
'COM_R65IK','ENG_STYGR','MEM_FS4DI',46,910.94,25,3,77.2,'Low'
'COM_OG5R2','ENG_F3C6G','MEM_WGTVJ',15,478.22,41,3,61.1,'High'
'COM_9KR1M','ENG_W96R9','MEM_A852N',18,483.76,63,2,94.3,'Medium'
'COM_IQX4X','ENG_ECE5A','MEM_15KIG',0,347.79,98,2,16.9,'High'
'COM_7XXXJ','ENG_MXKZP','MEM_MM8UY',47,50.10,48,34,51.4,'Medium'
'COM_9FNDY','ENG_EMVS5','MEM_HSTO3',16,197.10,20,21,92.1,'High'
'COM_OW4XP','ENG_FQNTY','MEM_YKYOD',37,653.40,17,0,1.9,'Low'
'COM_3OECI','ENG_LSTF3','MEM_OH1X6',50,428.85,80,34,18.6,'Low'
'COM_CWADF','ENG_R9QIQ','MEM_6G0O7',30,1883.11,53,9,92.9,'Medium'
'COM_58JTM','ENG_5C0BF','MEM_3QV51',48,862.47,49,30,89.8,'High'
'COM_SPMYK','ENG_CCE65','MEM_413SU',27,1028.87,47,14,17.2,'Medium'
'COM_PX5PP','ENG_3BGRQ','MEM_CZCSE',16,820.07,31,16,65.4,'Low'
'COM_TR8AO','ENG_BJEML','MEM_DUPQA',19,1520.61,18,40,1.8,'Medium'
'COM_1KBCR','ENG_BQOXW','MEM_6YHNU',16,291.60,32,23,9.6,'Medium'
'COM_ANRIH','ENG_3I484','MEM_HXNW4',37,1086.87,43,12,52.2,'Low'
'COM_IS2LB','ENG_LJEEU','MEM_L2JOZ',18,1300.26,75,50,58.3,'Low'
'COM_5RX04','ENG_IALPW','MEM_U5B67',41,351.78,82,31,35.7,'High'
'COM_BLQ8R','ENG_GLZ67','MEM_EFAX9',43,1009.12,84,10,16.3,'Low'
'COM_6Z0SZ','ENG_JYIYL','MEM_JRI5M',7,61.26,97,38,8.8,'Low'
'COM_QJ9XS','ENG_OZZY4','MEM_ATFQ8',20,1580.59,95,1,76.7,'High'
'COM_7NOQH','ENG_851LT','MEM_WJMT6',33,1819.61,37,0,31.8,'Low'
'COM_JJLDR','ENG_TLSBB','MEM_2NRF4',13,1026.58,89,28,14.7,'Medium'
'COM_DUGA3','ENG_BZMQX','MEM_S50RV',2,1527.64,6,8,2.2,'High'
'COM_9NL3Z','ENG_2CCIM','MEM_RYVEH',36,1232.84,37,3,43.2,'High'
'COM_54D9G','ENG_MTOB2','MEM_NKXGO',20,1278.81,60,1,99.9,'Low'
'COM_22DLY','ENG_6K3V3','MEM_24SYG',12,489.00,61,11,36.8,'Low'
