'RET_E3QS7','ENG_IPE6S','LOY_YX9RB','Medium',5,6,94722,6,46,127
'RET_RMXJY','ENG_RKAK8','LOY_2ZJ8X','Medium',1,3,81621,6,6,883
'RET_L8VJ0','ENG_8AZVU','LOY_ZR0N6','Medium',2,4,75762,10,12,746
'RET_9STVE','ENG_7PU7Z','LOY_WG573','Medium',3,10,3298,3,47,530
'RET_DHOSC','ENG_PDC4V','LOY_LRLA8','High',3,18,54192,3,19,713
'RET_OSW4R','ENG_KP1KL','LOY_W866P','High',0,4,6116,7,10,412
'RET_1Q7B4','ENG_6W0P5','LOY_4ZL9R','Medium',1,5,61724,10,6,399
'RET_HPXLM','ENG_HDB2G','LOY_JB0OT','High',1,15,84532,1,17,203
'RET_MWGPA','ENG_11QZ8','LOY_0X66N','Low',5,20,80857,10,13,100
'RET_YTCK0','ENG_R1OV7','LOY_Z6AK3','Low',0,20,75537,6,13,370
'RET_P4BQM','ENG_N0ZA2','LOY_HK0N6','High',4,20,75884,3,38,111
'RET_J6NX3','ENG_YDRUI','LOY_454R0','Low',2,18,44643,0,25,146
'RET_S6L0S','ENG_Z9ENC','LOY_HEOQ7','Low',2,4,48456,3,7,484
'RET_G8L3J','ENG_KHH4Q','LOY_8A5N1','Medium',0,4,67605,8,37,809
'RET_GT4UN','ENG_3BNQM','LOY_2PT1Y','Medium',4,18,51097,1,45,473
'RET_HPU47','ENG_W6PKL','LOY_A62JK','Low',0,12,78596,4,34,101
'RET_BN3AG','ENG_SVUKS','LOY_NPXPK','High',1,10,5784,5,13,708
'RET_BDJTS','ENG_26640','LOY_1S2EC','High',1,4,37717,6,39,369
'RET_A8Q8Y','ENG_TR3UZ','LOY_KPUYU','High',5,9,20493,9,20,455
'RET_PLQV1','ENG_UXYXA','LOY_T95O0','Medium',5,13,28043,4,50,893
'RET_44740','ENG_99I85','LOY_EMLTP','Low',1,7,22969,0,4,411
'RET_1RH79','ENG_KHGBN','LOY_1ZD7I','High',3,4,16020,10,11,104
'RET_4IQG4','ENG_F2I0S','LOY_UHR63','Medium',2,12,96742,6,48,414
'RET_MR9BL','ENG_TQDSF','LOY_7P2UC','Low',1,12,1394,10,27,29
'RET_C7VD3','ENG_19437','LOY_HL0TB','High',0,4,42273,1,25,680
'RET_4949W','ENG_1HWCK','LOY_88V5K','Low',0,18,4757,7,32,460
'RET_8ZAJK','ENG_ISWKJ','LOY_BU5T2','Medium',4,11,97066,6,18,904
'RET_UZ9P0','ENG_GA5LN','LOY_HC7DW','Medium',0,9,99189,3,40,831
'RET_NPL8A','ENG_Z2FGK','LOY_9RFNX','Low',4,2,31989,2,32,831
'RET_G2LTP','ENG_3BBGK','LOY_8VPJ5','High',0,4,48745,8,17,758
'RET_8BRW2','ENG_LNB97','LOY_ZVF73','Medium',1,15,34773,5,47,903
'RET_ORD1B','ENG_Q1A71','LOY_AQI8M','Medium',1,4,30048,1,1,891
'RET_O8IFC','ENG_QZLYW','LOY_OSRXP','Medium',5,18,96986,6,42,901
'RET_7JGB9','ENG_CLPM7','LOY_3233X','High',3,1,88701,1,41,564
'RET_3F59O','ENG_E2COO','LOY_MOZK4','High',1,1,7679,8,19,92
'RET_CRTY3','ENG_DT2MT','LOY_K183I','Low',2,8,22122,6,37,614
'RET_WW9IX','ENG_1O0N1','LOY_74DLP','Medium',3,1,51076,7,40,397
'RET_2VP8M','ENG_4SM9Q','LOY_L7020','Medium',2,13,2522,3,48,268
'RET_HQ0TK','ENG_QJC86','LOY_77PKQ','High',3,12,71957,6,43,749
'RET_THBR5','ENG_GV4ZL','LOY_76U00','Low',0,3,33747,4,36,657
'RET_X1ZG5','ENG_J851Y','LOY_EOPGR','Medium',5,3,28903,10,23,728
'RET_XZEBF','ENG_49Z9M','LOY_PWD5U','Low',0,6,38854,9,38,947
'RET_JOTI5','ENG_JNJ2K','LOY_90K3T','Low',2,20,72147,6,34,160
'RET_B68HW','ENG_TOZ5F','LOY_VPTU6','Medium',4,10,6630,7,14,437
'RET_1AXJH','ENG_9RX4K','LOY_OPVNB','Medium',2,0,34907,0,23,523
'RET_HRLRA','ENG_N0Z1Z','LOY_ZGRET','Medium',3,18,35824,9,23,290
'RET_14FFH','ENG_YITMS','LOY_B15RA','Low',0,15,43322,0,13,301
'RET_TZ1H7','ENG_NCBFH','LOY_MA8K1','Medium',2,2,20330,7,33,341
'RET_UCF5D','ENG_WUF3S','LOY_QNZ6X','Medium',3,0,85881,6,9,219
'RET_9I8V9','ENG_01WKR','LOY_Q8C6E','Medium',4,8,84691,8,20,917
'RET_IB7EL','ENG_L7ZMN','LOY_MERVF','Medium',3,7,52264,4,24,570
'RET_Q6255','ENG_VZBJI','LOY_UWK6Y','Low',1,3,4404,7,26,262
'RET_2JKF4','ENG_ECJLN','LOY_20J2U','Low',3,8,98055,1,29,484
'RET_T0742','ENG_LJAJY','LOY_4F8UN','Low',4,7,54275,5,44,501
'RET_YVA2T','ENG_A4K0X','LOY_H1RAQ','High',1,12,21950,3,31,240
'RET_WE2BQ','ENG_4M716','LOY_VRXWN','High',3,7,2088,10,45,743
'RET_1FJHQ','ENG_IZ83O','LOY_UK2LM','Medium',2,17,82064,3,48,809
'RET_ZD71R','ENG_390V5','LOY_IZH1M','Low',3,17,34740,2,46,990
'RET_72RV2','ENG_JE5XL','LOY_J7HZ1','High',4,19,69461,0,35,634
'RET_1FAAD','ENG_X2YNA','LOY_MNOCD','Low',4,4,45508,3,35,520
'RET_0RNCV','ENG_8F4O0','LOY_0ADJB','High',3,3,97123,3,7,438
'RET_XOQMP','ENG_907VP','LOY_3VFM5','Medium',1,2,30686,0,24,682
'RET_RLI51','ENG_9AVAI','LOY_PC5K2','High',1,4,97185,5,28,205
'RET_J676Z','ENG_MRYSO','LOY_XV1M6','Medium',2,10,30793,8,50,979
'RET_4K6K0','ENG_4WRYE','LOY_JQSAN','Low',5,7,29802,5,10,412
'RET_0XCDO','ENG_QNKIF','LOY_9B43M','High',1,7,14373,4,14,571
'RET_JQTL4','ENG_G55U2','LOY_VYD8L','Low',1,11,47813,3,29,84
'RET_7D5TP','ENG_4T5GE','LOY_7SPIL','Medium',5,2,57248,2,46,171
'RET_EI17Z','ENG_EG93D','LOY_ZT5M9','High',2,5,93245,4,39,971
'RET_A4XFJ','ENG_1ZAB1','LOY_YOGO2','Medium',3,18,65262,10,36,33
'RET_UZ98Q','ENG_1U6R3','LOY_LL9DQ','Low',5,11,89732,7,32,187
'RET_JXNZ6','ENG_YB2FG','LOY_Z7DY7','High',4,7,8703,3,24,731
'RET_NSOOA','ENG_A8VTB','LOY_RFBJW','Low',5,5,46717,7,49,136
'RET_KHFF7','ENG_09Q6H','LOY_XY2RZ','High',0,19,83035,9,27,991
'RET_4HYZC','ENG_F7DFE','LOY_RKA6V','High',2,7,74789,0,18,543
'RET_G0CH1','ENG_QIJYV','LOY_7BL4V','Low',1,1,28936,8,45,835
'RET_1ELVJ','ENG_502CR','LOY_I4RGJ','Medium',0,15,43076,4,47,251
'RET_V5YCK','ENG_H1GLL','LOY_N2G5X','Medium',4,16,34794,3,19,591
'RET_MRN0I','ENG_RPU47','LOY_1RANB','High',0,1,56648,9,24,395
'RET_0KZAP','ENG_A5QBW','LOY_UZFLH','Low',0,13,45304,5,26,822
'RET_N5K20','ENG_3FJBC','LOY_IFRIK','High',0,3,48928,8,0,15
'RET_US8HE','ENG_U0D07','LOY_AZULR','High',1,9,54962,0,34,594
'RET_QSPH9','ENG_R36IK','LOY_HEFRF','Low',4,17,54431,7,48,828
'RET_LKA9H','ENG_SGNR6','LOY_G0971','High',0,12,39937,2,43,265
'RET_2XKC1','ENG_HTDTZ','LOY_ZF9C8','High',5,8,19914,6,39,757
'RET_AZBI6','ENG_I1CRX','LOY_RAYBA','High',0,19,85818,2,4,244
'RET_UJWBW','ENG_KB9I9','LOY_1ER71','Low',1,3,16667,8,38,532
'RET_A92W0','ENG_JE8LD','LOY_9GMSH','High',3,7,46462,1,4,526
'RET_SE95V','ENG_5OFO6','LOY_34GGL','High',2,19,32167,8,20,972
'RET_SX107','ENG_7UALI','LOY_RYIBN','High',3,3,78264,7,27,616
'RET_AX2UX','ENG_1G05M','LOY_A2MBB','Medium',2,12,73767,8,19,573
'RET_PPYVS','ENG_UH4P7','LOY_E1WB8','High',1,17,78562,4,11,637
'RET_5AVQP','ENG_JCSM9','LOY_K15EI','Medium',3,2,41221,0,7,958
'RET_G2NBO','ENG_SE4DL','LOY_DTFPR','Low',3,15,67332,4,34,934
'RET_2K62Y','ENG_4VKZQ','LOY_326KY','Medium',3,18,92771,9,5,116
'RET_G9OO2','ENG_DVL6H','LOY_5933J','Low',3,15,91907,5,41,89
'RET_MMCWH','ENG_5ZUDH','LOY_X375D','High',1,14,52102,2,40,670
'RET_007QY','ENG_D0NUN','LOY_50A9C','Low',4,16,32055,0,38,265
'RET_6OX7M','ENG_K74O4','LOY_CL1ZZ','High',4,3,15695,1,29,576
'RET_GJDIX','ENG_3S77D','LOY_RBGXJ','Medium',0,11,51221,7,24,210
'RET_DRYN4','ENG_HIFIS','LOY_FQCIJ','High',4,16,66172,10,14,322
'RET_5O76L','ENG_VGHH1','LOY_G5WZ0','Low',4,5,20687,1,26,454
'RET_TCRA9','ENG_AZZP5','LOY_V1EKQ','High',1,20,12896,2,32,932
'RET_1BOXX','ENG_5PN6S','LOY_HTO9Q','Medium',5,11,25700,1,18,303
'RET_LN5HJ','ENG_AXG81','LOY_FVADJ','Medium',3,7,30561,8,46,550
'RET_CN0MJ','ENG_6X2VU','LOY_0KQUQ','Medium',4,17,27873,0,1,692
'RET_WW1DV','ENG_BJ1ZD','LOY_PDZFY','Medium',5,16,75716,1,14,380
'RET_LMX8P','ENG_C3OCE','LOY_FXYQV','Medium',3,12,48901,2,21,377
'RET_FJCFB','ENG_NST3I','LOY_MWU79','Low',3,10,66170,1,26,346
'RET_3AGF1','ENG_S0N8T','LOY_D2A5H','Low',0,20,18664,8,37,982
'RET_82KQN','ENG_O8HKX','LOY_5YYEN','High',5,3,6847,3,17,455
'RET_D08J6','ENG_QD9U1','LOY_W7YKN','Medium',4,15,27407,4,17,300
'RET_QZI7U','ENG_ZFWHK','LOY_Z7N1V','Medium',1,12,38964,8,31,696
'RET_XTA4J','ENG_CHTFJ','LOY_WMBRF','High',2,1,14063,8,6,451
'RET_XMCBN','ENG_OZFJI','LOY_DF0XU','Medium',3,6,69977,8,17,146
'RET_W1PJT','ENG_7IH1G','LOY_WULIZ','High',1,20,9104,7,22,141
'RET_GJYRW','ENG_FJIGM','LOY_ZVR85','Low',2,19,14749,9,23,991
'RET_4NZ44','ENG_JV01B','LOY_UDOJQ','Low',0,8,51632,10,29,704
'RET_WVPF2','ENG_NRSFU','LOY_X3JPE','Low',4,2,53167,1,46,137
'RET_P7QPY','ENG_IXXHV','LOY_FJLUF','High',4,11,76273,9,2,325
'RET_943XN','ENG_MUK03','LOY_GXVKX','Medium',5,11,1127,4,8,718
'RET_01YYM','ENG_MIHZJ','LOY_0P4YR','High',5,14,46675,10,2,417
'RET_QUVCG','ENG_YPXT8','LOY_F6V5Z','Medium',0,6,35591,0,6,852
'RET_H48ZQ','ENG_SGCMZ','LOY_AFA8X','Low',3,20,80870,10,37,106
'RET_WEDFP','ENG_AQ3X3','LOY_B1Q1L','High',3,2,64673,10,37,769
'RET_FPFNF','ENG_D410N','LOY_LGNOU','Medium',3,2,75681,1,10,77
'RET_L904N','ENG_WYX2Q','LOY_K0WWS','Low',0,9,70349,1,41,842
'RET_MWQ5C','ENG_FYJ9T','LOY_6P93T','High',3,2,1432,10,1,220
'RET_E6IE8','ENG_ZZMSS','LOY_OOLBA','Low',3,15,2720,6,5,132
'RET_YRZJY','ENG_TB2V8','LOY_2ETGF','Low',4,18,39254,6,22,727
'RET_5BFOP','ENG_D6S9H','LOY_NY6O0','Low',1,2,46525,8,30,125
'RET_U3D6T','ENG_3Z0N7','LOY_OVZMN','Medium',2,1,75809,8,44,282
'RET_XFXLA','ENG_58M5M','LOY_AVUVG','Medium',5,8,34828,9,23,480
'RET_XGIDK','ENG_BZ3P1','LOY_R9ANJ','Medium',1,8,77969,8,4,525
'RET_RT21K','ENG_3XNAU','LOY_LS41S','High',0,4,34568,5,41,609
'RET_WEBAH','ENG_GWA3K','LOY_A9H00','High',3,18,24570,1,7,599
'RET_RIPDS','ENG_6YD3K','LOY_HT7UN','Low',2,5,57057,10,40,67
'RET_LEVDW','ENG_6MXW4','LOY_BB0OB','High',2,17,49406,2,9,26
'RET_9ZKL3','ENG_ESZ1N','LOY_C6ZDH','Low',4,19,88795,10,33,836
'RET_XT8UJ','ENG_9PK55','LOY_CXPQO','High',5,18,38904,9,49,829
'RET_2IDYE','ENG_FYSK0','LOY_M5I9R','Medium',0,10,28879,6,45,760
'RET_TPTI0','ENG_LBISU','LOY_XXRXX','Medium',5,0,42905,6,16,847
'RET_PGHW1','ENG_18TL6','LOY_EBFFG','Low',3,16,51532,8,13,372
'RET_TWNDX','ENG_DWPH6','LOY_4MLEI','Low',0,2,42040,5,8,707
'RET_SDOO5','ENG_VQBF5','LOY_NEIHP','High',3,15,44797,8,35,994
'RET_ZFXJH','ENG_9U50Q','LOY_91J9J','Medium',3,9,75367,4,19,253
'RET_I114K','ENG_LW7TP','LOY_WE1QP','Low',0,19,82469,3,4,793
'RET_PQ5HX','ENG_0G5LW','LOY_MN5S3','High',0,14,45422,8,26,124
'RET_WDNIM','ENG_19EUA','LOY_O0I58','Low',2,3,89811,4,18,282
'RET_1X4HN','ENG_894WR','LOY_8C292','High',5,16,19243,5,39,282
'RET_K1OZL','ENG_T1CHR','LOY_9LKEO','Medium',3,16,93357,7,27,803
'RET_Q8LL8','ENG_SOG49','LOY_DUYZY','High',5,15,90112,2,5,474
'RET_4JJ49','ENG_D9BWO','LOY_MNXI4','Low',1,5,68789,3,25,322
'RET_K1N1G','ENG_JUB5F','LOY_O6QJY','Low',3,17,98670,10,7,918
'RET_KFQLW','ENG_4JNV8','LOY_RIXYK','High',4,1,25500,9,25,276
'RET_YKLI1','ENG_RLBQF','LOY_2Y5AQ','Low',1,11,34254,6,22,278
'RET_I3I5L','ENG_O2BT2','LOY_PB3HB','High',1,0,75644,1,22,496
'RET_U6H9C','ENG_HNQZS','LOY_ZXK08','High',1,2,86664,8,7,36
'RET_BU6G2','ENG_I61WB','LOY_FRVXO','High',5,10,18084,6,18,238
'RET_041AX','ENG_FTS42','LOY_LOJHO','Low',1,13,79976,8,21,35
'RET_RPK36','ENG_3YQGY','LOY_39U5P','Low',2,16,64984,9,8,329
'RET_1ZDZL','ENG_ZW9FY','LOY_AXNFE','Medium',0,4,27157,4,35,327
'RET_CAT1K','ENG_F6D3F','LOY_Y5ZDM','Low',3,4,96858,4,45,367
'RET_LM3Q3','ENG_WJ72Q','LOY_CWGD6','Medium',2,15,65749,3,49,510
'RET_CJ2OS','ENG_QM7HS','LOY_M2A59','Low',0,17,58598,1,25,25
'RET_DV57G','ENG_MWTHI','LOY_UEFEN','Low',3,16,80855,3,15,843
'RET_JKMSV','ENG_VXWJZ','LOY_FKQDZ','High',2,0,27927,0,20,673
'RET_0HI80','ENG_ES1VQ','LOY_JJOU3','Medium',3,4,46832,7,10,783
'RET_OVKU0','ENG_RNCBC','LOY_V4EXN','Low',1,2,9097,9,40,878
'RET_RMUEW','ENG_Z22ET','LOY_7I3Y3','Medium',3,5,21567,2,37,853
'RET_2JW8Q','ENG_AY6BN','LOY_Q4F1D','Medium',5,2,17235,3,8,328
'RET_NYZQX','ENG_W2E55','LOY_D6KTY','Low',3,18,43982,8,44,167
'RET_GYDKS','ENG_ZY3P3','LOY_4RUVO','Medium',1,11,5722,1,35,711
'RET_KE8DG','ENG_B4HJH','LOY_WIMJY','Low',4,1,44197,4,0,618
'RET_Z71QL','ENG_CU9GR','LOY_VVWC8','Medium',4,20,4769,9,27,430
'RET_13AMJ','ENG_AGPJM','LOY_GNWWS','High',2,2,44196,6,2,9
'RET_JCB2M','ENG_QBXAB','LOY_Y7JQJ','Medium',4,5,20704,8,11,904
'RET_REHO6','ENG_8KEDF','LOY_SP2D5','Low',4,5,63800,6,15,533
'RET_XGVHD','ENG_ZLM5Z','LOY_O6WYN','Medium',5,7,25376,1,29,777
'RET_762RP','ENG_ZK3VW','LOY_CT76V','Medium',1,0,20605,9,8,873
'RET_X2FA4','ENG_BDVME','LOY_VARZI','High',5,5,45499,2,7,233
'RET_X5AML','ENG_EKBGX','LOY_UMG36','Medium',1,19,96459,1,27,110
'RET_XM99X','ENG_XBN5K','LOY_1C0VU','Low',0,7,14746,1,21,263
'RET_NFYC1','ENG_ILU5A','LOY_K6H3S','High',4,6,4906,7,16,148
'RET_6TZZ9','ENG_S5OIG','LOY_6YJJO','High',3,16,96496,8,18,530
'RET_H0LM7','ENG_5AFW7','LOY_0F9UU','Low',2,18,89752,6,45,310
'RET_Q51ED','ENG_0K2B3','LOY_OCXEK','Medium',1,9,36391,8,15,162
'RET_ICPE6','ENG_J2K1B','LOY_L9J1S','High',0,18,63810,9,1,516
'RET_2DI2I','ENG_0I2TL','LOY_ODMPC','Low',5,14,62441,2,18,9
'RET_E3UJP','ENG_ZHQ4V','LOY_Y3A7P','Medium',3,2,10771,6,5,998
'RET_RTJ3J','ENG_Q5VZI','LOY_ISR4D','High',1,6,14099,8,35,696
'RET_R713A','ENG_0LBZU','LOY_56GUP','Low',4,17,40568,1,2,150
'RET_QNEES','ENG_836SR','LOY_39WFX','Low',0,15,9521,5,34,547
'RET_VKXTX','ENG_VUVX3','LOY_4VFMA','Medium',1,10,43223,5,2,748
'RET_J4QW3','ENG_EBIQM','LOY_4C0BF','Low',4,8,48360,1,44,199
'RET_FL1K7','ENG_X8P75','LOY_BNZ0L','High',0,8,33391,10,29,173
'RET_AR7QH','ENG_BLM3J','LOY_3WXV2','Medium',2,13,9486,6,11,516
'RET_T5DHG','ENG_8WGKE','LOY_FGTI5','High',5,13,49037,10,1,495
'RET_OC0E5','ENG_BAA52','LOY_FX9KX','Low',4,7,21773,10,44,630
'RET_YTXZL','ENG_DLQQ2','LOY_JEMGQ','High',0,17,94602,3,8,431
'RET_GH14P','ENG_2OV36','LOY_T8G3H','Medium',3,2,95720,1,43,817
'RET_3BUSB','ENG_PCH13','LOY_HJW60','Medium',2,9,95237,3,42,322
'RET_1IZHT','ENG_M1072','LOY_6H5K7','Medium',4,19,60644,10,48,695
'RET_86W2M','ENG_7YP72','LOY_B807B','Medium',2,9,65289,4,39,481
'RET_E2TFB','ENG_JARZV','LOY_H3KPM','High',1,12,12849,4,16,481
'RET_7LRCX','ENG_3SOO7','LOY_0C1ZZ','High',5,14,81961,0,42,356
'RET_NCLKF','ENG_5ISKG','LOY_ELAAG','Low',0,12,67499,6,40,422
'RET_KKX96','ENG_YA794','LOY_CUX83','Low',2,14,27477,8,7,762
'RET_455VX','ENG_LL7NR','LOY_94EV4','High',0,2,94830,0,18,9
'RET_LZZB4','ENG_835NU','LOY_X9PJX','Low',4,11,54091,9,33,25
'RET_K4EG2','ENG_IGJ6X','LOY_37OZH','High',2,3,69303,6,24,530
'RET_1LE37','ENG_K6FED','LOY_EENNY','Medium',5,15,7969,7,3,781
'RET_LN5M4','ENG_H5S60','LOY_KTZ82','High',1,20,2045,8,5,639
'RET_B1O7U','ENG_KSB5C','LOY_YDHP3','Medium',5,17,34626,2,48,405
'RET_7O4LF','ENG_TSRF5','LOY_G5TG3','Low',5,12,42993,9,14,905
'RET_UOIGP','ENG_ECMDM','LOY_U34SF','High',0,15,36465,2,39,436
'RET_TXPYC','ENG_VBBYI','LOY_I11JC','Medium',2,9,75436,6,38,300
'RET_92H5P','ENG_9RY7E','LOY_ZK3V0','High',4,18,47169,4,33,131
'RET_2E73I','ENG_1JIAK','LOY_K5C61','Medium',3,9,61971,7,41,190
'RET_S8FQR','ENG_1QJ9Y','LOY_ZW1W4','High',0,4,83159,2,38,857
'RET_R77XW','ENG_DKJJH','LOY_WOC6S','High',1,8,94605,1,12,644
'RET_DP4HA','ENG_LG0AW','LOY_YQ4FO','Low',2,5,94458,3,4,483
'RET_8EOO7','ENG_ISN29','LOY_UP996','Medium',1,10,74299,8,6,209
'RET_VGSY7','ENG_RXOVU','LOY_TUWYL','Medium',4,8,21051,3,46,978
'RET_PE3XW','ENG_Q2XCO','LOY_XCCFR','Medium',3,4,48777,3,42,443
'RET_HWLGH','ENG_ZLWGP','LOY_X3QED','Medium',4,10,33643,5,31,428
'RET_JM2YX','ENG_FGHRQ','LOY_Y049B','High',5,6,58204,3,45,620
'RET_0S8CK','ENG_3KL4M','LOY_FOVD2','High',5,19,78133,3,9,724
'RET_DDKR4','ENG_N2Z5Y','LOY_KAR7F','Low',0,1,77210,1,27,759
'RET_1JXV0','ENG_GATOH','LOY_WHANK','Medium',5,16,86266,1,18,690
'RET_EUDH1','ENG_OBPVE','LOY_UG67B','Low',0,9,96058,8,33,630
'RET_WU72U','ENG_PJA33','LOY_K4KYE','Low',4,11,6090,1,22,748
'RET_LXRAP','ENG_YB21Y','LOY_F7D38','Medium',0,14,65262,6,45,601
'RET_1TZUH','ENG_CJAHO','LOY_PQTB0','Medium',1,2,32700,10,20,376
'RET_T7N3I','ENG_IXUQS','LOY_QA11X','Low',2,20,43520,5,29,768
'RET_G51EG','ENG_GWJUB','LOY_73IEE','Medium',3,4,66504,1,1,159
'RET_10E4H','ENG_STYGR','LOY_QSGAC','Medium',1,12,36381,2,33,98
'RET_ZC4JB','ENG_F3C6G','LOY_INMLO','High',1,19,86936,2,2,191
'RET_9PB8G','ENG_W96R9','LOY_N913D','Low',1,0,6076,0,11,757
'RET_O9S9C','ENG_ECE5A','LOY_CVNOC','Medium',5,7,44420,1,31,310
'RET_QSIOR','ENG_MXKZP','LOY_NDH4O','High',3,10,42038,7,44,650
'RET_BBUNK','ENG_EMVS5','LOY_2YK72','Low',4,13,24907,6,26,853
'RET_IHBVC','ENG_FQNTY','LOY_QQ6O4','Medium',1,0,58329,4,23,242
'RET_BJ5UJ','ENG_LSTF3','LOY_NLFVY','High',5,19,50041,9,35,917
'RET_MVOC7','ENG_R9QIQ','LOY_JGKDM','Medium',0,5,28731,2,21,273
'RET_KIW3I','ENG_5C0BF','LOY_C5CP2','High',4,6,60285,5,47,299
'RET_AK38S','ENG_CCE65','LOY_D3FKY','Low',1,9,84177,9,50,269
'RET_PCF19','ENG_3BGRQ','LOY_0J7E0','Medium',3,13,31416,9,40,800
'RET_YHJ5L','ENG_BJEML','LOY_XJ07A','High',4,3,66726,2,17,643
'RET_2XGEY','ENG_BQOXW','LOY_V9145','High',2,11,33177,5,16,388
'RET_7L5KN','ENG_3I484','LOY_JX35U','High',3,16,58910,8,41,215
'RET_5TK26','ENG_LJEEU','LOY_R4R45','Low',4,7,81555,8,9,933
'RET_7S45V','ENG_IALPW','LOY_KO4CO','High',5,6,21415,6,6,564
'RET_Y88YD','ENG_GLZ67','LOY_V70V9','High',3,17,49474,2,13,891
'RET_44FKF','ENG_JYIYL','LOY_M5G1H','Medium',1,5,20599,4,38,885
'RET_TKDQP','ENG_OZZY4','LOY_L9233','Low',4,20,80868,4,50,728
'RET_8L74A','ENG_851LT','LOY_7YNK6','High',2,20,64257,8,21,116
'RET_ARK29','ENG_TLSBB','LOY_1QHM0','High',0,12,23648,9,44,233
'RET_ZZ8I0','ENG_BZMQX','LOY_OR5AN','High',5,18,69753,10,40,873
'RET_RQ887','ENG_2CCIM','LOY_TZ28Y','Low',0,9,5531,3,38,557
'RET_4QX07','ENG_MTOB2','LOY_6M3T0','Low',5,13,52487,4,4,208
'RET_5UNOF','ENG_6K3V3','LOY_00YAF','High',5,8,45818,5,13,714
'RET_RFGFI','ENG_49IFZ','LOY_ELC7L','Medium',4,19,30131,5,2,161
'RET_QCZ7K','ENG_8SYOL','LOY_AQ1H7','High',0,19,46118,1,14,310
'RET_TVU5I','ENG_AXPJ2','LOY_TBEDF','High',0,14,53674,7,3,571
'RET_D4ZQT','ENG_DJBN7','LOY_1VJL2','Low',2,20,28394,5,34,75
'RET_BHSIA','ENG_89YES','LOY_QTJO0','High',1,18,81687,5,48,485
'RET_ORN6C','ENG_DARX2','LOY_OZGUT','High',1,9,55590,1,16,471
'RET_FXSJR','ENG_MRG3P','LOY_GW7MY','High',1,7,32247,7,49,183
'RET_H8VZX','ENG_2P2IH','LOY_68O9H','Low',4,16,56987,4,23,981
'RET_XVDW2','ENG_2ST2T','LOY_YP7JF','Medium',0,5,80266,0,3,272
'RET_UZTCX','ENG_O7HYH','LOY_IM5DI','Medium',4,3,28861,6,5,444
'RET_Q1UOC','ENG_ZKNRR','LOY_06KHB','Low',0,9,8432,1,29,159
'RET_R58TR','ENG_QQM94','LOY_TMQNL','Medium',5,6,25813,9,48,696
'RET_AUINT','ENG_HNRTC','LOY_ABF7Q','Low',1,10,258,4,29,642
'RET_4CGNI','ENG_0BQRJ','LOY_21GXZ','Medium',5,4,77371,1,49,691
'RET_2UDB6','ENG_9ENLA','LOY_313MQ','High',4,7,92034,6,47,668
'RET_MTWVB','ENG_QANNG','LOY_1KUOY','Low',3,8,2338,4,0,442
'RET_72PQ2','ENG_TABHX','LOY_W40Z8','High',3,3,19790,4,4,318
'RET_I73CG','ENG_OXPR2','LOY_71Y3A','High',4,18,30884,10,8,127
'RET_SENZI','ENG_DR3EC','LOY_RNFUC','Low',5,11,38917,3,27,792
'RET_YFPOV','ENG_KJN0H','LOY_50FBD','Low',4,8,90880,7,44,317
'RET_B85Q9','ENG_7BUG7','LOY_JWKFU','High',1,1,40629,3,30,686
'RET_WKZZ6','ENG_E3YJY','LOY_XH7TX','Medium',3,14,64169,0,38,319
'RET_FP6Z1','ENG_7EG90','LOY_CNP44','Medium',4,3,88066,4,18,676
'RET_WM91S','ENG_U1CYK','LOY_TL0K4','Low',5,18,83414,1,20,918
'RET_LFHGX','ENG_CE0BS','LOY_C2Y0U','Low',0,9,63458,1,42,405
'RET_I7NIJ','ENG_N0P3U','LOY_FM9SE','Low',3,8,70713,10,6,7
'RET_HRI2E','ENG_63WE7','LOY_JEQHS','Low',4,13,34772,10,13,538
'RET_L6CYH','ENG_VCPTR','LOY_7YTA6','Low',0,0,23795,8,31,495
'RET_6VXM7','ENG_PZR40','LOY_O1ADL','Low',1,2,82373,2,38,276
'RET_ZXLZZ','ENG_RDEIH','LOY_S7EDP','Medium',5,6,19693,9,50,501
'RET_80C5T','ENG_2XDGJ','LOY_E88UM','Medium',2,9,91339,9,19,524
'RET_XZ5GM','ENG_WECL5','LOY_JO9ML','High',1,20,86235,6,13,189
'RET_BXAWB','ENG_LGQIE','LOY_X7F1Z','High',3,11,59701,1,21,362
'RET_1L9RP','ENG_3AJ7A','LOY_2QY4X','High',5,10,99006,2,30,885
'RET_9K4TX','ENG_HKVI5','LOY_2P9TS','Low',2,5,53449,8,4,283
'RET_XRJTA','ENG_8QFP1','LOY_M6OJ4','Medium',1,19,41444,3,29,935
'RET_OQQG8','ENG_XY2GM','LOY_1UFDH','Low',5,20,71416,8,34,913
'RET_7Z8J7','ENG_EZ3I6','LOY_RDS30','Medium',4,11,49726,2,39,52
'RET_K70NQ','ENG_ALLKL','LOY_PBQ5Q','Medium',1,10,81811,7,24,8
'RET_JT5QZ','ENG_AXB8L','LOY_LNS7O','Medium',1,3,20807,5,47,140
'RET_SWJ60','ENG_KSF8N','LOY_L8T81','Medium',2,19,86118,9,22,55
'RET_47GNH','ENG_1B0JE','LOY_52DFK','Low',0,16,75526,5,22,970
'RET_BI0K6','ENG_66QC4','LOY_ZJ89H','Medium',5,15,55324,2,11,918
'RET_G7LYX','ENG_EO5L2','LOY_5JJMR','Medium',1,17,20929,5,12,720
