'MEM_S6I4J','FAN72027','Basic',1081,4295.87,'Daily','PayPal'
'MEM_KB9IJ','FAN15234','Diamond',644,6572.94,'Daily','Credit Card'
'MEM_JEZ4P','FAN59382','Basic',515,4947.82,'Monthly','Mobile Payment'
'MEM_1EYIE','FAN86779','Free',204,7531.86,'Occasional','Crypto'
'MEM_UE4QH','FAN20114','Premium',234,9209.95,'Occasional','PayPal'
'MEM_05LJJ','FAN55862','Premium',840,2285.48,'Monthly','Credit Card'
'MEM_HNBQ5','FAN86491','Basic',273,3165.04,'Occasional','Mobile Payment'
'MEM_O5CWG','FAN45302','Premium',509,9266.07,'Monthly','Credit Card'
'MEM_P4XGJ','FAN48680','Premium',449,3854.32,'Daily','Mobile Payment'
'MEM_N9RZ8','FAN59003','Diamond',1073,8270.82,'Occasional','Mobile Payment'
'MEM_DNPZQ','FAN68056','Free',202,8373.51,'Daily','Crypto'
'MEM_NI22J','FAN72654','Basic',858,8003.34,'Occasional','Crypto'
'MEM_WAHX8','FAN92319','Premium',297,1301.63,'Monthly','Credit Card'
'MEM_Z1OKN','FAN59292','Basic',485,5325.81,'Weekly','Mobile Payment'
'MEM_KNKR8','FAN52396','Basic',629,3288.62,'Monthly','Crypto'
'MEM_4ZBNX','FAN77281','Free',915,8905.59,'Weekly','Credit Card'
'MEM_DSPJ6','FAN92664','Basic',153,8632.10,'Daily','PayPal'
'MEM_C3PEO','FAN14771','Basic',254,4370.06,'Monthly','Credit Card'
'MEM_XDLD6','FAN52764','Diamond',1039,9288.75,'Daily','Crypto'
'MEM_PT9D0','FAN46511','Free',823,4284.83,'Weekly','Crypto'
'MEM_0M30J','FAN75857','Basic',603,3912.39,'Daily','Credit Card'
'MEM_XXT7W','FAN68490','Diamond',310,3994.39,'Monthly','PayPal'
'MEM_NWZ41','FAN25938','Premium',197,9320.58,'Daily','Mobile Payment'
'MEM_YVOKU','FAN71325','Premium',467,3449.38,'Weekly','Crypto'
'MEM_3KXHM','FAN37148','Basic',492,9472.18,'Daily','Crypto'
'MEM_05B98','FAN13589','Basic',270,7458.51,'Monthly','Crypto'
'MEM_1PDJQ','FAN63701','Premium',982,9538.85,'Occasional','PayPal'
'MEM_6Y7NZ','FAN27525','Basic',701,506.73,'Occasional','Credit Card'
'MEM_VRW44','FAN37831','Free',863,3533.04,'Daily','Mobile Payment'
'MEM_6VQEG','FAN40067','Basic',1047,3460.72,'Daily','PayPal'
'MEM_C6J8U','FAN47373','Premium',785,9243.95,'Weekly','Credit Card'
'MEM_3VSAQ','FAN77502','Premium',932,9454.05,'Monthly','Mobile Payment'
'MEM_26J1P','FAN20492','Diamond',934,9529.11,'Daily','PayPal'
'MEM_B7TU5','FAN84950','Diamond',1045,4616.58,'Weekly','Crypto'
'MEM_JE3Z1','FAN19601','Basic',223,783.79,'Monthly','Crypto'
'MEM_OZ0Q6','FAN86769','Free',886,1257.63,'Daily','PayPal'
'MEM_CIZ03','FAN16039','Diamond',812,855.50,'Daily','Crypto'
'MEM_GFUQD','FAN26461','Basic',475,6155.30,'Daily','PayPal'
'MEM_RJLMA','FAN21947','Premium',955,8755.05,'Occasional','Credit Card'
'MEM_K7MCO','FAN78275','Premium',317,7189.55,'Daily','Credit Card'
'MEM_SJ5VH','FAN19615','Premium',995,3660.72,'Daily','PayPal'
'MEM_T9IB3','FAN29188','Premium',650,1365.70,'Daily','Crypto'
'MEM_DA510','FAN26518','Premium',385,392.17,'Daily','Mobile Payment'
'MEM_N09ID','FAN90611','Premium',283,4667.11,'Monthly','Crypto'
'MEM_B0G6I','FAN71506','Diamond',215,5803.91,'Monthly','Mobile Payment'
'MEM_513MO','FAN62881','Premium',759,2607.96,'Monthly','PayPal'
'MEM_AAFZA','FAN75641','Basic',438,8476.07,'Daily','Crypto'
'MEM_HDS6F','FAN33031','Basic',587,6850.93,'Daily','Mobile Payment'
'MEM_37Q88','FAN70287','Basic',257,1050.38,'Weekly','PayPal'
'MEM_ZZM4K','FAN72428','Basic',249,7167.94,'Monthly','PayPal'
'MEM_ADODT','FAN72920','Premium',632,7631.63,'Monthly','Credit Card'
'MEM_OE1E0','FAN70955','Free',578,2545.14,'Monthly','PayPal'
'MEM_YXA1K','FAN72503','Diamond',491,2539.80,'Monthly','Crypto'
'MEM_N9QXF','FAN12995','Diamond',130,1460.03,'Occasional','PayPal'
'MEM_0VB7Q','FAN55534','Free',758,9094.34,'Occasional','Crypto'
'MEM_PF061','FAN68239','Basic',757,3929.31,'Daily','Mobile Payment'
'MEM_BBDCO','FAN91361','Basic',719,2590.59,'Occasional','PayPal'
'MEM_S1FLD','FAN76308','Diamond',4,60.01,'Weekly','PayPal'
'MEM_PK7WE','FAN87176','Free',426,8075.08,'Monthly','Credit Card'
'MEM_RA8YD','FAN15503','Premium',481,314.98,'Weekly','Crypto'
'MEM_QQNC2','FAN32968','Free',53,1491.83,'Daily','Credit Card'
'MEM_2WYFT','FAN31338','Diamond',256,8035.84,'Weekly','Mobile Payment'
'MEM_FDBBT','FAN52453','Diamond',22,9728.83,'Monthly','Crypto'
'MEM_FNVEB','FAN20313','Premium',9,2297.32,'Occasional','Mobile Payment'
'MEM_X5CUO','FAN90296','Basic',434,7221.74,'Weekly','Mobile Payment'
'MEM_BN206','FAN14940','Free',815,9260.84,'Occasional','PayPal'
'MEM_3KMHG','FAN50407','Premium',460,3601.32,'Monthly','Crypto'
'MEM_2XZP7','FAN57853','Free',300,2358.54,'Weekly','Crypto'
'MEM_VFIMT','FAN16451','Premium',534,7010.32,'Weekly','Credit Card'
'MEM_6CLIW','FAN84830','Diamond',689,5838.30,'Daily','Mobile Payment'
'MEM_SHMV5','FAN31791','Diamond',999,8415.38,'Daily','Credit Card'
'MEM_74BB7','FAN24955','Basic',435,2336.87,'Occasional','Credit Card'
'MEM_R0WIK','FAN51596','Premium',580,6332.61,'Daily','Credit Card'
'MEM_D9885','FAN11146','Premium',665,3243.92,'Daily','Mobile Payment'
'MEM_LNL0D','FAN41780','Basic',135,9127.65,'Daily','Mobile Payment'
'MEM_R79ZU','FAN39056','Free',726,6905.33,'Weekly','Credit Card'
'MEM_LZ1ER','FAN71454','Basic',305,3811.07,'Occasional','Mobile Payment'
'MEM_WUU1T','FAN46490','Premium',40,7164.47,'Occasional','Credit Card'
'MEM_PSOU2','FAN66647','Free',213,515.86,'Monthly','Mobile Payment'
'MEM_TXFQ6','FAN48245','Diamond',471,3523.42,'Monthly','Mobile Payment'
'MEM_ICB8N','FAN18680','Diamond',930,173.59,'Weekly','Credit Card'
'MEM_GHYHL','FAN32036','Diamond',582,7626.80,'Monthly','Crypto'
'MEM_UO6X8','FAN31145','Diamond',525,5500.01,'Monthly','Mobile Payment'
'MEM_2JL5N','FAN62219','Premium',896,7207.76,'Daily','Mobile Payment'
'MEM_KHSJM','FAN79893','Free',88,8280.97,'Occasional','Credit Card'
'MEM_UX11O','FAN12019','Diamond',419,3451.17,'Occasional','Credit Card'
'MEM_Q9H80','FAN52561','Premium',374,4067.77,'Daily','Crypto'
'MEM_ULL1I','FAN78978','Premium',806,3327.06,'Monthly','Mobile Payment'
'MEM_2A3Z1','FAN46294','Basic',452,1426.65,'Weekly','Crypto'
'MEM_2H6WJ','FAN83693','Basic',805,3343.51,'Monthly','PayPal'
'MEM_QJDG1','FAN99586','Diamond',847,6983.27,'Monthly','PayPal'
'MEM_H7H1Y','FAN45050','Premium',375,2063.36,'Daily','Crypto'
'MEM_0T1ID','FAN18409','Diamond',331,8011.47,'Daily','Credit Card'
'MEM_W8TGS','FAN61959','Free',791,7726.56,'Weekly','Credit Card'
'MEM_0C4H4','FAN56226','Diamond',167,6752.80,'Daily','Mobile Payment'
'MEM_KL1F0','FAN46793','Free',1011,7779.79,'Monthly','Crypto'
'MEM_VVEVM','FAN33400','Diamond',927,543.67,'Weekly','Crypto'
'MEM_TXXAU','FAN26144','Free',199,3601.20,'Occasional','PayPal'
'MEM_KLG9G','FAN93122','Diamond',643,1690.43,'Occasional','Mobile Payment'
'MEM_QSHIR','FAN42251','Premium',621,2619.39,'Weekly','PayPal'
'MEM_VSEMS','FAN57310','Premium',266,1568.68,'Weekly','Credit Card'
'MEM_1L7ID','FAN69948','Free',172,4426.64,'Daily','PayPal'
'MEM_TLDHB','FAN43783','Premium',75,332.51,'Monthly','PayPal'
'MEM_0OHPX','FAN42912','Basic',689,7735.83,'Monthly','Mobile Payment'
'MEM_F5LVW','FAN73390','Diamond',584,9909.94,'Monthly','Crypto'
'MEM_MN1FA','FAN32780','Premium',144,4283.82,'Monthly','PayPal'
'MEM_XGXGT','FAN62512','Diamond',172,6449.62,'Monthly','Mobile Payment'
'MEM_2APMA','FAN55637','Free',449,5999.54,'Monthly','PayPal'
'MEM_HCZI4','FAN65654','Diamond',1082,9184.07,'Weekly','Crypto'
'MEM_N2JBG','FAN97268','Basic',471,1260.79,'Occasional','Crypto'
'MEM_FIIXN','FAN54368','Basic',306,4620.53,'Weekly','Credit Card'
'MEM_7AWGP','FAN88364','Basic',314,2445.41,'Daily','Crypto'
'MEM_2S1S9','FAN66453','Premium',307,8315.44,'Weekly','PayPal'
'MEM_1UOHA','FAN77192','Premium',89,7252.01,'Daily','Mobile Payment'
'MEM_DCAJ6','FAN16419','Basic',367,6684.43,'Weekly','Mobile Payment'
'MEM_4CXL1','FAN95693','Premium',483,4830.49,'Occasional','Mobile Payment'
'MEM_MX2JT','FAN16099','Premium',972,5373.85,'Weekly','Mobile Payment'
'MEM_V9FI8','FAN81362','Diamond',707,2648.14,'Daily','Credit Card'
'MEM_VYCRM','FAN49662','Premium',950,3232.34,'Weekly','Mobile Payment'
'MEM_97O6T','FAN50070','Premium',302,310.67,'Monthly','PayPal'
'MEM_5MXGV','FAN23150','Diamond',878,7679.14,'Monthly','Credit Card'
'MEM_S1J21','FAN39354','Diamond',746,8735.34,'Occasional','PayPal'
'MEM_0X7IU','FAN18828','Free',171,2335.72,'Occasional','Crypto'
'MEM_FQO1F','FAN36625','Premium',995,7157.78,'Occasional','PayPal'
'MEM_AWW2G','FAN83296','Premium',407,2448.95,'Occasional','Mobile Payment'
'MEM_1UTWD','FAN10589','Basic',1016,8273.76,'Daily','Mobile Payment'
'MEM_BGIRJ','FAN65328','Premium',410,6285.78,'Monthly','PayPal'
'MEM_34KWP','FAN19582','Diamond',940,815.26,'Daily','Crypto'
'MEM_7J0QQ','FAN31519','Premium',31,6376.56,'Occasional','Crypto'
'MEM_G5UAI','FAN81938','Diamond',1002,8419.54,'Weekly','Crypto'
'MEM_IR786','FAN32439','Free',1057,9598.82,'Occasional','Mobile Payment'
'MEM_0FX90','FAN11912','Premium',607,3107.39,'Weekly','Credit Card'
'MEM_39FWF','FAN14792','Free',510,1798.10,'Daily','Mobile Payment'
'MEM_MBDWZ','FAN15022','Diamond',472,464.80,'Monthly','PayPal'
'MEM_A8OOG','FAN98429','Diamond',726,8478.03,'Occasional','Credit Card'
'MEM_20OS8','FAN59685','Diamond',829,1699.26,'Weekly','PayPal'
'MEM_Q0LYH','FAN55709','Diamond',105,7200.51,'Weekly','Credit Card'
'MEM_Z4ME3','FAN38210','Premium',24,2153.08,'Occasional','PayPal'
'MEM_63PHR','FAN71266','Free',946,564.73,'Weekly','Credit Card'
'MEM_LTCUI','FAN84491','Premium',651,7540.11,'Occasional','Mobile Payment'
'MEM_L0AVZ','FAN75279','Basic',871,9275.46,'Occasional','PayPal'
'MEM_0GUHY','FAN56102','Premium',999,9710.41,'Weekly','PayPal'
'MEM_K12RW','FAN93790','Free',924,2801.49,'Occasional','Credit Card'
'MEM_KH4AD','FAN97822','Premium',341,1594.46,'Occasional','Mobile Payment'
'MEM_YBGAC','FAN64901','Free',793,7954.41,'Monthly','Credit Card'
'MEM_JL63E','FAN78361','Premium',761,6971.70,'Occasional','Credit Card'
'MEM_1DQ7E','FAN62865','Diamond',791,7158.39,'Occasional','Mobile Payment'
'MEM_3SH1S','FAN28994','Premium',773,7697.36,'Weekly','Mobile Payment'
'MEM_CF803','FAN84711','Premium',1081,6283.49,'Monthly','Crypto'
'MEM_YQM7G','FAN81042','Diamond',657,3530.30,'Monthly','PayPal'
'MEM_QT5BF','FAN26606','Diamond',656,9544.34,'Weekly','Mobile Payment'
'MEM_6EBMM','FAN40623','Diamond',86,5043.50,'Occasional','Crypto'
'MEM_T0SE6','FAN77733','Basic',823,1001.96,'Weekly','Credit Card'
'MEM_YRDB2','FAN61043','Free',782,8577.16,'Occasional','Credit Card'
'MEM_MQ4YU','FAN31743','Basic',835,5575.57,'Monthly','Credit Card'
'MEM_0I6FF','FAN94879','Basic',425,3138.72,'Occasional','Crypto'
'MEM_L46M2','FAN14706','Premium',425,2201.72,'Daily','PayPal'
'MEM_8N16W','FAN31035','Basic',222,4337.49,'Occasional','PayPal'
'MEM_Q9LRU','FAN33043','Premium',735,7134.88,'Daily','Mobile Payment'
'MEM_OQDGI','FAN59828','Basic',35,3792.78,'Daily','Credit Card'
'MEM_O5Z3H','FAN58787','Basic',1007,6357.35,'Monthly','PayPal'
'MEM_UPHLI','FAN19879','Basic',830,2025.91,'Daily','Credit Card'
'MEM_O3P7T','FAN83422','Free',252,8040.78,'Occasional','Mobile Payment'
'MEM_UI8RD','FAN25756','Free',543,3148.63,'Occasional','PayPal'
'MEM_6WQ7D','FAN12839','Premium',11,1887.81,'Monthly','PayPal'
'MEM_29SL4','FAN26243','Free',393,4444.53,'Monthly','Credit Card'
'MEM_GP41P','FAN40648','Diamond',397,1231.84,'Occasional','Credit Card'
'MEM_V7DWZ','FAN10940','Premium',329,469.93,'Daily','Crypto'
'MEM_RDGON','FAN24070','Diamond',910,3130.34,'Weekly','Credit Card'
'MEM_D237I','FAN82778','Premium',706,3817.28,'Weekly','Crypto'
'MEM_RUOGB','FAN10829','Diamond',20,5314.03,'Monthly','Crypto'
'MEM_8O7XU','FAN29186','Free',932,7953.94,'Monthly','PayPal'
'MEM_24D6A','FAN49894','Basic',305,3023.94,'Weekly','PayPal'
'MEM_JOHW4','FAN53636','Free',720,3661.30,'Weekly','Crypto'
'MEM_30Z3P','FAN15275','Free',586,5655.02,'Daily','Mobile Payment'
'MEM_J14C6','FAN48842','Diamond',99,1587.35,'Monthly','Credit Card'
'MEM_90EG3','FAN53059','Premium',534,9050.74,'Daily','Mobile Payment'
'MEM_DU3P8','FAN84246','Premium',539,4405.29,'Daily','PayPal'
'MEM_74CL4','FAN77429','Free',768,2808.71,'Daily','PayPal'
'MEM_17DEF','FAN92236','Premium',830,2414.01,'Monthly','Mobile Payment'
'MEM_CVUD5','FAN55344','Basic',1003,8592.70,'Daily','Credit Card'
'MEM_YTQ34','FAN41526','Diamond',814,7427.97,'Occasional','Crypto'
'MEM_1ROPQ','FAN86926','Premium',301,7812.19,'Weekly','Crypto'
'MEM_RUL7W','FAN17508','Diamond',966,9842.20,'Daily','PayPal'
'MEM_YIM3O','FAN35476','Premium',1018,6939.57,'Occasional','Credit Card'
'MEM_T29WK','FAN73215','Diamond',400,433.88,'Daily','Credit Card'
'MEM_B3ZTI','FAN59661','Premium',20,5791.63,'Occasional','PayPal'
'MEM_ZL5A8','FAN77484','Basic',954,9016.46,'Daily','Mobile Payment'
'MEM_T3KBC','FAN52596','Free',1020,7203.01,'Occasional','Crypto'
'MEM_47YBG','FAN20038','Basic',984,2645.26,'Occasional','Crypto'
'MEM_CDBGD','FAN11245','Premium',140,5685.56,'Occasional','Mobile Payment'
'MEM_3AB5I','FAN51434','Premium',943,1705.19,'Occasional','PayPal'
'MEM_W6QPF','FAN28815','Free',841,8800.60,'Daily','Credit Card'
'MEM_CTQXY','FAN93102','Diamond',30,5897.26,'Daily','Credit Card'
'MEM_1KYDH','FAN60100','Free',762,7186.21,'Occasional','Crypto'
'MEM_VHUDU','FAN24947','Diamond',984,857.60,'Weekly','PayPal'
'MEM_DMZK0','FAN50987','Free',277,5748.09,'Weekly','Mobile Payment'
'MEM_B08Z3','FAN65555','Diamond',901,9830.23,'Occasional','Credit Card'
'MEM_PPL7R','FAN48091','Free',976,4800.51,'Occasional','Crypto'
'MEM_2N2IK','FAN43688','Premium',1014,8464.57,'Monthly','Mobile Payment'
'MEM_FS4DI','FAN11828','Premium',368,6485.11,'Weekly','Credit Card'
'MEM_WGTVJ','FAN13244','Free',714,8559.52,'Daily','Credit Card'
'MEM_A852N','FAN38422','Premium',701,7623.03,'Daily','Mobile Payment'
'MEM_15KIG','FAN38817','Basic',545,3213.63,'Occasional','Mobile Payment'
'MEM_MM8UY','FAN37673','Basic',56,6639.55,'Monthly','PayPal'
'MEM_HSTO3','FAN45471','Basic',630,4692.95,'Weekly','Credit Card'
'MEM_YKYOD','FAN23540','Premium',574,4022.14,'Weekly','Mobile Payment'
'MEM_OH1X6','FAN71571','Free',235,8143.69,'Weekly','Credit Card'
'MEM_6G0O7','FAN93873','Premium',1081,9408.97,'Monthly','Credit Card'
'MEM_3QV51','FAN79821','Premium',11,8754.21,'Daily','PayPal'
'MEM_413SU','FAN39396','Premium',412,8303.57,'Daily','Credit Card'
'MEM_CZCSE','FAN58237','Premium',92,3335.16,'Weekly','Credit Card'
'MEM_DUPQA','FAN30969','Diamond',577,8115.11,'Daily','Credit Card'
'MEM_6YHNU','FAN51528','Free',546,130.62,'Occasional','Mobile Payment'
'MEM_HXNW4','FAN49097','Diamond',1004,2274.38,'Daily','Crypto'
'MEM_L2JOZ','FAN21110','Free',510,2545.66,'Daily','Crypto'
'MEM_U5B67','FAN63374','Premium',515,8636.22,'Occasional','Credit Card'
'MEM_EFAX9','FAN49743','Basic',1075,4934.34,'Daily','PayPal'
'MEM_JRI5M','FAN50593','Diamond',580,3544.11,'Monthly','Mobile Payment'
'MEM_ATFQ8','FAN40238','Premium',81,6193.30,'Monthly','Credit Card'
'MEM_WJMT6','FAN62529','Premium',111,5739.96,'Weekly','PayPal'
'MEM_2NRF4','FAN15441','Diamond',96,2165.43,'Monthly','Mobile Payment'
'MEM_S50RV','FAN33474','Diamond',306,9617.44,'Occasional','Crypto'
'MEM_RYVEH','FAN49561','Premium',991,6641.03,'Weekly','Mobile Payment'
'MEM_NKXGO','FAN30294','Premium',1072,798.46,'Weekly','Mobile Payment'
'MEM_24SYG','FAN45678','Basic',759,8169.82,'Daily','PayPal'
'MEM_7RDA7','FAN71096','Basic',179,4675.87,'Monthly','Credit Card'
'MEM_5PEQQ','FAN68122','Free',245,5386.43,'Occasional','Crypto'
'MEM_1EOM4','FAN43001','Premium',234,8167.19,'Monthly','PayPal'
'MEM_MI4ZO','FAN81435','Diamond',947,9547.50,'Weekly','Credit Card'
'MEM_BXP25','FAN47641','Premium',345,9978.85,'Occasional','Crypto'
'MEM_BJQLY','FAN83623','Free',945,2043.47,'Occasional','PayPal'
'MEM_4VR2E','FAN29950','Premium',1004,5127.82,'Daily','Credit Card'
'MEM_GN9CZ','FAN30810','Premium',297,5221.15,'Monthly','Mobile Payment'
'MEM_KVFU6','FAN44809','Basic',48,8908.13,'Daily','PayPal'
'MEM_2WI61','FAN90074','Diamond',534,912.80,'Monthly','Credit Card'
'MEM_VED0O','FAN99565','Basic',457,4078.13,'Weekly','Crypto'
'MEM_2193O','FAN54274','Premium',570,7426.81,'Daily','Crypto'
'MEM_8EXO0','FAN47209','Basic',657,7292.55,'Daily','Credit Card'
'MEM_TQCUD','FAN55565','Premium',121,453.86,'Occasional','PayPal'
'MEM_DM3WU','FAN76359','Diamond',66,4863.14,'Occasional','Crypto'
'MEM_G6E5O','FAN69908','Diamond',847,107.70,'Daily','Crypto'
'MEM_W7Y4C','FAN60874','Free',976,6837.37,'Occasional','Credit Card'
'MEM_5RU09','FAN69648','Basic',106,8005.15,'Occasional','PayPal'
'MEM_DKTX5','FAN68504','Basic',862,6066.50,'Daily','Credit Card'
'MEM_4DIC2','FAN27103','Premium',789,5828.32,'Occasional','PayPal'
'MEM_YLJQU','FAN37271','Free',345,7916.68,'Weekly','Credit Card'
'MEM_6CQTF','FAN68838','Basic',130,9453.06,'Weekly','Crypto'
'MEM_ZZJ2T','FAN24759','Premium',949,5365.39,'Daily','Crypto'
'MEM_C4PVC','FAN81094','Premium',1054,7208.46,'Daily','Credit Card'
'MEM_7W0F3','FAN51831','Basic',528,2245.00,'Monthly','Mobile Payment'
'MEM_LZ1SR','FAN28008','Premium',956,9745.63,'Occasional','Mobile Payment'
'MEM_L5SZQ','FAN77861','Diamond',11,4393.90,'Monthly','Crypto'
'MEM_XAWEM','FAN76668','Free',332,8678.72,'Occasional','Crypto'
'MEM_BK0TS','FAN66376','Basic',75,7925.61,'Weekly','PayPal'
'MEM_MGC87','FAN61384','Basic',873,9613.65,'Daily','PayPal'
'MEM_HDHP0','FAN18744','Basic',546,8826.45,'Monthly','Crypto'
'MEM_7R5SQ','FAN99669','Diamond',357,2888.91,'Weekly','PayPal'
'MEM_UAKWX','FAN21722','Free',434,5382.88,'Monthly','Mobile Payment'
'MEM_G576V','FAN44608','Free',51,8350.85,'Weekly','Credit Card'
'MEM_386Y0','FAN63594','Premium',812,9217.76,'Monthly','Mobile Payment'
'MEM_TI9CE','FAN27741','Diamond',254,7110.78,'Monthly','Mobile Payment'
'MEM_GQEDZ','FAN15507','Premium',294,9056.94,'Weekly','Mobile Payment'
'MEM_HQ9NU','FAN12051','Basic',876,6900.59,'Daily','Crypto'
'MEM_W2XZ6','FAN92436','Basic',268,4336.46,'Daily','Credit Card'
'MEM_QOHHU','FAN53141','Premium',823,9439.68,'Weekly','Crypto'
'MEM_BLABN','FAN13591','Free',347,9501.79,'Occasional','Mobile Payment'
'MEM_598TZ','FAN99103','Basic',525,7179.36,'Daily','Crypto'
'MEM_AD2FX','FAN28744','Premium',641,4852.39,'Daily','Crypto'
'MEM_1RF4L','FAN47252','Diamond',258,6671.06,'Weekly','Credit Card'
'MEM_ELK4X','FAN94492','Premium',902,83.47,'Monthly','Mobile Payment'
'MEM_DBHK7','FAN22036','Diamond',892,3853.36,'Daily','PayPal'
'MEM_LDHND','FAN52003','Diamond',425,9456.84,'Monthly','Mobile Payment'
'MEM_ROGM4','FAN11317','Basic',492,598.51,'Monthly','Credit Card'
'MEM_V9A1Q','FAN59236','Premium',516,5926.81,'Occasional','Credit Card'
'MEM_TTVYE','FAN60516','Free',184,7889.66,'Daily','PayPal'
'MEM_2IX8C','FAN71556','Diamond',613,3234.15,'Weekly','PayPal'
'MEM_L0QWM','FAN46190','Diamond',997,7912.78,'Weekly','Crypto'
'MEM_AQM9F','FAN59260','Premium',516,8260.21,'Occasional','Crypto'
'MEM_1A218','FAN51349','Diamond',885,3898.80,'Daily','Mobile Payment'
'MEM_J8KS3','FAN36157','Free',818,5069.81,'Monthly','Credit Card'
'MEM_43W1W','FAN34183','Diamond',364,3501.82,'Monthly','Credit Card'
'MEM_ASJ0J','FAN43658','Premium',11,3997.94,'Weekly','Mobile Payment'
'MEM_KFQOE','FAN97946','Diamond',950,705.10,'Daily','Mobile Payment'
'MEM_OZW1C','FAN27859','Premium',492,1993.46,'Monthly','Mobile Payment'
'MEM_86083','FAN49655','Free',1077,9905.01,'Daily','Credit Card'
'MEM_XCJH7','FAN87976','Basic',1056,485.31,'Weekly','PayPal'
'MEM_YNJZR','FAN54146','Premium',1013,3380.13,'Daily','PayPal'
'MEM_V9X5S','FAN92757','Basic',160,4885.26,'Daily','Mobile Payment'
'MEM_9F3NA','FAN67797','Free',230,2741.40,'Weekly','Crypto'
'MEM_BNCVS','FAN12011','Premium',821,1467.69,'Monthly','Credit Card'
'MEM_VLT3W','FAN26120','Diamond',1038,3546.20,'Monthly','Credit Card'
'MEM_2LA5B','FAN99676','Basic',689,7041.77,'Occasional','Crypto'
'MEM_YDZM1','FAN51670','Premium',877,661.76,'Weekly','Mobile Payment'
'MEM_MC5IR','FAN66107','Basic',811,6883.55,'Daily','Mobile Payment'
'MEM_PAJAF','FAN89784','Free',357,5949.50,'Monthly','PayPal'
'MEM_5H6ZC','FAN86852','Free',228,2649.78,'Monthly','Credit Card'
'MEM_BXKEM','FAN49739','Basic',93,9651.86,'Weekly','Credit Card'
'MEM_1M13K','FAN43030','Free',470,2427.25,'Weekly','Crypto'
'MEM_ACI6K','FAN23581','Diamond',379,5658.87,'Weekly','Credit Card'
'MEM_VYQZB','FAN68005','Diamond',907,6191.22,'Monthly','PayPal'
'MEM_2F8MT','FAN65950','Premium',529,842.74,'Occasional','Credit Card'
'MEM_MTWN2','FAN63168','Diamond',669,7377.63,'Occasional','PayPal'
'MEM_H7FDZ','FAN78696','Basic',337,8740.27,'Weekly','Crypto'
'MEM_3VKG2','FAN20470','Free',826,4195.48,'Occasional','Credit Card'
'MEM_DFFYZ','FAN46160','Diamond',34,6627.70,'Weekly','PayPal'
'MEM_3T1OT','FAN89766','Basic',704,1472.09,'Occasional','PayPal'
'MEM_Z77YJ','FAN78201','Premium',283,5703.89,'Monthly','Credit Card'
'MEM_ZBK1D','FAN97792','Basic',712,8755.66,'Daily','Credit Card'
'MEM_H8ROC','FAN82613','Basic',297,7733.69,'Occasional','Credit Card'
'MEM_JZNRI','FAN18339','Basic',179,8755.59,'Weekly','Crypto'
'MEM_U8VVH','FAN61553','Diamond',708,6862.01,'Occasional','Credit Card'
'MEM_6OVKN','FAN85941','Free',696,7683.44,'Daily','Credit Card'
'MEM_O2GO6','FAN42992','Free',396,2299.48,'Weekly','Mobile Payment'
'MEM_8HEA0','FAN51996','Diamond',65,230.61,'Daily','Credit Card'
'MEM_ETLXP','FAN23094','Basic',710,8034.16,'Occasional','Crypto'
'MEM_9O19B','FAN55335','Premium',366,5763.73,'Daily','Credit Card'
'MEM_5TN93','FAN46421','Diamond',453,8460.03,'Daily','Credit Card'
'MEM_76366','FAN25030','Diamond',405,4194.97,'Monthly','Mobile Payment'
'MEM_3JZK1','FAN58628','Premium',492,3053.50,'Daily','Crypto'
'MEM_86Q89','FAN81203','Basic',469,1914.24,'Weekly','Crypto'
'MEM_ZPZXY','FAN52487','Premium',233,581.58,'Occasional','PayPal'
'MEM_OT1LP','FAN53666','Free',982,6701.96,'Weekly','Credit Card'
'MEM_0HVB7','FAN76015','Premium',485,5190.49,'Weekly','Credit Card'
'MEM_YGL3Z','FAN45518','Basic',1016,6331.55,'Monthly','Credit Card'
'MEM_6Y3SV','FAN20179','Diamond',669,8289.89,'Monthly','Crypto'
'MEM_R791N','FAN21619','Diamond',202,7865.73,'Weekly','Crypto'
'MEM_BEL47','FAN91620','Basic',192,1193.66,'Daily','PayPal'
'MEM_8W0T9','FAN56603','Basic',908,5920.14,'Weekly','Credit Card'
'MEM_AWMY4','FAN30619','Diamond',865,1843.02,'Daily','Credit Card'
'MEM_KCYM3','FAN53411','Free',406,2618.43,'Weekly','PayPal'
'MEM_AR49B','FAN41372','Free',709,4430.31,'Daily','Credit Card'
'MEM_3E7XZ','FAN88144','Basic',1034,9851.41,'Monthly','Mobile Payment'
'MEM_9S6RO','FAN17305','Basic',231,1368.87,'Weekly','Credit Card'
'MEM_JF52P','FAN13101','Diamond',1037,2390.29,'Occasional','Credit Card'
'MEM_6XL4Y','FAN24328','Diamond',929,1405.05,'Occasional','Crypto'
'MEM_KYS3I','FAN44737','Diamond',216,2975.93,'Occasional','PayPal'
'MEM_8HRH7','FAN41668','Diamond',545,3271.65,'Occasional','Credit Card'
'MEM_I2NXQ','FAN60962','Free',942,6313.99,'Daily','Mobile Payment'
'MEM_X1GV9','FAN84725','Premium',411,4125.50,'Occasional','Crypto'
'MEM_EABVR','FAN90086','Diamond',261,6953.00,'Monthly','Crypto'
'MEM_MUTY2','FAN93514','Basic',597,3793.50,'Occasional','PayPal'
'MEM_YW0VK','FAN74146','Free',868,3861.21,'Monthly','Credit Card'
