'MOD_60HS3','FI871392','SOC_4GBHL',6,4,'Minor','Warning','Violation','Verified','Verified','Verified'
'MOD_G09IQ','FI739102','SOC_96T75',10,1,'Minor','Warning','Violation','Not Required','Pending','Pending'
'MOD_OU98U','FI276933','SOC_ZE4UQ',2,3,'Minor','Restricted','Violation','Verified','Verified','N/A'
'MOD_G5421','FI616562','SOC_4KQB7',7,2,'Minor','Good Standing','Violation','Pending','Pending','N/A'
'MOD_BFUPO','FI549785','SOC_VIHSM',0,2,'Minor','Warning','Warning','Pending','Pending','Pending'
'MOD_MHU10','FI241078','SOC_NNW4Q',2,1,'Major','Good Standing','Violation','Not Required','Verified','N/A'
'MOD_Y9U52','FI632972','SOC_IS22P',6,3,'Minor','Restricted','Warning','Verified','Pending','Verified'
'MOD_B7Z71','FI591206','SOC_R3PLT',6,4,'Major','Good Standing','Compliant','Not Required','Verified','N/A'
'MOD_QK9UJ','FI841189','SOC_JRSZ2',7,5,'Minor','Restricted','Violation','Not Required','Pending','Pending'
'MOD_XN9RH','FI140911','SOC_2XYFL',10,1,'Minor','Warning','Warning','Not Required','Pending','N/A'
'MOD_HBT48','FI857852','SOC_F9K91',7,4,'Major','Good Standing','Violation','Pending','Pending','N/A'
'MOD_2ZYI2','FI284340','SOC_PR19G',6,5,'Minor','Warning','Violation','Pending','Pending','Verified'
'MOD_AX6T9','FI155906','SOC_I50H9',9,5,'Major','Good Standing','Warning','Pending','Pending','N/A'
'MOD_O3BBE','FI306306','SOC_ITUYR',6,3,'Minor','Restricted','Compliant','Pending','Verified','Verified'
'MOD_57CP5','FI193146','SOC_MMQPF',8,5,'Minor','Warning','Violation','Verified','Verified','N/A'
'MOD_WJVJ8','FI157233','SOC_IT9HX',7,5,'Minor','Restricted','Warning','Not Required','Verified','Pending'
'MOD_UGU7R','FI603255','SOC_IB1Q2',1,3,'Major','Warning','Warning','Pending','Pending','Pending'
'MOD_C09LL','FI126889','SOC_S12RT',6,0,'Minor','Good Standing','Violation','Verified','Pending','Pending'
'MOD_ZDCSU','FI254886','SOC_F86WI',8,1,'Minor','Warning','Warning','Pending','Pending','N/A'
'MOD_1M75G','FI828047','SOC_D4SNS',1,2,'Minor','Warning','Compliant','Not Required','Pending','Verified'
'MOD_EKBXL','FI883474','SOC_B7JRM',6,3,'Minor','Warning','Compliant','Pending','Pending','Pending'
'MOD_RT1WU','FI917662','SOC_72AAS',1,4,'Major','Good Standing','Compliant','Not Required','Verified','N/A'
'MOD_8DO6Z','FI421613','SOC_CJUA5',2,1,'Major','Restricted','Violation','Verified','Verified','N/A'
'MOD_J4TJ5','FI944153','SOC_O6Q29',10,2,'Major','Restricted','Warning','Pending','Verified','Verified'
'MOD_0Y4BP','FI814569','SOC_CAWQ8',2,1,'Major','Good Standing','Warning','Pending','Verified','Verified'
'MOD_QOJZI','FI380301','SOC_7M28J',8,1,'Minor','Good Standing','Compliant','Not Required','Pending','Pending'
'MOD_M3L0T','FI134551','SOC_H1UNK',7,0,'Minor','Warning','Warning','Pending','Pending','N/A'
'MOD_HNC44','FI292185','SOC_FVAQQ',1,4,'Major','Good Standing','Compliant','Not Required','Pending','Pending'
'MOD_F8HWE','FI819727','SOC_4E7WR',0,5,'Minor','Good Standing','Compliant','Verified','Pending','Verified'
'MOD_8PU5N','FI136951','SOC_ZTTF8',5,5,'Minor','Restricted','Violation','Not Required','Pending','Pending'
'MOD_VWFFK','FI255157','SOC_PQ9M6',2,1,'Major','Good Standing','Warning','Pending','Pending','Verified'
'MOD_KUE0L','FI354931','SOC_N787Z',1,4,'Major','Restricted','Warning','Verified','Verified','Pending'
'MOD_22QTC','FI546167','SOC_8JX0A',1,0,'Minor','Good Standing','Compliant','Not Required','Pending','Pending'
'MOD_Z9K00','FI429617','SOC_B6WAZ',6,4,'Major','Restricted','Warning','Pending','Pending','N/A'
'MOD_ORXT6','FI905991','SOC_2IRTW',10,1,'Minor','Good Standing','Compliant','Pending','Pending','Pending'
'MOD_9HA3C','FI821298','SOC_8CSFP',7,5,'Major','Warning','Violation','Pending','Pending','Pending'
'MOD_3325N','FI724078','SOC_K9K6L',10,2,'Minor','Good Standing','Warning','Not Required','Pending','Verified'
'MOD_ZLBU3','FI313446','SOC_9SIP2',4,1,'Minor','Warning','Violation','Pending','Verified','Verified'
'MOD_MWBDF','FI950320','SOC_9KHKX',7,1,'Minor','Restricted','Warning','Not Required','Pending','Pending'
'MOD_0WJP2','FI108806','SOC_1QT8P',1,1,'Major','Warning','Compliant','Not Required','Pending','N/A'
'MOD_OEGFQ','FI689870','SOC_7VR7V',0,4,'Major','Warning','Violation','Verified','Verified','Pending'
'MOD_JJWEI','FI626077','SOC_LHPP3',1,5,'Minor','Good Standing','Compliant','Pending','Pending','Pending'
'MOD_Q4FIL','FI212657','SOC_L9ULI',10,4,'Minor','Good Standing','Compliant','Not Required','Pending','Verified'
'MOD_SC1OY','FI316115','SOC_TS62U',3,5,'Major','Good Standing','Warning','Pending','Pending','N/A'
'MOD_G8UJQ','FI696918','SOC_HRU4V',3,5,'Minor','Good Standing','Compliant','Verified','Pending','Pending'
'MOD_VG5BL','FI727481','SOC_JGSU1',6,2,'Minor','Good Standing','Warning','Verified','Pending','N/A'
'MOD_8L2TD','FI872172','SOC_EIY43',4,0,'Minor','Good Standing','Violation','Not Required','Pending','Verified'
'MOD_81JGY','FI540113','SOC_HHMB6',6,3,'Minor','Good Standing','Warning','Verified','Pending','Verified'
'MOD_LDV3C','FI197188','SOC_AWOV1',3,1,'Minor','Warning','Violation','Not Required','Verified','Pending'
'MOD_L4TEY','FI180833','SOC_WQX5V',3,2,'Minor','Warning','Warning','Not Required','Verified','Verified'
'MOD_YUD1L','FI362164','SOC_KRFDT',1,4,'Major','Restricted','Warning','Verified','Pending','Verified'
'MOD_9GEDL','FI425497','SOC_L172E',1,3,'Major','Good Standing','Compliant','Pending','Pending','N/A'
'MOD_BBRDQ','FI729869','SOC_Y0H9U',1,3,'Major','Restricted','Violation','Not Required','Pending','Pending'
'MOD_HQM5H','FI419726','SOC_WZNJZ',5,4,'Minor','Good Standing','Violation','Pending','Verified','Pending'
'MOD_5GI76','FI747244','SOC_BR7H2',10,1,'Minor','Restricted','Violation','Not Required','Pending','Verified'
'MOD_LIOKQ','FI629249','SOC_9ER1B',1,0,'Minor','Restricted','Violation','Pending','Verified','N/A'
'MOD_644MK','FI186937','SOC_INQWZ',8,4,'Minor','Good Standing','Warning','Pending','Verified','Pending'
'MOD_VEKCK','FI143560','SOC_B3G5O',5,3,'Major','Restricted','Compliant','Verified','Pending','Pending'
'MOD_IHZYT','FI545172','SOC_0PTD5',3,3,'Major','Restricted','Compliant','Pending','Verified','N/A'
'MOD_L61CC','FI171231','SOC_LZNFD',4,5,'Major','Warning','Compliant','Not Required','Pending','Verified'
'MOD_UQTM3','FI592325','SOC_HECAM',4,1,'Minor','Restricted','Violation','Not Required','Verified','Verified'
'MOD_GPRFV','FI167725','SOC_ZZN87',6,0,'Minor','Good Standing','Violation','Pending','Verified','Pending'
'MOD_1ZZFM','FI597314','SOC_80EBF',10,1,'Minor','Warning','Violation','Not Required','Pending','Pending'
'MOD_GLYDA','FI637031','SOC_WCTFY',4,2,'Minor','Good Standing','Violation','Not Required','Pending','Pending'
'MOD_29IQO','FI585655','SOC_BXUGA',3,2,'Minor','Warning','Violation','Pending','Pending','N/A'
'MOD_SOJCT','FI529842','SOC_M96ZF',0,3,'Minor','Good Standing','Warning','Verified','Pending','Pending'
'MOD_6LGA3','FI502045','SOC_FFQI3',8,1,'Minor','Restricted','Compliant','Verified','Pending','N/A'
'MOD_NNLZY','FI167934','SOC_QD0X2',2,2,'Minor','Restricted','Violation','Pending','Verified','Pending'
'MOD_ZMGEZ','FI921469','SOC_A2RXW',7,5,'Minor','Warning','Violation','Pending','Verified','Verified'
'MOD_OCXEV','FI346276','SOC_TN688',9,4,'Minor','Good Standing','Warning','Not Required','Pending','N/A'
'MOD_LCDB2','FI160434','SOC_CFLJZ',2,4,'Major','Warning','Compliant','Pending','Verified','Verified'
'MOD_BHRZD','FI580506','SOC_22HYS',9,4,'Major','Warning','Violation','Pending','Pending','Pending'
'MOD_MUT2V','FI920518','SOC_TNQSU',2,0,'Major','Good Standing','Warning','Not Required','Verified','Pending'
'MOD_3WSJD','FI335418','SOC_WTJVZ',5,5,'Major','Restricted','Warning','Verified','Pending','Verified'
'MOD_GLM4S','FI974749','SOC_JTE18',8,3,'Major','Good Standing','Warning','Verified','Pending','Pending'
'MOD_QTV46','FI840673','SOC_OXK05',2,3,'Minor','Warning','Violation','Verified','Verified','Pending'
'MOD_4PWHF','FI256232','SOC_NO1DB',3,5,'Minor','Restricted','Violation','Pending','Pending','Verified'
'MOD_IRUE2','FI137553','SOC_GKLGU',0,5,'Minor','Warning','Warning','Verified','Verified','Pending'
'MOD_1TWUT','FI909171','SOC_NCFLI',1,5,'Major','Warning','Compliant','Pending','Verified','Verified'
'MOD_E0ZNQ','FI975581','SOC_JQWI2',5,5,'Minor','Good Standing','Compliant','Verified','Pending','Verified'
'MOD_APGEH','FI676598','SOC_6GRLU',2,4,'Minor','Warning','Compliant','Not Required','Pending','Pending'
'MOD_WXAJ7','FI922535','SOC_OYMKP',5,3,'Major','Good Standing','Warning','Not Required','Pending','Pending'
'MOD_JS6MG','FI994417','SOC_EM91H',4,1,'Major','Good Standing','Warning','Not Required','Pending','Verified'
'MOD_7JLDU','FI503128','SOC_FUIR4',4,4,'Minor','Warning','Warning','Verified','Pending','Verified'
'MOD_IQK36','FI601807','SOC_OB5C4',0,3,'Minor','Warning','Warning','Pending','Pending','Verified'
'MOD_2J5K3','FI599812','SOC_01LUH',3,1,'Major','Good Standing','Warning','Verified','Pending','Pending'
'MOD_555IV','FI201640','SOC_DXDVB',5,0,'Major','Warning','Warning','Verified','Pending','Pending'
'MOD_57PWU','FI961285','SOC_OVP0I',7,4,'Minor','Restricted','Violation','Not Required','Pending','Verified'
'MOD_5195Y','FI706151','SOC_ZTDX1',4,1,'Major','Restricted','Violation','Not Required','Pending','Pending'
'MOD_WOURE','FI968239','SOC_V04OE',6,5,'Minor','Warning','Warning','Verified','Pending','Pending'
'MOD_AICRC','FI455555','SOC_9CYK6',5,1,'Major','Good Standing','Compliant','Pending','Verified','N/A'
'MOD_8IXSD','FI304686','SOC_UV84Y',4,5,'Minor','Warning','Compliant','Pending','Verified','Pending'
'MOD_OX7AZ','FI258660','SOC_UR2BC',1,2,'Minor','Restricted','Warning','Pending','Pending','Pending'
'MOD_XWXLW','FI867678','SOC_7HW4R',5,5,'Minor','Good Standing','Warning','Verified','Pending','Verified'
'MOD_BCVPE','FI469102','SOC_KWX12',4,2,'Minor','Restricted','Compliant','Verified','Pending','Verified'
'MOD_L632J','FI968046','SOC_CBN7N',6,2,'Minor','Restricted','Violation','Not Required','Verified','Pending'
'MOD_LR3I1','FI446313','SOC_FR6ER',9,0,'Minor','Warning','Warning','Not Required','Verified','Pending'
'MOD_4WKBF','FI290993','SOC_5N1PX',0,0,'Major','Good Standing','Warning','Pending','Pending','N/A'
'MOD_0IMJW','FI491802','SOC_CUUFH',10,0,'Minor','Warning','Compliant','Not Required','Verified','Verified'
'MOD_KZ7G4','FI924290','SOC_OWL1Q',6,2,'Minor','Restricted','Violation','Pending','Pending','Verified'
'MOD_OCTJA','FI814567','SOC_SKZEC',9,4,'Minor','Warning','Warning','Not Required','Pending','Verified'
'MOD_CDP4Y','FI534166','SOC_RN63E',6,0,'Minor','Restricted','Violation','Pending','Verified','Pending'
'MOD_C6Z0T','FI928433','SOC_2AIDL',0,5,'Minor','Good Standing','Violation','Not Required','Pending','Verified'
'MOD_LIOYH','FI599973','SOC_56MQL',5,4,'Major','Restricted','Warning','Verified','Verified','N/A'
'MOD_CPTLJ','FI895418','SOC_YSI7H',6,4,'Minor','Warning','Compliant','Verified','Pending','Verified'
'MOD_D69VG','FI234681','SOC_7RVRH',7,5,'Minor','Good Standing','Compliant','Verified','Verified','N/A'
'MOD_VVB6A','FI448159','SOC_C2ZYZ',0,3,'Minor','Restricted','Warning','Not Required','Verified','Pending'
'MOD_99GZ8','FI683782','SOC_K6BIT',9,3,'Minor','Restricted','Violation','Pending','Verified','N/A'
'MOD_GUD98','FI297199','SOC_7KQ1A',0,1,'Major','Restricted','Warning','Verified','Verified','N/A'
'MOD_XWHZP','FI462093','SOC_2WE1K',1,4,'Major','Good Standing','Violation','Not Required','Verified','Pending'
'MOD_SGGKY','FI895778','SOC_VWLA4',6,2,'Minor','Good Standing','Compliant','Not Required','Pending','N/A'
'MOD_LA7MQ','FI583872','SOC_UNLUW',7,5,'Major','Good Standing','Violation','Not Required','Verified','N/A'
'MOD_1XMRY','FI749860','SOC_J6W24',10,0,'Minor','Warning','Violation','Verified','Pending','Pending'
'MOD_F0UT9','FI195342','SOC_M3GS0',5,1,'Minor','Warning','Compliant','Verified','Verified','Verified'
'MOD_TOSGN','FI782567','SOC_VA6UI',2,1,'Major','Warning','Compliant','Verified','Pending','Verified'
'MOD_ZX71G','FI512964','SOC_VYFL1',0,5,'Major','Restricted','Violation','Not Required','Pending','Pending'
'MOD_QFCOP','FI159539','SOC_B61NM',10,2,'Minor','Warning','Violation','Not Required','Pending','Verified'
'MOD_Y0QM8','FI958782','SOC_R2ZLV',9,4,'Major','Restricted','Compliant','Pending','Verified','Pending'
'MOD_RKQ33','FI571520','SOC_GN4IH',7,2,'Major','Warning','Warning','Verified','Verified','Pending'
'MOD_CR3MG','FI821348','SOC_E5ZWF',7,4,'Minor','Warning','Compliant','Not Required','Verified','Pending'
'MOD_OMARC','FI189044','SOC_BEZC7',6,5,'Major','Restricted','Violation','Not Required','Pending','Pending'
'MOD_IDYLV','FI159151','SOC_OKYZN',6,1,'Major','Warning','Violation','Not Required','Verified','Pending'
'MOD_AKHZ0','FI113621','SOC_MEW9S',9,4,'Minor','Restricted','Warning','Verified','Pending','N/A'
'MOD_S1CLS','FI530250','SOC_11ZCD',10,4,'Minor','Warning','Violation','Pending','Verified','Verified'
'MOD_S0HBZ','FI255426','SOC_15FGL',1,1,'Minor','Restricted','Warning','Not Required','Pending','Pending'
'MOD_URNCT','FI711581','SOC_I10IU',0,2,'Minor','Good Standing','Compliant','Not Required','Pending','Pending'
'MOD_2RIVI','FI769374','SOC_PGH0C',3,3,'Minor','Restricted','Violation','Pending','Pending','Verified'
'MOD_KY1SM','FI639297','SOC_WTC0O',2,3,'Minor','Good Standing','Compliant','Not Required','Pending','Verified'
'MOD_WDZQ1','FI898969','SOC_031PK',1,5,'Major','Restricted','Violation','Not Required','Verified','Verified'
'MOD_E2M3W','FI390862','SOC_XH3EA',9,4,'Minor','Restricted','Compliant','Verified','Pending','Verified'
'MOD_S5B5O','FI286120','SOC_UJZSA',5,5,'Major','Restricted','Compliant','Pending','Verified','Pending'
'MOD_I62SO','FI617249','SOC_JI8WU',9,2,'Minor','Good Standing','Warning','Pending','Verified','Pending'
'MOD_0VZD7','FI210790','SOC_HD6LQ',9,3,'Minor','Warning','Compliant','Not Required','Verified','Pending'
'MOD_XVK7Y','FI182968','SOC_PKIND',0,1,'Minor','Good Standing','Warning','Verified','Verified','Verified'
'MOD_1KCQ6','FI517656','SOC_YQB0X',6,3,'Major','Warning','Violation','Verified','Verified','N/A'
'MOD_5ZQNX','FI610425','SOC_4H81F',5,3,'Major','Restricted','Warning','Not Required','Pending','Verified'
'MOD_50VKT','FI447180','SOC_K1ELJ',5,5,'Minor','Good Standing','Warning','Verified','Verified','Verified'
'MOD_YRXN2','FI942291','SOC_5ALKH',5,1,'Minor','Restricted','Violation','Verified','Verified','Pending'
'MOD_LE2ZH','FI277600','SOC_APXJB',9,4,'Minor','Good Standing','Violation','Pending','Pending','Pending'
'MOD_KCZTR','FI501741','SOC_WHCEP',0,3,'Minor','Restricted','Warning','Not Required','Pending','Pending'
'MOD_AO41X','FI806520','SOC_LBOYB',7,0,'Major','Warning','Compliant','Not Required','Pending','N/A'
'MOD_YTHW0','FI964831','SOC_A0FOA',1,2,'Minor','Good Standing','Violation','Pending','Pending','Pending'
'MOD_AQ3I2','FI981637','SOC_PTW0G',9,0,'Minor','Warning','Warning','Verified','Pending','Pending'
'MOD_Q9YG4','FI790782','SOC_XP8W1',6,1,'Major','Restricted','Violation','Not Required','Pending','Verified'
'MOD_W2I1S','FI795453','SOC_36EOM',4,4,'Minor','Good Standing','Violation','Verified','Pending','N/A'
'MOD_YXTIT','FI297552','SOC_P1MIB',9,4,'Minor','Warning','Compliant','Verified','Pending','Pending'
'MOD_FMOEA','FI378055','SOC_J6R41',6,0,'Minor','Restricted','Warning','Not Required','Pending','Pending'
'MOD_0M0LG','FI562845','SOC_ZOGWR',2,5,'Major','Restricted','Compliant','Not Required','Pending','Pending'
'MOD_5V6AD','FI695336','SOC_43XRN',8,1,'Major','Good Standing','Compliant','Pending','Pending','Pending'
'MOD_QNI3Y','FI916900','SOC_LHEWZ',10,3,'Minor','Warning','Warning','Pending','Pending','N/A'
'MOD_P74AM','FI463771','SOC_4XB4K',8,1,'Minor','Good Standing','Violation','Not Required','Pending','N/A'
'MOD_2UPG4','FI483531','SOC_RG459',10,2,'Minor','Restricted','Compliant','Pending','Pending','Pending'
'MOD_UDJTF','FI990539','SOC_53KL0',0,3,'Minor','Warning','Violation','Verified','Pending','N/A'
'MOD_WL7UQ','FI248349','SOC_18PRO',5,5,'Minor','Good Standing','Violation','Verified','Pending','Pending'
'MOD_LFTAI','FI159956','SOC_SUUHZ',2,3,'Major','Warning','Compliant','Not Required','Pending','Pending'
'MOD_Q279D','FI765953','SOC_LBKE0',7,4,'Minor','Warning','Violation','Verified','Pending','Verified'
'MOD_0VM8J','FI357023','SOC_QQYBM',9,0,'Major','Good Standing','Compliant','Pending','Pending','Verified'
'MOD_DOXS2','FI409231','SOC_39WE2',1,5,'Minor','Restricted','Warning','Not Required','Verified','Pending'
'MOD_NJU5C','FI225232','SOC_OK25U',1,4,'Major','Restricted','Violation','Pending','Verified','Pending'
'MOD_LO0PD','FI163638','SOC_RVQI9',8,3,'Minor','Warning','Warning','Not Required','Pending','Verified'
'MOD_JS75Q','FI728635','SOC_ZSX5S',4,4,'Minor','Restricted','Warning','Pending','Pending','Pending'
'MOD_TND4Q','FI108189','SOC_AOFID',4,0,'Major','Warning','Warning','Verified','Pending','Pending'
'MOD_4AH7M','FI857121','SOC_T8RC5',0,3,'Minor','Good Standing','Warning','Verified','Pending','Pending'
'MOD_36WAR','FI567015','SOC_PUMN0',6,4,'Minor','Restricted','Compliant','Pending','Verified','N/A'
'MOD_WQPMI','FI421091','SOC_Y978U',0,2,'Major','Good Standing','Warning','Pending','Verified','Pending'
'MOD_HJMGX','FI105337','SOC_K9QRS',1,5,'Minor','Good Standing','Warning','Pending','Pending','Verified'
'MOD_9LN8R','FI771697','SOC_VAR7F',8,1,'Minor','Warning','Compliant','Not Required','Verified','Pending'
'MOD_Q5B9P','FI464721','SOC_WW9ZS',8,5,'Minor','Warning','Violation','Not Required','Pending','Pending'
'MOD_F67LE','FI743326','SOC_WA9Q1',3,3,'Minor','Warning','Warning','Not Required','Verified','Pending'
'MOD_3K0AH','FI746099','SOC_C5EH3',2,3,'Major','Warning','Warning','Not Required','Pending','Pending'
'MOD_W4OKG','FI255821','SOC_0DSWJ',8,1,'Minor','Restricted','Warning','Not Required','Pending','Pending'
'MOD_ORJPC','FI458566','SOC_0MN97',2,2,'Minor','Warning','Violation','Verified','Verified','N/A'
'MOD_85RRU','FI947614','SOC_REG7T',7,0,'Major','Warning','Compliant','Verified','Verified','Verified'
'MOD_VDF8R','FI779694','SOC_NKQL2',0,0,'Minor','Good Standing','Warning','Verified','Pending','Pending'
'MOD_EXYU6','FI180643','SOC_C2999',10,4,'Minor','Warning','Violation','Not Required','Pending','N/A'
'MOD_BMJ56','FI550353','SOC_XIUBT',7,5,'Major','Good Standing','Warning','Verified','Pending','Pending'
'MOD_N10Q0','FI200094','SOC_2L3NE',10,0,'Minor','Good Standing','Violation','Verified','Pending','Pending'
'MOD_T2SGN','FI647648','SOC_QQ34S',7,2,'Minor','Good Standing','Compliant','Not Required','Verified','Verified'
'MOD_96DIX','FI401427','SOC_RV1RY',2,3,'Minor','Good Standing','Warning','Pending','Verified','N/A'
'MOD_QFCMS','FI712472','SOC_8EL01',4,4,'Minor','Restricted','Violation','Verified','Pending','N/A'
'MOD_M769M','FI714065','SOC_26WUG',7,3,'Major','Warning','Compliant','Verified','Pending','Verified'
'MOD_5DYPZ','FI321753','SOC_VGL7V',9,3,'Minor','Good Standing','Violation','Not Required','Pending','Verified'
'MOD_OADQY','FI279511','SOC_WB201',5,3,'Minor','Good Standing','Compliant','Not Required','Pending','N/A'
'MOD_QWSW9','FI916622','SOC_3XX01',2,2,'Major','Restricted','Warning','Not Required','Verified','Verified'
'MOD_R4LBE','FI146556','SOC_FBBP8',3,2,'Minor','Restricted','Warning','Verified','Pending','N/A'
'MOD_5TC9L','FI394314','SOC_IB8BA',4,5,'Major','Good Standing','Warning','Not Required','Pending','Verified'
'MOD_CW4GU','FI891745','SOC_NIBPR',9,3,'Minor','Good Standing','Compliant','Not Required','Pending','Verified'
'MOD_P2SL5','FI808783','SOC_CL67L',3,1,'Major','Good Standing','Warning','Not Required','Pending','Pending'
'MOD_2XQF9','FI350612','SOC_QCS32',5,3,'Minor','Good Standing','Warning','Pending','Pending','Pending'
'MOD_GDTMH','FI597175','SOC_NVZQG',8,2,'Minor','Warning','Violation','Verified','Pending','N/A'
'MOD_O8XYE','FI242589','SOC_9XCQA',5,3,'Major','Warning','Violation','Pending','Verified','Pending'
'MOD_MSQBP','FI917962','SOC_10EPF',10,3,'Minor','Warning','Compliant','Verified','Pending','Verified'
'MOD_KGQ1N','FI583463','SOC_8B3LK',9,5,'Major','Restricted','Violation','Pending','Verified','Verified'
'MOD_5SU60','FI989317','SOC_R4SMU',1,1,'Minor','Good Standing','Violation','Verified','Verified','Verified'
'MOD_0VJUX','FI846827','SOC_ZUPON',0,0,'Minor','Good Standing','Compliant','Not Required','Verified','Verified'
'MOD_6ZDX9','FI206862','SOC_4Y14A',1,0,'Major','Restricted','Violation','Verified','Pending','N/A'
'MOD_4X7CG','FI805675','SOC_5VDYD',4,0,'Minor','Warning','Compliant','Pending','Pending','N/A'
'MOD_DYLFU','FI216192','SOC_ZBXFY',6,4,'Minor','Warning','Violation','Not Required','Pending','N/A'
'MOD_4KT8S','FI943938','SOC_RHD52',1,1,'Minor','Warning','Violation','Pending','Verified','Pending'
'MOD_GNETC','FI680080','SOC_6J6EV',3,3,'Major','Good Standing','Compliant','Not Required','Pending','Pending'
'MOD_D6QG6','FI823788','SOC_HT6XH',2,5,'Minor','Good Standing','Compliant','Pending','Pending','Verified'
'MOD_F3XCJ','FI803652','SOC_DNCJ9',7,1,'Minor','Restricted','Violation','Verified','Pending','Verified'
'MOD_75Z11','FI294585','SOC_P9CL1',6,1,'Minor','Warning','Compliant','Verified','Pending','Pending'
'MOD_NU8R0','FI412708','SOC_GUL5C',5,3,'Major','Good Standing','Compliant','Pending','Pending','Pending'
'MOD_DU7FZ','FI914494','SOC_KXTID',1,2,'Minor','Good Standing','Compliant','Verified','Pending','Pending'
'MOD_RJLT6','FI978351','SOC_DORCC',7,1,'Minor','Warning','Compliant','Verified','Pending','Pending'
'MOD_9B0K2','FI138146','SOC_FRZIS',8,2,'Minor','Good Standing','Compliant','Pending','Verified','N/A'
'MOD_QDQYJ','FI135381','SOC_825KZ',2,1,'Major','Good Standing','Warning','Not Required','Verified','Pending'
'MOD_A59GG','FI499929','SOC_6IRUA',2,5,'Minor','Warning','Warning','Pending','Verified','Pending'
'MOD_OGNAT','FI380207','SOC_F3TXI',9,0,'Major','Restricted','Compliant','Verified','Verified','Verified'
'MOD_9L9L8','FI542594','SOC_VNKVE',0,1,'Minor','Good Standing','Violation','Not Required','Verified','Verified'
'MOD_J9KW2','FI756290','SOC_1G3LT',5,2,'Major','Good Standing','Warning','Not Required','Pending','N/A'
'MOD_ZSUVH','FI547918','SOC_Z9DHK',3,0,'Minor','Good Standing','Compliant','Pending','Pending','N/A'
'MOD_ZV4IW','FI598234','SOC_ZMT0V',2,0,'Minor','Restricted','Compliant','Verified','Pending','N/A'
'MOD_IUK98','FI792777','SOC_XOKEV',10,5,'Minor','Good Standing','Compliant','Pending','Verified','N/A'
'MOD_O1R9Z','FI746799','SOC_22AH8',8,2,'Minor','Good Standing','Violation','Not Required','Pending','Verified'
'MOD_I5GMO','FI686616','SOC_OA6WA',10,5,'Minor','Warning','Violation','Pending','Pending','Verified'
'MOD_JBKTZ','FI474213','SOC_03JOQ',6,1,'Minor','Good Standing','Warning','Pending','Pending','Pending'
'MOD_JBGRX','FI703771','SOC_4UUGQ',1,2,'Major','Restricted','Violation','Pending','Pending','Verified'
'MOD_KHYBU','FI599298','SOC_3G618',0,3,'Minor','Warning','Warning','Pending','Verified','Verified'
'MOD_AFS1D','FI362231','SOC_ULSEM',4,1,'Minor','Good Standing','Warning','Verified','Pending','N/A'
'MOD_1GO3U','FI931506','SOC_CSQKY',5,4,'Minor','Warning','Warning','Pending','Pending','Pending'
'MOD_LC16L','FI302212','SOC_K2PC8',10,2,'Major','Good Standing','Violation','Not Required','Pending','Verified'
'MOD_Y7XYC','FI772847','SOC_Q68YJ',3,4,'Major','Restricted','Compliant','Verified','Pending','N/A'
'MOD_91OOK','FI446142','SOC_JVARG',5,4,'Minor','Warning','Compliant','Verified','Verified','Pending'
'MOD_AND0Z','FI706881','SOC_57STN',10,5,'Minor','Good Standing','Warning','Pending','Pending','Verified'
'MOD_ME1S1','FI432208','SOC_FGOHA',8,3,'Minor','Restricted','Warning','Verified','Pending','N/A'
'MOD_YPPMG','FI969913','SOC_QQKI5',1,0,'Minor','Warning','Violation','Not Required','Pending','Verified'
'MOD_86HTA','FI624541','SOC_0OMV9',4,3,'Major','Warning','Warning','Pending','Pending','Verified'
'MOD_D372M','FI387549','SOC_EG2FR',9,1,'Minor','Warning','Violation','Verified','Pending','Pending'
'MOD_SI64U','FI329926','SOC_PL9A3',4,0,'Minor','Good Standing','Warning','Pending','Pending','N/A'
'MOD_QH9ZZ','FI557851','SOC_TKLYX',9,4,'Minor','Restricted','Warning','Pending','Pending','N/A'
'MOD_T1701','FI994821','SOC_1RAHF',4,1,'Minor','Good Standing','Warning','Pending','Verified','N/A'
'MOD_92G0M','FI300292','SOC_GTZ9K',10,3,'Major','Restricted','Violation','Pending','Verified','N/A'
'MOD_G1HV2','FI656944','SOC_JFIEK',9,3,'Major','Good Standing','Warning','Verified','Pending','Pending'
'MOD_91I12','FI611433','SOC_CQMNE',6,2,'Minor','Warning','Warning','Pending','Pending','Pending'
'MOD_JFTBG','FI290284','SOC_14UAO',2,1,'Minor','Good Standing','Compliant','Not Required','Verified','Pending'
'MOD_RIFQO','FI669642','SOC_09N9A',10,2,'Minor','Restricted','Compliant','Not Required','Pending','Pending'
'MOD_LE3IE','FI927755','SOC_K810A',8,2,'Minor','Restricted','Compliant','Pending','Pending','Verified'
'MOD_E8V6M','FI631693','SOC_RKKM7',1,1,'Minor','Restricted','Violation','Pending','Pending','N/A'
'MOD_E1376','FI130694','SOC_F0LTC',3,3,'Minor','Warning','Warning','Pending','Pending','N/A'
'MOD_V4SGM','FI194889','SOC_UL5V5',2,2,'Major','Restricted','Violation','Not Required','Verified','N/A'
'MOD_1J2JU','FI244939','SOC_Z5TMA',0,0,'Minor','Warning','Violation','Not Required','Pending','Verified'
'MOD_X2XL2','FI887898','SOC_I3W51',10,1,'Minor','Warning','Warning','Verified','Pending','N/A'
