'LOY_6UDSS','EVT_4LO7U','ENG_V6ETR',798,93.90,'New',52.8,'{"loyalty": {"loypts": 18071, "rewtier": "Silver"}, "achievements": {"achcount": 45, "badgecoll": 24, "spectitles": 1}}'
'LOY_DB4MN','EVT_LA84S','ENG_50QUI',8595,1.50,'Elite',53.6,'{"loyalty": {"loypts": 26975, "rewtier": "Gold"}, "achievements": {"achcount": 70, "badgecoll": 14, "spectitles": 1}}'
'LOY_OI248','EVT_OR5T4','ENG_VGY0G',2467,60.60,'Respected',61.2,'{"loyalty": {"loypts": 19117, "rewtier": "Gold"}, "achievements": {"achcount": 5, "badgecoll": 25, "spectitles": 2}}'
'LOY_RUJ99','EVT_XOEV5','ENG_ZB5IA',4727,24.40,'New',34.9,'{"loyalty": {"loypts": 24509, "rewtier": "Gold"}, "achievements": {"achcount": 40, "badgecoll": 46, "spectitles": 2}}'
'LOY_ES6EQ','EVT_TINAS','ENG_155KM',9490,86.50,'New',41.4,'{"loyalty": {"loypts": 26874, "rewtier": "Silver"}, "achievements": {"achcount": 92, "badgecoll": 17, "spectitles": 5}}'
'LOY_6N8T0','EVT_840Y9','ENG_7PHER',3600,7.30,'Established',46.6,'{"loyalty": {"loypts": 30296, "rewtier": "Platinum"}, "achievements": {"achcount": 17, "badgecoll": 2, "spectitles": 2}}'
'LOY_P412M','EVT_BSAO2','ENG_J4311',3619,87.70,'New',65.8,'{"loyalty": {"loypts": 48753, "rewtier": "Silver"}, "achievements": {"achcount": 99, "badgecoll": 9, "spectitles": 1}}'
'LOY_DSU5L','EVT_0480G','ENG_OP2U0',8980,22.00,'Established',36.4,'{"loyalty": {"loypts": 29817, "rewtier": "Bronze"}, "achievements": {"achcount": 91, "badgecoll": 8, "spectitles": 2}}'
'LOY_OMMWZ','EVT_BEVCE','ENG_LUS3B',4385,38.40,'Elite',87.7,'{"loyalty": {"loypts": 33850, "rewtier": "Bronze"}, "achievements": {"achcount": 59, "badgecoll": 27, "spectitles": 0}}'
'LOY_ENI2L','EVT_EQS7I','ENG_8XPR3',7531,39.40,'Respected',89.3,'{"loyalty": {"loypts": 21950, "rewtier": "Bronze"}, "achievements": {"achcount": 7, "badgecoll": 4, "spectitles": 6}}'
'LOY_2A2GQ','EVT_KFTGC','ENG_Y6XF4',7871,77.50,'Respected',34.5,'{"loyalty": {"loypts": 15519, "rewtier": "Gold"}, "achievements": {"achcount": 6, "badgecoll": 47, "spectitles": 0}}'
'LOY_T48WX','EVT_VI3U6','ENG_C24CU',934,1.30,'Established',47.3,'{"loyalty": {"loypts": 16783, "rewtier": "Silver"}, "achievements": {"achcount": 42, "badgecoll": 27, "spectitles": 10}}'
'LOY_M03SM','EVT_3PYL8','ENG_4ADZL',3726,17.50,'Established',79.0,'{"loyalty": {"loypts": 38024, "rewtier": "Gold"}, "achievements": {"achcount": 20, "badgecoll": 21, "spectitles": 0}}'
'LOY_GXEDV','EVT_275WW','ENG_C7PHS',1263,97.60,'Established',97.3,'{"loyalty": {"loypts": 33209, "rewtier": "Silver"}, "achievements": {"achcount": 40, "badgecoll": 39, "spectitles": 8}}'
'LOY_Q6H0Q','EVT_6GLHG','ENG_08IOX',4159,28.60,'Elite',39.4,'{"loyalty": {"loypts": 15708, "rewtier": "Gold"}, "achievements": {"achcount": 86, "badgecoll": 23, "spectitles": 2}}'
'LOY_O5F6E','EVT_Y7D5I','ENG_O797Y',1023,59.10,'New',16.8,'{"loyalty": {"loypts": 17402, "rewtier": "Platinum"}, "achievements": {"achcount": 21, "badgecoll": 6, "spectitles": 4}}'
'LOY_EKGTQ','EVT_QY1CP','ENG_1QN7V',5045,9.30,'New',92.4,'{"loyalty": {"loypts": 49758, "rewtier": "Silver"}, "achievements": {"achcount": 18, "badgecoll": 5, "spectitles": 6}}'
'LOY_YKI75','EVT_KN198','ENG_CQC45',6929,23.60,'Respected',35.0,'{"loyalty": {"loypts": 15976, "rewtier": "Bronze"}, "achievements": {"achcount": 97, "badgecoll": 30, "spectitles": 6}}'
'LOY_IHS26','EVT_8FWQ2','ENG_EB5SA',2866,28.80,'New',14.4,'{"loyalty": {"loypts": 41932, "rewtier": "Bronze"}, "achievements": {"achcount": 21, "badgecoll": 41, "spectitles": 4}}'
'LOY_2CP1F','EVT_VVXSA','ENG_9RF9T',8943,10.60,'New',72.4,'{"loyalty": {"loypts": 35219, "rewtier": "Platinum"}, "achievements": {"achcount": 90, "badgecoll": 8, "spectitles": 0}}'
'LOY_EJ0JI','EVT_UXRI7','ENG_KTOXZ',9556,91.50,'New',27.3,'{"loyalty": {"loypts": 7114, "rewtier": "Gold"}, "achievements": {"achcount": 43, "badgecoll": 10, "spectitles": 2}}'
'LOY_REQVK','EVT_ISIVJ','ENG_EUZ5X',4346,12.40,'Established',83.4,'{"loyalty": {"loypts": 20371, "rewtier": "Gold"}, "achievements": {"achcount": 11, "badgecoll": 48, "spectitles": 8}}'
'LOY_WNG1Q','EVT_HAB1P','ENG_TPDK2',4453,55.60,'Established',76.3,'{"loyalty": {"loypts": 11506, "rewtier": "Silver"}, "achievements": {"achcount": 28, "badgecoll": 21, "spectitles": 10}}'
'LOY_SCYRV','EVT_X4WDS','ENG_L0NQ1',2665,43.80,'Established',88.2,'{"loyalty": {"loypts": 28465, "rewtier": "Bronze"}, "achievements": {"achcount": 18, "badgecoll": 44, "spectitles": 2}}'
'LOY_U1TRU','EVT_G213N','ENG_718JD',4038,55.50,'Respected',95.0,'{"loyalty": {"loypts": 34082, "rewtier": "Platinum"}, "achievements": {"achcount": 87, "badgecoll": 4, "spectitles": 7}}'
'LOY_HB3N3','EVT_RC67V','ENG_7LI0I',5171,52.80,'Established',62.6,'{"loyalty": {"loypts": 42487, "rewtier": "Silver"}, "achievements": {"achcount": 4, "badgecoll": 1, "spectitles": 7}}'
'LOY_W0B6W','EVT_D3OL9','ENG_OW7BW',4398,56.00,'Elite',13.5,'{"loyalty": {"loypts": 49232, "rewtier": "Gold"}, "achievements": {"achcount": 69, "badgecoll": 14, "spectitles": 5}}'
'LOY_GM4NU','EVT_HC0IU','ENG_7LD1K',8252,65.80,'New',51.0,'{"loyalty": {"loypts": 20172, "rewtier": "Silver"}, "achievements": {"achcount": 92, "badgecoll": 1, "spectitles": 0}}'
'LOY_320O0','EVT_SVUBZ','ENG_W7Y5P',4205,34.80,'Established',54.5,'{"loyalty": {"loypts": 1469, "rewtier": "Platinum"}, "achievements": {"achcount": 68, "badgecoll": 37, "spectitles": 7}}'
'LOY_GNTWB','EVT_VGQWS','ENG_6IMCE',1661,10.70,'Respected',84.6,'{"loyalty": {"loypts": 43152, "rewtier": "Platinum"}, "achievements": {"achcount": 35, "badgecoll": 5, "spectitles": 1}}'
'LOY_LRM5R','EVT_N9Y4I','ENG_SQMQD',428,89.30,'Respected',62.6,'{"loyalty": {"loypts": 43020, "rewtier": "Bronze"}, "achievements": {"achcount": 68, "badgecoll": 10, "spectitles": 2}}'
'LOY_SFFDJ','EVT_3URH5','ENG_FMTJU',7187,97.30,'Established',45.9,'{"loyalty": {"loypts": 1216, "rewtier": "Gold"}, "achievements": {"achcount": 47, "badgecoll": 44, "spectitles": 1}}'
'LOY_SBKYD','EVT_5UTEG','ENG_8OJQE',1471,74.80,'Elite',15.2,'{"loyalty": {"loypts": 37634, "rewtier": "Bronze"}, "achievements": {"achcount": 9, "badgecoll": 32, "spectitles": 2}}'
'LOY_O6CPF','EVT_8084L','ENG_4YXUJ',7354,46.30,'Established',87.8,'{"loyalty": {"loypts": 24107, "rewtier": "Gold"}, "achievements": {"achcount": 13, "badgecoll": 33, "spectitles": 7}}'
'LOY_QG10L','EVT_KMAT2','ENG_AHB2M',6474,89.40,'Established',52.2,'{"loyalty": {"loypts": 47825, "rewtier": "Gold"}, "achievements": {"achcount": 83, "badgecoll": 4, "spectitles": 0}}'
'LOY_OVREV','EVT_I29OK','ENG_G9SZ2',935,10.80,'Elite',40.4,'{"loyalty": {"loypts": 20562, "rewtier": "Silver"}, "achievements": {"achcount": 11, "badgecoll": 1, "spectitles": 1}}'
'LOY_46QCT','EVT_R6R09','ENG_XOTYX',3714,62.50,'Respected',68.5,'{"loyalty": {"loypts": 24078, "rewtier": "Platinum"}, "achievements": {"achcount": 24, "badgecoll": 27, "spectitles": 8}}'
'LOY_DQISC','EVT_6I9ZG','ENG_U3GDO',1486,2.80,'Established',31.8,'{"loyalty": {"loypts": 38768, "rewtier": "Gold"}, "achievements": {"achcount": 23, "badgecoll": 39, "spectitles": 7}}'
'LOY_YCUUI','EVT_S6ZD9','ENG_34RHK',9700,45.40,'Elite',91.0,'{"loyalty": {"loypts": 27848, "rewtier": "Bronze"}, "achievements": {"achcount": 47, "badgecoll": 17, "spectitles": 3}}'
'LOY_MDZCJ','EVT_FI9K4','ENG_G42OT',7808,36.00,'Established',49.7,'{"loyalty": {"loypts": 5443, "rewtier": "Gold"}, "achievements": {"achcount": 25, "badgecoll": 41, "spectitles": 4}}'
'LOY_N0M3D','EVT_BXGIV','ENG_JMP5X',566,10.50,'Elite',95.2,'{"loyalty": {"loypts": 45752, "rewtier": "Bronze"}, "achievements": {"achcount": 11, "badgecoll": 42, "spectitles": 2}}'
'LOY_D7PAE','EVT_PBRIA','ENG_NP6US',9561,17.30,'Elite',16.2,'{"loyalty": {"loypts": 38853, "rewtier": "Gold"}, "achievements": {"achcount": 75, "badgecoll": 12, "spectitles": 1}}'
'LOY_YN1I3','EVT_MVI4U','ENG_S49TU',6112,22.20,'Elite',22.0,'{"loyalty": {"loypts": 37709, "rewtier": "Silver"}, "achievements": {"achcount": 66, "badgecoll": 20, "spectitles": 5}}'
'LOY_GQ81W','EVT_9720Z','ENG_8CPV3',8267,69.80,'Respected',48.2,'{"loyalty": {"loypts": 10929, "rewtier": "Gold"}, "achievements": {"achcount": 97, "badgecoll": 1, "spectitles": 9}}'
'LOY_YI47A','EVT_XMW90','ENG_SG1FH',8634,55.20,'Established',94.9,'{"loyalty": {"loypts": 2304, "rewtier": "Platinum"}, "achievements": {"achcount": 94, "badgecoll": 23, "spectitles": 1}}'
'LOY_KSOUG','EVT_D96JB','ENG_UTH9P',4173,48.30,'Respected',92.1,'{"loyalty": {"loypts": 40451, "rewtier": "Silver"}, "achievements": {"achcount": 97, "badgecoll": 40, "spectitles": 4}}'
'LOY_KCBC0','EVT_U1DPG','ENG_RLJ1D',1713,99.00,'Established',10.4,'{"loyalty": {"loypts": 18579, "rewtier": "Platinum"}, "achievements": {"achcount": 13, "badgecoll": 38, "spectitles": 2}}'
'LOY_3Y1AS','EVT_9HA1Y','ENG_EFLIA',3395,5.00,'Respected',68.5,'{"loyalty": {"loypts": 27084, "rewtier": "Bronze"}, "achievements": {"achcount": 64, "badgecoll": 18, "spectitles": 4}}'
'LOY_4X2ZK','EVT_9Q7LI','ENG_QHWNR',7123,54.70,'Elite',62.4,'{"loyalty": {"loypts": 717, "rewtier": "Bronze"}, "achievements": {"achcount": 14, "badgecoll": 50, "spectitles": 0}}'
'LOY_NWWUU','EVT_CUVY2','ENG_F7ZR6',3953,13.50,'Elite',32.5,'{"loyalty": {"loypts": 33341, "rewtier": "Platinum"}, "achievements": {"achcount": 23, "badgecoll": 50, "spectitles": 9}}'
'LOY_VN53S','EVT_96TBU','ENG_DV29G',2533,14.50,'Elite',51.7,'{"loyalty": {"loypts": 22108, "rewtier": "Bronze"}, "achievements": {"achcount": 18, "badgecoll": 17, "spectitles": 5}}'
'LOY_4530Q','EVT_G83BN','ENG_1KI1U',6235,25.30,'New',85.1,'{"loyalty": {"loypts": 12550, "rewtier": "Bronze"}, "achievements": {"achcount": 12, "badgecoll": 12, "spectitles": 1}}'
'LOY_FW0X3','EVT_64OCY','ENG_0Y5KQ',7297,13.40,'New',45.9,'{"loyalty": {"loypts": 43049, "rewtier": "Gold"}, "achievements": {"achcount": 14, "badgecoll": 49, "spectitles": 3}}'
'LOY_WL0XE','EVT_2ZP3R','ENG_A33QO',881,7.10,'Elite',96.3,'{"loyalty": {"loypts": 18853, "rewtier": "Bronze"}, "achievements": {"achcount": 92, "badgecoll": 49, "spectitles": 6}}'
'LOY_LL865','EVT_5DQ4K','ENG_JRE6I',1121,64.80,'New',29.4,'{"loyalty": {"loypts": 5452, "rewtier": "Platinum"}, "achievements": {"achcount": 33, "badgecoll": 30, "spectitles": 6}}'
'LOY_CTI3E','EVT_51LLT','ENG_W47F3',8978,35.50,'Established',8.0,'{"loyalty": {"loypts": 41475, "rewtier": "Gold"}, "achievements": {"achcount": 79, "badgecoll": 26, "spectitles": 2}}'
'LOY_94HKP','EVT_6V009','ENG_NB8XJ',6798,91.70,'Respected',3.1,'{"loyalty": {"loypts": 31372, "rewtier": "Platinum"}, "achievements": {"achcount": 1, "badgecoll": 17, "spectitles": 9}}'
'LOY_QYJMS','EVT_1HDUJ','ENG_RQGPS',7057,94.50,'Elite',13.1,'{"loyalty": {"loypts": 1612, "rewtier": "Silver"}, "achievements": {"achcount": 80, "badgecoll": 43, "spectitles": 8}}'
'LOY_YX9RB','EVT_YBIMR','ENG_IPE6S',8862,10.20,'Elite',97.8,'{"loyalty": {"loypts": 22697, "rewtier": "Platinum"}, "achievements": {"achcount": 20, "badgecoll": 8, "spectitles": 6}}'
'LOY_2ZJ8X','EVT_JSEL8','ENG_RKAK8',1085,13.60,'New',27.8,'{"loyalty": {"loypts": 16811, "rewtier": "Platinum"}, "achievements": {"achcount": 66, "badgecoll": 45, "spectitles": 8}}'
'LOY_ZR0N6','EVT_NDT5Z','ENG_8AZVU',323,86.80,'Respected',1.5,'{"loyalty": {"loypts": 25863, "rewtier": "Silver"}, "achievements": {"achcount": 32, "badgecoll": 5, "spectitles": 8}}'
'LOY_WG573','EVT_9UMVQ','ENG_7PU7Z',47,75.70,'New',74.9,'{"loyalty": {"loypts": 29150, "rewtier": "Bronze"}, "achievements": {"achcount": 27, "badgecoll": 27, "spectitles": 2}}'
'LOY_LRLA8','EVT_IZQER','ENG_PDC4V',2919,21.20,'Established',24.9,'{"loyalty": {"loypts": 3104, "rewtier": "Platinum"}, "achievements": {"achcount": 11, "badgecoll": 1, "spectitles": 10}}'
'LOY_W866P','EVT_TERB7','ENG_KP1KL',8818,71.10,'Established',79.5,'{"loyalty": {"loypts": 21211, "rewtier": "Bronze"}, "achievements": {"achcount": 56, "badgecoll": 9, "spectitles": 1}}'
'LOY_4ZL9R','EVT_PBL3Z','ENG_6W0P5',7397,29.70,'Elite',27.7,'{"loyalty": {"loypts": 23612, "rewtier": "Gold"}, "achievements": {"achcount": 23, "badgecoll": 17, "spectitles": 1}}'
'LOY_JB0OT','EVT_Y9698','ENG_HDB2G',6183,79.30,'Established',94.2,'{"loyalty": {"loypts": 38111, "rewtier": "Silver"}, "achievements": {"achcount": 70, "badgecoll": 39, "spectitles": 1}}'
'LOY_0X66N','EVT_8B4AL','ENG_11QZ8',7858,71.00,'New',92.1,'{"loyalty": {"loypts": 13459, "rewtier": "Platinum"}, "achievements": {"achcount": 25, "badgecoll": 15, "spectitles": 1}}'
'LOY_Z6AK3','EVT_N0MH0','ENG_R1OV7',5085,62.00,'Respected',63.4,'{"loyalty": {"loypts": 12886, "rewtier": "Platinum"}, "achievements": {"achcount": 62, "badgecoll": 38, "spectitles": 7}}'
'LOY_HK0N6','EVT_FGJY2','ENG_N0ZA2',3258,21.60,'Elite',51.0,'{"loyalty": {"loypts": 2076, "rewtier": "Gold"}, "achievements": {"achcount": 9, "badgecoll": 48, "spectitles": 4}}'
'LOY_454R0','EVT_44KL8','ENG_YDRUI',5241,48.80,'Respected',37.4,'{"loyalty": {"loypts": 41440, "rewtier": "Platinum"}, "achievements": {"achcount": 14, "badgecoll": 9, "spectitles": 2}}'
'LOY_HEOQ7','EVT_OSZ1Q','ENG_Z9ENC',7349,97.20,'Established',83.6,'{"loyalty": {"loypts": 45852, "rewtier": "Platinum"}, "achievements": {"achcount": 76, "badgecoll": 35, "spectitles": 10}}'
'LOY_8A5N1','EVT_X45SE','ENG_KHH4Q',8056,19.70,'New',44.3,'{"loyalty": {"loypts": 11362, "rewtier": "Platinum"}, "achievements": {"achcount": 2, "badgecoll": 23, "spectitles": 2}}'
'LOY_2PT1Y','EVT_LB0Q7','ENG_3BNQM',5201,73.50,'Respected',9.3,'{"loyalty": {"loypts": 7045, "rewtier": "Bronze"}, "achievements": {"achcount": 59, "badgecoll": 19, "spectitles": 8}}'
'LOY_A62JK','EVT_OGDZ0','ENG_W6PKL',218,60.90,'New',8.3,'{"loyalty": {"loypts": 6531, "rewtier": "Platinum"}, "achievements": {"achcount": 95, "badgecoll": 3, "spectitles": 6}}'
'LOY_NPXPK','EVT_O1P7S','ENG_SVUKS',4463,6.90,'Established',77.9,'{"loyalty": {"loypts": 44104, "rewtier": "Platinum"}, "achievements": {"achcount": 70, "badgecoll": 29, "spectitles": 6}}'
'LOY_1S2EC','EVT_MDG5Q','ENG_26640',332,11.80,'Respected',25.0,'{"loyalty": {"loypts": 21494, "rewtier": "Gold"}, "achievements": {"achcount": 78, "badgecoll": 19, "spectitles": 7}}'
'LOY_KPUYU','EVT_UZ92H','ENG_TR3UZ',1608,7.20,'Established',26.7,'{"loyalty": {"loypts": 32910, "rewtier": "Bronze"}, "achievements": {"achcount": 54, "badgecoll": 20, "spectitles": 9}}'
'LOY_T95O0','EVT_J1F4M','ENG_UXYXA',4405,39.30,'Respected',43.6,'{"loyalty": {"loypts": 45035, "rewtier": "Silver"}, "achievements": {"achcount": 95, "badgecoll": 49, "spectitles": 2}}'
'LOY_EMLTP','EVT_FCGOA','ENG_99I85',6071,70.30,'Respected',11.8,'{"loyalty": {"loypts": 23854, "rewtier": "Platinum"}, "achievements": {"achcount": 62, "badgecoll": 22, "spectitles": 0}}'
'LOY_1ZD7I','EVT_O4M7I','ENG_KHGBN',9634,7.00,'New',24.4,'{"loyalty": {"loypts": 45738, "rewtier": "Platinum"}, "achievements": {"achcount": 87, "badgecoll": 30, "spectitles": 0}}'
'LOY_UHR63','EVT_XADS3','ENG_F2I0S',981,87.00,'New',49.5,'{"loyalty": {"loypts": 37731, "rewtier": "Silver"}, "achievements": {"achcount": 45, "badgecoll": 3, "spectitles": 4}}'
'LOY_7P2UC','EVT_S422D','ENG_TQDSF',4564,49.30,'Established',3.0,'{"loyalty": {"loypts": 33535, "rewtier": "Silver"}, "achievements": {"achcount": 90, "badgecoll": 29, "spectitles": 10}}'
'LOY_HL0TB','EVT_OZQI9','ENG_19437',8254,42.00,'New',46.2,'{"loyalty": {"loypts": 28174, "rewtier": "Platinum"}, "achievements": {"achcount": 84, "badgecoll": 35, "spectitles": 8}}'
'LOY_88V5K','EVT_AAN5E','ENG_1HWCK',8025,54.40,'Established',40.3,'{"loyalty": {"loypts": 49971, "rewtier": "Platinum"}, "achievements": {"achcount": 30, "badgecoll": 32, "spectitles": 3}}'
'LOY_BU5T2','EVT_ZYA2F','ENG_ISWKJ',1884,17.00,'New',45.5,'{"loyalty": {"loypts": 20614, "rewtier": "Platinum"}, "achievements": {"achcount": 40, "badgecoll": 6, "spectitles": 8}}'
'LOY_HC7DW','EVT_9CNRW','ENG_GA5LN',484,71.00,'Elite',81.4,'{"loyalty": {"loypts": 45162, "rewtier": "Platinum"}, "achievements": {"achcount": 95, "badgecoll": 19, "spectitles": 1}}'
'LOY_9RFNX','EVT_0PZAQ','ENG_Z2FGK',3527,3.80,'Established',69.7,'{"loyalty": {"loypts": 12544, "rewtier": "Gold"}, "achievements": {"achcount": 34, "badgecoll": 24, "spectitles": 1}}'
'LOY_8VPJ5','EVT_GCTIX','ENG_3BBGK',1825,22.60,'Respected',73.1,'{"loyalty": {"loypts": 37255, "rewtier": "Bronze"}, "achievements": {"achcount": 77, "badgecoll": 45, "spectitles": 0}}'
'LOY_ZVF73','EVT_HJ5Y7','ENG_LNB97',3187,62.90,'Respected',91.7,'{"loyalty": {"loypts": 3405, "rewtier": "Platinum"}, "achievements": {"achcount": 30, "badgecoll": 11, "spectitles": 10}}'
'LOY_AQI8M','EVT_7633F','ENG_Q1A71',6549,68.70,'Established',97.5,'{"loyalty": {"loypts": 22265, "rewtier": "Silver"}, "achievements": {"achcount": 69, "badgecoll": 7, "spectitles": 1}}'
'LOY_OSRXP','EVT_O0ZW9','ENG_QZLYW',799,76.50,'Elite',19.2,'{"loyalty": {"loypts": 44624, "rewtier": "Gold"}, "achievements": {"achcount": 0, "badgecoll": 47, "spectitles": 3}}'
'LOY_3233X','EVT_KO9MK','ENG_CLPM7',1152,26.60,'Established',62.0,'{"loyalty": {"loypts": 21828, "rewtier": "Platinum"}, "achievements": {"achcount": 100, "badgecoll": 48, "spectitles": 3}}'
'LOY_MOZK4','EVT_FFEIW','ENG_E2COO',2680,69.90,'Established',2.6,'{"loyalty": {"loypts": 16083, "rewtier": "Silver"}, "achievements": {"achcount": 35, "badgecoll": 8, "spectitles": 4}}'
'LOY_K183I','EVT_4JLJH','ENG_DT2MT',3979,77.50,'Respected',91.9,'{"loyalty": {"loypts": 23002, "rewtier": "Bronze"}, "achievements": {"achcount": 10, "badgecoll": 37, "spectitles": 1}}'
'LOY_74DLP','EVT_AAJFO','ENG_1O0N1',4491,52.20,'Respected',21.5,'{"loyalty": {"loypts": 41876, "rewtier": "Bronze"}, "achievements": {"achcount": 20, "badgecoll": 27, "spectitles": 1}}'
'LOY_L7020','EVT_R2TSS','ENG_4SM9Q',6343,52.90,'Elite',56.7,'{"loyalty": {"loypts": 33889, "rewtier": "Gold"}, "achievements": {"achcount": 38, "badgecoll": 48, "spectitles": 6}}'
'LOY_77PKQ','EVT_QZ1KB','ENG_QJC86',1497,81.10,'New',99.5,'{"loyalty": {"loypts": 46831, "rewtier": "Platinum"}, "achievements": {"achcount": 100, "badgecoll": 1, "spectitles": 4}}'
'LOY_76U00','EVT_OY26M','ENG_GV4ZL',3603,91.90,'Established',1.0,'{"loyalty": {"loypts": 49856, "rewtier": "Silver"}, "achievements": {"achcount": 50, "badgecoll": 42, "spectitles": 3}}'
'LOY_EOPGR','EVT_MGZMG','ENG_J851Y',9076,49.20,'Established',24.6,'{"loyalty": {"loypts": 12082, "rewtier": "Bronze"}, "achievements": {"achcount": 92, "badgecoll": 46, "spectitles": 0}}'
'LOY_PWD5U','EVT_YQ4A3','ENG_49Z9M',9068,79.90,'Established',76.0,'{"loyalty": {"loypts": 40025, "rewtier": "Silver"}, "achievements": {"achcount": 53, "badgecoll": 9, "spectitles": 3}}'
'LOY_90K3T','EVT_LUZ7G','ENG_JNJ2K',5824,57.40,'Respected',82.7,'{"loyalty": {"loypts": 16246, "rewtier": "Bronze"}, "achievements": {"achcount": 15, "badgecoll": 29, "spectitles": 3}}'
'LOY_VPTU6','EVT_2ZCDI','ENG_TOZ5F',1484,85.10,'Respected',80.9,'{"loyalty": {"loypts": 16843, "rewtier": "Gold"}, "achievements": {"achcount": 7, "badgecoll": 3, "spectitles": 9}}'
'LOY_OPVNB','EVT_29QAZ','ENG_9RX4K',2847,10.40,'Elite',14.7,'{"loyalty": {"loypts": 5390, "rewtier": "Platinum"}, "achievements": {"achcount": 61, "badgecoll": 8, "spectitles": 0}}'
'LOY_ZGRET','EVT_R0SLS','ENG_N0Z1Z',1926,27.20,'Elite',23.9,'{"loyalty": {"loypts": 35957, "rewtier": "Gold"}, "achievements": {"achcount": 21, "badgecoll": 20, "spectitles": 3}}'
'LOY_B15RA','EVT_0C78A','ENG_YITMS',7308,40.40,'Established',35.8,'{"loyalty": {"loypts": 40627, "rewtier": "Platinum"}, "achievements": {"achcount": 92, "badgecoll": 41, "spectitles": 7}}'
'LOY_MA8K1','EVT_PVPCL','ENG_NCBFH',9868,52.10,'Elite',89.4,'{"loyalty": {"loypts": 622, "rewtier": "Silver"}, "achievements": {"achcount": 75, "badgecoll": 1, "spectitles": 6}}'
'LOY_QNZ6X','EVT_JC9U6','ENG_WUF3S',9161,94.20,'Elite',43.0,'{"loyalty": {"loypts": 38228, "rewtier": "Platinum"}, "achievements": {"achcount": 82, "badgecoll": 6, "spectitles": 10}}'
'LOY_Q8C6E','EVT_DES82','ENG_01WKR',2434,53.50,'New',10.5,'{"loyalty": {"loypts": 32783, "rewtier": "Silver"}, "achievements": {"achcount": 5, "badgecoll": 26, "spectitles": 8}}'
'LOY_MERVF','EVT_SDAMA','ENG_L7ZMN',4400,35.00,'Elite',51.4,'{"loyalty": {"loypts": 21588, "rewtier": "Silver"}, "achievements": {"achcount": 6, "badgecoll": 20, "spectitles": 1}}'
'LOY_UWK6Y','EVT_IZN2W','ENG_VZBJI',4949,88.40,'Respected',73.4,'{"loyalty": {"loypts": 18773, "rewtier": "Platinum"}, "achievements": {"achcount": 94, "badgecoll": 39, "spectitles": 7}}'
'LOY_20J2U','EVT_27D5Z','ENG_ECJLN',6741,55.10,'Established',33.6,'{"loyalty": {"loypts": 27955, "rewtier": "Bronze"}, "achievements": {"achcount": 85, "badgecoll": 37, "spectitles": 5}}'
'LOY_4F8UN','EVT_KOI0D','ENG_LJAJY',3307,3.70,'Respected',44.9,'{"loyalty": {"loypts": 12842, "rewtier": "Bronze"}, "achievements": {"achcount": 78, "badgecoll": 12, "spectitles": 6}}'
'LOY_H1RAQ','EVT_60EEI','ENG_A4K0X',5628,71.40,'Elite',29.9,'{"loyalty": {"loypts": 30224, "rewtier": "Silver"}, "achievements": {"achcount": 80, "badgecoll": 25, "spectitles": 5}}'
'LOY_VRXWN','EVT_SJ8OQ','ENG_4M716',6259,69.90,'Elite',80.9,'{"loyalty": {"loypts": 7582, "rewtier": "Gold"}, "achievements": {"achcount": 92, "badgecoll": 26, "spectitles": 5}}'
'LOY_UK2LM','EVT_4Y6SN','ENG_IZ83O',7632,36.70,'Respected',24.2,'{"loyalty": {"loypts": 16783, "rewtier": "Platinum"}, "achievements": {"achcount": 15, "badgecoll": 9, "spectitles": 6}}'
'LOY_IZH1M','EVT_G3YT0','ENG_390V5',6288,25.10,'Respected',46.4,'{"loyalty": {"loypts": 9629, "rewtier": "Platinum"}, "achievements": {"achcount": 58, "badgecoll": 45, "spectitles": 2}}'
'LOY_J7HZ1','EVT_C21KY','ENG_JE5XL',504,20.40,'New',3.7,'{"loyalty": {"loypts": 21907, "rewtier": "Platinum"}, "achievements": {"achcount": 8, "badgecoll": 22, "spectitles": 5}}'
'LOY_MNOCD','EVT_U9Q30','ENG_X2YNA',4197,57.10,'Respected',41.6,'{"loyalty": {"loypts": 34486, "rewtier": "Silver"}, "achievements": {"achcount": 20, "badgecoll": 32, "spectitles": 5}}'
'LOY_0ADJB','EVT_NKGCM','ENG_8F4O0',9201,52.00,'Elite',74.4,'{"loyalty": {"loypts": 43865, "rewtier": "Platinum"}, "achievements": {"achcount": 25, "badgecoll": 2, "spectitles": 10}}'
'LOY_3VFM5','EVT_FBOA7','ENG_907VP',8749,13.60,'Respected',3.3,'{"loyalty": {"loypts": 6725, "rewtier": "Silver"}, "achievements": {"achcount": 68, "badgecoll": 24, "spectitles": 1}}'
'LOY_PC5K2','EVT_CJ0YQ','ENG_9AVAI',7310,13.80,'New',90.3,'{"loyalty": {"loypts": 16207, "rewtier": "Bronze"}, "achievements": {"achcount": 60, "badgecoll": 21, "spectitles": 1}}'
'LOY_XV1M6','EVT_U885K','ENG_MRYSO',5307,41.20,'Established',43.4,'{"loyalty": {"loypts": 32108, "rewtier": "Gold"}, "achievements": {"achcount": 66, "badgecoll": 34, "spectitles": 10}}'
'LOY_JQSAN','EVT_3VQIU','ENG_4WRYE',3051,20.20,'Established',50.2,'{"loyalty": {"loypts": 15599, "rewtier": "Silver"}, "achievements": {"achcount": 17, "badgecoll": 16, "spectitles": 3}}'
