344,'iOS','Chrome','13.4','1.6.8','1440x1080','1010x629','Cable',96.10,344
345,'iOS','Chrome','9.6','1.2.6','1280x1334','513x658','4G',75.20,345
346,'Android','Chrome','13.7','4.7.6','1440x1080','735x532','WiFi',65.00,346
347,'Android','Edge','9.4','5.0.9','1280x1080','892x636','4G',77.90,347
348,'Windows','Chrome','10.9','1.6.3','1920x720','513x533','5G',12.10,348
349,'Android','Firefox','15.5','3.5.5','1440x720','615x524','4G',10.70,349
350,'Windows','Chrome','14.2','5.5.4','1440x900','1031x624','Cable',10.30,350
351,'iOS','Firefox','10.5','3.7.4','1920x900','961x589','Cable',47.10,351
352,'Android','Chrome','10.2','1.3.1','1280x900','1196x629','Cable',7.10,352
353,'Android','Firefox','9.2','1.6.2','750x1080','829x751','4G',80.10,353
354,'Android','Edge','15.9','5.5.0','750x1080','1025x755','5G',94.10,354
355,'Android','Safari','9.9','3.5.8','750x1080','391x524','5G',30.10,355
356,'Windows','Chrome','11.0','4.8.9','1920x1334','1068x753','5G',31.90,356
357,'Windows','Safari','8.2','2.7.9','1280x1334','354x556','WiFi',29.50,357
358,'iOS','Firefox','10.9','2.2.4','750x1080','1198x626','4G',28.40,358
359,'MacOS','Chrome','15.1','2.8.4','1280x1334','997x737','4G',95.00,359
360,'iOS','Chrome','15.8','4.4.3','750x900','995x616','WiFi',27.30,360
361,'Windows','Firefox','15.2','4.7.4','1280x720','835x680','5G',24.70,361
362,'Windows','Chrome','13.0','3.1.4','1440x1334','886x791','Cable',31.60,362
363,'iOS','Chrome','10.1','5.6.6','1440x720','589x691','5G',10.60,363
364,'Android','Firefox','13.3','3.0.4','1280x720','670x676','Cable',23.60,364
365,'Windows','Chrome','9.4','3.3.7','1920x720','936x558','Cable',65.10,365
366,'Android','Chrome','12.2','2.2.8','1280x1080','709x618','5G',2.20,366
367,'iOS','Chrome','13.6','1.0.9','1440x1334','840x519','Cable',49.30,367
368,'Android','Firefox','14.4','1.8.1','750x900','938x669','4G',47.00,368
369,'Android','Safari','14.6','2.1.1','1920x900','447x505','4G',38.50,369
370,'iOS','Edge','12.2','5.0.9','750x720','1023x742','WiFi',89.60,370
371,'Windows','Safari','15.8','4.5.1','1280x1080','1024x592','4G',6.70,371
372,'iOS','Safari','14.7','5.1.2','750x900','864x713','Cable',19.50,372
373,'Windows','Safari','8.8','2.0.2','1440x1080','429x667','4G',5.30,373
374,'MacOS','Firefox','15.3','5.1.2','1920x900','460x548','Cable',26.50,374
375,'Android','Safari','13.9','3.8.6','750x1334','329x538','Cable',50.20,375
376,'MacOS','Edge','12.5','2.4.5','1440x720','883x539','WiFi',65.90,376
377,'iOS','Edge','15.6','5.9.1','1920x1334','1163x548','Cable',66.10,377
378,'Android','Edge','15.5','2.6.8','1440x720','871x690','5G',66.10,378
379,'Windows','Firefox','9.7','1.4.5','1440x1080','383x727','5G',55.90,379
380,'iOS','Safari','9.1','3.9.8','750x720','1145x607','5G',95.20,380
381,'Android','Chrome','11.9','5.9.8','1440x900','600x542','WiFi',61.30,381
382,'iOS','Firefox','15.3','3.4.2','750x1080','543x543','5G',62.70,382
383,'Android','Edge','8.5','3.4.2','1440x1334','914x687','5G',86.60,383
384,'MacOS','Firefox','8.8','4.9.6','1280x720','491x599','WiFi',33.30,384
385,'iOS','Chrome','13.9','3.3.0','1440x900','674x646','4G',31.80,385
386,'Windows','Edge','12.8','3.6.4','1920x1334','747x576','Cable',43.50,386
387,'iOS','Chrome','13.6','4.2.8','1440x900','906x703','Cable',36.80,387
388,'Windows','Safari','10.3','1.4.7','1920x900','604x649','5G',11.20,388
389,'iOS','Safari','8.4','2.7.7','1280x1334','362x643','5G',75.40,389
390,'Windows','Safari','8.6','3.0.1','1280x720','943x784','WiFi',45.70,390
391,'Windows','Chrome','8.2','5.6.8','1440x1334','732x715','WiFi',71.60,391
392,'Windows','Safari','14.9','4.4.5','750x1080','666x774','WiFi',5.30,392
393,'Windows','Safari','8.9','1.7.3','1920x1080','325x761','Cable',82.10,393
394,'Windows','Chrome','12.2','4.6.6','1920x720','419x773','5G',77.00,394
395,'MacOS','Chrome','8.2','4.8.0','1440x1080','677x671','WiFi',93.20,395
396,'Android','Firefox','11.2','4.6.5','750x900','1091x613','WiFi',32.50,396
397,'Android','Edge','13.7','5.0.5','750x1080','408x526','WiFi',51.10,397
398,'Windows','Edge','13.6','4.9.9','750x900','931x782','5G',27.60,398
399,'Android','Firefox','9.5','3.7.7','1920x720','1068x757','WiFi',68.90,399
400,'iOS','Firefox','9.7','2.8.5','1440x720','681x584','5G',66.70,400
401,'iOS','Edge','14.9','1.6.9','1280x900','665x774','WiFi',60.00,401
402,'MacOS','Chrome','15.3','2.3.2','1280x1080','673x557','WiFi',12.70,402
403,'Android','Chrome','13.7','1.2.9','1440x1080','706x691','4G',31.20,403
404,'iOS','Edge','10.9','5.7.9','1280x900','472x667','WiFi',8.50,404
405,'iOS','Safari','11.8','1.2.1','1280x720','572x715','WiFi',99.70,405
406,'Android','Chrome','13.6','5.5.0','1280x1334','1058x593','WiFi',56.80,406
407,'Android','Safari','14.4','3.2.2','750x720','356x680','Cable',23.20,407
408,'MacOS','Chrome','10.1','1.2.5','750x720','438x650','5G',18.00,408
409,'Windows','Chrome','15.6','4.2.9','750x1334','582x638','4G',68.10,409
410,'Android','Firefox','14.3','4.5.7','1440x1334','622x687','5G',89.40,410
411,'Windows','Safari','10.8','4.4.4','1280x1080','656x785','Cable',97.10,411
412,'Windows','Chrome','10.7','4.8.3','1440x900','360x772','4G',91.60,412
413,'Android','Safari','14.2','2.8.8','1280x1334','1037x778','WiFi',55.00,413
414,'Android','Edge','11.4','4.4.5','1440x900','883x770','Cable',47.70,414
415,'iOS','Edge','12.5','4.1.2','1920x720','322x717','5G',60.80,415
416,'iOS','Firefox','12.7','5.4.7','1920x1334','1102x573','Cable',4.90,416
417,'Android','Edge','10.4','2.4.3','750x1334','1022x678','WiFi',52.40,417
418,'Android','Firefox','13.3','2.9.6','1440x900','1159x714','Cable',81.70,418
419,'Android','Chrome','10.8','2.7.5','1280x1334','620x513','Cable',85.60,419
420,'Windows','Chrome','12.8','1.0.2','1920x900','761x718','5G',51.10,420
421,'MacOS','Chrome','11.7','4.5.9','1280x1080','620x781','Cable',58.00,421
422,'MacOS','Firefox','13.7','5.2.4','1920x1080','575x778','WiFi',12.90,422
423,'iOS','Edge','15.7','3.0.3','1920x900','862x701','WiFi',5.60,423
424,'Windows','Firefox','12.9','5.5.4','1280x1334','652x799','Cable',87.50,424
425,'MacOS','Chrome','15.8','3.8.3','750x1334','656x665','Cable',73.00,425
426,'iOS','Firefox','15.8','5.8.5','1280x720','1153x735','WiFi',81.80,426
427,'Windows','Chrome','15.7','3.7.6','1440x900','507x589','Cable',14.00,427
428,'MacOS','Safari','14.9','4.1.1','750x1334','843x792','Cable',38.60,428
429,'MacOS','Edge','10.8','3.5.5','1280x1334','403x580','5G',41.50,429
430,'Android','Safari','10.5','2.2.6','1920x1334','830x727','4G',65.20,430
431,'Windows','Chrome','8.9','3.9.8','750x1080','418x697','WiFi',19.70,431
432,'Windows','Edge','10.0','3.2.5','1920x720','599x594','5G',22.20,432
433,'MacOS','Chrome','10.9','5.0.9','750x1080','325x624','5G',39.10,433
434,'Windows','Firefox','9.5','3.0.6','1920x900','708x672','Cable',54.30,434
435,'iOS','Chrome','15.3','1.8.5','1920x1334','646x520','4G',49.90,435
436,'iOS','Firefox','8.0','2.5.8','1440x900','668x766','5G',4.10,436
437,'iOS','Edge','11.5','4.2.9','1920x900','530x548','4G',99.00,437
438,'Android','Safari','15.4','1.7.0','750x720','794x554','WiFi',39.00,438
439,'Windows','Firefox','9.4','1.1.8','1440x1080','750x662','Cable',44.50,439
440,'iOS','Edge','15.3','4.6.1','1280x1080','764x762','4G',93.10,440
441,'Windows','Firefox','10.0','5.7.0','1920x720','560x762','WiFi',62.90,441
442,'Android','Firefox','8.1','5.8.1','1280x1080','702x643','4G',65.70,442
443,'Windows','Chrome','15.0','5.4.9','750x1080','1122x568','WiFi',1.10,443
444,'Windows','Safari','15.1','4.9.3','750x900','389x659','4G',87.80,444
445,'iOS','Edge','10.1','3.9.0','1280x1080','852x583','5G',78.60,445
446,'MacOS','Edge','9.8','1.4.5','1920x1080','1127x606','Cable',58.30,446
447,'MacOS','Edge','12.9','1.2.6','1920x720','878x549','WiFi',28.50,447
448,'MacOS','Firefox','10.5','4.3.0','750x900','491x755','WiFi',30.40,448
449,'iOS','Firefox','9.2','2.3.3','1440x900','707x686','Cable',48.20,449
450,'Windows','Chrome','10.0','5.9.8','1920x1334','556x667','WiFi',62.30,450
451,'Windows','Edge','12.6','5.1.7','1280x1080','1107x519','5G',95.70,451
452,'Windows','Firefox','10.3','4.6.7','750x1334','1122x735','4G',46.40,452
453,'Windows','Firefox','13.0','3.6.7','1280x1080','606x605','5G',14.10,453
454,'MacOS','Edge','12.0','3.0.4','750x1080','391x684','Cable',62.80,454
455,'MacOS','Firefox','8.2','3.8.1','1280x720','1020x715','4G',98.00,455
456,'iOS','Edge','15.4','5.8.7','1280x720','439x537','5G',36.40,456
457,'iOS','Safari','12.4','2.6.9','1440x1334','1008x574','5G',9.60,457
458,'Android','Chrome','8.8','1.4.8','1920x1334','1153x505','5G',93.40,458
459,'MacOS','Edge','12.0','4.3.6','1920x900','1100x633','WiFi',3.20,459
460,'MacOS','Firefox','8.0','2.0.5','1920x720','385x504','5G',8.70,460
461,'iOS','Firefox','8.7','2.1.5','1440x1080','862x543','Cable',26.20,461
462,'MacOS','Chrome','9.7','4.3.5','1280x1334','616x573','Cable',51.40,462
463,'Windows','Edge','8.7','2.8.9','750x1080','359x584','5G',25.30,463
464,'MacOS','Firefox','11.9','2.8.7','750x1080','742x572','4G',92.90,464
465,'Android','Safari','9.9','3.5.8','750x1334','633x619','Cable',75.90,465
466,'Android','Firefox','10.8','2.7.5','1920x900','775x562','WiFi',94.20,466
467,'Android','Edge','9.1','2.7.9','1920x1334','324x657','5G',29.50,467
468,'Windows','Safari','15.4','4.1.3','750x1080','350x620','4G',28.60,468
469,'MacOS','Safari','12.6','3.1.1','1440x900','788x698','4G',33.90,469
470,'iOS','Safari','11.9','1.9.3','1440x1080','311x538','WiFi',68.90,470
471,'Windows','Edge','12.0','4.2.4','1920x900','1077x570','WiFi',32.40,471
472,'Windows','Chrome','14.7','3.5.4','1440x1334','513x727','WiFi',30.70,472
473,'MacOS','Chrome','13.4','2.0.0','1920x1080','752x656','WiFi',48.70,473
474,'Windows','Edge','14.5','1.9.5','1440x1334','459x774','Cable',21.20,474
475,'Android','Firefox','15.0','4.8.5','1920x720','1044x744','WiFi',48.20,475
476,'iOS','Chrome','10.5','1.1.9','1440x900','670x759','Cable',50.20,476
477,'iOS','Safari','8.2','1.8.5','750x900','509x544','5G',84.60,477
478,'Windows','Edge','13.5','1.5.7','750x900','309x519','4G',54.10,478
479,'Windows','Chrome','10.4','2.4.7','1280x1080','753x573','5G',61.00,479
480,'iOS','Chrome','11.1','5.1.6','750x900','1043x719','Cable',25.80,480
481,'MacOS','Firefox','12.2','3.1.0','1280x900','731x629','WiFi',40.10,481
482,'Android','Edge','14.0','5.6.9','1280x900','832x623','4G',68.60,482
483,'MacOS','Chrome','9.3','2.2.5','750x1080','573x536','Cable',14.00,483
484,'Android','Firefox','12.4','3.9.0','1440x1334','319x704','WiFi',38.10,484
485,'MacOS','Chrome','15.5','3.8.6','1440x720','909x590','4G',92.10,485
486,'Windows','Firefox','9.2','3.3.1','1440x720','472x560','5G',14.60,486
487,'Android','Edge','13.1','5.0.1','750x1334','1003x532','WiFi',12.40,487
488,'Windows','Chrome','8.1','5.4.8','1920x900','486x782','5G',20.80,488
489,'MacOS','Safari','13.6','1.8.2','1440x1080','849x680','4G',95.90,489
490,'Android','Chrome','8.3','2.9.3','750x1334','1175x648','Cable',54.60,490
491,'MacOS','Edge','9.5','5.7.4','1920x900','324x713','WiFi',90.10,491
492,'Android','Chrome','9.1','3.7.3','1440x900','603x546','Cable',83.60,492
493,'Windows','Chrome','14.0','4.1.8','750x1334','826x775','Cable',11.20,493
494,'iOS','Chrome','10.3','5.1.4','1440x1334','362x653','Cable',68.50,494
495,'MacOS','Edge','15.4','3.5.0','1440x1334','923x561','5G',43.40,495
496,'Android','Edge','15.9','1.9.9','750x900','309x764','WiFi',61.30,496
497,'MacOS','Firefox','11.7','1.7.1','1440x900','1100x752','5G',96.10,497
498,'MacOS','Firefox','12.9','2.7.1','1920x900','548x696','Cable',5.00,498
499,'Windows','Safari','8.1','5.9.4','1440x900','781x753','Cable',74.00,499
500,'Android','Chrome','15.2','2.4.8','750x900','748x651','5G',81.50,500
501,'MacOS','Firefox','9.5','1.8.2','1440x1080','773x659','WiFi',65.80,501
502,'MacOS','Safari','11.3','1.7.2','1280x900','748x579','Cable',79.20,502
503,'Windows','Chrome','15.5','1.4.2','750x900','1012x639','WiFi',97.50,503
504,'MacOS','Chrome','15.3','5.8.8','750x1080','1069x653','5G',2.00,504
505,'iOS','Safari','12.0','4.4.6','1920x720','498x756','4G',17.70,505
506,'Android','Safari','15.6','4.9.3','1440x1334','420x555','5G',41.70,506
507,'iOS','Firefox','12.4','1.7.1','1440x1334','691x668','5G',48.70,507
508,'iOS','Firefox','8.8','2.6.6','1920x1080','838x586','5G',84.20,508
509,'iOS','Firefox','12.7','2.3.0','750x1334','1051x739','Cable',91.30,509
510,'iOS','Chrome','13.6','4.3.5','1280x1080','598x554','5G',87.40,510
511,'Android','Chrome','10.5','4.3.1','750x1080','468x503','4G',82.40,511
512,'iOS','Safari','8.9','3.6.9','1920x1334','670x636','4G',36.30,512
513,'MacOS','Safari','13.0','5.6.6','1280x720','903x505','WiFi',80.10,513
514,'iOS','Edge','10.8','5.7.0','1440x1334','939x718','4G',5.90,514
515,'Android','Safari','11.0','1.5.1','750x900','973x744','WiFi',86.00,515
516,'MacOS','Safari','10.3','5.0.1','1280x900','867x575','Cable',20.00,516
517,'iOS','Chrome','12.9','3.4.6','1920x720','355x531','WiFi',36.30,517
518,'Windows','Firefox','11.3','5.6.3','750x1080','516x639','WiFi',9.90,518
519,'Android','Firefox','14.0','5.9.3','1440x1080','384x773','5G',92.10,519
520,'Windows','Safari','8.3','2.1.9','750x1080','734x648','4G',74.70,520
521,'iOS','Chrome','14.9','5.8.9','1920x1334','883x744','4G',42.50,521
522,'iOS','Chrome','9.2','2.5.2','750x720','466x607','WiFi',59.20,522
523,'MacOS','Edge','14.9','4.0.5','1440x1334','665x569','4G',17.90,523
524,'Android','Firefox','12.8','4.2.9','1280x1334','325x552','4G',41.70,524
525,'iOS','Firefox','9.9','2.0.0','1280x1080','596x742','5G',85.00,525
526,'MacOS','Chrome','15.8','1.0.8','1280x1334','590x589','5G',60.40,526
527,'iOS','Edge','14.0','5.0.5','1280x720','792x584','Cable',72.00,527
528,'Windows','Chrome','14.6','5.4.3','1440x720','434x598','5G',40.50,528
529,'Windows','Chrome','9.6','2.8.6','1440x900','743x713','WiFi',92.40,529
530,'Windows','Chrome','13.2','3.2.6','750x900','955x575','4G',34.90,530
531,'Android','Safari','9.6','5.4.0','1920x1080','528x644','WiFi',13.50,531
532,'Android','Edge','11.9','3.9.2','1440x1080','495x704','5G',56.80,532
533,'Android','Chrome','13.7','2.3.4','1280x720','519x755','WiFi',59.70,533
534,'iOS','Edge','11.3','5.2.8','1440x1080','758x669','4G',56.90,534
535,'MacOS','Edge','9.3','2.3.4','1440x720','1014x672','5G',66.30,535
536,'Windows','Firefox','11.7','3.7.5','1920x900','321x770','Cable',23.80,536
537,'Windows','Firefox','14.4','2.6.2','1920x720','1187x715','4G',15.80,537
538,'Android','Chrome','15.9','4.3.1','1440x1080','1166x738','Cable',33.00,538
539,'MacOS','Edge','15.1','1.2.1','750x720','1037x527','4G',30.50,539
540,'Android','Firefox','10.4','3.4.1','750x900','328x626','WiFi',75.50,540
541,'Android','Edge','10.1','4.9.0','750x1080','864x587','Cable',29.50,541
542,'Android','Safari','14.7','3.6.5','750x1080','732x700','5G',78.10,542
543,'MacOS','Firefox','8.0','2.9.0','1920x1334','1060x525','Cable',24.60,543
544,'Android','Firefox','15.8','5.9.7','750x900','1140x664','Cable',12.10,544
545,'MacOS','Chrome','10.9','5.0.9','1920x900','838x684','Cable',64.10,546
546,'Android','Chrome','8.4','3.2.2','1440x900','764x773','WiFi',15.60,547
547,'Android','Firefox','14.2','5.0.1','1440x1080','617x689','4G',28.60,548
548,'Android','Chrome','9.8','5.2.5','750x720','371x711','Cable',47.60,549
549,'MacOS','Safari','14.4','3.2.2','1440x900','359x578','WiFi',8.10,550
550,'Android','Chrome','10.9','4.9.7','1920x1080','513x602','Cable',99.00,551
551,'MacOS','Firefox','8.2','3.5.0','750x1334','725x570','5G',60.70,552
552,'MacOS','Edge','11.2','1.6.1','1920x900','797x669','5G',40.40,553
553,'MacOS','Safari','11.0','4.9.0','1280x900','467x719','4G',69.10,554
554,'MacOS','Chrome','12.1','3.4.3','750x1334','742x620','4G',36.90,555
555,'Android','Edge','15.1','3.7.3','1920x1334','952x720','WiFi',22.80,556
556,'MacOS','Safari','15.3','5.9.8','750x720','1070x554','4G',15.30,557
557,'iOS','Safari','12.2','5.3.7','1440x1334','1074x716','WiFi',85.80,558
558,'iOS','Safari','15.5','1.2.0','750x1080','366x651','4G',34.70,559
559,'Windows','Edge','13.7','4.0.8','1440x1334','593x723','WiFi',83.40,560
560,'Windows','Firefox','8.6','4.8.7','1920x720','1149x776','5G',65.60,561
561,'Android','Firefox','8.8','3.5.6','1920x1334','770x755','Cable',72.20,562
562,'iOS','Chrome','12.9','5.9.4','750x1334','673x511','4G',39.90,563
563,'Android','Chrome','12.6','3.9.0','750x1334','512x722','WiFi',65.00,564
564,'iOS','Firefox','10.1','2.3.3','1280x900','349x664','WiFi',58.80,565
565,'MacOS','Chrome','11.5','5.5.6','1440x1334','612x533','4G',27.10,566
566,'iOS','Firefox','8.5','1.1.9','1920x900','374x606','4G',19.80,567
567,'iOS','Edge','14.2','2.7.3','1920x1334','1088x598','WiFi',10.30,568
568,'Android','Edge','10.0','5.2.9','1280x900','1059x669','5G',28.40,569
569,'Windows','Edge','11.5','5.4.4','750x1334','1040x647','4G',58.90,570
570,'Android','Firefox','9.5','3.8.0','1920x1334','954x600','Cable',36.20,571
571,'iOS','Chrome','13.5','4.1.0','1440x1080','1040x730','WiFi',17.00,572
572,'MacOS','Firefox','12.2','2.6.4','1440x1080','1156x737','5G',34.00,573
573,'iOS','Safari','14.7','4.7.3','1920x720','385x716','4G',75.80,574
574,'Android','Firefox','9.5','3.0.1','1280x1080','676x574','4G',98.80,575
575,'Windows','Chrome','15.1','5.7.0','1440x1080','791x777','WiFi',67.90,576
576,'Windows','Firefox','13.4','1.8.7','1280x900','484x559','Cable',41.30,577
577,'Windows','Chrome','13.2','3.3.7','1440x720','805x533','5G',84.90,578
578,'Android','Safari','9.4','4.9.3','1920x1080','701x587','WiFi',61.00,579
579,'iOS','Chrome','12.0','2.3.1','1440x900','668x553','4G',90.50,580
580,'Android','Edge','14.5','4.0.6','1280x720','593x596','5G',55.60,581
581,'iOS','Safari','13.2','3.2.2','1920x1334','679x686','4G',19.50,582
582,'MacOS','Chrome','8.5','4.3.9','750x720','697x638','4G',2.50,583
583,'Android','Safari','14.2','4.9.0','750x1080','559x510','5G',31.90,584
584,'MacOS','Safari','15.5','1.4.1','1920x1334','768x746','WiFi',22.60,585
585,'MacOS','Edge','9.0','1.9.5','1440x1080','1033x764','Cable',67.70,586
586,'Windows','Safari','13.3','5.3.3','1440x1080','1194x682','4G',59.00,587
587,'Windows','Chrome','15.3','3.2.6','1280x900','471x775','4G',5.90,588
588,'Windows','Firefox','12.0','1.7.6','750x1334','655x530','WiFi',95.50,589
589,'Windows','Firefox','10.7','5.2.3','750x720','990x670','5G',81.90,590
590,'iOS','Firefox','12.4','2.8.6','750x1080','1080x751','5G',28.80,591
591,'Android','Firefox','13.1','2.7.5','750x720','408x760','Cable',62.20,592
592,'iOS','Safari','14.9','2.6.3','1920x1334','1132x515','5G',81.00,593
593,'Windows','Safari','15.1','3.1.6','1280x1080','342x614','Cable',99.10,594
594,'Android','Safari','9.2','5.5.3','750x720','721x603','Cable',19.10,595
595,'iOS','Edge','13.8','2.7.6','750x1080','818x648','4G',53.70,596
596,'iOS','Chrome','11.7','2.5.6','750x900','541x557','WiFi',30.10,597
597,'iOS','Edge','14.3','3.2.7','1920x720','309x523','Cable',47.40,598
598,'MacOS','Firefox','13.0','5.9.8','1280x720','365x707','4G',25.20,599
599,'iOS','Firefox','15.7','3.6.7','1280x1334','419x609','4G',16.30,600
600,'iOS','Chrome','10.4','4.8.5','1280x720','677x668','5G',96.20,601
601,'iOS','Edge','13.2','1.3.8','1920x1080','507x539','4G',13.10,602
602,'Android','Chrome','13.5','2.8.0','1280x1080','453x709','5G',22.50,603
603,'iOS','Firefox','8.9','1.1.5','1440x1334','307x622','WiFi',80.70,604
604,'Android','Chrome','12.6','5.3.0','750x720','333x713','WiFi',99.70,605
605,'iOS','Firefox','15.9','3.9.7','750x720','1162x543','Cable',19.50,606
606,'MacOS','Safari','13.7','2.1.1','1280x720','1111x550','5G',92.00,607
607,'Windows','Edge','10.3','5.1.5','750x1334','985x720','5G',99.40,608
608,'Windows','Firefox','12.1','2.6.6','1440x720','681x693','5G',99.90,609
609,'MacOS','Edge','12.1','2.4.5','1440x900','1147x719','4G',47.10,610
610,'MacOS','Edge','12.4','4.9.9','1440x1334','906x607','4G',97.60,611
611,'MacOS','Safari','11.0','2.1.8','1920x1334','866x530','Cable',31.20,612
612,'MacOS','Chrome','15.3','5.7.5','1440x720','322x673','4G',36.60,613
613,'Windows','Safari','13.4','1.2.7','1920x720','856x641','Cable',55.90,614
614,'Windows','Chrome','11.8','5.8.6','1920x1080','977x707','Cable',73.80,615
615,'Android','Chrome','13.2','3.8.5','1440x1334','378x532','Cable',11.70,616
616,'iOS','Firefox','15.3','5.5.3','750x1334','831x669','4G',5.60,617
617,'Windows','Chrome','9.9','2.4.6','750x720','477x555','4G',75.20,618
618,'Windows','Firefox','13.3','5.5.6','1440x1080','1123x616','WiFi',26.80,619
619,'MacOS','Chrome','15.8','3.8.9','1440x900','1098x661','4G',23.50,620
620,'Android','Chrome','13.4','3.3.8','1440x900','458x685','WiFi',44.40,621
621,'Windows','Chrome','14.2','5.4.3','1440x720','1138x721','Cable',45.80,622
622,'Android','Safari','11.5','4.1.9','1280x1080','1095x580','5G',68.20,623
623,'Windows','Firefox','11.5','5.6.6','1920x720','976x600','WiFi',13.90,624
624,'iOS','Chrome','15.2','4.9.4','1440x1080','996x791','5G',54.10,625
625,'Windows','Firefox','11.6','1.3.2','1920x1334','1113x579','Cable',48.70,626
626,'Android','Chrome','15.2','4.6.4','750x900','892x751','4G',47.20,627
627,'MacOS','Edge','9.1','1.2.9','1920x1334','1193x568','5G',39.90,628
628,'Android','Edge','12.7','4.4.8','750x720','461x583','4G',93.70,629
629,'Windows','Firefox','9.2','4.2.5','1920x1080','413x668','WiFi',17.00,630
630,'Android','Firefox','8.0','5.1.5','1280x900','911x710','5G',33.00,631
631,'Windows','Edge','9.7','1.8.6','1920x1334','675x746','WiFi',10.20,632
632,'Android','Firefox','11.8','4.5.0','1920x720','1111x598','5G',28.80,633
633,'iOS','Edge','8.0','3.9.2','750x1080','791x598','WiFi',58.60,634
634,'MacOS','Chrome','10.3','5.7.5','1920x720','509x715','WiFi',41.10,635
635,'MacOS','Chrome','12.2','4.4.7','750x1080','1037x791','Cable',30.60,636
636,'iOS','Safari','11.3','1.3.3','750x1334','918x799','WiFi',26.30,637
637,'Android','Firefox','8.1','5.4.7','1920x1080','323x685','Cable',71.30,638
638,'Windows','Safari','8.8','5.7.0','1280x900','826x751','4G',85.00,639
639,'Android','Chrome','8.6','5.7.5','1440x720','309x646','Cable',8.30,640
640,'iOS','Chrome','8.9','5.6.9','1440x1334','746x541','Cable',50.80,641
641,'MacOS','Chrome','10.4','1.9.1','1440x900','572x719','WiFi',30.50,642
642,'iOS','Chrome','12.0','4.6.6','750x900','1135x681','WiFi',62.80,643
643,'Windows','Chrome','8.9','4.8.1','1280x720','522x700','5G',78.10,644
644,'Android','Firefox','8.2','2.6.6','1280x1080','707x554','WiFi',36.90,645
645,'Windows','Safari','13.8','3.1.9','1440x1080','577x777','Cable',59.30,646
646,'iOS','Safari','13.6','2.6.6','1920x720','833x508','WiFi',3.20,647
647,'Windows','Edge','13.1','5.0.9','1440x900','596x684','5G',10.90,648
648,'MacOS','Firefox','8.7','1.1.2','1920x720','368x500','4G',7.30,649
649,'Android','Firefox','12.7','2.7.2','1920x900','747x685','WiFi',7.10,650
650,'MacOS','Firefox','10.6','1.0.7','750x900','459x660','5G',100.00,651
651,'MacOS','Safari','11.1','1.3.9','1440x720','766x573','Cable',44.50,652
652,'MacOS','Firefox','15.6','1.7.3','1440x720','487x790','4G',31.70,653
653,'Windows','Chrome','9.5','3.9.0','1280x1334','691x624','WiFi',24.50,654
654,'Windows','Firefox','9.3','1.2.7','1280x1334','526x767','WiFi',14.00,655
655,'Windows','Firefox','13.7','2.7.5','1920x1334','819x749','4G',29.60,656
656,'MacOS','Safari','12.0','3.5.9','1440x1080','552x775','WiFi',59.30,657
657,'MacOS','Safari','9.1','3.3.1','1280x1334','1132x528','5G',5.70,658
658,'iOS','Chrome','8.1','5.9.0','1920x720','573x617','5G',3.50,659
659,'iOS','Safari','15.5','3.4.0','750x1334','681x691','WiFi',58.20,660
660,'Windows','Chrome','10.6','2.0.0','1280x1334','987x638','4G',90.80,661
661,'Android','Firefox','12.1','5.6.7','1920x1334','1162x580','5G',84.70,662
662,'iOS','Chrome','14.0','3.1.9','1440x1334','371x726','Cable',32.80,663
663,'iOS','Firefox','10.0','2.4.0','750x1334','1140x800','WiFi',70.60,664
664,'MacOS','Safari','12.9','2.2.3','750x900','424x770','5G',11.50,665
665,'iOS','Chrome','15.5','4.4.0','1920x1334','652x723','Cable',80.50,666
666,'Android','Safari','14.8','1.5.5','750x900','1124x750','5G',37.20,667
667,'iOS','Firefox','15.1','1.5.9','750x720','760x641','4G',7.70,668
668,'MacOS','Chrome','10.7','4.6.7','1440x1080','390x799','4G',81.90,669
669,'Android','Safari','14.6','4.4.8','1920x1334','560x607','4G',18.90,670
670,'Windows','Edge','8.3','1.8.4','1440x900','548x583','Cable',44.90,671
671,'Android','Chrome','14.1','3.2.6','1280x720','669x553','5G',96.50,672
672,'Android','Safari','10.5','4.7.6','1280x1080','774x563','5G',17.10,673
673,'Windows','Edge','15.7','4.2.6','1440x1080','853x714','Cable',53.50,674
674,'Windows','Chrome','14.2','4.8.2','750x1080','816x742','Cable',15.50,675
675,'Windows','Chrome','15.4','2.6.9','1440x900','834x587','4G',51.30,676
676,'MacOS','Firefox','10.0','5.9.0','1920x1080','906x530','Cable',48.80,677
677,'MacOS','Edge','9.4','2.2.7','1920x1080','1125x634','5G',41.00,678
678,'iOS','Safari','9.5','5.8.1','750x720','1152x559','Cable',79.40,679
679,'Windows','Edge','9.0','5.1.5','1920x1080','604x649','Cable',36.50,680
680,'Windows','Firefox','9.7','2.5.1','1920x720','985x642','5G',57.40,681
681,'Android','Firefox','14.8','2.8.0','1280x900','341x627','5G',69.70,682
682,'Android','Firefox','11.5','1.2.1','1920x1334','591x787','4G',9.60,683
683,'Windows','Edge','8.6','4.4.3','1440x1080','1057x546','WiFi',52.10,684
684,'Windows','Chrome','12.3','1.0.0','1280x900','537x666','WiFi',58.30,685
685,'Android','Safari','9.9','2.4.8','1280x1334','321x779','Cable',11.90,686
686,'Windows','Safari','11.5','5.9.3','750x720','651x640','WiFi',2.80,687
