137,137,137,'2025-02-19 08:07:16.000',2468,22,0.12,5,0.62,5,15,3.00,'zh','8','248.220.163.143','Austria','Vermont','Maryhaven','EXP586','v5','RS8315',0.27,0.77,0.34
138,138,138,'2025-02-19 07:00:16.000',2011,31,0.01,4,0.85,43,1,0.02,'de','8','175.46.139.10','Timor-Leste','Oregon','Paulchester','EXP449','v2','RS7972',0.80,0.89,0.64
139,139,139,'2025-02-19 08:12:16.000',3467,6,0.67,1,0.90,14,12,0.86,'es','1','185.82.153.15','Algeria','Oklahoma','West Phillipland','EXP669','v3','RS8260',0.24,0.40,0.05
140,140,140,'2025-02-19 06:36:16.000',1765,14,0.53,18,0.24,30,6,0.20,'de','8','141.122.254.107','Turks and Caicos Islands','Kentucky','Port Gwendolyn','EXP973','v2','RS5017',0.65,0.47,0.81
141,141,141,'2025-02-19 07:20:16.000',657,19,0.41,8,0.31,37,15,0.41,'de','-8','15.78.6.54','Ghana','Maine','Kevinland','EXP817','v4','RS1811',0.70,0.86,0.49
142,142,142,'2025-02-19 07:56:16.000',297,31,0.84,11,0.11,6,13,2.17,'en','0','158.163.39.168','Aruba','New York','Lake Melissaland','EXP528','v2','RS2257',0.21,0.66,0.59
143,143,143,'2025-02-19 08:01:16.000',3322,16,0.21,7,0.21,18,10,0.56,'zh','-8','75.68.112.81','Dominican Republic','Illinois','Ericksonborough','EXP454','v3','RS1371',0.09,0.13,0.75
144,144,144,'2025-02-19 06:45:16.000',465,14,0.88,1,0.52,26,20,0.77,'es','8','161.22.81.198','Uzbekistan','New Hampshire','West Lisaborough','EXP483','v1','RS7406',0.04,0.15,0.51
145,145,145,'2025-02-19 07:02:16.000',1977,14,0.49,11,0.93,36,19,0.53,'es','8','98.221.0.43','Greenland','Maryland','Timothymouth','EXP126','v4','RS7111',0.24,0.09,0.06
146,146,146,'2025-02-19 07:39:16.000',2559,5,0.17,13,0.05,43,0,0.00,'en','8','219.166.153.3','Northern Mariana Islands','Arizona','Emilyshire','EXP131','v2','RS5865',0.71,0.73,0.01
147,147,147,'2025-02-19 07:34:16.000',3415,50,0.12,7,0.89,5,6,1.20,'de','0','198.209.185.160','Solomon Islands','Kentucky','South Theresaside','EXP101','v1','RS5096',0.86,0.94,0.55
148,148,148,'2025-02-19 07:55:16.000',1195,30,0.95,12,0.23,49,4,0.08,'en','-5','197.211.62.211','Madagascar','New Jersey','Port James','EXP363','v1','RS1392',0.19,0.04,0.21
149,149,149,'2025-02-19 06:42:16.000',351,41,0.74,19,0.70,42,0,0.00,'es','0','190.139.65.88','Barbados','Kentucky','Laurenshire','EXP120','v1','RS9906',0.65,0.79,0.70
150,150,150,'2025-02-19 08:05:16.000',472,49,0.21,16,0.19,11,7,0.64,'es','1','244.73.171.180','Hungary','Mississippi','Jessicaland','EXP648','v4','RS8333',0.67,0.78,0.07
151,151,151,'2025-02-19 08:05:16.000',2951,16,0.36,11,0.52,23,0,0.00,'zh','-8','17.14.56.17','Saint Barthelemy','Wisconsin','Armstrongshire','EXP998','v4','RS9997',0.79,0.96,0.65
152,152,152,'2025-02-19 07:38:16.000',3071,48,0.06,19,0.28,21,4,0.19,'en','-8','20.146.122.83','Sri Lanka','Alaska','Brockport','EXP865','v1','RS2336',0.97,0.74,0.74
153,153,153,'2025-02-19 08:14:16.000',578,23,0.49,10,0.16,25,11,0.44,'zh','0','48.81.221.230','Peru','New York','New Michaelland','EXP956','v5','RS7078',0.42,0.55,0.44
154,154,154,'2025-02-19 06:36:16.000',2437,17,0.19,2,0.96,13,7,0.54,'en','1','252.236.239.100','Mozambique','New York','West Laura','EXP777','v3','RS8773',0.47,0.67,0.24
155,155,155,'2025-02-19 08:24:16.000',914,25,0.05,17,0.43,17,1,0.06,'fr','8','99.28.1.70','Lesotho','Missouri','Angelville','EXP401','v1','RS3493',0.18,0.47,0.24
156,156,156,'2025-02-19 08:21:16.000',3532,17,0.14,19,0.35,47,2,0.04,'fr','1','28.196.97.23','Panama','Iowa','Georgeland','EXP255','v2','RS1792',0.29,0.86,0.37
157,157,157,'2025-02-19 07:08:16.000',302,14,0.96,12,0.90,34,7,0.21,'en','-5','254.86.36.216','Wallis and Futuna','Maryland','Robinsonhaven','EXP932','v2','RS4544',0.08,0.07,0.87
158,158,158,'2025-02-19 07:49:16.000',2479,43,0.22,14,0.63,23,6,0.26,'en','0','152.5.157.142','Cyprus','Texas','Angelaside','EXP966','v2','RS8120',0.57,0.03,0.58
159,159,159,'2025-02-19 07:27:16.000',2099,16,0.87,7,0.67,20,7,0.35,'en','8','151.108.240.1','Czech Republic','Florida','Mahoneyville','EXP310','v5','RS9361',0.84,0.77,0.64
160,160,160,'2025-02-19 07:29:16.000',1320,42,0.52,16,0.38,17,19,1.12,'en','-5','121.152.241.90','Iceland','Mississippi','Marcmouth','EXP274','v2','RS2177',0.09,0.87,0.34
161,161,161,'2025-02-19 08:03:16.000',1147,31,0.55,13,0.78,31,12,0.39,'de','8','101.55.70.43','Nicaragua','Minnesota','Petersberg','EXP481','v2','RS1429',0.70,0.97,0.49
162,162,162,'2025-02-19 07:41:16.000',1323,40,0.11,3,0.16,25,16,0.64,'en','-8','62.129.73.133','South Africa','Nebraska','Port Sandy','EXP348','v4','RS7870',0.35,0.12,0.33
163,163,163,'2025-02-19 07:19:16.000',1536,8,0.69,15,0.54,8,6,0.75,'de','8','245.52.103.165','Cameroon','Michigan','Lake Steven','EXP882','v1','RS6651',0.91,0.77,0.22
164,164,164,'2025-02-19 07:31:16.000',2622,47,0.24,16,0.54,44,2,0.05,'de','8','183.124.253.138','Cayman Islands','Delaware','Hoodchester','EXP140','v5','RS9734',0.81,0.64,0.77
165,165,165,'2025-02-19 06:43:16.000',2557,20,0.28,19,0.23,30,10,0.33,'es','8','99.222.159.223','Tokelau','Tennessee','East Troyfurt','EXP126','v2','RS6528',0.62,0.58,0.78
166,166,166,'2025-02-19 08:11:16.000',2919,22,0.58,7,0.10,37,7,0.19,'zh','-5','251.66.30.126','Chad','Alaska','East Taylormouth','EXP858','v3','RS5094',0.03,0.68,0.73
167,167,167,'2025-02-19 08:28:16.000',2727,36,0.50,4,0.69,35,16,0.46,'en','-8','36.139.79.104','Tajikistan','Montana','South Toddport','EXP473','v5','RS9224',0.78,0.58,0.88
168,168,168,'2025-02-19 07:58:16.000',1049,38,0.45,10,0.60,15,13,0.87,'es','1','48.187.219.26','Cameroon','Minnesota','Lake Sara','EXP159','v4','RS6748',0.36,0.36,0.84
169,169,169,'2025-02-19 07:17:16.000',1919,25,0.70,6,0.88,36,1,0.03,'fr','8','126.185.55.20','Seychelles','Illinois','East Brian','EXP691','v4','RS7232',0.44,0.79,0.56
170,170,170,'2025-02-19 08:17:16.000',1151,18,0.79,7,0.72,20,12,0.60,'es','-8','93.15.236.60','China','Nevada','Ramosmouth','EXP914','v5','RS2005',0.30,0.88,0.33
171,171,171,'2025-02-19 07:49:16.000',2897,4,0.87,4,0.28,7,18,2.57,'en','-8','34.238.52.58','Poland','Minnesota','Christopherview','EXP866','v2','RS6298',0.49,0.89,0.33
172,172,172,'2025-02-19 07:26:16.000',3593,41,0.79,6,0.17,37,19,0.51,'es','1','223.119.12.247','Syrian Arab Republic','New Hampshire','Kathrynfort','EXP444','v3','RS8858',0.59,0.20,0.37
173,173,173,'2025-02-19 08:20:16.000',3232,3,0.58,8,0.03,13,6,0.46,'zh','0','161.202.50.183','Argentina','New Hampshire','Karaville','EXP916','v1','RS3777',0.29,0.02,0.60
174,174,174,'2025-02-19 07:57:16.000',2125,29,0.36,13,0.63,47,5,0.11,'de','1','175.226.70.105','Bahamas','Tennessee','Burnsview','EXP925','v3','RS3798',0.24,0.40,0.66
175,175,175,'2025-02-19 06:47:16.000',2658,12,0.85,20,0.04,31,2,0.07,'en','0','63.243.59.55','Luxembourg','Missouri','Robinsonland','EXP284','v4','RS1345',0.52,0.69,0.49
176,176,176,'2025-02-19 07:05:16.000',1531,46,0.29,8,0.82,14,11,0.79,'en','8','161.150.71.134','Netherlands Antilles','Rhode Island','New Juan','EXP821','v1','RS4203',0.06,0.75,0.22
177,177,177,'2025-02-19 08:02:16.000',1399,40,0.47,15,0.75,50,7,0.14,'de','-5','221.74.168.148','Sweden','Oklahoma','Carlsonberg','EXP866','v1','RS3399',0.74,0.17,0.81
178,178,178,'2025-02-19 06:52:16.000',1020,30,0.23,16,0.70,48,12,0.25,'fr','1','77.157.16.161','Vietnam','Kansas','West Jenniferport','EXP312','v4','RS5535',0.55,0.13,0.23
179,179,179,'2025-02-19 08:26:16.000',1399,13,0.78,11,0.75,24,6,0.25,'en','8','219.21.2.2','India','Mississippi','South Emilytown','EXP163','v4','RS1133',0.76,0.02,0.25
180,180,180,'2025-02-19 07:51:16.000',2410,5,0.42,13,0.78,35,20,0.57,'de','-5','125.177.233.165','Azerbaijan','Montana','Davidborough','EXP466','v1','RS9998',0.26,0.62,0.36
181,181,181,'2025-02-19 08:27:16.000',1912,49,0.78,14,0.95,42,6,0.14,'zh','8','154.23.195.240','Jordan','New Hampshire','Patrickland','EXP350','v3','RS5379',0.88,0.28,0.47
182,182,182,'2025-02-19 06:42:16.000',3548,16,0.81,10,0.98,39,1,0.03,'zh','-8','173.170.177.204','Poland','California','North Pamela','EXP975','v2','RS9995',0.25,0.64,0.31
183,183,183,'2025-02-19 07:14:16.000',1077,10,0.60,11,0.32,6,13,2.17,'en','0','14.202.163.141','Solomon Islands','New Hampshire','Richardbury','EXP145','v4','RS1107',0.27,0.26,0.72
184,184,184,'2025-02-19 07:25:16.000',348,16,0.98,15,0.51,14,20,1.43,'zh','0','105.173.97.93','Belgium','New York','Russellside','EXP936','v3','RS7669',0.97,0.47,0.31
185,185,185,'2025-02-19 06:59:16.000',1010,44,0.84,12,0.27,40,15,0.38,'es','-8','210.4.71.200','Nicaragua','South Carolina','West Amy','EXP808','v4','RS5572',0.92,0.18,0.93
186,186,186,'2025-02-19 06:43:16.000',2645,28,0.14,2,0.29,22,0,0.00,'fr','-5','218.176.227.219','Cameroon','Missouri','Port Jack','EXP722','v1','RS2323',0.48,0.03,0.18
187,187,187,'2025-02-19 07:16:16.000',3367,34,0.62,11,0.85,37,3,0.08,'de','8','196.90.75.29','Gambia','New Mexico','West Jameschester','EXP649','v4','RS2115',0.96,0.81,0.82
188,188,188,'2025-02-19 07:03:16.000',1801,16,0.27,17,0.40,43,9,0.21,'es','0','123.50.148.51','Nauru','Montana','Port Matthew','EXP668','v5','RS2172',0.37,0.45,0.49
189,189,189,'2025-02-19 07:48:16.000',1526,30,0.90,9,0.72,40,2,0.05,'de','0','61.90.132.26','South Africa','Hawaii','Kristinport','EXP363','v2','RS6199',0.76,0.60,0.97
190,190,190,'2025-02-19 07:47:16.000',1275,15,0.43,2,0.40,49,5,0.10,'en','-5','46.71.11.153','Pakistan','New Mexico','Port Madisonborough','EXP172','v1','RS5500',0.10,0.35,0.88
191,191,191,'2025-02-19 07:18:16.000',3347,40,0.18,6,0.21,43,16,0.37,'de','8','6.253.249.242','Sao Tome and Principe','Wisconsin','South Elizabeth','EXP625','v1','RS7430',0.13,0.01,0.94
192,192,192,'2025-02-19 06:47:16.000',1818,13,0.19,4,0.05,25,8,0.32,'fr','1','38.158.218.229','Iran','Wisconsin','Lake Johnny','EXP402','v1','RS9995',0.15,0.39,0.48
193,193,193,'2025-02-19 07:53:16.000',1569,35,0.37,11,0.29,20,2,0.10,'fr','-8','74.78.223.158','Guadeloupe','Missouri','Jakemouth','EXP118','v3','RS5857',0.91,0.32,0.72
194,194,194,'2025-02-19 08:06:16.000',828,6,0.70,13,0.00,6,14,2.33,'es','-8','222.91.93.130','Ecuador','New Hampshire','North Christopher','EXP900','v4','RS2598',0.76,0.19,0.96
195,195,195,'2025-02-19 07:12:16.000',1479,10,0.84,20,0.14,50,12,0.24,'zh','-8','125.113.10.111','Jordan','Nebraska','South Gwendolyn','EXP195','v4','RS2199',0.90,0.03,0.46
196,196,196,'2025-02-19 07:21:16.000',26,42,0.50,18,0.37,50,11,0.22,'de','-8','62.79.92.99','Lao People''s Democratic Republic','Minnesota','Davisview','EXP956','v5','RS6601',0.46,0.85,0.03
197,197,197,'2025-02-19 06:52:16.000',2989,4,0.02,2,0.20,32,15,0.47,'en','-8','98.156.132.139','Falkland Islands (Malvinas)','South Carolina','Millershire','EXP132','v5','RS9070',0.06,0.06,0.34
198,198,198,'2025-02-19 07:11:16.000',2135,16,0.54,14,0.21,9,0,0.00,'en','0','173.213.53.240','Argentina','Utah','Masonhaven','EXP864','v4','RS8729',0.95,0.10,0.69
199,199,199,'2025-02-19 07:02:16.000',2132,21,0.40,12,1.00,48,15,0.31,'es','0','239.26.133.236','Maldives','Massachusetts','Lake Alexandria','EXP369','v2','RS7830',0.63,0.42,0.65
200,200,200,'2025-02-19 08:22:16.000',2129,30,0.27,16,0.73,43,9,0.21,'fr','-8','128.69.236.109','Monaco','Utah','Shelleyhaven','EXP225','v3','RS2401',0.41,0.02,0.44
201,201,201,'2025-02-19 06:33:16.000',800,10,0.84,10,0.74,19,10,0.53,'es','8','158.129.254.93','North Macedonia','Kansas','Pittmanmouth','EXP323','v5','RS7744',0.29,0.06,0.22
202,202,202,'2025-02-19 07:52:16.000',584,32,0.40,15,0.89,13,0,0.00,'fr','8','146.86.131.88','Korea','Arkansas','Zacharyshire','EXP413','v5','RS2093',0.91,0.34,0.76
203,203,203,'2025-02-19 08:04:16.000',1657,31,0.77,2,0.99,50,13,0.26,'en','0','212.170.213.192','Bouvet Island (Bouvetoya)','Delaware','New Josephbury','EXP305','v3','RS9789',0.05,0.32,0.33
204,204,204,'2025-02-19 07:37:16.000',2479,28,0.03,13,0.04,12,7,0.58,'es','8','124.150.194.199','Djibouti','New Hampshire','Lake Tyler','EXP497','v3','RS1776',0.93,0.58,0.72
205,205,205,'2025-02-19 06:58:16.000',1252,7,0.48,3,0.04,17,12,0.71,'de','-8','83.125.94.5','Austria','Ohio','Aliceshire','EXP372','v3','RS5925',0.35,0.08,0.98
206,206,206,'2025-02-19 06:54:16.000',1795,18,0.32,12,0.65,27,7,0.26,'es','-5','77.250.41.231','Mongolia','Ohio','Lake Jane','EXP511','v1','RS9071',0.69,0.07,0.71
207,207,207,'2025-02-19 08:29:16.000',666,29,0.19,16,0.75,41,3,0.07,'fr','-5','147.254.236.144','Djibouti','Kansas','Dominguezton','EXP556','v4','RS2174',0.75,0.46,0.42
208,208,208,'2025-02-19 07:10:16.000',2017,2,0.70,5,0.42,25,19,0.76,'en','-5','37.92.2.119','Bahrain','Utah','New Katherinehaven','EXP245','v5','RS8371',0.84,0.58,0.04
209,209,209,'2025-02-19 08:06:16.000',2934,18,0.36,13,0.92,9,10,1.11,'de','1','227.206.45.63','Northern Mariana Islands','California','Angelaview','EXP377','v5','RS7754',0.79,0.17,0.60
210,210,210,'2025-02-19 07:24:16.000',45,2,0.26,10,0.94,9,16,1.78,'de','0','6.179.253.122','Somalia','Rhode Island','Rowlandchester','EXP854','v4','RS8725',0.47,0.66,0.96
211,211,211,'2025-02-19 07:37:16.000',2471,36,0.17,6,0.05,15,0,0.00,'fr','8','226.46.202.114','Jordan','Maryland','Hamiltonstad','EXP430','v5','RS8741',0.74,0.37,0.19
212,212,212,'2025-02-19 07:09:16.000',3184,46,0.98,5,0.81,17,9,0.53,'zh','-8','109.168.22.102','Jersey','Arkansas','Port Carmenbury','EXP145','v1','RS2392',0.53,0.14,0.83
213,213,213,'2025-02-19 06:38:16.000',1486,5,0.56,11,0.70,45,11,0.24,'de','0','241.219.27.178','Saint Lucia','Arkansas','South Jose','EXP846','v3','RS2544',0.49,0.39,0.46
214,214,214,'2025-02-19 07:52:16.000',1158,5,0.61,3,0.65,46,1,0.02,'de','0','35.188.16.119','Ethiopia','Delaware','Lake Vanessa','EXP654','v1','RS6204',0.01,0.20,0.14
215,215,215,'2025-02-19 07:20:16.000',2524,31,0.38,10,0.65,49,10,0.20,'fr','8','105.131.246.205','Martinique','New Jersey','North Matthewshire','EXP277','v3','RS1167',0.73,0.43,0.16
216,216,216,'2025-02-19 06:45:16.000',3534,44,0.18,13,0.68,7,11,1.57,'zh','8','176.199.20.169','French Southern Territories','Rhode Island','New Mario','EXP802','v2','RS2195',0.23,0.95,0.09
217,217,217,'2025-02-19 07:39:16.000',3411,18,0.40,1,0.41,22,1,0.05,'zh','-5','125.146.130.140','Poland','Arkansas','Port Judy','EXP511','v1','RS4106',0.38,0.64,0.61
218,218,218,'2025-02-19 08:19:16.000',3023,41,0.24,15,0.12,13,14,1.08,'es','-5','241.119.210.159','Martinique','Minnesota','East Dianaville','EXP158','v1','RS7173',0.57,0.57,0.19
219,219,219,'2025-02-19 06:49:16.000',2841,6,0.18,2,0.02,27,17,0.63,'fr','0','179.160.156.115','Saint Martin','Colorado','South Sandra','EXP125','v5','RS9632',0.00,0.45,0.87
220,220,220,'2025-02-19 08:08:16.000',2393,7,0.37,12,0.88,21,18,0.86,'fr','-8','212.7.41.233','Sao Tome and Principe','Alaska','New Richardburgh','EXP374','v1','RS7480',0.74,0.85,0.35
221,221,221,'2025-02-19 07:52:16.000',102,18,0.11,17,0.05,25,19,0.76,'fr','-5','214.10.55.5','India','Tennessee','Trujillohaven','EXP810','v3','RS2971',0.02,0.66,0.07
222,222,222,'2025-02-19 08:28:16.000',2594,22,0.84,5,0.78,35,6,0.17,'fr','0','52.144.5.236','Afghanistan','South Dakota','South Carriefort','EXP448','v1','RS9481',0.61,0.97,0.66
223,223,223,'2025-02-19 06:32:16.000',2318,34,0.87,17,0.67,44,1,0.02,'zh','0','29.190.42.67','Albania','Nevada','Thompsonberg','EXP922','v4','RS5892',0.65,0.54,0.01
224,224,224,'2025-02-19 08:06:16.000',1341,1,0.45,17,0.33,26,8,0.31,'en','1','232.83.102.154','Italy','New Hampshire','North Daniel','EXP835','v3','RS9388',0.88,0.48,0.14
225,225,225,'2025-02-19 07:11:16.000',2454,1,0.23,17,0.99,38,14,0.37,'de','-5','123.246.192.202','Heard Island and McDonald Islands','Nevada','East William','EXP194','v1','RS5646',0.35,0.42,0.76
226,226,226,'2025-02-19 08:02:16.000',830,36,0.09,2,0.41,35,19,0.54,'zh','1','213.41.236.226','New Caledonia','New Jersey','Michaelshire','EXP823','v4','RS8703',0.18,0.39,0.19
227,227,227,'2025-02-19 07:36:16.000',1507,36,0.25,13,0.32,14,11,0.79,'zh','-5','113.93.226.234','Wallis and Futuna','Utah','Kimberlyshire','EXP974','v4','RS2120',0.57,0.10,0.12
228,228,228,'2025-02-19 08:05:16.000',1062,20,0.09,20,0.30,11,8,0.73,'fr','8','215.147.84.189','Samoa','Mississippi','New Jeremystad','EXP435','v4','RS5263',0.08,0.48,0.71
229,229,229,'2025-02-19 06:55:16.000',2679,43,0.74,16,0.93,6,20,3.33,'es','-5','203.141.38.161','Brunei Darussalam','Colorado','Dianeberg','EXP390','v4','RS6683',0.76,0.50,0.78
230,230,230,'2025-02-19 07:16:16.000',1331,27,0.66,16,0.97,5,4,0.80,'es','8','128.124.33.40','Uganda','West Virginia','Port David','EXP492','v5','RS2501',0.88,0.74,0.67
231,231,231,'2025-02-19 08:06:16.000',833,4,0.11,15,0.22,40,14,0.35,'fr','1','45.153.80.122','Hong Kong','Oklahoma','East Morganton','EXP725','v1','RS4566',0.53,0.66,0.63
232,232,232,'2025-02-19 07:27:16.000',691,10,0.16,16,0.93,50,11,0.22,'de','-8','31.75.5.180','Canada','Arizona','Lynnport','EXP778','v2','RS4005',1.00,0.91,0.69
233,233,233,'2025-02-19 07:43:16.000',2373,42,0.17,8,0.22,11,12,1.09,'zh','0','77.131.3.220','Saint Kitts and Nevis','Minnesota','Zacharyburgh','EXP554','v1','RS6849',0.55,0.98,0.80
234,234,234,'2025-02-19 06:36:16.000',952,44,0.38,8,0.73,9,3,0.33,'zh','-8','181.82.251.227','Kazakhstan','New Mexico','Annborough','EXP516','v1','RS6802',0.71,0.46,0.98
235,235,235,'2025-02-19 07:59:16.000',3484,46,0.11,19,0.72,21,1,0.05,'de','1','243.46.244.168','New Zealand','Rhode Island','Reyeston','EXP638','v1','RS8573',1.00,0.93,0.01
236,236,236,'2025-02-19 07:08:16.000',2048,47,0.19,8,0.23,22,19,0.86,'en','0','243.172.158.5','Guinea-Bissau','Pennsylvania','New Brittany','EXP842','v3','RS9098',0.86,0.37,0.76
237,237,237,'2025-02-19 08:09:16.000',3356,14,0.58,5,0.11,20,15,0.75,'en','0','255.3.129.41','Ghana','Utah','Lake Kellyhaven','EXP129','v2','RS6496',0.01,0.34,0.07
238,238,238,'2025-02-19 07:50:16.000',70,43,0.22,7,0.50,50,7,0.14,'es','-5','39.3.60.114','El Salvador','Vermont','West Kimberlyborough','EXP964','v4','RS9497',0.63,0.41,0.57
239,239,239,'2025-02-19 07:32:16.000',166,6,0.32,3,0.85,29,14,0.48,'en','8','239.169.227.58','Liechtenstein','Georgia','Port Thomas','EXP115','v4','RS3309',0.84,0.47,0.83
240,240,240,'2025-02-19 07:30:16.000',3366,48,0.93,5,0.69,31,18,0.58,'de','-5','48.202.29.101','Myanmar','New Mexico','South Lukeview','EXP692','v2','RS9433',0.15,0.57,0.18
241,241,241,'2025-02-19 06:42:16.000',843,2,0.71,7,0.92,13,11,0.85,'es','1','163.215.175.191','Bolivia','Vermont','Kelseymouth','EXP272','v4','RS1292',0.03,0.13,0.85
242,242,242,'2025-02-19 06:42:16.000',765,22,0.39,17,0.67,13,18,1.39,'zh','8','218.58.198.242','Yemen','Georgia','South Heatherborough','EXP400','v4','RS7458',0.51,0.67,0.44
243,243,243,'2025-02-19 08:31:16.000',2002,13,0.93,1,0.30,33,9,0.27,'de','-8','211.243.150.132','United States of America','Rhode Island','Westland','EXP944','v5','RS9503',0.59,0.13,0.22
244,244,244,'2025-02-19 07:30:16.000',805,17,0.72,7,0.52,49,1,0.02,'zh','-5','211.131.223.11','Puerto Rico','Utah','North Michelle','EXP496','v3','RS5440',0.23,0.26,0.66
245,245,245,'2025-02-19 07:21:16.000',1215,29,0.05,9,0.51,44,11,0.25,'de','0','179.69.219.25','Peru','Mississippi','Bellville','EXP973','v5','RS6323',0.03,0.10,0.83
246,246,246,'2025-02-19 06:45:16.000',2230,2,0.02,20,0.97,20,12,0.60,'de','0','43.144.201.31','Palestinian Territory','Pennsylvania','Kellyland','EXP461','v3','RS7132',0.09,0.41,0.11
247,247,247,'2025-02-19 07:16:16.000',1792,23,0.35,6,0.26,26,5,0.19,'zh','-8','144.226.211.72','Cyprus','North Carolina','Lake Tylertown','EXP108','v4','RS8934',0.36,0.20,0.20
248,248,248,'2025-02-19 07:33:16.000',246,7,0.86,11,0.12,47,17,0.36,'en','1','28.115.51.171','British Virgin Islands','Virginia','Angelaside','EXP162','v1','RS4424',0.45,0.21,0.87
249,249,249,'2025-02-19 07:26:16.000',1844,40,0.46,3,0.69,29,11,0.38,'es','1','169.12.66.74','Armenia','Vermont','Dicksonhaven','EXP612','v5','RS2747',0.22,0.26,0.85
250,250,250,'2025-02-19 07:24:16.000',635,1,0.84,8,0.21,49,15,0.31,'en','1','30.126.204.250','Trinidad and Tobago','Florida','Clineberg','EXP272','v2','RS2729',0.33,0.91,0.28
251,251,251,'2025-02-19 07:52:16.000',2285,8,0.91,6,0.31,32,10,0.31,'es','-8','44.41.39.54','Russian Federation','Montana','Stephanieville','EXP742','v3','RS2294',0.01,0.33,0.84
252,252,252,'2025-02-19 06:41:16.000',3092,2,0.18,11,0.18,14,14,1.00,'de','1','20.179.85.20','Belgium','Virginia','Traceyborough','EXP977','v5','RS8486',0.85,0.24,0.85
253,253,253,'2025-02-19 08:31:16.000',1832,10,0.19,2,0.04,35,14,0.40,'fr','1','179.91.192.158','Armenia','Kentucky','Lake Patrick','EXP999','v2','RS3007',0.21,0.50,0.77
254,254,254,'2025-02-19 06:55:16.000',1318,19,0.78,4,0.06,10,2,0.20,'fr','0','5.34.102.204','Palau','Maryland','East Lisafort','EXP775','v2','RS2846',0.50,0.53,0.98
255,255,255,'2025-02-19 07:19:16.000',2461,4,0.47,4,0.52,13,16,1.23,'en','0','250.217.91.208','Chad','Tennessee','Debbiemouth','EXP178','v5','RS2109',0.34,0.41,0.20
256,256,256,'2025-02-19 07:47:16.000',1509,39,0.16,3,0.88,37,0,0.00,'zh','-8','114.131.227.240','Western Sahara','Mississippi','West Stacey','EXP670','v4','RS8806',0.77,0.60,0.28
257,257,257,'2025-02-19 07:51:16.000',2860,20,0.47,10,0.21,23,10,0.44,'fr','-8','31.108.60.39','Denmark','Washington','New Carolyntown','EXP852','v4','RS4164',0.41,0.19,0.90
258,258,258,'2025-02-19 08:19:16.000',2070,9,0.82,8,0.80,33,3,0.09,'de','1','143.137.168.155','Lesotho','Utah','Gileston','EXP618','v1','RS1674',0.28,0.78,0.28
259,259,259,'2025-02-19 07:27:16.000',1695,22,0.47,6,0.57,40,10,0.25,'es','1','86.189.165.63','Lebanon','Massachusetts','New Mark','EXP468','v1','RS2217',0.22,0.60,0.20
260,260,260,'2025-02-19 06:43:16.000',1286,1,0.44,15,0.23,17,13,0.77,'zh','1','129.44.205.200','Taiwan','Vermont','Stevenburgh','EXP611','v2','RS3289',0.13,0.83,0.82
261,261,261,'2025-02-19 07:00:16.000',3508,50,0.46,9,0.29,16,7,0.44,'de','0','203.255.206.67','Madagascar','California','Williammouth','EXP173','v4','RS7649',0.61,0.81,0.06
262,262,262,'2025-02-19 07:54:16.000',3045,3,0.86,3,0.16,41,20,0.49,'de','-8','120.208.7.79','Wallis and Futuna','Georgia','Port Christophershire','EXP108','v4','RS1859',0.72,0.98,0.47
263,263,263,'2025-02-19 07:03:16.000',547,41,0.78,11,0.45,42,3,0.07,'en','0','230.184.35.60','Puerto Rico','West Virginia','North Michaelchester','EXP456','v2','RS4397',0.83,0.10,0.64
264,264,264,'2025-02-19 07:01:16.000',3245,6,0.08,14,0.17,9,4,0.44,'zh','-8','239.29.111.48','Palestinian Territory','Utah','Randyhaven','EXP781','v4','RS2708',0.11,0.54,0.67
265,265,265,'2025-02-19 07:47:16.000',1090,19,0.24,19,0.72,23,6,0.26,'en','-5','75.189.165.63','Kazakhstan','North Dakota','Lake David','EXP112','v4','RS8842',0.76,0.80,0.71
266,266,266,'2025-02-19 07:26:16.000',1722,33,0.65,20,0.26,36,0,0.00,'fr','0','114.92.10.160','French Guiana','Maine','Lake Michealchester','EXP679','v4','RS3469',0.14,0.83,0.44
267,267,267,'2025-02-19 08:14:16.000',676,20,0.03,7,0.62,23,20,0.87,'fr','-5','237.114.40.66','Taiwan','Ohio','Lawrenceburgh','EXP985','v5','RS9435',0.65,1.00,0.80
268,268,268,'2025-02-19 07:38:16.000',1647,36,0.65,5,0.17,31,12,0.39,'de','1','199.15.166.96','Mozambique','Utah','Lake William','EXP461','v2','RS3516',0.64,0.83,0.89
269,269,269,'2025-02-19 08:11:16.000',3008,40,0.52,3,0.89,14,5,0.36,'zh','8','109.60.43.240','Brunei Darussalam','Idaho','Donaldport','EXP146','v2','RS2547',0.04,0.77,0.68
270,270,270,'2025-02-19 07:31:16.000',2374,13,0.53,15,0.34,20,11,0.55,'en','8','240.65.159.247','El Salvador','Maryland','West Brandonberg','EXP413','v3','RS5894',0.89,0.89,0.24
271,271,271,'2025-02-19 08:24:16.000',355,4,0.35,4,0.03,13,13,1.00,'zh','1','90.60.203.65','Botswana','Colorado','Powellshire','EXP429','v4','RS3843',0.73,0.53,0.44
272,272,272,'2025-02-19 06:41:16.000',235,10,0.64,12,0.36,48,19,0.40,'es','1','47.122.95.52','Kenya','Vermont','South Michellemouth','EXP646','v5','RS7348',0.91,0.64,0.28
