187,'2024-04-26','Trial','Active','Basic',27,38,'M','Professional','Variant_B','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Relevance"}, "interests": "Tech,Politics,Science,Sports", "activity_level": "High", "preference_score": 0.30, "satisfaction_score": 0.17}'
188,'2022-12-08','Free','Active','Premium',224,48,'Other','Professional','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Business,Tech,Entertainment", "activity_level": "Medium", "preference_score": 0.22, "satisfaction_score": 0.10}'
189,'2025-01-08','Trial','Regular','Enterprise',66,65,'M','Professional','Control','{"feedback": {"type": "Dislike", "value": "2.0", "category": "Relevance"}, "interests": "Sports", "activity_level": "High", "preference_score": 0.25, "satisfaction_score": 0.12}'
190,'2022-09-24','Trial','Active','Enterprise',254,42,'M','Student','Variant_B','{"feedback": {"type": "Like", "value": "2.0", "category": "Content"}, "interests": "Science,Tech,Politics,Business", "activity_level": "Medium", "preference_score": 0.77, "satisfaction_score": 0.73}'
191,'2023-04-22','Trial','New','Basic',16,72,'Other','Student','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Content"}, "interests": "Sports", "activity_level": "Medium", "preference_score": 0.88, "satisfaction_score": 0.10}'
192,'2025-02-04','Free','Active','Basic',19,57,'F','Other','Variant_A','{"feedback": {"type": "Like", "value": "2.0", "category": "Relevance"}, "interests": "Politics,Entertainment,Tech", "activity_level": "High", "preference_score": 0.84, "satisfaction_score": 0.56}'
193,'2023-04-12','Free','Active','Enterprise',0,62,'F','Student','Variant_B','{"feedback": {"type": "Like", "value": "1.0", "category": "Content"}, "interests": "Politics,Entertainment,Science", "activity_level": "High", "preference_score": 0.88, "satisfaction_score": 0.10}'
194,'2022-12-25','Trial','Dormant','Basic',20,29,'Other','Student','Control','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Relevance"}, "interests": "Entertainment,Tech,Politics", "activity_level": "Medium", "preference_score": 0.57, "satisfaction_score": 0.21}'
195,'2024-11-10','Trial','Active','Premium',190,69,'M','Other','Variant_B','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Format"}, "interests": "Business,Tech", "activity_level": "High", "preference_score": 0.00, "satisfaction_score": 0.90}'
196,'2024-05-25','Trial','Regular','Enterprise',1,52,'Other','Professional','Control','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Content"}, "interests": "Politics,Business,Entertainment", "activity_level": "High", "preference_score": 0.67, "satisfaction_score": 0.90}'
197,'2023-08-31','Trial','Regular','Basic',24,28,'M','Professional','Control','{"feedback": {"type": "Dislike", "value": "1.0", "category": "Relevance"}, "interests": "Politics,Sports,Business,Entertainment", "activity_level": "High", "preference_score": 0.55, "satisfaction_score": 0.70}'
198,'2023-12-10','Trial','New','Enterprise',176,44,'M','Professional','Control','{"feedback": {"type": "Like", "value": "1.0", "category": "Format"}, "interests": "Tech", "activity_level": "High", "preference_score": 0.70, "satisfaction_score": 0.46}'
199,'2022-06-06','Free','Regular','Basic',316,77,'F','Other','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Politics", "activity_level": "Medium", "preference_score": 0.61, "satisfaction_score": 0.70}'
200,'2025-02-17','Premium','New','Enterprise',115,43,'M','Professional','Variant_A','{"feedback": {"type": "Like", "value": "2.0", "category": "Relevance"}, "interests": "Politics", "activity_level": "High", "preference_score": 0.58, "satisfaction_score": 0.97}'
201,'2025-01-26','Premium','Regular','Premium',268,32,'Other','Retired','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Entertainment,Sports,Politics", "activity_level": "Low", "preference_score": 0.43, "satisfaction_score": 0.24}'
202,'2023-04-04','Trial','Regular','Basic',11,76,'M','Retired','Control','{"feedback": {"type": "Like", "value": "5.0", "category": "Content"}, "interests": "Tech", "activity_level": "High", "preference_score": 0.58, "satisfaction_score": 0.54}'
203,'2022-08-19','Trial','Regular','Basic',81,51,'Other','Other','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Science", "activity_level": "High", "preference_score": 0.68, "satisfaction_score": 0.97}'
204,'2024-08-20','Free','New','Enterprise',350,63,'M','Professional','Variant_A','{"feedback": {"type": "Like", "value": "1.0", "category": "Format"}, "interests": "Sports,Science,Business,Entertainment", "activity_level": "Low", "preference_score": 0.92, "satisfaction_score": 0.44}'
205,'2024-02-01','Premium','Regular','Premium',351,18,'Other','Retired','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Tech,Science,Entertainment,Sports", "activity_level": "Low", "preference_score": 0.26, "satisfaction_score": 0.57}'
206,'2023-06-07','Trial','New','Basic',168,25,'F','Retired','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Politics,Science", "activity_level": "High", "preference_score": 0.83, "satisfaction_score": 0.32}'
207,'2024-04-25','Premium','Active','Premium',348,19,'F','Student','Variant_A','{"feedback": {"type": "Like", "value": "5.0", "category": "Format"}, "interests": "Entertainment", "activity_level": "Medium", "preference_score": 0.62, "satisfaction_score": 0.86}'
208,'2022-08-26','Free','Active','Basic',159,18,'F','Other','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Business,Entertainment", "activity_level": "High", "preference_score": 0.36, "satisfaction_score": 0.29}'
209,'2023-08-22','Trial','Dormant','Premium',36,24,'Other','Retired','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Business,Politics,Tech,Science", "activity_level": "Medium", "preference_score": 0.47, "satisfaction_score": 0.80}'
210,'2024-06-25','Premium','New','Premium',117,63,'M','Retired','Variant_B','{"feedback": {"type": "Dislike", "value": "1.0", "category": "Format"}, "interests": "Business,Science,Politics", "activity_level": "Medium", "preference_score": 0.22, "satisfaction_score": 0.69}'
211,'2023-11-26','Premium','New','Enterprise',303,71,'Other','Professional','Control','{"feedback": {"type": "Like", "value": "1.0", "category": "Content"}, "interests": "Entertainment,Science,Business,Tech", "activity_level": "Low", "preference_score": 0.02, "satisfaction_score": 0.77}'
212,'2022-09-17','Premium','New','Premium',53,43,'M','Other','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Sports,Politics", "activity_level": "High", "preference_score": 0.72, "satisfaction_score": 0.96}'
213,'2024-10-31','Premium','Regular','Basic',116,27,'F','Student','Variant_B','{"feedback": {"type": "Like", "value": "2.0", "category": "Format"}, "interests": "Business,Sports,Entertainment,Tech", "activity_level": "Low", "preference_score": 0.79, "satisfaction_score": 0.83}'
214,'2023-02-03','Premium','Active','Enterprise',29,18,'M','Professional','Variant_A','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Format"}, "interests": "Science,Business", "activity_level": "Medium", "preference_score": 0.76, "satisfaction_score": 0.55}'
215,'2024-03-07','Premium','Regular','Basic',56,59,'F','Retired','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Sports,Tech,Business", "activity_level": "Medium", "preference_score": 0.75, "satisfaction_score": 0.03}'
216,'2022-07-21','Trial','Active','Enterprise',321,29,'F','Professional','Variant_B','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Relevance"}, "interests": "Sports,Politics", "activity_level": "High", "preference_score": 0.28, "satisfaction_score": 0.66}'
217,'2022-09-21','Premium','New','Basic',157,72,'F','Student','Variant_B','{"feedback": {"type": "Dislike", "value": "1.0", "category": "Format"}, "interests": "Business,Tech,Science,Politics", "activity_level": "High", "preference_score": 0.29, "satisfaction_score": 0.04}'
218,'2023-12-11','Trial','New','Basic',29,27,'F','Professional','Control','{"feedback": {"type": "Like", "value": "5.0", "category": "Relevance"}, "interests": "Sports,Science,Politics,Entertainment", "activity_level": "Low", "preference_score": 0.53, "satisfaction_score": 1.00}'
219,'2022-12-05','Free','Regular','Basic',85,24,'F','Professional','Variant_A','{"feedback": {"type": "Like", "value": "1.0", "category": "Relevance"}, "interests": "Tech,Science", "activity_level": "Medium", "preference_score": 0.02, "satisfaction_score": 0.17}'
220,'2024-03-16','Free','New','Enterprise',35,69,'M','Student','Variant_B','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Relevance"}, "interests": "Entertainment,Politics", "activity_level": "High", "preference_score": 0.65, "satisfaction_score": 1.00}'
221,'2023-05-11','Trial','Regular','Premium',178,26,'Other','Student','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Science,Politics,Sports", "activity_level": "Low", "preference_score": 0.40, "satisfaction_score": 0.53}'
222,'2023-09-24','Trial','Active','Basic',275,58,'Other','Professional','Control','{"feedback": {"type": "Dislike", "value": "5.0", "category": "Relevance"}, "interests": "Sports", "activity_level": "High", "preference_score": 0.36, "satisfaction_score": 0.77}'
223,'2022-08-29','Free','Dormant','Basic',320,18,'M','Other','Variant_B','{"feedback": {"type": "Dislike", "value": "1.0", "category": "Relevance"}, "interests": "Sports", "activity_level": "Low", "preference_score": 0.36, "satisfaction_score": 0.94}'
224,'2024-08-03','Free','Active','Basic',267,27,'M','Other','Variant_A','{"feedback": {"type": "Dislike", "value": "5.0", "category": "Relevance"}, "interests": "Sports,Tech,Entertainment", "activity_level": "Low", "preference_score": 0.10, "satisfaction_score": 0.29}'
225,'2023-01-17','Trial','New','Enterprise',324,44,'M','Professional','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Tech,Politics,Entertainment,Business", "activity_level": "Low", "preference_score": 0.58, "satisfaction_score": 0.23}'
226,'2023-01-03','Free','Active','Premium',178,25,'M','Other','Variant_B','{"feedback": {"type": "Like", "value": "5.0", "category": "Relevance"}, "interests": "Business", "activity_level": "Medium", "preference_score": 0.51, "satisfaction_score": 0.18}'
227,'2024-11-18','Free','New','Basic',23,78,'F','Student','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Content"}, "interests": "Science,Business,Politics,Sports", "activity_level": "High", "preference_score": 0.32, "satisfaction_score": 0.74}'
228,'2024-05-27','Free','Regular','Basic',290,38,'M','Professional','Variant_A','{"feedback": {"type": "Like", "value": "5.0", "category": "Format"}, "interests": "Science,Business,Tech,Entertainment", "activity_level": "High", "preference_score": 0.98, "satisfaction_score": 0.84}'
229,'2024-03-28','Trial','New','Basic',293,43,'Other','Professional','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Business", "activity_level": "Medium", "preference_score": 0.64, "satisfaction_score": 0.61}'
230,'2024-07-25','Free','Active','Premium',276,63,'M','Professional','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Sports,Politics,Entertainment,Tech", "activity_level": "High", "preference_score": 0.73, "satisfaction_score": 0.53}'
231,'2024-11-09','Free','New','Premium',177,54,'F','Student','Variant_A','{"feedback": {"type": "Dislike", "value": "2.0", "category": "Format"}, "interests": "Politics", "activity_level": "Medium", "preference_score": 0.25, "satisfaction_score": 0.41}'
232,'2023-08-13','Trial','Regular','Basic',74,68,'F','Retired','Variant_B','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Relevance"}, "interests": "Sports,Entertainment", "activity_level": "Low", "preference_score": 0.11, "satisfaction_score": 0.34}'
233,'2022-12-19','Premium','Regular','Enterprise',284,32,'F','Other','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Entertainment", "activity_level": "Low", "preference_score": 0.78, "satisfaction_score": 0.03}'
234,'2023-09-12','Premium','Dormant','Enterprise',131,23,'F','Retired','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Sports,Entertainment,Business,Science", "activity_level": "High", "preference_score": 0.78, "satisfaction_score": 0.91}'
235,'2023-01-03','Free','Active','Basic',45,75,'Other','Student','Control','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Content"}, "interests": "Politics,Science,Tech", "activity_level": "High", "preference_score": 0.79, "satisfaction_score": 0.15}'
236,'2022-10-22','Free','Regular','Premium',190,53,'M','Professional','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Sports,Science,Business,Tech", "activity_level": "Medium", "preference_score": 0.93, "satisfaction_score": 0.86}'
237,'2022-08-23','Trial','Regular','Premium',112,53,'Other','Professional','Control','{"feedback": {"type": "Like", "value": "4.0", "category": "Relevance"}, "interests": "Science,Politics,Entertainment", "activity_level": "High", "preference_score": 0.61, "satisfaction_score": 0.38}'
238,'2023-11-06','Premium','Active','Enterprise',15,55,'F','Student','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Business,Sports,Tech", "activity_level": "Medium", "preference_score": 0.06, "satisfaction_score": 0.89}'
239,'2022-11-06','Trial','Active','Premium',148,77,'F','Student','Variant_A','{"feedback": {"type": "Dislike", "value": "5.0", "category": "Content"}, "interests": "Sports,Science,Tech,Entertainment", "activity_level": "Medium", "preference_score": 0.32, "satisfaction_score": 0.02}'
240,'2022-07-11','Free','Dormant','Premium',81,62,'F','Other','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Sports", "activity_level": "Medium", "preference_score": 0.31, "satisfaction_score": 0.25}'
241,'2024-09-13','Trial','Active','Basic',174,57,'M','Professional','Control','{"feedback": {"type": "Like", "value": "1.0", "category": "Relevance"}, "interests": "Politics,Sports,Entertainment,Business", "activity_level": "High", "preference_score": 0.19, "satisfaction_score": 0.02}'
242,'2023-10-24','Trial','New','Basic',350,44,'M','Retired','Control','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Relevance"}, "interests": "Entertainment,Sports,Tech,Politics", "activity_level": "High", "preference_score": 0.81, "satisfaction_score": 0.63}'
243,'2024-09-08','Free','New','Premium',203,19,'F','Professional','Control','{"feedback": {"type": "Like", "value": "1.0", "category": "Content"}, "interests": "Science", "activity_level": "High", "preference_score": 0.28, "satisfaction_score": 0.24}'
244,'2023-08-31','Premium','Active','Enterprise',198,31,'M','Other','Variant_B','{"feedback": {"type": "Like", "value": "1.0", "category": "Format"}, "interests": "Entertainment,Tech,Business", "activity_level": "High", "preference_score": 0.29, "satisfaction_score": 0.97}'
245,'2024-05-06','Free','Regular','Basic',216,36,'M','Professional','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Tech,Sports,Science", "activity_level": "Low", "preference_score": 0.76, "satisfaction_score": 0.80}'
246,'2024-03-21','Trial','Dormant','Basic',274,45,'Other','Student','Variant_A','{"feedback": {"type": "Dislike", "value": "5.0", "category": "Relevance"}, "interests": "Science,Business,Entertainment,Tech", "activity_level": "Medium", "preference_score": 0.72, "satisfaction_score": 0.67}'
247,'2024-02-17','Trial','Regular','Enterprise',284,53,'Other','Student','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Content"}, "interests": "Business,Sports,Entertainment,Tech", "activity_level": "Medium", "preference_score": 0.73, "satisfaction_score": 0.27}'
248,'2023-07-27','Trial','Regular','Basic',255,70,'F','Other','Variant_A','{"feedback": {"type": "Dislike", "value": "5.0", "category": "Relevance"}, "interests": "Business", "activity_level": "Medium", "preference_score": 0.78, "satisfaction_score": 0.91}'
249,'2022-09-15','Free','Regular','Basic',129,73,'F','Student','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Science,Business,Politics", "activity_level": "High", "preference_score": 0.80, "satisfaction_score": 0.38}'
250,'2022-12-19','Trial','Dormant','Premium',243,78,'Other','Student','Variant_A','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Content"}, "interests": "Business,Tech,Politics,Science", "activity_level": "Medium", "preference_score": 0.67, "satisfaction_score": 0.05}'
251,'2022-09-20','Premium','Regular','Premium',218,34,'Other','Student','Control','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Format"}, "interests": "Politics", "activity_level": "Low", "preference_score": 0.65, "satisfaction_score": 0.20}'
252,'2023-06-17','Free','New','Basic',33,35,'F','Professional','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Content"}, "interests": "Entertainment", "activity_level": "Low", "preference_score": 0.99, "satisfaction_score": 0.53}'
253,'2023-12-26','Free','Active','Premium',260,52,'M','Retired','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Content"}, "interests": "Entertainment,Science,Politics", "activity_level": "Low", "preference_score": 0.88, "satisfaction_score": 0.41}'
254,'2024-07-06','Premium','Active','Enterprise',13,61,'Other','Student','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Entertainment,Sports,Business,Tech", "activity_level": "Medium", "preference_score": 0.90, "satisfaction_score": 0.49}'
255,'2023-06-07','Trial','Regular','Enterprise',283,40,'M','Professional','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Politics,Tech,Sports,Entertainment", "activity_level": "Medium", "preference_score": 0.28, "satisfaction_score": 0.14}'
256,'2024-12-14','Premium','Active','Basic',184,28,'M','Student','Variant_B','{"feedback": {"type": "Like", "value": "2.0", "category": "Format"}, "interests": "Science,Politics,Entertainment", "activity_level": "Low", "preference_score": 0.17, "satisfaction_score": 0.08}'
257,'2024-08-24','Premium','Active','Basic',5,60,'M','Student','Control','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Relevance"}, "interests": "Entertainment,Politics,Sports", "activity_level": "Medium", "preference_score": 0.74, "satisfaction_score": 0.61}'
322,'2023-07-24','Trial','Active','Enterprise',301,79,'Other','Professional','Variant_A','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Content"}, "interests": "Business,Tech", "activity_level": "Medium", "preference_score": 0.69, "satisfaction_score": 0.69}'
258,'2022-08-07','Premium','Dormant','Basic',139,33,'M','Professional','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Science,Politics,Sports,Entertainment", "activity_level": "Low", "preference_score": 0.26, "satisfaction_score": 0.45}'
259,'2024-08-02','Free','Regular','Premium',213,78,'M','Other','Control','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Relevance"}, "interests": "Business,Science,Entertainment,Sports", "activity_level": "High", "preference_score": 0.01, "satisfaction_score": 0.40}'
260,'2023-01-31','Premium','Regular','Basic',87,65,'Other','Student','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Science,Politics", "activity_level": "Medium", "preference_score": 0.09, "satisfaction_score": 0.17}'
261,'2023-10-12','Free','New','Basic',232,58,'Other','Other','Control','{"feedback": {"type": "Like", "value": "5.0", "category": "Relevance"}, "interests": "Business,Politics,Sports", "activity_level": "Low", "preference_score": 0.08, "satisfaction_score": 0.29}'
262,'2024-12-20','Free','Active','Premium',356,38,'M','Retired','Control','{"feedback": {"type": "Like", "value": "5.0", "category": "Format"}, "interests": "Sports,Tech,Politics", "activity_level": "High", "preference_score": 0.09, "satisfaction_score": 0.18}'
263,'2023-11-18','Premium','Active','Basic',224,50,'M','Professional','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Content"}, "interests": "Science,Politics,Sports,Business", "activity_level": "High", "preference_score": 0.50, "satisfaction_score": 0.40}'
264,'2022-06-14','Premium','New','Basic',298,78,'Other','Retired','Variant_A','{"feedback": {"type": "Dislike", "value": "2.0", "category": "Content"}, "interests": "Sports,Business", "activity_level": "Medium", "preference_score": 0.60, "satisfaction_score": 0.52}'
265,'2024-08-10','Trial','New','Basic',57,20,'M','Professional','Variant_B','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Format"}, "interests": "Entertainment,Tech,Business,Sports", "activity_level": "Low", "preference_score": 0.37, "satisfaction_score": 0.67}'
266,'2024-05-07','Premium','Active','Enterprise',301,49,'F','Retired','Variant_B','{"feedback": {"type": "Dislike", "value": "2.0", "category": "Relevance"}, "interests": "Business,Tech,Science,Entertainment", "activity_level": "Medium", "preference_score": 0.13, "satisfaction_score": 0.55}'
267,'2024-02-02','Trial','Dormant','Basic',145,40,'Other','Student','Variant_B','{"feedback": {"type": "Like", "value": "4.0", "category": "Relevance"}, "interests": "Entertainment,Tech", "activity_level": "Medium", "preference_score": 0.50, "satisfaction_score": 0.36}'
268,'2024-07-05','Premium','Regular','Basic',335,68,'F','Student','Variant_B','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Format"}, "interests": "Sports,Tech", "activity_level": "Medium", "preference_score": 0.51, "satisfaction_score": 0.45}'
269,'2024-10-19','Premium','Active','Premium',123,62,'Other','Other','Variant_A','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Format"}, "interests": "Entertainment,Sports,Tech", "activity_level": "Medium", "preference_score": 0.62, "satisfaction_score": 0.33}'
270,'2022-10-17','Trial','Regular','Basic',338,63,'M','Student','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Tech,Politics,Science,Business", "activity_level": "Medium", "preference_score": 0.91, "satisfaction_score": 0.43}'
271,'2023-04-25','Premium','Active','Basic',115,71,'M','Retired','Variant_A','{"feedback": {"type": "Like", "value": "4.0", "category": "Relevance"}, "interests": "Politics,Science,Sports,Business", "activity_level": "High", "preference_score": 0.69, "satisfaction_score": 0.77}'
272,'2024-03-02','Premium','Active','Basic',26,65,'Other','Retired','Variant_B','{"feedback": {"type": "Like", "value": "1.0", "category": "Relevance"}, "interests": "Sports,Politics,Tech", "activity_level": "Medium", "preference_score": 0.10, "satisfaction_score": 0.35}'
273,'2022-10-07','Trial','Active','Enterprise',320,30,'M','Professional','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Politics,Business,Tech,Science", "activity_level": "Medium", "preference_score": 0.52, "satisfaction_score": 0.91}'
274,'2024-09-16','Free','Active','Basic',197,44,'M','Professional','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Entertainment,Sports,Business", "activity_level": "Medium", "preference_score": 0.33, "satisfaction_score": 0.02}'
275,'2024-10-18','Free','New','Premium',345,58,'Other','Student','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Tech,Politics", "activity_level": "High", "preference_score": 0.02, "satisfaction_score": 0.33}'
276,'2022-06-30','Free','Regular','Enterprise',247,73,'M','Student','Variant_A','{"feedback": {"type": "Like", "value": "1.0", "category": "Format"}, "interests": "Tech,Politics,Business", "activity_level": "Low", "preference_score": 0.81, "satisfaction_score": 0.50}'
277,'2024-07-17','Trial','Active','Basic',171,44,'M','Other','Variant_A','{"feedback": {"type": "Like", "value": "5.0", "category": "Content"}, "interests": "Science", "activity_level": "High", "preference_score": 0.93, "satisfaction_score": 0.49}'
278,'2024-10-19','Free','Active','Premium',155,71,'M','Retired','Variant_B','{"feedback": {"type": "Like", "value": "4.0", "category": "Content"}, "interests": "Business,Sports", "activity_level": "High", "preference_score": 0.22, "satisfaction_score": 0.99}'
279,'2023-12-08','Premium','New','Basic',54,58,'F','Other','Variant_B','{"feedback": {"type": "Like", "value": "1.0", "category": "Relevance"}, "interests": "Sports,Politics,Science,Tech", "activity_level": "Medium", "preference_score": 0.44, "satisfaction_score": 1.00}'
280,'2025-02-13','Trial','Regular','Enterprise',153,27,'M','Student','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Content"}, "interests": "Entertainment,Tech", "activity_level": "High", "preference_score": 0.56, "satisfaction_score": 0.07}'
281,'2024-04-21','Premium','Regular','Enterprise',132,48,'F','Student','Variant_A','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Content"}, "interests": "Business,Entertainment", "activity_level": "Low", "preference_score": 0.68, "satisfaction_score": 0.72}'
282,'2023-05-24','Trial','Active','Premium',219,53,'Other','Student','Variant_B','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Format"}, "interests": "Sports,Science,Politics", "activity_level": "Low", "preference_score": 0.20, "satisfaction_score": 0.03}'
283,'2024-04-18','Premium','Active','Premium',95,72,'M','Other','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Format"}, "interests": "Tech,Politics", "activity_level": "Low", "preference_score": 0.18, "satisfaction_score": 0.39}'
284,'2023-07-07','Trial','Active','Enterprise',155,58,'M','Other','Variant_B','{"feedback": {"type": "Dislike", "value": "4.0", "category": "Relevance"}, "interests": "Politics", "activity_level": "Low", "preference_score": 0.12, "satisfaction_score": 0.69}'
285,'2024-12-01','Free','Dormant','Enterprise',150,37,'M','Retired','Control','{"feedback": {"type": "Like", "value": "1.0", "category": "Format"}, "interests": "Tech,Sports", "activity_level": "Low", "preference_score": 0.85, "satisfaction_score": 0.66}'
286,'2022-11-14','Premium','Dormant','Premium',237,61,'Other','Student','Variant_A','{"feedback": {"type": "Dislike", "value": "3.0", "category": "Relevance"}, "interests": "Tech,Sports,Entertainment,Politics", "activity_level": "Medium", "preference_score": 0.31, "satisfaction_score": 0.68}'
287,'2023-02-01','Premium','Active','Basic',226,56,'M','Other','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Content"}, "interests": "Entertainment,Politics,Tech,Business", "activity_level": "High", "preference_score": 0.45, "satisfaction_score": 0.73}'
288,'2023-05-10','Trial','Dormant','Enterprise',121,78,'M','Retired','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Science,Tech", "activity_level": "High", "preference_score": 0.91, "satisfaction_score": 0.06}'
289,'2023-12-23','Premium','Regular','Premium',224,42,'M','Retired','Variant_B','{"feedback": {"type": "Dislike", "value": "1.0", "category": "Relevance"}, "interests": "Politics,Tech,Sports", "activity_level": "High", "preference_score": 0.52, "satisfaction_score": 0.41}'
290,'2023-05-24','Trial','Active','Basic',175,68,'F','Other','Control','{"feedback": {"type": "Like", "value": "5.0", "category": "Format"}, "interests": "Politics,Science", "activity_level": "Medium", "preference_score": 0.73, "satisfaction_score": 0.05}'
292,'2024-04-07','Premium','Regular','Premium',9,73,'F','Retired','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Entertainment,Politics,Business", "activity_level": "Medium", "preference_score": 0.80, "satisfaction_score": 0.63}'
293,'2024-01-10','Premium','Active','Enterprise',71,26,'F','Other','Control','{"feedback": {"type": "Like", "value": "1.0", "category": "Relevance"}, "interests": "Entertainment,Tech", "activity_level": "Low", "preference_score": 0.76, "satisfaction_score": 0.93}'
294,'2023-11-04','Trial','Active','Basic',236,25,'Other','Professional','Variant_A','{"feedback": {"type": "Like", "value": "4.0", "category": "Content"}, "interests": "Tech,Sports,Business", "activity_level": "Medium", "preference_score": 0.66, "satisfaction_score": 0.07}'
295,'2024-01-10','Premium','Regular','Enterprise',26,53,'F','Professional','Variant_A','{"feedback": {"type": "Dislike", "value": "1.0", "category": "Relevance"}, "interests": "Politics,Sports", "activity_level": "Medium", "preference_score": 0.18, "satisfaction_score": 0.29}'
296,'2023-10-26','Premium','New','Enterprise',339,63,'M','Other','Variant_A','{"feedback": {"type": "Like", "value": "4.0", "category": "Format"}, "interests": "Tech,Business,Science", "activity_level": "Medium", "preference_score": 0.03, "satisfaction_score": 0.47}'
297,'2024-01-24','Trial','Dormant','Basic',260,49,'F','Other','Control','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Tech,Science,Sports", "activity_level": "Medium", "preference_score": 0.15, "satisfaction_score": 0.25}'
298,'2024-10-09','Premium','New','Basic',68,68,'M','Professional','Variant_A','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Sports,Politics,Tech", "activity_level": "Low", "preference_score": 0.06, "satisfaction_score": 0.97}'
299,'2023-12-21','Premium','Dormant','Enterprise',49,38,'M','Professional','Variant_B','{"feedback": {"type": "Like", "value": "3.0", "category": "Relevance"}, "interests": "Sports,Business,Science", "activity_level": "Low", "preference_score": 0.08, "satisfaction_score": 0.55}'
