253,'2025-01-27 17:30:41.757',1826,0.71,'0',5,0.02,'Miss','v1','2.5','f3',253,253
254,'2025-01-20 11:13:20.757',1199,0.81,'3',10,0.41,'Hit','v3','1.4','f2',254,254
255,'2025-01-27 22:10:01.757',164,0.26,'5',4,0.80,'Expired','v1','5.7','f1,f5',255,255
256,'2025-02-05 08:16:31.757',1769,0.40,'4',9,0.90,'Expired','v1','1.5','f1',256,256
257,'2025-01-26 05:33:38.757',1907,0.24,'1',4,0.36,'Hit','v3','5.2','f4',257,257
258,'2025-01-28 09:52:35.757',1731,0.10,'0',9,0.88,'Hit','v3','4.8','f4,f2,f5',258,258
259,'2025-02-02 06:28:22.757',1384,0.18,'2',8,0.56,'Hit','v2','3.1','f1,f4',259,259
260,'2025-01-21 07:31:11.757',845,0.57,'3',5,0.84,'Expired','v2','5.8','f4',260,260
261,'2025-01-30 15:17:42.757',608,0.42,'3',3,0.10,'Expired','v2','3.2','f5,f4,f1',261,261
262,'2025-01-20 11:56:32.757',325,0.62,'3',5,0.54,'Miss','v3','4.9','f2',262,262
263,'2025-02-05 07:51:03.757',1733,0.88,'3',9,0.07,'Expired','v1','2.7','f2,f3',263,263
264,'2025-01-20 07:50:29.757',256,0.07,'0',1,0.73,'Miss','v2','1.2','f1,f4,f5',264,264
265,'2025-01-28 08:11:38.757',986,0.80,'5',0,0.15,'Expired','v1','4.8','f1',265,265
266,'2025-02-18 12:32:00.757',548,0.48,'4',10,0.72,'Expired','v3','4.2','f1',266,266
267,'2025-02-05 02:20:55.757',875,0.87,'0',6,0.15,'Expired','v3','2.9','f2',267,267
268,'2025-02-11 06:05:14.757',1042,0.07,'1',1,0.20,'Hit','v1','4.7','f4,f5,f3',268,268
269,'2025-02-16 01:12:58.757',873,0.99,'5',4,0.33,'Miss','v1','3.2','f3',269,269
270,'2025-01-25 05:01:56.766',689,0.07,'5',2,0.88,'Hit','v3','1.6','f3',270,270
271,'2025-02-08 07:59:10.766',992,0.07,'4',9,0.15,'Miss','v1','4.6','f4',271,271
272,'2025-02-06 19:25:51.766',1289,0.23,'1',9,0.44,'Expired','v3','1.4','f3,f5,f2',272,272
273,'2025-01-21 10:29:16.766',476,0.56,'5',2,0.99,'Expired','v2','4.5','f4,f3',273,273
274,'2025-02-03 16:37:18.767',386,0.61,'5',5,0.96,'Miss','v2','5.1','f2,f4,f5',274,274
275,'2025-02-07 19:57:41.767',70,0.03,'5',10,0.08,'Miss','v3','2.4','f5',275,275
276,'2025-01-19 17:03:49.767',1919,0.75,'4',0,0.52,'Hit','v2','4.8','f3,f2,f4',276,276
277,'2025-02-10 13:21:46.767',1574,0.37,'5',4,0.38,'Miss','v2','3.3','f4',277,277
278,'2025-02-15 07:30:54.768',1352,0.21,'0',4,0.71,'Hit','v1','2.9','f3,f1,f5',278,278
279,'2025-02-05 10:23:11.768',1341,0.58,'2',4,0.39,'Hit','v1','3.4','f3',279,279
280,'2025-02-16 03:23:16.768',651,0.78,'4',9,0.76,'Miss','v3','5.8','f5',280,280
281,'2025-01-19 13:41:23.768',1606,0.86,'3',4,0.06,'Hit','v2','4.8','f1',281,281
282,'2025-02-19 07:45:16.768',993,0.19,'1',9,0.39,'Hit','v2','4.7','f2,f3,f1',282,282
283,'2025-01-25 21:08:43.768',182,0.20,'4',10,0.25,'Miss','v1','5.4','f4',283,283
284,'2025-01-31 01:05:10.768',1559,0.47,'4',1,0.70,'Hit','v2','4.5','f5,f3,f2',284,284
285,'2025-02-06 16:14:41.769',1716,0.93,'2',7,0.85,'Miss','v2','5.0','f2',285,285
286,'2025-01-24 00:11:07.769',1923,0.34,'2',8,0.26,'Miss','v1','2.1','f5,f4',286,286
287,'2025-02-06 07:34:11.769',953,0.47,'1',5,0.10,'Hit','v1','3.2','f1,f4,f2',287,287
288,'2025-02-09 20:36:46.769',1881,0.04,'1',10,0.57,'Miss','v3','5.0','f2',288,288
289,'2025-02-02 14:26:22.770',1204,0.07,'5',5,0.76,'Expired','v1','5.4','f1,f2',289,289
290,'2025-02-09 22:30:20.770',1753,0.82,'1',0,0.04,'Miss','v3','2.1','f3,f5',290,290
291,'2025-01-31 05:15:47.770',1945,0.63,'2',2,0.84,'Miss','v2','3.4','f5',291,291
292,'2025-01-27 23:45:33.770',122,0.39,'5',4,0.06,'Miss','v1','1.8','f3',292,292
293,'2025-02-01 01:47:55.770',1802,0.65,'5',1,0.08,'Hit','v1','4.3','f2,f3,f4',293,293
294,'2025-02-02 06:13:36.771',1942,0.54,'1',10,0.03,'Miss','v1','5.0','f1,f3,f2',294,294
295,'2025-02-07 11:29:55.771',1309,0.36,'4',6,0.75,'Hit','v3','3.9','f2',295,295
296,'2025-02-07 03:32:36.771',1618,0.53,'5',8,0.81,'Expired','v3','4.6','f4,f5',296,296
297,'2025-02-12 15:33:19.771',1079,0.94,'3',10,0.98,'Miss','v1','1.7','f4,f1',297,297
298,'2025-02-12 03:59:59.772',952,0.22,'2',7,0.30,'Miss','v2','4.9','f2',298,298
299,'2025-01-19 08:30:53.772',343,0.92,'0',10,0.55,'Miss','v1','5.5','f3,f4,f5',299,299
300,'2025-01-30 19:31:42.773',1018,0.58,'2',8,0.34,'Expired','v2','5.1','f2,f3,f1',300,300
301,'2025-02-04 12:54:26.773',1402,0.54,'0',6,0.77,'Hit','v3','4.1','f3,f1,f2',301,301
302,'2025-01-31 14:54:03.773',836,0.58,'1',8,0.32,'Expired','v3','1.8','f3',302,302
303,'2025-02-06 15:04:26.773',782,0.41,'5',0,0.39,'Expired','v2','5.9','f2',303,303
304,'2025-02-01 12:46:16.773',177,0.31,'1',6,0.56,'Expired','v2','5.1','f4',304,304
305,'2025-02-07 11:58:08.773',283,0.78,'1',6,0.81,'Miss','v1','1.8','f3',305,305
306,'2025-02-16 06:34:28.773',1207,0.14,'4',7,0.62,'Expired','v2','4.3','f1,f2,f4',306,306
307,'2025-02-10 11:51:13.773',1583,0.68,'1',9,0.35,'Miss','v2','4.8','f2',307,307
308,'2025-02-14 01:51:42.773',409,0.46,'0',10,0.80,'Expired','v2','5.5','f2,f5',308,308
309,'2025-01-30 05:51:05.773',1930,0.70,'5',6,0.49,'Expired','v3','1.3','f4,f1',309,309
310,'2025-02-14 10:36:38.773',540,0.50,'1',3,0.07,'Hit','v3','5.4','f3,f1,f4',310,310
311,'2025-02-03 02:44:48.773',653,0.18,'2',4,0.90,'Expired','v3','5.2','f5',311,311
312,'2025-01-26 07:22:15.773',1963,0.46,'3',4,0.28,'Hit','v1','5.0','f2,f3',312,312
313,'2025-01-26 21:08:00.773',723,0.60,'2',10,0.23,'Miss','v2','2.8','f1',313,313
314,'2025-02-09 18:38:28.773',1222,0.36,'3',6,0.90,'Expired','v3','3.5','f1,f2',314,314
315,'2025-02-03 07:38:54.773',1179,0.37,'0',1,0.21,'Miss','v3','4.4','f5,f4',315,315
316,'2025-02-17 21:03:09.773',1074,0.10,'4',5,0.79,'Expired','v2','5.9','f5',316,316
317,'2025-02-18 16:32:18.773',533,0.42,'4',1,0.29,'Expired','v1','4.3','f3,f2',317,317
318,'2025-02-07 13:40:26.773',1302,0.62,'2',3,0.43,'Hit','v1','3.7','f3,f2,f5',318,318
319,'2025-01-25 03:08:51.773',1793,0.21,'1',7,0.74,'Miss','v3','3.9','f2,f5,f3',319,319
320,'2025-02-05 04:37:02.773',71,0.99,'4',7,0.60,'Hit','v2','3.6','f4,f2',320,320
321,'2025-02-18 15:38:05.773',511,0.45,'1',0,0.13,'Hit','v3','2.5','f4,f5',321,321
322,'2025-02-18 19:03:38.773',494,0.40,'1',5,0.17,'Expired','v1','1.8','f2',322,322
323,'2025-02-15 09:13:44.773',140,0.68,'4',8,0.46,'Hit','v3','5.5','f3,f5,f1',323,323
324,'2025-02-03 03:45:00.773',577,0.37,'2',1,0.68,'Hit','v3','4.1','f4,f5',324,324
325,'2025-01-26 20:06:06.773',400,0.23,'3',0,0.61,'Hit','v1','5.5','f1,f2',325,325
326,'2025-01-26 01:39:35.779',692,0.71,'3',3,0.27,'Expired','v2','5.6','f1,f5,f2',326,326
327,'2025-02-12 22:02:49.779',698,0.98,'5',7,0.33,'Hit','v2','4.1','f3,f2,f1',327,327
328,'2025-02-18 00:14:01.780',1402,0.36,'1',8,0.74,'Hit','v3','1.2','f3,f4,f2',328,328
329,'2025-02-03 21:49:13.780',1857,0.40,'5',8,0.59,'Expired','v2','2.2','f5,f3',329,329
330,'2025-02-07 15:33:07.780',1713,0.43,'4',9,0.38,'Expired','v1','2.3','f3',330,330
331,'2025-01-21 15:33:17.780',1925,0.83,'4',0,0.27,'Miss','v3','5.1','f3,f1',331,331
332,'2025-02-09 11:16:39.781',1755,0.23,'4',4,0.15,'Miss','v1','2.3','f2',332,332
333,'2025-02-13 23:57:34.781',1798,0.39,'1',7,0.70,'Miss','v3','4.6','f1',333,333
334,'2025-02-05 14:52:12.781',1970,0.38,'4',4,0.41,'Hit','v3','2.4','f2',334,334
335,'2025-01-22 13:52:53.781',709,0.10,'3',6,0.42,'Expired','v1','4.5','f2',335,335
336,'2025-01-26 07:25:01.781',237,0.70,'2',2,0.51,'Hit','v1','4.3','f5,f3',336,336
337,'2025-01-30 23:06:07.782',268,0.98,'5',7,0.04,'Miss','v1','4.8','f3,f2,f4',337,337
338,'2025-02-01 23:18:23.782',852,0.82,'0',7,0.05,'Miss','v3','5.4','f2,f3,f5',338,338
339,'2025-01-27 08:34:03.782',704,0.99,'2',9,0.53,'Expired','v3','2.6','f2,f5',339,339
340,'2025-02-08 20:52:51.782',462,0.05,'5',8,0.25,'Expired','v2','3.3','f5,f1',340,340
341,'2025-01-19 07:37:43.783',810,0.65,'4',9,0.21,'Miss','v2','3.5','f4,f2,f3',341,341
342,'2025-02-15 20:12:16.783',629,0.05,'2',4,0.42,'Hit','v1','4.5','f5,f4',342,342
343,'2025-02-11 02:56:36.783',1065,0.24,'5',6,0.59,'Expired','v3','5.5','f4',343,343
344,'2025-02-14 11:42:42.783',753,0.14,'2',9,0.14,'Hit','v3','2.0','f1,f2,f4',344,344
345,'2025-01-29 20:16:38.784',1417,0.73,'3',2,0.86,'Expired','v3','2.2','f2,f3',345,345
346,'2025-02-18 15:34:10.784',1010,0.25,'5',10,0.30,'Hit','v3','1.7','f2,f5',346,346
347,'2025-02-09 01:08:02.784',922,0.34,'4',6,0.32,'Hit','v2','2.3','f1,f2',347,347
348,'2025-02-03 08:20:30.784',1189,0.04,'3',3,0.07,'Expired','v1','3.6','f3,f5,f4',348,348
349,'2025-02-14 06:43:16.784',79,0.96,'5',0,0.44,'Hit','v2','5.8','f2,f1,f3',349,349
350,'2025-02-09 11:41:55.785',845,0.60,'3',6,0.11,'Hit','v2','3.7','f1,f2,f5',350,350
351,'2025-01-29 22:20:53.785',1382,0.51,'1',10,0.79,'Miss','v1','5.4','f4,f1,f2',351,351
352,'2025-01-25 02:59:14.785',1407,0.43,'4',3,0.92,'Hit','v3','4.4','f1',352,352
353,'2025-02-13 10:21:03.785',1751,0.98,'1',10,0.12,'Hit','v1','2.1','f2,f4',353,353
354,'2025-02-13 15:24:03.785',1587,0.83,'4',9,0.88,'Miss','v3','3.1','f1,f2',354,354
355,'2025-02-03 22:35:01.785',256,0.11,'3',0,0.60,'Hit','v3','1.0','f1,f3,f2',355,355
356,'2025-02-18 11:14:38.786',1994,0.17,'5',4,0.97,'Miss','v2','5.6','f1,f5',356,356
357,'2025-02-17 04:50:49.786',1712,0.79,'0',0,0.41,'Hit','v3','5.9','f2,f3',357,357
358,'2025-02-03 23:11:52.786',1005,0.82,'3',10,0.21,'Miss','v3','1.5','f2,f4',358,358
359,'2025-02-02 21:13:52.786',1016,0.53,'2',7,0.12,'Expired','v3','5.5','f5',359,359
360,'2025-02-17 05:51:51.787',1939,0.13,'0',9,0.03,'Miss','v2','5.6','f3,f4',360,360
361,'2025-01-22 19:41:05.787',1496,0.89,'3',10,0.11,'Miss','v1','4.4','f1,f2',361,361
362,'2025-02-05 12:43:09.787',364,0.47,'3',0,0.09,'Miss','v3','3.7','f4,f3',362,362
363,'2025-01-27 06:29:47.787',825,0.65,'1',7,0.79,'Hit','v1','5.1','f5,f1,f4',363,363
364,'2025-01-19 22:15:23.788',1715,0.66,'4',3,0.18,'Hit','v2','2.4','f5,f4,f3',364,364
365,'2025-01-25 19:33:07.788',1221,0.43,'4',5,0.58,'Hit','v3','3.9','f2,f5',365,365
366,'2025-01-31 21:26:38.788',773,0.64,'3',8,0.96,'Expired','v1','3.9','f2,f5,f1',366,366
367,'2025-02-05 01:09:25.788',852,0.87,'5',4,0.54,'Miss','v3','3.4','f5,f1',367,367
368,'2025-02-14 05:59:47.788',1189,0.54,'1',0,0.95,'Expired','v2','5.7','f2,f3,f5',368,368
369,'2025-02-11 17:10:46.789',1177,0.44,'0',6,0.08,'Expired','v2','2.9','f4,f1,f5',369,369
370,'2025-02-15 07:08:52.789',552,0.71,'4',6,0.65,'Expired','v3','1.1','f4,f5,f3',370,370
371,'2025-02-14 10:22:43.789',764,0.77,'5',4,0.55,'Expired','v1','3.9','f5,f2',371,371
372,'2025-01-19 19:21:32.789',1361,0.55,'5',6,0.74,'Expired','v2','5.6','f5',372,372
373,'2025-02-03 07:30:20.790',1077,0.56,'2',7,0.23,'Expired','v3','2.0','f1,f5,f4',373,373
374,'2025-01-29 15:31:13.790',1804,0.09,'5',1,0.82,'Miss','v1','1.9','f4,f2,f5',374,374
375,'2025-02-13 05:47:30.790',1436,0.30,'2',4,0.44,'Miss','v2','4.0','f4',375,375
376,'2025-01-23 19:02:27.790',1747,0.20,'5',8,0.37,'Hit','v1','5.5','f4,f5,f2',376,376
377,'2025-01-20 01:21:10.791',742,0.53,'4',3,0.81,'Expired','v1','4.1','f4,f1',377,377
378,'2025-01-31 00:54:09.791',1810,0.37,'3',2,0.56,'Expired','v2','5.7','f3',378,378
379,'2025-01-25 17:42:44.791',1141,0.46,'4',7,0.85,'Expired','v1','4.6','f2,f5,f4',379,379
380,'2025-01-20 04:47:14.791',291,0.10,'0',5,0.78,'Hit','v1','4.7','f2,f5',380,380
381,'2025-01-29 04:55:27.791',1673,0.59,'3',3,0.93,'Expired','v2','4.4','f2',381,381
382,'2025-02-11 10:11:11.791',1399,0.77,'2',10,0.32,'Hit','v1','1.5','f2',382,382
383,'2025-02-17 06:50:17.791',703,0.27,'4',4,0.31,'Expired','v1','4.0','f3,f2,f5',383,383
384,'2025-02-06 02:18:00.791',652,0.63,'4',2,0.14,'Hit','v3','4.5','f4,f3',384,384
385,'2025-01-24 09:28:34.791',1104,0.77,'1',4,0.39,'Expired','v2','4.9','f3,f5',385,385
386,'2025-01-27 04:04:51.791',1035,0.67,'4',10,0.97,'Miss','v1','4.9','f4,f1',386,386
387,'2025-01-26 08:46:03.791',292,0.39,'2',9,0.78,'Expired','v3','1.8','f3',387,387
388,'2025-02-12 07:47:40.791',1906,0.87,'3',5,0.80,'Miss','v2','4.9','f5,f2,f3',388,388
389,'2025-02-11 08:08:27.791',929,0.24,'0',10,0.66,'Miss','v3','2.9','f1,f5,f4',389,389
390,'2025-02-18 18:10:58.791',689,0.99,'2',7,0.29,'Hit','v3','3.8','f5',390,390
391,'2025-02-05 04:21:51.791',1533,0.50,'3',3,0.90,'Expired','v2','5.2','f2',391,391
392,'2025-02-02 11:32:25.791',713,0.34,'1',9,0.34,'Hit','v3','3.3','f2',392,392
393,'2025-01-28 21:49:24.791',110,0.77,'2',7,0.18,'Hit','v1','1.1','f3,f4',393,393
394,'2025-01-27 01:18:01.791',155,0.12,'1',2,0.45,'Expired','v2','4.2','f3',394,394
395,'2025-02-16 15:11:54.791',1438,0.71,'5',6,0.24,'Miss','v3','3.2','f5,f4,f3',395,395
396,'2025-01-20 09:31:07.791',959,0.42,'4',0,0.24,'Hit','v1','1.5','f1,f4',396,396
397,'2025-02-16 03:26:40.791',1050,0.55,'2',8,0.99,'Miss','v2','3.0','f2,f1',397,397
398,'2025-02-08 15:07:19.791',1050,0.06,'5',1,0.95,'Expired','v2','4.4','f5',398,398
399,'2025-02-03 15:35:00.791',698,0.29,'3',7,0.54,'Expired','v1','1.8','f3',399,399
400,'2025-02-15 05:55:39.791',94,0.19,'4',7,0.17,'Miss','v2','2.6','f2,f4,f1',400,400
401,'2025-01-23 04:33:10.791',1128,0.11,'4',2,0.87,'Hit','v2','4.0','f4',401,401
402,'2025-01-30 19:09:37.791',577,0.74,'5',9,0.37,'Expired','v1','5.7','f2,f1,f5',402,402
403,'2025-02-15 08:19:35.791',306,0.55,'1',9,0.10,'Miss','v2','3.5','f1',403,403
404,'2025-02-02 05:07:58.791',1206,0.26,'1',9,0.69,'Hit','v3','5.6','f3,f2,f4',404,404
405,'2025-02-01 07:14:19.791',936,0.09,'0',7,0.94,'Hit','v1','2.9','f3,f1,f4',405,405
406,'2025-02-17 07:47:00.791',1556,0.22,'0',7,0.68,'Expired','v2','3.0','f5,f4,f1',406,406
407,'2025-02-11 17:46:32.798',649,0.81,'1',6,0.04,'Expired','v2','2.5','f5',407,407
408,'2025-01-31 18:39:29.799',255,0.97,'3',7,0.85,'Hit','v1','4.8','f4',408,408
409,'2025-02-07 08:05:41.799',719,0.74,'3',5,0.14,'Hit','v1','4.4','f4',409,409
410,'2025-02-02 22:26:26.799',1020,0.53,'5',2,0.11,'Hit','v1','2.1','f5',410,410
411,'2025-02-04 06:34:17.799',450,0.02,'4',8,0.35,'Hit','v1','2.3','f4,f5,f3',411,411
412,'2025-02-01 07:15:52.799',528,0.50,'0',4,0.50,'Miss','v2','5.6','f3',412,412
413,'2025-02-03 20:16:08.800',1455,0.25,'2',7,0.52,'Expired','v1','1.4','f4,f2,f3',413,413
414,'2025-01-28 17:27:18.800',1525,0.16,'2',10,0.60,'Miss','v2','1.9','f5',414,414
415,'2025-01-27 17:46:58.800',1330,0.13,'5',5,0.82,'Hit','v2','5.1','f1',415,415
416,'2025-02-02 09:43:43.800',1214,0.83,'1',1,0.95,'Hit','v2','1.3','f4,f3',416,416
417,'2025-02-17 18:57:46.800',915,0.44,'5',3,0.70,'Miss','v2','5.7','f3',417,417
418,'2025-02-15 15:07:07.800',209,0.76,'1',7,0.84,'Expired','v3','4.1','f4,f5',418,418
419,'2025-02-18 04:55:41.800',1706,0.05,'2',4,0.36,'Expired','v1','1.9','f5',419,419
420,'2025-01-28 17:44:37.801',791,0.09,'2',7,0.19,'Hit','v3','3.7','f2,f1',420,420
421,'2025-01-21 06:55:28.801',1330,0.34,'5',10,0.96,'Miss','v2','1.0','f3,f4,f2',421,421
422,'2025-01-22 17:53:04.801',246,0.29,'2',10,0.14,'Hit','v2','2.1','f2,f3',422,422
423,'2025-02-05 07:35:15.801',1761,0.66,'5',8,0.47,'Expired','v1','1.6','f5,f2,f3',423,423
424,'2025-01-31 08:04:18.802',1156,0.23,'3',2,0.44,'Expired','v2','1.0','f2,f5,f4',424,424
425,'2025-02-13 02:49:59.802',1205,0.14,'5',5,0.15,'Expired','v3','5.8','f3,f4,f1',425,425
426,'2025-02-06 00:14:41.802',691,0.42,'1',4,0.56,'Miss','v1','2.3','f5,f2,f3',426,426
427,'2025-02-13 05:32:20.803',128,0.78,'2',4,0.48,'Hit','v2','5.5','f3,f5',427,427
428,'2025-02-10 03:29:17.803',1296,0.39,'1',2,0.59,'Hit','v3','4.2','f2,f1,f3',428,428
429,'2025-02-03 16:12:36.803',622,0.48,'4',8,0.31,'Hit','v3','3.4','f5,f4,f2',429,429
430,'2025-02-11 06:51:37.803',74,0.61,'0',9,0.44,'Expired','v3','4.6','f1',430,430
431,'2025-02-10 10:57:19.803',423,0.79,'0',9,0.82,'Hit','v1','3.7','f3,f2',431,431
432,'2025-02-06 19:30:31.804',1543,0.13,'0',0,0.03,'Hit','v1','1.6','f2,f3',432,432
433,'2025-02-04 20:55:59.804',1866,0.32,'3',2,0.42,'Expired','v1','5.9','f3,f2',433,433
434,'2025-02-08 06:18:36.804',1387,0.98,'2',7,0.79,'Miss','v3','3.8','f3,f4',434,434
435,'2025-02-01 10:34:05.804',415,0.88,'1',4,0.67,'Hit','v3','3.3','f5,f3',435,435
436,'2025-02-13 13:58:16.805',962,0.62,'0',6,1.00,'Expired','v1','1.0','f5',436,436
437,'2025-02-10 14:49:04.805',168,0.88,'2',2,0.77,'Miss','v1','5.0','f1',437,437
438,'2025-02-16 04:26:37.805',1146,0.75,'3',10,0.62,'Hit','v1','2.2','f3',438,438
439,'2025-02-01 07:40:40.805',741,0.02,'1',7,0.81,'Miss','v1','5.0','f1',439,439
440,'2025-02-19 03:51:16.806',350,0.27,'2',10,0.33,'Expired','v1','1.3','f5,f1',440,440
441,'2025-02-07 19:00:59.806',1649,0.91,'4',1,0.04,'Hit','v3','4.4','f1',441,441
442,'2025-02-16 11:20:36.806',1773,0.36,'1',2,0.48,'Miss','v1','2.8','f3',442,442
443,'2025-02-17 07:50:00.806',1374,0.12,'4',0,0.68,'Miss','v1','2.1','f4,f3,f1',443,443
444,'2025-02-10 21:25:32.806',533,0.18,'1',4,0.45,'Miss','v3','1.9','f4,f2,f1',444,444
445,'2025-02-07 10:12:55.807',819,0.99,'3',5,0.14,'Expired','v1','1.4','f1',445,445
446,'2025-01-24 06:31:37.807',1097,0.35,'1',3,0.07,'Hit','v3','3.4','f1,f5,f4',446,446
447,'2025-01-26 02:42:18.807',589,0.81,'3',2,0.51,'Hit','v1','2.0','f2',447,447
448,'2025-02-10 21:11:11.807',676,0.59,'5',0,0.96,'Miss','v1','1.6','f5',448,448
449,'2025-02-03 19:55:52.808',165,0.67,'2',10,0.39,'Hit','v1','1.3','f4,f2',449,449
450,'2025-01-27 10:44:55.808',453,0.98,'0',9,0.84,'Hit','v2','4.2','f4,f5,f3',450,450
451,'2025-02-12 19:02:26.808',1192,0.77,'3',1,0.24,'Expired','v1','3.1','f5,f3',451,451
452,'2025-01-22 21:58:38.808',1902,0.74,'3',0,0.18,'Hit','v3','3.5','f2',452,452
453,'2025-01-20 21:38:52.809',1540,0.23,'0',5,0.47,'Expired','v2','3.9','f4,f1,f3',453,453
454,'2025-02-06 08:55:36.809',141,0.41,'5',6,0.09,'Hit','v2','5.7','f2,f3',454,454
455,'2025-02-15 06:28:42.809',1335,0.39,'2',10,0.72,'Miss','v1','1.2','f4,f2',455,455
456,'2025-01-27 21:26:43.809',422,0.04,'2',4,0.15,'Miss','v1','5.7','f5,f3',456,456
457,'2025-01-31 03:04:34.809',1328,0.10,'4',8,0.05,'Expired','v2','2.0','f2',457,457
458,'2025-01-24 03:40:58.809',751,0.62,'5',9,0.10,'Hit','v1','1.4','f4,f5',458,458
459,'2025-02-12 05:55:52.809',650,0.38,'4',7,0.02,'Expired','v2','1.3','f3',459,459
460,'2025-02-08 23:22:42.809',1481,0.28,'5',10,0.45,'Hit','v3','1.0','f4,f2',460,460
461,'2025-02-04 14:13:15.809',125,0.99,'5',3,0.39,'Expired','v1','1.1','f1,f3',461,461
462,'2025-02-09 10:06:55.809',1989,0.83,'2',0,0.15,'Expired','v3','5.3','f2,f1',462,462
463,'2025-02-08 20:54:46.809',1277,0.64,'1',3,0.54,'Expired','v2','1.1','f2,f1,f3',463,463
464,'2025-02-14 12:30:47.809',1860,0.11,'4',4,0.77,'Expired','v1','4.8','f5,f1,f4',464,464
465,'2025-02-07 06:05:38.809',761,0.01,'4',7,0.83,'Expired','v1','5.6','f4,f2',465,465
466,'2025-01-23 21:31:02.809',1196,0.60,'4',5,0.03,'Miss','v2','5.5','f1',466,466
467,'2025-02-01 05:40:42.809',1980,0.80,'5',1,0.58,'Expired','v3','4.1','f1',467,467
468,'2025-01-20 04:23:11.809',93,0.90,'5',0,0.86,'Expired','v2','5.9','f2,f3',468,468
469,'2025-02-12 02:20:09.809',843,0.08,'1',10,0.35,'Miss','v1','1.3','f4,f1',469,469
470,'2025-02-15 12:03:14.809',1096,0.38,'4',1,0.93,'Hit','v1','3.3','f3,f2,f1',470,470
471,'2025-01-31 21:08:33.809',624,0.15,'4',0,0.40,'Expired','v2','1.4','f4',471,471
472,'2025-01-30 13:37:38.809',479,0.03,'0',5,0.71,'Hit','v3','1.3','f2,f4,f3',472,472
473,'2025-01-24 02:45:41.809',564,0.85,'3',10,0.78,'Hit','v3','4.6','f3,f4,f5',473,473
474,'2025-01-26 02:16:28.809',1132,0.01,'1',4,0.07,'Expired','v1','3.9','f3',474,474
475,'2025-01-23 20:56:56.809',587,0.22,'4',4,0.60,'Expired','v3','5.5','f3',475,475
476,'2025-02-06 12:32:50.809',453,0.07,'3',4,0.80,'Hit','v3','2.4','f5,f2,f1',476,476
477,'2025-02-01 18:48:46.809',1120,0.80,'5',6,0.93,'Expired','v3','2.3','f2',477,477
478,'2025-02-06 05:44:13.809',156,0.42,'2',4,0.13,'Miss','v3','2.3','f1,f2,f5',478,478
479,'2025-01-24 07:09:20.809',1805,0.33,'5',2,0.35,'Expired','v2','1.4','f5',479,479
480,'2025-01-23 09:03:23.809',1996,0.88,'5',2,0.18,'Expired','v1','5.5','f3',480,480
481,'2025-01-28 10:36:55.809',284,0.53,'2',4,0.70,'Hit','v2','2.9','f5,f3,f1',481,481
482,'2025-02-03 20:37:03.809',1258,0.40,'2',7,0.23,'Miss','v3','4.0','f1',482,482
483,'2025-01-31 04:31:45.809',747,0.39,'3',0,0.41,'Expired','v2','4.3','f3',483,483
484,'2025-02-09 04:53:04.809',218,0.67,'5',10,0.89,'Expired','v3','2.4','f5,f2,f4',484,484
485,'2025-02-05 08:31:44.809',1937,0.38,'4',5,0.87,'Hit','v3','1.2','f2,f1,f4',485,485
486,'2025-02-07 22:01:02.809',1272,0.90,'5',9,0.73,'Expired','v2','5.9','f1',486,486
487,'2025-02-07 22:02:03.809',1100,0.14,'1',10,0.92,'Miss','v1','5.1','f2,f3,f4',487,487
488,'2025-01-27 06:13:50.809',1729,0.37,'2',6,0.20,'Hit','v1','1.8','f2',488,488
489,'2025-01-25 21:34:09.809',1152,0.09,'5',3,0.45,'Expired','v1','2.5','f3,f1',489,489
490,'2025-01-31 21:07:30.809',1532,0.00,'0',10,0.21,'Miss','v3','3.7','f2,f3,f4',490,490
491,'2025-01-31 06:07:05.809',389,0.95,'2',1,0.48,'Expired','v1','5.8','f3,f1,f4',491,491
492,'2025-02-12 11:43:18.819',254,0.25,'0',0,0.69,'Miss','v3','3.1','f4,f5',492,492
493,'2025-02-07 09:30:34.819',1697,0.03,'2',9,0.54,'Expired','v2','3.5','f3',493,493
494,'2025-01-19 23:30:26.819',1391,0.89,'3',8,0.15,'Miss','v2','3.9','f1',494,494
495,'2025-02-07 07:18:31.819',677,0.67,'1',7,0.15,'Hit','v3','1.9','f1',495,495
496,'2025-02-16 04:22:12.819',1336,0.93,'4',4,0.31,'Expired','v3','4.9','f2,f4,f3',496,496
497,'2025-02-17 10:54:32.819',490,0.10,'3',6,0.03,'Miss','v1','3.8','f1,f4,f3',497,497
498,'2025-01-31 22:12:32.820',630,0.37,'5',10,0.82,'Expired','v1','2.3','f3',498,498
499,'2025-01-24 22:21:48.820',593,0.15,'2',4,0.94,'Hit','v3','3.3','f1',499,499
500,'2025-01-21 00:05:39.820',1964,0.24,'4',5,0.91,'Expired','v2','2.2','f2,f1',500,500
501,'2025-01-25 06:11:39.820',1201,0.18,'5',8,0.07,'Expired','v1','4.7','f2,f1,f4',501,501
502,'2025-02-03 13:08:15.821',1281,0.98,'2',5,0.75,'Miss','v2','1.4','f4',502,502
503,'2025-02-16 08:12:51.821',1404,0.33,'2',8,0.40,'Hit','v1','4.5','f5,f1',503,503
504,'2025-01-20 20:10:41.821',282,0.38,'2',1,0.81,'Hit','v3','4.8','f2',504,504
