309,'Contextual','Personalized',16,'Home','Top',0.11,0.77,0.04,0.49,0.29,310
310,'Hybrid','Similar',10,'Article','Top',0.52,0.31,0.37,0.41,0.71,311
311,'Contextual','Personalized',3,'Category','Related',0.50,0.10,0.73,0.41,0.28,312
312,'Contextual','Editorial',5,'Category','Sidebar',0.28,0.45,0.34,0.00,0.81,313
313,'Contextual','Editorial',17,'Category','Bottom',0.27,0.76,0.85,0.81,0.56,314
314,'Hybrid','Trending',4,'Home','Related',0.49,0.12,0.17,0.22,0.77,315
315,'Hybrid','Similar',6,'Home','Top',0.74,0.03,0.37,0.32,0.57,316
316,'Collaborative','Similar',16,'Category','Sidebar',0.26,0.52,0.58,0.11,0.14,317
317,'Contextual','Personalized',12,'Search','Related',0.63,0.90,0.18,0.08,0.57,318
318,'Content-based','Similar',8,'Article','Bottom',0.13,0.56,0.42,0.15,0.88,319
319,'Collaborative','Trending',16,'Search','Sidebar',0.38,0.43,0.30,0.77,0.26,320
320,'Hybrid','Trending',3,'Search','Bottom',0.13,0.16,0.72,0.37,0.78,321
321,'Collaborative','Similar',19,'Home','Sidebar',0.56,0.53,0.04,0.63,0.54,322
322,'Content-based','Trending',20,'Article','Bottom',0.51,0.07,0.75,0.61,0.91,323
323,'Contextual','Editorial',3,'Article','Related',0.79,0.40,0.82,0.31,0.30,324
324,'Collaborative','Similar',9,'Home','Bottom',0.89,0.40,0.63,0.34,0.19,325
325,'Collaborative','Editorial',6,'Article','Sidebar',0.32,0.49,0.84,0.30,0.23,326
326,'Hybrid','Personalized',12,'Category','Bottom',0.68,0.17,0.59,0.68,0.90,327
327,'Contextual','Editorial',1,'Category','Related',0.06,0.32,0.34,0.69,0.38,328
328,'Contextual','Trending',17,'Home','Related',0.48,0.33,0.01,0.57,0.39,329
329,'Hybrid','Editorial',7,'Category','Bottom',0.86,0.71,0.66,0.12,0.97,330
330,'Contextual','Editorial',11,'Article','Bottom',0.88,0.83,0.55,0.11,0.10,331
331,'Content-based','Personalized',7,'Home','Bottom',0.90,0.85,0.89,0.44,0.48,332
332,'Hybrid','Trending',20,'Article','Related',0.80,0.74,0.38,0.48,1.00,333
333,'Content-based','Personalized',12,'Category','Sidebar',0.51,0.33,0.74,0.45,0.40,334
334,'Contextual','Trending',4,'Search','Related',0.89,0.66,0.71,0.96,0.53,335
335,'Content-based','Trending',9,'Category','Top',0.10,0.68,0.41,0.49,0.77,336
336,'Hybrid','Similar',20,'Search','Top',0.94,0.12,0.33,0.93,0.21,337
337,'Content-based','Editorial',9,'Search','Top',0.93,0.55,0.01,0.70,0.36,338
338,'Hybrid','Trending',7,'Article','Related',0.15,0.63,0.92,0.75,0.46,339
339,'Hybrid','Trending',5,'Article','Bottom',0.86,0.61,0.71,0.89,0.81,340
340,'Hybrid','Similar',13,'Article','Top',0.13,0.21,0.41,0.32,0.29,341
341,'Contextual','Similar',10,'Article','Sidebar',0.31,0.47,0.16,0.14,0.83,342
342,'Collaborative','Personalized',19,'Category','Related',0.52,0.78,0.62,0.01,0.26,343
343,'Contextual','Trending',1,'Category','Sidebar',0.62,0.67,0.22,0.10,0.83,344
344,'Contextual','Trending',2,'Home','Bottom',0.56,0.91,0.37,0.59,0.06,345
345,'Content-based','Personalized',16,'Category','Related',0.52,0.09,0.76,0.80,0.88,346
346,'Contextual','Editorial',14,'Article','Related',0.87,0.31,0.61,0.07,0.40,347
347,'Collaborative','Trending',6,'Home','Related',0.34,0.10,0.85,0.49,0.79,348
348,'Contextual','Editorial',9,'Article','Top',0.15,0.58,0.65,0.39,0.96,349
349,'Collaborative','Editorial',18,'Search','Top',0.29,0.47,0.67,0.42,0.86,350
350,'Content-based','Editorial',16,'Category','Sidebar',0.44,0.47,0.04,0.14,0.50,351
351,'Collaborative','Editorial',7,'Article','Sidebar',0.28,0.60,0.43,0.69,0.33,352
352,'Contextual','Trending',8,'Category','Bottom',0.44,0.05,0.98,0.08,0.61,353
353,'Content-based','Personalized',18,'Article','Top',0.23,0.95,0.87,0.85,0.97,354
354,'Hybrid','Editorial',4,'Home','Bottom',0.26,0.85,0.91,0.20,0.64,355
355,'Collaborative','Similar',5,'Category','Sidebar',0.85,0.09,0.26,0.95,0.07,356
356,'Content-based','Editorial',7,'Home','Related',0.31,0.16,0.82,0.38,0.92,357
357,'Content-based','Similar',3,'Home','Sidebar',0.81,0.33,0.76,0.69,0.58,358
358,'Content-based','Similar',19,'Search','Top',0.63,0.45,0.74,0.81,0.08,359
359,'Hybrid','Similar',15,'Search','Sidebar',0.31,0.67,0.04,0.49,0.89,360
360,'Contextual','Trending',11,'Home','Top',0.63,0.01,0.84,0.07,0.16,361
361,'Hybrid','Similar',16,'Search','Sidebar',0.43,0.16,0.84,0.80,0.69,362
362,'Hybrid','Personalized',19,'Article','Related',0.90,0.49,0.45,0.28,0.23,363
363,'Content-based','Editorial',20,'Search','Bottom',0.56,1.00,0.95,0.54,0.77,364
364,'Content-based','Personalized',7,'Article','Bottom',0.75,0.26,0.30,0.47,0.67,365
365,'Collaborative','Personalized',19,'Home','Top',0.00,0.68,0.23,0.49,0.07,366
366,'Contextual','Personalized',10,'Home','Related',1.00,0.58,0.92,0.70,0.30,367
367,'Collaborative','Trending',19,'Category','Related',0.93,0.73,0.76,0.96,0.51,368
368,'Content-based','Editorial',13,'Home','Related',0.56,0.97,0.79,0.28,0.31,369
369,'Content-based','Similar',11,'Search','Bottom',0.31,0.17,0.65,0.25,0.15,370
370,'Contextual','Similar',16,'Home','Related',0.75,0.77,0.07,0.70,0.91,371
371,'Content-based','Editorial',9,'Article','Top',0.73,0.31,0.09,0.92,0.86,372
372,'Content-based','Similar',8,'Search','Top',0.69,0.52,0.51,0.67,0.68,373
373,'Contextual','Similar',4,'Article','Bottom',0.02,0.11,0.33,0.20,0.92,374
374,'Contextual','Trending',8,'Home','Sidebar',0.01,0.66,0.01,0.81,0.58,375
375,'Content-based','Editorial',17,'Search','Top',0.01,0.79,0.03,0.37,0.80,376
376,'Hybrid','Personalized',2,'Home','Bottom',0.35,0.04,0.87,0.26,0.12,377
377,'Collaborative','Similar',5,'Home','Related',0.89,0.23,0.38,0.90,0.07,378
378,'Contextual','Editorial',7,'Home','Bottom',0.19,0.47,0.45,0.65,0.60,379
379,'Content-based','Personalized',15,'Home','Top',0.58,0.21,0.13,0.02,0.42,380
380,'Contextual','Trending',10,'Search','Related',0.71,0.85,0.91,0.68,0.68,381
381,'Contextual','Similar',10,'Article','Sidebar',0.74,0.23,0.44,0.40,0.84,382
382,'Contextual','Editorial',8,'Category','Bottom',0.23,0.57,0.73,0.38,0.52,383
383,'Hybrid','Trending',12,'Search','Related',0.18,0.84,0.49,0.12,0.04,384
384,'Collaborative','Trending',1,'Article','Bottom',0.35,0.79,0.72,0.61,0.80,385
385,'Hybrid','Editorial',9,'Category','Sidebar',0.65,0.77,0.01,0.10,0.38,386
386,'Hybrid','Similar',9,'Article','Bottom',0.98,0.91,0.84,0.29,0.26,387
387,'Hybrid','Personalized',16,'Home','Related',0.03,0.38,0.85,0.68,0.15,388
388,'Contextual','Similar',20,'Category','Related',0.30,0.01,0.21,0.57,0.41,389
389,'Collaborative','Similar',3,'Article','Bottom',0.70,0.03,0.05,0.94,0.67,390
390,'Contextual','Editorial',2,'Search','Related',0.50,0.97,0.72,0.72,0.58,391
391,'Collaborative','Personalized',13,'Home','Related',0.82,0.64,0.05,0.50,0.23,392
392,'Content-based','Similar',12,'Article','Sidebar',0.07,0.07,0.36,0.41,0.31,393
393,'Hybrid','Trending',9,'Home','Top',0.91,0.78,0.92,1.00,0.42,394
394,'Content-based','Personalized',13,'Category','Bottom',0.67,0.86,0.31,0.61,0.05,395
395,'Contextual','Similar',2,'Category','Top',0.98,0.53,0.61,0.22,0.31,396
396,'Contextual','Similar',10,'Search','Sidebar',0.48,0.78,0.93,0.33,0.50,397
397,'Contextual','Trending',19,'Category','Sidebar',0.64,0.12,0.23,0.51,0.92,398
398,'Content-based','Trending',18,'Home','Top',0.37,0.83,0.35,0.47,0.29,399
399,'Content-based','Editorial',16,'Search','Top',0.93,0.26,0.48,0.94,0.78,400
400,'Hybrid','Similar',11,'Category','Sidebar',0.29,0.21,0.98,0.28,0.27,401
401,'Content-based','Trending',14,'Search','Bottom',0.46,0.58,0.52,0.60,0.38,402
402,'Hybrid','Editorial',8,'Home','Bottom',0.45,0.65,0.01,0.92,0.89,403
403,'Content-based','Similar',11,'Search','Bottom',0.90,0.02,0.45,0.81,0.23,404
404,'Content-based','Personalized',15,'Article','Top',0.53,0.24,0.25,0.01,0.98,405
405,'Hybrid','Personalized',11,'Article','Related',0.56,0.95,0.15,0.71,0.37,406
406,'Hybrid','Editorial',17,'Category','Sidebar',0.64,0.98,0.52,0.77,0.86,407
407,'Hybrid','Personalized',13,'Category','Related',0.40,0.33,0.70,0.26,0.94,408
408,'Content-based','Personalized',7,'Home','Sidebar',0.29,0.42,0.17,0.80,0.13,409
409,'Collaborative','Editorial',16,'Article','Related',0.59,0.05,0.59,0.04,0.29,410
410,'Collaborative','Similar',20,'Article','Bottom',0.92,0.76,0.52,0.80,0.19,411
411,'Contextual','Trending',10,'Category','Top',0.33,0.78,0.73,0.87,0.83,412
412,'Contextual','Similar',6,'Search','Bottom',0.19,0.98,0.45,0.36,0.05,413
413,'Hybrid','Similar',20,'Home','Sidebar',0.04,0.40,0.54,0.67,0.50,414
414,'Content-based','Editorial',18,'Search','Sidebar',0.30,0.62,0.51,0.27,0.73,415
415,'Contextual','Personalized',11,'Category','Bottom',0.08,0.11,0.92,0.02,0.15,416
416,'Contextual','Personalized',3,'Home','Bottom',0.27,0.96,0.18,0.52,0.30,417
417,'Contextual','Editorial',11,'Search','Bottom',0.51,0.31,0.03,0.27,0.07,418
418,'Contextual','Trending',4,'Category','Bottom',0.31,0.32,0.81,0.40,0.61,419
419,'Hybrid','Editorial',8,'Home','Related',0.70,0.50,0.09,0.82,0.13,420
420,'Content-based','Similar',9,'Search','Bottom',0.35,0.26,0.34,0.69,0.88,421
421,'Contextual','Personalized',3,'Search','Sidebar',0.43,0.83,0.25,0.53,0.56,422
422,'Collaborative','Editorial',5,'Category','Sidebar',0.60,0.01,0.32,0.27,0.95,423
423,'Contextual','Editorial',5,'Article','Top',0.08,0.97,0.07,0.13,0.53,424
424,'Content-based','Trending',16,'Category','Sidebar',0.07,0.65,0.77,0.03,0.78,425
425,'Contextual','Editorial',3,'Search','Bottom',0.59,0.80,0.70,0.30,0.86,426
426,'Content-based','Similar',7,'Article','Related',0.61,0.02,0.47,0.96,0.31,427
427,'Collaborative','Personalized',20,'Article','Related',0.07,0.60,0.02,0.70,0.61,428
428,'Contextual','Trending',13,'Article','Bottom',0.52,0.39,0.60,0.76,0.12,429
429,'Contextual','Trending',8,'Article','Related',0.51,0.50,0.51,0.67,0.41,430
430,'Contextual','Similar',5,'Article','Top',0.93,0.17,0.66,0.70,0.68,431
431,'Content-based','Trending',8,'Category','Related',0.31,0.06,0.30,0.18,0.65,432
432,'Hybrid','Trending',7,'Article','Top',0.98,0.82,0.28,0.50,0.10,433
433,'Content-based','Similar',3,'Search','Related',0.48,0.57,0.52,0.98,0.61,434
434,'Hybrid','Trending',18,'Category','Related',0.91,0.72,0.39,0.67,0.59,435
435,'Contextual','Editorial',2,'Category','Sidebar',0.93,0.16,0.29,0.47,0.90,436
436,'Contextual','Trending',5,'Category','Top',0.63,0.33,0.02,0.94,0.41,437
437,'Contextual','Trending',5,'Article','Related',0.09,0.60,0.88,0.17,0.30,438
438,'Content-based','Similar',8,'Home','Sidebar',0.87,0.61,0.71,0.60,0.99,439
439,'Content-based','Editorial',7,'Search','Sidebar',0.08,0.11,0.71,0.06,0.80,440
440,'Content-based','Similar',3,'Category','Top',0.72,0.67,0.89,0.51,0.71,441
441,'Contextual','Editorial',15,'Search','Bottom',0.88,0.98,0.29,0.13,0.64,442
442,'Content-based','Editorial',9,'Category','Top',0.50,0.67,0.63,1.00,0.40,443
443,'Hybrid','Trending',17,'Home','Sidebar',0.16,0.43,0.79,0.48,0.48,444
444,'Hybrid','Editorial',18,'Category','Related',0.81,0.26,0.74,0.67,0.52,445
445,'Contextual','Trending',12,'Search','Sidebar',0.10,0.53,0.35,0.21,0.30,446
446,'Content-based','Similar',11,'Home','Top',0.23,0.09,0.15,0.01,0.61,447
447,'Contextual','Personalized',18,'Category','Related',0.45,0.48,0.10,0.53,0.14,448
448,'Contextual','Trending',7,'Article','Top',0.21,0.80,0.69,0.23,0.85,449
449,'Hybrid','Editorial',13,'Search','Sidebar',0.60,0.48,0.53,0.79,0.26,450
450,'Contextual','Trending',15,'Search','Top',0.85,0.29,0.62,0.93,0.40,451
451,'Content-based','Similar',8,'Search','Bottom',0.72,0.17,0.38,0.08,0.26,452
452,'Collaborative','Personalized',5,'Article','Sidebar',0.41,0.29,0.77,0.14,0.13,453
453,'Content-based','Editorial',20,'Article','Related',0.88,0.07,0.18,0.21,0.69,454
454,'Content-based','Editorial',20,'Home','Related',0.43,0.43,0.52,0.77,0.53,455
455,'Collaborative','Similar',8,'Home','Bottom',0.03,0.27,0.72,0.07,0.33,456
456,'Content-based','Personalized',17,'Home','Bottom',0.30,0.31,0.65,0.61,0.37,457
457,'Hybrid','Personalized',15,'Category','Related',0.71,0.46,0.06,0.80,0.47,458
458,'Collaborative','Similar',10,'Category','Top',0.19,0.75,0.18,0.52,0.63,459
459,'Content-based','Trending',4,'Home','Bottom',0.03,0.48,0.31,0.75,0.90,460
460,'Collaborative','Similar',11,'Article','Bottom',0.81,0.28,0.69,0.69,0.83,461
461,'Collaborative','Similar',19,'Search','Top',0.95,0.26,0.99,0.38,0.02,462
462,'Contextual','Personalized',16,'Article','Related',0.81,0.49,0.50,0.42,0.60,463
463,'Content-based','Similar',19,'Category','Bottom',0.07,0.13,0.48,0.69,0.57,464
464,'Collaborative','Trending',20,'Category','Top',0.84,0.52,0.78,0.85,0.40,465
465,'Hybrid','Personalized',16,'Category','Top',0.87,0.55,0.02,0.87,0.72,466
466,'Content-based','Similar',12,'Category','Related',0.33,0.54,0.17,0.46,0.20,467
467,'Content-based','Similar',5,'Search','Sidebar',0.79,0.92,0.60,0.77,0.80,468
468,'Collaborative','Similar',13,'Article','Top',0.43,0.18,0.69,0.15,0.81,469
469,'Contextual','Personalized',7,'Category','Sidebar',0.91,0.83,0.84,0.55,0.22,470
470,'Content-based','Personalized',10,'Article','Top',0.44,0.38,0.50,0.10,0.94,471
471,'Hybrid','Personalized',8,'Home','Top',0.65,0.39,0.78,0.48,0.70,472
472,'Content-based','Editorial',8,'Category','Sidebar',0.94,0.24,0.97,0.60,0.10,473
473,'Hybrid','Trending',19,'Search','Top',0.48,0.82,0.70,0.83,0.33,474
474,'Collaborative','Personalized',8,'Search','Related',0.51,0.35,0.06,0.54,0.23,475
475,'Contextual','Personalized',10,'Category','Top',0.02,0.66,0.73,0.51,0.85,476
476,'Contextual','Editorial',17,'Search','Sidebar',0.75,0.14,0.52,0.42,0.16,477
477,'Hybrid','Editorial',10,'Home','Top',0.76,0.63,0.04,0.63,0.95,478
478,'Content-based','Personalized',8,'Search','Related',0.32,0.51,0.58,0.51,0.82,479
479,'Collaborative','Trending',13,'Article','Related',0.31,0.82,0.21,0.20,0.74,480
480,'Contextual','Trending',14,'Home','Related',0.69,0.24,0.28,0.08,0.44,481
481,'Contextual','Similar',20,'Article','Related',0.36,0.53,0.86,0.30,0.92,482
482,'Contextual','Personalized',8,'Search','Bottom',0.10,0.15,0.03,0.67,0.14,483
483,'Hybrid','Trending',20,'Home','Bottom',0.81,0.93,1.00,0.60,0.50,484
484,'Content-based','Similar',8,'Article','Related',0.46,0.11,0.33,0.85,0.07,485
485,'Collaborative','Similar',15,'Home','Bottom',0.99,0.67,0.06,0.59,0.70,486
486,'Hybrid','Trending',20,'Category','Top',0.10,0.23,0.81,0.76,0.00,487
487,'Hybrid','Personalized',4,'Category','Related',0.59,0.82,0.94,0.76,0.32,488
488,'Contextual','Trending',8,'Search','Related',0.06,0.59,0.57,0.52,0.73,489
489,'Hybrid','Personalized',9,'Home','Sidebar',0.19,0.47,0.30,0.18,0.93,490
490,'Hybrid','Trending',9,'Article','Bottom',0.65,0.79,0.64,0.24,0.38,491
491,'Hybrid','Personalized',17,'Article','Bottom',0.02,0.50,0.19,0.87,0.09,492
492,'Collaborative','Trending',20,'Home','Sidebar',0.40,0.04,0.42,0.05,0.49,493
493,'Collaborative','Similar',10,'Search','Related',0.31,0.71,0.60,0.71,0.01,494
494,'Collaborative','Personalized',17,'Article','Bottom',0.81,0.42,0.63,0.06,0.32,495
495,'Contextual','Trending',4,'Home','Top',0.94,0.22,0.50,0.17,0.46,496
496,'Hybrid','Editorial',7,'Article','Top',0.42,0.30,0.91,0.55,0.51,497
497,'Content-based','Personalized',5,'Category','Sidebar',0.47,0.14,0.26,0.99,0.19,498
498,'Collaborative','Trending',14,'Home','Related',0.69,0.14,0.69,0.04,0.12,499
499,'Content-based','Editorial',11,'Article','Related',0.40,0.28,0.89,0.17,0.43,500
500,'Collaborative','Personalized',11,'Article','Sidebar',0.01,0.69,0.10,0.80,0.76,501
501,'Content-based','Similar',2,'Article','Sidebar',0.92,0.87,0.77,0.06,0.26,502
502,'Collaborative','Editorial',1,'Home','Sidebar',0.76,0.59,0.30,0.85,0.48,503
503,'Contextual','Personalized',1,'Home','Top',0.01,0.30,0.51,0.39,0.61,504
504,'Collaborative','Similar',9,'Home','Sidebar',0.66,0.25,0.38,0.07,0.12,505
505,'Hybrid','Personalized',18,'Home','Related',0.88,0.53,0.48,0.95,0.09,506
506,'Contextual','Trending',5,'Search','Sidebar',0.18,0.57,0.24,0.99,0.60,507
507,'Content-based','Trending',10,'Category','Related',0.58,0.89,0.03,0.72,0.31,508
508,'Content-based','Personalized',12,'Search','Related',0.45,0.86,0.60,0.74,0.43,509
509,'Contextual','Personalized',9,'Search','Top',0.20,0.49,0.49,0.07,0.46,510
510,'Hybrid','Similar',2,'Category','Top',0.01,0.89,0.22,0.14,0.22,511
511,'Collaborative','Editorial',12,'Article','Sidebar',0.06,0.54,0.99,0.02,0.82,512
512,'Contextual','Personalized',11,'Home','Related',0.73,0.54,0.25,0.86,0.99,513
513,'Hybrid','Trending',3,'Home','Sidebar',0.82,0.43,0.79,0.34,0.85,514
514,'Hybrid','Editorial',10,'Home','Sidebar',0.90,0.09,0.03,0.54,0.87,515
515,'Collaborative','Trending',17,'Category','Related',0.57,0.38,0.44,0.86,0.60,516
516,'Hybrid','Similar',1,'Article','Bottom',0.55,0.67,0.64,0.84,0.25,517
517,'Contextual','Editorial',10,'Search','Top',0.47,0.67,0.42,0.97,0.59,518
518,'Hybrid','Trending',8,'Home','Sidebar',0.30,0.47,0.75,0.12,0.53,519
519,'Content-based','Trending',19,'Article','Bottom',0.76,0.70,0.77,0.77,0.31,520
520,'Contextual','Personalized',2,'Category','Top',0.34,0.89,0.39,0.43,0.56,521
521,'Contextual','Similar',6,'Article','Related',0.60,0.67,0.56,0.57,0.93,522
522,'Collaborative','Personalized',7,'Article','Bottom',0.02,0.40,0.94,0.56,0.93,523
523,'Contextual','Trending',16,'Category','Top',0.61,0.60,0.84,0.37,0.63,524
524,'Collaborative','Trending',4,'Home','Related',0.62,0.34,0.10,0.41,0.21,525
525,'Collaborative','Editorial',15,'Home','Sidebar',0.28,0.31,0.53,0.86,0.80,526
526,'Hybrid','Trending',16,'Article','Related',0.90,0.09,0.06,0.75,0.64,527
527,'Content-based','Trending',7,'Category','Related',0.34,0.08,0.53,0.76,0.60,528
528,'Content-based','Similar',5,'Article','Bottom',0.95,0.29,0.94,0.73,0.71,529
529,'Content-based','Similar',1,'Article','Sidebar',0.14,0.71,0.99,0.28,0.67,530
530,'Hybrid','Personalized',15,'Article','Bottom',0.47,0.42,0.71,0.85,0.89,531
531,'Content-based','Similar',18,'Category','Bottom',0.97,0.25,0.18,0.55,0.21,532
532,'Contextual','Similar',6,'Category','Related',0.96,0.99,0.79,0.24,0.95,533
533,'Hybrid','Trending',4,'Category','Bottom',0.29,0.62,0.27,0.38,0.09,534
534,'Hybrid','Trending',10,'Category','Top',0.51,0.46,0.45,0.84,0.03,535
535,'Content-based','Similar',4,'Search','Bottom',0.65,0.99,0.72,0.83,0.54,536
536,'Hybrid','Personalized',15,'Article','Related',0.31,0.50,0.65,0.80,0.37,537
537,'Contextual','Trending',8,'Home','Related',0.37,0.33,0.11,0.39,0.63,538
538,'Hybrid','Trending',14,'Category','Top',0.43,0.40,0.20,0.39,0.62,539
539,'Collaborative','Similar',16,'Article','Bottom',0.16,1.00,0.29,0.97,0.35,540
540,'Hybrid','Similar',18,'Search','Bottom',0.85,0.66,0.59,0.16,0.90,541
541,'Hybrid','Personalized',15,'Category','Related',0.86,0.37,0.47,0.42,0.67,542
542,'Contextual','Similar',19,'Search','Sidebar',0.25,0.39,0.82,0.69,0.29,543
543,'Hybrid','Editorial',7,'Article','Sidebar',0.08,0.91,0.09,0.16,0.25,544
544,'Hybrid','Trending',4,'Home','Bottom',0.76,0.93,0.94,0.72,0.73,545
545,'Collaborative','Trending',12,'Article','Top',0.54,0.26,0.86,0.46,0.81,546
546,'Collaborative','Similar',9,'Search','Sidebar',0.57,0.49,0.25,0.92,0.48,547
547,'Contextual','Similar',19,'Home','Bottom',0.58,0.86,0.89,0.34,0.07,548
548,'Content-based','Personalized',4,'Home','Sidebar',0.39,0.07,0.58,0.94,0.08,549
549,'Collaborative','Editorial',11,'Search','Top',0.76,0.20,0.98,0.55,0.61,550
550,'Content-based','Personalized',20,'Search','Bottom',0.59,0.35,0.66,0.06,0.67,551
551,'Hybrid','Trending',16,'Article','Related',0.09,0.45,0.09,0.43,0.99,552
552,'Contextual','Personalized',5,'Search','Bottom',0.47,0.13,0.38,0.03,0.82,553
553,'Content-based','Personalized',13,'Search','Top',0.53,0.03,0.97,0.31,0.16,554
554,'Content-based','Similar',5,'Article','Bottom',0.63,0.34,0.77,0.33,0.34,555
555,'Contextual','Trending',11,'Category','Sidebar',0.39,0.68,0.11,0.03,0.77,556
556,'Hybrid','Trending',14,'Category','Related',0.36,0.81,0.94,0.18,0.47,557
557,'Contextual','Trending',3,'Home','Sidebar',0.33,0.23,0.50,0.56,0.27,558
558,'Hybrid','Similar',20,'Category','Sidebar',0.78,0.45,0.41,0.78,0.55,559
559,'Collaborative','Similar',17,'Category','Top',0.44,0.44,0.23,0.98,0.78,560
560,'Contextual','Personalized',6,'Article','Related',0.79,0.18,0.15,0.12,0.13,561
561,'Content-based','Trending',10,'Category','Sidebar',0.71,0.42,0.73,0.22,0.95,562
562,'Hybrid','Personalized',16,'Search','Bottom',0.39,0.79,0.32,0.94,0.37,563
563,'Hybrid','Trending',9,'Category','Bottom',0.66,0.48,0.26,0.86,0.92,564
564,'Collaborative','Trending',15,'Category','Related',0.11,0.70,0.78,0.81,0.19,565
565,'Hybrid','Trending',3,'Search','Sidebar',0.59,0.37,0.22,0.45,0.90,566
566,'Collaborative','Similar',18,'Search','Top',0.56,0.35,0.90,0.17,0.62,567
567,'Collaborative','Trending',8,'Home','Bottom',0.82,0.22,0.11,0.62,0.94,568
568,'Content-based','Personalized',19,'Home','Bottom',0.45,0.02,0.36,0.97,0.53,569
569,'Content-based','Personalized',9,'Category','Bottom',0.92,0.73,0.20,0.58,0.31,570
570,'Collaborative','Trending',5,'Search','Bottom',0.66,0.15,0.49,0.43,0.07,571
571,'Collaborative','Personalized',7,'Search','Related',0.21,0.91,0.08,0.29,0.76,572
572,'Contextual','Trending',16,'Article','Related',0.58,0.55,0.98,0.18,0.59,573
573,'Content-based','Editorial',7,'Category','Bottom',0.83,0.72,0.28,0.43,0.40,574
574,'Collaborative','Personalized',17,'Search','Related',0.85,0.93,0.06,0.72,0.74,575
575,'Contextual','Editorial',20,'Home','Top',0.26,0.53,0.07,0.31,0.45,576
576,'Collaborative','Trending',3,'Home','Sidebar',0.67,0.32,0.27,0.77,0.38,577
577,'Collaborative','Similar',19,'Article','Top',0.35,0.91,0.50,0.88,0.02,578
578,'Contextual','Trending',13,'Category','Related',0.66,0.40,0.19,0.75,0.19,579
579,'Hybrid','Similar',2,'Search','Top',0.63,0.05,0.30,0.10,0.43,580
580,'Contextual','Trending',16,'Home','Sidebar',0.35,0.01,0.51,0.08,0.14,581
581,'Contextual','Editorial',3,'Article','Related',0.93,0.38,0.76,0.29,0.43,582
582,'Collaborative','Similar',11,'Home','Related',0.98,0.60,0.11,0.02,0.64,583
583,'Collaborative','Editorial',10,'Search','Sidebar',0.64,0.03,0.50,0.70,0.59,584
584,'Content-based','Similar',9,'Article','Sidebar',0.39,0.55,0.68,0.11,0.78,585
585,'Collaborative','Editorial',12,'Category','Top',0.14,0.86,0.87,0.02,0.80,586
586,'Content-based','Similar',20,'Search','Top',0.32,0.41,0.61,0.81,0.24,587
587,'Hybrid','Trending',11,'Category','Related',0.78,0.78,0.62,0.86,0.23,588
588,'Collaborative','Editorial',18,'Search','Sidebar',0.98,0.01,0.36,0.82,0.73,589
589,'Collaborative','Editorial',6,'Home','Top',0.16,1.00,0.45,0.91,0.76,590
590,'Content-based','Trending',10,'Search','Related',0.51,0.91,0.24,0.78,0.07,591
591,'Hybrid','Similar',11,'Category','Sidebar',0.58,0.61,0.64,0.23,0.84,592
592,'Hybrid','Trending',6,'Search','Related',0.78,0.96,0.20,0.13,0.05,593
593,'Hybrid','Trending',7,'Home','Top',0.57,0.65,0.30,0.48,0.70,594
594,'Content-based','Personalized',20,'Home','Top',0.72,0.55,0.41,0.32,0.83,595
595,'Hybrid','Personalized',14,'Article','Sidebar',0.82,0.50,0.84,0.89,0.24,596
596,'Content-based','Trending',7,'Article','Related',0.44,0.98,0.51,0.89,0.12,597
597,'Collaborative','Similar',4,'Category','Related',0.24,0.26,0.75,0.40,0.50,598
598,'Contextual','Editorial',12,'Search','Sidebar',0.34,0.16,0.06,0.86,0.94,599
599,'Hybrid','Personalized',3,'Article','Sidebar',0.51,0.39,0.53,0.75,0.32,600
600,'Content-based','Trending',5,'Article','Sidebar',0.61,0.87,0.14,0.98,0.15,601
601,'Collaborative','Trending',12,'Search','Sidebar',0.71,0.23,0.23,0.59,0.26,602
602,'Collaborative','Personalized',19,'Article','Bottom',0.76,0.01,0.99,0.00,0.89,603
603,'Collaborative','Similar',3,'Article','Sidebar',0.55,0.17,0.32,0.05,0.01,604
604,'Hybrid','Similar',8,'Home','Top',0.41,0.34,0.83,0.77,0.32,605
605,'Hybrid','Similar',6,'Category','Related',0.91,0.81,0.72,0.01,0.54,606
606,'Contextual','Trending',6,'Category','Bottom',0.68,0.24,0.29,0.60,0.14,607
607,'Contextual','Personalized',13,'Category','Top',0.12,0.47,0.08,0.61,0.50,608
608,'Hybrid','Trending',8,'Home','Top',0.37,0.55,0.48,0.33,0.94,609
609,'Content-based','Personalized',8,'Search','Top',0.02,0.66,0.24,0.10,0.68,610
610,'Hybrid','Trending',12,'Home','Top',1.00,0.61,0.74,0.64,0.80,611
611,'Hybrid','Personalized',20,'Article','Top',0.91,0.08,0.86,0.37,0.11,612
612,'Collaborative','Trending',9,'Article','Top',0.15,0.95,0.92,0.28,0.50,613
613,'Contextual','Editorial',20,'Home','Top',0.06,0.97,0.33,0.42,0.46,614
614,'Content-based','Trending',15,'Home','Sidebar',0.71,0.35,0.80,0.56,0.62,615
615,'Contextual','Similar',7,'Article','Bottom',0.83,0.94,0.97,0.57,0.59,616
616,'Collaborative','Editorial',13,'Category','Top',0.27,0.66,0.60,0.13,0.19,617
617,'Collaborative','Similar',13,'Search','Bottom',0.19,0.85,0.44,0.16,0.33,618
618,'Contextual','Similar',9,'Category','Bottom',0.57,0.05,0.42,0.03,0.11,619
