203,'{"scroll": {"depth": 66, "speed": 285.40, "percentage": 10.20}, "exit_type": "Natural", "conversion": {"value": 46.00, "status": "Share"}, "time_spent": {"viewport_time": 290.30, "attention_time": 466.40, "reading_seconds": 282.60, "duration_seconds": 2179}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 33.80}'
204,'{"scroll": {"depth": 9, "speed": 416.60, "percentage": 54.80}, "exit_type": "Timeout", "conversion": {"value": 31.37, "status": "Newsletter"}, "time_spent": {"viewport_time": 254.70, "attention_time": 778.00, "reading_seconds": 1527.60, "duration_seconds": 1422}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 37.80}'
205,'{"scroll": {"depth": 61, "speed": 702.10, "percentage": 23.00}, "exit_type": "Timeout", "conversion": {"value": 69.96, "status": "Subscription"}, "time_spent": {"viewport_time": 269.60, "attention_time": 70.10, "reading_seconds": 345.60, "duration_seconds": 250}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 40.60}'
206,'{"scroll": {"depth": 30, "speed": 466.60, "percentage": 40.30}, "exit_type": "Bounce", "conversion": {"value": 43.31, "status": "Share"}, "time_spent": {"viewport_time": 173.40, "attention_time": 509.80, "reading_seconds": 1697.70, "duration_seconds": 2698}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 5.40}'
207,'{"scroll": {"depth": 80, "speed": 241.00, "percentage": 22.80}, "exit_type": "Bounce", "conversion": {"value": 42.23, "status": "Share"}, "time_spent": {"viewport_time": 176.60, "attention_time": 205.40, "reading_seconds": 1214.50, "duration_seconds": 954}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 34.90}'
208,'{"scroll": {"depth": 2, "speed": 994.40, "percentage": 69.90}, "exit_type": "External", "conversion": {"value": 52.59, "status": "Subscription"}, "time_spent": {"viewport_time": 99.00, "attention_time": 702.60, "reading_seconds": 230.10, "duration_seconds": 2859}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 59.70}'
209,'{"scroll": {"depth": 40, "speed": 72.10, "percentage": 76.50}, "exit_type": "Natural", "conversion": {"value": 53.95, "status": "Newsletter"}, "time_spent": {"viewport_time": 211.40, "attention_time": 321.80, "reading_seconds": 264.80, "duration_seconds": 2749}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 36.20}'
210,'{"scroll": {"depth": 94, "speed": 364.50, "percentage": 93.10}, "exit_type": "External", "conversion": {"value": 12.50, "status": "Share"}, "time_spent": {"viewport_time": 50.10, "attention_time": 258.20, "reading_seconds": 333.20, "duration_seconds": 866}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 29.50}'
211,'{"scroll": {"depth": 99, "speed": 796.70, "percentage": 78.60}, "exit_type": "External", "conversion": {"value": 11.39, "status": "Subscription"}, "time_spent": {"viewport_time": 14.60, "attention_time": 478.60, "reading_seconds": 280.10, "duration_seconds": 2555}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 5.50}'
212,'{"scroll": {"depth": 93, "speed": 484.50, "percentage": 68.60}, "exit_type": "External", "conversion": {"value": 43.82, "status": "Share"}, "time_spent": {"viewport_time": 170.30, "attention_time": 894.20, "reading_seconds": 560.70, "duration_seconds": 2645}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 44.20}'
213,'{"scroll": {"depth": 54, "speed": 412.70, "percentage": 10.40}, "exit_type": "External", "conversion": {"value": 14.41, "status": "Subscription"}, "time_spent": {"viewport_time": 65.40, "attention_time": 350.00, "reading_seconds": 589.40, "duration_seconds": 910}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 29.20}'
214,'{"scroll": {"depth": 84, "speed": 262.70, "percentage": 63.50}, "exit_type": "Bounce", "conversion": {"value": 6.84, "status": "Subscription"}, "time_spent": {"viewport_time": 277.50, "attention_time": 353.50, "reading_seconds": 441.50, "duration_seconds": 2821}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 4.00}'
215,'{"scroll": {"depth": 83, "speed": 317.20, "percentage": 12.30}, "exit_type": "Natural", "conversion": {"value": 78.90, "status": "Subscription"}, "time_spent": {"viewport_time": 197.70, "attention_time": 200.40, "reading_seconds": 1230.60, "duration_seconds": 2996}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 18.90}'
216,'{"scroll": {"depth": 66, "speed": 193.70, "percentage": 20.00}, "exit_type": "External", "conversion": {"value": 23.78, "status": "Newsletter"}, "time_spent": {"viewport_time": 230.60, "attention_time": 663.10, "reading_seconds": 909.20, "duration_seconds": 1381}, "next_action": "Search", "bounce_status": "No", "click_seconds": 47.90}'
217,'{"scroll": {"depth": 76, "speed": 532.10, "percentage": 23.40}, "exit_type": "Timeout", "conversion": {"value": 24.82, "status": "Share"}, "time_spent": {"viewport_time": 22.20, "attention_time": 588.40, "reading_seconds": 171.10, "duration_seconds": 2486}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 34.90}'
218,'{"scroll": {"depth": 17, "speed": 560.90, "percentage": 24.70}, "exit_type": "External", "conversion": {"value": 7.87, "status": "Subscription"}, "time_spent": {"viewport_time": 268.20, "attention_time": 522.40, "reading_seconds": 480.10, "duration_seconds": 2221}, "next_action": "Share", "bounce_status": "No", "click_seconds": 42.70}'
219,'{"scroll": {"depth": 37, "speed": 771.30, "percentage": 59.70}, "exit_type": "External", "conversion": {"value": 89.60, "status": "Share"}, "time_spent": {"viewport_time": 122.70, "attention_time": 57.90, "reading_seconds": 751.70, "duration_seconds": 2585}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 45.10}'
220,'{"scroll": {"depth": 60, "speed": 866.30, "percentage": 15.90}, "exit_type": "Timeout", "conversion": {"value": 1.00, "status": "Subscription"}, "time_spent": {"viewport_time": 6.30, "attention_time": 104.90, "reading_seconds": 818.40, "duration_seconds": 611}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 46.70}'
221,'{"scroll": {"depth": 98, "speed": 993.20, "percentage": 58.40}, "exit_type": "Natural", "conversion": {"value": 99.31, "status": "Subscription"}, "time_spent": {"viewport_time": 280.40, "attention_time": 646.50, "reading_seconds": 180.30, "duration_seconds": 3208}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 50.60}'
222,'{"scroll": {"depth": 63, "speed": 503.30, "percentage": 97.50}, "exit_type": "Natural", "conversion": {"value": 37.43, "status": "Share"}, "time_spent": {"viewport_time": 295.80, "attention_time": 732.80, "reading_seconds": 939.10, "duration_seconds": 171}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 40.10}'
223,'{"scroll": {"depth": 94, "speed": 897.20, "percentage": 96.10}, "exit_type": "External", "conversion": {"value": 95.47, "status": "Subscription"}, "time_spent": {"viewport_time": 295.10, "attention_time": 782.50, "reading_seconds": 466.40, "duration_seconds": 3552}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 37.70}'
224,'{"scroll": {"depth": 95, "speed": 90.10, "percentage": 88.00}, "exit_type": "Bounce", "conversion": {"value": 9.80, "status": "Share"}, "time_spent": {"viewport_time": 153.70, "attention_time": 854.00, "reading_seconds": 1446.00, "duration_seconds": 2391}, "next_action": "Share", "bounce_status": "No", "click_seconds": 49.50}'
225,'{"scroll": {"depth": 73, "speed": 231.90, "percentage": 35.10}, "exit_type": "External", "conversion": {"value": 21.43, "status": "Newsletter"}, "time_spent": {"viewport_time": 48.00, "attention_time": 641.30, "reading_seconds": 622.30, "duration_seconds": 82}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 4.30}'
226,'{"scroll": {"depth": 19, "speed": 879.70, "percentage": 29.10}, "exit_type": "Natural", "conversion": {"value": 16.57, "status": "Share"}, "time_spent": {"viewport_time": 120.40, "attention_time": 869.40, "reading_seconds": 1786.80, "duration_seconds": 3540}, "next_action": "Search", "bounce_status": "No", "click_seconds": 34.00}'
227,'{"scroll": {"depth": 14, "speed": 265.80, "percentage": 24.10}, "exit_type": "Timeout", "conversion": {"value": 84.66, "status": "Newsletter"}, "time_spent": {"viewport_time": 3.20, "attention_time": 817.80, "reading_seconds": 52.80, "duration_seconds": 1322}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 25.80}'
228,'{"scroll": {"depth": 21, "speed": 35.00, "percentage": 89.20}, "exit_type": "Timeout", "conversion": {"value": 78.44, "status": "Subscription"}, "time_spent": {"viewport_time": 296.70, "attention_time": 198.00, "reading_seconds": 217.50, "duration_seconds": 51}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 46.90}'
229,'{"scroll": {"depth": 80, "speed": 716.00, "percentage": 33.70}, "exit_type": "External", "conversion": {"value": 36.42, "status": "Share"}, "time_spent": {"viewport_time": 24.60, "attention_time": 131.90, "reading_seconds": 578.60, "duration_seconds": 2218}, "next_action": "Share", "bounce_status": "No", "click_seconds": 51.20}'
230,'{"scroll": {"depth": 95, "speed": 208.40, "percentage": 49.40}, "exit_type": "Natural", "conversion": {"value": 72.65, "status": "Share"}, "time_spent": {"viewport_time": 170.80, "attention_time": 733.90, "reading_seconds": 178.20, "duration_seconds": 1612}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 44.00}'
231,'{"scroll": {"depth": 63, "speed": 324.90, "percentage": 78.80}, "exit_type": "Natural", "conversion": {"value": 61.44, "status": "Share"}, "time_spent": {"viewport_time": 115.00, "attention_time": 163.40, "reading_seconds": 522.70, "duration_seconds": 1164}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 1.30}'
232,'{"scroll": {"depth": 99, "speed": 22.30, "percentage": 94.90}, "exit_type": "External", "conversion": {"value": 2.06, "status": "Newsletter"}, "time_spent": {"viewport_time": 98.00, "attention_time": 72.40, "reading_seconds": 1501.20, "duration_seconds": 850}, "next_action": "Search", "bounce_status": "No", "click_seconds": 0.30}'
233,'{"scroll": {"depth": 61, "speed": 670.70, "percentage": 20.10}, "exit_type": "Bounce", "conversion": {"value": 5.87, "status": "Share"}, "time_spent": {"viewport_time": 182.10, "attention_time": 454.80, "reading_seconds": 11.90, "duration_seconds": 1042}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 23.50}'
234,'{"scroll": {"depth": 8, "speed": 701.90, "percentage": 6.10}, "exit_type": "Timeout", "conversion": {"value": 97.09, "status": "Share"}, "time_spent": {"viewport_time": 247.80, "attention_time": 5.70, "reading_seconds": 425.60, "duration_seconds": 2970}, "next_action": "Share", "bounce_status": "No", "click_seconds": 37.60}'
235,'{"scroll": {"depth": 1, "speed": 950.80, "percentage": 9.80}, "exit_type": "Timeout", "conversion": {"value": 27.37, "status": "Share"}, "time_spent": {"viewport_time": 260.50, "attention_time": 221.90, "reading_seconds": 337.30, "duration_seconds": 210}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 43.60}'
236,'{"scroll": {"depth": 86, "speed": 590.50, "percentage": 1.50}, "exit_type": "Natural", "conversion": {"value": 79.28, "status": "Subscription"}, "time_spent": {"viewport_time": 210.20, "attention_time": 446.10, "reading_seconds": 1511.50, "duration_seconds": 3011}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 5.10}'
237,'{"scroll": {"depth": 35, "speed": 824.40, "percentage": 21.00}, "exit_type": "Natural", "conversion": {"value": 65.30, "status": "Share"}, "time_spent": {"viewport_time": 105.90, "attention_time": 836.60, "reading_seconds": 1455.10, "duration_seconds": 1998}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 59.00}'
238,'{"scroll": {"depth": 47, "speed": 308.40, "percentage": 8.10}, "exit_type": "External", "conversion": {"value": 34.20, "status": "Newsletter"}, "time_spent": {"viewport_time": 53.60, "attention_time": 693.80, "reading_seconds": 585.60, "duration_seconds": 1144}, "next_action": "Share", "bounce_status": "No", "click_seconds": 31.40}'
239,'{"scroll": {"depth": 10, "speed": 66.00, "percentage": 29.40}, "exit_type": "Timeout", "conversion": {"value": 61.90, "status": "Newsletter"}, "time_spent": {"viewport_time": 234.50, "attention_time": 5.50, "reading_seconds": 672.80, "duration_seconds": 2120}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 30.50}'
240,'{"scroll": {"depth": 1, "speed": 703.10, "percentage": 3.90}, "exit_type": "Natural", "conversion": {"value": 69.20, "status": "Newsletter"}, "time_spent": {"viewport_time": 32.80, "attention_time": 431.40, "reading_seconds": 32.90, "duration_seconds": 2705}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 3.50}'
241,'{"scroll": {"depth": 38, "speed": 964.10, "percentage": 82.10}, "exit_type": "External", "conversion": {"value": 90.52, "status": "Subscription"}, "time_spent": {"viewport_time": 228.60, "attention_time": 34.10, "reading_seconds": 314.70, "duration_seconds": 3541}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 59.80}'
242,'{"scroll": {"depth": 51, "speed": 465.80, "percentage": 54.80}, "exit_type": "Bounce", "conversion": {"value": 70.29, "status": "Share"}, "time_spent": {"viewport_time": 259.80, "attention_time": 524.40, "reading_seconds": 1368.50, "duration_seconds": 2936}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 52.60}'
243,'{"scroll": {"depth": 71, "speed": 66.30, "percentage": 99.20}, "exit_type": "Bounce", "conversion": {"value": 63.91, "status": "Subscription"}, "time_spent": {"viewport_time": 33.50, "attention_time": 414.70, "reading_seconds": 1695.90, "duration_seconds": 2620}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 40.60}'
244,'{"scroll": {"depth": 47, "speed": 126.20, "percentage": 54.10}, "exit_type": "External", "conversion": {"value": 86.14, "status": "Subscription"}, "time_spent": {"viewport_time": 279.50, "attention_time": 446.10, "reading_seconds": 1318.80, "duration_seconds": 892}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 35.40}'
245,'{"scroll": {"depth": 83, "speed": 995.20, "percentage": 43.00}, "exit_type": "Natural", "conversion": {"value": 97.53, "status": "Newsletter"}, "time_spent": {"viewport_time": 217.20, "attention_time": 403.40, "reading_seconds": 930.10, "duration_seconds": 2234}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 35.30}'
246,'{"scroll": {"depth": 62, "speed": 356.50, "percentage": 3.90}, "exit_type": "Timeout", "conversion": {"value": 2.44, "status": "Newsletter"}, "time_spent": {"viewport_time": 285.90, "attention_time": 710.30, "reading_seconds": 1309.20, "duration_seconds": 1365}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 16.40}'
247,'{"scroll": {"depth": 87, "speed": 155.60, "percentage": 99.30}, "exit_type": "Bounce", "conversion": {"value": 90.46, "status": "Newsletter"}, "time_spent": {"viewport_time": 252.30, "attention_time": 371.60, "reading_seconds": 1228.70, "duration_seconds": 3248}, "next_action": "Share", "bounce_status": "No", "click_seconds": 25.60}'
248,'{"scroll": {"depth": 70, "speed": 528.90, "percentage": 1.40}, "exit_type": "Bounce", "conversion": {"value": 9.47, "status": "Share"}, "time_spent": {"viewport_time": 85.10, "attention_time": 879.10, "reading_seconds": 1720.20, "duration_seconds": 564}, "next_action": "Share", "bounce_status": "No", "click_seconds": 18.10}'
249,'{"scroll": {"depth": 39, "speed": 521.40, "percentage": 35.50}, "exit_type": "Timeout", "conversion": {"value": 3.06, "status": "Subscription"}, "time_spent": {"viewport_time": 208.80, "attention_time": 93.30, "reading_seconds": 1701.40, "duration_seconds": 1110}, "next_action": "Search", "bounce_status": "No", "click_seconds": 15.50}'
250,'{"scroll": {"depth": 93, "speed": 991.50, "percentage": 99.60}, "exit_type": "External", "conversion": {"value": 76.87, "status": "Share"}, "time_spent": {"viewport_time": 212.50, "attention_time": 545.60, "reading_seconds": 1744.30, "duration_seconds": 2003}, "next_action": "Search", "bounce_status": "No", "click_seconds": 9.30}'
251,'{"scroll": {"depth": 57, "speed": 262.00, "percentage": 30.40}, "exit_type": "Bounce", "conversion": {"value": 42.87, "status": "Subscription"}, "time_spent": {"viewport_time": 201.90, "attention_time": 214.80, "reading_seconds": 824.50, "duration_seconds": 1756}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 13.80}'
252,'{"scroll": {"depth": 62, "speed": 462.90, "percentage": 23.40}, "exit_type": "Bounce", "conversion": {"value": 6.92, "status": "Subscription"}, "time_spent": {"viewport_time": 115.70, "attention_time": 37.80, "reading_seconds": 577.50, "duration_seconds": 406}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 29.70}'
253,'{"scroll": {"depth": 50, "speed": 338.00, "percentage": 3.80}, "exit_type": "Natural", "conversion": {"value": 58.72, "status": "Subscription"}, "time_spent": {"viewport_time": 58.10, "attention_time": 762.50, "reading_seconds": 1733.30, "duration_seconds": 2709}, "next_action": "Share", "bounce_status": "No", "click_seconds": 30.20}'
254,'{"scroll": {"depth": 35, "speed": 602.30, "percentage": 29.60}, "exit_type": "Bounce", "conversion": {"value": 20.30, "status": "Share"}, "time_spent": {"viewport_time": 55.50, "attention_time": 303.20, "reading_seconds": 944.30, "duration_seconds": 539}, "next_action": "Search", "bounce_status": "No", "click_seconds": 40.80}'
255,'{"scroll": {"depth": 69, "speed": 396.60, "percentage": 69.80}, "exit_type": "Bounce", "conversion": {"value": 76.71, "status": "Subscription"}, "time_spent": {"viewport_time": 148.30, "attention_time": 836.70, "reading_seconds": 184.30, "duration_seconds": 2201}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 3.10}'
256,'{"scroll": {"depth": 66, "speed": 547.60, "percentage": 84.30}, "exit_type": "Natural", "conversion": {"value": 6.59, "status": "Newsletter"}, "time_spent": {"viewport_time": 43.90, "attention_time": 576.80, "reading_seconds": 1530.00, "duration_seconds": 2106}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 51.80}'
257,'{"scroll": {"depth": 94, "speed": 565.30, "percentage": 6.50}, "exit_type": "Timeout", "conversion": {"value": 82.12, "status": "Subscription"}, "time_spent": {"viewport_time": 101.80, "attention_time": 315.40, "reading_seconds": 942.20, "duration_seconds": 2870}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 32.90}'
258,'{"scroll": {"depth": 59, "speed": 708.90, "percentage": 72.40}, "exit_type": "Natural", "conversion": {"value": 75.62, "status": "Subscription"}, "time_spent": {"viewport_time": 146.60, "attention_time": 774.20, "reading_seconds": 1333.30, "duration_seconds": 1892}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 21.00}'
259,'{"scroll": {"depth": 85, "speed": 517.90, "percentage": 38.20}, "exit_type": "Natural", "conversion": {"value": 39.10, "status": "Newsletter"}, "time_spent": {"viewport_time": 142.20, "attention_time": 101.50, "reading_seconds": 31.40, "duration_seconds": 817}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 48.80}'
260,'{"scroll": {"depth": 45, "speed": 519.20, "percentage": 74.30}, "exit_type": "Natural", "conversion": {"value": 69.51, "status": "Share"}, "time_spent": {"viewport_time": 7.20, "attention_time": 46.20, "reading_seconds": 1498.90, "duration_seconds": 161}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 29.30}'
261,'{"scroll": {"depth": 26, "speed": 195.30, "percentage": 83.70}, "exit_type": "Timeout", "conversion": {"value": 74.66, "status": "Subscription"}, "time_spent": {"viewport_time": 105.60, "attention_time": 714.20, "reading_seconds": 397.30, "duration_seconds": 1144}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 52.60}'
262,'{"scroll": {"depth": 92, "speed": 261.30, "percentage": 45.60}, "exit_type": "Natural", "conversion": {"value": 75.70, "status": "Share"}, "time_spent": {"viewport_time": 66.30, "attention_time": 351.10, "reading_seconds": 1198.60, "duration_seconds": 2562}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 54.50}'
263,'{"scroll": {"depth": 94, "speed": 124.10, "percentage": 24.10}, "exit_type": "External", "conversion": {"value": 98.92, "status": "Share"}, "time_spent": {"viewport_time": 76.90, "attention_time": 176.10, "reading_seconds": 696.60, "duration_seconds": 2643}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 2.40}'
264,'{"scroll": {"depth": 29, "speed": 452.20, "percentage": 34.10}, "exit_type": "Timeout", "conversion": {"value": 77.25, "status": "Subscription"}, "time_spent": {"viewport_time": 164.00, "attention_time": 321.70, "reading_seconds": 1421.60, "duration_seconds": 2274}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 57.40}'
265,'{"scroll": {"depth": 18, "speed": 381.80, "percentage": 89.70}, "exit_type": "Natural", "conversion": {"value": 18.57, "status": "Subscription"}, "time_spent": {"viewport_time": 31.90, "attention_time": 823.10, "reading_seconds": 543.60, "duration_seconds": 152}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 13.60}'
266,'{"scroll": {"depth": 21, "speed": 190.60, "percentage": 11.20}, "exit_type": "Natural", "conversion": {"value": 84.73, "status": "Share"}, "time_spent": {"viewport_time": 167.90, "attention_time": 60.20, "reading_seconds": 1052.80, "duration_seconds": 2447}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 41.80}'
267,'{"scroll": {"depth": 100, "speed": 155.40, "percentage": 58.10}, "exit_type": "External", "conversion": {"value": 34.90, "status": "Newsletter"}, "time_spent": {"viewport_time": 22.90, "attention_time": 223.30, "reading_seconds": 1706.90, "duration_seconds": 1465}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 4.70}'
268,'{"scroll": {"depth": 66, "speed": 68.40, "percentage": 63.60}, "exit_type": "Natural", "conversion": {"value": 53.64, "status": "Newsletter"}, "time_spent": {"viewport_time": 249.10, "attention_time": 571.60, "reading_seconds": 1567.70, "duration_seconds": 3371}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 26.20}'
269,'{"scroll": {"depth": 13, "speed": 575.10, "percentage": 22.50}, "exit_type": "Timeout", "conversion": {"value": 8.17, "status": "Newsletter"}, "time_spent": {"viewport_time": 246.90, "attention_time": 609.20, "reading_seconds": 103.00, "duration_seconds": 1888}, "next_action": "Exit", "bounce_status": "No", "click_seconds": 36.50}'
270,'{"scroll": {"depth": 38, "speed": 74.60, "percentage": 61.60}, "exit_type": "External", "conversion": {"value": 48.46, "status": "Subscription"}, "time_spent": {"viewport_time": 109.30, "attention_time": 144.50, "reading_seconds": 1355.90, "duration_seconds": 772}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 39.30}'
271,'{"scroll": {"depth": 66, "speed": 407.40, "percentage": 81.80}, "exit_type": "Bounce", "conversion": {"value": 63.29, "status": "Share"}, "time_spent": {"viewport_time": 265.40, "attention_time": 349.60, "reading_seconds": 1627.50, "duration_seconds": 1683}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 32.30}'
272,'{"scroll": {"depth": 26, "speed": 387.10, "percentage": 70.30}, "exit_type": "Natural", "conversion": {"value": 79.45, "status": "Subscription"}, "time_spent": {"viewport_time": 141.40, "attention_time": 529.50, "reading_seconds": 973.50, "duration_seconds": 2896}, "next_action": "Search", "bounce_status": "No", "click_seconds": 25.70}'
273,'{"scroll": {"depth": 79, "speed": 986.40, "percentage": 27.00}, "exit_type": "Timeout", "conversion": {"value": 92.56, "status": "Subscription"}, "time_spent": {"viewport_time": 231.40, "attention_time": 269.10, "reading_seconds": 192.50, "duration_seconds": 462}, "next_action": "Search", "bounce_status": "Yes", "click_seconds": 12.20}'
274,'{"scroll": {"depth": 26, "speed": 605.20, "percentage": 19.70}, "exit_type": "Natural", "conversion": {"value": 60.58, "status": "Newsletter"}, "time_spent": {"viewport_time": 234.80, "attention_time": 137.90, "reading_seconds": 1420.60, "duration_seconds": 1001}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 28.00}'
275,'{"scroll": {"depth": 47, "speed": 584.30, "percentage": 49.00}, "exit_type": "Bounce", "conversion": {"value": 47.52, "status": "Newsletter"}, "time_spent": {"viewport_time": 138.60, "attention_time": 85.50, "reading_seconds": 293.00, "duration_seconds": 11}, "next_action": "Share", "bounce_status": "No", "click_seconds": 45.60}'
276,'{"scroll": {"depth": 99, "speed": 867.50, "percentage": 73.80}, "exit_type": "Timeout", "conversion": {"value": 5.95, "status": "Subscription"}, "time_spent": {"viewport_time": 82.50, "attention_time": 288.40, "reading_seconds": 483.80, "duration_seconds": 2153}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 20.00}'
277,'{"scroll": {"depth": 57, "speed": 44.20, "percentage": 78.50}, "exit_type": "Timeout", "conversion": {"value": 8.26, "status": "Subscription"}, "time_spent": {"viewport_time": 89.30, "attention_time": 122.60, "reading_seconds": 252.60, "duration_seconds": 2259}, "next_action": "Search", "bounce_status": "No", "click_seconds": 21.80}'
278,'{"scroll": {"depth": 71, "speed": 620.30, "percentage": 5.40}, "exit_type": "Natural", "conversion": {"value": 51.49, "status": "Share"}, "time_spent": {"viewport_time": 107.30, "attention_time": 164.60, "reading_seconds": 227.00, "duration_seconds": 2449}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 30.50}'
279,'{"scroll": {"depth": 10, "speed": 472.90, "percentage": 19.30}, "exit_type": "Bounce", "conversion": {"value": 17.29, "status": "Share"}, "time_spent": {"viewport_time": 65.10, "attention_time": 629.80, "reading_seconds": 1046.50, "duration_seconds": 1630}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 58.20}'
280,'{"scroll": {"depth": 80, "speed": 688.00, "percentage": 58.80}, "exit_type": "Natural", "conversion": {"value": 52.17, "status": "Share"}, "time_spent": {"viewport_time": 269.10, "attention_time": 250.70, "reading_seconds": 321.40, "duration_seconds": 833}, "next_action": "Search", "bounce_status": "No", "click_seconds": 57.90}'
281,'{"scroll": {"depth": 60, "speed": 254.30, "percentage": 21.90}, "exit_type": "External", "conversion": {"value": 70.00, "status": "Share"}, "time_spent": {"viewport_time": 128.90, "attention_time": 667.40, "reading_seconds": 1266.50, "duration_seconds": 1652}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 21.60}'
282,'{"scroll": {"depth": 58, "speed": 578.20, "percentage": 40.60}, "exit_type": "Bounce", "conversion": {"value": 61.65, "status": "Newsletter"}, "time_spent": {"viewport_time": 270.60, "attention_time": 357.00, "reading_seconds": 399.10, "duration_seconds": 24}, "next_action": "Exit", "bounce_status": "Yes", "click_seconds": 46.80}'
283,'{"scroll": {"depth": 66, "speed": 228.10, "percentage": 94.00}, "exit_type": "External", "conversion": {"value": 4.45, "status": "Share"}, "time_spent": {"viewport_time": 287.30, "attention_time": 13.70, "reading_seconds": 1172.80, "duration_seconds": 937}, "next_action": "Another Article", "bounce_status": "No", "click_seconds": 56.20}'
284,'{"scroll": {"depth": 36, "speed": 786.20, "percentage": 8.60}, "exit_type": "Timeout", "conversion": {"value": 96.13, "status": "Subscription"}, "time_spent": {"viewport_time": 48.30, "attention_time": 787.40, "reading_seconds": 990.30, "duration_seconds": 1604}, "next_action": "Share", "bounce_status": "Yes", "click_seconds": 4.30}'
285,'{"scroll": {"depth": 36, "speed": 574.40, "percentage": 99.40}, "exit_type": "Timeout", "conversion": {"value": 27.02, "status": "Subscription"}, "time_spent": {"viewport_time": 259.30, "attention_time": 820.80, "reading_seconds": 1052.40, "duration_seconds": 1945}, "next_action": "Share", "bounce_status": "No", "click_seconds": 27.10}'
286,'{"scroll": {"depth": 85, "speed": 45.60, "percentage": 12.70}, "exit_type": "External", "conversion": {"value": 64.45, "status": "Subscription"}, "time_spent": {"viewport_time": 64.00, "attention_time": 811.60, "reading_seconds": 216.30, "duration_seconds": 2324}, "next_action": "Another Article", "bounce_status": "Yes", "click_seconds": 0.20}'
287,'{"scroll": {"depth": 8, "speed": 707.70, "percentage": 87.10}, "exit_type": "Bounce", "conversion": {"value": 25.63, "status": "Newsletter"}, "time_spent": {"viewport_time": 285.30, "attention_time": 400.30, "reading_seconds": 78.20, "duration_seconds": 2086}, "next_action": "Share", "bounce_status": "No", "click_seconds": 54.50}'
