278,1463,42,886.0,'Connected',83,'1338661','6869733',-0.001,493.00,428,-0.0022,0.0056,278
279,4749,56,62.0,'Connected',313,'2450548','9923360',-0.003,230.00,781,0.0095,0.0082,279
280,701,64,252.0,'Disconnected',22,'8036531','4959621',0.004,980.00,20,0.0038,0.0005,280
281,2601,74,948.0,'Connected',856,'4966920','7091698',0.002,987.00,347,-0.0062,0.0014,281
282,8654,21,336.0,'Disconnected',164,'7532770','8592789',0.000,573.00,182,0.0099,0.0042,282
283,2588,2,775.0,'Connected',106,'4604035','9154576',0.004,917.00,82,-0.0077,0.0029,283
284,3885,84,718.0,'Disconnected',767,'3631046','6094440',-0.002,713.00,791,-0.0036,0.0052,284
285,7494,56,309.0,'Connected',891,'8451770','5450615',0.003,940.00,545,-0.0079,0.0062,285
286,5544,30,723.0,'Disconnected',420,'8704950','9178861',-0.010,297.00,248,-0.0062,0.0049,286
287,6790,15,865.0,'Connected',154,'8894847','7177115',-0.006,213.00,542,0.0092,0.0057,287
288,6172,47,898.0,'Disconnected',584,'9773773','5315458',-0.001,881.00,68,-0.0007,0.0087,288
289,8383,55,75.0,'Connected',575,'3307608','9547334',0.007,659.00,872,0.0057,0.0067,289
290,2587,20,499.0,'Connected',479,'3903948','1380671',-0.007,380.00,329,0.009,0.0035,290
291,4935,77,15.0,'Connected',642,'3944127','1420838',0.007,244.00,51,-0.0028,0.0028,291
292,3582,54,36.0,'Disconnected',168,'6739136','7732549',0.006,113.00,539,0.0092,0.0056,292
293,4783,44,736.0,'Disconnected',250,'7623230','4263012',-0.005,789.00,277,0.0002,0.0041,293
294,6827,28,345.0,'Connected',908,'5221580','3752652',-0.006,23.00,111,0.0092,0.0078,294
295,1219,82,754.0,'Disconnected',803,'7664809','5903181',0.001,746.00,772,0.0065,0.0011,295
296,1677,62,917.0,'Connected',700,'4803044','9845516',0.008,165.00,559,-0.0013,0.0006,296
297,9169,99,660.0,'Connected',145,'3669338','2438037',-0.008,220.00,536,0.0058,0.0066,297
298,1225,54,22.0,'Disconnected',925,'5231963','1828626',-0.003,488.00,691,0.003,0.0029,298
299,8329,13,165.0,'Connected',802,'6188450','8671849',0.002,575.00,78,0.0068,0.0038,299
300,1096,10,448.0,'Disconnected',837,'2064010','3608868',-0.009,890.00,167,-0.0063,0.0025,300
301,1278,82,19.0,'Disconnected',799,'1102706','9987099',0.007,272.00,50,0.0094,0.0099,301
302,4377,37,631.0,'Connected',60,'4734693','7054587',-0.009,534.00,814,-0.0074,0.0094,302
303,790,79,546.0,'Disconnected',433,'2829974','1770449',-0.005,180.00,721,-0.0094,0.0065,303
304,9756,49,439.0,'Disconnected',706,'3371690','8442641',0.010,866.00,518,0.005,0.0071,304
305,8336,59,312.0,'Disconnected',233,'3602596','8845272',0.005,307.00,656,0.0002,0.004,305
306,9511,85,813.0,'Disconnected',23,'5181686','5331258',0.005,423.00,111,0.0042,0.0037,306
307,9962,92,551.0,'Disconnected',974,'3004425','1937892',0.002,61.00,911,-0.0058,0.0034,307
308,9217,96,583.0,'Disconnected',123,'7949792','5037068',-0.006,141.00,945,0.0046,0.0036,308
309,2895,100,520.0,'Disconnected',267,'5174863','4506971',0.005,43.00,785,-0.0019,0.0027,309
310,4318,56,207.0,'Connected',127,'6668896','1438192',0.004,861.00,346,0.0008,0.0093,310
311,9232,45,342.0,'Disconnected',901,'3395218','6086001',-0.003,923.00,357,0.0079,0.0091,311
312,9770,80,647.0,'Disconnected',949,'3701228','8279142',-0.008,974.00,687,0.0014,0.002,312
313,2458,81,122.0,'Disconnected',41,'4060413','5360323',-0.002,848.00,207,0.0067,0.0095,313
314,2860,45,952.0,'Disconnected',993,'8697851','2532826',0.004,941.00,835,-0.0015,0.0078,314
315,2761,72,467.0,'Disconnected',579,'3023776','2661820',-0.004,615.00,598,0.009,0.0018,315
316,6463,87,250.0,'Disconnected',517,'4915463','2256703',0.010,104.00,728,0.0049,0.0041,316
317,2616,28,73.0,'Disconnected',130,'1519369','1489869',0.009,455.00,52,-0.0086,0.0075,317
318,7167,0,668.0,'Connected',20,'6540523','7457757',-0.004,956.00,593,0.0031,0.0017,318
319,3100,7,775.0,'Disconnected',337,'3456574','4121580',-0.005,465.00,279,-0.0061,0.0003,319
320,5585,72,747.0,'Connected',218,'6174645','1078606',-0.002,82.00,971,0.0082,0.0099,320
321,1964,45,51.0,'Connected',274,'7785134','2471209',0.009,276.00,260,-0.0071,0.0057,321
322,1657,60,552.0,'Disconnected',173,'8861042','8598516',0.003,140.00,350,0.0047,0.0005,322
323,4208,4,443.0,'Disconnected',919,'5539001','2978371',-0.006,57.00,828,0.0045,0.0087,323
324,5758,6,58.0,'Connected',77,'9893437','5468782',0.008,711.00,256,0.0068,0.0035,324
325,2463,14,802.0,'Connected',95,'3617339','3619658',0.008,675.00,140,0.004,0.007,325
326,2963,73,782.0,'Disconnected',45,'8197874','6713867',0.008,267.00,792,-0.0086,0.0091,326
327,7130,94,912.0,'Connected',663,'5945642','6689154',-0.006,733.00,592,-0.0031,0.0095,327
328,1592,56,633.0,'Connected',873,'4189516','3362518',-0.004,526.00,106,0.0026,0.0083,328
329,8670,42,303.0,'Disconnected',440,'9109590','3182819',-0.002,913.00,984,0.0086,0.0023,329
330,5273,60,572.0,'Connected',409,'4506706','5437904',-0.005,457.00,895,0.0088,0.0084,330
331,6714,60,62.0,'Connected',685,'2768524','3307658',-0.007,576.00,791,0.003,0.0083,331
332,8397,97,899.0,'Disconnected',19,'8289895','8435378',-0.003,850.00,673,-0.0077,0.0058,332
333,9752,29,911.0,'Connected',778,'4714738','5804300',-0.008,323.00,138,-0.0073,0.0008,333
334,8916,53,205.0,'Connected',507,'9324384','4538535',0.007,196.00,396,-0.0028,0.0075,334
335,1874,4,733.0,'Disconnected',927,'4526807','3406882',0.000,277.00,569,-0.0041,0.0064,335
336,1587,14,449.0,'Connected',303,'4304465','6762738',0.000,463.00,226,-0.0099,0.0022,336
337,307,14,705.0,'Connected',502,'5353172','8928568',0.009,643.00,166,0.003,0.0036,337
338,8905,33,512.0,'Connected',461,'9074955','3030357',0.006,983.00,630,-0.0057,0.0097,338
339,379,38,750.0,'Disconnected',816,'1841703','7984991',-0.008,999.00,530,0.0071,0.0033,339
340,7860,98,78.0,'Disconnected',738,'2808068','3736779',0.000,175.00,483,0.0028,0.0033,340
341,2854,43,725.0,'Connected',860,'9898817','6286978',-0.007,965.00,115,-0.0076,0.0065,341
342,6461,34,971.0,'Connected',602,'6644993','5626116',0.007,352.00,954,0.0078,0.0071,342
343,987,28,207.0,'Disconnected',201,'2629816','1997913',0.002,245.00,475,-0.0088,0.0061,343
344,5636,37,548.0,'Connected',993,'8896117','9703123',-0.009,587.00,924,-0.0075,0.0023,344
345,7184,10,158.0,'Connected',290,'5733075','2366292',0.004,435.00,263,-0.0041,0.0073,345
346,579,50,42.0,'Disconnected',207,'9245390','4398332',-0.004,569.00,61,0.0073,0.0099,346
347,5894,15,207.0,'Disconnected',876,'2892819','5514403',-0.005,691.00,98,-0.0093,0.0006,347
348,6333,24,895.0,'Connected',92,'4100049','1494812',-0.003,566.00,340,-0.0025,0.0047,348
349,3257,99,60.0,'Connected',493,'7133864','1136460',-0.008,633.00,357,0.0039,0.0057,349
350,2297,13,811.0,'Connected',679,'5410313','1255747',0.006,957.00,845,-0.0061,0.0024,350
351,995,51,208.0,'Disconnected',1000,'5445736','7936004',-0.001,467.00,868,0.0032,0.0091,351
352,6273,68,116.0,'Disconnected',526,'4817034','7831933',0.008,460.00,51,-0.0004,0.0038,352
353,6225,77,180.0,'Connected',264,'8534788','4107242',-0.009,490.00,210,0.0026,0.0017,353
354,3687,36,723.0,'Connected',721,'1596627','1710866',-0.010,782.00,899,0.0046,0.0072,354
355,6523,60,409.0,'Disconnected',709,'9778420','9699970',-0.004,576.00,624,-0.0029,0.003,355
356,4743,54,678.0,'Connected',592,'7920599','7807219',0.005,922.00,408,-0.0001,0.0005,356
357,8205,44,447.0,'Connected',76,'4111935','8615464',0.002,399.00,176,-0.0037,0.0062,357
358,7491,4,489.0,'Disconnected',375,'1789410','2811175',-0.001,845.00,256,0.0099,0.0065,358
359,262,92,812.0,'Disconnected',432,'6048746','2600295',0.001,561.00,608,-0.0093,0.0024,359
360,3650,95,271.0,'Connected',763,'5011852','8227611',0.010,676.00,919,-0.0043,0.0072,360
361,8419,95,48.0,'Connected',150,'2980530','4334926',-0.003,707.00,258,-0.0083,0.0089,361
362,71,26,75.0,'Disconnected',206,'1403910','5160687',0.006,379.00,595,-0.0013,0.0081,362
363,6926,76,719.0,'Connected',276,'6902688','5988933',0.003,545.00,957,0.007,0.003,363
364,5456,26,976.0,'Connected',751,'1154204','9323118',0.006,468.00,198,0.0087,0.0035,364
365,2462,71,956.0,'Disconnected',9,'8646461','6143864',-0.002,616.00,841,0.004,0.0087,365
366,2771,57,677.0,'Connected',637,'6079016','5095031',0.002,788.00,813,0.0074,0.0067,366
367,7078,24,350.0,'Connected',175,'5530548','8265876',-0.003,577.00,342,0.0018,0.0028,367
368,7146,76,649.0,'Connected',519,'1960624','3990142',0.002,484.00,852,0.0058,0.0068,368
369,4263,70,467.0,'Disconnected',982,'4903802','1006368',-0.008,788.00,491,0.0056,0.0042,369
370,5672,95,866.0,'Disconnected',173,'9564579','4643031',0.007,114.00,908,0.008,0.0013,370
371,5467,61,742.0,'Disconnected',808,'3538916','1599343',0.005,600.00,375,0.0049,0.0081,371
372,4188,89,601.0,'Connected',33,'9352498','2784778',0.009,111.00,371,-0.0027,0.0055,372
373,4408,98,539.0,'Connected',83,'3243963','9550284',0.000,558.00,906,-0.0019,0.0075,373
374,7971,77,482.0,'Connected',418,'1737567','4179631',0.006,552.00,494,-0.0004,0.0074,374
375,9034,25,994.0,'Connected',859,'6379247','8277275',0.007,398.00,102,-0.0075,0.0027,375
376,6629,75,367.0,'Connected',771,'2026496','7440248',-0.006,748.00,898,-0.0046,0.0044,376
377,566,24,638.0,'Connected',317,'5284176','6746108',-0.009,28.00,683,-0.0007,0.0043,377
378,2430,84,7.0,'Connected',199,'8338654','1336807',0.008,284.00,354,0.0021,0.0095,378
379,3888,100,386.0,'Connected',613,'5187928','8701065',0.006,86.00,867,-0.0013,0.0035,379
380,893,68,675.0,'Connected',477,'6928970','2021827',-0.005,450.00,674,-0.0019,0.0031,380
381,7092,47,740.0,'Disconnected',126,'8853450','6743043',0.002,205.00,653,0.0035,0.0096,381
382,9574,20,586.0,'Disconnected',561,'9346676','9816750',-0.001,558.00,17,0.0037,0.0065,382
383,4372,55,854.0,'Connected',437,'7860371','9029252',-0.001,984.00,526,0.0061,0.0048,383
384,2688,69,976.0,'Connected',901,'5388655','7421334',-0.006,61.00,111,0.0063,0.0072,384
385,5682,69,349.0,'Connected',909,'8787302','5983728',-0.008,366.00,641,-0.001,0.0073,385
386,6090,16,295.0,'Connected',728,'8469622','3126370',-0.001,64.00,989,0.0069,0.0097,386
387,8415,34,371.0,'Disconnected',6,'4461374','8814431',-0.005,253.00,769,0.0024,0.0009,387
388,679,74,260.0,'Disconnected',110,'1426469','2620487',0.005,106.00,258,0.0084,0.0089,388
389,1720,22,688.0,'Disconnected',126,'8108887','5998125',0.004,321.00,747,0.0099,0.0063,389
390,3209,17,304.0,'Connected',336,'2158943','9794077',0.006,494.00,977,0.0028,0.0061,390
391,3328,89,106.0,'Disconnected',147,'4384292','6382689',0.008,195.00,616,-0.0036,0.0028,391
392,98,23,919.0,'Disconnected',970,'1639487','1371253',-0.002,911.00,586,-0.0001,0.0085,392
393,9211,35,323.0,'Connected',101,'6253609','2544952',0.010,321.00,629,-0.0063,0.0016,393
394,7655,91,303.0,'Connected',969,'9346024','2331556',-0.003,377.00,607,-0.0065,0.0025,394
395,1156,9,880.0,'Disconnected',644,'5289327','2343214',0.003,197.00,991,-0.0071,0.0087,395
396,9171,83,951.0,'Disconnected',761,'1549510','2416527',-0.004,802.00,355,-0.0053,0.0005,396
397,890,100,89.0,'Disconnected',450,'8722775','9499000',-0.004,649.00,480,-0.0098,0.001,397
398,6928,43,573.0,'Connected',491,'2525878','4661834',0.000,504.00,630,0.0083,0.0024,398
399,5696,20,451.0,'Disconnected',63,'6684568','1081135',0.007,68.00,831,0.0004,0.0065,399
400,7221,25,30.0,'Connected',271,'7263212','6668426',0.004,731.00,88,-0.0025,0.0055,400
401,6725,73,659.0,'Disconnected',416,'2390276','6467904',-0.004,498.00,740,0.0054,0.0074,401
402,3348,35,457.0,'Disconnected',312,'6116708','8905417',-0.003,646.00,578,0.0021,0.0042,402
403,4187,33,342.0,'Disconnected',568,'3890309','9801762',0.003,388.00,477,0.0065,0.0061,403
404,588,2,611.0,'Connected',450,'8837149','4141506',0.004,368.00,857,0.0081,0.0088,404
405,4257,80,488.0,'Connected',109,'4418971','5548827',0.010,199.00,108,-0.0043,0.0075,405
406,7561,32,666.0,'Disconnected',497,'3185427','8312044',0.003,911.00,429,0.003,0.0096,406
407,107,32,627.0,'Connected',787,'2373209','5203054',-0.007,751.00,34,0.0048,0.0096,407
408,233,31,852.0,'Connected',629,'3149907','8810333',0.000,368.00,55,0.0069,0.0093,408
409,3279,43,1000.0,'Disconnected',103,'6380089','5437052',-0.005,999.00,427,-0.0048,0.0013,409
410,753,95,611.0,'Connected',139,'4030359','3329723',-0.004,328.00,440,-0.0051,0.0084,410
411,7836,6,762.0,'Disconnected',18,'9491748','3197658',-0.008,619.00,80,0.0014,0.0084,411
412,4419,84,205.0,'Disconnected',459,'4830898','3196784',-0.002,458.00,869,0.0051,0.0013,412
413,5816,86,368.0,'Connected',508,'7489179','4301314',0.000,446.00,187,0.0018,0.0095,413
414,9001,8,790.0,'Disconnected',595,'6841535','5086200',0.004,351.00,21,-0.0052,0.0027,414
415,1296,33,909.0,'Disconnected',527,'4306002','9210613',-0.009,718.00,408,-0.002,0.0005,415
416,6165,82,820.0,'Disconnected',324,'6599851','6784621',-0.002,326.00,789,0.0051,0.0023,416
417,7403,51,326.0,'Connected',640,'6146600','8367047',0.000,794.00,822,-0.0092,0.008,417
418,5272,64,39.0,'Connected',623,'8612516','6914370',0.004,661.00,303,0.0045,0.0071,418
419,4012,39,927.0,'Connected',868,'4380018','2259016',-0.003,198.00,857,0.0011,0.0047,419
420,928,23,868.0,'Disconnected',509,'2185019','7456390',-0.002,376.00,230,-0.0076,0.0045,420
421,3470,2,139.0,'Connected',583,'4120574','3570410',0.007,112.00,987,0.0013,0.0051,421
422,6494,20,637.0,'Disconnected',649,'7446909','6335635',0.009,238.00,837,0.0061,0.005,422
423,2175,14,753.0,'Disconnected',363,'3230881','9922952',0.006,195.00,920,-0.0076,0.0028,423
424,9136,13,719.0,'Disconnected',927,'4854365','6656457',0.003,862.00,339,-0.0075,0.0061,424
425,938,86,701.0,'Disconnected',29,'2347702','8042120',0.005,258.00,340,-0.0096,0.0027,425
426,3640,11,481.0,'Disconnected',202,'9982566','6221230',-0.008,223.00,605,-0.01,0.0029,426
427,8535,55,298.0,'Disconnected',348,'1662997','7315405',0.008,113.00,430,0.0043,0.0089,427
428,7262,83,184.0,'Disconnected',180,'6088651','5835453',0.008,940.00,975,0.0029,0.0033,428
429,8870,9,642.0,'Connected',563,'5350620','4826694',-0.010,588.00,178,-0.0067,0.0069,429
430,5383,78,751.0,'Disconnected',354,'8812693','2230440',0.009,887.00,232,0.0019,0.0084,430
431,1011,19,475.0,'Connected',495,'4189611','5157403',0.001,516.00,709,-0.0077,0.001,431
432,5182,1,776.0,'Connected',761,'4393746','7575281',0.006,41.00,583,-0.0096,0.0006,432
433,3078,40,937.0,'Connected',944,'8902389','4417712',0.005,380.00,891,-0.0092,0.0029,433
434,9099,31,291.0,'Connected',793,'4167055','6405228',0.006,649.00,850,-0.0057,0.0042,434
435,2505,94,936.0,'Connected',478,'5017962','2750933',0.008,498.00,682,0.0042,0.0024,435
436,3843,47,396.0,'Disconnected',902,'4807048','2714095',0.007,261.00,699,0.0027,0.0025,436
437,7611,64,492.0,'Connected',959,'8590999','9140703',0.001,66.00,888,0.0055,0.001,437
438,9598,28,832.0,'Disconnected',335,'8239240','2921941',-0.007,443.00,630,0.0055,0.0021,438
439,6561,99,648.0,'Connected',638,'9850236','8180341',-0.006,693.00,471,0.0059,0.0034,439
440,6172,88,27.0,'Connected',818,'4914569','9430762',0.009,365.00,861,-0.0024,0.0098,440
441,8858,75,443.0,'Connected',935,'6984796','6990574',-0.006,343.00,348,-0.0018,0.0046,441
442,7187,34,182.0,'Connected',678,'4986133','7642301',0.003,386.00,266,-0.005,0.0088,442
443,3229,17,835.0,'Disconnected',575,'9920050','2286140',-0.008,447.00,666,0.0085,0.0083,443
444,2368,56,452.0,'Connected',691,'6434494','8720449',0.006,445.00,286,-0.0023,0.0056,444
445,2876,37,442.0,'Disconnected',616,'3137708','6643526',-0.010,153.00,936,-0.0032,0.0053,445
446,3682,26,470.0,'Connected',12,'2083908','6120256',-0.003,320.00,169,-0.009,0.0085,446
447,6560,64,600.0,'Disconnected',863,'3656773','4331976',-0.004,590.00,696,0.0061,0.0046,447
448,2990,48,605.0,'Disconnected',154,'1291572','6505447',0.010,249.00,469,-0.0071,0.0056,448
449,2156,49,609.0,'Connected',168,'6042575','9424073',-0.007,124.00,115,0.0078,0.007,449
450,9544,39,243.0,'Connected',398,'1252795','2991313',-0.003,696.00,330,-0.0009,0.003,450
451,1575,77,420.0,'Disconnected',495,'9135234','9947169',-0.007,302.00,201,0.0097,0.0088,451
452,5665,58,509.0,'Disconnected',647,'7563453','9828001',-0.008,985.00,882,-0.0017,0.0038,452
453,4545,42,618.0,'Disconnected',861,'8672545','8847672',0.001,645.00,902,-0.0024,0.0083,453
454,1457,75,352.0,'Connected',679,'5840899','3094904',0.003,603.00,845,-0.0037,0.0031,454
455,6862,28,387.0,'Connected',135,'5213974','1315192',0.000,86.00,628,-0.0008,0.0016,455
456,1045,41,398.0,'Connected',369,'5426668','4951492',-0.002,146.00,330,-0.0031,0.0071,456
457,25,29,276.0,'Connected',365,'9153427','6713463',0.003,313.00,381,-0.0098,0.0041,457
458,7619,52,825.0,'Connected',132,'3409784','3978629',0.003,745.00,595,0.0058,0.0076,458
459,7301,97,623.0,'Connected',560,'8842317','7087411',0.001,988.00,278,0.005,0.0072,459
460,4289,68,569.0,'Disconnected',71,'9185788','4666362',0.006,969.00,830,0.0054,0.0094,460
461,3923,72,56.0,'Disconnected',838,'9452820','7843861',-0.006,91.00,936,-0.0075,0.0016,461
462,3934,10,389.0,'Disconnected',645,'4363337','2968302',0.006,423.00,389,-0.0014,0.0025,462
463,8779,51,840.0,'Connected',517,'5062204','1060186',0.007,977.00,195,0.0047,0.0087,463
464,9284,0,984.0,'Connected',125,'7312487','1864956',-0.006,683.00,620,0.0002,0.0048,464
465,8548,58,747.0,'Connected',779,'8382975','3348785',-0.005,546.00,714,0.0077,0.0038,465
466,3660,42,538.0,'Disconnected',530,'1253029','6394022',-0.005,791.00,236,0.0045,0.0071,466
467,7401,90,674.0,'Disconnected',355,'2131073','6806107',-0.001,997.00,96,-0.0069,0.0022,467
468,7429,0,765.0,'Connected',508,'4071058','7433597',0.001,718.00,721,0.0021,0.0061,468
469,2139,67,616.0,'Disconnected',895,'6455314','7840291',-0.007,872.00,379,0.0083,0.006,469
470,2282,43,736.0,'Connected',58,'3254788','3184668',0.004,757.00,762,-0.0095,0.0039,470
471,8913,60,900.0,'Connected',752,'6656583','6397308',-0.006,438.00,601,0.0047,0.0037,471
472,5303,100,132.0,'Connected',743,'4480852','8443592',-0.007,33.00,901,0.0036,0.0023,472
473,9432,21,459.0,'Disconnected',979,'6372839','7413865',0.003,859.00,603,0.0053,0.0016,473
474,6365,75,721.0,'Disconnected',299,'5404765','2695579',-0.007,661.00,411,0.0081,0.0074,474
475,9197,59,167.0,'Connected',493,'4129334','7364630',0.008,585.00,412,0.0015,0.0015,475
476,3481,54,316.0,'Connected',912,'2738393','6102719',0.005,391.00,230,0.0005,0.0055,476
477,8354,57,259.0,'Connected',464,'5929200','2513939',0.006,578.00,490,-0.0073,0.0047,477
478,1885,9,756.0,'Disconnected',751,'1198342','7358289',-0.003,184.00,188,0.0013,0.0066,478
479,5298,68,583.0,'Connected',566,'2585304','3894161',0.005,347.00,598,0.0,0.0072,479
480,8684,90,62.0,'Connected',89,'3509791','8029406',-0.008,27.00,242,-0.0018,0.0006,480
481,266,96,859.0,'Disconnected',9,'1167706','1205331',0.002,201.00,462,-0.0053,0.0099,481
482,867,4,574.0,'Disconnected',491,'6116421','6243513',-0.004,713.00,593,0.0054,0.0008,482
483,7070,98,169.0,'Disconnected',781,'5231989','9404444',-0.007,154.00,284,-0.0093,0.0049,483
484,3059,41,380.0,'Connected',71,'1688166','3677961',-0.003,683.00,651,-0.0059,0.0066,484
485,4321,87,447.0,'Disconnected',629,'7555801','5242925',-0.005,547.00,897,-0.0022,0.0096,485
486,5476,0,802.0,'Connected',354,'8687220','4489030',-0.004,399.00,293,-0.0046,0.0096,486
487,3676,84,880.0,'Disconnected',1000,'4798661','7351256',0.001,13.00,324,-0.0034,0.0069,487
488,7211,73,690.0,'Disconnected',240,'2027301','7365606',0.006,801.00,512,0.0079,0.0052,488
489,7297,96,79.0,'Disconnected',54,'8332983','3854887',-0.003,477.00,663,-0.0008,0.005,489
490,5044,22,999.0,'Disconnected',470,'3231133','4654235',0.004,494.00,989,-0.0008,0.0074,490
491,5604,77,110.0,'Disconnected',653,'2341251','5535398',-0.006,383.00,662,-0.0054,0.0091,491
492,8393,84,89.0,'Connected',618,'5872456','1077979',0.008,270.00,315,0.0044,0.0007,492
493,2406,74,60.0,'Disconnected',433,'6210583','3279885',-0.004,666.00,850,-0.0038,0.0099,493
494,8689,14,358.0,'Disconnected',815,'2083715','3850976',0.001,439.00,449,0.0087,0.0067,494
495,4576,48,689.0,'Disconnected',722,'2540006','8638167',-0.004,453.00,407,0.0009,0.0072,495
496,3905,39,41.0,'Connected',147,'2936842','4042651',-0.001,394.00,259,-0.0019,0.0022,496
497,1748,63,554.0,'Connected',483,'2321442','7079217',0.008,968.00,773,-0.0078,0.0005,497
498,9044,94,643.0,'Connected',357,'5387973','6230694',-0.007,272.00,566,-0.0039,0.0084,498
499,3116,46,578.0,'Connected',232,'5628559','5407226',-0.005,965.00,986,0.0071,0.0092,499
500,394,86,205.0,'Connected',437,'1495075','1378128',-0.001,412.00,610,0.0017,0.0034,500
501,6480,37,426.0,'Connected',613,'9555761','5733965',0.001,547.00,412,-0.0088,0.0028,501
502,796,43,992.0,'Disconnected',379,'4692159','2636115',0.008,110.00,514,0.0091,0.0002,502
503,5364,61,102.0,'Disconnected',450,'7927172','5530338',-0.009,396.00,168,-0.0073,0.0043,503
504,4396,11,41.0,'Connected',546,'7442093','2740100',0.000,239.00,668,0.0048,0.0013,504
505,4874,75,637.0,'Disconnected',125,'3231001','9032934',0.007,63.00,818,-0.0099,0.0046,505
506,6455,40,125.0,'Disconnected',421,'6748920','3457176',-0.006,746.00,776,0.0067,0.0059,506
507,4264,31,895.0,'Disconnected',53,'5365795','4791146',-0.009,727.00,118,0.0022,0.0041,507
508,9881,97,21.0,'Connected',74,'9882957','9544759',0.004,264.00,507,-0.0007,0.0078,508
509,5263,37,259.0,'Disconnected',486,'8493653','9024345',0.002,190.00,242,-0.0038,0.0091,509
510,4994,38,22.0,'Disconnected',940,'5698605','4441135',0.008,44.00,389,0.0006,0.0085,510
511,3323,18,373.0,'Connected',867,'8487490','2760075',-0.003,204.00,318,0.0078,0.0092,511
512,6662,36,941.0,'Connected',533,'5823274','9678379',-0.002,665.00,778,0.0,0.0068,512
513,4100,19,356.0,'Connected',461,'7793842','3114879',0.009,760.00,191,0.0083,0.0061,513
514,4541,45,428.0,'Disconnected',882,'7902076','3664656',0.005,943.00,728,0.0036,0.0032,514
515,5399,12,849.0,'Disconnected',174,'2967172','1745658',0.003,523.00,86,0.0073,0.0077,515
516,5370,19,991.0,'Disconnected',59,'8936260','5053609',0.001,889.00,104,0.0002,0.0016,516
517,876,59,714.0,'Connected',243,'9133372','2655209',0.007,198.00,917,-0.0078,0.0019,517
518,1610,3,922.0,'Connected',388,'7990825','3081657',-0.008,927.00,580,0.0053,0.0095,518
519,9111,53,953.0,'Connected',804,'4637553','9394540',0.009,208.00,263,0.0047,0.0067,519
520,8528,11,594.0,'Disconnected',193,'3288779','4129836',-0.004,451.00,322,-0.0094,0.0089,520
521,7747,88,467.0,'Disconnected',91,'5330191','4113371',0.009,292.00,676,0.0075,0.0073,521
522,3674,79,64.0,'Disconnected',258,'8844502','8805589',-0.008,88.00,428,0.0094,0.0077,522
523,7907,44,388.0,'Disconnected',644,'4533381','3674994',-0.002,249.00,72,-0.0027,0.0034,523
524,7673,95,558.0,'Connected',406,'3046377','9440968',0.003,566.00,383,0.0086,0.006,524
525,7402,39,831.0,'Connected',452,'3589437','6644463',0.001,602.00,218,-0.0022,0.0096,525
526,8455,8,746.0,'Connected',648,'5637637','8400445',0.000,796.00,832,0.0078,0.0086,526
527,1812,66,102.0,'Disconnected',635,'5380690','7802070',-0.005,439.00,474,0.0023,0.0059,527
528,7090,10,800.0,'Connected',427,'5329580','2655700',0.000,838.00,14,0.0004,0.0085,528
529,1189,42,750.0,'Connected',830,'3764291','5101147',-0.001,470.00,259,0.0043,0.008,529
530,2727,100,925.0,'Connected',39,'2711910','7714400',0.003,850.00,437,0.0041,0.0071,530
531,9563,64,273.0,'Disconnected',480,'2794840','2062490',-0.005,896.00,342,-0.0021,0.0042,531
532,2245,21,300.0,'Connected',974,'4450455','2531877',0.002,438.00,472,0.0005,0.0001,532
533,1001,72,319.0,'Disconnected',905,'8687669','9387556',-0.003,829.00,389,0.0012,0.0088,533
534,3928,55,46.0,'Disconnected',262,'1522953','4895390',-0.003,44.00,460,0.0023,0.0048,534
535,7754,54,874.0,'Connected',978,'8793541','3501204',0.008,296.00,773,0.0041,0.009,535
536,2185,68,952.0,'Connected',708,'7548572','8893474',0.008,388.00,535,-0.0022,0.0016,536
537,1190,83,717.0,'Connected',940,'1849705','5306549',0.005,559.00,923,-0.0062,0.0039,537
538,8848,33,496.0,'Connected',524,'7096261','9367665',0.006,546.00,808,-0.0034,0.0095,538
539,7213,58,937.0,'Connected',230,'7403289','6512491',0.003,505.00,761,-0.0075,0.001,539
540,8648,81,778.0,'Connected',481,'6587472','2075660',0.008,751.00,426,-0.0058,0.0043,540
541,8841,24,184.0,'Disconnected',390,'7700650','3499672',0.002,445.00,718,-0.0085,0.0073,541
542,6549,2,717.0,'Connected',387,'3726583','6094846',-0.009,836.00,676,-0.0078,0.0056,542
543,9050,56,966.0,'Connected',657,'2858857','6496343',0.002,391.00,807,0.0092,0.0006,543
544,8927,65,57.0,'Disconnected',787,'2500313','3737997',-0.003,402.00,499,0.0061,0.0046,544
545,9710,79,108.0,'Disconnected',172,'8073371','3311058',-0.004,82.00,771,0.0082,0.0006,545
546,1871,80,25.0,'Connected',547,'1342426','4968102',0.010,10.00,499,0.0069,0.0038,546
547,8294,82,432.0,'Disconnected',879,'8137637','7882014',-0.006,963.00,646,-0.009,0.0069,547
548,8253,3,410.0,'Connected',565,'1991469','3637007',-0.006,742.00,170,0.0036,0.0016,548
549,3560,28,97.0,'Connected',448,'1972625','8195400',0.009,175.00,247,-0.0086,0.0099,549
550,2391,65,305.0,'Connected',594,'4053205','4972230',-0.008,278.00,86,-0.0022,0.0081,550
551,722,43,366.0,'Connected',410,'3855918','3172965',0.009,152.00,121,-0.0075,0.0031,551
552,5031,32,426.0,'Disconnected',745,'8076951','6040023',-0.004,356.00,947,0.0025,0.0051,552
553,6073,46,523.0,'Disconnected',180,'3077633','3589532',-0.009,973.00,343,0.0046,0.0075,553
