296,296,296,'{"flow": {"instflow": -0.821, "flowimbal": 0.305, "retailflow": -0.863, "smartforce": 0.065, "tradeimbal": -0.983, "largeflowrate": 0.290}, "walls": {"buywallband": 0.047, "sellwallband": 0.029}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.021, "sellforce": 0.1, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0048, "basisgap": 0.0095, "xexchband": 0.0075, "arbpotential": 0.0049}, "big_players": {"makermotion": "High", "whalemotion": "High"}, "oscillators": {"bbandspan": 52.190, "macdtrail": 7.780, "rsi14spot": 9.110}}'
297,297,297,'{"flow": {"instflow": 0.019, "flowimbal": 0.81, "retailflow": 0.076, "smartforce": -0.601, "tradeimbal": -0.085, "largeflowrate": 0.702}, "walls": {"buywallband": 0.078, "sellwallband": 0.079}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.592, "sellforce": 0.457, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0006, "basisgap": 0.0068, "xexchband": 0.0081, "arbpotential": 0.0090}, "big_players": {"makermotion": "High", "whalemotion": "High"}, "oscillators": {"bbandspan": 5.430, "macdtrail": -6.160, "rsi14spot": 35.400}}'
298,298,298,'{"flow": {"instflow": -0.805, "flowimbal": 0.043, "retailflow": 0.384, "smartforce": 0.116, "tradeimbal": 0.539, "largeflowrate": 0.980}, "walls": {"buywallband": 0.039, "sellwallband": 0.061}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.795, "sellforce": 0.267, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0044, "basisgap": 0.0045, "xexchband": 0.0098, "arbpotential": 0.0068}, "big_players": {"makermotion": "Medium", "whalemotion": "Low"}, "oscillators": {"bbandspan": 35.260, "macdtrail": 9.640, "rsi14spot": 67.610}}'
299,299,299,'{"flow": {"instflow": -0.059, "flowimbal": -0.527, "retailflow": 0.49, "smartforce": 0.119, "tradeimbal": -0.919, "largeflowrate": 0.150}, "walls": {"buywallband": 0.020, "sellwallband": 0.031}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.52, "sellforce": 0.647, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0099, "basisgap": 0.0040, "xexchband": 0.0095, "arbpotential": 0.0035}, "big_players": {"makermotion": "Medium", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 34.990, "macdtrail": 0.700, "rsi14spot": 85.690}}'
300,300,300,'{"flow": {"instflow": 0.271, "flowimbal": 0.552, "retailflow": -0.509, "smartforce": 0.062, "tradeimbal": -0.751, "largeflowrate": 0.209}, "walls": {"buywallband": 0.032, "sellwallband": 0.056}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.61, "sellforce": 0.952, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0075, "basisgap": 0.0099, "xexchband": 0.0016, "arbpotential": 0.0062}, "big_players": {"makermotion": "Medium", "whalemotion": "Low"}, "oscillators": {"bbandspan": 77.970, "macdtrail": -2.670, "rsi14spot": 22.950}}'
301,301,301,'{"flow": {"instflow": -0.789, "flowimbal": 0.445, "retailflow": -0.727, "smartforce": -0.666, "tradeimbal": 0.812, "largeflowrate": 0.090}, "walls": {"buywallband": 0.085, "sellwallband": 0.030}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.071, "sellforce": 0.173, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0082, "basisgap": 0.0036, "xexchband": 0.0071, "arbpotential": 0.0075}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 47.010, "macdtrail": -3.220, "rsi14spot": 30.910}}'
302,302,302,'{"flow": {"instflow": 0.377, "flowimbal": 0.481, "retailflow": -0.328, "smartforce": 0.231, "tradeimbal": -0.253, "largeflowrate": 0.283}, "walls": {"buywallband": 0.035, "sellwallband": 0.098}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.124, "sellforce": 0.114, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0032, "basisgap": 0.0074, "xexchband": 0.0019, "arbpotential": 0.0062}, "big_players": {"makermotion": "Medium", "whalemotion": "High"}, "oscillators": {"bbandspan": 0.890, "macdtrail": 2.670, "rsi14spot": 55.450}}'
303,303,303,'{"flow": {"instflow": 0.84, "flowimbal": -0.858, "retailflow": -0.574, "smartforce": -0.51, "tradeimbal": -0.223, "largeflowrate": 0.128}, "walls": {"buywallband": 0.068, "sellwallband": 0.095}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.061, "sellforce": 0.12, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0028, "basisgap": 0.0085, "xexchband": 0.0096, "arbpotential": 0.0064}, "big_players": {"makermotion": "Medium", "whalemotion": "High"}, "oscillators": {"bbandspan": 21.130, "macdtrail": 6.550, "rsi14spot": 33.540}}'
304,304,304,'{"flow": {"instflow": 0.819, "flowimbal": -0.466, "retailflow": -0.707, "smartforce": -0.148, "tradeimbal": -0.017, "largeflowrate": 0.160}, "walls": {"buywallband": 0.083, "sellwallband": 0.040}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.607, "sellforce": 0.399, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0049, "basisgap": 0.0032, "xexchband": 0.0100, "arbpotential": 0.0066}, "big_players": {"makermotion": "Medium", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 38.940, "macdtrail": -7.070, "rsi14spot": 72.030}}'
305,305,305,'{"flow": {"instflow": -0.419, "flowimbal": 0.673, "retailflow": -0.274, "smartforce": -0.345, "tradeimbal": -0.845, "largeflowrate": 0.079}, "walls": {"buywallband": 0.056, "sellwallband": 0.069}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.505, "sellforce": 0.724, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0062, "basisgap": 0.0014, "xexchband": 0.0039, "arbpotential": 0.0054}, "big_players": {"makermotion": "Medium", "whalemotion": "High"}, "oscillators": {"bbandspan": 30.370, "macdtrail": 3.290, "rsi14spot": 88.710}}'
306,306,306,'{"flow": {"instflow": -0.064, "flowimbal": -0.967, "retailflow": -0.428, "smartforce": -0.594, "tradeimbal": 0.787, "largeflowrate": 0.210}, "walls": {"buywallband": 0.059, "sellwallband": 0.034}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.889, "sellforce": 0.211, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0078, "basisgap": 0.0051, "xexchband": 0.0091, "arbpotential": 0.0020}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 44.000, "macdtrail": -5.140, "rsi14spot": 4.660}}'
307,307,307,'{"flow": {"instflow": -0.884, "flowimbal": 0.6, "retailflow": 0.378, "smartforce": -0.895, "tradeimbal": -0.277, "largeflowrate": 0.511}, "walls": {"buywallband": 0.061, "sellwallband": 0.049}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.393, "sellforce": 0.267, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0075, "basisgap": 0.0093, "xexchband": 0.0089, "arbpotential": 0.0068}, "big_players": {"makermotion": "Medium", "whalemotion": "Low"}, "oscillators": {"bbandspan": 3.500, "macdtrail": -9.490, "rsi14spot": 23.210}}'
308,308,308,'{"flow": {"instflow": 0.946, "flowimbal": -0.168, "retailflow": -0.574, "smartforce": -0.939, "tradeimbal": -0.964, "largeflowrate": 0.520}, "walls": {"buywallband": 0.063, "sellwallband": 0.087}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.87, "sellforce": 0.201, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0078, "basisgap": 0.0098, "xexchband": 0.0022, "arbpotential": 0.0070}, "big_players": {"makermotion": "High", "whalemotion": "Low"}, "oscillators": {"bbandspan": 53.480, "macdtrail": -9.420, "rsi14spot": 87.170}}'
309,309,309,'{"flow": {"instflow": -0.968, "flowimbal": -0.429, "retailflow": -0.061, "smartforce": -0.092, "tradeimbal": -0.792, "largeflowrate": 0.644}, "walls": {"buywallband": 0.064, "sellwallband": 0.036}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.544, "sellforce": 0.79, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0019, "basisgap": 0.0094, "xexchband": 0.0055, "arbpotential": 0.0031}, "big_players": {"makermotion": "Low", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 81.770, "macdtrail": -8.490, "rsi14spot": 32.090}}'
310,310,310,'{"flow": {"instflow": -0.358, "flowimbal": -0.169, "retailflow": 0.893, "smartforce": -0.114, "tradeimbal": -0.177, "largeflowrate": 0.873}, "walls": {"buywallband": 0.094, "sellwallband": 0.041}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.758, "sellforce": 0.913, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0013, "basisgap": 0.0060, "xexchband": 0.0048, "arbpotential": 0.0062}, "big_players": {"makermotion": "Low", "whalemotion": "High"}, "oscillators": {"bbandspan": 44.680, "macdtrail": -9.270, "rsi14spot": 69.180}}'
311,311,311,'{"flow": {"instflow": -0.894, "flowimbal": 0.087, "retailflow": 0.912, "smartforce": -0.528, "tradeimbal": -0.688, "largeflowrate": 0.653}, "walls": {"buywallband": 0.083, "sellwallband": 0.026}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.401, "sellforce": 0.903, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0060, "basisgap": 0.0084, "xexchband": 0.0069, "arbpotential": 0.0074}, "big_players": {"makermotion": "Medium", "whalemotion": "Low"}, "oscillators": {"bbandspan": 68.340, "macdtrail": 0.070, "rsi14spot": 3.590}}'
312,312,312,'{"flow": {"instflow": -0.906, "flowimbal": 0.236, "retailflow": 0.89, "smartforce": 0.463, "tradeimbal": 0.665, "largeflowrate": 0.332}, "walls": {"buywallband": 0.016, "sellwallband": 0.090}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.939, "sellforce": 0.936, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0004, "basisgap": 0.0044, "xexchband": 0.0044, "arbpotential": 0.0055}, "big_players": {"makermotion": "Medium", "whalemotion": "Low"}, "oscillators": {"bbandspan": 59.440, "macdtrail": -8.030, "rsi14spot": 78.690}}'
313,313,313,'{"flow": {"instflow": -0.824, "flowimbal": -0.96, "retailflow": -0.126, "smartforce": -0.917, "tradeimbal": 0.415, "largeflowrate": 0.968}, "walls": {"buywallband": 0.060, "sellwallband": 0.086}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.405, "sellforce": 0.172, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0015, "basisgap": 0.0062, "xexchband": 0.0068, "arbpotential": 0.0095}, "big_players": {"makermotion": "Medium", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 39.290, "macdtrail": -2.980, "rsi14spot": 24.650}}'
314,314,314,'{"flow": {"instflow": -0.461, "flowimbal": 0.754, "retailflow": -0.307, "smartforce": -0.403, "tradeimbal": -0.736, "largeflowrate": 0.983}, "walls": {"buywallband": 0.012, "sellwallband": 0.082}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.979, "sellforce": 0.07, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0082, "basisgap": 0.0065, "xexchband": 0.0100, "arbpotential": 0.0075}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 22.670, "macdtrail": -0.970, "rsi14spot": 13.880}}'
315,315,315,'{"flow": {"instflow": -0.731, "flowimbal": 0.432, "retailflow": 0.798, "smartforce": 0.705, "tradeimbal": 0.218, "largeflowrate": 0.736}, "walls": {"buywallband": 0.056, "sellwallband": 0.046}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.127, "sellforce": 0.694, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0003, "basisgap": 0.0024, "xexchband": 0.0026, "arbpotential": 0.0086}, "big_players": {"makermotion": "Low", "whalemotion": "High"}, "oscillators": {"bbandspan": 35.560, "macdtrail": -5.150, "rsi14spot": 74.610}}'
316,316,316,'{"flow": {"instflow": -0.83, "flowimbal": 0.011, "retailflow": 0.426, "smartforce": 0.125, "tradeimbal": 0.967, "largeflowrate": 0.146}, "walls": {"buywallband": 0.015, "sellwallband": 0.037}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.953, "sellforce": 0.178, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0018, "basisgap": 0.0075, "xexchband": 0.0057, "arbpotential": 0.0091}, "big_players": {"makermotion": "Low", "whalemotion": "High"}, "oscillators": {"bbandspan": 58.960, "macdtrail": -1.270, "rsi14spot": 56.280}}'
317,317,317,'{"flow": {"instflow": -0.542, "flowimbal": 0.974, "retailflow": 0.153, "smartforce": 0.956, "tradeimbal": -0.362, "largeflowrate": 0.438}, "walls": {"buywallband": 0.017, "sellwallband": 0.096}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.779, "sellforce": 0.12, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0002, "basisgap": 0.0092, "xexchband": 0.0045, "arbpotential": 0.0038}, "big_players": {"makermotion": "Low", "whalemotion": "High"}, "oscillators": {"bbandspan": 56.720, "macdtrail": -3.520, "rsi14spot": 30.250}}'
318,318,318,'{"flow": {"instflow": -0.98, "flowimbal": -0.695, "retailflow": -0.419, "smartforce": -0.713, "tradeimbal": 0.433, "largeflowrate": 0.297}, "walls": {"buywallband": 0.043, "sellwallband": 0.073}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.771, "sellforce": 0.629, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0080, "basisgap": 0.0094, "xexchband": 0.0087, "arbpotential": 0.0090}, "big_players": {"makermotion": "High", "whalemotion": "High"}, "oscillators": {"bbandspan": 40.920, "macdtrail": 9.780, "rsi14spot": 46.390}}'
319,319,319,'{"flow": {"instflow": -0.808, "flowimbal": -0.497, "retailflow": 0.47, "smartforce": -0.95, "tradeimbal": 0.768, "largeflowrate": 0.461}, "walls": {"buywallband": 0.071, "sellwallband": 0.062}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.315, "sellforce": 0.318, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0076, "basisgap": 0.0074, "xexchband": 0.0066, "arbpotential": 0.0011}, "big_players": {"makermotion": "High", "whalemotion": "High"}, "oscillators": {"bbandspan": 97.760, "macdtrail": -0.620, "rsi14spot": 16.360}}'
320,320,320,'{"flow": {"instflow": 0.07, "flowimbal": -0.975, "retailflow": -0.217, "smartforce": -0.982, "tradeimbal": 0.467, "largeflowrate": 0.505}, "walls": {"buywallband": 0.037, "sellwallband": 0.093}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.511, "sellforce": 0.551, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0045, "basisgap": 0.0050, "xexchband": 0.0070, "arbpotential": 0.0019}, "big_players": {"makermotion": "Low", "whalemotion": "High"}, "oscillators": {"bbandspan": 97.650, "macdtrail": -3.430, "rsi14spot": 66.960}}'
321,321,321,'{"flow": {"instflow": 0.091, "flowimbal": 0.764, "retailflow": 0.785, "smartforce": -0.388, "tradeimbal": 0.507, "largeflowrate": 0.651}, "walls": {"buywallband": 0.077, "sellwallband": 0.059}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.133, "sellforce": 0.703, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0021, "basisgap": 0.0049, "xexchband": 0.0090, "arbpotential": 0.0073}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 44.690, "macdtrail": -4.980, "rsi14spot": 41.470}}'
322,322,322,'{"flow": {"instflow": 0.152, "flowimbal": 0.344, "retailflow": 0.885, "smartforce": -0.004, "tradeimbal": 0.38, "largeflowrate": 0.461}, "walls": {"buywallband": 0.097, "sellwallband": 0.088}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.239, "sellforce": 0.154, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0014, "basisgap": 0.0074, "xexchband": 0.0003, "arbpotential": 0.0073}, "big_players": {"makermotion": "Medium", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 98.390, "macdtrail": -9.520, "rsi14spot": 92.490}}'
323,323,323,'{"flow": {"instflow": -0.674, "flowimbal": 0.28, "retailflow": 0.452, "smartforce": 0.323, "tradeimbal": 0.768, "largeflowrate": 0.234}, "walls": {"buywallband": 0.072, "sellwallband": 0.030}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.739, "sellforce": 0.702, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0070, "basisgap": 0.0007, "xexchband": 0.0092, "arbpotential": 0.0024}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 14.200, "macdtrail": -6.520, "rsi14spot": 31.210}}'
324,324,324,'{"flow": {"instflow": -0.306, "flowimbal": -0.114, "retailflow": -0.881, "smartforce": 0.01, "tradeimbal": 0.59, "largeflowrate": 0.958}, "walls": {"buywallband": 0.064, "sellwallband": 0.031}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.433, "sellforce": 0.984, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0096, "basisgap": 0.0053, "xexchband": 0.0033, "arbpotential": 0.0058}, "big_players": {"makermotion": "Medium", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 21.630, "macdtrail": 5.410, "rsi14spot": 9.820}}'
325,325,325,'{"flow": {"instflow": -0.096, "flowimbal": -0.213, "retailflow": 0.267, "smartforce": 0.495, "tradeimbal": -0.764, "largeflowrate": 0.484}, "walls": {"buywallband": 0.057, "sellwallband": 0.065}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.931, "sellforce": 0.526, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0015, "basisgap": 0.0020, "xexchband": 0.0099, "arbpotential": 0.0018}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 35.120, "macdtrail": 2.050, "rsi14spot": 85.680}}'
326,326,326,'{"flow": {"instflow": 0.351, "flowimbal": -0.365, "retailflow": -0.817, "smartforce": -0.576, "tradeimbal": -0.892, "largeflowrate": 0.148}, "walls": {"buywallband": 0.018, "sellwallband": 0.093}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.162, "sellforce": 0.981, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0043, "basisgap": 0.0095, "xexchband": 0.0041, "arbpotential": 0.0040}, "big_players": {"makermotion": "High", "whalemotion": "Low"}, "oscillators": {"bbandspan": 42.050, "macdtrail": 6.030, "rsi14spot": 98.810}}'
327,327,327,'{"flow": {"instflow": -0.107, "flowimbal": -0.349, "retailflow": -0.481, "smartforce": 0.666, "tradeimbal": -0.376, "largeflowrate": 0.508}, "walls": {"buywallband": 0.052, "sellwallband": 0.022}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.129, "sellforce": 0.687, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0063, "basisgap": 0.0002, "xexchband": 0.0072, "arbpotential": 0.0038}, "big_players": {"makermotion": "Medium", "whalemotion": "High"}, "oscillators": {"bbandspan": 1.460, "macdtrail": 9.950, "rsi14spot": 96.400}}'
328,328,328,'{"flow": {"instflow": -0.046, "flowimbal": -0.288, "retailflow": 0.813, "smartforce": 0.091, "tradeimbal": 0.502, "largeflowrate": 0.754}, "walls": {"buywallband": 0.080, "sellwallband": 0.089}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.416, "sellforce": 0.193, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0001, "basisgap": 0.0039, "xexchband": 0.0100, "arbpotential": 0.0035}, "big_players": {"makermotion": "Low", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 43.330, "macdtrail": -8.230, "rsi14spot": 6.900}}'
329,329,329,'{"flow": {"instflow": -0.905, "flowimbal": -0.175, "retailflow": -0.188, "smartforce": -0.858, "tradeimbal": 0.169, "largeflowrate": 0.326}, "walls": {"buywallband": 0.048, "sellwallband": 0.070}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.461, "sellforce": 0.109, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0033, "basisgap": 0.0036, "xexchband": 0.0004, "arbpotential": 0.0061}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 30.720, "macdtrail": 8.040, "rsi14spot": 42.110}}'
330,330,330,'{"flow": {"instflow": 0.993, "flowimbal": -0.596, "retailflow": 0.296, "smartforce": 0.797, "tradeimbal": -0.785, "largeflowrate": 0.796}, "walls": {"buywallband": 0.048, "sellwallband": 0.097}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.307, "sellforce": 0.883, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0095, "basisgap": 0.0022, "xexchband": 0.0039, "arbpotential": 0.0001}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 98.510, "macdtrail": -3.510, "rsi14spot": 57.110}}'
331,331,331,'{"flow": {"instflow": -0.949, "flowimbal": -0.207, "retailflow": -0.607, "smartforce": 0.103, "tradeimbal": -0.841, "largeflowrate": 0.255}, "walls": {"buywallband": 0.021, "sellwallband": 0.016}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.439, "sellforce": 0.039, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0013, "basisgap": 0.0037, "xexchband": 0.0019, "arbpotential": 0.0026}, "big_players": {"makermotion": "High", "whalemotion": "High"}, "oscillators": {"bbandspan": 63.900, "macdtrail": 3.820, "rsi14spot": 18.580}}'
332,332,332,'{"flow": {"instflow": 0.157, "flowimbal": 0.473, "retailflow": 0.076, "smartforce": -0.857, "tradeimbal": 0.473, "largeflowrate": 0.057}, "walls": {"buywallband": 0.079, "sellwallband": 0.069}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.574, "sellforce": 0.908, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0069, "basisgap": 0.0082, "xexchband": 0.0041, "arbpotential": 0.0074}, "big_players": {"makermotion": "Medium", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 41.660, "macdtrail": -6.270, "rsi14spot": 76.940}}'
333,333,333,'{"flow": {"instflow": -0.745, "flowimbal": -0.78, "retailflow": 0.947, "smartforce": -0.564, "tradeimbal": 0.513, "largeflowrate": 0.153}, "walls": {"buywallband": 0.081, "sellwallband": 0.023}, "momentum": {"mktfeel": "Neutral", "buyforce": 0.175, "sellforce": 0.29, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0087, "basisgap": 0.0032, "xexchband": 0.0064, "arbpotential": 0.0012}, "big_players": {"makermotion": "Low", "whalemotion": "High"}, "oscillators": {"bbandspan": 86.990, "macdtrail": 3.510, "rsi14spot": 68.450}}'
334,334,334,'{"flow": {"instflow": 0.66, "flowimbal": 0.382, "retailflow": 0.923, "smartforce": 0.805, "tradeimbal": 0.94, "largeflowrate": 0.274}, "walls": {"buywallband": 0.052, "sellwallband": 0.055}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.508, "sellforce": 0.844, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0032, "basisgap": 0.0093, "xexchband": 0.0014, "arbpotential": 0.0070}, "big_players": {"makermotion": "Low", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 61.260, "macdtrail": -7.960, "rsi14spot": 66.970}}'
335,335,335,'{"flow": {"instflow": -0.942, "flowimbal": 0.341, "retailflow": 0.67, "smartforce": 0.677, "tradeimbal": -0.761, "largeflowrate": 0.683}, "walls": {"buywallband": 0.045, "sellwallband": 0.027}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.242, "sellforce": 0.081, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0085, "basisgap": 0.0005, "xexchband": 0.0056, "arbpotential": 0.0063}, "big_players": {"makermotion": "High", "whalemotion": "Low"}, "oscillators": {"bbandspan": 97.050, "macdtrail": -5.950, "rsi14spot": 78.430}}'
336,336,336,'{"flow": {"instflow": 0.63, "flowimbal": -0.273, "retailflow": -0.423, "smartforce": 0.305, "tradeimbal": -0.155, "largeflowrate": 0.312}, "walls": {"buywallband": 0.029, "sellwallband": 0.073}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.58, "sellforce": 0.347, "techmeter": "Sell"}, "arbitrage": {"fundgap": 0.0061, "basisgap": 0.0008, "xexchband": 0.0062, "arbpotential": 0.0058}, "big_players": {"makermotion": "Medium", "whalemotion": "High"}, "oscillators": {"bbandspan": 44.950, "macdtrail": -4.150, "rsi14spot": 57.580}}'
337,337,337,'{"flow": {"instflow": 0.562, "flowimbal": 0.364, "retailflow": 0.221, "smartforce": -0.367, "tradeimbal": -0.259, "largeflowrate": 0.429}, "walls": {"buywallband": 0.021, "sellwallband": 0.048}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.851, "sellforce": 0.791, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0036, "basisgap": 0.0049, "xexchband": 0.0047, "arbpotential": 0.0096}, "big_players": {"makermotion": "High", "whalemotion": "Medium"}, "oscillators": {"bbandspan": 16.260, "macdtrail": -3.500, "rsi14spot": 34.930}}'
338,338,338,'{"flow": {"instflow": -0.559, "flowimbal": -0.13, "retailflow": -0.398, "smartforce": -0.056, "tradeimbal": 0.661, "largeflowrate": 0.984}, "walls": {"buywallband": 0.048, "sellwallband": 0.068}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.026, "sellforce": 0.718, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0049, "basisgap": 0.0056, "xexchband": 0.0045, "arbpotential": 0.0082}, "big_players": {"makermotion": "High", "whalemotion": "High"}, "oscillators": {"bbandspan": 22.280, "macdtrail": -9.490, "rsi14spot": 16.960}}'
339,339,339,'{"flow": {"instflow": 0.77, "flowimbal": -0.229, "retailflow": 0.377, "smartforce": -0.509, "tradeimbal": 0.608, "largeflowrate": 0.647}, "walls": {"buywallband": 0.050, "sellwallband": 0.032}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.296, "sellforce": 0.893, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0086, "basisgap": 0.0032, "xexchband": 0.0098, "arbpotential": 0.0021}, "big_players": {"makermotion": "Low", "whalemotion": "High"}, "oscillators": {"bbandspan": 85.290, "macdtrail": -2.740, "rsi14spot": 37.480}}'
340,340,340,'{"flow": {"instflow": 0.852, "flowimbal": 0.084, "retailflow": 0.289, "smartforce": -0.913, "tradeimbal": -0.067, "largeflowrate": 0.713}, "walls": {"buywallband": 0.030, "sellwallband": 0.041}, "momentum": {"mktfeel": "Bullish", "buyforce": 0.05, "sellforce": 0.308, "techmeter": "Buy"}, "arbitrage": {"fundgap": 0.0021, "basisgap": 0.0007, "xexchband": 0.0086, "arbpotential": 0.0015}, "big_players": {"makermotion": "Low", "whalemotion": "Low"}, "oscillators": {"bbandspan": 46.480, "macdtrail": -0.730, "rsi14spot": 91.740}}'
341,341,341,'{"flow": {"instflow": -0.586, "flowimbal": 0.604, "retailflow": 0.234, "smartforce": 0.643, "tradeimbal": 0.964, "largeflowrate": 0.856}, "walls": {"buywallband": 0.013, "sellwallband": 0.095}, "momentum": {"mktfeel": "Bearish", "buyforce": 0.991, "sellforce": 0.879, "techmeter": "Hold"}, "arbitrage": {"fundgap": 0.0073, "basisgap": 0.0061, "xexchband": 0.0020, "arbpotential": 0.0030}, "big_players": {"makermotion": "High", "whalemotion": "High"}, "oscillators": {"bbandspan": 57.350, "macdtrail": 5.710, "rsi14spot": 64.920}}'
