262,'OB931557                            ','2025-02-19 08:29:46.071','EX171     ','ADA-USDT','OR7555998                           ','U982525                             ','StopLimit','Buy',31749.820,9.2463,293568.460,'New','IOC','API','CL2919513','2025-02-18 20:34:07.071','2025-02-19 08:29:46.071'
263,'OB991026                            ','2025-02-19 08:29:46.071','EX173     ','BTC-USD','OR8195469                           ','U785462                             ','StopLimit','Sell',21144.710,3.9259,83011.400,'PartiallyFilled','FOK','Bot','CL3511803','2025-02-19 07:19:00.071','2025-02-19 08:29:46.071'
264,'OB683321                            ','2025-02-19 08:29:46.071','EX720     ','ETH-USDC','OR7128242                           ','U228055                             ','Stop','Buy',3331.410,0.3329,1109.110,'Cancelled','GTC','Web','CL4263623','2025-02-18 22:31:42.071','2025-02-19 08:29:46.071'
265,'OB623254                            ','2025-02-19 08:29:46.071','EX858     ','SOL-USDC','OR1657937                           ','U450043                             ','Limit','Buy',36711.080,2.3539,86412.380,'Filled','IOC','Mobile','CL7957420','2025-02-18 19:24:57.071','2025-02-19 08:29:46.071'
266,'OB147724                            ','2025-02-19 08:29:46.071','EX648     ','ETH-USDC','OR6846078                           ','U489484                             ','StopLimit','Sell',20738.630,3.5719,74075.940,'New','GTC','Mobile','CL5807123','2025-02-19 05:50:18.071','2025-02-19 08:29:46.071'
267,'OB795275                            ','2025-02-19 08:29:46.071','EX985     ','SOL-USDT','OR4151237                           ','U893311                             ','Limit','Buy',2554.130,4.7778,12203.060,'Cancelled','IOC','Mobile','CL6144818','2025-02-19 01:52:07.071','2025-02-19 08:29:46.071'
268,'OB355625                            ','2025-02-19 08:29:46.071','EX681     ','ETH-USDT','OR6975162                           ','U923419                             ','Market','Sell',11682.400,3.4311,40083.410,'Filled','IOC','Web','CL4014786','2025-02-19 04:41:53.071','2025-02-19 08:29:46.071'
269,'OB572239                            ','2025-02-19 08:29:46.071','EX264     ','ADA-USDT','OR7581320                           ','U271290                             ','Market','Buy',7557.000,0.1721,1300.670,'PartiallyFilled','GTD','Bot','CL7255426','2025-02-18 09:04:18.071','2025-02-19 08:29:46.071'
270,'OB605138                            ','2025-02-19 08:29:46.071','EX383     ','BTC-USDT','OR6652727                           ','U343751                             ','StopLimit','Buy',3094.350,7.3360,22700.220,'Cancelled','IOC','Mobile','CL6878747','2025-02-18 15:41:59.071','2025-02-19 08:29:46.071'
271,'OB519270                            ','2025-02-19 08:29:46.071','EX799     ','SOL-USD','OR2307692                           ','U329908                             ','Market','Buy',11064.260,8.1842,90552.550,'PartiallyFilled','FOK','API','CL2907255','2025-02-19 04:06:41.071','2025-02-19 08:29:46.071'
272,'OB229684                            ','2025-02-19 08:29:46.071','EX121     ','SOL-USDT','OR3294777                           ','U564700                             ','Market','Sell',49337.770,8.8816,438196.510,'Cancelled','GTC','Mobile','CL7060406','2025-02-18 10:48:37.071','2025-02-19 08:29:46.071'
273,'OB357929                            ','2025-02-19 08:29:46.072','EX642     ','SOL-USD','OR7983267                           ','U555714                             ','Limit','Buy',7395.430,7.1230,52677.540,'Filled','FOK','Web','CL8491393','2025-02-18 11:19:39.072','2025-02-19 08:29:46.072'
274,'OB582559                            ','2025-02-19 08:29:46.072','EX536     ','BTC-USDT','OR1044255                           ','U180145                             ','StopLimit','Buy',10970.580,3.1712,34790.030,'Cancelled','IOC','API','CL5338325','2025-02-19 05:14:57.072','2025-02-19 08:29:46.072'
275,'OB102755                            ','2025-02-19 08:29:46.072','EX884     ','ADA-USD','OR8640807                           ','U929829                             ','Stop','Buy',19132.910,5.1944,99384.810,'Filled','GTC','Mobile','CL6262999','2025-02-18 11:53:55.072','2025-02-19 08:29:46.072'
276,'OB403098                            ','2025-02-19 08:29:46.072','EX538     ','ETH-USD','OR4593030                           ','U557211                             ','Market','Buy',15701.590,2.7489,43162.870,'PartiallyFilled','IOC','Web','CL5648125','2025-02-18 12:40:41.072','2025-02-19 08:29:46.072'
277,'OB689896                            ','2025-02-19 08:29:46.072','EX109     ','BTC-USD','OR5516611                           ','U730584                             ','Stop','Buy',14640.480,0.0845,1236.700,'PartiallyFilled','FOK','API','CL6089174','2025-02-18 15:06:18.072','2025-02-19 08:29:46.072'
278,'OB750284                            ','2025-02-19 08:29:46.072','EX439     ','SOL-USDT','OR2326227                           ','U150714                             ','StopLimit','Sell',11874.800,9.9822,118537.120,'Cancelled','FOK','Mobile','CL6150402','2025-02-18 08:47:45.072','2025-02-19 08:29:46.072'
279,'OB343088                            ','2025-02-19 08:29:46.072','EX945     ','BTC-USDT','OR6278179                           ','U285762                             ','Stop','Sell',39044.660,8.2386,321671.380,'Cancelled','GTC','Web','CL2440747','2025-02-18 22:37:59.072','2025-02-19 08:29:46.072'
280,'OB165887                            ','2025-02-19 08:29:46.072','EX677     ','BTC-USD','OR8875581                           ','U768318                             ','Stop','Sell',47188.910,1.3771,64985.880,'Cancelled','GTC','Web','CL7250518','2025-02-18 19:11:18.072','2025-02-19 08:29:46.072'
281,'OB425166                            ','2025-02-19 08:29:46.073','EX233     ','ETH-USD','OR2767558                           ','U365373                             ','StopLimit','Sell',12988.170,6.2017,80548.460,'Filled','IOC','API','CL1639622','2025-02-18 11:11:42.073','2025-02-19 08:29:46.073'
282,'OB917254                            ','2025-02-19 08:29:46.073','EX982     ','SOL-USDT','OR4410672                           ','U284675                             ','Market','Sell',38262.990,0.3810,14578.080,'Filled','GTD','API','CL2773227','2025-02-18 20:12:45.073','2025-02-19 08:29:46.073'
283,'OB831244                            ','2025-02-19 08:29:46.073','EX439     ','ADA-USD','OR8637939                           ','U976633                             ','Limit','Sell',12228.640,6.2797,76792.220,'PartiallyFilled','GTD','Mobile','CL9318647','2025-02-18 21:13:19.073','2025-02-19 08:29:46.073'
284,'OB765376                            ','2025-02-19 08:29:46.073','EX161     ','ADA-USDC','OR5265478                           ','U772275                             ','Stop','Buy',945.520,0.7273,687.670,'Cancelled','IOC','Bot','CL9601460','2025-02-19 00:28:20.073','2025-02-19 08:29:46.073'
285,'OB253455                            ','2025-02-19 08:29:46.073','EX749     ','ADA-USDT','OR3445145                           ','U152831                             ','StopLimit','Buy',22321.110,4.4934,100297.970,'New','GTC','Web','CL5762262','2025-02-19 02:53:28.073','2025-02-19 08:29:46.073'
286,'OB456735                            ','2025-02-19 08:29:46.073','EX975     ','ADA-USDC','OR9150764                           ','U119114                             ','Limit','Sell',6276.250,7.7468,48620.790,'Cancelled','GTC','Bot','CL8973479','2025-02-18 18:45:12.073','2025-02-19 08:29:46.073'
287,'OB266856                            ','2025-02-19 08:29:46.073','EX327     ','ETH-USDT','OR4090518                           ','U245980                             ','Market','Buy',11703.150,4.0274,47132.920,'Filled','GTD','Web','CL2572806','2025-02-18 18:35:26.073','2025-02-19 08:29:46.073'
288,'OB621595                            ','2025-02-19 08:29:46.073','EX894     ','BTC-USDC','OR9350735                           ','U398565                             ','Stop','Sell',32034.050,3.1670,101452.000,'Filled','FOK','Bot','CL9886016','2025-02-18 15:23:23.073','2025-02-19 08:29:46.073'
289,'OB790525                            ','2025-02-19 08:29:46.073','EX809     ','BTC-USDT','OR9063572                           ','U642800                             ','Limit','Buy',16229.690,4.2946,69700.420,'Cancelled','GTC','Bot','CL3914416','2025-02-18 11:18:55.073','2025-02-19 08:29:46.073'
290,'OB993574                            ','2025-02-19 08:29:46.073','EX316     ','ETH-USDC','OR2589429                           ','U500014                             ','Limit','Buy',28886.920,7.3133,211258.080,'Filled','GTD','Bot','CL3188802','2025-02-18 15:29:40.073','2025-02-19 08:29:46.073'
291,'OB223996                            ','2025-02-19 08:29:46.073','EX392     ','ADA-USDT','OR8040985                           ','U612908                             ','StopLimit','Sell',16298.380,1.6787,27359.760,'PartiallyFilled','IOC','Bot','CL8241021','2025-02-18 08:53:48.073','2025-02-19 08:29:46.073'
292,'OB346335                            ','2025-02-19 08:29:46.073','EX328     ','SOL-USDC','OR5150280                           ','U456388                             ','Stop','Buy',13675.800,6.5699,89848.980,'PartiallyFilled','IOC','Bot','CL8335777','2025-02-18 12:54:49.073','2025-02-19 08:29:46.073'
293,'OB831469                            ','2025-02-19 08:29:46.073','EX361     ','ETH-USD','OR8076813                           ','U271394                             ','Limit','Buy',28827.630,7.4799,215626.380,'New','GTD','API','CL4680932','2025-02-19 08:25:22.073','2025-02-19 08:29:46.073'
294,'OB809244                            ','2025-02-19 08:29:46.073','EX162     ','ADA-USDC','OR4116066                           ','U123286                             ','Market','Sell',8734.080,9.1501,79917.390,'Cancelled','FOK','API','CL5590832','2025-02-18 14:31:23.073','2025-02-19 08:29:46.073'
295,'OB987717                            ','2025-02-19 08:29:46.073','EX953     ','ETH-USDT','OR7222551                           ','U864842                             ','Limit','Sell',19829.560,0.8954,17755.170,'New','GTD','Bot','CL1262442','2025-02-18 14:57:53.073','2025-02-19 08:29:46.073'
296,'OB393456                            ','2025-02-19 08:29:46.073','EX645     ','ADA-USD','OR7569456                           ','U609746                             ','StopLimit','Buy',2055.550,9.1011,18707.740,'Cancelled','IOC','Bot','CL2508530','2025-02-18 20:19:19.073','2025-02-19 08:29:46.073'
297,'OB279323                            ','2025-02-19 08:29:46.073','EX147     ','BTC-USDT','OR3967985                           ','U347316                             ','Stop','Sell',4757.500,5.7826,27510.600,'Filled','GTC','Web','CL1170567','2025-02-18 20:24:16.073','2025-02-19 08:29:46.073'
298,'OB782160                            ','2025-02-19 08:29:46.073','EX168     ','ETH-USDC','OR5255845                           ','U882183                             ','Stop','Sell',3629.760,5.7165,20749.630,'PartiallyFilled','FOK','Mobile','CL8810487','2025-02-18 12:44:16.073','2025-02-19 08:29:46.073'
299,'OB846357                            ','2025-02-19 08:29:46.073','EX130     ','SOL-USDC','OR7462915                           ','U375168                             ','Market','Sell',47198.960,6.7553,318842.280,'New','IOC','Web','CL8264225','2025-02-19 00:46:57.073','2025-02-19 08:29:46.073'
300,'OB832107                            ','2025-02-19 08:29:46.073','EX843     ','SOL-USDC','OR9505444                           ','U793139                             ','Stop','Buy',3244.420,2.1218,6883.890,'Cancelled','IOC','Bot','CL2171290','2025-02-19 00:16:44.073','2025-02-19 08:29:46.073'
301,'OB719831                            ','2025-02-19 08:29:46.073','EX531     ','BTC-USDC','OR7482233                           ','U571283                             ','Market','Buy',34205.910,9.5701,327352.950,'Filled','GTC','Bot','CL2646360','2025-02-18 10:55:34.073','2025-02-19 08:29:46.073'
302,'OB373406                            ','2025-02-19 08:29:46.073','EX382     ','SOL-USDT','OR1053411                           ','U438708                             ','Stop','Sell',40345.530,4.7627,192153.660,'Cancelled','IOC','Web','CL9046051','2025-02-18 18:30:54.073','2025-02-19 08:29:46.073'
303,'OB793480                            ','2025-02-19 08:29:46.073','EX789     ','ETH-USD','OR2433317                           ','U413925                             ','StopLimit','Buy',37504.190,6.1348,230079.990,'PartiallyFilled','FOK','API','CL9965208','2025-02-19 03:46:09.073','2025-02-19 08:29:46.073'
304,'OB913603                            ','2025-02-19 08:29:46.073','EX313     ','SOL-USDC','OR5557949                           ','U365007                             ','Stop','Buy',24185.590,8.3968,203080.550,'New','GTC','Web','CL1766690','2025-02-18 16:41:55.073','2025-02-19 08:29:46.073'
305,'OB212790                            ','2025-02-19 08:29:46.073','EX166     ','SOL-USD','OR3219284                           ','U768211                             ','Limit','Sell',4988.340,2.0612,10282.100,'New','GTC','Mobile','CL1605548','2025-02-19 00:33:03.073','2025-02-19 08:29:46.073'
306,'OB170442                            ','2025-02-19 08:29:46.073','EX313     ','ADA-USDT','OR9793273                           ','U902983                             ','Stop','Buy',28246.400,1.2682,35822.250,'Cancelled','GTD','API','CL7162359','2025-02-19 00:57:37.073','2025-02-19 08:29:46.073'
307,'OB987936                            ','2025-02-19 08:29:46.073','EX370     ','BTC-USD','OR8686653                           ','U713847                             ','Stop','Buy',32664.660,1.2343,40316.390,'PartiallyFilled','IOC','Web','CL5491923','2025-02-18 22:43:40.073','2025-02-19 08:29:46.073'
308,'OB555370                            ','2025-02-19 08:29:46.073','EX604     ','ETH-USDT','OR9342439                           ','U606143                             ','Limit','Sell',30088.630,1.2321,37071.510,'Cancelled','FOK','Mobile','CL7288128','2025-02-18 14:10:17.073','2025-02-19 08:29:46.073'
309,'OB578333                            ','2025-02-19 08:29:46.073','EX590     ','BTC-USDC','OR6819363                           ','U752107                             ','StopLimit','Sell',42398.710,3.8308,162422.000,'Cancelled','IOC','Bot','CL8413812','2025-02-19 07:57:00.073','2025-02-19 08:29:46.073'
310,'OB380523                            ','2025-02-19 08:29:46.073','EX812     ','ETH-USD','OR1439621                           ','U873767                             ','StopLimit','Sell',7535.840,5.4372,40973.490,'PartiallyFilled','GTD','API','CL9898081','2025-02-18 16:06:14.073','2025-02-19 08:29:46.073'
311,'OB534657                            ','2025-02-19 08:29:46.073','EX516     ','ADA-USDC','OR7325092                           ','U164555                             ','Limit','Buy',33568.880,7.9401,266540.670,'PartiallyFilled','IOC','Bot','CL9260877','2025-02-18 12:15:47.073','2025-02-19 08:29:46.073'
312,'OB409831                            ','2025-02-19 08:29:46.073','EX436     ','SOL-USD','OR2117964                           ','U266758                             ','Stop','Buy',28254.120,3.1094,87853.470,'New','GTC','Mobile','CL4466747','2025-02-18 20:38:38.073','2025-02-19 08:29:46.073'
313,'OB435638                            ','2025-02-19 08:29:46.073','EX774     ','ETH-USDC','OR1384900                           ','U530308                             ','Market','Buy',39173.470,0.6592,25824.640,'Filled','GTC','Bot','CL2663491','2025-02-18 11:27:16.073','2025-02-19 08:29:46.073'
314,'OB722903                            ','2025-02-19 08:29:46.073','EX794     ','BTC-USDT','OR3134672                           ','U664441                             ','StopLimit','Buy',7894.290,1.5786,12461.920,'Filled','GTC','Mobile','CL4893329','2025-02-18 22:34:03.073','2025-02-19 08:29:46.073'
315,'OB463774                            ','2025-02-19 08:29:46.073','EX360     ','BTC-USDC','OR9329967                           ','U233786                             ','Market','Sell',17051.130,8.6427,147368.450,'PartiallyFilled','FOK','API','CL8561573','2025-02-18 18:32:38.073','2025-02-19 08:29:46.073'
316,'OB371981                            ','2025-02-19 08:29:46.073','EX224     ','BTC-USDC','OR9699552                           ','U137231                             ','Stop','Buy',24929.080,7.4703,186228.080,'New','GTD','Web','CL9336484','2025-02-18 22:01:08.073','2025-02-19 08:29:46.073'
317,'OB631264                            ','2025-02-19 08:29:46.073','EX396     ','BTC-USDC','OR6026502                           ','U938916                             ','Market','Buy',36893.230,9.1978,339335.740,'Cancelled','IOC','Bot','CL7294151','2025-02-18 09:50:58.073','2025-02-19 08:29:46.073'
318,'OB982837                            ','2025-02-19 08:29:46.073','EX792     ','ETH-USD','OR5209295                           ','U328105                             ','Limit','Buy',46019.660,1.5254,70200.640,'Cancelled','GTC','Bot','CL4600352','2025-02-18 22:18:33.073','2025-02-19 08:29:46.073'
319,'OB367675                            ','2025-02-19 08:29:46.073','EX316     ','BTC-USDT','OR1670284                           ','U168865                             ','Market','Sell',18663.290,2.8612,53398.710,'Filled','GTD','Mobile','CL9099868','2025-02-19 06:44:10.073','2025-02-19 08:29:46.073'
320,'OB392196                            ','2025-02-19 08:29:46.073','EX362     ','ETH-USDC','OR9080424                           ','U320789                             ','Market','Buy',34541.770,0.9934,34313.690,'Cancelled','GTD','Mobile','CL2911548','2025-02-18 15:35:28.073','2025-02-19 08:29:46.073'
321,'OB912400                            ','2025-02-19 08:29:46.073','EX378     ','ETH-USDC','OR7381679                           ','U339014                             ','Stop','Sell',19803.330,9.9179,196408.180,'Cancelled','GTD','Web','CL3923461','2025-02-18 11:47:54.073','2025-02-19 08:29:46.073'
322,'OB929607                            ','2025-02-19 08:29:46.073','EX626     ','BTC-USDC','OR7202080                           ','U277182                             ','Limit','Buy',17956.490,2.8734,51596.160,'PartiallyFilled','IOC','Bot','CL1784802','2025-02-19 02:51:26.073','2025-02-19 08:29:46.073'
323,'OB599576                            ','2025-02-19 08:29:46.073','EX201     ','ADA-USDC','OR7362855                           ','U111413                             ','Stop','Buy',5316.190,3.2577,17318.780,'Cancelled','FOK','Bot','CL3183679','2025-02-19 07:20:18.073','2025-02-19 08:29:46.073'
324,'OB349903                            ','2025-02-19 08:29:46.073','EX925     ','BTC-USDC','OR5083173                           ','U550016                             ','StopLimit','Buy',28224.410,2.1960,61980.440,'Cancelled','IOC','API','CL9326532','2025-02-18 10:26:27.073','2025-02-19 08:29:46.073'
325,'OB465189                            ','2025-02-19 08:29:46.073','EX412     ','SOL-USD','OR6442237                           ','U378680                             ','Limit','Buy',43042.040,8.4893,365398.300,'Cancelled','GTD','API','CL7679227','2025-02-18 21:32:29.073','2025-02-19 08:29:46.073'
326,'OB462770                            ','2025-02-19 08:29:46.073','EX187     ','ADA-USDC','OR4630891                           ','U724084                             ','StopLimit','Buy',23727.020,0.0273,647.250,'PartiallyFilled','FOK','Bot','CL1827969','2025-02-19 07:19:58.073','2025-02-19 08:29:46.073'
327,'OB463860                            ','2025-02-19 08:29:46.073','EX722     ','BTC-USD','OR9706843                           ','U633791                             ','StopLimit','Sell',11312.170,8.1010,91639.360,'Filled','GTC','Mobile','CL4708282','2025-02-18 17:22:09.073','2025-02-19 08:29:46.073'
328,'OB236106                            ','2025-02-19 08:29:46.073','EX192     ','SOL-USD','OR6214825                           ','U367232                             ','Market','Sell',13588.880,6.3062,85694.300,'PartiallyFilled','FOK','Mobile','CL8171781','2025-02-18 22:28:40.073','2025-02-19 08:29:46.073'
329,'OB398833                            ','2025-02-19 08:29:46.073','EX883     ','ETH-USDT','OR7001485                           ','U228603                             ','Market','Sell',24352.420,1.9010,46293.050,'Filled','IOC','Web','CL9485555','2025-02-18 09:10:43.073','2025-02-19 08:29:46.073'
330,'OB305265                            ','2025-02-19 08:29:46.073','EX523     ','BTC-USDC','OR5638427                           ','U920140                             ','Limit','Sell',42837.490,2.3569,100962.180,'Cancelled','IOC','Bot','CL8256491','2025-02-18 15:04:12.073','2025-02-19 08:29:46.073'
331,'OB894744                            ','2025-02-19 08:29:46.073','EX521     ','ADA-USD','OR4545351                           ','U118461                             ','StopLimit','Sell',47940.340,3.8402,184101.790,'New','GTC','API','CL9636035','2025-02-19 02:20:50.073','2025-02-19 08:29:46.073'
332,'OB964913                            ','2025-02-19 08:29:46.073','EX873     ','ETH-USDT','OR8391375                           ','U587148                             ','Limit','Sell',7947.980,8.5215,67728.530,'PartiallyFilled','IOC','Web','CL5334090','2025-02-18 17:20:16.073','2025-02-19 08:29:46.073'
333,'OB553330                            ','2025-02-19 08:29:46.073','EX303     ','ADA-USD','OR8328654                           ','U783901                             ','Market','Buy',25924.420,7.7954,202091.690,'New','FOK','Bot','CL5635585','2025-02-18 22:21:17.073','2025-02-19 08:29:46.073'
334,'OB135062                            ','2025-02-19 08:29:46.073','EX145     ','SOL-USDC','OR9965897                           ','U109488                             ','Market','Sell',15326.100,4.3997,67430.900,'PartiallyFilled','IOC','Bot','CL3052111','2025-02-18 23:07:46.073','2025-02-19 08:29:46.073'
335,'OB239995                            ','2025-02-19 08:29:46.077','EX365     ','ADA-USD','OR4403754                           ','U375230                             ','Market','Sell',1423.590,7.9274,11285.320,'New','IOC','Bot','CL6151208','2025-02-18 16:10:33.077','2025-02-19 08:29:46.077'
336,'OB258827                            ','2025-02-19 08:29:46.077','EX864     ','SOL-USD','OR5677258                           ','U239369                             ','StopLimit','Sell',46618.030,8.0884,377066.950,'New','FOK','Mobile','CL8629228','2025-02-18 22:49:16.077','2025-02-19 08:29:46.077'
337,'OB113513                            ','2025-02-19 08:29:46.077','EX221     ','SOL-USDC','OR2610205                           ','U921668                             ','Stop','Sell',36782.670,5.3370,196308.480,'New','GTD','API','CL4735605','2025-02-19 05:19:33.077','2025-02-19 08:29:46.077'
338,'OB148309                            ','2025-02-19 08:29:46.077','EX943     ','SOL-USD','OR4263398                           ','U413542                             ','StopLimit','Buy',47724.350,1.1393,54372.210,'Filled','IOC','Mobile','CL1154948','2025-02-19 03:48:55.077','2025-02-19 08:29:46.077'
339,'OB181696                            ','2025-02-19 08:29:46.077','EX810     ','ADA-USDC','OR1747742                           ','U961917                             ','Limit','Buy',41131.130,0.7930,32617.730,'PartiallyFilled','FOK','Mobile','CL3752017','2025-02-18 14:21:54.077','2025-02-19 08:29:46.077'
340,'OB281263                            ','2025-02-19 08:29:46.077','EX429     ','ADA-USDC','OR4605830                           ','U498654                             ','Market','Buy',14273.650,3.4591,49374.380,'PartiallyFilled','FOK','Bot','CL5314165','2025-02-18 10:00:07.077','2025-02-19 08:29:46.077'
341,'OB227886                            ','2025-02-19 08:29:46.077','EX164     ','SOL-USDC','OR4774254                           ','U588246                             ','StopLimit','Buy',22295.230,4.3834,97729.980,'PartiallyFilled','FOK','Bot','CL9729600','2025-02-18 12:31:40.077','2025-02-19 08:29:46.077'
342,'OB759002                            ','2025-02-19 08:29:46.077','EX755     ','ADA-USDC','OR5799064                           ','U634060                             ','StopLimit','Buy',32376.820,4.3877,142058.900,'PartiallyFilled','GTC','Mobile','CL8507573','2025-02-18 10:11:37.077','2025-02-19 08:29:46.077'
343,'OB381881                            ','2025-02-19 08:29:46.077','EX885     ','ETH-USDT','OR5236784                           ','U658204                             ','Limit','Buy',26874.070,2.5354,68135.520,'PartiallyFilled','GTD','Mobile','CL6701695','2025-02-18 10:34:18.077','2025-02-19 08:29:46.077'
344,'OB236670                            ','2025-02-19 08:29:46.077','EX242     ','BTC-USDT','OR3938890                           ','U944051                             ','Stop','Sell',13352.340,3.4620,46225.480,'Cancelled','IOC','Mobile','CL2262951','2025-02-19 06:31:15.077','2025-02-19 08:29:46.077'
345,'OB585264                            ','2025-02-19 08:29:46.077','EX757     ','ETH-USD','OR6258616                           ','U704550                             ','Market','Sell',23116.240,0.0602,1392.360,'PartiallyFilled','GTD','Web','CL1285911','2025-02-19 02:50:09.077','2025-02-19 08:29:46.077'
346,'OB275927                            ','2025-02-19 08:29:46.077','EX271     ','BTC-USDT','OR1926438                           ','U736702                             ','Limit','Buy',30254.480,4.7377,143336.680,'Filled','GTD','Bot','CL7103737','2025-02-18 23:55:40.077','2025-02-19 08:29:46.077'
347,'OB901557                            ','2025-02-19 08:29:46.078','EX960     ','ADA-USDT','OR3449579                           ','U679588                             ','Stop','Buy',45636.450,9.5593,436250.510,'PartiallyFilled','IOC','Web','CL6854191','2025-02-19 02:52:54.078','2025-02-19 08:29:46.078'
348,'OB273520                            ','2025-02-19 08:29:46.078','EX473     ','BTC-USD','OR3434842                           ','U607460                             ','Limit','Sell',11365.370,5.2696,59891.310,'PartiallyFilled','FOK','Mobile','CL2133203','2025-02-19 03:01:28.078','2025-02-19 08:29:46.078'
349,'OB475679                            ','2025-02-19 08:29:46.078','EX510     ','BTC-USDT','OR5479897                           ','U315708                             ','Market','Buy',32186.480,8.8377,284455.360,'Filled','FOK','Web','CL6669782','2025-02-19 03:42:53.078','2025-02-19 08:29:46.078'
350,'OB400576                            ','2025-02-19 08:29:46.078','EX604     ','ADA-USDT','OR1621741                           ','U217487                             ','StopLimit','Sell',40998.420,0.2348,9626.270,'Cancelled','GTD','Mobile','CL8403224','2025-02-19 02:57:26.078','2025-02-19 08:29:46.078'
351,'OB330714                            ','2025-02-19 08:29:46.078','EX925     ','ETH-USDC','OR3533032                           ','U497254                             ','Market','Buy',8856.980,2.2296,19747.650,'New','FOK','Mobile','CL6436023','2025-02-19 03:35:04.078','2025-02-19 08:29:46.078'
352,'OB963817                            ','2025-02-19 08:29:46.078','EX848     ','BTC-USDC','OR2275771                           ','U181959                             ','Market','Sell',4816.490,5.9911,28855.970,'Filled','FOK','Bot','CL5605422','2025-02-19 04:00:26.078','2025-02-19 08:29:46.078'
353,'OB929685                            ','2025-02-19 08:29:46.079','EX855     ','SOL-USDC','OR6175422                           ','U185961                             ','StopLimit','Sell',16369.150,4.6077,75423.440,'Cancelled','GTC','Web','CL8079871','2025-02-18 13:44:58.079','2025-02-19 08:29:46.079'
354,'OB795412                            ','2025-02-19 08:29:46.079','EX191     ','BTC-USDC','OR9582800                           ','U171145                             ','Market','Buy',14568.550,1.2132,17674.780,'PartiallyFilled','GTD','Bot','CL7463695','2025-02-19 01:12:51.079','2025-02-19 08:29:46.079'
355,'OB695333                            ','2025-02-19 08:29:46.079','EX729     ','BTC-USDT','OR1694208                           ','U672279                             ','Market','Sell',49304.040,8.7274,430297.800,'New','FOK','API','CL5316354','2025-02-19 05:43:02.079','2025-02-19 08:29:46.079'
356,'OB722219                            ','2025-02-19 08:29:46.079','EX416     ','ADA-USDT','OR9803483                           ','U669185                             ','StopLimit','Sell',40870.450,0.0271,1107.920,'PartiallyFilled','GTC','API','CL7152041','2025-02-18 08:58:20.079','2025-02-19 08:29:46.079'
357,'OB862314                            ','2025-02-19 08:29:46.079','EX460     ','ETH-USD','OR5933066                           ','U292070                             ','Limit','Sell',22201.230,4.3930,97530.230,'PartiallyFilled','GTC','Web','CL5079182','2025-02-19 06:44:59.079','2025-02-19 08:29:46.079'
358,'OB985907                            ','2025-02-19 08:29:46.079','EX197     ','ETH-USDT','OR6093972                           ','U138446                             ','StopLimit','Sell',6640.270,9.0472,60076.020,'New','GTC','Web','CL7675014','2025-02-18 13:03:14.079','2025-02-19 08:29:46.079'
359,'OB966914                            ','2025-02-19 08:29:46.079','EX324     ','ADA-USD','OR1190412                           ','U513591                             ','Limit','Sell',32524.010,8.5227,277193.000,'Filled','FOK','Bot','CL3570545','2025-02-18 22:01:01.079','2025-02-19 08:29:46.079'
360,'OB224740                            ','2025-02-19 08:29:46.079','EX140     ','BTC-USDC','OR1728154                           ','U518152                             ','StopLimit','Buy',49703.040,9.6973,481986.330,'Filled','FOK','Web','CL6868950','2025-02-18 14:21:17.079','2025-02-19 08:29:46.079'
361,'OB448626                            ','2025-02-19 08:29:46.079','EX807     ','ETH-USD','OR2329643                           ','U668738                             ','Stop','Sell',4245.290,6.5320,27730.410,'New','FOK','Web','CL7596156','2025-02-18 17:07:11.079','2025-02-19 08:29:46.079'
362,'OB441956                            ','2025-02-19 08:29:46.079','EX692     ','BTC-USDC','OR2232336                           ','U661787                             ','StopLimit','Buy',39217.520,4.7922,187936.510,'Cancelled','GTC','API','CL1165688','2025-02-18 20:37:43.079','2025-02-19 08:29:46.079'
363,'OB171275                            ','2025-02-19 08:29:46.079','EX430     ','BTC-USDC','OR7682478                           ','U210951                             ','Stop','Sell',2131.310,4.1438,8831.830,'Cancelled','GTC','Web','CL1008460','2025-02-19 00:16:51.079','2025-02-19 08:29:46.079'
364,'OB740176                            ','2025-02-19 08:29:46.079','EX121     ','ETH-USD','OR7032359                           ','U777292                             ','Stop','Buy',49064.690,6.9985,343378.060,'PartiallyFilled','FOK','Web','CL2971625','2025-02-18 20:58:52.079','2025-02-19 08:29:46.079'
365,'OB572355                            ','2025-02-19 08:29:46.079','EX801     ','ADA-USD','OR9832126                           ','U535080                             ','Market','Sell',18604.090,2.7865,51840.410,'Cancelled','GTC','API','CL1483889','2025-02-18 16:20:44.079','2025-02-19 08:29:46.079'
366,'OB142964                            ','2025-02-19 08:29:46.079','EX206     ','ETH-USDC','OR9017747                           ','U113315                             ','Stop','Sell',10375.140,8.9996,93372.080,'New','IOC','API','CL9850919','2025-02-19 02:03:05.079','2025-02-19 08:29:46.079'
367,'OB392300                            ','2025-02-19 08:29:46.079','EX120     ','ETH-USDT','OR4171416                           ','U621219                             ','Stop','Buy',9253.240,0.8278,7660.220,'New','IOC','API','CL8976088','2025-02-18 10:36:13.079','2025-02-19 08:29:46.079'
368,'OB178944                            ','2025-02-19 08:29:46.079','EX607     ','ADA-USDT','OR9867713                           ','U694161                             ','StopLimit','Buy',40578.760,1.9736,80085.510,'PartiallyFilled','IOC','API','CL6065390','2025-02-18 21:43:22.079','2025-02-19 08:29:46.079'
