173,'{"depth": {"askdepth": 375, "askunits": 63.8953, "biddepth": 836, "bidunits": 30.0372}, "quotes": {"askquote": 7838.320, "bidquote": 7828.370, "midquote": 7833.340, "markquote": 7825.450, "indexquote": 7826.400}, "spread": {"spreadband": 9.95, "spreadrate": 0.1271}, "metadata": {"exchnote": "EX810     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.064336"}}'
174,'{"depth": {"askdepth": 268, "askunits": 93.0850, "biddepth": 446, "bidunits": 39.3270}, "quotes": {"askquote": 4354.160, "bidquote": 4348.890, "midquote": 4351.520, "markquote": 4351.710, "indexquote": 4350.910}, "spread": {"spreadband": 5.27, "spreadrate": 0.1211}, "metadata": {"exchnote": "EX725     ", "mktcombo": "ETH-USDC", "timetrack": "2025-02-19T08:29:46.064336"}}'
175,'{"depth": {"askdepth": 475, "askunits": 97.2676, "biddepth": 829, "bidunits": 9.2446}, "quotes": {"askquote": 21198.300, "bidquote": 21187.670, "midquote": 21192.990, "markquote": 21203.020, "indexquote": 21192.970}, "spread": {"spreadband": 10.63, "spreadrate": 0.0502}, "metadata": {"exchnote": "EX891     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.064336"}}'
176,'{"depth": {"askdepth": 105, "askunits": 96.1913, "biddepth": 895, "bidunits": 44.7911}, "quotes": {"askquote": 36840.920, "bidquote": 36813.620, "midquote": 36827.270, "markquote": 36820.420, "indexquote": 36802.990}, "spread": {"spreadband": 27.3, "spreadrate": 0.0741}, "metadata": {"exchnote": "EX573     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.064336"}}'
178,'{"depth": {"askdepth": 399, "askunits": 8.8592, "biddepth": 594, "bidunits": 12.3714}, "quotes": {"askquote": 24424.270, "bidquote": 24391.780, "midquote": 24408.030, "markquote": 24417.730, "indexquote": 24424.270}, "spread": {"spreadband": 32.49, "spreadrate": 0.1331}, "metadata": {"exchnote": "EX418     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.064336"}}'
179,'{"depth": {"askdepth": 823, "askunits": 82.0264, "biddepth": 959, "bidunits": 10.7226}, "quotes": {"askquote": 47453.760, "bidquote": 47400.870, "midquote": 47427.320, "markquote": 47423.600, "indexquote": 47373.610}, "spread": {"spreadband": 52.89, "spreadrate": 0.1115}, "metadata": {"exchnote": "EX994     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.064336"}}'
180,'{"depth": {"askdepth": 975, "askunits": 77.2082, "biddepth": 969, "bidunits": 15.4277}, "quotes": {"askquote": 29530.100, "bidquote": 29522.180, "midquote": 29526.140, "markquote": 29516.600, "indexquote": 29524.310}, "spread": {"spreadband": 7.92, "spreadrate": 0.0268}, "metadata": {"exchnote": "EX117     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.064336"}}'
181,'{"depth": {"askdepth": 933, "askunits": 28.4112, "biddepth": 235, "bidunits": 97.1180}, "quotes": {"askquote": 38058.350, "bidquote": 38004.560, "midquote": 38031.460, "markquote": 38064.490, "indexquote": 38042.560}, "spread": {"spreadband": 53.79, "spreadrate": 0.1414}, "metadata": {"exchnote": "EX326     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.064336"}}'
182,'{"depth": {"askdepth": 211, "askunits": 37.6984, "biddepth": 689, "bidunits": 75.1674}, "quotes": {"askquote": 19408.040, "bidquote": 19386.880, "midquote": 19397.460, "markquote": 19392.280, "indexquote": 19400.150}, "spread": {"spreadband": 21.16, "spreadrate": 0.1091}, "metadata": {"exchnote": "EX626     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.065451"}}'
183,'{"depth": {"askdepth": 380, "askunits": 15.3866, "biddepth": 318, "bidunits": 83.5715}, "quotes": {"askquote": 5103.280, "bidquote": 5097.360, "midquote": 5100.320, "markquote": 5099.790, "indexquote": 5101.240}, "spread": {"spreadband": 5.92, "spreadrate": 0.1161}, "metadata": {"exchnote": "EX549     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.065533"}}'
184,'{"depth": {"askdepth": 484, "askunits": 10.2415, "biddepth": 186, "bidunits": 82.8335}, "quotes": {"askquote": 39933.060, "bidquote": 39884.240, "midquote": 39908.650, "markquote": 39936.990, "indexquote": 39888.150}, "spread": {"spreadband": 48.82, "spreadrate": 0.1223}, "metadata": {"exchnote": "EX422     ", "mktcombo": "SOL-USD", "timetrack": "2025-02-19T08:29:46.065533"}}'
185,'{"depth": {"askdepth": 839, "askunits": 71.0500, "biddepth": 428, "bidunits": 10.8618}, "quotes": {"askquote": 36769.790, "bidquote": 36742.420, "midquote": 36756.100, "markquote": 36732.610, "indexquote": 36741.030}, "spread": {"spreadband": 27.37, "spreadrate": 0.0745}, "metadata": {"exchnote": "EX984     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.065533"}}'
186,'{"depth": {"askdepth": 504, "askunits": 67.3482, "biddepth": 169, "bidunits": 87.8714}, "quotes": {"askquote": 1911.190, "bidquote": 1909.590, "midquote": 1910.390, "markquote": 1911.360, "indexquote": 1909.350}, "spread": {"spreadband": 1.6, "spreadrate": 0.0838}, "metadata": {"exchnote": "EX299     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.065533"}}'
187,'{"depth": {"askdepth": 5, "askunits": 78.2181, "biddepth": 145, "bidunits": 84.1718}, "quotes": {"askquote": 41606.060, "bidquote": 41558.420, "midquote": 41582.240, "markquote": 41538.940, "indexquote": 41573.410}, "spread": {"spreadband": 47.64, "spreadrate": 0.1146}, "metadata": {"exchnote": "EX687     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.065533"}}'
188,'{"depth": {"askdepth": 453, "askunits": 45.1644, "biddepth": 277, "bidunits": 99.1461}, "quotes": {"askquote": 35921.910, "bidquote": 35899.650, "midquote": 35910.780, "markquote": 35907.910, "indexquote": 35921.330}, "spread": {"spreadband": 22.26, "spreadrate": 0.0620}, "metadata": {"exchnote": "EX539     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.065533"}}'
189,'{"depth": {"askdepth": 482, "askunits": 64.0131, "biddepth": 686, "bidunits": 61.2501}, "quotes": {"askquote": 47222.290, "bidquote": 47177.520, "midquote": 47199.900, "markquote": 47177.720, "indexquote": 47161.230}, "spread": {"spreadband": 44.77, "spreadrate": 0.0949}, "metadata": {"exchnote": "EX572     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.065533"}}'
190,'{"depth": {"askdepth": 295, "askunits": 41.4595, "biddepth": 419, "bidunits": 52.5464}, "quotes": {"askquote": 21227.030, "bidquote": 21200.190, "midquote": 21213.610, "markquote": 21237.570, "indexquote": 21209.470}, "spread": {"spreadband": 26.84, "spreadrate": 0.1265}, "metadata": {"exchnote": "EX877     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.065533"}}'
191,'{"depth": {"askdepth": 469, "askunits": 7.3651, "biddepth": 137, "bidunits": 50.6842}, "quotes": {"askquote": 12995.930, "bidquote": 12979.710, "midquote": 12987.820, "markquote": 12990.060, "indexquote": 12988.300}, "spread": {"spreadband": 16.22, "spreadrate": 0.1249}, "metadata": {"exchnote": "EX298     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.065533"}}'
192,'{"depth": {"askdepth": 246, "askunits": 70.3316, "biddepth": 644, "bidunits": 14.8265}, "quotes": {"askquote": 34571.700, "bidquote": 34519.640, "midquote": 34545.670, "markquote": 34549.570, "indexquote": 34518.960}, "spread": {"spreadband": 52.06, "spreadrate": 0.1507}, "metadata": {"exchnote": "EX465     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.065533"}}'
193,'{"depth": {"askdepth": 144, "askunits": 4.0808, "biddepth": 513, "bidunits": 34.5062}, "quotes": {"askquote": 19704.230, "bidquote": 19695.390, "midquote": 19699.810, "markquote": 19690.730, "indexquote": 19684.790}, "spread": {"spreadband": 8.84, "spreadrate": 0.0449}, "metadata": {"exchnote": "EX128     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.065533"}}'
194,'{"depth": {"askdepth": 741, "askunits": 94.7967, "biddepth": 996, "bidunits": 78.9661}, "quotes": {"askquote": 39592.050, "bidquote": 39571.850, "midquote": 39581.950, "markquote": 39614.910, "indexquote": 39603.330}, "spread": {"spreadband": 20.2, "spreadrate": 0.0510}, "metadata": {"exchnote": "EX849     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.066539"}}'
195,'{"depth": {"askdepth": 680, "askunits": 86.4844, "biddepth": 931, "bidunits": 91.3352}, "quotes": {"askquote": 10307.670, "bidquote": 10299.480, "midquote": 10303.580, "markquote": 10310.290, "indexquote": 10304.120}, "spread": {"spreadband": 8.19, "spreadrate": 0.0795}, "metadata": {"exchnote": "EX611     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.066539"}}'
196,'{"depth": {"askdepth": 586, "askunits": 19.1170, "biddepth": 67, "bidunits": 53.1171}, "quotes": {"askquote": 32052.860, "bidquote": 32002.870, "midquote": 32027.860, "markquote": 32059.180, "indexquote": 32046.820}, "spread": {"spreadband": 49.99, "spreadrate": 0.1561}, "metadata": {"exchnote": "EX415     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.066539"}}'
197,'{"depth": {"askdepth": 852, "askunits": 38.2267, "biddepth": 761, "bidunits": 51.3353}, "quotes": {"askquote": 22164.560, "bidquote": 22133.490, "midquote": 22149.030, "markquote": 22143.120, "indexquote": 22164.960}, "spread": {"spreadband": 31.07, "spreadrate": 0.1403}, "metadata": {"exchnote": "EX152     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.066539"}}'
198,'{"depth": {"askdepth": 954, "askunits": 17.1836, "biddepth": 158, "bidunits": 66.8653}, "quotes": {"askquote": 47582.050, "bidquote": 47566.440, "midquote": 47574.250, "markquote": 47562.230, "indexquote": 47543.230}, "spread": {"spreadband": 15.61, "spreadrate": 0.0328}, "metadata": {"exchnote": "EX968     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.066539"}}'
199,'{"depth": {"askdepth": 255, "askunits": 1.5342, "biddepth": 609, "bidunits": 5.9492}, "quotes": {"askquote": 2533.760, "bidquote": 2532.220, "midquote": 2532.990, "markquote": 2533.830, "indexquote": 2534.830}, "spread": {"spreadband": 1.54, "spreadrate": 0.0608}, "metadata": {"exchnote": "EX306     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.066539"}}'
200,'{"depth": {"askdepth": 61, "askunits": 38.5225, "biddepth": 702, "bidunits": 47.2898}, "quotes": {"askquote": 29696.790, "bidquote": 29663.270, "midquote": 29680.030, "markquote": 29681.390, "indexquote": 29685.200}, "spread": {"spreadband": 33.52, "spreadrate": 0.1129}, "metadata": {"exchnote": "EX519     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.066539"}}'
201,'{"depth": {"askdepth": 775, "askunits": 29.1091, "biddepth": 79, "bidunits": 84.3781}, "quotes": {"askquote": 44819.580, "bidquote": 44780.480, "midquote": 44800.030, "markquote": 44841.920, "indexquote": 44844.830}, "spread": {"spreadband": 39.1, "spreadrate": 0.0872}, "metadata": {"exchnote": "EX940     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.066539"}}'
202,'{"depth": {"askdepth": 632, "askunits": 68.5033, "biddepth": 791, "bidunits": 48.3010}, "quotes": {"askquote": 6397.200, "bidquote": 6391.390, "midquote": 6394.300, "markquote": 6392.430, "indexquote": 6395.270}, "spread": {"spreadband": 5.81, "spreadrate": 0.0909}, "metadata": {"exchnote": "EX569     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.066539"}}'
203,'{"depth": {"askdepth": 529, "askunits": 68.7254, "biddepth": 618, "bidunits": 24.3324}, "quotes": {"askquote": 49847.960, "bidquote": 49773.280, "midquote": 49810.620, "markquote": 49837.880, "indexquote": 49763.700}, "spread": {"spreadband": 74.68, "spreadrate": 0.1500}, "metadata": {"exchnote": "EX129     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.066539"}}'
204,'{"depth": {"askdepth": 559, "askunits": 51.7151, "biddepth": 644, "bidunits": 82.1086}, "quotes": {"askquote": 32975.350, "bidquote": 32932.610, "midquote": 32953.980, "markquote": 32966.470, "indexquote": 32979.940}, "spread": {"spreadband": 42.74, "spreadrate": 0.1297}, "metadata": {"exchnote": "EX497     ", "mktcombo": "SOL-USD", "timetrack": "2025-02-19T08:29:46.066539"}}'
205,'{"depth": {"askdepth": 692, "askunits": 91.0288, "biddepth": 98, "bidunits": 15.6711}, "quotes": {"askquote": 43336.300, "bidquote": 43313.470, "midquote": 43324.890, "markquote": 43331.930, "indexquote": 43324.280}, "spread": {"spreadband": 22.83, "spreadrate": 0.0527}, "metadata": {"exchnote": "EX555     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.066539"}}'
206,'{"depth": {"askdepth": 466, "askunits": 12.6742, "biddepth": 458, "bidunits": 19.2278}, "quotes": {"askquote": 20820.590, "bidquote": 20805.340, "midquote": 20812.970, "markquote": 20813.560, "indexquote": 20824.520}, "spread": {"spreadband": 15.25, "spreadrate": 0.0733}, "metadata": {"exchnote": "EX162     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.067536"}}'
207,'{"depth": {"askdepth": 876, "askunits": 55.3805, "biddepth": 299, "bidunits": 45.2150}, "quotes": {"askquote": 49447.610, "bidquote": 49378.100, "midquote": 49412.850, "markquote": 49383.970, "indexquote": 49392.340}, "spread": {"spreadband": 69.51, "spreadrate": 0.1406}, "metadata": {"exchnote": "EX705     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.067536"}}'
208,'{"depth": {"askdepth": 679, "askunits": 29.1863, "biddepth": 120, "bidunits": 87.3187}, "quotes": {"askquote": 1442.190, "bidquote": 1440.440, "midquote": 1441.320, "markquote": 1440.580, "indexquote": 1441.720}, "spread": {"spreadband": 1.75, "spreadrate": 0.1214}, "metadata": {"exchnote": "EX239     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.067536"}}'
209,'{"depth": {"askdepth": 863, "askunits": 53.7571, "biddepth": 330, "bidunits": 63.0167}, "quotes": {"askquote": 29401.410, "bidquote": 29353.630, "midquote": 29377.520, "markquote": 29401.900, "indexquote": 29357.690}, "spread": {"spreadband": 47.78, "spreadrate": 0.1626}, "metadata": {"exchnote": "EX536     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.067536"}}'
210,'{"depth": {"askdepth": 731, "askunits": 9.4375, "biddepth": 194, "bidunits": 35.5084}, "quotes": {"askquote": 47889.790, "bidquote": 47855.120, "midquote": 47872.460, "markquote": 47842.900, "indexquote": 47857.780}, "spread": {"spreadband": 34.67, "spreadrate": 0.0724}, "metadata": {"exchnote": "EX309     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.067536"}}'
211,'{"depth": {"askdepth": 495, "askunits": 60.2574, "biddepth": 973, "bidunits": 1.2125}, "quotes": {"askquote": 24594.050, "bidquote": 24565.500, "midquote": 24579.780, "markquote": 24564.450, "indexquote": 24586.760}, "spread": {"spreadband": 28.55, "spreadrate": 0.1162}, "metadata": {"exchnote": "EX852     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.067536"}}'
212,'{"depth": {"askdepth": 597, "askunits": 63.4269, "biddepth": 664, "bidunits": 62.8154}, "quotes": {"askquote": 18657.550, "bidquote": 18636.510, "midquote": 18647.030, "markquote": 18636.370, "indexquote": 18641.750}, "spread": {"spreadband": 21.04, "spreadrate": 0.1129}, "metadata": {"exchnote": "EX909     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.067536"}}'
213,'{"depth": {"askdepth": 821, "askunits": 55.6196, "biddepth": 874, "bidunits": 80.9439}, "quotes": {"askquote": 33644.440, "bidquote": 33615.220, "midquote": 33629.830, "markquote": 33630.540, "indexquote": 33601.110}, "spread": {"spreadband": 29.22, "spreadrate": 0.0869}, "metadata": {"exchnote": "EX434     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.067536"}}'
214,'{"depth": {"askdepth": 500, "askunits": 54.9715, "biddepth": 575, "bidunits": 58.2745}, "quotes": {"askquote": 5506.130, "bidquote": 5499.780, "midquote": 5502.950, "markquote": 5503.440, "indexquote": 5500.390}, "spread": {"spreadband": 6.35, "spreadrate": 0.1154}, "metadata": {"exchnote": "EX974     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.067536"}}'
215,'{"depth": {"askdepth": 468, "askunits": 40.2617, "biddepth": 844, "bidunits": 8.6205}, "quotes": {"askquote": 10486.330, "bidquote": 10468.040, "midquote": 10477.190, "markquote": 10474.390, "indexquote": 10467.920}, "spread": {"spreadband": 18.29, "spreadrate": 0.1746}, "metadata": {"exchnote": "EX416     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.067536"}}'
216,'{"depth": {"askdepth": 254, "askunits": 57.9465, "biddepth": 202, "bidunits": 25.6882}, "quotes": {"askquote": 6951.340, "bidquote": 6949.020, "midquote": 6950.180, "markquote": 6948.050, "indexquote": 6954.800}, "spread": {"spreadband": 2.32, "spreadrate": 0.0334}, "metadata": {"exchnote": "EX239     ", "mktcombo": "SOL-USD", "timetrack": "2025-02-19T08:29:46.067536"}}'
217,'{"depth": {"askdepth": 651, "askunits": 92.9134, "biddepth": 565, "bidunits": 18.7245}, "quotes": {"askquote": 27877.410, "bidquote": 27855.420, "midquote": 27866.420, "markquote": 27877.420, "indexquote": 27848.670}, "spread": {"spreadband": 21.99, "spreadrate": 0.0789}, "metadata": {"exchnote": "EX147     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.067536"}}'
218,'{"depth": {"askdepth": 720, "askunits": 57.8914, "biddepth": 316, "bidunits": 16.7099}, "quotes": {"askquote": 25288.700, "bidquote": 25263.780, "midquote": 25276.240, "markquote": 25277.280, "indexquote": 25279.750}, "spread": {"spreadband": 24.92, "spreadrate": 0.0986}, "metadata": {"exchnote": "EX698     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.067536"}}'
219,'{"depth": {"askdepth": 550, "askunits": 8.6307, "biddepth": 899, "bidunits": 36.0834}, "quotes": {"askquote": 24127.100, "bidquote": 24121.640, "midquote": 24124.370, "markquote": 24128.270, "indexquote": 24112.700}, "spread": {"spreadband": 5.46, "spreadrate": 0.0226}, "metadata": {"exchnote": "EX998     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.067536"}}'
220,'{"depth": {"askdepth": 131, "askunits": 75.5159, "biddepth": 304, "bidunits": 35.6997}, "quotes": {"askquote": 41703.540, "bidquote": 41642.630, "midquote": 41673.080, "markquote": 41677.200, "indexquote": 41667.350}, "spread": {"spreadband": 60.91, "spreadrate": 0.1462}, "metadata": {"exchnote": "EX219     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.068533"}}'
1,'{"depth": {"askdepth": 807, "askunits": 87.6205, "biddepth": 202, "bidunits": 64.0912}, "quotes": {"askquote": 27102.240, "bidquote": 27069.780, "midquote": 27086.010, "markquote": 27088.440, "indexquote": 27096.650}, "spread": {"spreadband": 32.46, "spreadrate": 0.1199}, "metadata": {"exchnote": "EX203     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.049442"}}'
2,'{"depth": {"askdepth": 821, "askunits": 35.8421, "biddepth": 30, "bidunits": 13.7836}, "quotes": {"askquote": 10081.740, "bidquote": 10067.600, "midquote": 10074.670, "markquote": 10072.040, "indexquote": 10071.240}, "spread": {"spreadband": 14.14, "spreadrate": 0.1403}, "metadata": {"exchnote": "EX506     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.049442"}}'
104,'{"depth": {"askdepth": 386, "askunits": 86.4278, "biddepth": 610, "bidunits": 13.6401}, "quotes": {"askquote": 201.090, "bidquote": 200.940, "midquote": 201.010, "markquote": 201.150, "indexquote": 201.020}, "spread": {"spreadband": 0.15, "spreadrate": 0.0746}, "metadata": {"exchnote": "EX866     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.055391"}}'
177,'{"depth": {"askdepth": 278, "askunits": 71.4562, "biddepth": 232, "bidunits": 92.1135}, "quotes": {"askquote": 453.190, "bidquote": 452.910, "midquote": 453.050, "markquote": 453.040, "indexquote": 453.400}, "spread": {"spreadband": 0.28, "spreadrate": 0.0618}, "metadata": {"exchnote": "EX897     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.064336"}}'
284,'{"depth": {"askdepth": 36, "askunits": 19.5833, "biddepth": 309, "bidunits": 5.2275}, "quotes": {"askquote": 945.580, "bidquote": 944.990, "midquote": 945.290, "markquote": 945.530, "indexquote": 944.680}, "spread": {"spreadband": 0.59, "spreadrate": 0.0624}, "metadata": {"exchnote": "EX161     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.07316"}}'
267,'{"depth": {"askdepth": 16, "askunits": 69.0699, "biddepth": 21, "bidunits": 96.2120}, "quotes": {"askquote": 2555.910, "bidquote": 2552.590, "midquote": 2554.250, "markquote": 2556.340, "indexquote": 2552.940}, "spread": {"spreadband": 3.32, "spreadrate": 0.1300}, "metadata": {"exchnote": "EX985     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.071507"}}'
452,'{"depth": {"askdepth": 949, "askunits": 73.8178, "biddepth": 650, "bidunits": 37.9776}, "quotes": {"askquote": 6747.860, "bidquote": 6746.460, "midquote": 6747.160, "markquote": 6743.670, "indexquote": 6740.860}, "spread": {"spreadband": 1.4, "spreadrate": 0.0208}, "metadata": {"exchnote": "EX969     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
464,'{"depth": {"askdepth": 669, "askunits": 5.6774, "biddepth": 884, "bidunits": 81.9376}, "quotes": {"askquote": 183.090, "bidquote": 182.920, "midquote": 183.000, "markquote": 183.100, "indexquote": 182.900}, "spread": {"spreadband": 0.17, "spreadrate": 0.0929}, "metadata": {"exchnote": "EX343     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
515,'{"depth": {"askdepth": 550, "askunits": 35.5573, "biddepth": 583, "bidunits": 36.6839}, "quotes": {"askquote": 2636.000, "bidquote": 2632.000, "midquote": 2634.000, "markquote": 2633.900, "indexquote": 2637.050}, "spread": {"spreadband": 4, "spreadrate": 0.1518}, "metadata": {"exchnote": "EX155     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.092189"}}'
552,'{"depth": {"askdepth": 817, "askunits": 81.5688, "biddepth": 895, "bidunits": 28.2675}, "quotes": {"askquote": 2638.320, "bidquote": 2637.730, "midquote": 2638.030, "markquote": 2636.990, "indexquote": 2635.720}, "spread": {"spreadband": 0.59, "spreadrate": 0.0224}, "metadata": {"exchnote": "EX706     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.092189"}}'
722,'{"depth": {"askdepth": 934, "askunits": 71.6852, "biddepth": 851, "bidunits": 88.7358}, "quotes": {"askquote": 691.810, "bidquote": 691.410, "midquote": 691.610, "markquote": 691.500, "indexquote": 691.660}, "spread": {"spreadband": 0.4, "spreadrate": 0.0578}, "metadata": {"exchnote": "EX556     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.109843"}}'
844,'{"depth": {"askdepth": 321, "askunits": 0.6651, "biddepth": 105, "bidunits": 30.7994}, "quotes": {"askquote": 120.760, "bidquote": 120.560, "midquote": 120.660, "markquote": 120.610, "indexquote": 120.600}, "spread": {"spreadband": 0.2, "spreadrate": 0.1657}, "metadata": {"exchnote": "EX802     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.120187"}}'
989,'{"depth": {"askdepth": 143, "askunits": 99.4051, "biddepth": 836, "bidunits": 48.2119}, "quotes": {"askquote": 1046.350, "bidquote": 1044.890, "midquote": 1045.620, "markquote": 1045.290, "indexquote": 1045.330}, "spread": {"spreadband": 1.46, "spreadrate": 0.1396}, "metadata": {"exchnote": "EX829     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.132317"}}'
221,'{"depth": {"askdepth": 533, "askunits": 15.1612, "biddepth": 514, "bidunits": 0.0167}, "quotes": {"askquote": 29422.760, "bidquote": 29381.260, "midquote": 29402.010, "markquote": 29412.380, "indexquote": 29387.940}, "spread": {"spreadband": 41.5, "spreadrate": 0.1412}, "metadata": {"exchnote": "EX805     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.068533"}}'
222,'{"depth": {"askdepth": 871, "askunits": 8.0944, "biddepth": 91, "bidunits": 68.9600}, "quotes": {"askquote": 23185.820, "bidquote": 23162.880, "midquote": 23174.350, "markquote": 23196.190, "indexquote": 23168.420}, "spread": {"spreadband": 22.94, "spreadrate": 0.0990}, "metadata": {"exchnote": "EX150     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.068533"}}'
223,'{"depth": {"askdepth": 764, "askunits": 12.9329, "biddepth": 377, "bidunits": 90.8401}, "quotes": {"askquote": 13015.710, "bidquote": 13003.570, "midquote": 13009.640, "markquote": 13017.320, "indexquote": 13008.580}, "spread": {"spreadband": 12.14, "spreadrate": 0.0933}, "metadata": {"exchnote": "EX792     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.068533"}}'
224,'{"depth": {"askdepth": 194, "askunits": 5.1621, "biddepth": 745, "bidunits": 92.7692}, "quotes": {"askquote": 42892.670, "bidquote": 42856.330, "midquote": 42874.500, "markquote": 42870.910, "indexquote": 42877.870}, "spread": {"spreadband": 36.34, "spreadrate": 0.0848}, "metadata": {"exchnote": "EX210     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.068533"}}'
225,'{"depth": {"askdepth": 119, "askunits": 32.0607, "biddepth": 615, "bidunits": 11.9141}, "quotes": {"askquote": 21602.130, "bidquote": 21572.250, "midquote": 21587.190, "markquote": 21613.960, "indexquote": 21607.100}, "spread": {"spreadband": 29.88, "spreadrate": 0.1384}, "metadata": {"exchnote": "EX878     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.068533"}}'
226,'{"depth": {"askdepth": 754, "askunits": 68.5750, "biddepth": 968, "bidunits": 67.2169}, "quotes": {"askquote": 39730.110, "bidquote": 39703.550, "midquote": 39716.830, "markquote": 39704.350, "indexquote": 39718.500}, "spread": {"spreadband": 26.56, "spreadrate": 0.0669}, "metadata": {"exchnote": "EX304     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.068533"}}'
227,'{"depth": {"askdepth": 374, "askunits": 3.8427, "biddepth": 848, "bidunits": 60.8509}, "quotes": {"askquote": 49425.550, "bidquote": 49361.440, "midquote": 49393.500, "markquote": 49379.660, "indexquote": 49409.340}, "spread": {"spreadband": 64.11, "spreadrate": 0.1298}, "metadata": {"exchnote": "EX475     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.06906"}}'
