949,'U896800                             ','Options'
950,'U529452                             ','Spot'
951,'U704141                             ','Margin'
952,'U682714                             ','Spot'
953,'U677119                             ','Futures'
954,'U542229                             ','Spot'
955,'U904257                             ','Futures'
956,'U399858                             ','Spot'
957,'U880143                             ','Spot'
958,'U210202                             ','Spot'
959,'U796928                             ','Options'
960,'U833919                             ','Margin'
961,'U249675                             ','Options'
962,'U879307                             ','Margin'
963,'U134249                             ','Spot'
964,'U483873                             ','Margin'
965,'U541744                             ','Spot'
966,'U433844                             ','Futures'
967,'U250070                             ','Options'
968,'U632373                             ','Futures'
969,'U703085                             ','Margin'
970,'U111669                             ','Spot'
971,'U131734                             ','Spot'
972,'U276135                             ','Spot'
973,'U951063                             ','Options'
974,'U794852                             ','Options'
975,'U234874                             ','Margin'
976,'U421269                             ','Margin'
977,'U902908                             ','Options'
978,'U211589                             ','Futures'
979,'U544342                             ','Options'
980,'U249197                             ','Options'
981,'U945532                             ','Spot'
982,'U891925                             ','Futures'
983,'U857526                             ','Spot'
984,'U174757                             ','Spot'
985,'U646608                             ','Spot'
986,'U742882                             ','Options'
987,'U418326                             ','Spot'
988,'U870888                             ','Spot'
989,'U746087                             ','Spot'
990,'U122233                             ','Margin'
991,'U653891                             ','Margin'
992,'U424886                             ','Options'
993,'U674071                             ','Options'
994,'U136117                             ','Spot'
995,'U713568                             ','Spot'
996,'U478082                             ','Spot'
997,'U736275                             ','Futures'
998,'U134874                             ','Options'
999,'U242898                             ','Margin'
1000,'U800278                             ','Spot'
