262,'PE284354','Charging','Battery','Full',2587.4000,85.700,'{"cycles": 358, "current_a": 20.660, "voltage_v": 0.20, "level_percent": 63.00, "temperature_c": 0.7, "health_percent": 79.0}'
263,'PE613808','Off','Wind','Not Charging',1996.5000,82.600,'{"cycles": 797, "current_a": 37.690, "voltage_v": 39.30, "level_percent": 24.00, "temperature_c": 10.2, "health_percent": 96.0}'
264,'PE152434','Charging','Wind','Error',1427.1000,91.000,'{"cycles": 322, "current_a": 41.790, "voltage_v": 22.50, "level_percent": 2.00, "temperature_c": 14.6, "health_percent": 91.0}'
265,'PE398075','Off','Solar','Charging',3051.2000,74.900,'{"cycles": 75, "current_a": 37.140, "voltage_v": 45.70, "level_percent": 44.00, "temperature_c": 9.4, "health_percent": 68.0}'
266,'PE374486','On','Diesel','Not Charging',2455.8000,71.500,'{"cycles": 878, "current_a": 43.570, "voltage_v": 29.50, "level_percent": 45.00, "temperature_c": 10.5, "health_percent": 76.0}'
267,'PE127709','Charging','Diesel','Not Charging',2001.5000,93.200,'{"cycles": 985, "current_a": 6.780, "voltage_v": 32.60, "level_percent": 71.00, "temperature_c": -5.1, "health_percent": 77.0}'
268,'PE394665','On','Hybrid','Full',1276.4000,74.600,'{"cycles": 126, "current_a": 0.180, "voltage_v": 18.10, "level_percent": 21.00, "temperature_c": 18, "health_percent": 88.0}'
269,'PE548693','Sleep','Hybrid','Charging',3611.8000,87.700,'{"cycles": 209, "current_a": 19.050, "voltage_v": 19.30, "level_percent": 66.00, "temperature_c": -31, "health_percent": 96.0}'
270,'PE586253','Charging','Battery','Error',3466.5000,83.000,'{"cycles": 943, "current_a": 45.730, "voltage_v": 0.30, "level_percent": 2.00, "temperature_c": -30.8, "health_percent": 89.0}'
271,'PE927775','Sleep','Diesel','Full',2246.5000,72.800,'{"cycles": 760, "current_a": 6.870, "voltage_v": 22.50, "level_percent": 8.00, "temperature_c": 19, "health_percent": 81.0}'
272,'PE736761','On','Hybrid','Not Charging',1525.4000,87.100,'{"cycles": 914, "current_a": 19.650, "voltage_v": 38.00, "level_percent": 85.00, "temperature_c": 29.1, "health_percent": 60.0}'
273,'PE712363','Off','Wind','Error',3405.7000,94.500,'{"cycles": 512, "current_a": 13.080, "voltage_v": 22.60, "level_percent": 30.00, "temperature_c": 0.7, "health_percent": 91.0}'
274,'PE559673','Sleep','Wind','Not Charging',2820.4000,87.500,'{"cycles": 674, "current_a": 20.120, "voltage_v": 37.50, "level_percent": 72.00, "temperature_c": 15.9, "health_percent": 61.0}'
275,'PE908109','On','Hybrid','Not Charging',3840.5000,75.800,'{"cycles": 462, "current_a": 16.210, "voltage_v": 19.60, "level_percent": 13.00, "temperature_c": 16.8, "health_percent": 96.0}'
276,'PE992136','Sleep','Battery','Error',839.2000,92.600,'{"cycles": 805, "current_a": 35.760, "voltage_v": 24.20, "level_percent": 39.00, "temperature_c": -7.1, "health_percent": 80.0}'
277,'PE606905','Sleep','Battery','Charging',1766.9000,70.400,'{"cycles": 705, "current_a": 25.250, "voltage_v": 46.60, "level_percent": 85.00, "temperature_c": 36.6, "health_percent": 88.0}'
278,'PE608964','Sleep','Diesel','Full',380.9000,80.500,'{"cycles": 370, "current_a": 4.720, "voltage_v": 21.10, "level_percent": 52.00, "temperature_c": 17.5, "health_percent": 76.0}'
279,'PE373248','Charging','Solar','Not Charging',4206.4000,86.600,'{"cycles": 27, "current_a": 18.870, "voltage_v": 11.40, "level_percent": 70.00, "temperature_c": -15.6, "health_percent": 94.0}'
280,'PE109485','Charging','Battery','Charging',807.4000,84.500,'{"cycles": 385, "current_a": 18.180, "voltage_v": 31.80, "level_percent": 14.00, "temperature_c": -16.6, "health_percent": 93.0}'
281,'PE800690','Charging','Solar','Error',1986.9000,91.500,'{"cycles": 738, "current_a": 48.270, "voltage_v": 24.90, "level_percent": 21.00, "temperature_c": -9.5, "health_percent": 90.0}'
282,'PE786432','On','Hybrid','Error',2290.0000,84.000,'{"cycles": 789, "current_a": 13.380, "voltage_v": 36.70, "level_percent": 70.00, "temperature_c": -6.5, "health_percent": 62.0}'
283,'PE316033','Sleep','Solar','Not Charging',3956.2000,94.900,'{"cycles": 66, "current_a": 26.890, "voltage_v": 12.10, "level_percent": 75.00, "temperature_c": 38.3, "health_percent": 68.0}'
284,'PE962947','On','Wind','Not Charging',502.2000,74.100,'{"cycles": 354, "current_a": 1.230, "voltage_v": 31.30, "level_percent": 32.00, "temperature_c": 39.9, "health_percent": 72.0}'
285,'PE653204','Charging','Diesel','Full',2299.4000,70.000,'{"cycles": 382, "current_a": 42.070, "voltage_v": 16.40, "level_percent": 31.00, "temperature_c": 24, "health_percent": 74.0}'
286,'PE437920','On','Battery','Charging',1842.9000,80.800,'{"cycles": 410, "current_a": 10.570, "voltage_v": 30.60, "level_percent": 8.00, "temperature_c": 23.4, "health_percent": 90.0}'
287,'PE882248','On','Diesel','Full',2088.5000,72.700,'{"cycles": 941, "current_a": 30.170, "voltage_v": 2.60, "level_percent": 36.00, "temperature_c": 19.4, "health_percent": 82.0}'
288,'PE271569','Off','Solar','Not Charging',347.2000,83.200,'{"cycles": 273, "current_a": 14.200, "voltage_v": 43.30, "level_percent": 63.00, "temperature_c": -17.4, "health_percent": 77.0}'
289,'PE119335','Off','Diesel','Error',868.5000,94.100,'{"cycles": 576, "current_a": 20.680, "voltage_v": 23.50, "level_percent": 83.00, "temperature_c": -7.3, "health_percent": 79.0}'
290,'PE997441','Sleep','Wind','Not Charging',3556.3000,82.000,'{"cycles": 944, "current_a": 26.760, "voltage_v": 39.80, "level_percent": 33.00, "temperature_c": 18.6, "health_percent": 88.0}'
291,'PE249591','Off','Solar','Charging',1436.8000,70.000,'{"cycles": 832, "current_a": 22.080, "voltage_v": 16.30, "level_percent": 79.00, "temperature_c": -9.4, "health_percent": 87.0}'
292,'PE957668','Sleep','Battery','Full',1946.0000,94.900,'{"cycles": 600, "current_a": 20.660, "voltage_v": 15.30, "level_percent": 41.00, "temperature_c": 39.6, "health_percent": 94.0}'
293,'PE735734','On','Wind','Not Charging',1217.3000,70.100,'{"cycles": 461, "current_a": 9.790, "voltage_v": 16.50, "level_percent": 98.00, "temperature_c": 15.2, "health_percent": 80.0}'
294,'PE604823','On','Solar','Not Charging',494.5000,78.600,'{"cycles": 118, "current_a": 14.260, "voltage_v": 6.20, "level_percent": 25.00, "temperature_c": 19.1, "health_percent": 77.0}'
295,'PE579705','Sleep','Battery','Error',2879.0000,74.100,'{"cycles": 129, "current_a": 5.060, "voltage_v": 15.30, "level_percent": 40.00, "temperature_c": 23.7, "health_percent": 93.0}'
296,'PE249672','Sleep','Solar','Full',249.1000,86.300,'{"cycles": 925, "current_a": 34.590, "voltage_v": 11.60, "level_percent": 63.00, "temperature_c": -18, "health_percent": 86.0}'
297,'PE745059','On','Diesel','Full',1032.1000,79.300,'{"cycles": 699, "current_a": 49.950, "voltage_v": 12.90, "level_percent": 25.00, "temperature_c": -8.2, "health_percent": 79.0}'
298,'PE136703','On','Solar','Not Charging',953.6000,94.200,'{"cycles": 210, "current_a": 23.390, "voltage_v": 26.30, "level_percent": 100.00, "temperature_c": 6.4, "health_percent": 89.0}'
299,'PE971856','Sleep','Hybrid','Not Charging',263.1000,80.300,'{"cycles": 309, "current_a": 22.700, "voltage_v": 40.90, "level_percent": 84.00, "temperature_c": 30.2, "health_percent": 95.0}'
300,'PE661956','Off','Wind','Error',1538.7000,79.700,'{"cycles": 47, "current_a": 30.910, "voltage_v": 25.10, "level_percent": 58.00, "temperature_c": -23.9, "health_percent": 82.0}'
301,'PE153293','Off','Battery','Charging',3411.7000,82.800,'{"cycles": 59, "current_a": 5.500, "voltage_v": 32.00, "level_percent": 68.00, "temperature_c": 32.3, "health_percent": 74.0}'
302,'PE905646','Sleep','Diesel','Charging',892.6000,77.500,'{"cycles": 340, "current_a": 6.210, "voltage_v": 22.50, "level_percent": 57.00, "temperature_c": -12.4, "health_percent": 72.0}'
303,'PE236948','Off','Wind','Error',3463.8000,89.400,'{"cycles": 574, "current_a": 26.880, "voltage_v": 7.90, "level_percent": 66.00, "temperature_c": -35.1, "health_percent": 74.0}'
304,'PE999284','Off','Diesel','Error',1863.5000,91.900,'{"cycles": 229, "current_a": 19.900, "voltage_v": 23.10, "level_percent": 25.00, "temperature_c": 27.2, "health_percent": 65.0}'
305,'PE287042','Sleep','Wind','Error',1475.7000,83.300,'{"cycles": 717, "current_a": 26.430, "voltage_v": 20.60, "level_percent": 80.00, "temperature_c": 27.1, "health_percent": 60.0}'
306,'PE889981','Off','Solar','Error',3990.3000,87.300,'{"cycles": 71, "current_a": 30.960, "voltage_v": 3.30, "level_percent": 60.00, "temperature_c": 4.7, "health_percent": 84.0}'
307,'PE475577','Charging','Wind','Not Charging',4233.9000,89.100,'{"cycles": 985, "current_a": 45.920, "voltage_v": 23.30, "level_percent": 58.00, "temperature_c": 8.3, "health_percent": 73.0}'
308,'PE904093','Charging','Battery','Full',3480.6000,77.500,'{"cycles": 168, "current_a": 41.690, "voltage_v": 16.80, "level_percent": 96.00, "temperature_c": -11.8, "health_percent": 73.0}'
309,'PE904206','Charging','Hybrid','Not Charging',3240.0000,89.500,'{"cycles": 834, "current_a": 4.780, "voltage_v": 1.10, "level_percent": 72.00, "temperature_c": -22.5, "health_percent": 80.0}'
310,'PE872089','Off','Battery','Full',4415.1000,73.700,'{"cycles": 879, "current_a": 6.190, "voltage_v": 17.10, "level_percent": 16.00, "temperature_c": 39, "health_percent": 90.0}'
311,'PE995456','Charging','Diesel','Full',2549.6000,80.200,'{"cycles": 883, "current_a": 49.880, "voltage_v": 29.10, "level_percent": 53.00, "temperature_c": -13.9, "health_percent": 64.0}'
312,'PE444143','Charging','Wind','Not Charging',4959.6000,90.700,'{"cycles": 985, "current_a": 42.460, "voltage_v": 11.50, "level_percent": 10.00, "temperature_c": 6.7, "health_percent": 98.0}'
313,'PE129290','On','Wind','Charging',2228.9000,91.200,'{"cycles": 206, "current_a": 26.360, "voltage_v": 23.50, "level_percent": 85.00, "temperature_c": 30.1, "health_percent": 77.0}'
314,'PE989754','Sleep','Solar','Full',4296.2000,84.000,'{"cycles": 69, "current_a": 36.420, "voltage_v": 38.80, "level_percent": 28.00, "temperature_c": 8.9, "health_percent": 72.0}'
315,'PE940761','Charging','Solar','Error',2906.2000,92.600,'{"cycles": 411, "current_a": 11.390, "voltage_v": 39.60, "level_percent": 77.00, "temperature_c": -12.8, "health_percent": 65.0}'
316,'PE811290','Off','Solar','Charging',898.0000,84.900,'{"cycles": 647, "current_a": 1.980, "voltage_v": 5.20, "level_percent": 41.00, "temperature_c": -33.9, "health_percent": 64.0}'
317,'PE846922','Off','Diesel','Error',2405.7000,85.700,'{"cycles": 70, "current_a": 8.370, "voltage_v": 37.20, "level_percent": 26.00, "temperature_c": -20.1, "health_percent": 97.0}'
318,'PE741095','Sleep','Battery','Error',2074.4000,75.400,'{"cycles": 415, "current_a": 48.660, "voltage_v": 44.80, "level_percent": 73.00, "temperature_c": 34, "health_percent": 60.0}'
319,'PE326018','Off','Wind','Charging',3855.1000,70.600,'{"cycles": 468, "current_a": 22.860, "voltage_v": 5.60, "level_percent": 42.00, "temperature_c": 13.7, "health_percent": 97.0}'
320,'PE470955','Off','Diesel','Not Charging',4681.7000,72.900,'{"cycles": 77, "current_a": 3.170, "voltage_v": 36.60, "level_percent": 75.00, "temperature_c": 4.1, "health_percent": 98.0}'
321,'PE294526','Charging','Diesel','Charging',1019.3000,76.600,'{"cycles": 202, "current_a": 0.790, "voltage_v": 19.60, "level_percent": 42.00, "temperature_c": -24, "health_percent": 66.0}'
322,'PE123808','Sleep','Diesel','Not Charging',4571.1000,77.400,'{"cycles": 827, "current_a": 36.670, "voltage_v": 34.50, "level_percent": 24.00, "temperature_c": -4.1, "health_percent": 94.0}'
323,'PE885518','Off','Solar','Error',1715.2000,72.200,'{"cycles": 746, "current_a": 13.440, "voltage_v": 3.20, "level_percent": 11.00, "temperature_c": 3.9, "health_percent": 83.0}'
324,'PE218332','Off','Hybrid','Not Charging',4714.1000,93.300,'{"cycles": 928, "current_a": 45.240, "voltage_v": 26.00, "level_percent": 39.00, "temperature_c": 19.2, "health_percent": 60.0}'
325,'PE498370','Sleep','Hybrid','Error',831.0000,82.000,'{"cycles": 568, "current_a": 16.360, "voltage_v": 24.00, "level_percent": 46.00, "temperature_c": 8.4, "health_percent": 94.0}'
326,'PE740790','Sleep','Solar','Error',3536.8000,81.300,'{"cycles": 453, "current_a": 40.280, "voltage_v": 8.00, "level_percent": 99.00, "temperature_c": -31.2, "health_percent": 93.0}'
327,'PE542355','Off','Wind','Not Charging',389.9000,70.800,'{"cycles": 154, "current_a": 2.630, "voltage_v": 16.70, "level_percent": 3.00, "temperature_c": 38.2, "health_percent": 64.0}'
328,'PE111523','On','Hybrid','Error',142.3000,85.500,'{"cycles": 982, "current_a": 42.890, "voltage_v": 0.70, "level_percent": 47.00, "temperature_c": 26.1, "health_percent": 72.0}'
329,'PE653961','Sleep','Hybrid','Full',1908.8000,82.200,'{"cycles": 649, "current_a": 18.190, "voltage_v": 15.70, "level_percent": 35.00, "temperature_c": -21.1, "health_percent": 81.0}'
330,'PE168255','Off','Battery','Error',2459.6000,72.400,'{"cycles": 627, "current_a": 40.640, "voltage_v": 43.00, "level_percent": 81.00, "temperature_c": -20.3, "health_percent": 63.0}'
331,'PE411773','Charging','Solar','Not Charging',2734.3000,87.200,'{"cycles": 565, "current_a": 43.970, "voltage_v": 42.70, "level_percent": 0.00, "temperature_c": -25.6, "health_percent": 81.0}'
332,'PE106144','On','Wind','Error',4029.0000,70.300,'{"cycles": 98, "current_a": 44.600, "voltage_v": 16.90, "level_percent": 22.00, "temperature_c": 16.1, "health_percent": 92.0}'
333,'PE178542','Off','Diesel','Not Charging',2156.7000,75.900,'{"cycles": 806, "current_a": 35.850, "voltage_v": 0.20, "level_percent": 8.00, "temperature_c": 24, "health_percent": 95.0}'
334,'PE972074','Charging','Battery','Charging',567.1000,92.700,'{"cycles": 526, "current_a": 7.550, "voltage_v": 45.20, "level_percent": 47.00, "temperature_c": 19.1, "health_percent": 69.0}'
335,'PE582272','Off','Battery','Full',3335.5000,81.200,'{"cycles": 657, "current_a": 12.660, "voltage_v": 47.10, "level_percent": 69.00, "temperature_c": 13.2, "health_percent": 62.0}'
336,'PE369481','Sleep','Wind','Error',4526.2000,90.800,'{"cycles": 50, "current_a": 28.650, "voltage_v": 36.70, "level_percent": 51.00, "temperature_c": -6.7, "health_percent": 82.0}'
337,'PE874814','Off','Solar','Not Charging',4643.0000,89.000,'{"cycles": 338, "current_a": 3.600, "voltage_v": 21.40, "level_percent": 32.00, "temperature_c": 32.2, "health_percent": 73.0}'
338,'PE402382','Sleep','Hybrid','Charging',3063.7000,86.900,'{"cycles": 391, "current_a": 44.520, "voltage_v": 12.50, "level_percent": 82.00, "temperature_c": 11.4, "health_percent": 96.0}'
339,'PE721907','Charging','Hybrid','Error',4356.1000,73.600,'{"cycles": 255, "current_a": 8.180, "voltage_v": 17.70, "level_percent": 23.00, "temperature_c": -6.4, "health_percent": 98.0}'
340,'PE959907','Charging','Hybrid','Full',3631.5000,91.300,'{"cycles": 200, "current_a": 34.070, "voltage_v": 12.90, "level_percent": 30.00, "temperature_c": 9.2, "health_percent": 61.0}'
341,'PE966860','Charging','Solar','Charging',1383.5000,87.200,'{"cycles": 443, "current_a": 48.760, "voltage_v": 19.40, "level_percent": 34.00, "temperature_c": -2, "health_percent": 82.0}'
342,'PE120206','On','Diesel','Full',3187.4000,89.900,'{"cycles": 667, "current_a": 13.690, "voltage_v": 1.50, "level_percent": 52.00, "temperature_c": -39.5, "health_percent": 79.0}'
343,'PE851955','Charging','Diesel','Charging',2446.6000,77.900,'{"cycles": 379, "current_a": 8.550, "voltage_v": 4.20, "level_percent": 11.00, "temperature_c": 31, "health_percent": 70.0}'
344,'PE448501','On','Solar','Full',2034.7000,73.900,'{"cycles": 73, "current_a": 19.500, "voltage_v": 8.40, "level_percent": 13.00, "temperature_c": 38.6, "health_percent": 89.0}'
345,'PE751850','Sleep','Hybrid','Full',2671.2000,90.600,'{"cycles": 964, "current_a": 27.160, "voltage_v": 36.70, "level_percent": 82.00, "temperature_c": -20, "health_percent": 66.0}'
346,'PE940386','Sleep','Battery','Not Charging',1632.3000,86.500,'{"cycles": 925, "current_a": 1.350, "voltage_v": 33.70, "level_percent": 88.00, "temperature_c": 23.9, "health_percent": 95.0}'
347,'PE935107','Sleep','Diesel','Charging',4748.5000,79.400,'{"cycles": 267, "current_a": 26.410, "voltage_v": 40.70, "level_percent": 72.00, "temperature_c": 17.7, "health_percent": 88.0}'
348,'PE168467','Sleep','Hybrid','Charging',2364.7000,77.400,'{"cycles": 650, "current_a": 16.720, "voltage_v": 42.40, "level_percent": 43.00, "temperature_c": -26.9, "health_percent": 100.0}'
349,'PE205729','On','Diesel','Full',870.1000,94.300,'{"cycles": 441, "current_a": 40.390, "voltage_v": 4.90, "level_percent": 94.00, "temperature_c": -17.4, "health_percent": 86.0}'
350,'PE380888','Sleep','Wind','Full',4983.9000,70.100,'{"cycles": 192, "current_a": 39.510, "voltage_v": 44.80, "level_percent": 14.00, "temperature_c": 27.8, "health_percent": 85.0}'
351,'PE678875','Sleep','Diesel','Error',4089.9000,80.400,'{"cycles": 177, "current_a": 30.110, "voltage_v": 35.70, "level_percent": 26.00, "temperature_c": 32.4, "health_percent": 64.0}'
352,'PE576815','On','Diesel','Full',3730.0000,74.900,'{"cycles": 339, "current_a": 24.250, "voltage_v": 10.60, "level_percent": 30.00, "temperature_c": -22.8, "health_percent": 91.0}'
353,'PE854794','On','Diesel','Not Charging',4801.5000,90.500,'{"cycles": 459, "current_a": 24.980, "voltage_v": 21.10, "level_percent": 78.00, "temperature_c": 18.7, "health_percent": 71.0}'
354,'PE723243','Off','Diesel','Full',4591.0000,92.700,'{"cycles": 93, "current_a": 23.270, "voltage_v": 43.90, "level_percent": 73.00, "temperature_c": -4.7, "health_percent": 88.0}'
355,'PE354079','Sleep','Hybrid','Full',3034.5000,82.600,'{"cycles": 610, "current_a": 5.380, "voltage_v": 3.20, "level_percent": 48.00, "temperature_c": 22.9, "health_percent": 76.0}'
356,'PE742142','Sleep','Hybrid','Full',2251.6000,87.600,'{"cycles": 280, "current_a": 22.530, "voltage_v": 27.00, "level_percent": 7.00, "temperature_c": -19.6, "health_percent": 95.0}'
357,'PE502654','On','Hybrid','Not Charging',1624.5000,79.300,'{"cycles": 543, "current_a": 3.850, "voltage_v": 18.80, "level_percent": 64.00, "temperature_c": -24.5, "health_percent": 60.0}'
358,'PE724905','On','Wind','Not Charging',1061.6000,72.700,'{"cycles": 168, "current_a": 15.130, "voltage_v": 39.90, "level_percent": 24.00, "temperature_c": -14, "health_percent": 81.0}'
359,'PE480883','Charging','Hybrid','Full',3660.9000,94.600,'{"cycles": 870, "current_a": 2.820, "voltage_v": 10.80, "level_percent": 72.00, "temperature_c": -15, "health_percent": 70.0}'
360,'PE499908','On','Solar','Charging',846.7000,82.000,'{"cycles": 741, "current_a": 27.130, "voltage_v": 44.50, "level_percent": 1.00, "temperature_c": -4, "health_percent": 72.0}'
361,'PE932066','On','Battery','Error',2273.6000,72.000,'{"cycles": 353, "current_a": 38.730, "voltage_v": 2.80, "level_percent": 86.00, "temperature_c": -13.5, "health_percent": 82.0}'
362,'PE426097','On','Battery','Charging',1522.8000,91.300,'{"cycles": 810, "current_a": 40.040, "voltage_v": 26.40, "level_percent": 61.00, "temperature_c": -7.7, "health_percent": 87.0}'
363,'PE817993','Off','Wind','Not Charging',1744.7000,90.200,'{"cycles": 862, "current_a": 43.910, "voltage_v": 24.30, "level_percent": 79.00, "temperature_c": 32.7, "health_percent": 62.0}'
364,'PE811959','Charging','Diesel','Full',4432.5000,80.000,'{"cycles": 637, "current_a": 14.220, "voltage_v": 34.10, "level_percent": 87.00, "temperature_c": 25.2, "health_percent": 60.0}'
365,'PE646953','Charging','Wind','Full',1030.7000,75.000,'{"cycles": 800, "current_a": 35.690, "voltage_v": 22.50, "level_percent": 100.00, "temperature_c": 36.3, "health_percent": 97.0}'
366,'PE403429','Sleep','Wind','Charging',4406.2000,86.000,'{"cycles": 555, "current_a": 35.350, "voltage_v": 18.60, "level_percent": 65.00, "temperature_c": 19.7, "health_percent": 98.0}'
367,'PE976810','On','Battery','Error',2005.1000,86.600,'{"cycles": 149, "current_a": 27.600, "voltage_v": 20.00, "level_percent": 100.00, "temperature_c": 7.5, "health_percent": 71.0}'
368,'PE213596','Off','Hybrid','Not Charging',4965.5000,86.200,'{"cycles": 709, "current_a": 29.160, "voltage_v": 43.30, "level_percent": 59.00, "temperature_c": -6.3, "health_percent": 97.0}'
369,'PE379461','Off','Hybrid','Full',195.7000,83.800,'{"cycles": 855, "current_a": 45.910, "voltage_v": 32.10, "level_percent": 53.00, "temperature_c": 0.1, "health_percent": 73.0}'
370,'PE107100','On','Hybrid','Full',4271.7000,70.200,'{"cycles": 273, "current_a": 34.780, "voltage_v": 1.80, "level_percent": 71.00, "temperature_c": -17.8, "health_percent": 64.0}'
371,'PE639135','Off','Hybrid','Error',3658.5000,78.500,'{"cycles": 779, "current_a": 13.180, "voltage_v": 28.70, "level_percent": 26.00, "temperature_c": 37.1, "health_percent": 98.0}'
372,'PE784771','On','Solar','Full',3207.8000,71.100,'{"cycles": 519, "current_a": 43.430, "voltage_v": 18.50, "level_percent": 91.00, "temperature_c": -3.6, "health_percent": 83.0}'
373,'PE307535','Charging','Hybrid','Error',3015.8000,86.400,'{"cycles": 780, "current_a": 48.350, "voltage_v": 14.50, "level_percent": 55.00, "temperature_c": -26.8, "health_percent": 94.0}'
374,'PE964916','Charging','Battery','Error',3035.1000,83.700,'{"cycles": 600, "current_a": 21.960, "voltage_v": 17.60, "level_percent": 59.00, "temperature_c": 14.9, "health_percent": 76.0}'
1,'PE593707','Sleep','Wind','Error',4383.2000,81.800,'{"cycles": 79, "current_a": 39.660, "voltage_v": 26.50, "level_percent": 19.00, "temperature_c": -22.9, "health_percent": 93.0}'
2,'PE292528','Charging','Solar','Not Charging',2710.9000,74.400,'{"cycles": 617, "current_a": 24.120, "voltage_v": 19.80, "level_percent": 32.00, "temperature_c": 31.6, "health_percent": 74.0}'
3,'PE617633','On','Wind','Charging',3552.2000,87.700,'{"cycles": 667, "current_a": 15.940, "voltage_v": 39.10, "level_percent": 42.00, "temperature_c": -12, "health_percent": 67.0}'
4,'PE991302','On','Diesel','Charging',760.6000,76.000,'{"cycles": 304, "current_a": 3.280, "voltage_v": 0.10, "level_percent": 54.00, "temperature_c": 17, "health_percent": 69.0}'
5,'PE669257','On','Hybrid','Charging',198.4000,85.800,'{"cycles": 677, "current_a": 17.950, "voltage_v": 37.80, "level_percent": 66.00, "temperature_c": 39.4, "health_percent": 93.0}'
6,'PE615899','Charging','Battery','Charging',1615.3000,94.100,'{"cycles": 443, "current_a": 6.800, "voltage_v": 47.20, "level_percent": 2.00, "temperature_c": 26.1, "health_percent": 88.0}'
7,'PE218333','Charging','Wind','Not Charging',4826.3000,77.200,'{"cycles": 387, "current_a": 48.250, "voltage_v": 16.00, "level_percent": 36.00, "temperature_c": 24.8, "health_percent": 67.0}'
8,'PE679897','Charging','Diesel','Full',1850.5000,92.000,'{"cycles": 673, "current_a": 4.740, "voltage_v": 8.40, "level_percent": 22.00, "temperature_c": 16.6, "health_percent": 95.0}'
9,'PE752240','Sleep','Diesel','Full',4099.5000,71.100,'{"cycles": 387, "current_a": 24.510, "voltage_v": 47.90, "level_percent": 90.00, "temperature_c": 22.6, "health_percent": 71.0}'
10,'PE665932','Charging','Solar','Error',4894.5000,78.400,'{"cycles": 326, "current_a": 49.730, "voltage_v": 3.30, "level_percent": 0.00, "temperature_c": -35, "health_percent": 96.0}'
375,'PE899565','Charging','Solar','Charging',1018.3000,76.900,'{"cycles": 392, "current_a": 47.130, "voltage_v": 8.60, "level_percent": 4.00, "temperature_c": 1.4, "health_percent": 82.0}'
376,'PE534126','Charging','Solar','Not Charging',3356.0000,70.800,'{"cycles": 35, "current_a": 5.840, "voltage_v": 28.90, "level_percent": 64.00, "temperature_c": 20.5, "health_percent": 71.0}'
377,'PE680241','Sleep','Diesel','Error',4311.0000,78.500,'{"cycles": 311, "current_a": 12.620, "voltage_v": 42.70, "level_percent": 50.00, "temperature_c": -8.9, "health_percent": 70.0}'
378,'PE271752','Sleep','Battery','Error',169.2000,83.800,'{"cycles": 406, "current_a": 13.640, "voltage_v": 27.20, "level_percent": 19.00, "temperature_c": -7.5, "health_percent": 96.0}'
379,'PE120449','Sleep','Battery','Not Charging',398.7000,70.300,'{"cycles": 918, "current_a": 31.770, "voltage_v": 24.60, "level_percent": 96.00, "temperature_c": -27.6, "health_percent": 60.0}'
380,'PE869102','Sleep','Solar','Not Charging',4842.0000,90.600,'{"cycles": 304, "current_a": 10.220, "voltage_v": 43.40, "level_percent": 93.00, "temperature_c": 22.9, "health_percent": 62.0}'
381,'PE305349','Off','Solar','Error',754.6000,83.400,'{"cycles": 11, "current_a": 45.360, "voltage_v": 26.60, "level_percent": 18.00, "temperature_c": 35.9, "health_percent": 87.0}'
382,'PE455470','Sleep','Battery','Error',3982.9000,72.400,'{"cycles": 953, "current_a": 27.940, "voltage_v": 19.10, "level_percent": 15.00, "temperature_c": -25.4, "health_percent": 65.0}'
383,'PE422034','Sleep','Diesel','Charging',35.3000,74.400,'{"cycles": 199, "current_a": 40.170, "voltage_v": 19.90, "level_percent": 90.00, "temperature_c": 14.7, "health_percent": 77.0}'
384,'PE514961','Off','Diesel','Full',1143.6000,75.500,'{"cycles": 731, "current_a": 46.170, "voltage_v": 38.50, "level_percent": 56.00, "temperature_c": -22.3, "health_percent": 94.0}'
385,'PE438479','On','Diesel','Error',1018.4000,87.200,'{"cycles": 123, "current_a": 20.500, "voltage_v": 30.60, "level_percent": 52.00, "temperature_c": 0.5, "health_percent": 75.0}'
386,'PE252509','On','Hybrid','Not Charging',183.8000,81.200,'{"cycles": 557, "current_a": 0.400, "voltage_v": 2.20, "level_percent": 44.00, "temperature_c": 8.3, "health_percent": 90.0}'
387,'PE625261','On','Solar','Error',27.6000,75.400,'{"cycles": 555, "current_a": 11.560, "voltage_v": 19.10, "level_percent": 65.00, "temperature_c": -9.9, "health_percent": 66.0}'
388,'PE470105','Sleep','Hybrid','Full',1878.7000,86.100,'{"cycles": 578, "current_a": 11.490, "voltage_v": 28.10, "level_percent": 71.00, "temperature_c": -12.5, "health_percent": 76.0}'
389,'PE518914','On','Battery','Charging',3976.6000,80.700,'{"cycles": 512, "current_a": 23.170, "voltage_v": 10.60, "level_percent": 21.00, "temperature_c": 19.7, "health_percent": 69.0}'
390,'PE794667','Sleep','Battery','Charging',324.6000,75.900,'{"cycles": 820, "current_a": 43.670, "voltage_v": 5.20, "level_percent": 28.00, "temperature_c": 2.3, "health_percent": 61.0}'
391,'PE706636','On','Solar','Error',3295.1000,94.200,'{"cycles": 155, "current_a": 37.620, "voltage_v": 15.70, "level_percent": 46.00, "temperature_c": -2.8, "health_percent": 84.0}'
392,'PE475611','On','Battery','Not Charging',4387.2000,90.900,'{"cycles": 557, "current_a": 18.610, "voltage_v": 44.30, "level_percent": 33.00, "temperature_c": -20.3, "health_percent": 90.0}'
393,'PE680104','On','Diesel','Full',2527.5000,91.800,'{"cycles": 238, "current_a": 45.220, "voltage_v": 17.70, "level_percent": 68.00, "temperature_c": -29.3, "health_percent": 81.0}'
394,'PE765811','Sleep','Solar','Charging',1692.9000,86.400,'{"cycles": 474, "current_a": 33.010, "voltage_v": 4.60, "level_percent": 99.00, "temperature_c": 0, "health_percent": 91.0}'
