225,'PE469294',225,893.7,'Error','On',NULL,'{"latency_ms": 458.70, "gps_strength": "Medium", "data_rate_kbps": 956.1, "satellite_status": "Limited", "wifi_strength_dbm": -45.6, "radio_strength_dbm": -81.100}'
226,'PE824397',226,278.8,'Warning','Off',NULL,'{"latency_ms": 902.90, "gps_strength": "Strong", "data_rate_kbps": 362.7, "satellite_status": "Connected", "wifi_strength_dbm": -56.4, "radio_strength_dbm": -109.100}'
227,'PE185216',227,523.4,'Normal','On',NULL,'{"latency_ms": 1990.80, "gps_strength": "Medium", "data_rate_kbps": 409.2, "satellite_status": "Connected", "wifi_strength_dbm": -64, "radio_strength_dbm": -116.000}'
228,'PE117065',228,683.5,'Warning','Pairing',NULL,'{"latency_ms": 1992.90, "gps_strength": "Medium", "data_rate_kbps": 264.5, "satellite_status": "Disconnected", "wifi_strength_dbm": -42.1, "radio_strength_dbm": -91.900}'
229,'PE348354',229,713.3,'Normal','Error',NULL,'{"latency_ms": 1580.30, "gps_strength": "Medium", "data_rate_kbps": 382, "satellite_status": "Disconnected", "wifi_strength_dbm": -61.2, "radio_strength_dbm": -95.700}'
230,'PE675638',230,373.7,'Error','On',NULL,'{"latency_ms": 1640.10, "gps_strength": "Strong", "data_rate_kbps": 793.6, "satellite_status": "Limited", "wifi_strength_dbm": -63.3, "radio_strength_dbm": -85.100}'
231,'PE771682',231,532.0,'Normal','Off',NULL,'{"latency_ms": 1060.50, "gps_strength": "Medium", "data_rate_kbps": 363, "satellite_status": "Disconnected", "wifi_strength_dbm": -48.3, "radio_strength_dbm": -114.900}'
232,'PE190177',232,214.5,'Normal','Off',NULL,'{"latency_ms": 470.80, "gps_strength": "Weak", "data_rate_kbps": 726.3, "satellite_status": "Limited", "wifi_strength_dbm": -47.9, "radio_strength_dbm": -106.000}'
233,'PE646199',233,835.5,'Normal','On',NULL,'{"latency_ms": 641.80, "gps_strength": "Medium", "data_rate_kbps": 721.2, "satellite_status": "Connected", "wifi_strength_dbm": -76.4, "radio_strength_dbm": -73.100}'
234,'PE133136',234,487.7,'Normal','Error',NULL,'{"latency_ms": 1816.50, "gps_strength": "Medium", "data_rate_kbps": 589.6, "satellite_status": "Connected", "wifi_strength_dbm": -64.9, "radio_strength_dbm": -96.300}'
235,'PE124678',235,490.2,'Warning','Error',NULL,'{"latency_ms": 1539.30, "gps_strength": "None", "data_rate_kbps": 249.6, "satellite_status": "Disconnected", "wifi_strength_dbm": -62.5, "radio_strength_dbm": -119.500}'
236,'PE775770',236,508.4,'Normal','Error',NULL,'{"latency_ms": 1153.20, "gps_strength": "Weak", "data_rate_kbps": 396.8, "satellite_status": "Connected", "wifi_strength_dbm": -76.4, "radio_strength_dbm": -102.500}'
237,'PE294696',237,350.9,'Error','Pairing',NULL,'{"latency_ms": 1898.30, "gps_strength": "Strong", "data_rate_kbps": 140.6, "satellite_status": "Disconnected", "wifi_strength_dbm": -64.8, "radio_strength_dbm": -79.400}'
238,'PE916142',238,520.8,'Error','On',NULL,'{"latency_ms": 1676.90, "gps_strength": "Medium", "data_rate_kbps": 102, "satellite_status": "Disconnected", "wifi_strength_dbm": -80, "radio_strength_dbm": -118.900}'
239,'PE959317',239,505.4,'Normal','On',NULL,'{"latency_ms": 1361.90, "gps_strength": "Weak", "data_rate_kbps": 483.2, "satellite_status": "Connected", "wifi_strength_dbm": -83.9, "radio_strength_dbm": -74.800}'
240,'PE583677',240,886.5,'Error','On',NULL,'{"latency_ms": 1518.40, "gps_strength": "Medium", "data_rate_kbps": 619.6, "satellite_status": "Connected", "wifi_strength_dbm": -56.9, "radio_strength_dbm": -62.200}'
241,'PE514835',241,510.8,'Warning','Off',NULL,'{"latency_ms": 330.80, "gps_strength": "None", "data_rate_kbps": 404.8, "satellite_status": "Limited", "wifi_strength_dbm": -33.9, "radio_strength_dbm": -65.400}'
242,'PE761523',242,195.5,'Warning','Error',NULL,'{"latency_ms": 1287.70, "gps_strength": "Strong", "data_rate_kbps": 681.1, "satellite_status": "Connected", "wifi_strength_dbm": -62.6, "radio_strength_dbm": -61.700}'
243,'PE810437',243,483.5,'Warning','Pairing',NULL,'{"latency_ms": 451.60, "gps_strength": "Strong", "data_rate_kbps": 726.3, "satellite_status": "Connected", "wifi_strength_dbm": -33.1, "radio_strength_dbm": -117.000}'
244,'PE359740',244,237.3,'Error','On',NULL,'{"latency_ms": 101.00, "gps_strength": "Medium", "data_rate_kbps": 232.4, "satellite_status": "Disconnected", "wifi_strength_dbm": -39, "radio_strength_dbm": -75.000}'
245,'PE251150',245,828.0,'Normal','Off',NULL,'{"latency_ms": 180.30, "gps_strength": "Medium", "data_rate_kbps": 252, "satellite_status": "Disconnected", "wifi_strength_dbm": -56.6, "radio_strength_dbm": -118.300}'
246,'PE358684',246,506.3,'Normal','Off',NULL,'{"latency_ms": 1162.70, "gps_strength": "Weak", "data_rate_kbps": 865.6, "satellite_status": "Connected", "wifi_strength_dbm": -62.4, "radio_strength_dbm": -84.500}'
247,'PE312921',247,110.0,'Normal','On',NULL,'{"latency_ms": 275.00, "gps_strength": "Weak", "data_rate_kbps": 893.1, "satellite_status": "Disconnected", "wifi_strength_dbm": -58.9, "radio_strength_dbm": -108.000}'
248,'PE159619',248,595.6,'Warning','Pairing',NULL,'{"latency_ms": 1816.50, "gps_strength": "None", "data_rate_kbps": 408.4, "satellite_status": "Connected", "wifi_strength_dbm": -44.2, "radio_strength_dbm": -106.700}'
249,'PE574920',249,794.0,'Warning','Off',NULL,'{"latency_ms": 725.40, "gps_strength": "Medium", "data_rate_kbps": 814.6, "satellite_status": "Limited", "wifi_strength_dbm": -69, "radio_strength_dbm": -72.200}'
250,'PE464307',250,431.1,'Warning','Pairing',NULL,'{"latency_ms": 137.20, "gps_strength": "Weak", "data_rate_kbps": 6.4, "satellite_status": "Connected", "wifi_strength_dbm": -72.5, "radio_strength_dbm": -71.200}'
251,'PE549576',251,533.2,'Normal','Error',NULL,'{"latency_ms": 1349.70, "gps_strength": "Medium", "data_rate_kbps": 304, "satellite_status": "Limited", "wifi_strength_dbm": -80.9, "radio_strength_dbm": -97.600}'
252,'PE359751',252,576.8,'Normal','Off',NULL,'{"latency_ms": 1530.70, "gps_strength": "Medium", "data_rate_kbps": 766.3, "satellite_status": "Disconnected", "wifi_strength_dbm": -46.6, "radio_strength_dbm": -119.600}'
253,'PE933090',253,563.0,'Warning','Off',NULL,'{"latency_ms": 113.30, "gps_strength": "Strong", "data_rate_kbps": 427.2, "satellite_status": "Limited", "wifi_strength_dbm": -45.5, "radio_strength_dbm": -111.900}'
254,'PE158734',254,596.3,'Normal','Off',NULL,'{"latency_ms": 1134.80, "gps_strength": "Strong", "data_rate_kbps": 428.2, "satellite_status": "Disconnected", "wifi_strength_dbm": -74.4, "radio_strength_dbm": -108.300}'
255,'PE628880',255,421.4,'Warning','Error',NULL,'{"latency_ms": 1524.20, "gps_strength": "Medium", "data_rate_kbps": 742.1, "satellite_status": "Disconnected", "wifi_strength_dbm": -72.9, "radio_strength_dbm": -64.400}'
256,'PE915299',256,466.2,'Normal','Error',NULL,'{"latency_ms": 333.90, "gps_strength": "Weak", "data_rate_kbps": 503.4, "satellite_status": "Disconnected", "wifi_strength_dbm": -84.2, "radio_strength_dbm": -94.400}'
257,'PE429110',257,590.6,'Normal','Off',NULL,'{"latency_ms": 1863.20, "gps_strength": "Strong", "data_rate_kbps": 372.1, "satellite_status": "Disconnected", "wifi_strength_dbm": -59, "radio_strength_dbm": -115.300}'
258,'PE709071',258,271.3,'Warning','On',NULL,'{"latency_ms": 596.90, "gps_strength": "Weak", "data_rate_kbps": 556.9, "satellite_status": "Disconnected", "wifi_strength_dbm": -53.8, "radio_strength_dbm": -100.600}'
259,'PE700859',259,270.6,'Normal','Off',NULL,'{"latency_ms": 197.40, "gps_strength": "Medium", "data_rate_kbps": 618, "satellite_status": "Limited", "wifi_strength_dbm": -43.6, "radio_strength_dbm": -89.800}'
260,'PE804585',260,894.6,'Normal','Error',NULL,'{"latency_ms": 504.10, "gps_strength": "Strong", "data_rate_kbps": 269.1, "satellite_status": "Disconnected", "wifi_strength_dbm": -54.8, "radio_strength_dbm": -71.600}'
261,'PE707819',261,772.6,'Warning','Error',NULL,'{"latency_ms": 200.40, "gps_strength": "Weak", "data_rate_kbps": 877.5, "satellite_status": "Limited", "wifi_strength_dbm": -76.1, "radio_strength_dbm": -93.800}'
262,'PE284354',262,222.6,'Error','Off',NULL,'{"latency_ms": 760.40, "gps_strength": "Medium", "data_rate_kbps": 727.9, "satellite_status": "Connected", "wifi_strength_dbm": -33.8, "radio_strength_dbm": -64.400}'
263,'PE613808',263,398.2,'Error','Pairing',NULL,'{"latency_ms": 1422.90, "gps_strength": "Medium", "data_rate_kbps": 357.1, "satellite_status": "Connected", "wifi_strength_dbm": -74.8, "radio_strength_dbm": -99.800}'
264,'PE152434',264,524.9,'Error','Off',NULL,'{"latency_ms": 415.50, "gps_strength": "Weak", "data_rate_kbps": 770.1, "satellite_status": "Limited", "wifi_strength_dbm": -52.7, "radio_strength_dbm": -90.300}'
265,'PE398075',265,477.8,'Error','On',NULL,'{"latency_ms": 1777.90, "gps_strength": "Weak", "data_rate_kbps": 680.2, "satellite_status": "Disconnected", "wifi_strength_dbm": -66.4, "radio_strength_dbm": -75.700}'
266,'PE374486',266,147.9,'Error','Error',NULL,'{"latency_ms": 310.80, "gps_strength": "None", "data_rate_kbps": 341.9, "satellite_status": "Disconnected", "wifi_strength_dbm": -73.4, "radio_strength_dbm": -110.500}'
267,'PE127709',267,370.8,'Error','Pairing',NULL,'{"latency_ms": 584.30, "gps_strength": "Medium", "data_rate_kbps": 532.4, "satellite_status": "Limited", "wifi_strength_dbm": -74.7, "radio_strength_dbm": -63.300}'
268,'PE394665',268,769.9,'Warning','Error',NULL,'{"latency_ms": 1904.80, "gps_strength": "Medium", "data_rate_kbps": 997.2, "satellite_status": "Connected", "wifi_strength_dbm": -59.9, "radio_strength_dbm": -71.000}'
269,'PE548693',269,341.5,'Normal','Off',NULL,'{"latency_ms": 1958.10, "gps_strength": "Strong", "data_rate_kbps": 327.5, "satellite_status": "Limited", "wifi_strength_dbm": -78.4, "radio_strength_dbm": -77.000}'
270,'PE586253',270,636.9,'Error','Pairing',NULL,'{"latency_ms": 1113.60, "gps_strength": "Medium", "data_rate_kbps": 874.3, "satellite_status": "Disconnected", "wifi_strength_dbm": -48.5, "radio_strength_dbm": -106.900}'
271,'PE927775',271,152.8,'Warning','Off',NULL,'{"latency_ms": 790.70, "gps_strength": "Strong", "data_rate_kbps": 611.8, "satellite_status": "Limited", "wifi_strength_dbm": -43.8, "radio_strength_dbm": -113.900}'
272,'PE736761',272,652.6,'Error','On',NULL,'{"latency_ms": 231.90, "gps_strength": "Strong", "data_rate_kbps": 258.1, "satellite_status": "Connected", "wifi_strength_dbm": -57.1, "radio_strength_dbm": -92.500}'
273,'PE712363',273,818.3,'Warning','Error',NULL,'{"latency_ms": 1068.00, "gps_strength": "Weak", "data_rate_kbps": 196.5, "satellite_status": "Limited", "wifi_strength_dbm": -84.6, "radio_strength_dbm": -96.000}'
274,'PE559673',274,724.4,'Normal','On',NULL,'{"latency_ms": 1141.50, "gps_strength": "Weak", "data_rate_kbps": 230.6, "satellite_status": "Limited", "wifi_strength_dbm": -64.2, "radio_strength_dbm": -109.100}'
275,'PE908109',275,432.7,'Warning','Off',NULL,'{"latency_ms": 1845.60, "gps_strength": "Weak", "data_rate_kbps": 689.7, "satellite_status": "Connected", "wifi_strength_dbm": -56.5, "radio_strength_dbm": -104.600}'
276,'PE992136',276,593.4,'Warning','On',NULL,'{"latency_ms": 604.40, "gps_strength": "Strong", "data_rate_kbps": 313.8, "satellite_status": "Disconnected", "wifi_strength_dbm": -53.4, "radio_strength_dbm": -86.800}'
277,'PE606905',277,766.4,'Error','On',NULL,'{"latency_ms": 424.80, "gps_strength": "Medium", "data_rate_kbps": 673.3, "satellite_status": "Disconnected", "wifi_strength_dbm": -72, "radio_strength_dbm": -83.500}'
278,'PE608964',278,255.8,'Error','Pairing',NULL,'{"latency_ms": 1262.20, "gps_strength": "Medium", "data_rate_kbps": 490.9, "satellite_status": "Connected", "wifi_strength_dbm": -84, "radio_strength_dbm": -107.000}'
279,'PE373248',279,672.0,'Normal','On',NULL,'{"latency_ms": 372.40, "gps_strength": "Medium", "data_rate_kbps": 953.2, "satellite_status": "Limited", "wifi_strength_dbm": -86.7, "radio_strength_dbm": -63.100}'
280,'PE109485',280,127.3,'Error','Error',NULL,'{"latency_ms": 211.80, "gps_strength": "Strong", "data_rate_kbps": 783.8, "satellite_status": "Connected", "wifi_strength_dbm": -59.1, "radio_strength_dbm": -80.600}'
281,'PE800690',281,567.9,'Normal','Off',NULL,'{"latency_ms": 1752.30, "gps_strength": "Strong", "data_rate_kbps": 855.3, "satellite_status": "Limited", "wifi_strength_dbm": -49, "radio_strength_dbm": -86.000}'
282,'PE786432',282,877.5,'Error','Off',NULL,'{"latency_ms": 568.20, "gps_strength": "Weak", "data_rate_kbps": 902.1, "satellite_status": "Connected", "wifi_strength_dbm": -41.4, "radio_strength_dbm": -117.500}'
283,'PE316033',283,376.0,'Normal','Off',NULL,'{"latency_ms": 828.80, "gps_strength": "Medium", "data_rate_kbps": 437.1, "satellite_status": "Disconnected", "wifi_strength_dbm": -32.7, "radio_strength_dbm": -104.700}'
284,'PE962947',284,337.3,'Warning','Off',NULL,'{"latency_ms": 537.90, "gps_strength": "Strong", "data_rate_kbps": 783.1, "satellite_status": "Disconnected", "wifi_strength_dbm": -68.1, "radio_strength_dbm": -111.200}'
285,'PE653204',285,694.2,'Error','Error',NULL,'{"latency_ms": 1184.00, "gps_strength": "None", "data_rate_kbps": 380, "satellite_status": "Connected", "wifi_strength_dbm": -58.2, "radio_strength_dbm": -107.300}'
286,'PE437920',286,206.7,'Normal','On',NULL,'{"latency_ms": 638.20, "gps_strength": "Medium", "data_rate_kbps": 64.7, "satellite_status": "Disconnected", "wifi_strength_dbm": -76.9, "radio_strength_dbm": -88.500}'
287,'PE882248',287,621.0,'Error','Pairing',NULL,'{"latency_ms": 1318.90, "gps_strength": "Medium", "data_rate_kbps": 731, "satellite_status": "Disconnected", "wifi_strength_dbm": -76.8, "radio_strength_dbm": -102.100}'
288,'PE271569',288,501.0,'Normal','On',NULL,'{"latency_ms": 504.00, "gps_strength": "None", "data_rate_kbps": 806.8, "satellite_status": "Limited", "wifi_strength_dbm": -84.5, "radio_strength_dbm": -116.200}'
289,'PE119335',289,453.2,'Normal','Error',NULL,'{"latency_ms": 1255.00, "gps_strength": "Medium", "data_rate_kbps": 773.6, "satellite_status": "Connected", "wifi_strength_dbm": -54, "radio_strength_dbm": -105.100}'
290,'PE997441',290,101.7,'Error','Pairing',NULL,'{"latency_ms": 1035.60, "gps_strength": "Strong", "data_rate_kbps": 172, "satellite_status": "Limited", "wifi_strength_dbm": -86.2, "radio_strength_dbm": -75.400}'
291,'PE249591',291,425.0,'Warning','On',NULL,'{"latency_ms": 1127.30, "gps_strength": "None", "data_rate_kbps": 129.5, "satellite_status": "Connected", "wifi_strength_dbm": -66.3, "radio_strength_dbm": -106.600}'
292,'PE957668',292,717.6,'Warning','Error',NULL,'{"latency_ms": 1122.70, "gps_strength": "Medium", "data_rate_kbps": 870.7, "satellite_status": "Limited", "wifi_strength_dbm": -33.4, "radio_strength_dbm": -99.100}'
293,'PE735734',293,397.1,'Warning','On',NULL,'{"latency_ms": 968.50, "gps_strength": "Medium", "data_rate_kbps": 964.2, "satellite_status": "Limited", "wifi_strength_dbm": -84.8, "radio_strength_dbm": -74.900}'
294,'PE604823',294,806.1,'Error','Off',NULL,'{"latency_ms": 1189.80, "gps_strength": "Weak", "data_rate_kbps": 916.7, "satellite_status": "Limited", "wifi_strength_dbm": -41.1, "radio_strength_dbm": -118.500}'
295,'PE579705',295,235.8,'Warning','Off',NULL,'{"latency_ms": 1258.40, "gps_strength": "Medium", "data_rate_kbps": 578.4, "satellite_status": "Connected", "wifi_strength_dbm": -79.8, "radio_strength_dbm": -107.500}'
296,'PE249672',296,613.7,'Warning','On',NULL,'{"latency_ms": 1544.70, "gps_strength": "Medium", "data_rate_kbps": 512.9, "satellite_status": "Limited", "wifi_strength_dbm": -43.1, "radio_strength_dbm": -115.000}'
297,'PE745059',297,185.7,'Error','Off',NULL,'{"latency_ms": 514.60, "gps_strength": "Strong", "data_rate_kbps": 186.7, "satellite_status": "Limited", "wifi_strength_dbm": -47.6, "radio_strength_dbm": -117.300}'
298,'PE136703',298,258.4,'Normal','On',NULL,'{"latency_ms": 1523.90, "gps_strength": "Strong", "data_rate_kbps": 680.5, "satellite_status": "Limited", "wifi_strength_dbm": -75.2, "radio_strength_dbm": -117.400}'
299,'PE971856',299,779.4,'Error','On',NULL,'{"latency_ms": 1450.90, "gps_strength": "Medium", "data_rate_kbps": 788.2, "satellite_status": "Limited", "wifi_strength_dbm": -80.7, "radio_strength_dbm": -72.500}'
300,'PE661956',300,225.3,'Normal','Error',NULL,'{"latency_ms": 520.00, "gps_strength": "Strong", "data_rate_kbps": 907.4, "satellite_status": "Limited", "wifi_strength_dbm": -83.9, "radio_strength_dbm": -104.600}'
301,'PE153293',301,157.0,'Warning','Error',NULL,'{"latency_ms": 1156.80, "gps_strength": "Strong", "data_rate_kbps": 992.2, "satellite_status": "Connected", "wifi_strength_dbm": -84.4, "radio_strength_dbm": -60.700}'
302,'PE905646',302,132.4,'Normal','Pairing',NULL,'{"latency_ms": 632.20, "gps_strength": "Weak", "data_rate_kbps": 967.6, "satellite_status": "Disconnected", "wifi_strength_dbm": -44, "radio_strength_dbm": -64.500}'
303,'PE236948',303,189.9,'Error','Off',NULL,'{"latency_ms": 1670.60, "gps_strength": "Strong", "data_rate_kbps": 121.1, "satellite_status": "Limited", "wifi_strength_dbm": -80.8, "radio_strength_dbm": -100.100}'
304,'PE999284',304,270.1,'Error','Off',NULL,'{"latency_ms": 1356.00, "gps_strength": "Strong", "data_rate_kbps": 86.1, "satellite_status": "Limited", "wifi_strength_dbm": -68.1, "radio_strength_dbm": -70.100}'
305,'PE287042',305,302.8,'Warning','On',NULL,'{"latency_ms": 961.40, "gps_strength": "Medium", "data_rate_kbps": 5, "satellite_status": "Disconnected", "wifi_strength_dbm": -43.8, "radio_strength_dbm": -60.900}'
306,'PE889981',306,671.8,'Error','On',NULL,'{"latency_ms": 1227.00, "gps_strength": "Strong", "data_rate_kbps": 906.1, "satellite_status": "Disconnected", "wifi_strength_dbm": -48.1, "radio_strength_dbm": -97.500}'
307,'PE475577',307,801.2,'Error','Pairing',NULL,'{"latency_ms": 658.30, "gps_strength": "Strong", "data_rate_kbps": 806.6, "satellite_status": "Limited", "wifi_strength_dbm": -40, "radio_strength_dbm": -77.600}'
308,'PE904093',308,634.1,'Warning','Error',NULL,'{"latency_ms": 986.70, "gps_strength": "Strong", "data_rate_kbps": 790.6, "satellite_status": "Connected", "wifi_strength_dbm": -88.7, "radio_strength_dbm": -105.100}'
309,'PE904206',309,894.8,'Warning','On',NULL,'{"latency_ms": 508.30, "gps_strength": "Strong", "data_rate_kbps": 153.3, "satellite_status": "Disconnected", "wifi_strength_dbm": -49, "radio_strength_dbm": -100.200}'
310,'PE872089',310,276.6,'Normal','Pairing',NULL,'{"latency_ms": 625.10, "gps_strength": "Medium", "data_rate_kbps": 698.4, "satellite_status": "Disconnected", "wifi_strength_dbm": -39.7, "radio_strength_dbm": -99.600}'
311,'PE995456',311,798.2,'Error','Pairing',NULL,'{"latency_ms": 1198.00, "gps_strength": "Weak", "data_rate_kbps": 282.2, "satellite_status": "Connected", "wifi_strength_dbm": -81.9, "radio_strength_dbm": -89.200}'
312,'PE444143',312,469.4,'Error','On',NULL,'{"latency_ms": 1330.30, "gps_strength": "Medium", "data_rate_kbps": 649.5, "satellite_status": "Disconnected", "wifi_strength_dbm": -40.5, "radio_strength_dbm": -109.600}'
313,'PE129290',313,303.2,'Normal','Off',NULL,'{"latency_ms": 198.20, "gps_strength": "Weak", "data_rate_kbps": 107.6, "satellite_status": "Disconnected", "wifi_strength_dbm": -48.4, "radio_strength_dbm": -100.500}'
314,'PE989754',314,467.0,'Error','On',NULL,'{"latency_ms": 847.10, "gps_strength": "Strong", "data_rate_kbps": 50.7, "satellite_status": "Limited", "wifi_strength_dbm": -65.4, "radio_strength_dbm": -100.500}'
315,'PE940761',315,827.1,'Normal','Pairing',NULL,'{"latency_ms": 325.20, "gps_strength": "Weak", "data_rate_kbps": 265.6, "satellite_status": "Limited", "wifi_strength_dbm": -34, "radio_strength_dbm": -77.700}'
316,'PE811290',316,885.1,'Normal','Off',NULL,'{"latency_ms": 1845.80, "gps_strength": "Weak", "data_rate_kbps": 673.4, "satellite_status": "Disconnected", "wifi_strength_dbm": -76.9, "radio_strength_dbm": -86.700}'
317,'PE846922',317,191.4,'Warning','Pairing',NULL,'{"latency_ms": 1920.80, "gps_strength": "Medium", "data_rate_kbps": 134.4, "satellite_status": "Connected", "wifi_strength_dbm": -58.5, "radio_strength_dbm": -81.200}'
318,'PE741095',318,350.6,'Warning','Off',NULL,'{"latency_ms": 1638.10, "gps_strength": "Weak", "data_rate_kbps": 78.3, "satellite_status": "Connected", "wifi_strength_dbm": -84.6, "radio_strength_dbm": -87.600}'
319,'PE326018',319,116.0,'Error','Off',NULL,'{"latency_ms": 1924.40, "gps_strength": "Weak", "data_rate_kbps": 971, "satellite_status": "Disconnected", "wifi_strength_dbm": -87.4, "radio_strength_dbm": -83.900}'
320,'PE470955',320,408.3,'Error','Off',NULL,'{"latency_ms": 1503.30, "gps_strength": "Strong", "data_rate_kbps": 331.7, "satellite_status": "Disconnected", "wifi_strength_dbm": -50.9, "radio_strength_dbm": -64.000}'
321,'PE294526',321,369.3,'Warning','On',NULL,'{"latency_ms": 1043.20, "gps_strength": "Weak", "data_rate_kbps": 770.8, "satellite_status": "Limited", "wifi_strength_dbm": -53.5, "radio_strength_dbm": -66.000}'
322,'PE123808',322,591.7,'Error','Pairing',NULL,'{"latency_ms": 718.60, "gps_strength": "None", "data_rate_kbps": 561.1, "satellite_status": "Disconnected", "wifi_strength_dbm": -46.6, "radio_strength_dbm": -118.000}'
323,'PE885518',323,387.1,'Normal','Error',NULL,'{"latency_ms": 1201.70, "gps_strength": "Strong", "data_rate_kbps": 992.2, "satellite_status": "Disconnected", "wifi_strength_dbm": -38.7, "radio_strength_dbm": -90.400}'
324,'PE218332',324,649.5,'Warning','Pairing',NULL,'{"latency_ms": 1177.30, "gps_strength": "Medium", "data_rate_kbps": 668.2, "satellite_status": "Disconnected", "wifi_strength_dbm": -82.5, "radio_strength_dbm": -65.200}'
325,'PE498370',325,350.0,'Warning','Error',NULL,'{"latency_ms": 340.00, "gps_strength": "Strong", "data_rate_kbps": 239.1, "satellite_status": "Connected", "wifi_strength_dbm": -80.7, "radio_strength_dbm": -110.900}'
326,'PE740790',326,385.0,'Error','Pairing',NULL,'{"latency_ms": 1008.00, "gps_strength": "Medium", "data_rate_kbps": 179.2, "satellite_status": "Connected", "wifi_strength_dbm": -77.6, "radio_strength_dbm": -83.300}'
327,'PE542355',327,628.0,'Error','Pairing',NULL,'{"latency_ms": 1896.00, "gps_strength": "None", "data_rate_kbps": 415.2, "satellite_status": "Limited", "wifi_strength_dbm": -61.5, "radio_strength_dbm": -110.900}'
328,'PE111523',328,649.9,'Normal','Pairing',NULL,'{"latency_ms": 715.30, "gps_strength": "Strong", "data_rate_kbps": 359.7, "satellite_status": "Disconnected", "wifi_strength_dbm": -85.9, "radio_strength_dbm": -65.900}'
329,'PE653961',329,207.2,'Error','Off',NULL,'{"latency_ms": 1361.30, "gps_strength": "Strong", "data_rate_kbps": 594.7, "satellite_status": "Connected", "wifi_strength_dbm": -52.3, "radio_strength_dbm": -81.200}'
330,'PE168255',330,458.9,'Error','Error',NULL,'{"latency_ms": 1985.60, "gps_strength": "Weak", "data_rate_kbps": 704.2, "satellite_status": "Connected", "wifi_strength_dbm": -89.7, "radio_strength_dbm": -87.800}'
331,'PE411773',331,861.7,'Normal','Off',NULL,'{"latency_ms": 1224.30, "gps_strength": "Weak", "data_rate_kbps": 190.2, "satellite_status": "Connected", "wifi_strength_dbm": -57.8, "radio_strength_dbm": -63.700}'
332,'PE106144',332,675.3,'Error','Pairing',NULL,'{"latency_ms": 1041.10, "gps_strength": "Strong", "data_rate_kbps": 140, "satellite_status": "Connected", "wifi_strength_dbm": -87.2, "radio_strength_dbm": -89.100}'
333,'PE178542',333,706.5,'Warning','On',NULL,'{"latency_ms": 224.60, "gps_strength": "Medium", "data_rate_kbps": 86.8, "satellite_status": "Connected", "wifi_strength_dbm": -55.3, "radio_strength_dbm": -88.600}'
334,'PE972074',334,841.6,'Normal','Pairing',NULL,'{"latency_ms": 1519.60, "gps_strength": "Strong", "data_rate_kbps": 109.8, "satellite_status": "Disconnected", "wifi_strength_dbm": -54.5, "radio_strength_dbm": -89.500}'
335,'PE582272',335,480.3,'Normal','On',NULL,'{"latency_ms": 1716.10, "gps_strength": "Strong", "data_rate_kbps": 37, "satellite_status": "Disconnected", "wifi_strength_dbm": -75.3, "radio_strength_dbm": -88.300}'
336,'PE369481',336,205.6,'Warning','Error',NULL,'{"latency_ms": 884.20, "gps_strength": "Strong", "data_rate_kbps": 180.3, "satellite_status": "Disconnected", "wifi_strength_dbm": -56, "radio_strength_dbm": -105.400}'
337,'PE874814',337,365.9,'Error','Error',NULL,'{"latency_ms": 1073.70, "gps_strength": "None", "data_rate_kbps": 550.4, "satellite_status": "Disconnected", "wifi_strength_dbm": -63.7, "radio_strength_dbm": -109.400}'
338,'PE402382',338,734.7,'Warning','Pairing',NULL,'{"latency_ms": 577.70, "gps_strength": "Medium", "data_rate_kbps": 582, "satellite_status": "Connected", "wifi_strength_dbm": -84.8, "radio_strength_dbm": -65.900}'
339,'PE721907',339,595.0,'Error','Pairing',NULL,'{"latency_ms": 1828.00, "gps_strength": "Strong", "data_rate_kbps": 735.6, "satellite_status": "Connected", "wifi_strength_dbm": -38.3, "radio_strength_dbm": -113.900}'
340,'PE959907',340,586.7,'Warning','Error',NULL,'{"latency_ms": 564.80, "gps_strength": "Weak", "data_rate_kbps": 942.7, "satellite_status": "Connected", "wifi_strength_dbm": -35.3, "radio_strength_dbm": -65.500}'
341,'PE966860',341,689.8,'Normal','On',NULL,'{"latency_ms": 419.80, "gps_strength": "Medium", "data_rate_kbps": 594.6, "satellite_status": "Limited", "wifi_strength_dbm": -88.7, "radio_strength_dbm": -110.700}'
342,'PE120206',342,811.5,'Normal','Pairing',NULL,'{"latency_ms": 1526.70, "gps_strength": "Strong", "data_rate_kbps": 965.2, "satellite_status": "Limited", "wifi_strength_dbm": -60.8, "radio_strength_dbm": -108.500}'
343,'PE851955',343,335.6,'Normal','Error',NULL,'{"latency_ms": 1571.20, "gps_strength": "Weak", "data_rate_kbps": 490.6, "satellite_status": "Connected", "wifi_strength_dbm": -85.8, "radio_strength_dbm": -63.200}'
344,'PE448501',344,341.9,'Normal','Off',NULL,'{"latency_ms": 740.30, "gps_strength": "Strong", "data_rate_kbps": 856.1, "satellite_status": "Connected", "wifi_strength_dbm": -62.5, "radio_strength_dbm": -108.900}'
345,'PE751850',345,174.8,'Error','Pairing',NULL,'{"latency_ms": 700.70, "gps_strength": "None", "data_rate_kbps": 608.9, "satellite_status": "Limited", "wifi_strength_dbm": -69, "radio_strength_dbm": -111.700}'
346,'PE940386',346,190.2,'Normal','Error',NULL,'{"latency_ms": 1409.40, "gps_strength": "Weak", "data_rate_kbps": 28.3, "satellite_status": "Disconnected", "wifi_strength_dbm": -51.4, "radio_strength_dbm": -63.900}'
