458,'PE664174',458,104.65,720.79,8,97.2,62.5,458
459,'PE999765',459,40.7,756.87,10,64.9,77.82,459
460,'PE173173',460,19.86,110.94,10,19.67,87.85,460
461,'PE809695',461,29.74,639.22,3,116.09,19.85,461
462,'PE960284',462,142.52,455.77,5,41.53,44.28,462
463,'PE946776',463,42.24,256.82,4,25.68,49.86,463
464,'PE858422',464,120.54,1982.17,2,33.09,80.21,464
465,'PE535439',465,2.29,1928.87,9,65.17,68.99,465
466,'PE405249',466,125.01,452.47,3,27.81,44.52,466
467,'PE472923',467,117.67,772.90,6,113.52,42.23,467
468,'PE254474',468,117.21,1783.58,10,72.41,91.2,468
469,'PE581295',469,97.31,799.64,7,70.09,67.61,469
470,'PE250691',470,47.3,1561.73,5,104.91,33.54,470
471,'PE354704',471,138.14,1615.66,5,66.17,63.3,471
472,'PE993170',472,143.57,1554.03,1,1.25,101.47,472
473,'PE573789',473,91.7,725.75,1,69.26,21.94,473
474,'PE386970',474,41.38,671.90,6,53.35,66.61,474
475,'PE926551',475,130.24,184.01,10,73.52,49.54,475
476,'PE319331',476,138.33,257.59,2,1.73,109.45,476
477,'PE209064',477,120.58,957.73,1,109.64,27.92,477
478,'PE746378',478,8.16,758.97,8,29.41,13.98,478
479,'PE178110',479,11.38,314.86,6,73.93,99.09,479
480,'PE350365',480,32.48,1023.52,1,94.7,71.83,480
481,'PE661187',481,82.34,1240.94,10,46.51,32.34,481
482,'PE196985',482,64.41,870.26,10,119.8,0.92,482
483,'PE362019',483,-9.17,527.94,7,28.82,94.23,483
484,'PE467423',484,30.41,882.37,1,11.5,55.18,484
485,'PE390259',485,39.99,633.50,9,110.23,75.88,485
486,'PE107721',486,66.11,1051.35,8,10.07,97.97,486
487,'PE190585',487,71.21,1011.03,1,68.47,49.39,487
488,'PE767921',488,114.63,973.72,2,92.96,73.73,488
489,'PE670226',489,60.84,1244.12,4,55.99,102.9,489
490,'PE833843',490,71.41,1068.62,4,60.26,71.17,490
491,'PE108370',491,79.18,903.95,2,70.11,1.8,491
492,'PE590045',492,47.82,1849.94,4,20.03,77.61,492
493,'PE387531',493,-0.96,1115.01,2,56.89,18.83,493
494,'PE623402',494,97.92,1043.88,2,107.72,8.01,494
495,'PE519571',495,32.83,966.68,7,82.47,46.22,495
496,'PE244711',496,97.27,780.26,8,99.34,96.03,496
497,'PE391334',497,129.09,1959.00,2,73.99,117.68,497
498,'PE727886',498,-1.16,38.03,10,119.04,62.79,498
499,'PE777200',499,82.18,700.91,3,83.39,38.05,499
500,'PE671281',500,118.55,63.16,6,108.32,62.2,500
501,'PE633692',501,134.95,154.47,1,66.93,39.8,501
502,'PE227279',502,46.3,913.20,1,93.17,112.34,502
503,'PE988304',503,40.56,1036.97,1,107.95,19.42,503
504,'PE418195',504,71.03,168.69,2,114.21,95.19,504
505,'PE644854',505,91.13,1445.45,7,70.64,93.08,505
506,'PE529770',506,105.97,391.43,4,103.01,2.46,506
507,'PE795196',507,35.4,587.57,2,32.8,34.95,507
508,'PE720266',508,82.79,1817.76,7,49.31,79.8,508
509,'PE271508',509,94.7,1109.47,7,34.52,81.52,509
510,'PE829481',510,36.88,306.13,10,111.99,39.8,510
511,'PE997728',511,94.05,1088.23,10,48.96,12.28,511
512,'PE188719',512,98.37,850.19,2,70.32,79.17,512
513,'PE735175',513,90.88,172.51,10,28.72,10.33,513
514,'PE850189',514,130.96,631.88,4,16.04,108.57,514
515,'PE587352',515,58.95,1635.44,2,55.89,47.54,515
516,'PE427632',516,73.03,1706.10,7,4.53,83.22,516
517,'PE734689',517,22.89,1300.67,2,62.77,18.36,517
518,'PE380667',518,7.36,538.73,6,63.59,55.46,518
519,'PE106529',519,140.99,432.41,3,95.6,42.88,519
520,'PE145016',520,45.85,1563.67,2,35.44,109.78,520
521,'PE926202',521,36.23,586.75,2,20.75,96.79,521
522,'PE612040',522,89.38,1420.91,8,78.51,63.26,522
523,'PE410549',523,18.2,296.22,10,51.82,90.2,523
524,'PE987265',524,141.7,1887.59,1,10.87,47.61,524
525,'PE514288',525,19.09,1776.38,6,35.15,11.8,525
526,'PE402379',526,-8.27,684.35,7,117.76,116.42,526
527,'PE640712',527,85.0,1903.00,6,104.43,103.85,527
528,'PE318032',528,25.77,766.82,4,29.95,116.52,528
529,'PE175904',529,13.5,1013.99,1,50.97,1.88,529
530,'PE603870',530,49.47,1024.05,10,33.36,31.31,530
531,'PE435516',531,68.08,104.34,9,18.81,108.07,531
532,'PE665364',532,104.39,755.31,2,7.26,65.2,532
533,'PE697994',533,67.66,1391.19,4,104.6,85.5,533
534,'PE388240',534,118.1,705.87,10,27.89,102.58,534
535,'PE772342',535,102.32,30.84,4,72.54,10.5,535
536,'PE923468',536,70.03,986.66,9,20.17,14.77,536
537,'PE796355',537,141.08,1730.24,8,4.45,95.69,537
538,'PE140174',538,64.99,1977.97,10,28.83,86.16,538
539,'PE302073',539,80.74,194.14,5,21.38,13.29,539
540,'PE670520',540,132.29,1991.28,6,94.88,58.86,540
541,'PE338442',541,43.95,1981.51,2,39.13,91.61,541
542,'PE648179',542,-6.16,89.81,5,26.92,115.51,542
543,'PE335814',543,74.24,1388.42,5,25.03,89.58,543
544,'PE676501',544,80.87,825.75,5,95.5,31.81,544
545,'PE748687',545,39.64,1030.46,9,29.28,17.9,545
546,'PE423874',546,100.18,309.12,6,26.76,13.06,546
547,'PE460832',547,80.92,1845.87,5,10.41,1.95,547
548,'PE745490',548,49.54,874.06,3,80.61,74.67,548
549,'PE753268',549,39.67,1253.87,9,95.61,113.57,549
550,'PE863444',550,81.63,1967.94,9,34.75,43.44,550
551,'PE612252',551,103.81,1719.50,1,62.16,16.33,551
552,'PE566159',552,89.12,86.70,6,102.94,103.5,552
553,'PE693120',553,131.97,635.76,2,73.91,111.76,553
554,'PE344579',554,120.75,813.40,6,18.83,44.46,554
555,'PE678988',555,54.0,1341.63,4,8.29,83.93,555
556,'PE496351',556,142.19,1916.49,8,98.25,41.09,556
557,'PE371282',557,100.35,920.55,10,37.9,49.7,557
558,'PE232149',558,30.02,682.34,5,10.77,102.97,558
559,'PE999844',559,-4.2,821.86,10,109.51,94.05,559
560,'PE100466',560,130.69,1741.18,10,9.08,72.68,560
561,'PE650075',561,-6.18,428.45,7,111.05,72.27,561
562,'PE467929',562,-2.22,1157.22,9,84.07,92.57,562
563,'PE595795',563,-5.7,1544.81,4,60.53,75.51,563
564,'PE815328',564,6.77,1320.64,9,71.34,110.63,564
565,'PE545195',565,47.82,1246.17,10,106.25,11.85,565
566,'PE995785',566,3.91,1401.16,7,78.99,101.29,566
567,'PE957031',567,14.59,742.35,10,48.9,19.61,567
568,'PE991783',568,121.91,1668.34,2,21.68,76.42,568
569,'PE503292',569,84.48,419.44,8,13.2,104.12,569
570,'PE277938',570,71.11,1692.04,1,102.84,20.27,570
571,'PE518514',571,53.85,1174.97,6,76.95,67.02,571
572,'PE470055',572,117.05,436.46,9,4.51,83.5,572
573,'PE582783',573,34.08,136.25,6,37.6,73.38,573
574,'PE515543',574,102.39,462.81,5,118.86,76.32,574
575,'PE435062',575,131.12,535.64,4,89.88,24.98,575
576,'PE291817',576,124.07,946.29,3,103.28,88.93,576
577,'PE600694',577,111.67,1541.35,10,68.02,11.16,577
578,'PE290908',578,43.85,1123.53,2,21.0,110.91,578
579,'PE786779',579,86.52,863.26,4,5.14,51.04,579
580,'PE205632',580,113.67,839.07,8,25.94,63.76,580
581,'PE583265',581,46.67,1204.57,10,94.17,32.93,581
582,'PE361938',582,69.41,482.27,2,86.26,101.07,582
583,'PE657115',583,25.52,1572.32,8,19.09,41.37,583
584,'PE885472',584,63.85,1661.48,9,89.24,16.77,584
585,'PE837059',585,45.57,695.52,9,84.34,38.84,585
586,'PE439270',586,80.79,1196.24,1,50.07,105.63,586
587,'PE889666',587,83.17,23.20,6,3.23,35.51,587
588,'PE842070',588,87.13,1173.12,2,50.68,93.8,588
589,'PE731954',589,88.69,185.47,9,92.98,54.18,589
590,'PE897455',590,11.02,984.04,3,82.58,40.22,590
591,'PE407180',591,86.65,178.55,7,95.71,4.2,591
592,'PE858764',592,-1.25,218.51,3,97.42,99.14,592
593,'PE247762',593,56.82,1522.57,3,105.88,118.96,593
594,'PE309455',594,91.24,278.47,7,4.58,36.8,594
595,'PE341598',595,82.52,1074.11,6,9.5,61.5,595
596,'PE534867',596,104.38,185.48,9,21.25,83.31,596
597,'PE442281',597,48.94,771.64,6,32.98,71.57,597
598,'PE343655',598,-9.44,56.15,8,6.02,74.15,598
599,'PE184409',599,70.16,1895.65,10,26.06,88.12,599
600,'PE265007',600,130.04,333.01,2,87.02,60.95,600
601,'PE542161',601,126.4,1312.87,2,93.15,50.85,601
602,'PE964230',602,86.11,814.79,3,0.81,76.91,602
603,'PE171148',603,70.88,1290.82,7,78.48,113.37,603
604,'PE128752',604,30.31,158.42,2,113.08,23.16,604
605,'PE898823',605,92.98,1737.08,1,111.56,37.58,605
606,'PE129943',606,79.77,1056.34,7,5.76,107.31,606
607,'PE874094',607,104.5,1812.87,4,5.79,58.81,607
608,'PE671206',608,91.94,1858.96,7,65.86,21.44,608
609,'PE783210',609,131.21,1433.12,10,87.78,87.79,609
610,'PE181849',610,67.98,757.87,7,37.86,16.26,610
611,'PE958339',611,129.38,1277.07,7,21.58,22.04,611
612,'PE900628',612,36.15,969.01,5,32.78,8.18,612
613,'PE530451',613,102.45,1914.34,6,42.44,87.25,613
614,'PE215550',614,75.47,848.02,3,26.85,57.42,614
615,'PE935334',615,123.44,85.18,3,11.75,10.46,615
616,'PE781984',616,115.71,1007.82,10,17.14,112.92,616
617,'PE632324',617,66.11,576.86,7,105.56,34.74,617
618,'PE137802',618,0.13,1972.28,8,40.5,44.47,618
619,'PE964824',619,85.17,1225.06,7,58.19,118.13,619
620,'PE957178',620,67.09,1243.19,6,86.07,58.34,620
621,'PE460062',621,88.91,895.78,7,106.59,8.88,621
622,'PE996652',622,145.47,539.83,7,97.44,6.92,622
623,'PE639832',623,55.7,989.18,1,37.45,72.79,623
624,'PE865761',624,2.26,138.54,9,50.29,114.35,624
625,'PE815852',625,113.19,1828.19,1,118.66,105.1,625
626,'PE809983',626,119.67,1123.02,8,90.64,65.65,626
627,'PE184001',627,139.93,1023.61,6,87.72,78.98,627
628,'PE146206',628,120.69,1365.73,8,94.57,115.81,628
629,'PE226936',629,46.31,543.61,7,93.69,110.23,629
630,'PE872287',630,83.94,235.82,8,78.84,34.89,630
631,'PE552762',631,103.78,1806.61,10,44.73,96.03,631
632,'PE981260',632,73.44,1301.04,9,96.25,104.01,632
633,'PE749834',633,106.63,38.99,3,78.83,4.75,633
634,'PE552618',634,106.22,1379.50,4,81.2,6.75,634
635,'PE100443',635,46.38,1126.39,1,49.02,51.21,635
636,'PE381195',636,29.39,322.48,8,47.47,37.54,636
637,'PE618204',637,132.27,79.44,2,110.92,15.16,637
638,'PE257917',638,123.6,393.65,4,7.24,2.94,638
639,'PE242259',639,107.99,740.89,7,16.81,25.25,639
640,'PE968952',640,18.29,523.24,10,101.88,76.31,640
641,'PE503445',641,121.78,916.20,8,46.92,24.97,641
642,'PE785405',642,78.16,953.05,3,11.53,24.78,642
643,'PE772458',643,85.9,1731.98,10,97.78,93.43,643
644,'PE314251',644,46.98,1725.15,8,78.97,22.46,644
645,'PE189954',645,133.67,1370.27,9,42.93,101.34,645
646,'PE774091',646,43.5,644.71,4,48.47,6.56,646
647,'PE592271',647,121.72,1926.37,5,42.36,5.47,647
648,'PE793430',648,40.7,1087.81,7,108.86,41.7,648
649,'PE516313',649,127.88,1701.29,1,97.47,45.89,649
650,'PE447451',650,-4.52,1472.30,3,32.19,57.98,650
651,'PE986164',651,77.22,344.01,1,104.35,9.33,651
652,'PE964662',652,13.68,1780.58,7,83.35,61.68,652
653,'PE403340',653,85.09,11.74,7,93.85,86.2,653
654,'PE769518',654,9.39,975.39,8,27.37,103.85,654
655,'PE705257',655,146.22,432.58,7,31.49,99.47,655
656,'PE373639',656,44.54,1803.76,4,60.09,100.29,656
657,'PE771906',657,73.4,938.43,7,67.9,61.39,657
658,'PE250345',658,58.17,75.39,6,41.91,113.81,658
659,'PE601132',659,80.69,1394.32,6,67.79,8.46,659
660,'PE321366',660,105.54,515.55,2,112.94,63.44,660
661,'PE520648',661,72.82,1515.87,3,11.74,12.63,661
662,'PE222981',662,8.45,855.51,10,113.37,112.82,662
663,'PE732074',663,123.54,697.08,10,38.72,68.78,663
664,'PE609746',664,75.34,436.87,4,72.44,79.8,664
665,'PE338338',665,12.08,1138.22,9,0.7,18.18,665
666,'PE924239',666,58.13,1644.26,5,61.42,35.23,666
667,'PE323003',667,116.49,1551.19,10,8.84,27.22,667
668,'PE635160',668,129.8,761.22,7,95.74,79.67,668
669,'PE290783',669,85.29,1554.67,10,90.0,108.86,669
670,'PE751706',670,112.94,697.64,6,100.42,98.75,670
671,'PE774027',671,102.5,1469.77,1,90.9,38.85,671
672,'PE618263',672,36.98,684.82,6,67.35,97.8,672
673,'PE928846',673,48.02,1235.53,9,64.65,109.75,673
674,'PE605030',674,134.29,1195.96,7,79.4,42.77,674
675,'PE329538',675,54.58,924.35,2,69.81,45.59,675
676,'PE184605',676,105.65,1420.76,1,60.84,43.28,676
677,'PE475053',677,120.06,692.07,6,60.76,104.17,677
678,'PE775885',678,108.32,1306.22,7,35.18,87.92,678
679,'PE467569',679,101.49,1486.64,4,71.97,31.21,679
680,'PE905775',680,91.68,1814.36,7,23.67,110.01,680
681,'PE751578',681,92.65,96.17,7,87.46,87.54,681
682,'PE983968',682,122.15,1408.38,6,95.24,74.26,682
683,'PE401592',683,20.38,938.69,1,7.87,68.58,683
684,'PE576669',684,132.45,52.54,5,52.92,79.13,684
685,'PE105244',685,107.53,1506.84,8,60.79,7.09,685
686,'PE123040',686,52.19,730.59,5,51.47,53.61,686
687,'PE412430',687,111.8,1988.53,2,37.94,99.68,687
688,'PE695981',688,122.85,1693.39,10,60.77,27.25,688
689,'PE376385',689,29.32,1651.22,6,93.25,77.98,689
690,'PE272795',690,0.15,1720.77,9,31.8,109.08,690
691,'PE610056',691,55.72,515.31,1,7.74,65.58,691
692,'PE552342',692,87.33,1626.63,6,30.96,81.46,692
693,'PE381691',693,83.54,1766.55,10,119.19,58.11,693
694,'PE322792',694,96.5,969.25,2,28.15,43.07,694
695,'PE989079',695,133.85,1071.84,1,99.24,101.51,695
696,'PE886669',696,40.15,658.27,8,29.85,63.87,696
697,'PE391986',697,110.41,1860.55,8,81.8,4.63,697
698,'PE336394',698,132.59,615.33,9,21.73,60.09,698
699,'PE904853',699,54.42,545.34,6,90.57,74.1,699
700,'PE276050',700,-5.96,289.82,2,64.22,68.88,700
701,'PE792724',701,82.75,1821.74,1,48.66,72.45,701
702,'PE502906',702,79.31,1626.94,10,65.58,64.56,702
703,'PE472437',703,28.12,1451.04,10,1.89,77.91,703
704,'PE851332',704,60.21,1540.17,7,72.56,1.39,704
705,'PE996565',705,-1.34,1067.98,2,89.22,96.31,705
706,'PE323157',706,132.61,612.29,2,0.54,96.63,706
707,'PE216954',707,32.32,96.29,9,73.81,89.99,707
708,'PE513873',708,149.03,1009.51,7,46.62,108.95,708
709,'PE642455',709,11.99,1966.80,7,60.4,54.03,709
710,'PE696195',710,-2.52,384.07,8,81.33,72.29,710
711,'PE430994',711,50.31,369.04,5,8.57,14.69,711
712,'PE927669',712,79.49,724.93,10,46.42,48.72,712
713,'PE732475',713,58.76,1438.05,9,87.11,68.44,713
714,'PE755488',714,76.75,1268.35,4,24.78,101.31,714
715,'PE435447',715,103.97,1088.40,3,91.46,97.57,715
716,'PE206398',716,9.76,1678.26,2,51.28,55.96,716
717,'PE364761',717,101.38,1389.96,1,103.78,6.51,717
718,'PE815773',718,116.77,554.30,6,71.22,53.92,718
719,'PE431108',719,20.41,1282.07,1,110.39,35.1,719
720,'PE310378',720,5.13,1495.69,9,37.87,15.61,720
721,'PE360969',721,9.09,656.97,4,29.16,101.36,721
722,'PE862059',722,49.99,540.45,4,43.91,106.48,722
723,'PE710430',723,19.68,966.36,7,60.38,40.89,723
724,'PE692825',724,146.33,347.07,1,21.03,10.8,724
725,'PE261327',725,57.8,1529.44,10,43.51,97.75,725
726,'PE716890',726,108.8,267.84,9,11.03,12.59,726
727,'PE114399',727,70.66,679.18,9,6.36,50.17,727
728,'PE178288',728,59.51,725.42,8,111.49,23.17,728
729,'PE147025',729,67.94,1493.50,9,94.48,43.94,729
730,'PE410905',730,20.42,974.58,8,7.29,84.54,730
731,'PE780527',731,13.93,992.46,10,69.88,2.84,731
732,'PE776799',732,128.26,648.93,5,102.76,44.46,732
733,'PE338167',733,16.06,252.93,6,105.37,44.0,733
734,'PE165412',734,129.18,529.92,10,43.45,74.45,734
735,'PE630070',735,133.16,1587.57,6,50.43,24.37,735
736,'PE930262',736,22.12,840.30,6,81.39,72.46,736
737,'PE187687',737,69.62,1572.56,9,35.9,66.5,737
738,'PE891385',738,67.41,802.97,7,26.05,106.1,738
739,'PE408994',739,92.97,838.73,2,115.08,15.22,739
740,'PE215787',740,107.35,804.58,3,87.23,109.19,740
741,'PE133392',741,106.15,913.70,6,34.35,106.63,741
742,'PE954269',742,37.13,1239.66,2,67.47,67.57,742
743,'PE949071',743,25.54,72.37,4,4.28,16.8,743
744,'PE774336',744,38.58,929.06,6,17.31,112.71,744
745,'PE690600',745,54.58,1134.97,5,92.67,97.99,745
746,'PE626067',746,20.11,467.70,5,52.33,27.23,746
747,'PE906767',747,121.45,1218.95,8,16.34,81.69,747
748,'PE409759',748,5.41,805.82,3,19.58,94.21,748
749,'PE853826',749,25.69,1984.67,7,104.32,56.84,749
750,'PE122925',750,115.62,1209.81,7,84.65,67.48,750
751,'PE810939',751,134.81,1075.90,7,17.57,71.35,751
752,'PE844257',752,142.66,1337.44,5,101.5,99.32,752
753,'PE963481',753,99.47,247.83,1,25.54,94.58,753
754,'PE786461',754,80.25,460.84,2,116.68,73.6,754
755,'PE836977',755,60.02,83.34,8,18.48,102.04,755
756,'PE811499',756,123.23,886.37,7,87.34,68.64,756
757,'PE236822',757,117.16,660.13,1,62.45,81.33,757
758,'PE836106',758,54.84,768.58,1,88.55,98.89,758
759,'PE786030',759,75.34,535.15,4,14.58,79.34,759
760,'PE238099',760,81.28,404.86,3,10.66,52.73,760
761,'PE691843',761,-5.92,1258.05,3,68.43,26.14,761
762,'PE279224',762,129.38,1731.30,9,10.02,58.09,762
763,'PE849070',763,4.0,584.68,10,64.74,88.58,763
764,'PE347838',764,38.15,55.21,6,104.68,85.29,764
765,'PE819710',765,86.08,1676.12,2,38.6,74.9,765
766,'PE549721',766,103.25,270.31,8,46.34,91.01,766
767,'PE191820',767,8.29,746.25,8,88.31,52.93,767
768,'PE428329',768,65.48,1532.51,10,85.36,86.45,768
769,'PE385270',769,108.19,1915.68,4,7.74,106.74,769
770,'PE826660',770,36.99,1974.67,1,101.16,10.44,770
771,'PE198229',771,71.75,1878.79,5,26.94,65.03,771
772,'PE449034',772,100.63,972.56,5,84.22,6.47,772
773,'PE612256',773,21.32,1520.52,7,69.5,98.78,773
774,'PE614361',774,49.09,1915.70,2,24.59,104.41,774
775,'PE317571',775,126.16,325.95,10,69.65,4.47,775
776,'PE312213',776,20.97,578.09,10,82.06,42.5,776
777,'PE650877',777,13.47,207.44,9,64.11,68.98,777
778,'PE111272',778,114.28,248.02,5,58.84,102.38,778
779,'PE220604',779,134.66,1435.28,10,90.48,0.86,779
780,'PE817535',780,23.4,1030.33,2,73.58,112.72,780
781,'PE666303',781,59.87,1449.35,8,49.57,46.78,781
782,'PE436919',782,49.14,1431.74,7,15.28,115.59,782
783,'PE817690',783,62.44,910.86,1,111.45,87.92,783
784,'PE872264',784,9.07,1978.19,2,103.4,3.35,784
785,'PE808195',785,93.58,1323.33,8,70.59,23.6,785
786,'PE186842',786,69.18,553.40,6,119.57,90.29,786
787,'PE238791',787,80.27,1224.62,1,98.92,59.91,787
788,'PE332750',788,110.99,151.23,1,32.67,38.48,788
789,'PE245518',789,41.57,331.70,3,68.92,42.94,789
790,'PE287894',790,68.26,472.11,5,113.77,88.14,790
791,'PE752416',791,95.86,222.42,2,5.02,14.96,791
792,'PE793390',792,113.45,427.37,1,11.29,2.41,792
793,'PE191281',793,138.01,267.32,3,103.09,21.49,793
794,'PE489363',794,78.22,1284.28,3,90.06,13.14,794
795,'PE392530',795,44.18,467.90,3,107.67,114.24,795
796,'PE753222',796,67.52,277.86,5,18.05,107.14,796
797,'PE168708',797,53.94,1850.71,9,56.22,52.64,797
798,'PE273375',798,132.14,1771.19,1,43.52,93.71,798
799,'PE668625',799,17.16,1981.65,7,74.31,19.6,799
800,'PE109134',800,-2.02,1131.26,10,73.14,17.49,800
801,'PE484328',801,74.04,1954.33,3,59.19,52.33,801
802,'PE776330',802,3.34,1632.72,4,75.36,35.83,802
803,'PE111840',803,24.37,459.82,5,24.0,62.47,803
804,'PE643642',804,22.21,1931.85,4,107.15,53.03,804
805,'PE427081',805,126.84,1302.49,10,115.49,38.98,805
806,'PE985216',806,127.04,110.29,3,61.13,0.34,806
807,'PE760191',807,70.81,944.25,10,75.8,27.77,807
808,'PE765138',808,133.39,715.62,8,63.25,60.23,808
809,'PE435994',809,133.83,721.20,4,113.3,8.07,809
810,'PE144747',810,42.55,312.97,7,0.47,43.8,810
811,'PE557819',811,140.29,689.42,2,111.49,102.22,811
812,'PE576356',812,58.76,288.04,8,11.78,106.54,812
813,'PE941435',813,7.85,815.32,6,8.64,112.09,813
814,'PE253347',814,123.83,378.99,1,71.31,50.34,814
815,'PE673832',815,117.64,1702.46,1,115.07,44.8,815
816,'PE321160',816,107.65,1417.52,1,84.53,70.2,816
817,'PE841724',817,98.68,1680.58,6,49.66,72.93,817
818,'PE825925',818,40.47,888.12,8,34.74,55.68,818
819,'PE524688',819,111.8,458.81,10,20.6,50.72,819
820,'PE554401',820,-6.12,1766.41,4,42.34,0.17,820
821,'PE412929',821,-5.77,766.20,9,32.37,111.3,821
822,'PE192034',822,-8.68,1013.44,1,87.86,43.78,822
823,'PE284138',823,138.54,496.59,10,45.13,14.97,823
824,'PE193613',824,144.75,906.88,3,56.57,80.77,824
825,'PE310821',825,25.28,1543.13,3,113.43,77.87,825
826,'PE121950',826,-4.65,1753.77,5,117.86,75.91,826
827,'PE317105',827,105.02,835.47,9,60.37,111.35,827
828,'PE352031',828,132.6,1183.78,2,76.44,10.97,828
829,'PE657069',829,137.73,1530.34,10,68.84,100.14,829
830,'PE744288',830,103.37,1063.98,6,87.5,86.55,830
831,'PE895508',831,144.41,822.40,4,23.93,70.92,831
832,'PE292598',832,98.43,1203.78,9,81.24,58.69,832
833,'PE424860',833,73.81,910.05,5,109.59,3.28,833
834,'PE314234',834,137.98,110.03,4,39.57,98.55,834
835,'PE435248',835,147.85,1123.80,5,97.36,32.98,835
836,'PE387044',836,-2.88,781.33,3,107.7,118.55,836
837,'PE947568',837,46.69,1190.11,2,10.72,75.36,837
838,'PE641346',838,28.87,243.49,5,116.35,98.76,838
839,'PE912118',839,68.63,1932.13,2,102.46,32.27,839
840,'PE274210',840,73.46,306.68,8,114.45,17.17,840
841,'PE881172',841,-5.25,1218.89,5,2.34,18.88,841
842,'PE914079',842,95.06,239.91,9,87.95,19.38,842
843,'PE969328',843,17.36,61.04,9,20.17,45.63,843
844,'PE502832',844,121.96,1970.82,7,5.27,112.74,844
845,'PE444562',845,121.54,1042.72,7,28.55,29.69,845
846,'PE415042',846,36.72,1974.34,7,79.63,58.99,846
847,'PE981883',847,34.47,698.30,10,20.58,65.49,847
848,'PE222130',848,-9.48,1698.94,9,16.9,73.19,848
849,'PE473305',849,73.14,1704.68,2,95.24,2.87,849
850,'PE889239',850,25.67,1888.58,2,70.84,57.67,850
851,'PE540841',851,148.01,1487.53,6,33.64,35.36,851
852,'PE405919',852,145.39,1324.91,5,71.77,114.8,852
853,'PE884458',853,84.62,1996.44,8,117.59,88.26,853
854,'PE558308',854,136.97,879.75,8,83.22,111.96,854
855,'PE281513',855,-1.91,288.59,10,92.93,20.04,855
856,'PE447845',856,136.4,1677.46,10,21.94,9.47,856
857,'PE846355',857,145.07,1041.96,5,109.21,7.32,857
858,'PE914541',858,12.2,1530.72,4,62.43,42.24,858
859,'PE834044',859,127.85,1890.78,2,4.9,104.82,859
860,'PE407486',860,136.59,1710.00,10,69.4,20.53,860
861,'PE194942',861,139.55,679.28,9,74.93,74.3,861
862,'PE448774',862,113.77,1195.11,8,102.02,0.71,862
863,'PE103362',863,16.83,1143.30,2,113.45,14.21,863
864,'PE757651',864,60.5,1453.88,7,69.09,119.23,864
865,'PE287923',865,120.05,402.55,2,31.71,82.99,865
866,'PE579809',866,37.29,1484.90,10,13.2,108.0,866
867,'PE420174',867,11.24,114.17,6,99.83,56.23,867
868,'PE444453',868,126.39,1019.70,6,72.37,64.7,868
869,'PE569112',869,34.31,1648.65,7,58.83,71.63,869
870,'PE703067',870,79.82,454.01,7,45.73,44.57,870
871,'PE298974',871,8.45,1181.83,4,50.41,53.71,871
872,'PE521074',872,145.62,407.51,3,79.7,43.97,872
873,'PE872778',873,69.45,1215.53,6,3.05,81.77,873
874,'PE951990',874,108.15,363.57,7,66.14,17.29,874
875,'PE154683',875,41.1,321.11,3,48.65,12.02,875
876,'PE416443',876,100.38,528.35,10,62.9,27.54,876
877,'PE899568',877,4.92,861.58,3,40.09,92.19,877
878,'PE571552',878,59.22,695.93,5,102.7,46.49,878
879,'PE856942',879,111.67,602.12,4,34.18,5.3,879
880,'PE868411',880,148.89,1914.72,7,15.11,38.09,880
881,'PE477914',881,8.47,1009.27,6,4.22,32.8,881
882,'PE726757',882,113.67,1638.57,6,59.04,43.21,882
883,'PE745542',883,0.9,502.01,3,75.99,87.75,883
884,'PE420431',884,21.72,923.23,3,69.9,104.8,884
885,'PE491949',885,12.71,1196.45,4,15.39,50.88,885
886,'PE768186',886,91.68,1406.96,6,19.44,74.47,886
887,'PE768299',887,43.75,1490.80,2,88.24,50.34,887
888,'PE108953',888,34.04,1679.41,4,53.61,104.39,888
889,'PE258134',889,128.08,1408.81,1,71.62,108.29,889
890,'PE675360',890,148.28,1484.08,6,112.75,83.53,890
891,'PE280407',891,72.64,803.15,2,40.0,12.26,891
892,'PE820607',892,19.06,753.76,5,64.42,23.47,892
893,'PE579629',893,87.31,518.94,6,77.39,117.67,893
894,'PE656062',894,46.12,1368.08,4,59.44,103.07,894
895,'PE813989',895,66.6,550.98,4,50.67,99.25,895
896,'PE116202',896,31.4,1479.81,8,100.74,85.35,896
897,'PE716318',897,3.98,75.94,6,16.2,13.43,897
898,'PE801832',898,115.12,1886.95,9,21.26,110.28,898
899,'PE795439',899,111.2,1946.93,2,117.26,36.74,899
900,'PE524851',900,-0.61,1772.48,2,10.18,38.89,900
901,'PE714558',901,149.07,1514.14,7,112.08,33.11,901
902,'PE626991',902,147.85,1556.12,3,88.26,68.71,902
903,'PE654326',903,-9.51,543.00,10,7.69,75.22,903
904,'PE458880',904,28.82,811.42,1,29.24,117.07,904
905,'PE263918',905,68.13,1535.32,8,73.72,70.46,905
906,'PE333945',906,84.06,48.86,3,66.2,43.6,906
907,'PE229619',907,23.18,1749.83,6,64.94,58.7,907
908,'PE102028',908,1.23,668.09,3,85.72,15.87,908
909,'PE976836',909,114.55,1799.21,8,46.76,37.93,909
910,'PE347416',910,112.2,271.75,1,100.39,69.13,910
911,'PE110574',911,72.69,1838.91,5,46.4,88.01,911
912,'PE894156',912,123.0,123.80,3,102.49,25.2,912
913,'PE747978',913,99.96,1747.76,5,40.94,88.03,913
914,'PE567206',914,41.66,1066.66,6,103.38,85.39,914
915,'PE161000',915,0.28,1295.97,6,51.31,50.43,915
