213,213,-48.26,31.04,82.7,922.01,789.775,4,32.72,5.35,'Ice',62.282,142,22.93,'Warning',47.2,109.61,213
214,214,48.91,46.87,51.3,1095.88,1030.822,447,71.22,7.51,'None',97.270,814,21.45,'Normal',21.2,70.95,214
215,215,27.97,1.74,109.4,862.38,803.731,240,44.88,47.27,'None',21.910,738,16.53,'Critical',22.66,78.22,215
216,216,-35.99,13.64,346.9,923.50,156.008,192,54.87,26.88,'Ice',10.682,905,65.22,'Critical',0.23,10.53,216
217,217,24.31,53.38,140.0,834.73,1200.154,114,58.05,28.08,'Ice',46.954,767,5.45,'Normal',30.89,67.37,217
218,218,12.24,8.82,33.2,829.11,1422.672,301,37.49,1.92,'None',23.856,851,11.07,'Warning',42.75,58.12,218
219,219,24.56,16.47,43.8,1021.90,584.801,453,85.17,13.95,'Ice',20.879,694,75.1,'Critical',43.74,122.43,219
220,220,-14.85,24.07,158.7,1017.70,1384.622,16,44.61,41.48,'Blowing Snow',6.094,176,3.94,'Warning',23.11,61.17,220
221,221,-44.45,16.92,303.4,848.21,697.972,271,32.38,28.66,'Snow',97.999,55,35.62,'Critical',10.3,26.87,221
222,222,19.71,22.54,102.0,806.69,1146.521,427,30.32,15.05,'Snow',68.774,600,61.25,'Warning',24.47,41.29,222
223,223,-18.35,1.53,281.3,1018.59,1383.322,116,1.84,40.29,'None',36.458,923,31.45,'Warning',3.23,66.32,223
224,224,11.26,55.85,266.0,813.14,292.690,29,38.28,38.16,'None',69.892,97,10.9,'Warning',28.43,134.38,224
225,225,29.26,9.75,1.4,925.99,170.182,204,2.39,39.76,'Blowing Snow',94.305,83,50.44,'Critical',34.59,35.69,225
226,226,32.27,40.08,347.2,980.90,424.196,314,92.41,24.64,'Blowing Snow',88.853,307,35.0,'Normal',26.02,28.94,226
227,227,-36.38,26.88,328.6,974.05,834.735,397,30.51,41.13,'Blowing Snow',30.570,254,6.06,'Critical',47.74,39.79,227
228,228,4.24,22.42,222.0,1082.82,748.061,62,48.32,47.77,'Blowing Snow',31.053,577,56.82,'Warning',24.58,59.56,228
229,229,38.42,13.03,148.5,869.08,1152.159,335,35.85,9.29,'Snow',46.777,151,80.04,'Warning',26.22,74.79,229
230,230,-3.74,17.63,66.8,1056.93,190.119,237,94.92,22.86,'Snow',67.914,721,65.78,'Critical',0.66,100.16,230
231,231,26.63,25.02,286.3,1085.34,233.922,9,29.40,33.62,'Ice',64.377,817,89.22,'Critical',43.43,32.14,231
232,232,-18.66,40.42,296.6,1017.23,1398.626,184,19.82,39.24,'Ice',6.064,616,0.88,'Critical',10.14,79.50,232
233,233,-25.89,1.75,273.2,890.29,1351.529,286,28.54,28.98,'Ice',65.622,278,57.93,'Critical',40.81,136.26,233
234,234,-12.44,12.69,91.1,853.55,1419.693,314,38.95,24.24,'Snow',10.200,649,77.2,'Normal',33.9,57.05,234
235,235,2.87,27.3,173.2,854.89,938.942,175,24.66,46.53,'Blowing Snow',27.693,996,54.99,'Critical',46.22,21.03,235
236,236,18.89,27.42,31.5,943.13,740.274,354,82.90,30.21,'Snow',56.602,716,16.88,'Normal',35.24,39.36,236
237,237,-10.81,29.84,96.1,1023.31,431.370,6,77.50,34.77,'Ice',34.756,384,45.01,'Warning',7.69,21.38,237
238,238,-37.95,28.38,141.8,848.13,1138.554,254,28.12,17.96,'Ice',94.713,435,84.78,'Normal',7.01,24.29,238
239,239,0.48,12.75,138.2,960.02,1327.046,245,39.74,6.43,'Blowing Snow',68.316,685,5.58,'Critical',20.6,65.16,239
240,240,0.67,24.6,243.0,824.54,357.570,23,82.83,40.32,'None',69.923,833,97.96,'Normal',29.8,86.58,240
241,241,-32.04,19.45,29.5,1069.66,223.321,204,55.12,34.43,'Ice',4.715,872,18.26,'Normal',22.3,117.82,241
242,242,-2.8,11.7,160.9,995.42,1388.114,59,77.66,10.44,'Blowing Snow',3.717,777,89.11,'Normal',7.85,111.76,242
243,243,-22.76,19.61,91.3,1073.86,907.985,206,14.31,49.33,'Ice',87.664,928,97.78,'Normal',43.85,34.03,243
244,244,-28.03,33.93,52.8,914.60,982.864,143,15.45,3.74,'Blowing Snow',39.212,434,57.75,'Critical',23.34,52.23,244
245,245,14.19,15.12,120.0,1000.67,1077.880,414,76.89,6.23,'None',91.034,899,12.54,'Normal',4.73,117.24,245
246,246,-35.89,10.63,140.7,901.75,70.752,88,69.00,46.59,'Ice',9.528,655,3.88,'Critical',42.12,104.11,246
247,247,9.29,59.38,33.6,1015.05,941.605,266,3.69,4.22,'Snow',60.244,454,51.08,'Warning',14.73,36.62,247
248,248,-27.93,50.59,255.6,855.49,892.766,405,34.74,20.15,'Blowing Snow',67.370,70,37.66,'Normal',12.84,29.93,248
249,249,-46.91,59.56,207.7,975.89,1331.380,85,69.11,42.1,'Blowing Snow',17.817,56,75.51,'Normal',30.85,133.17,249
250,250,-3.85,45.93,295.3,803.08,1453.411,66,40.02,35.6,'Ice',1.235,463,43.42,'Normal',46.03,14.69,250
251,251,33.77,31.39,27.6,932.39,488.757,130,5.58,23.46,'Ice',16.449,277,5.28,'Normal',28.28,66.81,251
252,252,45.36,19.66,283.9,814.42,121.840,420,56.22,30.83,'None',45.279,970,49.79,'Warning',45.7,5.52,252
253,253,1.6,11.56,227.9,896.43,791.047,449,11.35,42.57,'None',65.421,233,57.66,'Warning',25.64,67.54,253
254,254,5.24,35.95,61.5,883.67,1196.437,317,73.47,38.59,'Blowing Snow',59.397,732,56.1,'Critical',22.93,55.98,254
255,255,-2.32,17.8,298.6,968.34,1358.908,365,87.27,47.49,'Snow',71.999,620,33.96,'Warning',26.52,95.20,255
256,256,-18.56,53.13,126.4,814.93,759.913,368,13.86,26.54,'Snow',2.620,345,87.5,'Warning',15.37,59.13,256
257,257,-33.05,12.75,284.5,899.09,62.242,327,13.81,47.39,'None',95.769,598,25.17,'Warning',5.69,63.64,257
258,258,25.62,55.15,287.8,937.29,1455.091,133,80.34,17.11,'None',18.308,648,15.97,'Normal',31.92,59.44,258
259,259,19.54,40.96,142.5,1095.04,478.639,193,58.05,19.51,'Blowing Snow',21.850,462,2.19,'Critical',40.82,139.77,259
260,260,-35.12,38.31,214.1,1017.19,492.220,200,11.41,40.08,'None',34.198,7,73.34,'Normal',21.44,31.14,260
261,261,25.13,11.53,326.8,855.02,952.712,184,64.42,48.89,'Snow',70.563,13,76.05,'Critical',18.4,63.79,261
262,262,32.57,44.8,259.6,906.83,357.679,318,96.29,48.13,'Blowing Snow',57.768,490,11.68,'Normal',31.67,125.88,262
263,263,37.39,3.95,359.7,861.30,892.954,423,22.80,43.17,'Blowing Snow',63.471,602,82.33,'Normal',8.72,93.75,263
264,264,6.65,57.77,107.4,859.39,557.484,123,54.22,15.63,'Ice',62.644,12,75.14,'Critical',13.39,74.01,264
265,265,3.15,53.32,71.5,1005.05,866.264,325,83.56,0.27,'Snow',10.361,183,86.97,'Warning',21.82,39.63,265
266,266,-39.29,47.53,74.9,886.08,1046.926,37,36.74,41.24,'None',32.956,473,50.32,'Normal',49.52,63.21,266
267,267,-42.91,21.89,39.3,885.33,164.281,141,9.82,20.15,'Snow',45.138,913,8.72,'Critical',36.5,61.52,267
268,268,41.64,58.53,85.2,892.99,966.987,88,54.41,27.17,'Blowing Snow',63.414,430,13.38,'Normal',28.76,68.83,268
269,269,40.31,32.95,359.0,923.84,542.997,293,36.01,30.16,'None',89.541,886,10.89,'Warning',28.9,110.48,269
270,270,1.99,57.18,149.5,899.37,1357.023,401,18.30,19.39,'Blowing Snow',60.013,471,84.45,'Critical',30.87,21.95,270
271,271,-1.72,50.21,215.1,1069.07,1267.000,406,96.56,19.89,'None',62.671,233,22.57,'Warning',19.9,19.06,271
272,272,8.96,47.53,18.3,915.26,121.362,49,83.02,46.92,'Snow',45.852,809,74.46,'Critical',48.16,10.11,272
273,273,-13.05,25.36,243.3,957.66,624.780,493,50.39,45.38,'Snow',24.031,731,90.47,'Normal',41.3,135.10,273
274,274,-11.39,30.18,259.7,823.43,812.521,426,33.17,40.16,'Ice',39.492,513,81.56,'Normal',9.84,3.16,274
275,275,-31.59,51.65,103.9,846.05,616.336,491,60.17,49.07,'Snow',47.964,40,93.31,'Normal',26.73,27.84,275
276,276,-26.83,32.69,154.6,939.16,890.171,91,91.84,16.21,'Snow',50.338,106,58.46,'Critical',46.64,6.83,276
277,277,30.86,49.22,338.6,911.49,1244.055,351,77.31,8.53,'Ice',57.959,463,22.52,'Warning',25.94,128.80,277
278,278,-1.37,46.01,78.8,827.47,1434.272,365,59.42,21.67,'Snow',49.457,410,51.5,'Critical',39.04,52.44,278
279,279,-13.31,13.13,244.4,800.90,218.462,294,24.45,1.67,'None',0.918,878,4.35,'Normal',21.78,57.92,279
280,280,-32.17,28.25,43.2,1062.14,541.807,247,88.93,13.19,'Snow',19.885,621,59.63,'Normal',2.41,21.32,280
281,281,26.29,1.12,133.2,1068.38,535.249,396,80.29,19.68,'Blowing Snow',29.235,533,17.89,'Warning',47.48,81.89,281
282,282,8.7,38.22,34.4,900.47,435.102,415,28.47,22.53,'Blowing Snow',6.836,684,62.51,'Warning',29.79,112.49,282
283,283,44.28,22.0,54.7,902.33,979.076,256,49.25,39.96,'Blowing Snow',44.826,997,94.14,'Normal',3.54,75.40,283
284,284,-9.15,19.46,279.1,1096.42,1140.559,251,75.11,14.49,'None',76.919,92,74.59,'Critical',33.39,53.45,284
285,285,25.75,35.66,26.5,955.04,1134.998,319,65.23,19.51,'Snow',7.932,546,11.35,'Critical',32.81,17.32,285
286,286,16.22,18.48,84.0,1047.26,1491.143,49,73.54,47.24,'Ice',42.398,548,71.85,'Normal',3.55,126.55,286
287,287,-19.87,24.39,88.6,814.92,133.805,381,19.03,47.7,'None',75.580,670,14.22,'Warning',26.48,51.48,287
288,288,-26.06,56.85,347.8,873.02,1117.568,65,18.53,38.18,'Snow',45.552,157,13.58,'Normal',39.69,21.96,288
289,289,28.15,16.75,278.9,1016.76,457.654,498,97.29,26.67,'Blowing Snow',67.913,215,72.87,'Normal',11.19,18.14,289
290,290,49.61,28.91,49.6,1061.67,833.547,211,80.82,19.03,'Blowing Snow',68.412,458,5.36,'Warning',22.62,101.30,290
291,291,-25.61,31.8,320.3,941.60,843.823,186,7.89,11.25,'None',81.330,414,4.34,'Normal',20.71,105.96,291
292,292,-12.98,19.3,347.6,973.06,786.009,336,23.93,32.83,'None',84.570,74,36.9,'Normal',19.06,37.56,292
293,293,-20.8,47.08,172.0,818.92,1312.460,85,19.70,43.03,'None',9.287,77,89.68,'Normal',14.79,1.78,293
294,294,-28.75,24.35,177.0,912.73,718.453,83,20.37,4.76,'Ice',9.593,480,84.08,'Warning',12.4,96.82,294
295,295,8.23,41.27,109.3,1048.48,362.215,230,63.88,17.13,'Ice',88.308,743,24.12,'Critical',29.66,16.39,295
296,296,9.18,57.81,356.7,851.31,1219.077,334,8.76,17.83,'Ice',59.302,895,36.8,'Critical',21.59,21.50,296
297,297,5.53,43.8,68.5,1040.88,1284.273,269,42.74,23.98,'None',73.763,874,89.36,'Normal',46.98,91.07,297
298,298,27.17,59.12,124.9,970.58,850.509,323,89.23,5.4,'Snow',85.686,937,43.39,'Critical',41.86,82.59,298
299,299,38.91,36.47,212.6,1000.98,1171.390,333,63.79,3.66,'Blowing Snow',61.922,307,37.42,'Normal',41.86,142.71,299
300,300,-12.51,9.36,42.3,1026.58,615.435,266,93.97,12.15,'Blowing Snow',93.851,43,97.13,'Normal',9.64,44.78,300
301,301,-24.93,27.4,54.0,1031.50,1215.363,489,38.37,8.46,'Ice',51.081,246,34.81,'Warning',18.62,56.74,301
302,302,13.76,40.19,260.8,903.42,307.086,245,55.22,16.7,'None',66.933,653,59.88,'Critical',26.21,81.88,302
303,303,-0.74,18.17,336.2,832.38,721.241,441,65.60,7.9,'Blowing Snow',54.027,177,6.99,'Critical',4.41,98.00,303
304,304,-23.57,15.51,163.4,870.28,1187.219,286,39.17,13.45,'Ice',1.426,621,66.29,'Warning',43.58,138.71,304
305,305,-11.03,26.33,203.8,863.46,11.671,22,8.10,7.58,'Snow',58.718,332,70.02,'Normal',17.57,120.91,305
306,306,28.26,18.94,41.6,826.22,1056.041,319,37.65,24.12,'Ice',26.902,664,92.35,'Warning',26.81,119.49,306
307,307,-14.56,25.54,22.3,938.19,1299.410,49,41.96,47.61,'Ice',34.111,866,47.0,'Warning',38.57,76.73,307
308,308,-45.07,39.85,153.2,889.64,566.241,85,17.52,0.82,'None',89.609,246,42.43,'Warning',9.25,128.22,308
309,309,-2.98,25.62,245.2,929.55,647.388,15,54.04,13.34,'None',44.623,331,89.78,'Normal',22.61,42.31,309
310,310,34.32,14.28,302.9,862.36,863.499,27,81.45,14.37,'Blowing Snow',88.026,315,68.97,'Critical',48.41,31.85,310
311,311,23.5,19.57,274.1,1097.15,901.805,492,99.34,13.36,'Ice',9.267,48,55.24,'Normal',7.21,16.36,311
312,312,-26.38,59.8,140.2,882.17,1313.587,321,78.05,48.14,'Ice',32.186,315,69.8,'Normal',33.37,108.97,312
313,313,22.59,32.21,327.5,893.30,1459.821,271,92.76,36.46,'None',5.442,50,47.87,'Normal',35.56,18.70,313
314,314,30.54,23.07,185.4,944.27,1011.401,184,67.48,43.64,'Blowing Snow',43.995,476,31.43,'Normal',17.79,24.09,314
315,315,30.06,39.37,135.1,879.77,1092.247,327,45.23,10.95,'Snow',18.709,42,59.63,'Critical',12.63,89.64,315
316,316,31.68,0.65,96.9,912.29,1459.645,342,79.10,49.34,'Snow',24.097,64,81.33,'Warning',20.24,46.87,316
317,317,-0.68,1.95,161.4,981.31,558.862,3,18.89,41.27,'Ice',27.713,106,76.48,'Critical',46.31,67.36,317
318,318,-19.76,27.09,270.1,935.99,460.322,246,26.36,32.18,'Blowing Snow',49.072,409,92.44,'Critical',4.04,140.91,318
319,319,-14.12,13.6,207.2,1027.92,153.475,239,49.40,2.41,'Ice',58.520,950,71.95,'Normal',29.38,60.46,319
320,320,-3.2,1.97,178.6,1098.71,970.686,312,80.90,45.75,'None',80.561,791,95.92,'Critical',2.08,44.36,320
321,321,20.96,3.69,42.7,1014.87,358.017,468,84.45,4.81,'Snow',36.485,996,29.59,'Critical',35.32,10.38,321
322,322,-47.81,41.19,49.8,1074.64,393.296,23,70.92,23.93,'Snow',23.103,494,33.37,'Critical',11.54,143.58,322
323,323,45.94,40.23,199.3,1066.84,494.690,461,51.55,42.09,'Ice',90.323,788,52.09,'Warning',47.86,133.21,323
324,324,33.67,52.45,152.9,844.76,1443.621,32,28.51,34.97,'Blowing Snow',26.875,525,58.44,'Normal',25.72,61.75,324
325,325,12.13,32.17,235.4,834.32,415.996,118,77.77,43.41,'Snow',45.596,481,3.41,'Critical',7.25,109.99,325
326,326,-8.63,9.02,339.0,1020.25,661.609,229,98.31,48.36,'Blowing Snow',77.897,720,69.49,'Critical',37.1,63.78,326
327,327,49.92,31.88,208.6,931.17,1044.427,416,89.72,23.39,'Snow',93.091,69,93.48,'Warning',26.68,104.49,327
328,328,-10.97,1.76,214.8,911.80,230.704,105,92.16,44.65,'Ice',96.367,379,57.47,'Normal',24.84,74.08,328
329,329,-10.94,55.27,201.9,1079.31,282.326,397,61.23,42.15,'Ice',46.099,479,22.26,'Warning',26.7,80.49,329
330,330,-4.68,18.53,85.4,1045.00,995.412,145,84.59,14.47,'None',88.387,910,5.32,'Warning',29.59,135.44,330
331,331,5.66,7.6,295.1,845.17,252.994,265,84.94,9.73,'None',75.851,919,77.91,'Critical',45.29,114.93,331
332,332,-21.28,27.82,253.1,899.37,890.416,170,9.21,23.42,'Blowing Snow',74.587,398,91.53,'Critical',5.12,35.31,332
333,333,-21.91,51.84,325.6,1015.54,325.833,49,38.86,16.05,'None',16.152,766,81.92,'Warning',45.99,94.44,333
334,334,-37.64,55.93,174.7,921.35,484.069,252,34.39,18.48,'Ice',0.589,191,85.14,'Warning',23.1,90.12,334
335,335,-1.88,57.86,348.7,958.91,1431.159,298,39.79,44.38,'Ice',91.564,430,13.78,'Critical',23.35,128.25,335
336,336,-7.07,54.43,131.3,851.58,756.468,372,23.24,11.26,'Ice',29.102,229,6.95,'Normal',19.98,37.20,336
337,337,3.26,11.3,69.9,908.68,235.645,134,59.93,48.24,'None',4.377,886,70.35,'Critical',42.52,23.20,337
338,338,-32.54,53.76,309.2,1071.48,1426.072,423,0.02,31.11,'Snow',75.893,296,92.22,'Critical',0.16,129.82,338
339,339,-3.8,8.06,194.2,943.45,1422.422,67,80.68,45.33,'Snow',2.505,954,41.33,'Warning',31.78,66.68,339
340,340,25.45,10.87,341.7,897.22,1416.213,291,94.85,28.04,'None',39.946,931,56.57,'Critical',15.43,141.45,340
341,341,4.1,15.94,117.5,859.61,537.517,140,59.80,8.46,'None',14.094,223,56.67,'Critical',24.82,19.20,341
342,342,2.5,13.97,130.9,1021.77,620.206,499,4.14,21.34,'Blowing Snow',91.008,78,45.4,'Warning',7.36,87.55,342
343,343,-15.68,27.85,37.5,876.42,1473.064,471,42.40,10.75,'Snow',89.998,798,24.38,'Critical',48.94,105.86,343
344,344,21.01,24.65,344.2,1037.01,658.403,23,72.83,6.31,'Blowing Snow',36.987,317,53.38,'Critical',9.83,22.72,344
345,345,4.9,28.06,328.8,842.13,956.104,356,83.31,5.73,'Blowing Snow',31.849,688,6.07,'Warning',16.91,139.80,345
346,346,-37.41,32.82,154.6,1031.57,643.305,500,6.19,33.65,'Snow',91.201,240,56.41,'Normal',35.52,6.86,346
347,347,-44.62,21.57,281.1,971.60,1223.787,50,94.34,3.57,'Blowing Snow',15.684,411,65.45,'Critical',47.07,131.35,347
348,348,-40.72,33.8,137.4,989.84,503.294,425,88.56,48.89,'Snow',79.114,877,57.38,'Normal',17.28,93.25,348
349,349,11.32,42.96,148.9,956.92,191.783,189,90.60,15.99,'Blowing Snow',89.334,241,87.94,'Warning',16.04,149.82,349
350,350,-8.27,12.36,194.1,810.13,828.410,355,33.76,21.26,'Ice',40.430,744,60.3,'Normal',29.49,57.77,350
351,351,-39.97,5.71,331.5,822.22,1161.624,447,35.90,18.58,'None',87.568,657,6.95,'Critical',7.83,98.21,351
352,352,-42.11,57.23,210.1,902.03,425.582,271,93.38,24.92,'None',77.054,84,30.2,'Warning',0.84,14.70,352
353,353,-29.97,43.68,259.7,851.78,1166.949,87,20.00,15.81,'None',27.054,425,71.75,'Critical',42.34,74.94,353
354,354,33.79,6.26,157.6,1075.72,958.479,72,34.36,19.8,'None',5.436,280,77.33,'Normal',26.81,28.38,354
355,355,3.59,54.03,182.5,827.27,490.881,137,87.87,5.85,'Blowing Snow',57.837,946,83.34,'Normal',6.84,20.79,355
356,356,-31.15,14.05,86.8,830.74,445.238,262,69.10,0.74,'Snow',45.854,673,35.91,'Normal',19.61,97.35,356
357,357,11.56,57.01,233.9,1084.22,255.737,43,27.39,9.66,'Ice',34.684,875,8.27,'Critical',1.85,104.64,357
358,358,23.51,59.41,141.9,1084.66,752.133,101,84.70,31.83,'Snow',30.459,658,97.38,'Normal',43.62,27.28,358
359,359,13.63,27.28,306.6,824.06,236.242,208,24.38,5.25,'Ice',18.002,23,94.62,'Critical',7.74,105.91,359
360,360,12.23,33.01,226.1,1090.76,589.148,278,18.89,8.1,'Ice',44.866,394,38.25,'Warning',26.19,4.12,360
361,361,29.81,16.44,143.4,818.52,1164.332,312,15.55,44.87,'Blowing Snow',71.953,860,31.57,'Critical',39.23,85.20,361
362,362,12.85,25.44,284.1,915.47,398.024,199,78.63,21.51,'None',29.522,159,66.92,'Normal',21.85,47.51,362
363,363,-26.41,45.63,68.7,921.55,728.961,197,88.45,25.76,'None',14.841,251,86.11,'Warning',48.38,44.72,363
364,364,-1.11,42.19,298.3,999.04,331.315,112,45.18,6.03,'Ice',21.036,870,70.65,'Critical',45.47,6.78,364
365,365,-38.29,8.59,205.6,815.51,332.760,109,34.64,14.74,'None',33.739,749,71.3,'Critical',37.84,114.97,365
366,366,-6.66,9.7,115.3,1018.89,1005.247,268,46.93,2.75,'Ice',56.416,316,27.22,'Critical',22.43,4.99,366
367,367,-39.3,6.34,325.7,1004.08,1153.800,81,65.97,8.84,'None',75.004,745,1.15,'Warning',20.7,12.39,367
368,368,40.11,2.89,331.7,870.42,608.380,426,21.13,19.31,'None',33.901,142,86.41,'Critical',35.93,137.27,368
369,369,-3.76,23.96,162.6,865.46,168.574,98,15.57,22.76,'Snow',8.824,85,51.8,'Warning',41.93,10.10,369
370,370,-40.42,27.62,131.2,965.28,625.360,393,31.26,46.72,'Ice',20.578,351,94.95,'Critical',23.06,51.19,370
371,371,-23.69,27.08,290.5,954.89,581.555,277,94.85,41.57,'Snow',38.116,24,85.92,'Normal',22.14,15.65,371
372,372,31.34,8.19,77.2,935.29,1274.025,16,42.54,7.69,'None',23.664,544,44.42,'Warning',43.5,20.37,372
373,373,19.3,35.27,239.3,1095.37,1127.955,34,2.97,5.67,'Snow',7.344,848,22.63,'Warning',49.61,139.79,373
374,374,23.5,31.55,331.0,910.44,1275.206,103,98.34,16.32,'Blowing Snow',49.109,126,51.43,'Normal',46.83,100.50,374
375,375,-18.9,27.71,262.1,1077.65,88.096,493,59.73,49.66,'None',6.403,843,39.45,'Warning',15.25,59.42,375
376,376,-8.94,55.76,91.8,1048.69,45.979,389,49.22,7.87,'Blowing Snow',85.293,642,80.38,'Critical',24.25,80.91,376
377,377,-26.43,46.0,61.9,1016.35,85.025,142,57.36,30.74,'Blowing Snow',56.322,445,83.45,'Critical',4.35,146.53,377
378,378,20.89,18.62,48.3,1074.61,1170.168,221,2.44,36.16,'Snow',54.708,651,22.02,'Warning',33.39,92.31,378
379,379,22.78,36.09,285.1,872.94,980.494,273,50.81,2.51,'Blowing Snow',41.727,778,2.65,'Warning',22.13,95.48,379
380,380,-28.67,12.84,58.9,1092.20,45.975,376,81.88,21.54,'None',45.219,285,51.12,'Critical',22.09,144.36,380
381,381,25.84,23.87,338.9,1095.69,168.904,474,16.77,25.82,'None',98.262,247,83.67,'Critical',16.65,105.53,381
382,382,14.57,9.1,344.8,1053.44,1169.576,16,62.01,20.95,'None',29.991,388,83.58,'Normal',0.04,97.79,382
383,383,12.83,42.97,348.0,835.85,419.513,409,77.82,3.29,'Snow',8.170,303,54.77,'Critical',15.84,34.00,383
384,384,-9.36,1.5,283.9,840.60,1004.605,5,37.14,39.35,'Snow',5.961,88,87.62,'Critical',8.02,21.42,384
385,385,-4.31,49.66,97.8,874.17,513.833,49,76.22,19.36,'None',93.157,965,69.01,'Warning',40.58,64.36,385
386,386,20.28,40.71,185.2,848.39,428.430,488,47.24,24.17,'None',54.811,815,49.18,'Normal',11.88,20.65,386
387,387,-47.61,55.76,91.1,998.09,25.585,127,24.39,4.36,'Snow',91.700,14,27.07,'Normal',14.64,149.79,387
388,388,-9.72,11.19,38.7,817.27,1133.164,461,95.42,42.57,'Ice',81.290,682,4.52,'Warning',37.14,20.81,388
389,389,-17.73,20.05,15.8,815.54,837.714,500,15.67,6.43,'None',76.748,561,80.13,'Normal',13.86,17.30,389
390,390,-22.79,11.77,75.1,1053.22,1382.503,67,78.04,3.86,'Ice',43.454,744,33.81,'Warning',36.06,117.11,390
391,391,29.83,57.39,165.9,897.57,1077.085,187,58.87,37.72,'Blowing Snow',0.572,210,82.74,'Normal',24.71,6.93,391
392,392,-25.47,55.35,98.8,927.08,1488.382,73,93.00,29.34,'Snow',80.101,980,33.73,'Normal',39.07,46.06,392
393,393,46.96,58.49,133.3,963.52,832.384,102,5.59,9.01,'Blowing Snow',2.897,902,51.03,'Normal',13.98,51.13,393
394,394,14.6,27.26,345.2,972.62,307.419,433,52.69,20.23,'Blowing Snow',14.760,320,95.93,'Critical',44.27,58.23,394
395,395,-30.14,11.79,139.6,881.15,846.085,210,30.24,0.3,'Ice',71.057,803,65.89,'Normal',16.93,104.69,395
396,396,29.42,16.01,342.4,816.91,1354.457,438,83.93,1.27,'Ice',25.127,813,86.32,'Warning',31.7,103.07,396
397,397,10.54,9.55,160.6,1060.26,842.656,263,0.48,41.21,'Snow',22.161,998,21.84,'Warning',4.7,120.18,397
398,398,-46.92,22.91,239.7,951.68,1150.475,227,3.05,27.64,'None',75.728,379,25.22,'Warning',37.71,49.54,398
399,399,41.73,25.16,303.6,937.74,1044.629,111,98.42,45.41,'None',68.831,373,96.73,'Warning',45.73,136.70,399
400,400,-36.91,44.48,68.8,959.50,718.958,382,22.05,23.76,'Blowing Snow',55.986,866,6.57,'Normal',5.45,107.30,400
401,401,19.07,18.99,297.8,919.22,385.822,82,80.89,39.55,'Snow',50.716,973,9.95,'Warning',20.55,16.42,401
402,402,-47.39,55.42,11.8,1002.60,315.126,173,58.19,22.74,'Ice',91.526,620,55.75,'Warning',44.48,83.73,402
403,403,32.38,11.15,126.6,965.43,289.995,331,56.71,32.49,'None',32.697,159,88.04,'Normal',39.43,41.79,403
404,404,-9.24,45.76,35.7,1098.94,885.229,177,16.39,42.61,'Blowing Snow',20.853,76,97.07,'Normal',23.45,111.02,404
405,405,29.02,51.76,298.1,1005.18,1430.350,321,99.71,49.58,'Blowing Snow',27.114,989,31.03,'Warning',5.91,63.08,405
406,406,-44.69,51.34,34.0,918.23,889.343,426,52.46,39.63,'Snow',90.530,377,50.93,'Warning',29.17,52.48,406
407,407,-12.81,27.35,280.5,904.71,969.317,406,93.05,33.54,'Snow',26.979,627,2.17,'Critical',42.8,4.25,407
408,408,36.53,7.27,59.0,965.56,1061.338,246,8.99,1.43,'Ice',2.912,236,12.47,'Normal',11.5,136.68,408
409,409,7.08,27.82,53.5,1042.13,1359.617,238,12.42,35.64,'Snow',46.928,401,10.92,'Normal',13.36,107.89,409
410,410,-18.08,54.99,5.0,909.72,724.026,109,55.07,38.01,'None',33.098,830,86.8,'Critical',18.88,73.36,410
411,411,-6.25,43.11,132.4,964.20,1189.257,348,43.85,25.66,'Ice',86.920,63,37.49,'Warning',35.98,0.27,411
412,412,32.53,35.47,109.6,954.42,26.964,19,65.94,19.56,'Snow',56.154,78,84.67,'Critical',36.57,54.91,412
413,413,-5.41,8.2,126.4,944.41,642.706,388,17.55,24.59,'Snow',39.307,572,63.92,'Critical',46.96,24.27,413
414,414,48.18,32.0,208.6,1083.45,348.040,128,7.33,13.71,'Blowing Snow',92.571,187,52.12,'Normal',11.01,48.47,414
415,415,-40.53,56.02,187.2,978.30,1291.026,384,65.74,16.41,'Ice',68.225,486,13.7,'Warning',34.64,88.20,415
416,416,29.0,53.36,246.0,831.34,448.321,328,67.27,20.91,'Blowing Snow',78.479,542,72.99,'Warning',7.13,127.91,416
417,417,-42.19,9.44,42.0,1022.84,1071.303,46,95.01,31.98,'Blowing Snow',93.560,299,85.93,'Critical',5.05,15.24,417
418,418,43.1,8.61,112.9,928.37,144.556,464,5.73,0.21,'None',28.787,496,41.22,'Normal',41.91,24.76,418
419,419,-9.27,5.11,147.0,800.68,154.572,22,26.78,16.48,'None',77.191,176,63.21,'Normal',44.89,12.44,419
420,420,-37.08,29.2,197.4,972.03,929.742,386,77.18,34.38,'None',80.665,761,94.6,'Critical',29.16,0.82,420
421,421,0.25,58.76,351.5,1062.34,1009.045,158,33.06,45.57,'Snow',84.690,501,64.58,'Critical',7.49,41.21,421
422,422,-22.12,31.14,269.3,956.87,975.553,155,51.61,1.89,'Snow',21.003,163,31.57,'Normal',44.34,133.37,422
423,423,-20.18,55.68,167.4,1067.92,642.784,36,58.94,1.57,'Snow',50.768,443,83.55,'Critical',22.38,75.54,423
424,424,27.77,0.04,288.0,1007.66,215.227,330,1.79,16.89,'Blowing Snow',35.876,987,16.45,'Normal',5.56,40.29,424
425,425,9.29,54.83,249.0,843.80,794.419,16,81.82,48.16,'Snow',47.543,628,22.3,'Normal',21.16,27.04,425
