267,'PE127709',267,'Warning','Good',421.668,'Active','Fault','Island Mode',62.86,'Active','Standby',248.29,62.0,63.24,16.72,267,'{"wind": {"rpm": 2832, "output_w": 1691.5}, "solar": {"output_w": 1427.12, "temperature_c": 33.32, "efficiency_percent": 7.52}}'
268,'PE394665',268,'Normal','Fair',282.027,'Inactive','Operating','Connected',62.32,'Fault','Fault',1249.89,56.7,41.10,92.23,268,'{"wind": {"rpm": 1168, "output_w": 1470.32}, "solar": {"output_w": 691.41, "temperature_c": 66.8, "efficiency_percent": 98.71}}'
269,'PE548693',269,'Critical','Good',197.944,'Active','Operating','Island Mode',90.32,'Fault','Fault',918.48,73.8,61.17,28.31,269,'{"wind": {"rpm": 1240, "output_w": 2493.38}, "solar": {"output_w": 442.28, "temperature_c": 89.9, "efficiency_percent": 45.38}}'
270,'PE586253',270,'Critical','Good',223.111,'Fault','Operating','Island Mode',80.96,'Fault','Fault',2615.06,70.3,17.80,64.42,270,'{"wind": {"rpm": 629, "output_w": 2673.6}, "solar": {"output_w": 1057.87, "temperature_c": 89.02, "efficiency_percent": 79.24}}'
271,'PE927775',271,'Critical','Poor',495.459,'Fault','Fault','Connected',92.13,'Fault','Standby',1717.52,95.8,64.08,1.00,271,'{"wind": {"rpm": 860, "output_w": 2487.95}, "solar": {"output_w": 1278.28, "temperature_c": 72.71, "efficiency_percent": 35.01}}'
272,'PE736761',272,'Warning','Good',492.031,'Inactive','Fault','Island Mode',84.09,'Standby','Standby',822.95,46.5,44.96,2.37,272,'{"wind": {"rpm": 1054, "output_w": 2941.37}, "solar": {"output_w": 1812.91, "temperature_c": 76.43, "efficiency_percent": 29.13}}'
273,'PE712363',273,'Normal','Good',322.886,'Fault','Fault','Disconnected',70.95,'Active','Fault',2351.52,88.8,99.84,61.36,273,'{"wind": {"rpm": 371, "output_w": 2492.28}, "solar": {"output_w": 1939.63, "temperature_c": 22.19, "efficiency_percent": 71.60}}'
274,'PE559673',274,'Warning','Good',103.241,'Active','Operating','Island Mode',31.48,'Standby','Operating',426.25,9.0,82.92,48.68,274,'{"wind": {"rpm": 20, "output_w": 1564.23}, "solar": {"output_w": 993.80, "temperature_c": 13.8, "efficiency_percent": 18.36}}'
275,'PE908109',275,'Warning','Poor',4.313,'Active','Operating','Island Mode',77.98,'Standby','Standby',2907.62,38.3,59.21,49.81,275,'{"wind": {"rpm": 1253, "output_w": 2952.91}, "solar": {"output_w": 76.43, "temperature_c": 58.27, "efficiency_percent": 87.40}}'
276,'PE992136',276,'Critical','Poor',80.171,'Inactive','Operating','Connected',90.34,'Standby','Fault',2813.98,78.5,94.04,60.93,276,'{"wind": {"rpm": 187, "output_w": 276.36}, "solar": {"output_w": 1621.41, "temperature_c": 42.65, "efficiency_percent": 85.97}}'
277,'PE606905',277,'Normal','Good',461.398,'Active','Fault','Connected',24.98,'Fault','Standby',2639.95,0.3,89.41,80.89,277,'{"wind": {"rpm": 1627, "output_w": 2788.52}, "solar": {"output_w": 1447.08, "temperature_c": 86.81, "efficiency_percent": 30.16}}'
278,'PE608964',278,'Critical','Poor',179.793,'Active','Fault','Connected',1.13,'Fault','Fault',2775.78,19.0,12.99,52.93,278,'{"wind": {"rpm": 1680, "output_w": 2333.75}, "solar": {"output_w": 735.99, "temperature_c": 4.44, "efficiency_percent": 74.53}}'
279,'PE373248',279,'Warning','Poor',98.548,'Active','Fault','Disconnected',54.54,'Standby','Operating',1872.92,3.5,16.76,26.39,279,'{"wind": {"rpm": 870, "output_w": 2766.22}, "solar": {"output_w": 1149.81, "temperature_c": 63.77, "efficiency_percent": 6.45}}'
280,'PE109485',280,'Normal','Poor',108.142,'Fault','Stopped','Connected',61.90,'Standby','Fault',2009.68,38.3,24.75,19.50,280,'{"wind": {"rpm": 1574, "output_w": 2455.08}, "solar": {"output_w": 916.55, "temperature_c": 83.68, "efficiency_percent": 79.62}}'
281,'PE800690',281,'Warning','Poor',15.228,'Active','Operating','Connected',35.02,'Fault','Standby',2217.11,39.7,40.61,76.72,281,'{"wind": {"rpm": 2525, "output_w": 2730.36}, "solar": {"output_w": 1394.74, "temperature_c": 39.45, "efficiency_percent": 54.29}}'
282,'PE786432',282,'Normal','Poor',77.842,'Active','Operating','Disconnected',81.17,'Fault','Operating',390.05,30.3,98.11,96.16,282,'{"wind": {"rpm": 2736, "output_w": 1780.56}, "solar": {"output_w": 1680.36, "temperature_c": 59.28, "efficiency_percent": 87.72}}'
283,'PE316033',283,'Normal','Fair',130.674,'Inactive','Stopped','Disconnected',30.31,'Fault','Operating',1713.45,84.8,54.00,2.43,283,'{"wind": {"rpm": 284, "output_w": 12.66}, "solar": {"output_w": 1654.66, "temperature_c": 99.19, "efficiency_percent": 59.53}}'
284,'PE962947',284,'Normal','Poor',8.506,'Fault','Operating','Disconnected',87.03,'Fault','Operating',1562.92,60.5,21.24,75.73,284,'{"wind": {"rpm": 2620, "output_w": 2521.99}, "solar": {"output_w": 66.48, "temperature_c": 33.81, "efficiency_percent": 84.69}}'
285,'PE653204',285,'Warning','Good',18.241,'Inactive','Stopped','Connected',24.12,'Active','Operating',1749.16,44.8,18.41,34.28,285,'{"wind": {"rpm": 9, "output_w": 2938.12}, "solar": {"output_w": 297.79, "temperature_c": 34.93, "efficiency_percent": 49.59}}'
286,'PE437920',286,'Warning','Poor',292.707,'Fault','Fault','Disconnected',87.41,'Fault','Operating',1790.48,61.1,21.57,34.20,286,'{"wind": {"rpm": 1367, "output_w": 2879.74}, "solar": {"output_w": 305.45, "temperature_c": 17.31, "efficiency_percent": 64.96}}'
287,'PE882248',287,'Critical','Fair',262.656,'Fault','Operating','Disconnected',53.35,'Active','Standby',1848.61,48.1,25.63,7.69,287,'{"wind": {"rpm": 1645, "output_w": 1569.41}, "solar": {"output_w": 905.56, "temperature_c": 89.54, "efficiency_percent": 32.39}}'
288,'PE271569',288,'Warning','Poor',137.793,'Inactive','Fault','Disconnected',22.45,'Standby','Standby',2763.42,4.3,11.48,22.31,288,'{"wind": {"rpm": 562, "output_w": 1978.85}, "solar": {"output_w": 1508.22, "temperature_c": 12.9, "efficiency_percent": 37.01}}'
289,'PE119335',289,'Warning','Good',429.895,'Fault','Fault','Disconnected',54.32,'Fault','Fault',1670.21,82.4,59.84,41.99,289,'{"wind": {"rpm": 1140, "output_w": 2584.46}, "solar": {"output_w": 1466.01, "temperature_c": 23.28, "efficiency_percent": 0.69}}'
290,'PE997441',290,'Normal','Fair',277.939,'Inactive','Operating','Connected',51.64,'Active','Standby',702.76,90.8,86.11,46.73,290,'{"wind": {"rpm": 809, "output_w": 1103.66}, "solar": {"output_w": 892.12, "temperature_c": 54.36, "efficiency_percent": 84.73}}'
291,'PE249591',291,'Critical','Fair',206.777,'Inactive','Stopped','Disconnected',50.36,'Active','Standby',488.71,41.9,54.02,80.63,291,'{"wind": {"rpm": 2594, "output_w": 170.68}, "solar": {"output_w": 474.93, "temperature_c": -3.83, "efficiency_percent": 94.88}}'
292,'PE957668',292,'Critical','Poor',122.065,'Active','Stopped','Island Mode',17.22,'Standby','Fault',1535.25,43.6,83.39,17.95,292,'{"wind": {"rpm": 658, "output_w": 354.04}, "solar": {"output_w": 1011.87, "temperature_c": 46.85, "efficiency_percent": 37.00}}'
293,'PE735734',293,'Warning','Fair',100.683,'Fault','Fault','Connected',4.66,'Fault','Standby',2067.28,29.5,23.79,27.53,293,'{"wind": {"rpm": 1119, "output_w": 758.11}, "solar": {"output_w": 936.02, "temperature_c": 20.29, "efficiency_percent": 14.15}}'
294,'PE604823',294,'Normal','Fair',223.707,'Inactive','Fault','Island Mode',6.72,'Active','Standby',1345.13,15.3,57.93,39.92,294,'{"wind": {"rpm": 2753, "output_w": 2822.97}, "solar": {"output_w": 353.35, "temperature_c": 98.45, "efficiency_percent": 61.03}}'
295,'PE579705',295,'Critical','Poor',43.894,'Inactive','Fault','Connected',60.28,'Standby','Fault',1803.34,73.5,87.43,86.36,295,'{"wind": {"rpm": 2547, "output_w": 682.67}, "solar": {"output_w": 659.18, "temperature_c": 61.15, "efficiency_percent": 99.90}}'
296,'PE249672',296,'Normal','Poor',219.321,'Fault','Operating','Connected',86.82,'Fault','Fault',2001.15,17.6,37.83,22.17,296,'{"wind": {"rpm": 865, "output_w": 2029.73}, "solar": {"output_w": 1424.04, "temperature_c": 0.77, "efficiency_percent": 11.59}}'
297,'PE745059',297,'Normal','Fair',408.658,'Inactive','Fault','Island Mode',26.27,'Fault','Fault',1567.53,5.2,14.69,23.04,297,'{"wind": {"rpm": 509, "output_w": 322.7}, "solar": {"output_w": 1892.47, "temperature_c": 96.32, "efficiency_percent": 96.82}}'
298,'PE136703',298,'Warning','Good',77.610,'Fault','Stopped','Disconnected',92.86,'Standby','Standby',406.79,91.4,38.50,16.13,298,'{"wind": {"rpm": 2798, "output_w": 2465.58}, "solar": {"output_w": 1515.07, "temperature_c": 66.58, "efficiency_percent": 98.35}}'
299,'PE971856',299,'Normal','Fair',496.977,'Inactive','Fault','Island Mode',42.49,'Fault','Fault',2439.81,62.3,68.52,29.97,299,'{"wind": {"rpm": 693, "output_w": 620.5}, "solar": {"output_w": 345.00, "temperature_c": 59.07, "efficiency_percent": 20.35}}'
300,'PE661956',300,'Normal','Fair',312.779,'Active','Fault','Connected',43.27,'Active','Standby',1489.12,94.9,11.46,91.28,300,'{"wind": {"rpm": 1289, "output_w": 721.13}, "solar": {"output_w": 52.42, "temperature_c": -2.53, "efficiency_percent": 20.35}}'
301,'PE153293',301,'Normal','Fair',165.543,'Inactive','Fault','Disconnected',21.86,'Fault','Fault',2496.35,30.0,85.41,19.48,301,'{"wind": {"rpm": 148, "output_w": 2025.54}, "solar": {"output_w": 1367.11, "temperature_c": -7.03, "efficiency_percent": 7.19}}'
302,'PE905646',302,'Normal','Poor',67.907,'Inactive','Fault','Island Mode',45.98,'Active','Operating',2214.48,31.8,9.60,71.21,302,'{"wind": {"rpm": 2102, "output_w": 1525.38}, "solar": {"output_w": 314.76, "temperature_c": 74.4, "efficiency_percent": 10.99}}'
303,'PE236948',303,'Warning','Fair',79.871,'Inactive','Fault','Connected',4.80,'Standby','Operating',2149.69,72.3,28.46,65.27,303,'{"wind": {"rpm": 1371, "output_w": 1550.63}, "solar": {"output_w": 1642.23, "temperature_c": 17.17, "efficiency_percent": 67.09}}'
304,'PE999284',304,'Critical','Poor',74.063,'Fault','Stopped','Connected',90.78,'Active','Standby',666.88,40.3,32.84,80.74,304,'{"wind": {"rpm": 2519, "output_w": 2026.48}, "solar": {"output_w": 129.11, "temperature_c": -5.25, "efficiency_percent": 14.42}}'
305,'PE287042',305,'Normal','Poor',490.543,'Active','Operating','Island Mode',98.58,'Standby','Fault',477.57,88.1,71.32,81.91,305,'{"wind": {"rpm": 2264, "output_w": 689.99}, "solar": {"output_w": 1717.96, "temperature_c": 18.6, "efficiency_percent": 89.33}}'
306,'PE889981',306,'Critical','Poor',48.356,'Active','Operating','Island Mode',2.87,'Fault','Operating',743.74,24.3,69.57,63.65,306,'{"wind": {"rpm": 550, "output_w": 1144.27}, "solar": {"output_w": 1487.55, "temperature_c": -3.9, "efficiency_percent": 59.63}}'
307,'PE475577',307,'Normal','Fair',413.011,'Fault','Stopped','Island Mode',82.22,'Active','Fault',711.3,13.4,75.04,19.30,307,'{"wind": {"rpm": 2901, "output_w": 53.47}, "solar": {"output_w": 860.75, "temperature_c": 78.81, "efficiency_percent": 46.12}}'
308,'PE904093',308,'Critical','Fair',181.075,'Inactive','Fault','Island Mode',65.45,'Fault','Standby',2653.25,38.7,7.46,41.34,308,'{"wind": {"rpm": 184, "output_w": 1122.05}, "solar": {"output_w": 1154.48, "temperature_c": 54.19, "efficiency_percent": 78.82}}'
309,'PE904206',309,'Warning','Poor',5.057,'Active','Fault','Connected',2.66,'Standby','Operating',1201.51,72.5,83.97,90.32,309,'{"wind": {"rpm": 1303, "output_w": 761.21}, "solar": {"output_w": 1923.25, "temperature_c": 17.5, "efficiency_percent": 6.06}}'
310,'PE872089',310,'Critical','Fair',87.521,'Inactive','Fault','Island Mode',42.02,'Standby','Standby',1932.52,68.6,57.58,96.29,310,'{"wind": {"rpm": 632, "output_w": 120.32}, "solar": {"output_w": 166.11, "temperature_c": 89.06, "efficiency_percent": 93.24}}'
311,'PE995456',311,'Critical','Poor',210.828,'Fault','Fault','Disconnected',53.24,'Active','Fault',1299.25,23.3,33.60,79.54,311,'{"wind": {"rpm": 1039, "output_w": 370.68}, "solar": {"output_w": 1342.87, "temperature_c": 30.61, "efficiency_percent": 25.68}}'
312,'PE444143',312,'Critical','Good',120.597,'Active','Operating','Island Mode',46.55,'Standby','Fault',2078.63,15.2,46.38,51.00,312,'{"wind": {"rpm": 2567, "output_w": 1405.19}, "solar": {"output_w": 536.54, "temperature_c": 35.4, "efficiency_percent": 32.57}}'
313,'PE129290',313,'Normal','Poor',302.825,'Fault','Operating','Connected',49.74,'Standby','Operating',584.29,88.6,18.60,99.36,313,'{"wind": {"rpm": 2965, "output_w": 2056.98}, "solar": {"output_w": 1937.26, "temperature_c": 81.76, "efficiency_percent": 35.40}}'
314,'PE989754',314,'Normal','Fair',416.397,'Active','Fault','Disconnected',32.12,'Active','Fault',1539.89,93.8,96.78,49.90,314,'{"wind": {"rpm": 2857, "output_w": 2801.52}, "solar": {"output_w": 1574.82, "temperature_c": 7.22, "efficiency_percent": 51.29}}'
315,'PE940761',315,'Normal','Poor',211.558,'Inactive','Fault','Disconnected',9.40,'Standby','Standby',1590.09,72.7,37.80,95.21,315,'{"wind": {"rpm": 41, "output_w": 1843.17}, "solar": {"output_w": 827.48, "temperature_c": 35.48, "efficiency_percent": 57.67}}'
316,'PE811290',316,'Warning','Good',394.839,'Fault','Operating','Island Mode',37.47,'Fault','Fault',2004.59,58.6,39.77,11.95,316,'{"wind": {"rpm": 657, "output_w": 863.98}, "solar": {"output_w": 558.00, "temperature_c": 44.9, "efficiency_percent": 59.68}}'
317,'PE846922',317,'Normal','Poor',159.447,'Inactive','Operating','Connected',77.34,'Standby','Fault',1627.95,46.3,10.34,48.58,317,'{"wind": {"rpm": 1198, "output_w": 2562.86}, "solar": {"output_w": 1175.89, "temperature_c": 24.63, "efficiency_percent": 82.56}}'
318,'PE741095',318,'Normal','Fair',127.932,'Fault','Fault','Island Mode',78.12,'Standby','Standby',1417.5,26.9,7.29,83.24,318,'{"wind": {"rpm": 497, "output_w": 1075.31}, "solar": {"output_w": 1408.29, "temperature_c": 48.65, "efficiency_percent": 59.44}}'
319,'PE326018',319,'Warning','Fair',287.616,'Inactive','Operating','Disconnected',74.67,'Fault','Standby',2924.54,21.3,78.20,86.41,319,'{"wind": {"rpm": 1625, "output_w": 2480.41}, "solar": {"output_w": 427.27, "temperature_c": 88.74, "efficiency_percent": 49.22}}'
320,'PE470955',320,'Warning','Fair',34.601,'Active','Stopped','Disconnected',39.75,'Standby','Fault',925.95,1.2,98.35,6.24,320,'{"wind": {"rpm": 2138, "output_w": 262.48}, "solar": {"output_w": 63.56, "temperature_c": 67.7, "efficiency_percent": 6.07}}'
321,'PE294526',321,'Critical','Poor',282.686,'Inactive','Stopped','Disconnected',47.12,'Fault','Standby',2888.4,86.0,87.24,89.98,321,'{"wind": {"rpm": 1306, "output_w": 2584.33}, "solar": {"output_w": 769.35, "temperature_c": 34.55, "efficiency_percent": 33.27}}'
322,'PE123808',322,'Critical','Poor',164.037,'Active','Stopped','Island Mode',45.31,'Fault','Standby',1447.44,1.0,63.18,11.96,322,'{"wind": {"rpm": 2255, "output_w": 2643.11}, "solar": {"output_w": 1766.64, "temperature_c": 57.37, "efficiency_percent": 52.52}}'
323,'PE885518',323,'Normal','Good',314.265,'Active','Stopped','Connected',64.07,'Standby','Fault',1201.7,14.3,1.68,1.36,323,'{"wind": {"rpm": 1804, "output_w": 1674.4}, "solar": {"output_w": 295.12, "temperature_c": 92.93, "efficiency_percent": 82.40}}'
324,'PE218332',324,'Normal','Fair',376.143,'Fault','Operating','Disconnected',27.67,'Fault','Standby',181.41,74.5,97.01,62.99,324,'{"wind": {"rpm": 1934, "output_w": 697.81}, "solar": {"output_w": 463.02, "temperature_c": 46.49, "efficiency_percent": 21.15}}'
325,'PE498370',325,'Critical','Fair',434.728,'Fault','Fault','Island Mode',0.51,'Active','Fault',1224.63,39.0,10.60,56.28,325,'{"wind": {"rpm": 1041, "output_w": 325.31}, "solar": {"output_w": 38.33, "temperature_c": 86.9, "efficiency_percent": 51.27}}'
326,'PE740790',326,'Warning','Good',258.311,'Fault','Stopped','Island Mode',42.06,'Standby','Fault',2708.68,32.4,37.59,56.11,326,'{"wind": {"rpm": 2195, "output_w": 78.72}, "solar": {"output_w": 1254.55, "temperature_c": 90.21, "efficiency_percent": 75.88}}'
327,'PE542355',327,'Warning','Good',184.943,'Fault','Stopped','Disconnected',17.74,'Active','Operating',1582.01,18.2,48.25,64.08,327,'{"wind": {"rpm": 1110, "output_w": 2871.23}, "solar": {"output_w": 1594.83, "temperature_c": 30, "efficiency_percent": 4.65}}'
328,'PE111523',328,'Critical','Fair',288.624,'Active','Fault','Island Mode',47.76,'Fault','Fault',2047.46,75.2,95.99,27.78,328,'{"wind": {"rpm": 2586, "output_w": 865.36}, "solar": {"output_w": 443.83, "temperature_c": 25.57, "efficiency_percent": 21.88}}'
329,'PE653961',329,'Warning','Good',63.634,'Active','Operating','Connected',18.21,'Active','Operating',1229.65,17.7,8.47,67.01,329,'{"wind": {"rpm": 936, "output_w": 1317.75}, "solar": {"output_w": 473.50, "temperature_c": -3.25, "efficiency_percent": 80.50}}'
330,'PE168255',330,'Normal','Poor',202.303,'Fault','Stopped','Island Mode',0.18,'Standby','Fault',2710.64,42.2,83.27,56.06,330,'{"wind": {"rpm": 1541, "output_w": 173.01}, "solar": {"output_w": 740.01, "temperature_c": 55.16, "efficiency_percent": 7.11}}'
331,'PE411773',331,'Normal','Fair',252.943,'Active','Operating','Island Mode',98.34,'Active','Fault',2320.34,29.6,98.98,60.88,331,'{"wind": {"rpm": 2358, "output_w": 508.43}, "solar": {"output_w": 1190.91, "temperature_c": 15.29, "efficiency_percent": 13.48}}'
332,'PE106144',332,'Critical','Fair',393.163,'Active','Operating','Island Mode',17.18,'Active','Standby',1196.14,25.0,69.69,73.68,332,'{"wind": {"rpm": 2999, "output_w": 1667.77}, "solar": {"output_w": 737.85, "temperature_c": 67.25, "efficiency_percent": 55.31}}'
333,'PE178542',333,'Warning','Fair',195.948,'Fault','Operating','Island Mode',25.62,'Fault','Operating',1221.23,71.7,43.65,24.06,333,'{"wind": {"rpm": 2887, "output_w": 2878}, "solar": {"output_w": 129.75, "temperature_c": 6.2, "efficiency_percent": 77.70}}'
334,'PE972074',334,'Normal','Fair',50.410,'Active','Fault','Island Mode',53.40,'Fault','Operating',1511.89,50.5,78.41,42.57,334,'{"wind": {"rpm": 1088, "output_w": 319.63}, "solar": {"output_w": 1191.27, "temperature_c": 77.84, "efficiency_percent": 81.55}}'
335,'PE582272',335,'Critical','Poor',398.745,'Active','Fault','Island Mode',53.94,'Standby','Fault',57.89,22.8,70.44,54.11,335,'{"wind": {"rpm": 1816, "output_w": 2359.46}, "solar": {"output_w": 401.51, "temperature_c": 52.59, "efficiency_percent": 97.00}}'
336,'PE369481',336,'Warning','Fair',54.831,'Inactive','Stopped','Connected',89.12,'Standby','Fault',2303.45,44.3,62.93,50.76,336,'{"wind": {"rpm": 2102, "output_w": 2188.37}, "solar": {"output_w": 1501.23, "temperature_c": 76.78, "efficiency_percent": 73.71}}'
337,'PE874814',337,'Normal','Poor',436.250,'Active','Stopped','Disconnected',9.20,'Standby','Fault',2504.27,58.4,58.44,57.84,337,'{"wind": {"rpm": 231, "output_w": 2422.54}, "solar": {"output_w": 231.13, "temperature_c": 76.35, "efficiency_percent": 96.02}}'
338,'PE402382',338,'Warning','Poor',29.401,'Fault','Stopped','Disconnected',67.93,'Fault','Standby',192.54,57.5,20.71,65.48,338,'{"wind": {"rpm": 1767, "output_w": 624.06}, "solar": {"output_w": 249.67, "temperature_c": 35.38, "efficiency_percent": 81.40}}'
339,'PE721907',339,'Normal','Poor',323.082,'Fault','Operating','Connected',4.67,'Standby','Fault',186.91,17.1,68.10,55.88,339,'{"wind": {"rpm": 1129, "output_w": 661.64}, "solar": {"output_w": 622.22, "temperature_c": 85.21, "efficiency_percent": 94.09}}'
340,'PE959907',340,'Normal','Good',263.381,'Fault','Operating','Connected',69.87,'Active','Fault',2942.79,75.0,3.87,74.09,340,'{"wind": {"rpm": 668, "output_w": 2928.35}, "solar": {"output_w": 985.10, "temperature_c": 98.86, "efficiency_percent": 42.53}}'
341,'PE966860',341,'Normal','Poor',225.871,'Inactive','Stopped','Disconnected',94.49,'Fault','Operating',2061.89,66.7,95.30,36.40,341,'{"wind": {"rpm": 2233, "output_w": 741.1}, "solar": {"output_w": 610.51, "temperature_c": 34.45, "efficiency_percent": 87.70}}'
342,'PE120206',342,'Normal','Poor',457.193,'Inactive','Operating','Disconnected',46.21,'Fault','Operating',2835.84,81.3,83.63,96.32,342,'{"wind": {"rpm": 680, "output_w": 1096.22}, "solar": {"output_w": 1368.41, "temperature_c": 24.19, "efficiency_percent": 31.34}}'
343,'PE851955',343,'Warning','Fair',391.811,'Active','Operating','Disconnected',63.07,'Fault','Fault',1586.53,71.6,75.60,69.67,343,'{"wind": {"rpm": 197, "output_w": 1021.12}, "solar": {"output_w": 1987.03, "temperature_c": 59.72, "efficiency_percent": 59.13}}'
344,'PE448501',344,'Normal','Poor',110.262,'Inactive','Stopped','Disconnected',30.78,'Active','Standby',1326.56,77.8,24.86,92.21,344,'{"wind": {"rpm": 670, "output_w": 446.15}, "solar": {"output_w": 1162.10, "temperature_c": 89.95, "efficiency_percent": 34.69}}'
345,'PE751850',345,'Normal','Good',25.877,'Active','Operating','Disconnected',90.44,'Fault','Standby',2302.62,35.2,3.97,29.41,345,'{"wind": {"rpm": 480, "output_w": 331.74}, "solar": {"output_w": 1560.93, "temperature_c": 73.2, "efficiency_percent": 59.38}}'
346,'PE940386',346,'Critical','Fair',162.898,'Fault','Fault','Island Mode',8.31,'Active','Standby',778.58,97.4,39.15,95.37,346,'{"wind": {"rpm": 439, "output_w": 2764.68}, "solar": {"output_w": 886.10, "temperature_c": 7.14, "efficiency_percent": 60.93}}'
347,'PE935107',347,'Critical','Good',318.109,'Inactive','Operating','Connected',77.96,'Fault','Operating',239.16,49.9,79.34,11.84,347,'{"wind": {"rpm": 930, "output_w": 1412.4}, "solar": {"output_w": 1623.45, "temperature_c": 16.1, "efficiency_percent": 16.82}}'
348,'PE168467',348,'Warning','Good',139.472,'Fault','Operating','Disconnected',73.02,'Fault','Standby',1047.85,94.8,16.49,95.36,348,'{"wind": {"rpm": 494, "output_w": 2102.68}, "solar": {"output_w": 1771.05, "temperature_c": 22.2, "efficiency_percent": 13.57}}'
349,'PE205729',349,'Warning','Good',253.754,'Inactive','Stopped','Disconnected',84.37,'Fault','Operating',1092.94,24.0,6.38,91.44,349,'{"wind": {"rpm": 2396, "output_w": 1528.17}, "solar": {"output_w": 285.07, "temperature_c": 72.94, "efficiency_percent": 81.38}}'
350,'PE380888',350,'Normal','Poor',392.517,'Active','Operating','Disconnected',13.45,'Fault','Operating',2596.4,57.2,94.44,76.22,350,'{"wind": {"rpm": 2907, "output_w": 1764.77}, "solar": {"output_w": 1380.38, "temperature_c": 45.08, "efficiency_percent": 22.64}}'
351,'PE678875',351,'Warning','Fair',16.911,'Active','Operating','Connected',95.80,'Standby','Standby',549.32,17.3,42.37,53.36,351,'{"wind": {"rpm": 2212, "output_w": 354.32}, "solar": {"output_w": 1917.89, "temperature_c": 17.88, "efficiency_percent": 45.65}}'
352,'PE576815',352,'Normal','Fair',497.437,'Fault','Stopped','Island Mode',19.92,'Active','Standby',1882.38,38.6,25.54,71.72,352,'{"wind": {"rpm": 2990, "output_w": 2975.99}, "solar": {"output_w": 145.42, "temperature_c": -0.82, "efficiency_percent": 97.31}}'
353,'PE854794',353,'Critical','Fair',78.324,'Inactive','Operating','Connected',39.32,'Active','Fault',2573.82,44.9,82.05,2.64,353,'{"wind": {"rpm": 1196, "output_w": 141.14}, "solar": {"output_w": 1408.43, "temperature_c": 34.48, "efficiency_percent": 25.49}}'
354,'PE723243',354,'Critical','Good',88.814,'Inactive','Operating','Connected',50.07,'Standby','Operating',2296.16,21.1,10.00,5.09,354,'{"wind": {"rpm": 342, "output_w": 864.32}, "solar": {"output_w": 1867.93, "temperature_c": 13.21, "efficiency_percent": 92.68}}'
355,'PE354079',355,'Warning','Fair',86.894,'Inactive','Stopped','Island Mode',46.10,'Active','Standby',2174.75,63.9,34.44,24.32,355,'{"wind": {"rpm": 2402, "output_w": 2492.44}, "solar": {"output_w": 481.48, "temperature_c": 15.07, "efficiency_percent": 69.97}}'
356,'PE742142',356,'Warning','Good',255.195,'Fault','Fault','Island Mode',3.48,'Fault','Standby',235.94,98.1,54.03,44.45,356,'{"wind": {"rpm": 2021, "output_w": 2502.05}, "solar": {"output_w": 806.18, "temperature_c": 19.63, "efficiency_percent": 62.59}}'
357,'PE502654',357,'Warning','Poor',444.502,'Fault','Stopped','Connected',39.88,'Active','Operating',665.25,78.4,69.49,67.44,357,'{"wind": {"rpm": 752, "output_w": 2703.48}, "solar": {"output_w": 1063.25, "temperature_c": 18.71, "efficiency_percent": 98.39}}'
358,'PE724905',358,'Normal','Fair',395.521,'Fault','Stopped','Disconnected',10.76,'Fault','Fault',985.1,21.1,96.66,72.95,358,'{"wind": {"rpm": 1180, "output_w": 2131.95}, "solar": {"output_w": 1254.85, "temperature_c": 13.58, "efficiency_percent": 77.40}}'
359,'PE480883',359,'Critical','Fair',290.572,'Fault','Operating','Connected',86.05,'Fault','Fault',1974.31,80.1,70.92,7.94,359,'{"wind": {"rpm": 2015, "output_w": 892.07}, "solar": {"output_w": 1886.02, "temperature_c": 32.48, "efficiency_percent": 95.91}}'
360,'PE499908',360,'Critical','Poor',124.276,'Active','Stopped','Island Mode',5.26,'Standby','Operating',636.75,80.5,82.76,43.05,360,'{"wind": {"rpm": 1930, "output_w": 1425.38}, "solar": {"output_w": 528.45, "temperature_c": -0.35, "efficiency_percent": 63.01}}'
361,'PE932066',361,'Critical','Fair',238.477,'Fault','Operating','Disconnected',75.46,'Standby','Fault',1622.18,34.9,79.25,20.61,361,'{"wind": {"rpm": 2207, "output_w": 2331.68}, "solar": {"output_w": 1989.81, "temperature_c": 33.65, "efficiency_percent": 7.15}}'
362,'PE426097',362,'Normal','Good',195.228,'Active','Fault','Connected',3.99,'Active','Operating',1176.54,12.9,43.31,4.48,362,'{"wind": {"rpm": 2790, "output_w": 2590.57}, "solar": {"output_w": 1246.83, "temperature_c": 65.09, "efficiency_percent": 49.96}}'
363,'PE817993',363,'Warning','Poor',102.805,'Active','Operating','Island Mode',35.71,'Fault','Operating',1005.12,87.8,7.50,31.94,363,'{"wind": {"rpm": 1006, "output_w": 1577.77}, "solar": {"output_w": 1805.87, "temperature_c": 88.57, "efficiency_percent": 96.17}}'
364,'PE811959',364,'Normal','Good',126.215,'Fault','Fault','Connected',75.77,'Active','Standby',2297.53,7.9,75.26,8.87,364,'{"wind": {"rpm": 75, "output_w": 1590.61}, "solar": {"output_w": 1486.25, "temperature_c": -2.14, "efficiency_percent": 24.05}}'
365,'PE646953',365,'Normal','Good',46.884,'Inactive','Fault','Disconnected',62.71,'Active','Operating',2404.01,40.2,27.58,10.84,365,'{"wind": {"rpm": 2152, "output_w": 203.34}, "solar": {"output_w": 228.76, "temperature_c": 97.84, "efficiency_percent": 60.96}}'
