264,'PE152434',264,633,79.55,46.8,3919.9,264,'{"oil": {"pressure_kpa": 3238, "level_percent": 14.22, "temperature_c": 31.81}, "fuel": {"pressure_kpa": 972, "level_percent": 24, "temperature_c": 30, "consumption_lh": 31.80}, "coolant": {"pressure_kpa": 1224, "level_percent": 7.74, "temperature_c": 80.8}, "hydraulic": {"pressure_kpa": 1646.965, "level_percent": 86.87, "temperature_c": 11.56}}'
265,'PE398075',265,2623,5.95,131.59,2778.8,265,'{"oil": {"pressure_kpa": 407, "level_percent": 14.29, "temperature_c": 93.69}, "fuel": {"pressure_kpa": 681, "level_percent": 70, "temperature_c": 24.66, "consumption_lh": 30.93}, "coolant": {"pressure_kpa": 534, "level_percent": 97.07, "temperature_c": 78.21}, "hydraulic": {"pressure_kpa": 1102.227, "level_percent": 37.88, "temperature_c": -9.53}}'
266,'PE374486',266,6267,55.01,81.71,4945.1,266,'{"oil": {"pressure_kpa": 3532, "level_percent": 26.11, "temperature_c": 64.76}, "fuel": {"pressure_kpa": 938, "level_percent": 97, "temperature_c": 5.78, "consumption_lh": 48.80}, "coolant": {"pressure_kpa": 1360, "level_percent": 37.47, "temperature_c": 101.34}, "hydraulic": {"pressure_kpa": 616.085, "level_percent": 61.23, "temperature_c": 81.9}}'
267,'PE127709',267,2012,98.94,15.43,2402.2,267,'{"oil": {"pressure_kpa": 2356, "level_percent": 29.6, "temperature_c": 112.02}, "fuel": {"pressure_kpa": 467, "level_percent": 17, "temperature_c": -4.99, "consumption_lh": 40.46}, "coolant": {"pressure_kpa": 946, "level_percent": 96.82, "temperature_c": 49.16}, "hydraulic": {"pressure_kpa": 746.311, "level_percent": 19.49, "temperature_c": 19.6}}'
268,'PE394665',268,2507,53.25,122.78,1291.6,268,'{"oil": {"pressure_kpa": 2496, "level_percent": 94.2, "temperature_c": 35.36}, "fuel": {"pressure_kpa": 976, "level_percent": 92, "temperature_c": -16.34, "consumption_lh": 37.41}, "coolant": {"pressure_kpa": 1667, "level_percent": 70.21, "temperature_c": 94.98}, "hydraulic": {"pressure_kpa": 424.924, "level_percent": 51.73, "temperature_c": 85.66}}'
269,'PE548693',269,3772,27.17,101.64,777.1,269,'{"oil": {"pressure_kpa": 343, "level_percent": 25.55, "temperature_c": 68.97}, "fuel": {"pressure_kpa": 191, "level_percent": 92, "temperature_c": -7.11, "consumption_lh": 46.54}, "coolant": {"pressure_kpa": 333, "level_percent": 30.21, "temperature_c": -0.96}, "hydraulic": {"pressure_kpa": 497.461, "level_percent": 46.20, "temperature_c": 12.71}}'
270,'PE586253',270,4966,35.71,70.34,3426.1,270,'{"oil": {"pressure_kpa": 3869, "level_percent": 3.15, "temperature_c": 111.9}, "fuel": {"pressure_kpa": 254, "level_percent": 25, "temperature_c": 55.52, "consumption_lh": 1.76}, "coolant": {"pressure_kpa": 1524, "level_percent": 95.12, "temperature_c": 98.01}, "hydraulic": {"pressure_kpa": 18.948, "level_percent": 23.25, "temperature_c": 66.93}}'
271,'PE927775',271,3109,3.0,41.06,1638.3,271,'{"oil": {"pressure_kpa": 4807, "level_percent": 86.17, "temperature_c": 37.71}, "fuel": {"pressure_kpa": 72, "level_percent": 82, "temperature_c": -7.33, "consumption_lh": 27.58}, "coolant": {"pressure_kpa": 609, "level_percent": 69.35, "temperature_c": 75.73}, "hydraulic": {"pressure_kpa": 130.336, "level_percent": 70.66, "temperature_c": 29.85}}'
272,'PE736761',272,3704,18.06,105.42,192.7,272,'{"oil": {"pressure_kpa": 201, "level_percent": 21.88, "temperature_c": 110.81}, "fuel": {"pressure_kpa": 296, "level_percent": 71, "temperature_c": 9.1, "consumption_lh": 9.09}, "coolant": {"pressure_kpa": 243, "level_percent": 26.39, "temperature_c": -2.13}, "hydraulic": {"pressure_kpa": 1318.360, "level_percent": 4.22, "temperature_c": 50.23}}'
273,'PE712363',273,2309,8.87,43.65,125.3,273,'{"oil": {"pressure_kpa": 4270, "level_percent": 65.29, "temperature_c": 23.18}, "fuel": {"pressure_kpa": 467, "level_percent": 70, "temperature_c": 16.43, "consumption_lh": 28.86}, "coolant": {"pressure_kpa": 919, "level_percent": 61.67, "temperature_c": 29.95}, "hydraulic": {"pressure_kpa": 915.224, "level_percent": 42.97, "temperature_c": 5.9}}'
274,'PE559673',274,2255,43.16,70.67,1727.8,274,'{"oil": {"pressure_kpa": 801, "level_percent": 86.81, "temperature_c": 110.91}, "fuel": {"pressure_kpa": 178, "level_percent": 87, "temperature_c": 2.99, "consumption_lh": 30.38}, "coolant": {"pressure_kpa": 1678, "level_percent": 39.87, "temperature_c": -9.37}, "hydraulic": {"pressure_kpa": 641.545, "level_percent": 20.07, "temperature_c": 72.4}}'
275,'PE908109',275,1702,32.39,11.35,1315.7,275,'{"oil": {"pressure_kpa": 4688, "level_percent": 29.09, "temperature_c": 64.46}, "fuel": {"pressure_kpa": 621, "level_percent": 64, "temperature_c": 48.38, "consumption_lh": 39.72}, "coolant": {"pressure_kpa": 1737, "level_percent": 89.83, "temperature_c": 90.12}, "hydraulic": {"pressure_kpa": 1420.662, "level_percent": 38.71, "temperature_c": 13.66}}'
276,'PE992136',276,2618,55.43,29.97,3117.4,276,'{"oil": {"pressure_kpa": 2459, "level_percent": 72.2, "temperature_c": 71.15}, "fuel": {"pressure_kpa": 971, "level_percent": 89, "temperature_c": 3.99, "consumption_lh": 2.12}, "coolant": {"pressure_kpa": 1160, "level_percent": 98.35, "temperature_c": 99.88}, "hydraulic": {"pressure_kpa": 601.171, "level_percent": 88.47, "temperature_c": 100.62}}'
277,'PE606905',277,253,83.23,71.55,4587.0,277,'{"oil": {"pressure_kpa": 1430, "level_percent": 9.63, "temperature_c": 0.19}, "fuel": {"pressure_kpa": 509, "level_percent": 63, "temperature_c": 39.15, "consumption_lh": 45.95}, "coolant": {"pressure_kpa": 818, "level_percent": 92.46, "temperature_c": -2.08}, "hydraulic": {"pressure_kpa": 1744.491, "level_percent": 27.82, "temperature_c": -6.88}}'
278,'PE608964',278,307,52.46,9.13,2485.4,278,'{"oil": {"pressure_kpa": 2807, "level_percent": 47.53, "temperature_c": 68.23}, "fuel": {"pressure_kpa": 914, "level_percent": 44, "temperature_c": 47.24, "consumption_lh": 21.06}, "coolant": {"pressure_kpa": 1178, "level_percent": 33.91, "temperature_c": 4.79}, "hydraulic": {"pressure_kpa": 1737.314, "level_percent": 23.58, "temperature_c": 18.64}}'
279,'PE373248',279,1045,33.24,63.88,623.5,279,'{"oil": {"pressure_kpa": 717, "level_percent": 2.37, "temperature_c": 118}, "fuel": {"pressure_kpa": 168, "level_percent": 14, "temperature_c": -17.02, "consumption_lh": 7.88}, "coolant": {"pressure_kpa": 1423, "level_percent": 28.36, "temperature_c": 111.46}, "hydraulic": {"pressure_kpa": 135.521, "level_percent": 15.64, "temperature_c": 34.49}}'
280,'PE109485',280,7349,51.74,9.17,2862.7,280,'{"oil": {"pressure_kpa": 2878, "level_percent": 32.28, "temperature_c": 61.25}, "fuel": {"pressure_kpa": 616, "level_percent": 79, "temperature_c": 32.83, "consumption_lh": 45.62}, "coolant": {"pressure_kpa": 496, "level_percent": 58.55, "temperature_c": 99.64}, "hydraulic": {"pressure_kpa": 1709.929, "level_percent": 72.63, "temperature_c": 22.6}}'
281,'PE800690',281,1615,7.74,24.15,4159.2,281,'{"oil": {"pressure_kpa": 1535, "level_percent": 12.55, "temperature_c": 6.25}, "fuel": {"pressure_kpa": 885, "level_percent": 34, "temperature_c": 58.1, "consumption_lh": 43.99}, "coolant": {"pressure_kpa": 551, "level_percent": 37.42, "temperature_c": 93.13}, "hydraulic": {"pressure_kpa": 1799.319, "level_percent": 38.95, "temperature_c": 50.49}}'
282,'PE786432',282,2526,93.48,138.71,3829.8,282,'{"oil": {"pressure_kpa": 1917, "level_percent": 36.57, "temperature_c": 23.45}, "fuel": {"pressure_kpa": 986, "level_percent": 24, "temperature_c": 36.95, "consumption_lh": 1.54}, "coolant": {"pressure_kpa": 1444, "level_percent": 54.73, "temperature_c": 13.83}, "hydraulic": {"pressure_kpa": 1888.477, "level_percent": 26.21, "temperature_c": 86.4}}'
283,'PE316033',283,5298,49.83,21.45,1013.4,283,'{"oil": {"pressure_kpa": 3438, "level_percent": 93.53, "temperature_c": 81.46}, "fuel": {"pressure_kpa": 355, "level_percent": 83, "temperature_c": 36.11, "consumption_lh": 9.51}, "coolant": {"pressure_kpa": 1427, "level_percent": 28.94, "temperature_c": 77.67}, "hydraulic": {"pressure_kpa": 1897.692, "level_percent": 52.15, "temperature_c": 54.3}}'
284,'PE962947',284,1923,39.26,79.48,2263.1,284,'{"oil": {"pressure_kpa": 1298, "level_percent": 97.85, "temperature_c": 85.18}, "fuel": {"pressure_kpa": 318, "level_percent": 92, "temperature_c": 37.31, "consumption_lh": 6.85}, "coolant": {"pressure_kpa": 743, "level_percent": 17.83, "temperature_c": 58.92}, "hydraulic": {"pressure_kpa": 1553.473, "level_percent": 7.52, "temperature_c": 62.39}}'
285,'PE653204',285,1800,83.28,135.46,2611.8,285,'{"oil": {"pressure_kpa": 4009, "level_percent": 14.76, "temperature_c": 95.5}, "fuel": {"pressure_kpa": 543, "level_percent": 23, "temperature_c": 30.65, "consumption_lh": 3.96}, "coolant": {"pressure_kpa": 1945, "level_percent": 42.47, "temperature_c": 94.62}, "hydraulic": {"pressure_kpa": 727.691, "level_percent": 29.74, "temperature_c": 7.52}}'
286,'PE437920',286,5124,82.44,43.6,4153.9,286,'{"oil": {"pressure_kpa": 3229, "level_percent": 7.23, "temperature_c": 60.65}, "fuel": {"pressure_kpa": 177, "level_percent": 62, "temperature_c": 17.46, "consumption_lh": 10.66}, "coolant": {"pressure_kpa": 381, "level_percent": 99.06, "temperature_c": 4.17}, "hydraulic": {"pressure_kpa": 1871.181, "level_percent": 23.91, "temperature_c": 114.56}}'
287,'PE882248',287,3160,46.64,52.81,2588.1,287,'{"oil": {"pressure_kpa": 2233, "level_percent": 64.57, "temperature_c": 93.11}, "fuel": {"pressure_kpa": 226, "level_percent": 85, "temperature_c": -1.03, "consumption_lh": 40.10}, "coolant": {"pressure_kpa": 1610, "level_percent": 79.51, "temperature_c": 34.56}, "hydraulic": {"pressure_kpa": 583.904, "level_percent": 24.36, "temperature_c": 52.11}}'
288,'PE271569',288,2896,31.65,4.86,2370.1,288,'{"oil": {"pressure_kpa": 2624, "level_percent": 92.16, "temperature_c": 89.96}, "fuel": {"pressure_kpa": 862, "level_percent": 58, "temperature_c": 37.76, "consumption_lh": 1.74}, "coolant": {"pressure_kpa": 1071, "level_percent": 3.39, "temperature_c": 88.81}, "hydraulic": {"pressure_kpa": 1073.394, "level_percent": 64.59, "temperature_c": 69.77}}'
289,'PE119335',289,6449,19.07,63.84,2672.3,289,'{"oil": {"pressure_kpa": 1769, "level_percent": 67.61, "temperature_c": 79.23}, "fuel": {"pressure_kpa": 986, "level_percent": 96, "temperature_c": 37.55, "consumption_lh": 12.17}, "coolant": {"pressure_kpa": 228, "level_percent": 34.69, "temperature_c": 118.11}, "hydraulic": {"pressure_kpa": 132.879, "level_percent": 44.66, "temperature_c": 10.39}}'
290,'PE997441',290,6320,21.74,117.8,2531.7,290,'{"oil": {"pressure_kpa": 3932, "level_percent": 26.18, "temperature_c": 58.03}, "fuel": {"pressure_kpa": 18, "level_percent": 40, "temperature_c": 37.13, "consumption_lh": 21.47}, "coolant": {"pressure_kpa": 836, "level_percent": 73.24, "temperature_c": -2.72}, "hydraulic": {"pressure_kpa": 1725.513, "level_percent": 72.35, "temperature_c": 60.6}}'
291,'PE249591',291,1836,74.38,132.48,3056.5,291,'{"oil": {"pressure_kpa": 4944, "level_percent": 68.74, "temperature_c": 17.01}, "fuel": {"pressure_kpa": 879, "level_percent": 70, "temperature_c": 42.57, "consumption_lh": 29.41}, "coolant": {"pressure_kpa": 459, "level_percent": 9.37, "temperature_c": 100.87}, "hydraulic": {"pressure_kpa": 1754.692, "level_percent": 6.53, "temperature_c": 52.14}}'
292,'PE957668',292,218,50.03,97.43,4948.2,292,'{"oil": {"pressure_kpa": 4364, "level_percent": 33.88, "temperature_c": 91.8}, "fuel": {"pressure_kpa": 736, "level_percent": 95, "temperature_c": 1.28, "consumption_lh": 19.49}, "coolant": {"pressure_kpa": 412, "level_percent": 28.41, "temperature_c": 56.61}, "hydraulic": {"pressure_kpa": 717.552, "level_percent": 51.24, "temperature_c": 101.19}}'
293,'PE735734',293,3433,63.19,93.25,1890.8,293,'{"oil": {"pressure_kpa": 1690, "level_percent": 93.43, "temperature_c": 58.68}, "fuel": {"pressure_kpa": 984, "level_percent": 14, "temperature_c": 13.89, "consumption_lh": 9.64}, "coolant": {"pressure_kpa": 1404, "level_percent": 31.07, "temperature_c": 2.02}, "hydraulic": {"pressure_kpa": 755.541, "level_percent": 94.77, "temperature_c": 100.88}}'
294,'PE604823',294,983,42.38,54.38,3736.5,294,'{"oil": {"pressure_kpa": 3344, "level_percent": 55.88, "temperature_c": 86.79}, "fuel": {"pressure_kpa": 643, "level_percent": 97, "temperature_c": 53.03, "consumption_lh": 43.41}, "coolant": {"pressure_kpa": 1263, "level_percent": 20.66, "temperature_c": 45.37}, "hydraulic": {"pressure_kpa": 815.310, "level_percent": 56.50, "temperature_c": 62.65}}'
295,'PE579705',295,3759,60.67,54.97,1696.5,295,'{"oil": {"pressure_kpa": 366, "level_percent": 13.6, "temperature_c": 10.81}, "fuel": {"pressure_kpa": 593, "level_percent": 78, "temperature_c": 30.1, "consumption_lh": 7.65}, "coolant": {"pressure_kpa": 1614, "level_percent": 75.50, "temperature_c": 57.08}, "hydraulic": {"pressure_kpa": 239.500, "level_percent": 93.64, "temperature_c": 2.43}}'
296,'PE249672',296,7663,97.27,50.99,4104.7,296,'{"oil": {"pressure_kpa": 4157, "level_percent": 91.23, "temperature_c": 117.44}, "fuel": {"pressure_kpa": 127, "level_percent": 97, "temperature_c": 9.17, "consumption_lh": 1.15}, "coolant": {"pressure_kpa": 1191, "level_percent": 88.06, "temperature_c": 17.69}, "hydraulic": {"pressure_kpa": 1175.788, "level_percent": 34.04, "temperature_c": 39.98}}'
297,'PE745059',297,2314,77.53,126.93,456.5,297,'{"oil": {"pressure_kpa": 728, "level_percent": 99.81, "temperature_c": 24.71}, "fuel": {"pressure_kpa": 138, "level_percent": 15, "temperature_c": 37.83, "consumption_lh": 38.39}, "coolant": {"pressure_kpa": 179, "level_percent": 8.86, "temperature_c": -2.18}, "hydraulic": {"pressure_kpa": 335.761, "level_percent": 56.38, "temperature_c": 81.84}}'
298,'PE136703',298,3063,91.16,61.03,4384.3,298,'{"oil": {"pressure_kpa": 3157, "level_percent": 3.77, "temperature_c": 63.94}, "fuel": {"pressure_kpa": 370, "level_percent": 64, "temperature_c": -5.59, "consumption_lh": 19.05}, "coolant": {"pressure_kpa": 1306, "level_percent": 56.53, "temperature_c": 25.31}, "hydraulic": {"pressure_kpa": 1826.284, "level_percent": 56.72, "temperature_c": 13.8}}'
299,'PE971856',299,6274,50.66,138.22,3485.8,299,'{"oil": {"pressure_kpa": 1018, "level_percent": 94.58, "temperature_c": 110.35}, "fuel": {"pressure_kpa": 104, "level_percent": 67, "temperature_c": 31.15, "consumption_lh": 26.14}, "coolant": {"pressure_kpa": 1932, "level_percent": 27.07, "temperature_c": 30.63}, "hydraulic": {"pressure_kpa": 1587.109, "level_percent": 8.48, "temperature_c": 84.41}}'
300,'PE661956',300,4320,45.66,-6.17,261.6,300,'{"oil": {"pressure_kpa": 2199, "level_percent": 29.85, "temperature_c": 108.58}, "fuel": {"pressure_kpa": 747, "level_percent": 66, "temperature_c": 30.74, "consumption_lh": 33.95}, "coolant": {"pressure_kpa": 893, "level_percent": 61.80, "temperature_c": 34.06}, "hydraulic": {"pressure_kpa": 627.756, "level_percent": 54.25, "temperature_c": 21.6}}'
301,'PE153293',301,690,12.22,147.9,2053.3,301,'{"oil": {"pressure_kpa": 1883, "level_percent": 7.45, "temperature_c": 55.51}, "fuel": {"pressure_kpa": 643, "level_percent": 28, "temperature_c": 16.73, "consumption_lh": 44.02}, "coolant": {"pressure_kpa": 1277, "level_percent": 77.42, "temperature_c": 53.65}, "hydraulic": {"pressure_kpa": 694.091, "level_percent": 46.16, "temperature_c": 82.02}}'
302,'PE905646',302,7285,20.78,71.28,1403.4,302,'{"oil": {"pressure_kpa": 656, "level_percent": 22.91, "temperature_c": 53.77}, "fuel": {"pressure_kpa": 627, "level_percent": 38, "temperature_c": -14.55, "consumption_lh": 3.87}, "coolant": {"pressure_kpa": 1448, "level_percent": 84.15, "temperature_c": 118.3}, "hydraulic": {"pressure_kpa": 706.309, "level_percent": 73.18, "temperature_c": 81.28}}'
303,'PE236948',303,844,77.23,119.4,3380.9,303,'{"oil": {"pressure_kpa": 3759, "level_percent": 8.84, "temperature_c": 41.81}, "fuel": {"pressure_kpa": 548, "level_percent": 61, "temperature_c": -9.26, "consumption_lh": 3.55}, "coolant": {"pressure_kpa": 1718, "level_percent": 48.13, "temperature_c": 65.85}, "hydraulic": {"pressure_kpa": 1214.085, "level_percent": 76.39, "temperature_c": 72.76}}'
304,'PE999284',304,2940,67.61,133.73,3020.5,304,'{"oil": {"pressure_kpa": 1163, "level_percent": 88.1, "temperature_c": 77.62}, "fuel": {"pressure_kpa": 367, "level_percent": 66, "temperature_c": 6.74, "consumption_lh": 45.49}, "coolant": {"pressure_kpa": 896, "level_percent": 81.30, "temperature_c": 36.33}, "hydraulic": {"pressure_kpa": 1372.090, "level_percent": 67.09, "temperature_c": 109.16}}'
305,'PE287042',305,227,16.2,85.99,2454.3,305,'{"oil": {"pressure_kpa": 4949, "level_percent": 72.46, "temperature_c": 32.59}, "fuel": {"pressure_kpa": 926, "level_percent": 3, "temperature_c": -11.51, "consumption_lh": 1.69}, "coolant": {"pressure_kpa": 1446, "level_percent": 81.86, "temperature_c": 117.28}, "hydraulic": {"pressure_kpa": 712.507, "level_percent": 89.28, "temperature_c": 37.8}}'
306,'PE889981',306,5153,58.25,19.39,3040.7,306,'{"oil": {"pressure_kpa": 3804, "level_percent": 99.05, "temperature_c": 106.73}, "fuel": {"pressure_kpa": 968, "level_percent": 100, "temperature_c": 37.43, "consumption_lh": 9.91}, "coolant": {"pressure_kpa": 1113, "level_percent": 65.08, "temperature_c": 53.46}, "hydraulic": {"pressure_kpa": 6.696, "level_percent": 4.02, "temperature_c": 1.3}}'
307,'PE475577',307,6646,98.21,8.61,3310.4,307,'{"oil": {"pressure_kpa": 3269, "level_percent": 53.26, "temperature_c": 75.49}, "fuel": {"pressure_kpa": 577, "level_percent": 64, "temperature_c": -18.86, "consumption_lh": 8.28}, "coolant": {"pressure_kpa": 1420, "level_percent": 81.79, "temperature_c": 95.17}, "hydraulic": {"pressure_kpa": 1374.706, "level_percent": 98.64, "temperature_c": 29.43}}'
308,'PE904093',308,1202,57.71,108.01,4509.8,308,'{"oil": {"pressure_kpa": 3589, "level_percent": 29.78, "temperature_c": 101.17}, "fuel": {"pressure_kpa": 603, "level_percent": 80, "temperature_c": 57.22, "consumption_lh": 1.77}, "coolant": {"pressure_kpa": 1796, "level_percent": 10.14, "temperature_c": 56.58}, "hydraulic": {"pressure_kpa": 1493.166, "level_percent": 60.91, "temperature_c": 45.58}}'
309,'PE904206',309,4302,75.53,8.77,3304.1,309,'{"oil": {"pressure_kpa": 4962, "level_percent": 26.24, "temperature_c": 80.61}, "fuel": {"pressure_kpa": 578, "level_percent": 69, "temperature_c": 30.34, "consumption_lh": 19.49}, "coolant": {"pressure_kpa": 1501, "level_percent": 26.61, "temperature_c": 45.98}, "hydraulic": {"pressure_kpa": 763.563, "level_percent": 9.49, "temperature_c": 65}}'
310,'PE872089',310,1973,85.07,58.89,1585.3,310,'{"oil": {"pressure_kpa": 299, "level_percent": 13.75, "temperature_c": 94.42}, "fuel": {"pressure_kpa": 789, "level_percent": 97, "temperature_c": 9.73, "consumption_lh": 2.69}, "coolant": {"pressure_kpa": 158, "level_percent": 23.85, "temperature_c": 39.91}, "hydraulic": {"pressure_kpa": 1010.399, "level_percent": 92.39, "temperature_c": 82.96}}'
311,'PE995456',311,3450,51.46,73.74,2795.7,311,'{"oil": {"pressure_kpa": 3894, "level_percent": 86.47, "temperature_c": 58.5}, "fuel": {"pressure_kpa": 544, "level_percent": 39, "temperature_c": -18.73, "consumption_lh": 46.30}, "coolant": {"pressure_kpa": 444, "level_percent": 50.38, "temperature_c": 2.87}, "hydraulic": {"pressure_kpa": 1105.230, "level_percent": 27.44, "temperature_c": -9.9}}'
312,'PE444143',312,3109,61.87,65.53,941.5,312,'{"oil": {"pressure_kpa": 2763, "level_percent": 12.59, "temperature_c": 78.29}, "fuel": {"pressure_kpa": 264, "level_percent": 80, "temperature_c": 39.16, "consumption_lh": 30.90}, "coolant": {"pressure_kpa": 149, "level_percent": 57.38, "temperature_c": 84.41}, "hydraulic": {"pressure_kpa": 1968.853, "level_percent": 30.60, "temperature_c": 107.96}}'
313,'PE129290',313,7498,88.74,4.07,3790.6,313,'{"oil": {"pressure_kpa": 4258, "level_percent": 23.96, "temperature_c": 108.57}, "fuel": {"pressure_kpa": 305, "level_percent": 25, "temperature_c": -11.4, "consumption_lh": 21.58}, "coolant": {"pressure_kpa": 1595, "level_percent": 91.26, "temperature_c": 98.31}, "hydraulic": {"pressure_kpa": 394.028, "level_percent": 53.19, "temperature_c": 81.99}}'
314,'PE989754',314,2544,15.48,47.37,4670.1,314,'{"oil": {"pressure_kpa": 3198, "level_percent": 12.06, "temperature_c": 28.72}, "fuel": {"pressure_kpa": 182, "level_percent": 88, "temperature_c": 22.77, "consumption_lh": 9.01}, "coolant": {"pressure_kpa": 798, "level_percent": 39.61, "temperature_c": 12.49}, "hydraulic": {"pressure_kpa": 205.249, "level_percent": 11.15, "temperature_c": 78.82}}'
315,'PE940761',315,1529,19.7,124.13,3075.6,315,'{"oil": {"pressure_kpa": 1302, "level_percent": 85.93, "temperature_c": 67.29}, "fuel": {"pressure_kpa": 709, "level_percent": 80, "temperature_c": 6.27, "consumption_lh": 27.09}, "coolant": {"pressure_kpa": 1362, "level_percent": 54.35, "temperature_c": 87.4}, "hydraulic": {"pressure_kpa": 418.736, "level_percent": 71.18, "temperature_c": 27.07}}'
316,'PE811290',316,6381,15.88,49.18,556.1,316,'{"oil": {"pressure_kpa": 2502, "level_percent": 86.68, "temperature_c": 104.4}, "fuel": {"pressure_kpa": 23, "level_percent": 84, "temperature_c": 49.63, "consumption_lh": 11.91}, "coolant": {"pressure_kpa": 578, "level_percent": 96.21, "temperature_c": 27.31}, "hydraulic": {"pressure_kpa": 441.788, "level_percent": 73.06, "temperature_c": 109.65}}'
317,'PE846922',317,2647,54.95,128.03,4503.9,317,'{"oil": {"pressure_kpa": 1092, "level_percent": 76.74, "temperature_c": 70.59}, "fuel": {"pressure_kpa": 483, "level_percent": 50, "temperature_c": 49.62, "consumption_lh": 43.20}, "coolant": {"pressure_kpa": 773, "level_percent": 36.32, "temperature_c": 30.84}, "hydraulic": {"pressure_kpa": 1543.284, "level_percent": 57.41, "temperature_c": 60.86}}'
318,'PE741095',318,4591,80.18,17.57,2711.2,318,'{"oil": {"pressure_kpa": 3416, "level_percent": 13.41, "temperature_c": 117.29}, "fuel": {"pressure_kpa": 295, "level_percent": 27, "temperature_c": 51.32, "consumption_lh": 4.62}, "coolant": {"pressure_kpa": 563, "level_percent": 0.21, "temperature_c": 29.6}, "hydraulic": {"pressure_kpa": 875.083, "level_percent": 31.71, "temperature_c": 1.16}}'
319,'PE326018',319,415,89.15,120.34,4633.9,319,'{"oil": {"pressure_kpa": 2301, "level_percent": 49.92, "temperature_c": 114.67}, "fuel": {"pressure_kpa": 409, "level_percent": 88, "temperature_c": -0.03, "consumption_lh": 21.40}, "coolant": {"pressure_kpa": 1429, "level_percent": 27.36, "temperature_c": 98.73}, "hydraulic": {"pressure_kpa": 1059.332, "level_percent": 6.99, "temperature_c": 100.72}}'
320,'PE470955',320,6518,40.49,114.41,2049.5,320,'{"oil": {"pressure_kpa": 4407, "level_percent": 92.97, "temperature_c": 88.73}, "fuel": {"pressure_kpa": 441, "level_percent": 41, "temperature_c": -17.43, "consumption_lh": 4.26}, "coolant": {"pressure_kpa": 900, "level_percent": 0.14, "temperature_c": 2.06}, "hydraulic": {"pressure_kpa": 1573.747, "level_percent": 22.59, "temperature_c": 0.98}}'
321,'PE294526',321,6114,85.61,44.78,4185.0,321,'{"oil": {"pressure_kpa": 4620, "level_percent": 64.22, "temperature_c": 6.87}, "fuel": {"pressure_kpa": 168, "level_percent": 4, "temperature_c": -0.62, "consumption_lh": 7.44}, "coolant": {"pressure_kpa": 883, "level_percent": 54.57, "temperature_c": 1.07}, "hydraulic": {"pressure_kpa": 587.302, "level_percent": 76.05, "temperature_c": 45.64}}'
322,'PE123808',322,379,61.98,149.2,2878.0,322,'{"oil": {"pressure_kpa": 1634, "level_percent": 40.43, "temperature_c": 108.79}, "fuel": {"pressure_kpa": 330, "level_percent": 28, "temperature_c": 2.92, "consumption_lh": 39.06}, "coolant": {"pressure_kpa": 1168, "level_percent": 83.72, "temperature_c": 48.61}, "hydraulic": {"pressure_kpa": 566.550, "level_percent": 13.23, "temperature_c": -4.75}}'
323,'PE885518',323,1384,36.1,131.18,3836.9,323,'{"oil": {"pressure_kpa": 4252, "level_percent": 62.06, "temperature_c": 26.7}, "fuel": {"pressure_kpa": 788, "level_percent": 40, "temperature_c": -9.13, "consumption_lh": 49.01}, "coolant": {"pressure_kpa": 402, "level_percent": 48.74, "temperature_c": 116.41}, "hydraulic": {"pressure_kpa": 1723.229, "level_percent": 91.99, "temperature_c": -2.94}}'
324,'PE218332',324,2003,7.95,34.94,2528.2,324,'{"oil": {"pressure_kpa": 1420, "level_percent": 76.82, "temperature_c": 103.46}, "fuel": {"pressure_kpa": 775, "level_percent": 73, "temperature_c": 48.01, "consumption_lh": 12.98}, "coolant": {"pressure_kpa": 419, "level_percent": 73.15, "temperature_c": 27.97}, "hydraulic": {"pressure_kpa": 688.395, "level_percent": 2.48, "temperature_c": -4.63}}'
325,'PE498370',325,2568,39.28,58.66,4296.5,325,'{"oil": {"pressure_kpa": 4618, "level_percent": 28.11, "temperature_c": 42.82}, "fuel": {"pressure_kpa": 144, "level_percent": 9, "temperature_c": 54.86, "consumption_lh": 39.83}, "coolant": {"pressure_kpa": 584, "level_percent": 88.33, "temperature_c": 41.33}, "hydraulic": {"pressure_kpa": 48.377, "level_percent": 5.29, "temperature_c": 77.59}}'
326,'PE740790',326,1533,18.44,143.48,1107.8,326,'{"oil": {"pressure_kpa": 4012, "level_percent": 20.05, "temperature_c": 47.16}, "fuel": {"pressure_kpa": 940, "level_percent": 98, "temperature_c": 8.25, "consumption_lh": 22.22}, "coolant": {"pressure_kpa": 1042, "level_percent": 87.49, "temperature_c": 45.41}, "hydraulic": {"pressure_kpa": 901.054, "level_percent": 88.43, "temperature_c": 5.66}}'
327,'PE542355',327,7604,67.2,0.08,699.0,327,'{"oil": {"pressure_kpa": 3962, "level_percent": 31.72, "temperature_c": 83.67}, "fuel": {"pressure_kpa": 176, "level_percent": 41, "temperature_c": 19.74, "consumption_lh": 0.10}, "coolant": {"pressure_kpa": 277, "level_percent": 30.15, "temperature_c": 50.12}, "hydraulic": {"pressure_kpa": 1174.731, "level_percent": 37.11, "temperature_c": 13.91}}'
