285,'PE653204','2024-05-27 05:35:36.996','Station-15','Antarctic',-66.105151,0.847717,36.30
286,'PE437920','2024-09-29 00:50:08.996','Station-4','Antarctic',-72.592426,-46.318963,3878.80
287,'PE882248','2024-07-08 15:25:51.996','Station-2','Arctic',79.327116,-40.741191,1963.80
288,'PE271569','2024-04-14 20:42:53.996','Station-19','Arctic',83.019332,92.820164,645.80
289,'PE119335','2024-09-14 14:25:51.996','Station-5','Antarctic',-73.878856,143.329768,3635.30
290,'PE997441','2024-10-05 08:02:15.996','Station-7','Arctic',61.411297,-177.330518,980.00
291,'PE249591','2024-10-03 02:48:52.996','Station-9','Arctic',62.481224,-137.573855,2718.00
292,'PE957668','2024-02-23 04:34:32.996','Station-14','Antarctic',-84.065490,70.433626,1817.00
293,'PE735734','2024-02-28 20:54:46.996','Station-15','Antarctic',-88.290675,-123.818907,1893.80
294,'PE604823','2024-08-31 05:30:38.000','Station-7','Arctic',67.587297,-10.968421,721.10
295,'PE579705','2024-04-14 18:41:43.000','Station-17','Arctic',74.809322,-156.128371,757.60
296,'PE249672','2024-03-10 03:44:40.000','Station-3','Antarctic',-79.249168,164.355727,198.60
297,'PE745059','2024-05-16 16:47:46.000','Station-19','Antarctic',-71.620237,-29.930918,3580.00
298,'PE136703','2024-02-27 18:31:18.000','Station-13','Antarctic',-67.031200,38.896221,244.10
299,'PE971856','2024-05-30 03:45:03.000','Station-19','Antarctic',-72.883819,157.749955,2533.50
300,'PE661956','2024-06-21 00:25:59.001','Station-9','Arctic',81.093765,138.519016,1960.30
301,'PE153293','2024-10-31 08:22:41.001','Station-7','Antarctic',-85.932871,-94.417460,1563.50
302,'PE905646','2024-08-03 18:37:05.001','Station-14','Arctic',79.423569,17.641236,3442.90
303,'PE236948','2024-03-05 09:34:40.001','Station-16','Antarctic',-79.658712,-51.766912,2206.20
304,'PE999284','2025-01-29 15:53:50.001','Station-19','Arctic',63.167215,2.173439,3820.70
305,'PE287042','2025-01-05 11:20:31.002','Station-17','Arctic',62.652176,173.597618,3959.50
306,'PE889981','2024-12-23 08:01:39.002','Station-17','Antarctic',-81.115928,68.418731,1061.20
307,'PE475577','2024-03-20 12:42:49.002','Station-5','Antarctic',-79.008568,36.875062,3578.20
308,'PE904093','2024-10-21 00:29:38.002','Station-8','Arctic',62.266085,113.342320,3732.80
309,'PE904206','2024-12-14 16:16:57.002','Station-5','Arctic',76.220664,132.685156,1958.50
310,'PE872089','2025-01-21 15:31:06.002','Station-19','Antarctic',-86.486588,-44.467307,3486.70
311,'PE995456','2024-08-20 16:58:49.002','Station-16','Arctic',82.269190,138.921001,1722.30
312,'PE444143','2024-08-26 08:51:32.003','Station-18','Antarctic',-68.401304,-88.964078,77.90
313,'PE129290','2024-09-15 09:25:30.003','Station-10','Antarctic',-75.075650,136.024996,633.30
314,'PE989754','2025-01-23 13:40:16.003','Station-7','Arctic',64.681213,-22.251703,2085.40
315,'PE940761','2024-09-18 08:02:16.003','Station-11','Arctic',71.473656,172.374774,802.70
316,'PE811290','2025-02-12 15:03:00.003','Station-6','Antarctic',-83.065372,96.549677,3201.20
317,'PE846922','2024-10-28 14:31:02.004','Station-5','Antarctic',-79.432297,-104.947666,3688.50
318,'PE741095','2024-03-18 07:54:14.004','Station-11','Antarctic',-61.211766,164.528351,3086.70
319,'PE326018','2024-05-17 09:29:41.004','Station-1','Arctic',61.783895,154.806048,2138.20
320,'PE470955','2024-05-07 05:06:53.004','Station-18','Antarctic',-60.668585,-134.945475,3204.60
321,'PE294526','2024-12-13 10:35:35.004','Station-18','Arctic',69.509796,108.789876,385.30
322,'PE123808','2024-06-16 01:51:05.005','Station-4','Arctic',78.555467,-57.177796,2793.90
323,'PE885518','2024-07-22 17:33:54.005','Station-18','Antarctic',-84.625980,-34.363588,1977.60
324,'PE218332','2024-09-16 04:08:13.005','Station-14','Arctic',83.087874,27.198279,629.70
325,'PE498370','2024-03-11 10:29:57.005','Station-9','Arctic',68.102619,173.233615,2533.90
326,'PE740790','2025-02-05 17:41:48.005','Station-8','Arctic',76.664044,108.233653,3018.00
327,'PE542355','2024-07-26 08:55:30.005','Station-9','Antarctic',-84.445010,134.987277,3348.70
328,'PE111523','2024-05-25 17:10:15.006','Station-13','Arctic',76.613909,134.425899,3621.20
329,'PE653961','2024-11-20 21:14:12.006','Station-2','Arctic',60.561487,-84.084932,2999.20
330,'PE168255','2024-12-29 15:43:12.006','Station-19','Arctic',80.231568,98.681804,2564.10
331,'PE411773','2025-01-18 12:04:25.006','Station-9','Arctic',73.980841,52.272153,1395.70
332,'PE106144','2024-11-29 16:42:53.006','Station-15','Antarctic',-70.283156,12.390968,299.10
333,'PE178542','2024-10-24 14:02:16.006','Station-15','Antarctic',-86.397088,121.919154,895.90
334,'PE972074','2024-06-05 10:39:08.006','Station-6','Arctic',60.465387,-75.441663,884.30
335,'PE582272','2024-10-19 11:29:34.007','Station-3','Antarctic',-61.833694,0.738512,2785.60
336,'PE369481','2024-04-04 20:41:55.007','Station-4','Antarctic',-80.672324,65.034299,3411.20
337,'PE874814','2024-06-12 15:48:39.007','Station-5','Antarctic',-66.713461,-106.932762,974.10
338,'PE402382','2025-01-18 19:55:16.007','Station-18','Arctic',74.077813,155.964034,1928.20
339,'PE721907','2024-11-28 18:39:04.007','Station-3','Arctic',85.793387,-146.900194,2522.70
340,'PE959907','2024-02-29 01:55:30.008','Station-19','Antarctic',-69.762753,68.719773,308.00
341,'PE966860','2024-07-18 19:54:42.008','Station-9','Arctic',62.676986,-177.704506,1605.80
342,'PE120206','2024-04-30 05:49:23.008','Station-14','Arctic',86.004438,-120.267491,1680.90
343,'PE851955','2024-07-23 14:31:40.008','Station-8','Arctic',89.666575,86.959797,273.10
344,'PE448501','2024-07-22 23:59:24.008','Station-12','Antarctic',-79.065685,-117.450225,1285.40
345,'PE751850','2024-02-24 13:37:11.008','Station-6','Arctic',88.855359,22.362032,2964.50
346,'PE940386','2024-10-03 15:41:46.008','Station-14','Arctic',87.550510,118.758779,2369.00
347,'PE935107','2024-12-09 03:32:14.008','Station-20','Antarctic',-86.623238,-142.058940,3672.30
348,'PE168467','2025-02-17 08:55:05.008','Station-11','Antarctic',-71.536048,97.402592,2093.10
349,'PE205729','2024-04-01 18:35:48.008','Station-5','Arctic',65.723974,-153.627066,3389.70
350,'PE380888','2024-06-11 16:01:33.008','Station-9','Antarctic',-79.617220,-11.103922,2571.40
351,'PE678875','2024-08-23 19:01:06.008','Station-9','Antarctic',-77.004562,176.162523,111.00
352,'PE576815','2024-10-13 05:52:48.008','Station-13','Arctic',77.660135,-3.040967,3435.90
353,'PE854794','2024-03-14 15:08:33.008','Station-6','Arctic',76.719574,-115.797521,743.30
354,'PE723243','2024-11-11 17:11:31.008','Station-10','Antarctic',-77.763530,92.957162,2264.40
355,'PE354079','2025-02-13 02:31:19.008','Station-11','Antarctic',-71.537104,-38.105795,1410.50
356,'PE742142','2024-08-28 20:04:38.008','Station-12','Antarctic',-63.618935,83.865686,1471.40
357,'PE502654','2024-04-28 18:07:37.008','Station-6','Antarctic',-72.325527,-165.715117,1366.10
358,'PE724905','2024-06-18 21:49:15.008','Station-8','Antarctic',-63.318886,52.258799,535.90
359,'PE480883','2024-09-29 23:21:52.008','Station-16','Arctic',70.653846,-106.037806,2537.80
360,'PE499908','2024-06-09 19:41:05.008','Station-19','Antarctic',-87.731597,147.523134,1239.20
361,'PE932066','2025-01-24 05:30:45.012','Station-17','Arctic',89.966353,174.081148,2840.40
362,'PE426097','2024-04-07 16:41:00.012','Station-4','Arctic',62.524141,84.985567,3654.50
363,'PE817993','2024-03-29 01:29:25.012','Station-15','Antarctic',-60.008683,-88.201196,3659.30
364,'PE811959','2024-10-01 06:14:27.012','Station-13','Arctic',71.288629,59.466034,2613.80
365,'PE646953','2024-07-23 04:21:53.012','Station-13','Antarctic',-83.966230,-131.270656,1574.60
366,'PE403429','2025-02-01 19:50:04.012','Station-10','Arctic',80.263674,-134.642617,3750.10
367,'PE976810','2024-07-05 21:06:26.012','Station-15','Arctic',87.724760,-27.560123,1078.40
368,'PE213596','2024-09-08 21:28:24.012','Station-20','Arctic',65.472978,-62.235752,2293.30
369,'PE379461','2024-12-24 17:13:04.012','Station-14','Arctic',79.422471,113.950565,1510.70
370,'PE107100','2024-10-27 21:53:43.012','Station-10','Antarctic',-63.974735,-115.497846,1064.50
371,'PE639135','2025-01-10 20:29:26.012','Station-1','Antarctic',-75.438391,64.998834,3548.80
372,'PE784771','2024-03-06 22:01:28.012','Station-5','Arctic',84.658406,158.548783,3565.20
373,'PE307535','2024-07-04 23:57:19.012','Station-4','Antarctic',-65.768704,153.373048,3016.30
374,'PE964916','2024-10-19 17:10:31.012','Station-13','Arctic',87.095043,22.791699,3501.20
375,'PE899565','2024-05-30 02:48:08.012','Station-17','Arctic',83.524826,122.414678,161.60
376,'PE534126','2024-07-24 06:53:37.012','Station-15','Antarctic',-73.842382,129.429641,3557.60
377,'PE680241','2024-10-04 07:55:58.012','Station-15','Antarctic',-75.954494,-109.344245,3840.00
378,'PE271752','2024-02-21 04:13:55.012','Station-7','Arctic',67.690004,97.342110,3194.20
379,'PE120449','2024-08-13 21:42:43.012','Station-5','Arctic',79.487191,27.803006,3209.60
380,'PE869102','2025-01-21 23:57:00.012','Station-13','Antarctic',-89.396385,-120.223628,288.40
381,'PE305349','2024-09-11 08:11:57.012','Station-13','Arctic',84.158973,-169.622087,2216.10
382,'PE455470','2025-02-08 10:47:05.012','Station-5','Arctic',83.689512,37.607930,2348.60
383,'PE422034','2025-01-05 16:47:29.012','Station-1','Antarctic',-79.618781,-153.727382,1754.70
384,'PE514961','2024-05-02 13:39:57.012','Station-13','Antarctic',-61.422578,0.923124,134.50
385,'PE438479','2024-06-28 03:45:42.012','Station-6','Antarctic',-84.494216,20.510177,1411.70
386,'PE252509','2025-02-09 22:26:16.012','Station-19','Antarctic',-77.014437,-158.105093,2765.70
387,'PE625261','2024-07-11 02:23:47.012','Station-16','Arctic',72.590646,36.399730,937.40
388,'PE470105','2025-01-23 06:29:35.012','Station-10','Arctic',64.089586,136.606909,2094.30
389,'PE518914','2024-04-15 08:26:53.016','Station-19','Arctic',73.006728,7.036191,2501.00
390,'PE794667','2024-07-28 11:46:49.016','Station-12','Antarctic',-61.284923,-34.628653,1272.10
391,'PE706636','2024-04-01 00:45:49.016','Station-9','Antarctic',-75.149269,24.581766,1686.90
392,'PE475611','2024-11-27 15:06:26.016','Station-6','Arctic',87.830891,-49.421446,2538.70
393,'PE680104','2024-05-28 02:58:19.016','Station-16','Arctic',71.668788,-47.849890,299.80
394,'PE765811','2024-12-12 05:43:24.016','Station-15','Arctic',88.410563,79.495600,2240.10
395,'PE823422','2025-01-07 17:31:18.016','Station-20','Antarctic',-82.470290,75.844601,1277.40
396,'PE258636','2024-11-27 15:35:37.016','Station-17','Antarctic',-63.988668,-105.352551,806.30
397,'PE168076','2024-04-25 18:26:39.016','Station-11','Antarctic',-73.643394,16.339964,332.00
398,'PE546124','2024-04-21 14:02:43.016','Station-15','Arctic',60.879111,-92.590038,3686.40
399,'PE174173','2024-10-18 08:17:52.018','Station-10','Arctic',62.484552,93.343332,529.00
400,'PE918682','2024-11-24 13:32:40.018','Station-16','Arctic',60.249021,130.430703,353.50
401,'PE163523','2025-01-13 07:51:00.018','Station-6','Antarctic',-68.441106,-159.730020,168.90
402,'PE857857','2025-02-02 03:23:12.018','Station-15','Antarctic',-60.240249,158.463050,1170.00
403,'PE602689','2024-04-10 23:39:44.018','Station-11','Antarctic',-85.843838,38.625501,3011.10
404,'PE990293','2024-08-11 05:10:35.018','Station-4','Antarctic',-78.679253,-0.826432,2580.80
405,'PE140956','2024-09-18 14:08:59.018','Station-9','Antarctic',-89.430505,-66.571009,1567.50
406,'PE627309','2024-05-13 07:59:37.018','Station-14','Arctic',84.058996,100.851161,2935.10
407,'PE299061','2024-08-06 09:18:09.018','Station-16','Arctic',64.558938,19.809918,1651.30
408,'PE260437','2024-04-29 01:29:52.020','Station-11','Antarctic',-84.210652,50.816523,1847.50
409,'PE807219','2024-11-04 09:05:52.020','Station-12','Arctic',68.772548,-77.994079,2789.40
410,'PE166729','2024-06-13 10:55:10.020','Station-15','Arctic',75.195943,-59.997511,1828.20
411,'PE785084','2024-03-12 17:47:44.020','Station-18','Arctic',83.378673,-87.790991,3994.00
412,'PE945228','2024-12-08 03:47:29.020','Station-5','Arctic',74.188878,-62.856456,3995.00
413,'PE262844','2024-03-25 14:39:04.020','Station-18','Arctic',75.062700,23.440033,2888.10
414,'PE104652','2025-02-12 03:11:38.020','Station-5','Arctic',79.081755,-67.442983,1215.30
415,'PE198602','2025-01-22 23:14:31.020','Station-8','Antarctic',-86.190334,38.543569,1298.60
416,'PE230204','2024-09-03 08:19:50.020','Station-2','Antarctic',-81.860770,30.795132,1770.60
417,'PE712978','2024-03-10 03:03:14.020','Station-7','Antarctic',-82.004823,-51.952821,1899.70
418,'PE895172','2025-02-03 02:01:53.020','Station-6','Antarctic',-88.357178,-85.996529,3663.20
419,'PE156918','2024-03-31 19:03:10.020','Station-6','Arctic',69.352226,-123.598185,3873.70
420,'PE700634','2024-09-04 08:04:53.020','Station-15','Arctic',88.342053,-22.497407,1734.20
421,'PE495353','2025-02-18 12:49:52.020','Station-8','Antarctic',-86.999733,6.150746,803.10
422,'PE789903','2024-11-25 17:14:53.020','Station-17','Antarctic',-77.620687,-3.345235,3484.50
423,'PE744218','2024-07-27 11:41:55.020','Station-5','Antarctic',-67.372216,122.212748,354.00
424,'PE881382','2024-12-01 09:44:56.020','Station-20','Antarctic',-63.213078,-166.719736,359.60
425,'PE800668','2024-11-23 02:32:51.020','Station-10','Arctic',80.741154,95.143303,2015.50
426,'PE777367','2025-01-22 17:18:15.020','Station-12','Arctic',83.967244,145.337031,3090.50
427,'PE677642','2024-10-28 04:43:49.020','Station-15','Antarctic',-75.052566,-133.642334,2420.20
428,'PE100139','2024-05-23 10:36:16.020','Station-14','Arctic',79.819765,77.655136,1691.40
429,'PE543448','2024-06-28 09:38:07.020','Station-5','Arctic',70.590867,-68.361580,1276.40
430,'PE464925','2024-12-11 19:06:53.020','Station-8','Arctic',71.818890,-106.583743,1277.70
431,'PE628735','2024-11-13 05:31:44.020','Station-3','Antarctic',-83.287975,-154.203704,272.40
432,'PE739460','2024-11-24 02:36:59.020','Station-4','Arctic',80.299009,-15.088490,56.10
433,'PE898508','2024-03-27 09:38:39.024','Station-12','Antarctic',-66.620699,-25.205935,3981.30
434,'PE548165','2024-11-24 05:00:31.024','Station-3','Antarctic',-83.057096,-146.184409,2480.80
435,'PE668525','2024-02-19 11:34:12.024','Station-12','Antarctic',-81.552633,-163.056639,2536.70
436,'PE456305','2024-05-11 19:58:10.024','Station-13','Antarctic',-83.387445,-109.848491,802.30
437,'PE277401','2024-11-08 08:25:59.024','Station-12','Arctic',64.757051,-175.798965,853.80
438,'PE515247','2024-08-09 02:12:05.025','Station-16','Arctic',61.246975,-21.743646,1665.70
439,'PE770831','2024-12-30 17:16:48.025','Station-10','Antarctic',-87.433145,131.729278,1430.40
440,'PE256715','2025-01-15 18:21:13.025','Station-15','Antarctic',-72.960063,138.877711,2122.80
441,'PE888609','2024-02-28 03:25:31.025','Station-14','Antarctic',-72.365001,-118.844789,2095.70
442,'PE610584','2024-06-13 12:56:01.025','Station-9','Arctic',65.702734,-135.503314,3782.10
443,'PE489405','2024-03-09 23:11:50.025','Station-3','Arctic',62.110458,15.873907,939.70
444,'PE930016','2025-01-28 09:54:55.025','Station-7','Antarctic',-64.661000,-27.155562,211.10
445,'PE950490','2024-04-01 23:09:34.025','Station-1','Arctic',73.384914,130.693805,2508.40
446,'PE748155','2024-10-27 14:50:18.026','Station-14','Arctic',80.624893,123.795464,1648.40
447,'PE543051','2025-01-03 14:49:04.026','Station-5','Arctic',66.860329,-75.510605,1824.40
448,'PE811908','2024-04-04 14:57:01.026','Station-16','Antarctic',-63.955007,137.953907,1192.70
449,'PE268200','2024-07-21 09:13:05.026','Station-11','Antarctic',-85.965413,-20.645145,85.80
450,'PE568607','2024-11-03 23:04:12.026','Station-11','Arctic',69.822753,-121.712000,2051.80
451,'PE646815','2024-04-19 02:52:05.026','Station-13','Antarctic',-70.449940,122.171526,1853.00
452,'PE464469','2024-11-28 08:24:51.026','Station-1','Arctic',87.713132,-101.964568,1976.20
453,'PE843515','2024-08-14 05:50:31.026','Station-5','Antarctic',-82.876049,128.232918,316.90
454,'PE219267','2024-08-06 20:25:23.026','Station-17','Antarctic',-83.586948,-28.019129,732.50
455,'PE958553','2024-08-26 20:34:05.026','Station-5','Antarctic',-62.307998,61.511205,2378.30
456,'PE145889','2024-08-11 06:06:18.026','Station-4','Antarctic',-89.574664,121.339139,834.80
457,'PE520780','2024-09-11 19:13:33.026','Station-3','Antarctic',-70.462473,-111.817450,1225.30
458,'PE664174','2025-01-23 07:22:17.026','Station-16','Arctic',74.856484,-45.218056,3978.90
459,'PE999765','2025-01-14 15:56:54.026','Station-3','Antarctic',-68.529930,-43.926050,999.90
460,'PE173173','2024-08-20 17:16:50.026','Station-9','Antarctic',-86.540604,-44.192952,1508.10
461,'PE809695','2024-04-09 06:00:58.026','Station-11','Arctic',86.515507,-130.219450,108.90
462,'PE960284','2025-01-27 19:07:58.026','Station-9','Arctic',68.641139,-86.257376,3905.50
463,'PE946776','2024-08-26 07:32:02.026','Station-7','Arctic',63.855689,-76.610125,2779.10
464,'PE858422','2024-06-04 09:01:01.026','Station-6','Arctic',75.957553,0.372018,945.40
465,'PE535439','2024-05-27 11:23:16.026','Station-17','Antarctic',-74.501144,157.387398,1597.40
466,'PE405249','2024-11-02 23:53:14.026','Station-5','Arctic',72.552408,-69.935423,2904.70
467,'PE472923','2024-04-03 18:21:53.026','Station-18','Arctic',70.949858,-20.258368,2529.00
468,'PE254474','2024-05-28 02:54:50.026','Station-5','Arctic',76.209343,-78.766015,170.80
469,'PE581295','2024-09-21 13:43:42.030','Station-13','Antarctic',-67.433382,147.278233,3159.30
470,'PE250691','2024-07-23 22:34:48.030','Station-16','Antarctic',-65.854323,164.269292,519.50
471,'PE354704','2024-03-09 20:11:45.030','Station-19','Arctic',77.842842,88.491613,3507.80
472,'PE993170','2025-01-20 15:34:55.030','Station-10','Antarctic',-84.946473,-43.089029,314.40
473,'PE573789','2024-06-04 03:49:14.031','Station-5','Antarctic',-75.044892,121.040658,3687.70
474,'PE386970','2024-11-10 17:58:36.031','Station-18','Antarctic',-65.902739,-29.273298,2536.50
475,'PE926551','2024-11-22 05:57:44.031','Station-5','Arctic',72.455029,20.883513,1542.20
476,'PE319331','2025-01-16 10:44:58.031','Station-9','Arctic',84.272638,150.722432,2394.00
477,'PE209064','2025-01-23 02:34:28.031','Station-16','Antarctic',-62.653764,-117.374183,1217.90
478,'PE746378','2024-05-25 17:23:48.031','Station-18','Antarctic',-63.564867,75.374555,1181.30
479,'PE178110','2025-02-13 17:31:57.031','Station-8','Arctic',77.667190,7.242456,2983.40
480,'PE350365','2024-10-09 02:47:40.032','Station-18','Antarctic',-77.784657,84.172426,1939.50
481,'PE661187','2024-11-04 21:26:14.032','Station-12','Arctic',73.038310,-56.129680,1869.90
482,'PE196985','2024-09-15 13:56:16.032','Station-16','Antarctic',-87.271947,-39.183680,792.60
483,'PE362019','2024-07-19 06:34:43.032','Station-11','Arctic',73.005716,1.824179,3716.60
484,'PE467423','2024-04-27 22:21:24.032','Station-13','Arctic',64.177244,-147.532837,899.30
485,'PE390259','2025-01-27 10:29:22.032','Station-7','Arctic',83.511452,14.981486,759.40
486,'PE107721','2024-12-23 19:40:05.032','Station-13','Arctic',64.126474,78.487162,2705.70
487,'PE190585','2024-09-29 11:51:57.032','Station-10','Antarctic',-68.867065,162.122219,27.00
488,'PE767921','2025-01-30 08:07:54.032','Station-15','Arctic',86.039185,-61.660379,1457.20
489,'PE670226','2024-08-10 20:57:16.032','Station-20','Antarctic',-70.838536,-136.513283,1687.30
490,'PE833843','2024-06-03 16:23:41.032','Station-11','Antarctic',-89.951284,-153.174794,73.80
491,'PE108370','2024-07-31 08:08:44.032','Station-6','Antarctic',-78.237145,-164.055633,1966.30
492,'PE590045','2024-03-24 02:47:49.032','Station-7','Arctic',79.528904,-36.652541,1952.40
493,'PE387531','2024-03-15 09:41:03.032','Station-9','Antarctic',-78.386251,-97.023393,325.30
494,'PE623402','2025-01-08 00:40:35.032','Station-18','Antarctic',-81.644823,-163.565931,3019.90
495,'PE519571','2024-04-05 03:23:14.032','Station-10','Arctic',76.264963,-157.960363,855.80
496,'PE244711','2025-01-08 23:52:46.032','Station-7','Antarctic',-88.791159,-129.723591,3807.10
497,'PE391334','2025-01-26 13:50:04.032','Station-7','Arctic',77.438319,140.996235,2434.30
498,'PE727886','2024-06-09 02:57:11.032','Station-3','Arctic',71.974981,-97.421400,2061.20
499,'PE777200','2024-07-06 18:56:26.032','Station-19','Antarctic',-85.039944,92.676162,2790.00
500,'PE671281','2024-08-04 08:38:52.032','Station-4','Arctic',70.199392,-149.365347,2543.50
501,'PE633692','2024-06-19 23:15:53.032','Station-12','Arctic',61.231119,-166.887509,1833.00
502,'PE227279','2025-02-12 10:51:36.032','Station-4','Arctic',60.542140,11.603233,525.90
503,'PE988304','2024-07-17 01:08:33.032','Station-10','Arctic',79.443956,139.586068,1174.90
504,'PE418195','2025-02-17 10:00:00.036','Station-13','Antarctic',-72.427664,145.246390,1998.10
505,'PE644854','2024-06-08 02:45:47.036','Station-17','Antarctic',-68.186557,-100.577943,1170.80
506,'PE529770','2025-01-06 19:22:47.036','Station-15','Antarctic',-87.972252,161.266814,872.90
507,'PE795196','2024-10-02 21:30:23.036','Station-8','Arctic',65.815471,30.343713,3225.30
508,'PE720266','2024-04-02 03:44:02.036','Station-6','Arctic',61.663781,18.348493,1954.50
509,'PE271508','2024-02-25 13:46:20.036','Station-9','Antarctic',-81.125721,76.800434,3956.80
510,'PE829481','2024-04-02 01:46:08.037','Station-3','Antarctic',-85.950948,174.027216,3177.90
511,'PE997728','2024-10-23 19:30:03.037','Station-16','Arctic',67.068679,-120.701682,1170.40
512,'PE188719','2024-05-22 11:45:29.037','Station-18','Antarctic',-75.078493,-39.266667,1474.00
513,'PE735175','2024-07-21 08:14:49.037','Station-3','Antarctic',-84.202195,103.409690,3424.10
514,'PE850189','2024-07-30 09:08:35.038','Station-6','Antarctic',-60.119250,-32.861659,2557.40
515,'PE587352','2025-01-21 23:29:45.038','Station-15','Antarctic',-62.428345,-133.951606,3713.80
516,'PE427632','2025-01-21 02:30:13.038','Station-3','Arctic',62.680306,73.399098,2609.20
517,'PE734689','2024-08-27 09:36:07.038','Station-10','Arctic',89.855742,-46.242585,3592.10
518,'PE380667','2024-11-23 00:22:15.038','Station-20','Antarctic',-77.960421,148.676323,546.30
519,'PE106529','2024-07-07 01:31:15.038','Station-3','Antarctic',-85.201523,-178.157302,174.20
520,'PE145016','2024-10-28 01:46:33.038','Station-1','Arctic',67.540967,-89.791752,3851.00
521,'PE926202','2024-06-17 17:55:50.038','Station-6','Arctic',82.636525,128.394587,1925.90
522,'PE612040','2024-11-21 01:44:44.038','Station-10','Antarctic',-79.638772,130.598477,280.00
523,'PE410549','2024-05-14 08:16:29.039','Station-20','Antarctic',-85.535469,-28.531892,2734.70
524,'PE987265','2024-04-29 07:22:08.039','Station-18','Arctic',72.830681,-81.356303,2648.40
525,'PE514288','2025-02-08 06:51:38.039','Station-9','Antarctic',-88.935366,77.908465,1955.10
526,'PE402379','2024-10-26 14:03:09.039','Station-7','Antarctic',-88.060369,-90.549206,3542.20
527,'PE640712','2025-01-28 14:29:14.039','Station-17','Arctic',86.316016,-129.414302,1426.10
528,'PE318032','2024-09-01 17:46:18.039','Station-8','Arctic',61.600318,155.707049,593.50
529,'PE175904','2024-04-12 08:02:24.039','Station-6','Antarctic',-78.186260,150.011707,3516.60
530,'PE603870','2025-01-14 07:37:12.039','Station-18','Arctic',70.531669,142.994570,1943.80
531,'PE435516','2024-03-03 16:25:27.039','Station-7','Antarctic',-81.859357,27.329428,473.90
532,'PE665364','2024-02-29 01:39:50.039','Station-3','Antarctic',-78.578907,-87.638451,3936.20
533,'PE697994','2024-07-14 18:13:19.039','Station-13','Antarctic',-62.790961,-30.281335,29.20
534,'PE388240','2025-02-08 07:38:11.039','Station-8','Antarctic',-66.771482,-166.427593,118.70
535,'PE772342','2024-10-17 17:17:11.039','Station-5','Arctic',84.650644,-68.440527,1855.40
536,'PE923468','2024-05-10 20:42:26.039','Station-9','Arctic',70.275620,-52.422977,1932.50
537,'PE796355','2024-04-18 20:02:36.039','Station-14','Arctic',83.085998,87.775430,2816.00
538,'PE140174','2024-07-11 20:14:11.039','Station-6','Arctic',81.266845,-30.160573,2970.10
539,'PE302073','2024-08-04 01:33:31.039','Station-4','Antarctic',-86.441199,-105.826624,1809.40
540,'PE670520','2024-12-06 08:30:30.039','Station-12','Arctic',86.315140,70.539392,2001.00
541,'PE338442','2024-05-12 17:24:48.042','Station-3','Arctic',64.750221,-74.116703,2051.00
542,'PE648179','2025-02-16 04:06:37.042','Station-13','Arctic',76.900904,116.196834,1376.70
543,'PE335814','2025-01-27 00:15:33.042','Station-17','Arctic',67.483916,-153.230123,34.20
544,'PE676501','2024-09-23 07:14:57.042','Station-5','Antarctic',-77.560863,-147.882627,3958.70
545,'PE748687','2025-02-10 07:57:49.042','Station-13','Antarctic',-73.753800,-135.608895,2285.80
546,'PE423874','2024-02-21 23:59:28.042','Station-12','Antarctic',-70.847844,62.823952,2126.30
547,'PE460832','2025-01-15 21:59:46.043','Station-10','Antarctic',-79.836744,75.476483,2609.70
548,'PE745490','2024-12-17 21:52:03.043','Station-2','Arctic',73.914455,-179.727582,3749.70
549,'PE753268','2024-08-18 04:19:34.043','Station-6','Antarctic',-61.125374,-154.944560,2681.80
550,'PE863444','2024-08-25 11:34:54.043','Station-17','Arctic',80.247064,-20.444718,3298.10
551,'PE612252','2025-01-21 19:05:53.043','Station-18','Arctic',66.574253,16.560075,881.50
552,'PE566159','2024-09-05 03:42:40.044','Station-16','Antarctic',-85.733206,112.231498,3778.30
553,'PE693120','2024-10-15 08:51:44.044','Station-1','Arctic',71.735971,-176.101571,1249.50
554,'PE344579','2024-12-25 09:08:44.044','Station-15','Arctic',86.802511,-145.828750,3144.50
555,'PE678988','2024-07-30 03:32:12.045','Station-8','Antarctic',-82.266724,48.938551,233.50
556,'PE496351','2024-11-19 13:45:51.045','Station-16','Antarctic',-84.708333,-84.464777,3259.90
557,'PE371282','2025-01-25 03:54:39.045','Station-19','Antarctic',-67.209504,139.326811,1945.00
558,'PE232149','2024-03-18 16:13:36.045','Station-19','Arctic',79.720966,-157.267383,2912.90
559,'PE999844','2025-01-19 05:25:09.045','Station-20','Arctic',86.032454,-113.973932,3925.30
560,'PE100466','2024-02-26 16:08:22.045','Station-4','Antarctic',-73.727370,-24.325218,3744.20
561,'PE650075','2024-02-21 06:22:52.045','Station-12','Antarctic',-61.575772,-94.819457,2925.80
562,'PE467929','2024-02-22 05:30:34.045','Station-14','Antarctic',-70.166820,134.638710,3027.50
563,'PE595795','2025-01-23 03:10:40.045','Station-12','Antarctic',-70.452810,82.321645,2025.80
564,'PE815328','2024-09-03 09:20:44.046','Station-10','Arctic',86.829667,-151.173211,909.70
565,'PE545195','2024-04-08 12:30:30.046','Station-12','Antarctic',-75.960251,-0.071030,2530.60
566,'PE995785','2024-04-16 05:28:46.046','Station-9','Antarctic',-66.021823,-32.416029,837.10
567,'PE957031','2024-04-30 13:37:03.046','Station-14','Arctic',68.889371,-44.933367,194.50
568,'PE991783','2025-01-07 16:13:44.046','Station-10','Antarctic',-62.965584,-78.594570,893.10
