466,'PE405249',32.82,673.91,48.98,62.790,194,25.02
467,'PE472923',50.31,667.17,57.07,674.293,930,8.30
468,'PE254474',61.17,898.66,20.58,385.607,754,89.02
469,'PE581295',32.89,963.40,96.7,54.401,794,96.08
470,'PE250691',46.26,632.11,57.72,503.708,131,91.36
471,'PE354704',29.1,187.84,34.91,137.638,363,74.37
472,'PE993170',10.81,282.92,36.79,457.799,515,6.58
473,'PE573789',35.99,502.81,31.22,440.449,936,26.98
474,'PE386970',59.99,491.58,43.76,600.657,653,85.41
475,'PE926551',60.3,880.76,23.45,973.628,582,33.11
476,'PE319331',55.99,874.02,-1.77,874.145,499,39.07
477,'PE209064',99.17,157.03,96.1,156.025,91,63.76
478,'PE746378',31.09,169.41,53.01,520.592,41,55.74
479,'PE178110',84.87,883.34,33.6,859.219,126,33.63
480,'PE350365',37.23,875.85,-0.83,881.649,710,64.86
481,'PE661187',64.33,623.10,81.81,281.902,143,43.96
482,'PE196985',49.7,710.82,42.25,465.782,888,25.74
483,'PE362019',21.89,472.02,24.95,19.569,347,36.87
484,'PE467423',26.55,118.45,24.01,174.183,964,69.01
485,'PE390259',19.15,162.50,92.57,113.724,266,70.57
486,'PE107721',76.13,563.80,78.51,192.563,124,32.17
487,'PE190585',25.63,178.48,51.31,464.734,705,41.52
488,'PE767921',81.59,500.84,90.92,60.400,136,48.19
489,'PE670226',68.9,329.87,1.55,639.740,467,38.72
490,'PE833843',30.13,588.24,51.87,374.582,439,28.62
491,'PE108370',46.86,124.59,47.82,560.380,176,11.82
492,'PE590045',1.32,948.02,18.32,920.794,988,64.02
493,'PE387531',21.64,377.18,4.7,211.894,108,77.53
494,'PE623402',25.95,565.96,13.96,711.939,6,85.44
495,'PE519571',40.98,198.09,14.74,776.267,28,6.58
496,'PE244711',0.45,28.10,19.21,781.458,291,6.49
497,'PE391334',8.72,124.59,10.02,268.965,482,66.14
498,'PE727886',53.55,842.47,60.31,732.362,216,46.38
499,'PE777200',62.79,792.89,94.56,492.030,979,67.46
500,'PE671281',97.4,210.89,38.02,415.323,117,75.89
501,'PE633692',73.24,979.06,35.84,439.254,112,71.86
502,'PE227279',16.79,230.70,36.44,749.219,974,9.36
503,'PE988304',11.63,273.64,34.0,967.580,316,5.87
504,'PE418195',18.72,369.28,36.86,409.350,26,29.13
505,'PE644854',13.73,604.94,33.25,329.498,682,66.67
506,'PE529770',25.46,449.08,60.13,471.709,136,10.86
507,'PE795196',51.74,149.21,65.17,24.809,923,62.05
508,'PE720266',95.54,264.28,65.32,745.246,611,64.31
509,'PE271508',95.14,291.98,89.4,336.556,881,94.03
510,'PE829481',35.49,83.75,71.78,302.902,449,84.72
511,'PE997728',48.11,620.14,25.8,885.821,488,34.41
512,'PE188719',59.69,430.01,93.62,544.960,377,46.04
513,'PE735175',87.72,959.43,58.65,449.608,244,27.14
514,'PE850189',70.1,796.60,64.62,82.281,948,51.76
515,'PE587352',44.92,616.78,69.27,733.743,973,55.99
516,'PE427632',73.55,222.54,4.62,246.615,631,53.93
517,'PE734689',44.07,378.81,48.38,706.193,312,47.60
518,'PE380667',74.32,825.91,13.03,454.519,950,85.55
519,'PE106529',17.65,107.84,93.2,511.693,788,7.36
520,'PE145016',75.67,594.83,8.12,641.399,735,74.55
521,'PE926202',11.44,130.64,67.72,510.743,569,50.72
522,'PE612040',68.35,687.53,60.56,551.071,587,65.40
523,'PE410549',59.88,410.61,99.16,972.489,2,43.11
524,'PE987265',27.88,501.54,47.88,876.751,2,63.52
525,'PE514288',26.53,29.21,62.62,41.872,299,50.83
526,'PE402379',40.16,517.46,69.03,134.213,712,20.88
527,'PE640712',87.35,627.83,40.36,28.606,497,32.09
528,'PE318032',84.35,238.61,34.83,553.446,734,36.55
529,'PE175904',84.88,115.16,55.53,209.998,590,4.70
530,'PE603870',84.36,723.40,36.79,487.931,658,16.94
531,'PE435516',0.49,142.23,88.28,99.024,21,61.15
532,'PE665364',19.36,994.46,46.3,681.554,511,6.64
533,'PE697994',47.99,191.99,46.61,870.679,552,36.83
534,'PE388240',56.33,11.90,42.62,36.692,456,65.01
535,'PE772342',37.33,957.90,95.66,422.023,610,28.10
536,'PE923468',84.56,427.16,73.25,112.405,55,56.42
537,'PE796355',37.33,465.95,-0.23,749.128,387,91.34
538,'PE140174',65.47,792.97,24.25,967.342,4,65.87
539,'PE302073',34.46,308.08,45.15,702.944,560,85.54
540,'PE670520',7.24,820.79,39.59,129.985,1,23.61
541,'PE338442',71.67,278.65,-9.59,876.361,918,67.56
542,'PE648179',75.62,4.63,29.98,794.440,781,83.82
543,'PE335814',30.57,829.39,45.75,563.677,732,62.92
544,'PE676501',19.64,331.78,-3.35,95.094,84,83.45
545,'PE748687',53.02,416.54,38.87,486.727,618,0.32
546,'PE423874',17.9,555.36,84.27,916.016,911,73.98
547,'PE460832',60.97,60.43,20.8,338.406,891,18.60
548,'PE745490',28.23,567.68,43.91,724.353,377,84.18
549,'PE753268',92.67,598.64,68.0,631.080,132,10.64
550,'PE863444',51.67,201.23,87.69,847.798,521,63.36
551,'PE612252',70.68,526.97,56.81,144.411,134,48.49
552,'PE566159',61.08,691.64,39.43,574.555,825,25.04
553,'PE693120',53.01,872.88,19.59,717.338,530,36.77
554,'PE344579',4.17,169.50,4.74,659.115,977,93.93
555,'PE678988',96.49,408.52,48.05,927.916,518,15.95
556,'PE496351',97.9,136.52,41.73,468.071,271,88.84
557,'PE371282',84.78,666.78,21.53,319.146,236,38.22
558,'PE232149',26.14,597.56,1.88,505.128,801,74.69
559,'PE999844',70.35,361.29,54.95,427.999,186,63.12
560,'PE100466',60.65,355.91,80.29,792.916,59,50.56
561,'PE650075',25.47,650.24,23.88,588.272,810,25.84
562,'PE467929',36.63,584.77,0.46,411.513,400,36.72
563,'PE595795',75.06,529.05,25.06,514.478,164,50.55
564,'PE815328',91.8,369.36,34.87,87.049,622,96.86
565,'PE545195',80.17,885.82,10.68,654.893,253,64.29
566,'PE995785',46.6,961.50,5.55,435.331,629,66.59
567,'PE957031',15.6,101.87,15.45,75.066,798,55.74
568,'PE991783',18.55,227.15,0.74,552.081,211,53.04
569,'PE503292',79.75,615.87,-7.6,522.581,783,69.90
570,'PE277938',75.54,746.89,-5.15,231.865,498,57.22
571,'PE518514',33.09,82.31,31.8,183.434,314,46.64
572,'PE470055',86.94,685.91,64.55,99.620,494,46.34
573,'PE582783',73.83,545.26,21.04,480.341,772,79.33
574,'PE515543',55.5,936.95,37.6,914.936,783,99.76
575,'PE435062',89.13,739.91,70.52,412.606,958,9.02
576,'PE291817',27.1,164.97,39.7,758.929,616,81.71
577,'PE600694',21.06,712.94,59.8,302.044,368,45.49
578,'PE290908',38.65,831.78,-2.33,149.963,282,51.24
579,'PE786779',13.01,847.56,61.95,359.132,213,26.20
580,'PE205632',90.1,896.86,12.98,450.672,207,31.91
581,'PE583265',12.94,381.75,40.47,833.628,700,35.97
582,'PE361938',3.4,341.99,26.26,687.915,386,69.79
583,'PE657115',28.41,714.91,51.61,900.803,148,14.05
584,'PE885472',78.21,311.22,8.91,53.704,868,40.71
585,'PE837059',27.33,25.68,87.3,838.691,72,43.46
586,'PE439270',2.58,613.63,56.29,192.469,702,43.69
587,'PE889666',19.22,563.94,57.18,567.935,762,25.28
588,'PE842070',35.64,58.24,69.89,487.584,49,6.59
589,'PE731954',17.06,640.23,88.95,735.648,964,2.58
590,'PE897455',21.8,606.55,85.89,959.895,682,49.00
591,'PE407180',27.96,638.33,15.57,221.628,652,71.40
592,'PE858764',45.54,888.10,80.13,347.279,161,58.90
593,'PE247762',96.82,67.93,45.39,811.391,449,1.40
594,'PE309455',20.42,236.74,13.49,95.612,117,14.04
595,'PE341598',60.47,464.18,32.79,340.507,667,18.26
596,'PE534867',54.32,363.06,22.03,918.863,229,68.37
597,'PE442281',77.6,636.83,70.76,13.899,896,54.12
598,'PE343655',43.51,612.81,85.37,653.574,298,18.99
599,'PE184409',27.32,138.08,5.96,839.629,915,3.95
600,'PE265007',9.89,903.42,42.57,851.028,919,11.74
601,'PE542161',67.21,141.81,50.77,334.787,238,87.76
602,'PE964230',22.64,76.86,25.0,646.757,540,26.15
603,'PE171148',49.01,897.00,61.93,597.610,422,59.57
604,'PE128752',7.78,7.25,25.37,428.620,84,29.29
605,'PE898823',33.61,931.52,45.49,812.964,601,98.92
606,'PE129943',64.63,816.96,50.17,735.068,24,52.41
607,'PE874094',59.94,527.34,81.6,616.634,398,40.73
608,'PE671206',52.99,288.26,11.25,403.231,885,43.51
609,'PE783210',74.1,76.98,40.35,811.947,362,50.60
610,'PE181849',86.66,77.24,86.6,333.092,116,12.46
611,'PE958339',10.08,908.83,90.39,325.494,942,7.55
612,'PE900628',99.85,811.15,63.63,841.871,469,30.83
613,'PE530451',55.1,237.16,25.53,908.757,153,98.21
614,'PE215550',40.47,204.65,41.81,994.466,387,62.88
615,'PE935334',52.75,705.06,56.35,882.605,764,9.39
616,'PE781984',63.05,284.52,7.09,86.069,980,35.37
617,'PE632324',3.18,980.78,-2.58,657.725,388,39.78
618,'PE137802',16.37,568.64,96.16,110.925,277,2.44
619,'PE964824',87.51,465.53,33.17,95.818,247,17.97
620,'PE957178',66.64,268.55,82.46,9.840,796,73.46
621,'PE460062',38.33,481.08,-6.57,178.576,264,23.63
622,'PE996652',10.41,2.72,-2.27,367.032,661,91.67
623,'PE639832',63.95,273.84,4.92,233.744,169,55.74
624,'PE865761',74.74,644.89,73.42,547.485,394,5.35
625,'PE815852',10.5,753.15,10.51,43.938,516,78.28
626,'PE809983',65.6,204.59,51.91,764.044,201,44.92
627,'PE184001',93.43,444.26,23.16,415.479,183,49.25
628,'PE146206',97.48,137.26,85.8,416.197,648,12.23
629,'PE226936',79.07,43.13,12.73,805.800,991,87.27
630,'PE872287',23.5,462.89,95.27,389.374,14,80.90
631,'PE552762',7.51,588.57,25.34,705.550,474,53.43
632,'PE981260',43.68,127.64,37.29,381.354,681,16.22
633,'PE749834',92.86,569.61,57.11,354.544,618,74.99
634,'PE552618',61.72,777.88,30.1,76.705,762,88.40
635,'PE100443',43.07,131.37,92.19,440.632,417,48.13
636,'PE381195',12.24,870.15,97.49,342.438,872,81.25
637,'PE618204',88.43,564.22,68.11,902.997,502,89.40
638,'PE257917',79.9,58.38,33.71,14.749,80,41.94
639,'PE242259',7.27,943.17,83.49,686.900,153,47.88
640,'PE968952',28.05,311.79,11.24,566.488,389,33.46
641,'PE503445',0.84,608.81,36.22,35.152,624,35.19
642,'PE785405',62.55,34.47,44.64,873.322,385,15.14
643,'PE772458',80.35,647.04,45.88,398.257,647,36.78
644,'PE314251',99.85,60.60,67.45,106.046,63,75.30
645,'PE189954',85.59,744.74,60.41,345.084,81,32.30
646,'PE774091',50.7,965.25,24.18,502.913,272,4.46
647,'PE592271',15.49,690.41,0.36,582.613,151,5.18
648,'PE793430',52.07,358.78,-9.22,490.501,13,27.42
649,'PE516313',69.97,944.76,10.0,618.774,714,33.22
650,'PE447451',3.77,337.89,7.74,738.006,895,60.45
651,'PE986164',43.81,281.10,19.29,325.887,23,22.20
652,'PE964662',65.4,37.55,-5.02,1.968,815,26.63
653,'PE403340',37.18,587.52,5.02,503.756,894,27.74
654,'PE769518',94.57,825.02,44.65,855.571,364,64.39
655,'PE705257',59.31,726.83,6.47,246.122,279,57.94
656,'PE373639',55.14,863.95,19.31,510.217,532,77.28
657,'PE771906',59.15,48.08,-1.28,0.785,178,90.25
658,'PE250345',4.42,396.09,49.11,197.072,518,30.78
659,'PE601132',90.08,947.44,2.37,924.663,467,42.08
660,'PE321366',56.0,293.57,34.14,469.207,150,20.25
661,'PE520648',31.23,310.40,-2.13,464.016,284,88.76
662,'PE222981',80.02,918.76,61.01,51.380,435,91.80
663,'PE732074',45.64,30.76,50.28,207.185,177,95.04
664,'PE609746',15.38,729.70,5.69,222.010,818,39.26
665,'PE338338',96.37,520.63,7.61,399.522,812,60.01
666,'PE924239',57.56,975.38,28.04,728.210,119,66.90
667,'PE323003',2.14,710.39,6.88,394.667,260,8.49
668,'PE635160',45.15,564.55,4.0,10.372,329,14.33
669,'PE290783',52.41,311.15,68.79,948.214,949,87.32
670,'PE751706',84.25,564.31,-0.39,707.619,434,2.41
671,'PE774027',57.72,221.51,1.54,801.008,224,35.59
672,'PE618263',23.75,572.93,45.58,605.113,845,24.26
673,'PE928846',99.98,312.53,99.27,20.542,392,22.43
674,'PE605030',81.04,854.94,14.24,447.871,770,72.50
675,'PE329538',2.4,844.82,0.8,108.643,693,77.24
676,'PE184605',19.39,750.13,46.16,424.267,138,85.10
677,'PE475053',92.71,608.35,17.56,466.045,651,13.48
678,'PE775885',90.72,402.95,71.5,793.343,846,49.20
679,'PE467569',61.89,626.15,-0.94,305.958,163,6.34
680,'PE905775',38.49,979.00,-3.95,545.977,113,17.73
681,'PE751578',46.45,138.45,29.87,324.412,934,60.96
682,'PE983968',1.84,376.45,55.07,340.432,616,87.76
683,'PE401592',60.27,795.51,36.52,165.416,925,41.57
684,'PE576669',19.98,465.64,88.19,426.977,680,53.62
685,'PE105244',64.16,92.73,-3.0,173.565,21,18.83
686,'PE123040',31.89,825.43,-0.59,648.244,553,57.66
687,'PE412430',79.86,961.12,59.06,800.366,779,67.85
688,'PE695981',67.76,779.73,52.91,796.850,499,2.48
689,'PE376385',62.12,447.92,96.25,451.149,865,21.99
690,'PE272795',17.53,314.79,52.23,234.044,869,59.90
691,'PE610056',43.18,753.74,13.44,67.763,652,82.37
692,'PE552342',77.32,586.14,83.44,541.565,455,86.04
693,'PE381691',78.55,427.22,9.05,995.017,902,76.48
694,'PE322792',42.06,498.10,8.27,482.675,448,50.38
695,'PE989079',51.28,478.50,17.07,155.249,596,60.15
696,'PE886669',60.85,834.01,-9.39,729.225,954,48.87
697,'PE391986',36.11,527.96,55.97,665.095,908,18.71
698,'PE336394',80.23,24.79,13.14,85.110,926,35.59
699,'PE904853',83.3,622.48,78.65,222.882,242,95.60
700,'PE276050',41.28,631.07,34.43,320.389,278,15.56
701,'PE792724',16.59,15.22,31.45,186.046,631,47.94
702,'PE502906',60.56,978.26,76.81,149.902,431,66.27
703,'PE472437',81.28,710.86,5.96,272.246,503,77.87
704,'PE851332',97.86,816.20,5.56,129.141,902,96.72
705,'PE996565',68.48,631.88,-1.8,955.942,623,13.51
706,'PE323157',33.38,828.11,34.07,641.443,712,25.24
707,'PE216954',7.52,628.34,50.3,652.681,900,39.17
708,'PE513873',88.49,647.46,39.96,350.611,40,47.81
709,'PE642455',83.67,971.01,5.32,62.736,484,62.10
710,'PE696195',21.5,777.33,97.5,595.645,38,63.15
711,'PE430994',34.21,693.63,-9.85,530.678,50,66.20
712,'PE927669',86.59,174.69,28.72,73.706,686,38.57
713,'PE732475',85.44,331.40,26.04,12.464,653,12.03
714,'PE755488',8.57,571.88,12.4,45.708,757,10.74
715,'PE435447',64.22,566.16,-3.58,936.471,218,84.85
716,'PE206398',71.79,187.55,93.98,868.355,869,68.02
717,'PE364761',7.81,767.45,29.28,304.149,991,2.78
718,'PE815773',28.61,977.14,26.04,108.755,421,44.94
719,'PE431108',14.12,491.11,26.53,184.240,238,73.06
720,'PE310378',96.44,282.26,52.31,34.118,709,69.44
721,'PE360969',29.02,47.30,67.5,627.565,696,91.58
722,'PE862059',4.56,325.86,81.73,112.415,46,41.08
723,'PE710430',20.57,249.41,86.42,711.354,767,32.85
724,'PE692825',19.07,495.04,59.45,557.692,59,23.55
725,'PE261327',95.31,59.76,27.72,54.447,881,88.82
726,'PE716890',64.02,201.72,58.66,571.794,162,62.66
727,'PE114399',32.39,834.32,53.91,63.202,135,68.44
728,'PE178288',84.46,264.20,47.33,522.497,652,88.60
729,'PE147025',6.21,691.53,48.15,390.290,269,79.92
730,'PE410905',54.49,389.14,61.61,243.039,364,70.80
731,'PE780527',6.11,464.33,35.62,783.675,842,38.69
732,'PE776799',76.62,880.57,27.27,72.886,431,50.70
733,'PE338167',36.3,186.10,53.47,321.085,883,40.43
734,'PE165412',52.17,5.42,61.12,983.135,2,90.60
735,'PE630070',63.4,987.19,14.84,969.700,447,86.34
736,'PE930262',5.21,440.27,75.25,710.334,306,87.59
737,'PE187687',87.38,238.52,-8.69,769.936,769,3.94
738,'PE891385',36.73,198.00,9.34,246.054,263,68.85
739,'PE408994',0.7,436.13,60.46,75.056,915,51.07
740,'PE215787',74.52,212.01,46.43,262.815,850,48.19
741,'PE133392',79.38,53.78,89.08,528.811,576,24.81
742,'PE954269',21.72,343.75,55.06,160.896,972,38.89
743,'PE949071',16.92,846.50,84.22,872.619,408,98.44
744,'PE774336',48.61,189.45,91.39,901.500,159,71.23
745,'PE690600',93.77,581.35,18.55,37.025,478,83.90
746,'PE626067',82.61,777.67,44.52,13.108,926,88.29
747,'PE906767',64.7,325.30,31.44,103.956,141,75.17
748,'PE409759',92.35,310.14,35.2,869.492,322,56.90
749,'PE853826',8.41,574.11,93.65,422.139,21,72.48
750,'PE122925',92.5,818.49,13.46,449.541,949,22.22
751,'PE810939',38.25,755.08,19.59,113.339,325,66.99
752,'PE844257',7.19,145.41,-5.35,800.940,119,23.08
753,'PE963481',37.61,525.97,30.01,454.163,524,30.38
754,'PE786461',9.06,330.07,3.05,223.440,985,20.08
755,'PE836977',39.15,391.68,97.21,642.142,151,79.21
756,'PE811499',9.43,464.86,-8.96,404.440,991,13.42
757,'PE236822',93.67,157.47,57.29,465.888,94,28.70
758,'PE836106',54.06,983.06,51.25,120.951,45,14.95
759,'PE786030',48.35,560.17,37.9,835.588,180,56.74
760,'PE238099',72.67,689.47,19.02,166.305,553,38.81
761,'PE691843',97.71,272.08,91.66,118.451,234,18.74
762,'PE279224',23.16,810.72,94.23,841.241,751,7.35
763,'PE849070',45.94,381.63,90.97,959.037,760,5.73
764,'PE347838',44.08,184.72,22.6,180.366,544,8.65
765,'PE819710',10.05,971.15,-5.33,995.359,109,33.06
766,'PE549721',11.68,306.32,74.04,566.660,629,11.77
767,'PE191820',70.43,482.79,55.88,952.717,474,17.93
768,'PE428329',26.63,438.46,90.23,542.307,536,37.47
769,'PE385270',3.92,721.49,16.84,311.680,690,3.73
770,'PE826660',16.26,769.40,83.17,221.902,560,77.03
771,'PE198229',54.02,681.64,57.83,879.015,718,80.90
772,'PE449034',72.96,11.58,28.39,310.601,62,11.95
773,'PE612256',36.24,425.91,8.69,446.281,849,48.12
774,'PE614361',47.58,426.22,1.51,973.177,946,54.00
775,'PE317571',19.0,660.12,21.35,433.978,324,33.61
776,'PE312213',37.89,699.86,50.32,321.840,218,59.45
777,'PE650877',15.97,361.85,57.34,313.972,371,45.16
778,'PE111272',1.21,847.65,75.11,385.071,975,70.51
779,'PE220604',4.81,878.22,-4.25,266.185,228,77.99
780,'PE817535',57.54,94.32,57.85,294.703,48,70.70
781,'PE666303',96.56,996.42,80.38,425.157,761,20.40
782,'PE436919',88.31,525.35,21.33,586.447,184,3.56
783,'PE817690',70.78,827.70,43.9,814.395,603,70.64
784,'PE872264',6.7,937.34,55.14,920.648,322,96.74
785,'PE808195',22.14,141.33,83.05,260.600,267,47.63
786,'PE186842',56.58,906.10,34.35,467.736,335,26.72
787,'PE238791',78.64,924.77,60.86,26.820,7,54.41
788,'PE332750',97.88,70.98,85.7,569.586,161,15.11
789,'PE245518',11.59,789.17,3.57,436.176,935,50.15
790,'PE287894',57.85,285.35,95.64,430.593,646,37.83
791,'PE752416',62.35,321.92,63.39,760.775,619,51.40
792,'PE793390',35.91,632.02,34.04,243.075,717,52.40
793,'PE191281',64.04,743.15,69.44,327.927,166,13.51
794,'PE489363',50.87,227.00,66.51,997.376,48,15.57
795,'PE392530',26.69,216.70,72.26,178.521,167,45.35
796,'PE753222',28.08,493.15,44.08,734.411,383,20.97
797,'PE168708',53.73,599.04,92.73,463.646,518,2.10
798,'PE273375',45.58,998.97,87.0,133.907,979,77.27
799,'PE668625',55.21,305.03,9.84,825.241,483,40.11
800,'PE109134',42.29,264.05,49.37,791.990,896,48.61
801,'PE484328',60.98,466.67,66.16,642.217,584,75.13
802,'PE776330',40.62,381.67,78.94,107.712,571,46.07
803,'PE111840',12.84,349.30,10.9,440.379,665,55.18
804,'PE643642',68.09,774.64,68.28,201.721,482,65.04
805,'PE427081',72.75,375.48,24.66,299.390,821,49.92
806,'PE985216',80.52,652.61,42.82,939.465,400,53.09
807,'PE760191',49.66,188.15,66.06,549.569,14,83.39
808,'PE765138',54.23,303.56,63.75,696.464,174,58.37
809,'PE435994',12.93,754.29,19.05,962.612,713,21.62
810,'PE144747',58.09,96.80,3.38,298.825,291,68.98
811,'PE557819',95.86,616.23,62.39,584.236,989,60.88
812,'PE576356',86.4,964.92,60.49,984.624,426,12.82
813,'PE941435',58.45,210.67,72.65,294.683,566,9.10
814,'PE253347',69.15,621.46,63.11,474.228,414,74.08
815,'PE673832',69.57,716.09,6.55,464.863,321,0.21
816,'PE321160',66.28,121.14,70.25,493.627,901,95.25
817,'PE841724',98.85,569.66,83.0,486.179,661,65.89
818,'PE825925',71.98,234.43,14.31,731.223,634,56.12
819,'PE524688',34.04,4.32,81.26,515.212,224,60.33
820,'PE554401',70.04,349.85,36.91,149.677,544,5.00
821,'PE412929',19.21,438.97,16.05,585.913,352,74.15
822,'PE192034',31.75,57.20,79.27,466.326,815,73.89
823,'PE284138',59.62,603.72,38.75,86.514,789,48.49
824,'PE193613',1.28,966.91,81.43,629.125,392,20.07
825,'PE310821',61.1,840.40,9.14,456.312,220,46.42
826,'PE121950',81.15,435.49,47.27,915.477,982,75.90
827,'PE317105',78.81,700.80,39.32,62.525,815,41.67
828,'PE352031',90.08,422.94,34.12,561.516,273,15.48
829,'PE657069',42.93,511.87,41.23,130.544,568,6.51
830,'PE744288',42.85,278.52,80.5,453.199,105,64.86
831,'PE895508',99.08,818.27,37.81,170.875,823,87.68
832,'PE292598',43.29,824.74,36.85,397.201,965,55.63
833,'PE424860',44.07,937.07,57.72,809.269,195,32.58
834,'PE314234',24.09,278.85,95.3,913.689,107,60.24
835,'PE435248',16.04,122.45,37.96,822.851,222,13.39
836,'PE387044',84.98,518.37,-2.36,177.705,956,86.01
837,'PE947568',51.13,637.52,40.08,810.006,438,35.57
838,'PE641346',64.2,430.15,54.11,918.887,194,99.83
839,'PE912118',65.69,178.25,65.78,855.500,173,40.33
840,'PE274210',43.72,61.95,49.02,743.118,929,77.85
841,'PE881172',37.75,294.60,67.87,101.245,960,41.72
842,'PE914079',3.01,721.61,60.3,186.506,867,0.82
843,'PE969328',37.21,414.24,73.76,921.021,613,64.71
844,'PE502832',37.16,581.05,62.53,180.641,724,0.65
845,'PE444562',17.07,635.30,71.98,231.001,600,13.96
846,'PE415042',92.17,256.56,23.31,849.434,65,51.75
847,'PE981883',64.82,560.66,11.56,194.902,224,78.99
848,'PE222130',49.37,500.77,1.43,362.334,586,27.53
849,'PE473305',48.21,570.03,14.03,149.394,953,0.14
850,'PE889239',93.1,900.87,68.57,171.448,168,47.69
851,'PE540841',30.08,315.10,6.83,141.936,490,39.36
852,'PE405919',46.15,487.76,95.92,502.410,776,42.88
853,'PE884458',15.89,21.21,99.1,158.259,324,72.53
854,'PE558308',54.0,991.09,69.58,954.153,57,17.80
855,'PE281513',12.49,820.88,23.35,709.559,637,50.55
856,'PE447845',64.45,632.71,84.62,584.188,110,57.42
857,'PE846355',80.92,943.31,-5.31,782.148,241,31.41
858,'PE914541',72.41,971.69,64.86,373.690,945,32.75
859,'PE834044',26.81,606.51,77.59,320.157,761,74.12
860,'PE407486',34.4,481.10,96.69,426.216,848,91.14
861,'PE194942',2.25,66.97,41.29,165.929,432,48.73
862,'PE448774',24.92,693.89,41.75,955.391,855,15.78
863,'PE103362',46.6,408.24,47.76,989.773,655,34.71
864,'PE757651',54.7,394.66,70.69,925.850,351,42.05
865,'PE287923',38.58,400.53,85.62,681.341,928,50.16
866,'PE579809',4.12,295.96,15.57,838.555,329,1.02
867,'PE420174',50.4,938.83,59.43,236.020,833,97.03
868,'PE444453',87.43,326.92,47.98,575.948,779,22.72
869,'PE569112',26.97,314.40,90.03,49.101,609,18.75
870,'PE703067',58.08,140.57,5.94,533.622,258,5.76
871,'PE298974',49.98,238.83,53.79,247.440,255,94.10
872,'PE521074',61.15,922.19,4.97,283.213,536,6.46
873,'PE872778',57.73,250.00,3.9,91.395,700,72.91
874,'PE951990',82.98,920.77,55.98,915.475,526,16.10
875,'PE154683',81.88,319.66,34.8,255.375,4,2.37
876,'PE416443',76.25,448.55,48.13,408.682,922,9.25
877,'PE899568',17.47,746.19,62.61,702.027,107,37.23
878,'PE571552',17.55,779.92,38.92,316.734,162,68.80
879,'PE856942',14.68,612.12,-2.01,707.977,270,89.03
880,'PE868411',42.91,958.67,76.07,749.174,276,99.46
881,'PE477914',73.29,412.47,-9.91,693.772,328,80.03
882,'PE726757',73.39,456.46,22.98,968.822,908,45.07
883,'PE745542',30.28,251.69,-3.37,503.005,335,42.58
884,'PE420431',95.58,349.67,58.44,789.518,627,6.02
885,'PE491949',30.0,492.76,42.95,961.021,765,11.91
886,'PE768186',70.27,522.56,8.97,911.451,183,76.13
887,'PE768299',72.59,743.40,45.59,732.081,934,39.07
888,'PE108953',53.92,849.03,23.56,398.792,944,28.06
889,'PE258134',14.64,518.91,56.17,248.067,137,69.96
890,'PE675360',19.76,760.83,46.2,348.834,550,45.63
891,'PE280407',82.59,856.87,41.67,187.835,716,36.56
892,'PE820607',72.84,666.96,74.53,804.433,585,7.19
893,'PE579629',50.52,360.15,55.4,675.342,188,87.21
894,'PE656062',69.93,27.26,26.52,431.228,479,39.27
895,'PE813989',49.81,574.61,73.54,654.657,438,37.09
896,'PE116202',65.98,180.95,68.21,353.043,753,76.80
897,'PE716318',65.41,181.24,96.87,183.679,911,20.48
898,'PE801832',66.77,427.19,33.1,45.611,615,26.54
899,'PE795439',76.62,508.96,65.14,980.971,713,3.40
900,'PE524851',27.09,239.29,-9.71,603.669,940,14.01
901,'PE714558',87.53,348.52,35.51,255.403,919,0.84
902,'PE626991',62.81,810.14,50.03,908.888,554,63.31
903,'PE654326',28.01,51.89,4.51,597.995,447,68.98
904,'PE458880',74.99,12.00,48.39,413.475,780,23.95
905,'PE263918',90.88,841.18,44.72,903.453,287,78.34
906,'PE333945',76.51,860.06,65.92,244.570,219,47.12
907,'PE229619',2.66,781.10,45.78,703.099,895,99.60
908,'PE102028',60.32,40.09,2.46,699.526,779,0.91
909,'PE976836',64.88,33.86,30.45,532.734,204,18.56
910,'PE347416',74.28,524.19,15.02,256.743,520,22.92
911,'PE110574',69.25,66.83,43.42,264.110,935,85.29
912,'PE894156',60.09,461.59,61.53,557.039,126,19.09
913,'PE747978',87.47,223.72,81.15,822.497,668,6.21
914,'PE567206',85.79,701.71,33.47,878.528,779,44.37
915,'PE161000',17.11,655.51,30.12,737.362,855,84.01
916,'PE145980',85.42,840.71,-6.32,449.194,46,50.64
917,'PE811527',67.22,253.59,57.81,393.271,502,92.60
918,'PE523614',63.68,13.95,57.19,206.559,354,69.27
919,'PE987358',34.65,589.77,44.94,949.981,56,30.03
920,'PE252850',68.89,981.81,48.58,311.402,26,90.55
921,'PE912339',22.47,129.99,59.25,727.500,451,47.16
922,'PE871270',7.83,517.45,82.74,543.738,79,24.49
923,'PE800481',77.03,235.75,27.09,339.372,553,47.01
924,'PE199755',78.58,798.12,97.72,853.000,114,59.51
925,'PE690146',84.53,818.60,27.24,929.902,742,80.11
926,'PE722393',0.66,742.24,78.25,74.682,292,87.42
927,'PE155415',62.26,589.07,14.89,688.447,960,3.80
928,'PE686061',22.17,666.45,96.25,571.651,462,10.10
929,'PE623547',95.06,212.15,69.6,930.432,795,32.67
930,'PE821331',7.36,998.72,83.94,259.156,263,92.57
