157,'PE454346',157,73.0,77.25,580,47.773,57.52,510.9,99.52,496.23,0.32,2.5,157,'{"pressure_kpa": 77, "temperature_c": 24.56, "tread_depth_mm": 5.34}'
158,'PE787711',158,67.6,37.18,797,37.438,98.0,452.2,65.64,4111.11,125.26,79.3,158,'{"pressure_kpa": 143, "temperature_c": 7.22, "tread_depth_mm": 6.91}'
159,'PE711780',159,87.0,95.39,107,18.999,10.73,646.1,75.81,540.45,110.70,144.0,159,'{"pressure_kpa": 244, "temperature_c": 68.2, "tread_depth_mm": 1.40}'
160,'PE729999',160,10.5,7.42,2346,20.763,33.48,315.7,28.65,251.26,170.89,159.5,160,'{"pressure_kpa": 292, "temperature_c": -10.93, "tread_depth_mm": 0.08}'
161,'PE202620',161,28.3,39.74,370,38.914,18.25,388.0,76.91,875.04,147.18,132.0,161,'{"pressure_kpa": 232, "temperature_c": 16.17, "tread_depth_mm": 9.63}'
162,'PE432285',162,17.6,27.96,2468,46.496,37.43,427.3,75.36,1827.24,73.52,321.1,162,'{"pressure_kpa": 168, "temperature_c": -2.51, "tread_depth_mm": 0.93}'
163,'PE545295',163,6.3,2.97,605,49.436,4.97,613.5,15.8,3070.72,66.72,86.5,163,'{"pressure_kpa": 158, "temperature_c": -1.89, "tread_depth_mm": 9.85}'
164,'PE942060',164,72.0,38.72,2292,47.049,30.4,981.2,45.99,3142.48,56.49,325.2,164,'{"pressure_kpa": 120, "temperature_c": -4.78, "tread_depth_mm": 5.68}'
165,'PE563019',165,58.9,3.02,2707,9.172,82.67,179.9,12.74,2038.76,85.49,171.6,165,'{"pressure_kpa": 261, "temperature_c": -4.16, "tread_depth_mm": 7.87}'
166,'PE765492',166,2.2,99.55,1897,27.267,53.17,721.2,49.04,2107.90,134.70,221.1,166,'{"pressure_kpa": 169, "temperature_c": 20.78, "tread_depth_mm": 4.54}'
167,'PE544361',167,96.6,57.90,1517,25.943,31.18,940.2,6.13,753.43,92.95,280.5,167,'{"pressure_kpa": 195, "temperature_c": 28.01, "tread_depth_mm": 9.12}'
168,'PE570507',168,77.6,3.18,2876,16.996,0.01,375.3,84.17,3273.68,101.28,346.2,168,'{"pressure_kpa": 102, "temperature_c": 27.18, "tread_depth_mm": 4.10}'
169,'PE287406',169,51.0,24.78,801,42.861,84.25,99.1,61.99,2786.26,60.36,32.7,169,'{"pressure_kpa": 224, "temperature_c": 29.45, "tread_depth_mm": 4.23}'
170,'PE656325',170,88.3,69.20,1206,8.822,21.88,46.1,20.35,4072.01,95.77,65.3,170,'{"pressure_kpa": 58, "temperature_c": 53.94, "tread_depth_mm": 0.00}'
171,'PE247042',171,29.8,5.92,2356,1.850,34.14,988.6,79.01,2681.26,42.81,105.3,171,'{"pressure_kpa": 259, "temperature_c": 2.94, "tread_depth_mm": 5.70}'
172,'PE458264',172,55.1,80.33,1048,7.907,20.66,712.3,113.27,4916.59,159.71,222.1,172,'{"pressure_kpa": 141, "temperature_c": 24.86, "tread_depth_mm": 5.53}'
173,'PE895408',173,23.1,71.28,2310,41.646,14.73,894.4,62.55,1228.57,26.72,24.5,173,'{"pressure_kpa": 185, "temperature_c": -1.08, "tread_depth_mm": 6.54}'
174,'PE244374',174,7.5,31.11,2465,42.827,40.7,491.2,75.07,1962.39,14.49,226.6,174,'{"pressure_kpa": 61, "temperature_c": 96.48, "tread_depth_mm": 9.13}'
175,'PE995994',175,91.1,8.28,2611,40.729,53.43,30.8,104.54,3576.00,156.09,85.0,175,'{"pressure_kpa": 224, "temperature_c": 51.36, "tread_depth_mm": 5.44}'
176,'PE553635',176,27.1,86.65,1717,2.640,83.54,327.9,36.89,2228.35,62.88,257.9,176,'{"pressure_kpa": 102, "temperature_c": 6.6, "tread_depth_mm": 4.37}'
177,'PE123694',177,3.5,31.50,2845,26.425,60.97,749.6,105.85,4636.41,84.84,297.8,177,'{"pressure_kpa": 175, "temperature_c": 95.24, "tread_depth_mm": 4.34}'
178,'PE118820',178,22.0,84.17,2326,14.815,33.09,584.9,36.16,4548.91,100.72,139.7,178,'{"pressure_kpa": 163, "temperature_c": 13.11, "tread_depth_mm": 0.38}'
179,'PE336409',179,69.2,33.57,1861,41.038,40.77,199.8,114.18,3587.86,33.20,289.9,179,'{"pressure_kpa": 59, "temperature_c": 9.92, "tread_depth_mm": 8.71}'
180,'PE905783',180,92.2,12.02,2068,12.817,93.24,17.0,31.96,2010.56,87.91,177.1,180,'{"pressure_kpa": 294, "temperature_c": 66.24, "tread_depth_mm": 2.36}'
181,'PE184344',181,0.6,34.19,2595,4.371,86.42,302.4,66.04,3911.70,61.27,154.3,181,'{"pressure_kpa": 79, "temperature_c": -3.33, "tread_depth_mm": 7.83}'
182,'PE689999',182,69.6,88.21,2827,29.518,76.14,750.0,44.21,1142.98,124.24,55.9,182,'{"pressure_kpa": 248, "temperature_c": 52.65, "tread_depth_mm": 3.58}'
183,'PE341856',183,48.0,91.63,1175,17.550,70.69,944.0,16.48,1559.25,140.66,269.3,183,'{"pressure_kpa": 222, "temperature_c": 23.94, "tread_depth_mm": 1.52}'
184,'PE151644',184,77.1,8.62,188,10.913,0.83,494.1,110.31,3868.21,114.85,39.5,184,'{"pressure_kpa": 227, "temperature_c": 59.48, "tread_depth_mm": 4.95}'
185,'PE301903',185,73.3,81.86,155,30.139,70.69,663.2,114.21,3480.86,5.72,153.8,185,'{"pressure_kpa": 282, "temperature_c": 89.46, "tread_depth_mm": 8.10}'
186,'PE710687',186,45.7,74.35,2263,13.161,94.36,574.3,15.49,3938.70,2.21,31.2,186,'{"pressure_kpa": 114, "temperature_c": 36.53, "tread_depth_mm": 8.91}'
187,'PE183449',187,11.3,41.34,1812,35.487,56.65,963.7,64.69,839.55,34.64,103.4,187,'{"pressure_kpa": 158, "temperature_c": 23.52, "tread_depth_mm": 7.68}'
188,'PE809203',188,75.1,66.70,2353,18.661,99.76,18.5,8.94,46.83,74.65,64.7,188,'{"pressure_kpa": 124, "temperature_c": 34.73, "tread_depth_mm": 8.19}'
189,'PE889153',189,42.4,31.55,2763,34.070,42.83,215.6,9.52,2029.61,12.90,50.1,189,'{"pressure_kpa": 183, "temperature_c": -15.95, "tread_depth_mm": 1.96}'
190,'PE274780',190,3.2,11.31,322,42.970,34.98,438.4,43.21,3521.54,1.82,180.8,190,'{"pressure_kpa": 99, "temperature_c": 77.5, "tread_depth_mm": 8.91}'
191,'PE590131',191,53.3,40.51,352,36.499,39.08,678.6,66.63,4894.17,123.58,240.6,191,'{"pressure_kpa": 169, "temperature_c": 90, "tread_depth_mm": 1.90}'
192,'PE822175',192,88.6,54.94,2934,23.326,96.94,620.0,4.19,3222.34,29.26,58.2,192,'{"pressure_kpa": 245, "temperature_c": 9.55, "tread_depth_mm": 3.83}'
193,'PE616559',193,86.5,41.44,2033,20.258,17.02,436.7,1.54,291.82,153.56,155.1,193,'{"pressure_kpa": 94, "temperature_c": 18.44, "tread_depth_mm": 4.76}'
194,'PE543322',194,53.6,55.10,1116,0.756,75.07,83.2,96.84,1493.54,147.14,23.6,194,'{"pressure_kpa": 144, "temperature_c": 74.21, "tread_depth_mm": 4.20}'
195,'PE123866',195,45.4,84.75,1611,43.479,25.51,295.2,17.41,2961.48,0.21,276.0,195,'{"pressure_kpa": 225, "temperature_c": 49.29, "tread_depth_mm": 4.30}'
196,'PE532995',196,40.9,4.72,969,10.843,27.99,205.8,84.91,2799.06,130.30,143.1,196,'{"pressure_kpa": 170, "temperature_c": 52.03, "tread_depth_mm": 3.43}'
197,'PE288196',197,27.2,43.08,1409,44.589,98.73,215.9,63.97,4430.34,41.14,203.0,197,'{"pressure_kpa": 207, "temperature_c": 95.48, "tread_depth_mm": 9.34}'
198,'PE748980',198,85.5,97.35,590,38.694,75.61,598.4,27.59,493.66,102.26,146.8,198,'{"pressure_kpa": 232, "temperature_c": 40.63, "tread_depth_mm": 6.25}'
199,'PE172516',199,1.6,82.22,2112,17.816,48.43,181.8,17.51,3904.48,68.25,293.0,199,'{"pressure_kpa": 235, "temperature_c": -15.14, "tread_depth_mm": 1.59}'
200,'PE808819',200,85.3,7.72,1554,43.742,70.7,504.3,47.19,4752.17,95.85,281.0,200,'{"pressure_kpa": 177, "temperature_c": 33.62, "tread_depth_mm": 4.30}'
201,'PE277278',201,70.3,83.12,2839,27.237,5.83,285.4,115.89,3939.48,148.26,120.2,201,'{"pressure_kpa": 293, "temperature_c": 57.24, "tread_depth_mm": 0.05}'
202,'PE379752',202,72.1,81.56,2748,20.283,66.78,735.4,13.61,921.86,92.56,3.3,202,'{"pressure_kpa": 265, "temperature_c": 71.91, "tread_depth_mm": 1.29}'
203,'PE987081',203,43.7,52.36,2502,8.400,18.2,116.4,3.17,4721.54,36.68,0.7,203,'{"pressure_kpa": 224, "temperature_c": 96.85, "tread_depth_mm": 0.84}'
204,'PE677047',204,26.3,69.58,2456,35.293,53.22,301.3,54.46,1932.58,124.06,58.8,204,'{"pressure_kpa": 272, "temperature_c": 35.62, "tread_depth_mm": 4.82}'
205,'PE278929',205,76.6,38.24,1501,23.870,14.23,103.1,22.66,736.37,114.79,109.7,205,'{"pressure_kpa": 259, "temperature_c": 26.79, "tread_depth_mm": 0.20}'
206,'PE661377',206,95.5,33.32,1212,48.963,50.32,862.8,118.27,3086.04,54.42,281.2,206,'{"pressure_kpa": 122, "temperature_c": 84.48, "tread_depth_mm": 7.03}'
207,'PE205989',207,85.1,48.67,1976,45.933,22.46,149.5,79.88,2010.02,170.39,126.0,207,'{"pressure_kpa": 145, "temperature_c": 66.99, "tread_depth_mm": 6.21}'
208,'PE436908',208,75.8,8.65,660,25.614,44.64,624.3,22.08,146.98,32.39,11.0,208,'{"pressure_kpa": 243, "temperature_c": -4.22, "tread_depth_mm": 8.90}'
209,'PE543123',209,44.3,57.94,1295,44.952,96.46,71.1,38.36,9.94,84.51,249.6,209,'{"pressure_kpa": 251, "temperature_c": 59.73, "tread_depth_mm": 3.97}'
210,'PE107154',210,49.2,95.05,1132,35.336,53.29,461.2,100.54,4214.12,109.68,301.7,210,'{"pressure_kpa": 287, "temperature_c": 81.09, "tread_depth_mm": 1.10}'
211,'PE838843',211,21.4,69.16,2777,26.507,50.34,549.9,65.12,3503.72,158.44,86.7,211,'{"pressure_kpa": 151, "temperature_c": 10.55, "tread_depth_mm": 2.85}'
212,'PE968606',212,56.1,90.29,1709,24.287,46.37,116.1,117.86,3476.57,4.52,162.2,212,'{"pressure_kpa": 60, "temperature_c": -0.22, "tread_depth_mm": 8.90}'
213,'PE536894',213,37.5,55.55,1733,1.931,42.85,195.6,34.5,543.59,139.84,243.0,213,'{"pressure_kpa": 259, "temperature_c": 8.62, "tread_depth_mm": 7.09}'
214,'PE715312',214,49.5,73.67,1545,29.941,39.25,130.5,41.26,584.50,149.67,58.7,214,'{"pressure_kpa": 114, "temperature_c": 83.78, "tread_depth_mm": 2.87}'
215,'PE193718',215,5.0,12.86,2455,0.580,55.24,186.8,14.28,3013.02,154.48,66.5,215,'{"pressure_kpa": 187, "temperature_c": 15.25, "tread_depth_mm": 9.68}'
216,'PE806818',216,30.2,45.14,1037,37.862,76.16,929.5,117.22,4356.98,99.89,77.1,216,'{"pressure_kpa": 164, "temperature_c": 72.98, "tread_depth_mm": 7.73}'
217,'PE983687',217,20.8,91.41,2264,12.848,28.06,64.7,103.13,4943.27,13.28,2.9,217,'{"pressure_kpa": 219, "temperature_c": 41.53, "tread_depth_mm": 2.48}'
218,'PE382925',218,23.8,52.33,2944,24.335,59.5,460.2,39.37,959.22,172.81,221.8,218,'{"pressure_kpa": 77, "temperature_c": 57.58, "tread_depth_mm": 4.52}'
219,'PE874367',219,89.1,91.66,1454,13.430,44.05,61.8,75.43,1504.19,25.60,357.4,219,'{"pressure_kpa": 136, "temperature_c": 69.26, "tread_depth_mm": 6.28}'
220,'PE372234',220,19.4,26.10,519,10.363,42.55,847.2,113.52,4361.99,26.94,57.6,220,'{"pressure_kpa": 233, "temperature_c": 22.26, "tread_depth_mm": 5.63}'
221,'PE839653',221,8.3,51.58,2869,42.315,17.47,691.3,97.62,667.32,165.91,103.2,221,'{"pressure_kpa": 212, "temperature_c": 88.64, "tread_depth_mm": 9.27}'
222,'PE424665',222,60.5,80.21,2403,38.601,53.94,568.2,66.16,3060.83,157.01,64.9,222,'{"pressure_kpa": 202, "temperature_c": 73.77, "tread_depth_mm": 3.11}'
223,'PE188924',223,99.4,34.71,2359,25.811,6.06,819.4,33.88,2856.04,56.92,248.1,223,'{"pressure_kpa": 299, "temperature_c": 32.63, "tread_depth_mm": 6.41}'
224,'PE433528',224,79.4,40.41,2738,29.937,86.04,884.8,86.41,2101.71,164.14,140.8,224,'{"pressure_kpa": 50, "temperature_c": -14.31, "tread_depth_mm": 0.89}'
225,'PE469294',225,31.3,31.70,2120,48.415,33.16,886.6,72.83,3966.44,10.37,273.6,225,'{"pressure_kpa": 85, "temperature_c": -14.78, "tread_depth_mm": 9.53}'
226,'PE824397',226,34.8,82.53,2569,11.076,93.61,124.5,87.18,1474.92,138.75,137.9,226,'{"pressure_kpa": 115, "temperature_c": -10.12, "tread_depth_mm": 4.35}'
227,'PE185216',227,43.3,21.64,1586,22.275,15.7,721.7,10.19,1960.45,154.11,198.2,227,'{"pressure_kpa": 144, "temperature_c": 15.85, "tread_depth_mm": 5.85}'
228,'PE117065',228,42.4,5.42,939,15.136,51.13,775.3,97.09,2660.74,98.94,264.4,228,'{"pressure_kpa": 147, "temperature_c": -4.26, "tread_depth_mm": 9.80}'
229,'PE348354',229,48.1,81.57,2379,37.913,15.66,472.9,7.07,3232.44,111.06,41.9,229,'{"pressure_kpa": 138, "temperature_c": 91.16, "tread_depth_mm": 0.56}'
230,'PE675638',230,48.5,92.50,268,35.617,9.92,952.4,18.79,3088.98,10.88,220.9,230,'{"pressure_kpa": 163, "temperature_c": 25.16, "tread_depth_mm": 4.92}'
231,'PE771682',231,84.6,59.35,1477,7.204,73.24,5.3,7.55,1451.83,7.75,81.3,231,'{"pressure_kpa": 247, "temperature_c": 73.52, "tread_depth_mm": 9.63}'
232,'PE190177',232,84.7,28.23,2258,28.551,8.33,746.2,100.69,2861.83,99.39,188.8,232,'{"pressure_kpa": 249, "temperature_c": 72.67, "tread_depth_mm": 2.29}'
233,'PE646199',233,18.9,41.04,871,9.917,61.12,297.7,28.08,3817.10,54.32,341.4,233,'{"pressure_kpa": 276, "temperature_c": 69.45, "tread_depth_mm": 7.45}'
234,'PE133136',234,83.0,6.81,483,16.779,56.02,569.5,55.05,4814.57,103.80,290.2,234,'{"pressure_kpa": 171, "temperature_c": 83.19, "tread_depth_mm": 7.28}'
235,'PE124678',235,19.7,40.43,1382,4.004,57.21,914.6,48.88,3770.86,124.50,38.3,235,'{"pressure_kpa": 272, "temperature_c": -10.4, "tread_depth_mm": 2.17}'
236,'PE775770',236,35.0,35.65,2494,24.035,5.93,42.8,107.6,4667.84,13.00,143.0,236,'{"pressure_kpa": 186, "temperature_c": -18.46, "tread_depth_mm": 6.22}'
237,'PE294696',237,8.9,14.73,1186,45.265,39.88,814.7,108.75,3826.63,85.24,13.6,237,'{"pressure_kpa": 64, "temperature_c": -3.28, "tread_depth_mm": 3.99}'
238,'PE916142',238,37.0,72.44,613,41.094,30.51,835.9,92.86,4083.31,137.35,147.0,238,'{"pressure_kpa": 252, "temperature_c": 46.11, "tread_depth_mm": 3.62}'
239,'PE959317',239,62.0,85.02,1244,45.472,40.64,488.2,35.34,3743.83,118.74,294.1,239,'{"pressure_kpa": 192, "temperature_c": 9.19, "tread_depth_mm": 1.04}'
240,'PE583677',240,34.2,41.89,838,7.332,82.66,366.0,48.6,2681.09,43.46,134.3,240,'{"pressure_kpa": 114, "temperature_c": 84.83, "tread_depth_mm": 4.40}'
241,'PE514835',241,76.9,90.35,2529,1.245,72.01,929.2,114.24,2672.25,125.52,21.8,241,'{"pressure_kpa": 83, "temperature_c": -12.84, "tread_depth_mm": 3.06}'
242,'PE761523',242,11.8,35.23,473,47.639,18.35,702.2,102.15,4631.22,28.23,19.3,242,'{"pressure_kpa": 125, "temperature_c": 19.66, "tread_depth_mm": 9.52}'
243,'PE810437',243,75.9,65.68,2508,33.981,50.65,504.2,63.86,4647.72,52.03,294.0,243,'{"pressure_kpa": 134, "temperature_c": 30.82, "tread_depth_mm": 0.45}'
244,'PE359740',244,75.6,80.16,2736,32.315,36.76,852.9,14.16,1921.38,99.93,292.1,244,'{"pressure_kpa": 274, "temperature_c": -7.82, "tread_depth_mm": 4.61}'
245,'PE251150',245,11.0,73.05,2036,22.649,72.16,402.5,19.88,1514.38,119.56,250.5,245,'{"pressure_kpa": 252, "temperature_c": -13.19, "tread_depth_mm": 1.76}'
246,'PE358684',246,42.6,32.74,1869,43.726,43.07,505.0,0.32,3757.72,57.14,353.2,246,'{"pressure_kpa": 104, "temperature_c": 8.14, "tread_depth_mm": 0.59}'
247,'PE312921',247,56.0,73.41,1652,15.148,16.56,457.8,49.4,4206.07,160.34,246.2,247,'{"pressure_kpa": 60, "temperature_c": 78.18, "tread_depth_mm": 4.99}'
248,'PE159619',248,44.6,13.55,1726,16.037,45.18,484.3,25.75,1110.61,13.55,65.7,248,'{"pressure_kpa": 55, "temperature_c": 35.51, "tread_depth_mm": 3.84}'
249,'PE574920',249,62.6,96.34,2467,20.118,3.55,157.3,101.1,3837.57,90.45,116.3,249,'{"pressure_kpa": 188, "temperature_c": -16.35, "tread_depth_mm": 2.91}'
250,'PE464307',250,42.6,93.94,391,4.912,23.45,289.5,43.52,4551.92,33.38,229.5,250,'{"pressure_kpa": 250, "temperature_c": 74.88, "tread_depth_mm": 8.27}'
251,'PE549576',251,53.8,54.58,1816,14.777,11.09,864.5,103.32,246.89,91.66,307.3,251,'{"pressure_kpa": 87, "temperature_c": -15.61, "tread_depth_mm": 9.27}'
252,'PE359751',252,99.5,53.27,2860,11.942,68.92,846.3,18.08,4491.55,120.50,105.6,252,'{"pressure_kpa": 53, "temperature_c": 20.56, "tread_depth_mm": 5.46}'
253,'PE933090',253,72.7,17.01,826,29.038,77.71,809.6,78.4,269.10,174.04,79.7,253,'{"pressure_kpa": 223, "temperature_c": 0.53, "tread_depth_mm": 2.71}'
254,'PE158734',254,38.4,66.76,675,49.387,3.6,519.7,83.95,1223.73,27.94,280.3,254,'{"pressure_kpa": 290, "temperature_c": -7.29, "tread_depth_mm": 6.65}'
255,'PE628880',255,39.2,17.22,1426,20.435,39.68,203.6,79.22,4722.54,15.83,299.8,255,'{"pressure_kpa": 247, "temperature_c": 61.85, "tread_depth_mm": 4.95}'
256,'PE915299',256,1.9,65.45,1266,23.607,93.53,87.8,97.71,4848.44,116.56,235.1,256,'{"pressure_kpa": 283, "temperature_c": 35.68, "tread_depth_mm": 1.08}'
257,'PE429110',257,78.4,33.70,830,2.075,82.13,718.4,74.61,1619.24,40.33,132.8,257,'{"pressure_kpa": 56, "temperature_c": 67.82, "tread_depth_mm": 5.80}'
258,'PE709071',258,6.9,15.80,1821,17.012,77.41,247.1,80.34,2965.30,13.56,229.5,258,'{"pressure_kpa": 201, "temperature_c": 81.78, "tread_depth_mm": 2.35}'
259,'PE700859',259,50.1,5.84,536,42.591,43.59,356.1,40.03,262.07,26.46,53.2,259,'{"pressure_kpa": 200, "temperature_c": 52.94, "tread_depth_mm": 6.60}'
260,'PE804585',260,9.1,1.23,2405,38.221,96.37,411.8,8.91,2773.78,168.10,332.9,260,'{"pressure_kpa": 224, "temperature_c": 87.22, "tread_depth_mm": 7.71}'
261,'PE707819',261,81.9,39.88,970,32.376,55.5,329.3,58.11,3667.22,115.58,168.3,261,'{"pressure_kpa": 187, "temperature_c": 23.49, "tread_depth_mm": 6.67}'
262,'PE284354',262,15.0,3.59,2272,34.248,71.12,601.2,15.56,4681.57,25.84,72.9,262,'{"pressure_kpa": 245, "temperature_c": 86.31, "tread_depth_mm": 9.18}'
263,'PE613808',263,89.0,19.57,1838,24.456,86.38,997.9,26.54,4942.69,121.06,56.4,263,'{"pressure_kpa": 165, "temperature_c": -2.15, "tread_depth_mm": 4.42}'
264,'PE152434',264,34.4,81.98,2523,47.565,32.29,120.8,40.16,1780.74,144.51,325.9,264,'{"pressure_kpa": 158, "temperature_c": 40.32, "tread_depth_mm": 0.54}'
265,'PE398075',265,6.3,32.49,122,6.635,72.33,276.9,14.33,2521.26,172.71,4.7,265,'{"pressure_kpa": 126, "temperature_c": 2.6, "tread_depth_mm": 1.68}'
266,'PE374486',266,22.5,90.27,1186,26.814,52.47,391.5,106.81,4187.67,154.23,39.7,266,'{"pressure_kpa": 59, "temperature_c": 67.13, "tread_depth_mm": 3.73}'
267,'PE127709',267,69.8,57.39,1103,13.123,71.28,735.2,2.05,1030.62,151.48,5.1,267,'{"pressure_kpa": 119, "temperature_c": 84.81, "tread_depth_mm": 9.41}'
268,'PE394665',268,2.0,91.12,182,43.804,18.63,744.5,13.13,2289.85,104.63,221.0,268,'{"pressure_kpa": 256, "temperature_c": -14.79, "tread_depth_mm": 5.76}'
269,'PE548693',269,55.9,28.88,143,8.737,46.24,795.1,42.09,4338.05,146.62,315.1,269,'{"pressure_kpa": 80, "temperature_c": 49.6, "tread_depth_mm": 9.65}'
270,'PE586253',270,4.8,44.99,2378,33.894,19.98,532.5,79.75,3738.75,122.33,351.9,270,'{"pressure_kpa": 82, "temperature_c": 99.03, "tread_depth_mm": 3.01}'
271,'PE927775',271,88.9,98.46,1696,47.278,42.56,615.3,59.39,3692.00,30.36,37.5,271,'{"pressure_kpa": 285, "temperature_c": 66.61, "tread_depth_mm": 8.03}'
272,'PE736761',272,96.3,92.68,1022,49.615,43.76,206.2,35.29,345.40,115.51,11.3,272,'{"pressure_kpa": 261, "temperature_c": -19.19, "tread_depth_mm": 5.43}'
273,'PE712363',273,40.2,45.75,796,32.251,61.97,344.3,62.92,1579.52,145.81,125.9,273,'{"pressure_kpa": 95, "temperature_c": 99.86, "tread_depth_mm": 6.09}'
274,'PE559673',274,94.5,82.83,921,1.591,35.21,426.0,34.36,3052.20,73.56,316.8,274,'{"pressure_kpa": 60, "temperature_c": 14.08, "tread_depth_mm": 1.13}'
275,'PE908109',275,23.6,51.24,1793,42.416,76.83,185.6,98.46,2907.65,112.05,119.4,275,'{"pressure_kpa": 195, "temperature_c": 33.55, "tread_depth_mm": 0.50}'
276,'PE992136',276,41.2,99.03,2110,24.467,38.06,494.8,52.9,4366.81,60.15,326.5,276,'{"pressure_kpa": 193, "temperature_c": 93.62, "tread_depth_mm": 2.72}'
277,'PE606905',277,33.6,69.22,1927,33.113,16.73,643.2,3.47,3248.23,9.06,273.9,277,'{"pressure_kpa": 84, "temperature_c": 7.93, "tread_depth_mm": 5.14}'
278,'PE608964',278,0.9,20.36,824,36.746,23.84,501.6,71.84,1208.68,121.60,279.7,278,'{"pressure_kpa": 272, "temperature_c": -11.13, "tread_depth_mm": 5.25}'
279,'PE373248',279,26.4,7.74,771,13.025,35.78,883.7,8.53,11.99,34.19,241.6,279,'{"pressure_kpa": 170, "temperature_c": 97.26, "tread_depth_mm": 8.30}'
280,'PE109485',280,65.0,23.63,1951,12.910,95.74,584.9,61.98,4657.61,59.33,285.8,280,'{"pressure_kpa": 62, "temperature_c": 25.43, "tread_depth_mm": 2.73}'
281,'PE800690',281,78.7,31.95,1625,40.032,39.2,23.0,30.25,2765.35,52.46,154.3,281,'{"pressure_kpa": 86, "temperature_c": 77.31, "tread_depth_mm": 0.60}'
282,'PE786432',282,62.7,93.95,853,24.712,68.35,64.4,19.1,2474.04,115.96,292.8,282,'{"pressure_kpa": 114, "temperature_c": 44.96, "tread_depth_mm": 7.18}'
283,'PE316033',283,40.9,96.39,269,47.172,78.69,513.4,89.68,1537.63,91.77,223.3,283,'{"pressure_kpa": 234, "temperature_c": 44.12, "tread_depth_mm": 5.95}'
284,'PE962947',284,10.9,78.09,1210,2.766,43.66,262.3,8.09,4477.83,142.13,192.1,284,'{"pressure_kpa": 104, "temperature_c": 82.25, "tread_depth_mm": 6.36}'
285,'PE653204',285,61.5,14.75,1386,17.827,54.46,881.0,117.02,2064.07,122.26,89.8,285,'{"pressure_kpa": 116, "temperature_c": 66.27, "tread_depth_mm": 5.72}'
286,'PE437920',286,57.5,93.60,1680,15.503,86.76,350.3,21.53,4798.48,89.70,300.1,286,'{"pressure_kpa": 277, "temperature_c": -13.77, "tread_depth_mm": 9.11}'
287,'PE882248',287,41.9,58.56,1331,30.110,47.56,426.4,109.13,804.21,40.33,219.5,287,'{"pressure_kpa": 234, "temperature_c": 41.83, "tread_depth_mm": 8.25}'
288,'PE271569',288,53.1,53.29,487,27.370,35.07,298.1,107.8,2314.09,147.86,23.0,288,'{"pressure_kpa": 277, "temperature_c": 18.2, "tread_depth_mm": 4.57}'
289,'PE119335',289,43.5,98.20,1598,42.567,91.22,987.1,85.23,3279.23,151.74,43.1,289,'{"pressure_kpa": 71, "temperature_c": 13.72, "tread_depth_mm": 2.89}'
290,'PE997441',290,89.4,1.48,2186,31.884,0.82,819.3,1.72,2737.68,144.78,22.0,290,'{"pressure_kpa": 111, "temperature_c": 20.76, "tread_depth_mm": 7.51}'
291,'PE249591',291,59.9,21.19,1044,26.398,45.13,278.4,5.7,1369.86,153.37,159.5,291,'{"pressure_kpa": 260, "temperature_c": -8.63, "tread_depth_mm": 9.83}'
292,'PE957668',292,90.7,10.03,2901,7.476,91.09,258.7,36.47,851.27,7.27,123.5,292,'{"pressure_kpa": 166, "temperature_c": 54.62, "tread_depth_mm": 5.05}'
293,'PE735734',293,43.7,64.78,175,27.937,4.01,860.7,80.65,373.94,20.97,313.9,293,'{"pressure_kpa": 78, "temperature_c": 64.69, "tread_depth_mm": 4.90}'
294,'PE604823',294,76.6,84.39,2665,35.857,53.25,249.1,16.4,2350.35,59.16,14.2,294,'{"pressure_kpa": 274, "temperature_c": 37.54, "tread_depth_mm": 4.30}'
295,'PE579705',295,73.2,69.29,2453,29.396,16.56,544.5,111.88,1763.12,160.59,165.0,295,'{"pressure_kpa": 155, "temperature_c": 35.67, "tread_depth_mm": 2.92}'
296,'PE249672',296,62.7,0.70,848,9.374,84.47,696.2,23.24,3414.16,102.46,229.0,296,'{"pressure_kpa": 266, "temperature_c": 59.78, "tread_depth_mm": 2.33}'
297,'PE745059',297,77.5,1.78,267,36.483,72.23,751.9,88.33,3376.42,114.88,125.5,297,'{"pressure_kpa": 207, "temperature_c": 43.48, "tread_depth_mm": 2.80}'
298,'PE136703',298,25.5,65.60,2591,0.775,41.13,300.2,2.63,1192.63,15.18,242.8,298,'{"pressure_kpa": 95, "temperature_c": 41.87, "tread_depth_mm": 8.85}'
299,'PE971856',299,79.0,41.22,1205,1.704,29.56,406.2,86.76,263.00,86.95,206.2,299,'{"pressure_kpa": 231, "temperature_c": 25.82, "tread_depth_mm": 1.97}'
300,'PE661956',300,55.7,11.40,2959,23.185,89.95,651.1,116.31,2724.78,96.88,259.3,300,'{"pressure_kpa": 124, "temperature_c": -16.21, "tread_depth_mm": 1.54}'
301,'PE153293',301,1.2,48.85,2438,47.375,61.16,205.5,46.97,2769.42,109.29,197.7,301,'{"pressure_kpa": 122, "temperature_c": 6.68, "tread_depth_mm": 0.52}'
302,'PE905646',302,79.8,61.57,1707,47.228,72.16,275.5,88.45,4139.37,114.05,274.6,302,'{"pressure_kpa": 257, "temperature_c": -11.44, "tread_depth_mm": 8.26}'
303,'PE236948',303,76.8,0.12,2040,7.174,62.26,218.1,38.6,3430.19,64.02,292.4,303,'{"pressure_kpa": 240, "temperature_c": 39.03, "tread_depth_mm": 0.64}'
304,'PE999284',304,94.1,5.80,2463,15.376,61.03,985.0,112.63,1651.39,160.40,313.1,304,'{"pressure_kpa": 300, "temperature_c": 1.75, "tread_depth_mm": 8.75}'
