256,'PE915299',256,5027.000,135.00,'2024-07-17','2025-05-02','Repair','Pending','Failed','Review','Incomplete',256,'{"repair_usd": 2734.560, "operating_usd": 501.4300, "maintenance_usd": 5210.61}'
257,'PE429110',257,19780.000,927.00,'2024-08-31','2025-10-27','Storage','Expired','Failed','Non-compliant','Updated',257,'{"repair_usd": 1237.720, "operating_usd": 533.7300, "maintenance_usd": 5847.56}'
258,'PE709071',258,41597.000,1331.00,'2024-08-31','2026-01-17','Standby','Expired','Failed','Non-compliant','Incomplete',258,'{"repair_usd": 1123.790, "operating_usd": 310.8700, "maintenance_usd": 4609.90}'
259,'PE700859',259,1568.000,1558.00,'2024-04-21','2025-10-30','Storage','Valid','Pending','Review','Incomplete',259,'{"repair_usd": 1185.490, "operating_usd": 712.2700, "maintenance_usd": 3767.10}'
260,'PE804585',260,41353.000,2757.00,'2024-07-11','2025-04-10','Maintenance','Expired','Failed','Review','Updated',260,'{"repair_usd": 945.340, "operating_usd": 643.6500, "maintenance_usd": 8311.74}'
261,'PE707819',261,49812.000,3796.00,'2025-02-05','2025-12-18','Repair','Expired','Failed','Review','Incomplete',261,'{"repair_usd": 2406.980, "operating_usd": 308.7300, "maintenance_usd": 580.92}'
262,'PE284354',262,16657.000,4732.00,'2024-06-02','2025-12-04','Repair','Pending','Pending','Non-compliant','Updated',262,'{"repair_usd": 2758.090, "operating_usd": 937.3900, "maintenance_usd": 303.13}'
263,'PE613808',263,17762.000,2713.00,'2024-03-29','2025-09-11','Storage','Pending','Pending','Review','Updated',263,'{"repair_usd": 3628.010, "operating_usd": 1.7700, "maintenance_usd": 8360.37}'
264,'PE152434',264,22071.000,4381.00,'2024-04-20','2025-12-31','Repair','Expired','Pending','Review','Updated',264,'{"repair_usd": 4783.840, "operating_usd": 962.1500, "maintenance_usd": 1617.60}'
265,'PE398075',265,2082.000,1800.00,'2024-10-14','2025-08-10','Repair','Expired','Passed','Review','Complete',265,'{"repair_usd": 4516.980, "operating_usd": 899.5400, "maintenance_usd": 2982.06}'
266,'PE374486',266,39384.000,3864.00,'2024-05-10','2025-09-30','Maintenance','Pending','Passed','Non-compliant','Incomplete',266,'{"repair_usd": 4012.270, "operating_usd": 136.7200, "maintenance_usd": 271.45}'
267,'PE127709',267,43131.000,1581.00,'2024-05-04','2025-10-17','Storage','Expired','Passed','Review','Updated',267,'{"repair_usd": 236.510, "operating_usd": 983.0100, "maintenance_usd": 629.53}'
268,'PE394665',268,17497.000,967.00,'2024-11-17','2025-07-08','Storage','Expired','Failed','Non-compliant','Incomplete',268,'{"repair_usd": 1710.520, "operating_usd": 811.5300, "maintenance_usd": 1238.98}'
269,'PE548693',269,31790.000,4587.00,'2024-04-10','2025-03-15','Repair','Pending','Passed','Compliant','Updated',269,'{"repair_usd": 4885.810, "operating_usd": 153.1300, "maintenance_usd": 4912.34}'
270,'PE586253',270,26752.000,1934.00,'2024-05-22','2025-03-24','Standby','Valid','Passed','Review','Incomplete',270,'{"repair_usd": 1550.390, "operating_usd": 486.1900, "maintenance_usd": 6161.73}'
271,'PE927775',271,29709.000,2904.00,'2024-09-11','2025-09-06','Repair','Pending','Pending','Compliant','Complete',271,'{"repair_usd": 2173.080, "operating_usd": 685.7600, "maintenance_usd": 8163.49}'
272,'PE736761',272,29306.000,2229.00,'2024-07-02','2025-06-07','Storage','Expired','Failed','Review','Incomplete',272,'{"repair_usd": 2705.400, "operating_usd": 837.0000, "maintenance_usd": 6999.22}'
273,'PE712363',273,44587.000,3930.00,'2024-07-02','2025-08-08','Maintenance','Expired','Passed','Compliant','Complete',273,'{"repair_usd": 156.990, "operating_usd": 550.8400, "maintenance_usd": 4513.48}'
274,'PE559673',274,6393.000,4570.00,'2025-02-14','2025-06-04','Active','Pending','Failed','Compliant','Incomplete',274,'{"repair_usd": 29.490, "operating_usd": 559.5800, "maintenance_usd": 4824.65}'
275,'PE908109',275,49562.000,3892.00,'2024-05-17','2026-01-19','Active','Expired','Failed','Non-compliant','Incomplete',275,'{"repair_usd": 4966.890, "operating_usd": 348.2400, "maintenance_usd": 7930.30}'
276,'PE992136',276,36404.000,2142.00,'2024-05-29','2025-09-30','Repair','Expired','Passed','Compliant','Complete',276,'{"repair_usd": 3686.090, "operating_usd": 216.3900, "maintenance_usd": 9067.26}'
277,'PE606905',277,14171.000,4457.00,'2024-11-08','2025-05-20','Storage','Valid','Failed','Compliant','Complete',277,'{"repair_usd": 323.510, "operating_usd": 118.3000, "maintenance_usd": 8045.46}'
278,'PE608964',278,41716.000,3812.00,'2024-08-26','2025-05-11','Standby','Pending','Passed','Review','Complete',278,'{"repair_usd": 472.410, "operating_usd": 631.4100, "maintenance_usd": 3153.75}'
279,'PE373248',279,8718.000,634.00,'2024-03-20','2025-07-01','Active','Pending','Failed','Compliant','Complete',279,'{"repair_usd": 1940.050, "operating_usd": 664.0500, "maintenance_usd": 4410.12}'
280,'PE109485',280,20790.000,4800.00,'2024-12-01','2025-07-06','Active','Pending','Pending','Review','Incomplete',280,'{"repair_usd": 3370.520, "operating_usd": 95.5300, "maintenance_usd": 9023.83}'
281,'PE800690',281,49873.000,2815.00,'2025-02-16','2025-09-25','Active','Pending','Pending','Non-compliant','Incomplete',281,'{"repair_usd": 2739.180, "operating_usd": 594.2100, "maintenance_usd": 2763.64}'
282,'PE786432',282,19690.000,2350.00,'2024-06-06','2025-12-28','Active','Expired','Failed','Non-compliant','Incomplete',282,'{"repair_usd": 2808.880, "operating_usd": 470.2700, "maintenance_usd": 8576.79}'
283,'PE316033',283,6605.000,2492.00,'2024-08-31','2025-11-22','Repair','Valid','Failed','Non-compliant','Updated',283,'{"repair_usd": 3823.830, "operating_usd": 288.3300, "maintenance_usd": 4401.38}'
284,'PE962947',284,38638.000,829.00,'2025-02-11','2025-06-12','Repair','Expired','Passed','Non-compliant','Updated',284,'{"repair_usd": 2478.610, "operating_usd": 733.6100, "maintenance_usd": 4053.17}'
285,'PE653204',285,39058.000,696.00,'2024-07-29','2025-05-06','Storage','Valid','Pending','Non-compliant','Updated',285,'{"repair_usd": 4088.640, "operating_usd": 897.0800, "maintenance_usd": 4704.06}'
286,'PE437920',286,28621.000,3708.00,'2025-01-21','2025-07-11','Maintenance','Valid','Pending','Review','Updated',286,'{"repair_usd": 4777.450, "operating_usd": 165.8600, "maintenance_usd": 2387.26}'
287,'PE882248',287,16672.000,240.00,'2024-10-26','2025-06-13','Standby','Valid','Passed','Compliant','Incomplete',287,'{"repair_usd": 3499.390, "operating_usd": 827.4500, "maintenance_usd": 6483.86}'
288,'PE271569',288,17974.000,4659.00,'2024-05-20','2025-05-08','Maintenance','Valid','Pending','Non-compliant','Updated',288,'{"repair_usd": 4938.140, "operating_usd": 989.1400, "maintenance_usd": 6136.27}'
289,'PE119335',289,36448.000,2087.00,'2024-07-22','2025-07-04','Standby','Valid','Passed','Compliant','Incomplete',289,'{"repair_usd": 4881.310, "operating_usd": 666.3100, "maintenance_usd": 1833.80}'
290,'PE997441',290,37939.000,2314.00,'2024-09-25','2025-10-15','Standby','Pending','Passed','Review','Updated',290,'{"repair_usd": 98.890, "operating_usd": 351.3900, "maintenance_usd": 711.37}'
291,'PE249591',291,10506.000,1704.00,'2024-05-03','2025-05-03','Storage','Pending','Pending','Compliant','Incomplete',291,'{"repair_usd": 201.470, "operating_usd": 570.4300, "maintenance_usd": 7669.90}'
292,'PE957668',292,28684.000,2869.00,'2024-08-30','2026-01-31','Standby','Expired','Pending','Review','Updated',292,'{"repair_usd": 3110.930, "operating_usd": 595.0100, "maintenance_usd": 656.60}'
293,'PE735734',293,35413.000,2639.00,'2025-02-19','2025-12-08','Repair','Pending','Pending','Review','Complete',293,'{"repair_usd": 2829.350, "operating_usd": 820.7500, "maintenance_usd": 796.33}'
294,'PE604823',294,25515.000,3873.00,'2024-10-01','2025-06-08','Repair','Valid','Passed','Compliant','Incomplete',294,'{"repair_usd": 4231.130, "operating_usd": 542.3100, "maintenance_usd": 165.68}'
295,'PE579705',295,29364.000,2168.00,'2024-11-16','2026-01-11','Active','Expired','Pending','Non-compliant','Incomplete',295,'{"repair_usd": 3861.920, "operating_usd": 576.2200, "maintenance_usd": 73.53}'
296,'PE249672',296,24968.000,1318.00,'2024-06-22','2026-01-30','Maintenance','Valid','Failed','Review','Updated',296,'{"repair_usd": 4820.260, "operating_usd": 271.8900, "maintenance_usd": 7566.04}'
297,'PE745059',297,8851.000,136.00,'2024-05-02','2026-01-26','Storage','Expired','Failed','Review','Complete',297,'{"repair_usd": 322.430, "operating_usd": 458.2000, "maintenance_usd": 8940.30}'
298,'PE136703',298,19952.000,3416.00,'2024-09-18','2025-03-16','Maintenance','Expired','Pending','Compliant','Complete',298,'{"repair_usd": 3979.840, "operating_usd": 804.5100, "maintenance_usd": 5449.15}'
299,'PE971856',299,32341.000,4635.00,'2024-07-30','2025-06-05','Repair','Pending','Failed','Non-compliant','Incomplete',299,'{"repair_usd": 3048.500, "operating_usd": 582.4900, "maintenance_usd": 8348.08}'
300,'PE661956',300,11833.000,1336.00,'2024-11-24','2025-06-18','Active','Valid','Passed','Review','Complete',300,'{"repair_usd": 85.840, "operating_usd": 358.1100, "maintenance_usd": 8059.71}'
301,'PE153293',301,15232.000,414.00,'2024-09-20','2025-11-29','Active','Expired','Pending','Non-compliant','Updated',301,'{"repair_usd": 3972.800, "operating_usd": 605.3400, "maintenance_usd": 740.36}'
302,'PE905646',302,24763.000,4838.00,'2024-08-30','2025-06-03','Maintenance','Pending','Pending','Review','Complete',302,'{"repair_usd": 844.190, "operating_usd": 734.7200, "maintenance_usd": 241.54}'
303,'PE236948',303,3297.000,1594.00,'2024-11-21','2025-08-25','Standby','Expired','Passed','Review','Complete',303,'{"repair_usd": 3345.880, "operating_usd": 681.7900, "maintenance_usd": 5559.83}'
304,'PE999284',304,45503.000,4086.00,'2024-10-11','2025-08-15','Repair','Valid','Pending','Non-compliant','Incomplete',304,'{"repair_usd": 2208.450, "operating_usd": 725.3000, "maintenance_usd": 4374.13}'
305,'PE287042',305,44517.000,4849.00,'2024-06-30','2025-07-31','Maintenance','Expired','Passed','Compliant','Complete',305,'{"repair_usd": 1135.450, "operating_usd": 297.6200, "maintenance_usd": 1690.55}'
306,'PE889981',306,48804.000,2520.00,'2024-08-23','2025-05-04','Standby','Expired','Pending','Compliant','Complete',306,'{"repair_usd": 3017.180, "operating_usd": 80.9400, "maintenance_usd": 7266.56}'
307,'PE475577',307,18673.000,1694.00,'2025-01-06','2025-04-18','Active','Valid','Failed','Non-compliant','Updated',307,'{"repair_usd": 2654.080, "operating_usd": 499.2100, "maintenance_usd": 8306.50}'
308,'PE904093',308,45399.000,3600.00,'2024-04-07','2025-03-25','Standby','Expired','Passed','Compliant','Complete',308,'{"repair_usd": 2476.530, "operating_usd": 686.6500, "maintenance_usd": 8876.12}'
309,'PE904206',309,21161.000,922.00,'2024-07-21','2025-11-17','Storage','Pending','Passed','Review','Updated',309,'{"repair_usd": 1512.650, "operating_usd": 254.1900, "maintenance_usd": 2475.61}'
310,'PE872089',310,4029.000,1100.00,'2024-03-13','2025-04-12','Repair','Pending','Failed','Compliant','Incomplete',310,'{"repair_usd": 3289.350, "operating_usd": 744.0900, "maintenance_usd": 2146.01}'
311,'PE995456',311,29561.000,2533.00,'2024-09-17','2026-02-12','Storage','Valid','Pending','Non-compliant','Complete',311,'{"repair_usd": 3654.130, "operating_usd": 714.2100, "maintenance_usd": 7685.24}'
312,'PE444143',312,24534.000,545.00,'2024-07-28','2025-04-17','Standby','Pending','Failed','Non-compliant','Complete',312,'{"repair_usd": 4290.440, "operating_usd": 374.1400, "maintenance_usd": 1844.74}'
313,'PE129290',313,5383.000,4235.00,'2024-03-20','2026-01-09','Repair','Expired','Pending','Compliant','Updated',313,'{"repair_usd": 3900.300, "operating_usd": 424.1600, "maintenance_usd": 2384.30}'
314,'PE989754',314,7518.000,1593.00,'2024-10-21','2025-12-14','Standby','Valid','Passed','Review','Updated',314,'{"repair_usd": 2568.550, "operating_usd": 393.8300, "maintenance_usd": 1022.45}'
315,'PE940761',315,47668.000,2483.00,'2024-08-27','2025-05-06','Maintenance','Pending','Pending','Review','Updated',315,'{"repair_usd": 3532.200, "operating_usd": 341.2300, "maintenance_usd": 5718.84}'
316,'PE811290',316,47010.000,3025.00,'2024-09-27','2025-11-08','Storage','Expired','Pending','Review','Complete',316,'{"repair_usd": 4259.110, "operating_usd": 72.2100, "maintenance_usd": 602.17}'
317,'PE846922',317,42712.000,4682.00,'2025-02-10','2025-07-08','Active','Expired','Pending','Compliant','Incomplete',317,'{"repair_usd": 2940.620, "operating_usd": 513.4300, "maintenance_usd": 7893.77}'
318,'PE741095',318,30801.000,4043.00,'2024-11-19','2025-09-14','Standby','Valid','Passed','Review','Updated',318,'{"repair_usd": 4074.000, "operating_usd": 490.9500, "maintenance_usd": 2040.97}'
319,'PE326018',319,10488.000,4021.00,'2025-02-06','2025-04-29','Repair','Pending','Failed','Review','Updated',319,'{"repair_usd": 183.820, "operating_usd": 340.5300, "maintenance_usd": 3067.59}'
320,'PE470955',320,27031.000,1782.00,'2024-09-22','2025-12-28','Active','Valid','Pending','Review','Complete',320,'{"repair_usd": 4966.920, "operating_usd": 635.5800, "maintenance_usd": 81.52}'
321,'PE294526',321,16884.000,4506.00,'2024-10-17','2026-01-13','Active','Expired','Pending','Review','Complete',321,'{"repair_usd": 2907.170, "operating_usd": 281.8500, "maintenance_usd": 9013.97}'
322,'PE123808',322,22585.000,4354.00,'2024-12-18','2026-01-24','Active','Expired','Failed','Non-compliant','Incomplete',322,'{"repair_usd": 1282.640, "operating_usd": 247.4000, "maintenance_usd": 4734.05}'
323,'PE885518',323,10209.000,4165.00,'2024-08-22','2025-12-26','Active','Pending','Passed','Compliant','Complete',323,'{"repair_usd": 253.540, "operating_usd": 334.1800, "maintenance_usd": 8745.56}'
324,'PE218332',324,20528.000,3964.00,'2024-11-29','2025-12-08','Active','Valid','Pending','Review','Updated',324,'{"repair_usd": 1849.480, "operating_usd": 43.6000, "maintenance_usd": 8808.06}'
325,'PE498370',325,21514.000,2247.00,'2024-09-29','2025-07-03','Standby','Pending','Passed','Non-compliant','Updated',325,'{"repair_usd": 3479.920, "operating_usd": 796.4300, "maintenance_usd": 9900.51}'
326,'PE740790',326,581.000,4561.00,'2024-11-22','2025-11-02','Storage','Expired','Passed','Non-compliant','Incomplete',326,'{"repair_usd": 2702.290, "operating_usd": 549.9200, "maintenance_usd": 4244.85}'
327,'PE542355',327,45993.000,1236.00,'2024-04-23','2025-06-02','Standby','Pending','Pending','Review','Incomplete',327,'{"repair_usd": 2302.220, "operating_usd": 950.8800, "maintenance_usd": 2301.03}'
328,'PE111523',328,16701.000,1405.00,'2024-03-19','2025-11-16','Storage','Expired','Failed','Non-compliant','Complete',328,'{"repair_usd": 941.580, "operating_usd": 855.8700, "maintenance_usd": 6962.51}'
329,'PE653961',329,42497.000,1154.00,'2024-10-24','2025-10-06','Standby','Valid','Passed','Non-compliant','Incomplete',329,'{"repair_usd": 2045.510, "operating_usd": 282.5000, "maintenance_usd": 3718.95}'
330,'PE168255',330,49961.000,3516.00,'2024-09-22','2025-03-11','Standby','Valid','Failed','Review','Updated',330,'{"repair_usd": 1667.170, "operating_usd": 946.6300, "maintenance_usd": 1323.44}'
331,'PE411773',331,44895.000,3059.00,'2024-04-14','2025-09-12','Repair','Expired','Passed','Review','Updated',331,'{"repair_usd": 464.660, "operating_usd": 572.1000, "maintenance_usd": 9406.61}'
332,'PE106144',332,26613.000,1211.00,'2024-06-20','2025-06-07','Maintenance','Pending','Passed','Review','Complete',332,'{"repair_usd": 2924.400, "operating_usd": 503.4100, "maintenance_usd": 8670.82}'
333,'PE178542',333,21937.000,1740.00,'2024-06-09','2025-05-10','Active','Pending','Pending','Non-compliant','Incomplete',333,'{"repair_usd": 4555.790, "operating_usd": 354.2800, "maintenance_usd": 2380.74}'
334,'PE972074',334,1418.000,3920.00,'2024-06-29','2025-08-10','Maintenance','Pending','Failed','Non-compliant','Updated',334,'{"repair_usd": 992.310, "operating_usd": 276.2700, "maintenance_usd": 9206.90}'
335,'PE582272',335,31356.000,4707.00,'2024-06-24','2025-03-11','Active','Pending','Passed','Compliant','Complete',335,'{"repair_usd": 4555.060, "operating_usd": 916.9100, "maintenance_usd": 2871.37}'
336,'PE369481',336,29157.000,4465.00,'2024-11-28','2025-11-01','Storage','Pending','Passed','Non-compliant','Complete',336,'{"repair_usd": 245.200, "operating_usd": 556.9400, "maintenance_usd": 9748.60}'
337,'PE874814',337,1486.000,4217.00,'2024-05-16','2025-09-08','Storage','Expired','Failed','Review','Updated',337,'{"repair_usd": 1411.220, "operating_usd": 522.2400, "maintenance_usd": 2607.75}'
338,'PE402382',338,9285.000,4819.00,'2025-01-30','2025-05-07','Maintenance','Expired','Passed','Review','Complete',338,'{"repair_usd": 1691.610, "operating_usd": 378.3700, "maintenance_usd": 6017.43}'
339,'PE721907',339,12174.000,3976.00,'2024-08-22','2025-12-16','Storage','Expired','Pending','Compliant','Updated',339,'{"repair_usd": 3520.670, "operating_usd": 533.0700, "maintenance_usd": 4905.87}'
340,'PE959907',340,13289.000,4169.00,'2024-11-04','2026-01-28','Repair','Valid','Pending','Compliant','Complete',340,'{"repair_usd": 1368.250, "operating_usd": 358.1700, "maintenance_usd": 2015.50}'
341,'PE966860',341,19545.000,4343.00,'2024-10-10','2025-08-13','Active','Expired','Failed','Compliant','Complete',341,'{"repair_usd": 3747.880, "operating_usd": 920.5500, "maintenance_usd": 2490.00}'
342,'PE120206',342,46088.000,3122.00,'2024-07-09','2025-12-30','Active','Valid','Passed','Review','Incomplete',342,'{"repair_usd": 4744.890, "operating_usd": 304.0000, "maintenance_usd": 8470.88}'
343,'PE851955',343,33541.000,2708.00,'2024-03-10','2026-01-14','Standby','Valid','Failed','Non-compliant','Incomplete',343,'{"repair_usd": 3882.250, "operating_usd": 957.7000, "maintenance_usd": 9768.25}'
344,'PE448501',344,35398.000,1407.00,'2024-11-09','2025-04-19','Storage','Valid','Pending','Review','Updated',344,'{"repair_usd": 3010.350, "operating_usd": 839.1900, "maintenance_usd": 7782.87}'
345,'PE751850',345,5339.000,2291.00,'2024-12-13','2025-04-05','Standby','Expired','Failed','Review','Complete',345,'{"repair_usd": 3125.610, "operating_usd": 625.6200, "maintenance_usd": 442.99}'
346,'PE940386',346,32573.000,576.00,'2024-06-19','2025-05-07','Storage','Expired','Pending','Non-compliant','Complete',346,'{"repair_usd": 671.140, "operating_usd": 838.9000, "maintenance_usd": 6345.75}'
347,'PE935107',347,32511.000,3998.00,'2024-09-24','2025-03-30','Active','Valid','Failed','Review','Complete',347,'{"repair_usd": 258.130, "operating_usd": 8.6400, "maintenance_usd": 6160.74}'
348,'PE168467',348,15514.000,1766.00,'2024-11-28','2026-01-03','Storage','Valid','Pending','Review','Complete',348,'{"repair_usd": 2158.270, "operating_usd": 300.8800, "maintenance_usd": 9721.63}'
349,'PE205729',349,30713.000,3417.00,'2024-11-26','2026-02-17','Storage','Expired','Failed','Non-compliant','Complete',349,'{"repair_usd": 1510.710, "operating_usd": 370.2500, "maintenance_usd": 5647.86}'
350,'PE380888',350,19249.000,537.00,'2024-06-04','2025-09-04','Repair','Expired','Passed','Non-compliant','Incomplete',350,'{"repair_usd": 433.800, "operating_usd": 495.6900, "maintenance_usd": 2761.44}'
351,'PE678875',351,4654.000,2288.00,'2024-05-11','2025-10-15','Standby','Expired','Passed','Compliant','Updated',351,'{"repair_usd": 3744.830, "operating_usd": 915.3800, "maintenance_usd": 9935.51}'
352,'PE576815',352,20243.000,4631.00,'2024-09-06','2025-07-21','Active','Valid','Passed','Compliant','Incomplete',352,'{"repair_usd": 4380.310, "operating_usd": 367.8400, "maintenance_usd": 2769.23}'
353,'PE854794',353,17965.000,143.00,'2024-11-14','2026-02-02','Active','Expired','Passed','Review','Incomplete',353,'{"repair_usd": 1874.530, "operating_usd": 746.0800, "maintenance_usd": 2050.14}'
354,'PE723243',354,10767.000,2603.00,'2024-05-25','2025-06-02','Storage','Valid','Pending','Compliant','Incomplete',354,'{"repair_usd": 1679.870, "operating_usd": 740.2400, "maintenance_usd": 5303.68}'
355,'PE354079',355,7602.000,3332.00,'2024-09-01','2025-08-25','Standby','Expired','Passed','Review','Updated',355,'{"repair_usd": 1027.130, "operating_usd": 247.8900, "maintenance_usd": 768.46}'
356,'PE742142',356,13709.000,4154.00,'2024-09-17','2025-05-08','Storage','Valid','Passed','Review','Incomplete',356,'{"repair_usd": 3504.220, "operating_usd": 469.3100, "maintenance_usd": 3238.47}'
357,'PE502654',357,32822.000,1990.00,'2024-09-21','2026-02-09','Maintenance','Expired','Passed','Compliant','Complete',357,'{"repair_usd": 1509.090, "operating_usd": 479.0100, "maintenance_usd": 9294.69}'
358,'PE724905',358,18598.000,198.00,'2024-07-30','2026-02-12','Repair','Expired','Pending','Review','Complete',358,'{"repair_usd": 466.090, "operating_usd": 360.8900, "maintenance_usd": 9608.20}'
359,'PE480883',359,8280.000,4264.00,'2024-12-28','2026-02-10','Maintenance','Expired','Pending','Compliant','Incomplete',359,'{"repair_usd": 2328.640, "operating_usd": 144.4000, "maintenance_usd": 2779.95}'
360,'PE499908',360,24769.000,877.00,'2024-11-09','2025-04-03','Storage','Valid','Failed','Compliant','Incomplete',360,'{"repair_usd": 4005.830, "operating_usd": 261.0700, "maintenance_usd": 9682.71}'
361,'PE932066',361,5888.000,2646.00,'2024-09-03','2025-09-14','Active','Valid','Passed','Review','Updated',361,'{"repair_usd": 3061.530, "operating_usd": 674.3200, "maintenance_usd": 4964.00}'
362,'PE426097',362,46096.000,585.00,'2024-11-14','2025-07-10','Active','Pending','Failed','Review','Incomplete',362,'{"repair_usd": 2538.090, "operating_usd": 910.2900, "maintenance_usd": 6389.08}'
363,'PE817993',363,33323.000,4593.00,'2025-01-15','2025-07-07','Maintenance','Pending','Failed','Compliant','Incomplete',363,'{"repair_usd": 1203.670, "operating_usd": 114.6800, "maintenance_usd": 583.23}'
364,'PE811959',364,8167.000,4303.00,'2024-12-13','2025-04-10','Repair','Expired','Passed','Review','Updated',364,'{"repair_usd": 1062.400, "operating_usd": 985.3100, "maintenance_usd": 3957.55}'
365,'PE646953',365,1109.000,2307.00,'2024-06-14','2026-01-05','Active','Pending','Failed','Review','Incomplete',365,'{"repair_usd": 2615.870, "operating_usd": 929.4000, "maintenance_usd": 2060.68}'
366,'PE403429',366,35667.000,2954.00,'2024-05-11','2025-04-21','Standby','Expired','Failed','Compliant','Updated',366,'{"repair_usd": 1874.290, "operating_usd": 663.6200, "maintenance_usd": 2201.01}'
367,'PE976810',367,4723.000,973.00,'2024-09-02','2025-10-26','Active','Pending','Pending','Non-compliant','Complete',367,'{"repair_usd": 1581.340, "operating_usd": 343.9200, "maintenance_usd": 936.02}'
368,'PE213596',368,27533.000,4858.00,'2024-04-12','2025-08-24','Standby','Pending','Passed','Compliant','Incomplete',368,'{"repair_usd": 4279.540, "operating_usd": 255.9900, "maintenance_usd": 647.85}'
369,'PE379461',369,15904.000,4092.00,'2024-11-21','2025-08-14','Maintenance','Expired','Passed','Non-compliant','Complete',369,'{"repair_usd": 286.480, "operating_usd": 128.7400, "maintenance_usd": 2682.53}'
370,'PE107100',370,10617.000,2189.00,'2024-10-27','2025-09-29','Standby','Expired','Failed','Review','Complete',370,'{"repair_usd": 3977.050, "operating_usd": 83.1900, "maintenance_usd": 4357.61}'
371,'PE639135',371,26613.000,1114.00,'2024-07-04','2025-10-06','Active','Valid','Pending','Review','Updated',371,'{"repair_usd": 1545.720, "operating_usd": 282.8900, "maintenance_usd": 3406.62}'
372,'PE784771',372,10520.000,4782.00,'2024-12-17','2025-10-19','Repair','Pending','Failed','Review','Updated',372,'{"repair_usd": 1521.250, "operating_usd": 816.9200, "maintenance_usd": 585.22}'
373,'PE307535',373,34214.000,1976.00,'2025-01-28','2025-10-05','Storage','Expired','Pending','Review','Updated',373,'{"repair_usd": 3441.120, "operating_usd": 973.4700, "maintenance_usd": 3350.28}'
374,'PE964916',374,8805.000,2067.00,'2024-12-07','2025-10-23','Active','Pending','Pending','Review','Complete',374,'{"repair_usd": 3306.350, "operating_usd": 156.8000, "maintenance_usd": 148.64}'
375,'PE899565',375,18098.000,954.00,'2024-10-06','2025-05-19','Storage','Expired','Passed','Review','Incomplete',375,'{"repair_usd": 4825.270, "operating_usd": 798.7100, "maintenance_usd": 1474.62}'
376,'PE534126',376,41002.000,802.00,'2024-04-17','2025-10-11','Repair','Valid','Passed','Review','Incomplete',376,'{"repair_usd": 2129.320, "operating_usd": 928.5400, "maintenance_usd": 3989.22}'
377,'PE680241',377,4876.000,3703.00,'2024-08-19','2025-07-15','Active','Pending','Failed','Compliant','Updated',377,'{"repair_usd": 1747.100, "operating_usd": 195.3500, "maintenance_usd": 4145.77}'
378,'PE271752',378,44305.000,3581.00,'2024-04-24','2025-12-20','Standby','Expired','Passed','Non-compliant','Incomplete',378,'{"repair_usd": 3863.800, "operating_usd": 325.8000, "maintenance_usd": 729.98}'
379,'PE120449',379,14461.000,772.00,'2024-05-17','2025-03-07','Maintenance','Pending','Passed','Review','Updated',379,'{"repair_usd": 297.810, "operating_usd": 626.7500, "maintenance_usd": 8263.89}'
380,'PE869102',380,49932.000,4876.00,'2024-03-02','2025-06-29','Repair','Pending','Pending','Compliant','Incomplete',380,'{"repair_usd": 3241.180, "operating_usd": 500.7000, "maintenance_usd": 121.48}'
381,'PE305349',381,38981.000,3519.00,'2025-01-26','2026-02-15','Active','Expired','Passed','Non-compliant','Complete',381,'{"repair_usd": 3004.140, "operating_usd": 781.6500, "maintenance_usd": 7241.02}'
382,'PE455470',382,35555.000,1871.00,'2024-07-24','2025-12-04','Maintenance','Valid','Pending','Review','Complete',382,'{"repair_usd": 361.920, "operating_usd": 810.2700, "maintenance_usd": 2315.29}'
383,'PE422034',383,19651.000,4397.00,'2024-05-23','2025-07-25','Storage','Expired','Pending','Non-compliant','Incomplete',383,'{"repair_usd": 938.330, "operating_usd": 895.0400, "maintenance_usd": 1585.56}'
384,'PE514961',384,3898.000,1671.00,'2024-08-04','2025-05-06','Repair','Expired','Pending','Non-compliant','Updated',384,'{"repair_usd": 4582.870, "operating_usd": 392.1600, "maintenance_usd": 5891.40}'
385,'PE438479',385,44866.000,1603.00,'2024-04-07','2025-10-11','Repair','Valid','Passed','Review','Complete',385,'{"repair_usd": 4899.280, "operating_usd": 625.2300, "maintenance_usd": 9153.27}'
386,'PE252509',386,33839.000,4649.00,'2024-11-21','2025-12-09','Storage','Pending','Pending','Review','Complete',386,'{"repair_usd": 64.700, "operating_usd": 569.6000, "maintenance_usd": 1741.13}'
387,'PE625261',387,20688.000,3653.00,'2024-03-11','2025-09-25','Standby','Valid','Failed','Compliant','Updated',387,'{"repair_usd": 1959.540, "operating_usd": 29.0800, "maintenance_usd": 8896.41}'
388,'PE470105',388,49351.000,4085.00,'2025-01-09','2025-11-08','Storage','Expired','Passed','Non-compliant','Incomplete',388,'{"repair_usd": 2417.120, "operating_usd": 856.0300, "maintenance_usd": 1479.76}'
389,'PE518914',389,21845.000,411.00,'2024-03-18','2025-12-03','Repair','Pending','Passed','Review','Complete',389,'{"repair_usd": 71.340, "operating_usd": 78.6700, "maintenance_usd": 1336.51}'
390,'PE794667',390,24246.000,2715.00,'2024-12-18','2025-11-25','Repair','Valid','Failed','Compliant','Incomplete',390,'{"repair_usd": 3141.120, "operating_usd": 906.2800, "maintenance_usd": 3520.30}'
391,'PE706636',391,10717.000,3251.00,'2025-02-04','2025-06-03','Repair','Pending','Failed','Compliant','Incomplete',391,'{"repair_usd": 4037.270, "operating_usd": 378.2000, "maintenance_usd": 9714.98}'
