247,'PE312921',247,'Standby','On',11.40,'Off',11.7,'Auto','Closed','Locked','Open',247,'{"co2_ppm": 1247.3, "o2_percent": 19.66, "pressure_kpa": 976, "temperature_c": -4.44, "humidity_percent": 2.9, "air_quality_index": 487.14}'
248,'PE159619',248,'Testing','Off',86.11,'Off',24.86,'On','Closed','Open','Closed',248,'{"co2_ppm": 4249.4, "o2_percent": 20.18, "pressure_kpa": 836, "temperature_c": 17.48, "humidity_percent": 44.7, "air_quality_index": 463.86}'
249,'PE574920',249,'Testing','Off',25.88,'Off',16.52,'On','Closed','Closed','Open',249,'{"co2_ppm": 4222.6, "o2_percent": 19.71, "pressure_kpa": 947, "temperature_c": 12.98, "humidity_percent": 8.2, "air_quality_index": 443.22}'
250,'PE464307',250,'Testing','On',67.03,'Auto',14.66,'On','Closed','Closed','Open',250,'{"co2_ppm": 3973.2, "o2_percent": 20.33, "pressure_kpa": 802, "temperature_c": 16.74, "humidity_percent": 45.0, "air_quality_index": 63.31}'
251,'PE549576',251,'Active','Off',77.08,'On',28.26,'On','Partial','Open','Locked',251,'{"co2_ppm": 172.3, "o2_percent": 14.29, "pressure_kpa": 922, "temperature_c": 25.4, "humidity_percent": 2.5, "air_quality_index": 72.51}'
252,'PE359751',252,'Testing','On',53.62,'On',26.18,'Auto','Closed','Open','Open',252,'{"co2_ppm": 4124.5, "o2_percent": 20.93, "pressure_kpa": 1005, "temperature_c": -6.49, "humidity_percent": 68.4, "air_quality_index": 292.61}'
253,'PE933090',253,'Standby','Off',85.92,'Off',17.26,'Auto','Closed','Open','Open',253,'{"co2_ppm": 1515.1, "o2_percent": 11.05, "pressure_kpa": 1124, "temperature_c": 20.46, "humidity_percent": 16.3, "air_quality_index": 214.55}'
254,'PE158734',254,'Active','Auto',83.08,'On',27.16,'On','Open','Closed','Locked',254,'{"co2_ppm": 4466.0, "o2_percent": 11.26, "pressure_kpa": 884, "temperature_c": 20.27, "humidity_percent": 20.1, "air_quality_index": 147.23}'
255,'PE628880',255,'Testing','Off',79.24,'Off',8.62,'Auto','Open','Closed','Open',255,'{"co2_ppm": 4171.1, "o2_percent": 16.32, "pressure_kpa": 1075, "temperature_c": 21.54, "humidity_percent": 36.0, "air_quality_index": 251.96}'
256,'PE915299',256,'Active','Off',25.67,'Auto',19.5,'On','Partial','Locked','Open',256,'{"co2_ppm": 512.2, "o2_percent": 11.49, "pressure_kpa": 894, "temperature_c": 25.78, "humidity_percent": 90.7, "air_quality_index": 499.46}'
257,'PE429110',257,'Testing','On',67.86,'On',6.75,'Off','Partial','Closed','Closed',257,'{"co2_ppm": 1225.0, "o2_percent": 12.31, "pressure_kpa": 1070, "temperature_c": -20.23, "humidity_percent": 64.0, "air_quality_index": 215.27}'
258,'PE709071',258,'Standby','On',77.43,'On',24.84,'Off','Open','Open','Closed',258,'{"co2_ppm": 4378.8, "o2_percent": 14.12, "pressure_kpa": 940, "temperature_c": -8.8, "humidity_percent": 55.5, "air_quality_index": 63.35}'
259,'PE700859',259,'Standby','Off',97.07,'Auto',13.24,'Off','Open','Open','Closed',259,'{"co2_ppm": 3767.8, "o2_percent": 11.77, "pressure_kpa": 1166, "temperature_c": 31.02, "humidity_percent": 56.1, "air_quality_index": 15.28}'
260,'PE804585',260,'Testing','On',64.61,'Off',22.36,'On','Closed','Closed','Locked',260,'{"co2_ppm": 2999.6, "o2_percent": 14.14, "pressure_kpa": 959, "temperature_c": -26.08, "humidity_percent": 14.2, "air_quality_index": 438.24}'
261,'PE707819',261,'Testing','On',93.58,'Off',28.07,'Off','Closed','Closed','Locked',261,'{"co2_ppm": 4164.5, "o2_percent": 19.60, "pressure_kpa": 1022, "temperature_c": -13.13, "humidity_percent": 39.3, "air_quality_index": 238.04}'
262,'PE284354',262,'Standby','Auto',50.49,'On',15.25,'On','Partial','Locked','Closed',262,'{"co2_ppm": 1506.4, "o2_percent": 17.86, "pressure_kpa": 1148, "temperature_c": 7.88, "humidity_percent": 45.5, "air_quality_index": 118.25}'
263,'PE613808',263,'Testing','Auto',32.64,'Off',23.61,'Off','Partial','Closed','Closed',263,'{"co2_ppm": 1729.2, "o2_percent": 19.06, "pressure_kpa": 1158, "temperature_c": -10.43, "humidity_percent": 55.5, "air_quality_index": 80.3}'
264,'PE152434',264,'Standby','Off',9.46,'Auto',20.26,'On','Open','Open','Locked',264,'{"co2_ppm": 546.8, "o2_percent": 17.94, "pressure_kpa": 1187, "temperature_c": -20.79, "humidity_percent": 51.4, "air_quality_index": 83.61}'
265,'PE398075',265,'Standby','On',16.20,'Off',17.56,'On','Open','Closed','Locked',265,'{"co2_ppm": 1953.4, "o2_percent": 11.42, "pressure_kpa": 848, "temperature_c": -27.89, "humidity_percent": 63.7, "air_quality_index": 22.52}'
266,'PE374486',266,'Testing','Auto',53.61,'Auto',0.24,'On','Closed','Closed','Closed',266,'{"co2_ppm": 4377.8, "o2_percent": 15.07, "pressure_kpa": 1165, "temperature_c": 14.79, "humidity_percent": 32.0, "air_quality_index": 85.08}'
267,'PE127709',267,'Standby','Off',22.44,'Auto',8.65,'Auto','Open','Closed','Locked',267,'{"co2_ppm": 4559.8, "o2_percent": 15.34, "pressure_kpa": 1054, "temperature_c": -21.38, "humidity_percent": 75.3, "air_quality_index": 336.65}'
268,'PE394665',268,'Standby','On',92.65,'Auto',16.37,'Auto','Open','Locked','Closed',268,'{"co2_ppm": 3507.4, "o2_percent": 15.88, "pressure_kpa": 1037, "temperature_c": 35.6, "humidity_percent": 45.0, "air_quality_index": 9.91}'
269,'PE548693',269,'Active','Auto',55.77,'Auto',22.01,'Off','Closed','Locked','Open',269,'{"co2_ppm": 659.1, "o2_percent": 14.15, "pressure_kpa": 845, "temperature_c": 15.53, "humidity_percent": 83.2, "air_quality_index": 43.82}'
270,'PE586253',270,'Testing','On',24.19,'On',0.31,'Auto','Closed','Closed','Closed',270,'{"co2_ppm": 303.8, "o2_percent": 11.55, "pressure_kpa": 1090, "temperature_c": 30.51, "humidity_percent": 26.7, "air_quality_index": 1.17}'
271,'PE927775',271,'Testing','Auto',87.15,'Auto',16.08,'On','Partial','Open','Open',271,'{"co2_ppm": 3664.2, "o2_percent": 14.08, "pressure_kpa": 866, "temperature_c": 34.37, "humidity_percent": 63.5, "air_quality_index": 195.4}'
272,'PE736761',272,'Active','On',37.11,'Off',21.73,'Off','Open','Locked','Open',272,'{"co2_ppm": 1213.9, "o2_percent": 14.97, "pressure_kpa": 980, "temperature_c": 5.64, "humidity_percent": 4.3, "air_quality_index": 154.75}'
273,'PE712363',273,'Standby','Auto',80.73,'On',2.55,'Off','Partial','Closed','Closed',273,'{"co2_ppm": 3163.1, "o2_percent": 12.13, "pressure_kpa": 1004, "temperature_c": 30.52, "humidity_percent": 72.9, "air_quality_index": 24.57}'
274,'PE559673',274,'Testing','Off',40.02,'Auto',21.46,'On','Closed','Locked','Closed',274,'{"co2_ppm": 2570.0, "o2_percent": 11.43, "pressure_kpa": 853, "temperature_c": -24.76, "humidity_percent": 33.4, "air_quality_index": 3.65}'
275,'PE908109',275,'Active','On',78.91,'Off',26.64,'On','Partial','Open','Closed',275,'{"co2_ppm": 3256.2, "o2_percent": 16.16, "pressure_kpa": 980, "temperature_c": -14.67, "humidity_percent": 23.5, "air_quality_index": 341.73}'
276,'PE992136',276,'Testing','Off',63.76,'Off',9.31,'Off','Open','Locked','Closed',276,'{"co2_ppm": 1721.0, "o2_percent": 17.40, "pressure_kpa": 1196, "temperature_c": -28.97, "humidity_percent": 18.5, "air_quality_index": 186.92}'
277,'PE606905',277,'Testing','Auto',8.99,'Auto',6.53,'Auto','Open','Open','Locked',277,'{"co2_ppm": 905.9, "o2_percent": 14.63, "pressure_kpa": 1021, "temperature_c": 16.93, "humidity_percent": 20.4, "air_quality_index": 298.95}'
278,'PE608964',278,'Standby','Auto',58.55,'Off',22.16,'On','Partial','Open','Closed',278,'{"co2_ppm": 3827.2, "o2_percent": 16.98, "pressure_kpa": 899, "temperature_c": 37.25, "humidity_percent": 94.0, "air_quality_index": 26.58}'
279,'PE373248',279,'Testing','Off',62.10,'On',27.67,'On','Closed','Open','Closed',279,'{"co2_ppm": 2631.9, "o2_percent": 20.03, "pressure_kpa": 1169, "temperature_c": 5.35, "humidity_percent": 88.7, "air_quality_index": 377.87}'
280,'PE109485',280,'Active','On',82.22,'Off',5.94,'Off','Closed','Locked','Closed',280,'{"co2_ppm": 4687.2, "o2_percent": 14.84, "pressure_kpa": 927, "temperature_c": 28.43, "humidity_percent": 86.3, "air_quality_index": 248.66}'
281,'PE800690',281,'Testing','Off',12.96,'Off',1.31,'Off','Open','Locked','Open',281,'{"co2_ppm": 4614.7, "o2_percent": 19.59, "pressure_kpa": 1103, "temperature_c": 20.67, "humidity_percent": 26.4, "air_quality_index": 395.12}'
282,'PE786432',282,'Testing','Off',17.35,'Auto',5.69,'Off','Partial','Locked','Closed',282,'{"co2_ppm": 4142.8, "o2_percent": 17.95, "pressure_kpa": 1000, "temperature_c": 14.79, "humidity_percent": 33.2, "air_quality_index": 407.21}'
283,'PE316033',283,'Active','Auto',18.84,'On',29.64,'On','Closed','Closed','Closed',283,'{"co2_ppm": 820.2, "o2_percent": 18.74, "pressure_kpa": 954, "temperature_c": 14.76, "humidity_percent": 44.9, "air_quality_index": 418.9}'
284,'PE962947',284,'Standby','Off',15.93,'Off',6.88,'Off','Open','Closed','Open',284,'{"co2_ppm": 3389.7, "o2_percent": 20.21, "pressure_kpa": 1033, "temperature_c": 3.7, "humidity_percent": 28.9, "air_quality_index": 314.97}'
285,'PE653204',285,'Active','Auto',81.31,'Off',27.4,'On','Open','Open','Locked',285,'{"co2_ppm": 3345.1, "o2_percent": 10.68, "pressure_kpa": 1124, "temperature_c": -4.37, "humidity_percent": 96.5, "air_quality_index": 208.7}'
286,'PE437920',286,'Active','On',51.58,'Auto',23.01,'Off','Open','Locked','Open',286,'{"co2_ppm": 779.7, "o2_percent": 14.14, "pressure_kpa": 1126, "temperature_c": 16.67, "humidity_percent": 57.5, "air_quality_index": 221.48}'
287,'PE882248',287,'Standby','Off',72.68,'Auto',15.4,'Off','Closed','Locked','Locked',287,'{"co2_ppm": 837.8, "o2_percent": 18.20, "pressure_kpa": 990, "temperature_c": -12.74, "humidity_percent": 7.0, "air_quality_index": 100.5}'
288,'PE271569',288,'Testing','On',76.52,'On',5.41,'Off','Closed','Locked','Locked',288,'{"co2_ppm": 134.0, "o2_percent": 12.26, "pressure_kpa": 1118, "temperature_c": -13.83, "humidity_percent": 73.1, "air_quality_index": 114.43}'
289,'PE119335',289,'Standby','On',64.70,'Off',2.81,'Auto','Closed','Open','Closed',289,'{"co2_ppm": 1441.6, "o2_percent": 12.09, "pressure_kpa": 1115, "temperature_c": 9.53, "humidity_percent": 90.4, "air_quality_index": 2.96}'
290,'PE997441',290,'Standby','On',83.00,'Auto',28.71,'Off','Partial','Closed','Locked',290,'{"co2_ppm": 3695.7, "o2_percent": 14.86, "pressure_kpa": 1037, "temperature_c": 26.19, "humidity_percent": 75.4, "air_quality_index": 271.56}'
291,'PE249591',291,'Standby','Off',42.14,'Auto',24.05,'Auto','Closed','Open','Locked',291,'{"co2_ppm": 4516.3, "o2_percent": 16.52, "pressure_kpa": 1024, "temperature_c": 24.14, "humidity_percent": 27.6, "air_quality_index": 363.11}'
292,'PE957668',292,'Standby','Off',12.94,'Off',0.77,'Off','Partial','Locked','Open',292,'{"co2_ppm": 3545.0, "o2_percent": 15.02, "pressure_kpa": 993, "temperature_c": -13.84, "humidity_percent": 72.5, "air_quality_index": 291.78}'
293,'PE735734',293,'Standby','Off',16.54,'Auto',5.16,'Auto','Closed','Closed','Open',293,'{"co2_ppm": 4933.9, "o2_percent": 11.62, "pressure_kpa": 1040, "temperature_c": 20.41, "humidity_percent": 47.5, "air_quality_index": 358.07}'
294,'PE604823',294,'Standby','Auto',99.77,'Auto',14.91,'On','Open','Locked','Open',294,'{"co2_ppm": 1318.6, "o2_percent": 14.21, "pressure_kpa": 1135, "temperature_c": 3.13, "humidity_percent": 88.8, "air_quality_index": 242.92}'
295,'PE579705',295,'Standby','On',79.79,'Off',1.32,'Auto','Partial','Open','Locked',295,'{"co2_ppm": 2426.2, "o2_percent": 13.07, "pressure_kpa": 951, "temperature_c": -12.08, "humidity_percent": 75.7, "air_quality_index": 12.63}'
296,'PE249672',296,'Standby','Off',81.34,'Off',2.28,'Off','Closed','Open','Locked',296,'{"co2_ppm": 1427.8, "o2_percent": 20.94, "pressure_kpa": 937, "temperature_c": 28.18, "humidity_percent": 62.8, "air_quality_index": 267.83}'
297,'PE745059',297,'Testing','On',91.04,'Auto',13.8,'On','Closed','Open','Closed',297,'{"co2_ppm": 1382.5, "o2_percent": 11.32, "pressure_kpa": 892, "temperature_c": 9.05, "humidity_percent": 6.2, "air_quality_index": 286.4}'
298,'PE136703',298,'Testing','Off',13.83,'On',29.1,'On','Partial','Open','Locked',298,'{"co2_ppm": 3014.6, "o2_percent": 15.57, "pressure_kpa": 811, "temperature_c": 8.81, "humidity_percent": 89.1, "air_quality_index": 291.63}'
299,'PE971856',299,'Testing','On',96.56,'Auto',0.78,'Auto','Closed','Open','Locked',299,'{"co2_ppm": 842.8, "o2_percent": 12.43, "pressure_kpa": 1164, "temperature_c": 14.75, "humidity_percent": 78.3, "air_quality_index": 321.19}'
300,'PE661956',300,'Active','Off',42.83,'Off',21.43,'Off','Open','Closed','Open',300,'{"co2_ppm": 53.3, "o2_percent": 16.55, "pressure_kpa": 1000, "temperature_c": -0.61, "humidity_percent": 32.3, "air_quality_index": 333.18}'
301,'PE153293',301,'Testing','On',22.66,'On',2.28,'On','Open','Closed','Closed',301,'{"co2_ppm": 637.3, "o2_percent": 16.00, "pressure_kpa": 1005, "temperature_c": 29.24, "humidity_percent": 27.0, "air_quality_index": 92.26}'
302,'PE905646',302,'Standby','On',91.68,'On',21.91,'Off','Closed','Closed','Closed',302,'{"co2_ppm": 418.1, "o2_percent": 15.66, "pressure_kpa": 1180, "temperature_c": 12.92, "humidity_percent": 19.2, "air_quality_index": 449.33}'
303,'PE236948',303,'Testing','Off',43.67,'Auto',16.94,'Auto','Closed','Closed','Closed',303,'{"co2_ppm": 240.1, "o2_percent": 20.54, "pressure_kpa": 887, "temperature_c": 35.04, "humidity_percent": 13.4, "air_quality_index": 222.95}'
304,'PE999284',304,'Standby','Auto',75.90,'Off',20.42,'Off','Partial','Closed','Open',304,'{"co2_ppm": 366.8, "o2_percent": 19.59, "pressure_kpa": 1112, "temperature_c": 24.17, "humidity_percent": 40.1, "air_quality_index": 110.76}'
305,'PE287042',305,'Standby','Off',73.56,'Off',19.99,'Auto','Open','Locked','Closed',305,'{"co2_ppm": 2699.5, "o2_percent": 18.65, "pressure_kpa": 877, "temperature_c": 14.09, "humidity_percent": 99.1, "air_quality_index": 22.57}'
306,'PE889981',306,'Active','Auto',14.12,'Auto',28.39,'On','Partial','Open','Open',306,'{"co2_ppm": 2368.9, "o2_percent": 19.62, "pressure_kpa": 863, "temperature_c": 10.98, "humidity_percent": 16.6, "air_quality_index": 75.09}'
307,'PE475577',307,'Testing','Off',77.90,'Off',28.64,'Auto','Closed','Open','Closed',307,'{"co2_ppm": 2519.9, "o2_percent": 13.86, "pressure_kpa": 949, "temperature_c": 16.49, "humidity_percent": 17.9, "air_quality_index": 318.74}'
308,'PE904093',308,'Standby','Auto',61.30,'Auto',7.08,'On','Closed','Locked','Locked',308,'{"co2_ppm": 4394.6, "o2_percent": 14.66, "pressure_kpa": 1140, "temperature_c": 9.38, "humidity_percent": 60.5, "air_quality_index": 148.08}'
309,'PE904206',309,'Active','Off',18.35,'Off',2.63,'On','Open','Locked','Open',309,'{"co2_ppm": 147.7, "o2_percent": 14.93, "pressure_kpa": 979, "temperature_c": -21.07, "humidity_percent": 4.8, "air_quality_index": 422.57}'
310,'PE872089',310,'Active','On',43.93,'On',29.93,'Auto','Open','Closed','Locked',310,'{"co2_ppm": 3719.1, "o2_percent": 17.64, "pressure_kpa": 1092, "temperature_c": 20.97, "humidity_percent": 15.4, "air_quality_index": 303.1}'
311,'PE995456',311,'Active','Off',59.71,'Auto',7.76,'On','Closed','Closed','Open',311,'{"co2_ppm": 686.6, "o2_percent": 18.50, "pressure_kpa": 1099, "temperature_c": -0.81, "humidity_percent": 50.7, "air_quality_index": 238.43}'
312,'PE444143',312,'Standby','Auto',72.87,'Auto',4.06,'On','Partial','Locked','Locked',312,'{"co2_ppm": 4430.1, "o2_percent": 17.45, "pressure_kpa": 913, "temperature_c": 11.65, "humidity_percent": 26.3, "air_quality_index": 23.61}'
313,'PE129290',313,'Testing','Auto',95.54,'Auto',29.51,'Off','Open','Closed','Open',313,'{"co2_ppm": 2256.4, "o2_percent": 12.37, "pressure_kpa": 832, "temperature_c": -28.13, "humidity_percent": 86.4, "air_quality_index": 215.18}'
314,'PE989754',314,'Active','Auto',11.23,'Auto',8.55,'Off','Closed','Open','Locked',314,'{"co2_ppm": 2515.2, "o2_percent": 16.50, "pressure_kpa": 892, "temperature_c": 38.11, "humidity_percent": 26.5, "air_quality_index": 230.13}'
315,'PE940761',315,'Testing','Auto',0.21,'Off',23.65,'Auto','Open','Closed','Locked',315,'{"co2_ppm": 846.0, "o2_percent": 19.08, "pressure_kpa": 854, "temperature_c": 13.49, "humidity_percent": 89.2, "air_quality_index": 172.17}'
316,'PE811290',316,'Active','Auto',12.09,'Off',9.7,'Off','Closed','Locked','Locked',316,'{"co2_ppm": 4087.7, "o2_percent": 12.28, "pressure_kpa": 1054, "temperature_c": 17.89, "humidity_percent": 21.0, "air_quality_index": 397.04}'
317,'PE846922',317,'Active','Off',83.87,'Off',27.05,'Auto','Partial','Locked','Open',317,'{"co2_ppm": 3851.5, "o2_percent": 13.45, "pressure_kpa": 1184, "temperature_c": 24.35, "humidity_percent": 16.7, "air_quality_index": 202.57}'
318,'PE741095',318,'Standby','Off',77.20,'Auto',26.26,'Off','Open','Closed','Open',318,'{"co2_ppm": 262.2, "o2_percent": 13.68, "pressure_kpa": 813, "temperature_c": -8.57, "humidity_percent": 52.5, "air_quality_index": 276.02}'
319,'PE326018',319,'Active','Off',87.34,'Auto',14.03,'Auto','Closed','Closed','Open',319,'{"co2_ppm": 836.7, "o2_percent": 13.17, "pressure_kpa": 924, "temperature_c": -20.63, "humidity_percent": 67.8, "air_quality_index": 388.37}'
320,'PE470955',320,'Active','On',41.88,'Off',13.81,'On','Open','Closed','Locked',320,'{"co2_ppm": 1433.1, "o2_percent": 12.51, "pressure_kpa": 943, "temperature_c": 2.62, "humidity_percent": 10.4, "air_quality_index": 159.76}'
321,'PE294526',321,'Active','On',59.85,'Off',11.12,'Auto','Partial','Locked','Open',321,'{"co2_ppm": 3848.1, "o2_percent": 20.81, "pressure_kpa": 983, "temperature_c": -18.6, "humidity_percent": 59.0, "air_quality_index": 396.21}'
322,'PE123808',322,'Standby','Auto',89.97,'Off',20.34,'Off','Closed','Closed','Locked',322,'{"co2_ppm": 2268.3, "o2_percent": 13.75, "pressure_kpa": 1063, "temperature_c": 35.15, "humidity_percent": 1.6, "air_quality_index": 54.94}'
323,'PE885518',323,'Standby','On',23.11,'Off',14.35,'Off','Open','Closed','Closed',323,'{"co2_ppm": 3410.5, "o2_percent": 17.28, "pressure_kpa": 954, "temperature_c": 21.57, "humidity_percent": 35.5, "air_quality_index": 55.31}'
324,'PE218332',324,'Testing','On',62.55,'On',21.75,'Auto','Closed','Locked','Locked',324,'{"co2_ppm": 2298.9, "o2_percent": 16.11, "pressure_kpa": 1054, "temperature_c": 19.68, "humidity_percent": 15.2, "air_quality_index": 380.17}'
325,'PE498370',325,'Testing','Off',35.52,'On',9.65,'Off','Closed','Open','Open',325,'{"co2_ppm": 2893.9, "o2_percent": 18.36, "pressure_kpa": 1044, "temperature_c": -2.11, "humidity_percent": 70.5, "air_quality_index": 221.13}'
326,'PE740790',326,'Standby','Auto',89.21,'Auto',28.47,'On','Open','Open','Closed',326,'{"co2_ppm": 1462.0, "o2_percent": 12.77, "pressure_kpa": 900, "temperature_c": 17.82, "humidity_percent": 28.7, "air_quality_index": 55.04}'
327,'PE542355',327,'Standby','On',31.63,'Off',13.38,'On','Closed','Locked','Open',327,'{"co2_ppm": 3654.4, "o2_percent": 11.98, "pressure_kpa": 953, "temperature_c": -25.45, "humidity_percent": 60.5, "air_quality_index": 50.66}'
328,'PE111523',328,'Active','On',23.74,'Auto',5.01,'On','Closed','Closed','Closed',328,'{"co2_ppm": 3184.0, "o2_percent": 12.88, "pressure_kpa": 1052, "temperature_c": 33.48, "humidity_percent": 98.7, "air_quality_index": 96.67}'
329,'PE653961',329,'Active','On',4.93,'On',23.24,'On','Open','Locked','Locked',329,'{"co2_ppm": 1388.8, "o2_percent": 10.18, "pressure_kpa": 913, "temperature_c": -4.13, "humidity_percent": 1.7, "air_quality_index": 268.79}'
330,'PE168255',330,'Active','On',17.22,'Off',25.71,'On','Open','Closed','Closed',330,'{"co2_ppm": 995.7, "o2_percent": 15.37, "pressure_kpa": 902, "temperature_c": 8.37, "humidity_percent": 57.7, "air_quality_index": 458.6}'
331,'PE411773',331,'Active','Off',39.56,'Auto',15.3,'On','Partial','Locked','Open',331,'{"co2_ppm": 577.5, "o2_percent": 13.06, "pressure_kpa": 1088, "temperature_c": 4.72, "humidity_percent": 77.6, "air_quality_index": 354}'
332,'PE106144',332,'Standby','Off',94.03,'Auto',24.56,'Off','Open','Open','Locked',332,'{"co2_ppm": 779.0, "o2_percent": 13.58, "pressure_kpa": 978, "temperature_c": -9.48, "humidity_percent": 22.1, "air_quality_index": 320.6}'
333,'PE178542',333,'Standby','Auto',60.47,'Auto',21.98,'On','Closed','Open','Locked',333,'{"co2_ppm": 4576.9, "o2_percent": 15.37, "pressure_kpa": 980, "temperature_c": 9.91, "humidity_percent": 94.9, "air_quality_index": 425.89}'
334,'PE972074',334,'Active','On',18.04,'On',9.99,'Auto','Partial','Locked','Locked',334,'{"co2_ppm": 4722.3, "o2_percent": 19.90, "pressure_kpa": 963, "temperature_c": -1.05, "humidity_percent": 98.6, "air_quality_index": 322.96}'
335,'PE582272',335,'Testing','On',29.28,'Auto',11.67,'On','Open','Locked','Open',335,'{"co2_ppm": 4638.9, "o2_percent": 18.66, "pressure_kpa": 927, "temperature_c": -9.11, "humidity_percent": 93.4, "air_quality_index": 292.44}'
336,'PE369481',336,'Standby','Auto',0.85,'Off',1.24,'On','Open','Locked','Closed',336,'{"co2_ppm": 3916.1, "o2_percent": 20.38, "pressure_kpa": 1073, "temperature_c": 38.63, "humidity_percent": 95.4, "air_quality_index": 172.63}'
337,'PE874814',337,'Active','On',65.66,'Auto',4.56,'Off','Open','Locked','Open',337,'{"co2_ppm": 4963.9, "o2_percent": 11.08, "pressure_kpa": 964, "temperature_c": 5.95, "humidity_percent": 33.0, "air_quality_index": 307.53}'
338,'PE402382',338,'Testing','Off',28.74,'Off',24.52,'Off','Closed','Locked','Open',338,'{"co2_ppm": 698.3, "o2_percent": 19.09, "pressure_kpa": 1142, "temperature_c": -10.46, "humidity_percent": 34.1, "air_quality_index": 86.56}'
339,'PE721907',339,'Testing','Auto',66.35,'On',28.81,'On','Closed','Open','Closed',339,'{"co2_ppm": 4797.8, "o2_percent": 19.04, "pressure_kpa": 1109, "temperature_c": 3.37, "humidity_percent": 30.4, "air_quality_index": 415.24}'
340,'PE959907',340,'Testing','On',15.56,'Off',27.08,'Auto','Partial','Open','Closed',340,'{"co2_ppm": 902.2, "o2_percent": 15.77, "pressure_kpa": 1120, "temperature_c": 19.96, "humidity_percent": 51.8, "air_quality_index": 378.38}'
341,'PE966860',341,'Standby','On',18.53,'On',0.59,'Auto','Partial','Open','Locked',341,'{"co2_ppm": 249.9, "o2_percent": 16.98, "pressure_kpa": 1069, "temperature_c": -4.29, "humidity_percent": 44.1, "air_quality_index": 104.97}'
342,'PE120206',342,'Active','Off',95.79,'On',9.24,'Off','Partial','Locked','Locked',342,'{"co2_ppm": 37.4, "o2_percent": 18.28, "pressure_kpa": 926, "temperature_c": -8.02, "humidity_percent": 13.5, "air_quality_index": 225.05}'
343,'PE851955',343,'Testing','On',70.52,'Off',23.13,'Auto','Open','Open','Closed',343,'{"co2_ppm": 4210.7, "o2_percent": 16.83, "pressure_kpa": 922, "temperature_c": 13.37, "humidity_percent": 84.6, "air_quality_index": 20.41}'
344,'PE448501',344,'Standby','On',39.47,'On',28.83,'Off','Partial','Open','Open',344,'{"co2_ppm": 1763.2, "o2_percent": 17.94, "pressure_kpa": 1052, "temperature_c": 7.32, "humidity_percent": 8.8, "air_quality_index": 10.6}'
345,'PE751850',345,'Standby','Auto',98.88,'On',2.53,'Auto','Partial','Locked','Locked',345,'{"co2_ppm": 3045.7, "o2_percent": 12.74, "pressure_kpa": 912, "temperature_c": 32.41, "humidity_percent": 4.6, "air_quality_index": 78.58}'
346,'PE940386',346,'Standby','Auto',10.48,'Auto',24.4,'Off','Closed','Open','Open',346,'{"co2_ppm": 240.5, "o2_percent": 15.99, "pressure_kpa": 1000, "temperature_c": 3.68, "humidity_percent": 2.2, "air_quality_index": 434.2}'
347,'PE935107',347,'Testing','On',8.29,'On',4.5,'On','Closed','Closed','Closed',347,'{"co2_ppm": 2545.0, "o2_percent": 11.65, "pressure_kpa": 838, "temperature_c": -15.73, "humidity_percent": 42.8, "air_quality_index": 307.11}'
348,'PE168467',348,'Active','Off',81.75,'Auto',2.82,'Auto','Partial','Closed','Closed',348,'{"co2_ppm": 2722.5, "o2_percent": 16.43, "pressure_kpa": 865, "temperature_c": 12.15, "humidity_percent": 33.7, "air_quality_index": 10.26}'
349,'PE205729',349,'Active','Off',60.12,'Auto',10.74,'Auto','Partial','Locked','Locked',349,'{"co2_ppm": 3926.4, "o2_percent": 15.30, "pressure_kpa": 812, "temperature_c": 39.32, "humidity_percent": 88.6, "air_quality_index": 319.99}'
350,'PE380888',350,'Testing','Off',35.80,'Auto',2.55,'Auto','Closed','Locked','Open',350,'{"co2_ppm": 2384.8, "o2_percent": 12.74, "pressure_kpa": 1004, "temperature_c": -25.29, "humidity_percent": 37.2, "air_quality_index": 164.11}'
351,'PE678875',351,'Active','On',40.87,'Auto',11.31,'Auto','Open','Locked','Locked',351,'{"co2_ppm": 3672.8, "o2_percent": 16.05, "pressure_kpa": 1158, "temperature_c": -17.67, "humidity_percent": 70.3, "air_quality_index": 264.37}'
352,'PE576815',352,'Active','On',21.70,'Auto',27.75,'On','Open','Closed','Closed',352,'{"co2_ppm": 2231.3, "o2_percent": 16.16, "pressure_kpa": 1105, "temperature_c": 20.71, "humidity_percent": 22.7, "air_quality_index": 270.07}'
353,'PE854794',353,'Testing','Auto',40.29,'Off',2.66,'Auto','Partial','Open','Open',353,'{"co2_ppm": 560.4, "o2_percent": 11.92, "pressure_kpa": 1087, "temperature_c": -0.08, "humidity_percent": 36.3, "air_quality_index": 136.8}'
354,'PE723243',354,'Testing','Auto',53.43,'Auto',7.77,'On','Open','Open','Open',354,'{"co2_ppm": 1149.6, "o2_percent": 11.93, "pressure_kpa": 897, "temperature_c": 24.17, "humidity_percent": 14.1, "air_quality_index": 201.79}'
355,'PE354079',355,'Standby','On',52.64,'Off',11.73,'On','Open','Open','Locked',355,'{"co2_ppm": 874.5, "o2_percent": 10.76, "pressure_kpa": 1120, "temperature_c": 8.09, "humidity_percent": 61.5, "air_quality_index": 241.55}'
356,'PE742142',356,'Testing','On',1.79,'Off',26.63,'Off','Closed','Locked','Locked',356,'{"co2_ppm": 2572.1, "o2_percent": 11.33, "pressure_kpa": 916, "temperature_c": -21.48, "humidity_percent": 10.7, "air_quality_index": 168.6}'
