'SECMON_0K3R7','Warning',17,7,0,'Strong','Basic',30.73,'Basic',59.27,45.37,NULL,'Medium','Pattern',5.64,'RISK_ARWXF','COMM_WL6Z3','{"anonymity_level": "Low", "traceability_score": 67.716, "ml_confidence_score": 26.543, "pattern_matching_score": 24.70, "anomaly_detection_score": 93.730, "detection_evasion_score": 11.25, "behavioral_analysis_score": 50.31, "threat_intelligence_score": 44.35, "event_correlation_strength": 57.015}'
'SECMON_BO1S1','Fail',13,9,1,'Strong','Basic',57.08,'Enhanced',81.79,76.27,NULL,'Medium','Behavior',6.71,'RISK_3A3MT','COMM_VTL8U','{"anonymity_level": "Medium", "traceability_score": 52.136, "ml_confidence_score": 43.989, "pattern_matching_score": 66.85, "anomaly_detection_score": 33.608, "detection_evasion_score": 45.05, "behavioral_analysis_score": 68.16, "threat_intelligence_score": 89.41, "event_correlation_strength": 73.819}'
'SECMON_78OE8','Pass',3,5,5,'Standard','Basic',56.66,'Enhanced',44.86,99.07,NULL,'Medium','Transaction',4.51,'RISK_4RFNY','COMM_AAELS','{"anonymity_level": "High", "traceability_score": 3.396, "ml_confidence_score": 64.468, "pattern_matching_score": 58.30, "anomaly_detection_score": 50.093, "detection_evasion_score": 30.31, "behavioral_analysis_score": 80.25, "threat_intelligence_score": 48.40, "event_correlation_strength": 0.878}'
'SECMON_1ZB9K','Pass',1,4,13,'Military-grade','2FA',81.45,'Enhanced',86.06,56.37,NULL,'High','Behavior',1.15,'RISK_8QKYX','COMM_L9T80','{"anonymity_level": "Low", "traceability_score": 12.665, "ml_confidence_score": 98.045, "pattern_matching_score": 66.21, "anomaly_detection_score": 24.659, "detection_evasion_score": 5.28, "behavioral_analysis_score": 68.15, "threat_intelligence_score": 53.70, "event_correlation_strength": 27.545}'
'SECMON_9IFJ6','Warning',19,7,8,'Standard','Multi-factor',19.40,'Maximum',85.25,30.62,NULL,'Critical','Pattern',6.57,'RISK_G13I3','COMM_9K0BM','{"anonymity_level": "Low", "traceability_score": 45.763, "ml_confidence_score": 19.181, "pattern_matching_score": 3.12, "anomaly_detection_score": 20.870, "detection_evasion_score": 25.51, "behavioral_analysis_score": 80.45, "threat_intelligence_score": 62.69, "event_correlation_strength": 84.364}'
'SECMON_ZB5QT','Pass',2,4,13,'Standard','Multi-factor',65.28,'Maximum',49.11,77.06,NULL,'Low','Security',6.45,'RISK_0T11E','COMM_05RMT','{"anonymity_level": "Medium", "traceability_score": 28.334, "ml_confidence_score": 71.745, "pattern_matching_score": 80.55, "anomaly_detection_score": 40.956, "detection_evasion_score": 80.94, "behavioral_analysis_score": 87.19, "threat_intelligence_score": 50.71, "event_correlation_strength": 29.544}'
'SECMON_UU5SM','Pass',3,3,20,'Military-grade','Multi-factor',22.81,'Maximum',69.98,81.10,NULL,'Medium','Security',6.45,'RISK_YV006','COMM_UA9U9','{"anonymity_level": "Low", "traceability_score": 48.427, "ml_confidence_score": 41.684, "pattern_matching_score": 34.39, "anomaly_detection_score": 33.687, "detection_evasion_score": 40.93, "behavioral_analysis_score": 55.85, "threat_intelligence_score": 18.24, "event_correlation_strength": 71.795}'
'SECMON_6I955','Warning',14,0,4,'Standard','Basic',11.92,'Enhanced',26.31,70.58,NULL,'High','Security',8.79,'RISK_OL1N2','COMM_78QER','{"anonymity_level": "High", "traceability_score": 50.409, "ml_confidence_score": 23.555, "pattern_matching_score": 71.02, "anomaly_detection_score": 45.123, "detection_evasion_score": 56.54, "behavioral_analysis_score": 96.12, "threat_intelligence_score": 43.96, "event_correlation_strength": 49.587}'
'SECMON_84J1K','Pass',19,10,13,'Standard','2FA',78.46,'Maximum',84.45,59.34,NULL,'Low','Pattern',4.03,'RISK_EU46S','COMM_QIW7G','{"anonymity_level": "Medium", "traceability_score": 68.001, "ml_confidence_score": 18.991, "pattern_matching_score": 19.52, "anomaly_detection_score": 31.454, "detection_evasion_score": 96.70, "behavioral_analysis_score": 24.72, "threat_intelligence_score": 60.21, "event_correlation_strength": 90.851}'
'SECMON_M7N4A','Fail',16,0,5,'Military-grade','Multi-factor',9.05,'Enhanced',99.59,90.67,NULL,'Low','Behavior',2.88,'RISK_SFDMK','COMM_5HS09','{"anonymity_level": "High", "traceability_score": 2.957, "ml_confidence_score": 9.674, "pattern_matching_score": 70.17, "anomaly_detection_score": 38.698, "detection_evasion_score": 37.36, "behavioral_analysis_score": 47.59, "threat_intelligence_score": 78.66, "event_correlation_strength": 60.164}'
'SECMON_JJ4NX','Warning',1,0,16,'Strong','2FA',97.58,'Maximum',7.76,13.98,NULL,'High','Security',2.73,'RISK_IT15H','COMM_Y7IWW','{"anonymity_level": "Low", "traceability_score": 64.020, "ml_confidence_score": 85.915, "pattern_matching_score": 66.25, "anomaly_detection_score": 64.074, "detection_evasion_score": 69.21, "behavioral_analysis_score": 88.40, "threat_intelligence_score": 72.71, "event_correlation_strength": 79.249}'
'SECMON_VKET3','Warning',14,0,1,'Standard','2FA',7.37,'Basic',14.12,57.34,NULL,'High','Transaction',4.74,'RISK_5R909','COMM_G8FU9','{"anonymity_level": "Low", "traceability_score": 91.721, "ml_confidence_score": 89.184, "pattern_matching_score": 11.65, "anomaly_detection_score": 48.657, "detection_evasion_score": 85.29, "behavioral_analysis_score": 18.62, "threat_intelligence_score": 60.22, "event_correlation_strength": 4.603}'
'SECMON_D3BEI','Fail',15,5,20,'Military-grade','Basic',45.93,'Basic',19.47,17.44,NULL,'Low','Transaction',5.42,'RISK_9O1IU','COMM_69E2F','{"anonymity_level": "Low", "traceability_score": 51.024, "ml_confidence_score": 0.148, "pattern_matching_score": 34.83, "anomaly_detection_score": 80.414, "detection_evasion_score": 73.72, "behavioral_analysis_score": 47.72, "threat_intelligence_score": 82.84, "event_correlation_strength": 96.712}'
'SECMON_O6CCA','Pass',3,1,2,'Standard','Multi-factor',1.52,'Basic',76.15,49.86,NULL,'High','Pattern',5.88,'RISK_CVMEJ','COMM_H27D2','{"anonymity_level": "High", "traceability_score": 80.639, "ml_confidence_score": 6.630, "pattern_matching_score": 12.64, "anomaly_detection_score": 56.980, "detection_evasion_score": 90.17, "behavioral_analysis_score": 94.70, "threat_intelligence_score": 30.38, "event_correlation_strength": 35.481}'
'SECMON_IQ7KU','Fail',7,9,3,'Military-grade','2FA',87.42,'Enhanced',85.33,42.88,NULL,'Low','Transaction',5.42,'RISK_DTT7H','COMM_G0GUS','{"anonymity_level": "Medium", "traceability_score": 73.554, "ml_confidence_score": 52.975, "pattern_matching_score": 37.93, "anomaly_detection_score": 73.552, "detection_evasion_score": 56.72, "behavioral_analysis_score": 71.20, "threat_intelligence_score": 55.27, "event_correlation_strength": 29.582}'
'SECMON_7O2PW','Pass',5,2,12,'Military-grade','Basic',80.66,'Enhanced',59.38,84.53,NULL,'Critical','Security',1.89,'RISK_D83E7','COMM_OKBOZ','{"anonymity_level": "High", "traceability_score": 85.889, "ml_confidence_score": 3.129, "pattern_matching_score": 36.92, "anomaly_detection_score": 89.802, "detection_evasion_score": 15.69, "behavioral_analysis_score": 85.73, "threat_intelligence_score": 54.40, "event_correlation_strength": 59.118}'
'SECMON_E1D1J','Warning',14,9,14,'Standard','2FA',17.60,'Enhanced',43.16,98.66,NULL,'Critical','Security',4.54,'RISK_XO1WP','COMM_K742L','{"anonymity_level": "Medium", "traceability_score": 13.405, "ml_confidence_score": 34.614, "pattern_matching_score": 7.33, "anomaly_detection_score": 77.957, "detection_evasion_score": 59.79, "behavioral_analysis_score": 66.45, "threat_intelligence_score": 1.58, "event_correlation_strength": 43.086}'
'SECMON_9WNS0','Pass',8,0,5,'Standard','2FA',72.24,'Maximum',88.23,13.64,NULL,'Low','Transaction',8.28,'RISK_P54X1','COMM_GD6HL','{"anonymity_level": "High", "traceability_score": 31.433, "ml_confidence_score": 67.368, "pattern_matching_score": 46.53, "anomaly_detection_score": 55.420, "detection_evasion_score": 50.26, "behavioral_analysis_score": 60.92, "threat_intelligence_score": 48.79, "event_correlation_strength": 42.033}'
'SECMON_XLL04','Fail',16,6,20,'Standard','2FA',0.61,'Basic',29.73,18.28,NULL,'Medium','Pattern',7.80,'RISK_K3730','COMM_ZLTAU','{"anonymity_level": "Medium", "traceability_score": 58.328, "ml_confidence_score": 60.621, "pattern_matching_score": 80.89, "anomaly_detection_score": 59.896, "detection_evasion_score": 27.83, "behavioral_analysis_score": 25.37, "threat_intelligence_score": 24.30, "event_correlation_strength": 59.882}'
'SECMON_VJE12','Pass',5,0,6,'Strong','2FA',21.72,'Maximum',33.80,19.31,NULL,'Critical','Transaction',3.60,'RISK_AMF74','COMM_OD7MQ','{"anonymity_level": "High", "traceability_score": 97.563, "ml_confidence_score": 90.631, "pattern_matching_score": 6.13, "anomaly_detection_score": 91.434, "detection_evasion_score": 43.55, "behavioral_analysis_score": 39.42, "threat_intelligence_score": 56.74, "event_correlation_strength": 80.690}'
'SECMON_CIR28','Warning',19,5,6,'Military-grade','Basic',42.43,'Enhanced',91.66,22.58,NULL,'Critical','Behavior',5.10,'RISK_52AA4','COMM_6D77L','{"anonymity_level": "High", "traceability_score": 23.644, "ml_confidence_score": 55.010, "pattern_matching_score": 37.36, "anomaly_detection_score": 28.769, "detection_evasion_score": 3.28, "behavioral_analysis_score": 4.70, "threat_intelligence_score": 32.00, "event_correlation_strength": 91.105}'
'SECMON_3EOKU','Warning',20,7,4,'Military-grade','Basic',62.30,'Enhanced',6.09,55.30,NULL,'Critical','Transaction',4.74,'RISK_BKO17','COMM_64EGW','{"anonymity_level": "High", "traceability_score": 27.857, "ml_confidence_score": 13.077, "pattern_matching_score": 98.41, "anomaly_detection_score": 34.337, "detection_evasion_score": 42.86, "behavioral_analysis_score": 3.41, "threat_intelligence_score": 70.85, "event_correlation_strength": 20.886}'
'SECMON_BAV2S','Fail',14,8,19,'Strong','Multi-factor',5.51,'Enhanced',15.43,87.94,NULL,'Medium','Behavior',1.75,'RISK_Z03YT','COMM_2SYRV','{"anonymity_level": "Medium", "traceability_score": 85.567, "ml_confidence_score": 35.063, "pattern_matching_score": 69.88, "anomaly_detection_score": 60.235, "detection_evasion_score": 40.54, "behavioral_analysis_score": 62.75, "threat_intelligence_score": 55.93, "event_correlation_strength": 55.480}'
'SECMON_XBVA4','Warning',9,4,13,'Military-grade','Basic',11.37,'Enhanced',64.59,21.96,NULL,'Critical','Behavior',1.31,'RISK_NWAX6','COMM_MIX5L','{"anonymity_level": "High", "traceability_score": 53.857, "ml_confidence_score": 60.664, "pattern_matching_score": 82.85, "anomaly_detection_score": 73.478, "detection_evasion_score": 25.70, "behavioral_analysis_score": 36.93, "threat_intelligence_score": 57.87, "event_correlation_strength": 35.086}'
'SECMON_I4LLX','Pass',7,2,9,'Strong','Basic',66.00,'Basic',52.38,80.33,NULL,'Low','Behavior',9.14,'RISK_UBF4X','COMM_H3JWK','{"anonymity_level": "Medium", "traceability_score": 14.638, "ml_confidence_score": 38.306, "pattern_matching_score": 15.90, "anomaly_detection_score": 31.955, "detection_evasion_score": 88.22, "behavioral_analysis_score": 33.88, "threat_intelligence_score": 78.84, "event_correlation_strength": 85.196}'
'SECMON_0L3A0','Fail',19,7,20,'Standard','Basic',32.92,'Basic',12.74,36.06,NULL,'Low','Transaction',2.46,'RISK_UC83Z','COMM_PAZNL','{"anonymity_level": "Low", "traceability_score": 56.677, "ml_confidence_score": 79.499, "pattern_matching_score": 52.19, "anomaly_detection_score": 80.175, "detection_evasion_score": 44.75, "behavioral_analysis_score": 43.56, "threat_intelligence_score": 64.58, "event_correlation_strength": 36.537}'
'SECMON_OHBJB','Pass',16,8,4,'Standard','Basic',4.08,'Maximum',18.55,52.91,NULL,'Critical','Pattern',7.70,'RISK_IIERJ','COMM_5GORU','{"anonymity_level": "High", "traceability_score": 92.093, "ml_confidence_score": 8.630, "pattern_matching_score": 55.56, "anomaly_detection_score": 44.128, "detection_evasion_score": 48.12, "behavioral_analysis_score": 60.75, "threat_intelligence_score": 21.92, "event_correlation_strength": 82.292}'
'SECMON_M4Z3F','Pass',11,0,20,'Standard','Basic',81.51,'Maximum',32.83,48.20,NULL,'High','Security',4.78,'RISK_XB9OX','COMM_K6Q49','{"anonymity_level": "Medium", "traceability_score": 54.551, "ml_confidence_score": 84.918, "pattern_matching_score": 85.81, "anomaly_detection_score": 73.285, "detection_evasion_score": 81.97, "behavioral_analysis_score": 56.22, "threat_intelligence_score": 72.70, "event_correlation_strength": 77.581}'
'SECMON_CPI95','Fail',7,8,2,'Standard','2FA',22.48,'Enhanced',57.13,7.51,NULL,'Critical','Pattern',0.59,'RISK_K4AVP','COMM_RYSJ8','{"anonymity_level": "Low", "traceability_score": 80.491, "ml_confidence_score": 32.363, "pattern_matching_score": 6.38, "anomaly_detection_score": 4.806, "detection_evasion_score": 9.89, "behavioral_analysis_score": 72.40, "threat_intelligence_score": 67.20, "event_correlation_strength": 54.877}'
'SECMON_0E20H','Pass',9,1,12,'Strong','Basic',14.58,'Enhanced',33.44,70.80,NULL,'Low','Pattern',0.33,'RISK_BRZYE','COMM_2WY0Z','{"anonymity_level": "High", "traceability_score": 1.015, "ml_confidence_score": 88.718, "pattern_matching_score": 46.25, "anomaly_detection_score": 39.663, "detection_evasion_score": 62.00, "behavioral_analysis_score": 83.82, "threat_intelligence_score": 3.90, "event_correlation_strength": 51.304}'
'SECMON_DVYR8','Pass',5,4,2,'Strong','Multi-factor',90.02,'Maximum',24.06,95.89,NULL,'Critical','Security',6.53,'RISK_8U01U','COMM_HOMXM','{"anonymity_level": "Low", "traceability_score": 48.349, "ml_confidence_score": 46.647, "pattern_matching_score": 7.06, "anomaly_detection_score": 31.748, "detection_evasion_score": 84.15, "behavioral_analysis_score": 94.05, "threat_intelligence_score": 9.71, "event_correlation_strength": 49.484}'
'SECMON_N7UOO','Warning',13,5,18,'Strong','Multi-factor',14.05,'Maximum',14.00,18.30,NULL,'Critical','Behavior',9.07,'RISK_P4SZM','COMM_IJLTS','{"anonymity_level": "Low", "traceability_score": 31.063, "ml_confidence_score": 59.267, "pattern_matching_score": 34.57, "anomaly_detection_score": 32.674, "detection_evasion_score": 75.47, "behavioral_analysis_score": 69.55, "threat_intelligence_score": 31.46, "event_correlation_strength": 95.139}'
'SECMON_ORHX2','Warning',3,4,15,'Strong','2FA',95.90,'Maximum',54.56,64.41,NULL,'Medium','Transaction',2.12,'RISK_IWBO2','COMM_W1JRA','{"anonymity_level": "Medium", "traceability_score": 21.340, "ml_confidence_score": 88.780, "pattern_matching_score": 76.94, "anomaly_detection_score": 91.663, "detection_evasion_score": 16.70, "behavioral_analysis_score": 9.15, "threat_intelligence_score": 61.14, "event_correlation_strength": 83.775}'
'SECMON_E0VET','Fail',12,0,8,'Strong','Multi-factor',92.61,'Basic',28.70,5.56,NULL,'Low','Transaction',2.06,'RISK_56NUX','COMM_LEGQI','{"anonymity_level": "High", "traceability_score": 74.801, "ml_confidence_score": 65.902, "pattern_matching_score": 44.47, "anomaly_detection_score": 42.840, "detection_evasion_score": 14.68, "behavioral_analysis_score": 87.84, "threat_intelligence_score": 38.24, "event_correlation_strength": 12.808}'
'SECMON_AF7N8','Fail',20,5,20,'Strong','Multi-factor',24.58,'Maximum',59.17,30.31,NULL,'Critical','Security',7.63,'RISK_DB1X6','COMM_BJ6GZ','{"anonymity_level": "Low", "traceability_score": 89.765, "ml_confidence_score": 54.304, "pattern_matching_score": 32.86, "anomaly_detection_score": 10.799, "detection_evasion_score": 1.89, "behavioral_analysis_score": 69.14, "threat_intelligence_score": 57.15, "event_correlation_strength": 6.214}'
'SECMON_P6H7T','Pass',3,7,2,'Military-grade','Basic',66.82,'Enhanced',33.64,71.02,NULL,'High','Transaction',4.54,'RISK_5UMAD','COMM_EH4PH','{"anonymity_level": "High", "traceability_score": 73.563, "ml_confidence_score": 1.674, "pattern_matching_score": 16.72, "anomaly_detection_score": 54.159, "detection_evasion_score": 37.99, "behavioral_analysis_score": 38.03, "threat_intelligence_score": 4.37, "event_correlation_strength": 3.114}'
'SECMON_EG226','Warning',10,7,20,'Military-grade','Basic',24.16,'Basic',43.34,47.79,NULL,'Low','Security',0.41,'RISK_N1W1D','COMM_FAV7D','{"anonymity_level": "Medium", "traceability_score": 18.790, "ml_confidence_score": 75.348, "pattern_matching_score": 89.45, "anomaly_detection_score": 39.542, "detection_evasion_score": 83.92, "behavioral_analysis_score": 31.96, "threat_intelligence_score": 48.82, "event_correlation_strength": 55.923}'
'SECMON_9NSFC','Warning',2,6,12,'Military-grade','2FA',54.43,'Maximum',67.65,27.16,NULL,'Medium','Transaction',0.04,'RISK_76LFN','COMM_L5RV3','{"anonymity_level": "High", "traceability_score": 25.041, "ml_confidence_score": 53.936, "pattern_matching_score": 54.69, "anomaly_detection_score": 27.907, "detection_evasion_score": 35.28, "behavioral_analysis_score": 39.87, "threat_intelligence_score": 57.29, "event_correlation_strength": 34.869}'
'SECMON_22HM0','Warning',12,6,17,'Standard','Multi-factor',98.76,'Maximum',96.12,63.78,NULL,'High','Pattern',5.07,'RISK_37DCY','COMM_POZ8Y','{"anonymity_level": "High", "traceability_score": 49.090, "ml_confidence_score": 57.649, "pattern_matching_score": 94.36, "anomaly_detection_score": 63.768, "detection_evasion_score": 26.05, "behavioral_analysis_score": 57.66, "threat_intelligence_score": 85.89, "event_correlation_strength": 98.076}'
'SECMON_XN8E0','Warning',0,6,11,'Military-grade','Multi-factor',7.19,'Basic',93.35,59.62,NULL,'Medium','Pattern',5.98,'RISK_IWHEM','COMM_4RLRB','{"anonymity_level": "High", "traceability_score": 58.814, "ml_confidence_score": 80.511, "pattern_matching_score": 51.41, "anomaly_detection_score": 79.337, "detection_evasion_score": 66.91, "behavioral_analysis_score": 88.78, "threat_intelligence_score": 71.05, "event_correlation_strength": 69.400}'
'SECMON_LPVL8','Fail',1,6,17,'Strong','Basic',40.98,'Basic',63.97,80.66,NULL,'Low','Transaction',9.31,'RISK_25S0J','COMM_OSIHU','{"anonymity_level": "Medium", "traceability_score": 91.850, "ml_confidence_score": 79.313, "pattern_matching_score": 37.63, "anomaly_detection_score": 82.407, "detection_evasion_score": 5.83, "behavioral_analysis_score": 92.70, "threat_intelligence_score": 21.38, "event_correlation_strength": 24.119}'
'SECMON_3IC4X','Warning',15,3,8,'Strong','2FA',83.01,'Maximum',17.97,33.17,NULL,'Medium','Behavior',9.94,'RISK_HQS2P','COMM_AJDBR','{"anonymity_level": "Low", "traceability_score": 49.032, "ml_confidence_score": 95.935, "pattern_matching_score": 47.23, "anomaly_detection_score": 22.927, "detection_evasion_score": 55.47, "behavioral_analysis_score": 15.07, "threat_intelligence_score": 80.92, "event_correlation_strength": 80.638}'
'SECMON_AFT44','Pass',4,8,11,'Strong','2FA',96.57,'Enhanced',64.84,78.78,NULL,'Medium','Pattern',1.62,'RISK_MJ9MM','COMM_DLWOM','{"anonymity_level": "High", "traceability_score": 58.014, "ml_confidence_score": 11.758, "pattern_matching_score": 79.13, "anomaly_detection_score": 75.683, "detection_evasion_score": 43.58, "behavioral_analysis_score": 48.99, "threat_intelligence_score": 19.86, "event_correlation_strength": 47.786}'
'SECMON_H17CL','Warning',7,7,17,'Military-grade','Multi-factor',50.36,'Enhanced',45.38,40.12,NULL,'Critical','Behavior',0.56,'RISK_ULKJY','COMM_O1XM6','{"anonymity_level": "Low", "traceability_score": 93.356, "ml_confidence_score": 52.319, "pattern_matching_score": 47.40, "anomaly_detection_score": 54.497, "detection_evasion_score": 97.87, "behavioral_analysis_score": 31.65, "threat_intelligence_score": 2.84, "event_correlation_strength": 24.769}'
'SECMON_V7B61','Warning',17,1,15,'Standard','Multi-factor',48.29,'Maximum',58.65,11.51,NULL,'Low','Behavior',8.97,'RISK_I9N3R','COMM_PK381','{"anonymity_level": "High", "traceability_score": 75.172, "ml_confidence_score": 38.600, "pattern_matching_score": 57.62, "anomaly_detection_score": 63.753, "detection_evasion_score": 79.06, "behavioral_analysis_score": 24.13, "threat_intelligence_score": 43.39, "event_correlation_strength": 75.593}'
'SECMON_K8SD9','Pass',0,1,18,'Strong','Multi-factor',13.92,'Enhanced',70.80,82.15,NULL,'High','Behavior',8.43,'RISK_QHQDC','COMM_5BT9D','{"anonymity_level": "High", "traceability_score": 66.721, "ml_confidence_score": 82.063, "pattern_matching_score": 4.65, "anomaly_detection_score": 83.445, "detection_evasion_score": 14.34, "behavioral_analysis_score": 58.58, "threat_intelligence_score": 51.36, "event_correlation_strength": 87.599}'
'SECMON_FVLDK','Pass',12,0,15,'Military-grade','Multi-factor',25.90,'Maximum',27.45,36.55,NULL,'Medium','Behavior',4.27,'RISK_H0MBZ','COMM_6JC4Y','{"anonymity_level": "Medium", "traceability_score": 25.509, "ml_confidence_score": 62.263, "pattern_matching_score": 66.29, "anomaly_detection_score": 17.467, "detection_evasion_score": 49.84, "behavioral_analysis_score": 12.53, "threat_intelligence_score": 69.88, "event_correlation_strength": 79.830}'
'SECMON_NQXOW','Pass',2,9,1,'Strong','Basic',88.45,'Maximum',2.04,58.71,NULL,'Low','Security',4.77,'RISK_B9Q5Q','COMM_NI56Z','{"anonymity_level": "High", "traceability_score": 80.183, "ml_confidence_score": 94.715, "pattern_matching_score": 12.78, "anomaly_detection_score": 3.664, "detection_evasion_score": 70.66, "behavioral_analysis_score": 44.61, "threat_intelligence_score": 46.64, "event_correlation_strength": 99.458}'
'SECMON_UKK6X','Pass',3,2,2,'Standard','Basic',33.36,'Basic',19.84,68.19,NULL,'Low','Pattern',2.36,'RISK_PY7VV','COMM_SRRL5','{"anonymity_level": "Low", "traceability_score": 79.434, "ml_confidence_score": 97.146, "pattern_matching_score": 33.79, "anomaly_detection_score": 9.986, "detection_evasion_score": 21.55, "behavioral_analysis_score": 32.72, "threat_intelligence_score": 27.47, "event_correlation_strength": 81.071}'
'SECMON_YZPM8','Fail',14,6,8,'Standard','Multi-factor',24.13,'Basic',53.46,56.06,NULL,'Critical','Behavior',6.06,'RISK_Z6KNS','COMM_OJAQZ','{"anonymity_level": "High", "traceability_score": 27.335, "ml_confidence_score": 68.194, "pattern_matching_score": 75.14, "anomaly_detection_score": 93.161, "detection_evasion_score": 75.14, "behavioral_analysis_score": 76.30, "threat_intelligence_score": 47.94, "event_correlation_strength": 4.049}'
'SECMON_KA6MH','Fail',19,3,8,'Military-grade','Basic',92.83,'Maximum',78.61,52.79,NULL,'High','Pattern',7.48,'RISK_CMF7E','COMM_NN1ZQ','{"anonymity_level": "Low", "traceability_score": 43.947, "ml_confidence_score": 79.760, "pattern_matching_score": 77.76, "anomaly_detection_score": 47.891, "detection_evasion_score": 23.86, "behavioral_analysis_score": 26.06, "threat_intelligence_score": 18.93, "event_correlation_strength": 34.637}'
'SECMON_V38N2','Fail',20,1,20,'Strong','Basic',48.46,'Basic',61.07,73.63,NULL,'Medium','Transaction',6.06,'RISK_GAA3W','COMM_DEZCD','{"anonymity_level": "Low", "traceability_score": 32.047, "ml_confidence_score": 4.783, "pattern_matching_score": 31.83, "anomaly_detection_score": 76.321, "detection_evasion_score": 3.35, "behavioral_analysis_score": 73.07, "threat_intelligence_score": 6.62, "event_correlation_strength": 97.668}'
'SECMON_2JACB','Warning',0,5,4,'Strong','Multi-factor',82.08,'Maximum',5.16,6.02,NULL,'Medium','Transaction',6.15,'RISK_B7CIN','COMM_ONYLJ','{"anonymity_level": "Medium", "traceability_score": 85.410, "ml_confidence_score": 27.051, "pattern_matching_score": 23.05, "anomaly_detection_score": 51.873, "detection_evasion_score": 15.60, "behavioral_analysis_score": 85.68, "threat_intelligence_score": 45.40, "event_correlation_strength": 91.410}'
'SECMON_P6FYO','Pass',6,3,19,'Strong','2FA',14.04,'Basic',66.51,55.74,NULL,'Low','Security',4.07,'RISK_FU4UM','COMM_Y3OBP','{"anonymity_level": "Low", "traceability_score": 65.905, "ml_confidence_score": 43.351, "pattern_matching_score": 44.50, "anomaly_detection_score": 92.004, "detection_evasion_score": 22.95, "behavioral_analysis_score": 50.23, "threat_intelligence_score": 73.61, "event_correlation_strength": 14.054}'
'SECMON_ZW03U','Pass',3,3,13,'Standard','Multi-factor',59.94,'Basic',86.78,80.79,NULL,'Medium','Security',3.32,'RISK_9FHGN','COMM_LR45W','{"anonymity_level": "Low", "traceability_score": 8.105, "ml_confidence_score": 63.944, "pattern_matching_score": 81.93, "anomaly_detection_score": 6.312, "detection_evasion_score": 19.78, "behavioral_analysis_score": 48.42, "threat_intelligence_score": 21.86, "event_correlation_strength": 28.658}'
'SECMON_PWGRU','Warning',2,4,4,'Military-grade','2FA',15.41,'Maximum',8.05,0.77,NULL,'Medium','Pattern',6.42,'RISK_PTESD','COMM_SWS9U','{"anonymity_level": "Medium", "traceability_score": 61.797, "ml_confidence_score": 99.843, "pattern_matching_score": 66.61, "anomaly_detection_score": 88.291, "detection_evasion_score": 13.29, "behavioral_analysis_score": 4.39, "threat_intelligence_score": 99.78, "event_correlation_strength": 31.407}'
'SECMON_BRQDM','Warning',11,1,18,'Strong','Multi-factor',10.09,'Enhanced',59.28,71.74,NULL,'High','Behavior',6.77,'RISK_TMB8Y','COMM_BYZRV','{"anonymity_level": "High", "traceability_score": 78.262, "ml_confidence_score": 15.466, "pattern_matching_score": 95.29, "anomaly_detection_score": 73.396, "detection_evasion_score": 79.60, "behavioral_analysis_score": 32.98, "threat_intelligence_score": 79.05, "event_correlation_strength": 86.317}'
'SECMON_K8YFZ','Pass',8,10,19,'Standard','Multi-factor',36.15,'Enhanced',3.43,85.08,NULL,'Critical','Behavior',5.44,'RISK_3H1FM','COMM_0VK06','{"anonymity_level": "Medium", "traceability_score": 53.366, "ml_confidence_score": 64.822, "pattern_matching_score": 7.06, "anomaly_detection_score": 78.421, "detection_evasion_score": 98.48, "behavioral_analysis_score": 6.13, "threat_intelligence_score": 15.47, "event_correlation_strength": 80.937}'
'SECMON_HR88N','Warning',8,0,13,'Standard','2FA',88.80,'Basic',78.06,74.06,NULL,'Critical','Pattern',3.72,'RISK_CL90E','COMM_N0KZ9','{"anonymity_level": "High", "traceability_score": 14.624, "ml_confidence_score": 75.426, "pattern_matching_score": 54.78, "anomaly_detection_score": 56.693, "detection_evasion_score": 77.30, "behavioral_analysis_score": 2.95, "threat_intelligence_score": 92.14, "event_correlation_strength": 3.786}'
'SECMON_ITSPO','Fail',20,9,14,'Standard','2FA',72.62,'Maximum',77.13,90.38,NULL,'Critical','Pattern',2.29,'RISK_XV4P0','COMM_TZUPY','{"anonymity_level": "Low", "traceability_score": 99.355, "ml_confidence_score": 70.605, "pattern_matching_score": 31.33, "anomaly_detection_score": 59.933, "detection_evasion_score": 84.49, "behavioral_analysis_score": 48.77, "threat_intelligence_score": 16.69, "event_correlation_strength": 88.678}'
'SECMON_R6I00','Warning',8,7,1,'Strong','2FA',34.36,'Basic',52.77,82.07,NULL,'Medium','Behavior',0.95,'RISK_IRTUB','COMM_P9J6K','{"anonymity_level": "High", "traceability_score": 12.377, "ml_confidence_score": 79.515, "pattern_matching_score": 12.52, "anomaly_detection_score": 66.454, "detection_evasion_score": 65.58, "behavioral_analysis_score": 95.79, "threat_intelligence_score": 56.38, "event_correlation_strength": 43.780}'
'SECMON_Y50BT','Warning',1,5,14,'Military-grade','2FA',37.10,'Maximum',92.58,82.03,NULL,'Low','Transaction',4.28,'RISK_7YWHU','COMM_2UV2Q','{"anonymity_level": "High", "traceability_score": 65.091, "ml_confidence_score": 32.810, "pattern_matching_score": 34.56, "anomaly_detection_score": 65.067, "detection_evasion_score": 15.08, "behavioral_analysis_score": 75.19, "threat_intelligence_score": 5.16, "event_correlation_strength": 59.330}'
