'INVEST_XRFAO','Monitoring','Medium','Low',27.06,'Low',1439,'Level1','New',355,'Warning','No','Weekly','2021-07-24',29,'Archived','2024-09-13 04:15:00.000',579,'SECMON_HGC4X','RISK_XJ41I'
'INVEST_8P47A','Active','Medium','Low',40.26,'High',370,'Level2','New',392,'Warning','Yes','Daily','2021-05-17',30,'Active','2021-07-24 18:35:43.000',440,'SECMON_77HWG','RISK_Y6U0D'
'INVEST_1KNHX','Closed','Medium','Medium',47.25,'Low',221,'Level2','New',760,'Warning','Yes','Monthly','2021-04-20',33,'Active','2024-06-25 11:32:07.000',470,'SECMON_ZRLHD','RISK_LPV0W'
'INVEST_QW6CD','Monitoring','Medium','Medium',48.03,'Low',538,'Level2','New',640,'Termination','No','Monthly','2022-08-12',23,'Archived','2024-12-04 04:16:55.000',428,'SECMON_MLMCN','RISK_F8O4W'
'INVEST_TK47Q','Active','High','High',33.05,'Low',753,'Level3','Resolved',101,'Restriction','Yes','Weekly','2021-02-02',28,'Active','2022-12-01 21:25:36.000',53,'SECMON_DAXRM','RISK_5XHG3'
'INVEST_4SM5Y','Closed','Unknown','Low',63.90,'Medium',909,'Level2','New',111,'Warning','No','Daily','2024-11-11',22,'Archived','2021-05-27 00:59:12.000',595,'SECMON_20UWC','RISK_1S7Y8'
'INVEST_8UUJG','Closed','High','Low',78.39,'High',490,'Level3','New',0,'Termination','Yes','Monthly','2025-12-23',2,'Active','2021-03-12 02:50:57.000',443,'SECMON_MBEJS','RISK_SV732'
'INVEST_K0KOO','Closed','Unknown','Low',43.87,'Low',1202,'Level1','Closed',802,'Warning','Yes','Daily','2021-08-20',0,'Deleted','2024-07-06 10:54:36.000',154,'SECMON_BX4OG','RISK_MEE2B'
'INVEST_NY9HN','Active','Low','Low',76.67,'High',22,'Level1','Closed',796,'Warning','No','Weekly','2024-12-24',17,'Deleted','2020-03-07 01:42:06.000',399,'SECMON_5L8BB','RISK_3BG39'
'INVEST_N996C','Closed','High','Medium',33.30,'Medium',1000,'Level2','New',499,'Restriction','Yes','Monthly','2025-12-28',46,'Deleted','2023-06-26 02:55:59.000',92,'SECMON_OHM07','RISK_4HTTA'
'INVEST_FLRFI','Closed','High','Medium',39.27,'High',1194,'Level1','New',548,'Termination','Yes','Daily','2025-02-01',9,'Archived','2021-06-05 18:57:43.000',452,'SECMON_EPRSG','RISK_CYG88'
'INVEST_838B6','Monitoring','Low','Low',21.82,'Low',1128,'Level3','Resolved',975,'Termination','Yes','Daily','2021-04-01',39,'Deleted','2024-10-01 11:18:13.000',36,'SECMON_G1F7J','RISK_8UGIH'
'INVEST_R21XO','Active','Medium','Medium',15.67,'Low',408,'Level1','Resolved',319,'Termination','Yes','Daily','2021-05-15',47,'Deleted','2025-03-15 06:02:20.000',277,'SECMON_ZDEEA','RISK_USXLS'
'INVEST_GUPXO','Monitoring','Medium','Low',25.89,'Low',540,'Level2','Closed',628,'Warning','Yes','Daily','2020-02-26',21,'Deleted','2020-03-23 18:06:53.000',222,'SECMON_PVXMD','RISK_DQYD8'
'INVEST_39VAX','Active','Medium','Medium',81.84,'Low',19,'Level1','New',402,'Restriction','Yes','Weekly','2022-04-23',35,'Archived','2022-05-14 17:51:31.000',546,'SECMON_51Z9B','RISK_9J404'
'INVEST_KMM76','Active','Low','Medium',18.07,'Medium',1323,'Level3','Resolved',897,'Warning','Yes','Daily','2022-07-03',50,'Active','2023-09-16 17:29:25.000',442,'SECMON_FR9G3','RISK_1TCXT'
'INVEST_W0G96','Monitoring','Medium','High',7.35,'High',1376,'Level3','New',689,'Warning','Yes','Daily','2025-03-19',50,'Deleted','2022-05-05 04:29:22.000',598,'SECMON_UFYGH','RISK_DSNLN'
'INVEST_MJU3M','Monitoring','Low','Medium',9.14,'High',1049,'Level3','New',210,'Warning','Yes','Monthly','2024-07-07',36,'Deleted','2024-09-26 09:46:10.000',649,'SECMON_UOF82','RISK_5PUCN'
'INVEST_TL5X7','Monitoring','Unknown','High',91.19,'High',936,'Level3','In Progress',218,'Restriction','Yes','Monthly','2025-02-25',13,'Deleted','2024-10-29 18:38:03.000',625,'SECMON_BLJ96','RISK_DYTLG'
'INVEST_TXTOK','Monitoring','Low','High',89.94,'Low',953,'Level1','Closed',64,'Warning','Yes','Weekly','2024-12-24',49,'Active','2020-03-15 20:32:16.000',227,'SECMON_9D0W0','RISK_YU83B'
'INVEST_X1I0R','Active','Low','Medium',0.33,'Medium',934,'Level1','Closed',312,'Restriction','No','Monthly','2020-09-09',31,'Deleted','2020-11-04 15:13:04.000',275,'SECMON_JNFL0','RISK_H9SV5'
'INVEST_04E72','Monitoring','Unknown','High',9.13,'Low',1250,'Level1','Resolved',933,'Restriction','No','Daily','2021-02-20',43,'Archived','2024-09-03 04:54:24.000',551,'SECMON_U6TU0','RISK_DAP13'
'INVEST_8K4UZ','Active','Medium','Low',66.30,'Low',397,'Level1','Resolved',483,'Termination','No','Weekly','2025-09-17',46,'Active','2023-12-30 00:37:07.000',343,'SECMON_13B0H','RISK_S0F2S'
'INVEST_VJAMF','Active','Medium','Low',67.46,'High',88,'Level2','Resolved',791,'Restriction','Yes','Monthly','2021-07-07',11,'Deleted','2020-07-22 14:03:39.000',113,'SECMON_KXUGJ','RISK_4B2WF'
'INVEST_IRIMS','Closed','Low','High',92.78,'Low',1052,'Level2','Closed',202,'Restriction','Yes','Monthly','2024-07-26',15,'Archived','2020-10-26 21:40:34.000',650,'SECMON_2SBER','RISK_B5EO5'
'INVEST_K2H2J','Closed','Medium','Low',19.87,'Low',423,'Level1','New',419,'Restriction','Yes','Weekly','2021-02-19',10,'Deleted','2021-06-19 17:14:23.000',530,'SECMON_T97GU','RISK_ZJNZE'
'INVEST_W08WG','Closed','Low','High',49.11,'Medium',770,'Level1','New',981,'Warning','Yes','Monthly','2021-09-16',1,'Active','2020-10-26 08:53:13.000',708,'SECMON_3EQ95','RISK_568ZE'
'INVEST_GFHEA','Closed','Medium','Low',13.03,'Medium',1325,'Level2','New',954,'Warning','Yes','Monthly','2024-06-11',42,'Active','2021-01-01 06:19:02.000',704,'SECMON_OYE4R','RISK_Z3N9V'
'INVEST_KVJCZ','Closed','High','Low',52.14,'High',227,'Level1','New',833,'Termination','No','Daily','2024-07-25',13,'Archived','2025-06-29 00:30:25.000',202,'SECMON_QVKWZ','RISK_IEEQ6'
'INVEST_7G250','Closed','Low','High',32.04,'Medium',704,'Level3','New',835,'Termination','Yes','Weekly','2020-01-24',17,'Archived','2024-03-25 03:02:14.000',312,'SECMON_7SID0','RISK_CYMW8'
'INVEST_CL1BV','Closed','High','Low',18.55,'Low',235,'Level1','Closed',298,'Warning','No','Daily','2022-05-26',19,'Archived','2022-02-11 02:15:20.000',131,'SECMON_S01QI','RISK_CR0UZ'
'INVEST_J5F58','Monitoring','High','Medium',97.58,'High',816,'Level1','Closed',59,'Warning','No','Weekly','2022-03-04',47,'Archived','2020-11-16 21:53:20.000',36,'SECMON_UEUXM','RISK_8MH9K'
'INVEST_2873V','Active','High','Medium',6.21,'Medium',484,'Level3','In Progress',408,'Restriction','Yes','Monthly','2024-07-24',10,'Archived','2024-05-15 19:20:08.000',271,'SECMON_2MG34','RISK_LVA5O'
'INVEST_2ZFNE','Active','Low','Medium',6.34,'Low',410,'Level2','In Progress',349,'Termination','Yes','Monthly','2024-10-05',19,'Active','2022-08-28 23:06:46.000',56,'SECMON_4N7V2','RISK_J3GFF'
'INVEST_XUUI8','Monitoring','Low','High',58.41,'High',820,'Level3','Closed',211,'Warning','No','Daily','2020-10-20',24,'Active','2022-10-17 15:31:01.000',656,'SECMON_IHIU5','RISK_ZRFHG'
'INVEST_H1YDF','Active','Low','High',33.33,'Medium',1214,'Level1','Resolved',377,'Warning','No','Daily','2020-07-30',45,'Archived','2023-03-01 00:32:45.000',117,'SECMON_YMMSW','RISK_7N7IW'
'INVEST_OPN48','Active','Low','Medium',45.48,'High',178,'Level3','Resolved',70,'Termination','No','Weekly','2021-01-12',25,'Deleted','2025-03-16 07:37:47.000',46,'SECMON_5LKM4','RISK_Z7V1A'
'INVEST_AMC3F','Closed','Medium','Low',91.44,'Low',280,'Level1','Resolved',214,'Termination','No','Daily','2023-07-31',29,'Archived','2024-01-31 17:02:54.000',452,'SECMON_QAKFB','RISK_RWQ75'
'INVEST_6CIS0','Closed','Unknown','Medium',33.76,'High',658,'Level1','Closed',793,'Restriction','No','Monthly','2023-08-06',29,'Archived','2022-03-27 05:30:30.000',598,'SECMON_TRG3T','RISK_Q7BAG'
'INVEST_9VHC2','Monitoring','Low','High',40.13,'Medium',1095,'Level2','In Progress',472,'Restriction','Yes','Daily','2024-08-03',23,'Deleted','2024-11-28 20:41:12.000',146,'SECMON_RF4UT','RISK_NMRBI'
'INVEST_1II8M','Closed','Low','Low',34.59,'High',863,'Level1','New',124,'Restriction','No','Monthly','2024-10-27',50,'Archived','2024-08-19 13:57:35.000',626,'SECMON_I2B6F','RISK_T7IPP'
'INVEST_AV9LK','Monitoring','Low','High',93.72,'Medium',122,'Level2','In Progress',290,'Restriction','No','Daily','2024-08-13',5,'Archived','2025-08-20 01:16:06.000',165,'SECMON_FBF3F','RISK_XGIT8'
'INVEST_Z3KCV','Active','Unknown','Medium',32.51,'Medium',1126,'Level3','Resolved',307,'Warning','Yes','Monthly','2025-02-24',46,'Active','2025-12-10 08:36:00.000',13,'SECMON_0ZU41','RISK_8I1F7'
'INVEST_KIWDX','Closed','High','High',5.68,'Medium',327,'Level3','New',256,'Termination','Yes','Weekly','2024-10-04',17,'Active','2023-01-08 02:12:17.000',188,'SECMON_R5IAO','RISK_FV35G'
'INVEST_Z690T','Closed','High','High',72.77,'Low',958,'Level2','In Progress',662,'Warning','Yes','Daily','2023-04-01',17,'Archived','2025-08-01 21:45:59.000',522,'SECMON_6JJFK','RISK_49D8Y'
'INVEST_5LZHG','Active','Low','Low',49.21,'Medium',764,'Level3','In Progress',798,'Warning','Yes','Monthly','2023-01-21',35,'Deleted','2021-06-09 09:51:32.000',496,'SECMON_VVJKJ','RISK_CSZ6S'
'INVEST_WX449','Closed','Low','High',86.69,'Medium',1036,'Level2','Resolved',585,'Warning','Yes','Weekly','2020-11-02',9,'Archived','2023-06-17 05:47:01.000',335,'SECMON_PXVAX','RISK_627RC'
'INVEST_Z32RL','Active','Medium','Medium',58.80,'Low',537,'Level1','New',387,'Restriction','Yes','Monthly','2021-12-05',7,'Deleted','2020-11-15 15:46:31.000',280,'SECMON_AFPZO','RISK_PARNP'
'INVEST_7425R','Active','Medium','Medium',64.92,'Medium',1038,'Level3','Closed',238,'Warning','No','Weekly','2020-08-23',11,'Deleted','2025-05-17 12:10:30.000',258,'SECMON_ZOPCV','RISK_P3DJV'
'INVEST_4YSQD','Monitoring','Unknown','High',75.89,'Low',1016,'Level3','Resolved',856,'Termination','No','Daily','2021-09-17',23,'Active','2023-01-19 21:30:26.000',259,'SECMON_FQMOE','RISK_R4E1Z'
'INVEST_JPWTO','Monitoring','Medium','High',72.82,'Low',230,'Level1','Resolved',742,'Warning','Yes','Weekly','2025-04-30',15,'Archived','2025-11-23 16:22:18.000',411,'SECMON_17RKR','RISK_TKDB0'
'INVEST_QPVM7','Closed','Medium','High',22.36,'High',244,'Level1','New',600,'Termination','Yes','Weekly','2021-04-25',46,'Deleted','2023-04-12 10:52:17.000',395,'SECMON_D4Z38','RISK_9FWTU'
'INVEST_VJBXP','Closed','Low','Low',93.63,'Medium',300,'Level1','In Progress',806,'Restriction','No','Weekly','2025-09-28',5,'Active','2024-08-02 22:17:11.000',688,'SECMON_AP7XP','RISK_OA73T'
'INVEST_BFEOA','Monitoring','Medium','Low',67.13,'High',631,'Level3','Closed',861,'Warning','Yes','Daily','2024-11-08',12,'Archived','2020-11-23 01:16:45.000',289,'SECMON_PTMN8','RISK_LXIL8'
'INVEST_I8Z9Q','Monitoring','Medium','Low',15.35,'Medium',487,'Level3','New',262,'Termination','Yes','Weekly','2020-07-23',46,'Active','2024-01-05 17:07:35.000',358,'SECMON_CCZOC','RISK_K8985'
'INVEST_216AM','Closed','High','Medium',65.79,'High',24,'Level3','Resolved',376,'Termination','Yes','Monthly','2024-06-23',9,'Active','2021-04-05 13:45:40.000',295,'SECMON_KA9TF','RISK_J9DGE'
'INVEST_IAAIK','Closed','Low','High',23.89,'Medium',1274,'Level3','New',429,'Termination','No','Monthly','2025-01-15',7,'Active','2025-08-09 07:42:12.000',315,'SECMON_29K78','RISK_T45D9'
'INVEST_WOE0I','Monitoring','Medium','High',63.68,'Medium',381,'Level3','Closed',306,'Restriction','Yes','Weekly','2022-08-06',8,'Deleted','2021-08-23 11:08:10.000',472,'SECMON_GT71Z','RISK_6RC55'
'INVEST_9D0O1','Monitoring','High','High',42.93,'High',1418,'Level3','Closed',705,'Warning','No','Daily','2020-03-02',8,'Deleted','2022-11-21 14:33:29.000',642,'SECMON_GFLD4','RISK_UVHVE'
'INVEST_ES19R','Monitoring','Low','Medium',13.80,'Medium',1264,'Level3','New',56,'Termination','Yes','Daily','2025-07-14',19,'Archived','2024-12-04 21:11:27.000',628,'SECMON_2IGK8','RISK_2FB31'
'INVEST_G330L','Monitoring','Low','Low',39.72,'Medium',497,'Level1','In Progress',472,'Termination','No','Monthly','2023-11-27',34,'Active','2023-03-30 10:32:58.000',228,'SECMON_FQQLR','RISK_XG0RS'
'INVEST_V6D8Q','Active','High','High',19.20,'High',1251,'Level3','Resolved',981,'Restriction','Yes','Monthly','2025-11-18',36,'Active','2021-09-23 22:20:39.000',46,'SECMON_UXZG5','RISK_733K4'
'INVEST_YIXCP','Closed','Medium','Low',96.55,'Low',834,'Level3','Closed',49,'Warning','Yes','Weekly','2025-12-13',10,'Archived','2022-04-30 10:32:25.000',183,'SECMON_CD33B','RISK_LOSLM'
'INVEST_JOVFO','Closed','Low','Low',94.35,'High',233,'Level2','In Progress',975,'Warning','No','Monthly','2022-01-28',24,'Deleted','2025-06-05 14:55:40.000',145,'SECMON_N5U48','RISK_AH0CC'
'INVEST_87UOQ','Monitoring','High','Low',98.28,'High',8,'Level3','New',902,'Termination','Yes','Weekly','2020-03-25',5,'Deleted','2022-05-28 20:21:43.000',53,'SECMON_25TBN','RISK_CQDY9'
'INVEST_VG1AY','Closed','Unknown','Medium',3.84,'High',54,'Level1','In Progress',154,'Warning','No','Weekly','2025-08-30',47,'Active','2021-08-22 07:35:19.000',151,'SECMON_NQ5FJ','RISK_UH9N6'
'INVEST_WV8DA','Active','Medium','Low',74.49,'Low',1242,'Level3','New',945,'Warning','Yes','Monthly','2020-08-12',24,'Deleted','2024-04-16 16:45:42.000',164,'SECMON_DXZII','RISK_S5N2H'
'INVEST_BI95V','Active','High','Low',59.05,'Low',304,'Level3','Resolved',196,'Warning','Yes','Daily','2025-07-22',26,'Deleted','2020-01-30 11:35:22.000',638,'SECMON_N9SNA','RISK_RERY4'
'INVEST_PZOSC','Monitoring','High','High',21.95,'Low',1218,'Level3','Closed',529,'Warning','Yes','Monthly','2025-06-06',41,'Active','2022-04-29 07:27:20.000',216,'SECMON_KXSRQ','RISK_VG3IF'
'INVEST_EQ7VK','Monitoring','High','High',16.34,'Medium',285,'Level3','In Progress',711,'Termination','No','Monthly','2025-11-21',27,'Archived','2020-01-23 20:59:23.000',255,'SECMON_19XHY','RISK_V56L4'
'INVEST_8JQ28','Closed','Low','Low',54.71,'High',498,'Level3','New',561,'Warning','No','Monthly','2024-01-19',47,'Archived','2023-11-26 19:35:09.000',568,'SECMON_WMC55','RISK_XOJU5'
'INVEST_LMS78','Closed','Medium','Low',36.89,'Medium',744,'Level2','Closed',728,'Warning','Yes','Daily','2021-10-05',9,'Archived','2025-03-11 18:06:36.000',689,'SECMON_0M91N','RISK_TSATL'
'INVEST_FVKP0','Closed','High','Medium',60.38,'High',1256,'Level3','In Progress',880,'Warning','Yes','Weekly','2023-08-23',19,'Active','2023-09-01 11:01:52.000',454,'SECMON_KRA3T','RISK_94TQR'
'INVEST_VRSF1','Closed','High','High',81.18,'High',463,'Level2','Resolved',533,'Warning','No','Weekly','2025-02-02',36,'Deleted','2025-11-03 22:46:17.000',590,'SECMON_F4WKX','RISK_58X6T'
'INVEST_AG1TQ','Closed','High','Medium',83.74,'Medium',566,'Level3','Closed',523,'Warning','No','Monthly','2021-04-10',36,'Active','2025-02-28 18:25:34.000',495,'SECMON_OGYNY','RISK_VZUCQ'
'INVEST_QMCPS','Closed','Low','Medium',94.67,'High',576,'Level1','Closed',352,'Termination','Yes','Monthly','2025-11-30',29,'Archived','2021-02-07 03:36:35.000',653,'SECMON_DZ37R','RISK_00D4V'
'INVEST_XM56X','Active','Medium','Low',15.41,'Low',328,'Level2','Resolved',411,'Warning','Yes','Monthly','2020-09-28',40,'Deleted','2023-11-03 05:40:29.000',627,'SECMON_00LRT','RISK_NMW5U'
'INVEST_14Y8X','Monitoring','Medium','Medium',91.22,'Low',1279,'Level1','New',540,'Termination','No','Monthly','2023-02-23',44,'Archived','2022-06-04 20:30:09.000',146,'SECMON_T0L8O','RISK_7YLB9'
'INVEST_W5Y6W','Closed','Low','High',93.04,'High',79,'Level1','In Progress',768,'Restriction','No','Daily','2024-10-13',25,'Deleted','2021-04-28 05:09:20.000',494,'SECMON_1PN0O','RISK_W2VUK'
'INVEST_E8PNA','Active','Medium','High',31.37,'Medium',481,'Level3','Closed',174,'Restriction','No','Monthly','2022-02-28',2,'Archived','2025-05-16 22:47:09.000',654,'SECMON_PTW9W','RISK_41CKY'
'INVEST_8ENCM','Closed','Medium','High',76.13,'High',848,'Level1','In Progress',287,'Restriction','Yes','Monthly','2022-12-08',40,'Active','2023-01-22 17:06:18.000',377,'SECMON_5RCI2','RISK_AB8EU'
'INVEST_TDBPE','Monitoring','High','Low',64.99,'High',965,'Level3','Resolved',998,'Restriction','Yes','Weekly','2023-06-24',9,'Archived','2021-05-01 15:06:42.000',428,'SECMON_GKS0X','RISK_7KBO1'
'INVEST_LWY2Z','Monitoring','Low','High',0.24,'Low',799,'Level2','In Progress',208,'Restriction','Yes','Weekly','2022-05-17',6,'Deleted','2022-12-06 09:48:55.000',584,'SECMON_L9PYI','RISK_I1ZI3'
'INVEST_5L9CT','Active','Medium','Low',59.15,'Low',1010,'Level3','In Progress',907,'Restriction','No','Weekly','2020-08-26',28,'Archived','2022-05-31 10:59:44.000',242,'SECMON_MUC8P','RISK_DQ2HR'
'INVEST_YSMJN','Active','Low','Medium',87.81,'Low',176,'Level1','New',10,'Restriction','Yes','Monthly','2023-04-06',25,'Deleted','2022-10-16 18:40:12.000',618,'SECMON_PO2SV','RISK_FGRWF'
'INVEST_D71XV','Closed','Medium','Medium',5.68,'Low',481,'Level3','New',247,'Warning','Yes','Daily','2024-03-31',36,'Deleted','2023-02-04 00:48:47.000',166,'SECMON_QSDHV','RISK_E1ULP'
'INVEST_8INED','Closed','Medium','Medium',42.56,'Medium',1206,'Level1','New',28,'Warning','Yes','Monthly','2022-10-17',32,'Archived','2023-07-28 13:14:04.000',90,'SECMON_NF50Z','RISK_CHCRH'
'INVEST_Y0IS3','Monitoring','Medium','High',61.59,'Low',386,'Level3','In Progress',916,'Warning','Yes','Daily','2023-08-27',36,'Archived','2020-07-22 03:30:05.000',667,'SECMON_59FTZ','RISK_8JE5S'
'INVEST_NG8DR','Active','Unknown','High',13.68,'Low',1200,'Level3','Closed',991,'Restriction','No','Daily','2023-10-28',32,'Active','2021-12-21 13:03:23.000',251,'SECMON_JGBJS','RISK_VVAHB'
'INVEST_F9UZT','Monitoring','Low','Medium',66.96,'High',200,'Level3','In Progress',154,'Termination','No','Monthly','2020-11-02',15,'Deleted','2021-07-18 01:30:02.000',31,'SECMON_BX4ZN','RISK_Q4AUM'
'INVEST_B4UT7','Monitoring','Low','High',53.57,'High',1187,'Level3','New',267,'Warning','Yes','Weekly','2020-06-04',1,'Deleted','2023-10-20 23:09:12.000',329,'SECMON_M6GDR','RISK_EPQVW'
'INVEST_YVSJC','Monitoring','Medium','High',42.13,'Medium',687,'Level2','Closed',905,'Warning','Yes','Daily','2021-03-27',16,'Active','2020-03-09 00:42:52.000',695,'SECMON_PFXLJ','RISK_LNA32'
'INVEST_KAQL3','Active','Medium','Medium',10.70,'Medium',364,'Level3','Resolved',789,'Warning','Yes','Daily','2022-11-16',27,'Active','2022-11-28 17:12:16.000',718,'SECMON_EUZXM','RISK_J04XX'
'INVEST_ZKAZI','Closed','Low','High',78.00,'Medium',709,'Level2','New',997,'Restriction','No','Monthly','2022-09-06',35,'Deleted','2021-09-06 01:05:06.000',194,'SECMON_VZE4B','RISK_BUB9B'
'INVEST_TG0AR','Monitoring','High','High',89.93,'Low',663,'Level1','Closed',828,'Warning','Yes','Daily','2024-02-11',30,'Archived','2021-02-22 12:23:14.000',709,'SECMON_SVJSX','RISK_6UCLI'
'INVEST_X2P9Z','Active','Unknown','High',88.13,'Medium',639,'Level1','New',495,'Restriction','Yes','Monthly','2021-04-26',44,'Archived','2020-10-03 15:34:00.000',385,'SECMON_JEMOL','RISK_1DOML'
'INVEST_N9PH5','Monitoring','High','Low',67.41,'Low',8,'Level1','Closed',111,'Warning','No','Weekly','2022-08-10',48,'Active','2020-08-16 03:46:51.000',215,'SECMON_1HJ4Q','RISK_USO1O'
'INVEST_G9VDH','Closed','Medium','Medium',37.82,'High',1096,'Level1','In Progress',381,'Restriction','Yes','Monthly','2022-07-29',27,'Active','2025-01-05 02:58:18.000',446,'SECMON_NOEGU','RISK_PLQVJ'
'INVEST_Y1JNS','Monitoring','High','Medium',0.87,'Medium',909,'Level2','In Progress',573,'Warning','No','Daily','2024-05-12',1,'Deleted','2021-06-17 05:59:08.000',149,'SECMON_SQW99','RISK_U8O3E'
'INVEST_8PZUN','Monitoring','High','High',22.18,'Medium',1021,'Level1','Resolved',905,'Restriction','No','Daily','2024-09-14',41,'Deleted','2023-07-29 02:33:30.000',664,'SECMON_U0T31','RISK_E1ZIN'
'INVEST_MAFZ0','Active','Medium','Medium',1.57,'Low',154,'Level3','Resolved',869,'Restriction','Yes','Monthly','2024-07-13',28,'Deleted','2024-02-18 16:41:45.000',370,'SECMON_1RSYI','RISK_2Z6D2'
'INVEST_J5K3W','Monitoring','High','High',17.94,'Medium',69,'Level1','New',64,'Restriction','Yes','Monthly','2023-03-30',22,'Deleted','2025-03-29 17:30:40.000',45,'SECMON_9GRCK','RISK_MVRJL'
'INVEST_2KHV4','Active','Medium','Medium',63.56,'High',1237,'Level1','Resolved',536,'Warning','No','Monthly','2020-01-01',0,'Deleted','2022-08-18 07:20:43.000',305,'SECMON_4KCWP','RISK_HVRN6'
'INVEST_1SK1C','Active','High','High',25.51,'Medium',906,'Level2','Closed',527,'Termination','Yes','Monthly','2024-10-13',50,'Archived','2024-08-31 05:07:32.000',172,'SECMON_LWFDF','RISK_9PI7Q'
'INVEST_DX9UP','Closed','Low','High',2.82,'Medium',1433,'Level1','In Progress',256,'Restriction','No','Weekly','2023-02-27',38,'Archived','2021-06-10 21:43:08.000',144,'SECMON_9BP1R','RISK_8SPXH'
'INVEST_CZYP8','Closed','Medium','Medium',26.09,'High',170,'Level2','Closed',148,'Termination','Yes','Daily','2020-05-27',6,'Archived','2024-10-16 06:01:16.000',639,'SECMON_XD9I0','RISK_P76UB'
'INVEST_SJIWK','Closed','High','High',34.43,'Low',504,'Level1','Resolved',374,'Warning','No','Monthly','2024-12-05',16,'Archived','2023-07-09 22:29:25.000',514,'SECMON_FIAI2','RISK_CAF15'
'INVEST_E6K01','Active','Low','Medium',85.06,'Low',979,'Level1','Resolved',831,'Termination','Yes','Monthly','2025-09-05',8,'Active','2020-04-16 04:24:57.000',352,'SECMON_HKG5F','RISK_3413O'
'INVEST_PH25Q','Monitoring','High','High',34.31,'Low',372,'Level1','Closed',487,'Restriction','No','Daily','2020-03-19',50,'Archived','2021-04-06 11:00:33.000',191,'SECMON_DSG7R','RISK_U9709'
'INVEST_2QGNT','Monitoring','High','Medium',83.36,'Low',1087,'Level2','Resolved',150,'Warning','Yes','Weekly','2023-07-09',47,'Archived','2022-09-06 01:40:15.000',194,'SECMON_0N2PR','RISK_2URDU'
'INVEST_KNZ99','Closed','Medium','High',92.54,'Low',767,'Level3','New',169,'Restriction','Yes','Daily','2022-07-22',8,'Deleted','2025-05-19 20:16:55.000',699,'SECMON_3X84C','RISK_Z642Q'
'INVEST_OYBG1','Monitoring','Low','Low',67.50,'High',1217,'Level2','Closed',372,'Warning','Yes','Weekly','2025-10-16',14,'Deleted','2022-01-31 05:13:26.000',624,'SECMON_H98TQ','RISK_TVMU2'
'INVEST_C80LK','Active','Low','High',98.47,'Low',33,'Level1','In Progress',834,'Warning','No','Weekly','2023-04-09',37,'Deleted','2023-05-19 15:00:43.000',681,'SECMON_8ZEHC','RISK_VPSQD'
'INVEST_8Z75T','Closed','Unknown','High',29.30,'High',978,'Level2','In Progress',499,'Termination','No','Monthly','2024-09-10',5,'Active','2023-11-07 15:32:12.000',398,'SECMON_6S9CZ','RISK_SY7XF'
'INVEST_0EBUM','Closed','High','Low',92.63,'High',1338,'Level3','Resolved',850,'Restriction','Yes','Weekly','2020-06-06',27,'Archived','2024-07-21 07:05:54.000',19,'SECMON_QTHX7','RISK_UK3K1'
'INVEST_7BUSG','Monitoring','Medium','High',80.72,'Low',1409,'Level3','New',973,'Restriction','Yes','Weekly','2022-05-26',12,'Archived','2021-09-09 17:55:10.000',385,'SECMON_Q903I','RISK_PAZMU'
'INVEST_002NZ','Monitoring','Unknown','High',58.29,'Low',321,'Level2','New',653,'Restriction','Yes','Weekly','2021-01-30',48,'Archived','2020-02-03 04:59:53.000',121,'SECMON_0K3R7','RISK_ARWXF'
'INVEST_IPI8U','Active','High','Low',88.00,'High',1320,'Level3','In Progress',919,'Restriction','Yes','Weekly','2024-11-28',10,'Active','2020-03-19 01:47:24.000',587,'SECMON_BO1S1','RISK_3A3MT'
'INVEST_R25B5','Monitoring','High','High',57.27,'High',406,'Level1','New',864,'Warning','Yes','Daily','2020-06-15',49,'Active','2021-11-21 21:09:01.000',122,'SECMON_78OE8','RISK_4RFNY'
'INVEST_LHK44','Monitoring','High','High',0.66,'High',150,'Level1','Resolved',551,'Restriction','No','Monthly','2025-03-12',16,'Archived','2021-02-05 01:40:58.000',206,'SECMON_1ZB9K','RISK_8QKYX'
'INVEST_3MP4S','Closed','Medium','Medium',63.43,'Low',143,'Level1','Closed',509,'Termination','Yes','Daily','2020-10-13',21,'Active','2023-03-26 17:19:33.000',209,'SECMON_9IFJ6','RISK_G13I3'
'INVEST_92BJY','Active','Medium','Low',74.05,'High',621,'Level2','In Progress',43,'Termination','No','Daily','2022-01-15',12,'Active','2023-09-09 11:00:32.000',658,'SECMON_ZB5QT','RISK_0T11E'
'INVEST_218Y0','Closed','Medium','Low',28.76,'High',1437,'Level1','New',141,'Termination','Yes','Monthly','2022-07-18',48,'Deleted','2020-09-15 05:07:41.000',583,'SECMON_UU5SM','RISK_YV006'
'INVEST_38TS4','Monitoring','Medium','Low',80.86,'Medium',99,'Level1','New',58,'Restriction','No','Monthly','2023-01-14',0,'Archived','2022-03-09 22:03:56.000',158,'SECMON_6I955','RISK_OL1N2'
'INVEST_6ZM5L','Closed','Medium','Medium',24.85,'High',295,'Level1','Closed',93,'Warning','No','Monthly','2022-12-14',8,'Archived','2022-07-23 07:42:03.000',450,'SECMON_84J1K','RISK_EU46S'
'INVEST_D80XC','Monitoring','Medium','High',44.71,'High',1055,'Level2','New',516,'Warning','Yes','Weekly','2024-04-06',47,'Deleted','2020-08-04 06:12:03.000',628,'SECMON_M7N4A','RISK_SFDMK'
