'PROD_OC8SZ','Digital','Type_C',146,6434.39,83,'VEND_WFH3K','BUY_GHK38'
'PROD_OPMRM','Physical','Type_C',144,8036.87,42,'VEND_E5N9G','BUY_GT66E'
'PROD_R08MS','Service','Type_D',38,9482.45,33,'VEND_FDYU4','BUY_X5MCX'
'PROD_KPCZM','Service','Type_B',37,9899.65,71,'VEND_Q5KOS','BUY_KQ5E3'
'PROD_4L1EW','Physical','Type_C',100,9657.99,88,'VEND_NYWG6','BUY_K7NZW'
'PROD_HE9G3','Service','Type_B',18,7381.03,41,'VEND_IVTLM','BUY_PYM6T'
'PROD_AI1BO','Data','Type_A',137,256.34,55,'VEND_T583N','BUY_NJTXY'
'PROD_C48T8','Digital','Type_A',50,1285.05,52,'VEND_PJYR5','BUY_9X395'
'PROD_QB6DB','Service','Type_A',113,725.82,84,'VEND_A4NP1','BUY_KYVCS'
'PROD_CPSBN','Data','Type_C',132,3954.27,79,'VEND_HK434','BUY_M2MSN'
'PROD_WQQDC','Service','Type_D',92,1281.77,34,'VEND_A9ROU','BUY_R2ZED'
'PROD_2JTZ5','Physical','Type_D',179,8422.54,96,'VEND_Z7CUK','BUY_GR2Z3'
'PROD_XXCXL','Physical','Type_B',43,6632.34,16,'VEND_9MFHY','BUY_IBGGX'
'PROD_FMAAT','Digital','Type_D',78,6541.88,44,'VEND_3M3TO','BUY_ND6VN'
'PROD_WV1CL','Service','Type_C',82,2017.36,38,'VEND_1BBJ3','BUY_7GYWH'
'PROD_Y8JCH','Data','Type_C',54,999.56,76,'VEND_JZ95D','BUY_K9QOK'
'PROD_YSLC3','Service','Type_C',147,4024.64,75,'VEND_0VK7M','BUY_C9QV5'
'PROD_D3WO0','Data','Type_D',171,6012.33,88,'VEND_AAFOS','BUY_ITJDB'
'PROD_FBZUL','Service','Type_C',133,1737.84,95,'VEND_G5ILV','BUY_AF0RP'
'PROD_10IV7','Physical','Type_A',16,3121.92,20,'VEND_J3BJ0','BUY_UGIYF'
'PROD_N4OO6','Digital','Type_D',138,2189.13,28,'VEND_IG2R2','BUY_QG2JA'
'PROD_UOQER','Service','Type_B',97,249.44,72,'VEND_QI5K9','BUY_3GLIN'
'PROD_3RDJI','Digital','Type_D',143,6506.93,81,'VEND_TETLM','BUY_P118M'
'PROD_UM1PL','Data','Type_A',95,7612.43,90,'VEND_V321N','BUY_6SA4W'
'PROD_TM2VZ','Digital','Type_A',147,1592.14,34,'VEND_WTVHH','BUY_L54A5'
'PROD_JFY6U','Data','Type_B',8,2986.01,2,'VEND_CKL1N','BUY_D12RY'
'PROD_VJKZP','Digital','Type_A',120,6653.91,98,'VEND_I52LE','BUY_MYM2Y'
'PROD_0ZYGL','Physical','Type_D',143,4029.80,14,'VEND_PMFTQ','BUY_S1H6B'
'PROD_4D9K6','Data','Type_C',76,1189.14,29,'VEND_N4UII','BUY_7IEZL'
'PROD_1W9AK','Service','Type_B',13,9670.16,69,'VEND_N7MMX','BUY_OIUYI'
'PROD_3JFEG','Physical','Type_B',41,2345.66,74,'VEND_YPJDQ','BUY_PTNZ5'
'PROD_HRRG0','Physical','Type_A',13,393.71,8,'VEND_6QVPR','BUY_E1HZS'
'PROD_E108C','Physical','Type_D',111,6637.99,91,'VEND_ZR5S2','BUY_VLZ9Q'
'PROD_09ZQS','Service','Type_A',23,8043.98,65,'VEND_121VC','BUY_0XRFO'
'PROD_I5RHY','Physical','Type_D',180,7599.31,11,'VEND_50BMR','BUY_28TKJ'
'PROD_U4CRM','Physical','Type_A',54,7619.32,89,'VEND_Y9TL6','BUY_EUMV3'
'PROD_LJXFL','Physical','Type_B',144,4914.55,55,'VEND_GAWTF','BUY_HYH1K'
'PROD_VBARL','Digital','Type_B',67,9289.13,47,'VEND_OY1O0','BUY_X63TW'
'PROD_EJU5A','Service','Type_C',139,8118.07,42,'VEND_DHJIN','BUY_UYP4Z'
'PROD_JM7LU','Physical','Type_A',85,2477.00,30,'VEND_WCZVV','BUY_RQVJ5'
'PROD_WFT1D','Service','Type_D',134,4313.29,23,'VEND_72XPU','BUY_871H6'
'PROD_8FYXI','Service','Type_A',180,3471.26,15,'VEND_SFE47','BUY_YEN51'
'PROD_6TSQ4','Service','Type_B',9,6975.60,3,'VEND_WC8GY','BUY_C9M40'
'PROD_CSMOG','Physical','Type_B',138,3381.13,3,'VEND_Y7V07','BUY_ZX4M4'
'PROD_A4RO4','Digital','Type_D',168,868.33,40,'VEND_C82XY','BUY_7L8UH'
'PROD_2U9NF','Data','Type_D',73,4164.78,45,'VEND_0ZGYO','BUY_JSPN2'
'PROD_7IINQ','Physical','Type_A',127,3944.91,44,'VEND_EVCF7','BUY_U9GRH'
'PROD_R4YXM','Data','Type_C',128,4701.33,55,'VEND_L1Y5U','BUY_C2G3D'
'PROD_JFIVK','Physical','Type_C',167,4015.21,8,'VEND_6J697','BUY_JOHK6'
'PROD_9M6K0','Physical','Type_B',122,3760.53,80,'VEND_YM8OM','BUY_QA6QI'
'PROD_AY2JX','Physical','Type_B',140,3756.64,40,'VEND_R34QA','BUY_IXL27'
'PROD_Z58EC','Service','Type_C',133,1304.77,3,'VEND_S5P1U','BUY_H1FAF'
'PROD_4Q4U6','Physical','Type_A',122,2187.12,85,'VEND_J6222','BUY_XRSBN'
'PROD_NTQLB','Physical','Type_A',6,3893.28,24,'VEND_QU9DU','BUY_62RYT'
'PROD_K2KI3','Data','Type_D',85,464.65,49,'VEND_86X6Z','BUY_IVPGA'
'PROD_7HOJK','Data','Type_D',11,21.49,68,'VEND_64QPE','BUY_W5UWS'
'PROD_L878L','Digital','Type_C',142,7062.91,89,'VEND_YEGRP','BUY_D8YDJ'
'PROD_8IBYZ','Digital','Type_B',176,4182.09,73,'VEND_3XZA8','BUY_4ZN6N'
'PROD_C435K','Data','Type_B',130,6896.89,5,'VEND_B8I48','BUY_WZTV4'
'PROD_UIFPL','Data','Type_D',13,9244.25,81,'VEND_J5XPM','BUY_CGEB9'
'PROD_O94JG','Service','Type_D',146,5710.63,65,'VEND_22W7Z','BUY_Y6FW7'
'PROD_W062D','Data','Type_A',55,4105.87,13,'VEND_W1GMU','BUY_1BGFH'
'PROD_ZDB6H','Service','Type_A',8,9283.96,98,'VEND_5RBP8','BUY_4TURR'
'PROD_8PTQC','Service','Type_C',9,6257.92,94,'VEND_HX7TG','BUY_QVACX'
'PROD_7FPRM','Physical','Type_D',148,8240.00,14,'VEND_KB3X3','BUY_IAK2H'
'PROD_3RVH4','Digital','Type_A',138,3490.93,85,'VEND_3I7YT','BUY_XZOOA'
'PROD_PLMK9','Digital','Type_C',82,1891.19,17,'VEND_JKE28','BUY_LUJYK'
'PROD_5YJ8V','Service','Type_D',147,3635.16,65,'VEND_8YQES','BUY_0GBJL'
'PROD_11YGP','Service','Type_C',175,1919.55,23,'VEND_0O1DE','BUY_DDGB1'
'PROD_TA3P5','Physical','Type_D',144,6999.27,37,'VEND_6M22C','BUY_7GR03'
'PROD_F7DE2','Physical','Type_B',10,1937.65,37,'VEND_RD3Y2','BUY_YH532'
'PROD_QFWCL','Physical','Type_C',87,2403.95,12,'VEND_P7AYY','BUY_VABSQ'
'PROD_6IU3D','Service','Type_D',1,5415.65,80,'VEND_ST29Z','BUY_R2407'
'PROD_00KWZ','Data','Type_B',96,5749.59,1,'VEND_3PU0A','BUY_NV2EQ'
'PROD_871ZE','Service','Type_C',78,2568.48,40,'VEND_OVH07','BUY_0M0G5'
'PROD_ZYZ0I','Digital','Type_C',9,7937.08,54,'VEND_NSY4L','BUY_3801J'
'PROD_FXSX7','Digital','Type_A',1,5507.42,53,'VEND_W3IDZ','BUY_ZTSJO'
'PROD_ZBRL4','Data','Type_B',9,2743.42,44,'VEND_9ESU8','BUY_QCJ6W'
'PROD_7N7UI','Physical','Type_A',171,2264.08,59,'VEND_GZNVM','BUY_H8VOI'
'PROD_KBQXI','Data','Type_D',51,8136.41,31,'VEND_D5CAH','BUY_M1GWG'
'PROD_878AA','Digital','Type_C',126,8011.66,97,'VEND_VNUPL','BUY_HCM3O'
'PROD_XYIGA','Data','Type_D',28,43.39,34,'VEND_FUDSP','BUY_W3T8U'
'PROD_UDMUM','Data','Type_A',37,1894.42,34,'VEND_8CQ4X','BUY_JWFM2'
'PROD_9BRDB','Data','Type_C',171,1282.83,35,'VEND_PZPSU','BUY_R7NYH'
'PROD_QJCOO','Digital','Type_B',154,9524.49,7,'VEND_S83KE','BUY_22F49'
'PROD_0KDPE','Physical','Type_D',35,315.04,40,'VEND_0WWVL','BUY_6YYMA'
'PROD_BD77G','Digital','Type_C',180,3269.03,40,'VEND_3OEAT','BUY_D8SUY'
'PROD_3A5EM','Physical','Type_A',152,6575.68,71,'VEND_6G0YU','BUY_BGNUX'
'PROD_OK6TV','Service','Type_C',80,8616.49,49,'VEND_K7V1U','BUY_PW6KU'
'PROD_O8NJO','Physical','Type_D',78,5413.68,93,'VEND_9JICK','BUY_GXSK6'
'PROD_BE5T3','Physical','Type_D',85,9633.42,78,'VEND_RV70C','BUY_FMX2W'
'PROD_31LNU','Service','Type_C',124,3949.26,83,'VEND_V33SQ','BUY_HW18A'
'PROD_8F96L','Data','Type_A',137,8153.90,99,'VEND_GHXLJ','BUY_ZB0QY'
'PROD_GTI64','Data','Type_D',37,4778.55,77,'VEND_PP3CK','BUY_6Z28W'
'PROD_CS3UB','Physical','Type_B',138,5225.00,4,'VEND_939L3','BUY_E3N0B'
'PROD_IV3PN','Data','Type_C',151,1547.65,72,'VEND_MVPTR','BUY_JQ49S'
'PROD_IVRDH','Physical','Type_A',42,614.18,79,'VEND_RL6JN','BUY_A5N50'
'PROD_5BM1N','Service','Type_C',123,2776.31,36,'VEND_3EUJI','BUY_YP9MI'
'PROD_PNYIS','Service','Type_B',50,1403.90,69,'VEND_VWQJM','BUY_75W4E'
'PROD_WJ2KN','Physical','Type_D',85,9854.41,49,'VEND_FOOBU','BUY_LDBYL'
'PROD_SNFEE','Physical','Type_C',175,3619.34,57,'VEND_7L7Q7','BUY_GW9DJ'
'PROD_Y7BF9','Physical','Type_B',92,1124.22,41,'VEND_KR0KG','BUY_DR3IU'
'PROD_46W1X','Physical','Type_B',86,4481.88,91,'VEND_U3SJT','BUY_8DWX0'
'PROD_IQFV6','Physical','Type_A',56,6504.20,55,'VEND_5V5SL','BUY_JQNVT'
'PROD_8YY2J','Physical','Type_A',151,7227.32,36,'VEND_57U6P','BUY_44VRC'
'PROD_RG3O9','Digital','Type_D',168,1159.25,73,'VEND_EIEL5','BUY_H6093'
'PROD_2ZAI7','Service','Type_A',168,4410.38,99,'VEND_C6777','BUY_H3LJ4'
'PROD_7PRK6','Physical','Type_D',135,1923.28,12,'VEND_L7FQT','BUY_47QLU'
'PROD_WXKTD','Data','Type_C',44,1516.52,38,'VEND_MLUN2','BUY_8A78I'
'PROD_CHR91','Digital','Type_A',7,2464.35,35,'VEND_EK0S2','BUY_TNJ5D'
'PROD_32JGV','Service','Type_B',65,471.63,37,'VEND_IC57X','BUY_I81XL'
'PROD_LEF4F','Data','Type_C',151,9566.72,29,'VEND_AKGXV','BUY_WNCH4'
'PROD_4V7MJ','Physical','Type_A',74,3790.51,87,'VEND_FRX2Y','BUY_BFX24'
'PROD_H5NLR','Digital','Type_A',124,6146.71,71,'VEND_5XEJG','BUY_FBSR1'
'PROD_GX61S','Service','Type_C',156,2369.76,17,'VEND_6M6V7','BUY_KHEOR'
'PROD_9CH2R','Physical','Type_B',2,8788.95,26,'VEND_QSMH8','BUY_Q5GK8'
'PROD_DWDFA','Service','Type_D',64,7239.76,66,'VEND_9KG7H','BUY_7ZZ38'
'PROD_N8WX0','Digital','Type_A',137,730.81,70,'VEND_E60NZ','BUY_PG34S'
'PROD_NHIT0','Data','Type_C',118,6182.56,52,'VEND_U0WZN','BUY_MHV9W'
'PROD_YEO2M','Digital','Type_A',159,164.47,41,'VEND_U3D6G','BUY_L1S6L'
'PROD_JRJ4D','Service','Type_A',54,2162.24,40,'VEND_NK3WV','BUY_16PQH'
'PROD_USI4R','Service','Type_A',58,6331.94,7,'VEND_Y6S60','BUY_U48U5'
'PROD_BAA6H','Physical','Type_C',152,9104.49,92,'VEND_424W0','BUY_NUGQ4'
'PROD_LUOTC','Digital','Type_C',19,6711.65,27,'VEND_Y8IN0','BUY_O7XCV'
'PROD_BPWCB','Physical','Type_A',15,2332.65,46,'VEND_8TX8V','BUY_CWJDP'
'PROD_SDSSY','Physical','Type_C',160,4519.57,30,'VEND_FB035','BUY_A6BRM'
'PROD_EYIL3','Data','Type_C',105,2982.34,97,'VEND_HR8XP','BUY_GQ0MR'
'PROD_TQE2M','Digital','Type_A',66,8270.16,44,'VEND_9W27N','BUY_GTE15'
'PROD_Z2CKM','Service','Type_C',41,4917.63,27,'VEND_XAQF6','BUY_DOAU0'
'PROD_GZ1SC','Physical','Type_C',132,4597.43,3,'VEND_058NL','BUY_3YYTX'
'PROD_ORZ9J','Data','Type_C',163,2865.81,76,'VEND_LN5B1','BUY_41UKN'
'PROD_RW278','Data','Type_B',111,735.93,87,'VEND_TWHMI','BUY_9SXDA'
'PROD_OL1WX','Service','Type_C',165,7930.15,9,'VEND_CTWDZ','BUY_FBZ9M'
'PROD_RBQS1','Digital','Type_A',134,5066.97,24,'VEND_S8DL1','BUY_YXSV4'
'PROD_V5C5U','Digital','Type_C',88,1348.99,55,'VEND_FKY3J','BUY_7BM8W'
'PROD_LLI9I','Data','Type_C',55,7318.94,11,'VEND_877DG','BUY_NFCCU'
'PROD_T6G5M','Physical','Type_B',18,7361.90,32,'VEND_5VTCK','BUY_N0OUX'
'PROD_Y813N','Data','Type_B',108,2936.16,20,'VEND_3HPMO','BUY_GEWS6'
'PROD_38FNQ','Digital','Type_C',27,953.34,96,'VEND_CP9Z7','BUY_FEMG8'
'PROD_CNAC9','Digital','Type_C',110,5961.39,29,'VEND_G0YYR','BUY_0ZJ4X'
'PROD_OXLKU','Data','Type_C',23,8981.61,85,'VEND_GV6G3','BUY_I37W5'
'PROD_P0QAK','Physical','Type_A',40,7116.12,88,'VEND_MLHT4','BUY_BTXYO'
'PROD_TRL8P','Physical','Type_B',84,7270.57,72,'VEND_ON3VM','BUY_JGMO8'
'PROD_MCVU6','Service','Type_D',90,7588.49,4,'VEND_5Z9EE','BUY_APBU1'
'PROD_JWI9A','Data','Type_B',129,4046.23,26,'VEND_AYSKJ','BUY_5WG3U'
'PROD_SBGYT','Data','Type_A',49,1638.58,71,'VEND_TSRUM','BUY_9318M'
'PROD_Y2TLK','Data','Type_D',179,8434.84,3,'VEND_MVS5K','BUY_AQ14Z'
'PROD_G5LTZ','Digital','Type_D',45,4301.57,85,'VEND_HKHK5','BUY_Y9E0U'
'PROD_7FT0Y','Physical','Type_C',45,6774.34,20,'VEND_818XN','BUY_FAB1N'
'PROD_IXPDB','Physical','Type_B',11,5639.29,99,'VEND_RY7LL','BUY_4LLPT'
'PROD_2QKVX','Physical','Type_B',177,5028.71,33,'VEND_0KSTO','BUY_79CXL'
'PROD_TTOVE','Physical','Type_C',141,7082.30,12,'VEND_6IKWB','BUY_IP89M'
'PROD_ZF96U','Physical','Type_B',115,6875.38,15,'VEND_79YJX','BUY_MS7GU'
'PROD_HPKG3','Digital','Type_C',113,2180.98,68,'VEND_DCJXB','BUY_MYR53'
'PROD_GGY00','Service','Type_D',40,1932.67,64,'VEND_894NA','BUY_GRJ97'
'PROD_MTG3M','Digital','Type_B',148,8719.29,70,'VEND_6AUJR','BUY_9OZHW'
'PROD_FFWVI','Digital','Type_C',110,864.88,50,'VEND_9J1R8','BUY_KKUB1'
'PROD_S3OMR','Digital','Type_C',170,2373.89,41,'VEND_7T49L','BUY_Q5YZ8'
'PROD_BTRUL','Digital','Type_B',37,6414.49,97,'VEND_5XKHD','BUY_NS6PB'
'PROD_AOJ19','Service','Type_B',159,7249.67,62,'VEND_A34X5','BUY_F2CAD'
'PROD_2PIZD','Data','Type_B',125,3083.85,19,'VEND_STNY9','BUY_QVJEN'
'PROD_56MDW','Data','Type_D',5,660.56,41,'VEND_F9VHB','BUY_ZDA6O'
'PROD_63KAF','Digital','Type_B',117,6666.48,54,'VEND_F6OH2','BUY_LYMCH'
'PROD_5YZBM','Physical','Type_D',151,692.99,59,'VEND_PE54F','BUY_TRFE8'
'PROD_JLTLO','Service','Type_C',34,8350.74,68,'VEND_635M3','BUY_1UEZC'
'PROD_7ZD1O','Data','Type_B',87,1646.62,67,'VEND_04JAK','BUY_HYDNT'
'PROD_9681K','Physical','Type_B',41,4015.48,92,'VEND_T8GMZ','BUY_U7LC8'
'PROD_R2CP8','Service','Type_C',113,2560.23,56,'VEND_PYP78','BUY_NHR3Q'
'PROD_SQXAZ','Physical','Type_A',14,4978.61,73,'VEND_ZFEPH','BUY_3WX6Y'
'PROD_ZJPD9','Digital','Type_C',106,1380.39,58,'VEND_13SQV','BUY_DMXBM'
'PROD_8NPQE','Digital','Type_B',157,6784.92,41,'VEND_3OAAA','BUY_AF98T'
'PROD_802V4','Physical','Type_D',148,6151.68,74,'VEND_YM5QJ','BUY_GXW5O'
'PROD_PHK95','Physical','Type_A',153,2289.52,87,'VEND_H3ANV','BUY_ENDKX'
'PROD_E1UF9','Physical','Type_B',50,5622.81,69,'VEND_21KSS','BUY_TY8IO'
'PROD_SALMX','Data','Type_B',43,7630.35,23,'VEND_SAFLL','BUY_3AOWO'
'PROD_JKGVR','Physical','Type_B',48,294.24,54,'VEND_IJ6NB','BUY_TSG4P'
'PROD_8JAVP','Digital','Type_C',52,6678.79,38,'VEND_SSQHQ','BUY_EXYSJ'
'PROD_7D3V7','Physical','Type_B',45,5325.71,85,'VEND_QRU54','BUY_MNJ98'
'PROD_PF0KJ','Digital','Type_C',29,3505.52,98,'VEND_MG16G','BUY_EHJ29'
'PROD_4TC75','Data','Type_B',13,6427.74,44,'VEND_MZAD3','BUY_N7S1O'
'PROD_IMYVG','Physical','Type_A',13,8639.71,22,'VEND_QPVP5','BUY_LHV5A'
'PROD_2ODM7','Data','Type_C',35,8508.05,25,'VEND_NOR5F','BUY_NAJ3Z'
'PROD_XMUSF','Physical','Type_D',126,3249.71,70,'VEND_F521O','BUY_2WHT0'
'PROD_JRBX8','Service','Type_D',72,641.95,22,'VEND_0HX3J','BUY_UTEHO'
'PROD_M3A5X','Service','Type_D',28,8087.39,3,'VEND_54DV5','BUY_NB7A4'
'PROD_OOALZ','Data','Type_D',72,6769.27,51,'VEND_CJECN','BUY_40NL2'
'PROD_WNPJY','Physical','Type_B',147,2192.43,5,'VEND_1IZRP','BUY_5L3O4'
'PROD_49NIJ','Digital','Type_B',100,6603.98,35,'VEND_PQAU7','BUY_2MBTN'
'PROD_B7N2Y','Service','Type_C',47,9915.69,8,'VEND_I888Z','BUY_AKFJ6'
'PROD_C9PPP','Digital','Type_D',6,5500.59,87,'VEND_K30J7','BUY_H10PL'
'PROD_07IF9','Data','Type_C',136,6334.68,93,'VEND_NFRRR','BUY_6X41V'
'PROD_COSHF','Data','Type_A',90,1167.09,64,'VEND_GWFWI','BUY_1K9N0'
'PROD_PAAH1','Digital','Type_C',36,3856.28,74,'VEND_NO910','BUY_8TO5B'
'PROD_O8C35','Service','Type_A',50,8532.33,12,'VEND_UG1OZ','BUY_O74I2'
'PROD_3QJTE','Data','Type_C',178,6617.32,30,'VEND_G2U18','BUY_UUIV5'
'PROD_5TD5P','Service','Type_A',174,6407.75,96,'VEND_FIXHL','BUY_HPEJQ'
'PROD_FS36R','Physical','Type_D',94,4805.30,39,'VEND_G416E','BUY_958ZI'
'PROD_OPQ6D','Data','Type_B',8,975.26,57,'VEND_NEZ8C','BUY_DD3ZF'
'PROD_50MK0','Physical','Type_B',11,6066.75,24,'VEND_U6WOE','BUY_Y3M8J'
'PROD_CSN3M','Physical','Type_B',39,9553.77,56,'VEND_QREVO','BUY_H0ZQH'
'PROD_O5HVI','Physical','Type_C',48,4752.96,9,'VEND_F71PR','BUY_0Q3KR'
'PROD_JW3C0','Physical','Type_C',48,7005.83,61,'VEND_3G871','BUY_DAEDW'
'PROD_STRZL','Data','Type_A',150,4558.11,50,'VEND_8OLF1','BUY_1KA6U'
'PROD_Z5SND','Digital','Type_D',35,6926.06,99,'VEND_2H3MB','BUY_5XQQ5'
'PROD_NA44W','Service','Type_D',162,5734.06,58,'VEND_ZLRMU','BUY_63ZKR'
'PROD_4BXFS','Data','Type_D',114,2573.28,57,'VEND_NO69F','BUY_OM4YP'
'PROD_1IIV9','Data','Type_A',180,2299.66,79,'VEND_XO9PU','BUY_J9ZNQ'
'PROD_GO69M','Physical','Type_A',177,3952.82,87,'VEND_IHIVJ','BUY_L4X1Z'
'PROD_NUQF4','Digital','Type_B',160,7626.97,63,'VEND_TP563','BUY_MV94J'
'PROD_Z9G83','Physical','Type_A',30,8420.80,55,'VEND_FGT8H','BUY_ZQNOK'
'PROD_8EWY2','Digital','Type_D',44,3663.00,44,'VEND_6BT5B','BUY_XZDDJ'
'PROD_E9963','Physical','Type_C',18,1458.39,82,'VEND_42DMZ','BUY_6TB48'
'PROD_BSERE','Data','Type_B',168,380.32,48,'VEND_6VGRJ','BUY_X41GF'
'PROD_M8OEW','Data','Type_A',163,1899.23,80,'VEND_4XBAC','BUY_L7GDS'
'PROD_UIPED','Service','Type_B',20,1254.54,92,'VEND_21ZVV','BUY_6Z5KM'
'PROD_WUDLG','Service','Type_B',10,9803.69,20,'VEND_OPXJ5','BUY_U7403'
'PROD_PPX3S','Physical','Type_C',39,6846.75,30,'VEND_ETIWR','BUY_0N0BB'
'PROD_6KSJQ','Data','Type_C',37,7068.32,63,'VEND_YGNMU','BUY_0HR3G'
'PROD_4E32L','Physical','Type_A',167,7382.28,77,'VEND_KGQMU','BUY_E6M5J'
'PROD_5PQSO','Digital','Type_C',31,8345.41,27,'VEND_BAXFE','BUY_2HC8E'
'PROD_LM40Y','Physical','Type_D',140,5948.73,92,'VEND_V6GSH','BUY_4LXY7'
'PROD_4OIKN','Data','Type_C',56,6220.82,70,'VEND_1ZHQU','BUY_Y68OY'
'PROD_SQN76','Data','Type_C',139,9285.54,99,'VEND_UI3B8','BUY_9T0D0'
'PROD_NZYGW','Service','Type_C',160,3358.80,21,'VEND_LL1B7','BUY_V4PYY'
'PROD_PE4W1','Digital','Type_C',116,7703.74,26,'VEND_0L3FF','BUY_X0MYW'
'PROD_32YPV','Service','Type_A',4,7634.03,12,'VEND_353AS','BUY_IDTLB'
'PROD_8UD3D','Digital','Type_C',11,5432.63,99,'VEND_94X5U','BUY_M119T'
'PROD_WUXW0','Data','Type_A',24,6124.22,49,'VEND_7UCYD','BUY_ODYZZ'
'PROD_YF29Q','Data','Type_D',115,5427.81,36,'VEND_Y95OZ','BUY_I34J3'
'PROD_TLRU2','Physical','Type_D',115,7337.37,54,'VEND_RO37B','BUY_D8AAU'
'PROD_UHNKY','Digital','Type_C',176,6452.86,28,'VEND_W3U10','BUY_6WIZJ'
'PROD_D85BA','Physical','Type_A',19,9692.48,49,'VEND_0SB8W','BUY_BSPIM'
'PROD_ET13X','Physical','Type_B',135,2061.89,53,'VEND_PVTRA','BUY_2QXRL'
'PROD_9BPRV','Data','Type_D',3,8002.72,3,'VEND_IWHBU','BUY_4CFWV'
'PROD_WCDBG','Data','Type_A',135,616.53,56,'VEND_ZZQW3','BUY_KUZNQ'
'PROD_SVQXE','Digital','Type_D',161,4565.87,95,'VEND_LWBBV','BUY_Q06H4'
'PROD_08AVL','Data','Type_D',179,997.92,67,'VEND_CASHT','BUY_BPF0S'
'PROD_ZAWUW','Data','Type_B',150,6027.84,5,'VEND_5ZDGT','BUY_JFM7R'
'PROD_RDSNT','Digital','Type_D',111,1848.57,5,'VEND_ZLES6','BUY_VEJEL'
'PROD_SFL4Q','Service','Type_B',153,6882.02,76,'VEND_4PJG9','BUY_QYUGK'
'PROD_QX3FF','Data','Type_D',149,765.48,5,'VEND_G36HK','BUY_A2VTJ'
'PROD_R9NGL','Service','Type_D',121,7133.96,30,'VEND_K1ZW2','BUY_H97QE'
'PROD_QRI2I','Service','Type_D',5,4620.48,33,'VEND_16DZ8','BUY_7PM2O'
'PROD_JYYCM','Data','Type_A',7,8080.97,86,'VEND_P756Y','BUY_X5B08'
'PROD_BI752','Physical','Type_D',111,2396.29,66,'VEND_LG5N6','BUY_WAM1U'
'PROD_5XWK5','Data','Type_D',122,5153.12,90,'VEND_4LFAJ','BUY_R9Q13'
'PROD_RHEHR','Digital','Type_C',41,4274.82,59,'VEND_UHRJB','BUY_WO5DC'
'PROD_8Q81K','Digital','Type_C',78,9861.23,50,'VEND_A8I1F','BUY_3TCHJ'
'PROD_LDYXW','Service','Type_D',49,5367.74,21,'VEND_HYXBM','BUY_4S9UB'
'PROD_VWEHH','Digital','Type_D',138,3093.18,81,'VEND_TR36N','BUY_OOBV1'
'PROD_UDWNV','Digital','Type_B',87,3744.67,85,'VEND_MFCLJ','BUY_44QKK'
'PROD_3AJYA','Service','Type_B',71,5777.26,28,'VEND_6EMNA','BUY_VY23O'
'PROD_RO3FY','Service','Type_D',56,594.86,64,'VEND_D0RDY','BUY_9X2L4'
'PROD_8CAJS','Data','Type_B',106,8388.58,64,'VEND_N3FO7','BUY_ZHVEZ'
'PROD_4TK73','Service','Type_B',56,5424.44,95,'VEND_DRIEW','BUY_CMD02'
'PROD_T9PSE','Digital','Type_B',51,6676.02,29,'VEND_5EEJU','BUY_7O463'
'PROD_B9ZPA','Data','Type_B',3,1031.46,100,'VEND_ZOU2F','BUY_1R0CE'
'PROD_FCIYN','Service','Type_C',48,4398.26,26,'VEND_BFPGM','BUY_R21OB'
'PROD_PAWYL','Digital','Type_A',141,5112.88,19,'VEND_XXIX9','BUY_TI4OM'
'PROD_NARLI','Digital','Type_A',175,5264.18,88,'VEND_A87FA','BUY_G0LUF'
'PROD_DLWX1','Service','Type_C',180,723.40,13,'VEND_XHEKT','BUY_IV518'
'PROD_LP5UT','Service','Type_C',59,8507.71,85,'VEND_WXDAB','BUY_GMI4K'
'PROD_GP0FX','Data','Type_D',31,3038.28,48,'VEND_EPBS6','BUY_WFJJX'
'PROD_TDWVE','Physical','Type_A',23,4425.14,12,'VEND_ZIFA3','BUY_FBK59'
'PROD_LIV0D','Digital','Type_C',106,417.66,65,'VEND_F1DA0','BUY_NIZJR'
'PROD_Y7OH4','Digital','Type_A',151,6766.43,25,'VEND_UIPZX','BUY_B9UVF'
'PROD_P8DNP','Physical','Type_B',40,8334.04,84,'VEND_2PO92','BUY_6HKDG'
'PROD_7RN3I','Physical','Type_D',3,1963.38,94,'VEND_SUI76','BUY_5I6Q5'
'PROD_GRV1E','Physical','Type_B',59,4466.85,47,'VEND_PAMHF','BUY_WBFIQ'
'PROD_DER62','Service','Type_B',60,1986.36,96,'VEND_0N4EB','BUY_4STFW'
'PROD_WOV8O','Physical','Type_C',106,1716.69,13,'VEND_ZPXC6','BUY_G3G43'
'PROD_KRGGL','Data','Type_D',152,8998.67,46,'VEND_B8BK1','BUY_H1H0E'
'PROD_L6FEI','Service','Type_C',113,213.25,49,'VEND_Z1NFN','BUY_5LU1F'
'PROD_CLY5V','Data','Type_A',158,5848.24,19,'VEND_AEXHA','BUY_GRNU0'
'PROD_W3IE2','Physical','Type_A',165,8370.30,68,'VEND_BI4UD','BUY_MXCPY'
'PROD_6Z75M','Digital','Type_A',130,8020.63,74,'VEND_WZ67E','BUY_7ZVDN'
'PROD_BD9HQ','Service','Type_A',61,3022.79,5,'VEND_NMF4M','BUY_S7IEK'
'PROD_PBSVB','Physical','Type_C',21,7131.20,71,'VEND_LD1D1','BUY_8345Z'
'PROD_XZ4G7','Service','Type_C',127,4024.11,63,'VEND_6WBGN','BUY_88YTD'
