'BUY_1TK88',2,18,'Medium','Occasional','Basic',67.00,'MKT_IKN87','VEND_IYFC8'
'BUY_5WJ3J',310,17,'Medium','Heavy','Basic',18.30,'MKT_B9W4T','VEND_GMYRQ'
'BUY_5PXCC',67,99,'Low','Heavy','Advanced',48.30,'MKT_GV5OG','VEND_W1A2O'
'BUY_NP5YN',2,3,'Medium','One-time','Advanced',72.90,'MKT_3WRX4','VEND_WFIYO'
'BUY_B6DNA',173,26,'Variable','Regular','Advanced',72.10,'MKT_SF4SN','VEND_K44D0'
'BUY_9KQ8Q',269,83,'High','Occasional','Advanced',71.10,'MKT_BLM27','VEND_WPD8O'
'BUY_2607Q',218,66,'Low','Regular','Advanced',52.90,'MKT_TB97N','VEND_U1SQJ'
'BUY_8DPPS',175,47,'High','One-time','Basic',83.70,'MKT_D9R3I','VEND_728X3'
'BUY_IRPRV',92,28,'Medium','Occasional','Advanced',64.80,'MKT_4XCAE','VEND_85P33'
'BUY_7OCFH',292,15,'Variable','One-time','Basic',74.80,'MKT_E5RB1','VEND_C9DND'
'BUY_74Z9N',270,59,'Variable','Heavy','Basic',41.30,'MKT_3KF2Y','VEND_DHHHV'
'BUY_X56HJ',222,49,'High','Regular','Basic',60.20,'MKT_CQUCP','VEND_7X0T7'
'BUY_G9GHI',153,14,'Variable','Heavy','Advanced',28.90,'MKT_HF2OI','VEND_ZQJYP'
'BUY_PCT89',44,57,'High','Regular','Basic',50.80,'MKT_W98IB','VEND_FMY2B'
'BUY_SQ7Z5',49,45,'Variable','One-time','Basic',4.10,'MKT_8SOMS','VEND_8GX5D'
'BUY_MY2W5',92,82,'Medium','Heavy','Basic',21.90,'MKT_MY7QL','VEND_1QHBE'
'BUY_WQM3L',156,29,'Variable','Heavy','Basic',48.50,'MKT_YU6YG','VEND_CLQC3'
'BUY_K0J3Q',274,31,'Medium','One-time','Basic',9.40,'MKT_F8SIU','VEND_H6ZCT'
'BUY_742YM',102,43,'High','Regular','Advanced',25.30,'MKT_VA73T','VEND_ZCZCI'
'BUY_GHK38',302,66,'Variable','Occasional','Basic',51.70,'MKT_BOBWK','VEND_WFH3K'
'BUY_GT66E',325,89,'Low','One-time','Advanced',80.70,'MKT_Y4H2D','VEND_E5N9G'
'BUY_X5MCX',148,6,'Variable','Regular','Advanced',95.40,'MKT_RLUDK','VEND_FDYU4'
'BUY_KQ5E3',319,52,'Low','Heavy','Advanced',63.80,'MKT_Q61KB','VEND_Q5KOS'
'BUY_2AT5Q',314,49,'Medium','Regular','Basic',84.70,'MKT_RNTPC','VEND_0QZZO'
'BUY_K7NZW',302,26,'Medium','Heavy','Advanced',53.70,'MKT_M4735','VEND_NYWG6'
'BUY_PYM6T',237,17,'High','Occasional','Advanced',54.70,'MKT_0BA7P','VEND_IVTLM'
'BUY_NJTXY',28,22,'High','One-time','Basic',11.30,'MKT_MF0NB','VEND_T583N'
'BUY_9X395',174,15,'Variable','Occasional','Advanced',52.20,'MKT_4JU2S','VEND_PJYR5'
'BUY_KYVCS',297,89,'High','Heavy','Advanced',59.00,'MKT_RQPSH','VEND_A4NP1'
'BUY_M2MSN',117,74,'Medium','Regular','Basic',28.00,'MKT_YUUCC','VEND_HK434'
'BUY_R2ZED',185,69,'Variable','One-time','Advanced',81.60,'MKT_7N185','VEND_A9ROU'
'BUY_GR2Z3',271,73,'Medium','Occasional','Advanced',46.70,'MKT_JZJOV','VEND_Z7CUK'
'BUY_K9QOK',30,38,'Variable','Occasional','Basic',96.00,'MKT_JRC8T','VEND_JZ95D'
'BUY_C9QV5',10,88,'Low','Regular','Advanced',20.80,'MKT_N6UDL','VEND_0VK7M'
'BUY_AF0RP',139,73,'Medium','Heavy','Advanced',99.40,'MKT_SPJ59','VEND_G5ILV'
'BUY_UGIYF',341,82,'Low','Regular','Advanced',11.70,'MKT_PX81F','VEND_J3BJ0'
'BUY_IBGGX',46,59,'Low','One-time','Basic',86.90,'MKT_AL6OR','VEND_9MFHY'
'BUY_ND6VN',324,32,'High','Heavy','Advanced',32.40,'MKT_YGPXO','VEND_3M3TO'
'BUY_7GYWH',83,80,'Variable','Heavy','Basic',63.80,'MKT_YQDUR','VEND_1BBJ3'
'BUY_QG2JA',116,60,'Low','Occasional','Basic',38.10,'MKT_22YKF','VEND_IG2R2'
'BUY_3GLIN',285,92,'Variable','Occasional','Basic',76.60,'MKT_JTEM7','VEND_QI5K9'
'BUY_P118M',332,86,'High','One-time','Basic',25.00,'MKT_ZSEYN','VEND_TETLM'
'BUY_ITJDB',187,99,'Low','Regular','Basic',20.30,'MKT_IU4KQ','VEND_AAFOS'
'BUY_6SA4W',228,34,'Medium','Heavy','Basic',40.60,'MKT_F0FUL','VEND_V321N'
'BUY_L54A5',293,15,'Low','One-time','Advanced',38.30,'MKT_J91JD','VEND_WTVHH'
'BUY_S1H6B',4,52,'Medium','Heavy','Basic',87.50,'MKT_3F22O','VEND_PMFTQ'
'BUY_7IEZL',23,74,'Medium','One-time','Advanced',13.00,'MKT_0JZM0','VEND_N4UII'
'BUY_OIUYI',295,97,'Variable','Regular','Advanced',86.80,'MKT_0DAID','VEND_N7MMX'
'BUY_PTNZ5',255,13,'High','Occasional','Advanced',81.30,'MKT_HCZQB','VEND_YPJDQ'
'BUY_E1HZS',312,97,'Variable','Heavy','Advanced',64.00,'MKT_HVXOK','VEND_6QVPR'
'BUY_VLZ9Q',26,6,'Variable','Regular','Basic',18.30,'MKT_PV0G3','VEND_ZR5S2'
'BUY_D12RY',348,58,'Variable','One-time','Basic',53.30,'MKT_2RDGL','VEND_CKL1N'
'BUY_MYM2Y',53,93,'Medium','One-time','Advanced',50.60,'MKT_FJGTM','VEND_I52LE'
'BUY_0XRFO',215,42,'Low','Regular','Advanced',72.90,'MKT_0DKS2','VEND_121VC'
'BUY_EUMV3',53,30,'Low','Regular','Basic',93.00,'MKT_JYIPE','VEND_Y9TL6'
'BUY_HYH1K',347,83,'Variable','Regular','Basic',95.80,'MKT_N6W3I','VEND_GAWTF'
'BUY_X63TW',25,41,'Variable','One-time','Basic',54.90,'MKT_ARCGH','VEND_OY1O0'
'BUY_UYP4Z',361,42,'High','One-time','Basic',85.20,'MKT_BLZPZ','VEND_DHJIN'
'BUY_28TKJ',82,45,'High','Regular','Basic',45.50,'MKT_Y6RO6','VEND_50BMR'
'BUY_871H6',110,28,'Variable','One-time','Advanced',56.50,'MKT_H2LG3','VEND_72XPU'
'BUY_YEN51',296,97,'High','One-time','Advanced',92.70,'MKT_CAFJS','VEND_SFE47'
'BUY_C9M40',185,68,'High','Heavy','Advanced',1.40,'MKT_NTGZ6','VEND_WC8GY'
'BUY_ZX4M4',7,62,'Medium','Regular','Advanced',94.90,'MKT_KA2C8','VEND_Y7V07'
'BUY_7L8UH',185,29,'Variable','Regular','Basic',43.60,'MKT_6Q0AY','VEND_C82XY'
'BUY_JSPN2',297,37,'Medium','Occasional','Basic',85.20,'MKT_EKQNL','VEND_0ZGYO'
'BUY_RQVJ5',123,42,'Low','Regular','Advanced',72.20,'MKT_1RYEM','VEND_WCZVV'
'BUY_U9GRH',240,52,'Variable','Occasional','Advanced',43.80,'MKT_EZ7BI','VEND_EVCF7'
'BUY_C2G3D',194,75,'Variable','Occasional','Basic',86.00,'MKT_Y1VDP','VEND_L1Y5U'
'BUY_JOHK6',183,16,'Low','One-time','Advanced',83.30,'MKT_DJZP6','VEND_6J697'
'BUY_QA6QI',11,62,'Low','One-time','Advanced',99.90,'MKT_SNLFL','VEND_YM8OM'
'BUY_IXL27',213,91,'High','Occasional','Advanced',97.60,'MKT_J4S6J','VEND_R34QA'
'BUY_H1FAF',160,28,'Medium','One-time','Advanced',38.10,'MKT_N4B12','VEND_S5P1U'
'BUY_XRSBN',38,62,'High','Occasional','Advanced',93.90,'MKT_GEUEK','VEND_J6222'
'BUY_62RYT',253,35,'Low','Occasional','Basic',33.80,'MKT_FI2LN','VEND_QU9DU'
'BUY_IVPGA',349,62,'Medium','Heavy','Advanced',4.30,'MKT_4Z8HY','VEND_86X6Z'
'BUY_W5UWS',68,76,'Variable','Regular','Basic',68.70,'MKT_BAF0O','VEND_64QPE'
'BUY_D8YDJ',117,16,'Medium','Regular','Basic',60.80,'MKT_OG1I8','VEND_YEGRP'
'BUY_4ZN6N',198,81,'Medium','Regular','Basic',16.00,'MKT_2J9KT','VEND_3XZA8'
'BUY_WZTV4',119,23,'Medium','One-time','Basic',63.60,'MKT_P1HTR','VEND_B8I48'
'BUY_CGEB9',283,60,'Variable','Regular','Basic',5.50,'MKT_HC5K2','VEND_J5XPM'
'BUY_Y6FW7',289,60,'Low','Regular','Basic',22.10,'MKT_QTD1B','VEND_22W7Z'
'BUY_1BGFH',119,16,'Variable','One-time','Basic',61.60,'MKT_PN6HO','VEND_W1GMU'
'BUY_4TURR',247,37,'High','Regular','Advanced',0.80,'MKT_TCHED','VEND_5RBP8'
'BUY_QVACX',59,94,'Low','Occasional','Advanced',11.90,'MKT_N8OO2','VEND_HX7TG'
'BUY_IAK2H',137,99,'Low','Heavy','Basic',11.10,'MKT_YQ9BC','VEND_KB3X3'
'BUY_XZOOA',203,21,'Variable','Regular','Basic',2.50,'MKT_YLFRZ','VEND_3I7YT'
'BUY_LUJYK',130,13,'Medium','Regular','Advanced',28.90,'MKT_2GI5S','VEND_JKE28'
'BUY_0GBJL',57,76,'Variable','Occasional','Basic',42.30,'MKT_5Y8JF','VEND_8YQES'
'BUY_DDGB1',149,76,'Variable','One-time','Advanced',76.20,'MKT_8YSQZ','VEND_0O1DE'
'BUY_7GR03',352,6,'Low','Occasional','Basic',0.10,'MKT_NUTIN','VEND_6M22C'
'BUY_YH532',97,72,'Low','Occasional','Advanced',14.60,'MKT_YSOY7','VEND_RD3Y2'
'BUY_VABSQ',83,39,'Medium','Regular','Basic',83.70,'MKT_K1NOO','VEND_P7AYY'
'BUY_R2407',313,9,'Medium','Occasional','Basic',74.40,'MKT_PEQ5V','VEND_ST29Z'
'BUY_NV2EQ',343,27,'Variable','One-time','Basic',29.90,'MKT_KQXSE','VEND_3PU0A'
'BUY_0M0G5',260,40,'Low','Occasional','Advanced',26.70,'MKT_4DIKI','VEND_OVH07'
'BUY_ZTSJO',250,74,'High','One-time','Basic',12.50,'MKT_26YDX','VEND_W3IDZ'
'BUY_QCJ6W',337,97,'High','One-time','Basic',66.40,'MKT_T4DRN','VEND_9ESU8'
'BUY_H8VOI',122,76,'Low','Heavy','Basic',35.30,'MKT_SSHOM','VEND_GZNVM'
'BUY_M1GWG',228,91,'Low','Regular','Basic',60.40,'MKT_VSNHE','VEND_D5CAH'
'BUY_HCM3O',322,47,'Low','Occasional','Basic',74.00,'MKT_0U8WI','VEND_VNUPL'
'BUY_W3T8U',146,57,'Low','Regular','Advanced',78.00,'MKT_NONJ6','VEND_FUDSP'
'BUY_3801J',319,22,'High','Regular','Advanced',86.60,'MKT_GXYBK','VEND_NSY4L'
'BUY_JWFM2',37,5,'High','Occasional','Basic',60.10,'MKT_D2WFW','VEND_8CQ4X'
'BUY_R7NYH',89,59,'Medium','Heavy','Basic',5.50,'MKT_GZJCM','VEND_PZPSU'
'BUY_22F49',14,58,'Medium','Heavy','Advanced',57.70,'MKT_AXYYI','VEND_S83KE'
'BUY_6YYMA',326,13,'Medium','One-time','Basic',85.40,'MKT_ULCTF','VEND_0WWVL'
'BUY_D8SUY',166,99,'Medium','Regular','Basic',61.30,'MKT_JJZV0','VEND_3OEAT'
'BUY_BGNUX',313,29,'Variable','One-time','Basic',2.50,'MKT_KECZI','VEND_6G0YU'
'BUY_PW6KU',42,56,'Medium','One-time','Advanced',21.60,'MKT_UNN3F','VEND_K7V1U'
'BUY_GXSK6',109,71,'Low','One-time','Basic',77.30,'MKT_QUZOS','VEND_9JICK'
'BUY_FMX2W',358,28,'Variable','Occasional','Advanced',51.10,'MKT_Z0JPA','VEND_RV70C'
'BUY_HW18A',3,89,'High','Regular','Basic',3.60,'MKT_4H4LR','VEND_V33SQ'
'BUY_ZB0QY',357,78,'Medium','Occasional','Basic',98.10,'MKT_5LS9L','VEND_GHXLJ'
'BUY_E3N0B',233,91,'Medium','Regular','Advanced',40.00,'MKT_DJC4Z','VEND_939L3'
'BUY_JQ49S',27,66,'High','One-time','Advanced',48.30,'MKT_HYVMP','VEND_MVPTR'
'BUY_A5N50',20,57,'High','Heavy','Advanced',36.30,'MKT_WNTWD','VEND_RL6JN'
'BUY_75W4E',2,97,'Low','Occasional','Basic',59.10,'MKT_EI1WP','VEND_VWQJM'
'BUY_YP9MI',336,20,'Variable','One-time','Advanced',82.70,'MKT_VTIB5','VEND_3EUJI'
'BUY_LDBYL',312,44,'High','Heavy','Basic',44.80,'MKT_682OH','VEND_FOOBU'
'BUY_GW9DJ',29,36,'Low','Heavy','Advanced',87.30,'MKT_IYT1F','VEND_7L7Q7'
'BUY_6Z28W',270,6,'Low','Heavy','Basic',30.70,'MKT_RD5X6','VEND_PP3CK'
'BUY_8DWX0',253,61,'Medium','Regular','Advanced',7.40,'MKT_563ZN','VEND_U3SJT'
'BUY_JQNVT',238,30,'Medium','Occasional','Advanced',11.30,'MKT_K0G0A','VEND_5V5SL'
'BUY_44VRC',260,14,'Medium','One-time','Basic',80.00,'MKT_BSMA9','VEND_57U6P'
'BUY_H6093',107,81,'Variable','One-time','Advanced',79.50,'MKT_R6IWD','VEND_EIEL5'
'BUY_H3LJ4',325,92,'Variable','Regular','Basic',95.60,'MKT_ERK2O','VEND_C6777'
'BUY_8A78I',32,97,'Medium','Heavy','Advanced',49.30,'MKT_W8V9L','VEND_MLUN2'
'BUY_DR3IU',248,35,'Medium','Occasional','Basic',37.10,'MKT_15583','VEND_KR0KG'
'BUY_TNJ5D',81,35,'Variable','Occasional','Basic',30.50,'MKT_WAY22','VEND_EK0S2'
'BUY_I81XL',126,30,'Medium','Occasional','Advanced',99.30,'MKT_7ME7B','VEND_IC57X'
'BUY_WNCH4',118,52,'High','Occasional','Basic',28.70,'MKT_X8L2P','VEND_AKGXV'
'BUY_BFX24',268,98,'High','Heavy','Basic',86.50,'MKT_U4LVO','VEND_FRX2Y'
'BUY_47QLU',111,23,'Medium','One-time','Basic',59.20,'MKT_5M6RZ','VEND_L7FQT'
'BUY_FBSR1',74,23,'High','Heavy','Basic',70.90,'MKT_5BJC3','VEND_5XEJG'
'BUY_KHEOR',271,97,'Medium','Regular','Basic',41.30,'MKT_3VFEV','VEND_6M6V7'
'BUY_Q5GK8',119,87,'High','One-time','Advanced',59.40,'MKT_4GF01','VEND_QSMH8'
'BUY_7ZZ38',332,26,'Low','Occasional','Advanced',0.50,'MKT_DXCGF','VEND_9KG7H'
'BUY_PG34S',17,93,'Medium','Occasional','Advanced',15.10,'MKT_24ZIO','VEND_E60NZ'
'BUY_MHV9W',212,40,'High','Heavy','Basic',8.90,'MKT_NQMO7','VEND_U0WZN'
'BUY_L1S6L',314,3,'Variable','Occasional','Advanced',9.20,'MKT_X36DV','VEND_U3D6G'
'BUY_U48U5',53,23,'Variable','Occasional','Advanced',66.10,'MKT_G5YUF','VEND_Y6S60'
'BUY_NUGQ4',258,13,'Medium','One-time','Advanced',29.70,'MKT_E9FMK','VEND_424W0'
'BUY_O7XCV',99,100,'Medium','One-time','Basic',17.80,'MKT_JRTNQ','VEND_Y8IN0'
'BUY_CWJDP',4,33,'High','Regular','Basic',0.70,'MKT_UJNN8','VEND_8TX8V'
'BUY_A6BRM',334,50,'High','Heavy','Basic',64.60,'MKT_6IZF5','VEND_FB035'
'BUY_16PQH',255,96,'Variable','One-time','Basic',15.80,'MKT_XIB5K','VEND_NK3WV'
'BUY_GQ0MR',33,76,'Medium','One-time','Basic',40.30,'MKT_EDLZT','VEND_HR8XP'
'BUY_GTE15',345,30,'Low','Occasional','Basic',13.50,'MKT_7XAYA','VEND_9W27N'
'BUY_DOAU0',197,12,'Variable','One-time','Basic',54.60,'MKT_REMUL','VEND_XAQF6'
'BUY_3YYTX',89,52,'Low','Regular','Basic',8.50,'MKT_5LRDH','VEND_058NL'
'BUY_41UKN',82,35,'Medium','One-time','Advanced',28.20,'MKT_PMFC5','VEND_LN5B1'
'BUY_YXSV4',278,50,'High','Occasional','Advanced',50.80,'MKT_RS8WA','VEND_S8DL1'
'BUY_7BM8W',272,48,'Medium','Regular','Advanced',5.40,'MKT_QCDKP','VEND_FKY3J'
'BUY_NFCCU',365,8,'Low','One-time','Advanced',3.00,'MKT_ZBFA0','VEND_877DG'
'BUY_N0OUX',231,97,'Low','Occasional','Advanced',67.60,'MKT_IBUOE','VEND_5VTCK'
'BUY_FEMG8',360,35,'High','Heavy','Basic',97.60,'MKT_HKGFI','VEND_CP9Z7'
'BUY_9SXDA',190,79,'Low','Regular','Basic',88.30,'MKT_NRFQ7','VEND_TWHMI'
'BUY_FBZ9M',294,64,'Low','Occasional','Advanced',32.20,'MKT_RJ926','VEND_CTWDZ'
'BUY_0ZJ4X',154,8,'Low','Heavy','Basic',69.80,'MKT_G0QS6','VEND_G0YYR'
'BUY_BTXYO',346,51,'Medium','Occasional','Basic',88.90,'MKT_XTL96','VEND_MLHT4'
'BUY_JGMO8',13,76,'Low','Regular','Advanced',4.00,'MKT_JP7OE','VEND_ON3VM'
'BUY_APBU1',235,67,'Variable','Heavy','Basic',88.80,'MKT_CPZ88','VEND_5Z9EE'
'BUY_GEWS6',183,90,'High','Regular','Basic',38.50,'MKT_LMJT0','VEND_3HPMO'
'BUY_5WG3U',233,7,'Variable','One-time','Advanced',47.20,'MKT_XJDL7','VEND_AYSKJ'
'BUY_9318M',23,39,'Variable','Regular','Advanced',26.80,'MKT_7W9KY','VEND_TSRUM'
'BUY_I37W5',127,70,'Medium','Occasional','Basic',11.50,'MKT_K2D2Y','VEND_GV6G3'
'BUY_AQ14Z',328,13,'High','Occasional','Advanced',91.50,'MKT_TGL5I','VEND_MVS5K'
'BUY_FAB1N',352,88,'Variable','Regular','Advanced',3.40,'MKT_60XIG','VEND_818XN'
'BUY_4LLPT',123,53,'Variable','One-time','Advanced',54.10,'MKT_63PPW','VEND_RY7LL'
'BUY_79CXL',206,94,'High','One-time','Advanced',31.00,'MKT_5X5IK','VEND_0KSTO'
'BUY_MS7GU',234,86,'Variable','Occasional','Basic',72.00,'MKT_Z0QRV','VEND_79YJX'
'BUY_MYR53',150,97,'Medium','One-time','Advanced',50.10,'MKT_P5LIV','VEND_DCJXB'
'BUY_Y9E0U',355,18,'Low','Heavy','Advanced',98.70,'MKT_SBGIB','VEND_HKHK5'
'BUY_GRJ97',73,25,'Low','Heavy','Basic',57.50,'MKT_85W08','VEND_894NA'
'BUY_9OZHW',41,5,'Variable','Occasional','Basic',42.50,'MKT_4KFH2','VEND_6AUJR'
'BUY_KKUB1',248,56,'Medium','One-time','Basic',57.20,'MKT_JG5L3','VEND_9J1R8'
'BUY_IP89M',77,3,'Variable','Occasional','Advanced',22.80,'MKT_7D0KZ','VEND_6IKWB'
'BUY_Q5YZ8',35,1,'Low','One-time','Basic',14.80,'MKT_RP76V','VEND_7T49L'
'BUY_NS6PB',71,87,'High','Regular','Basic',56.40,'MKT_R3PZ2','VEND_5XKHD'
'BUY_QVJEN',193,100,'Low','Heavy','Basic',16.90,'MKT_8GIKO','VEND_STNY9'
'BUY_LYMCH',304,41,'Low','Heavy','Advanced',93.50,'MKT_N9EB7','VEND_F6OH2'
'BUY_TRFE8',112,23,'Low','One-time','Advanced',91.50,'MKT_FQG81','VEND_PE54F'
'BUY_1UEZC',102,47,'Low','One-time','Advanced',99.60,'MKT_Z2SAW','VEND_635M3'
'BUY_HYDNT',272,85,'Medium','Regular','Basic',32.50,'MKT_E0JBI','VEND_04JAK'
'BUY_F2CAD',239,69,'Medium','Occasional','Advanced',88.50,'MKT_PYRUP','VEND_A34X5'
'BUY_U7LC8',167,51,'Variable','Regular','Advanced',90.00,'MKT_4OVWY','VEND_T8GMZ'
'BUY_ZDA6O',78,56,'Variable','Occasional','Basic',47.70,'MKT_49QFS','VEND_F9VHB'
'BUY_NHR3Q',181,20,'High','Regular','Basic',60.60,'MKT_MQUFJ','VEND_PYP78'
'BUY_3WX6Y',56,4,'Variable','Regular','Basic',12.20,'MKT_G8CCY','VEND_ZFEPH'
'BUY_DMXBM',284,16,'Variable','Regular','Basic',91.20,'MKT_RKEMN','VEND_13SQV'
'BUY_AF98T',179,12,'Variable','One-time','Basic',85.90,'MKT_SLGC2','VEND_3OAAA'
'BUY_GXW5O',193,85,'Low','Regular','Advanced',18.60,'MKT_ECL3F','VEND_YM5QJ'
'BUY_ENDKX',305,42,'Variable','Regular','Basic',41.70,'MKT_X05JH','VEND_H3ANV'
'BUY_TY8IO',45,54,'Low','Regular','Advanced',22.00,'MKT_3I1T1','VEND_21KSS'
'BUY_3AOWO',140,100,'High','Occasional','Basic',49.20,'MKT_PN60F','VEND_SAFLL'
'BUY_TSG4P',168,12,'High','Occasional','Advanced',11.20,'MKT_WLZD7','VEND_IJ6NB'
'BUY_EXYSJ',11,30,'Low','Heavy','Advanced',30.40,'MKT_ZAFRU','VEND_SSQHQ'
'BUY_MNJ98',209,43,'Medium','Regular','Basic',48.00,'MKT_BWJWQ','VEND_QRU54'
'BUY_EHJ29',325,71,'Variable','Heavy','Basic',16.10,'MKT_YIT2R','VEND_MG16G'
'BUY_N7S1O',316,97,'Low','One-time','Advanced',52.70,'MKT_JOCUK','VEND_MZAD3'
'BUY_LHV5A',247,68,'Variable','One-time','Advanced',1.40,'MKT_0FV0L','VEND_QPVP5'
'BUY_NAJ3Z',341,31,'Medium','Occasional','Basic',53.00,'MKT_PPZDA','VEND_NOR5F'
'BUY_2WHT0',27,36,'Variable','One-time','Basic',58.30,'MKT_QECAQ','VEND_F521O'
'BUY_40NL2',14,98,'Medium','One-time','Basic',19.30,'MKT_GGB94','VEND_CJECN'
'BUY_5L3O4',77,90,'Variable','One-time','Basic',28.50,'MKT_O3WS8','VEND_1IZRP'
'BUY_2MBTN',63,51,'High','Occasional','Advanced',41.80,'MKT_F7MN8','VEND_PQAU7'
'BUY_AKFJ6',150,66,'Medium','Heavy','Advanced',31.00,'MKT_4Z5DB','VEND_I888Z'
'BUY_H10PL',120,63,'High','Heavy','Basic',78.80,'MKT_7BKZZ','VEND_K30J7'
'BUY_UTEHO',94,54,'Low','Regular','Basic',10.60,'MKT_GL3T0','VEND_0HX3J'
'BUY_NB7A4',290,50,'High','Heavy','Basic',64.70,'MKT_BPM10','VEND_54DV5'
'BUY_6X41V',183,4,'Variable','Heavy','Advanced',42.60,'MKT_QEBVX','VEND_NFRRR'
'BUY_1K9N0',306,13,'Variable','Heavy','Advanced',53.30,'MKT_ZYXX1','VEND_GWFWI'
'BUY_8TO5B',265,75,'High','Occasional','Advanced',46.80,'MKT_2NZ0W','VEND_NO910'
'BUY_O74I2',272,97,'High','Heavy','Basic',8.40,'MKT_KWAW7','VEND_UG1OZ'
'BUY_UUIV5',262,27,'Variable','One-time','Basic',85.00,'MKT_UBZKY','VEND_G2U18'
'BUY_958ZI',85,54,'High','Heavy','Advanced',93.20,'MKT_6SJXG','VEND_G416E'
'BUY_DD3ZF',259,30,'Variable','Occasional','Basic',27.80,'MKT_TH6JN','VEND_NEZ8C'
'BUY_Y3M8J',66,48,'Medium','Heavy','Basic',32.50,'MKT_CW5WT','VEND_U6WOE'
'BUY_H0ZQH',188,34,'Variable','Occasional','Advanced',21.30,'MKT_QUZ9G','VEND_QREVO'
'BUY_HPEJQ',26,81,'Variable','Heavy','Advanced',31.80,'MKT_4Y056','VEND_FIXHL'
'BUY_0Q3KR',213,94,'Medium','Occasional','Advanced',7.30,'MKT_RBCOV','VEND_F71PR'
'BUY_DAEDW',208,78,'Variable','Regular','Advanced',83.20,'MKT_G1TLB','VEND_3G871'
'BUY_5XQQ5',258,58,'Medium','Heavy','Basic',98.40,'MKT_F7HTV','VEND_2H3MB'
'BUY_63ZKR',175,91,'Medium','Occasional','Advanced',34.20,'MKT_VNGOR','VEND_ZLRMU'
'BUY_OM4YP',300,25,'Low','Occasional','Basic',69.30,'MKT_H5YW7','VEND_NO69F'
'BUY_J9ZNQ',149,80,'Low','Regular','Advanced',58.40,'MKT_5JIR5','VEND_XO9PU'
'BUY_L4X1Z',301,46,'High','Regular','Advanced',74.10,'MKT_28MWF','VEND_IHIVJ'
'BUY_1KA6U',51,30,'High','One-time','Advanced',99.20,'MKT_SGWVT','VEND_8OLF1'
'BUY_MV94J',249,25,'Variable','Regular','Advanced',2.90,'MKT_RPTAO','VEND_TP563'
'BUY_ZQNOK',364,83,'Medium','One-time','Basic',84.80,'MKT_GE03W','VEND_FGT8H'
'BUY_XZDDJ',285,54,'High','Heavy','Advanced',7.30,'MKT_TSSX6','VEND_6BT5B'
'BUY_6TB48',277,1,'Low','Regular','Advanced',75.30,'MKT_F5HOC','VEND_42DMZ'
'BUY_X41GF',67,77,'Variable','Occasional','Basic',91.90,'MKT_WRDG5','VEND_6VGRJ'
'BUY_6Z5KM',272,98,'Medium','Heavy','Basic',49.20,'MKT_GA3Y4','VEND_21ZVV'
'BUY_0N0BB',300,14,'Medium','Heavy','Basic',14.50,'MKT_HQNJY','VEND_ETIWR'
'BUY_0HR3G',239,76,'Medium','Occasional','Basic',58.20,'MKT_KMXM8','VEND_YGNMU'
'BUY_2HC8E',149,24,'Variable','Occasional','Advanced',85.50,'MKT_454AL','VEND_BAXFE'
'BUY_4LXY7',246,89,'Medium','One-time','Advanced',21.50,'MKT_2MM5K','VEND_V6GSH'
'BUY_L7GDS',60,34,'Variable','Heavy','Basic',88.50,'MKT_VL32X','VEND_4XBAC'
'BUY_U7403',297,3,'Medium','Regular','Basic',88.30,'MKT_IKE2I','VEND_OPXJ5'
'BUY_Y68OY',326,35,'Variable','Regular','Advanced',66.50,'MKT_FP269','VEND_1ZHQU'
'BUY_9T0D0',214,55,'High','Heavy','Basic',46.00,'MKT_LKZO8','VEND_UI3B8'
'BUY_E6M5J',99,26,'Low','One-time','Basic',94.90,'MKT_NNELW','VEND_KGQMU'
'BUY_X0MYW',114,69,'High','One-time','Advanced',33.20,'MKT_K48WM','VEND_0L3FF'
'BUY_IDTLB',37,13,'High','One-time','Basic',87.20,'MKT_25KEC','VEND_353AS'
'BUY_M119T',178,34,'Variable','Occasional','Basic',1.30,'MKT_DU13W','VEND_94X5U'
'BUY_ODYZZ',322,47,'Low','Heavy','Advanced',65.60,'MKT_AJTYL','VEND_7UCYD'
'BUY_V4PYY',76,18,'Low','Occasional','Advanced',19.60,'MKT_J8AGJ','VEND_LL1B7'
'BUY_I34J3',295,14,'High','Occasional','Basic',34.80,'MKT_L12RV','VEND_Y95OZ'
'BUY_D8AAU',168,39,'High','Heavy','Basic',51.20,'MKT_5THSY','VEND_RO37B'
'BUY_6WIZJ',218,39,'Variable','Regular','Basic',42.30,'MKT_R3H9M','VEND_W3U10'
'BUY_BSPIM',252,99,'Variable','One-time','Basic',43.20,'MKT_9VGU4','VEND_0SB8W'
'BUY_2QXRL',153,20,'Variable','One-time','Basic',17.70,'MKT_LSVUG','VEND_PVTRA'
'BUY_4CFWV',228,82,'Low','Regular','Basic',97.80,'MKT_OB48J','VEND_IWHBU'
'BUY_KUZNQ',56,8,'High','Heavy','Basic',86.90,'MKT_13F2B','VEND_ZZQW3'
'BUY_Q06H4',43,17,'High','One-time','Basic',53.50,'MKT_EXWN6','VEND_LWBBV'
'BUY_BPF0S',195,6,'Low','Regular','Basic',93.60,'MKT_UXG0N','VEND_CASHT'
'BUY_JFM7R',160,30,'Medium','One-time','Advanced',85.40,'MKT_KH5E4','VEND_5ZDGT'
'BUY_VEJEL',25,21,'High','Regular','Basic',16.70,'MKT_TXNJN','VEND_ZLES6'
