'MKT_0U8WI','Market_93','Service',134,'Medium',6491,5177,170,32552,44746,79.700,49.300,'{"status": "Active", "trust_level": "High", "reputation_score": 17.100, "compliance_metrics": {"penalty_count": 5, "warning_count": 1, "rule_break_count": 0, "restriction_level": "Partial"}, "community_trust_score": 67.00, "dispute_resolution_score": 15.6}'
'MKT_NONJ6','Market_32','Exchange',886,'Large',5686,30546,32,57668,12843,32.500,26.900,'{"status": "Closed", "trust_level": "Unknown", "reputation_score": 8.800, "compliance_metrics": {"penalty_count": 4, "warning_count": 6, "rule_break_count": 12, "restriction_level": "Full"}, "community_trust_score": 39.10, "dispute_resolution_score": 1.0}'
'MKT_D2WFW','Market_38','Exchange',257,'Small',2754,48556,878,30422,5998,69.800,19.000,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 46.200, "compliance_metrics": {"penalty_count": 0, "warning_count": 4, "rule_break_count": 8, "restriction_level": "Partial"}, "community_trust_score": 64.50, "dispute_resolution_score": 1.9}'
'MKT_GZJCM','Market_41','Forum',103,'Small',6457,85079,655,78538,16322,20.800,69.700,'{"status": "Active", "trust_level": "Low", "reputation_score": 71.700, "compliance_metrics": {"penalty_count": 4, "warning_count": 7, "rule_break_count": 1, "restriction_level": "Full"}, "community_trust_score": 35.90, "dispute_resolution_score": 75.5}'
'MKT_AXYYI','Market_63','Marketplace',828,'Mega',5195,46591,715,97512,24004,45.500,62.200,'{"status": "Closed", "trust_level": "Low", "reputation_score": 54.700, "compliance_metrics": {"penalty_count": 2, "warning_count": 7, "rule_break_count": 11, "restriction_level": "Full"}, "community_trust_score": 31.40, "dispute_resolution_score": 1.3}'
'MKT_ULCTF','Market_38','Forum',938,'Large',891,66504,102,28380,26261,23.400,66.600,'{"status": "Active", "trust_level": "Low", "reputation_score": 50.100, "compliance_metrics": {"penalty_count": 0, "warning_count": 9, "rule_break_count": 4, "restriction_level": "Partial"}, "community_trust_score": 55.40, "dispute_resolution_score": 23.2}'
'MKT_JJZV0','Market_97','Service',665,'Large',9759,35288,149,56230,4362,53.400,62.800,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 6.600, "compliance_metrics": {"penalty_count": 2, "warning_count": 5, "rule_break_count": 11, "restriction_level": "Full"}, "community_trust_score": 47.20, "dispute_resolution_score": 86.4}'
'MKT_KECZI','Market_77','Forum',132,'Medium',9703,33333,173,61897,41469,54.000,40.900,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 89.300, "compliance_metrics": {"penalty_count": 5, "warning_count": 9, "rule_break_count": 17, "restriction_level": "Full"}, "community_trust_score": 54.50, "dispute_resolution_score": 22.9}'
'MKT_UNN3F','Market_76','Exchange',405,'Mega',5764,99475,335,88920,527,23.400,18.800,'{"status": "Closed", "trust_level": "Unknown", "reputation_score": 50.300, "compliance_metrics": {"penalty_count": 0, "warning_count": 8, "rule_break_count": 5, "restriction_level": "Partial"}, "community_trust_score": 35.70, "dispute_resolution_score": 80.9}'
'MKT_QUZOS','Market_89','Forum',325,'Small',3483,27706,738,51515,36097,17.500,1.900,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 66.400, "compliance_metrics": {"penalty_count": 5, "warning_count": 6, "rule_break_count": 10, "restriction_level": "Partial"}, "community_trust_score": 78.00, "dispute_resolution_score": 44.9}'
'MKT_Z0JPA','Market_91','Marketplace',854,'Large',5658,71433,547,83496,47720,54.200,21.600,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 6.200, "compliance_metrics": {"penalty_count": 3, "warning_count": 1, "rule_break_count": 18, "restriction_level": "Full"}, "community_trust_score": 67.90, "dispute_resolution_score": 79.9}'
'MKT_4H4LR','Market_75','Exchange',364,'Large',4549,24180,532,6770,35978,34.400,92.700,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 76.300, "compliance_metrics": {"penalty_count": 0, "warning_count": 5, "rule_break_count": 8, "restriction_level": "Full"}, "community_trust_score": 65.00, "dispute_resolution_score": 90.2}'
'MKT_GXYBK','Market_6','Exchange',745,'Small',7329,33881,229,8700,11593,73.300,62.400,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 91.700, "compliance_metrics": {"penalty_count": 4, "warning_count": 5, "rule_break_count": 9, "restriction_level": "Partial"}, "community_trust_score": 94.80, "dispute_resolution_score": 95.6}'
'MKT_5LS9L','Market_70','Forum',374,'Mega',320,18035,313,32635,34747,54.300,85.400,'{"status": "Active", "trust_level": "Medium", "reputation_score": 85.900, "compliance_metrics": {"penalty_count": 1, "warning_count": 5, "rule_break_count": 6, "restriction_level": "Partial"}, "community_trust_score": 65.50, "dispute_resolution_score": 3.5}'
'MKT_DJC4Z','Market_20','Marketplace',971,'Medium',7190,66665,143,20243,21820,36.900,74.400,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 47.600, "compliance_metrics": {"penalty_count": 0, "warning_count": 0, "rule_break_count": 15, "restriction_level": "Partial"}, "community_trust_score": 27.20, "dispute_resolution_score": 24.5}'
'MKT_HYVMP','Market_35','Marketplace',100,'Mega',9864,13088,282,80668,49694,86.900,61.100,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 12.900, "compliance_metrics": {"penalty_count": 1, "warning_count": 8, "rule_break_count": 8, "restriction_level": "Full"}, "community_trust_score": 84.90, "dispute_resolution_score": 20.4}'
'MKT_WNTWD','Market_5','Service',281,'Large',7584,48742,177,65005,25758,7.400,49.000,'{"status": "Closed", "trust_level": "Unknown", "reputation_score": 44.900, "compliance_metrics": {"penalty_count": 4, "warning_count": 0, "rule_break_count": 14, "restriction_level": "Full"}, "community_trust_score": 82.90, "dispute_resolution_score": 98.0}'
'MKT_EI1WP','Market_10','Forum',237,'Small',7645,61045,584,51702,19896,93.000,40.300,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 78.300, "compliance_metrics": {"penalty_count": 5, "warning_count": 6, "rule_break_count": 9, "restriction_level": "Full"}, "community_trust_score": 32.80, "dispute_resolution_score": 6.6}'
'MKT_682OH','Market_67','Exchange',425,'Small',3239,44129,646,46208,12414,1.700,86.400,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 5.900, "compliance_metrics": {"penalty_count": 2, "warning_count": 6, "rule_break_count": 5, "restriction_level": "Full"}, "community_trust_score": 95.00, "dispute_resolution_score": 49.8}'
'MKT_IYT1F','Market_74','Service',437,'Large',6323,90964,992,56993,10978,39.500,3.700,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 4.300, "compliance_metrics": {"penalty_count": 3, "warning_count": 4, "rule_break_count": 11, "restriction_level": "Full"}, "community_trust_score": 86.50, "dispute_resolution_score": 77.9}'
'MKT_563ZN','Market_89','Marketplace',683,'Mega',1536,65554,466,83009,20042,87.300,45.200,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 68.100, "compliance_metrics": {"penalty_count": 3, "warning_count": 8, "rule_break_count": 7, "restriction_level": "Full"}, "community_trust_score": 10.70, "dispute_resolution_score": 92.2}'
'MKT_K0G0A','Market_8','Exchange',983,'Large',2650,3728,700,44211,9262,49.700,32.900,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 46.800, "compliance_metrics": {"penalty_count": 0, "warning_count": 10, "rule_break_count": 10, "restriction_level": "Partial"}, "community_trust_score": 22.50, "dispute_resolution_score": 86.2}'
'MKT_BSMA9','Market_80','Marketplace',762,'Medium',2398,66912,421,24849,5379,14.000,65.000,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 9.600, "compliance_metrics": {"penalty_count": 1, "warning_count": 4, "rule_break_count": 7, "restriction_level": "Full"}, "community_trust_score": 56.00, "dispute_resolution_score": 39.8}'
'MKT_R6IWD','Market_16','Exchange',128,'Medium',3478,46983,875,33378,4043,6.400,80.100,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 90.000, "compliance_metrics": {"penalty_count": 0, "warning_count": 10, "rule_break_count": 3, "restriction_level": "Partial"}, "community_trust_score": 25.30, "dispute_resolution_score": 60.7}'
'MKT_ERK2O','Market_87','Exchange',993,'Small',7112,90868,994,6435,14852,2.300,14.400,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 55.600, "compliance_metrics": {"penalty_count": 0, "warning_count": 9, "rule_break_count": 11, "restriction_level": "Partial"}, "community_trust_score": 17.90, "dispute_resolution_score": 49.1}'
'MKT_W8V9L','Market_22','Marketplace',822,'Large',9541,53484,633,61559,48610,46.700,20.700,'{"status": "Active", "trust_level": "Medium", "reputation_score": 6.500, "compliance_metrics": {"penalty_count": 0, "warning_count": 1, "rule_break_count": 16, "restriction_level": "Full"}, "community_trust_score": 90.80, "dispute_resolution_score": 46.6}'
'MKT_WAY22','Market_34','Forum',71,'Medium',4583,55785,849,88192,2491,8.300,14.800,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 62.700, "compliance_metrics": {"penalty_count": 0, "warning_count": 1, "rule_break_count": 17, "restriction_level": "Full"}, "community_trust_score": 37.20, "dispute_resolution_score": 21.2}'
'MKT_7ME7B','Market_20','Service',505,'Mega',4914,95096,466,11684,13695,24.200,18.500,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 19.900, "compliance_metrics": {"penalty_count": 5, "warning_count": 3, "rule_break_count": 16, "restriction_level": "Partial"}, "community_trust_score": 71.10, "dispute_resolution_score": 50.2}'
'MKT_X8L2P','Market_3','Exchange',498,'Mega',6788,22436,478,51787,13872,10.900,53.300,'{"status": "Suspended", "trust_level": "High", "reputation_score": 0.800, "compliance_metrics": {"penalty_count": 0, "warning_count": 8, "rule_break_count": 18, "restriction_level": "Partial"}, "community_trust_score": 65.40, "dispute_resolution_score": 1.3}'
'MKT_U4LVO','Market_7','Forum',648,'Large',9355,89584,435,63860,314,80.100,12.800,'{"status": "Closed", "trust_level": "High", "reputation_score": 20.500, "compliance_metrics": {"penalty_count": 2, "warning_count": 0, "rule_break_count": 17, "restriction_level": "Full"}, "community_trust_score": 62.10, "dispute_resolution_score": 19.3}'
'MKT_RD5X6','Market_75','Service',126,'Large',9685,41410,533,80952,37333,68.400,53.400,'{"status": "Closed", "trust_level": "High", "reputation_score": 17.200, "compliance_metrics": {"penalty_count": 1, "warning_count": 4, "rule_break_count": 14, "restriction_level": "Full"}, "community_trust_score": 9.00, "dispute_resolution_score": 28.2}'
'MKT_5BJC3','Market_62','Service',730,'Medium',5585,98538,309,34208,9726,20.900,18.000,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 98.500, "compliance_metrics": {"penalty_count": 5, "warning_count": 0, "rule_break_count": 11, "restriction_level": "Full"}, "community_trust_score": 30.80, "dispute_resolution_score": 33.5}'
'MKT_3VFEV','Market_76','Marketplace',399,'Large',7772,40276,983,68258,24044,29.500,23.300,'{"status": "Closed", "trust_level": "Unknown", "reputation_score": 9.700, "compliance_metrics": {"penalty_count": 2, "warning_count": 3, "rule_break_count": 18, "restriction_level": "Full"}, "community_trust_score": 44.10, "dispute_resolution_score": 13.3}'
'MKT_4GF01','Market_85','Service',942,'Medium',5599,92595,966,591,15716,57.400,21.900,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 61.100, "compliance_metrics": {"penalty_count": 2, "warning_count": 10, "rule_break_count": 16, "restriction_level": "Partial"}, "community_trust_score": 87.60, "dispute_resolution_score": 74.4}'
'MKT_DXCGF','Market_45','Exchange',802,'Small',8783,62144,117,97129,30014,15.500,40.600,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 24.400, "compliance_metrics": {"penalty_count": 5, "warning_count": 9, "rule_break_count": 4, "restriction_level": "Partial"}, "community_trust_score": 39.70, "dispute_resolution_score": 45.6}'
'MKT_24ZIO','Market_68','Exchange',399,'Small',8258,93694,272,99311,34794,14.000,32.800,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 64.800, "compliance_metrics": {"penalty_count": 3, "warning_count": 10, "rule_break_count": 20, "restriction_level": "Full"}, "community_trust_score": 78.70, "dispute_resolution_score": 99.2}'
'MKT_15583','Market_33','Marketplace',120,'Mega',2766,51602,541,87112,28676,88.700,89.700,'{"status": "Active", "trust_level": "Low", "reputation_score": 10.500, "compliance_metrics": {"penalty_count": 5, "warning_count": 6, "rule_break_count": 12, "restriction_level": "Partial"}, "community_trust_score": 84.80, "dispute_resolution_score": 41.9}'
'MKT_NQMO7','Market_27','Exchange',158,'Large',5220,58854,576,33060,33970,1.800,80.500,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 39.300, "compliance_metrics": {"penalty_count": 0, "warning_count": 9, "rule_break_count": 13, "restriction_level": "Partial"}, "community_trust_score": 76.00, "dispute_resolution_score": 35.5}'
'MKT_X36DV','Market_96','Marketplace',866,'Large',3645,72654,361,32100,18168,40.300,1.100,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 8.600, "compliance_metrics": {"penalty_count": 3, "warning_count": 10, "rule_break_count": 3, "restriction_level": "Partial"}, "community_trust_score": 5.60, "dispute_resolution_score": 2.7}'
'MKT_G5YUF','Market_96','Forum',957,'Medium',6582,62628,286,38092,33328,1.700,47.900,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 78.300, "compliance_metrics": {"penalty_count": 5, "warning_count": 9, "rule_break_count": 14, "restriction_level": "Full"}, "community_trust_score": 84.10, "dispute_resolution_score": 93.1}'
'MKT_E9FMK','Market_63','Marketplace',946,'Large',3698,11597,879,74905,47312,47.400,46.400,'{"status": "Suspended", "trust_level": "Unknown", "reputation_score": 12.800, "compliance_metrics": {"penalty_count": 4, "warning_count": 9, "rule_break_count": 11, "restriction_level": "Full"}, "community_trust_score": 25.00, "dispute_resolution_score": 85.5}'
'MKT_5M6RZ','Market_100','Forum',235,'Medium',8497,39076,842,80260,36652,17.900,57.600,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 0.000, "compliance_metrics": {"penalty_count": 0, "warning_count": 10, "rule_break_count": 12, "restriction_level": "Full"}, "community_trust_score": 57.80, "dispute_resolution_score": 88.7}'
'MKT_JRTNQ','Market_39','Forum',662,'Large',4160,49672,302,74589,33578,76.200,9.100,'{"status": "Suspended", "trust_level": "Unknown", "reputation_score": 20.900, "compliance_metrics": {"penalty_count": 2, "warning_count": 3, "rule_break_count": 15, "restriction_level": "Partial"}, "community_trust_score": 61.50, "dispute_resolution_score": 47.4}'
'MKT_UJNN8','Market_18','Marketplace',545,'Large',4591,84899,198,48569,8506,58.300,61.200,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 98.900, "compliance_metrics": {"penalty_count": 0, "warning_count": 3, "rule_break_count": 11, "restriction_level": "Partial"}, "community_trust_score": 92.30, "dispute_resolution_score": 36.4}'
'MKT_6IZF5','Market_40','Forum',191,'Large',6777,74578,369,68426,31187,64.000,64.200,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 77.700, "compliance_metrics": {"penalty_count": 4, "warning_count": 10, "rule_break_count": 3, "restriction_level": "Full"}, "community_trust_score": 77.80, "dispute_resolution_score": 92.9}'
'MKT_EDLZT','Market_91','Service',247,'Small',6045,58472,479,99023,10955,9.700,57.600,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 54.800, "compliance_metrics": {"penalty_count": 0, "warning_count": 0, "rule_break_count": 18, "restriction_level": "Partial"}, "community_trust_score": 10.60, "dispute_resolution_score": 95.9}'
'MKT_7XAYA','Market_58','Forum',369,'Mega',9379,17654,931,28802,11785,90.900,35.000,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 27.400, "compliance_metrics": {"penalty_count": 2, "warning_count": 7, "rule_break_count": 13, "restriction_level": "Partial"}, "community_trust_score": 72.40, "dispute_resolution_score": 55.4}'
'MKT_REMUL','Market_3','Service',845,'Small',9004,15277,334,67267,10178,7.900,19.600,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 24.300, "compliance_metrics": {"penalty_count": 0, "warning_count": 4, "rule_break_count": 19, "restriction_level": "Partial"}, "community_trust_score": 86.70, "dispute_resolution_score": 36.0}'
'MKT_5LRDH','Market_54','Service',658,'Small',1913,76981,562,86156,28306,49.300,56.700,'{"status": "Active", "trust_level": "Medium", "reputation_score": 13.100, "compliance_metrics": {"penalty_count": 1, "warning_count": 0, "rule_break_count": 20, "restriction_level": "Full"}, "community_trust_score": 41.30, "dispute_resolution_score": 56.9}'
'MKT_PMFC5','Market_6','Forum',845,'Mega',9666,99641,915,25964,48837,2.500,91.400,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 19.300, "compliance_metrics": {"penalty_count": 3, "warning_count": 2, "rule_break_count": 15, "restriction_level": "Full"}, "community_trust_score": 49.90, "dispute_resolution_score": 14.1}'
'MKT_RS8WA','Market_19','Service',809,'Small',7731,96499,447,77362,44927,91.300,12.400,'{"status": "Closed", "trust_level": "High", "reputation_score": 61.900, "compliance_metrics": {"penalty_count": 3, "warning_count": 3, "rule_break_count": 1, "restriction_level": "Partial"}, "community_trust_score": 20.80, "dispute_resolution_score": 3.8}'
'MKT_QCDKP','Market_48','Exchange',754,'Small',5947,63178,765,75812,16821,19.600,17.800,'{"status": "Suspended", "trust_level": "High", "reputation_score": 35.900, "compliance_metrics": {"penalty_count": 3, "warning_count": 0, "rule_break_count": 6, "restriction_level": "Full"}, "community_trust_score": 77.40, "dispute_resolution_score": 62.6}'
'MKT_ZBFA0','Market_8','Exchange',15,'Large',694,83349,385,17036,49603,45.400,56.100,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 81.000, "compliance_metrics": {"penalty_count": 1, "warning_count": 6, "rule_break_count": 12, "restriction_level": "Full"}, "community_trust_score": 80.50, "dispute_resolution_score": 35.9}'
'MKT_IBUOE','Market_81','Marketplace',318,'Medium',1373,73966,544,24760,20321,50.800,44.000,'{"status": "Closed", "trust_level": "High", "reputation_score": 45.300, "compliance_metrics": {"penalty_count": 5, "warning_count": 10, "rule_break_count": 16, "restriction_level": "Partial"}, "community_trust_score": 35.20, "dispute_resolution_score": 62.9}'
'MKT_HKGFI','Market_69','Service',957,'Large',3073,72106,581,179,7060,60.900,9.000,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 60.000, "compliance_metrics": {"penalty_count": 4, "warning_count": 8, "rule_break_count": 4, "restriction_level": "Partial"}, "community_trust_score": 89.60, "dispute_resolution_score": 18.8}'
'MKT_XIB5K','Market_48','Marketplace',762,'Medium',2401,40605,679,2531,14013,56.300,52.100,'{"status": "Closed", "trust_level": "Low", "reputation_score": 79.300, "compliance_metrics": {"penalty_count": 4, "warning_count": 4, "rule_break_count": 8, "restriction_level": "Partial"}, "community_trust_score": 63.00, "dispute_resolution_score": 59.3}'
'MKT_G0QS6','Market_60','Service',942,'Large',2965,23474,162,94230,12535,56.600,10.600,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 73.200, "compliance_metrics": {"penalty_count": 3, "warning_count": 6, "rule_break_count": 20, "restriction_level": "Full"}, "community_trust_score": 25.60, "dispute_resolution_score": 21.8}'
'MKT_XTL96','Market_10','Marketplace',69,'Medium',6904,52725,60,78719,23886,84.000,61.800,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 70.600, "compliance_metrics": {"penalty_count": 0, "warning_count": 3, "rule_break_count": 14, "restriction_level": "Full"}, "community_trust_score": 49.70, "dispute_resolution_score": 58.1}'
'MKT_JP7OE','Market_44','Exchange',934,'Large',6987,7612,43,60158,2272,44.200,65.400,'{"status": "Closed", "trust_level": "Low", "reputation_score": 50.500, "compliance_metrics": {"penalty_count": 3, "warning_count": 2, "rule_break_count": 17, "restriction_level": "Full"}, "community_trust_score": 95.60, "dispute_resolution_score": 62.4}'
'MKT_CPZ88','Market_52','Exchange',541,'Small',5800,45008,856,48562,34700,95.800,10.000,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 61.100, "compliance_metrics": {"penalty_count": 4, "warning_count": 2, "rule_break_count": 15, "restriction_level": "Full"}, "community_trust_score": 93.50, "dispute_resolution_score": 2.7}'
'MKT_XJDL7','Market_63','Exchange',81,'Small',7180,35228,801,57573,39349,94.200,96.600,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 92.000, "compliance_metrics": {"penalty_count": 3, "warning_count": 0, "rule_break_count": 18, "restriction_level": "Full"}, "community_trust_score": 17.80, "dispute_resolution_score": 27.3}'
'MKT_7W9KY','Market_35','Forum',933,'Large',9348,48671,604,46838,27563,4.400,29.300,'{"status": "Active", "trust_level": "Medium", "reputation_score": 80.200, "compliance_metrics": {"penalty_count": 5, "warning_count": 5, "rule_break_count": 7, "restriction_level": "Partial"}, "community_trust_score": 78.00, "dispute_resolution_score": 11.0}'
'MKT_TGL5I','Market_31','Marketplace',166,'Small',2617,32459,854,16529,20639,82.700,60.500,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 1.400, "compliance_metrics": {"penalty_count": 1, "warning_count": 0, "rule_break_count": 5, "restriction_level": "Full"}, "community_trust_score": 67.00, "dispute_resolution_score": 3.5}'
'MKT_60XIG','Market_88','Marketplace',888,'Small',2983,36557,191,57999,10176,38.200,76.900,'{"status": "Active", "trust_level": "Medium", "reputation_score": 48.900, "compliance_metrics": {"penalty_count": 2, "warning_count": 0, "rule_break_count": 18, "restriction_level": "Partial"}, "community_trust_score": 42.30, "dispute_resolution_score": 53.1}'
'MKT_63PPW','Market_23','Marketplace',642,'Small',3838,79901,894,44919,16866,95.400,6.100,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 75.100, "compliance_metrics": {"penalty_count": 2, "warning_count": 3, "rule_break_count": 17, "restriction_level": "Partial"}, "community_trust_score": 50.80, "dispute_resolution_score": 15.1}'
'MKT_5X5IK','Market_28','Forum',406,'Small',7980,75661,845,39773,12112,91.300,63.300,'{"status": "Suspended", "trust_level": "High", "reputation_score": 5.900, "compliance_metrics": {"penalty_count": 0, "warning_count": 3, "rule_break_count": 1, "restriction_level": "Partial"}, "community_trust_score": 76.30, "dispute_resolution_score": 23.0}'
'MKT_NRFQ7','Market_99','Forum',671,'Mega',315,51532,320,5268,39639,63.000,74.600,'{"status": "Suspended", "trust_level": "High", "reputation_score": 78.200, "compliance_metrics": {"penalty_count": 1, "warning_count": 6, "rule_break_count": 14, "restriction_level": "Full"}, "community_trust_score": 57.90, "dispute_resolution_score": 73.2}'
'MKT_RJ926','Market_23','Exchange',286,'Medium',5823,14486,497,84598,40295,72.400,31.100,'{"status": "Closed", "trust_level": "High", "reputation_score": 40.100, "compliance_metrics": {"penalty_count": 0, "warning_count": 0, "rule_break_count": 18, "restriction_level": "Partial"}, "community_trust_score": 5.50, "dispute_resolution_score": 74.9}'
'MKT_Z0QRV','Market_27','Exchange',991,'Small',7397,19706,729,43675,11297,6.100,29.600,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 83.100, "compliance_metrics": {"penalty_count": 5, "warning_count": 8, "rule_break_count": 17, "restriction_level": "Full"}, "community_trust_score": 22.50, "dispute_resolution_score": 53.9}'
'MKT_P5LIV','Market_72','Service',897,'Large',359,1854,729,97658,32216,41.000,70.900,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 79.300, "compliance_metrics": {"penalty_count": 0, "warning_count": 8, "rule_break_count": 9, "restriction_level": "Full"}, "community_trust_score": 4.10, "dispute_resolution_score": 93.6}'
'MKT_85W08','Market_66','Forum',42,'Medium',4861,32475,511,67678,21871,81.900,35.100,'{"status": "Closed", "trust_level": "High", "reputation_score": 85.600, "compliance_metrics": {"penalty_count": 4, "warning_count": 2, "rule_break_count": 8, "restriction_level": "Full"}, "community_trust_score": 24.30, "dispute_resolution_score": 86.7}'
'MKT_4KFH2','Market_8','Marketplace',198,'Large',2595,4969,140,4787,45037,22.100,82.500,'{"status": "Closed", "trust_level": "Unknown", "reputation_score": 11.400, "compliance_metrics": {"penalty_count": 4, "warning_count": 1, "rule_break_count": 13, "restriction_level": "Partial"}, "community_trust_score": 62.30, "dispute_resolution_score": 65.4}'
'MKT_LMJT0','Market_42','Marketplace',427,'Medium',691,8335,176,17102,1696,93.500,72.500,'{"status": "Suspended", "trust_level": "High", "reputation_score": 38.200, "compliance_metrics": {"penalty_count": 4, "warning_count": 0, "rule_break_count": 15, "restriction_level": "Partial"}, "community_trust_score": 42.40, "dispute_resolution_score": 70.4}'
'MKT_JG5L3','Market_9','Service',292,'Small',4542,15720,125,33107,1191,79.800,89.600,'{"status": "Active", "trust_level": "High", "reputation_score": 4.800, "compliance_metrics": {"penalty_count": 4, "warning_count": 4, "rule_break_count": 0, "restriction_level": "Full"}, "community_trust_score": 17.00, "dispute_resolution_score": 99.2}'
'MKT_RP76V','Market_3','Exchange',283,'Large',8501,26876,993,29509,17981,27.600,56.700,'{"status": "Active", "trust_level": "Low", "reputation_score": 94.500, "compliance_metrics": {"penalty_count": 4, "warning_count": 7, "rule_break_count": 18, "restriction_level": "Full"}, "community_trust_score": 63.50, "dispute_resolution_score": 2.4}'
'MKT_K2D2Y','Market_56','Service',6,'Large',1318,95406,949,39669,24448,38.400,3.000,'{"status": "Closed", "trust_level": "High", "reputation_score": 65.500, "compliance_metrics": {"penalty_count": 3, "warning_count": 7, "rule_break_count": 15, "restriction_level": "Partial"}, "community_trust_score": 17.60, "dispute_resolution_score": 61.5}'
'MKT_R3PZ2','Market_30','Marketplace',896,'Large',6925,59370,537,95616,11314,76.600,93.800,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 35.200, "compliance_metrics": {"penalty_count": 1, "warning_count": 1, "rule_break_count": 13, "restriction_level": "Full"}, "community_trust_score": 6.20, "dispute_resolution_score": 99.4}'
'MKT_8GIKO','Market_94','Marketplace',763,'Small',2959,74762,504,77168,49486,0.900,73.900,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 26.100, "compliance_metrics": {"penalty_count": 1, "warning_count": 3, "rule_break_count": 6, "restriction_level": "Partial"}, "community_trust_score": 38.80, "dispute_resolution_score": 77.3}'
'MKT_N9EB7','Market_43','Exchange',421,'Medium',5405,23460,208,83817,12618,95.600,91.700,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 91.600, "compliance_metrics": {"penalty_count": 5, "warning_count": 1, "rule_break_count": 20, "restriction_level": "Partial"}, "community_trust_score": 50.00, "dispute_resolution_score": 31.4}'
'MKT_FQG81','Market_72','Marketplace',447,'Mega',3990,62529,505,59955,5223,72.500,98.300,'{"status": "Active", "trust_level": "Low", "reputation_score": 95.500, "compliance_metrics": {"penalty_count": 5, "warning_count": 10, "rule_break_count": 3, "restriction_level": "Full"}, "community_trust_score": 74.20, "dispute_resolution_score": 22.7}'
'MKT_SBGIB','Market_23','Marketplace',389,'Large',8781,32181,167,58030,34930,92.800,18.300,'{"status": "Closed", "trust_level": "Low", "reputation_score": 76.700, "compliance_metrics": {"penalty_count": 4, "warning_count": 10, "rule_break_count": 7, "restriction_level": "Partial"}, "community_trust_score": 30.60, "dispute_resolution_score": 39.6}'
'MKT_Z2SAW','Market_40','Marketplace',778,'Large',2866,75430,540,41514,6801,72.500,81.800,'{"status": "Closed", "trust_level": "Unknown", "reputation_score": 3.300, "compliance_metrics": {"penalty_count": 2, "warning_count": 1, "rule_break_count": 20, "restriction_level": "Partial"}, "community_trust_score": 4.20, "dispute_resolution_score": 34.5}'
'MKT_E0JBI','Market_94','Forum',664,'Large',4981,53129,961,32425,23086,91.800,70.800,'{"status": "Suspended", "trust_level": "Unknown", "reputation_score": 4.600, "compliance_metrics": {"penalty_count": 5, "warning_count": 6, "rule_break_count": 1, "restriction_level": "Full"}, "community_trust_score": 29.50, "dispute_resolution_score": 81.4}'
'MKT_4OVWY','Market_20','Service',213,'Mega',3946,92681,555,50466,29987,61.000,40.800,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 40.300, "compliance_metrics": {"penalty_count": 2, "warning_count": 2, "rule_break_count": 5, "restriction_level": "Full"}, "community_trust_score": 66.70, "dispute_resolution_score": 17.5}'
