'VEND_K44D0',191,3.00,914805,514573,91476,9,5,'Premium','2025-02-17','MKT_SF4SN'
'VEND_WFIYO',23,4.50,266443,724196,93586,4,2,'Premium','2025-02-06','MKT_3WRX4'
'VEND_WPD8O',278,4.00,879982,440987,8067,7,10,'Premium','2025-02-16','MKT_BLM27'
'VEND_U1SQJ',455,1.50,220009,389541,17276,6,4,'Advanced','2025-02-16','MKT_TB97N'
'VEND_728X3',211,1.60,543376,22446,56768,1,10,'Advanced','2025-01-28','MKT_D9R3I'
'VEND_85P33',467,4.40,997041,556813,93467,9,10,'Basic','2025-02-11','MKT_4XCAE'
'VEND_C9DND',230,1.10,392878,218584,47763,5,6,'Advanced','2025-02-05','MKT_E5RB1'
'VEND_DHHHV',492,2.40,157480,661641,4768,8,4,'Advanced','2025-01-30','MKT_3KF2Y'
'VEND_7X0T7',379,2.60,604781,85919,62140,9,2,'Advanced','2025-02-11','MKT_CQUCP'
'VEND_ZQJYP',324,4.10,801312,635455,75233,6,5,'Premium','2025-01-27','MKT_HF2OI'
'VEND_FMY2B',198,3.60,657625,885997,91765,2,3,'Premium','2025-02-07','MKT_W98IB'
'VEND_8GX5D',43,2.20,819164,208074,47803,3,2,'Advanced','2025-01-27','MKT_8SOMS'
'VEND_1QHBE',82,4.90,640164,167525,27591,6,4,'Basic','2025-02-04','MKT_MY7QL'
'VEND_H6ZCT',290,2.70,199747,6885,45367,2,6,'Premium','2025-02-18','MKT_F8SIU'
'VEND_ZCZCI',465,3.20,397614,567742,21016,10,1,'Basic','2025-02-06','MKT_VA73T'
'VEND_WFH3K',434,2.80,995473,514262,78167,3,3,'Premium','2025-01-21','MKT_BOBWK'
'VEND_E5N9G',466,1.20,285118,773577,58528,3,10,'Advanced','2025-02-13','MKT_Y4H2D'
'VEND_CLQC3',349,3.40,2284,520073,4309,2,6,'Basic','2025-01-25','MKT_YU6YG'
'VEND_FDYU4',447,1.90,902887,71484,31179,7,3,'Premium','2025-02-10','MKT_RLUDK'
'VEND_Q5KOS',381,5.00,539117,353744,75246,10,10,'Premium','2025-01-21','MKT_Q61KB'
'VEND_NYWG6',227,3.20,462704,896156,77493,8,3,'Basic','2025-02-11','MKT_M4735'
'VEND_IVTLM',193,2.40,95354,668559,46938,1,2,'Premium','2025-01-26','MKT_0BA7P'
'VEND_T583N',163,3.70,405064,758795,13173,8,5,'Basic','2025-02-04','MKT_MF0NB'
'VEND_PJYR5',149,3.90,225282,802981,93499,1,3,'Advanced','2025-02-09','MKT_4JU2S'
'VEND_A4NP1',100,1.80,764271,382243,61101,2,10,'Basic','2025-02-10','MKT_RQPSH'
'VEND_0QZZO',285,1.30,469908,770766,75245,6,10,'Premium','2025-02-07','MKT_RNTPC'
'VEND_HK434',482,3.90,843177,808025,74441,5,10,'Premium','2025-01-29','MKT_YUUCC'
'VEND_A9ROU',10,2.80,768924,148982,18425,10,7,'Basic','2025-01-26','MKT_7N185'
'VEND_Z7CUK',415,2.40,691531,939001,39723,1,10,'Premium','2025-01-22','MKT_JZJOV'
'VEND_JZ95D',386,1.60,201722,963592,1310,6,5,'Premium','2025-01-30','MKT_JRC8T'
'VEND_0VK7M',285,4.80,846510,708674,40972,8,2,'Premium','2025-02-07','MKT_N6UDL'
'VEND_G5ILV',176,3.60,643116,464972,55264,9,3,'Premium','2025-02-07','MKT_SPJ59'
'VEND_J3BJ0',186,1.70,461375,824442,77394,7,1,'Basic','2025-02-13','MKT_PX81F'
'VEND_IG2R2',397,1.20,201838,653085,2867,7,5,'Advanced','2025-01-22','MKT_22YKF'
'VEND_QI5K9',351,4.50,547303,641384,62580,10,9,'Advanced','2025-01-24','MKT_JTEM7'
'VEND_TETLM',6,3.00,704078,221847,91827,10,1,'Advanced','2025-01-27','MKT_ZSEYN'
'VEND_V321N',137,4.80,304016,82455,96156,6,7,'Advanced','2025-01-31','MKT_F0FUL'
'VEND_9MFHY',54,2.50,575292,318015,75306,8,8,'Premium','2025-02-13','MKT_AL6OR'
'VEND_3M3TO',421,1.10,936246,150492,20903,5,8,'Premium','2025-02-11','MKT_YGPXO'
'VEND_1BBJ3',65,1.40,834582,698522,13482,8,8,'Basic','2025-02-01','MKT_YQDUR'
'VEND_WTVHH',132,2.50,401169,841563,46354,3,2,'Advanced','2025-01-28','MKT_J91JD'
'VEND_PMFTQ',467,1.70,674313,478969,30163,1,5,'Advanced','2025-02-16','MKT_3F22O'
'VEND_N4UII',5,1.90,516508,176528,1264,4,8,'Advanced','2025-01-21','MKT_0JZM0'
'VEND_AAFOS',78,2.20,642387,41977,11079,5,1,'Basic','2025-02-07','MKT_IU4KQ'
'VEND_N7MMX',449,1.50,384540,713723,66086,6,10,'Basic','2025-02-08','MKT_0DAID'
'VEND_YPJDQ',344,1.80,303369,987551,97366,4,1,'Advanced','2025-01-29','MKT_HCZQB'
'VEND_6QVPR',413,3.40,349389,727158,17378,5,6,'Advanced','2025-02-07','MKT_HVXOK'
'VEND_ZR5S2',455,4.20,91584,561343,68829,7,2,'Advanced','2025-02-14','MKT_PV0G3'
'VEND_121VC',224,1.60,973113,954811,37850,4,9,'Basic','2025-02-19','MKT_0DKS2'
'VEND_Y9TL6',341,2.50,705988,281047,27802,2,4,'Basic','2025-01-31','MKT_JYIPE'
'VEND_GAWTF',206,2.10,65657,116971,43714,3,10,'Basic','2025-01-27','MKT_N6W3I'
'VEND_OY1O0',17,2.50,301335,67718,26740,10,8,'Advanced','2025-01-28','MKT_ARCGH'
'VEND_CKL1N',14,4.10,500962,158151,29022,3,2,'Premium','2025-01-28','MKT_2RDGL'
'VEND_I52LE',116,2.00,546665,419159,16240,9,2,'Premium','2025-02-03','MKT_FJGTM'
'VEND_DHJIN',93,1.80,681873,590540,81212,8,6,'Advanced','2025-02-04','MKT_BLZPZ'
'VEND_72XPU',13,3.90,838118,738310,27508,8,6,'Premium','2025-02-12','MKT_H2LG3'
'VEND_SFE47',479,1.10,873133,190567,35334,3,8,'Premium','2025-01-31','MKT_CAFJS'
'VEND_WC8GY',303,3.30,400632,329562,86280,1,9,'Premium','2025-01-25','MKT_NTGZ6'
'VEND_Y7V07',320,3.80,385680,344888,73694,10,3,'Advanced','2025-01-27','MKT_KA2C8'
'VEND_C82XY',152,1.80,123174,527568,19586,5,7,'Basic','2025-02-12','MKT_6Q0AY'
'VEND_50BMR',196,3.40,941465,665720,33742,8,8,'Basic','2025-02-18','MKT_Y6RO6'
'VEND_0ZGYO',1,2.80,367324,667646,46692,4,7,'Basic','2025-01-21','MKT_EKQNL'
'VEND_EVCF7',57,4.20,293513,626871,2228,3,10,'Advanced','2025-01-23','MKT_EZ7BI'
'VEND_L1Y5U',209,3.10,815345,962587,86780,6,8,'Advanced','2025-02-06','MKT_Y1VDP'
'VEND_6J697',494,1.80,942462,187024,79850,5,5,'Premium','2025-02-04','MKT_DJZP6'
'VEND_YM8OM',85,1.80,777089,580380,82524,1,10,'Advanced','2025-02-17','MKT_SNLFL'
'VEND_WCZVV',7,1.90,675685,241355,30511,7,10,'Advanced','2025-02-04','MKT_1RYEM'
'VEND_R34QA',418,4.40,347913,873401,70013,4,4,'Basic','2025-02-10','MKT_J4S6J'
'VEND_S5P1U',4,3.60,259928,414977,69449,9,2,'Premium','2025-02-07','MKT_N4B12'
'VEND_J6222',254,3.20,104817,596512,59399,8,9,'Basic','2025-01-21','MKT_GEUEK'
'VEND_QU9DU',448,1.70,41873,592154,46637,1,4,'Advanced','2025-02-06','MKT_FI2LN'
'VEND_86X6Z',356,4.30,392182,542627,19735,5,1,'Premium','2025-01-22','MKT_4Z8HY'
'VEND_64QPE',409,1.60,560740,562978,32966,3,6,'Premium','2025-02-13','MKT_BAF0O'
'VEND_YEGRP',184,2.00,298579,533469,34923,1,7,'Advanced','2025-02-02','MKT_OG1I8'
'VEND_3XZA8',282,2.30,455705,479799,73826,5,7,'Basic','2025-02-19','MKT_2J9KT'
'VEND_B8I48',66,2.30,114878,148723,57067,5,6,'Advanced','2025-02-12','MKT_P1HTR'
'VEND_J5XPM',345,2.40,996510,94385,80489,1,8,'Advanced','2025-02-05','MKT_HC5K2'
'VEND_22W7Z',478,3.90,659648,478377,52434,10,2,'Advanced','2025-02-19','MKT_QTD1B'
'VEND_W1GMU',427,1.60,418457,959704,95566,9,9,'Premium','2025-02-15','MKT_PN6HO'
'VEND_5RBP8',8,2.90,392085,664214,70782,3,5,'Basic','2025-01-20','MKT_TCHED'
'VEND_HX7TG',346,3.70,88700,186103,18979,6,10,'Premium','2025-02-16','MKT_N8OO2'
'VEND_KB3X3',472,4.70,542241,327260,3105,6,9,'Basic','2025-02-17','MKT_YQ9BC'
'VEND_3I7YT',277,1.70,264995,918790,56204,2,4,'Basic','2025-01-31','MKT_YLFRZ'
'VEND_JKE28',62,1.30,683203,680498,54567,3,9,'Premium','2025-02-15','MKT_2GI5S'
'VEND_8YQES',215,2.90,203197,668940,85088,3,2,'Premium','2025-02-12','MKT_5Y8JF'
'VEND_0O1DE',392,3.80,623758,274595,35722,2,9,'Premium','2025-02-01','MKT_8YSQZ'
'VEND_6M22C',104,2.30,73089,554289,80708,9,7,'Advanced','2025-01-24','MKT_NUTIN'
'VEND_RD3Y2',304,2.90,647366,812569,756,6,6,'Premium','2025-02-17','MKT_YSOY7'
'VEND_P7AYY',212,1.60,20520,141343,29876,5,1,'Basic','2025-02-05','MKT_K1NOO'
'VEND_ST29Z',268,3.30,100493,434117,10208,5,8,'Premium','2025-01-21','MKT_PEQ5V'
'VEND_3PU0A',117,2.80,680391,975988,99375,5,4,'Premium','2025-01-21','MKT_KQXSE'
'VEND_OVH07',425,2.10,404859,694075,48300,6,3,'Premium','2025-01-23','MKT_4DIKI'
'VEND_W3IDZ',309,2.40,641224,767021,41572,7,3,'Premium','2025-02-18','MKT_26YDX'
'VEND_9ESU8',336,2.70,462892,379354,38671,3,1,'Premium','2025-01-27','MKT_T4DRN'
'VEND_GZNVM',12,1.00,627535,592081,15413,8,8,'Basic','2025-02-19','MKT_SSHOM'
'VEND_D5CAH',199,2.90,96460,23037,85045,2,7,'Premium','2025-02-11','MKT_VSNHE'
'VEND_VNUPL',398,4.70,337322,23412,59013,8,2,'Premium','2025-01-21','MKT_0U8WI'
'VEND_FUDSP',117,2.40,861201,371824,47953,2,6,'Advanced','2025-01-23','MKT_NONJ6'
'VEND_8CQ4X',424,2.90,349449,326545,96129,9,9,'Premium','2025-01-26','MKT_D2WFW'
'VEND_PZPSU',175,4.30,864800,262382,21351,4,10,'Premium','2025-02-16','MKT_GZJCM'
'VEND_S83KE',322,3.80,81465,523065,38655,9,4,'Advanced','2025-02-01','MKT_AXYYI'
'VEND_0WWVL',169,4.40,122210,948311,71589,2,9,'Premium','2025-01-30','MKT_ULCTF'
'VEND_NSY4L',52,2.90,728068,362200,2591,7,10,'Premium','2025-01-21','MKT_GXYBK'
'VEND_3OEAT',395,1.30,690259,145443,79597,3,4,'Advanced','2025-02-08','MKT_JJZV0'
'VEND_6G0YU',391,2.00,363504,697443,55770,6,7,'Basic','2025-02-06','MKT_KECZI'
'VEND_K7V1U',308,4.10,410548,376469,98437,9,8,'Premium','2025-01-24','MKT_UNN3F'
'VEND_9JICK',327,3.70,464500,999030,29758,10,7,'Basic','2025-02-07','MKT_QUZOS'
'VEND_RV70C',377,4.00,699665,522481,8424,4,3,'Advanced','2025-01-23','MKT_Z0JPA'
'VEND_V33SQ',7,2.40,40600,757225,92871,4,2,'Basic','2025-01-31','MKT_4H4LR'
'VEND_GHXLJ',233,4.50,274133,433876,97257,1,9,'Advanced','2025-02-10','MKT_5LS9L'
'VEND_939L3',117,2.60,197285,613636,39691,1,4,'Basic','2025-01-24','MKT_DJC4Z'
'VEND_MVPTR',492,2.30,998139,988557,9444,1,3,'Advanced','2025-02-03','MKT_HYVMP'
'VEND_RL6JN',46,4.70,719384,808710,55561,6,9,'Premium','2025-01-30','MKT_WNTWD'
'VEND_VWQJM',445,1.20,976964,834187,17016,2,9,'Premium','2025-01-22','MKT_EI1WP'
'VEND_FOOBU',426,4.80,440663,977169,99299,6,9,'Basic','2025-01-28','MKT_682OH'
'VEND_7L7Q7',361,3.70,94600,853909,99981,6,1,'Basic','2025-02-17','MKT_IYT1F'
'VEND_U3SJT',299,3.70,819806,786977,23279,9,7,'Premium','2025-02-14','MKT_563ZN'
'VEND_5V5SL',272,1.30,944987,278447,45335,1,6,'Advanced','2025-01-24','MKT_K0G0A'
'VEND_57U6P',217,3.50,468751,735272,30408,5,2,'Basic','2025-02-11','MKT_BSMA9'
'VEND_EIEL5',463,1.40,231122,228264,30151,8,3,'Basic','2025-02-19','MKT_R6IWD'
'VEND_PP3CK',229,1.20,306448,256352,89379,10,8,'Basic','2025-02-08','MKT_RD5X6'
'VEND_C6777',383,4.30,977075,572945,71821,5,3,'Basic','2025-02-11','MKT_ERK2O'
'VEND_MLUN2',192,2.20,613144,76918,77179,6,5,'Basic','2025-02-10','MKT_W8V9L'
'VEND_EK0S2',431,4.70,614210,320138,50183,9,3,'Basic','2025-01-28','MKT_WAY22'
'VEND_IC57X',187,3.40,665184,822002,92699,9,5,'Basic','2025-01-26','MKT_7ME7B'
'VEND_AKGXV',367,2.70,963763,326761,64328,1,7,'Premium','2025-02-08','MKT_X8L2P'
'VEND_FRX2Y',420,4.70,889455,371111,79519,4,4,'Advanced','2025-01-27','MKT_U4LVO'
'VEND_KR0KG',352,4.80,979883,306513,93545,5,5,'Premium','2025-01-27','MKT_15583'
'VEND_5XEJG',112,3.40,594457,964602,88209,2,7,'Advanced','2025-02-01','MKT_5BJC3'
'VEND_6M6V7',441,4.70,778837,929028,82601,9,2,'Premium','2025-01-24','MKT_3VFEV'
'VEND_QSMH8',54,2.00,716799,164843,27440,8,3,'Basic','2025-02-17','MKT_4GF01'
'VEND_L7FQT',269,2.30,152615,353796,29719,8,1,'Advanced','2025-02-10','MKT_5M6RZ'
'VEND_9KG7H',260,4.60,965945,47797,13071,3,5,'Premium','2025-01-31','MKT_DXCGF'
'VEND_E60NZ',220,4.50,119085,152287,89242,3,9,'Basic','2025-02-13','MKT_24ZIO'
'VEND_U0WZN',212,2.90,626651,434572,40296,1,4,'Premium','2025-02-07','MKT_NQMO7'
'VEND_U3D6G',333,4.20,566138,310112,12845,4,3,'Basic','2025-01-25','MKT_X36DV'
'VEND_Y6S60',429,1.90,366300,38767,18643,8,6,'Advanced','2025-02-05','MKT_G5YUF'
'VEND_424W0',498,2.00,165310,363212,63412,6,6,'Premium','2025-02-01','MKT_E9FMK'
'VEND_Y8IN0',215,1.40,189366,61880,85154,10,9,'Basic','2025-02-01','MKT_JRTNQ'
'VEND_8TX8V',144,4.60,617810,580422,85044,9,3,'Basic','2025-01-20','MKT_UJNN8'
'VEND_FB035',242,4.20,971327,639877,90480,3,2,'Premium','2025-01-22','MKT_6IZF5'
'VEND_HR8XP',477,3.50,370567,565654,34057,8,2,'Basic','2025-01-30','MKT_EDLZT'
'VEND_9W27N',194,2.00,58137,466758,5709,3,1,'Premium','2025-01-20','MKT_7XAYA'
'VEND_XAQF6',68,3.50,36388,113245,3273,5,9,'Advanced','2025-02-14','MKT_REMUL'
'VEND_058NL',199,3.60,865269,977681,82378,2,6,'Premium','2025-01-29','MKT_5LRDH'
'VEND_NK3WV',389,4.80,513649,401910,34682,5,4,'Basic','2025-02-03','MKT_XIB5K'
'VEND_LN5B1',318,1.60,707854,612545,48889,8,7,'Premium','2025-02-09','MKT_PMFC5'
'VEND_S8DL1',257,2.80,654397,280823,45817,10,9,'Premium','2025-01-30','MKT_RS8WA'
'VEND_FKY3J',9,3.70,744187,840773,64233,3,9,'Premium','2025-02-02','MKT_QCDKP'
'VEND_877DG',166,3.30,143098,650633,23864,7,7,'Premium','2025-02-19','MKT_ZBFA0'
'VEND_5VTCK',461,4.40,767594,441054,35557,7,7,'Premium','2025-01-25','MKT_IBUOE'
'VEND_CP9Z7',399,4.20,823085,403646,26858,3,5,'Premium','2025-01-30','MKT_HKGFI'
'VEND_G0YYR',424,3.60,886334,561112,9595,2,7,'Advanced','2025-02-19','MKT_G0QS6'
'VEND_MLHT4',442,2.60,28743,59621,18641,10,2,'Advanced','2025-02-14','MKT_XTL96'
'VEND_ON3VM',134,2.70,191687,738381,27551,5,8,'Premium','2025-02-04','MKT_JP7OE'
'VEND_5Z9EE',382,4.40,483130,315652,85739,10,7,'Premium','2025-01-30','MKT_CPZ88'
'VEND_TWHMI',211,4.20,294328,930702,73184,1,6,'Basic','2025-02-13','MKT_NRFQ7'
'VEND_CTWDZ',39,3.30,832385,772435,37566,9,6,'Basic','2025-01-27','MKT_RJ926'
'VEND_AYSKJ',300,1.60,31529,68113,96173,1,3,'Advanced','2025-01-27','MKT_XJDL7'
'VEND_TSRUM',80,4.70,790398,686784,33563,4,1,'Basic','2025-02-14','MKT_7W9KY'
'VEND_MVS5K',283,2.50,178013,737805,72845,7,10,'Premium','2025-02-01','MKT_TGL5I'
'VEND_818XN',181,1.30,224184,600031,54035,10,5,'Premium','2025-02-04','MKT_60XIG'
'VEND_3HPMO',79,3.10,943024,303241,94122,2,1,'Advanced','2025-01-22','MKT_LMJT0'
'VEND_RY7LL',367,3.30,913682,586878,58604,7,8,'Premium','2025-02-01','MKT_63PPW'
'VEND_0KSTO',189,3.20,904202,565772,93817,5,6,'Advanced','2025-01-24','MKT_5X5IK'
'VEND_GV6G3',210,2.50,242751,708777,90877,10,2,'Premium','2025-02-02','MKT_K2D2Y'
'VEND_79YJX',341,1.90,496215,120087,16272,10,6,'Advanced','2025-01-25','MKT_Z0QRV'
'VEND_DCJXB',497,3.10,249464,265420,27934,1,5,'Advanced','2025-01-30','MKT_P5LIV'
'VEND_894NA',314,5.00,609753,85223,9643,5,6,'Basic','2025-01-28','MKT_85W08'
'VEND_6AUJR',202,1.90,234921,536094,3442,5,6,'Premium','2025-02-13','MKT_4KFH2'
'VEND_9J1R8',222,3.10,593270,242183,24746,2,4,'Premium','2025-01-27','MKT_JG5L3'
'VEND_7T49L',49,3.40,690689,504982,62284,10,1,'Advanced','2025-01-27','MKT_RP76V'
'VEND_HKHK5',182,1.70,726990,96524,60501,1,10,'Advanced','2025-01-22','MKT_SBGIB'
'VEND_5XKHD',464,4.10,467182,139125,33529,9,3,'Premium','2025-01-21','MKT_R3PZ2'
'VEND_6IKWB',170,3.60,347363,298958,20448,9,4,'Advanced','2025-02-13','MKT_7D0KZ'
'VEND_STNY9',354,4.10,687243,222823,35946,6,7,'Premium','2025-02-19','MKT_8GIKO'
'VEND_F6OH2',376,2.30,940288,220363,47821,10,4,'Premium','2025-02-14','MKT_N9EB7'
'VEND_PE54F',492,1.50,755716,909540,46925,9,1,'Premium','2025-02-12','MKT_FQG81'
'VEND_635M3',2,3.50,336856,700853,79628,9,1,'Advanced','2025-01-26','MKT_Z2SAW'
'VEND_04JAK',310,2.60,207213,832511,23490,8,7,'Premium','2025-01-30','MKT_E0JBI'
'VEND_T8GMZ',386,4.00,895147,994978,34825,10,9,'Advanced','2025-02-12','MKT_4OVWY'
'VEND_PYP78',423,4.60,28463,868236,70823,3,7,'Premium','2025-02-08','MKT_MQUFJ'
'VEND_ZFEPH',306,1.70,555419,245476,23104,10,10,'Premium','2025-01-28','MKT_G8CCY'
'VEND_13SQV',439,1.20,918083,735241,75898,3,4,'Advanced','2025-01-24','MKT_RKEMN'
'VEND_A34X5',222,3.80,966540,336466,72192,10,6,'Basic','2025-02-02','MKT_PYRUP'
'VEND_3OAAA',35,3.40,475989,868353,64022,6,7,'Basic','2025-01-20','MKT_SLGC2'
'VEND_F9VHB',320,2.80,857014,812571,25997,4,9,'Advanced','2025-01-30','MKT_49QFS'
'VEND_YM5QJ',38,1.30,317779,822879,88962,7,4,'Premium','2025-02-10','MKT_ECL3F'
'VEND_H3ANV',273,1.50,647306,18315,94836,8,3,'Premium','2025-01-26','MKT_X05JH'
'VEND_21KSS',147,3.80,150740,207337,76289,2,3,'Advanced','2025-02-14','MKT_3I1T1'
'VEND_SAFLL',75,1.50,548393,437450,2669,7,9,'Basic','2025-02-18','MKT_PN60F'
'VEND_IJ6NB',88,3.30,363127,25555,61528,2,3,'Basic','2025-02-18','MKT_WLZD7'
'VEND_SSQHQ',304,3.20,491718,717953,68481,8,8,'Advanced','2025-02-19','MKT_ZAFRU'
'VEND_QRU54',487,1.50,964292,106911,6289,10,1,'Basic','2025-02-04','MKT_BWJWQ'
'VEND_MG16G',327,1.10,443059,480030,70182,1,10,'Advanced','2025-02-14','MKT_YIT2R'
'VEND_MZAD3',219,4.80,617352,915249,92839,7,1,'Basic','2025-02-11','MKT_JOCUK'
'VEND_QPVP5',166,1.70,579037,513419,94788,6,4,'Premium','2025-01-27','MKT_0FV0L'
'VEND_NOR5F',68,3.70,390621,993810,55395,6,10,'Advanced','2025-02-19','MKT_PPZDA'
'VEND_F521O',247,2.50,442221,304556,28272,2,7,'Premium','2025-02-10','MKT_QECAQ'
'VEND_CJECN',326,4.70,127404,835066,85252,3,9,'Premium','2025-01-30','MKT_GGB94'
'VEND_1IZRP',106,5.00,517981,399390,79518,2,9,'Advanced','2025-02-13','MKT_O3WS8'
'VEND_PQAU7',475,3.90,318516,362209,45939,8,5,'Basic','2025-02-14','MKT_F7MN8'
'VEND_I888Z',414,3.70,736975,852208,50845,2,6,'Advanced','2025-02-13','MKT_4Z5DB'
'VEND_K30J7',364,4.80,354927,689840,19908,7,5,'Premium','2025-02-06','MKT_7BKZZ'
'VEND_NFRRR',194,1.30,229158,998342,78526,2,7,'Premium','2025-01-24','MKT_QEBVX'
'VEND_GWFWI',460,2.50,247845,691846,8462,1,10,'Advanced','2025-02-11','MKT_ZYXX1'
'VEND_NO910',449,2.10,593688,399912,38634,1,6,'Advanced','2025-02-08','MKT_2NZ0W'
'VEND_UG1OZ',147,1.40,583486,988123,43020,6,9,'Basic','2025-02-08','MKT_KWAW7'
'VEND_0HX3J',392,4.80,54537,390694,74313,9,7,'Advanced','2025-02-05','MKT_GL3T0'
'VEND_54DV5',458,3.60,402717,237798,37923,2,4,'Premium','2025-02-01','MKT_BPM10'
'VEND_G2U18',188,1.40,167430,682586,67845,2,7,'Basic','2025-02-01','MKT_UBZKY'
'VEND_G416E',162,2.70,874113,294069,59771,1,1,'Advanced','2025-02-08','MKT_6SJXG'
'VEND_NEZ8C',366,4.60,615642,592511,99070,3,8,'Basic','2025-02-06','MKT_TH6JN'
'VEND_U6WOE',106,2.00,799159,70189,48607,3,4,'Advanced','2025-02-17','MKT_CW5WT'
'VEND_QREVO',228,4.30,171613,469422,79971,7,3,'Basic','2025-02-14','MKT_QUZ9G'
'VEND_F71PR',45,3.80,344881,844884,66676,6,7,'Premium','2025-01-27','MKT_RBCOV'
'VEND_3G871',163,3.40,82806,840052,45102,6,3,'Basic','2025-02-18','MKT_G1TLB'
'VEND_2H3MB',418,4.00,784678,813441,64103,8,1,'Premium','2025-02-09','MKT_F7HTV'
'VEND_ZLRMU',260,2.70,417262,751710,26017,6,6,'Premium','2025-02-01','MKT_VNGOR'
'VEND_FIXHL',443,2.00,254000,905739,97104,6,5,'Advanced','2025-02-10','MKT_4Y056'
'VEND_NO69F',82,3.80,262138,242329,82641,4,7,'Premium','2025-02-19','MKT_H5YW7'
'VEND_XO9PU',456,2.40,76794,987476,71974,2,6,'Basic','2025-02-05','MKT_5JIR5'
'VEND_IHIVJ',235,4.20,887912,391897,33106,10,6,'Premium','2025-01-24','MKT_28MWF'
'VEND_TP563',127,1.80,450729,735312,5040,8,5,'Basic','2025-02-09','MKT_RPTAO'
'VEND_FGT8H',179,1.20,836105,898858,80752,9,8,'Premium','2025-02-18','MKT_GE03W'
'VEND_6BT5B',96,2.80,500547,635728,73407,9,4,'Advanced','2025-01-29','MKT_TSSX6'
'VEND_42DMZ',399,1.60,210861,768589,98296,4,1,'Basic','2025-01-27','MKT_F5HOC'
'VEND_8OLF1',85,1.90,837240,838777,80713,3,3,'Premium','2025-02-05','MKT_SGWVT'
'VEND_6VGRJ',460,1.10,122331,559612,53763,4,4,'Premium','2025-02-05','MKT_WRDG5'
'VEND_21ZVV',254,3.50,200432,862058,26809,7,2,'Premium','2025-02-03','MKT_GA3Y4'
'VEND_ETIWR',78,5.00,67561,750500,8113,6,2,'Premium','2025-02-05','MKT_HQNJY'
'VEND_YGNMU',81,4.70,161859,10666,54532,5,5,'Advanced','2025-01-26','MKT_KMXM8'
'VEND_BAXFE',193,1.70,443035,516832,32409,2,9,'Basic','2025-02-10','MKT_454AL'
'VEND_V6GSH',304,1.40,43592,781699,22406,10,2,'Premium','2025-02-18','MKT_2MM5K'
'VEND_1ZHQU',26,1.80,547093,526366,81798,9,4,'Advanced','2025-02-08','MKT_FP269'
'VEND_UI3B8',76,3.60,579434,748847,87260,10,3,'Advanced','2025-02-15','MKT_LKZO8'
'VEND_0L3FF',254,2.90,390175,348864,7711,8,3,'Premium','2025-02-12','MKT_K48WM'
'VEND_4XBAC',328,3.60,394173,764821,26581,7,1,'Advanced','2025-01-26','MKT_VL32X'
'VEND_353AS',221,3.50,817703,210020,16752,3,10,'Advanced','2025-01-29','MKT_25KEC'
'VEND_OPXJ5',271,2.10,580400,689565,39248,3,10,'Basic','2025-01-30','MKT_IKE2I'
'VEND_94X5U',248,4.50,818822,363897,58010,5,5,'Basic','2025-01-20','MKT_DU13W'
'VEND_7UCYD',148,1.70,233659,55367,97900,8,2,'Basic','2025-02-17','MKT_AJTYL'
'VEND_KGQMU',16,3.90,948655,667501,91126,6,4,'Basic','2025-02-07','MKT_NNELW'
'VEND_Y95OZ',103,4.50,531070,458538,11921,4,7,'Basic','2025-02-01','MKT_L12RV'
'VEND_RO37B',127,2.30,356979,764481,12839,5,4,'Premium','2025-01-20','MKT_5THSY'
'VEND_W3U10',469,2.40,180605,654686,33090,3,8,'Basic','2025-01-31','MKT_R3H9M'
'VEND_0SB8W',252,1.10,739085,876011,93046,1,9,'Advanced','2025-01-25','MKT_9VGU4'
'VEND_LL1B7',169,4.60,989467,427802,48342,5,6,'Advanced','2025-02-17','MKT_J8AGJ'
'VEND_PVTRA',133,2.40,326036,501744,3855,6,10,'Advanced','2025-01-26','MKT_LSVUG'
'VEND_IWHBU',142,2.60,473822,690934,15088,9,7,'Advanced','2025-02-09','MKT_OB48J'
'VEND_ZZQW3',172,1.00,426508,913532,46140,5,4,'Premium','2025-02-03','MKT_13F2B'
'VEND_LWBBV',124,4.30,622237,550312,33623,9,7,'Premium','2025-01-27','MKT_EXWN6'
'VEND_CASHT',142,2.40,849409,485717,32154,10,2,'Advanced','2025-01-21','MKT_UXG0N'
'VEND_5ZDGT',34,1.10,853171,817676,73207,1,3,'Premium','2025-02-12','MKT_KH5E4'
'VEND_ZLES6',297,1.80,940013,751120,94559,2,7,'Basic','2025-01-20','MKT_TXNJN'
'VEND_4PJG9',259,1.60,380439,577518,57773,10,1,'Premium','2025-01-30','MKT_1X0NI'
'VEND_G36HK',260,1.90,321104,204402,49859,1,3,'Premium','2025-02-09','MKT_UXBZB'
'VEND_K1ZW2',420,4.20,901997,75630,51135,9,1,'Premium','2025-01-20','MKT_GXPRO'
'VEND_P756Y',396,3.80,225546,953411,31244,10,4,'Basic','2025-01-31','MKT_GS1AC'
'VEND_LG5N6',232,3.90,660825,418807,50551,6,7,'Basic','2025-01-31','MKT_UH3BN'
'VEND_4LFAJ',371,2.60,949677,704900,94716,9,1,'Premium','2025-01-27','MKT_SZGKE'
'VEND_UHRJB',261,4.30,711372,189066,25718,1,1,'Basic','2025-01-22','MKT_QM2W9'
'VEND_A8I1F',444,2.20,972085,513913,62406,9,8,'Premium','2025-02-12','MKT_XVR0H'
'VEND_HYXBM',296,2.90,825768,681954,37557,8,2,'Basic','2025-02-16','MKT_095B0'
