'TX_382IO','DN780590','2021-04-20 14:39:47.000','Crypto_B',67786.10,211.12,'Yes',23,'Yes','Pending',125.40,'Express','Region_A','Region_Z','Yes','Medium','MKT_CW5WT','PROD_50MK0','BUY_Y3M8J'
'TX_H8E38','DN438856','2025-01-24 21:56:24.000','Crypto_B',7582.03,367.73,'No',42,'No','Completed',83.40,'Standard','Unknown','Region_Z','No','Complex','MKT_QUZ9G','PROD_CSN3M','BUY_H0ZQH'
'TX_WU7IN','DN738049','2024-06-18 17:28:34.000','Token',35930.05,189.08,'Yes',90,'No','Cancelled',64.40,'Express','Region_B','Region_Y','No','Simple','MKT_RBCOV','PROD_O5HVI','BUY_0Q3KR'
'TX_NEOKB','DN794781','2024-08-09 19:46:01.000','Token',92266.73,171.52,'No',80,'Yes','Cancelled',58.60,'Digital','Region_B','Region_Y','Yes','Complex','MKT_G1TLB','PROD_JW3C0','BUY_DAEDW'
'TX_EOXJ3','DN155761','2021-12-05 10:40:26.000','Crypto_C',7240.06,350.17,'No',155,'Yes','Pending',77.10,'Express','Region_C','Region_X','No','Simple','MKT_F7HTV','PROD_Z5SND','BUY_5XQQ5'
'TX_4ESWA','DN851220','2024-04-18 07:44:52.000','Crypto_A',75571.70,195.70,'Yes',52,'No','Completed',8.70,'Express','Region_A','Region_Z','Yes','Medium','MKT_VNGOR','PROD_NA44W','BUY_63ZKR'
'TX_U1QKV','DN355443','2022-05-04 03:17:25.000','Token',95549.28,309.21,'Yes',37,'Yes','Completed',119.40,'Standard','Unknown','Region_X','Yes','Complex','MKT_H5YW7','PROD_4BXFS','BUY_OM4YP'
'TX_578KF','DN565864','2021-08-27 15:36:47.000','Crypto_B',50659.86,168.15,'Yes',49,'Yes','Pending',99.60,'Express','Region_B','Region_Z','Yes','Simple','MKT_5JIR5','PROD_1IIV9','BUY_J9ZNQ'
'TX_X0AN0','DN176082','2025-05-11 21:59:52.000','Crypto_C',18707.15,124.19,'Yes',87,'No','Completed',76.10,'Express','Unknown','Unknown','Yes','Complex','MKT_28MWF','PROD_GO69M','BUY_L4X1Z'
'TX_OB63Q','DN807117','2024-12-01 11:57:32.000','Token',67260.43,391.46,'Yes',167,'Yes','Cancelled',103.10,'Digital','Unknown','Region_X','No','Simple','MKT_VL32X','PROD_M8OEW','BUY_L7GDS'
'TX_Z7BDH','DN649336','2025-06-14 05:07:27.000','Token',33001.81,226.95,'No',115,'Yes','Cancelled',99.40,'Digital','Region_B','Region_Y','No','Simple','MKT_RPTAO','PROD_NUQF4','BUY_MV94J'
'TX_EPMPZ','DN733983','2025-10-06 00:07:59.000','Crypto_A',36467.06,351.18,'No',41,'Yes','Completed',73.30,'Digital','Region_B','Region_Z','No','Complex','MKT_IKE2I','PROD_WUDLG','BUY_U7403'
'TX_MJAFA','DN838284','2021-06-13 03:14:52.000','Crypto_C',49279.84,34.96,'No',29,'Yes','Disputed',100.40,'Express','Region_A','Region_X','No','Medium','MKT_GE03W','PROD_Z9G83','BUY_ZQNOK'
'TX_1H1UC','DN818841','2024-12-31 17:43:59.000','Crypto_B',99965.62,255.78,'Yes',106,'No','Cancelled',10.10,'Custom','Unknown','Region_X','Yes','Simple','MKT_TSSX6','PROD_8EWY2','BUY_XZDDJ'
'TX_09D8I','DN112468','2021-05-11 18:27:36.000','Token',2777.85,478.06,'Yes',119,'Yes','Cancelled',25.80,'Standard','Unknown','Region_X','No','Complex','MKT_NNELW','PROD_4E32L','BUY_E6M5J'
'TX_80FD5','DN823262','2022-10-04 10:54:31.000','Crypto_C',31929.23,258.60,'No',63,'Yes','Cancelled',66.90,'Digital','Region_C','Region_Y','Yes','Simple','MKT_F5HOC','PROD_E9963','BUY_6TB48'
'TX_6S26P','DN269044','2020-09-10 07:33:08.000','Crypto_C',3045.79,388.17,'No',90,'No','Pending',105.10,'Custom','Unknown','Region_Z','No','Complex','MKT_WRDG5','PROD_BSERE','BUY_X41GF'
'TX_3X65Z','DN761946','2021-10-14 13:08:16.000','Crypto_B',60238.04,251.45,'Yes',106,'No','Completed',109.00,'Express','Unknown','Region_Z','Yes','Complex','MKT_GA3Y4','PROD_UIPED','BUY_6Z5KM'
'TX_N4QEJ','DN409686','2022-04-01 11:09:18.000','Token',71061.45,285.06,'Yes',143,'Yes','Completed',119.50,'Custom','Region_A','Region_X','No','Medium','MKT_HQNJY','PROD_PPX3S','BUY_0N0BB'
'TX_583P5','DN175215','2021-01-29 04:34:53.000','Crypto_C',89878.97,306.84,'No',132,'No','Pending',64.80,'Express','Region_A','Region_Y','Yes','Medium','MKT_KMXM8','PROD_6KSJQ','BUY_0HR3G'
'TX_TZWOK','DN228317','2023-08-07 23:49:08.000','Crypto_A',26383.11,306.75,'No',192,'No','Cancelled',116.60,'Standard','Unknown','Region_Z','No','Simple','MKT_J8AGJ','PROD_NZYGW','BUY_V4PYY'
'TX_0YFC4','DN471905','2025-04-24 06:48:13.000','Crypto_A',96732.76,393.64,'Yes',33,'No','Disputed',91.40,'Standard','Region_A','Region_X','No','Medium','MKT_454AL','PROD_5PQSO','BUY_2HC8E'
'TX_TWKY7','DN489136','2023-01-28 16:04:30.000','Crypto_B',85810.30,78.56,'Yes',162,'No','Pending',98.90,'Custom','Unknown','Region_Z','Yes','Medium','MKT_2MM5K','PROD_LM40Y','BUY_4LXY7'
'TX_9KAM3',NULL,'2025-10-05 21:56:26.000','Crypto_B',53667.11,328.55,'Yes',115,'Yes','Disputed',150.40,'Standard','Region_B','Unknown','No','Complex','MKT_GZCE7','PROD_IN1UB','BUY_4HKCV'
'TX_Q0544','DN908391','2024-06-30 15:32:18.000','Crypto_C',52682.75,148.23,'Yes',25,'No','Disputed',69.50,'Express','Region_B','Unknown','No','Simple','MKT_FP269','PROD_4OIKN','BUY_Y68OY'
'TX_TBXMC','DN533425','2024-01-20 21:09:46.000','Crypto_B',447.09,450.43,'No',108,'Yes','Pending',144.70,'Express','Region_C','Region_Y','Yes','Complex','MKT_LKZO8','PROD_SQN76','BUY_9T0D0'
'TX_MJF44','DN204894','2022-05-18 12:04:28.000','Crypto_A',52617.88,442.75,'No',102,'Yes','Disputed',25.20,'Digital','Unknown','Region_Z','Yes','Simple','MKT_K48WM','PROD_PE4W1','BUY_X0MYW'
'TX_YDLB4','DN720630','2021-10-27 08:52:16.000','Crypto_A',68958.06,360.78,'No',49,'No','Pending',129.40,'Express','Region_C','Region_Z','Yes','Simple','MKT_25KEC','PROD_32YPV','BUY_IDTLB'
'TX_IEH20','DN431586','2023-02-22 02:13:40.000','Crypto_C',82088.35,237.25,'No',49,'Yes','Cancelled',73.60,'Express','Region_B','Unknown','No','Medium','MKT_DU13W','PROD_8UD3D','BUY_M119T'
'TX_184FV','DN503092','2022-04-12 13:42:08.000','Crypto_B',62906.71,159.08,'Yes',42,'No','Completed',125.60,'Express','Unknown','Region_X','Yes','Simple','MKT_AJTYL','PROD_WUXW0','BUY_ODYZZ'
'TX_974WL',NULL,'2023-07-25 10:51:23.000','Crypto_A',52619.97,332.97,'No',72,'Yes','Pending',144.80,'Custom','Region_A','Region_X','Yes','Medium','MKT_NVDCV','PROD_MXUD0','BUY_DUZ6P'
'TX_9FR9U','DN578670','2020-10-13 00:59:57.000','Crypto_C',90803.32,396.82,'Yes',133,'Yes','Completed',104.30,'Digital','Region_C','Region_Z','Yes','Complex','MKT_L12RV','PROD_YF29Q','BUY_I34J3'
'TX_TR6GU','DN224809','2020-03-05 07:51:40.000','Token',85631.53,383.65,'Yes',118,'No','Disputed',19.30,'Standard','Region_C','Region_X','No','Complex','MKT_5THSY','PROD_TLRU2','BUY_D8AAU'
'TX_TRWUX','DN367419','2025-11-06 02:11:50.000','Crypto_B',90575.01,46.07,'Yes',28,'No','Completed',97.20,'Custom','Region_A','Region_X','Yes','Simple','MKT_R3H9M','PROD_UHNKY','BUY_6WIZJ'
'TX_HT9VQ','DN291342','2025-05-29 19:29:44.000','Crypto_B',16905.16,204.65,'No',191,'No','Pending',126.20,'Standard','Region_B','Unknown','No','Medium','MKT_9VGU4','PROD_D85BA','BUY_BSPIM'
'TX_OHBUM','DN206177','2023-03-22 09:57:06.000','Crypto_B',29218.20,158.08,'Yes',18,'No','Cancelled',12.30,'Digital','Region_A','Region_Z','No','Complex','MKT_LSVUG','PROD_ET13X','BUY_2QXRL'
'TX_K7C3S','DN325954','2022-08-17 07:33:58.000','Crypto_A',20884.33,372.20,'No',86,'No','Completed',95.90,'Express','Unknown','Region_Y','No','Medium','MKT_OB48J','PROD_9BPRV','BUY_4CFWV'
'TX_BV039',NULL,'2020-08-20 03:54:22.000','Token',3790.63,399.53,'Yes',29,'No','Pending',62.20,'Standard','Region_C','Unknown','No','Medium','MKT_GXKH5','PROD_JQ06C','BUY_MPCUB'
'TX_3Q7JJ','DN778212','2022-04-07 19:34:52.000','Crypto_A',95624.22,450.14,'Yes',148,'Yes','Completed',167.50,'Standard','Region_C','Region_Y','Yes','Medium','MKT_13F2B','PROD_WCDBG','BUY_KUZNQ'
'TX_772LB','DN942954','2022-08-19 04:43:00.000','Crypto_C',74941.46,311.08,'Yes',100,'Yes','Cancelled',29.00,'Custom','Region_C','Region_Z','No','Complex','MKT_EXWN6','PROD_SVQXE','BUY_Q06H4'
'TX_Y5XO7','DN206138','2025-09-22 14:56:42.000','Token',6205.40,202.06,'No',163,'Yes','Completed',43.10,'Standard','Region_B','Region_X','Yes','Medium','MKT_UXG0N','PROD_08AVL','BUY_BPF0S'
'TX_PUUHY','DN607710','2022-12-25 04:59:19.000','Crypto_A',68150.57,19.31,'Yes',188,'Yes','Completed',134.00,'Standard','Region_B','Unknown','No','Complex','MKT_KH5E4','PROD_ZAWUW','BUY_JFM7R'
'TX_H9M5I','DN518269','2025-04-18 13:34:02.000','Crypto_C',4628.64,284.20,'Yes',71,'No','Disputed',58.60,'Custom','Region_B','Region_Y','No','Medium','MKT_TXNJN','PROD_RDSNT','BUY_VEJEL'
'TX_15K02','DN137582','2025-08-31 11:22:54.000','Crypto_B',72650.51,17.69,'No',151,'Yes','Cancelled',64.00,'Standard','Region_B','Region_Y','No','Complex','MKT_57OVP','PROD_QRI2I','BUY_7PM2O'
'TX_LDXMF',NULL,'2024-02-23 05:53:34.000','Crypto_B',14848.99,343.73,'Yes',23,'Yes','Pending',50.50,'Express','Unknown','Region_X','No','Medium','MKT_V2J33','PROD_4X8AM','BUY_BZYZU'
'TX_NPR6H','DN762611','2020-04-09 06:57:46.000','Crypto_B',7609.15,154.85,'Yes',50,'Yes','Cancelled',136.80,'Digital','Region_B','Region_Y','No','Medium','MKT_1X0NI','PROD_SFL4Q','BUY_QYUGK'
'TX_SCZLN','DN915343','2024-07-22 00:50:48.000','Crypto_B',76932.67,290.39,'No',43,'Yes','Completed',82.00,'Digital','Region_B','Region_X','No','Simple','MKT_UXBZB','PROD_QX3FF','BUY_A2VTJ'
'TX_FFXDD',NULL,'2020-06-17 23:47:04.000','Crypto_B',99028.21,206.63,'Yes',61,'Yes','Pending',13.00,'Standard','Region_B','Region_Y','Yes','Medium','MKT_EXR6U','PROD_HCATG','BUY_NHFMN'
'TX_DE8M0','DN688845','2023-06-27 20:35:43.000','Crypto_B',38689.13,36.50,'No',132,'Yes','Cancelled',55.90,'Standard','Unknown','Region_Z','No','Complex','MKT_GXPRO','PROD_R9NGL','BUY_H97QE'
'TX_Q0DCI','DN234928','2020-10-06 21:49:53.000','Crypto_A',66816.80,460.97,'No',180,'Yes','Cancelled',116.00,'Standard','Region_A','Unknown','Yes','Medium','MKT_GS1AC','PROD_JYYCM','BUY_X5B08'
'TX_L1GJX','DN281604','2025-09-28 03:38:13.000','Crypto_C',14399.80,226.55,'Yes',197,'No','Completed',163.00,'Express','Unknown','Region_Y','No','Medium','MKT_UH3BN','PROD_BI752','BUY_WAM1U'
'TX_B0MU1','DN182758','2023-05-18 22:37:43.000','Crypto_C',45917.90,422.83,'Yes',191,'Yes','Disputed',163.60,'Custom','Region_B','Region_Y','Yes','Complex','MKT_SZGKE','PROD_5XWK5','BUY_R9Q13'
'TX_KJIP1','DN628904','2021-11-08 14:58:30.000','Token',57788.33,14.13,'No',17,'No','Pending',10.70,'Express','Region_A','Region_Z','Yes','Complex','MKT_QM2W9','PROD_RHEHR','BUY_WO5DC'
'TX_TNQEV','DN979041','2025-09-09 14:33:18.000','Crypto_A',88814.71,55.54,'No',68,'Yes','Cancelled',7.00,'Custom','Unknown','Region_X','Yes','Simple','MKT_B2G48','PROD_3AJYA','BUY_VY23O'
'TX_VLDNF','DN847652','2020-11-04 10:36:09.000','Crypto_A',52861.99,282.43,'No',186,'Yes','Pending',101.60,'Digital','Unknown','Region_Y','No','Complex','MKT_XVR0H','PROD_8Q81K','BUY_3TCHJ'
'TX_GQKNA','DN201473','2020-04-23 19:25:58.000','Crypto_B',12468.21,327.37,'No',81,'No','Pending',100.00,'Express','Region_A','Region_Y','No','Simple','MKT_095B0','PROD_LDYXW','BUY_4S9UB'
'TX_ZVC43','DN841822','2024-02-09 03:30:07.000','Token',53038.94,453.27,'No',73,'No','Completed',140.00,'Standard','Region_B','Region_Z','Yes','Simple','MKT_2Q51W','PROD_VWEHH','BUY_OOBV1'
'TX_181HX',NULL,'2023-04-07 02:41:41.000','Crypto_A',26051.66,208.68,'No',85,'Yes','Cancelled',140.60,'Express','Region_C','Unknown','No','Complex','MKT_J0PWA','PROD_2BF22','BUY_7XOAI'
'TX_SUU62','DN130846','2020-11-27 13:07:22.000','Token',65982.95,448.01,'No',72,'No','Disputed',142.50,'Standard','Unknown','Region_X','No','Complex','MKT_VJHPR','PROD_UDWNV','BUY_44QKK'
'TX_7T8IG','DN612628','2020-07-08 14:11:04.000','Crypto_A',64225.49,460.71,'Yes',194,'No','Cancelled',92.50,'Digital','Region_A','Region_Z','Yes','Simple','MKT_DY6Y0','PROD_RO3FY','BUY_9X2L4'
'TX_4FIJD','DN169966','2020-12-18 06:40:15.000','Token',40724.21,287.66,'Yes',197,'No','Pending',154.60,'Digital','Region_A','Region_X','Yes','Simple','MKT_FVGVI','PROD_8CAJS','BUY_ZHVEZ'
'TX_83HP3','DN175260','2023-01-01 22:18:16.000','Crypto_B',56435.34,390.23,'Yes',85,'No','Cancelled',65.20,'Digital','Region_B','Region_Z','Yes','Complex','MKT_TQLZG','PROD_4TK73','BUY_CMD02'
'TX_31UFK','DN303437','2021-02-02 06:23:40.000','Token',79758.03,390.60,'No',98,'No','Cancelled',137.60,'Custom','Region_C','Region_Z','Yes','Complex','MKT_WCZCN','PROD_T9PSE','BUY_7O463'
'TX_VP1RM','DN125740','2022-09-03 13:50:15.000','Crypto_A',67847.73,449.92,'Yes',125,'No','Completed',144.40,'Express','Region_C','Region_Y','Yes','Simple','MKT_LHYFR','PROD_B9ZPA','BUY_1R0CE'
'TX_V7CTA',NULL,'2024-02-24 00:15:16.000','Crypto_C',57436.74,329.78,'No',68,'Yes','Disputed',72.70,'Standard','Unknown','Unknown','No','Medium','MKT_YTS2R','PROD_AU4H6','BUY_PJ14U'
'TX_A5FBH','DN708523','2021-10-12 03:57:50.000','Crypto_B',47879.98,301.79,'Yes',150,'Yes','Pending',22.80,'Express','Region_B','Region_X','Yes','Medium','MKT_44IPO','PROD_FCIYN','BUY_R21OB'
'TX_CHWWL','DN501750','2021-02-15 03:52:23.000','Crypto_C',11765.47,151.53,'No',98,'No','Completed',131.10,'Digital','Region_B','Region_Z','Yes','Simple','MKT_MYCGX','PROD_PAWYL','BUY_TI4OM'
'TX_XSY4G','DN401569','2024-08-06 11:28:06.000','Crypto_B',30287.08,439.49,'No',151,'Yes','Disputed',151.70,'Digital','Region_B','Unknown','No','Complex','MKT_AI80I','PROD_NARLI','BUY_G0LUF'
'TX_8SRZ1','DN608501','2025-09-03 12:01:53.000','Crypto_C',4665.05,51.90,'Yes',24,'Yes','Cancelled',151.40,'Custom','Unknown','Region_X','No','Medium','MKT_BVSTQ','PROD_DLWX1','BUY_IV518'
'TX_7EG9C',NULL,'2022-02-11 09:46:23.000','Crypto_B',51525.27,84.15,'Yes',198,'Yes','Disputed',51.00,'Custom','Region_C','Unknown','Yes','Complex','MKT_NNDMG','PROD_3RI72','BUY_IAVHS'
'TX_YMO0Z','DN724784','2022-02-10 19:58:01.000','Crypto_A',98645.68,403.26,'Yes',119,'Yes','Disputed',53.90,'Digital','Region_A','Region_Z','No','Complex','MKT_T00EO','PROD_LP5UT','BUY_GMI4K'
'TX_32XCA',NULL,'2025-04-19 07:56:16.000','Crypto_B',30441.85,487.35,'No',151,'No','Disputed',166.40,'Digital','Region_B','Region_X','Yes','Complex','MKT_TIP92','PROD_YQN4L','BUY_IWQFJ'
'TX_U4AP1','DN841623','2023-09-05 13:35:22.000','Crypto_A',65982.56,432.77,'Yes',17,'No','Cancelled',110.70,'Digital','Unknown','Unknown','Yes','Simple','MKT_89058','PROD_GP0FX','BUY_WFJJX'
'TX_AFK1Y','DN258497','2021-10-01 14:18:21.000','Crypto_B',12867.31,210.21,'Yes',16,'No','Cancelled',50.50,'Custom','Region_C','Region_Y','Yes','Medium','MKT_5HJ4B','PROD_TDWVE','BUY_FBK59'
'TX_33IPO','DN365385','2025-12-09 20:20:56.000','Crypto_B',63309.17,495.05,'Yes',162,'No','Cancelled',108.00,'Custom','Unknown','Region_Y','Yes','Medium','MKT_92G8E','PROD_LIV0D','BUY_NIZJR'
'TX_LDAM4','DN566793','2023-08-18 18:24:22.000','Crypto_A',1471.27,266.41,'No',52,'No','Disputed',0.10,'Digital','Region_C','Region_Z','No','Medium','MKT_QRZWJ','PROD_Y7OH4','BUY_B9UVF'
'TX_HF5JB','DN149761','2020-10-31 23:00:13.000','Token',51552.07,144.55,'No',194,'Yes','Disputed',37.10,'Express','Region_C','Region_Z','Yes','Medium','MKT_L1AWB','PROD_P8DNP','BUY_6HKDG'
'TX_BXJPH','DN903492','2021-05-29 07:07:22.000','Crypto_A',34385.46,432.91,'Yes',43,'Yes','Disputed',49.00,'Digital','Unknown','Region_Y','Yes','Complex','MKT_FBAEC','PROD_7RN3I','BUY_5I6Q5'
'TX_7UZBI','DN482309','2021-03-06 22:07:47.000','Crypto_C',11715.68,112.56,'No',7,'Yes','Disputed',139.00,'Standard','Region_A','Region_X','Yes','Medium','MKT_1SJGJ','PROD_GRV1E','BUY_WBFIQ'
'TX_YI4LN','DN816900','2023-01-08 11:24:11.000','Crypto_B',78519.40,161.91,'No',5,'No','Cancelled',10.30,'Standard','Region_C','Region_Z','No','Complex','MKT_V9M1G','PROD_DER62','BUY_4STFW'
'TX_AZF6Q','DN651899','2024-03-26 21:10:18.000','Token',64391.98,247.53,'Yes',110,'Yes','Completed',105.20,'Digital','Region_B','Region_Y','Yes','Complex','MKT_TST6G','PROD_WOV8O','BUY_G3G43'
'TX_YFU3H','DN787234','2022-08-04 10:36:14.000','Crypto_B',67937.86,448.08,'No',195,'No','Disputed',145.50,'Custom','Region_C','Region_Y','No','Simple','MKT_USMEA','PROD_KRGGL','BUY_H1H0E'
'TX_IDG6C','DN137237','2023-09-01 03:25:23.000','Crypto_B',25712.28,74.30,'Yes',117,'Yes','Pending',134.40,'Custom','Region_C','Region_X','Yes','Simple','MKT_A8UW7','PROD_L6FEI','BUY_5LU1F'
'TX_5W5VQ','DN118566','2024-02-19 05:09:30.000','Crypto_C',97329.57,483.41,'No',39,'No','Cancelled',9.70,'Express','Region_C','Region_X','No','Medium','MKT_NWH52','PROD_CLY5V','BUY_GRNU0'
'TX_D1JBQ','DN390881','2024-12-04 05:57:10.000','Crypto_C',63066.48,162.39,'No',53,'No','Disputed',135.50,'Express','Region_C','Region_Z','Yes','Simple','MKT_LDLLT','PROD_W3IE2','BUY_MXCPY'
'TX_7XNMR','DN851163','2020-11-13 21:14:45.000','Token',67107.24,346.54,'No',84,'No','Completed',132.60,'Express','Unknown','Region_Z','No','Medium','MKT_JFVA6','PROD_6Z75M','BUY_7ZVDN'
'TX_NQ2B1',NULL,'2021-05-29 18:46:55.000','Crypto_C',83261.28,103.55,'Yes',95,'No','Pending',122.00,'Standard','Unknown','Region_X','Yes','Complex','MKT_9586Q','PROD_OZ472','BUY_C56TO'
'TX_PK8IN','DN938761','2022-01-21 13:14:02.000','Crypto_A',21060.59,30.88,'Yes',58,'Yes','Disputed',64.20,'Standard','Unknown','Region_X','No','Simple','MKT_AM1K4','PROD_T660I','BUY_ZOGID'
'TX_9KFGJ','DN327619','2025-05-17 18:00:23.000','Crypto_A',43626.85,32.11,'No',75,'No','Disputed',89.10,'Digital','Region_A','Region_X','No','Complex','MKT_XL75F','PROD_BD9HQ','BUY_S7IEK'
'TX_ORX25','DN264521','2020-05-07 02:12:21.000','Crypto_A',76397.35,195.07,'No',122,'Yes','Disputed',50.20,'Digital','Region_B','Region_Z','Yes','Complex','MKT_20LSN','PROD_LH10I','BUY_8JOR7'
'TX_UBTX6',NULL,'2020-10-05 10:58:52.000','Crypto_C',79321.73,250.42,'No',108,'No','Completed',18.30,'Express','Unknown','Region_X','No','Complex','MKT_4CT1G','PROD_KMSQG','BUY_YQTO7'
'TX_FFAKI','DN894020','2023-08-09 15:56:12.000','Crypto_C',94167.45,348.23,'No',150,'Yes','Completed',10.60,'Express','Region_B','Region_X','No','Complex','MKT_IG49Z','PROD_PBSVB','BUY_8345Z'
'TX_HSW6Z','DN743738','2021-06-04 19:24:40.000','Crypto_C',60729.81,43.91,'No',38,'Yes','Completed',77.80,'Express','Region_B','Unknown','No','Simple','MKT_FXZ8X','PROD_XZ4G7','BUY_88YTD'
'TX_XEFEE','DN821741','2023-05-30 04:08:19.000','Token',8911.73,53.48,'Yes',197,'No','Cancelled',18.80,'Standard','Region_C','Region_Y','Yes','Complex','MKT_4VYS3','PROD_6D1YB','BUY_LIXM7'
'TX_Z5T2D','DN436415','2023-01-21 11:13:55.000','Token',83699.70,151.19,'Yes',117,'No','Completed',51.30,'Express','Unknown','Region_Y','No','Medium','MKT_7COZP','PROD_5VK9J','BUY_NRO7N'
'TX_Y0W1T','DN529382','2022-07-29 01:14:24.000','Token',37203.39,74.37,'Yes',121,'Yes','Disputed',68.00,'Custom','Region_C','Region_Z','No','Complex','MKT_AG5DY','PROD_A0JA5','BUY_4M3MR'
'TX_4IKOH',NULL,'2023-07-26 15:12:41.000','Crypto_A',7290.13,453.89,'No',113,'Yes','Pending',38.60,'Digital','Unknown','Region_Z','No','Medium','MKT_BGIVJ','PROD_80ZRL','BUY_YCCR5'
'TX_GFGEO','DN665066','2021-04-09 14:09:44.000','Crypto_A',40959.00,199.53,'No',101,'Yes','Cancelled',129.40,'Digital','Region_B','Region_Z','No','Simple','MKT_2J1HW','PROD_MKL1P','BUY_VRKNY'
'TX_U1XH0','DN348349','2020-01-31 10:24:03.000','Crypto_A',3659.84,404.26,'Yes',78,'No','Completed',80.80,'Digital','Region_A','Region_Y','Yes','Medium','MKT_FK0A3','PROD_4JDVS','BUY_81MAS'
'TX_1AXOM','DN843363','2021-02-24 08:28:27.000','Token',21040.37,268.43,'No',28,'No','Completed',10.20,'Express','Region_A','Region_Y','Yes','Simple','MKT_RATX7','PROD_945JL','BUY_DX1J0'
'TX_K1A5T','DN499895','2024-09-01 00:50:13.000','Crypto_B',40719.68,457.62,'Yes',51,'Yes','Disputed',159.40,'Express','Region_A','Region_Z','No','Medium','MKT_ZR4VY','PROD_R2LIA','BUY_P1YRU'
'TX_AQNHI','DN406399','2021-03-22 18:42:16.000','Crypto_B',52752.67,488.60,'No',147,'No','Cancelled',23.40,'Standard','Region_B','Region_Z','No','Medium','MKT_IGX2P','PROD_ZRZ2V','BUY_MFZ29'
'TX_XTV9P','DN689658','2023-04-26 00:52:04.000','Crypto_A',1468.38,5.96,'Yes',166,'No','Completed',11.50,'Standard','Region_B','Region_Z','No','Complex','MKT_94ROM','PROD_H24DR','BUY_8LZCJ'
'TX_NGJKN','DN195465','2022-04-01 18:39:24.000','Crypto_A',76257.68,404.09,'No',122,'No','Completed',136.20,'Express','Region_A','Region_X','Yes','Simple','MKT_T2WAT','PROD_EUBKV','BUY_CXY80'
'TX_ZALWL','DN769380','2024-09-14 09:03:31.000','Crypto_A',73239.46,246.88,'Yes',174,'No','Pending',29.30,'Express','Region_A','Region_X','Yes','Simple','MKT_5ZVD4','PROD_GGY94','BUY_ZKHHM'
'TX_YIPKB','DN363259','2025-04-08 01:10:30.000','Crypto_C',99580.34,296.92,'Yes',169,'Yes','Cancelled',12.60,'Custom','Region_A','Region_X','No','Complex','MKT_JPJ08','PROD_BSBOH','BUY_VXI46'
'TX_A0SMU','DN255874','2025-05-05 04:29:20.000','Crypto_A',97369.06,7.54,'No',115,'No','Cancelled',77.10,'Custom','Unknown','Unknown','Yes','Simple','MKT_M99YJ','PROD_7J74L','BUY_8MN12'
'TX_TM4O8','DN274747','2023-04-07 23:34:59.000','Crypto_C',14421.62,325.74,'Yes',81,'Yes','Disputed',67.90,'Standard','Region_C','Region_X','No','Complex','MKT_J15XL','PROD_46IT8','BUY_OTXY8'
'TX_UDBP5',NULL,'2020-01-10 10:35:58.000','Crypto_A',16027.77,48.48,'Yes',144,'No','Completed',157.60,'Digital','Region_B','Region_Y','No','Medium','MKT_3JHEW','PROD_NPXVQ','BUY_41J5K'
'TX_4EYS4',NULL,'2025-05-15 22:04:19.000','Crypto_C',80252.47,342.44,'Yes',154,'No','Cancelled',151.10,'Express','Unknown','Region_X','No','Medium','MKT_EXZ3W','PROD_LNS9I','BUY_RWRUW'
'TX_6VC7U','DN491674','2023-11-03 06:51:06.000','Crypto_C',56490.21,48.47,'No',143,'No','Completed',87.10,'Digital','Region_B','Region_Z','No','Medium','MKT_5VA4A','PROD_5ZR9C','BUY_T25UH'
'TX_QFI27','DN933483','2023-11-21 19:49:18.000','Token',83074.11,289.86,'No',91,'Yes','Completed',131.40,'Express','Region_A','Region_X','No','Complex','MKT_502LT','PROD_I7NR3','BUY_NSK7X'
'TX_4PJB0','DN382295','2023-07-29 11:41:42.000','Token',74176.89,247.77,'No',166,'Yes','Completed',82.80,'Custom','Region_B','Region_X','Yes','Medium','MKT_MBRCU','PROD_0EOCS','BUY_HK58N'
'TX_GXG4I','DN879962','2021-12-09 02:13:20.000','Crypto_B',77139.66,330.50,'No',34,'No','Disputed',1.20,'Custom','Unknown','Region_Y','Yes','Simple','MKT_VWLY3','PROD_CWNFC','BUY_814WK'
'TX_3S7EY','DN263952','2023-06-03 04:26:59.000','Token',74130.43,451.66,'No',130,'Yes','Completed',26.80,'Standard','Region_B','Region_Y','No','Medium','MKT_FL5HW','PROD_M9B04','BUY_W3D4A'
'TX_G2O4U','DN730848','2025-05-30 04:09:34.000','Crypto_B',13169.16,248.20,'Yes',137,'No','Completed',158.60,'Express','Region_A','Unknown','No','Medium','MKT_3LXH3','PROD_C53JZ','BUY_H3Y4F'
'TX_0SWTO','DN504891','2020-02-03 15:50:44.000','Token',45487.93,317.45,'Yes',167,'Yes','Completed',158.60,'Custom','Region_B','Region_Z','No','Complex','MKT_FFD31','PROD_EQ3CX','BUY_E0QXP'
'TX_FJT19','DN564096','2020-03-26 01:31:03.000','Crypto_A',19338.54,118.62,'No',34,'Yes','Completed',31.30,'Express','Region_C','Unknown','Yes','Medium','MKT_M1E8P','PROD_F1H41','BUY_QANLJ'
'TX_V10UI','DN723729','2025-02-23 13:28:07.000','Crypto_B',39031.71,317.90,'No',135,'No','Pending',62.50,'Standard','Region_A','Region_X','Yes','Simple','MKT_A01XF','PROD_DF06A','BUY_4JUIO'
'TX_MOWAY','DN365739','2024-05-08 07:57:29.000','Crypto_B',31025.04,178.50,'No',44,'Yes','Pending',129.50,'Express','Region_A','Region_Z','Yes','Medium','MKT_NP8TG','PROD_LN9N3','BUY_1823Y'
