175,'ART23004  ','SC5080      ',175,'Active              ',2,10,'Standard','Custom','Standard','Special','Special','Frequent  ','Rare                     ','Rare        ','Frequent  ','Occasional','Daily','Monthly                  ','Weekly                   ','Daily                    ','Quarterly                ','Pending','Non-compliant','Passed','Failed'
176,'ART98449  ','SC5348      ',176,'Active              ',9,18,'Special','Special','Special','Custom','Custom','Rare      ','Occasional               ','Occasional  ','Frequent  ','Rare','Daily','Annually                 ','Monthly                  ','Monthly                  ','Quarterly                ','Current','Partial','Pending','Passed'
177,'ART25084  ','SC1183      ',177,'Active              ',12,16,'Standard','Special','Special','Standard','Special','Rare      ','Occasional               ','Rare        ','Occasional','Occasional','Monthly','Quarterly                ','Monthly                  ','Weekly                   ','Quarterly                ','Expired','Partial','Pending','Passed'
178,'ART13491  ','SC5347      ',178,'Active              ',8,9,'Special','Special','Standard','Standard','Standard','Rare      ','Occasional               ','Rare        ','Rare      ','Frequent','Weekly','Annually                 ','Weekly                   ','Daily                    ','Quarterly                ','Pending','Partial','Pending','Failed'
179,'ART24745  ','SC1015      ',179,'Permanent           ',4,15,'Custom','Special','Standard','Special','Special','Frequent  ','Occasional               ','Frequent    ','Rare      ','Frequent','Daily','Monthly                  ','Monthly                  ','Monthly                  ','Quarterly                ','Current','Compliant','Failed','Passed'
180,'ART65719  ','SC3855      ',180,'Resting             ',9,9,'Special','Custom','Standard','Special','Special','Frequent  ','Frequent                 ','Occasional  ','Frequent  ','Rare','Daily','Annually                 ','Quarterly                ','Weekly                   ','Quarterly                ','Pending','Partial','Passed','Failed'
181,'ART91309  ','SC5109      ',181,'Resting             ',12,12,'Custom','Custom','Custom','Custom','Special','Occasional','Frequent                 ','Frequent    ','Rare      ','Rare','Daily','Annually                 ','Monthly                  ','Weekly                   ','Quarterly                ','Expired','Non-compliant','Passed','Failed'
182,'ART53019  ','SC9412      ',182,'Active              ',7,24,'Special','Custom','Custom','Custom','Custom','Rare      ','Rare                     ','Occasional  ','Frequent  ','Frequent','Monthly','Monthly                  ','Weekly                   ','Monthly                  ','Annually                 ','Expired','Compliant','Passed','Review'
183,'ART14403  ','SC4646      ',183,'Permanent           ',4,6,'Special','Custom','Custom','Special','Special','Rare      ','Rare                     ','Rare        ','Occasional','Occasional','Daily','Quarterly                ','Quarterly                ','Weekly                   ','Quarterly                ','Expired','Compliant','Pending','Failed'
184,'ART38276  ','SC3163      ',184,'Permanent           ',6,7,'Custom','Special','Custom','Special','Standard','Frequent  ','Rare                     ','Frequent    ','Rare      ','Frequent','Monthly','Annually                 ','Weekly                   ','Monthly                  ','Monthly                  ','Current','Non-compliant','Failed','Passed'
185,'ART42404  ','SC2442      ',185,'Permanent           ',2,11,'Special','Standard','Standard','Custom','Standard','Occasional','Frequent                 ','Occasional  ','Occasional','Occasional','Weekly','Annually                 ','Quarterly                ','Weekly                   ','Monthly                  ','Current','Partial','Pending','Review'
186,'ART83629  ','SC4364      ',186,'Resting             ',1,6,'Standard','Special','Special','Custom','Custom','Rare      ','Occasional               ','Frequent    ','Rare      ','Rare','Daily','Annually                 ','Monthly                  ','Daily                    ','Annually                 ','Expired','Partial','Pending','Review'
187,'ART13974  ','SC5111      ',187,'Permanent           ',2,11,'Special','Custom','Standard','Standard','Custom','Frequent  ','Rare                     ','Rare        ','Occasional','Rare','Weekly','Annually                 ','Quarterly                ','Monthly                  ','Monthly                  ','Current','Compliant','Pending','Failed'
188,'ART88917  ','SC2146      ',188,'Resting             ',2,16,'Standard','Custom','Standard','Custom','Custom','Frequent  ','Occasional               ','Occasional  ','Frequent  ','Rare','Monthly','Quarterly                ','Weekly                   ','Monthly                  ','Quarterly                ','Expired','Partial','Passed','Passed'
189,'ART41493  ','SC1260      ',189,'Active              ',5,11,'Special','Standard','Special','Standard','Special','Frequent  ','Occasional               ','Frequent    ','Occasional','Frequent','Daily','Monthly                  ','Monthly                  ','Monthly                  ','Quarterly                ','Pending','Partial','Failed','Passed'
190,'ART69240  ','SC5271      ',190,'Resting             ',4,16,'Custom','Special','Custom','Special','Custom','Frequent  ','Rare                     ','Frequent    ','Frequent  ','Occasional','Daily','Quarterly                ','Quarterly                ','Daily                    ','Annually                 ','Expired','Compliant','Failed','Failed'
191,'ART49914  ','SC7626      ',191,'Resting             ',9,14,'Custom','Custom','Custom','Standard','Special','Occasional','Occasional               ','Frequent    ','Occasional','Occasional','Daily','Annually                 ','Quarterly                ','Weekly                   ','Quarterly                ','Pending','Partial','Passed','Passed'
192,'ART80033  ','SC8437      ',192,'Resting             ',6,19,'Custom','Custom','Special','Custom','Special','Rare      ','Occasional               ','Frequent    ','Rare      ','Occasional','Monthly','Annually                 ','Quarterly                ','Daily                    ','Quarterly                ','Pending','Non-compliant','Failed','Review'
193,'ART94972  ','SC6870      ',193,'Resting             ',4,18,'Custom','Standard','Custom','Standard','Special','Rare      ','Rare                     ','Rare        ','Frequent  ','Occasional','Monthly','Annually                 ','Monthly                  ','Weekly                   ','Monthly                  ','Expired','Compliant','Passed','Review'
194,'ART72194  ','SC1806      ',194,'Resting             ',1,10,'Standard','Special','Custom','Special','Standard','Rare      ','Rare                     ','Occasional  ','Rare      ','Rare','Monthly','Monthly                  ','Weekly                   ','Monthly                  ','Annually                 ','Expired','Non-compliant','Pending','Failed'
195,'ART84114  ','SC8163      ',195,'Resting             ',1,18,'Standard','Standard','Standard','Standard','Special','Frequent  ','Frequent                 ','Occasional  ','Rare      ','Frequent','Weekly','Annually                 ','Weekly                   ','Weekly                   ','Monthly                  ','Pending','Non-compliant','Passed','Failed'
196,'ART45437  ','SC6387      ',196,'Resting             ',3,24,'Special','Special','Special','Special','Standard','Rare      ','Rare                     ','Frequent    ','Occasional','Rare','Weekly','Quarterly                ','Monthly                  ','Monthly                  ','Quarterly                ','Current','Compliant','Passed','Passed'
197,'ART31758  ','SC8527      ',197,'Resting             ',6,18,'Custom','Standard','Special','Special','Custom','Rare      ','Rare                     ','Occasional  ','Rare      ','Rare','Monthly','Annually                 ','Monthly                  ','Weekly                   ','Quarterly                ','Pending','Partial','Pending','Passed'
198,'ART83252  ','SC9601      ',198,'Resting             ',1,9,'Standard','Special','Standard','Standard','Special','Rare      ','Rare                     ','Occasional  ','Occasional','Frequent','Weekly','Quarterly                ','Weekly                   ','Daily                    ','Monthly                  ','Current','Non-compliant','Pending','Review'
199,'ART67613  ','SC5195      ',199,'Resting             ',12,11,'Special','Custom','Special','Special','Standard','Occasional','Rare                     ','Frequent    ','Frequent  ','Rare','Weekly','Annually                 ','Quarterly                ','Daily                    ','Quarterly                ','Expired','Non-compliant','Passed','Review'
200,'ART27147  ','SC6802      ',200,'Resting             ',1,8,'Custom','Standard','Standard','Standard','Custom','Rare      ','Frequent                 ','Frequent    ','Frequent  ','Frequent','Weekly','Monthly                  ','Monthly                  ','Weekly                   ','Annually                 ','Current','Partial','Pending','Review'
201,'ART60258  ','SC8622      ',201,'Resting             ',5,21,'Custom','Custom','Special','Standard','Special','Frequent  ','Rare                     ','Frequent    ','Frequent  ','Frequent','Daily','Monthly                  ','Quarterly                ','Daily                    ','Quarterly                ','Current','Non-compliant','Failed','Passed'
202,'ART50323  ','SC3059      ',202,'Resting             ',11,16,'Special','Custom','Custom','Custom','Custom','Frequent  ','Occasional               ','Rare        ','Rare      ','Occasional','Daily','Monthly                  ','Weekly                   ','Daily                    ','Monthly                  ','Pending','Non-compliant','Failed','Failed'
203,'ART74964  ','SC2419      ',203,'Permanent           ',8,8,'Special','Standard','Custom','Standard','Special','Occasional','Rare                     ','Occasional  ','Frequent  ','Rare','Weekly','Annually                 ','Weekly                   ','Weekly                   ','Monthly                  ','Current','Partial','Pending','Failed'
204,'ART13446  ','SC6969      ',204,'Active              ',1,12,'Standard','Standard','Special','Custom','Standard','Occasional','Rare                     ','Occasional  ','Frequent  ','Occasional','Weekly','Quarterly                ','Monthly                  ','Weekly                   ','Annually                 ','Expired','Non-compliant','Pending','Failed'
205,'ART71021  ','SC9878      ',205,'Resting             ',8,21,'Standard','Custom','Special','Special','Special','Frequent  ','Occasional               ','Frequent    ','Rare      ','Rare','Monthly','Annually                 ','Quarterly                ','Daily                    ','Annually                 ','Current','Partial','Failed','Failed'
206,'ART32811  ','SC7099      ',206,'Active              ',3,7,'Custom','Standard','Special','Custom','Special','Rare      ','Rare                     ','Frequent    ','Rare      ','Frequent','Daily','Monthly                  ','Monthly                  ','Weekly                   ','Quarterly                ','Pending','Compliant','Failed','Failed'
207,'ART71301  ','SC8886      ',207,'Active              ',7,17,'Special','Special','Standard','Standard','Custom','Occasional','Occasional               ','Rare        ','Occasional','Rare','Daily','Monthly                  ','Quarterly                ','Weekly                   ','Annually                 ','Current','Partial','Passed','Passed'
208,'ART12707  ','SC9476      ',208,'Active              ',10,21,'Custom','Custom','Custom','Custom','Custom','Rare      ','Frequent                 ','Frequent    ','Rare      ','Occasional','Daily','Annually                 ','Quarterly                ','Weekly                   ','Quarterly                ','Current','Partial','Failed','Review'
209,'ART37297  ','SC5896      ',209,'Permanent           ',8,14,'Standard','Custom','Custom','Special','Custom','Rare      ','Rare                     ','Frequent    ','Rare      ','Frequent','Daily','Quarterly                ','Weekly                   ','Weekly                   ','Monthly                  ','Current','Partial','Passed','Passed'
210,'ART73892  ','SC9775      ',210,'Permanent           ',4,16,'Special','Custom','Special','Custom','Special','Occasional','Frequent                 ','Occasional  ','Rare      ','Frequent','Weekly','Annually                 ','Monthly                  ','Monthly                  ','Monthly                  ','Expired','Non-compliant','Pending','Passed'
211,'ART50269  ','SC8877      ',211,'Active              ',7,12,'Standard','Special','Custom','Standard','Standard','Occasional','Rare                     ','Frequent    ','Occasional','Frequent','Monthly','Monthly                  ','Quarterly                ','Daily                    ','Quarterly                ','Expired','Compliant','Passed','Failed'
212,'ART86574  ','SC7372      ',212,'Permanent           ',9,14,'Custom','Custom','Custom','Special','Custom','Frequent  ','Rare                     ','Occasional  ','Frequent  ','Occasional','Monthly','Annually                 ','Weekly                   ','Daily                    ','Quarterly                ','Pending','Non-compliant','Failed','Passed'
213,'ART94976  ','SC9952      ',213,'Permanent           ',4,18,'Special','Custom','Standard','Special','Special','Rare      ','Rare                     ','Frequent    ','Frequent  ','Rare','Weekly','Annually                 ','Weekly                   ','Weekly                   ','Quarterly                ','Current','Partial','Failed','Failed'
214,'ART11696  ','SC2608      ',214,'Resting             ',12,18,'Custom','Custom','Standard','Special','Standard','Frequent  ','Frequent                 ','Occasional  ','Occasional','Frequent','Monthly','Quarterly                ','Monthly                  ','Monthly                  ','Annually                 ','Current','Compliant','Pending','Failed'
215,'ART82931  ','SC3821      ',215,'Permanent           ',1,22,'Special','Custom','Special','Special','Special','Rare      ','Rare                     ','Rare        ','Frequent  ','Occasional','Weekly','Annually                 ','Monthly                  ','Weekly                   ','Quarterly                ','Pending','Compliant','Passed','Passed'
216,'ART80111  ','SC9736      ',216,'Permanent           ',3,15,'Standard','Standard','Standard','Standard','Custom','Occasional','Rare                     ','Occasional  ','Occasional','Occasional','Daily','Quarterly                ','Quarterly                ','Weekly                   ','Monthly                  ','Current','Partial','Passed','Review'
217,'ART40717  ','SC3053      ',217,'Resting             ',12,13,'Custom','Special','Standard','Custom','Special','Rare      ','Rare                     ','Occasional  ','Occasional','Frequent','Monthly','Monthly                  ','Weekly                   ','Daily                    ','Monthly                  ','Expired','Compliant','Passed','Review'
218,'ART87584  ','SC6887      ',218,'Permanent           ',10,22,'Special','Custom','Special','Custom','Special','Frequent  ','Rare                     ','Rare        ','Occasional','Rare','Weekly','Annually                 ','Quarterly                ','Monthly                  ','Annually                 ','Current','Compliant','Pending','Failed'
219,'ART74379  ','SC1539      ',219,'Active              ',5,18,'Special','Standard','Special','Custom','Custom','Occasional','Frequent                 ','Occasional  ','Frequent  ','Rare','Monthly','Monthly                  ','Quarterly                ','Monthly                  ','Annually                 ','Expired','Compliant','Pending','Failed'
220,'ART42099  ','SC6699      ',220,'Active              ',8,20,'Custom','Standard','Custom','Special','Standard','Rare      ','Frequent                 ','Occasional  ','Rare      ','Occasional','Daily','Monthly                  ','Quarterly                ','Daily                    ','Annually                 ','Current','Non-compliant','Passed','Passed'
221,'ART95273  ','SC9594      ',221,'Permanent           ',1,9,'Standard','Special','Custom','Standard','Special','Frequent  ','Rare                     ','Rare        ','Rare      ','Frequent','Weekly','Monthly                  ','Quarterly                ','Weekly                   ','Quarterly                ','Current','Partial','Failed','Failed'
222,'ART30207  ','SC6715      ',222,'Resting             ',11,15,'Special','Standard','Custom','Standard','Special','Rare      ','Frequent                 ','Occasional  ','Occasional','Rare','Daily','Monthly                  ','Weekly                   ','Weekly                   ','Quarterly                ','Expired','Non-compliant','Failed','Failed'
223,'ART58660  ','SC2870      ',223,'Active              ',2,13,'Special','Custom','Standard','Standard','Standard','Rare      ','Rare                     ','Rare        ','Frequent  ','Rare','Monthly','Monthly                  ','Quarterly                ','Monthly                  ','Annually                 ','Current','Compliant','Failed','Review'
224,'ART32258  ','SC2856      ',224,'Active              ',12,22,'Custom','Special','Special','Special','Special','Rare      ','Rare                     ','Frequent    ','Frequent  ','Frequent','Daily','Quarterly                ','Monthly                  ','Weekly                   ','Quarterly                ','Expired','Compliant','Passed','Failed'
225,'ART13670  ','SC7780      ',225,'Resting             ',4,14,'Standard','Special','Special','Standard','Standard','Rare      ','Occasional               ','Occasional  ','Occasional','Frequent','Monthly','Annually                 ','Quarterly                ','Monthly                  ','Monthly                  ','Current','Non-compliant','Failed','Passed'
226,'ART44828  ','SC2350      ',226,'Permanent           ',9,17,'Standard','Custom','Special','Special','Special','Rare      ','Occasional               ','Rare        ','Occasional','Rare','Daily','Annually                 ','Quarterly                ','Weekly                   ','Annually                 ','Pending','Non-compliant','Pending','Passed'
227,'ART27188  ','SC5833      ',227,'Resting             ',3,6,'Standard','Special','Custom','Standard','Special','Rare      ','Frequent                 ','Occasional  ','Frequent  ','Rare','Daily','Annually                 ','Monthly                  ','Daily                    ','Annually                 ','Current','Compliant','Passed','Failed'
228,'ART43891  ','SC9823      ',228,'Resting             ',11,14,'Special','Special','Standard','Standard','Standard','Occasional','Frequent                 ','Rare        ','Rare      ','Occasional','Monthly','Quarterly                ','Monthly                  ','Monthly                  ','Monthly                  ','Expired','Partial','Failed','Review'
229,'ART76964  ','SC6667      ',229,'Resting             ',5,20,'Standard','Special','Standard','Special','Standard','Frequent  ','Frequent                 ','Occasional  ','Frequent  ','Rare','Daily','Annually                 ','Weekly                   ','Daily                    ','Quarterly                ','Current','Non-compliant','Failed','Passed'
230,'ART24532  ','SC6917      ',230,'Permanent           ',2,18,'Custom','Standard','Special','Custom','Custom','Occasional','Frequent                 ','Frequent    ','Occasional','Rare','Monthly','Annually                 ','Weekly                   ','Daily                    ','Annually                 ','Pending','Compliant','Pending','Passed'
231,'ART55249  ','SC4380      ',231,'Active              ',12,7,'Special','Special','Custom','Special','Custom','Occasional','Rare                     ','Rare        ','Occasional','Frequent','Daily','Quarterly                ','Weekly                   ','Daily                    ','Annually                 ','Expired','Compliant','Failed','Passed'
232,'ART24931  ','SC5166      ',232,'Permanent           ',9,12,'Standard','Special','Standard','Special','Special','Frequent  ','Rare                     ','Occasional  ','Frequent  ','Rare','Monthly','Quarterly                ','Weekly                   ','Monthly                  ','Quarterly                ','Expired','Non-compliant','Passed','Failed'
233,'ART73597  ','SC4211      ',233,'Active              ',5,10,'Custom','Custom','Custom','Special','Special','Rare      ','Frequent                 ','Frequent    ','Occasional','Occasional','Monthly','Annually                 ','Monthly                  ','Daily                    ','Annually                 ','Current','Non-compliant','Passed','Passed'
234,'ART45358  ','SC9045      ',234,'Permanent           ',10,18,'Custom','Custom','Special','Special','Custom','Frequent  ','Rare                     ','Occasional  ','Frequent  ','Frequent','Weekly','Quarterly                ','Quarterly                ','Daily                    ','Quarterly                ','Pending','Partial','Failed','Passed'
235,'ART71982  ','SC5171      ',235,'Resting             ',2,10,'Special','Special','Special','Special','Standard','Occasional','Occasional               ','Rare        ','Frequent  ','Frequent','Monthly','Monthly                  ','Quarterly                ','Weekly                   ','Annually                 ','Expired','Partial','Pending','Failed'
236,'ART71172  ','SC5947      ',236,'Resting             ',10,14,'Special','Standard','Special','Custom','Special','Frequent  ','Rare                     ','Occasional  ','Occasional','Rare','Daily','Annually                 ','Quarterly                ','Daily                    ','Monthly                  ','Current','Non-compliant','Passed','Passed'
237,'ART55873  ','SC4250      ',237,'Resting             ',3,19,'Standard','Standard','Custom','Custom','Special','Frequent  ','Frequent                 ','Rare        ','Occasional','Frequent','Monthly','Annually                 ','Weekly                   ','Weekly                   ','Quarterly                ','Expired','Partial','Failed','Passed'
238,'ART38073  ','SC5992      ',238,'Active              ',5,7,'Special','Special','Custom','Special','Standard','Occasional','Frequent                 ','Frequent    ','Occasional','Frequent','Daily','Monthly                  ','Weekly                   ','Weekly                   ','Annually                 ','Current','Partial','Pending','Passed'
239,'ART51883  ','SC2171      ',239,'Resting             ',9,12,'Standard','Custom','Standard','Standard','Custom','Frequent  ','Rare                     ','Occasional  ','Occasional','Rare','Daily','Annually                 ','Monthly                  ','Daily                    ','Quarterly                ','Current','Non-compliant','Pending','Passed'
240,'ART17559  ','SC6079      ',240,'Active              ',7,19,'Standard','Special','Special','Custom','Standard','Frequent  ','Rare                     ','Frequent    ','Rare      ','Occasional','Daily','Quarterly                ','Quarterly                ','Daily                    ','Annually                 ','Expired','Compliant','Failed','Review'
241,'ART15309  ','SC7700      ',241,'Active              ',12,13,'Special','Standard','Standard','Special','Custom','Occasional','Frequent                 ','Occasional  ','Frequent  ','Rare','Daily','Annually                 ','Monthly                  ','Monthly                  ','Monthly                  ','Current','Non-compliant','Pending','Review'
242,'ART39560  ','SC8222      ',242,'Permanent           ',8,24,'Standard','Custom','Custom','Standard','Special','Occasional','Frequent                 ','Frequent    ','Occasional','Occasional','Weekly','Quarterly                ','Weekly                   ','Weekly                   ','Monthly                  ','Pending','Compliant','Passed','Failed'
243,'ART90960  ','SC7009      ',243,'Permanent           ',2,23,'Custom','Standard','Standard','Special','Custom','Occasional','Rare                     ','Rare        ','Occasional','Rare','Weekly','Quarterly                ','Weekly                   ','Daily                    ','Monthly                  ','Expired','Partial','Failed','Passed'
244,'ART63740  ','SC9109      ',244,'Resting             ',6,21,'Standard','Special','Special','Special','Custom','Frequent  ','Frequent                 ','Frequent    ','Frequent  ','Frequent','Daily','Quarterly                ','Quarterly                ','Daily                    ','Quarterly                ','Pending','Partial','Passed','Review'
245,'ART86498  ','SC7514      ',245,'Permanent           ',11,14,'Standard','Special','Special','Special','Special','Rare      ','Frequent                 ','Occasional  ','Rare      ','Rare','Monthly','Monthly                  ','Weekly                   ','Weekly                   ','Quarterly                ','Current','Partial','Passed','Passed'
246,'ART98285  ','SC2882      ',246,'Permanent           ',2,6,'Special','Standard','Custom','Standard','Custom','Frequent  ','Frequent                 ','Frequent    ','Frequent  ','Rare','Daily','Annually                 ','Monthly                  ','Weekly                   ','Quarterly                ','Expired','Compliant','Pending','Passed'
247,'ART43152  ','SC4713      ',247,'Active              ',11,24,'Special','Special','Special','Standard','Standard','Rare      ','Occasional               ','Occasional  ','Frequent  ','Frequent','Weekly','Monthly                  ','Monthly                  ','Monthly                  ','Annually                 ','Expired','Compliant','Passed','Failed'
248,'ART17254  ','SC1814      ',248,'Permanent           ',12,8,'Special','Special','Special','Custom','Custom','Rare      ','Rare                     ','Occasional  ','Occasional','Frequent','Weekly','Annually                 ','Weekly                   ','Daily                    ','Quarterly                ','Expired','Compliant','Passed','Failed'
249,'ART22444  ','SC5420      ',249,'Resting             ',2,22,'Special','Special','Custom','Special','Standard','Rare      ','Frequent                 ','Rare        ','Frequent  ','Occasional','Weekly','Monthly                  ','Quarterly                ','Monthly                  ','Annually                 ','Current','Partial','Failed','Failed'
250,'ART78343  ','SC5334      ',250,'Permanent           ',6,18,'Special','Special','Custom','Special','Special','Frequent  ','Occasional               ','Frequent    ','Rare      ','Occasional','Weekly','Annually                 ','Weekly                   ','Monthly                  ','Monthly                  ','Expired','Compliant','Passed','Passed'
251,'ART90427  ','SC1807      ',251,'Permanent           ',9,14,'Custom','Standard','Special','Custom','Standard','Frequent  ','Occasional               ','Frequent    ','Occasional','Rare','Weekly','Quarterly                ','Quarterly                ','Daily                    ','Annually                 ','Expired','Compliant','Pending','Passed'
252,'ART98320  ','SC3016      ',252,'Resting             ',4,12,'Custom','Custom','Custom','Custom','Special','Occasional','Occasional               ','Frequent    ','Frequent  ','Frequent','Daily','Quarterly                ','Quarterly                ','Monthly                  ','Quarterly                ','Pending','Non-compliant','Failed','Review'
253,'ART41917  ','SC5659      ',253,'Resting             ',1,7,'Standard','Custom','Custom','Special','Special','Occasional','Frequent                 ','Frequent    ','Rare      ','Frequent','Daily','Annually                 ','Monthly                  ','Daily                    ','Quarterly                ','Current','Partial','Pending','Passed'
254,'ART79729  ','SC7117      ',254,'Active              ',9,21,'Standard','Special','Custom','Custom','Custom','Frequent  ','Occasional               ','Frequent    ','Occasional','Occasional','Daily','Monthly                  ','Monthly                  ','Weekly                   ','Annually                 ','Pending','Partial','Pending','Failed'
255,'ART15822  ','SC7967      ',255,'Active              ',7,11,'Standard','Custom','Custom','Standard','Custom','Frequent  ','Occasional               ','Occasional  ','Occasional','Occasional','Daily','Quarterly                ','Quarterly                ','Monthly                  ','Annually                 ','Expired','Partial','Passed','Passed'
256,'ART74169  ','SC4346      ',256,'Resting             ',9,8,'Custom','Standard','Custom','Special','Special','Occasional','Occasional               ','Frequent    ','Frequent  ','Frequent','Weekly','Monthly                  ','Quarterly                ','Monthly                  ','Monthly                  ','Expired','Partial','Pending','Passed'
257,'ART43645  ','SC6516      ',257,'Active              ',8,10,'Custom','Special','Custom','Special','Special','Occasional','Occasional               ','Occasional  ','Rare      ','Frequent','Weekly','Quarterly                ','Quarterly                ','Monthly                  ','Quarterly                ','Expired','Non-compliant','Failed','Review'
258,'ART60637  ','SC3891      ',258,'Permanent           ',9,24,'Standard','Special','Standard','Standard','Standard','Frequent  ','Occasional               ','Occasional  ','Occasional','Occasional','Monthly','Monthly                  ','Weekly                   ','Weekly                   ','Monthly                  ','Expired','Partial','Pending','Failed'
259,'ART91265  ','SC3967      ',259,'Permanent           ',5,19,'Standard','Standard','Standard','Special','Custom','Occasional','Frequent                 ','Occasional  ','Rare      ','Rare','Monthly','Quarterly                ','Monthly                  ','Daily                    ','Annually                 ','Expired','Compliant','Pending','Passed'
260,'ART13864  ','SC9432      ',260,'Active              ',9,18,'Special','Standard','Special','Standard','Custom','Rare      ','Occasional               ','Occasional  ','Rare      ','Occasional','Daily','Monthly                  ','Weekly                   ','Weekly                   ','Annually                 ','Current','Partial','Passed','Failed'
261,'ART25931  ','SC8728      ',261,'Active              ',7,12,'Custom','Standard','Custom','Custom','Custom','Rare      ','Occasional               ','Occasional  ','Occasional','Occasional','Daily','Monthly                  ','Weekly                   ','Weekly                   ','Monthly                  ','Current','Compliant','Failed','Review'
262,'ART93236  ','SC4119      ',262,'Permanent           ',3,13,'Special','Special','Special','Standard','Standard','Occasional','Occasional               ','Frequent    ','Rare      ','Frequent','Daily','Monthly                  ','Quarterly                ','Weekly                   ','Annually                 ','Expired','Partial','Passed','Passed'
263,'ART99384  ','SC1112      ',263,'Permanent           ',5,6,'Custom','Standard','Custom','Custom','Custom','Occasional','Occasional               ','Frequent    ','Rare      ','Frequent','Monthly','Quarterly                ','Quarterly                ','Monthly                  ','Quarterly                ','Current','Non-compliant','Passed','Review'
264,'ART53116  ','SC2636      ',264,'Active              ',3,11,'Standard','Special','Standard','Standard','Custom','Frequent  ','Frequent                 ','Occasional  ','Rare      ','Rare','Weekly','Annually                 ','Quarterly                ','Monthly                  ','Monthly                  ','Expired','Compliant','Failed','Failed'
265,'ART85703  ','SC5329      ',265,'Active              ',5,10,'Special','Custom','Standard','Custom','Special','Frequent  ','Rare                     ','Frequent    ','Rare      ','Frequent','Daily','Annually                 ','Quarterly                ','Daily                    ','Monthly                  ','Expired','Compliant','Passed','Review'
266,'ART12943  ','SC7242      ',266,'Permanent           ',8,6,'Custom','Custom','Special','Standard','Special','Occasional','Occasional               ','Rare        ','Rare      ','Frequent','Daily','Monthly                  ','Weekly                   ','Monthly                  ','Quarterly                ','Current','Compliant','Passed','Failed'
267,'ART78887  ','SC5045      ',267,'Resting             ',11,7,'Standard','Special','Special','Custom','Custom','Frequent  ','Occasional               ','Frequent    ','Rare      ','Rare','Weekly','Quarterly                ','Quarterly                ','Monthly                  ','Annually                 ','Current','Non-compliant','Pending','Review'
268,'ART30190  ','SC7155      ',268,'Active              ',11,13,'Standard','Standard','Standard','Special','Custom','Rare      ','Rare                     ','Rare        ','Occasional','Occasional','Monthly','Annually                 ','Quarterly                ','Weekly                   ','Annually                 ','Current','Non-compliant','Failed','Failed'
269,'ART38721  ','SC8598      ',269,'Resting             ',3,22,'Custom','Special','Custom','Custom','Standard','Frequent  ','Frequent                 ','Occasional  ','Occasional','Frequent','Daily','Monthly                  ','Quarterly                ','Weekly                   ','Monthly                  ','Pending','Non-compliant','Failed','Review'
270,'ART30217  ','SC3403      ',270,'Active              ',3,7,'Standard','Custom','Custom','Standard','Special','Occasional','Occasional               ','Occasional  ','Frequent  ','Occasional','Daily','Monthly                  ','Monthly                  ','Daily                    ','Monthly                  ','Pending','Partial','Failed','Review'
271,'ART47243  ','SC8351      ',271,'Resting             ',2,10,'Custom','Special','Standard','Standard','Standard','Occasional','Occasional               ','Frequent    ','Frequent  ','Frequent','Monthly','Annually                 ','Quarterly                ','Monthly                  ','Quarterly                ','Expired','Partial','Failed','Review'
272,'ART83882  ','SC5852      ',272,'Resting             ',8,23,'Special','Standard','Standard','Custom','Standard','Occasional','Occasional               ','Frequent    ','Rare      ','Frequent','Daily','Monthly                  ','Monthly                  ','Monthly                  ','Monthly                  ','Current','Non-compliant','Pending','Review'
273,'ART77801  ','SC7808      ',273,'Permanent           ',1,20,'Standard','Custom','Special','Custom','Custom','Frequent  ','Occasional               ','Frequent    ','Rare      ','Frequent','Daily','Annually                 ','Quarterly                ','Monthly                  ','Quarterly                ','Pending','Partial','Failed','Review'
274,'ART45260  ','SC6258      ',274,'Resting             ',8,19,'Custom','Custom','Custom','Standard','Standard','Rare      ','Rare                     ','Frequent    ','Rare      ','Occasional','Monthly','Monthly                  ','Weekly                   ','Weekly                   ','Quarterly                ','Expired','Partial','Failed','Failed'
275,'ART73910  ','SC6527      ',275,'Resting             ',3,12,'Standard','Standard','Special','Custom','Special','Frequent  ','Frequent                 ','Frequent    ','Rare      ','Rare','Weekly','Monthly                  ','Monthly                  ','Daily                    ','Monthly                  ','Pending','Compliant','Passed','Failed'
276,'ART47531  ','SC8435      ',276,'Permanent           ',4,22,'Custom','Special','Standard','Special','Standard','Occasional','Frequent                 ','Occasional  ','Frequent  ','Frequent','Monthly','Monthly                  ','Monthly                  ','Daily                    ','Monthly                  ','Pending','Non-compliant','Failed','Review'
277,'ART73091  ','SC1326      ',277,'Active              ',7,14,'Standard','Custom','Special','Custom','Special','Rare      ','Rare                     ','Frequent    ','Occasional','Rare','Weekly','Annually                 ','Weekly                   ','Daily                    ','Annually                 ','Current','Compliant','Pending','Passed'
278,'ART45554  ','SC2683      ',278,'Active              ',10,6,'Custom','Standard','Special','Standard','Standard','Rare      ','Rare                     ','Rare        ','Rare      ','Frequent','Monthly','Quarterly                ','Monthly                  ','Weekly                   ','Quarterly                ','Pending','Partial','Pending','Review'
279,'ART50718  ','SC6537      ',279,'Permanent           ',12,23,'Standard','Standard','Special','Special','Special','Frequent  ','Rare                     ','Occasional  ','Occasional','Frequent','Daily','Quarterly                ','Quarterly                ','Monthly                  ','Monthly                  ','Pending','Compliant','Passed','Review'
