301,'MM189321  ','2024-09-13 13:14:55.073','SC8483      ',21,0.98,51,3,1018.2
302,'MM961611  ','2025-02-15 17:02:40.073','SC6974      ',19,1.52,54,0,1010.5
303,'MM912263  ','2024-10-25 14:24:16.073','SC3217      ',19,1.72,51,1,1008.8
304,'MM255564  ','2025-01-11 07:09:43.073','SC5361      ',18,1.21,53,1,999.3
305,'MM571399  ','2024-12-04 08:24:38.073','SC3947      ',19,1.71,49,4,986.4
306,'MM561456  ','2025-01-23 00:30:23.073','SC5493      ',20,1.25,54,2,984.2
307,'MM435361  ','2024-11-10 13:55:44.073','SC3806      ',19,1.89,47,0,1008.9
308,'MM637668  ','2024-06-02 04:31:32.073','SC6987      ',18,1.15,49,2,1007.7
309,'MM899287  ','2025-02-07 22:18:32.073','SC7787      ',21,0.2,53,2,1010.2
310,'MM168737  ','2024-12-25 01:45:36.073','SC1837      ',20,0.09,45,0,1004.8
311,'MM218390  ','2024-04-15 20:57:39.073','SC3235      ',18,0.76,45,4,999.7
312,'MM499948  ','2024-04-01 03:50:33.073','SC6205      ',20,1.77,47,3,981.6
313,'MM406135  ','2024-12-12 07:07:27.073','SC4844      ',18,1.52,45,4,1005.5
314,'MM736254  ','2024-03-20 10:05:27.073','SC7570      ',18,0.04,49,4,1003.0
315,'MM161507  ','2025-01-06 12:33:01.073','SC7449      ',21,1.0,48,1,993.1
316,'MM432342  ','2024-08-24 00:28:26.073','SC5730      ',20,0.08,49,1,1002.1
317,'MM567210  ','2024-09-16 03:17:13.073','SC9414      ',19,1.44,51,0,997.3
318,'MM545154  ','2024-04-26 11:53:27.073','SC7506      ',18,1.18,54,2,990.8
319,'MM376340  ','2024-08-23 17:33:23.073','SC4212      ',19,0.53,52,2,1011.2
320,'MM764937  ','2024-03-04 15:58:25.073','SC4172      ',18,1.26,52,3,1014.0
321,'MM549966  ','2024-09-29 07:46:18.073','SC6432      ',21,0.41,53,1,995.8
322,'MM777210  ','2024-10-20 04:53:42.073','SC3807      ',20,0.6,50,1,983.8
323,'MM854406  ','2024-07-25 08:51:56.073','SC1214      ',21,0.24,45,2,995.7
324,'MM831246  ','2024-04-05 01:19:26.073','SC9450      ',19,1.22,46,3,985.9
325,'MM586634  ','2024-05-20 10:51:20.073','SC8164      ',18,1.01,51,0,1017.2
326,'MM911435  ','2024-06-21 17:27:32.073','SC4475      ',18,0.16,47,4,988.0
327,'MM873084  ','2024-11-27 07:57:01.073','SC5083      ',20,1.73,49,4,987.9
328,'MM247126  ','2024-10-02 22:14:11.073','SC3013      ',19,1.29,45,2,1009.8
329,'MM535410  ','2024-08-04 01:00:16.073','SC8298      ',18,0.56,52,3,1015.6
330,'MM733675  ','2025-01-29 19:43:28.073','SC5118      ',21,0.82,45,3,1011.6
331,'MM674685  ','2024-02-28 02:15:15.073','SC1603      ',19,1.64,47,1,1008.2
332,'MM121295  ','2024-06-06 14:25:53.073','SC3798      ',20,1.5,45,2,1008.3
333,'MM360027  ','2024-05-03 05:46:36.073','SC4680      ',19,0.56,53,2,992.1
334,'MM283461  ','2024-08-01 04:09:01.073','SC4069      ',19,0.56,51,2,995.9
335,'MM157902  ','2024-12-28 21:39:29.073','SC8002      ',18,1.75,50,4,1010.0
336,'MM395889  ','2025-02-11 07:41:09.073','SC1077      ',19,1.24,45,0,1002.6
337,'MM413453  ','2024-06-25 00:48:45.073','SC5090      ',21,0.24,47,1,1001.2
338,'MM492496  ','2024-03-16 14:48:17.073','SC5432      ',21,1.44,54,4,1005.7
339,'MM338489  ','2025-02-18 14:30:45.073','SC5113      ',18,1.43,50,4,988.0
340,'MM260844  ','2025-02-01 15:01:04.073','SC8555      ',19,0.03,45,1,998.1
341,'MM591638  ','2024-06-21 07:58:55.073','SC2622      ',20,1.89,51,4,1019.6
342,'MM698078  ','2024-12-22 00:35:37.073','SC2999      ',20,0.6,53,1,990.6
343,'MM923889  ','2024-09-17 02:24:44.073','SC4229      ',20,1.64,48,1,998.8
344,'MM644075  ','2024-08-12 17:23:50.073','SC4860      ',18,1.52,49,4,992.3
345,'MM328021  ','2025-01-21 10:34:27.073','SC5469      ',18,0.61,53,0,1006.1
346,'MM546653  ','2024-12-15 08:20:10.073','SC2924      ',19,0.25,52,4,1010.4
347,'MM456909  ','2024-12-02 19:57:37.073','SC9054      ',21,0.87,47,3,991.5
348,'MM293267  ','2024-03-23 13:02:22.073','SC6436      ',18,0.02,47,3,1009.8
349,'MM139639  ','2025-01-20 20:27:44.073','SC4002      ',19,1.08,52,1,1002.4
350,'MM408077  ','2024-09-28 08:10:01.073','SC3576      ',21,1.79,52,2,1010.8
351,'MM116316  ','2024-04-12 05:51:13.073','SC8894      ',21,0.85,45,1,1005.7
352,'MM963342  ','2025-02-19 02:42:13.073','SC7673      ',20,0.02,45,4,990.2
353,'MM597236  ','2024-03-26 23:58:39.073','SC5052      ',18,1.81,50,3,988.0
354,'MM249268  ','2024-05-13 15:03:19.073','SC8142      ',19,1.79,54,3,999.2
355,'MM754606  ','2025-02-02 19:24:14.083','SC1672      ',20,0.52,49,4,1004.4
356,'MM822763  ','2024-06-26 19:37:19.083','SC2561      ',19,0.03,48,1,1000.8
357,'MM534863  ','2024-11-16 02:55:11.083','SC2505      ',20,1.24,50,2,1010.2
358,'MM108075  ','2024-03-14 19:25:53.083','SC3792      ',18,1.09,50,4,1012.8
359,'MM567536  ','2024-06-14 18:34:38.083','SC4658      ',19,0.61,53,3,987.9
360,'MM603492  ','2024-11-15 20:43:02.083','SC7922      ',18,1.43,48,0,1013.4
361,'MM152115  ','2024-11-23 07:23:28.084','SC6300      ',21,0.26,53,4,990.3
362,'MM577193  ','2024-11-07 11:30:23.084','SC4370      ',18,1.57,49,2,1017.0
363,'MM494568  ','2024-10-27 23:58:44.084','SC4330      ',18,0.69,54,0,988.3
364,'MM593493  ','2025-02-14 00:10:01.084','SC2867      ',21,1.9,49,4,1007.4
365,'MM216013  ','2024-03-01 22:40:26.084','SC4308      ',18,2.0,50,2,1002.6
366,'MM898017  ','2024-08-05 07:53:45.084','SC9279      ',18,1.84,45,3,996.7
367,'MM925030  ','2025-02-06 20:07:30.084','SC3060      ',19,0.68,49,0,995.6
368,'MM803227  ','2024-08-12 16:14:01.084','SC5025      ',21,0.47,46,3,1007.0
369,'MM585248  ','2024-07-27 03:43:35.084','SC7452      ',20,1.75,46,2,1005.0
370,'MM161477  ','2024-12-05 19:48:41.084','SC9655      ',18,1.68,54,3,983.1
371,'MM293911  ','2024-08-16 12:51:05.084','SC1498      ',18,0.7,52,0,1011.3
372,'MM765151  ','2024-10-28 06:48:53.084','SC7672      ',20,1.62,45,4,998.8
373,'MM660369  ','2024-08-07 13:47:26.084','SC4256      ',18,1.79,54,2,983.7
374,'MM280491  ','2024-07-13 02:52:04.084','SC4057      ',21,1.17,51,4,986.7
375,'MM334424  ','2024-12-24 08:43:59.085','SC7968      ',19,1.95,53,2,1005.0
376,'MM465369  ','2024-05-21 18:11:57.085','SC4322      ',19,0.15,54,0,987.5
377,'MM382415  ','2024-10-29 21:56:08.085','SC2065      ',21,0.67,52,0,993.1
378,'MM264102  ','2024-03-21 11:24:26.085','SC8751      ',19,1.44,49,4,1015.0
379,'MM481953  ','2024-07-04 02:11:45.085','SC5708      ',19,0.55,49,1,997.0
380,'MM476288  ','2024-12-09 11:08:22.085','SC1592      ',20,1.68,46,3,989.4
381,'MM611000  ','2024-12-27 10:51:51.085','SC3147      ',21,0.75,48,1,981.7
382,'MM239358  ','2024-05-23 23:17:46.085','SC7302      ',19,0.03,49,0,980.9
383,'MM404220  ','2025-02-13 08:30:23.085','SC2101      ',19,0.97,53,4,983.4
384,'MM483502  ','2024-08-22 00:23:01.085','SC1652      ',19,0.49,51,3,1001.2
385,'MM554399  ','2024-07-12 11:12:17.085','SC7431      ',19,0.25,47,0,1008.9
386,'MM129424  ','2024-04-22 23:20:01.085','SC7426      ',19,1.71,48,4,991.4
387,'MM499870  ','2024-06-03 08:14:08.085','SC8459      ',18,0.29,52,0,1019.2
388,'MM800148  ','2024-05-07 19:13:50.085','SC6965      ',18,0.73,50,1,997.0
389,'MM451718  ','2024-09-17 03:14:55.085','SC8306      ',19,0.79,50,3,1005.0
390,'MM212298  ','2024-12-20 11:33:13.085','SC9390      ',20,1.25,47,3,991.2
391,'MM339022  ','2024-07-20 05:16:03.085','SC6835      ',18,1.67,54,0,983.4
392,'MM434362  ','2024-03-13 08:04:42.085','SC8385      ',20,1.63,51,3,984.8
393,'MM290122  ','2024-11-09 16:40:14.085','SC5063      ',20,1.86,54,1,993.5
394,'MM705366  ','2024-06-25 03:28:31.085','SC8712      ',20,0.31,51,3,1018.7
395,'MM438554  ','2024-03-18 05:39:11.085','SC9141      ',20,1.89,54,2,991.5
396,'MM951595  ','2024-06-07 03:15:26.086','SC1776      ',20,0.99,47,0,997.4
397,'MM557552  ','2025-01-18 04:38:07.086','SC1802      ',21,0.77,48,1,995.9
398,'MM495134  ','2024-07-16 23:31:47.086','SC9322      ',21,1.17,47,3,989.7
399,'MM301044  ','2025-02-04 21:58:45.086','SC8733      ',21,1.46,49,0,999.0
400,'MM454737  ','2024-08-24 10:45:03.086','SC3873      ',21,0.22,47,0,983.4
401,'MM299827  ','2025-02-16 15:49:05.086','SC6073      ',19,0.84,50,4,1011.7
402,'MM318120  ','2025-01-08 17:08:50.086','SC4633      ',19,1.5,53,0,986.0
403,'MM908756  ','2024-05-16 12:42:32.086','SC4943      ',20,0.23,50,4,1007.6
404,'MM772542  ','2024-11-12 22:00:06.086','SC2284      ',21,1.33,47,0,1014.7
405,'MM154928  ','2024-07-09 01:56:21.086','SC8047      ',20,0.06,52,0,1010.5
406,'MM825441  ','2024-03-31 10:14:49.086','SC2083      ',20,1.02,49,4,1004.9
407,'MM359210  ','2024-10-31 10:12:59.086','SC3100      ',21,0.74,48,0,1010.4
408,'MM447577  ','2024-06-09 04:47:25.086','SC7271      ',19,0.64,50,0,1009.3
409,'MM169417  ','2024-04-04 19:33:31.086','SC7604      ',20,1.89,45,3,992.0
410,'MM860823  ','2024-05-22 05:24:27.087','SC4702      ',19,1.95,51,1,981.8
411,'MM316563  ','2024-10-15 10:51:00.087','SC4014      ',20,1.18,51,0,1005.2
412,'MM612177  ','2024-12-16 18:14:37.087','SC4376      ',21,1.33,50,2,1005.4
413,'MM324434  ','2024-11-26 01:42:40.087','SC4006      ',20,1.28,46,2,1012.2
414,'MM612338  ','2024-11-21 07:36:46.087','SC4617      ',18,0.29,51,0,1007.0
415,'MM970414  ','2024-03-08 11:31:58.087','SC9463      ',19,0.29,45,0,989.0
416,'MM231083  ','2024-06-23 05:26:46.087','SC3554      ',19,0.77,47,1,1014.4
417,'MM369332  ','2024-04-10 22:54:44.087','SC6456      ',21,1.39,46,1,999.1
418,'MM904117  ','2024-07-18 01:52:37.088','SC1778      ',19,1.93,48,0,999.9
419,'MM687741  ','2024-10-30 00:25:09.088','SC7505      ',19,1.79,50,0,983.0
420,'MM367905  ','2024-06-11 03:52:06.088','SC2848      ',20,0.1,52,1,996.9
421,'MM472114  ','2024-11-22 17:18:38.088','SC7617      ',18,1.71,49,1,989.8
422,'MM165326  ','2024-05-06 17:03:13.088','SC4032      ',19,0.79,51,3,995.5
423,'MM803656  ','2024-08-30 02:44:57.088','SC7987      ',21,1.78,48,1,992.5
424,'MM799634  ','2024-02-23 20:53:06.088','SC3114      ',21,1.82,52,0,989.6
425,'MM910997  ','2024-10-23 12:50:20.088','SC9093      ',20,0.42,49,4,998.8
426,'MM239619  ','2024-06-11 02:02:01.088','SC4827      ',18,1.61,49,1,983.5
427,'MM711321  ','2024-05-01 15:58:04.088','SC4885      ',19,0.83,48,4,985.9
428,'MM112832  ','2024-11-03 20:27:56.088','SC1292      ',20,1.89,45,1,1000.0
429,'MM604180  ','2024-07-16 11:49:00.088','SC6431      ',20,0.57,51,0,997.0
430,'MM462206  ','2024-03-25 07:05:50.088','SC4016      ',21,0.62,52,3,1006.2
431,'MM858006  ','2024-04-20 20:58:45.088','SC4166      ',21,1.83,49,3,989.1
432,'MM270106  ','2024-04-28 09:06:02.089','SC2116      ',21,1.56,50,1,1003.2
433,'MM496886  ','2024-10-31 11:55:37.089','SC6095      ',19,1.16,51,1,1006.9
434,'MM338285  ','2025-01-11 20:19:03.089','SC1007      ',19,0.45,52,2,996.7
435,'MM762192  ','2024-09-06 19:35:30.089','SC9753      ',20,0.07,51,0,1018.6
436,'MM380507  ','2024-06-11 00:35:26.089','SC5634      ',21,0.92,45,1,1006.4
437,'MM565899  ','2025-01-07 22:18:16.089','SC4615      ',18,0.17,46,3,983.6
438,'MM935160  ','2024-08-10 21:15:03.089','SC8477      ',21,0.31,50,2,1009.0
439,'MM189258  ','2024-08-08 04:08:01.089','SC5096      ',20,0.82,46,0,998.7
440,'MM977311  ','2025-01-31 07:30:36.089','SC6380      ',18,1.25,51,4,1000.3
441,'MM675640  ','2024-08-12 22:15:12.089','SC1043      ',21,1.43,54,2,1007.8
442,'MM629949  ','2024-10-22 04:49:34.089','SC7190      ',18,1.31,45,3,1008.5
443,'MM983205  ','2024-09-28 02:31:00.089','SC4153      ',18,0.01,48,1,997.7
444,'MM502113  ','2025-01-04 12:37:29.089','SC5322      ',21,0.34,46,2,1005.3
445,'MM605667  ','2024-09-10 08:59:50.090','SC3254      ',18,0.09,47,4,1014.7
446,'MM396939  ','2024-06-21 17:18:28.090','SC4199      ',21,0.47,48,0,981.2
447,'MM466940  ','2024-12-01 05:26:03.090','SC7246      ',19,0.05,46,3,981.8
448,'MM882668  ','2024-09-20 18:30:37.090','SC9545      ',21,1.41,52,2,990.8
449,'MM173716  ','2024-02-27 04:03:32.090','SC4446      ',20,0.49,47,0,1001.8
450,'MM381334  ','2024-09-10 09:21:42.090','SC1350      ',19,0.33,46,1,984.5
451,'MM637505  ','2024-05-19 01:22:57.090','SC8754      ',20,0.37,54,3,999.1
452,'MM322255  ','2024-03-27 16:41:01.090','SC9701      ',18,1.53,47,1,1009.3
453,'MM813151  ','2024-04-19 22:49:41.090','SC5689      ',18,0.97,52,1,1019.7
454,'MM242773  ','2025-01-19 17:00:21.090','SC8120      ',21,1.04,50,2,988.0
455,'MM825241  ','2024-04-13 00:42:20.090','SC3968      ',19,1.27,54,1,1017.9
456,'MM415897  ','2025-02-06 12:32:16.090','SC1224      ',21,1.49,51,3,1015.0
457,'MM781378  ','2025-02-18 08:03:05.090','SC8865      ',18,1.5,53,4,1012.9
458,'MM971597  ','2024-10-31 01:50:21.090','SC9125      ',20,0.59,50,1,993.5
459,'MM934170  ','2024-04-24 11:57:31.091','SC5943      ',19,0.01,46,2,1017.4
460,'MM670848  ','2024-04-10 00:20:48.091','SC4313      ',19,1.24,51,2,1017.2
461,'MM933692  ','2024-04-17 04:47:19.091','SC3505      ',18,1.39,48,NULL,1008.7
462,'MM222978  ','2024-10-17 05:51:23.091','SC6655      ',20,1.37,51,3,991.6
463,'MM903830  ','2024-12-09 23:10:16.091','SC5899      ',20,0.88,49,1,997.4
464,'MM200921  ','2024-12-14 14:52:27.091','SC7294      ',20,0.46,50,4,1003.4
465,'MM569997  ','2024-04-08 17:58:21.091','SC8960      ',19,0.9,49,1,1003.4
466,'MM272549  ','2024-07-18 04:26:45.091','SC2337      ',18,0.85,47,4,998.1
467,'MM557645  ','2024-07-07 18:44:30.091','SC9365      ',18,0.54,45,4,1011.9
468,'MM646354  ','2024-03-06 16:53:40.091','SC9464      ',18,0.78,54,0,997.3
469,'MM838642  ','2024-08-14 01:14:38.091','SC1999      ',20,1.68,45,1,997.7
470,'MM657800  ','2024-04-12 21:52:03.091','SC6418      ',19,1.27,49,1,993.8
471,'MM162541  ','2024-11-19 22:47:58.092','SC1600      ',20,1.89,53,3,1013.6
472,'MM800199  ','2025-01-22 19:08:09.092','SC1765      ',19,0.83,50,1,1011.0
473,'MM917869  ','2024-12-06 15:11:34.092','SC3389      ',18,0.86,46,2,1004.8
474,'MM272536  ','2024-07-17 11:10:17.092','SC6629      ',18,0.77,51,2,1019.6
475,'MM618773  ','2024-06-18 04:06:28.092','SC5448      ',20,1.38,52,0,1007.8
476,'MM785628  ','2024-05-09 18:21:23.092','SC2996      ',20,1.86,45,2,999.2
477,'MM189230  ','2024-06-27 08:28:13.092','SC9955      ',20,1.84,49,0,989.9
478,'MM223273  ','2025-02-03 05:44:30.092','SC9705      ',19,1.99,45,4,995.3
479,'MM311133  ','2024-08-08 16:28:35.092','SC3022      ',19,0.18,54,2,982.4
480,'MM699357  ','2024-09-10 07:24:36.092','SC7360      ',21,0.91,51,2,980.0
481,'MM576688  ','2024-10-04 01:37:42.092','SC1296      ',21,1.76,51,0,1018.5
482,'MM884413  ','2024-12-29 17:58:54.092','SC8154      ',19,1.79,51,1,1012.3
483,'MM997316  ','2024-10-10 09:03:00.092','SC1193      ',19,1.41,49,1,1015.6
484,'MM615391  ','2024-09-11 22:52:44.092','SC7687      ',18,0.25,52,4,994.0
485,'MM588965  ','2024-09-22 08:42:14.092','SC9285      ',20,0.71,48,4,989.6
486,'MM935113  ','2025-02-03 13:32:50.092','SC5302      ',21,1.36,49,1,983.3
487,'MM375201  ','2025-01-24 13:34:44.093','SC2049      ',21,0.54,47,1,992.4
488,'MM238523  ','2024-06-03 09:20:52.093','SC4592      ',19,0.44,45,1,1016.0
489,'MM404563  ','2024-06-08 07:07:33.093','SC1830      ',20,1.8,53,2,984.4
490,'MM209304  ','2024-06-30 19:04:24.093','SC9272      ',18,1.38,53,4,993.0
491,'MM519257  ','2024-06-29 12:29:24.093','SC8017      ',20,0.58,51,4,1010.2
492,'MM568864  ','2024-09-17 06:11:07.093','SC9415      ',18,0.44,45,2,983.1
493,'MM726794  ','2024-08-15 03:16:53.093','SC3590      ',18,0.28,53,2,985.6
494,'MM516087  ','2024-09-29 11:08:34.093','SC2945      ',18,1.49,47,1,986.7
495,'MM508391  ','2024-08-14 17:12:06.093','SC3577      ',21,1.28,46,3,995.0
496,'MM910969  ','2024-03-03 22:01:30.093','SC5516      ',20,0.92,51,3,1003.0
497,'MM995212  ','2025-02-09 21:27:30.093','SC9936      ',18,0.32,46,3,1013.5
498,'MM239175  ','2024-06-18 07:30:25.094','SC3778      ',18,0.01,52,0,998.4
499,'MM424020  ','2024-04-20 18:59:22.094','SC5882      ',20,0.47,51,4,998.1
500,'MM579308  ','2024-07-27 05:40:30.094','SC2553      ',20,0.18,47,4,999.1
501,'MM988360  ','2024-11-24 11:24:59.094','SC1353      ',18,0.14,53,3,993.9
502,'MM704479  ','2024-10-01 18:17:10.094','SC4448      ',20,1.97,46,5,986.6
503,'MM395021  ','2024-12-24 07:51:19.094','SC9310      ',18,0.64,51,0,985.5
504,'MM873391  ','2024-06-05 13:39:49.094','SC2157      ',19,0.35,53,1,991.7
505,'MM409582  ','2024-05-05 13:30:22.094','SC8087      ',19,1.26,50,4,1004.8
506,'MM456109  ','2024-03-20 16:04:14.094','SC7206      ',21,0.56,52,2,1006.2
507,'MM772277  ','2024-09-02 07:56:19.094','SC1546      ',19,1.49,54,4,998.5
508,'MM510687  ','2024-05-16 19:14:15.094','SC8548      ',20,0.03,47,0,984.2
509,'MM601508  ','2024-08-30 11:32:00.094','SC2134      ',21,1.26,52,4,994.0
510,'MM577332  ','2025-01-06 12:12:35.094','SC9816      ',21,0.07,52,1,1012.0
511,'MM435190  ','2024-03-05 20:01:40.094','SC2503      ',18,0.33,51,3,1000.9
512,'MM718419  ','2024-08-09 21:48:49.094','SC3401      ',18,0.83,50,3,989.8
513,'MM214068  ','2024-02-21 02:45:07.095','SC6873      ',20,1.63,45,1,994.5
514,'MM522645  ','2025-02-11 18:58:19.095','SC2783      ',21,0.88,52,2,1002.5
515,'MM123036  ','2024-03-08 19:16:17.095','SC9778      ',21,1.81,52,0,984.9
516,'MM124682  ','2024-07-14 23:47:38.095','SC3380      ',18,1.13,46,2,1007.2
517,'MM272475  ','2024-12-06 21:32:42.095','SC6719      ',21,1.29,45,4,1001.3
518,'MM530881  ','2024-06-01 14:41:16.095','SC8242      ',19,0.2,49,3,1008.8
519,'MM985192  ','2024-10-02 00:32:03.095','SC9841      ',19,0.89,45,3,990.1
520,'MM229821  ','2024-08-13 05:28:22.095','SC2053      ',20,0.84,51,3,1011.5
521,'MM783677  ','2025-01-11 15:33:32.095','SC7140      ',20,1.41,48,0,1017.0
522,'MM636919  ','2024-05-24 00:17:10.095','SC4542      ',19,1.16,45,1,1007.7
523,'MM870271  ','2024-09-10 06:23:02.095','SC3667      ',20,1.53,45,3,990.1
524,'MM399510  ','2024-09-16 12:35:24.095','SC7688      ',21,1.57,51,3,1002.9
525,'MM460345  ','2024-05-27 20:47:28.095','SC4192      ',19,1.78,48,4,1002.9
526,'MM960037  ','2024-08-15 08:03:40.096','SC2986      ',21,0.48,46,2,997.2
527,'MM601937  ','2024-06-02 10:25:39.096','SC8812      ',21,1.36,52,3,1009.7
528,'MM904854  ','2024-12-06 06:34:45.096','SC4627      ',18,1.08,48,2,1018.1
529,'MM975895  ','2024-05-20 19:38:46.096','SC2348      ',18,1.44,48,1,988.9
530,'MM819598  ','2024-09-02 06:33:52.096','SC9757      ',21,1.89,50,4,1008.9
531,'MM152127  ','2024-06-09 22:10:49.096','SC9992      ',21,1.39,49,3,989.0
532,'MM490428  ','2025-01-12 03:55:34.096','SC9449      ',21,1.06,46,4,1002.8
533,'MM831621  ','2024-11-25 21:07:18.096','SC2992      ',20,0.93,46,4,997.1
534,'MM306758  ','2024-06-20 05:50:10.096','SC5600      ',18,0.95,51,1,1015.1
535,'MM272824  ','2024-05-17 10:02:37.096','SC3477      ',21,0.72,47,1,993.6
536,'MM658853  ','2025-01-07 13:24:10.096','SC3253      ',18,0.81,54,3,1005.9
537,'MM574095  ','2024-06-08 10:29:36.096','SC7208      ',21,1.95,54,1,985.5
538,'MM171403  ','2024-09-26 03:05:43.096','SC1286      ',20,0.35,45,1,993.2
539,'MM431590  ','2024-08-02 04:48:38.097','SC7018      ',18,0.88,45,3,994.5
540,'MM349696  ','2024-07-20 05:10:41.097','SC9454      ',18,0.23,46,1,1010.8
541,'MM347186  ','2024-10-19 20:22:18.097','SC3352      ',21,0.96,50,1,995.0
542,'MM464605  ','2024-11-30 06:23:24.097','SC6834      ',21,0.3,51,1,990.1
543,'MM261987  ','2024-06-18 01:22:53.097','SC9400      ',20,0.73,53,4,987.5
544,'MM708230  ','2024-12-10 17:28:21.097','SC7394      ',18,0.65,53,4,993.5
545,'MM871270  ','2024-07-30 17:50:29.097','SC3438      ',18,1.16,47,3,1016.9
546,'MM912253  ','2024-10-13 07:55:47.097','SC5115      ',20,0.31,47,2,984.7
547,'MM701935  ','2024-06-09 11:26:19.097','SC1823      ',19,0.29,50,1,1005.8
548,'MM896980  ','2024-02-27 12:22:16.097','SC8173      ',19,0.17,54,3,1012.9
549,'MM525696  ','2024-09-08 09:46:04.097','SC1232      ',21,0.21,50,4,1014.7
550,'MM144091  ','2024-03-07 14:13:15.097','SC4311      ',21,0.98,53,1,996.9
551,'MM967704  ','2024-10-29 19:36:13.098','SC1006      ',18,1.8,54,3,1018.2
552,'MM711290  ','2024-09-01 20:30:51.098','SC8513      ',20,1.6,49,3,994.5
553,'MM418530  ','2024-03-18 18:08:11.098','SC1898      ',20,1.52,47,4,1000.0
554,'MM863155  ','2024-08-16 06:36:19.098','SC6481      ',20,1.07,46,2,1004.2
555,'MM745429  ','2024-11-04 21:27:13.098','SC4922      ',19,0.41,49,2,1018.4
556,'MM460181  ','2024-02-22 09:05:50.098','SC1736      ',21,1.08,51,3,991.4
557,'MM186210  ','2024-08-25 01:16:50.098','SC3377      ',21,0.51,47,0,995.9
558,'MM569245  ','2024-11-01 20:10:22.098','SC6078      ',18,1.91,46,3,1006.3
559,'MM716261  ','2025-02-08 10:25:31.098','SC3638      ',19,0.34,51,2,981.2
560,'MM702975  ','2024-06-14 12:16:35.098','SC6604      ',21,1.59,52,3,985.9
561,'MM159665  ','2024-12-13 18:49:00.098','SC3212      ',18,0.66,45,2,999.2
562,'MM500649  ','2024-07-26 16:36:36.098','SC8810      ',18,0.46,53,3,997.7
563,'MM915642  ','2024-09-28 21:26:32.098','SC2170      ',18,1.96,50,0,1007.2
564,'MM161960  ','2024-09-25 03:48:13.098','SC1491      ',21,0.49,45,2,1017.0
565,'MM381310  ','2024-03-14 11:23:29.099','SC5425      ',18,1.21,51,3,1000.9
566,'MM785113  ','2024-04-03 05:14:46.099','SC6230      ',21,0.99,50,1,1015.3
567,'MM230558  ','2024-08-10 20:05:27.099','SC1901      ',18,1.74,54,4,1010.8
568,'MM504836  ','2025-01-21 07:57:51.099','SC9977      ',18,1.74,49,3,985.0
569,'MM267163  ','2024-04-01 17:56:57.099','SC6993      ',19,1.38,50,1,1002.8
570,'MM693566  ','2024-03-01 11:15:49.099','SC8411      ',20,1.04,52,0,1019.7
571,'MM100628  ','2024-12-20 02:13:10.099','SC5735      ',18,0.31,54,0,1003.5
572,'MM418849  ','2024-04-02 21:14:21.099','SC6574      ',21,1.99,51,4,982.6
573,'MM835024  ','2024-05-03 10:47:05.099','SC2458      ',18,1.81,52,1,982.0
574,'MM610142  ','2024-12-28 16:31:13.099','SC7500      ',19,0.36,52,3,985.7
575,'MM772527  ','2024-08-28 13:05:27.099','SC2468      ',19,0.73,52,1,1016.8
576,'MM597717  ','2024-11-11 07:58:13.099','SC6605      ',20,1.25,49,4,1013.1
577,'MM141782  ','2025-02-14 09:09:33.100','SC8508      ',18,1.66,48,3,1013.8
578,'MM393542  ','2025-01-23 00:24:55.100','SC8887      ',20,0.54,46,4,993.5
579,'MM226926  ','2024-12-22 08:01:19.100','SC7085      ',20,1.67,51,4,991.1
580,'MM953878  ','2025-01-22 13:51:04.100','SC9283      ',20,1.85,48,0,984.0
581,'MM606748  ','2024-07-01 03:51:18.100','SC3699      ',20,1.76,48,4,990.0
582,'MM528266  ','2024-04-12 22:27:16.100','SC1164      ',18,1.53,45,4,993.5
583,'MM555821  ','2025-02-17 12:17:57.100','SC6561      ',20,0.7,49,1,984.9
584,'MM931661  ','2024-10-15 15:24:28.100','SC7739      ',19,0.64,47,1,1017.2
585,'MM181295  ','2024-10-15 17:48:24.100','SC1931      ',18,0.18,51,2,1005.3
586,'MM891304  ','2025-01-16 14:53:14.100','SC2366      ',20,0.21,48,3,1015.3
587,'MM572745  ','2024-09-02 17:41:41.100','SC1957      ',18,1.15,54,4,985.3
588,'MM995201  ','2024-06-15 21:29:45.100','SC1555      ',21,1.63,47,4,1002.9
589,'MM240002  ','2024-06-29 05:51:01.100','SC2955      ',18,0.24,46,4,1004.4
590,'MM993026  ','2024-09-20 11:42:44.100','SC2064      ',20,0.02,46,0,1008.1
591,'MM815644  ','2024-12-08 13:16:24.100','SC2135      ',20,0.5,45,2,1015.3
592,'MM376039  ','2024-11-02 14:00:04.100','SC7600      ',19,0.34,45,3,1004.3
593,'MM252118  ','2024-07-19 06:02:23.100','SC3290      ',18,0.03,51,4,985.5
594,'MM878170  ','2024-06-12 23:22:36.100','SC2054      ',21,0.07,52,2,1017.9
595,'MM345186  ','2024-04-18 18:58:52.100','SC2077      ',20,1.75,50,1,997.4
596,'MM284522  ','2024-04-25 15:49:36.100','SC3318      ',19,1.75,53,3,992.5
597,'MM669684  ','2024-05-12 09:54:24.100','SC9096      ',19,1.71,53,4,1011.4
598,'MM730937  ','2024-06-02 23:00:15.100','SC6356      ',21,0.44,54,4,1000.4
599,'MM666392  ','2024-12-07 13:27:31.100','SC6162      ',18,0.95,52,3,987.3
600,'MM476869  ','2024-10-04 08:45:34.100','SC5158      ',18,0.23,48,3,980.6
601,'MM955036  ','2024-12-25 05:23:03.100','SC1511      ',21,0.36,45,4,1005.5
