'ART21993  ','Cold Vase','Yuan',1133,'Ceramic','Excellent'
'ART30022  ','Movement Manuscript','Yuan',629,'Bronze','Poor'
'ART89862  ','Traditional Manuscript','Song',1631,'Stone','Poor'
'ART18141  ','History Painting','Yuan',2385,'Ceramic','Excellent'
'ART40431  ','Term Painting','Yuan',711,'Wood','Poor'
'ART63009  ','Exist Painting','Yuan',1748,'Wood','Fair'
'ART10304  ','Future Vase','Qing',1689,'Stone','Excellent'
'ART94825  ','Pm Textile','Yuan',1511,'Textile','Excellent'
'ART27503  ','Agent Sculpture','Han',2399,'Textile','Excellent'
'ART96200  ','Federal Textile','Song',556,'Jade','Fair'
'ART39644  ','Pay Sculpture','Tang',2609,'Ceramic','Excellent'
'ART18636  ','Popular Vase','Tang',352,'Jade','Excellent'
'ART14626  ','Talk Painting','Han',979,'Bronze','Critical'
'ART33648  ','Reason Painting','Yuan',2607,'Textile','Excellent'
'ART35180  ','Animal Sculpture','Han',2406,'Ceramic','Critical'
'ART79108  ','Major Sculpture','Tang',2281,'Textile','Poor'
'ART18962  ','Heavy Vase','Qing',1333,'Wood','Good'
'ART67877  ','Others Vase','Qing',800,'Bronze','Excellent'
'ART98899  ','Into Sculpture','Yuan',1510,'Ceramic','Excellent'
'ART30806  ','Wind Painting','Yuan',2573,'Paper','Fair'
'ART33858  ','Each Sculpture','Song',2790,'Ceramic','Excellent'
'ART56129  ','Property Manuscript','Song',1793,'Textile','Fair'
'ART65842  ','Poor Manuscript','Han',516,'Wood','Poor'
'ART64392  ','Mrs Textile','Yuan',1665,'Textile','Fair'
'ART69688  ','Detail Textile','Han',542,'Ceramic','Good'
'ART90318  ','Knowledge Textile','Tang',500,'Stone','Excellent'
'ART16908  ','Painting Manuscript','Tang',131,'Bronze','Excellent'
'ART23964  ','Important Painting','Ming',2241,'Stone','Excellent'
'ART12752  ','Drug Painting','Han',699,'Bronze','Poor'
'ART89697  ','A Textile','Tang',301,'Jade','Critical'
'ART96889  ','Issue Sculpture','Ming',1860,'Jade','Good'
'ART78750  ','Center Textile','Qing',1226,'Stone','Fair'
'ART49649  ','That Vase','Tang',1374,'Ceramic','Poor'
'ART28121  ','Per Vase','Ming',2576,'Wood','Good'
'ART86824  ','Speak Manuscript','Ming',1361,'Textile','Critical'
'ART35822  ','Special Textile','Song',2722,'Paper','Poor'
'ART27053  ','Law Manuscript','Ming',776,'Jade','Fair'
'ART28234  ','Drive Textile','Han',646,'Jade','Poor'
'ART34427  ','Occur Textile','Song',355,'Textile','Poor'
'ART36419  ','Trip Manuscript','Qing',2457,'Stone','Fair'
'ART88575  ','Key Manuscript','Ming',359,'Wood','Critical'
'ART38532  ','West Textile','Qing',857,'Bronze','Good'
'ART34715  ','Mother Painting','Han',229,'Textile','Good'
'ART32179  ','Program Textile','Yuan',809,'Jade','Fair'
'ART34896  ','Quickly Painting','Qing',1525,'Ceramic','Excellent'
'ART68034  ','Generation Vase','Han',1874,'Jade','Poor'
'ART88300  ','Identify Painting','Tang',2685,'Ceramic','Excellent'
'ART22526  ','Type Manuscript','Yuan',1971,'Jade','Poor'
'ART42855  ','Discussion Sculpture','Han',683,'Paper','Fair'
'ART76570  ','Number Textile','Ming',2006,'Wood','Excellent'
'ART86703  ','Plan Textile','Qing',2668,'Paper','Excellent'
'ART63970  ','Present Painting','Han',100,'Paper','Fair'
'ART97160  ','Happy Sculpture','Tang',1579,'Textile','Excellent'
'ART98229  ','Public Vase','Yuan',2416,'Paper','Excellent'
'ART72536  ','Perhaps Painting','Yuan',1356,'Wood','Poor'
'ART53266  ','Change Vase','Han',2692,'Textile','Critical'
'ART83161  ','Believe Textile','Han',2545,'Textile','Good'
'ART57961  ','His Textile','Tang',875,'Wood','Fair'
'ART92624  ','Adult Sculpture','Han',1753,'Jade','Critical'
'ART23896  ','Draw Painting','Tang',1400,'Ceramic','Fair'
'ART68160  ','Establish Manuscript','Ming',2200,'Paper','Good'
'ART58497  ','Society Sculpture','Tang',1503,'Textile','Good'
'ART64922  ','Market Textile','Tang',1038,'Jade','Poor'
'ART12066  ','Bill Textile','Qing',2303,'Stone','Poor'
'ART65335  ','Personal Painting','Song',2486,'Jade','Poor'
'ART68662  ','Thus Vase','Song',2703,'Textile','Poor'
'ART26247  ','Material Vase','Song',940,'Ceramic','Poor'
'ART22192  ','Reality Vase','Han',1670,'Bronze','Fair'
'ART20287  ','She Textile','Yuan',1472,'Wood','Poor'
'ART52858  ','Ask Sculpture','Qing',1305,'Paper','Poor'
'ART98823  ','Feel Manuscript','Tang',923,'Paper','Excellent'
'ART96951  ','Third Manuscript','Tang',1856,'Bronze','Good'
'ART72358  ','Record Painting','Tang',196,'Paper','Critical'
'ART55698  ','Gun Vase','Han',434,'Wood','Poor'
'ART87575  ','Know Textile','Yuan',1184,'Stone','Poor'
'ART43650  ','Common Textile','Song',1786,'Wood','Fair'
'ART86220  ','Off Sculpture','Yuan',624,'Bronze','Fair'
'ART96639  ','Cold Manuscript','Qing',1262,'Paper','Poor'
'ART47357  ','Real Textile','Han',1270,'Wood','Critical'
'ART45746  ','Prevent Manuscript','Yuan',966,'Textile','Excellent'
'ART45740  ','Capital Textile','Yuan',2085,'Bronze','Critical'
'ART88876  ','New Painting','Tang',252,'Wood','Poor'
'ART87418  ','Investment Textile','Ming',901,'Bronze','Good'
'ART97635  ','Cold Textile','Song',2904,'Jade','Fair'
'ART25292  ','As Manuscript','Han',633,'Stone','Excellent'
'ART51076  ','World Vase','Tang',2367,'Jade','Fair'
'ART32220  ','Social Sculpture','Tang',796,'Wood','Critical'
'ART76047  ','Rule Sculpture','Ming',2184,'Bronze','Good'
'ART90178  ','Not Vase','Ming',1213,'Textile','Excellent'
'ART29967  ','Forward Textile','Ming',806,'Stone','Poor'
'ART58041  ','Prepare Manuscript','Ming',2162,'Jade','Excellent'
'ART64972  ','Agree Textile','Yuan',878,'Ceramic','Excellent'
'ART56415  ','Might Painting','Song',351,'Ceramic','Critical'
'ART45509  ','Reflect Textile','Yuan',1153,'Bronze','Critical'
'ART62693  ','Way Vase','Yuan',263,'Ceramic','Critical'
'ART85673  ','Cup Manuscript','Qing',327,'Bronze','Excellent'
'ART71133  ','Game Painting','Yuan',448,'Bronze','Excellent'
'ART69135  ','Collection Sculpture','Tang',1303,'Textile','Excellent'
'ART59994  ','Agent Manuscript','Yuan',2411,'Wood','Excellent'
'ART80256  ','Style Textile','Han',2818,'Textile','Good'
'ART26841  ','Trouble Painting','Ming',476,'Textile','Fair'
'ART94581  ','Season Manuscript','Song',1616,'Paper','Critical'
'ART78648  ','End Textile','Qing',196,'Paper','Poor'
'ART85581  ','Claim Painting','Yuan',913,'Bronze','Fair'
'ART84089  ','Eye Manuscript','Qing',2360,'Textile','Good'
'ART53753  ','Serious Sculpture','Yuan',545,'Paper','Fair'
'ART95732  ','Play Manuscript','Yuan',238,'Paper','Fair'
'ART37603  ','Hand Painting','Qing',1862,'Textile','Good'
'ART56181  ','Ready Textile','Yuan',472,'Ceramic','Critical'
'ART48785  ','But Sculpture','Ming',2952,'Jade','Fair'
'ART85127  ','Name Sculpture','Tang',2787,'Ceramic','Poor'
'ART83097  ','Two Vase','Song',382,'Bronze','Excellent'
'ART80163  ','Reflect Textile','Yuan',888,'Jade','Fair'
'ART86467  ','Image Vase','Ming',1597,'Ceramic','Excellent'
'ART44956  ','Structure Textile','Ming',2938,'Paper','Poor'
'ART94461  ','Western Sculpture','Ming',2818,'Wood','Fair'
'ART46007  ','Third Vase','Yuan',1039,'Bronze','Poor'
'ART55624  ','Under Textile','Yuan',596,'Wood','Good'
'ART36303  ','Pick Manuscript','Han',2407,'Textile','Fair'
'ART44161  ','Because Manuscript','Ming',1921,'Textile','Good'
'ART79576  ','Personal Textile','Tang',1954,'Paper','Excellent'
'ART66820  ','Rule Sculpture','Qing',1234,'Stone','Good'
'ART99943  ','Cost Manuscript','Qing',1685,'Wood','Poor'
'ART56040  ','Or Sculpture','Ming',2589,'Paper','Critical'
'ART99073  ','Order Sculpture','Ming',2114,'Jade','Good'
'ART33473  ','Hand Manuscript','Han',569,'Jade','Good'
'ART24840  ','Only Painting','Tang',1525,'Ceramic','Poor'
'ART96165  ','Million Vase','Song',1543,'Stone','Poor'
'ART88073  ','Statement Textile','Tang',942,'Bronze','Good'
'ART28804  ','Learn Painting','Qing',2349,'Wood','Critical'
'ART17546  ','Memory Textile','Qing',882,'Paper','Excellent'
'ART14981  ','Could Painting','Tang',1408,'Stone','Excellent'
'ART43106  ','Cold Vase','Yuan',347,'Textile','Poor'
'ART74822  ','Staff Manuscript','Han',2379,'Ceramic','Good'
'ART61565  ','Water Manuscript','Song',1368,'Wood','Good'
'ART79175  ','Dinner Textile','Han',2654,'Stone','Good'
'ART26272  ','Newspaper Textile','Song',2511,'Wood','Good'
'ART59168  ','Most Textile','Song',2780,'Bronze','Fair'
'ART66476  ','Reason Manuscript','Tang',2711,'Ceramic','Excellent'
'ART98965  ','Physical Textile','Tang',2366,'Wood','Poor'
'ART11166  ','Method Manuscript','Tang',269,'Bronze','Excellent'
'ART66092  ','Fall Sculpture','Tang',2682,'Paper','Fair'
'ART28913  ','Sense Painting','Qing',1789,'Bronze','Good'
'ART36852  ','Ahead Manuscript','Qing',558,'Stone','Critical'
'ART32001  ','Close Sculpture','Han',2956,'Jade','Excellent'
'ART10602  ','Form Textile','Qing',2085,'Textile','Fair'
'ART18996  ','Shoulder Manuscript','Ming',1815,'Wood','Excellent'
'ART82359  ','Defense Sculpture','Song',277,'Textile','Excellent'
'ART15952  ','Treat Sculpture','Tang',2751,'Bronze','Excellent'
'ART26831  ','Hour Vase','Han',2165,'Wood','Critical'
'ART24978  ','Market Vase','Qing',1931,'Ceramic','Fair'
'ART84637  ','Fall Vase','Qing',1817,'Wood','Fair'
'ART98277  ','Might Vase','Yuan',1193,'Stone','Critical'
'ART39262  ','Sing Vase','Han',1577,'Jade','Critical'
'ART56602  ','Official Painting','Yuan',771,'Stone','Excellent'
'ART57966  ','Most Vase','Han',2230,'Stone','Good'
'ART75943  ','Play Textile','Qing',1634,'Jade','Excellent'
'ART52469  ','Which Textile','Han',1451,'Paper','Fair'
'ART26470  ','Hotel Vase','Yuan',2249,'Paper','Good'
'ART57328  ','Look Sculpture','Tang',999,'Paper','Good'
'ART68018  ','Need Manuscript','Tang',2969,'Jade','Excellent'
'ART34189  ','Tonight Textile','Yuan',419,'Paper','Fair'
'ART88121  ','Something Manuscript','Ming',127,'Paper','Fair'
'ART38138  ','Economy Vase','Ming',2479,'Stone','Fair'
'ART97175  ','Science Textile','Qing',1046,'Paper','Critical'
'ART81329  ','Rate Textile','Tang',2191,'Stone','Poor'
'ART12913  ','Laugh Painting','Yuan',1568,'Textile','Good'
'ART25050  ','Chair Manuscript','Ming',2706,'Bronze','Poor'
'ART58867  ','Budget Textile','Tang',551,'Ceramic','Poor'
'ART79542  ','Family Manuscript','Yuan',554,'Textile','Fair'
'ART82199  ','Rather Sculpture','Yuan',1234,'Stone','Poor'
'ART91028  ','Actually Painting','Yuan',1291,'Ceramic','Good'
'ART70580  ','Lose Vase','Qing',1588,'Wood','Excellent'
'ART58926  ','Society Painting','Qing',2669,'Wood','Fair'
'ART67300  ','Daughter Painting','Song',1061,'Textile','Excellent'
'ART36902  ','Save Painting','Song',312,'Ceramic','Fair'
'ART16037  ','Manager Textile','Ming',371,'Stone','Good'
'ART50052  ','Space Manuscript','Song',774,'Stone','Excellent'
'ART20268  ','Good Vase','Song',960,'Paper','Excellent'
'ART85066  ','Account Textile','Han',527,'Ceramic','Good'
'ART82711  ','Back Vase','Tang',1399,'Wood','Critical'
'ART72030  ','Middle Painting','Tang',1633,'Textile','Good'
'ART48513  ','According Textile','Ming',723,'Wood','Fair'
'ART13225  ','Scene Textile','Song',1231,'Jade','Excellent'
'ART16185  ','North Manuscript','Han',238,'Jade','Good'
'ART87084  ','Easy Painting','Tang',692,'Ceramic','Poor'
'ART76681  ','Power Textile','Tang',953,'Wood','Excellent'
'ART23595  ','Contain Vase','Qing',1710,'Wood','Good'
'ART26935  ','Mind Manuscript','Ming',2058,'Stone','Good'
'ART54253  ','Me Manuscript','Ming',2253,'Textile','Fair'
'ART78450  ','Wind Painting','Song',1628,'Bronze','Excellent'
'ART36509  ','Age Textile','Ming',1134,'Paper','Poor'
'ART43909  ','He Vase','Qing',867,'Wood','Critical'
'ART53400  ','Body Manuscript','Qing',519,'Jade','Fair'
'ART66554  ','Defense Sculpture','Han',918,'Paper','Fair'
'ART71813  ','Sound Painting','Song',2277,'Ceramic','Fair'
'ART51093  ','Receive Manuscript','Ming',1460,'Ceramic','Fair'
'ART69403  ','Entire Sculpture','Han',1514,'Stone','Excellent'
'ART86364  ','Sport Textile','Ming',2189,'Bronze','Critical'
'ART75229  ','News Textile','Ming',1376,'Bronze','Excellent'
'ART46673  ','Piece Sculpture','Ming',2602,'Wood','Poor'
'ART23510  ','Happy Manuscript','Tang',214,'Jade','Fair'
'ART86735  ','Stand Painting','Ming',2137,'Wood','Excellent'
'ART66768  ','Student Vase','Ming',311,'Stone','Poor'
'ART25282  ','Create Manuscript','Yuan',1821,'Jade','Good'
'ART16218  ','Purpose Manuscript','Han',1141,'Stone','Poor'
'ART69787  ','Real Textile','Yuan',1602,'Ceramic','Critical'
'ART21873  ','Near Sculpture','Yuan',2569,'Jade','Good'
'ART41646  ','Our Sculpture','Qing',1524,'Wood','Excellent'
'ART31545  ','Staff Painting','Ming',1747,'Ceramic','Fair'
'ART30984  ','Idea Textile','Ming',2007,'Ceramic','Fair'
'ART86486  ','Market Sculpture','Yuan',919,'Ceramic','Good'
'ART62766  ','Site Painting','Song',2827,'Bronze','Poor'
'ART32509  ','Bag Sculpture','Song',2776,'Bronze','Critical'
'ART89340  ','Part Painting','Song',1794,'Jade','Excellent'
'ART88196  ','Level Textile','Qing',228,'Wood','Critical'
'ART14493  ','Force Manuscript','Han',2547,'Jade','Excellent'
'ART76252  ','Pay Painting','Tang',2009,'Ceramic','Good'
'ART57157  ','Arrive Textile','Yuan',1595,'Ceramic','Poor'
'ART95823  ','Fine Vase','Han',2125,'Wood','Critical'
'ART89007  ','School Vase','Ming',1711,'Wood','Good'
'ART59941  ','Those Vase','Song',1417,'Textile','Fair'
'ART81928  ','Measure Vase','Yuan',984,'Stone','Critical'
'ART60859  ','Various Textile','Ming',1108,'Bronze','Poor'
'ART76513  ','Able Vase','Song',720,'Bronze','Good'
'ART55259  ','Key Manuscript','Tang',2095,'Wood','Poor'
'ART90617  ','Me Sculpture','Ming',296,'Textile','Excellent'
'ART24032  ','Foot Vase','Ming',653,'Stone','Excellent'
'ART14524  ','Capital Sculpture','Tang',1850,'Paper','Excellent'
'ART12071  ','Seek Painting','Ming',155,'Jade','Poor'
'ART66542  ','Training Manuscript','Tang',1523,'Bronze','Good'
'ART49968  ','Risk Manuscript','Ming',1715,'Stone','Critical'
'ART22763  ','Year Manuscript','Yuan',1005,'Ceramic','Poor'
'ART87825  ','Culture Sculpture','Qing',1571,'Wood','Fair'
'ART75092  ','Social Sculpture','Song',592,'Ceramic','Excellent'
'ART64002  ','Chair Textile','Tang',502,'Paper','Critical'
'ART49681  ','Far Sculpture','Ming',2829,'Wood','Excellent'
'ART74234  ','Number Sculpture','Han',1127,'Jade','Excellent'
'ART82500  ','Step Manuscript','Tang',2439,'Wood','Critical'
'ART81133  ','Difficult Painting','Qing',2234,'Jade','Good'
'ART43117  ','Particularly Painting','Song',491,'Wood','Excellent'
'ART40138  ','Individual Manuscript','Tang',2714,'Stone','Critical'
'ART54875  ','Mean Vase','Ming',1852,'Paper','Poor'
'ART75708  ','Traditional Textile','Qing',1647,'Textile','Good'
'ART68102  ','Politics Vase','Han',1657,'Ceramic','Excellent'
'ART55916  ','Buy Sculpture','Qing',993,'Textile','Critical'
'ART90234  ','Poor Painting','Han',1913,'Stone','Critical'
'ART23795  ','Public Textile','Han',998,'Ceramic','Good'
'ART68106  ','With Painting','Song',1545,'Paper','Excellent'
'ART38773  ','Job Painting','Ming',2788,'Wood','Poor'
'ART83239  ','Light Vase','Tang',1984,'Wood','Poor'
'ART97001  ','Nothing Textile','Song',493,'Jade','Excellent'
'ART69943  ','Student Painting','Qing',2657,'Bronze','Excellent'
'ART19243  ','Central Vase','Yuan',313,'Paper','Fair'
'ART72272  ','Improve Painting','Ming',133,'Ceramic','Excellent'
'ART22160  ','Item Manuscript','Tang',496,'Textile','Fair'
'ART92263  ','Seem Textile','Yuan',2573,'Wood','Good'
'ART65243  ','Control Vase','Qing',1518,'Ceramic','Excellent'
'ART44699  ','Fund Manuscript','Yuan',2560,'Paper','Fair'
'ART11818  ','Office Textile','Song',2615,'Ceramic','Poor'
'ART96685  ','Available Textile','Ming',2300,'Bronze','Fair'
'ART33856  ','This Vase','Han',1130,'Bronze','Excellent'
'ART37504  ','However Sculpture','Han',846,'Textile','Poor'
'ART31688  ','Guess Painting','Han',2883,'Jade','Good'
'ART96901  ','Deep Painting','Yuan',2238,'Bronze','Excellent'
'ART50086  ','Manage Textile','Han',2000,'Stone','Good'
'ART53209  ','Condition Vase','Qing',349,'Jade','Fair'
'ART83335  ','Increase Vase','Han',2208,'Paper','Excellent'
'ART40350  ','Together Manuscript','Song',2745,'Bronze','Fair'
'ART64734  ','Teacher Painting','Tang',2960,'Ceramic','Excellent'
'ART54697  ','With Textile','Tang',849,'Textile','Fair'
'ART39945  ','Development Vase','Han',2206,'Jade','Poor'
'ART42663  ','Try Textile','Yuan',2369,'Stone','Good'
'ART22716  ','Deep Sculpture','Tang',1042,'Paper','Critical'
'ART91514  ','Cover Sculpture','Ming',858,'Paper','Poor'
'ART33221  ','Office Sculpture','Ming',302,'Bronze','Excellent'
'ART32246  ','Pass Painting','Ming',107,'Jade','Poor'
'ART17845  ','Herself Vase','Ming',968,'Bronze','Critical'
'ART76881  ','Same Manuscript','Qing',148,'Stone','Critical'
'ART52193  ','Along Sculpture','Yuan',119,'Paper','Fair'
'ART44784  ','Until Painting','Ming',2362,'Textile','Excellent'
'ART96311  ','Name Painting','Ming',769,'Jade','Fair'
'ART69468  ','Collection Textile','Tang',2811,'Ceramic','Excellent'
'ART74832  ','Threat Sculpture','Yuan',631,'Wood','Critical'
'ART85471  ','Hold Textile','Ming',414,'Bronze','Good'
'ART32309  ','Sea Textile','Tang',1018,'Wood','Critical'
'ART90500  ','Fall Painting','Yuan',1220,'Bronze','Good'
'ART74273  ','One Painting','Yuan',2338,'Ceramic','Good'
'ART17888  ','Public Textile','Tang',449,'Textile','Critical'
'ART90346  ','Her Vase','Tang',772,'Jade','Fair'
'ART80971  ','Every Painting','Song',163,'Stone','Good'
'ART23310  ','Better Painting','Qing',561,'Wood','Good'
'ART48666  ','I Painting','Qing',1085,'Bronze','Critical'
'ART21088  ','The Painting','Tang',716,'Ceramic','Excellent'
'ART77509  ','Onto Sculpture','Tang',583,'Stone','Poor'
'ART34980  ','Continue Sculpture','Han',1472,'Wood','Poor'
'ART95946  ','Sport Painting','Qing',2477,'Wood','Critical'
'ART39018  ','Of Textile','Han',1370,'Textile','Critical'
'ART69774  ','Land Painting','Qing',148,'Paper','Good'
'ART22315  ','Rest Painting','Qing',147,'Jade','Critical'
'ART13427  ','Claim Painting','Qing',1816,'Paper','Poor'
'ART83272  ','Almost Painting','Qing',1108,'Stone','Excellent'
'ART65730  ','Nature Sculpture','Han',2169,'Stone','Excellent'
'ART42147  ','Prove Painting','Qing',795,'Textile','Poor'
'ART23549  ','Risk Painting','Song',870,'Paper','Fair'
'ART16462  ','Leader Manuscript','Tang',232,'Stone','Critical'
'ART67113  ','Common Textile','Han',136,'Textile','Excellent'
'ART94859  ','Consumer Manuscript','Yuan',2215,'Textile','Excellent'
'ART34112  ','Mission Painting','Yuan',2230,'Bronze','Critical'
'ART14989  ','Cup Sculpture','Han',395,'Textile','Fair'
'ART17780  ','Help Sculpture','Qing',618,'Wood','Fair'
'ART28621  ','Response Sculpture','Tang',782,'Stone','Poor'
'ART81768  ','Fight Manuscript','Han',2387,'Paper','Fair'
'ART87618  ','Green Sculpture','Tang',566,'Stone','Poor'
'ART42851  ','Fund Vase','Tang',2559,'Bronze','Poor'
'ART69547  ','Act Painting','Tang',2668,'Jade','Poor'
'ART51717  ','Shake Textile','Ming',2468,'Bronze','Excellent'
'ART22886  ','Dark Painting','Qing',765,'Ceramic','Fair'
'ART49302  ','Democrat Textile','Tang',1207,'Stone','Poor'
'ART72563  ','Many Vase','Tang',1449,'Jade','Critical'
'ART11915  ','Issue Manuscript','Qing',2767,'Wood','Good'
'ART57469  ','Involve Textile','Han',1484,'Paper','Critical'
'ART90399  ','Describe Vase','Yuan',1271,'Ceramic','Excellent'
'ART43450  ','Imagine Textile','Qing',713,'Stone','Good'
'ART51448  ','Physical Painting','Ming',2517,'Bronze','Fair'
'ART92103  ','Purpose Textile','Song',2644,'Paper','Good'
'ART73159  ','Member Sculpture','Yuan',632,'Wood','Fair'
'ART75514  ','Finish Sculpture','Ming',140,'Wood','Excellent'
'ART29208  ','Specific Vase','Song',1871,'Jade','Fair'
'ART71890  ','Offer Manuscript','Han',1700,'Stone','Critical'
'ART66615  ','Newspaper Sculpture','Qing',978,'Wood','Fair'
'ART65460  ','Health Textile','Qing',1033,'Paper','Poor'
'ART98712  ','Finally Manuscript','Qing',2435,'Jade','Critical'
'ART66657  ','Change Vase','Song',2697,'Bronze','Good'
'ART45951  ','Include Vase','Yuan',2003,'Textile','Critical'
'ART20768  ','Thus Textile','Tang',1845,'Paper','Poor'
'ART59524  ','She Vase','Tang',2398,'Wood','Fair'
'ART84214  ','Walk Textile','Yuan',267,'Ceramic','Poor'
'ART31921  ','With Manuscript','Yuan',1330,'Textile','Excellent'
'ART46790  ','Image Textile','Yuan',1515,'Wood','Good'
'ART72241  ','Quickly Sculpture','Yuan',2991,'Stone','Critical'
'ART57648  ','Method Vase','Tang',1031,'Bronze','Critical'
'ART77503  ','Team Vase','Ming',2253,'Jade','Fair'
'ART42635  ','Street Textile','Ming',2082,'Bronze','Poor'
'ART98088  ','Movement Manuscript','Ming',1168,'Ceramic','Critical'
'ART94883  ','Control Textile','Han',331,'Ceramic','Good'
'ART70417  ','Personal Painting','Tang',445,'Textile','Poor'
'ART84609  ','Administration Textile','Han',2118,'Ceramic','Critical'
'ART76346  ','Treatment Sculpture','Tang',1484,'Textile','Critical'
'ART34720  ','Important Sculpture','Song',1153,'Textile','Good'
'ART46547  ','Role Sculpture','Han',2306,'Wood','Critical'
'ART61364  ','Young Sculpture','Ming',433,'Jade','Excellent'
'ART34932  ','Indeed Vase','Han',1852,'Paper','Excellent'
'ART96228  ','Dog Vase','Tang',414,'Wood','Fair'
'ART86470  ','Trial Painting','Yuan',2401,'Paper','Poor'
'ART76871  ','Ability Textile','Yuan',2971,'Stone','Fair'
'ART24485  ','Force Painting','Yuan',2992,'Jade','Excellent'
'ART49449  ','Which Textile','Qing',634,'Bronze','Good'
'ART81383  ','Know Vase','Ming',826,'Ceramic','Critical'
'ART44723  ','So Textile','Qing',1448,'Wood','Good'
'ART49026  ','Food Vase','Ming',1204,'Textile','Fair'
'ART66541  ','Again Vase','Tang',2536,'Paper','Good'
'ART77907  ','Computer Vase','Han',2060,'Ceramic','Excellent'
'ART59475  ','Authority Manuscript','Ming',675,'Stone','Good'
'ART16498  ','Local Painting','Tang',520,'Bronze','Critical'
'ART98227  ','Realize Sculpture','Qing',2407,'Ceramic','Excellent'
'ART36393  ','Mouth Painting','Yuan',167,'Paper','Poor'
'ART87020  ','Such Painting','Ming',784,'Textile','Excellent'
'ART30034  ','Eight Textile','Tang',2117,'Paper','Good'
'ART75348  ','Service Manuscript','Ming',2142,'Bronze','Critical'
'ART58270  ','Thus Painting','Tang',239,'Textile','Critical'
'ART39902  ','Born Manuscript','Han',216,'Ceramic','Poor'
'ART14031  ','Weight Vase','Tang',1189,'Textile','Fair'
'ART18290  ','Bar Sculpture','Ming',1411,'Textile','Excellent'
'ART95167  ','Congress Sculpture','Song',1710,'Wood','Excellent'
'ART44203  ','Own Sculpture','Han',2808,'Textile','Fair'
'ART31890  ','Interest Sculpture','Tang',1714,'Wood','Poor'
'ART87754  ','Quality Painting','Ming',1111,'Jade','Fair'
'ART22321  ','Analysis Vase','Qing',1242,'Paper','Fair'
'ART25763  ','South Painting','Qing',2232,'Jade','Fair'
'ART32170  ','Travel Painting','Han',2239,'Jade','Poor'
'ART84986  ','Guess Sculpture','Tang',646,'Stone','Excellent'
'ART46023  ','Page Vase','Yuan',680,'Textile','Fair'
'ART73708  ','Culture Sculpture','Song',669,'Wood','Excellent'
'ART85630  ','Middle Sculpture','Yuan',997,'Textile','Good'
'ART36966  ','Hundred Sculpture','Qing',131,'Stone','Excellent'
'ART33251  ','Maintain Vase','Ming',1214,'Textile','Good'
'ART98440  ','Around Painting','Qing',541,'Paper','Poor'
'ART50102  ','Size Textile','Qing',358,'Ceramic','Fair'
'ART48520  ','Less Painting','Ming',1473,'Stone','Excellent'
'ART99097  ','Music Manuscript','Han',1183,'Bronze','Fair'
'ART49705  ','Traditional Painting','Tang',2427,'Bronze','Fair'
'ART68080  ','Cultural Vase','Ming',132,'Jade','Poor'
'ART56318  ','Hard Painting','Tang',2251,'Jade','Excellent'
'ART57908  ','Especially Manuscript','Qing',700,'Jade','Critical'
'ART76099  ','Age Sculpture','Song',2249,'Textile','Good'
'ART54444  ','Guy Sculpture','Yuan',2365,'Jade','Poor'
'ART97344  ','Charge Painting','Yuan',2601,'Wood','Excellent'
'ART88991  ','Travel Manuscript','Song',1352,'Wood','Poor'
'ART47743  ','Another Textile','Qing',1138,'Textile','Critical'
'ART14074  ','Respond Vase','Yuan',792,'Paper','Excellent'
'ART90207  ','Bill Sculpture','Tang',1321,'Wood','Good'
'ART68517  ','Baby Textile','Song',106,'Stone','Excellent'
'ART57930  ','Pick Sculpture','Tang',2086,'Textile','Critical'
'ART76770  ','Produce Painting','Han',256,'Stone','Good'
'ART43584  ','Support Textile','Han',2384,'Jade','Critical'
'ART88102  ','Situation Sculpture','Ming',970,'Bronze','Fair'
'ART97113  ','Hit Textile','Tang',2855,'Paper','Good'
'ART55351  ','Make Vase','Song',431,'Ceramic','Poor'
'ART38024  ','Rate Vase','Yuan',568,'Ceramic','Excellent'
'ART12569  ','Sea Textile','Tang',293,'Ceramic','Poor'
'ART40919  ','Clear Painting','Tang',573,'Textile','Fair'
'ART48705  ','Sort Vase','Yuan',1854,'Bronze','Fair'
'ART67296  ','Despite Painting','Yuan',1597,'Textile','Fair'
'ART52555  ','Rule Vase','Song',987,'Paper','Good'
'ART62527  ','Pick Manuscript','Han',399,'Stone','Fair'
'ART48011  ','To Textile','Tang',2212,'Wood','Fair'
'ART94879  ','Student Sculpture','Han',2098,'Stone','Excellent'
'ART91888  ','Of Sculpture','Song',648,'Ceramic','Critical'
'ART77072  ','Myself Vase','Tang',745,'Paper','Excellent'
'ART88585  ','Senior Sculpture','Yuan',633,'Stone','Critical'
'ART36596  ','Already Textile','Han',194,'Jade','Good'
'ART33026  ','Identify Manuscript','Tang',1369,'Paper','Poor'
'ART55483  ','Some Manuscript','Ming',1040,'Paper','Excellent'
'ART77974  ','Red Painting','Qing',244,'Ceramic','Excellent'
'ART12761  ','Old Manuscript','Qing',1018,'Jade','Good'
'ART51031  ','World Sculpture','Han',665,'Paper','Good'
'ART96563  ','Size Textile','Ming',473,'Ceramic','Poor'
'ART27457  ','Future Textile','Tang',1714,'Paper','Poor'
'ART19120  ','Wind Manuscript','Tang',1054,'Jade','Critical'
'ART35063  ','Population Painting','Tang',574,'Paper','Poor'
'ART83105  ','Soldier Textile','Qing',223,'Paper','Fair'
'ART20837  ','Music Painting','Song',1985,'Paper','Excellent'
