425,'ART26984','SC9093',425,20,'2024-07-20','2025-10-30'
426,'ART90499','SC4827',426,93,'2024-03-24','2025-11-26'
427,'ART84173','SC4885',427,77,'2024-12-01','2026-02-01'
428,'ART18753','SC1292',428,58,'2024-12-25','2026-02-18'
429,'ART49676','SC6431',429,28,'2024-02-25','2025-05-02'
430,'ART10796','SC4016',430,1,'2024-07-18','2025-09-29'
431,'ART30608','SC4166',431,96,'2024-11-30','2025-03-20'
432,'ART21993','SC2116',432,4,'2024-07-19','2025-12-19'
433,'ART30022','SC6095',433,63,'2024-08-14','2025-07-02'
434,'ART89862','SC1007',434,96,'2024-10-01','2026-01-11'
435,'ART18141','SC9753',435,21,'2025-02-07','2025-07-21'
436,'ART40431','SC5634',436,44,'2024-12-26','2025-11-26'
437,'ART63009','SC4615',437,78,'2024-10-13','2026-01-22'
438,'ART10304','SC8477',438,42,'2025-02-19','2026-02-19'
439,'ART94825','SC5096',439,78,'2024-03-01','2025-12-17'
440,'ART27503','SC6380',440,12,'2024-08-19','2025-12-28'
441,'ART96200','SC1043',441,20,'2024-10-11','2025-09-19'
442,'ART39644','SC7190',442,82,'2025-01-22','2025-08-19'
443,'ART18636','SC4153',443,4,'2024-09-03','2025-06-28'
444,'ART14626','SC5322',444,42,'2024-08-09','2026-01-11'
445,'ART33648','SC3254',445,99,'2024-06-15','2025-11-28'
446,'ART35180','SC4199',446,67,'2025-01-15','2025-09-29'
447,'ART79108','SC7246',447,59,'2024-11-03','2025-08-17'
448,'ART18962','SC9545',448,32,'2024-06-13','2025-04-19'
449,'ART67877','SC4446',449,37,'2024-04-28','2025-05-07'
450,'ART98899','SC1350',450,27,'2024-10-14','2025-06-26'
451,'ART30806','SC8754',451,52,'2024-10-27','2025-07-02'
452,'ART33858','SC9701',452,81,'2024-08-16','2025-11-24'
453,'ART56129','SC5689',453,13,'2024-12-16','2025-05-24'
454,'ART65842','SC8120',454,93,'2024-10-19','2025-12-10'
455,'ART64392','SC3968',455,32,'2024-07-03','2025-06-04'
456,'ART69688','SC1224',456,7,'2025-02-07','2026-02-18'
457,'ART90318','SC8865',457,47,'2025-02-16','2025-09-12'
458,'ART16908','SC9125',458,78,'2025-01-23','2025-03-23'
459,'ART23964','SC5943',459,50,'2024-03-08','2025-09-25'
460,'ART12752','SC4313',460,61,'2024-07-12','2025-03-04'
461,'ART89697','SC3505',461,81,'2024-07-31','2025-05-27'
462,'ART96889','SC6655',462,17,'2025-01-05','2025-12-09'
463,'ART78750','SC5899',463,88,'2024-11-06','2025-10-29'
464,'ART49649','SC7294',464,19,'2024-09-08','2025-10-29'
465,'ART28121','SC8960',465,60,'2024-04-11','2025-10-01'
466,'ART86824','SC2337',466,74,'2024-11-04','2025-10-20'
467,'ART35822','SC9365',467,69,'2024-03-20','2025-12-24'
468,'ART27053','SC9464',468,89,'2024-04-01','2025-04-23'
469,'ART28234','SC1999',469,13,'2024-08-19','2025-06-19'
470,'ART34427','SC6418',470,82,'2024-09-21','2026-01-23'
471,'ART36419','SC1600',471,27,'2024-05-02','2025-11-12'
472,'ART88575','SC1765',472,66,'2025-01-25','2025-07-03'
473,'ART38532','SC3389',473,66,'2024-10-22','2026-02-05'
474,'ART34715','SC6629',474,73,'2024-08-28','2026-01-18'
475,'ART32179','SC5448',475,55,'2025-01-12','2025-04-27'
476,'ART34896','SC2996',476,20,'2024-07-11','2026-01-27'
477,'ART68034','SC9955',477,40,'2024-09-27','2025-10-31'
478,'ART88300','SC9705',478,68,'2025-01-09','2025-06-27'
479,'ART22526','SC3022',479,9,'2024-03-28','2025-09-03'
480,'ART42855','SC7360',480,84,'2024-12-31','2025-05-03'
481,'ART76570','SC1296',481,94,'2024-03-28','2025-06-06'
482,'ART86703','SC8154',482,80,'2024-08-06','2025-08-10'
483,'ART63970','SC1193',483,61,'2024-08-29','2025-07-10'
484,'ART97160','SC7687',484,76,'2025-02-12','2025-07-24'
485,'ART98229','SC9285',485,56,'2024-07-14','2025-10-24'
486,'ART72536','SC5302',486,11,'2025-02-11','2025-10-04'
487,'ART53266','SC2049',487,72,'2024-10-12','2025-06-21'
488,'ART83161','SC4592',488,14,'2024-04-07','2025-07-10'
489,'ART57961','SC1830',489,79,'2025-02-03','2026-02-19'
490,'ART92624','SC9272',490,63,'2024-09-29','2025-05-07'
491,'ART23896','SC8017',491,36,'2024-05-18','2025-10-14'
492,'ART68160','SC9415',492,93,'2024-04-15','2025-12-18'
493,'ART58497','SC3590',493,91,'2025-01-08','2025-10-22'
494,'ART64922','SC2945',494,8,'2024-12-16','2025-06-07'
495,'ART12066','SC3577',495,95,'2024-02-22','2025-12-24'
496,'ART65335','SC5516',496,27,'2024-03-18','2025-12-03'
497,'ART68662','SC9936',497,17,'2024-09-07','2025-07-26'
498,'ART26247','SC3778',498,99,'2024-04-28','2025-12-01'
499,'ART22192','SC5882',499,99,'2025-02-04','2025-11-02'
500,'ART20287','SC2553',500,93,'2024-06-01','2025-04-09'
501,'ART52858','SC1353',501,64,'2024-11-23','2025-09-08'
502,'ART98823','SC4448',502,65,'2024-05-23','2025-07-14'
503,'ART96951','SC9310',503,41,'2025-01-14','2025-07-27'
504,'ART72358','SC2157',504,73,'2024-04-01','2025-06-13'
505,'ART55698','SC8087',505,15,'2024-07-24','2026-01-26'
506,'ART87575','SC7206',506,25,'2024-08-18','2025-03-20'
507,'ART43650','SC1546',507,6,'2024-08-26','2025-05-16'
508,'ART86220','SC8548',508,66,'2025-01-14','2025-11-30'
509,'ART96639','SC2134',509,81,'2024-10-16','2025-10-08'
510,'ART47357','SC9816',510,4,'2024-06-23','2026-02-17'
511,'ART45746','SC2503',511,60,'2024-12-01','2025-08-03'
512,'ART45740','SC3401',512,51,'2024-05-18','2026-01-12'
513,'ART88876','SC6873',513,63,'2024-10-27','2025-06-06'
514,'ART87418','SC2783',514,29,'2024-09-13','2025-03-25'
515,'ART97635','SC9778',515,56,'2024-06-11','2026-02-09'
516,'ART25292','SC3380',516,38,'2025-01-21','2025-08-31'
517,'ART51076','SC6719',517,53,'2024-06-30','2025-09-20'
518,'ART32220','SC8242',518,98,'2024-02-24','2025-05-12'
519,'ART76047','SC9841',519,28,'2024-03-22','2025-10-30'
520,'ART90178','SC2053',520,70,'2024-03-26','2025-03-09'
521,'ART29967','SC7140',521,78,'2024-03-28','2026-02-16'
522,'ART58041','SC4542',522,32,'2024-07-25','2025-09-17'
523,'ART64972','SC3667',523,4,'2024-11-18','2025-08-23'
524,'ART56415','SC7688',524,95,'2024-07-04','2025-04-19'
525,'ART45509','SC4192',525,71,'2024-06-21','2025-02-23'
526,'ART62693','SC2986',526,55,'2024-07-30','2025-05-12'
527,'ART85673','SC8812',527,60,'2024-08-12','2025-10-22'
528,'ART71133','SC4627',528,78,'2024-09-23','2025-07-27'
529,'ART69135','SC2348',529,66,'2024-07-21','2025-07-07'
530,'ART59994','SC9757',530,58,'2024-11-28','2025-03-01'
531,'ART80256','SC9992',531,71,'2024-09-17','2025-06-14'
532,'ART26841','SC9449',532,23,'2024-12-16','2025-04-24'
533,'ART94581','SC2992',533,85,'2024-07-01','2025-05-07'
534,'ART78648','SC5600',534,17,'2024-04-28','2025-11-03'
535,'ART85581','SC3477',535,46,'2024-02-24','2025-05-15'
536,'ART84089','SC3253',536,83,'2024-05-15','2025-03-01'
537,'ART53753','SC7208',537,92,'2024-05-30','2025-07-31'
538,'ART95732','SC1286',538,57,'2024-08-26','2026-01-08'
539,'ART37603','SC7018',539,95,'2024-04-23','2025-12-09'
540,'ART56181','SC9454',540,88,'2024-10-31','2025-05-22'
541,'ART48785','SC3352',541,85,'2025-02-04','2025-06-18'
542,'ART85127','SC6834',542,63,'2024-05-26','2026-01-11'
543,'ART83097','SC9400',543,38,'2024-03-07','2025-12-05'
544,'ART67931','SC7394',544,81,'2024-06-02','2025-06-24'
545,'ART80163','SC3438',545,36,'2024-07-17','2026-02-03'
546,'ART86467','SC5115',546,57,'2024-07-10','2025-07-27'
547,'ART44956','SC1823',547,80,'2024-10-07','2025-03-03'
548,'ART94461','SC8173',548,2,'2024-04-02','2025-03-07'
549,'ART46007','SC1232',549,72,'2024-04-21','2025-12-09'
550,'ART55624','SC4311',550,42,'2024-07-25','2025-10-17'
551,'ART36303','SC1006',551,74,'2024-10-04','2025-03-23'
552,'ART44161','SC8513',552,41,'2024-04-25','2025-11-16'
553,'ART79576','SC1898',553,59,'2024-09-25','2025-10-20'
554,'ART66820','SC6481',554,35,'2024-11-02','2025-11-29'
555,'ART99943','SC4922',555,84,'2024-12-07','2025-03-26'
556,'ART56040','SC1736',556,85,'2024-03-28','2025-08-22'
557,'ART99073','SC3377',557,79,'2024-03-18','2025-07-19'
558,'ART33473','SC6078',558,20,'2025-01-04','2025-03-05'
559,'ART24840','SC3638',559,38,'2024-03-09','2025-04-24'
560,'ART96165','SC6604',560,57,'2024-08-04','2025-10-24'
561,'ART88073','SC3212',561,27,'2024-12-15','2025-05-25'
562,'ART28804','SC8810',562,1,'2024-05-30','2025-03-09'
563,'ART17546','SC2170',563,40,'2025-01-30','2025-10-15'
564,'ART14981','SC1491',564,46,'2024-08-31','2025-04-15'
565,'ART43106','SC5425',565,41,'2024-11-14','2025-12-19'
566,'ART74822','SC6230',566,49,'2024-10-03','2025-09-05'
567,'ART61565','SC1901',567,73,'2024-10-02','2026-02-13'
568,'ART79175','SC9977',568,14,'2024-07-24','2025-05-04'
569,'ART26272','SC6993',569,74,'2024-02-28','2025-08-13'
570,'ART59168','SC8411',570,63,'2025-02-12','2026-02-08'
571,'ART66476','SC5735',571,50,'2024-07-08','2025-12-09'
572,'ART98965','SC6574',572,48,'2025-02-04','2025-03-12'
573,'ART11166','SC2458',573,3,'2024-06-04','2025-11-27'
574,'ART66092','SC7500',574,98,'2025-01-25','2025-08-28'
575,'ART28913','SC2468',575,5,'2024-06-27','2025-09-18'
576,'ART36852','SC6605',576,81,'2024-05-23','2025-06-22'
577,'ART32001','SC8508',577,24,'2024-11-18','2025-02-21'
578,'ART10602','SC8887',578,58,'2024-12-06','2025-06-03'
579,'ART18996','SC7085',579,61,'2024-10-03','2026-01-14'
580,'ART82359','SC9283',580,21,'2025-02-16','2025-08-31'
581,'ART15952','SC3699',581,26,'2025-02-07','2025-09-11'
582,'ART26831','SC1164',582,38,'2024-07-28','2025-11-10'
583,'ART24978','SC6561',583,80,'2024-07-31','2025-07-30'
584,'ART84637','SC7739',584,36,'2024-02-20','2025-08-30'
585,'ART98277','SC1931',585,4,'2024-08-28','2025-08-29'
586,'ART39262','SC2366',586,69,'2024-03-07','2025-06-11'
587,'ART56602','SC1957',587,20,'2024-11-30','2025-11-08'
588,'ART57966','SC1555',588,18,'2024-11-10','2026-02-19'
589,'ART75943','SC2955',589,84,'2024-07-26','2025-09-25'
590,'ART52469','SC2064',590,54,'2024-03-17','2025-10-05'
591,'ART26470','SC2135',591,7,'2024-06-09','2026-02-11'
592,'ART57328','SC7600',592,78,'2024-09-10','2025-03-10'
593,'ART68018','SC3290',593,12,'2024-06-21','2025-11-08'
594,'ART34189','SC2054',594,95,'2025-01-09','2025-08-01'
595,'ART88121','SC2077',595,63,'2024-05-28','2025-10-30'
596,'ART38138','SC3318',596,8,'2024-06-26','2025-09-09'
597,'ART97175','SC9096',597,14,'2025-01-29','2025-05-30'
598,'ART81329','SC6356',598,1,'2024-03-02','2025-06-24'
599,'ART12913','SC6162',599,29,'2024-09-02','2025-11-05'
600,'ART25050','SC5158',600,77,'2025-01-08','2025-09-20'
601,'ART58867','SC1511',601,68,'2024-02-29','2025-04-02'
602,'ART79542','SC5502',602,99,'2024-11-08','2025-10-24'
603,'ART82199','SC8859',603,86,'2024-02-23','2025-08-21'
604,'ART91028','SC5633',604,26,'2024-08-04','2025-03-23'
605,'ART70580','SC2884',605,93,'2025-02-13','2025-10-21'
606,'ART58926','SC5229',606,34,'2024-09-28','2025-05-22'
607,'ART67300','SC4505',607,42,'2024-05-11','2026-01-04'
608,'ART36902','SC4170',608,81,'2024-09-18','2025-10-04'
609,'ART16037','SC3044',609,33,'2024-06-09','2025-12-06'
610,'ART50052','SC9790',610,59,'2024-08-09','2025-03-01'
611,'ART20268','SC1534',611,89,'2024-11-07','2025-09-24'
612,'ART85066','SC8956',612,20,'2024-08-26','2025-06-28'
613,'ART82711','SC4203',613,27,'2024-06-12','2025-09-26'
614,'ART72030','SC2188',614,85,'2025-01-17','2025-04-14'
615,'ART48513','SC3620',615,69,'2024-06-02','2025-02-20'
616,'ART13225','SC3605',616,78,'2025-01-10','2025-08-27'
617,'ART16185','SC7428',617,97,'2024-04-28','2025-04-30'
618,'ART87084','SC3706',618,78,'2024-05-05','2025-10-02'
619,'ART76681','SC1741',619,30,'2024-07-11','2025-08-20'
620,'ART23595','SC5151',620,63,'2024-06-14','2025-04-03'
621,'ART26935','SC4604',621,99,'2024-04-14','2025-07-11'
622,'ART54253','SC2338',622,56,'2024-12-06','2025-07-03'
623,'ART78450','SC2735',623,73,'2024-08-01','2025-06-03'
624,'ART36509','SC4969',624,12,'2025-02-10','2025-03-05'
625,'ART43909','SC1351',625,82,'2024-06-06','2026-01-06'
626,'ART53400','SC2050',626,29,'2024-06-27','2025-05-13'
627,'ART66554','SC6566',627,10,'2024-03-31','2025-03-13'
628,'ART71813','SC9148',628,32,'2024-03-05','2026-01-16'
629,'ART51093','SC6399',629,85,'2024-03-21','2025-04-19'
630,'ART69403','SC7499',630,61,'2024-09-23','2025-09-06'
631,'ART86364','SC7860',631,22,'2024-12-15','2025-09-27'
632,'ART75229','SC6237',632,55,'2024-07-12','2025-04-04'
633,'ART46673','SC7871',633,1,'2025-01-27','2025-10-10'
634,'ART23510','SC3673',634,47,'2024-06-10','2025-12-01'
635,'ART86735','SC6589',635,73,'2024-09-06','2025-04-29'
636,'ART66768','SC8813',636,85,'2024-06-16','2025-08-28'
637,'ART25282','SC9308',637,10,'2025-01-17','2025-11-24'
638,'ART16218','SC5478',638,82,'2025-02-09','2025-06-26'
639,'ART69787','SC1777',639,34,'2024-04-04','2025-10-03'
640,'ART21873','SC7043',640,11,'2024-05-10','2025-12-31'
641,'ART41646','SC6846',641,83,'2024-09-20','2025-12-09'
642,'ART31545','SC6173',642,30,'2024-10-08','2025-08-15'
643,'ART30984','SC8937',643,15,'2024-11-06','2025-03-09'
644,'ART86486','SC2834',644,65,'2024-10-23','2025-04-05'
645,'ART62766','SC9614',645,67,'2024-04-03','2025-04-06'
646,'ART32509','SC7286',646,33,'2024-09-07','2025-11-28'
647,'ART89340','SC2721',647,8,'2025-02-05','2025-10-27'
648,'ART88196','SC4536',648,78,'2024-12-15','2025-09-02'
649,'ART14493','SC7417',649,3,'2024-10-30','2025-11-20'
650,'ART76252','SC2098',650,38,'2024-07-18','2025-12-14'
651,'ART57157','SC5367',651,52,'2024-11-04','2025-10-27'
652,'ART95823','SC6129',652,14,'2024-06-24','2025-08-27'
653,'ART89007','SC2872',653,4,'2024-12-05','2025-03-13'
654,'ART59941','SC5684',654,40,'2024-09-04','2025-05-11'
655,'ART81928','SC6634',655,34,'2024-06-05','2025-04-02'
656,'ART60859','SC8170',656,11,'2025-02-10','2025-05-02'
657,'ART76513','SC4938',657,60,'2025-01-15','2025-12-28'
658,'ART55259','SC6860',658,34,'2024-06-29','2026-01-14'
659,'ART90617','SC7397',659,17,'2024-09-07','2026-01-08'
660,'ART24032','SC4409',660,42,'2024-11-28','2025-05-08'
661,'ART14524','SC7532',661,26,'2024-09-01','2026-02-17'
662,'ART12071','SC2125',662,43,'2024-08-04','2026-02-03'
663,'ART66542','SC9256',663,37,'2024-06-09','2025-06-10'
664,'ART49968','SC2754',664,42,'2024-04-26','2025-06-06'
665,'ART22763','SC2456',665,44,'2024-04-10','2025-03-08'
666,'ART87825','SC6712',666,99,'2024-05-02','2025-12-09'
667,'ART75092','SC6342',667,80,'2024-10-28','2025-12-11'
668,'ART64002','SC8293',668,62,'2025-02-05','2025-05-11'
669,'ART49681','SC1525',669,58,'2024-07-09','2025-05-23'
670,'ART74234','SC6159',670,76,'2024-12-20','2025-04-21'
671,'ART82500','SC2476',671,25,'2024-04-15','2025-08-04'
672,'ART81133','SC4391',672,26,'2024-07-12','2025-05-14'
673,'ART43117','SC5035',673,30,'2024-09-03','2026-01-25'
674,'ART40138','SC3748',674,69,'2025-02-03','2025-03-04'
675,'ART54875','SC4991',675,29,'2024-10-29','2025-03-08'
676,'ART75708','SC8793',676,80,'2024-09-18','2025-03-28'
677,'ART68102','SC2245',677,18,'2024-12-13','2026-02-17'
678,'ART55916','SC5549',678,82,'2024-08-18','2026-01-22'
679,'ART90234','SC6158',679,84,'2024-06-26','2025-06-24'
680,'ART23795','SC5288',680,26,'2024-10-23','2025-10-06'
681,'ART68106','SC4045',681,71,'2024-05-30','2025-03-25'
682,'ART38773','SC3368',682,54,'2025-02-15','2026-01-26'
683,'ART83239','SC9066',683,7,'2024-04-28','2025-11-29'
684,'ART97001','SC4691',684,45,'2024-05-16','2025-04-03'
685,'ART69943','SC1699',685,23,'2024-06-13','2025-03-29'
686,'ART19243','SC9676',686,78,'2024-05-19','2025-10-29'
687,'ART72272','SC6941',687,4,'2025-02-11','2026-02-17'
688,'ART22160','SC1141',688,51,'2024-10-10','2025-09-28'
689,'ART92263','SC8215',689,3,'2024-02-26','2025-03-18'
690,'ART65243','SC9812',690,10,'2024-05-10','2025-05-29'
691,'ART44699','SC3861',691,60,'2024-03-20','2025-11-14'
692,'ART11818','SC1979',692,97,'2024-10-22','2026-02-19'
693,'ART96685','SC9253',693,5,'2024-11-19','2025-10-09'
694,'ART33856','SC4822',694,74,'2024-09-07','2025-09-25'
695,'ART37504','SC8907',695,38,'2024-03-13','2025-08-22'
696,'ART31688','SC4321',696,55,'2024-11-02','2025-06-06'
697,'ART96901','SC7650',697,45,'2025-02-18','2025-08-10'
698,'ART50086','SC3285',698,35,'2024-03-06','2025-03-12'
699,'ART53209','SC7404',699,10,'2024-09-15','2025-03-20'
700,'ART83335','SC1562',700,91,'2024-04-25','2025-06-24'
701,'ART40350','SC1447',701,20,'2024-08-27','2025-04-06'
702,'ART64734','SC1211',702,14,'2024-03-24','2025-10-18'
703,'ART54697','SC2577',703,5,'2024-04-06','2025-07-10'
704,'ART39945','SC4230',704,60,'2024-11-23','2025-08-16'
705,'ART42663','SC5378',705,78,'2024-06-17','2026-02-07'
706,'ART22716','SC6927',706,33,'2024-06-06','2025-10-25'
707,'ART91514','SC3157',707,1,'2024-06-15','2026-01-29'
708,'ART33221','SC6447',708,72,'2024-07-04','2025-08-18'
709,'ART32246','SC8855',709,24,'2024-05-20','2025-03-12'
710,'ART17845','SC7833',710,82,'2024-08-24','2025-07-26'
711,'ART76881','SC7205',711,71,'2024-11-22','2025-09-27'
712,'ART52193','SC3713',712,85,'2025-02-16','2025-07-31'
713,'ART44784','SC3086',713,64,'2024-06-05','2026-01-02'
714,'ART96311','SC9641',714,44,'2024-05-18','2025-03-30'
715,'ART69468','SC9919',715,94,'2024-12-29','2025-10-01'
716,'ART74832','SC1319',716,41,'2024-11-28','2025-11-18'
717,'ART85471','SC7408',717,28,'2024-09-19','2025-06-03'
718,'ART32309','SC3391',718,11,'2024-05-19','2025-06-19'
719,'ART90500','SC3981',719,68,'2024-10-23','2025-04-14'
720,'ART74273','SC5993',720,49,'2024-06-24','2025-05-27'
721,'ART17888','SC8691',721,68,'2024-10-26','2025-05-06'
722,'ART90346','SC6496',722,40,'2025-01-02','2025-10-11'
723,'ART80971','SC9502',723,35,'2024-04-29','2025-10-06'
724,'ART23310','SC2340',724,86,'2024-09-16','2025-12-06'
725,'ART48666','SC7212',725,86,'2024-03-12','2025-07-10'
726,'ART21088','SC1445',726,4,'2024-03-02','2025-05-11'
727,'ART77509','SC8113',727,76,'2025-02-15','2025-06-11'
728,'ART34980','SC9417',728,3,'2025-02-17','2025-10-29'
729,'ART95946','SC2810',729,56,'2024-03-06','2025-03-01'
730,'ART39018','SC6216',730,44,'2024-11-23','2025-11-26'
731,'ART69774','SC9552',731,74,'2024-07-28','2025-10-22'
732,'ART22315','SC9920',732,77,'2024-06-20','2025-06-08'
733,'ART13427','SC3682',733,80,'2024-11-02','2025-10-07'
734,'ART83272','SC8060',734,45,'2024-05-29','2025-11-22'
735,'ART65730','SC1269',735,51,'2024-07-23','2026-01-01'
736,'ART42147','SC3709',736,15,'2024-04-13','2026-01-31'
737,'ART23549','SC6815',737,37,'2024-04-25','2025-02-25'
738,'ART16462','SC8304',738,35,'2024-06-29','2025-11-04'
739,'ART67113','SC2906',739,5,'2024-10-24','2026-01-17'
740,'ART94859','SC6327',740,30,'2024-09-09','2025-04-09'
741,'ART34112','SC4377',741,96,'2024-07-11','2025-08-31'
742,'ART14989','SC7184',742,93,'2024-11-13','2026-02-19'
743,'ART17780','SC9207',743,62,'2025-01-13','2025-04-09'
744,'ART28621','SC7163',744,69,'2025-01-27','2025-09-23'
745,'ART81768','SC5068',745,55,'2024-05-19','2025-08-10'
746,'ART87618','SC2641',746,10,'2024-09-01','2025-04-23'
747,'ART42851','SC3843',747,70,'2024-12-10','2025-02-27'
748,'ART69547','SC2741',748,43,'2024-12-31','2026-01-02'
749,'ART51717','SC4560',749,96,'2024-11-27','2025-07-10'
750,'ART22886','SC7253',750,14,'2024-12-23','2025-09-05'
751,'ART49302','SC8669',751,53,'2025-01-14','2025-06-18'
752,'ART72563','SC6047',752,41,'2024-03-09','2025-10-27'
753,'ART11915','SC1633',753,4,'2024-08-13','2025-05-18'
754,'ART57469','SC4759',754,7,'2024-08-10','2025-09-23'
755,'ART90399','SC7430',755,48,'2024-09-28','2025-12-19'
756,'ART43450','SC3926',756,29,'2024-07-26','2025-11-03'
757,'ART51448','SC6960',757,69,'2025-01-21','2025-08-04'
758,'ART92103','SC7204',758,12,'2024-08-29','2025-06-28'
759,'ART73159','SC3810',759,11,'2024-11-09','2025-05-22'
760,'ART75514','SC7986',760,46,'2024-05-05','2025-04-17'
761,'ART29208','SC4361',761,73,'2024-02-26','2025-04-06'
762,'ART71890','SC7245',762,54,'2024-04-18','2025-03-15'
763,'ART66615','SC9319',763,68,'2024-03-13','2025-06-22'
764,'ART65460','SC4594',764,5,'2024-12-21','2025-06-03'
765,'ART98712','SC3208',765,39,'2024-12-05','2025-11-01'
766,'ART66657','SC2007',766,82,'2024-10-07','2026-02-09'
767,'ART45951','SC5561',767,37,'2024-03-09','2025-09-20'
768,'ART20768','SC4117',768,19,'2024-03-15','2025-11-22'
769,'ART59524','SC2010',769,61,'2024-10-16','2025-04-15'
770,'ART84214','SC7124',770,37,'2024-12-31','2025-07-04'
771,'ART31921','SC3837',771,55,'2024-03-30','2025-06-07'
772,'ART46790','SC3663',772,94,'2025-01-23','2025-09-03'
773,'ART72241','SC1285',773,75,'2024-05-16','2025-06-03'
774,'ART57648','SC9083',774,19,'2024-12-02','2025-11-09'
775,'ART77503','SC4548',775,21,'2024-09-22','2025-03-19'
776,'ART42635','SC4937',776,18,'2024-09-08','2025-05-02'
777,'ART98088','SC2929',777,59,'2024-07-02','2025-05-04'
778,'ART94883','SC6787',778,2,'2024-12-29','2025-12-25'
779,'ART70417','SC1826',779,93,'2024-12-03','2025-12-27'
780,'ART84609','SC7282',780,3,'2024-03-04','2025-07-07'
781,'ART76346','SC1644',781,83,'2024-06-05','2025-07-27'
782,'ART34720','SC8297',782,57,'2024-03-12','2025-08-24'
783,'ART46547','SC3585',783,16,'2024-08-29','2026-02-10'
784,'ART61364','SC4481',784,82,'2024-05-19','2025-03-12'
785,'ART34932','SC1955',785,69,'2024-12-21','2025-04-12'
786,'ART96228','SC6056',786,12,'2024-12-12','2026-01-15'
787,'ART86470','SC7851',787,81,'2024-05-27','2025-10-26'
788,'ART76871','SC1862',788,45,'2024-05-23','2025-09-10'
789,'ART24485','SC7740',789,4,'2024-11-11','2025-12-26'
790,'ART49449','SC7390',790,99,'2024-09-26','2026-01-02'
791,'ART81383','SC4610',791,64,'2024-05-17','2025-06-26'
792,'ART44723','SC5076',792,76,'2025-01-22','2025-05-06'
793,'ART49026','SC6517',793,2,'2024-07-07','2025-09-25'
794,'ART66541','SC7072',794,16,'2024-12-22','2025-09-02'
795,'ART77907','SC1127',795,54,'2024-08-29','2025-09-03'
796,'ART59475','SC8196',796,27,'2024-11-24','2026-01-05'
797,'ART16498','SC4417',797,46,'2024-12-18','2025-10-30'
798,'ART98227','SC2155',798,56,'2024-04-29','2025-11-27'
799,'ART36393','SC8186',799,56,'2025-02-10','2026-01-31'
800,'ART87020','SC1598',800,78,'2024-03-11','2025-11-09'
801,'ART30034','SC5106',801,74,'2025-02-09','2025-03-24'
802,'ART75348','SC7373',802,80,'2024-11-17','2026-01-01'
803,'ART58270','SC2310',803,86,'2024-09-15','2025-04-28'
804,'ART39902','SC1692',804,41,'2024-06-15','2025-08-08'
805,'ART14031','SC7387',805,43,'2024-06-09','2025-05-19'
806,'ART18290','SC1242',806,13,'2024-04-30','2025-03-29'
807,'ART95167','SC6207',807,13,'2024-10-29','2026-01-23'
808,'ART44203','SC4169',808,6,'2024-09-30','2025-12-07'
809,'ART31890','SC6996',809,82,'2025-01-22','2025-05-15'
810,'ART87754','SC9088',810,91,'2025-01-21','2025-03-15'
811,'ART22321','SC7862',811,49,'2024-12-23','2025-10-06'
812,'ART25763','SC3921',812,76,'2024-04-03','2026-02-06'
813,'ART32170','SC7335',813,33,'2024-11-27','2025-07-07'
814,'ART84986','SC6354',814,44,'2025-02-11','2025-07-15'
815,'ART46023','SC6408',815,16,'2024-09-30','2025-12-12'
816,'ART73708','SC2865',816,80,'2024-11-21','2025-08-17'
817,'ART85630','SC9847',817,78,'2024-07-14','2025-11-22'
818,'ART36966','SC4466',818,35,'2024-05-03','2025-06-12'
819,'ART33251','SC1060',819,15,'2024-10-30','2025-10-05'
820,'ART98440','SC8159',820,77,'2024-11-28','2025-12-29'
821,'ART50102','SC5582',821,50,'2024-04-23','2026-01-12'
822,'ART48520','SC6270',822,14,'2024-10-11','2025-12-08'
823,'ART99097','SC6349',823,74,'2024-10-23','2025-05-10'
824,'ART49705','SC1125',824,35,'2024-06-05','2025-07-27'
825,'ART68080','SC8433',825,93,'2024-10-30','2025-08-01'
826,'ART56318','SC8755',826,4,'2024-09-16','2025-10-27'
827,'ART57908','SC9505',827,5,'2025-02-08','2025-07-04'
828,'ART76099','SC8255',828,94,'2024-11-04','2026-02-10'
829,'ART54444','SC3788',829,70,'2024-06-03','2025-08-15'
830,'ART97344','SC7012',830,71,'2024-10-03','2025-10-03'
831,'ART88991','SC2349',831,83,'2024-07-08','2025-11-02'
832,'ART47743','SC4274',832,98,'2025-01-10','2025-04-17'
833,'ART14074','SC8108',833,14,'2024-06-21','2025-02-23'
834,'ART90207','SC3721',834,96,'2024-08-15','2025-04-01'
835,'ART68517','SC1201',835,7,'2024-05-24','2025-08-23'
836,'ART57930','SC7918',836,19,'2024-08-27','2025-11-30'
837,'ART76770','SC7337',837,83,'2024-07-23','2025-10-15'
838,'ART43584','SC2240',838,83,'2024-11-08','2025-09-03'
839,'ART88102','SC8791',839,86,'2024-03-13','2025-10-06'
840,'ART97113','SC5699',840,72,'2024-03-25','2025-07-18'
841,'ART55351','SC3243',841,23,'2024-11-24','2025-10-24'
842,'ART38024','SC5455',842,63,'2024-05-10','2025-11-10'
843,'ART12569','SC4075',843,57,'2024-10-23','2025-02-26'
844,'ART40919','SC9848',844,52,'2024-10-23','2025-04-14'
845,'ART48705','SC2117',845,69,'2024-05-27','2025-06-14'
846,'ART67296','SC9214',846,18,'2025-02-18','2025-04-11'
847,'ART52555','SC8840',847,33,'2024-12-15','2025-10-11'
848,'ART62527','SC3692',848,42,'2024-03-24','2025-10-15'
