'ART89757  ','Partial','Maintenance','Maintenance              ','Partial',52,'Medium',14,'Good'
'ART92972  ','Full','Maintenance','Maintenance              ','Maintenance',872,'Medium',6,'Poor'
'ART60139  ','Limited','Partial','Partial                  ','Active',112,'Medium',3,'Poor'
'ART11238  ','Limited','Maintenance','Armed                    ','Active',883,'Low',5,'Poor'
'ART10101  ','Full','Active','Maintenance              ','Partial',319,'Low',27,'Poor'
'ART31106  ','Full','Partial','Armed                    ','Active',226,'Medium',5,'Poor'
'ART93115  ','Limited','Maintenance','Maintenance              ','Maintenance',804,'High',28,'Fair'
'ART24723  ','Partial','Active','Maintenance              ','Maintenance',469,'Medium',7,'Poor'
'ART59972  ','Full','Maintenance','Armed                    ','Active',423,'Medium',22,'Fair'
'ART45346  ','Partial','Partial','Partial                  ','Partial',880,'Low',28,'Poor'
'ART98793  ','Full','Active','Maintenance              ','Maintenance',294,'Medium',9,'Fair'
'ART69266  ','Limited','Partial','Maintenance              ','Active',745,'Low',7,'Fair'
'ART20924  ','Full','Maintenance','Maintenance              ','Maintenance',27,'Medium',14,'Fair'
'ART70901  ','Partial','Active','Partial                  ','Active',451,'High',8,'Poor'
'ART20155  ','Full','Maintenance','Maintenance              ','Maintenance',184,'Medium',14,'Good'
'ART41568  ','Partial','Partial','Partial                  ','Maintenance',186,'High',11,'Poor'
'ART21920  ','Full','Maintenance','Armed                    ','Active',200,'High',17,'Poor'
'ART83067  ','Partial','Partial','Maintenance              ','Maintenance',795,'High',21,'Fair'
'ART84330  ','Full','Partial','Maintenance              ','Active',919,'High',17,'Good'
'ART69450  ','Partial','Maintenance','Maintenance              ','Partial',282,'High',18,'Poor'
'ART46628  ','Full','Active','Armed                    ','Active',32,'Medium',16,'Good'
'ART66581  ','Partial','Maintenance','Maintenance              ','Partial',938,'Medium',5,'Good'
'ART86761  ','Limited','Maintenance','Partial                  ','Maintenance',322,'Low',10,'Poor'
'ART22545  ','Limited','Active','Partial                  ','Partial',391,'Medium',18,'Fair'
'ART76062  ','Limited','Maintenance','Maintenance              ','Active',536,'High',17,'Good'
'ART93962  ','Limited','Partial','Partial                  ','Active',117,'High',22,'Fair'
'ART30978  ','Full','Partial','Partial                  ','Maintenance',119,'Medium',3,'Good'
'ART28359  ','Partial','Maintenance','Partial                  ','Active',969,'Medium',13,'Fair'
'ART53309  ','Full','Maintenance','Partial                  ','Partial',620,'High',23,'Fair'
'ART50684  ','Full','Maintenance','Armed                    ','Partial',597,'High',14,'Good'
'ART98005  ','Full','Maintenance','Armed                    ','Maintenance',572,'High',18,'Fair'
'ART96062  ','Full','Partial','Maintenance              ','Active',119,'Low',19,'Good'
'ART43108  ','Full','Maintenance','Maintenance              ','Maintenance',33,'High',7,'Good'
'ART73568  ','Limited','Partial','Armed                    ','Active',710,'Low',6,'Fair'
'ART31268  ','Limited','Partial','Armed                    ','Maintenance',863,'Low',14,'Fair'
'ART88648  ','Limited','Maintenance','Armed                    ','Partial',462,'High',14,'Poor'
'ART55795  ','Full','Partial','Partial                  ','Maintenance',36,'Medium',23,'Fair'
'ART70354  ','Full','Partial','Maintenance              ','Partial',44,'Medium',20,'Fair'
'ART51915  ','Full','Partial','Maintenance              ','Maintenance',409,'Medium',26,'Fair'
'ART85171  ','Partial','Active','Partial                  ','Partial',992,'Medium',7,'Fair'
'ART42439  ','Full','Partial','Partial                  ','Maintenance',957,'Low',20,'Poor'
'ART26707  ','Limited','Active','Maintenance              ','Partial',855,'Low',3,'Good'
'ART63520  ','Limited','Maintenance','Armed                    ','Maintenance',535,'Medium',1,'Poor'
'ART80110  ','Limited','Active','Armed                    ','Active',859,'Medium',8,'Poor'
'ART53554  ','Limited','Maintenance','Armed                    ','Active',124,'Medium',15,'Good'
'ART55648  ','Partial','Partial','Partial                  ','Active',220,'Medium',17,'Poor'
'ART47609  ','Full','Active','Partial                  ','Active',374,'High',29,'Fair'
'ART77482  ','Partial','Maintenance','Armed                    ','Maintenance',20,'Medium',15,'Good'
'ART48269  ','Partial','Partial','Maintenance              ','Active',431,'Low',4,'Good'
'ART46875  ','Limited','Maintenance','Armed                    ','Maintenance',551,'High',25,'Fair'
'ART63518  ','Full','Maintenance','Maintenance              ','Maintenance',645,'High',15,'Good'
'ART70034  ','Limited','Maintenance','Maintenance              ','Maintenance',902,'Low',28,'Fair'
'ART28711  ','Partial','Partial','Maintenance              ','Partial',261,'Low',15,'Poor'
'ART48999  ','Partial','Active','Maintenance              ','Active',801,'Low',14,'Good'
'ART28231  ','Full','Active','Maintenance              ','Maintenance',969,'Medium',22,'Good'
'ART53235  ','Limited','Partial','Partial                  ','Partial',923,'Medium',12,'Poor'
'ART68953  ','Limited','Partial','Partial                  ','Active',915,'High',29,'Poor'
'ART47293  ','Limited','Maintenance','Maintenance              ','Maintenance',357,'Low',18,'Fair'
'ART65248  ','Limited','Maintenance','Partial                  ','Partial',658,'Medium',20,'Good'
'ART31256  ','Full','Partial','Armed                    ','Active',385,'High',25,'Fair'
'ART78039  ','Partial','Active','Partial                  ','Maintenance',887,'Low',20,'Fair'
'ART30501  ','Full','Maintenance','Armed                    ','Maintenance',408,'Low',13,'Poor'
'ART42435  ','Full','Active','Partial                  ','Partial',178,'Low',5,'Poor'
'ART81325  ','Full','Active','Partial                  ','Maintenance',905,'High',26,'Good'
'ART57335  ','Partial','Maintenance','Maintenance              ','Maintenance',246,'High',19,'Fair'
'ART98663  ','Limited','Active','Partial                  ','Maintenance',537,'Medium',6,'Poor'
'ART16086  ','Partial','Active','Partial                  ','Active',630,'High',26,'Fair'
'ART33827  ','Partial','Partial','Armed                    ','Maintenance',962,'Low',6,'Fair'
'ART45622  ','Full','Partial','Armed                    ','Active',464,'Low',15,'Good'
'ART30160  ','Full','Active','Armed                    ','Maintenance',358,'Medium',25,'Poor'
'ART51359  ','Limited','Active','Maintenance              ','Partial',631,'Low',20,'Poor'
'ART64648  ','Full','Maintenance','Partial                  ','Maintenance',288,'Low',29,'Poor'
'ART74477  ','Full','Partial','Partial                  ','Active',944,'High',14,'Poor'
'ART97528  ','Limited','Partial','Armed                    ','Maintenance',45,'High',25,'Fair'
'ART17969  ','Limited','Active','Armed                    ','Active',325,'Medium',19,'Poor'
'ART92812  ','Full','Partial','Maintenance              ','Active',128,'Medium',29,'Poor'
'ART83654  ','Limited','Partial','Maintenance              ','Active',640,'High',18,'Fair'
'ART39222  ','Partial','Active','Partial                  ','Partial',385,'Medium',1,'Good'
'ART83109  ','Limited','Maintenance','Armed                    ','Partial',616,'Medium',16,'Fair'
'ART99476  ','Limited','Partial','Partial                  ','Partial',264,'High',16,'Fair'
'ART91545  ','Limited','Maintenance','Maintenance              ','Active',370,'Low',21,'Fair'
'ART18956  ','Limited','Maintenance','Partial                  ','Maintenance',233,'Low',24,'Good'
'ART84236  ','Partial','Partial','Maintenance              ','Active',642,'High',15,'Fair'
'ART41693  ','Partial','Partial','Armed                    ','Partial',956,'Low',8,'Fair'
'ART85466  ','Full','Maintenance','Partial                  ','Partial',806,'Medium',10,'Fair'
'ART51626  ','Partial','Partial','Partial                  ','Partial',519,'High',29,'Good'
'ART26984  ','Partial','Maintenance','Maintenance              ','Partial',13,'Medium',27,'Fair'
'ART90499  ','Limited','Maintenance','Maintenance              ','Maintenance',760,'Medium',15,'Good'
'ART84173  ','Limited','Maintenance','Armed                    ','Partial',188,'High',29,'Poor'
'ART18753  ','Partial','Partial','Partial                  ','Active',830,'High',29,'Poor'
'ART49676  ','Partial','Active','Maintenance              ','Active',571,'High',28,'Poor'
'ART10796  ','Partial','Partial','Partial                  ','Partial',364,'High',14,'Good'
'ART30608  ','Full','Maintenance','Armed                    ','Partial',373,'Low',12,'Fair'
'ART21993  ','Partial','Maintenance','Partial                  ','Maintenance',832,'Medium',5,'Poor'
'ART30022  ','Limited','Active','Partial                  ','Maintenance',273,'Medium',29,'Poor'
'ART89862  ','Partial','Active','Maintenance              ','Active',494,'High',22,'Fair'
'ART18141  ','Limited','Active','Maintenance              ','Partial',398,'High',9,'Fair'
'ART40431  ','Partial','Maintenance','Armed                    ','Active',503,'High',12,'Good'
'ART63009  ','Limited','Active','Maintenance              ','Partial',388,'Medium',8,'Poor'
'ART10304  ','Full','Maintenance','Armed                    ','Active',605,'Low',16,'Good'
'ART94825  ','Limited','Active','Armed                    ','Partial',740,'High',23,'Poor'
'ART27503  ','Full','Active','Partial                  ','Active',109,'Medium',26,'Poor'
'ART96200  ','Limited','Maintenance','Partial                  ','Active',477,'High',6,'Good'
'ART39644  ','Partial','Partial','Partial                  ','Partial',283,'Medium',29,'Poor'
'ART18636  ','Limited','Partial','Armed                    ','Maintenance',414,'Low',6,'Fair'
'ART14626  ','Partial','Partial','Partial                  ','Maintenance',446,'Medium',16,'Poor'
'ART33648  ','Full','Maintenance','Maintenance              ','Maintenance',326,'Medium',17,'Fair'
'ART35180  ','Full','Partial','Partial                  ','Partial',404,'Medium',18,'Good'
'ART79108  ','Limited','Active','Armed                    ','Partial',747,'Low',24,'Fair'
'ART18962  ','Limited','Active','Maintenance              ','Partial',909,'Medium',3,'Poor'
'ART67877  ','Full','Active','Armed                    ','Partial',217,'High',11,'Fair'
'ART98899  ','Partial','Maintenance','Maintenance              ','Partial',234,'Low',23,'Good'
'ART30806  ','Partial','Partial','Armed                    ','Partial',708,'Low',29,'Poor'
'ART33858  ','Full','Maintenance','Armed                    ','Maintenance',315,'Low',28,'Good'
'ART56129  ','Full','Active','Partial                  ','Maintenance',806,'Medium',6,'Good'
'ART65842  ','Full','Maintenance','Partial                  ','Maintenance',307,'Low',4,'Fair'
'ART64392  ','Full','Active','Armed                    ','Active',469,'High',21,'Fair'
'ART69688  ','Limited','Maintenance','Armed                    ','Partial',634,'High',15,'Poor'
'ART90318  ','Partial','Active','Armed                    ','Active',491,'High',6,'Good'
'ART16908  ','Partial','Maintenance','Partial                  ','Partial',201,'High',7,'Good'
'ART23964  ','Partial','Active','Partial                  ','Partial',591,'Low',17,'Fair'
'ART12752  ','Full','Maintenance','Armed                    ','Maintenance',440,'Medium',14,'Good'
'ART89697  ','Partial','Partial','Armed                    ','Active',257,'Low',21,'Good'
'ART96889  ','Limited','Partial','Maintenance              ','Partial',438,'High',1,'Good'
'ART78750  ','Limited','Partial','Armed                    ','Partial',53,'Medium',23,'Poor'
'ART49649  ','Limited','Active','Partial                  ','Active',847,'Low',24,'Good'
'ART28121  ','Partial','Partial','Maintenance              ','Maintenance',909,'High',14,'Fair'
'ART86824  ','Full','Active','Armed                    ','Partial',117,'High',24,'Poor'
'ART35822  ','Limited','Maintenance','Maintenance              ','Active',184,'Medium',12,'Poor'
'ART27053  ','Limited','Partial','Armed                    ','Active',932,'High',18,'Good'
'ART28234  ','Limited','Maintenance','Armed                    ','Partial',649,'Low',9,'Good'
'ART34427  ','Full','Active','Armed                    ','Partial',101,'Medium',27,'Fair'
'ART36419  ','Limited','Partial','Armed                    ','Maintenance',557,'High',4,'Good'
'ART88575  ','Partial','Maintenance','Partial                  ','Active',323,'High',29,'Poor'
'ART38532  ','Limited','Partial','Maintenance              ','Partial',353,'Low',4,'Poor'
'ART34715  ','Full','Maintenance','Maintenance              ','Maintenance',783,'Medium',23,'Fair'
'ART32179  ','Full','Maintenance','Partial                  ','Maintenance',507,'Low',19,'Poor'
'ART34896  ','Partial','Maintenance','Partial                  ','Maintenance',989,'High',27,'Fair'
'ART68034  ','Partial','Partial','Maintenance              ','Active',918,'Medium',4,'Fair'
'ART88300  ','Limited','Active','Armed                    ','Active',790,'Low',16,'Good'
'ART22526  ','Full','Partial','Partial                  ','Maintenance',710,'Medium',19,'Good'
'ART42855  ','Full','Active','Maintenance              ','Partial',604,'Medium',16,'Good'
'ART76570  ','Partial','Active','Maintenance              ','Active',278,'Low',13,'Fair'
'ART86703  ','Full','Active','Partial                  ','Active',698,'High',12,'Fair'
'ART63970  ','Limited','Maintenance','Armed                    ','Active',431,'Low',23,'Poor'
'ART97160  ','Full','Maintenance','Maintenance              ','Partial',383,'Low',28,'Good'
'ART98229  ','Limited','Maintenance','Maintenance              ','Active',218,'Low',4,'Poor'
'ART72536  ','Full','Maintenance','Maintenance              ','Active',166,'Low',10,'Fair'
'ART53266  ','Partial','Active','Armed                    ','Active',672,'Medium',3,'Good'
'ART83161  ','Full','Active','Armed                    ','Active',378,'High',16,'Fair'
'ART57961  ','Limited','Maintenance','Partial                  ','Partial',92,'Low',16,'Poor'
'ART92624  ','Partial','Active','Armed                    ','Maintenance',618,'High',26,'Fair'
'ART23896  ','Limited','Partial','Partial                  ','Maintenance',699,'Low',3,'Fair'
'ART68160  ','Limited','Active','Armed                    ','Partial',443,'Low',4,'Poor'
'ART58497  ','Limited','Maintenance','Partial                  ','Partial',632,'High',21,'Good'
'ART64922  ','Partial','Maintenance','Maintenance              ','Partial',68,'Low',8,'Good'
'ART12066  ','Full','Maintenance','Partial                  ','Active',304,'Low',22,'Fair'
'ART65335  ','Limited','Partial','Armed                    ','Partial',343,'Low',6,'Fair'
'ART68662  ','Full','Maintenance','Armed                    ','Active',387,'Medium',29,'Poor'
'ART26247  ','Full','Active','Maintenance              ','Maintenance',123,'Medium',6,'Fair'
'ART22192  ','Limited','Active','Partial                  ','Maintenance',715,'High',5,'Poor'
'ART20287  ','Partial','Active','Armed                    ','Maintenance',320,'Low',2,'Fair'
'ART52858  ','Limited','Maintenance','Armed                    ','Partial',882,'Low',23,'Good'
'ART98823  ','Limited','Active','Maintenance              ','Maintenance',108,'Low',19,'Fair'
'ART96951  ','Full','Active','Armed                    ','Partial',109,'Low',12,'Fair'
'ART72358  ','Limited','Maintenance','Partial                  ','Maintenance',929,'Medium',8,'Fair'
'ART55698  ','Partial','Maintenance','Partial                  ','Active',792,'Medium',10,'Good'
'ART87575  ','Limited','Active','Maintenance              ','Partial',836,'Medium',19,'Good'
'ART43650  ','Full','Active','Partial                  ','Maintenance',754,'High',24,'Good'
'ART86220  ','Partial','Maintenance','Partial                  ','Maintenance',911,'High',23,'Good'
'ART96639  ','Partial','Maintenance','Armed                    ','Maintenance',175,'Low',29,'Fair'
'ART47357  ','Partial','Active','Maintenance              ','Maintenance',762,'Low',12,'Good'
'ART45746  ','Limited','Maintenance','Armed                    ','Maintenance',541,'High',2,'Good'
'ART45740  ','Full','Active','Armed                    ','Active',882,'Low',30,'Good'
'ART88876  ','Partial','Maintenance','Armed                    ','Maintenance',749,'Medium',3,'Good'
'ART87418  ','Partial','Partial','Partial                  ','Active',386,'Low',26,'Fair'
'ART97635  ','Partial','Partial','Armed                    ','Maintenance',653,'High',28,'Fair'
'ART25292  ','Partial','Partial','Maintenance              ','Partial',129,'High',20,'Poor'
'ART51076  ','Limited','Active','Armed                    ','Active',640,'High',29,'Fair'
'ART32220  ','Full','Partial','Armed                    ','Partial',780,'High',11,'Good'
'ART76047  ','Partial','Partial','Armed                    ','Partial',926,'Low',20,'Fair'
'ART90178  ','Partial','Active','Maintenance              ','Active',781,'Low',22,'Good'
'ART29967  ','Partial','Partial','Partial                  ','Maintenance',475,'Medium',14,'Good'
'ART58041  ','Full','Active','Partial                  ','Active',693,'Low',23,'Poor'
'ART64972  ','Limited','Partial','Maintenance              ','Maintenance',962,'High',6,'Good'
'ART56415  ','Limited','Active','Maintenance              ','Maintenance',67,'High',30,'Fair'
'ART45509  ','Partial','Partial','Maintenance              ','Partial',201,'Low',22,'Good'
'ART62693  ','Limited','Partial','Maintenance              ','Active',914,'High',8,'Good'
'ART85673  ','Full','Active','Partial                  ','Maintenance',275,'Low',22,'Fair'
'ART71133  ','Limited','Active','Partial                  ','Maintenance',977,'High',19,'Good'
'ART69135  ','Full','Active','Maintenance              ','Maintenance',56,'Medium',17,'Fair'
'ART59994  ','Limited','Partial','Partial                  ','Maintenance',55,'Medium',5,'Good'
'ART80256  ','Full','Partial','Partial                  ','Partial',103,'Low',25,'Poor'
'ART26841  ','Full','Maintenance','Maintenance              ','Active',519,'High',23,'Poor'
'ART94581  ','Partial','Active','Partial                  ','Active',326,'Low',6,'Good'
'ART78648  ','Limited','Active','Armed                    ','Partial',118,'Low',20,'Fair'
'ART85581  ','Full','Active','Maintenance              ','Maintenance',282,'High',10,'Good'
'ART84089  ','Limited','Active','Armed                    ','Active',531,'High',21,'Good'
'ART53753  ','Partial','Active','Maintenance              ','Active',740,'Medium',20,'Poor'
'ART95732  ','Partial','Active','Partial                  ','Active',602,'Low',11,'Good'
'ART37603  ','Limited','Active','Armed                    ','Active',635,'Low',12,'Poor'
'ART56181  ','Limited','Partial','Maintenance              ','Maintenance',811,'Low',4,'Good'
'ART48785  ','Limited','Maintenance','Armed                    ','Maintenance',330,'Low',11,'Good'
'ART85127  ','Limited','Active','Partial                  ','Active',271,'Medium',23,'Good'
'ART83097  ','Partial','Maintenance','Maintenance              ','Maintenance',920,'Medium',1,'Poor'
'ART67931  ','Limited','Active','Partial                  ','Active',513,'Medium',20,'Fair'
'ART80163  ','Partial','Maintenance','Armed                    ','Active',195,'Medium',16,'Fair'
'ART86467  ','Limited','Maintenance','Armed                    ','Partial',262,'High',25,'Fair'
'ART44956  ','Limited','Active','Partial                  ','Partial',476,'Low',15,'Fair'
'ART94461  ','Full','Partial','Armed                    ','Maintenance',151,'Low',9,'Fair'
'ART46007  ','Partial','Active','Armed                    ','Partial',64,'Low',3,'Fair'
'ART55624  ','Full','Active','Partial                  ','Partial',88,'Low',19,'Good'
'ART36303  ','Partial','Active','Maintenance              ','Partial',31,'Medium',8,'Fair'
'ART44161  ','Limited','Maintenance','Maintenance              ','Active',471,'Medium',13,'Good'
'ART79576  ','Partial','Maintenance','Partial                  ','Maintenance',152,'Low',23,'Good'
'ART66820  ','Full','Partial','Partial                  ','Partial',148,'Medium',26,'Good'
'ART99943  ','Full','Active','Armed                    ','Partial',524,'High',4,'Poor'
'ART56040  ','Limited','Active','Armed                    ','Maintenance',290,'Medium',18,'Poor'
'ART99073  ','Full','Active','Partial                  ','Maintenance',25,'Medium',20,'Poor'
'ART33473  ','Full','Active','Partial                  ','Maintenance',672,'High',21,'Good'
'ART24840  ','Limited','Active','Armed                    ','Active',43,'High',15,'Good'
'ART96165  ','Partial','Active','Armed                    ','Partial',123,'Low',15,'Poor'
'ART88073  ','Limited','Partial','Maintenance              ','Maintenance',772,'Low',8,'Fair'
'ART28804  ','Full','Maintenance','Armed                    ','Partial',172,'Low',1,'Good'
'ART17546  ','Partial','Active','Maintenance              ','Maintenance',486,'High',13,'Poor'
'ART14981  ','Limited','Maintenance','Partial                  ','Active',162,'High',4,'Fair'
'ART43106  ','Full','Active','Armed                    ','Maintenance',100,'High',7,'Poor'
'ART74822  ','Partial','Partial','Maintenance              ','Active',747,'Low',14,'Poor'
'ART61565  ','Partial','Maintenance','Armed                    ','Partial',250,'High',15,'Good'
'ART79175  ','Limited','Partial','Partial                  ','Partial',64,'Medium',19,'Fair'
'ART26272  ','Limited','Maintenance','Maintenance              ','Partial',67,'High',23,'Good'
'ART59168  ','Partial','Maintenance','Partial                  ','Active',145,'Low',10,'Good'
'ART66476  ','Limited','Partial','Maintenance              ','Active',61,'Low',16,'Good'
'ART98965  ','Partial','Partial','Armed                    ','Maintenance',226,'High',20,'Poor'
'ART11166  ','Full','Partial','Armed                    ','Partial',468,'Low',4,'Poor'
'ART66092  ','Full','Partial','Maintenance              ','Maintenance',99,'Low',22,'Fair'
'ART28913  ','Limited','Maintenance','Partial                  ','Partial',424,'Low',16,'Poor'
'ART36852  ','Limited','Partial','Maintenance              ','Active',906,'High',15,'Fair'
'ART32001  ','Partial','Partial','Armed                    ','Maintenance',13,'Low',24,'Fair'
'ART10602  ','Partial','Partial','Partial                  ','Maintenance',61,'Low',4,'Poor'
'ART18996  ','Limited','Active','Maintenance              ','Active',500,'Medium',18,'Good'
'ART82359  ','Limited','Active','Maintenance              ','Active',28,'High',10,'Fair'
'ART15952  ','Limited','Maintenance','Armed                    ','Maintenance',553,'Low',29,'Poor'
'ART26831  ','Full','Active','Armed                    ','Partial',173,'Medium',17,'Poor'
'ART24978  ','Full','Active','Armed                    ','Maintenance',974,'Medium',12,'Good'
'ART84637  ','Limited','Maintenance','Armed                    ','Maintenance',456,'High',21,'Poor'
'ART98277  ','Partial','Active','Partial                  ','Active',409,'Medium',19,'Good'
'ART39262  ','Full','Maintenance','Maintenance              ','Active',295,'High',17,'Poor'
'ART56602  ','Limited','Maintenance','Partial                  ','Active',608,'High',27,'Good'
'ART57966  ','Full','Partial','Armed                    ','Maintenance',549,'Low',16,'Fair'
'ART75943  ','Full','Maintenance','Armed                    ','Partial',567,'Medium',26,'Fair'
'ART52469  ','Full','Maintenance','Armed                    ','Maintenance',324,'High',15,'Good'
'ART26470  ','Full','Active','Partial                  ','Partial',943,'Low',1,'Poor'
'ART57328  ','Partial','Active','Maintenance              ','Active',618,'Medium',23,'Fair'
'ART68018  ','Limited','Active','Maintenance              ','Maintenance',243,'High',19,'Good'
'ART34189  ','Limited','Maintenance','Partial                  ','Maintenance',157,'Low',30,'Poor'
'ART88121  ','Partial','Maintenance','Partial                  ','Partial',262,'Low',24,'Poor'
'ART38138  ','Full','Maintenance','Armed                    ','Partial',267,'High',4,'Good'
'ART97175  ','Partial','Maintenance','Maintenance              ','Active',856,'High',5,'Poor'
'ART81329  ','Full','Maintenance','Armed                    ','Active',516,'Medium',30,'Poor'
'ART12913  ','Limited','Partial','Partial                  ','Active',842,'High',16,'Good'
'ART25050  ','Limited','Maintenance','Armed                    ','Maintenance',222,'Medium',28,'Poor'
'ART58867  ','Limited','Maintenance','Partial                  ','Maintenance',223,'High',30,'Fair'
'ART79542  ','Full','Active','Partial                  ','Active',338,'Medium',6,'Good'
'ART82199  ','Full','Partial','Armed                    ','Maintenance',591,'Low',25,'Fair'
'ART91028  ','Limited','Maintenance','Armed                    ','Maintenance',846,'Low',6,'Good'
'ART70580  ','Full','Maintenance','Armed                    ','Maintenance',692,'Medium',26,'Good'
'ART58926  ','Limited','Active','Partial                  ','Partial',941,'Low',23,'Good'
'ART67300  ','Partial','Partial','Armed                    ','Active',562,'High',11,'Fair'
'ART36902  ','Limited','Active','Partial                  ','Partial',900,'Low',6,'Fair'
'ART16037  ','Limited','Active','Maintenance              ','Active',573,'Low',24,'Poor'
'ART50052  ','Full','Partial','Armed                    ','Active',341,'High',10,'Fair'
'ART20268  ','Full','Partial','Armed                    ','Maintenance',104,'High',4,'Fair'
'ART85066  ','Partial','Maintenance','Armed                    ','Active',379,'Medium',13,'Poor'
'ART82711  ','Full','Maintenance','Armed                    ','Maintenance',442,'High',22,'Good'
'ART72030  ','Limited','Partial','Armed                    ','Partial',256,'Low',11,'Poor'
'ART48513  ','Full','Maintenance','Maintenance              ','Active',435,'Medium',11,'Good'
'ART13225  ','Limited','Partial','Armed                    ','Active',975,'Low',17,'Good'
'ART16185  ','Limited','Maintenance','Maintenance              ','Maintenance',355,'High',11,'Poor'
'ART87084  ','Partial','Maintenance','Partial                  ','Maintenance',329,'High',9,'Good'
'ART76681  ','Limited','Partial','Partial                  ','Active',798,'Medium',13,'Poor'
'ART23595  ','Partial','Active','Partial                  ','Maintenance',310,'Low',22,'Good'
'ART26935  ','Partial','Active','Maintenance              ','Active',755,'High',25,'Good'
'ART54253  ','Limited','Maintenance','Maintenance              ','Maintenance',323,'Medium',25,'Good'
'ART78450  ','Full','Active','Maintenance              ','Maintenance',478,'Low',21,'Good'
'ART36509  ','Partial','Maintenance','Armed                    ','Active',849,'Medium',12,'Good'
'ART43909  ','Partial','Active','Partial                  ','Active',480,'Low',29,'Poor'
'ART53400  ','Partial','Partial','Armed                    ','Partial',900,'Medium',1,'Good'
'ART66554  ','Partial','Partial','Partial                  ','Active',567,'High',4,'Good'
'ART71813  ','Limited','Partial','Maintenance              ','Partial',209,'Low',18,'Fair'
'ART51093  ','Full','Active','Maintenance              ','Active',638,'Low',9,'Good'
'ART69403  ','Partial','Partial','Maintenance              ','Maintenance',730,'Low',28,'Good'
'ART86364  ','Limited','Active','Maintenance              ','Active',596,'Medium',18,'Fair'
'ART75229  ','Partial','Partial','Armed                    ','Active',889,'Low',18,'Poor'
'ART46673  ','Full','Partial','Partial                  ','Partial',691,'Medium',19,'Fair'
'ART23510  ','Limited','Active','Armed                    ','Partial',587,'High',23,'Poor'
'ART86735  ','Partial','Maintenance','Maintenance              ','Maintenance',93,'High',13,'Fair'
'ART66768  ','Full','Partial','Armed                    ','Maintenance',522,'Low',21,'Good'
'ART25282  ','Limited','Maintenance','Maintenance              ','Maintenance',503,'High',21,'Good'
'ART16218  ','Partial','Maintenance','Armed                    ','Active',349,'Medium',10,'Fair'
'ART69787  ','Partial','Maintenance','Armed                    ','Maintenance',163,'High',12,'Poor'
'ART21873  ','Full','Partial','Maintenance              ','Maintenance',430,'Medium',26,'Fair'
'ART41646  ','Partial','Active','Maintenance              ','Maintenance',646,'Medium',28,'Fair'
'ART31545  ','Limited','Maintenance','Partial                  ','Partial',890,'Medium',7,'Fair'
'ART30984  ','Limited','Partial','Partial                  ','Partial',638,'Medium',13,'Good'
'ART86486  ','Partial','Partial','Maintenance              ','Partial',666,'High',24,'Poor'
'ART62766  ','Partial','Maintenance','Maintenance              ','Maintenance',596,'Low',25,'Poor'
'ART32509  ','Partial','Partial','Armed                    ','Active',686,'High',24,'Fair'
'ART89340  ','Full','Partial','Armed                    ','Active',555,'Medium',10,'Fair'
'ART88196  ','Limited','Partial','Maintenance              ','Partial',982,'Medium',21,'Fair'
'ART14493  ','Partial','Active','Maintenance              ','Maintenance',627,'Medium',21,'Good'
'ART76252  ','Limited','Partial','Maintenance              ','Partial',330,'Low',21,'Poor'
'ART57157  ','Partial','Active','Armed                    ','Partial',909,'Medium',22,'Poor'
'ART95823  ','Limited','Maintenance','Armed                    ','Maintenance',523,'Medium',4,'Fair'
'ART89007  ','Full','Active','Partial                  ','Partial',637,'Low',25,'Fair'
'ART59941  ','Limited','Active','Maintenance              ','Active',330,'Low',5,'Good'
'ART81928  ','Partial','Maintenance','Maintenance              ','Maintenance',171,'Low',18,'Good'
'ART60859  ','Limited','Maintenance','Armed                    ','Partial',889,'Medium',9,'Poor'
'ART76513  ','Full','Maintenance','Partial                  ','Active',164,'High',12,'Poor'
'ART55259  ','Partial','Active','Partial                  ','Active',358,'High',15,'Good'
'ART90617  ','Full','Active','Armed                    ','Maintenance',531,'Low',24,'Good'
'ART24032  ','Full','Maintenance','Maintenance              ','Active',251,'High',12,'Poor'
'ART14524  ','Full','Active','Armed                    ','Maintenance',261,'Medium',8,'Good'
'ART12071  ','Limited','Active','Maintenance              ','Partial',564,'Low',6,'Poor'
'ART66542  ','Full','Active','Armed                    ','Maintenance',303,'High',1,'Fair'
'ART49968  ','Partial','Partial','Partial                  ','Maintenance',797,'Low',5,'Good'
'ART22763  ','Limited','Partial','Armed                    ','Maintenance',967,'Low',16,'Good'
'ART87825  ','Partial','Active','Armed                    ','Partial',105,'Low',3,'Fair'
'ART75092  ','Partial','Maintenance','Armed                    ','Maintenance',332,'High',25,'Good'
'ART64002  ','Limited','Partial','Maintenance              ','Active',72,'High',20,'Good'
'ART49681  ','Limited','Active','Armed                    ','Active',4,'Medium',26,'Fair'
'ART74234  ','Full','Partial','Armed                    ','Active',964,'Low',16,'Fair'
'ART82500  ','Limited','Active','Armed                    ','Maintenance',922,'Low',8,'Good'
'ART81133  ','Full','Maintenance','Armed                    ','Partial',64,'Medium',9,'Good'
'ART43117  ','Partial','Maintenance','Armed                    ','Maintenance',697,'Low',14,'Good'
'ART40138  ','Limited','Maintenance','Maintenance              ','Active',308,'Low',21,'Poor'
'ART54875  ','Partial','Active','Partial                  ','Maintenance',87,'High',5,'Poor'
'ART75708  ','Limited','Partial','Partial                  ','Active',909,'Medium',21,'Fair'
